[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:12:08.000 --> 01:12:17.000]  No, no, you said two years ago that food prices would double. And now I have the headlines, wheat and corn up by 50% just in the last six months.
[01:12:17.000 --> 01:12:22.000]  It's dollar devaluation, but the media won't tell anybody why this is happening.
[01:12:22.000 --> 01:12:32.000]  You've got, you must, I plead with you, gold, you do this immediately. You've got to get six months supply of food into your house immediately.
[01:12:32.000 --> 01:12:40.000]  The currency is devaluating so rapidly. And I was told this past week what's going to happen to the gold and silver market.
[01:12:40.000 --> 01:12:46.000]  And I've got the figures here in Trotop, which I'm going to read you when we come to this next segment.
[01:12:46.000 --> 01:12:56.000]  And folks, the dollar is going down so rapidly. I was told, and I've told it on the Alex Jones show numbers of times, by the end of 2012, the dollar will be dead.
[01:12:56.000 --> 01:13:07.000]  Now, Mr. Fromm said that before he passed away. This new individual is confirming to me that their own time, their timeline is right where I was told it was going to be.
[01:13:07.000 --> 01:13:14.000]  They feel that the American people are waking up too rapidly. They may have to retreat just a little bit.
[01:13:14.000 --> 01:13:21.000]  But they're definitely on target for what they want to do. Now, you're going to see it first of all at the grocery store. You're seeing it right now.
[01:13:21.000 --> 01:13:33.000]  And the dollar is devaluating so much that if you don't get six months supply of food in that house immediately, you probably will not be able to afford it because the dollar is going to be so worthless.
[01:13:33.000 --> 01:13:39.000]  And again, three months ago, three months ago, you told people when it was $60 a barrel that it was going to be going up.
[01:13:39.000 --> 01:13:44.000]  And look what happened. Just like in 2008, you told them the same thing.
[01:13:44.000 --> 01:13:53.000]  They told me it was going from $147 a barrel to $50 a barrel. Alex, I went on your show. I almost had to apologize for what I was saying.
[01:13:53.000 --> 01:14:01.000]  People said you're crazy. You shouldn't say things like that on the Alex Jones show. I did. And two months later, it happened exactly as they had said it.
[01:14:01.000 --> 01:14:13.000]  You remember when you were paying a dollar and fifty cents a gallon at the gas pump? And they told me, Alex, you heard me say this on your show. They said it's going to stay that way for two and one-half years.
[01:14:13.000 --> 01:14:15.000]  Alex, didn't I say that?
[01:14:15.000 --> 01:14:26.000]  Lindsey, all the interviews are archived, millions of views all over the web. You said with precision, it's going to go from $60 to $150 and it went to $149.
[01:14:26.000 --> 01:14:36.000]  Then at its peak, you called and said, now they say it's going back down below $60. You said it's going to $40. Everybody laughed at you.
[01:14:36.000 --> 01:14:44.000]  I got made fun of. Within three months, it was below $100. Within six months, it was down to a few days below $40.
[01:14:44.000 --> 01:14:59.000]  So you didn't just say exactly how it would go up, exactly how it would go down. Now your same source on his deathbed, or getting, he's dead now, three months ago, he died a month ago, said it's going $150, maybe even $200 in the next year.
[01:14:59.000 --> 01:15:10.000]  Now that's in the headlines because I know who these men are. I can now say, Ken, from former head of Atlantic Ridgefield, the other guy, even more high-powered, I'll just call him Mr. L.
[01:15:10.000 --> 01:15:22.000]  Is that okay to say that? That's perfectly fine. Two years ago, they told me that it was going to stay somewhere around $50 to $70 a barrel for two and one half years.
[01:15:22.000 --> 01:15:35.000]  Alex did it almost to a month. I'm telling you now where I have been told that it is growing. It is going to $150 to $200 a barrel in six to nine months.
[01:15:35.000 --> 01:15:43.000]  Unless the American people wake up too fast, they were to retreat slightly for a short period of time if they see that happening.
[01:15:43.000 --> 01:15:55.000]  And Alex, the American people are waking up, but it is going to $150 to $200 a barrel. You're going to be paying $4 to $5 a gallon of gas within the next six to nine months.
[01:15:55.000 --> 01:16:00.000]  Stay there, Lindsay Williams. More. They've given you new intel. You've talked to the other guy.
[01:16:00.000 --> 01:16:13.000]  Folks, you've heard us talk about HomeGain before. HomeGain is now offering a special promo where you get up to $150 when you buy or sell a home with a HomeGain agent you find through their Find a Realtor program.
[01:16:13.000 --> 01:16:23.000]  HomeGain lets you compare realtors anonymously. It's easy. Go to homegain150.com to find and compare realtors anonymously.
[01:16:23.000 --> 01:16:30.000]  Enter promo code HomeGain150 and receive up to $150 when you close a deal with a HomeGain agent.
[01:16:30.000 --> 01:16:36.000]  Share the HomeGain150 promo code with your friends via Facebook, Twitter, text and more.
[01:16:36.000 --> 01:16:42.000]  Look for Max the HomeGain Gorilla to find out more about how HomeGain is going to pay you.
[01:16:42.000 --> 01:16:49.000]  Visit homegain150.com today to enter your promo code and get paid for buying or selling a house.
[01:16:49.000 --> 01:16:55.000]  That's H-O-M-E-G-A-I-N-150.com.
[01:17:20.000 --> 01:17:24.000]  Number 3. In some areas of the country, the power grid is dangerously overloaded.
[01:17:24.000 --> 01:17:28.000]  And now, new socialist legislation is only compounding the problem.
[01:17:28.000 --> 01:17:35.000]  Number 4. Dangerous weather is always a threat to local grids. Every year, thousands of families lose their power from weather-related onages.
[01:17:35.000 --> 01:17:40.000]  Number 5. A solar power generator provides powerful backup insurance and peace of mind.
[01:17:40.000 --> 01:17:45.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:17:45.000 --> 01:17:51.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[01:17:51.000 --> 01:18:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:18:00.000 --> 01:18:08.000]  Hundreds of nations have fallen to tyranny in the last century alone. This is our last chance to not relive history.
[01:18:08.000 --> 01:18:13.000]  As we're finishing off this agenda, we'll be pulling the rug from underneath the Americans at home.
[01:18:13.000 --> 01:18:19.000]  We have tremendous influence on our president in Congress, and they really are calling the shots.
[01:18:19.000 --> 01:18:24.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[01:18:24.000 --> 01:18:34.000]  Full of the Republic identifies the enemies of our nation, the criminal off-short cartel, hell-bent on destroying sovereignty, and on its ashes, constructing world government.
[01:18:34.000 --> 01:18:41.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches, and the Congress is saying, who do we make the check out to?
[01:18:41.000 --> 01:18:48.000]  Today seems like nobody does care, and right now in Washington, D.C., we have seen a fall of the Republic.
[01:18:48.000 --> 01:19:12.000]  Get your copy of Full of the Republic on DVD at infowars.com or watch it online right now at superhighqualityatprisonplanet.tv.
[01:19:19.000 --> 01:19:30.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:19:30.000 --> 01:19:39.000]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless-cloyal silver with the Silver Lungs Generator.
[01:19:39.000 --> 01:19:52.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple. Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:19:52.000 --> 01:20:10.000]  That's www.silverlungs.com.
[01:20:22.000 --> 01:20:44.000]  We are back live, but Pastor Lindsey Williams has made prediction after prediction accurately on this show, but as he'll tell you, he's just telling you what some high-level former CEOs are telling him.
[01:20:44.000 --> 01:20:54.000]  And globalists love being insiders. They love having the info that the general public doesn't because they make incredible profits because of it.
[01:20:54.000 --> 01:21:03.000]  I mean, I remember reading even public globalist reports about, well, we'll devalue the global currencies and it will cause commodities to go up like gold and oil.
[01:21:03.000 --> 01:21:09.000]  And then I'm not a rocket scientist, but I know to then tell folks to get into gold and silver and look where it's gone.
[01:21:09.000 --> 01:21:17.000]  I told you to get into silver when it was $5 an ounce. Now it's right up at $30. I told you to get into gold when it was $216 an ounce. Now it's at $1400.
[01:21:17.000 --> 01:21:28.000]  I mean, these are laws of economics for thousands of years. And the mainstream media, when it tells you something that's different, it's not because they're stupid.
[01:21:28.000 --> 01:21:41.000]  They're lying to you like you're chumps. I mean, I don't care if it's John Wayne's family, a big part of his family, or billionaire folks that are well-known that I've talked to.
[01:21:41.000 --> 01:21:52.000]  I mean, all the people I've talked to, or powerful people I know that have talked to others, or then all the mainstream news articles about the wealthy starting four years ago fleeing the country.
[01:21:52.000 --> 01:22:02.000]  Because they know they set up the Glass-Steagall Act, the repeal of it. They know they did this. This is a strategic operation. This is a plan.
[01:22:02.000 --> 01:22:07.000]  And that's what's so frustrating. And you heard the key from Lindsey Williams.
[01:22:07.000 --> 01:22:26.000]  Our mole inside Bilderberg power-level organizations is that if we wake up, they can't get away with it. So they're always gauging. They're always gauging. I remember 2009, Bilderberg, the intel came out that they were going to start lowering prices, just folks were so mad.
[01:22:26.000 --> 01:22:37.000]  I remember the 2006, the sources where they're going to pop the real estate bubble, they're going to call it a bailout, start global devaluation. That was from our Bilderberg source via Daniel Estolin.
[01:22:37.000 --> 01:22:48.000]  I mean, this is real information, ladies and gentlemen. And what do you make of the Chinese president announcing that the days of the dollar as the World Reserve currency are over?
[01:22:48.000 --> 01:22:58.000]  Lindsey Williams, you've got the floor. Break down your statement on that. The other things that both the living CEO told you and on the deathbed admissions of Mr. Fromm.
[01:22:58.000 --> 01:23:08.000]  And then the talking to the big Mr. Rex, who's still alive, the new incredible info. He's given you more info, Lindsey.
[01:23:08.000 --> 01:23:18.000]  New information as of this past week. Alex, I must run. I'll be listening to audiences. I plead with you. Okay, I'm going to begin with the first one right now.
[01:23:18.000 --> 01:23:28.000]  This is so important. Gold and silver. I came on Alex Jones show two and a half years ago, and I said that I had just talked with the elitist friend of mine.
[01:23:28.000 --> 01:23:38.000]  And I said, at that time, you could buy gold for $700, $800 an ounce. And I pleaded with you. I begged you. I almost got on my knees over the radio program.
[01:23:38.000 --> 01:23:51.000]  And said, you've got to go and protect your family because this individual said to me, I was flabbergasted. I was literally beside myself one day on the telephone when he told me all the things that they had in store.
[01:23:51.000 --> 01:23:59.000]  And you'll remember what they were. He said, within two years, you'll not recognize America. After two years, you'll be so cool. You won't be able to do anything about it.
[01:23:59.000 --> 01:24:08.000]  He kept on using the expression, two years. And I came on Alex Jones show and told you that I had asked him, all right, in light of what you just told me,
[01:24:08.000 --> 01:24:18.000]  what can I do to protect my dinner table, my wife and my son? I've got to do something. And he said to me, he said, Chaplain, there's only one way you're going to protect yourself.
[01:24:18.000 --> 01:24:25.000]  He said, you can't trust real estate. He said, you can't trust anything. It's written on a piece of paper. He said, there's only one thing you can trust.
[01:24:25.000 --> 01:24:33.000]  And that is our currency. And I said, what is your currency? He said gold and silver. And he told me where it was going.
[01:24:33.000 --> 01:24:39.000]  He told me it was going right to where you see it go right now. And you haven't seen anything yet.
[01:24:39.000 --> 01:24:50.000]  And I came on the Alex Jones show back when you could buy gold for $700 an ounce. And I pleaded with you and I begged you to protect your assets, to get out of your 401ks,
[01:24:50.000 --> 01:24:59.000]  to get out of your IRAs, to get out of the stock market. And I said, there's only one place that I've been told by the elite that you can protect your household.
[01:24:59.000 --> 01:25:10.000]  And that's in gold and silver. And those of you who didn't buy it back then, you're going to be paying $1,300 an ounce for it now. And you haven't seen anything.
[01:25:10.000 --> 01:25:19.000]  This past week, it was made plain to me that gold and silver is going through the roof. I must give it to you right now. Here it is.
[01:25:19.000 --> 01:25:24.000]  I need to start first of all with what's what happened one week ago with the comic silver exchange.
[01:25:24.000 --> 01:25:29.000]  Now, please, those of you who may not be familiar with this very briefly.
[01:25:29.000 --> 01:25:39.000]  Well, the giant mints are all running out of silver right now because the real silver market is much higher than the paper silver market that they've been suppressing.
[01:25:39.000 --> 01:25:40.000]  But go ahead.
[01:25:40.000 --> 01:25:48.000]  It's happening. It's happening right now. And I was warned by my elitist friend this past week, and I'm going to tell you where it's going.
[01:25:48.000 --> 01:25:56.000]  The comic silver exchange holds gold and silver for the super wealthy of the world. They hold it for China. They hold it for Russia.
[01:25:56.000 --> 01:25:59.000]  And they give them the piece of paper saying we have it now.
[01:25:59.000 --> 01:26:09.000]  They announced a week ago that on hand they have 107 million ounces, but they have contractual obligations in the amount of 720 million ounces.
[01:26:09.000 --> 01:26:22.000]  And it happened. Alex, it happened one week ago, 1711. It happened. There were four individuals who had gotten wind of all of this that are super wealthy people.
[01:26:22.000 --> 01:26:32.000]  They are not dealers. They withdraw. Four different people withdrew one million ounces from the comic silver exchange.
[01:26:32.000 --> 01:26:39.000]  And I'm sure you must recognize what happened within the past seven days. Please. This is right now, folks.
[01:26:39.000 --> 01:26:53.000]  The first day of January, the United States Mint announced that in the previous 30 days, they had sold 2 million, 221,000 ounces of silver.
[01:26:53.000 --> 01:26:58.000]  This is an all-time record for anyone in all of history.
[01:26:58.000 --> 01:27:05.000]  Something very scary is going on out there, Alex, because in the first 12 days, folks, are you getting this?
[01:27:05.000 --> 01:27:16.000]  In the first 12 days of the month of January, the U.S. Mint announced that sales of silver have surged 50%.
[01:27:16.000 --> 01:27:26.000]  And in the first 12 days of January, the Mint sold 3 million, 407,000 ounces of silver.
[01:27:26.000 --> 01:27:31.000]  No, no, that was the headline. Record silver sales, record physical silver sales.
[01:27:31.000 --> 01:27:44.000]  And now a federal judge has ordered the private federal reserve to turn over gold and silver documents where they've now been caught artificially suppressing the price with paper or naked shorting.
[01:27:44.000 --> 01:27:57.000]  Better than silver is going through the roof. It would not surprise me. Now, my elitist friend did not say this. I'm predicting personally, based on what I've been told in the past week's time,
[01:27:57.000 --> 01:28:03.000]  it wouldn't surprise me one bit if silver was not $50 an ounce by February 1st.
[01:28:03.000 --> 01:28:13.000]  Okay, but let's go back to what the new stuff he did tell you. I mean, what did he specifically say? Was it on the silver? Or what were the other issues? What's the new stuff?
[01:28:13.000 --> 01:28:25.000]  Yeah, he did deal with gold and silver and pointed out the fact of what's happening. And the comic silver exchange is madly rushing to try to find every ounce of silver he can find in the world.
[01:28:25.000 --> 01:28:31.000]  And as a result, prices are going up. I'll go to the second item. The next item is food. Oh, this is so important.
[01:28:31.000 --> 01:28:47.000]  As you remember, I told you earlier that Mr. Fromm had said to me some while back about what is based in relation to food. And then I told you back about two years ago, there'll be no shortage of the grocery stores you have, but you won't be able to afford it.
[01:28:47.000 --> 01:29:00.000]  All right, Lindsay, stay there. Let's come back and get into the food situation. The new intel you got from this globalist insider who's inside the inner circle, prisonplanet.tv and FullWars.com, Alex Jones.
[01:29:00.000 --> 01:29:11.000]  A very wealthy US citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years. He says it will change everything about our lives.
[01:29:11.000 --> 01:29:19.000]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family. Now, this man has made some outrageous predictions over the years.
[01:29:19.000 --> 01:29:31.000]  The crazy part is, he's usually right. You see, he predicted the collapse of GM, Danny May, Freddie Mac, and America's biggest mall owner, General Growth Properties. In fact, Barron's called his work a dire prophecy.
[01:29:31.000 --> 01:29:40.000]  Recently, he created a video which you can watch online for free, detailing his biggest and most important prediction yet, and it's a real eye-opener. I can't stress this enough.
[01:29:40.000 --> 01:30:00.000]  You should at least watch this free video online today. He explains everything you need to know, including simple steps you can take to protect yourself. You can find the video at www.EndOfAmerica3.com. That's End of America. The number 3.com. Watch the free video at www.EndOfAmerica3.com. That's End of America3.com.
[01:30:00.000 --> 01:30:15.000]  Alex told you the government announced recently that the recession is over. It ended on June of 2009. The millions of Americans unable to find work might not agree. Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seemed to be getting worse.
[01:30:15.000 --> 01:30:29.000]  Gold and silver haven't heard the news either. They've begun their long expected journey to the moon. In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoodsDirect. They both make fabulous investments.
[01:30:29.000 --> 01:30:45.000]  Food is our greatest dependency and we know it will be more precious than any financial resource. You and your family need food to survive a crisis, and you can't eat paper, stocks or metals. Alex has been urging you to invest in delicious easy fix meals to enjoy now or save for long term.
[01:30:45.000 --> 01:30:59.000]  This will freeze the cost of your food while you can still afford it. Visit eFoodsDirect.com on the internet or call 800-409-5633. That's eFoodsDirect.com or 800-409-5633.
[01:31:15.000 --> 01:31:20.000]  Total government control of electricity in the name of smart grid technology is coming.
[01:31:20.000 --> 01:31:28.000]  Number 3. In some areas of the country, the power grid is dangerously overloaded. And now, new socialist legislation is only compounding the problem.
[01:31:28.000 --> 01:31:35.000]  Number 4. Dangerous weather is always a threat to local grids. Every year, thousands of families lose their power from weather-related onages.
[01:31:35.000 --> 01:31:45.000]  Number 5. A solar power generator provides powerful backup insurance and peace of mind. Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:31:45.000 --> 01:31:59.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com. Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:31:59.000 --> 01:32:10.000]  Hello friends, this is Alex Jones. You've heard me talk about Kalbin 5-star soaps for years. This is an American-made product of the highest quality and compares to nothing you will find in stores.
[01:32:10.000 --> 01:32:19.000]  You can buy factory direct, shipped via UPS right to your door. Check them out on the web at www.5starsoap.com or call 800-340-7091.
[01:32:19.000 --> 01:32:30.000]  Take my word for it. Once you've used pure soap, you won't buy anything else. Since 1947, Kalbin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[01:32:30.000 --> 01:32:38.000]  Buy American and stay clean. As well as support info wars, visit www.5starsoap.com today or call 1-800-340-7091.
[01:32:38.000 --> 01:32:40.000]  Well Marty, what do you have to say?
[01:32:40.000 --> 01:32:59.000]  As founder and owner for over 63 years, satisfaction is guaranteed on W-Dirtback. Call us at 1-800-340-7091 for a free catalog or visit our website www.5starsoap.com. Thank you.
[01:33:11.000 --> 01:33:24.000]  This is our final segment with Lindsay Williams. He's going to be back with us in the third hour on Wednesday at one o'clock central and we'll have more time to get into more detail on all of this.
[01:33:24.000 --> 01:33:35.000]  But Lindsay just kind of freaked me out during the break because I've done my research. I've called these people separately, so did Dr. Monteef years ago, but we couldn't tell you who these elitists were.
[01:33:35.000 --> 01:33:48.000]  People were like, oh, sure Lindsay, but then as they saw more and more things come true, the credibility exploded and now he's told you Ken from because he was authorized to give Ken's name out, the former head of Atlantic Richfield, after he died.
[01:33:48.000 --> 01:34:01.000]  But he's got another Mr. X, back both of them are in his book, who's even more high powered, but now he's talking to Lindsay more because he's aware of all of the hubbub we've caused and you were about to get into food Lindsay,
[01:34:01.000 --> 01:34:12.000]  but you dropped a big bombshell personally for me and it creeped me out even more because I know we've had Rolling Stone here interviewing us and Nightline and MSNBC.
[01:34:12.000 --> 01:34:20.000]  I mean, we are big, we reach millions of people a day, but that really creeped me out when you told me that they are specifically upset about Mr. Jones.
[01:34:20.000 --> 01:34:24.000]  Tell me exactly what Mr. X told you.
[01:34:24.000 --> 01:34:36.000]  Within the past week's time, I have had probably, I think, five different communiques from this individual and Alex, you told me I could say it, so I will.
[01:34:36.000 --> 01:34:38.000]  They are upset over you.
[01:34:38.000 --> 01:34:40.000]  I mean, they are very concerned.
[01:34:40.000 --> 01:34:42.000]  You are reaching masses of people.
[01:34:42.000 --> 01:34:59.000]  Alex, you definitely are putting major emphasis on things that they don't necessarily like to be touched and in one of these communiques this past week, they mentioned the fact that so much difference is being made in the minds of the American people
[01:34:59.000 --> 01:35:06.000]  and a lot of it because of you that they've got a problem on their hands and they don't know exactly what to do with it.
[01:35:06.000 --> 01:35:10.000]  They got a problem with the president and they also have a problem with you.
[01:35:10.000 --> 01:35:14.000]  And as a result, they may have to make a back step.
[01:35:14.000 --> 01:35:19.000]  You see, there's only a handful of them and yet they know there are millions of us out there.
[01:35:19.000 --> 01:35:24.000]  And if the American public begins to wake up too fast, you're waking them up too.
[01:35:24.000 --> 01:35:37.000]  And whenever one of these individuals actually mentions you and what you're doing, I know it was kind of like back two years ago when the individual contacted me and said, Lindsay, you're saying too much.
[01:35:37.000 --> 01:35:45.000]  You better back up a little bit. Well, they haven't contacted you yet, but you positively are making an impact on America.
[01:35:45.000 --> 01:35:55.000]  And folks, you've got to listen to everything you hear Alex Jones say every day because the elite know he's out there and they know that the American people are waking up because of it.
[01:35:55.000 --> 01:36:08.000]  Well, Lindsay, I just throw this in briefly. I mean, more than even that, I need people's prayers as you know, Pastor, and I passed the point of return a long time ago. I am committed.
[01:36:08.000 --> 01:36:14.000]  I actually over the years have been approached by networks and people basically, you know, to sell out.
[01:36:14.000 --> 01:36:20.000]  But I mean, I can't sell out on my children and my family. I mean, I would never sell out because I'm a good guy.
[01:36:20.000 --> 01:36:30.000]  But I mean, if it was like Boss Hog wanting me to sell out, I mean, that's one thing that these people are really wicked and really evil and really hurt children and whole countries.
[01:36:30.000 --> 01:36:36.000]  I'm not going to have my soul and who I am tied up with them. There's no way. So it's not hard for me to not sell out.
[01:36:36.000 --> 01:36:42.000]  I am completely opposed to them. I mean, if it was like, here's a whole bunch of power and money for little stuff.
[01:36:42.000 --> 01:36:51.000]  See, that's how it starts. You know, I might be tempted. I'm not even tempted even at the point of threats. But if they do kill me, it underlines everything I've said.
[01:36:51.000 --> 01:36:59.000]  It highlights everything I've said. It puts exclamation points at the end. But I do hope listeners know we're almost out of time here.
[01:36:59.000 --> 01:37:08.000]  I can't wait till Wednesday. We'll have you on for two hours. Lindsay, if you can do it. I know you've agreed to come on, but hopefully you can do two hours with you because there's so much to talk about.
[01:37:08.000 --> 01:37:16.000]  But you bring up an issue like this. I mean, all of us are in this together and I've talked to a lot of high powered people as well.
[01:37:16.000 --> 01:37:23.000]  They don't like what's going on. And I've talked to people worth $500 million, a billion dollars. I've talked to super high powered people.
[01:37:23.000 --> 01:37:31.000]  They're scared to, but they say, well, what do you do? Well, people need to just say no to this. We don't have to have World War Three.
[01:37:31.000 --> 01:37:39.000]  We don't have to have total depression. We don't have to have environmental carbon taxes. We don't have to do it. But Lindsay, we're almost out of time.
[01:37:39.000 --> 01:37:48.000]  And I know you never even want to plug this stuff, but I'm going to plug it because over the years you put out the book, you've got the website, reformation.org.
[01:37:48.000 --> 01:37:56.000]  You've got six DVDs in the last three years covering all of this. You've got the two new CDs, The Voices of the Elite with all the latest information.
[01:37:56.000 --> 01:38:04.000]  It's all available at ProphecyClub.com. Those great folks are putting this out for you. ProphecyClub.com or 888-799-6111.
[01:38:04.000 --> 01:38:13.000]  But in closing, and then we'll talk to you again, I'm coming back with this public service breakdown on the poisons that are in the water via the fluoride.
[01:38:13.000 --> 01:38:17.000]  Briefly, what is he saying about food? How much is it going to go up?
[01:38:17.000 --> 01:38:26.000]  Food is going to go up very rapidly. You are going to be paying exorbitant prices, but yet the grocery store shelves will be full.
[01:38:26.000 --> 01:38:34.000]  There are positively 12 things that you must do immediately, and I've added a new one to them. I'm calling it 13 things now.
[01:38:34.000 --> 01:38:39.000]  You must prepare your family's medical needs. Now, I'm going to touch on this on your program this week.
[01:38:39.000 --> 01:38:47.000]  Please, you've got to know what the Elite have in mind. They have a cure for cancer, and you'll hear it on my CDs.
[01:38:47.000 --> 01:38:50.000]  What's even crazier about all of this is...
[01:38:50.000 --> 01:38:58.000]  They're also trying to set up these death panels. They're trying to socialize healthcare.
[01:38:58.000 --> 01:39:03.000]  But I really want to get into this whole dollar devaluation, the food situation, all of it.
[01:39:03.000 --> 01:39:11.000]  Lindsay Williams, when we talk again, let me say bye to you during this break. I'm going to put you on hold because we're about to go to break here.
[01:39:11.000 --> 01:39:13.000]  Well, actually, we're going to break in a few minutes.
[01:39:13.000 --> 01:39:22.000]  But, Lindsay, specifically on the food, though, because when you say they may take a back step, we're already seeing oil race up,
[01:39:22.000 --> 01:39:28.000]  but then the EU and others started freaking out. I mean, Lindsay, what do you see happening?
[01:39:28.000 --> 01:39:34.000]  Oil has grown up six cents a gallon right here where I live in the past week.
[01:39:34.000 --> 01:39:42.000]  You are going to see this same progression continue right on through for the next six to nine months until it gets to four to five dollars a gallon.
[01:39:42.000 --> 01:39:52.000]  As far as food is concerned, you are going to see escalating food costs as you have never seen before, not because there's a lack of food, not supply and demand.
[01:39:52.000 --> 01:40:02.000]  This is going to merely be because the dollar is devaluating so quickly and you watch crude oil prices and you will know the devaluation of the dollar
[01:40:02.000 --> 01:40:07.000]  and the progression of the elite's program as to exactly where they are.
[01:40:07.000 --> 01:40:08.000]  Why?
[01:40:08.000 --> 01:40:15.000]  And when you see silver prices going on up the way they are in the next few weeks, you likewise know that it's not the silver that's going up.
[01:40:15.000 --> 01:40:23.000]  If the dollar is devaluating, regardless of what the Federal Reserve says, they are going into their...
[01:40:23.000 --> 01:40:27.000]  They really have escalated their program.
[01:40:27.000 --> 01:40:35.000]  The Federal Reserve now is borrowing $100 billion every 30 days just to handle the interest on our debt
[01:40:35.000 --> 01:40:41.000]  and with this sort of escalation, the elite are able to accomplish everything they want in devaluing the dollar,
[01:40:41.000 --> 01:40:49.000]  which is going to stir up the grocery store shelves in the firm of much higher prices for your groceries,
[01:40:49.000 --> 01:40:53.000]  whether it be produce or store shelves, canned goods, whatever it may be.
[01:40:53.000 --> 01:40:55.000]  That's the reason I plead.
[01:40:55.000 --> 01:40:56.000]  I beg.
[01:40:56.000 --> 01:41:02.000]  I get out on my knees and ask you, go to the grocery store and get six months of supply of food because you can afford it right now.
[01:41:02.000 --> 01:41:03.000]  Absolutely.
[01:41:03.000 --> 01:41:05.000]  Look, look, we already...
[01:41:05.000 --> 01:41:10.000]  We see the big mega banks getting 0% interest, but we see interest rates on houses going up.
[01:41:10.000 --> 01:41:12.000]  Credit card interest rates going up.
[01:41:12.000 --> 01:41:19.000]  I mean, this is the beginnings of Weimar Republic-style hyperinflation unless we say no to the global debt,
[01:41:19.000 --> 01:41:24.000]  no to the derivatives bubble, no to Goldman Sachs, JP Morgan, Bank of England.
[01:41:24.000 --> 01:41:25.000]  It's us or them.
[01:41:25.000 --> 01:41:29.000]  They plan to implode society to consolidate power and control.
[01:41:29.000 --> 01:41:30.000]  We need to stand up and say no.
[01:41:30.000 --> 01:41:32.000]  Lindsey, we're going to break here in a moment.
[01:41:32.000 --> 01:41:35.000]  I want to talk to you during the break, so please don't leave us.
[01:41:35.000 --> 01:41:41.000]  We're going to have Lindsey on for an hour, hour and a half, maybe even two hours coming up on the weekday show on Wednesday.
[01:41:41.000 --> 01:41:44.000]  The show is 11 to two, but we're going to overdrive a lot of days.
[01:41:44.000 --> 01:41:48.000]  11 to three, it's all simulcast as well at prismplanet.tv.
[01:41:48.000 --> 01:41:56.000]  And yes, this is scary information, but it's better to know that these bad things are going on than to not know.
[01:41:56.000 --> 01:42:02.000]  The analogy is, if there's a field and there's a bunch of pits in it with spikes at the bottom that could kill you,
[01:42:02.000 --> 01:42:07.000]  you got to walk through that field. Is it better to know there are pits out there at night or to not be told about it?
[01:42:07.000 --> 01:42:13.000]  Out of sight, out of mind, positive thinking doesn't work when you're dealing with hardcore dangers.
[01:42:13.000 --> 01:42:19.000]  Now, when we come back, this video is up on infowars.com and prismplanet.com.
[01:42:19.000 --> 01:42:23.000]  And when you're listening on the radio and you hear me making claims,
[01:42:23.000 --> 01:42:28.000]  everything I say on the video is mainstream news, government documents,
[01:42:28.000 --> 01:42:32.000]  and links on the video screen to the government documents.
[01:42:32.000 --> 01:42:37.000]  When I tell you they're putting radioactive isotopes by design in the water to sterilize you,
[01:42:37.000 --> 01:42:41.000]  I have where they're doing it and where they admit they're doing it to sterilize you.
[01:42:41.000 --> 01:42:44.000]  That's big news, isn't it? Yeah, this government's totally criminal.
[01:42:44.000 --> 01:42:49.000]  They're eugenicist scientists. They believe they're saving the earth for themselves.
[01:42:49.000 --> 01:42:54.000]  When you hear about the fluoride, when you hear about all of this, it's all documented and it's up at infowars.com.
[01:42:54.000 --> 01:42:58.000]  Get the video, get it out to everybody. We'll be right back.
[01:43:25.000 --> 01:43:30.000]  and receive up to $150 when you close a deal with a home gain agent.
[01:43:30.000 --> 01:43:36.000]  Share the Home Gain 150 promo code with your friends via Facebook, Twitter, text, and more.
[01:43:36.000 --> 01:43:42.000]  Look for Max the Home Gain Gorilla to find out more about how Home Gain is going to pay you.
[01:43:42.000 --> 01:43:49.000]  Visit homegain150.com today to enter your promo code and get paid for buying or selling a house.
[01:43:49.000 --> 01:43:55.000]  That's H-O-M-E-G-A-I-N-150.com.
