[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[01:07:34.000 --> 01:07:40.000]  I mean, literally 1984, 500 mobile x-ray vans looking through your walls.
[01:07:40.000 --> 01:07:44.000]  I mean, it's just insane. And it is not to stop crime.
[01:07:44.000 --> 01:07:51.000]  It's to protect the criminal government itself run by offshore banks that are using the government as a profit-making system
[01:07:51.000 --> 01:07:57.000]  to rob the daylights out of people to bankrupt us so we're under their control.
[01:07:57.000 --> 01:08:05.000]  All right, we're taking your phone calls. The toll-free numbers 888-201-2244, 888-201-2244.
[01:08:05.000 --> 01:08:14.000]  We're going to go to Lucretia, Venus, and Eric, Ted, Jim, and others that are patiently holding Brent and others,
[01:08:14.000 --> 01:08:20.000]  and Humbu and others. Let's talk to Lucretia in Oregon. You're on the air. Go ahead.
[01:08:20.000 --> 01:08:24.000]  Thank you, Alex. Info Warrior and Prison Planet member, first-time caller.
[01:08:24.000 --> 01:08:30.000]  By the way, please tell your people to join up because it's just incredible to have your show.
[01:08:30.000 --> 01:08:34.000]  I often listen to it twice because there's no other ads on it.
[01:08:34.000 --> 01:08:42.000]  I was listening to your show for a long time before, and it was always ads, and I couldn't often get through it also.
[01:08:42.000 --> 01:08:47.000]  Well, let me be clear. Let me just stop you, Lucretia, and then I'll let you make your point because I want to hear from you.
[01:08:47.000 --> 01:08:53.000]  We have 14 minutes of ads an hour on the weekday shows, about 16 on the Sunday show.
[01:08:53.000 --> 01:09:00.000]  That's below industry standard, but, and of course, there's free audio streams at infowars.com,
[01:09:00.000 --> 01:09:05.000]  but our local AM and FM affiliates, they get half the ads. The network gets half the ads.
[01:09:05.000 --> 01:09:11.000]  So, you know, a station's probably only getting about six minutes of ads an hour.
[01:09:11.000 --> 01:09:15.000]  We're only getting about six minutes of ads an hour, so that's why you hear the ads.
[01:09:15.000 --> 01:09:20.000]  But yes, if you're a PrisonPlanet.tv member, you get all my films, my book, Paul Watson's book,
[01:09:20.000 --> 01:09:25.000]  the archive of each show, a higher quality audio podcast, the video podcast.
[01:09:25.000 --> 01:09:30.000]  It's all at PrisonPlanet.tv, and that's why a lot of folks like it, and we appreciate you for your support.
[01:09:30.000 --> 01:09:31.000]  Go ahead and make your point.
[01:09:31.000 --> 01:09:34.000]  Yes, absolutely. I love supporting you.
[01:09:34.000 --> 01:09:37.000]  You're always talking about fluoride, and it's not just fluoride.
[01:09:37.000 --> 01:09:41.000]  I'm a nutritionist and have been a nutritionist for 25 years.
[01:09:41.000 --> 01:09:49.000]  And George Norrie had a fellow on Dr. Mark Starr, and he talked about how 95% of Americans are now hypothyroid.
[01:09:49.000 --> 01:09:55.000]  They've taken the iodine out of the salt, the milk, the bread, and they're replacing it with all these iodine antagonists.
[01:09:55.000 --> 01:09:59.000]  Probably your key to longevity and your immune system is your thyroid.
[01:09:59.000 --> 01:10:08.000]  That's right. Minerals, and literally, everywhere I go, I hear young women talking about their hyperthyroid, their hair falling out,
[01:10:08.000 --> 01:10:12.000]  and it is just hitting women even harder, and it's true.
[01:10:12.000 --> 01:10:18.000]  We have a diet low in minerals, especially iodine. You are absolutely right.
[01:10:18.000 --> 01:10:21.000]  Yes, especially fibroids, and then they used to treat cholesterol.
[01:10:21.000 --> 01:10:27.000]  The first thing they would do is give you high blood pressure, would be give you desiccated thyroid.
[01:10:27.000 --> 01:10:32.000]  T4 doesn't work. It needs the iodine, the selenium, and all these other things.
[01:10:32.000 --> 01:10:38.000]  So if your doctor has you on that, Alex, you can pinch your deltoid right by the top of your shoulder,
[01:10:38.000 --> 01:10:44.000]  and if you can't close the pinch or two fingers together, and looking at you, I can see it would be very beneficial
[01:10:44.000 --> 01:10:48.000]  because you're always wanting to get your nice thin face back and not lose your hair,
[01:10:48.000 --> 01:10:53.000]  and the thyroid is critical in getting iodine to not going bald like you were worried about.
[01:10:53.000 --> 01:11:00.000]  But it's not, like I said, there's brominated vegetable oil in your Mountain Dew and your Gatorade.
[01:11:00.000 --> 01:11:06.000]  Those things also make you paranoid. They used to give them bromide or bromine.
[01:11:06.000 --> 01:11:12.000]  No, I mean, look, the food is just full of poisons and toxins. Good to hear from you. God bless you.
[01:11:12.000 --> 01:11:18.000]  Let me just make a brief comment on this. I called Kurt Nemo yesterday, one of our writers at infowars.com,
[01:11:18.000 --> 01:11:24.000]  and I sent him a bunch of links. He did a lot of other great research, and the headline is,
[01:11:24.000 --> 01:11:27.000]  A Warning to Glenn Beck, Don't Drink Diet Coke.
[01:11:27.000 --> 01:11:37.000]  And Glenn Beck has macular dystrophy, or the desineration of the nerves that attach to the eye.
[01:11:37.000 --> 01:11:45.000]  And I've had brain surgeons on, scientists. I have the Food and Drug Administration's own reports
[01:11:45.000 --> 01:11:52.000]  about Aspartame that is now in Big League, Chew, Wrigley's Sparement, regular sugar gum.
[01:11:52.000 --> 01:11:57.000]  I mean, I'll go to the grocery store, and I like gum sometimes, and my children want it,
[01:11:57.000 --> 01:12:02.000]  and I can't find any gum, any gum.
[01:12:02.000 --> 01:12:08.000]  I was at a gas station about a week ago, though, and they had old-fashioned beamons that's just sugar gum.
[01:12:08.000 --> 01:12:15.000]  And, I mean, you have to mail order it, or it's very hard to find regular sugar gum.
[01:12:15.000 --> 01:12:20.000]  And, I mean, I've researched Aspartame. I know they tried to approve it twice in the 70s.
[01:12:20.000 --> 01:12:25.000]  I know the Pentagon accidentally discovered it when they were working on chemical weapons.
[01:12:25.000 --> 01:12:30.000]  Folks, if you don't believe me, just search the term, Aspartame Manufacturing Process.
[01:12:30.000 --> 01:12:38.000]  It's a genetically modified E. coli bacteria that they feed toxic chemicals to, and then it excretes.
[01:12:38.000 --> 01:12:45.000]  It excretes Aspartame, and Aspartame breaks down at above 86 degrees, and the body's, you know,
[01:12:45.000 --> 01:12:50.000]  of course hotter than that, a few degrees hotter, into basically wood alcohol and formaldehyde.
[01:12:50.000 --> 01:12:56.000]  Now, remember the old speakeasies in the decade of prohibition, and everybody going blind who was drinking bad alcohol
[01:12:56.000 --> 01:13:01.000]  because it would have wood alcohol in it. Well, that's basically what Aspartame breaks down into.
[01:13:01.000 --> 01:13:05.000]  And one of the number one, I mean, I was having doctors on 15 years ago about this,
[01:13:05.000 --> 01:13:09.000]  and I didn't even know what macular, dystrophy, or, you know, degeneration was,
[01:13:09.000 --> 01:13:13.000]  and they would say, people are going blind. They're having organ failure.
[01:13:13.000 --> 01:13:20.000]  They tell diabetics to, and I see children everywhere. Today, I was at a park, and there were kids there,
[01:13:20.000 --> 01:13:25.000]  and there were two different families with children, and I watched them running around with diet sodas,
[01:13:25.000 --> 01:13:32.000]  and I said, can I see that? And it said Aspartame. I mean, it's in everything, and there's Glenn Beck going blind
[01:13:32.000 --> 01:13:36.000]  and having all these other health problems, and I don't know that that's it.
[01:13:36.000 --> 01:13:41.000]  I just know that that's one of the main causes of this, and we've got all these new neurological disorders.
[01:13:41.000 --> 01:13:46.000]  We've got all these new problems, and it's one of the big issues is Aspartame.
[01:13:46.000 --> 01:13:52.000]  And now Aspartame is in thousands and thousands of different products.
[01:13:52.000 --> 01:13:56.000]  Let's jam in a call. Venus and Eric in New York are on the air.
[01:13:56.000 --> 01:14:01.000]  Hi, Alice. My name is Venus, and I record on 3R with my friend Eric.
[01:14:01.000 --> 01:14:04.000]  I just have one quick question that he asked me.
[01:14:04.000 --> 01:14:10.000]  I was curious. You had David Eich on the other day, and he was talking about us as humans.
[01:14:10.000 --> 01:14:13.000]  Like, we're not real. All of this life is not real.
[01:14:13.000 --> 01:14:18.000]  I just want you to speak to that, please, and tell me, what does he mean, and if you believe in that?
[01:14:18.000 --> 01:14:22.000]  Well, no, I don't believe in that, but I don't think that's what he was saying.
[01:14:22.000 --> 01:14:29.000]  He was saying that what we see, and this is what the big advertising execs knew 60 years ago,
[01:14:29.000 --> 01:14:32.000]  is a hologram developed in our brain.
[01:14:32.000 --> 01:14:40.000]  You know, when you're in your mother at less than a month, the eyes grow out of the brain,
[01:14:40.000 --> 01:14:43.000]  and the eyes are part of the brain.
[01:14:43.000 --> 01:14:48.000]  And so your eyes are picking up this information.
[01:14:48.000 --> 01:14:53.000]  Your nose is picking up smell, you know, the touch you hear,
[01:14:53.000 --> 01:15:02.000]  and all of that is integrated together into basically a 3D hologram in your mind, okay?
[01:15:02.000 --> 01:15:11.000]  And so he was talking about how the controllers are able to basically program the five senses,
[01:15:11.000 --> 01:15:15.000]  because they understand that we are a electrochemical computer.
[01:15:15.000 --> 01:15:19.000]  That's what the brain is, and so it can be falsely programmed.
[01:15:19.000 --> 01:15:24.000]  And so he was saying that so many people just accept everything they're seeing,
[01:15:24.000 --> 01:15:28.000]  or whatever the television is saying, when they're in a suspended disbelief.
[01:15:28.000 --> 01:15:31.000]  Have you heard the term suspended disbelief?
[01:15:31.000 --> 01:15:33.000]  No, I haven't.
[01:15:33.000 --> 01:15:36.000]  I mean, that's like when you go to a movie and five minutes into it,
[01:15:36.000 --> 01:15:40.000]  you kind of forget that it isn't real, and you just get into the story.
[01:15:40.000 --> 01:15:46.000]  You understand, because your subconscious brain, Venus and Eric, is accepting it as if it's real.
[01:15:46.000 --> 01:15:51.000]  Only your conscious brain can even try to make differentiations of whether something's real or not.
[01:15:51.000 --> 01:15:53.000]  Stay there, I'm going to come right back to you after this break.
[01:15:53.000 --> 01:15:56.000]  Venus and Eric, stay there, then Ted, Jim, and many others.
[01:15:56.000 --> 01:15:58.000]  I'm Alex Jones, prisonplanet.tv.
[01:16:01.000 --> 01:16:06.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[01:16:06.000 --> 01:16:09.000]  This is our last chance to not relive history.
[01:16:09.000 --> 01:16:11.000]  These are finishing off this agenda.
[01:16:11.000 --> 01:16:14.000]  They'll be pulling the rug from underneath the Americans at home.
[01:16:14.000 --> 01:16:18.000]  I've turned a tremendous influence on our president in Congress,
[01:16:18.000 --> 01:16:20.000]  and they really are calling the shots.
[01:16:20.000 --> 01:16:25.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[01:16:25.000 --> 01:16:28.000]  Full of the Republic identifies the enemies of our nation.
[01:16:28.000 --> 01:16:33.000]  The criminal offshore cartel held bent on destroying sovereignty,
[01:16:33.000 --> 01:16:35.000]  and on its ashes constructing world government.
[01:16:35.000 --> 01:16:39.000]  Tim Geithner, Bernanke, and Arsonists, they're asking for more matches,
[01:16:39.000 --> 01:16:41.000]  and the Congress is saying, who do we make the check out to?
[01:16:41.000 --> 01:16:43.000]  Today seems like nobody does care.
[01:16:43.000 --> 01:16:48.000]  And right now in Washington, D.C., we have seen a fall of the Republic.
[01:16:48.000 --> 01:16:53.000]  Get your copy of Full of the Republic on DVD at infowars.com.
[01:16:53.000 --> 01:17:06.000]  We're watching online right now in superhighqualityatprisonplanet.tv.
[01:17:23.000 --> 01:17:52.000]  Get your copy of Full of the Republic on DVD at infowars.com.
[01:17:52.000 --> 01:18:00.000]  Get your copy of Full of the Republic on DVD at infowars.com.
[01:18:00.000 --> 01:18:04.000]  Get your copy of Full of the Republic on DVD at infowars.com.
[01:18:04.000 --> 01:18:06.000]  Tim Geithner is here.
[01:18:06.000 --> 01:18:09.000]  The grim future foretold in 1984 has become reality.
[01:18:09.000 --> 01:18:12.000]  It really says that the state is God.
[01:18:12.000 --> 01:18:17.000]  The United States is now recognized globally as one of the most impressive police states on Earth.
[01:18:17.000 --> 01:18:24.000]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:18:24.000 --> 01:18:30.000]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[01:18:30.000 --> 01:18:34.000]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[01:18:34.000 --> 01:18:38.000]  Prepare to enter the secretive world of emergency dictatorship.
[01:18:38.000 --> 01:18:44.000]  Body scanners, sound cameras, citizen spies, staged terror and cameras on every street corner.
[01:18:44.000 --> 01:18:48.000]  It's only the beginning of the New World Order's hellish plan.
[01:18:48.000 --> 01:18:51.000]  The police state isn't coming. It's here.
[01:18:51.000 --> 01:19:10.000]  Secure your copy today at infowars.com or see it online in the highest quality at PrismPlanet.tv.
[01:19:22.000 --> 01:19:31.000]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsope.com or infowars.com.
[01:19:31.000 --> 01:19:35.000]  Let's talk to the owner of 5-star soap, Marty Schachter, and see what he has to say.
[01:19:35.000 --> 01:19:51.000]  It's founder and owner for over 63 years. People keep asking me, how's business? I'm happy to say our business is going down the drain. Call us at 1-800-340-7091.
[01:19:51.000 --> 01:20:09.000]  Visit our website 5starsope.com for buying a one to two month soap sampler. Thank you.
[01:20:09.000 --> 01:20:18.000]  Okay, those callers dropped off, but they were asking a question about perception.
[01:20:18.000 --> 01:20:26.000]  And the issue here is, going back to Aspartame, and you go to a cookout or a park or a church function,
[01:20:26.000 --> 01:20:32.000]  and there's not just men and women drinking diet drinks with Aspartame, Nutrisweet or Equal, as it's known.
[01:20:32.000 --> 01:20:42.000]  It's children, and it is a toxic chemical. It was not approved twice. Rumsfeld got it approved in 1981.
[01:20:42.000 --> 01:20:49.000]  In the monkey studies, it killed a lot of the monkeys that drank it. It does attack your eyes, your brain, your organs.
[01:20:49.000 --> 01:20:56.000]  Just like sodium fluoride is deadly. Just search the term fluoride cancer. You'll get thousands of major studies.
[01:20:56.000 --> 01:21:04.000]  This is an absolute fact, but it's just hidden in plain view. Well, people have always been drinking fluoride water the last 60 years.
[01:21:04.000 --> 01:21:09.000]  We've always been drinking the last, you know, 29 years. This Aspartame, and now it's...
[01:21:09.000 --> 01:21:16.000]  Nobody tells you it's just suddenly even in your sugar gum. It's suddenly in baked goods.
[01:21:16.000 --> 01:21:23.000]  And here's the big secret. It's highly addictive. The medical doctors we've had on have talked about treating people for Aspartame addiction
[01:21:23.000 --> 01:21:27.000]  and the incredible health rebounds they have once they get off of it. But it takes...
[01:21:27.000 --> 01:21:31.000]  I had a family member who drank a couple diet cokes a day, and they were completely addicted.
[01:21:31.000 --> 01:21:39.000]  They were having health problems, and I talked to them into it slowly going off, and they literally had withdrawals like they were a crack addict or something.
[01:21:39.000 --> 01:21:43.000]  For weeks, they were sick, and then they were finally incredibly healthy once they got off of it.
[01:21:43.000 --> 01:21:50.000]  So they sell something that's addictive. Now it's in children's foods everywhere, and it's hidden in plain view.
[01:21:50.000 --> 01:21:57.000]  Get conscious about this, okay? It's very simple. Ted in Pennsylvania, you're on the air.
[01:21:57.000 --> 01:22:00.000]  Hey, Alex. Hey, buddy.
[01:22:00.000 --> 01:22:09.000]  Hey, I finally get through. Anyway, I'm calling from the first police state to fall Pennsylvania under the Mossad new government police state.
[01:22:09.000 --> 01:22:15.000]  Well, that's true. Yeah, it's admitted that a Mossad company does illegally spy on the people of Pennsylvania, including the legislature.
[01:22:15.000 --> 01:22:21.000]  That's in all the major papers, and their main group they've been hired to spy on are gun groups and tea parties.
[01:22:21.000 --> 01:22:31.000]  And that just shows where this country's gone and how the government's hiring foreigners and recruiting foreigners to fill up the military as well.
[01:22:31.000 --> 01:22:43.000]  Anyway, I just wanted to bring up a few issues. First off, on Russia today, I thought it was kind of interesting how Russia today poised you into that clip
[01:22:43.000 --> 01:22:50.000]  with Damon Pickers, and then they cut it off right at the end before he mentioned you on the Glenn Beck show.
[01:22:50.000 --> 01:23:00.000]  I thought that was kind of strange how they kind of got you on there to destroy Glenn Beck, but then they kind of cut you off too at the end.
[01:23:00.000 --> 01:23:03.000]  That was kind of strange, but usually you're on your way.
[01:23:03.000 --> 01:23:12.000]  Well, I mean, I'll go on Fox. I'll go on RT. I'll go on BBC. I'll go anywhere. And I don't think that was a negative piece.
[01:23:12.000 --> 01:23:27.000]  I had RT once twice here interviewing me in person, and they admitted that the head of RT US is a big fan, and that a lot of the guests they have on is from my show.
[01:23:27.000 --> 01:23:35.000]  And they were pointing out that when I have a guest on, then Glenn Beck has a guest on, and even Newsweek has pointed out that he now covers many of the issues I cover.
[01:23:35.000 --> 01:23:43.000]  And I was saying it was positive that he was starting to cover those issues, and people say, and I appreciate your call, Ted. You know, why are you covering Glenn Beck once or twice a week?
[01:23:43.000 --> 01:23:50.000]  Well, it's because he reaches 20, 30, 40 million people depending on, you know, what ratings period you look at every week.
[01:23:50.000 --> 01:23:58.000]  And last week he admitted that the Fabian socialist and the White House science are want to drug the water to sterilize you.
[01:23:58.000 --> 01:24:07.000]  I mean, that's a fact. I've got the book written by John P. Holder and the White House science are I've been covering this almost every show for two years.
[01:24:07.000 --> 01:24:24.000]  That's a positive thing. And that's a big deal. I mean, what does that say about our information about world government that now not just Beck, but I mean, they're covering it on CNN, they're covering it on MSNBC.
[01:24:24.000 --> 01:24:33.000]  Over and over again now, they're having top Republican pundits like Dick Morris had met world governments here and taking over through the banking system.
[01:24:33.000 --> 01:24:41.000]  So they, they tried to deny all this for so long, they can't do it anymore. So that's a big deal. That's a big issue.
[01:24:41.000 --> 01:24:48.000]  And I made the prediction on air a month ago that if that if Beck continues to really start getting hardcore and telling the truth, he won't be on Fox.
[01:24:48.000 --> 01:24:57.000]  Now I have World Net Daily, New York Times and a bunch of other mainstream articles this week saying, will Glenn Beck leave Fox?
[01:24:57.000 --> 01:25:03.000]  And then the New York Times, Beck told him Roger Ailes is mad at him and he might get pushed out.
[01:25:03.000 --> 01:25:09.000]  I mean, that's incredible. So you'll know if Glenn Beck's for real because he's not going to say it's like Lou Dobbs.
[01:25:09.000 --> 01:25:14.000]  By the way, he's probably on next week. I'll just leave it at that. He's been on before Lou Dobbs was real.
[01:25:14.000 --> 01:25:20.000]  I don't agree with everything he said, but he was real. That guy's real. Okay. He was fighting the globalist.
[01:25:20.000 --> 01:25:24.000]  He was talking about the elites. He was talking about mega corporations wanting socialism.
[01:25:24.000 --> 01:25:30.000]  It didn't matter if he had the top ratings on CNN. I mean, he had two and a half million viewers on average.
[01:25:30.000 --> 01:25:38.000]  Larry King lives got a hundred thousand. The number one show, 800,000. They got rid of him.
[01:25:38.000 --> 01:25:44.000]  Okay. I mean, this is a people ask, well, why'd you talk about Lou Dobbs when that was happening? Because it's important.
[01:25:44.000 --> 01:25:49.000]  It's a big deal. Let's talk to Jim in Texas. You're on the year.
[01:25:49.000 --> 01:25:51.000]  Hey, Alex, how you doing today?
[01:25:51.000 --> 01:25:53.000]  Pretty good, sir.
[01:25:53.000 --> 01:26:03.000]  One of the reasons that I wanted to call in, I was listening here a couple weeks ago when you were talking about the possibility of the false black terrorism and so on and so forth.
[01:26:03.000 --> 01:26:10.000]  And now the government says we could absorb an attack. It might help America. We tried to keep you safe, but you didn't give all your rights up.
[01:26:10.000 --> 01:26:18.000]  And we have all these White House advisors telling the Financial Times of London, Robert Shapiro, that he needs a massive terror attack to look strong.
[01:26:18.000 --> 01:26:19.000]  Go ahead.
[01:26:19.000 --> 01:26:21.000]  You're absolutely right.
[01:26:21.000 --> 01:26:39.000]  What my point on this is, instead of what I would like to find some way to do is to get a preplanned or pre-set up response to any kind of terrorist attack, whether it's homegrown, whether it's false flag, even whether it's real, it doesn't matter.
[01:26:39.000 --> 01:26:48.000]  I was about to say that's my problem with a pre-packaged response. I've got to analyze it. Sometimes that takes weeks to know because there are some real terror attacks.
[01:26:48.000 --> 01:26:59.000]  Well, I understand. But again, even this particular methodology doesn't matter because even if it is a real terror attack, they've taken all our rights. They're listening to all the phone calls.
[01:26:59.000 --> 01:27:06.000]  Exactly. No, no, no. And I'm interrupting. I'll hold you over if need be. This is key. And I meant to even talk about this today. I'm glad you called, Jim.
[01:27:06.000 --> 01:27:17.000]  That's why I love the calls. Can you take us in important directions is that even if the terror attacks are real, even if 9-11 was real, which all the evidence shows it's his Phonies $3 bill, it doesn't matter.
[01:27:17.000 --> 01:27:32.000]  The Homeland Security admits 95% of the architecture is for gun owners, libertarians, returning veterans, the American people. They're using it to enslave us and using it for government secrecy. You're absolutely right. Go ahead.
[01:27:32.000 --> 01:27:48.000]  It was originally sold to us as being something to protect us, which those of us that have been listening or waking up since Waco and Ruby Ridge era. But the point I'm trying to make is it doesn't matter whether it's a false flag or whether it's a real attack.
[01:27:48.000 --> 01:28:00.000]  They didn't do what taken our rights away, said what they were going to be able to do. So let's get them out. I know there's a lot of different ways this can go.
[01:28:00.000 --> 01:28:12.000]  I hear you. Katrina FEMA sabotaged that on purpose, blocked locals from responding. We know they did it to get more funding, more power. But regardless, the government can't and won't protect you.
[01:28:12.000 --> 01:28:22.000]  That's the message government cannot deliver. It looks good on paper until it hits reality. So what's your idea for a preplanned response?
[01:28:22.000 --> 01:28:32.000]  Let's just book a nationwide call for the impeachment of anybody and everybody from the president to his appointees.
[01:28:32.000 --> 01:28:49.000]  Stay there, Jim. It's all genius. And look, when they have a terror attack in Latin America or Asia, they fire the head of security. They fire a bunch of people. Here, everybody involved in letting it happen got more power, got record bonuses, and got more control.
[01:28:49.000 --> 01:28:59.000]  That's a great point. So how do we respond to that? I want to hear from you, Jim, then a bunch of other callers and a ton of news on the other side. Key intel coming up. Stay with us.
[01:29:20.000 --> 01:29:34.000]  Not only does the Silver Lungs system produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:29:34.000 --> 01:29:42.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:29:42.000 --> 01:29:52.000]  Be sure to watch our new 7-minute video tour of the Silver Lungs system at www.silverlungs.com to learn more about how the Silver Lungs system works.
[01:29:52.000 --> 01:30:21.000]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com.
[01:30:23.000 --> 01:30:29.000]  The power grid is dangerously overloaded. And now, new socialist legislation is only compounding the problem.
[01:30:29.000 --> 01:30:36.000]  Dangerous weather is always a threat to local grids. Every year, thousands of families lose their power from weather-related onages.
[01:30:36.000 --> 01:31:00.000]  A solar power generator provides powerful backup insurance and peace of mind. Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:31:00.000 --> 01:31:07.000]  Listen up friends, this is Alex Jones with key information. The mainstream media is now admitting that we're going into a depression.
[01:31:07.000 --> 01:31:15.000]  Don't be dependent on the government for you and your family. You need to get your own supply of high quality, storable foods from eFoodsDirect.com.
[01:31:15.000 --> 01:31:21.000]  They're the best company out there, the longest continually operating with a ton of great food to choose from.
[01:31:21.000 --> 01:31:27.000]  It's all fresh and made on a monthly basis. Not some old, cruddy food they're selling you like some of the other guys.
[01:31:27.000 --> 01:31:34.000]  They're new evacuation pack, a two week supply of delicious, easy to fix food. It comes with all the equipment you need to prepare it.
[01:31:34.000 --> 01:31:42.000]  With open talk of a strike on Iran the next three months. The crisis in the Gulf and possible evacuations. Get yourself and your family ready today.
[01:31:42.000 --> 01:31:52.000]  The place to go is eFoodsDirect.com. Go to their website online right now eFoodsDirect.com forward slash Alex or call 800-409-5633.
[01:31:52.000 --> 01:32:00.000]  Again on the web eFoodsDirect.com forward slash Alex or give them a call at 800-409-5633.
[01:32:00.000 --> 01:32:07.000]  When you're out on the road the last place you want to be is on the road.
[01:32:07.000 --> 01:32:12.000]  But if the unfortunate happens you'll be glad you were wearing diamond gussets.
[01:32:12.000 --> 01:32:29.000]  There's a place down in Tennessee where they make blue diamond gusset jeans. They so pride in every stitch guarantee you love the way they fit.
[01:32:29.000 --> 01:32:39.000]  They put a diamond gusset in the crotch where you need it most. Blue diamond gussets got it, others don't.
[01:32:39.000 --> 01:32:46.000]  We turn jeans inside out diamond gusset jeans made in the USA with unparalleled quality.
[01:32:46.000 --> 01:32:52.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[01:32:52.000 --> 01:33:01.000]  Order yours at gusset.com. Diamond gusset jeans got it, others don't.
[01:33:01.000 --> 01:33:10.000]  Coast to coast direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:33:32.000 --> 01:33:41.000]  I remember a decade ago learning about this and seeing the documents and finding it hard to believe,
[01:33:41.000 --> 01:33:49.000]  but Bank of America stops U.S. foreclosures for review. Turns out what the big mega banks have been doing is illegal on its face.
[01:33:49.000 --> 01:33:54.000]  They sell your mortgages into bundles and then don't even produce the deed when they take your house.
[01:33:54.000 --> 01:34:02.000]  In many cases, JP Morgan Chase and others just take houses that are paid for in cash. I've got singing in news clips of their house was paid for.
[01:34:02.000 --> 01:34:07.000]  They owed no money. And a bank that didn't even own their old mortgage took it.
[01:34:07.000 --> 01:34:14.000]  And they just go, that's the way it is. And the sheriffs and the police follow orders and they come and take the house.
[01:34:14.000 --> 01:34:24.000]  Well, now because so many people have learned mainly through the patriot movement about this, that they are in serious trouble.
[01:34:24.000 --> 01:34:29.000]  So that's coming up in the final segment. I want to continue with a bunch of your calls now and into the next segment.
[01:34:29.000 --> 01:34:34.000]  But the issue that Jim in Texas was raising, we're going back to him, is so central.
[01:34:34.000 --> 01:34:41.000]  Even if you believe all this terror is real, you have a better chance statistically to be struck by lightning than being killed by an Al Qaeda bad man.
[01:34:41.000 --> 01:34:45.000]  A Mr. Turban on the head.
[01:34:45.000 --> 01:34:55.000]  But we've got to give up all our liberties, all our freedoms, let the government operate even more secrecy and get trillions of tax paying dollars and invade all these countries or the bad men will get us.
[01:34:55.000 --> 01:34:58.000]  Well, they can't protect us. They won't protect us.
[01:34:58.000 --> 01:35:03.000]  Governor Ridge last year admitted in a book that they put out fake terror alerts for political gain.
[01:35:03.000 --> 01:35:06.000]  I've been pointing out for weeks that Obama's issuing fake terror alerts.
[01:35:06.000 --> 01:35:13.000]  Months ago I said he would do it. Here's the Guardian today. Barack Obama accused of exaggerating terror threat for political gain.
[01:35:13.000 --> 01:35:21.000]  No kidding. You have all these White House advisors two months ago, three months ago saying Obama, scare them with terror.
[01:35:21.000 --> 01:35:29.000]  They think you're so stupid. They write articles for the Financial Times saying we're going to freak people out that bad men are going to get them.
[01:35:29.000 --> 01:35:33.000]  And then you get all the Homeland Security training manuals. It's for us, the American people.
[01:35:33.000 --> 01:35:43.000]  And they're trying to train the police that even criticizing the government is some type of act of terrorism when you can't get any more Americana than that.
[01:35:43.000 --> 01:35:46.000]  Jim, go ahead and finish your point.
[01:35:46.000 --> 01:36:04.000]  Well, like I said, it was something that had been running around in my head for a couple of weeks now since Obama brought up the false flag, the fact that we were able to absorb a terrorist attack and so on and so forth.
[01:36:04.000 --> 01:36:10.000]  It sounds just like before when they're getting everybody prepared for it. Here it comes. Get ready. Here it comes.
[01:36:10.000 --> 01:36:17.000]  And what they're expecting everyone to do is follow along behind Obama and all of a sudden say, oh, you know, you're our savior.
[01:36:17.000 --> 01:36:24.000]  What you're supposed to do is protect us. But it never works out that way. And it doesn't work out that way. And it can't work out that way.
[01:36:24.000 --> 01:36:27.000]  So instead, we ought to do a complete 180 on them.
[01:36:27.000 --> 01:36:31.000]  Take everybody that supposedly said that they were going to defend us and protect us.
[01:36:31.000 --> 01:36:40.000]  But they're not of office. I know a lot of those people were elected, but a lot of them were appointed. So you take the elected ones out, you take the appointed ones out.
[01:36:40.000 --> 01:36:46.000]  But even then, I mean, it's even a little more complicated because you already have an existing chain of command.
[01:36:46.000 --> 01:36:53.000]  Well, look, they were setting up this whole Homeland Security system in the early 90s. I've seen excerpts of Clinton talking about it.
[01:36:53.000 --> 01:37:02.000]  So it was always their plan to stage terror attacks and use that as a pretext to take over domestically and launch foreign wars. But I will the day there's a big attack.
[01:37:02.000 --> 01:37:13.000]  I'll come out and say, put up flyers everywhere saying, don't give up your liberty for security, research stage terror and absolutely fire those that screwed up and didn't protect us.
[01:37:13.000 --> 01:37:21.000]  You know, day one, point that out. I appreciate your points, Jim. They're very well taken. Let's talk to Brent in Pennsylvania. You're on the air, Brent.
[01:37:21.000 --> 01:37:24.000]  Hello, Alex. Nice to talk to you for the first time.
