[00:00.000 --> 00:26.560]  Infowars, tomorrow's news, today.
[01:07:21.160 --> 01:07:29.480]  we are and he's doing just that but but quickly on the trump front i guess the story here is that
[01:07:29.480 --> 01:07:40.440]  that i'm asking myself why is trump seemingly generating no momentum politically right now
[01:07:40.440 --> 01:07:44.680]  what is behind that because i had no idea he was speaking this weekend none
[01:07:46.920 --> 01:07:52.600]  and i do think republicans need to do a better job as far as outreach is concerned letting people
[01:07:52.600 --> 01:07:57.160]  know what's going on because anytime there's a leftist liberal democrat event in town you get
[01:07:57.160 --> 01:08:01.880]  50 different text messages emails everything the tv telling you about it when there's a
[01:08:01.880 --> 01:08:06.360]  conservative event in town you barely even hear about it like yesterday there was a
[01:08:06.360 --> 01:08:13.720]  texas march for life i didn't get a single email i was pleasantly surprised two weeks ago when i
[01:08:13.720 --> 01:08:20.040]  got an email the day before the texans or i guess that was last week excuse me yeah the day before
[01:08:20.040 --> 01:08:25.720]  the texan sort of vaccine choice rally i attended this week i was lucky enough to get an email before
[01:08:25.720 --> 01:08:31.240]  from the from a republican representative oh thank you for letting me know i showed up so did others
[01:08:32.360 --> 01:08:39.960]  but then nothing not a single email text nothing on the news about the texas right for life rally
[01:08:39.960 --> 01:08:45.880]  that happened yesterday so they do need to fill in the blanks as far as getting people informed
[01:08:45.880 --> 01:08:50.200]  to show up at these events when they do that conservatives show up that is the message we
[01:08:50.200 --> 01:08:57.800]  show up now when we got the email and the notification about texans for vaccine choice people showed up
[01:08:58.680 --> 01:09:04.520]  conservatives will show up if you let them know what's going on that's the problem so
[01:09:06.520 --> 01:09:11.960]  so even though trump had two big rallies and that generated some good clips barely any momentum
[01:09:11.960 --> 01:09:19.320]  from these rallies over the weekend and i guess is it really is it really the power of fox news
[01:09:19.320 --> 01:09:25.160]  where if if a tree falls in the forest and it doesn't fall it doesn't make a noise if fox news
[01:09:25.160 --> 01:09:32.040]  doesn't cover a trump speech or a trump rally then nobody knows about it and folks i'm speaking to
[01:09:32.040 --> 01:09:37.800]  you from a guy that spends hours every day consuming aggregating news and it barely was a blip on the
[01:09:37.800 --> 01:09:45.560]  radar but he was calling for peace says he's ready to turn new hampshire red when he's in new hampshire
[01:09:45.560 --> 01:09:53.320]  says we need blessings from god it's good stuff it is good stuff and and you know trump is looking
[01:09:53.320 --> 01:09:58.680]  healthy so but it's not generating anything it's not generating a buzz it's not generating any
[01:09:58.680 --> 01:10:05.800]  momentum nationwide it's seemingly falling on deaf ears deaf ears but okay it is happening
[01:10:05.800 --> 01:10:11.400]  and he's right about the biden situation now let's just look at these headlines
[01:10:11.400 --> 01:10:14.920]  with the situation in ukraine
[01:10:17.480 --> 01:10:23.960]  group of pentagon officials secretly lobbying sending f-16 jets to ukraine reports say
[01:10:25.480 --> 01:10:33.880]  now this was reported in sputnik and then also it was on fox news this morning and so uh i would
[01:10:33.880 --> 01:10:39.720]  bet you by the end of the week that they either have a deal on the table or they already have
[01:10:39.720 --> 01:10:47.560]  jets on the ground either in poland or germany i don't think they'll be able to get them right into
[01:10:47.560 --> 01:10:51.560]  ukraine they're gonna have a problem here folks seriously there will be a problem when they move
[01:10:51.560 --> 01:10:56.920]  those tanks into ukraine or they move whatever other heavy artillery or jets or whatever into
[01:10:56.920 --> 01:11:01.160]  ukraine the russians are going to blow it up immediately and maybe that's what they want maybe
[01:11:01.160 --> 01:11:05.800]  that's what biden wants i mean even germany has been like we don't want to do this you're just
[01:11:05.800 --> 01:11:10.280]  asking us to have to send these weapons into ukraine they're just going to get blown up immediately
[01:11:11.240 --> 01:11:15.080]  and biden finally convinced him to do it said fine we'll send tanks too we'll send
[01:11:15.080 --> 01:11:21.080]  tanks too we'll protect them we'll make sure they're good so germany was like okay all right
[01:11:21.080 --> 01:11:28.200]  and poland's there like wanting it too so my guess is by the end of the week we hear we hear
[01:11:28.200 --> 01:11:33.960]  something a little more solid as far as this is concerned joe biden admitted sending tanks to
[01:11:33.960 --> 01:11:39.240]  ukraine would be world war three months before he did it yep remember that from last week that's
[01:11:39.240 --> 01:11:46.440]  still a big deal Croatian president calls germany's we are at war with russia comment madness no it's
[01:11:46.440 --> 01:11:55.000]  it's an it's an unofficial illegal war that the west has launched against russia in ukraine
[01:11:55.880 --> 01:11:59.000]  yeah it's madness all right but but biden's the one that did it
[01:11:59.000 --> 01:12:07.800]  it and Zelensky is the one that did it so they're the mad ones russia seeks gains in
[01:12:07.800 --> 01:12:13.400]  ukraine before western tanks turn up they've already had their gains once again the western
[01:12:13.400 --> 01:12:19.160]  media behind the ball race against time to get tanks to ukraine before europe engulfed in russia
[01:12:19.160 --> 01:12:28.040]  war it's it's just a complete because here's the thing first of all the the people running the
[01:12:28.040 --> 01:12:32.760]  us military right now not all but but most people have put it in a position of leadership because
[01:12:32.760 --> 01:12:37.800]  they're far left and because they're completely clueless and so they really have no military
[01:12:38.760 --> 01:12:44.600]  strategic advantage at all over anybody so our military is inept as far as the leadership is
[01:12:44.600 --> 01:12:51.160]  concerned they also know really they know that starting this this war with russia could end in
[01:12:51.160 --> 01:12:55.640]  world war three and they know that essentially everything they've done to this point in this
[01:12:55.640 --> 01:13:00.440]  proxy war against russia has been done without congressional approval and certainly would not
[01:13:00.440 --> 01:13:05.800]  be approved by the american people so they've been trying to slow walk it and not really truly reveal
[01:13:05.800 --> 01:13:14.360]  what's going on but because of that now they're in a situation where the only thing they can do
[01:13:14.360 --> 01:13:19.880]  to stop russia is basically start a nuclear war russia has all the strategic leverage all the advantage
[01:13:19.880 --> 01:13:28.120]  and all the the corrupt leaders in the west that underestimated russia the whole time and lied to
[01:13:28.120 --> 01:13:33.560]  you the whole time all they have left to stop russia as a full on out war with russia which would
[01:13:33.560 --> 01:13:39.720]  lead to world war three and now they're so inept as well that this isn't a situation where the
[01:13:39.720 --> 01:13:44.360]  u.s. comes out and makes a big powerful speech with joe biden or somebody but it is joe biden
[01:13:44.360 --> 01:13:51.000]  that's the president and the world is taken the world is just completely taken by the
[01:13:51.000 --> 01:13:55.960]  speech and just so moved and so motivated that oh it's the right thing to get rid of putin or it's
[01:13:55.960 --> 01:14:01.480]  the right thing to do whatever that ain't gonna happen jack if biden goes up there and tries to
[01:14:01.480 --> 01:14:07.880]  deliver some rousing speech like that he'll fumble bumble slobber his whole way through it and the
[01:14:07.880 --> 01:14:18.840]  world will not laugh anymore but we'll look at the u.s. as a weakened state if not a completely
[01:14:18.840 --> 01:14:27.720]  defunct nation and so putin will rise and then jijin ping will rise and then the rest of the
[01:14:27.720 --> 01:14:36.040]  dominos will fall and biden will be standing there and the u.s. will be on the ground nowhere near
[01:14:36.040 --> 01:14:40.680]  the international superpower it once was respected as
[01:14:43.240 --> 01:14:50.680]  hungry's or bond ukraine's backers have drifted into war exactly just just kind of drifted you
[01:14:50.680 --> 01:15:03.160]  into it these incompetent corrupt bastards like joe biden here is the official russia account on
[01:15:03.160 --> 01:15:09.560]  twitter at the u.s. romstein airbase in germany nato confirmed they would boost supplies of
[01:15:09.560 --> 01:15:15.000]  modern heavy offensive weapons to Kiev this is yet another indication that the west plans to raise
[01:15:15.000 --> 01:15:19.400]  the stakes in the conflict prolonging it and raising the number of casualties and nobody's
[01:15:19.400 --> 01:15:24.040]  coming forward for peace except donald trump that they made sure couldn't get back into the white
[01:15:24.040 --> 01:15:30.040]  house loyal to the motherland joining russia's youth army oh this will scare this will scare people
[01:15:30.040 --> 01:15:37.480]  but see the difference is they do propaganda to russian's youth that makes them want to be strong
[01:15:37.480 --> 01:15:43.560]  men and strong women and masculine and feminine and be proud of russia so you can sit there and
[01:15:43.560 --> 01:15:49.080]  you say oh that's brainwashing well what are they doing to the youth here hey be gay be trans
[01:15:49.080 --> 01:15:53.800]  you're racist you're a bigot and america shouldn't even exist because it's inherently racist and
[01:15:53.800 --> 01:16:01.960]  bigoted uh which one would you rather have info wars is winning info wars is reaching more people
[01:16:01.960 --> 01:16:06.680]  than ever we were supposed to be off the air months and months and months ago maitre media told you
[01:16:06.680 --> 01:16:11.320]  but it's not true they told you we were going to be shut down they told you we owed a billion and
[01:16:11.320 --> 01:16:16.680]  a half dollars none of that's true it's all being appealed they want you to think info wars is dead
[01:16:16.680 --> 01:16:22.040]  but if you simply stand up and support info wars we've got years and years of appeals and we will
[01:16:22.040 --> 01:16:27.480]  not be taken off the air but if they can convince you to leave and shut down they're gonna win don't
[01:16:27.480 --> 01:16:31.720]  let the globalist scythe up you and your family go to info wars store.com and get incredible
[01:16:31.720 --> 01:16:36.920]  products supplements books films t-shirts you name it the fun the info war and empower your life
[01:16:36.920 --> 01:16:42.360]  and let the globalist know their scythe has not worked thanks for keeping us on air take action
[01:16:42.360 --> 01:16:49.080]  at infowarstore.com today because the only people that can take us off the air is you the viewers
[01:16:49.080 --> 01:16:54.360]  and listeners the majority of you have not been silent well some of you have do not let the global
[01:16:54.360 --> 01:17:01.480]  sprain wash you go to info wars store.com keep us on the air in the year 2000 alex jones's film
[01:17:01.480 --> 01:17:08.440]  dark secrets inside bohemian grove showed the world how our so-called elite leaders practice
[01:17:08.440 --> 01:17:17.880]  mock ritual sacrifices in private in 2007 alex jones releases endgame exposing the world
[01:17:17.880 --> 01:17:25.000]  elites plans for covertly using biological weapons against all of mankind and by the time they
[01:17:25.000 --> 01:17:32.600]  launched their attack in 2020 alex jones's info wars and our audience were there to warn the people
[01:17:32.600 --> 01:17:39.400]  of the deadly vaccines that we knew were coming this is why they attack us this is why we need
[01:17:39.400 --> 01:17:47.160]  your support because we tell the truth alex jones was right join the resistance buy products
[01:17:47.160 --> 01:17:54.360]  donate to the cause share the links join us in the fight for freedom and help us defeat the new
[01:17:54.360 --> 01:18:05.000]  world order well i did fantastic stuff diet force diet force is amazing i'm 45 and i have
[01:18:05.000 --> 01:18:11.320]  bits i go to the gym and i have bits that won't move and diet force has helped me move those bits
[01:18:11.320 --> 01:18:19.480]  like under my pecs my belly i'm just taking diet force two tablets a day man if you're like struggling
[01:18:19.480 --> 01:18:27.640]  to get like chip shape for the ladies mate diet force is the go you have to get the diet force
[01:18:27.640 --> 01:18:35.160]  and have to a day and just keep active info wars store.com x7 diet force info wars store.com baby
[01:18:36.520 --> 01:18:41.080]  now on sale we're cutting that out we're cutting that call into an ad i can guarantee you that thanks
[01:18:41.080 --> 01:18:46.440]  so much for the call grant god bless australia we'll be right back folks don't go anywhere info
[01:18:46.440 --> 01:19:02.200]  wars store.com diet force get it now i talk a lot about the great successes info wars this
[01:19:02.200 --> 01:19:07.880]  had i don't think anybody can deny it and it is because of listeners and viewers supporting us
[01:19:07.880 --> 01:19:12.760]  when we talk about the crew at info wars people behind the scenes the researchers the writers
[01:19:14.040 --> 01:19:19.720]  they really have been the mvps in this fight and we look at harris and smith and oh and shroyer
[01:19:19.720 --> 01:19:25.480]  and the hard work they engage in every day five six seven days a week it's really just incredible
[01:19:26.360 --> 01:19:30.920]  so for myself the whole info wars crew i thank you for your past support i only encourage you
[01:19:30.920 --> 01:19:36.840]  now to realize that info wars cannot stay on air if you do not support us i know you spread the word
[01:19:36.840 --> 01:19:41.320]  i know you pray for us and that's wonderful keep doing it but most viewers and listeners never go
[01:19:41.320 --> 01:19:46.120]  to info wars store.com and you never buy great products that enrich and empower your life all
[01:19:46.120 --> 01:19:50.280]  at the same time keep us on air i know that less than one percent of our listeners actually go buy
[01:19:50.280 --> 01:19:54.760]  products info wars store.com if just one percent more of you took action and went to info wars
[01:19:54.760 --> 01:19:57.960]  store.com our funding problems will be over please take action now
[01:19:57.960 --> 01:20:07.080]  leading a frontal assault on the lies of the new world order it's alex jones
[01:20:16.120 --> 01:20:20.280]  to the town of our free road a stranger one fine day
[01:20:21.480 --> 01:20:25.800]  all right i'm going to be able to get through the news right now and then we're going to open up
[01:20:25.800 --> 01:20:37.720]  the phone lines quickly before i do that though Novak Djokovic this morning won the 10th his 10th
[01:20:37.720 --> 01:20:46.280]  australian open a year after being banned from australia for refusing the covid-19 vaccine
[01:20:47.080 --> 01:20:53.880]  and this is truly an incredible story and throughout history there have been
[01:20:53.880 --> 01:20:57.720]  instances of great athletes being denied
[01:21:00.120 --> 01:21:06.440]  their true level of greatness one of the more historic examples could be
[01:21:06.440 --> 01:21:12.120]  ted williams a baseball player going to serve in a war or you could talk about ruben hurricane
[01:21:12.120 --> 01:21:21.320]  carter the boxing champion who was a victim of racism and spent time in jail instead of fighting
[01:21:21.320 --> 01:21:29.160]  for boxing titles and so Novak Djokovic who i believe now is either tied for the all-time
[01:21:29.160 --> 01:21:34.760]  lead in grand slam championships in fact guys pull up the number on the screen for me but
[01:21:35.480 --> 01:21:40.280]  there should be an asterisk there because the discrimination that Djokovic faced not being
[01:21:40.280 --> 01:21:47.800]  able to compete in multiple grand slam title tournaments because he refused the covid-19
[01:21:47.800 --> 01:21:55.320]  vaccine so could he have won the australian open the times he was denied because of his vaccine
[01:21:55.320 --> 01:22:08.920]  status well we'll never know but truly a momentous occasion for Djokovic and i would say now he
[01:22:08.920 --> 01:22:13.080]  probably has to be the most celebrated and accomplished tennis player of all time he's
[01:22:13.080 --> 01:22:20.200]  obviously not done winning titles yet anyway but good for him a man that stood up for his values
[01:22:22.680 --> 01:22:31.720]  and never sold out could have cost him a shot at being the number one all-time grand slam
[01:22:31.720 --> 01:22:40.200]  grand slam champion and instead he stuck by his principles and he may still yet accomplish that
[01:22:40.200 --> 01:22:46.360]  feat anyway so uh there you go guys can we put that on the screen by the way though what uh
[01:22:46.360 --> 01:22:52.040]  what is the record i think he's tied now i think there's two or three people that have 22 grand slam
[01:22:52.040 --> 01:22:58.760]  titles and so i think Djokovic would have to win one more to separate himself from that field
[01:22:59.480 --> 01:23:05.160]  of course could have already been if not for being denied access to some of the
[01:23:05.160 --> 01:23:14.600]  tournaments because of the vaccine status um no guys you'd want to search like all-time grand slam
[01:23:15.480 --> 01:23:21.240]  champions he's got 22 i think Nadal or or or Federer maybe tied with him
[01:23:23.080 --> 01:23:27.800]  i think Federer recently retired Nadal's probably not far off if he hasn't already either
[01:23:27.800 --> 01:23:32.440]  but Djokovic's still prime enough to win another title so i think he still needs one more though
[01:23:32.440 --> 01:23:39.480]  i think Nadal has 22 i'm not sure um but now it's just taking too long to get on the screen so i'm
[01:23:39.480 --> 01:23:45.960]  trying to kill time uh okay yeah they are tied now Nadal and Djokovic are now tied at 22 apiece
[01:23:46.760 --> 01:23:51.560]  so he needs one more could he have already won one more if not for the anti-vax stance
[01:23:51.560 --> 01:23:58.280]  causing him to be discriminated against in these tournaments you know we'll never know but he might
[01:23:58.280 --> 01:24:05.320]  not be done as it is all right we're going to take phone calls the rest of the way 877-789-2539
[01:24:05.320 --> 01:24:12.280]  877-789-2539 a couple segments of your calls anything we've discussed today is fair game
[01:24:13.160 --> 01:24:17.320]  a couple other issues though before we do that you know this whole notion and it's not just the
[01:24:17.320 --> 01:24:23.800]  obamas but i i'll use this as a starter obamas call for police reform after release of tyree
[01:24:23.800 --> 01:24:28.840]  nickel's body camera footage and linked to black lives matter toolkits oh yeah because black lives
[01:24:28.840 --> 01:24:35.000]  matters and so much good for the country but no i'm going to get into more of this tomorrow this
[01:24:35.000 --> 01:24:41.240]  response of okay because here's what they did they jumped the shark and they said this is another
[01:24:41.240 --> 01:24:46.360]  example of white supremacy well not a white person was involved oops so now what are they arguing
[01:24:46.360 --> 01:24:50.360]  well they're saying police just in general even if even if every police officer on the planet was
[01:24:50.360 --> 01:24:57.320]  black it would still be white supremacy okay so now they're back to their starting point where they
[01:24:57.320 --> 01:25:05.240]  were at years ago and they want total abolishment of the police now i find this funny because as
[01:25:05.240 --> 01:25:11.640]  usual liberals don't actually want what they ask for and i would actually play this game with them
[01:25:11.640 --> 01:25:17.480]  at this point i would say you know what i agree let's completely abolish the police let's just
[01:25:17.480 --> 01:25:25.560]  abolish the police all together now who's gonna enforce all your laws you ever thought about
[01:25:25.560 --> 01:25:33.160]  that one who's gonna enforce your mask mandates huh who's gonna enforce your vaccine mandates
[01:25:33.960 --> 01:25:41.560]  who's gonna come take our guns so yeah they've gone full circle and and it's back to we need
[01:25:41.560 --> 01:25:45.640]  to totally abolish the police so okay so so here's what you're really asking for
[01:25:45.640 --> 01:25:54.440]  for what you're really asking for is essentially eliminating any form of
[01:25:57.240 --> 01:26:02.120]  government that can be enforced it's really what you're what you're asking for i mean let's
[01:26:02.120 --> 01:26:06.440]  just let's let's let's reach the logical conclusion here if you abolish the police what's gonna happen
[01:26:06.440 --> 01:26:11.800]  no laws are going to be enforced and so you've effectively pretty much ended government how
[01:26:11.800 --> 01:26:21.960]  are you gonna enforce anything oh well they say they want a citizens police force uh i got news for
[01:26:21.960 --> 01:26:30.440]  you that's already what it is the police are already american citizens uh did you not know that
[01:26:30.440 --> 01:26:36.760]  is that how uninformed you are wow okay oh they want to citizens oh so volunteers
[01:26:36.760 --> 01:26:44.440]  oh how long is that gonna last how long are people gonna be volunteering themselves until
[01:26:44.440 --> 01:26:50.120]  the first and the second get shot and killed trying to stop a crime how many volunteers
[01:26:50.120 --> 01:27:00.200]  are you gonna have how's that gonna go yeah so what you're really asking for is the inability
[01:27:00.200 --> 01:27:08.280]  to ever enforce any laws ever again so a lawless society or you want a militarization of the streets
[01:27:09.080 --> 01:27:13.800]  that's all it is and that's the problem with the american left is that they don't have
[01:27:13.800 --> 01:27:19.000]  multi layers of thinking all they can think is abolish police well what comes next well i haven't
[01:27:19.000 --> 01:27:26.840]  thought about that clearly just like every other policy you push for abolish the police then what
[01:27:26.840 --> 01:27:38.600]  there'll be no more racism you guys are funny you guys are funny
[01:27:41.080 --> 01:27:44.600]  so we're gonna get more into that tomorrow but it's just incredible they squeeze
[01:27:44.600 --> 01:27:48.120]  racism out of any situation they can even when there's no white people involved
[01:27:49.160 --> 01:27:52.600]  but i'm gonna have more on that tomorrow and i'm glad the crew is pulling up these clips
[01:27:52.600 --> 01:27:57.320]  and let's just go ahead and put those in tomorrow's show folder too guys because i'm gonna i'm gonna
[01:27:57.320 --> 01:28:05.640]  dig more into that issue tomorrow now a couple other headlines air force general predicts war
[01:28:05.640 --> 01:28:11.240]  with china by 2025 and that's really what it comes down to folks the the russia war with world war
[01:28:11.240 --> 01:28:16.600]  three is like the starter but it's gonna be china that's gonna end up russia's gonna we're driving
[01:28:16.600 --> 01:28:21.480]  russia right into chinese arms i mean that's what it comes down to with the us under current
[01:28:21.480 --> 01:28:27.800]  leadership is driving russia right into the communist arms and i can't believe this is happening
[01:28:27.800 --> 01:28:34.040]  this is such a damn shame and it just shows like i don't have to come on air and convince you that
[01:28:34.040 --> 01:28:40.120]  germany is no longer nazi right so why do we have to have this whole debate that russia isn't
[01:28:41.080 --> 01:28:46.760]  hardcore oppressive communists anymore like why are we doing this bullcrap now we're gonna
[01:28:46.760 --> 01:28:53.960]  drive russia back into the arms of communism putin wants to westernize but here's our corrupt
[01:28:53.960 --> 01:28:59.800]  leadership just driving him in the arms of the commies what a shame everybody that's watching
[01:28:59.800 --> 01:29:05.880]  this needs to support alex jones needs to support info wars and band dot video you know the bible
[01:29:05.880 --> 01:29:11.880]  says let another mouth praise you i'm gonna do that right now alex jones has helped so many people
[01:29:11.880 --> 01:29:17.160]  in this industry you guys have no idea how many people have got their first start like savannah
[01:29:17.160 --> 01:29:23.000]  hernan is how many people have just been put on a launch pad the outer space because of alex jones
[01:29:23.000 --> 01:29:28.440]  including myself i've been given so many opportunities because of this man and because of this platform
[01:29:28.440 --> 01:29:33.080]  and i would probably not even be half of where i am right now if it weren't for alex jones i mean
[01:29:33.080 --> 01:29:38.920]  i've been able to be on podcasts with alex and joe rogan and tim cast the super tim cast irl
[01:29:38.920 --> 01:29:44.760]  listen what i'm saying is do not take alex jones and band dot video for granted because you don't
[01:29:44.760 --> 01:29:50.040]  know what you have until it's gone we need to support free speech systems right now so go check
[01:29:50.040 --> 01:29:55.400]  out the store go support their store go support info wars leave a donation right now don't wait
[01:29:55.400 --> 01:30:03.240]  until they're gone the good news is the real red pill plus after over two years being sold out
[01:30:03.240 --> 01:30:07.720]  because the key ingredients are not available but supply chain right now is finally back in stock
[01:30:07.720 --> 01:30:13.400]  in the last month the bad news is we've eliminated run of it and it's almost sold out so we're in late
[01:30:13.400 --> 01:30:18.600]  january when i'm cutting this only seven days left to get the real red pill plus with all the
[01:30:18.600 --> 01:30:25.240]  key ingredients like preglonon and more at infowarstore.com for 50 off whether you're older young
[01:30:25.240 --> 01:30:30.840]  black or white it doesn't matter you need to experience real red pill plus it's proprietary
[01:30:30.840 --> 01:30:35.160]  it's amazing i learned about it from a research scientist and a medical doctor who had a similar
[01:30:35.160 --> 01:30:40.360]  formula five years ago we simply made it stronger and we have great reviews from listeners get the
[01:30:40.360 --> 01:30:46.280]  real red pill plus for a limited time it's about to end at infowarstore.com for 50 off you need to
[01:30:46.280 --> 01:30:50.680]  try the real red pill plus right now plus it funds the info war the only way we fail is if you don't
[01:30:50.680 --> 01:30:56.920]  take action real red pill plus now available at 50 off at infowarstore.com for only a few more days
[01:30:56.920 --> 01:31:05.240]  why does the establishment spend so much time demonizing info wars attacking myself and the
[01:31:05.240 --> 01:31:10.680]  crew and our other hosts because they know we're pro-human they know we're telling the truth
[01:31:10.680 --> 01:31:16.360]  they know we've got their number they know everything we do is about empowering humanity
[01:31:16.920 --> 01:31:21.720]  and god gave us through mother nature incredible compounds that will supercharge our body
[01:31:21.720 --> 01:31:28.920]  stamina libido energy and immune systems and we came out many years ago with real red pill plus
[01:31:28.920 --> 01:31:34.760]  that has all the documented compounds like preglonone and so much more to supercharge
[01:31:34.760 --> 01:31:42.280]  your body and to give your body the key elements and the key ingredients it needs to function at
[01:31:42.280 --> 01:31:48.840]  a proper level this is the answer to the new world order's tyranny this is real red pill plus
[01:31:48.840 --> 01:31:58.440]  sold out for two years 50 off at infowarstore.com get the red pill plus exclusively infowarstore.com
[01:31:59.320 --> 01:32:05.320]  why does the establishment spend so much time demonizing info wars attacking myself and the
[01:32:05.320 --> 01:32:10.760]  crew and our other hosts because they know we're pro-human they know we're telling the truth
[01:32:10.760 --> 01:32:16.440]  they know we've got their number they know everything we do is about empowering humanity
[01:32:16.440 --> 01:32:22.360]  and god gave us through mother nature incredible compounds that will supercharge our body stamina
[01:32:22.360 --> 01:32:29.480]  libido energy and immune systems and we came out many years ago with real red pill plus that has
[01:32:29.480 --> 01:32:37.320]  all the documented compounds like preglonone and so much more to supercharge your body and to give
[01:32:37.320 --> 01:32:43.960]  your body the key elements and the key ingredients it needs to function at a proper level this is
[01:32:43.960 --> 01:32:50.760]  the answer to the new world order's tyranny this is real red pill plus sold out for two years 50
[01:32:50.760 --> 01:32:58.520]  percent off at infowarstore.com get the red pill plus exclusively infowarstore.com
[01:32:58.520 --> 01:33:14.440]  leading a frontal assault on the lies of the new world order it's alex jones
[01:33:14.520 --> 01:33:22.760]  and now the tip of the spear leading the fight to take back the nation it's oren shroyer
[01:33:22.760 --> 01:33:38.680]  you're listening to the alex jones show yeah here's your first trans figure skater
[01:33:38.680 --> 01:34:00.600]  this is like arc with the godzilla blue oyster called over it
[01:34:09.400 --> 01:34:20.600]  oh
[01:34:26.760 --> 01:34:32.840]  it is so the epitome of everything the left represents just utter embarrassment utter
[01:34:32.840 --> 01:34:40.920]  shame utter failure utter destruction but it's diversity and so we accept it it's just total
[01:34:40.920 --> 01:34:51.960]  collapse just complete embarrassment let me just i gotta take some calls folks we got bone
[01:34:51.960 --> 01:34:58.600]  brought plus i'm sorry that's just a little too much the dude in leotards has left the children's
[01:34:58.600 --> 01:35:06.680]  library and is now skating around uh doing figure skating and it's anything but i mean look i uh
[01:35:08.120 --> 01:35:13.880]  i'm not the best ice skater out there but even i could have put on a better performance than
[01:35:13.880 --> 01:35:19.240]  that i mean you couldn't find a dude that can ice skate i guess that's because all the dudes that
[01:35:19.240 --> 01:35:25.720]  can ice skate would rather just would rather just be themselves and and be gay or whatever
[01:35:25.720 --> 01:35:32.200]  then compete against women i guess that's what this comes down to i mean for real like how do
[01:35:32.200 --> 01:35:38.760]  you even how do you even explain this how do you even explain putting a dude dressed as a girl on
[01:35:38.760 --> 01:35:47.400]  the ice as a figure skater that can't even skate can't even skate i guess that's the level of
[01:35:47.400 --> 01:35:55.560]  competition oh so beautiful so brave so stunning and brave so courageous oh here you can't get up
[01:35:55.560 --> 01:36:02.600]  here have this nice little girl help you up she weighs 80 pounds okay all right seriously though
[01:36:04.120 --> 01:36:09.480]  we have no confusion about our genders around here no problems there and that's thanks to some of
[01:36:09.480 --> 01:36:15.320]  the great supplements at infowarstore.com if you're not confused super male vitality is probably for
[01:36:15.320 --> 01:36:21.160]  you at infowarstore.com now again though exclusive offer for members of the audience today ultimate
[01:36:21.160 --> 01:36:27.960]  bone broth black uh back in stock at infowarstore.com 25 off but for you the listening audience today
[01:36:27.960 --> 01:36:35.560]  coupon code free alex at checkout coupon code free alex at checkout will get you 40 off
[01:36:37.240 --> 01:36:44.440]  40 off bone broth plus with coupon code free alex at checkout and of course all of the great
[01:36:44.440 --> 01:36:51.240]  supplements at infowarstore.com uh that's what funds everything we do here whether it's 50
[01:36:51.240 --> 01:36:58.600]  percent off brain force plus 40 off down and out liquid sleep support 25 off all info wars md
[01:36:58.600 --> 01:37:04.360]  product line supplements all at infowarstore.com it's your support there that keeps us on the air
[01:37:04.360 --> 01:37:09.080]  if you don't want to get a great product go to infowarstore.com click the donate tab and you
[01:37:09.080 --> 01:37:14.360]  can just make a straight donation so that we can continue to be the tip of the spear when it comes
[01:37:14.360 --> 01:37:21.880]  to truth in media right here with you the audience at infowarstore.com and yes you are a part of this
[01:37:21.880 --> 01:37:30.200]  equation like jose called in from new york jose you're on the air go ahead hey oh and uh thanks
[01:37:30.200 --> 01:37:36.680]  for having me um it's a pleasure to be on the show um wanted to talk about a little bit of the
[01:37:36.680 --> 01:37:40.920]  psychology of the left that you were mentioning in the beginning of the show because i think it's
[01:37:40.920 --> 01:37:48.120]  very important for people to understand that we're at this stage now where like you said like you
[01:37:48.120 --> 01:37:53.320]  kind of have to like kind of prejudgement even though you as a person may not do that but
[01:37:54.040 --> 01:37:59.640]  you kind of have to prejudgement when it comes to the left and when it especially when it comes
[01:37:59.640 --> 01:38:07.240]  to the politics yeah it's like if i'm out in the woods and i see a nice big cuddly bear boy i would
[01:38:07.240 --> 01:38:11.960]  love that bear to be nice and cuddly and i'd love to just go up and give him a noogie you know and
[01:38:11.960 --> 01:38:16.920]  we'd have a good time snuggling one another it'd be great wouldn't it but no i'm a little smarter
[01:38:16.920 --> 01:38:23.000]  i know a bear could rip me to shreds if it wanted and oh let's say i know that that's a mother bear
[01:38:23.000 --> 01:38:27.800]  and the cubs are right there behind her oh well now i know i'm in big trouble i better get the
[01:38:27.800 --> 01:38:34.840]  hell out of dodge and so it's really just a survival instinct yeah that's a perfectly great
[01:38:34.840 --> 01:38:41.320]  example there's also a great book um by michael knows called speechless controlling words controlling
[01:38:41.320 --> 01:38:47.160]  minds in which the left always they don't have the left doesn't have to change the amendments they
[01:38:47.160 --> 01:38:54.200]  don't have to change laws they can simply influence the culture and just change the definition of a
[01:38:54.200 --> 01:39:01.160]  word no that's not a that's not a pedophile that's a minor attracted person yeah that's right that's
[01:39:01.160 --> 01:39:07.560]  how it stands that's how i i uh what are they doing with the age now it's uh i'm trans age now
[01:39:07.560 --> 01:39:15.640]  they're trans age when the hell is it gonna stop you could just be trans racial you could just be
[01:39:15.640 --> 01:39:20.520]  trans black you know it's funny though that's the one thing and that's the one thing they don't want
[01:39:20.520 --> 01:39:28.120]  to give up though isn't that amazing and we all know why yeah the one thing they'll never accept
[01:39:28.120 --> 01:39:34.120]  is trans race and we all know why because they like having the race race class groups because
[01:39:34.120 --> 01:39:41.720]  they use it to pit people against one another i think rachel doll is always ahead of his time
