[00:00:00.029 --> 00:00:02.170]  Welcome, ladies and gentlemen.
[02:01:04.048 --> 02:01:09.810]  And they say, yeah, every month you're gonna have to answer all these hundreds of questions for us and file reports under perjury.
[02:01:09.810 --> 02:01:12.071]  And you have to waive your Fifth Amendment.
[02:01:12.071 --> 02:01:14.112]  But if you don't do this, we'll arrest you and fine you.
[02:01:14.952 --> 02:01:17.974]  And you go read it, and that's not what it says.
[02:01:17.974 --> 02:01:20.976]  The government is completely criminal.
[02:01:20.976 --> 02:01:22.357]  Bankrupt.
[02:01:22.357 --> 02:01:30.343]  But meanwhile, foreigners, who've always had to tell what they're buying, what they're doing, who they're... what politicians they're talking to... I mean, it's like John McCain.
[02:01:30.343 --> 02:01:35.167]  He went to England, met with the Rothschilds, made hundreds of thousands of dollars at a campaign meeting.
[02:01:35.167 --> 02:01:38.809]  It was admitted to be totally illegal, and the Feds just said, we're doing nothing.
[02:01:38.809 --> 02:01:41.111]  Dr. Corsi, I mean, it's lawlessness.
[02:01:42.833 --> 02:01:47.656]  It scares me and it frightens me when the government decides not to publish certain statistics.
[02:01:47.656 --> 02:02:06.446]  I mean, the nature of not publishing data on the foreign investment in the United States, showing the amount, where it comes from, what kind of companies they're buying, trends, just like not publishing M3 data on the money supply, there's only one reason not to publish the data.
[02:02:06.446 --> 02:02:10.008]  That's because the government intends to do something they don't want people knowing about.
[02:02:10.444 --> 02:02:11.785]  And Doctor, I'll tell you what worries me.
[02:02:11.785 --> 02:02:13.246]  I'll tell you what worries me.
[02:02:13.246 --> 02:02:17.328]  The fact that they're breaking all the laws, getting so criminal, means they're going to go for broke.
[02:02:17.328 --> 02:02:18.189]  Total police state.
[02:02:18.189 --> 02:02:22.391]  I mean, they're acting like nothing's going to stop them, and they just don't care.
[02:02:22.391 --> 02:02:32.537]  Well, certainly the pressure that you see right now on the dollar, and, you know, with oil, the commodity price is increasing so dramatically, this is going to build to a crisis point.
[02:02:32.537 --> 02:02:37.520]  I mean, at $4 a gallon, people are feeling pain, but at $5 a gallon,
[02:02:39.013 --> 02:02:43.115]  I think people are going to be feeling economic distress to the point where they can't function.
[02:02:43.115 --> 02:02:50.158]  They won't be able to go to work and earn enough to both pay for the gasoline and the groceries and the rent.
[02:02:50.158 --> 02:02:56.401]  And at that kind of a squeezing of the middle class, you've got up the building here of a perfect storm.
[02:02:56.401 --> 02:03:07.687]  You've got already massive foreclosures going on across the country with home prices devaluing, such that people are holding mortgages that are in excess of the value of the home.
[02:03:08.206 --> 02:03:11.068]  They can't sell the home and get out from the mortgage.
[02:03:11.068 --> 02:03:14.349]  This kind of a crisis is a meltdown.
[02:03:14.349 --> 02:03:22.534]  And the solution, as I wrote in Like Great USA, the people are going to be presented, is to say the only way we can solve these problems is to move into a regional economy.
[02:03:23.063 --> 02:03:28.627]  The same way Europe did, we have to have a North American Union and a new currency, the Amaro.
[02:03:28.627 --> 02:03:40.054]  And Robert Pastor, the dean of all this, as you've written in the book and as I cover in an endgame, they admit they're going to create an economic crisis and then offer the solution of the North American Union.
[02:03:40.054 --> 02:03:49.000]  Well, Robert Pastor wrote the next 9-11, maybe what it would be needed to further the agenda to integrate North America.
[02:03:49.000 --> 02:03:51.922]  And I called him up and interviewed him about that because he made the comment
[02:03:52.481 --> 02:03:56.742]  In a Spanish-language publication that I guess he thought no one would read.
[02:03:56.742 --> 02:03:58.542]  And he said, yeah, he did make the comment.
[02:03:58.542 --> 02:04:18.187]  Now, he was saying he didn't want a 9-11 to cause it, but even to make the comment, even that he's suggesting that he's thinking that the next 9-11-type crisis could push North American integration, suggests that he's got in his mind the idea that we're going to utilize these crises, economic or political or terrorism,
[02:04:18.840 --> 02:04:21.381]  To further our global agenda.
[02:04:21.381 --> 02:04:24.783]  And we have the neocons writing news articles about it.
[02:04:24.783 --> 02:04:28.324]  We have tapes of Rumsfeld talking about how a new 9-11 is needed.
[02:04:28.324 --> 02:04:32.106]  I mean, Doc, it gets pretty obvious, doesn't it?
[02:04:32.106 --> 02:04:35.687]  Well, and I think the main thing I'm concerned about right now is Iran.
[02:04:35.687 --> 02:04:38.028]  I think that's the next crisis on the horizon.
[02:04:38.028 --> 02:04:38.408]  Stay there.
[02:04:38.408 --> 02:04:40.549]  We're going to talk to Rusty, Steve, Randy, and Tyler.
[02:04:40.549 --> 02:04:41.930]  That's it for calls.
[02:04:41.930 --> 02:04:46.352]  Straight ahead, final segment with Dr. Corsi, then an exclusive on the fire at the mansion.
[02:04:48.206 --> 02:04:52.789]  With the hot and muggy season upon us, most people shut their windows to stay cool.
[02:04:52.789 --> 02:04:57.592]  The problem is, the air you breathe inside your home is not as clean as outdoor air.
[02:04:57.592 --> 02:05:02.815]  And who wants an ugly, plastic, noisy air purifier taking up space in their beautiful home?
[02:05:02.815 --> 02:05:04.696]  Well, there is an alternative.
[02:05:04.696 --> 02:05:07.898]  Himalayan Crystal Salt Lamps from Ionic Salts.
[02:05:07.898 --> 02:05:11.220]  These lamps are handmade from the most prized salts on the planet.
[02:05:11.220 --> 02:05:15.263]  With so many various lamps to choose from, your home will look good and you'll feel great.
[02:05:15.543 --> 02:05:21.465]  Visit IonicSalts.com today to see for yourself the true beauty of Himalayan crystal salt lamps.
[02:05:21.465 --> 02:05:27.807]  Ionic Salts also carries gourmet table salts and a wide variety of bath salts for even more relaxation.
[02:05:27.807 --> 02:05:33.629]  Ionic Salts provides free shipping along with a 15% discount on orders of $100 or more.
[02:05:33.629 --> 02:05:38.671]  Offered exclusively to GCN listeners by entering coupon code GCN.
[02:05:38.671 --> 02:05:40.431]  Visit IonicSalts.com.
[02:05:40.431 --> 02:05:44.253]  That's I-O-N-I-C-Salts.com.
[02:05:44.253 --> 02:05:44.993]  Ionic Salts.
[02:05:45.353 --> 02:05:47.235]  See the beauty, breathe the difference.
[02:06:05.450 --> 02:06:12.332]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[02:06:12.332 --> 02:06:15.753]  Loose Change Final Cut is the ultimate 9-11 expose.
[02:06:15.753 --> 02:06:17.514]  From hijackers being trained at U.S.
[02:06:17.514 --> 02:06:23.636]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[02:06:23.636 --> 02:06:30.818]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[02:06:31.118 --> 02:06:39.282]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[02:06:39.282 --> 02:06:41.903]  We're in a no-holds-bar information war.
[02:06:41.903 --> 02:06:47.226]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[02:06:47.901 --> 02:06:52.325]  Prepare for an uncertain future with DVDs from the winner of 13 Telly Awards.
[02:06:52.325 --> 02:06:55.768]  Hoods Woods is the world leader in survival instructional videos.
[02:06:55.768 --> 02:07:06.037]  Hoods Woods produces an outstanding collection of survival DVDs, from cave cooking to survival basics to home survival DVDs, covering topics such as food storage and home emergency planning.
[02:07:06.037 --> 02:07:13.404]  You will learn survival techniques for use in the wild and in your very own home, used by scouts, the military, and families around the world.
[02:07:13.724 --> 02:07:24.286]  If you would like to learn more about survival, trapping, cave cooking, navigation, tracking, desert survival, and much more, visit survival.com and browse through the largest assortment of survival DVDs online.
[02:07:24.286 --> 02:07:32.108]  For the low price of only $19.95 each, you can also purchase the entire 24-DVD Hoods Woods collection by going to survival.com.
[02:07:32.108 --> 02:07:34.668]  To place your order or to request a free catalog, call 888-257-2847.
[02:07:34.668 --> 02:07:34.908]  That's 888-257-2847.
[02:07:34.908 --> 02:07:36.009]  Or visit us online at survival.com.
[02:07:42.310 --> 02:07:48.072]  That's Survival.com, the world leader in survival instructional videos.
[02:07:48.072 --> 02:08:03.958]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[02:08:03.958 --> 02:08:07.880]  I want to explain to all the police and military people, FBI and others that listen to this show.
[02:08:09.508 --> 02:08:11.529]  We told you who the globalists are.
[02:08:11.529 --> 02:08:14.051]  We told you years before what they were going to do.
[02:08:14.051 --> 02:08:15.452]  Do you understand me?
[02:08:15.452 --> 02:08:17.973]  They are destroying our fiat dollar.
[02:08:17.973 --> 02:08:21.235]  It's basically all we had economically going for us.
[02:08:21.235 --> 02:08:23.897]  So they can come in and buy up the entire economy.
[02:08:23.897 --> 02:08:27.679]  Do you understand the government is bankrupt and criminal?
[02:08:27.679 --> 02:08:30.581]  Do you understand your support of this criminal government?
[02:08:30.581 --> 02:08:32.502]  Like Fox said about Mark Dice earlier,
[02:08:33.098 --> 02:08:35.919]  You know, oh, the troops that are fighting for the government.
[02:08:35.919 --> 02:08:38.881]  No, they supposedly fight for us, and we don't want the war.
[02:08:38.881 --> 02:08:40.381]  80 plus percent of us in polls.
[02:08:40.381 --> 02:08:40.962]  It's illegal.
[02:08:40.962 --> 02:08:41.802]  It's criminal.
[02:08:41.802 --> 02:08:43.143]  It's based on lies.
[02:08:43.143 --> 02:08:45.063]  Don't you understand?
[02:08:45.063 --> 02:08:46.864]  The globalists are internationalists.
[02:08:46.864 --> 02:08:48.245]  They're not patriotic.
[02:08:48.245 --> 02:08:52.387]  They wrap their agendas in the American flag and sell you on it.
[02:08:52.387 --> 02:08:55.468]  Now, we have people inside the governor's mansion coming on in about 20 minutes.
[02:08:55.468 --> 02:08:57.249]  This is huge, but I want to run through your calls fast.
[02:08:57.642 --> 02:09:02.824]  Yeah, I was out of town last week as a Bilderberg, and I've talked about it.
[02:09:02.824 --> 02:09:07.046]  It's raised $250,000, and it's just amazing, and it will all go towards expanding what we're doing here, 100% of it.
[02:09:07.046 --> 02:09:10.367]  And I tell you what, at the very end of the show today, I will give a five-minute update on that.
[02:09:10.367 --> 02:09:11.547]  You may have missed some updates I did.
[02:09:26.795 --> 02:09:29.496]  Okay, do you have a decent trip to Chantilly?
[02:09:29.496 --> 02:09:30.756]  I missed your show yesterday.
[02:09:30.756 --> 02:09:31.377]  It was hellish.
[02:09:31.377 --> 02:09:32.497]  Okay.
[02:09:32.497 --> 02:09:34.478]  But it was also invigorating.
[02:09:34.478 --> 02:09:34.718]  Okay.
[02:09:34.718 --> 02:09:46.942]  Having huge cop after huge military intelligence after, you know, huge, you know, killer, you know, former special forces flipping us off, threatening us, coming up and saying, hey, do you want to attack the State Department?
[02:09:46.942 --> 02:09:48.982]  Yeah, it was just wearing clown mask.
[02:09:48.982 --> 02:09:51.063]  I mean, it was just unbelievable.
[02:09:51.063 --> 02:09:53.144]  But we did it and it was a great victory for Liberty.
[02:09:53.144 --> 02:09:53.884]  I appreciate your call.
[02:09:54.887 --> 02:09:56.028]  You bet.
[02:09:56.028 --> 02:09:59.630]  Steven Colorado, you're on the air with Dr. Jerome Corsi.
[02:09:59.630 --> 02:10:00.851]  Yeah, hi there, you guys.
[02:10:00.851 --> 02:10:02.472]  I have three questions.
[02:10:02.472 --> 02:10:09.677]  The first one, Jerry, you had mentioned about Robert Pastor had written in a Spanish-language magazine.
[02:10:09.677 --> 02:10:12.499]  Do you have the date of that?
[02:10:12.499 --> 02:10:22.406]  Yeah, he wrote a bunch of WorldNet Daily and Human Events articles about it over a year ago, and I'm just backing him up here, and he called Pastor and did an interview about it.
[02:10:22.406 --> 02:10:22.906]  Go ahead, Doc.
[02:10:23.635 --> 02:10:24.135]  Yeah, that's right.
[02:10:24.135 --> 02:10:28.778]  I'd have to look it up myself here, but it was one of the World Net Daily articles I wrote last year.
[02:10:28.778 --> 02:10:29.578]  I'll search for it.
[02:10:29.578 --> 02:10:31.299]  What are your other questions?
[02:10:31.299 --> 02:10:32.400]  Oh, okay.
[02:10:32.400 --> 02:10:41.625]  Then the second one was, what was the name of that guy that you said, Tim, and then I don't know what his last name was, that spoke at the Economic Club of New York?
[02:10:41.625 --> 02:10:43.846]  It was a president?
[02:10:43.846 --> 02:10:46.647]  He was a banker from the New York Federal Reserve.
[02:10:46.647 --> 02:10:47.208]  His name was
[02:10:48.231 --> 02:10:51.213]  Tim Geithner.
[02:10:51.213 --> 02:10:54.336]  G-E-I-T-H-N-E-R.
[02:10:54.336 --> 02:10:56.798]  Timothy Geithner.
[02:10:56.798 --> 02:11:01.021]  He is one of the top bankers in New York in the Federal Reserve System.
[02:11:01.021 --> 02:11:06.065]  He gave a speech this past week.
[02:11:06.065 --> 02:11:11.729]  He said that basically we needed greater world global control over the central banks
[02:11:12.475 --> 02:11:12.755]  I think so.
[02:11:25.891 --> 02:11:29.376]  And if you link through, it's the Financial Times of London.
[02:11:29.376 --> 02:11:30.878]  We have a link to that.
[02:11:30.878 --> 02:11:31.939]  And let me take you to the other one.
[02:11:31.939 --> 02:11:37.005]  There's another article that was in RogueGovernment.com, wrote a story about it.
[02:11:37.005 --> 02:11:39.669]  We have one up on Infowars.com.
[02:11:39.669 --> 02:11:42.052]  So this is them saying, it's a Gethner.
[02:11:42.572 --> 02:11:47.814]  New York Federal Reserve President Timothy Geithner, who was on the Bilderberg Group list, along with Fed Chairman Bernanke.
[02:11:47.814 --> 02:11:49.395]  We videotaped him going in and out.
[02:11:49.395 --> 02:11:53.577]  Then in Bilderberg 2008, along with Ben Bernanke, the Federal Reserve Chairman, Henry Paulson, the U.S.
[02:11:53.577 --> 02:12:00.840]  Treasury Secretary, Jean-Claude Trichet, the President of the European Central Bank, Robert Zoellick, the President of the World Bank, and other high-profile bankers.
[02:12:00.840 --> 02:12:02.020]  Does that answer your question?
[02:12:02.020 --> 02:12:02.921]  Yes.
[02:12:02.921 --> 02:12:06.542]  And the article in World Net Daily that I wrote about Pasteur was on December 15, 2006.
[02:12:08.877 --> 02:12:13.019]  And then the last one is, Alex, you had mentioned that there was a White House press release
[02:12:32.343 --> 02:12:35.144]  Uh, a little over a year ago that said that the U.S.
[02:12:35.144 --> 02:12:36.825]  was backing who in Iraq?
[02:12:36.825 --> 02:12:39.385]  Yeah, I would say it was about nine months ago.
[02:12:39.385 --> 02:12:46.548]  It was in mid-2007 and the White House announced that it was supporting, quote, Mujahideen forces, three different groups.
[02:12:47.348 --> 02:12:48.869]  We know they're supporting Ford, actually.
[02:12:48.869 --> 02:12:50.290]  It's been all over the news.
[02:12:50.290 --> 02:12:51.010]  I don't have it.
[02:12:51.010 --> 02:12:52.611]  Go to WhiteHouse.gov.
[02:12:52.611 --> 02:12:54.992]  And also, New Yorker Magazine reported on it.
[02:12:54.992 --> 02:12:57.153]  I mean, it was basically like talking about the sun coming up in the morning.
[02:12:57.153 --> 02:13:00.375]  This is known by anyone who's looked at hundreds of articles.
[02:13:00.375 --> 02:13:02.636]  I mean, have you heard about Iran suing the U.S.
[02:13:02.636 --> 02:13:04.858]  for staging terror attacks inside Iran?
[02:13:04.858 --> 02:13:09.400]  And then top generals going on Fox, admitting it and saying how great it is?
[02:13:09.400 --> 02:13:13.762]  Also, while we've been talking, since I've been on the program, the stock market has gone negative.
[02:13:13.762 --> 02:13:14.923]  It was about 80 points up this
[02:13:15.632 --> 02:13:17.913]  Morning, and I think it'll end negative today.
[02:13:17.913 --> 02:13:19.594]  It went down, what, 400 points yesterday?
[02:13:19.594 --> 02:13:22.695]  Yes, and it's headed negative again today.
[02:13:22.695 --> 02:13:35.260]  Also, the International Energy Agency just released this afternoon a report that said that worldwide oil demand was at a five-year low.
[02:13:35.260 --> 02:13:37.621]  It's a six-year low.
[02:13:38.616 --> 02:13:40.137]  It's going to fall further.
[02:13:40.137 --> 02:13:46.479]  That's right, people are cutting back on use because it's so expensive, but still it skyrockets at the opposite of supply and demand.
[02:13:46.479 --> 02:14:00.463]  Expecting that world oil demand is going to grow just 0.9% or 800,000 barrels a day this year, where their original growth estimate was for 2.18 million barrels a day of growth.
[02:14:00.463 --> 02:14:02.504]  That's a dramatic revision.
[02:14:02.504 --> 02:14:06.665]  So they're saying that world oil demand is at its lowest point in six years.
[02:14:07.475 --> 02:14:14.137]  Which means that, you know, this price spike is more directly a result of the decline in the value of the U.S.
[02:14:14.137 --> 02:14:19.779]  dollar, speculation, and fear being priced into the possibility of another war in the Middle East.
[02:14:19.779 --> 02:14:20.359]  That's right.
[02:14:20.359 --> 02:14:24.400]  Everybody is, with any asset, is grabbing anything tangible and real.
[02:14:24.400 --> 02:14:26.961]  This is global meltdown in the beginning stages.
[02:14:26.961 --> 02:14:27.761]  Do you agree, Doctor?
[02:14:27.761 --> 02:14:28.782]  Thank you, Steve, for the call.
[02:14:28.782 --> 02:14:31.422]  Do you agree, Doctor, that we've only seen the beginning?
[02:14:31.422 --> 02:14:32.323]  It's just the beginning.
[02:14:33.482 --> 02:14:39.866]  We've seen the implosion of the bubble, you know, the bubble's burst, the mortgage markets imploded.
[02:14:39.866 --> 02:14:44.249]  This crisis in debt instruments has hit the U.S.
[02:14:44.249 --> 02:14:44.729]  banking.
[02:14:44.729 --> 02:14:47.931]  And that's a small bubble compared to the derivative of $600 trillion.
[02:14:47.931 --> 02:14:50.733]  The derivative of $600 trillion.
[02:14:50.733 --> 02:14:59.419]  And one of the reasons, I think, Geithner is calling for this worldwide control, I've also been following some controls being called for on the Bank of International Development.
[02:14:59.419 --> 02:15:01.060]  I think they're very concerned that these
[02:15:01.570 --> 02:15:06.795]  Derivatives could implode the same way that the mortgage market is imploding in the United States.
[02:15:25.853 --> 02:15:35.161]  They already took over in 1913 here, 200 years ago in 1815 after the Battle of Waterloo with the Rothschild scam in London.
[02:15:35.161 --> 02:15:36.182]  I'm already getting too detailed.
[02:15:36.182 --> 02:15:43.227]  The point is, they control the banking, they flooded the world with fiat numbers, not even currency and liquidity.
[02:15:43.227 --> 02:15:46.890]  They then bought real assets, infrastructure, defense stocks, energy stocks.
[02:15:47.350 --> 02:15:48.591]  ...positioned themselves.
[02:15:48.591 --> 02:15:50.773]  They bought real assets with fiat.
[02:15:50.773 --> 02:15:53.535]  They then got us into debt to own us through fiat.
[02:15:53.535 --> 02:16:03.122]  They are now artificially restricting the credit to the general public while giving themselves unlimited credit to buy up what they don't have that is left over.
[02:16:03.122 --> 02:16:15.292]  And they are now purposely using these walls and hundreds of trillions of dollars to forcibly buy up governments, police, military, paying off the troops with hundreds of thousands of dollars of cash apiece to be part of merc armies,
[02:16:15.812 --> 02:16:20.794]  This is a total, complete, economic, military attack on free humanity.
[02:16:20.794 --> 02:16:21.474]  Dr. Corsi?
[02:16:21.474 --> 02:16:30.217]  Yeah, and what you're seeing right now, the concern by the central bankers is that the crisis is going to be used to increase more globalism.
[02:16:30.217 --> 02:16:32.038]  I think the whole thing looks manufactured.
[02:16:32.038 --> 02:16:37.860]  I mean, right now the world demand is not justifying the price increases in oil.
[02:16:37.860 --> 02:16:39.281]  It's just not there.
[02:16:39.281 --> 02:16:43.683]  And the price increases have further slowed world oil demand.
[02:16:43.683 --> 02:16:44.583]  This is not a
[02:16:45.307 --> 02:16:49.550]  Normal price reflecting supply restrictions.
[02:16:49.550 --> 02:16:58.515]  Yeah, they own the money machines, they bought the world up with it, and they took over the police because if we struggle becoming slaves, they're going to put us in camps and admit they built them.
[02:16:58.515 --> 02:17:00.116]  We're going into hell.
[02:17:00.116 --> 02:17:02.177]  And the middle class is going to be, again, suffering.
[02:17:02.177 --> 02:17:07.660]  The middle class is going to be struggling to make ends meet with oil continuing to increase in price.
[02:17:07.660 --> 02:17:10.682]  Gasoline, I think, is going to go up through the summer.
[02:17:10.682 --> 02:17:14.164]  And I foresee, despite the world demand lowering, I think we're going to see 145
[02:17:15.464 --> 02:17:15.904]  I don't think so.
[02:17:26.292 --> 02:17:37.719]  All right, while government spending explodes out of control and more and more cops riding tickets, more and more bureaucrats, just hell on earth, people losing their jobs, being fed on by predatory government, absolutely criminal and running wild.
[02:17:37.719 --> 02:17:39.880]  Randy, in Michigan, you're on the air worldwide.
[02:17:39.880 --> 02:17:43.662]  Yes, Alex, this is great that I actually made it through the lines, finally, to talk to my hero.
[02:17:43.662 --> 02:17:48.525]  And I have a question for the doctor, as well as a statement for you, a confirmation rather.
[02:17:48.525 --> 02:17:51.567]  My eyes were open initially, you know, with your Terror Storm DVD.
[02:17:51.567 --> 02:17:53.748]  I got a horrible history lesson, but it's all true.
[02:17:55.231 --> 02:17:59.574]  I just wonder, like, I've seen your YouTube video with the massive pulling over.
[02:17:59.574 --> 02:18:04.036]  I think you were in Texas and you videotaped it with the cops in the speed trap zone.
[02:18:04.036 --> 02:18:05.457]  And it freaked me out.
[02:18:05.457 --> 02:18:06.838]  And of course, I'm in Southeast Michigan.
[02:18:06.838 --> 02:18:08.039]  That was a giant checkpoint.
[02:18:08.039 --> 02:18:09.540]  They shut Interstate 35 down.
[02:18:09.540 --> 02:18:14.723]  Yeah, and they did something like that here on Groesbeck Highway, right in Clinton Township, Michigan.
[02:18:14.723 --> 02:18:15.203]  They did it.
[02:18:15.203 --> 02:18:19.005]  And they pulled over my girlfriend and I. I was on the show earlier talking about it a month ago.
[02:18:19.005 --> 02:18:21.547]  But anyways, I got a question also about
[02:18:22.062 --> 02:18:24.723]  Yeah, the Iran thing for the doctor.
[02:18:24.723 --> 02:18:29.386]  What's going to happen if we attack a nation that's, you know, three times the size landmass of France?
[02:18:29.386 --> 02:18:30.947]  I mean, are they going to annihilate us?
[02:18:30.947 --> 02:18:37.110]  Because look what Iraq's doing, and like Alex said earlier, you've got how many million as opposed to 65 million in Iran.
[02:18:37.110 --> 02:18:43.153]  Well, we'll mobilize the Iranians against us, but right now the Iranian people are very positive towards the United States.
[02:18:43.153 --> 02:18:44.894]  It will strengthen the hardliners.
[02:18:44.894 --> 02:18:49.277]  It will strengthen the hardliners, and it's not clear that we would throw out the regime.
[02:18:49.277 --> 02:18:49.897]  We might actually
[02:18:50.543 --> 02:18:52.564]  Get the regime support by attacking them.
[02:18:52.564 --> 02:18:54.665]  Oh, it will entrench them permanently.
[02:18:54.665 --> 02:19:10.232]  And, you know, the regime, even if we destroy a good deal of the nuclear apparatus in an attack, and it's not clear it will be successful, because the Russians have sold them anti-service air missile defense systems, which will even hit now cruise missiles.
[02:19:10.232 --> 02:19:12.033]  11,000 of the missile units.
[02:19:12.033 --> 02:19:15.315]  And so, you know, the nuclear establishment
[02:19:16.005 --> 02:19:22.346]  ...of Iran could be built back very quickly, especially with the justification, look, we did get attacked.
[02:19:22.346 --> 02:19:25.227]  They'll get all the international justification... Doc, let me twist your arm.
[02:19:25.227 --> 02:19:26.547]  I know you've got another interview coming up.
[02:19:26.547 --> 02:19:26.967]  Quick break.
[02:19:26.967 --> 02:19:30.448]  I want to come back and talk about Obama briefly and end it with a call from Tyler.
[02:19:30.448 --> 02:19:31.068]  Stay there, Doc.
[02:19:31.068 --> 02:19:32.068]  One more segment, if you can.
[02:19:32.068 --> 02:19:33.088]  We'll find out on the other side.
[02:19:33.088 --> 02:19:34.648]  A huge exclusive.
[02:19:34.648 --> 02:19:38.069]  Tell everybody you know, especially in Austin, on the local stations, to tune in.
[02:19:38.069 --> 02:19:41.369]  A huge exclusive inside on the governor's mansion.
[02:19:41.369 --> 02:19:42.590]  This is going to blow you away.
[02:19:42.590 --> 02:19:44.410]  This is huge breaking news.
[02:19:48.322 --> 02:19:50.925]  Do you stay up late worrying about your teen driver?
[02:19:50.925 --> 02:19:54.290]  Do you need to know the exact location of a loved one or a company vehicle?
[02:19:54.290 --> 02:19:58.295]  What can you do if your vehicle becomes one of the thousands annually targeted for theft?
[02:19:58.295 --> 02:20:05.264]  Now you can log into your own personal website and view the exact location of your vehicle, stationary or moving, in real time.
[02:20:05.724 --> 02:20:06.645]  24 hours a day.
[02:20:06.645 --> 02:20:14.592]  Introducing NowTrack, a revolutionary new GPS vehicle tracking device that requires no activation fee, no monthly fee, and no contract.
[02:20:14.592 --> 02:20:18.936]  Your NowTrack device is designed for self-installation discreetly in any vehicle.
[02:20:18.936 --> 02:20:25.202]  Using state-of-the-art GPS, track your vehicle via the internet or text message in all 50 states, plus Canada.
[02:20:25.402 --> 02:20:26.603]  Mexico and Puerto Rico.
[02:20:26.603 --> 02:20:27.884]  Priced at $359.
[02:20:27.884 --> 02:20:32.909]  Your NowTrack device is shipped active with unlimited tracking for the first year.
[02:20:32.909 --> 02:20:36.733]  We offer free same-day shipping and a 30-day completely risk-free trial.
[02:20:36.733 --> 02:20:39.956]  Purchase your NowTrack anytime online at nowtrack.com.
[02:20:39.956 --> 02:20:42.458]  That's N-O-W-T-R-A-K dot com.
[02:20:42.458 --> 02:20:44.560]  Or call us at 877-NOWTRACK.
[02:20:44.560 --> 02:20:44.820]  That's 877-669-8725.
[02:20:48.123 --> 02:20:49.204]  Hello, Ted Anderson.
[02:20:49.204 --> 02:20:54.150]  Listeners of the network are familiar with the Federal Reserve Note and understand the risks of deficit spending.
[02:20:54.150 --> 02:21:02.219]  Therefore, with catastrophic events, it comes as no surprise that some banks have currently placed limits on the amount of cash depositors can remove from their accounts.
[02:21:02.219 --> 02:21:07.565]  A fractional reserve system means only a small portion of your deposit is held in reserve for immediate withdrawal.
[02:21:07.785 --> 02:21:15.066]  Deficit spending will skyrocket through FDIC if the government is forced to insure deposits during a bank run followed by a depressed economy.
[02:21:15.066 --> 02:21:20.648]  A current effort is underway by the Fed along with other central banks to increase liquidity for depositors.
[02:21:20.648 --> 02:21:25.728]  However, an increase in money supply without equal expansion in productivity can cause inflation.
[02:21:25.728 --> 02:21:33.310]  In order to achieve strength and stability, I recommend a conservative portion of all investments to be calmly repositioned into gold and silver.
[02:21:33.670 --> 02:21:40.233]  While paper investments currently have been driven by debt, gold on its own has held value for over 6,000 years.
[02:21:40.233 --> 02:21:44.094]  For more information, call 1-800-686-2237.
[02:21:44.094 --> 02:21:44.695]  That's 1-800-686-2237.
[02:21:44.695 --> 02:21:49.497]  Our beloved Republic is on her knees.
[02:21:49.497 --> 02:21:53.118]  The forces of globalism are destroying national sovereignty worldwide.
[02:21:53.118 --> 02:21:54.939]  But in Liberty's darkest hour, there is hope.
[02:21:55.479 --> 02:21:58.602]  For the first time in modern history, the people are beginning to wake up.
[02:21:58.602 --> 02:22:04.347]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[02:22:04.347 --> 02:22:08.590]  We have a short time frame to fully awaken and energize the people to meet this threat.
[02:22:08.590 --> 02:22:13.795]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[02:22:13.795 --> 02:22:16.837]  PrisonPlanet.tv is a vault of forbidden information.
[02:22:16.837 --> 02:22:20.881]  All 18 of my documentary films can be downloaded or streamed in super high quality.
[02:22:21.021 --> 02:22:24.044]  Directly to your computer or iPhone, and shared with others.
[02:22:24.044 --> 02:22:30.029]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[02:22:30.029 --> 02:22:34.873]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[02:22:34.873 --> 02:22:37.716]  The Info War is waiting for you to set it free.
[02:22:37.716 --> 02:22:39.777]  Join PrisonPlanet.tv.
[02:22:39.777 --> 02:22:41.759]  Burn the info bombs to disk.
[02:22:41.759 --> 02:22:43.901]  Put them on the file sharing networks.
[02:22:43.901 --> 02:22:45.663]  Bring down the New World Order.
[02:22:45.663 --> 02:22:46.423]  PrisonPlanet.tv.
[02:22:48.854 --> 02:22:54.938]  Did you know the accumulation of acidic waste in the body is the single largest cause of disease such as cancer or diabetes?
[02:22:54.938 --> 02:23:00.883]  Acidic waste is created by the types of food we eat, what we drink, the environment, and our high-stress lifestyles.
[02:23:00.883 --> 02:23:05.045]  It's these choices that cause decreased energy, weight gain, and eventually disease.
[02:23:05.045 --> 02:23:09.949]  The easiest way to reduce disease-causing acidic waste is by drinking alkaline ionized water.
