[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:08:20.000 --> 01:08:22.000]  These guys will let you know at critical points.
[01:08:22.000 --> 01:08:26.000]  Remember Glenn Beck endorsing the bailout in 2008, now saying he never did that.
[01:08:26.000 --> 01:08:35.000]  These guys will surface and let you know who they are.
[01:08:35.000 --> 01:08:36.000]  And I hope they change.
[01:08:36.000 --> 01:08:39.000]  I hope they realize this system doesn't have any future for them.
[01:08:39.000 --> 01:08:40.000]  Okay, I'm going to get to your calls.
[01:08:40.000 --> 01:08:43.000]  Then I'm going to get into that and a bunch of other news here.
[01:08:43.000 --> 01:08:46.000]  I am a tortured person though.
[01:08:46.000 --> 01:08:48.000]  I'm briefly at the end of the show.
[01:08:48.000 --> 01:08:52.000]  Guys, make sure I tell them at least a few minutes what happened with the state police guy pulling me over Friday.
[01:08:52.000 --> 01:08:55.000]  I mean, talk about a third world country.
[01:08:55.000 --> 01:08:57.000]  What's in that bottle?
[01:08:57.000 --> 01:08:59.000]  A literal top of Chico bottle.
[01:08:59.000 --> 01:09:05.000]  And I said, you ever seen a beer bottle looks like this, buddy?
[01:09:05.000 --> 01:09:08.000]  Okay, you ever seen something looks like this?
[01:09:08.000 --> 01:09:10.000]  It's water.
[01:09:10.000 --> 01:09:12.000]  What's in that tin can down there on the floorboard?
[01:09:12.000 --> 01:09:13.000]  Well, I don't know.
[01:09:13.000 --> 01:09:22.000]  You're looking in my car trying to create some psychological thing that I'm bad and you're good when you work for government that publicly ships narcotics in and kidnaps little kids.
[01:09:22.000 --> 01:09:28.000]  That's another can of bottled water.
[01:09:28.000 --> 01:09:30.000]  It reads lacrocs or whatever.
[01:09:30.000 --> 01:09:32.000]  Don't you see it says water?
[01:09:32.000 --> 01:09:34.000]  Or do you have good eyesight?
[01:09:34.000 --> 01:09:38.000]  Should you be out driving that police vehicle?
[01:09:38.000 --> 01:09:42.000]  Oh, he pulls that little wand and wants to check my tent next.
[01:09:42.000 --> 01:09:46.000]  And I just sit there.
[01:09:46.000 --> 01:09:51.000]  Oh, they nickel and diamonds and all the whole culture is about how we're bad and we're evil and they're good.
[01:09:51.000 --> 01:09:52.000]  It doesn't matter.
[01:09:52.000 --> 01:09:55.000]  Your bosses are going to destroy this country and you ride along with it.
[01:09:55.000 --> 01:09:59.000]  So in a way, God gives us a blessing because you get what you want.
[01:09:59.000 --> 01:10:01.000]  You get what you need.
[01:10:01.000 --> 01:10:04.000]  You get what you beg for.
[01:10:04.000 --> 01:10:07.000]  And you, a lot of you are going to be just like German citizens.
[01:10:07.000 --> 01:10:16.000]  20 million of them died because they bought into evil or the Russians.
[01:10:16.000 --> 01:10:19.000]  And most of you are so weak-minded that serve this system.
[01:10:19.000 --> 01:10:23.000]  You're going to love it anyways.
[01:10:23.000 --> 01:10:26.000]  Because you like evil, like your father, don't you?
[01:10:26.000 --> 01:10:30.000]  I haven't even gotten to the story yet.
[01:10:30.000 --> 01:10:36.000]  But my problem is the only reason, and there's no way to run anyways, and it wouldn't be running.
[01:10:36.000 --> 01:10:38.000]  I was literally rebuking this guy.
[01:10:38.000 --> 01:10:42.000]  I can't put up with it anymore because this isn't a legitimate government.
[01:10:42.000 --> 01:10:47.000]  This is a representative of a group of absolute criminals that have hijacked and destroyed my country.
[01:10:47.000 --> 01:10:50.000]  And I can't put up with it anymore.
[01:10:50.000 --> 01:10:54.000]  And I don't care how much propaganda or bull or lawyers spin you put on it.
[01:10:54.000 --> 01:11:01.000]  The good news is everybody at some level now admits we got a criminal corrupt system running things.
[01:11:01.000 --> 01:11:03.000]  And folks, you ain't seen nothing yet.
[01:11:03.000 --> 01:11:05.000]  And that's why I get so angry.
[01:11:05.000 --> 01:11:07.000]  I know how bad it is.
[01:11:07.000 --> 01:11:11.000]  I've read all the white papers and put them on air where they talk about once the world government's in place,
[01:11:11.000 --> 01:11:15.000]  how they're going to start hard-killing people with bio weapons they're going to release.
[01:11:15.000 --> 01:11:19.000]  And they're going to tell you in Easter Bunny, Al-Qaeda did it.
[01:11:19.000 --> 01:11:24.000]  God, oh my, I'm trying to save people here, and that's all I'm trying to do.
[01:11:24.000 --> 01:11:29.000]  And I'm just crazy enough to be able to face reality.
[01:11:29.000 --> 01:11:34.000]  I got my head screwed on so straight, ladies and gentlemen, it'll make your head spin.
[01:11:34.000 --> 01:11:36.000]  You know what I mean?
[01:11:36.000 --> 01:11:38.000]  Crazy like a fox.
[01:11:38.000 --> 01:11:40.000]  You get the riddle.
[01:11:40.000 --> 01:11:44.000]  Got my head screwed on so straight, it'll make your head spin.
[01:11:44.000 --> 01:11:49.000]  Laura in Wisconsin, you're on the air. Thanks for holding.
[01:11:49.000 --> 01:11:50.000]  Alex?
[01:11:50.000 --> 01:11:51.000]  Hi.
[01:11:51.000 --> 01:11:59.000]  Hi, I just wanted to tell you real quick how the University of Wisconsin is trying to intimidate my husband into submission.
[01:11:59.000 --> 01:12:04.000]  He's been taking the TB skin test for 22 years there every six months.
[01:12:04.000 --> 01:12:08.000]  He's an employee, and he has decided enough is enough.
[01:12:08.000 --> 01:12:11.000]  We've recently been awakened within the last year.
[01:12:11.000 --> 01:12:12.000]  It's all part of the medical tyranny.
[01:12:12.000 --> 01:12:16.000]  They open the borders to the illegals with the drug-resistant TB.
[01:12:16.000 --> 01:12:18.000]  It's all part of just training us to be getting pigs.
[01:12:18.000 --> 01:12:21.000]  Now they're trying to claim it's the law to take shots when it's not.
[01:12:21.000 --> 01:12:22.000]  Total fraud.
[01:12:22.000 --> 01:12:24.000]  So what's happening, Laura?
[01:12:24.000 --> 01:12:27.000]  Well, now they're telling him that if he doesn't take it, they're going to fire him.
[01:12:27.000 --> 01:12:29.000]  Well, he can sue him.
[01:12:29.000 --> 01:12:31.000]  They've tried that with the nurses, everybody.
[01:12:31.000 --> 01:12:34.000]  They can claim it's a policy, but it's against his human rights.
[01:12:34.000 --> 01:12:35.000]  That's right.
[01:12:35.000 --> 01:12:40.000]  He can bring up the articles where the German government doesn't really take vaccines but tells the public to.
[01:12:40.000 --> 01:12:42.000]  Yeah, and that's what they're doing.
[01:12:42.000 --> 01:12:45.000]  He was sent to the compliance director.
[01:12:45.000 --> 01:12:47.000]  She looked like Janet Napolitano.
[01:12:47.000 --> 01:12:48.000]  Of course.
[01:12:48.000 --> 01:12:51.000]  And treated them like she would have treated them.
[01:12:51.000 --> 01:12:53.000]  And it's just, it's crazy.
[01:12:53.000 --> 01:12:56.000]  We have to get an attorney and everything over this.
[01:12:56.000 --> 01:12:58.000]  Well, be sure to don't just defend yourself.
[01:12:58.000 --> 01:12:59.000]  Sue them.
[01:12:59.000 --> 01:13:01.000]  And sue them personally, okay?
[01:13:01.000 --> 01:13:02.000]  Okay.
[01:13:02.000 --> 01:13:05.000]  And rally people there and get others.
[01:13:05.000 --> 01:13:06.000]  Go knock on doors.
[01:13:06.000 --> 01:13:08.000]  Get hundreds to stand together.
[01:13:08.000 --> 01:13:09.000]  I've seen this all over the place.
[01:13:09.000 --> 01:13:15.000]  You've got to stand against these people because they openly admit they are preparing the police for forced inoculation.
[01:13:15.000 --> 01:13:20.000]  That's what the forced blood draws are about, is creating medical cores of police.
[01:13:20.000 --> 01:13:22.000]  I believe it.
[01:13:22.000 --> 01:13:27.000]  We've been doing some research and we've found that they don't even know what the TB test, it doesn't even do any good.
[01:13:27.000 --> 01:13:29.000]  They don't even know if it works.
[01:13:29.000 --> 01:13:32.000]  Listen, they don't do any Ellis Island test.
[01:13:32.000 --> 01:13:34.000]  The illegal aliens are above the law.
[01:13:34.000 --> 01:13:38.000]  I said to the state police guy, I said, I know you're told to let illegal aliens go.
[01:13:38.000 --> 01:13:39.000]  He goes, yeah, I don't like that.
[01:13:39.000 --> 01:13:45.000]  Well, then what are you doing pulling me over and wanting to imply I'm bad and all this?
[01:13:45.000 --> 01:13:47.000]  And at the end of it, he goes, I know who you are.
[01:13:47.000 --> 01:13:48.000]  Listen to your show.
[01:13:48.000 --> 01:13:49.000]  I like your show.
[01:13:49.000 --> 01:13:50.000]  I'm like, what?
[01:13:50.000 --> 01:13:51.000]  But you just did all of this.
[01:13:51.000 --> 01:13:59.000]  I go, look, if you were busting the big criminals, if our state was sovereign, then I might, it's a joke.
[01:13:59.000 --> 01:14:02.000]  They're rearranging deck chairs on the Titanic.
[01:14:02.000 --> 01:14:03.000]  You see what I'm saying?
[01:14:03.000 --> 01:14:04.000]  I do.
[01:14:04.000 --> 01:14:07.000]  And again, it isn't that I don't believe in vaccine technology.
[01:14:07.000 --> 01:14:15.000]  The problem is they're companies that lobby to force us to take their stuff that is given government liability protection and is hurting people.
[01:14:15.000 --> 01:14:19.000]  And you find out the companies are eugenicists doing it on purpose.
[01:14:19.000 --> 01:14:26.000]  I mean, I remember 16 years ago, getting the documents, they're taking everybody's blood at birth for now 40 years worldwide.
[01:14:26.000 --> 01:14:27.000]  And now it's all out in the news.
[01:14:27.000 --> 01:14:29.000]  People are like, okay, they take your blood secretly.
[01:14:29.000 --> 01:14:33.000]  It's a secret out of control group of criminals.
[01:14:33.000 --> 01:14:35.000]  Don't people get it?
[01:14:35.000 --> 01:14:36.000]  We're in danger.
[01:14:36.000 --> 01:14:38.000]  It's a joke.
[01:14:38.000 --> 01:14:39.000]  Yeah.
[01:14:39.000 --> 01:14:47.000]  And anybody who doesn't make a break with the sports and the crud and the, and the, and the vainness and the worldliness is aiding this.
[01:14:47.000 --> 01:14:49.000]  We've got to literally get our priorities straight.
[01:14:49.000 --> 01:14:51.000]  If you call that repenting, then call it that.
[01:14:51.000 --> 01:14:52.000]  Anything else, Laura?
[01:14:52.000 --> 01:14:53.000]  No, that's it.
[01:14:53.000 --> 01:14:56.000]  I just wanted to let you know what's going on in Wisconsin.
[01:14:56.000 --> 01:14:57.000]  God bless you.
[01:14:57.000 --> 01:14:58.000]  I'm sorry about your husband.
[01:14:58.000 --> 01:14:59.000]  Everybody should pray for him.
[01:14:59.000 --> 01:15:00.000]  But you know what?
[01:15:00.000 --> 01:15:02.000]  If we don't start bucking it now, we're all going to lose something.
[01:15:02.000 --> 01:15:04.000]  God bless you.
[01:15:04.000 --> 01:15:05.000]  Now they fire him there.
[01:15:05.000 --> 01:15:09.000]  Other doors will open, Laura.
[01:15:09.000 --> 01:15:12.000]  And I said I'd take each caller and give him 30 seconds and give a 10 second comment.
[01:15:12.000 --> 01:15:13.000]  I didn't do that.
[01:15:13.000 --> 01:15:14.000]  When I do this, it works like a charm.
[01:15:14.000 --> 01:15:15.000]  But look how great that lady is.
[01:15:15.000 --> 01:15:16.000]  And that had to be discussed.
[01:15:16.000 --> 01:15:21.000]  Look, regardless of where you stand on vaccines, I'm going to give you the skeleton key to
[01:15:21.000 --> 01:15:22.000]  it all.
[01:15:22.000 --> 01:15:23.000]  Right here.
[01:15:23.000 --> 01:15:27.000]  They admit that they lie nationwide and worldwide and say it's the law to take vaccines.
[01:15:27.000 --> 01:15:30.000]  And you got to take them to go to school when it's not true.
[01:15:30.000 --> 01:15:31.000]  Go verify their line to you.
[01:15:31.000 --> 01:15:33.000]  Find out that they know they're lying.
[01:15:33.000 --> 01:15:38.000]  And right there's an example of how the mainstream media, schools and the system and the doctors
[01:15:38.000 --> 01:15:44.000]  will lie to you in a unified front of crooks of scumbag, racketeering, trash.
[01:15:44.000 --> 01:15:46.000]  Now, it doesn't just stop there.
[01:15:46.000 --> 01:15:53.000]  They took blood and are still doing it for 40 years worldwide for a eugenics database.
[01:15:53.000 --> 01:15:55.000]  They're obsessed with your bloodline.
[01:15:55.000 --> 01:16:21.000]  We'll be right back.
[01:16:21.000 --> 01:16:47.000]  We'll be right back.
[01:16:47.000 --> 01:16:54.000]  We'll be right back.
[01:17:17.000 --> 01:17:46.000]  We'll be right back.
[01:17:47.000 --> 01:18:00.000]  We'll be right back.
[01:18:17.000 --> 01:18:43.000]  We'll be right back.
[01:18:43.000 --> 01:19:12.000]  We'll be right back.
[01:19:12.000 --> 01:19:38.000]  We'll be right back.
[01:19:38.000 --> 01:20:05.000]  We'll be right back.
[01:20:05.000 --> 01:20:10.000]  You're listening to the Alex Jones Broadcasting Network.
[01:20:10.000 --> 01:20:36.000]  Alright, I've been ranting and raving.
[01:20:36.000 --> 01:21:02.000]  You're listening to the Alex Jones Broadcasting Network.
[01:21:02.000 --> 01:21:06.000]  Who now even CBS News has to admit is in first or second place.
[01:21:06.000 --> 01:21:10.000]  According to the whole index of polls, but now they're saying, oh, forget him.
[01:21:10.000 --> 01:21:13.000]  We have Mr. Conservative, Newt Gennrich.
[01:21:13.000 --> 01:21:14.000]  That's coming up.
[01:21:14.000 --> 01:21:16.000]  Alright, let's race through your calls.
[01:21:16.000 --> 01:21:18.000]  Mike in Texas, you're on the air.
[01:21:18.000 --> 01:21:19.000]  Welcome.
[01:21:19.000 --> 01:21:20.000]  Hi, Alex.
[01:21:20.000 --> 01:21:22.000]  Man, you're on fire, brother.
[01:21:22.000 --> 01:21:27.000]  I've been a huge fan for a number of years.
[01:21:27.000 --> 01:21:29.000]  You woke me up back in 2005.
[01:21:29.000 --> 01:21:31.000]  I'd like to thank you for that.
[01:21:31.000 --> 01:21:35.000]  And I'd like to say that that first caller was correct.
[01:21:35.000 --> 01:21:40.000]  I work in OGNC, oil, gas and chemicals out on pipelines.
[01:21:40.000 --> 01:21:43.000]  My job takes me a lot of different places.
[01:21:43.000 --> 01:21:46.000]  And you're waking up people everywhere.
[01:21:46.000 --> 01:21:52.000]  I've been to Iraq and I didn't believe a lot of things you were saying.
[01:21:52.000 --> 01:21:58.000]  But when the Iraqis came up to me and said they couldn't plant their heritage seeds
[01:21:58.000 --> 01:22:03.000]  and they had to buy GMO for Ultra Denials Midland and all these folks,
[01:22:03.000 --> 01:22:07.000]  I thought they were crazy until I actually investigated it.
[01:22:07.000 --> 01:22:10.000]  No, that was in the occupational government agreement.
[01:22:10.000 --> 01:22:12.000]  It's the aid.
[01:22:12.000 --> 01:22:15.000]  Look, they bulldozed in many areas.
[01:22:15.000 --> 01:22:18.000]  They're tangerine plantations.
[01:22:18.000 --> 01:22:19.000]  They're olive groves.
[01:22:19.000 --> 01:22:20.000]  They make them plant.
[01:22:20.000 --> 01:22:21.000]  I mean, I don't listen.
[01:22:21.000 --> 01:22:25.000]  I get stuff wrong sometimes, but not very, but I don't lie.
[01:22:25.000 --> 01:22:27.000]  Believe me, I wouldn't just say that.
[01:22:27.000 --> 01:22:30.000]  Here to verify what you're saying.
[01:22:30.000 --> 01:22:35.000]  I've seen the, I worked in the Middle East for 18 years.
[01:22:35.000 --> 01:22:40.000]  And I've seen Afghanistan when it had no opium in it.
[01:22:40.000 --> 01:22:41.000]  Okay.
[01:22:41.000 --> 01:22:47.000]  And then after the Americans went in there, this opium feels as far as the eye can see.
[01:22:47.000 --> 01:22:48.000]  I mean...
[01:22:48.000 --> 01:22:52.000]  And five years ago it started coming out and the troops were complaining
[01:22:52.000 --> 01:22:54.000]  and Pat Delman complained so they killed him.
[01:22:54.000 --> 01:22:55.000]  That later came out.
[01:22:55.000 --> 01:22:58.000]  So now they just spun it and they said, we'll just have all the news announced.
[01:22:58.000 --> 01:23:00.000]  They're growing it, but say it's patriotic.
[01:23:00.000 --> 01:23:03.000]  Again, imagine the state police pull me over.
[01:23:03.000 --> 01:23:05.000]  They let me go because I hadn't done anything.
[01:23:05.000 --> 01:23:08.000]  And they're interrogating me about this and that.
[01:23:08.000 --> 01:23:11.000]  And I'm like, the government grows the opium and ships it in.
[01:23:11.000 --> 01:23:15.000]  You've got the nerve to pull me over when the government's criminal.
[01:23:15.000 --> 01:23:17.000]  You're wearing the government's uniform.
[01:23:17.000 --> 01:23:19.000]  I don't recognize you.
[01:23:19.000 --> 01:23:20.000]  I'm not a criminal.
[01:23:20.000 --> 01:23:22.000]  And I said, I want to search your police car.
[01:23:22.000 --> 01:23:24.000]  You work for a criminal system.
[01:23:24.000 --> 01:23:27.000]  The state police, when they got ordered to,
[01:23:27.000 --> 01:23:30.000]  stood down on the Texas Youth Commission rape rooms.
[01:23:30.000 --> 01:23:32.000]  I want to search you.
[01:23:32.000 --> 01:23:33.000]  I don't trust you.
[01:23:33.000 --> 01:23:35.000]  The founding fathers said, don't trust government.
[01:23:35.000 --> 01:23:37.000]  Get out of my business.
[01:23:37.000 --> 01:23:38.000]  I'm not the bad one.
[01:23:38.000 --> 01:23:39.000]  You are.
[01:23:39.000 --> 01:23:40.000]  I'm sorry.
[01:23:40.000 --> 01:23:41.000]  Go ahead.
[01:23:41.000 --> 01:23:48.000]  Alex, the thing I'd like to say is that this is all like fire and brimstone and all of that.
[01:23:48.000 --> 01:23:58.000]  I think what's lacking in today's environment with regard to protesting the New World Order
[01:23:58.000 --> 01:24:07.000]  and all of that is, I think they're really afraid of laughter, comedy, parody.
[01:24:07.000 --> 01:24:08.000]  I do some of that.
[01:24:08.000 --> 01:24:10.000]  It's just, here's the deal.
[01:24:10.000 --> 01:24:11.000]  I've got three small children.
[01:24:11.000 --> 01:24:15.000]  Every time I look at them, I get upset because I realize how evil these globalists are.
[01:24:15.000 --> 01:24:20.000]  Let me tell you, this is going to go towards master rest, black uniforms, red tear stuff.
[01:24:20.000 --> 01:24:22.000]  We've got to thread the needle.
[01:24:22.000 --> 01:24:25.000]  We've got to turn this around.
[01:24:25.000 --> 01:24:27.000]  The way it looks, we're going into this.
[01:24:27.000 --> 01:24:31.000]  Internet kill switches, jumbo trons saying, tattle on your neighbors.
[01:24:31.000 --> 01:24:33.000]  It's all being beta tested.
[01:24:33.000 --> 01:24:35.000]  They're already grabbing our genitals.
[01:24:35.000 --> 01:24:36.000]  They're now at highway.
[01:24:36.000 --> 01:24:37.000]  I hear you.
[01:24:37.000 --> 01:24:38.000]  I know.
[01:24:38.000 --> 01:24:39.000]  I joke around some.
[01:24:39.000 --> 01:24:41.000]  It's just at a certain point, man.
[01:24:41.000 --> 01:24:44.000]  How much evil will my fellow Americans put up with and call it good?
[01:24:44.000 --> 01:24:46.000]  I appreciate your call, Mike.
[01:24:46.000 --> 01:24:47.000]  God bless you.
[01:24:47.000 --> 01:24:50.000]  Great call.
[01:24:50.000 --> 01:24:54.000]  I didn't hate that state police guy that pulled me over, but I knew I was driving the speed limit.
[01:24:54.000 --> 01:24:59.000]  So when he came over here and asked me questions, I'm like, what are you think you're doing?
[01:24:59.000 --> 01:25:00.000]  He's like, huh?
[01:25:00.000 --> 01:25:03.000]  I go, I go, I just started rattling stuff off.
[01:25:03.000 --> 01:25:05.000]  I can't take it anymore.
[01:25:05.000 --> 01:25:09.000]  I can't play along with your joke anymore.
[01:25:09.000 --> 01:25:11.000]  Kathy in New Orleans, go ahead.
[01:25:11.000 --> 01:25:12.000]  You're on the air.
[01:25:12.000 --> 01:25:13.000]  Hi, Alex.
[01:25:13.000 --> 01:25:15.000]  I'm going to say this really, really fast.
[01:25:15.000 --> 01:25:18.000]  I'm part of Patriot Radio New Orleans along with Gary King.
[01:25:18.000 --> 01:25:22.000]  We have a meetup group for Ryan Paul every single week.
[01:25:22.000 --> 01:25:28.000]  And I just want to say before I go to my second story really fast is that Ryan Paul's wish
[01:25:28.000 --> 01:25:31.000]  is to run his caucus as a Republican.
[01:25:31.000 --> 01:25:40.000]  So everybody who is trying to be libertarian or independent, please change your vote to Republican.
[01:25:40.000 --> 01:25:41.000]  Sure.
[01:25:41.000 --> 01:25:45.000]  We want to try to get him, we want to try to get him elected or in there where there's a Republican.
[01:25:45.000 --> 01:25:50.000]  I'm just saying later, just as a spoiler to go in and inject real issues, he should run third party
[01:25:50.000 --> 01:25:52.000]  if he doesn't look like he's going to get that nomination.
[01:25:52.000 --> 01:25:54.000]  What's the next thing, Kathy?
[01:25:54.000 --> 01:25:59.000]  But the thing of it is, is that you can change back to what you want after the after.
[01:25:59.000 --> 01:26:00.000]  Okay.
[01:26:00.000 --> 01:26:06.000]  Second part, I went to Disney World this week and I refused to put my finger in.
[01:26:06.000 --> 01:26:09.000]  Biometric scans, all brainwashing.
[01:26:09.000 --> 01:26:15.000]  And they told me that all I had to do was they had to check my signature along with my ID.
[01:26:15.000 --> 01:26:20.000]  And evidently, there's a lot of people complaining because they do have something.
[01:26:20.000 --> 01:26:21.000]  You know what?
[01:26:21.000 --> 01:26:25.000]  I haven't been to SeaWorld and I've been there probably 10 times because of the hand scanning.
[01:26:25.000 --> 01:26:26.000]  Not doing it.
[01:26:26.000 --> 01:26:31.000]  Hadn't been to Disney World and they lose 40 billion a year in tourism because of the rape TSA.
[01:26:31.000 --> 01:26:35.000]  The tyranny socialist assaulters, I appreciate your call.
[01:26:35.000 --> 01:26:36.000]  Good job.
[01:26:36.000 --> 01:26:37.000]  Good job.
[01:26:37.000 --> 01:26:38.000]  Yes, they know all of it.
[01:26:38.000 --> 01:26:41.000]  I won't even get my money, period, because of that.
[01:26:41.000 --> 01:26:42.000]  Fine.
[01:26:42.000 --> 01:26:43.000]  Knock yourselves out.
[01:26:43.000 --> 01:26:44.000]  I'm going to look at the Grand Canyon.
[01:26:44.000 --> 01:26:46.000]  Of course, they'll have thumb scanners there soon.
[01:26:46.000 --> 01:26:48.000]  Don and Michigan, good to hear from you.
[01:26:48.000 --> 01:26:49.000]  Don, welcome.
[01:26:49.000 --> 01:26:50.000]  How are you doing, Alex?
[01:26:50.000 --> 01:26:56.000]  Hey, I just want to say that John McCain, Joe Lieberman, what you were talking about
[01:26:56.000 --> 01:27:03.000]  earlier, and Amy Bledermack, any persons including a U.S. citizen can be detained for the duration
[01:27:03.000 --> 01:27:04.000]  of time.
[01:27:04.000 --> 01:27:05.000]  Well, yeah.
[01:27:05.000 --> 01:27:06.000]  They kill U.S. citizens now.
[01:27:06.000 --> 01:27:09.760]  And Reuters said they'll kill U.S. citizens here and our government said do it.
[01:27:09.760 --> 01:27:14.000]  And then people are denying this new bill, expands it, when it clearly says it in the
[01:27:14.000 --> 01:27:16.400]  stinking bill, because these are operatives.
[01:27:16.400 --> 01:27:18.560]  These are traders that come on there.
[01:27:18.560 --> 01:27:20.640]  These are government operatives lying.
[01:27:20.640 --> 01:27:22.320]  They're ready in seconds.
[01:27:22.320 --> 01:27:27.000]  They're waiting for an article to come out with the lies and the legal ease.
[01:27:27.000 --> 01:27:33.120]  Okay, my point I wanted to make is I got new listeners, semi-new listeners, family and
[01:27:33.120 --> 01:27:34.880]  friends listening right now.
[01:27:34.880 --> 01:27:39.800]  And I just wanted to let them know that, and I told them, go look up anything that you
[01:27:39.800 --> 01:27:41.040]  talk about.
[01:27:41.040 --> 01:27:42.040]  You can follow up.
[01:27:42.040 --> 01:27:43.040]  You will provide a link to it.
[01:27:43.040 --> 01:27:48.080]  You will give them information they can follow up on, instead of listening to shame-stream
[01:27:48.080 --> 01:27:52.640]  media, which is just an absolute joke.
[01:27:52.640 --> 01:27:57.440]  You know, and as far as lacking adults, I mean, anybody can look around.
[01:27:57.440 --> 01:27:58.440]  Just look around.
[01:27:58.440 --> 01:28:02.360]  When you go to the grocery store, when you go anywhere, look how dumb everybody looks,
[01:28:02.360 --> 01:28:03.800]  how uninformed.
[01:28:03.800 --> 01:28:05.800]  And then my family and friends really aren't.
[01:28:05.800 --> 01:28:09.440]  I mean, there is- Exactly, and listen, don't get scared
[01:28:09.440 --> 01:28:13.600]  by all the zombies who are literally in a trans-like state from television, scientific
[01:28:13.600 --> 01:28:14.600]  fact.
[01:28:14.600 --> 01:28:15.600]  Look it up, folks.
[01:28:15.600 --> 01:28:20.080]  Look up trans-state television, BBC, Alzheimer's connection to television.
[01:28:20.080 --> 01:28:23.200]  People that really get deep into it, the zombies don't count.
[01:28:23.200 --> 01:28:28.960]  There's only one half of 1% globalist in their minions, and we outnumber them 100 to 1.
[01:28:28.960 --> 01:28:33.000]  We are the power, and the system knows it and scared Don.
[01:28:33.000 --> 01:28:34.840]  That's why I want everybody to wake up.
[01:28:34.840 --> 01:28:35.840]  God bless you, Don.
[01:28:35.840 --> 01:28:36.840]  I'd say hi to your family right now.
[01:28:36.840 --> 01:28:37.840]  You want to say hi to them?
[01:28:37.840 --> 01:28:38.840]  Oh, yeah.
[01:28:38.840 --> 01:28:43.400]  Dave, Kathy, Dave, I know you're listening, Rob, keep listening.
[01:28:43.400 --> 01:28:44.400]  God bless you.
[01:28:44.400 --> 01:28:46.920]  All right, I am the attack dog for liberty.
[01:28:46.920 --> 01:28:47.920]  You know it's true.
[01:28:47.920 --> 01:28:48.920]  I can't help it.
[01:28:48.920 --> 01:28:52.720]  And I'm a sorry excuse for a person, but I'm the best there is, and so are you.
[01:28:52.720 --> 01:28:53.720]  We got a job to do.
[01:28:53.720 --> 01:28:57.680]  Paul, Rick, Henry, Dwyer, and Martha, your calls are coming up.
[01:28:57.680 --> 01:29:01.680]  Stay with us.
[01:29:01.680 --> 01:29:05.800]  You've heard Alex explain how the Silver Lunges Generator infuses the respiratory system
[01:29:05.800 --> 01:29:10.080]  with your self-produced colloidal silver solutions, yet many are unaware of the entire
[01:29:10.080 --> 01:29:13.720]  function of the Silver Lunges System and how it has been designed to deliver your silver
[01:29:13.720 --> 01:29:17.040]  solutions anywhere in or on the body.
[01:29:17.040 --> 01:29:21.800]  My name is Mario Safaldi, and I'm the developer of the Silver Lunges Generator.
[01:29:21.800 --> 01:29:26.400]  Not only does the Silver Lunges System produce endless colloidal and ionic silver solutions,
[01:29:26.400 --> 01:29:31.080]  it also comes equipped with the proper applicators and devices needed to deliver your silver
[01:29:31.080 --> 01:29:34.600]  solutions directly to key target areas.
[01:29:34.600 --> 01:29:40.840]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the
[01:29:40.840 --> 01:29:42.520]  digestive system.
[01:29:42.520 --> 01:29:49.760]  Be sure to watch our new 7-Minute Video Tour of the Silver Lunges System at www.silverlungs.com
[01:29:49.760 --> 01:29:52.880]  to learn more about how the Silver Lunges System works.
[01:29:52.880 --> 01:30:00.480]  As well, we are always ready to answer any questions you may have, that's www.silverlungs.com.
[01:30:00.480 --> 01:30:04.400]  Hey folks, this is crazy, Melvin, for Eat Foods Direct and I'm slashing prices to get
[01:30:04.400 --> 01:30:06.400]  you the best deals on your food supply.
[01:30:06.400 --> 01:30:11.120]  Call now and save, save, save on a 25-year food supply that can save your life with disaster
[01:30:11.120 --> 01:30:15.320]  strikes because it will strike and it will smack you right upside the head, so keep...
[01:30:15.320 --> 01:30:19.240]  Wait a minute, Melvin, I know Eat Foods Direct and they're not full of hype like you.
[01:30:19.240 --> 01:30:23.560]  Eat Foods Direct goes to great lengths to ensure you get the best ingredients full of nutrition
[01:30:23.560 --> 01:30:24.560]  and flavor.
[01:30:24.560 --> 01:30:25.560]  They are the real deal.
[01:30:25.560 --> 01:30:27.120]  Melvin, you're right about one thing, though.
[01:30:27.120 --> 01:30:32.760]  Your Black Friday weekend Eat Foods will save you 30% off anything on their website at eatfoodsdirect.com
[01:30:32.760 --> 01:30:33.760]  slash alex.
[01:30:33.760 --> 01:30:40.760]  Now, that's a deal with no hype, call 800-409-5633 or go to eatfoodsdirect.com slash alex and
[01:30:40.760 --> 01:30:43.160]  save 30% off your entire order.
[01:30:43.160 --> 01:30:49.160]  This deal only lasts through Monday, November 28th, so call now, call 800-409-5633 or go
[01:30:49.160 --> 01:30:51.640]  to eatfoodsdirect.com slash alex.
[01:30:51.640 --> 01:30:55.960]  Remember, 30% off this Black Friday weekend, leave the hype to crazy, Melvin, because you
[01:30:55.960 --> 01:31:00.960]  can bet your life on Eat Foods Direct.
[01:31:00.960 --> 01:31:07.680]  When you're out on the road, the last place you want to be is on the road.
[01:31:07.680 --> 01:31:12.840]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
