whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:27:49.000 --> 01:28:01.000]   You know what? I've been watching Netflix every now and then. There's a show on there that's deliberately trying to make right-wingers out to be terrorists, which is not true at all.
[01:28:01.000 --> 01:28:03.000]   There's an agenda to do it and they want to control it.
[01:28:04.000 --> 01:28:08.000]   I want to hear about this show. We're back in two minutes. Will Johnson, United America First.com. Stay there.
[01:28:08.000 --> 01:28:13.000]   Your calls are coming up too. Infowars.com, Newswars.com. Spread those links or the enemy wins.
[01:28:15.000 --> 01:28:22.000]   [Music]
[01:28:22.000 --> 01:28:28.000]   Crashing through the lies and disinformation, it's Alex Jones.
[01:28:28.000 --> 01:28:37.000]   [Music]
[01:28:38.000 --> 01:28:43.000]   I've got a ton of calls I want to go to. We're going to get to all of you. Will Johnson wants to get into reparations, which is something I need to talk more about.
[01:28:43.000 --> 01:28:48.000]   You have Democrats openly saying, "Let's do it." Do you understand how crazy that is?
[01:28:48.000 --> 01:28:57.000]   I mean, that's like saying, even if you could prove somebody's ancestors did something, your dad murders somebody, you don't go to prison.
[01:28:57.000 --> 01:29:00.000]   Or your mom writes a bad check, you don't go to jail.
[01:29:01.000 --> 01:29:12.000]   The idea that your, like, six great-grandpa's back or something, somebody was involved in slavery, that you're going to pay somebody money, that is just total civil war.
[01:29:12.000 --> 01:29:15.000]   We're going to talk about that in a moment. Will Johnson's our guest.
[01:29:15.000 --> 01:29:21.000]   Let's go back to your phone calls. We'll go to Brad, then we'll go to Laura. Brad, in Pennsylvania, you're on the air. Go ahead.
[01:29:21.000 --> 01:29:24.000]   Hey, good afternoon, Alex. Thanks for taking my call.
[01:29:25.000 --> 01:29:34.000]   I appreciate you pointing out that this might be a false flag in New Zealand. It seems like they all are anymore. I mean, it's hard to say, but...
[01:29:34.000 --> 01:29:40.000]   The media's certainly working hand in glove. He wants a race war, and they're just doing whatever the guy wants.
[01:29:40.000 --> 01:29:47.000]   And whenever the media's all together, it's like a talking point, as you pointed out numerous times on numerous issues.
[01:29:48.000 --> 01:29:58.000]   Whenever you get a talking point and they're saying it's a manifesto, if it makes no sense, it's a mass killing, and the media immediately jumps on it, you can tell it's orchestrated.
[01:29:58.000 --> 01:30:07.000]   It certainly... Well, he says he wants an orchestrated race war, and then how did he get the guns into New Zealand when you can't even own those guns, and he had illegal equipment?
[01:30:07.000 --> 01:30:09.000]   Why is there no discussion of that?
[01:30:10.000 --> 01:30:22.000]   Yeah, they shut down any arguments. They don't want to talk about facts. They don't want to investigate. They just want to take some talking points, push them out there, and then demonize someone.
[01:30:22.000 --> 01:30:28.000]   And it's the same, as you point out, with vaccines. They don't want... If vaccines were so good, people would go for them.
[01:30:28.000 --> 01:30:33.000]   There wouldn't be any condemnation of people who don't want to take them.
[01:30:33.000 --> 01:30:37.000]   They wouldn't have to shove it down our throat if it was actually good.
[01:30:38.000 --> 01:30:40.000]   So, it doesn't make sense.
[01:30:40.000 --> 01:30:49.000]   Clearly, they're using it to try to end free speech all over the planet and stop the general public live streaming. Do you agree with that, Brad? What else do you think the agenda is?
[01:30:49.000 --> 01:30:57.000]   I think the agenda is constant. The big picture is they're trying to turn the United States into Europe.
[01:30:57.000 --> 01:31:04.000]   They're just going about it a different way because we're already seeing... They've already showed their hand with Europe what they're going to do.
[01:31:05.000 --> 01:31:14.000]   So, they're doing it worldwide. It's a global agenda to shake people up, keep everybody nervous, upset, not knowing what's going to happen next.
[01:31:14.000 --> 01:31:22.000]   But they're pushing the agenda to break down America, basically, and they're going about it in various ways.
[01:31:22.000 --> 01:31:28.000]   I agree. We're going to go to break. Come up with a few more calls and get into the whole reparations divide and conquer.
[01:31:28.000 --> 01:31:32.000]   Bill Johnson, what do you think is behind this? Where do you think this is going?
[01:31:33.000 --> 01:31:37.000]   You know what? I think this is a globalist agenda for gun control across the planet.
[01:31:37.000 --> 01:31:44.000]   This happened overseas, halfway around the world, and they're going to end up trying to implement their gun laws to us.
[01:31:44.000 --> 01:31:53.000]   To my understanding, they're supposed to come out with more gun control that's supposed to take place in New Zealand, and everyone's waiting to see what they're going to do.
[01:31:53.000 --> 01:32:00.000]   And I guarantee, if it's restricting people from protecting themselves, they're going to try to do the same thing here in America.
[01:32:01.000 --> 01:32:05.000]   It's a globalist thing. I wouldn't be surprised if the UN didn't have anything to do with it.
[01:32:05.000 --> 01:32:12.000]   I agree. And notice he said, "I want you to be scared everywhere that you're not safe." So globally, exactly.
[01:32:12.000 --> 01:32:15.000]   They're going to say, "Oh, we've got to do what New Zealand did."
[01:32:15.000 --> 01:32:20.000]   Yes. And I'm guaranteed that the Democrats are going to say, "You know what? We need to push that policy here."
[01:32:20.000 --> 01:32:25.000]   I'm still asking the question, why was John Podesta there days before it took place?
[01:32:26.000 --> 01:32:31.000]   Why did John Podesta—maybe he had something to do with those firearms getting into the country.
[01:32:31.000 --> 01:32:35.000]   I'm just asking. Someone needs to ask those questions. We need to know.
[01:32:35.000 --> 01:32:43.000]   Because if they're going to try to implement their gun laws here, because you know the Democrats are going to push for it, we need to know why they're trying to do this.
[01:32:43.000 --> 01:32:47.000]   And what I was talking about earlier, there's a TV show called Designated Survivor.
[01:32:47.000 --> 01:32:55.000]   Everything that they're talking about on there, about gun control, about how the Democrats look great, that's exactly how they're pushing it in the liberal media.
[01:32:55.000 --> 01:32:59.000]   And they're trying to say the right-wingers are the terrorist groups in America.
[01:32:59.000 --> 01:33:05.000]   And white supremacy is on the rise. The right, the alt-right, the right-wing are the ones that's terrorizing everybody.
[01:33:05.000 --> 01:33:08.000]   And it's not true. And we need to recognize that.
[01:33:08.000 --> 01:33:12.000]   "Oh, I saw Ryan Stone this weekend. He goes, 'It's an epidemic. White supremacists are everywhere. Ah! Run for your lives!'"
[01:33:14.000 --> 01:33:25.000]   [Music]
[01:33:25.000 --> 01:33:31.000]   You are listening to an InfoWars.com Frontline Report. It's Alex Jones.
[01:33:32.000 --> 01:33:52.000]   [Music]
[01:33:52.000 --> 01:33:58.000]   We're taking your phone calls right now with Will Johnson, InfoWars.com reporter with UnitedAmericanFirst.com.
[01:33:59.000 --> 01:34:03.000]   Box Day is coming on. He seeks a lot of this evidence. Points towards false flag.
[01:34:03.000 --> 01:34:08.000]   "The guy says he's doing it to cause a global race war and to get groups going in each other's throats."
[01:34:08.000 --> 01:34:13.000]   That's the definition of a provocative false flag. We'll cover it all coming up.
[01:34:13.000 --> 01:34:17.000]   Doesn't mean it's the type of false flag where he's not the shooter. Doesn't mean people didn't die.
[01:34:17.000 --> 01:34:24.000]   It means it's a political motive. Like Charlie Manson said, "I want a global race war to reduce population."
[01:34:26.000 --> 01:34:29.000]   And now they're going after our free speech. Let's go to...
[01:34:29.000 --> 01:34:34.000]   Who's up next here? Laura in Utah. Laura, thanks for holding her on the air.
[01:34:34.000 --> 01:34:38.000]   "Hello?" Hi, Laura.
[01:34:38.000 --> 01:34:46.000]   "Hi. I appreciate your coverage of the front that this story in Christchurch has made.
[01:34:46.000 --> 01:34:55.000]   The problem that I have is that it's taken entirely all the attention off of the picture that was being presented just a few days before.
[01:34:55.000 --> 01:35:01.000]   And that video that was put out, the brains behind AOC. And I believe there's a connection there."
[01:35:01.000 --> 01:35:05.000]   Okay. Say that again. What's the video that it's covering up from?
[01:35:05.000 --> 01:35:08.000]   "The brains behind AOC."
[01:35:08.000 --> 01:35:21.000]   "Do you recall that?" Oh yeah. How AOC is funded by all these globalists and how she stole millions of dollars and all these other groups and organizations out there.
[01:35:22.000 --> 01:35:28.000]   That's a great point. The Democrats, as Will Johnson said earlier, for all their anti-Semitism, for all the radical Islamic stuff,
[01:35:28.000 --> 01:35:35.000]   for all of the crazy anti-American stuff, calling America garbage, they were really getting their asses handed to them.
[01:35:35.000 --> 01:35:41.000]   And then magically this guy pops up. So tell people what's in the video that you think is so important. We just put it on screen.
[01:35:41.000 --> 01:35:50.000]   "I believe it's the connection between the Young Turks and her chief of staff, Chuck Gibralti.
[01:35:51.000 --> 01:36:00.000]   I watch a lot of Hindi films and this kind of thing is par for the course in their mode of thinking.
[01:36:00.000 --> 01:36:14.000]   And you can look at ones like Jai Ho by Salman Khan or a super hit was Shahenshah.
[01:36:15.000 --> 01:36:27.000]   There's this theme where there's an element of criminal power that wants to stay in power and they create a false flag or a pretend front attack
[01:36:27.000 --> 01:36:36.000]   and then they pretend that their party is the victim and present that image before the public and people just buy it."
[01:36:36.000 --> 01:36:42.000]   No, you're absolutely right. That's how World War I began with false flags, World War II began. That's in mainline history books.
[01:36:43.000 --> 01:36:47.000]   And then we talk about false flags and we're crazy. We're not supposed to raise the question. Thank you, Laura.
[01:36:47.000 --> 01:36:58.000]   Certainly the Democrats had had a few bad months with the Covington kids and with Jesse Smollett and with the governor.
[01:36:58.000 --> 01:37:04.000]   That's what started it in Virginia saying, "We keep the babies alive and get their organs."
[01:37:04.000 --> 01:37:10.000]   All of that was coming out and so it'd been a really bad few months and boy, right on time, this guy pops up.
[01:37:11.000 --> 01:37:13.000]   I think she's got a point, Will.
[01:37:13.000 --> 01:37:25.000]   No, absolutely. They were talking about one of the things that was in that video was how AOC won a contest and they ran her through and just put her name in
[01:37:25.000 --> 01:37:29.000]   and because of the popularity, she won. That's the only reason why she won.
[01:37:29.000 --> 01:37:34.000]   And it turns out she was running an $18 million pack with a bunch of high-powered Democrats and the Young Terds behind her.
[01:37:35.000 --> 01:37:41.000]   Yeah, absolutely. And now a million dollars is missing and they're questioning it.
[01:37:41.000 --> 01:37:46.000]   Because she's a Democrat, they're just sweeping under the rug. There's nothing here. Nothing here.
[01:37:46.000 --> 01:37:52.000]   But Vanessa Sousa gives $24,000 to his friends, doesn't fill out the paperwork, he goes to prison.
[01:37:52.000 --> 01:37:55.000]   Yeah, because he's not a Democrat.
[01:37:55.000 --> 01:37:59.000]   Exactly. It's not white privilege, it's Democrat privilege.
[01:38:00.000 --> 01:38:07.000]   Yeah, that's exactly what it is, it's Democrat privilege. Because you can have someone that assaults two women, that's the lieutenant governor, and guess what happens?
[01:38:07.000 --> 01:38:10.000]   Nothing. Sweep it under the rug.
[01:38:10.000 --> 01:38:16.000]   McCabe's wife should get a half million from Hillary, right? They're all allowed to commit crimes.
[01:38:16.000 --> 01:38:27.000]   Yeah. If we did anything minute to what Hillary Clinton did, you wouldn't even see us any longer. We'd be under the prison. Federal prison.
[01:38:27.000 --> 01:38:29.000]   If not in the guillotine.
[01:38:29.000 --> 01:38:33.000]   Damn right. Hey Will, I want to invite you, because I've been wanting to get you on the show, and they're like, "Whoa, we haven't asked Will."
[01:38:33.000 --> 01:38:39.000]   I want you to host an hour a week at least. I want you to guest host when I'm out of town, because you're always kicking ass.
[01:38:39.000 --> 01:38:43.000]   We've got all these other callers. Thank you, Laura. I want to try to get to them, I will, but you may be gone by then.
[01:38:43.000 --> 01:38:48.000]   Because we have like 20 phone lines, so it's impossible once we load them up to always get to everybody in the same hour.
[01:38:49.000 --> 01:39:02.000]   Getting into reparations. Your view on that, because we've got mainline Democrats from Kamala Harris to Pocahontas to Peto to O'Rourke. All of them are pushing it now.
[01:39:02.000 --> 01:39:11.000]   Exactly. My question is, who's going to pay for it? Who's going to pay reparations? To me, it's nothing but a tax on white people.
[01:39:12.000 --> 01:39:20.000]   If it is going to be to where white people pay for it, maybe it should be the Democrats that pay for it. Because it was the Democrats that were for slavery.
[01:39:20.000 --> 01:39:26.000]   It's the Democrats that is for slavery. It's the Democrats that stopped reparations in the first place.
[01:39:26.000 --> 01:39:31.000]   Originally, the Republicans came up with it to help black people out, to get on their feet.
[01:39:31.000 --> 01:39:37.000]   But then you have what, Andrew Jackson come out, or Andrew Johnson come out and say, "No, you're not going to have reparations,
[01:39:38.000 --> 01:39:42.000]   so we're going to take what you've received and give it to your previous slave owners."
[01:39:42.000 --> 01:39:48.000]   That's exactly what took place. But for some reason, now you have them bringing reparations back like it's their idea.
[01:39:48.000 --> 01:39:51.000]   By the way, I'm going to stop you again. You've got to come on for a full hour. That's why I love you, Will.
[01:39:51.000 --> 01:39:54.000]   Because I'm serious. I talk to senators, congresspeople, they don't know any history.
[01:39:54.000 --> 01:40:01.000]   Exactly. Back at the time, the Republicans wanted 200 acres and three mules and $100,
[01:40:01.000 --> 01:40:07.000]   and then they pared it down to 40 acres and a mule to the actual people. Here's reparations.
[01:40:07.000 --> 01:40:13.000]   And then it never really happened. And then now, hundreds of years later, we're going to go to people who weren't involved and say reparations.
[01:40:13.000 --> 01:40:18.000]   Trump's real reparations are bringing factories to black areas or cutting taxes on poor people.
[01:40:18.000 --> 01:40:21.000]   The real reparation is having an economy for everybody.
[01:40:21.000 --> 01:40:27.000]   And exactly, it was the Democrats blocked real reparations to real people who'd actually been wronged.
[01:40:27.000 --> 01:40:33.000]   Yes, you're absolutely right. And here it is, 2019, who's going to pay for it?
[01:40:34.000 --> 01:40:37.000]   Are black people going to pay for reparations too? Because, I mean, it's just a tax.
[01:40:37.000 --> 01:40:42.000]   Or is it only going to be white people paying for it? I'm so sick of them trying to divide it.
[01:40:42.000 --> 01:40:47.000]   By the way, there were black people that owned plantations. So black people have got to pay that too?
[01:40:47.000 --> 01:40:51.000]   Oh yeah, yeah, absolutely. Black people, they owned slaves too.
[01:40:51.000 --> 01:40:56.000]   If you look at some of the history, a lot of black people owned white people.
[01:40:57.000 --> 01:41:04.000]   Even today, you still have Muslims over in the Middle East owning black people, and the liberal left say nothing about it. Why?
[01:41:04.000 --> 01:41:08.000]   Because they are for slavery when it's to their benefit.
[01:41:08.000 --> 01:41:14.000]   That's why they got Ilhan Omar and Rashida Tlaib coming into the Democratic Party, changing what the party is.
[01:41:14.000 --> 01:41:22.000]   Trying to move forward is what they call it. Moving forward. Yeah, moving forward to more chaos and sickness, my opinion.
[01:41:23.000 --> 01:41:28.000]   This is geared towards the last days. We're in the last days, and it's all crazy, and it's all coming ahead right now.
[01:41:28.000 --> 01:41:35.000]   And you are in for war at the tip of the ice. I mean, it's crazy, it's crazy, it's crazy.
[01:41:35.000 --> 01:41:38.000]   You can't even make this nonsense up. Seriously?
[01:41:38.000 --> 01:41:43.000]   Why do we even have this conversation about reparations in the year 2019?
[01:41:43.000 --> 01:41:49.000]   And who's going to pay for it? Who's going to benefit from it? It's crazy. All it is is a tax on white people.
[01:41:50.000 --> 01:41:58.000]   The original history books, not the ones at college, but the original history books, it's a congressional record that Democrats blocked real reparations to actual slaves.
[01:41:58.000 --> 01:42:01.000]   They did, because, and then, yeah, they did, absolutely.
[01:42:01.000 --> 01:42:08.000]   Any of the black people that did receive something, the Democrats made them give it up and give it back to their previous slave owners.
[01:42:08.000 --> 01:42:12.000]   So the previous slave owners benefited again. I mean, so...
[01:42:12.000 --> 01:42:19.000]   Well, let me tell you, you go to East Texas, a lot of black folks have got a little gas well or an oil well, and it's always on 40 acres.
[01:42:19.000 --> 01:42:21.000]   Because that's the original land that they passed on.
[01:42:21.000 --> 01:42:25.000]   And a lot of black folks in East Texas actually have 40 acres from the end of the Civil War.
[01:42:25.000 --> 01:42:28.000]   So it got pared back to almost nothing, but at least something.
[01:42:28.000 --> 01:42:33.000]   But again, it just... The Democrats are bold, Will, they're bold.
[01:42:33.000 --> 01:42:37.000]   Why can't we move on as a people? Why can't we move on as Americans?
[01:42:37.000 --> 01:42:43.000]   You know what, it only took Obama 2,922 days just about to reverse everything Martin Luther King did.
[01:42:43.000 --> 01:42:47.000]   That's it. 2,922 days is all it took.
[01:42:48.000 --> 01:42:51.000]   And he did it. Now we have this division in this country like never before.
[01:42:51.000 --> 01:42:55.000]   Well, that's profound. You're right. Obama overturned Martin Luther King's legacy.
[01:42:55.000 --> 01:43:05.000]   Yes. Yes. And that many days, 2,922 days is all it took for him to do years and years.
[01:43:05.000 --> 01:43:10.000]   Well, Will Johnson is not just on fire, he's explosive. Thank you, Will. God bless you. Great points.
[01:43:12.000 --> 01:43:39.000]   [Music]
[01:43:39.000 --> 01:43:42.000]   We're about to go to Vox J of Unauthorized.TV.
[01:43:42.000 --> 01:43:47.000]   Talk show host, author, comic book company owner, always informative.
[01:43:47.000 --> 01:43:50.000]   He's got a lot of the anomalies on the false flag.
[01:43:50.000 --> 01:43:53.000]   But what type of false flag is it?
[01:43:53.000 --> 01:43:56.000]   It's clearly a false flag, but the spectrum of false flags.
[01:43:56.000 --> 01:44:00.000]   The guy says he did it to create a race war. Well, that's a false flag.
[01:44:00.000 --> 01:44:03.000]   I mean, Operation Hemler, to launch World War II, was a false flag.
[01:44:03.000 --> 01:44:06.000]   The Nazis attacked themselves to attack Poland.
[01:44:07.000 --> 01:44:10.000]   So a false flag is something you do to blame another group and cause an event.
[01:44:10.000 --> 01:44:13.000]   But first, this just broke minutes ago.
[01:44:13.000 --> 01:44:18.000]   Donna Brazile, who helped fix the debates on CNN for Hillary,
[01:44:18.000 --> 01:44:23.000]   who was involved in all the mega corruption, she's now a contributor at Fox News.
[01:44:23.000 --> 01:44:26.000]   Fox News tried to hire me three separate times over the years.
[01:44:26.000 --> 01:44:31.000]   ManCow was in one of the offers. They wanted us to co-host a show Sunday afternoons together.
[01:44:31.000 --> 01:44:34.000]   I said no. They couldn't believe it.
[01:44:35.000 --> 01:44:37.000]   So my point is I'm not attacking Fox because of this.
[01:44:37.000 --> 01:44:40.000]   But as a guest, I used to go on Geraldo and other shows.
[01:44:40.000 --> 01:44:42.000]   They told me, "You're banned."
[01:44:42.000 --> 01:44:47.000]   In fact, I was told by a well-known Fox News host at dinner a few years ago,
[01:44:47.000 --> 01:44:50.000]   "Oh, yes, you're banned at Fox." Well, I already knew that.
[01:44:50.000 --> 01:44:52.000]   But this host had tried to get me on.
[01:44:52.000 --> 01:44:56.000]   Another big national host, you might imagine, he's the second biggest person on television,
[01:44:56.000 --> 01:44:58.000]   told me I'm banned.
[01:44:58.000 --> 01:45:03.000]   So Donna Brazile is in at Fox. Alex Jones is verboten, forbidden.
[01:45:04.000 --> 01:45:06.000]   All good. I add that to my quiver of arrows.
[01:45:06.000 --> 01:45:10.000]   I add that as another feather in my cap, like puss in boots.
[01:45:10.000 --> 01:45:12.000]   I've got the most feathers. It's just the way it is.
[01:45:12.000 --> 01:45:16.000]   So here's Donna Brazile, ladies and gentlemen, at Fox News.
[01:45:16.000 --> 01:45:20.000]   This weekend, Donna, that when he, if he were to get the nomination,
[01:45:20.000 --> 01:45:23.000]   he would choose a woman as his vice president.
[01:45:23.000 --> 01:45:26.000]   So I'd like your thoughts on those developments over the weekend.
[01:45:26.000 --> 01:45:28.000]   First of all, welcome to the race.
[01:45:28.000 --> 01:45:31.000]   This is a very large and exciting field.
[01:45:32.000 --> 01:45:34.000]   There's so many dynamic candidates on the Democratic side,
[01:45:34.000 --> 01:45:38.000]   whether they come from big states like Texas or California,
[01:45:38.000 --> 01:45:41.000]   small states like, of course, Vermont.
[01:45:41.000 --> 01:45:45.000]   We have, I think, inside the Democratic Party, a very...
[01:45:45.000 --> 01:45:48.000]   All right, let's stop there. I already watched it. It's a bunch of talking points,
[01:45:48.000 --> 01:45:50.000]   like a robot or a Chuck E. Cheese animatronic thing.
[01:45:50.000 --> 01:45:52.000]   But here's the big takeaway from this.
[01:45:52.000 --> 01:45:56.000]   Now you know why the Democrats said, "Oh, my God,
[01:45:56.000 --> 01:46:00.000]   we will not allow Fox to host any of our debates."
[01:46:01.000 --> 01:46:03.000]   Because Donna Brazile fixes them.
[01:46:03.000 --> 01:46:05.000]   [laughs]
[01:46:05.000 --> 01:46:07.000]   So if you can't beat him, join him.
[01:46:07.000 --> 01:46:11.000]   Did Fox News hire her to fix the debates?
[01:46:11.000 --> 01:46:13.000]   You better damn believe it.
[01:46:13.000 --> 01:46:15.000]   I mean, it's got to be looked at.
[01:46:15.000 --> 01:46:17.000]   Wow. Wow.
[01:46:17.000 --> 01:46:21.000]   Okay, going to VoxDay, unauthorized.tv,
[01:46:21.000 --> 01:46:27.000]   VoxDay.blogspot.com, VoxVersity on YouTube.
[01:46:27.000 --> 01:46:29.000]   Fox, so much to get into, my friend.
[01:46:30.000 --> 01:46:31.000]   What a crazy time we're in right now.
[01:46:31.000 --> 01:46:35.000]   You want to plunge right into the new church situation
[01:46:35.000 --> 01:46:38.000]   and what's really behind that, what the goals are of it?
[01:46:38.000 --> 01:46:42.000]   Well, let me first say that I don't know exactly what the goals are.
[01:46:42.000 --> 01:46:44.000]   I don't have any secret information.
[01:46:44.000 --> 01:46:47.000]   I don't have any contacts in New Zealand.
[01:46:47.000 --> 01:46:54.000]   But a lot of people have been waiting for the next false flag
[01:46:54.000 --> 01:46:57.000]   because false flags are not rare.
[01:46:58.000 --> 01:47:00.000]   They're just an element of deception.
[01:47:00.000 --> 01:47:02.000]   It goes back to Sun Tzu.
[01:47:02.000 --> 01:47:04.000]   It goes back to ancient Chinese history.
[01:47:04.000 --> 01:47:08.000]   Deception has always been part of war.
[01:47:08.000 --> 01:47:12.000]   Saul Alinsky, "Never let a crisis go to waste."
[01:47:12.000 --> 01:47:14.000]   This is all entirely normal.
[01:47:14.000 --> 01:47:16.000]   And of course, as we expected,
[01:47:16.000 --> 01:47:19.000]   they had barely arrested the guy
[01:47:19.000 --> 01:47:22.000]   when the drumbeat for gun control began.
[01:47:22.000 --> 01:47:25.000]   I think it's important to remember
[01:47:26.000 --> 01:47:29.000]   that the two big previous pushes for gun control
[01:47:29.000 --> 01:47:32.000]   in the former British Empire,
[01:47:32.000 --> 01:47:36.000]   both in England and in Australia,
[01:47:36.000 --> 01:47:40.000]   were presaged by a similar mass shooting
[01:47:40.000 --> 01:47:43.000]   about which there were a number of questions
[01:47:43.000 --> 01:47:47.000]   concerning the validity of the attack.
[01:47:47.000 --> 01:47:52.000]   Now, especially in light of the criticism
[01:47:52.000 --> 01:47:55.000]   that you've taken over Sandy Hook,
[01:47:55.000 --> 01:47:59.000]   I think it's very important to remind the viewers
[01:47:59.000 --> 01:48:03.000]   that a false flag doesn't mean that the event is fake.
[01:48:03.000 --> 01:48:07.000]   There's a difference between a fake event and a false flag.
[01:48:07.000 --> 01:48:11.000]   A false flag just means that you're wearing the uniform
[01:48:11.000 --> 01:48:14.000]   of your enemy or you're wearing the uniform
[01:48:14.000 --> 01:48:16.000]   of somebody that you want to be blamed
[01:48:16.000 --> 01:48:18.000]   who didn't actually do it.
[01:48:18.000 --> 01:48:22.000]   And the reason that I was immediately skeptical
[01:48:23.000 --> 01:48:25.000]   was because I read the manifesto,
[01:48:25.000 --> 01:48:29.000]   and as a editor,
[01:48:29.000 --> 01:48:33.000]   it read to me like a document
[01:48:33.000 --> 01:48:36.000]   that was written by several different people,
[01:48:36.000 --> 01:48:38.000]   as many as three or four different people.
[01:48:38.000 --> 01:48:40.000]   There's different writing styles in it.
[01:48:40.000 --> 01:48:46.000]   It's very unusual that there's this Q&A section.
[01:48:46.000 --> 01:48:51.000]   And the thing that probably was most glaringly apparent
[01:48:52.000 --> 01:48:57.000]   was that usually these sort of white supremacist nutcases
[01:48:57.000 --> 01:49:00.000]   are completely obsessed with Jews.
[01:49:00.000 --> 01:49:06.000]   And so there wasn't any of the over-the-top anti-Semitism
[01:49:06.000 --> 01:49:09.000]   of the garden variety that you see all over the Internet.
[01:49:09.000 --> 01:49:11.000]   No, it's all peanut clash of civilizations
[01:49:11.000 --> 01:49:13.000]   a la Dick Cheney or Charlie Manson.
[01:49:13.000 --> 01:49:17.000]   It's all depopulation, globalist, World War IV,
[01:49:17.000 --> 01:49:20.000]   Albert Pike master planning.
[01:49:21.000 --> 01:49:24.000]   Yeah, and how many people that write long,
[01:49:24.000 --> 01:49:27.000]   boring manifestos about that sort of thing
[01:49:27.000 --> 01:49:30.000]   manage to get through it without going after the Jews
[01:49:30.000 --> 01:49:32.000]   on every other page?
[01:49:32.000 --> 01:49:34.000]   And how do you get a bunch of guns into a country
[01:49:34.000 --> 01:49:36.000]   that are illegal?
[01:49:36.000 --> 01:49:38.000]   The whole thing is not even being debated.
[01:49:38.000 --> 01:49:44.000]   That and also the bizarre painting of slogans
[01:49:44.000 --> 01:49:48.000]   all over the weapons and on his shoes
[01:49:48.000 --> 01:49:50.000]   and that sort of thing.
[01:49:50.000 --> 01:49:54.000]   The dichotomy between the apparent effectiveness
[01:49:54.000 --> 01:49:58.000]   of the attack, a lot of people don't realize
[01:49:58.000 --> 01:50:02.000]   that that number of victims is very, very high.
[01:50:02.000 --> 01:50:06.000]   It's unusual because usually even in a place
[01:50:06.000 --> 01:50:09.000]   where people are unarmed, people run away,
[01:50:09.000 --> 01:50:12.000]   people throw stuff, people stop stuff.
[01:50:12.000 --> 01:50:14.000]   It's a record kill level.
[01:50:14.000 --> 01:50:17.000]   Yeah, that may be, I don't know.
[01:50:18.000 --> 01:50:22.000]   But the main thing is that there's just so many anomalies
[01:50:22.000 --> 01:50:25.000]   surrounding this thing that I think that
[01:50:25.000 --> 01:50:29.000]   at the very least you have to be dubious
[01:50:29.000 --> 01:50:32.000]   about the rapidly agreed upon official story.
[01:50:32.000 --> 01:50:36.000]   I mean, yes, sometimes there are mistaken reports
[01:50:36.000 --> 01:50:38.000]   early on like when they said originally
[01:50:38.000 --> 01:50:42.000]   there were two or three shooters
[01:50:42.000 --> 01:50:46.000]   and shootings in two different places simultaneously.
[01:50:47.000 --> 01:50:51.000]   Sometimes things get misreported early on.
[01:50:51.000 --> 01:50:54.000]   But again, we see these kind of anomalies
[01:50:54.000 --> 01:50:56.000]   every single time you've got a--
[01:50:56.000 --> 01:50:58.000]   Sure, it has the same signature.
[01:50:58.000 --> 01:51:01.000]   It has the same signature plus we have unity of propaganda
[01:51:01.000 --> 01:51:03.000]   instantly by corporate media globally
[01:51:03.000 --> 01:51:05.000]   and then let's back up even further.
[01:51:05.000 --> 01:51:09.000]   We have Facebook and Instagram going down for days
[01:51:09.000 --> 01:51:11.000]   and then right as they go up, this happens,
[01:51:11.000 --> 01:51:13.000]   meaning whatever was injected at that point
[01:51:13.000 --> 01:51:15.000]   would go mega viral.
[01:51:16.000 --> 01:51:19.000]   There's so much that seems to be going on
[01:51:19.000 --> 01:51:22.000]   beneath the surface these days.
[01:51:22.000 --> 01:51:26.000]   I know that you don't put any
[01:51:26.000 --> 01:51:31.000]   credence into the whole sort of QAnon thing.
[01:51:31.000 --> 01:51:35.000]   I'm not what I would consider to be a believer myself.
[01:51:35.000 --> 01:51:37.000]   Hold on, stay there.
[01:51:37.000 --> 01:51:39.000]   I mean, a lot of this stuff's true in there.
[01:51:39.000 --> 01:51:41.000]   I just think they can put disinfo in,
[01:51:41.000 --> 01:51:43.000]   but let's get your take on that, smart guy.
[01:51:43.000 --> 01:51:45.000]   Box Day's our guest.
[01:51:45.000 --> 01:51:46.000]   The Ides of March, I predicted
[01:51:46.000 --> 01:51:48.000]   that they're going to have a big event.
[01:51:48.000 --> 01:51:50.000]   It'll be on the Ides of March or May 1st
[01:51:50.000 --> 01:51:52.000]   because they always do it on those dates.
[01:51:52.000 --> 01:51:54.000]   It's not like I'm a rocket scientist here.
[01:51:54.000 --> 01:51:56.000]   We'll be right back, Infowars.com, Newswars.com.
[01:51:56.000 --> 01:51:58.000]   Stay with us.
[01:51:58.000 --> 01:52:27.000]   (music)
[01:52:27.000 --> 01:52:28.000]   This is a live transmission.
[01:52:28.000 --> 01:52:30.000]   You are the resistance.
[01:52:30.000 --> 01:52:32.000]   Live from Austin, Texas,
[01:52:32.000 --> 01:52:34.000]   broadcasting worldwide,
[01:52:34.000 --> 01:52:36.000]   it's Alex Jones.
[01:52:36.000 --> 01:52:39.000]   I've been saying for 15, 16 years
[01:52:39.000 --> 01:52:41.000]   if you're receiving this transmission,
[01:52:41.000 --> 01:52:43.000]   you are the resistance.
[01:52:43.000 --> 01:52:45.000]   As soon as Hillary lost,
