[00:00.000 --> 00:11.000]  Music
[2:15:03.240 --> 2:15:07.640]  blaming our speech when it's confirmed and how does the government put up with
[2:15:07.640 --> 2:15:11.400]  this chai comes run everything i want action
[2:15:11.400 --> 2:15:15.560]  from the president now no it's it's totally out of control
[2:15:15.560 --> 2:15:18.920]  and i'm not going to try to come out why are you so upset i don't wonder bio
[2:15:18.920 --> 2:15:23.160]  attack we're locked down in our houses since winter men trained
[2:15:23.160 --> 2:15:25.880]  but like i know a lot of men like if you bump in a store they're ready to kick
[2:15:25.880 --> 2:15:28.360]  your ass or if they're your dog craps the yard they go
[2:15:28.360 --> 2:15:31.640]  hey your dog just crap i'm like hey sorry like i'll beat your ass
[2:15:31.640 --> 2:15:35.000]  but like somebody just kills your whole family destroys your way of life
[2:15:35.000 --> 2:15:41.960]  you just sit there and piss and on a little puddle i mean i'm sick of it
[2:15:41.960 --> 2:15:46.440]  seriously always i'm sorry we're two inches from total nuclear war right
[2:15:46.440 --> 2:15:49.720]  now with china yeah yeah i mean i've had it
[2:15:49.720 --> 2:15:53.640]  it's time for action i don't know what the president's waiting on at this point
[2:15:53.640 --> 2:15:57.080]  attention all radio listeners who still need food supplies
[2:15:57.080 --> 2:16:00.920]  if you've thought about the implication of food related supply chain disruptions
[2:16:00.920 --> 2:16:03.480]  and are concerned about the coming quarantines
[2:16:03.480 --> 2:16:06.520]  this will be the most important message you will ever hear
[2:16:06.520 --> 2:16:10.680]  here's why in the next few days all americans will face extremely hard
[2:16:10.680 --> 2:16:14.040]  choices if we've learned anything from china and
[2:16:14.040 --> 2:16:16.840]  italy it's that quarantines and enforced lockdowns
[2:16:16.840 --> 2:16:21.480]  are just a few days away here in the us listen while dehydrated food is
[2:16:21.480 --> 2:16:24.760]  becoming scarce you can still get enough open pollinated
[2:16:24.760 --> 2:16:28.840]  heirloom seeds to grow a one acre crisis garden the truth is
[2:16:28.840 --> 2:16:32.760]  growing nutrient dense vegetables in the days ahead may actually be the single
[2:16:32.760 --> 2:16:36.520]  most important thing you do go to survival seed bank dot com
[2:16:36.520 --> 2:16:39.960]  and watch the new video to understand the nature of the threat
[2:16:39.960 --> 2:16:44.520]  this could be life-saving lockdowns can last from six to eight weeks
[2:16:44.520 --> 2:16:47.960]  get free bonus seeds special quarantine reports to
[2:16:47.960 --> 2:16:53.560]  go to survival seed bank dot com that's survival seed bank dot com
[2:16:53.560 --> 2:16:56.600]  we can all agree these are troubled times right
[2:16:56.600 --> 2:16:59.480]  so do you know who's on your wireless network
[2:16:59.480 --> 2:17:03.160]  whether it's a big company selling your data or a foreign hacker
[2:17:03.160 --> 2:17:06.760]  if you're not protected everybody sees your information
[2:17:06.760 --> 2:17:10.680]  that's why you need flash routers a custom wi-fi router
[2:17:10.680 --> 2:17:15.400]  created for privacy flash routers uses a virtual private network or vpn to
[2:17:15.400 --> 2:17:19.560]  protect your online activity from hackers trackers and large corporations
[2:17:19.560 --> 2:17:23.400]  and not just one but all your devices with one out of the box setup
[2:17:23.400 --> 2:17:27.560]  plus flash routers also enhances your wireless network performance
[2:17:27.560 --> 2:17:31.720]  and unlocks powerful router management tools to let you take total control of
[2:17:31.720 --> 2:17:34.360]  your network call or click flash routers today at
[2:17:34.360 --> 2:17:42.040]  1-866-509-5817 or FLA-SHR-O-U-T-E-R-S dot com
[2:17:42.040 --> 2:17:48.840]  that's 1-866-509-5817 or flash routers dot com protect your wireless home
[2:17:48.840 --> 2:17:52.600]  network today with flash routers
[2:17:52.600 --> 2:17:58.440]  was only four months ago that i warned president
[2:17:58.440 --> 2:18:03.800]  dropping the american people that cobra would never stand
[2:18:03.800 --> 2:18:10.840]  for you resisting our jail there is no limit to which we will not stoop
[2:18:10.840 --> 2:18:14.920]  to make you bow via the fear that is innate
[2:18:14.920 --> 2:18:21.240]  in your hearts it was i the leader of cobra that foresaw your
[2:18:21.240 --> 2:18:25.960]  inner corners and how much you would enjoy watching Netflix
[2:18:25.960 --> 2:18:30.840]  and wearing masks and gloves when you went out to feel all important like you
[2:18:30.840 --> 2:18:35.800]  were in a war with the real time of cobra was always
[2:18:35.800 --> 2:18:39.640]  the billions of people at the edge of starvation
[2:18:39.640 --> 2:18:46.120]  who are about dying at the tune of over a million people every three weeks
[2:18:46.120 --> 2:18:52.200]  cobra thanks you for what you've done continue the lockdowns while i depopulate
[2:18:52.200 --> 2:18:56.840]  the planet hey you cobra one of our best selling products is living
[2:18:56.840 --> 2:19:00.840]  defense and it's been sold out for over four months because it's hard to source
[2:19:00.840 --> 2:19:03.880]  the ingredients that are organic we've got a limited supply right now but it's
[2:19:03.880 --> 2:19:06.840]  selling out fast and i want those of you that haven't experienced living
[2:19:06.840 --> 2:19:10.360]  defense to get it for yourself here's just part of one testimonial i looked
[2:19:10.360 --> 2:19:14.120]  in january 2016 i went in a hospital i went to va hospital
[2:19:14.120 --> 2:19:17.800]  out here in voicing i was in there until june and one of the only things that got
[2:19:17.800 --> 2:19:22.360]  me through that ordeal was listening to info wars three hours a day and i kept
[2:19:22.360 --> 2:19:25.880]  here in dr group and all you guys talking about living defense let me tell
[2:19:25.880 --> 2:19:29.240]  you something man i had an internal digestive problem and i
[2:19:29.240 --> 2:19:33.000]  stuck with it for about five or six years and the doctors they tried every
[2:19:33.000 --> 2:19:36.440]  time nobody could figure out what it is and then every day when i kept hearing
[2:19:36.440 --> 2:19:39.560]  you and dr group and those commercials i said you know what i'm gonna get me
[2:19:39.560 --> 2:19:42.200]  some of that freaking living defense now i wasn't supposed to have any
[2:19:42.200 --> 2:19:45.080]  nutritional because they don't want you to have a stuff but i ordered it had
[2:19:45.080 --> 2:19:49.080]  it shipped to me i got it i hid it from the nurses i started taking it man
[2:19:49.080 --> 2:19:54.200]  that stuff changed my life it saved my life alex jones and info wars saved my
[2:19:54.200 --> 2:19:56.600]  life
[2:19:58.120 --> 2:20:02.600]  you're listening to the alex jones show
[2:20:02.600 --> 2:20:13.960]  one hundred and twenty years ago the most powerful robber barons in the world
[2:20:13.960 --> 2:20:20.120]  combined their fortunes and pledge to establish world government
[2:20:20.120 --> 2:20:23.880]  and planetary depopulation against the unwashed
[2:20:23.880 --> 2:20:29.960]  useful seers it's mainline history but people have forgotten it and now bill
[2:20:29.960 --> 2:20:34.120]  gates is probably right you deserve to die
[2:20:34.120 --> 2:20:38.360]  he says survival of the fittest social Darwinism if you don't stand up
[2:20:38.360 --> 2:20:41.240]  you deserve to die well guess what billy boy
[2:20:41.240 --> 2:20:46.600]  i see you you know try to improve the race you want to dominate it
[2:20:46.600 --> 2:20:50.040]  you'll never get it he's freaking out it's in the wall street journalists
[2:20:50.040 --> 2:20:52.760]  everywhere that nine nine percent of people hating
[2:20:52.760 --> 2:20:56.840]  they're saying he's behind it or it turns out his people are behind it
[2:20:56.840 --> 2:21:00.600]  it's not going the way old billy boy want like you were saying during the break
[2:21:00.600 --> 2:21:03.480]  i said what do you how do you approximate this oh when you were smart cookie
[2:21:03.480 --> 2:21:05.240]  i'll ensure your house the war room coming up
[2:21:05.240 --> 2:21:11.240]  in about an hour and 39 minutes from now you said well the world's rejecting it
[2:21:11.240 --> 2:21:16.600]  but he there's still force feeding it
[2:21:16.600 --> 2:21:20.360]  so it doesn't matter if he's on instagram if he's on facebook if he's on
[2:21:20.360 --> 2:21:24.520]  twitter if he's on cnbc if he's on cnn doing all of his media requests
[2:21:24.520 --> 2:21:27.720]  everywhere he's being he jumped the shark maybe
[2:21:27.720 --> 2:21:32.280]  but it's like and i don't know who made the meme i saw it on news wars dot com
[2:21:32.280 --> 2:21:35.400]  where bill gates is is like a skexie in the dark crystal
[2:21:35.400 --> 2:21:40.760]  but he is he's like time to make my move it's like this is bill gates it will
[2:21:40.760 --> 2:21:44.600]  kill a lot of you the vaccine oh it's good doll
[2:21:44.600 --> 2:21:49.880]  it's time to make my move i will hey we did tense for a little on my people are
[2:21:49.880 --> 2:21:53.800]  in charge time to die we're like okay dude when you try to
[2:21:53.800 --> 2:21:57.240]  kill us don't you get it's a two-way street well let me tell you
[2:21:57.240 --> 2:22:00.520]  alex let me tell you i think that uh anybody who's going to be defending
[2:22:00.520 --> 2:22:04.440]  china and trying to blame trump on this is going to he's done that he's now
[2:22:04.440 --> 2:22:07.800]  saying oh don't blame china the who because they're blackmailing him remember
[2:22:07.800 --> 2:22:11.000]  china last week said you gave it to us and bates like
[2:22:11.000 --> 2:22:14.680]  cup leave alone china's good no no don't do it
[2:22:14.680 --> 2:22:18.760]  trump has to bring it all out and just burn them all flame throw them
[2:22:18.760 --> 2:22:22.040]  i think the next big narrative that's going to blow this thing out of the
[2:22:22.040 --> 2:22:26.600]  water is the fact that china uh and i believe it was november and december
[2:22:26.600 --> 2:22:30.760]  was stopping flights out of wuhan to everywhere domestically
[2:22:30.760 --> 2:22:34.360]  but international flights from wuhan were still going out now that was on
[2:22:34.360 --> 2:22:37.720]  record and the and the media was like federal judges block trump trying to
[2:22:37.720 --> 2:22:42.680]  stop flights from china how dare you and then they're blaming trump now
[2:22:42.680 --> 2:22:45.960]  so it's why is trump he's on the right track exposing
[2:22:45.960 --> 2:22:48.920]  that china's behind it and the who but he's gotta just
[2:22:48.920 --> 2:22:53.400]  he's gotta attack with everything now yeah i i don't know
[2:22:53.400 --> 2:22:57.080]  what is going through president trump's head it's the golden opportunity right
[2:22:57.080 --> 2:23:00.600]  now and america can't i mean we're on the precipice here
[2:23:00.600 --> 2:23:03.720]  i mean this is the we're gonna let that thing on screen right but that's like
[2:23:03.720 --> 2:23:07.080]  that's like the roth child like the old roth child royalty they're kind of
[2:23:07.080 --> 2:23:10.520]  losing control bill gates is now seeing like a virus
[2:23:10.520 --> 2:23:20.280]  care of them oh that will show them uh oh wait
[2:23:20.280 --> 2:23:23.880]  and bill gates is sitting back like yes you had your central banking
[2:23:23.880 --> 2:23:27.960]  you hadn't been thrown in bill gates right there he's like
[2:23:27.960 --> 2:23:32.760]  oh your central banks are failing your fake wars have been exposed
[2:23:32.760 --> 2:23:36.040]  kill everyone they'll forget about your Ponzi scheme
[2:23:36.040 --> 2:23:42.200]  but i'd accept everyone knows it's you i've got sent you think it scares me
[2:23:42.200 --> 2:23:45.320]  of the stuff you've got jacked up i love it
[2:23:45.320 --> 2:23:49.320]  i've never been hired in this i love it so we've got
[2:23:49.320 --> 2:23:53.000]  i've come here to destroy your ass sorry go ahead no no but
[2:23:53.000 --> 2:23:56.840]  alex here's the thing people people want to be like oh my gosh you guys are just
[2:23:56.840 --> 2:24:00.280]  you're just so extreme you're just so loud and boisterous i don't know why you're
[2:24:00.280 --> 2:24:03.800]  so alive oh i don't know i mean oh oh oh
[2:24:03.800 --> 2:24:07.240]  it's like i got i got people putting out chinese propaganda
[2:24:07.240 --> 2:24:12.760]  in the united states they admit that facebook's run by the Wuhan deputy
[2:24:12.760 --> 2:24:15.880]  scientist i got nazi censoring my free speech
[2:24:15.880 --> 2:24:21.320]  i got a technocrat trying to inject the entire earth with a foreign substance
[2:24:21.320 --> 2:24:24.600]  in total medical tyranny i have democrat governor saying oh
[2:24:24.600 --> 2:24:28.040]  meanwhile there's probably like there's someone like wiggling in their seated
[2:24:28.040 --> 2:24:34.280]  media matters i mean this is like it's ridiculous
[2:24:34.280 --> 2:24:38.120]  it's ridiculous to know i i don't want to know what goes on behind
[2:24:38.120 --> 2:24:41.800]  oh but we have democrat governors that
[2:24:41.800 --> 2:24:45.400]  are openly admitting like oh yeah bill of rights i didn't what i don't look at
[2:24:45.400 --> 2:24:49.160]  that like no i don't know bill of right no persecution how good are you feeling
[2:24:49.160 --> 2:24:52.520]  right now i mean this is horrible stuff going on but i feel the awakening
[2:24:52.520 --> 2:24:56.440]  brother i you know it's it's a weird balance alex
[2:24:56.440 --> 2:25:00.840]  because i feel the human awakening no i'm actually i am jealous i think about
[2:25:00.840 --> 2:25:03.480]  shaving my head no don't do that you have nicely actually i am a little
[2:25:03.480 --> 2:25:06.200]  jealous with those because there's a lot of work that goes with having a very
[2:25:06.200 --> 2:25:11.560]  jealous of that duck's ass but alex i'm a little worried
[2:25:11.560 --> 2:25:14.520]  not for because the american people are waking up we're seeing that what i'm
[2:25:14.520 --> 2:25:17.640]  what i'm worried about is what is the president doing why are we still
[2:25:17.640 --> 2:25:21.640]  dealing with these criminals and these no no i agree is trunk
[2:25:21.640 --> 2:25:25.320]  complicit because this is really become ridiculous and it's not about like i
[2:25:25.320 --> 2:25:28.280]  mean we could we could make that decision and pivot and say okay it's
[2:25:28.280 --> 2:25:30.680]  time for us to go after trump whether we think trump is the enemy or that's
[2:25:30.680 --> 2:25:33.800]  just the best way to win i don't think that i just like
[2:25:33.800 --> 2:25:36.840]  this has become ridiculous well it is ridiculous the amount of censorship is
[2:25:36.840 --> 2:25:40.040]  out of control i think china runs it yeah it's all
[2:25:40.040 --> 2:25:42.600]  form run it's it's act before you see we're
[2:25:42.600 --> 2:25:46.840]  facebook's blocking ap now no no alex alex if you and then the woman at the
[2:25:46.840 --> 2:25:50.120]  wuhan lab runs it who can make that's like
[2:25:50.120 --> 2:25:53.640]  excuse me where they pull the hat off and it's the bad guys like we've caught them
[2:25:53.640 --> 2:25:57.480]  it's like ridiculous if you were at war what would be one of the first things
[2:25:57.480 --> 2:26:00.040]  you would do your enemy you'd sabotage their communication
[2:26:00.040 --> 2:26:02.920]  you'd shut down the lines of communication you'd shut up the american
[2:26:02.920 --> 2:26:06.600]  people with a bunch of delusional dark all these
[2:26:06.600 --> 2:26:11.080]  jack dorsi and all these little nobodies man then you would poison the people oh
[2:26:11.080 --> 2:26:15.240]  okay oh we released oh accidentally the virus came out of the lab
[2:26:15.240 --> 2:26:18.200]  let's see they're all trying to cover it up now it's all about the cover up now
[2:26:18.200 --> 2:26:21.480]  but don't forget that literally if there was any leadership we could
[2:26:21.480 --> 2:26:24.520]  decapitate these people in like three hours i mean the military
[2:26:24.520 --> 2:26:27.480]  could just you send out a thousand assassins
[2:26:27.480 --> 2:26:30.840]  uh and and and go up for globalists that are known chi-com operatives and you
[2:26:30.840 --> 2:26:33.480]  just take control of the infrastructure hand it back to the people and i'm not
[2:26:33.480 --> 2:26:36.920]  a guy that like lust ever violence they're attacking us brother
[2:26:36.920 --> 2:26:39.800]  and and now they're gonna have a nuclear war it's like why are we letting them do
[2:26:39.800 --> 2:26:43.000]  this just stop them now start it's time to start
[2:26:43.000 --> 2:26:46.440]  putting people in jail it's time to start putting people in military
[2:26:46.440 --> 2:26:50.520]  tribes not engage in violence because we're winning politically that's why
[2:26:50.520 --> 2:26:53.560]  they want to overturn everything with this martial law but i'm just saying
[2:26:53.560 --> 2:26:56.920]  the head of harvard you know they're all chi-com agents
[2:26:56.920 --> 2:27:01.320]  and they're launching bio attacks on us and i'm telling trump and the pentagon
[2:27:01.320 --> 2:27:07.080]  do your job okay we're under dam attack do something now
[2:27:07.080 --> 2:27:10.200]  yeah i don't know what we're i mean we're waiting for here but you got har
[2:27:10.200 --> 2:27:13.800]  harvard chemistry professors and chairmen's
[2:27:13.800 --> 2:27:17.000]  trying to transfer biological material with chinese nationals
[2:27:17.000 --> 2:27:21.480]  and everybody else is sitting there in a bucket of piss scared to say all this
[2:27:21.480 --> 2:27:24.680]  why we're losing everything because we act like cowards
[2:27:24.680 --> 2:27:29.720]  america had the world through ideas because they knew we weren't cowards man
[2:27:29.720 --> 2:27:33.320]  but that's another silver lining stop it stop the damn cowardice
[2:27:33.320 --> 2:27:36.840]  holy hell that's another silver lining though is that the
[2:27:36.840 --> 2:27:40.760]  the winter warriors are being separated from the sunshine patriots right now
[2:27:40.760 --> 2:27:43.960]  the winter warriors are coming out the sunshine patriots are hiding in their
[2:27:43.960 --> 2:27:47.560]  hole and i mean not anything winter patriots are
[2:27:47.560 --> 2:27:51.560]  smart and want to live that's the people think winter
[2:27:51.560 --> 2:27:55.000]  winter soldiers are tough no we're not we're smart
[2:27:55.000 --> 2:27:59.480]  i don't want to live under lockdown and globalist pedophiles running everything
[2:27:59.480 --> 2:28:02.680]  we got freedom because we had people willing to stand up
[2:28:02.680 --> 2:28:07.240]  it's not some cool thing to stand up folks it's like getting oxygen when you
[2:28:07.240 --> 2:28:11.560]  get under water and this reopening in phases i'm not i'm
[2:28:11.560 --> 2:28:15.080]  not i'm not behind it oh and we cycle it and then we'll
[2:28:15.080 --> 2:28:18.920]  yeah apps watch you i mean and it's okay this is the new normal it's a good
[2:28:18.920 --> 2:28:21.480]  thing trump came out and said this is not the new normal that's good
[2:28:21.480 --> 2:28:24.120]  we'll play that clip when we come back and we'll get into your thought crime
[2:28:24.120 --> 2:28:26.840]  because imagine you're like yeah i'm gonna go out and exercise my right to a
[2:28:26.840 --> 2:28:31.080]  symbol you know like black folks did in the 1960s or whatever
[2:28:31.080 --> 2:28:33.640]  i used to sit on the left like imagine this is just that there was a virus back
[2:28:33.640 --> 2:28:37.000]  then when we wouldn't even end the segregation i mean it's just like
[2:28:37.000 --> 2:28:40.200]  it's just like you just literally everything stopped because there's a
[2:28:40.200 --> 2:28:42.840]  virus it's not even that deadly of a virus stop breathing
[2:28:42.840 --> 2:28:47.240]  actually because you can get the virus the virus yeah i guarantee you can't
[2:28:47.240 --> 2:28:53.080]  catch a respiratory virus no no no no that's the answer folks stop you will
[2:28:53.080 --> 2:28:55.880]  die if you're trying to quit drinking or doing
[2:28:55.880 --> 2:29:00.120]  too many drugs listen to me you don't know me and we'll never meet
[2:29:00.120 --> 2:29:04.680]  i had a problem like you once i drank and used to party a little too much till
[2:29:04.680 --> 2:29:08.440]  it got out of control and almost ruined my life
[2:29:08.440 --> 2:29:13.480]  i realized i needed help to fix my problem before it totally destroyed me
[2:29:13.480 --> 2:29:16.360]  if you've tried to fix your drinking and drug problem
[2:29:16.360 --> 2:29:20.840]  and you know you can't do it alone you need to call the national treatment
[2:29:20.840 --> 2:29:24.360]  advisors they'll immerse you into a 30-day program
[2:29:24.360 --> 2:29:28.760]  to replace your old habits with new habits and totally change your life
[2:29:28.760 --> 2:29:33.400]  and if you have ppo private health insurance the entire program may be
[2:29:33.400 --> 2:29:36.440]  covered fix your problem right now before it gets
[2:29:36.440 --> 2:29:40.280]  any worse get clean call now and learn more
[2:29:40.280 --> 2:29:54.840]  800 506 6740 800 506 6740 that's 800 506 6740
[2:29:54.840 --> 2:29:58.680]  how do you put a people under house arrest how do you put them under siege
[2:29:58.680 --> 2:30:01.560]  well you tell them you're protecting them from a virus
[2:30:01.560 --> 2:30:05.960]  that you yourself cooked up with the globalist deep state and then had china
[2:30:05.960 --> 2:30:09.240]  release to then take down the populist president
[2:30:09.240 --> 2:30:12.120]  and those pesky american people that have become too
[2:30:12.120 --> 2:30:16.440]  uppity bilma are even admitted man i hope we have a depression
[2:30:16.440 --> 2:30:20.680]  and now they've tailored the whole thing with the big corporations and the media
[2:30:20.680 --> 2:30:23.960]  are gonna keep the country closed along with the
[2:30:23.960 --> 2:30:28.040]  help of the blue cities and blue states all the time blaming trump and
[2:30:28.040 --> 2:30:31.640]  capitalism and americanism for the depression it creates
[2:30:31.640 --> 2:30:35.880]  if america is that stupid we deserve what happens to us but as for me
[2:30:35.880 --> 2:30:39.800]  i'm not sitting here and i'm not taking it it's all the nanny state and the peer
[2:30:39.800 --> 2:30:42.920]  pressure that they're the good people keeping everybody safe
[2:30:42.920 --> 2:30:46.680]  but that's not what they're doing they are pulling america up by its roots
[2:30:46.680 --> 2:30:50.840]  and irrevocably damaging our savings our health our whole
[2:30:50.840 --> 2:30:54.200]  world and committing millions of third world people to death
[2:30:54.200 --> 2:30:58.920]  authoritarians across the planet want the power to be able to tell you to stay
[2:30:58.920 --> 2:31:03.560]  in your houses and don't leave and only go where they tell you can go it's called
[2:31:03.560 --> 2:31:07.320]  martial law it's called living in authoritarian country everybody knows
[2:31:07.320 --> 2:31:11.720]  that everybody understands that and the democrats have now shown their hands
[2:31:11.720 --> 2:31:15.560]  with the deep state saying we're gonna listen to fouchy and the world health
[2:31:15.560 --> 2:31:18.360]  organization who've done nothing but put out all this
[2:31:18.360 --> 2:31:22.040]  fakeness information so far we're not gonna listen to the president
[2:31:22.040 --> 2:31:25.960]  we're not gonna listen to congress but then all these other corporations
[2:31:25.960 --> 2:31:30.680]  are gonna work in tandem with big tech to surveil and control and keep things
[2:31:30.680 --> 2:31:34.840]  shut down this is economic warfare and i know everybody understands that
[2:31:34.840 --> 2:31:38.600]  public with the president and others need to develop a plan
[2:31:38.600 --> 2:31:42.520]  to understand that this is a global corporate civil war
[2:31:42.520 --> 2:31:45.960]  and that we're being held hostage and this is a mutiny
[2:31:45.960 --> 2:31:50.520]  against our country by globalist forces only understanding
[2:31:50.520 --> 2:31:55.080]  the reality of the magnitude of that gives us any chance of defeating it
[2:31:55.080 --> 2:31:58.680]  the america that we've known and loved the america that was the land of the free home
[2:31:58.680 --> 2:32:03.560]  of the brave is dying right now and everything our enemies are doing is
[2:32:03.560 --> 2:32:07.800]  about domesticating us shutting us down and making us dependent on them
[2:32:07.800 --> 2:32:11.720]  the food shortages have begun the depression is going to be long and
[2:32:11.720 --> 2:32:15.000]  very very serious in fact it's probably too late now to even turn back
[2:32:15.000 --> 2:32:18.360]  trump tried to stop it but the mainstream media working with the trichoms
[2:32:18.360 --> 2:32:21.400]  blocked it that's why you and myself everybody else
[2:32:21.400 --> 2:32:25.960]  has to get prepared now do not wait it's not about the virus it's about the
[2:32:25.960 --> 2:32:29.960]  economic chaos it's going to be unleashed in the next six months to a year
[2:32:29.960 --> 2:32:33.560]  get your high quality storeable foods at infowarstore.com they're available
[2:32:33.560 --> 2:32:37.560]  again before a limited time the food supply is running out there are
[2:32:37.560 --> 2:32:42.360]  major shortages this is a globalist siege a globalist lockdown
[2:32:42.360 --> 2:32:47.080]  globalist terrorism but we the people the patriots have to be prepared
[2:32:47.080 --> 2:32:49.800]  we've already been proven right about prepping so far we'll get ready to be
[2:32:49.800 --> 2:32:56.600]  really proven right here's storeable foods now at infowarstore.com
[2:32:57.640 --> 2:33:02.600]  you're listening to the alex jones show
[2:33:12.600 --> 2:33:17.800]  beam me up scotty there's no one tells it live down here that's a thought crime
[2:33:17.800 --> 2:33:22.440]  in fact that's a crime against my respiratory system
[2:33:23.640 --> 2:33:26.600]  so we've we've discovered how to stop the spread alex are you ready to tell the
[2:33:26.600 --> 2:33:30.760]  people let's ride folks they have told us that humans the problem
[2:33:30.760 --> 2:33:33.480]  were hurting the earth the only way to stop the spread of
[2:33:33.480 --> 2:33:38.520]  covid-19 is to stop breathing so to save others you're a democrat
[2:33:38.520 --> 2:33:41.880]  globalist lord roth child hillary clinton
[2:33:41.880 --> 2:33:46.360]  rock obama i wish no harm upon you myself you want to abort the babies
[2:33:46.360 --> 2:33:50.200]  you said there's too many people you can get an electrical wire a rope
[2:33:50.200 --> 2:33:54.680]  go to the hardware store whatever and just tie it around the ceiling fan
[2:33:54.680 --> 2:33:58.680]  get a chair up there put it around your neck and then just kind of wiggle off
[2:33:58.680 --> 2:34:02.040]  there you kind of get that that breaks what happens real quick kind of break
[2:34:02.040 --> 2:34:05.880]  the neck real fast and then you won't be spreading covid-19 now
[2:34:05.880 --> 2:34:08.840]  now i i'm not asking you to do that i hope you have long lives
[2:34:08.840 --> 2:34:12.120]  i'm just saying you've told us how there's too many of us i need to die
[2:34:12.120 --> 2:34:17.000]  show us your leaders and leadership means you have to show us
[2:34:17.000 --> 2:34:21.080]  how to do it so i think hillary and and and lord roth child
[2:34:21.080 --> 2:34:25.880]  and all those people they said there's too many of us and their leaders
[2:34:25.880 --> 2:34:30.120]  they should show us how to how to kill ourselves well i mean for other people
[2:34:30.120 --> 2:34:34.040]  it may be as simple as just you know well they're for a citizen's suicide
[2:34:34.040 --> 2:34:36.920]  well i'm just saying if you want to stop the spread i mean we can do it right
[2:34:36.920 --> 2:34:39.880]  now alex we may ask us who would help them
[2:34:39.880 --> 2:34:43.960]  maybe i'm not just put gasoline on them i'm not even going to take a deep breath
[2:34:43.960 --> 2:34:46.920]  i'm just going to stop breathing because i want to be a leader i want to stop
[2:34:46.920 --> 2:34:50.280]  the spread it's all about let's do it let's do it i want the crew as well i'm
[2:34:50.280 --> 2:34:55.320]  obama okay and you're hillary let's just
[2:34:55.320 --> 2:34:58.520]  now of course we do have a silence alarm little hit so we should probably play
[2:34:58.520 --> 2:35:00.920]  some music under this for the stations get mad
[2:35:00.920 --> 2:35:03.960]  maybe like something like you would get in a funeral yep it's kind of getting
[2:35:03.960 --> 2:35:10.440]  harder but i'm saving the earth right hold on
[2:35:10.440 --> 2:35:13.720]  a little like 30 seconds a little covid's coming out
[2:35:13.720 --> 2:35:16.760]  no but we joke around about this i saw like the headline like
[2:35:16.760 --> 2:35:20.440]  breathing spreads it well the obvious answer is not breathing
[2:35:20.440 --> 2:35:23.640]  i saved the world i'll tell you what i want to hear i'm saving the world
[2:35:23.640 --> 2:35:36.920]  hold on there you go thank you alex thank you for saving the planet alex
[2:35:36.920 --> 2:35:42.920]  anyways now seriously you know we could joke around about this all day here but
[2:35:42.920 --> 2:35:46.360]  no i want to thank you no i agree the left says the human should die i think
[2:35:46.360 --> 2:35:50.600]  you know like the average leftist should like there's a lot of empty farm
[2:35:50.600 --> 2:35:55.080]  equipment out there alex if you want a woodchipper turn it on jump right in
[2:35:55.080 --> 2:35:59.320]  alex you want to volunteer for such a heroic thing i mean you know you could
[2:35:59.320 --> 2:36:02.920]  just i mean i'm sure you with with the proper training i'm not saying you
[2:36:02.920 --> 2:36:05.480]  should do this but i'm saying if somebody wanted to be the hero with the
[2:36:05.480 --> 2:36:08.680]  proper training you could probably learn how to just get a line up of people
[2:36:08.680 --> 2:36:11.400]  and just you know put your get the headlock and then just
[2:36:11.400 --> 2:36:16.680]  and just like you know just ten in a row save the planet one at a time
[2:36:16.680 --> 2:36:21.000]  well but you would volunteer for something like that right well no like
[2:36:21.000 --> 2:36:24.760]  we've been told uh david ross scholars too many people well
[2:36:24.760 --> 2:36:27.560]  i think he should volunteer to pour gasoline all over himself and then
[2:36:27.560 --> 2:36:32.520]  line himself as a roman candle well if humans are the disease
[2:36:32.520 --> 2:36:36.440]  you know and you want to eradicate humans lead by example
[2:36:36.440 --> 2:36:40.760]  in fact a microsoft ad ought to be that lady that devil or spurs she pours
[2:36:40.760 --> 2:36:43.000]  gasoline on herself said like having kids blood or whatever
[2:36:43.000 --> 2:36:47.880]  and she goes for the earth i was like wow i might actually do that
[2:36:47.880 --> 2:36:51.240]  she might actually do that though she she might literally do that because see
[2:36:51.240 --> 2:36:55.800]  what they're doing is they want to cement her into like human history as
[2:36:55.800 --> 2:37:00.120]  like the first artist to be multi-dimensional or like a hologram
[2:37:00.120 --> 2:37:03.240]  permanently through time and so then kids in like the year
[2:37:03.240 --> 2:37:08.840]  2500 are like ooh marina abramovich a hero of art when she's a known well she
[2:37:08.840 --> 2:37:14.120]  should read gasoline then voluntarily it's an art project
[2:37:14.120 --> 2:37:17.480]  no i'm delighted well actually you know that she actually did do an art display
[2:37:17.480 --> 2:37:19.400]  one time where people literally tortured her
[2:37:19.400 --> 2:37:23.560]  physically oh yeah right i'm dead anyways let's let's just get back to what i
[2:37:23.560 --> 2:37:26.200]  was going to get to
[2:37:26.840 --> 2:37:30.280]  the media matters david brock
[2:37:30.280 --> 2:37:35.080]  um it has has has come out and you have been a very bad boy you wanted to
[2:37:35.080 --> 2:37:38.200]  exercise your free speech you're right of assembly of the first amendment and
[2:37:38.200 --> 2:37:40.440]  they they said you're banned off twitter everywhere
[2:37:40.440 --> 2:37:42.760]  you committed a thought crime for what's coming up this saturday tell us about
[2:37:42.760 --> 2:37:45.720]  the the thought crime you committed well this is incredible because you wanted
[2:37:45.720 --> 2:37:49.400]  to break martial law and i mean come on america is about you don't leave your
