[00:00:00.683 --> 00:00:01.363]  He stands for truth.
[00:49:57.848 --> 00:50:11.070]  The war didn't kick off, and it never got officially declared, but it didn't really kick off and wasn't called a war until 1964 and the stage, now declassified, Gulf of Tonkin, the government, LBJ staged an attack on our destroyers, now declassified.
[00:50:11.090 --> 00:50:18.492]  The tape's been released by the National Library, the Presidential Library and Museum here at UT in Austin.
[00:50:19.827 --> 00:50:27.932]  But between 58 and 64, in those six years, guess how many U.S.
[00:50:28.052 --> 00:50:29.593]  troops conservatively died?
[00:50:29.654 --> 00:50:30.314]  Last week I said 4,000.
[00:50:30.554 --> 00:50:31.935]  That didn't sound right.
[00:50:31.955 --> 00:50:32.435]  I was going from there.
[00:50:32.455 --> 00:50:34.056]  I went and looked it up.
[00:50:34.076 --> 00:50:42.342]  6,000 plus troops died in that six years, or roughly 1,000 a year, and they kept it completely secret.
[00:50:42.882 --> 00:50:46.445]  So, there's nothing new about this for propaganda purposes.
[00:50:46.905 --> 00:50:48.406]  And again, that's totally un-American.
[00:50:48.446 --> 00:50:50.888]  This stuff started in Vietnam.
[00:50:50.948 --> 00:50:58.414]  Look, remember two years ago, governmental accounting office, non-partisan, the headline 1.6 billion in fake news ruled illegal?
[00:50:58.975 --> 00:51:04.058]  The White House paying reporters to put out lies, paying for fake news, paying for propaganda.
[00:51:04.098 --> 00:51:04.599]  Remember that?
[00:51:04.639 --> 00:51:05.119]  Don't believe me?
[00:51:05.139 --> 00:51:07.681]  Type in 1.6 billion fake news into Google.
[00:51:07.701 --> 00:51:11.684]  You'll get Reuters, AP, Boston Globe, Washington Post, Washington Times.
[00:51:11.704 --> 00:51:12.405]  It was huge news.
[00:51:13.849 --> 00:51:16.111]  That is so un-American, that is so dangerous.
[00:51:16.311 --> 00:51:21.916]  So, the real number, 11,000 plus dead U.S.
[00:51:21.956 --> 00:51:22.277]  troops.
[00:51:22.937 --> 00:51:23.278]  Alright?
[00:51:23.958 --> 00:51:27.121]  And now that's accelerating with the troop escalation.
[00:51:27.722 --> 00:51:29.243]  Why did they escalate the troops?
[00:51:29.743 --> 00:51:32.166]  Why, when all the military advisors said don't do it?
[00:51:32.426 --> 00:51:33.807]  Why did Karl Rove cook it up?
[00:51:34.568 --> 00:51:37.430]  When we get back, I'll briefly describe and break down why.
[00:51:37.550 --> 00:51:38.111]  It's a stunt.
[00:51:38.877 --> 00:51:39.197]  Okay?
[00:51:39.597 --> 00:51:44.059]  And then we'll go to more of your calls and get into the latest Iraq and Iran news, I promise, in the next hour.
[00:51:44.360 --> 00:51:45.960]  The future of the Internet and so much more.
[00:51:46.341 --> 00:51:46.981]  I'm Alex Jones.
[00:51:47.001 --> 00:51:49.182]  The websites are PrisonPlanet.com and InfoWars.com.
[00:51:50.683 --> 00:51:51.604]  Hi, Ted Anderson here.
[00:51:51.624 --> 00:51:58.769]  I'm happy to announce that the audience has increased over 200% this year, and our advertisers have sent testimonials complimenting the responsiveness.
[00:51:59.029 --> 00:52:01.911]  Sponsorship is critical at both local and national levels.
[00:52:02.131 --> 00:52:07.775]  If you have a business product or message that could benefit from this broadcast locally, call the station you're listening to.
[00:52:08.035 --> 00:52:10.537]  For national exposure, call 877-996-4327.
[00:52:12.478 --> 00:52:16.941]  Become a part of the Genesis team by calling your local station, or call the national line at 877-996-4327.
[00:52:22.144 --> 00:52:23.145]  Looking for profits?
[00:52:23.225 --> 00:52:24.626]  Looking for safety and security?
[00:52:25.067 --> 00:52:28.169]  The $10 Olympic commemorative gold coin offers both.
[00:52:28.209 --> 00:52:35.775]  This low mintage collector coin with a total series mintage under $600,000 has sold at four times its current price.
[00:52:35.835 --> 00:52:39.558]  Falling dollar values and inflation make this likely to happen again.
[00:52:39.598 --> 00:52:41.119]  Secure your position today.
[00:52:41.419 --> 00:52:42.640]  Call Midas Resources at 1-800-686-2237.
[00:52:42.680 --> 00:52:42.941]  That's 1-800-686-2237.
[00:52:50.913 --> 00:52:51.993]  Are you looking?
[00:52:52.013 --> 00:52:51.993]  41.
[00:52:52.174 --> 00:52:55.274]  Get right now online at PrisonPlanet.tv.
[00:52:57.095 --> 00:53:04.217]  Prepare yourself for a talk radio that will carry you through like no other.
[00:53:04.397 --> 00:53:06.177]  Strap yourselves in and hold on.
[00:53:07.198 --> 00:53:08.518]  He stands for truth.
[00:53:09.958 --> 00:53:11.759]  He stands for justice.
[00:53:13.158 --> 00:53:14.679]  He stands for what's right.
[00:53:15.099 --> 00:53:17.901]  This is the Alex Jones Show.
[00:53:18.902 --> 00:53:21.883]  Call Alex now, toll free at 877-590-5525.
[00:53:22.264 --> 00:53:31.949]  Now live from Austin, Texas, here's Alex Jones.
[00:53:36.652 --> 00:53:38.353]  Welcome back, ladies and gentlemen.
[00:53:38.553 --> 00:53:39.554]  Thank you for joining us.
[00:53:40.939 --> 00:53:54.127]  At the end of the last hour, we had a caller asking, why have all the military experts, all the analysts, even people that are pro-war, Oliver North, you name it, why are they saying, don't escalate the number of troops in Iraq?
[00:53:54.947 --> 00:53:55.688]  But Bush is.
[00:53:57.749 --> 00:53:58.769]  It makes more targets.
[00:53:59.710 --> 00:54:06.554]  You put 20,000 plus troops there, in asymmetrical warfare, it actually increases the insurgency.
[00:54:08.468 --> 00:54:10.990]  It actually angers the population to a greater level.
[00:54:11.511 --> 00:54:17.356]  It puts the troops in undefended sub-police stations all over those Iraqi cities, predominantly Baghdad.
[00:54:17.916 --> 00:54:20.038]  And sure enough, a month into this, the number of U.S.
[00:54:20.058 --> 00:54:25.543]  troops has ballooned to the highest number ever in a weekly average.
[00:54:26.704 --> 00:54:27.645]  Why did Bush do that?
[00:54:27.705 --> 00:54:28.466]  Well, it's simple.
[00:54:28.526 --> 00:54:30.968]  You've got the American people with a
[00:54:32.941 --> 00:54:41.465]  Basic landslide for the Democrats, who of course are even more pro-war in many cases than Bush, but with a mandate saying, get us out of Iraq.
[00:54:41.765 --> 00:54:43.506]  Almost 80% of Americans want us out.
[00:54:44.626 --> 00:54:45.627]  And what does Bush do?
[00:54:45.667 --> 00:54:46.867]  He increases the troops.
[00:54:46.967 --> 00:54:56.151]  So now the debate is about the 21,000, which they now admit is 40-plus thousand increase, instead about drawing down the troops and decreasing the numbers.
[00:54:56.171 --> 00:54:56.852]  So it's a trick.
[00:54:57.312 --> 00:55:01.614]  Now they debate the increase instead of debating a decrease.
[00:55:02.174 --> 00:55:03.455]  It's about escalation.
[00:55:03.875 --> 00:55:13.939]  The Pentagon plan from 2002, as reported by Reuters, the Israeli plan that was written off of from 1983, the official Israeli battle plan, was to have U.S.
[00:55:13.959 --> 00:55:27.744]  troops go into Iraq, break it into three parts, play the three racial, ethnic groups, slash religious groups, Shiite, Sunni, Kurd, off against each other, build permanent bases, which they've been doing,
[00:55:28.314 --> 00:55:30.376]  They're building over 30 giant bases.
[00:55:30.396 --> 00:55:32.157]  Some of them hold 6,000 people.
[00:55:32.177 --> 00:55:35.580]  They're building one in Baghdad that holds over 6,000 when it's done.
[00:55:35.840 --> 00:55:37.221]  First it was 3,000, now they're saying 6,000.
[00:55:37.482 --> 00:55:39.483]  This permanent, quote, embassy.
[00:55:40.504 --> 00:55:45.949]  Official Pentagon plans say they'll be there in 30 years, but they lied and said the troops will be back by Christmas.
[00:55:46.029 --> 00:55:47.270]  It was another lie!
[00:55:47.630 --> 00:55:50.933]  Even if you're for this war, are you for always being lied to?
[00:55:52.814 --> 00:55:57.098]  So the troops have cynically, for political uses, been increased
[00:55:58.650 --> 00:56:03.993]  Knowing it'll kill more of them, knowing it'll actually make things degenerate, which is an excuse to stay there.
[00:56:04.333 --> 00:56:13.178]  The longer the troops stay there, the more money the defense contractors make, over $100 billion a year, and the more they can stir things up to widen the war.
[00:56:13.939 --> 00:56:21.463]  Now, I'm no fan of Iran, and in major polls, almost 70% of Iranians don't like the mullahs, and don't like Ahmadinejad.
[00:56:23.465 --> 00:56:25.367]  And he's in great danger of being overthrown.
[00:56:25.407 --> 00:56:31.974]  And there have been major reports, I'm sure you've seen them, it's been all over the news the last month that have come out, where all the analysts in the U.S.
[00:56:31.994 --> 00:56:45.187]  and the U.K., all of them, the CIA included, with their threat assessments are saying, if Ahmadinejad is attacked, that's the Iranian president, folks, who himself is a puppet, the Supreme Ayatollah really runs things there,
[00:56:46.068 --> 00:56:48.910]  If they're attacked, it will actually strengthen the hardliners.
[00:56:49.410 --> 00:56:54.954]  That's why the hardliners are saying, please attack us, please bomb us, doing everything they can to get attacked.
[00:56:55.614 --> 00:56:58.096]  Because it will actually strengthen their regime.
[00:56:59.417 --> 00:57:01.118]  And I don't want to hear they're going to have nukes.
[00:57:01.178 --> 00:57:08.122]  The CIA's assessment last year said that they wouldn't have a basic A-bomb, an atomic bomb, much less a hydrogen bomb, for ten years.
[00:57:08.162 --> 00:57:09.743]  So we've got nine more years.
[00:57:10.023 --> 00:57:13.946]  But let's take the Israeli estimate of four and a half to five years.
[00:57:15.692 --> 00:57:18.421]  All right, or the State Department assessment of seven years.
[00:57:19.344 --> 00:57:20.828]  Meanwhile, Pakistan...
[00:57:21.624 --> 00:57:26.748]  has a slew, a whole stable, of A-bombs and hydrogen bombs.
[00:57:27.328 --> 00:57:29.250]  We know North Korea's got some primitive weapons.
[00:57:29.630 --> 00:57:31.351]  China openly threatens to nuke us.
[00:57:31.411 --> 00:57:32.432]  Oh, you didn't know about that?
[00:57:32.732 --> 00:57:33.613]  Just type into Google.
[00:57:34.294 --> 00:57:39.277]  Last year, their head general, their supreme military commander, called a press conference one morning.
[00:57:39.337 --> 00:57:47.684]  Over a hundred Western media, Wall Street Journal, BBC, ABC News, most of them didn't even run with it, but it was in hundreds of papers, especially in Asia.
[00:57:47.964 --> 00:57:49.425]  They said, here's a big map
[00:57:50.265 --> 00:57:51.165]  And we've got 214 U.S.
[00:57:51.205 --> 00:57:52.766]  cities targeted.
[00:57:52.966 --> 00:57:55.607]  We will kill more than half your population.
[00:57:56.067 --> 00:58:01.228]  We have Long March Intercontinental Ballistic Missiles with hundreds of warheads.
[00:58:02.109 --> 00:58:08.511]  Over 50 of the missiles, each warhead 12-24, each missile with over 12-24 warheads in its MERV package.
[00:58:08.691 --> 00:58:15.413]  When it comes back into the atmosphere, the nose cone pops off on the second or third stage, depending on the missile they're using, and 12-24 weapons
[00:58:17.040 --> 00:58:26.582]  A lot of times it's half real warheads, half dummies to fool the SDI, Directed Energy Weapons and Missile Systems, Anti-Missile Systems.
[00:58:27.162 --> 00:58:33.504]  So we have a country with a billion, three hundred million population, a bigger economy than the U.S.
[00:58:33.544 --> 00:58:34.464]  It's now surpassed us.
[00:58:34.764 --> 00:58:36.264]  It holds one trillion in U.S.
[00:58:36.304 --> 00:58:37.564]  debt and U.S.T.
[00:58:37.604 --> 00:58:42.485]  bills, openly threatening to nuke the United States.
[00:58:44.266 --> 00:58:44.786]  Not a threat.
[00:58:45.419 --> 00:58:51.802]  But then we have Ahmadinejad, who has nothing.
[00:58:52.423 --> 00:58:59.306]  And they're talking about using bunker-busting mini-nukes, tactical nukes on them, and talking about our troops invading the western area of Iraq.
[00:58:59.726 --> 00:59:05.289]  Look, the neocons, the globals, the Democratic Party, the corporations that own this nation, want war.
[00:59:06.047 --> 00:59:07.328]  They want World War III.
[00:59:07.589 --> 00:59:18.939]  They financed the previous wars to consolidate, to have huge calamities, to get us into a war with Iran, so we start losing, even worse than we're losing now, so there will be a massive escalation.
[00:59:19.179 --> 00:59:21.181]  That's why they've got draft bills reintroduced.
[00:59:21.402 --> 00:59:23.043]  That's why they've got all this set up.
[00:59:24.364 --> 00:59:25.185]  And it's horrible.
[00:59:28.108 --> 00:59:30.230]  And that's my bottom line on that.
[00:59:31.275 --> 00:59:34.097]  Let's go ahead and go back to your phone calls.
[00:59:34.117 --> 00:59:36.978]  I want to hurry through them now, then I want to get into the new information on Iran.
[00:59:38.179 --> 00:59:49.565]  Meet the new propaganda, same as the old propaganda about how they're supposedly, they've tracked the C4 chemical derivative and they say it matches with some of the C4 being produced in Iran.
[00:59:50.106 --> 00:59:52.087]  And so there you go, we've got to attack them.
[00:59:53.502 --> 00:59:55.923]  Right when the fleets of carriers are ready to attack.
[00:59:55.983 --> 00:59:57.144]  I mean, this is ridiculous.
[00:59:57.184 --> 00:59:58.084]  We'll break it down later.
[00:59:58.444 --> 00:59:59.825]  Who's been holding the longest here?
[01:00:01.105 --> 01:00:05.827]  Let's go ahead and talk to TJ in Wisconsin.
[01:00:06.567 --> 01:00:08.628]  And thank you for calling, sir.
[01:00:09.048 --> 01:00:10.189]  You are on the air.
[01:00:11.029 --> 01:00:11.710]  How you doing, Alex?
[01:00:11.790 --> 01:00:13.090]  I called in to wish you a happy birthday.
[01:00:13.110 --> 01:00:14.011]  I know it's your 33rd.
[01:00:14.491 --> 01:00:15.031]  Well, thank you.
[01:00:15.851 --> 01:00:16.972]  I was on the line.
[01:00:17.072 --> 01:00:17.672]  I was listening to you.
[01:00:17.712 --> 01:00:19.433]  You reminded me when you brought up the police state.
[01:00:19.493 --> 01:00:22.434]  Now, I know you've been to New York, and I just moved out to Wisconsin from New York.
[01:00:23.132 --> 01:00:29.314]  Ever since 9-11, New York City has military in the city doing the job of New York City Police Officer.
[01:00:29.354 --> 01:00:36.755]  Hey listen, I had regular Army on video, it's on YouTube, we put it up for free, at the 9-11 Remembrance in September.
[01:00:36.895 --> 01:00:42.997]  We're at By Madison Square Garden, we're just videotaping crowds, and troops run up screaming saying, turn your cameras off!
[01:00:43.177 --> 01:00:44.457]  And I said, no, it's America!
[01:00:44.837 --> 01:00:45.938]  Go ahead and do whatever you're going to do!
[01:00:45.958 --> 01:00:50.939]  And I had cameras on the balcony of a restaurant, my guys were out shooting me down the street, and
[01:00:52.123 --> 01:00:53.707]  I am screaming and cussing, U.S.
[01:00:53.747 --> 01:00:54.508]  military troops.
[01:00:56.232 --> 01:01:03.307]  That's not a free society, folks, in banana boat republics, in third world dictatorships, in armpits.
[01:01:03.866 --> 01:01:06.187]  You have troops running around acting like this.
[01:01:06.227 --> 01:01:07.607]  We should be so ashamed.
[01:01:08.067 --> 01:01:12.488]  And now, 20% of the Army ground force in Iraq are illegal aliens hired by our government.
[01:01:12.848 --> 01:01:17.490]  Now they've announced that by 2010, they want to have half the ground force be foreigners.
[01:01:17.710 --> 01:01:21.151]  They've expanded the huge recruiting offices all over the third world.
[01:01:21.411 --> 01:01:22.391]  And we will have a government
[01:01:23.081 --> 01:01:32.010]  With foreign troops oppressing the American people and the New York Daily News reported what last week that from 2002 they had 99,000 stops and frisks and now it was 500 plus thousand in 2000
[01:01:38.977 --> 01:01:40.659]  And I've been there.
[01:01:41.059 --> 01:01:43.281]  I mean, they just randomly stop and search everybody.
[01:01:43.301 --> 01:01:44.623]  It has nothing to do with fighting terror.
[01:01:44.863 --> 01:01:46.384]  It's about you knowing you're a slave.
[01:01:46.645 --> 01:01:52.370]  There have been reports where a pregnant woman sits down on the sidewalk because she's going into labor.
[01:01:52.430 --> 01:01:54.612]  They arrest her, saying you're not allowed to sit on the edge.
[01:01:55.133 --> 01:01:57.215]  You sit too long on a bench, they arrest you.
[01:01:57.535 --> 01:01:59.237]  It's called maximum enforcement.
[01:01:59.957 --> 01:02:01.478]  They're banning trans fats.
[01:02:01.498 --> 01:02:03.799]  They're trying to ban smoking in your own house.
[01:02:04.079 --> 01:02:09.901]  Just all of this nanny state literally hanging over you, letting you know government's boss, government's God.
[01:02:10.341 --> 01:02:13.043]  Meanwhile, all these other crimes are being committed everywhere.
[01:02:15.784 --> 01:02:16.844]  I appreciate your call, sir.
[01:02:16.864 --> 01:02:17.424]  Good to hear from you.
[01:02:17.444 --> 01:02:20.466]  Thanks for the good wish there for the birthday.
[01:02:20.646 --> 01:02:20.926]  Kevin?
[01:02:21.813 --> 01:02:22.874]  Tony, Scott, and others.
[01:02:23.334 --> 01:02:24.714]  You're straight ahead on the other side.
[01:02:25.234 --> 01:02:28.516]  Then I'll get in to the latest developments on Target Iran.
[01:02:28.936 --> 01:02:30.477]  Will it kick off World War III?
[01:02:30.657 --> 01:02:32.277]  We're living in very perilous times.
[01:02:32.637 --> 01:02:33.898]  Most people are asleep right now.
[01:02:33.938 --> 01:02:34.858]  Hey, the Democrats won.
[01:02:34.898 --> 01:02:35.319]  We're safe.
[01:02:35.599 --> 01:02:36.299]  Everything's fine.
[01:02:36.779 --> 01:02:41.201]  That pack of criminals works for the very same global corporations that are not free market.
[01:02:41.401 --> 01:02:43.102]  They're trying to set up a world dictatorship.
[01:02:44.162 --> 01:02:45.103]  We're in worse trouble.
[01:02:45.343 --> 01:02:45.983]  We'll be right back.
[01:02:55.430 --> 01:03:00.894]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[01:03:01.274 --> 01:03:08.899]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[01:03:09.597 --> 01:03:16.662]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:03:17.062 --> 01:03:28.510]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[01:03:28.791 --> 01:03:32.293]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[01:03:32.753 --> 01:03:34.695]  It's an anthology of government crimes.
[01:03:35.015 --> 01:03:38.878]  Terror Storm is a film that everyone who wants to be truly informed must see.
[01:03:39.458 --> 01:03:47.244]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll-free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv.
[01:03:47.284 --> 01:03:48.385]  Ted Anders from Hermidas.
[01:03:48.465 --> 01:03:48.706]  February 9, 2007.
[01:03:48.766 --> 01:03:49.827]  Gold is at $660.70.
[01:03:49.927 --> 01:03:52.228]  Onscore coins are $682.07, $343.59 for half, $171.79 for quarter.
[01:03:52.248 --> 01:03:52.609]  That's $682.07, $343.59 and $171.79.
[01:04:06.860 --> 01:04:09.142]  1971, Nixon closes the gold window.
[01:04:09.202 --> 01:04:10.062]  Fiat currency.
[01:04:10.823 --> 01:04:14.646]  1920s, the German market explodes from 75 to 23 trillion.
[01:04:14.966 --> 01:04:17.908]  1995, gold doubles against the Mexican peso.
[01:04:17.928 --> 01:04:21.110]  1997, gold increases 82% over the Indonesian rupee.
[01:04:21.390 --> 01:04:23.552]  1998, gold jumps two-thirds over the Russian ruble.
[01:04:24.413 --> 01:04:27.115]  2002, the Argentine peso loses a fifth of its value to gold.
[01:04:27.135 --> 01:04:32.518]  2006, the last superpower, the USA's mighty dollar, loses over half to gold and other raw goods.
[01:04:32.679 --> 01:04:33.939]  Could government let this happen?
[01:04:34.080 --> 01:04:36.021]  Without immediate backing, how much will it lose?
[01:04:36.281 --> 01:04:43.312]  Midas has Nick Bereshov's report covering the loss of purchasing power, fat tail events, bull market economic vulnerabilities, and gold-oil relationship.
[01:04:43.352 --> 01:04:45.054]  You've lost half of your purchasing power.
[01:04:45.114 --> 01:04:46.056]  Call 800-686-2237 before the rest disappears.
[01:04:46.076 --> 01:04:46.296]  That's 800-686-2237.
[01:04:52.975 --> 01:04:55.676]  Do you owe back taxes to the IRS or to the state?
[01:04:56.216 --> 01:04:57.596]  You are not alone.
[01:04:58.157 --> 01:05:01.818]  Nationwide tax relief is here and we can get you a fresh start.
[01:05:02.378 --> 01:05:07.320]  I'm Richard Boggs, founder and CEO of one of the largest tax resolution firms in the country.
[01:05:07.900 --> 01:05:17.863]  If you're suffering from wage garnishments, bank levies, an audit, or unfiled tax returns, my staff of expert tax attorneys will step in, step up, and settle your tax debt.
[01:05:18.363 --> 01:05:23.952]  Do not fall for the scams that promise everyone some fast, pennies-on-the-dollar compromise.
[01:05:24.433 --> 01:05:29.921]  If you owe more than $20,000 in any IRS or state taxes, you've got a serious tax problem.
[01:05:30.322 --> 01:05:31.283]  So get serious.
[01:05:31.584 --> 01:05:32.926]  Call Nationwide Tax Relief.
[01:05:33.326 --> 01:05:35.248]  We're honest and we'll treat you like family.
[01:05:35.589 --> 01:05:38.932]  Call us for your free confidential consultation.
[01:05:39.433 --> 01:05:40.754]  Again, you're not alone.
[01:05:41.054 --> 01:05:42.216]  You've got Nationwide.
[01:05:42.576 --> 01:05:44.658]  Call Nationwide Tax Relief today at 1-800-958-2677.
[01:05:44.678 --> 01:05:44.919]  That's 1-800-958-2677.
[01:05:52.125 --> 01:05:54.866]  Are you concerned about the high cost of prescription drugs?
[01:05:55.226 --> 01:06:02.209]  Since January of 2006, RxDrugCard.com members have saved an average of $33 per prescription filled.
[01:06:02.290 --> 01:06:03.670]  That's over 46% savings!
[01:06:04.070 --> 01:06:06.351]  The average savings for generic drugs was over 71%.
[01:06:08.212 --> 01:06:16.643]  RxDrugCard.com is the only major discount prescription drug plan that offers a price lookup page so you can get an idea of your discounted price before you enroll.
[01:06:16.943 --> 01:06:20.227]  RxDrugCard.com is for anyone who pays for their own prescriptions.
[01:06:20.447 --> 01:06:23.111]  There are no age restrictions, all prescriptions are covered, and 95% of all
[01:06:24.472 --> 01:06:24.772]  I think so.
[01:06:54.099 --> 01:06:55.960]  You are listening to GCN.
[01:06:57.701 --> 01:07:03.905]  Visit GCNlive.com today.
[01:07:04.025 --> 01:07:05.726]  Raging for the truth.
[01:07:05.926 --> 01:07:07.407]  Exposing corruption.
[01:07:07.988 --> 01:07:11.430]  Dismantling a false left-right paradigm.
[01:07:11.590 --> 01:07:13.951]  He's Alex Jones.
[01:07:15.312 --> 01:07:21.476]  By the way, if you disagree with anything I've said here today, if you disagree, you go to the head of the line.
[01:07:22.230 --> 01:07:27.914]  Unlike a lot of syndicated shows, or even local shows around the country, where they censor out people that disagree, I want it.
[01:07:28.355 --> 01:07:33.198]  I want to expose the ideas of people out there that are wrong.
[01:07:33.398 --> 01:07:34.619]  Or, who knows, you might be right.
[01:07:35.079 --> 01:07:36.360]  I don't plan to have all the answers.
[01:07:36.380 --> 01:07:36.661]  877-590-5525.
[01:07:36.681 --> 01:07:37.061]  That's 877-590-5525.
[01:07:37.121 --> 01:07:37.201]  Or 836-0590.
[01:07:37.221 --> 01:07:39.703]  We really are on the edge of going into World War III.
[01:07:39.743 --> 01:07:41.404]  And I want to break that down in some detail.
[01:07:41.424 --> 01:07:42.425]  I don't have much time left.
[01:07:50.111 --> 01:07:54.376]  In the two segments after this one and some of the new developments and we will do that.
[01:07:54.716 --> 01:07:56.579]  But right now let's go back to your calls.
[01:07:56.599 --> 01:07:59.162]  The local number is 836-059.
[01:07:59.402 --> 01:08:01.665]  Let's see who's been holding the longest here.
[01:08:02.466 --> 01:08:06.972]  Let's go ahead and talk to Tony in Arlington and Tony you're on the air.
[01:08:07.052 --> 01:08:07.653]  Thanks for holding.
[01:08:09.039 --> 01:08:10.059]  Hey Alex, happy birthday!
[01:08:10.259 --> 01:08:13.640]  Thank you, everybody keeps... I shouldn't have let folks know it was my birthday, but thank you.
[01:08:13.760 --> 01:08:17.201]  Real quick, I know we're in a hurry, Alex.
[01:08:17.441 --> 01:08:19.021]  I want to talk about Dennis Kucinich.
[01:08:19.921 --> 01:08:32.623]  January 27th, at a peace rally, he admittedly made a comment about looking into the truth of 9-11, and I guess since then he's backtracked, and I wanted to ask your opinion on that and reason for the backpedaling.
[01:08:33.003 --> 01:08:35.724]  Also, do you see anything
[01:08:36.474 --> 01:08:48.383]  In regards to another C-SPAN event, like the Scholar's 9-11 Truth, when you basically hosted that, that was great, and I wanted to get your opinion on it, if you think you'd be able to put that together.
[01:08:48.403 --> 01:09:01.532]  And the last thing, do you ever foresee basically Terror, Storm, or Martial Law on the big screen, like a nationwide mainstream film?
[01:09:01.712 --> 01:09:02.653]  Because I think that really
[01:09:03.379 --> 01:09:03.819]  I hear you.
[01:09:03.839 --> 01:09:04.259]  Good questions.
[01:09:04.279 --> 01:09:05.380]  Let me answer the second question first.
[01:09:05.400 --> 01:09:07.800]  Terror Storm has been in quite a few theaters around the country.
[01:09:23.647 --> 01:09:26.069]  And Marshall Law aired in a lot of theaters as well.
[01:09:27.130 --> 01:09:30.472]  My new film that I'm working on will be ready at the end of the summer.
[01:09:30.552 --> 01:09:34.995]  We do intend to have open up in maybe 10-15 cities around the country.
[01:09:35.356 --> 01:09:43.982]  But I'll be honest with you, quite frankly, just so folks get to come to the premieres and for the media reviews and attention that that will cause to the DVD release.
[01:09:44.022 --> 01:09:49.646]  And Terror Storm, my latest film, went to number 8 a few months ago and it's been in the top couple hundred ever since.
[01:09:50.646 --> 01:10:00.330]  And spent weeks and weeks in the top 20 at Amazon.com, the history of government-sponsored terror, TerrorStorm, which is very well documented.
[01:10:01.350 --> 01:10:06.272]  But I am working behind the scenes a little bit, I guess in an advisory consulting.
[01:10:07.472 --> 01:10:10.673]  I'm consulting a little bit on the script and things, but I'm not really at liberty to talk about that.
[01:10:10.953 --> 01:10:17.096]  I'm really honored that I've even been invited to be involved by the Loose Change crew and some other people that are involved with it out in Hollywood.
[01:10:17.636 --> 01:10:18.196]  One of the biggest
[01:10:19.248 --> 01:10:20.709]  Uh, mid-level studios.
[01:10:20.749 --> 01:10:24.151]  I mean, it's a Class A studio, but it's one of the new ones that's emerged in the last five, six years.
[01:10:24.391 --> 01:10:25.132]  I'll just leave it at that.
[01:10:25.152 --> 01:10:28.073]  Let's just say a big dot-com billionaire started it.
[01:10:28.333 --> 01:10:29.594]  I'm gonna leave it at that, okay?
[01:10:29.754 --> 01:10:30.775]  I'm really not gonna talk about it.
[01:10:31.395 --> 01:10:37.419]  Uh, there's a good chance in the next four or five months, maybe even sooner, you're gonna see Loose Change, you know, putting in maybe a thousand screens.
[01:10:37.439 --> 01:10:41.821]  That's a major Class A opening, and a bunch of my footage is in it, and I'm just so honored.
[01:10:41.841 --> 01:10:44.863]  I know the Loose Change crew religiously listens in upstate New York.
[01:10:45.661 --> 01:10:46.982]  And I'm just going to leave it at that.
[01:10:47.002 --> 01:10:50.905]  I don't want to get off into big screen movie talk all day.
[01:10:51.425 --> 01:10:55.668]  Of course, I'm in the film Scanner Darkly with Keanu Reeves, Renona Ryder and Woody Harrelson and others.
[01:10:55.728 --> 01:10:56.829]  And I'm also in Waking Life.
[01:10:57.189 --> 01:10:58.130]  But that's a separate deal.
[01:10:58.270 --> 01:10:59.551]  Richard Linklater, great director.
[01:10:59.571 --> 01:11:01.132]  Austin Knight, good friend of mine.
[01:11:01.632 --> 01:11:05.915]  But I don't really ever try to get in these movies or do these things.
[01:11:05.956 --> 01:11:07.076]  It just falls in my lap.
[01:11:07.116 --> 01:11:09.038]  So hey, I take it and I do it.
[01:11:09.078 --> 01:11:15.062]  And I've been lucky, blessed enough to be in two films, two major, one put out by Fox Searchlight, the other by Warner Brothers.
[01:11:15.939 --> 01:11:17.760]  I'm a workaholic, folks.
[01:11:17.800 --> 01:11:18.560]  I make documentary films.
[01:11:18.580 --> 01:11:20.901]  I've written a book.
[01:11:20.941 --> 01:11:22.522]  I've made 15 documentaries.
[01:11:22.542 --> 01:11:23.722]  I do talk radio.
[01:11:38.668 --> 01:11:51.980]  And, of course, do a lot of other things, run a bunch of big news websites, because I want to defend this republic, and I want to shift out of the left-right paradigm into the liberty versus tyranny paradigm, the real paradigm that actually counts.
[01:11:52.961 --> 01:11:54.242]  And then what was his other question?
[01:11:54.302 --> 01:11:58.046]  I have to keep asking the guys in there today, because I'm a bit dingy for some reason.
[01:11:58.606 --> 01:12:00.167]  He had a... Yeah, C-SPAN!
[01:12:01.650 --> 01:12:13.638]  Yeah, C-SPAN aired our two-hour 9-11 Neocon Agenda Symposium an unprecedented four times, and it got a huge viewership because by the third and fourth showings, four days in a row, it just built and built and built.
