[00:00:11.578 --> 00:00:12.919]  He stands for truth.
[00:46:54.931 --> 00:46:59.704]  We need people to run right now as Ron Paul candidates on the Ron Paul bandwagon.
[00:47:00.188 --> 00:47:03.109]  That's right, and the meet-up groups are probably great places to start looking.
[00:47:03.349 --> 00:47:15.833]  And we're creating energized cadres and corps of people that are constitutionalists, liberals, conservatives, almost all the liberals I know are out buying guns, learning how to shoot, they're becoming libertarians, they're hating fake conservatives.
[00:47:16.193 --> 00:47:19.594]  We can never wake liberals up, folks, because mainline conservatives are dirty whores.
[00:47:19.834 --> 00:47:20.795]  They're totally fake.
[00:47:21.035 --> 00:47:23.135]  They're establishment hacks that only say they're conservative.
[00:47:23.436 --> 00:47:26.637]  Real conservatism, real liberty, sells.
[00:47:27.377 --> 00:47:27.937]  Trevor Lyman.
[00:47:29.295 --> 00:47:29.776]  Absolutely.
[00:47:29.796 --> 00:47:32.317]  It's like Ron Paul says, it brings people together.
[00:47:32.337 --> 00:47:39.580]  This is a movement that brings all socioeconomic groups, all races, everyone together.
[00:47:39.600 --> 00:47:46.523]  We're all realizing, hey, they've been making us lose our way, the American way, and we want it back.
[00:47:46.923 --> 00:47:51.305]  In fact, we haven't had it for quite a while now, and we want to re-experience what
[00:47:51.877 --> 00:47:56.619]  The Founding Fathers gave to us and what generations had experienced and what made this country great.
[00:47:56.999 --> 00:47:59.941]  And so we want it back and we're absolutely doing that.
[00:48:01.302 --> 00:48:03.022]  Like you said, there's so many people at the Tea Party.
[00:48:03.062 --> 00:48:10.366]  In fact, there was a Tea Party in Strasbourg, France and this time it wasn't just, boy, you know, it'd be nice if the United States had a great president.
[00:48:10.426 --> 00:48:12.587]  It was, we want those ideals here.
[00:48:13.470 --> 00:48:14.651]  We want what America has.
[00:48:14.771 --> 00:48:17.472]  Well, they're having tea parties in the Netherlands as well.
[00:48:17.972 --> 00:48:18.492]  Right.
[00:48:18.892 --> 00:48:24.755]  What's going on right now in Boston with Dr. Rand Paul, his son out there.
[00:48:24.815 --> 00:48:25.375]  How's that going?
[00:48:26.355 --> 00:48:26.916]  Very well.
[00:48:27.116 --> 00:48:28.056]  There was a live feed.
[00:48:28.096 --> 00:48:29.237]  I think it's still going on.
[00:48:29.257 --> 00:48:33.078]  I have a link to it on TeaParty07.com so people can find it.
[00:48:33.698 --> 00:48:37.680]  You can click through to there and see a live feed of some of the speeches going on.
[00:48:39.341 --> 00:48:41.462]  VJ from Operation Live for Your Diet was there.
[00:48:41.482 --> 00:48:42.402]  Rand Paul was there.
[00:48:43.367 --> 00:48:44.508]  Lots of people in the audience.
[00:48:45.208 --> 00:48:46.669]  This is really waking people up.
[00:48:47.550 --> 00:48:48.690]  Absolutely, my friend.
[00:48:48.770 --> 00:48:54.474]  Well, as this develops, I want to check in with you on the syndicated weekday show I do tomorrow.
[00:48:54.854 --> 00:48:57.676]  Anything else that you'd like to add, Trevor Lyman?
[00:48:59.276 --> 00:49:07.901]  Just, you know, we're going to have that blimp flying around, probably in the southern part of the country, maybe even keeping it in Florida and South Carolina, Georgia.
[00:49:07.941 --> 00:49:10.443]  We're shooting for to go up northeast this week.
[00:49:11.027 --> 00:49:16.390]  And then coming back down, weather really controls a lot of the, you know, the ability to fly on this blimp, so.
[00:49:16.810 --> 00:49:27.616]  But the good thing about Florida, and then possibly going west as well, is, well anyway, the great thing about Florida is that people come to Florida, so, you know, we'll see about being there and reaching people from all over the country as they
[00:49:30.530 --> 00:49:31.170]  Absolutely.
[00:49:31.450 --> 00:49:36.391]  Trevor Lyman, of course, is the individual who really took the ball and ran with it and was behind.
[00:49:36.411 --> 00:49:47.234]  The people, of course, are behind it, but he was the zeitgeist in all of this that got the main zeitgeist fired up with the November 5th money bomb breaking a previous record.
[00:49:47.274 --> 00:49:51.876]  If we raise over 6.1 mil, we will shatter the all-time one-day record.
[00:49:51.896 --> 00:49:53.296]  Trevor, I think it's going to happen.
[00:49:54.227 --> 00:49:55.608]  I do too.
[00:49:55.969 --> 00:49:56.950]  Very, very, very positive.
[00:49:56.970 --> 00:50:03.896]  I think especially as we get closer to it and people know to push for it, you know, they're just going to reach in one more time and say, here's a little bit more.
[00:50:04.496 --> 00:50:06.478]  Trevor Lyman, thank you so much and God bless you.
[00:50:06.498 --> 00:50:07.239]  We'll talk to you soon.
[00:50:07.259 --> 00:50:10.542]  I'm going to put you on hold so Trey can set you up for a time tomorrow, okay?
[00:50:11.062 --> 00:50:11.503]  Okay, great.
[00:50:11.683 --> 00:50:12.384]  Thank you, sir.
[00:50:13.004 --> 00:50:20.551]  Alright, now I said I was going to, we meant to have Trevor on earlier, but he was late getting on with us, so I said I was going to get into the personal police state
[00:50:21.300 --> 00:50:29.704]  Propaganda and situations that I'm dealing with that is a real indicator of where the New World Order would like to take this country.
[00:50:30.144 --> 00:50:42.789]  We're going to break and start the next hour and then at 8 after, the caller had the idea, we will initiate a mini-bomb within the huge money bomb and a lot of people out there simultaneously, 8 after.
[00:50:44.245 --> 00:50:50.777]  Uh, coming up in about 12 minutes or so, we will simultaneously engage in a money bomb.
[00:50:51.058 --> 00:50:52.801]  I don't think my wife is completely maxed out yet.
[00:50:52.821 --> 00:50:54.303]  I know she's got another 500 she can give.
[00:50:54.704 --> 00:50:57.108]  She may have already done that, but I'm going to call her during the break and tell her,
[00:50:58.078 --> 00:51:00.239]  Go ahead, if you want, honey, and give another $500.
[00:51:00.680 --> 00:51:01.800]  Go ahead and max out.
[00:51:02.281 --> 00:51:04.242]  I thought I'd maxed out, but I haven't completely maxed out.
[00:51:04.262 --> 00:51:12.207]  And I don't want to make a huge political event out of it, as it was in a bunch of newspapers, when I give money to Ron Paul, because I'm so wicked and evil.
[00:51:12.687 --> 00:51:17.510]  And I read declassified public documents off of ABC News, like Operation Northwoods, where the U.S.
[00:51:17.530 --> 00:51:19.311]  government planned a stage 9-11 style attacks.
[00:51:19.992 --> 00:51:20.632]  I'm very wicked.
[00:51:21.012 --> 00:51:24.795]  I got declassified documents that our government staged the Gulf of Tonkin to get us into Vietnam.
[00:51:24.855 --> 00:51:25.375]  I'm very evil.
[00:51:26.262 --> 00:51:38.748]  Uh, and, uh, you know, I talk about imaginary North American Union with the official documents, and I talk about imaginary carbon taxes globally, which have now been officially passed, and I talk about all these real things that are happening that the media, the controlled media, tries to tell you doesn't exist.
[00:51:39.148 --> 00:51:45.511]  Alright, when we get back, I promise, we'll drop another money bomb, and then we'll, uh, get into the attacks I'm under.
[00:51:45.591 --> 00:51:46.332]  It's amazing.
[00:51:47.012 --> 00:51:47.432]  Stay with us.
[00:51:47.452 --> 00:51:48.773]  Second hour, straight ahead after news.
[00:51:51.034 --> 00:51:51.675]  It's a fact.
[00:51:51.895 --> 00:51:59.381]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[00:51:59.501 --> 00:52:08.369]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[00:52:08.649 --> 00:52:19.178]  The Federal Debt Relief System has created a successful, attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecured debts which have been fraudulently created by the banks.
[00:52:19.438 --> 00:52:25.501]  We can terminate your unsecure debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[00:52:25.701 --> 00:52:30.724]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[00:52:30.924 --> 00:52:35.407]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[00:52:35.567 --> 00:52:37.368]  Call the Federal Debt Relief System at 877-943-8600.
[00:52:37.388 --> 00:52:37.588]  That's 877-943-8600.
[00:52:37.608 --> 00:52:37.968]  Or visit FDRS.org.
[00:52:38.008 --> 00:52:39.589]  Find out how you can break the cycle of debt slavery.
[00:52:47.293 --> 00:52:58.581]  Prepare yourself for a talk radio experience while you settle outside your own prison.
[00:52:58.642 --> 00:53:00.083]  He stands for truth.
[00:53:06.932 --> 00:53:08.793]  He stands for justice.
[00:53:10.133 --> 00:53:12.514]  He stands for what's right.
[00:53:12.574 --> 00:53:14.935]  This is the Alex Jones Show.
[00:53:15.915 --> 00:53:18.776]  Call Alex now, toll free at 877-590-5525.
[00:53:18.816 --> 00:53:22.478]  Now live from Austin, Texas, here's Alex Jones.
[00:53:31.511 --> 00:53:35.453]  Defending the Republic from enemies, foreign and domestic.
[00:53:35.513 --> 00:53:45.898]  And it can pass the spin, the political fronts, and the things the politicians say, and actually getting into what they do and who pays for their campaigns, who runs this nation.
[00:53:46.998 --> 00:53:50.100]  The Fortune 100, ladies and gentlemen, are bigger than the governments.
[00:53:51.000 --> 00:53:52.521]  They dwarf any one government.
[00:53:52.701 --> 00:53:56.683]  They are setting up world government to extract your wealth through the governments they control.
[00:53:57.637 --> 00:54:02.980]  They're setting up a global empire, a financial empire, and liberty has no say in it.
[00:54:03.480 --> 00:54:11.465]  Congressman Ron Paul has really helped ignite, with the help of the grassroots, a global awakening and global resistance.
[00:54:12.145 --> 00:54:13.446]  It is happening everywhere.
[00:54:14.617 --> 00:54:17.538]  Now, I know we have loaded phone lines here, and we're going to be going to your calls.
[00:54:17.958 --> 00:54:22.039]  TJ, Rob, Tom, Jim, Patriot, many others that are patiently holding up.
[00:54:22.139 --> 00:54:22.640]  One just hung up.
[00:54:22.680 --> 00:54:23.640]  Here's a line, 877-590-5525.
[00:54:24.440 --> 00:54:27.601]  Your calls are coming up.
[00:54:27.741 --> 00:54:35.724]  Also, Estalin, a war-winning investigative journalist who's been very accurate in the past, says that elitists are considering assassinating Congressman Ron Paul.
[00:54:36.605 --> 00:54:38.046]  I set him up Friday for the show.
[00:54:38.066 --> 00:54:41.870]  Best-selling author, national talk show host in Spain.
[00:54:42.651 --> 00:54:46.495]  He's been nothing but accurate in the past and now he has come out with this info.
[00:54:46.535 --> 00:54:47.296]  We couldn't ignore it.
[00:54:47.696 --> 00:54:52.181]  It's up on PrisonPlanet.com and InfoWars.com is the easiest place to find it.
[00:54:52.221 --> 00:54:55.264]  It's right up at the top of the page on InfoWars.com.
[00:54:55.284 --> 00:54:56.065]  That is coming up.
[00:54:56.565 --> 00:54:56.926]  Yes, we are.
[00:55:12.980 --> 00:55:22.842]  Since midnight last night, easily online, people give to break that record, but people wanted me to basically lead in with this, so I will.
[00:55:23.262 --> 00:55:26.722]  Pilot to Bombardier, we are approaching the target.
[00:55:27.443 --> 00:55:28.703]  Target sighted.
[00:55:29.563 --> 00:55:30.883]  Target one mile away.
[00:55:31.143 --> 00:55:33.384]  Target one half mile away.
[00:55:33.464 --> 00:55:35.224]  Target one quarter mile away.
[00:55:35.964 --> 00:55:40.625]  Bombardier to Pilot, permission to discharge munitions.
[00:55:40.985 --> 00:55:41.845]  Permission granted.
[00:55:42.721 --> 00:55:47.132]  And the bombardier drops the bombs, the info bombs, in the info war.
[00:55:47.905 --> 00:55:48.906]  And there you go.
[00:55:49.666 --> 00:55:52.869]  I'm sure hundreds of thousands of people right now are giving.
[00:55:53.189 --> 00:56:00.795]  In a few minutes, I'll hit refresh up on PrisonPlanet.com where we have a big link to a live graph that's in real time, and we will see how much is being given.
[00:56:00.815 --> 00:56:01.856]  Now, by the way, this is all Internet.
[00:56:02.076 --> 00:56:07.640]  It's not counting the tens of thousands calling by phone and giving, and then they do that in bunches and then put that in.
[00:56:07.660 --> 00:56:09.361]  That's why you see it surge at times.
[00:56:09.401 --> 00:56:10.242]  It's always moving up.
[00:56:10.262 --> 00:56:12.464]  A couple thousand dollars every minute or so.
[00:56:13.184 --> 00:56:14.365]  Uh, but, or sometimes more.
[00:56:14.405 --> 00:56:17.347]  I click it and after 30 seconds and it goes up 10 grand sometimes.
[00:56:17.668 --> 00:56:25.954]  When you click it and it goes up 50 grand, that's when they come in with all the phone calls and the phone number of people that have called and enter all their data for them, and then it surges even further.
[00:56:28.636 --> 00:56:29.697]  Target hit!
[00:56:29.777 --> 00:56:30.597]  I'll guarantee it!
[00:56:30.978 --> 00:56:31.858]  So a little bit of fun.
[00:56:31.898 --> 00:56:39.024]  Okay, that aside, let me be very, very serious about this, because frankly, when I'm off air, I'm much more, um,
[00:56:40.339 --> 00:56:48.384]  Thoughtful, my brain works even in more sharp contrast to what's happening, and I get really reflective at night.
[00:56:49.204 --> 00:56:54.227]  My wife and family and children had gone to sleep last night, and I had done one radio interview.
[00:56:54.247 --> 00:57:07.535]  I was waiting up to go on KCLA, the biggest talk station out in Los Angeles, and I was hungry, so I went to the store to get junk food.
[00:57:08.556 --> 00:57:22.842]  I'm driving the five minutes to the local gas station, and I tune into KLBJ, 590, the station we transmit out of, our flagship affiliate here in Austin, and I listen to Neil Bortz.
[00:57:23.762 --> 00:57:24.142]  He's on.
[00:57:26.830 --> 00:57:28.211]  This is Turnabout as Fair Play.
[00:57:28.411 --> 00:57:30.571]  My show... I mean, I get attacked by Michael Medved.
[00:57:30.992 --> 00:57:32.492]  I get attacked by Michael Reagan.
[00:57:32.572 --> 00:57:34.013]  I get attacked by Michael Savage.
[00:57:34.393 --> 00:57:36.974]  I get even... Five or six times we've gotten it on tape.
[00:57:36.994 --> 00:57:38.974]  We've heard about it other times by Rush Limbaugh.
[00:57:39.754 --> 00:57:43.716]  I've been attacked by people in the federal government.
[00:57:44.236 --> 00:57:46.977]  I have been... I mean, hundreds of hosts have done this.
[00:57:47.217 --> 00:57:49.718]  And they have called for my arrest.
[00:57:49.778 --> 00:57:50.878]  Michael Medved has done that.
[00:57:50.938 --> 00:57:51.939]  My investigation.
[00:57:53.319 --> 00:57:56.000]  They have done all of this.
[00:57:57.353 --> 00:58:02.074]  But I don't... I listen to talk radio when I'm stuck in traffic, and I don't listen to a lot of it.
[00:58:02.094 --> 00:58:04.495]  I mean, every day I get calls about Neil Bortz attacking me.
[00:58:04.515 --> 00:58:05.275]  I mean, every day.
[00:58:05.775 --> 00:58:09.096]  And people send me audio clips every few weeks, and half the time I don't even click on it and listen to it.
[00:58:09.396 --> 00:58:09.956]  I don't care.
[00:58:10.996 --> 00:58:15.817]  And they tell me, man, this guy's saying you're a traitor, this guy's saying you're evil, this guy's saying you're dangerous, this guy's saying you're a liar.
[00:58:16.718 --> 00:58:17.878]  And this is just one example.
[00:58:18.338 --> 00:58:20.859]  And I'm driving in the car, and first he attacks Ron Paul.
[00:58:20.879 --> 00:58:22.499]  This is the best dub they run across the country.
[00:58:23.019 --> 00:58:25.860]  These are things they decide to put back on, and then next he talks about me, and he says,
[00:58:26.608 --> 00:58:54.453]  Alex Jones, he compared me to Timothy McVeigh, he then, and that's a government op by the way, that was done by the government there, and that's been now documented and come out in mainstream news, that they were involved in it, and he then compared me to Charles Manson, and he said that I'm a manipulative moonbat, but he said something that I've heard probably ten other times, and again, I've only listened to a fraction of these people, YouTube them and send me clips, and John Gibson said similar things,
[00:58:56.088 --> 00:59:01.811]  Then there was another clip where a caller calls in and plugs me, and he says, you know, you shouldn't talk about Alex Jones.
[00:59:03.252 --> 00:59:04.853]  If I was your employer, I'd fire you.
[00:59:04.893 --> 00:59:05.693]  You ought to shut up.
[00:59:05.713 --> 00:59:06.613]  You shouldn't speak out.
[00:59:07.754 --> 00:59:08.815]  And see, the U.S.
[00:59:08.855 --> 00:59:13.557]  government got from the Nazis, and this has now been declassified, a ten-step plan for fascism.
[00:59:15.291 --> 00:59:17.512]  And one of the final steps is to intimidate speech.
[00:59:17.572 --> 00:59:27.917]  The Nazis would fire you from your job, make sure you got fired, board up your business, call for your arrest, have thugs beat you up, call for people to beat you up, call for your investigation.
[00:59:27.937 --> 00:59:33.279]  You know, from 1933 to about 38, 39, then Hitler got really serious, started killing people.
[00:59:35.579 --> 00:59:50.983]  And I know that Medved and all those other guys, who have been in the New York Times, went to the White House, openly get talking points, openly have signed up politically to the fake conservative team to suppress the conservative population, the only group that would fight their North American Union and open borders and gun control.
[00:59:51.463 --> 00:59:52.444]  They're there to neutralize you.
[00:59:54.284 --> 01:00:01.786]  And I realized that the last year, they have been all... I heard Medved say that.
[01:00:02.466 --> 01:00:04.327]  And I've heard Reagan say that.
[01:00:04.387 --> 01:00:06.607]  And I've heard a bunch of these guys say the same thing.
[01:00:07.328 --> 01:00:08.328]  They've been saying it for a year.
[01:00:08.628 --> 01:00:09.648]  Oh, you're going to get fired.
[01:00:09.668 --> 01:00:10.449]  You ought to get arrested.
[01:00:10.469 --> 01:00:11.649]  You shouldn't be allowed to talk like that.
[01:00:12.089 --> 01:00:13.530]  That's to scare the sheeple.
[01:00:13.570 --> 01:00:16.150]  That's for listeners to go, ooh, I think like that.
[01:00:16.170 --> 01:00:18.011]  See, they're in a desperate mode right now to suppress.
[01:00:18.231 --> 01:00:19.251]  Ooh, you ought to get fired.
[01:00:20.052 --> 01:00:21.072]  Ooh, you might get arrested.
[01:00:21.372 --> 01:00:22.533]  Ooh, you might get investigated.
[01:00:22.793 --> 01:00:23.813]  Medved says that every week.
[01:00:25.081 --> 01:00:28.684]  And I also hear about it from guests who come on the show, congressmen and Naomi Wolfe and others.
[01:00:28.904 --> 01:00:30.825]  They say when they go on, he says this to them about me.
[01:00:31.306 --> 01:00:38.210]  I mean, imagine having national talk show hosts and newspapers and magazines call for your arrest.
[01:00:38.391 --> 01:00:40.972]  Imagine them say you're Timothy McVeigh.
[01:00:41.313 --> 01:00:42.653]  Do you know what that's like?
[01:00:43.694 --> 01:00:44.895]  But I'll say what Churchill said.
[01:00:45.576 --> 01:00:48.898]  We shall go on to the end, whatever the cost may be.
[01:00:50.462 --> 01:00:51.664]  And I'm committed.
[01:00:51.764 --> 01:00:52.525]  I'm not going to turn back.
[01:00:52.566 --> 01:00:58.534]  And understand, they can't demonize, they can't get everybody, they can't investigate everybody, they can't arrest everybody, they can't go after everybody.
[01:00:58.795 --> 01:01:00.377]  They're doing that to intimidate you.
[01:01:00.417 --> 01:01:01.539]  People like me have got to worry.
[01:01:01.879 --> 01:01:04.243]  People like Ron Paul have got to worry.
[01:01:05.745 --> 01:01:08.726]  Because they've said Ron Paul's supporters are terrorists.
[01:01:08.766 --> 01:01:09.366]  Glenn Beck has said it.
[01:01:09.386 --> 01:01:10.726]  We played it, what, two weeks ago here.
[01:01:11.146 --> 01:01:14.207]  He just out of the blue, he said the military should be used against domestic enemies.
[01:01:14.547 --> 01:01:17.948]  These Ron Paul supporters are trying to undermine and destroy America.
[01:01:18.528 --> 01:01:23.290]  And then his guest went on to say that we are, quote, in bed with Islamic fascists.
[01:01:25.130 --> 01:01:27.030]  We're the people trying to fight for the borders.
[01:01:27.071 --> 01:01:28.751]  We're the people trying to fight for the Second Amendment.
[01:01:28.771 --> 01:01:32.772]  We're the people fighting the carbon tax, the North American Union, the funding mechanism for this.
[01:01:33.627 --> 01:01:37.129]  I wish every day that what I was telling you wasn't true.
[01:01:38.150 --> 01:01:40.812]  There's over 200 examples of where our government has staged terror attacks.
[01:01:40.872 --> 01:01:41.812]  Declassified.
[01:01:42.593 --> 01:01:43.353]  They admit it.
[01:01:43.833 --> 01:01:49.257]  Kermit Roosevelt, who ran terror attacks in foreign nations to blame it on groups they wanted to go after, went on NPR and admitted it.
[01:01:49.517 --> 01:01:50.738]  Former CIA Section Chief.
[01:01:51.658 --> 01:01:53.880]  The Italian President just went public and admitted the U.S.
[01:01:53.920 --> 01:01:56.161]  government staged terror attacks there, in the 80s.
[01:01:56.201 --> 01:01:59.083]  He was the head of intelligence at the time, to blame it on their political enemies.
[01:01:59.243 --> 01:02:00.824]  And 9-11 was an inside job.
[01:02:02.088 --> 01:02:06.914]  The former head of the German Parliament and former head of intelligence, Andres von Bülow, just went public a few years ago.
[01:02:08.115 --> 01:02:13.261]  Robert Baer, former CIA field commander, has gone public saying all the evidence points towards an inside job.
[01:02:13.502 --> 01:02:17.666]  Bill Christensen, former CIA section chief of Europe, has said all evidence shows it's an inside job.
[01:02:17.867 --> 01:02:22.272]  Bill Doyle, the head of the biggest 9-11 victim family group, who lost his son Joey, says it's an inside job.
[01:02:22.990 --> 01:02:24.891]  All I'm doing is telling the truth.
[01:02:25.712 --> 01:02:29.054]  All I'm doing is standing firm and putting my life on the line.
[01:02:29.775 --> 01:02:34.198]  And I am a target of these people, and I get death threats almost every single day.
[01:02:34.418 --> 01:02:37.360]  Ladies and gentlemen, I'm doing this for you and your children.
[01:02:37.600 --> 01:02:38.621]  This isn't entertainment.
[01:02:38.801 --> 01:02:39.702]  This isn't a game.
[01:02:40.382 --> 01:02:42.404]  I'm not a sell-out whore to the New World Order.
[01:02:42.884 --> 01:02:44.685]  I will defend until the end.
[01:02:45.106 --> 01:02:46.086]  The die is cast.
[01:02:46.306 --> 01:02:47.487]  I'll tell you more when we get back.
[01:02:47.747 --> 01:02:48.568]  Then we'll get into your calls.
[01:02:48.628 --> 01:02:49.669]  And Ron Paul, stay with us.
[01:02:52.566 --> 01:02:53.966]  It is a big idea.
[01:02:53.986 --> 01:02:56.087]  A new world order.
[01:02:56.807 --> 01:03:01.048]  In the near future, Earth is dominated by a powerful world government.
[01:03:01.709 --> 01:03:03.869]  It's known as the Bilderberg Group.
[01:03:04.509 --> 01:03:06.770]  Could their objective be world domination?
[01:03:07.310 --> 01:03:09.711]  For thousands of years, their dark order grew.
[01:03:10.485 --> 01:03:17.911]  Now as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:03:20.834 --> 01:03:25.798]  For the first time in history, the elite's plan for world government is blown wide open.
[01:03:26.298 --> 01:03:29.759]  You will learn the secret that drives the entire New World Order agenda.
[01:03:30.159 --> 01:03:32.660]  Bill Burgess makes great progress toward a world government.
[01:03:32.700 --> 01:03:33.860]  Most people have no idea.
[01:03:33.880 --> 01:03:34.640]  They're not after money.
[01:03:34.660 --> 01:03:35.741]  They have all the money they need.
[01:03:35.941 --> 01:03:36.661]  They're after power.
[01:03:36.921 --> 01:03:38.061]  That's what they're after, you see.
[01:03:38.081 --> 01:03:42.623]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[01:03:42.823 --> 01:03:46.264]  Or watch it online right now at PrisonPlanet.tv.
[01:03:46.364 --> 01:03:49.225]  Endgame, blueprint for global enslavement.
[01:03:49.585 --> 01:03:50.625]  You have been warned.
[01:03:51.417 --> 01:03:55.022]  When making important financial decisions, you should always know the facts.
[01:03:55.322 --> 01:03:58.806]  That's why Midas Resources is willing to pay you to read the facts.
[01:03:59.147 --> 01:04:01.169]  Midas Resources, a team of hand-picked financiers.
[01:04:03.268 --> 01:04:03.768]  We're good to go.
[01:04:29.967 --> 01:04:34.710]  Get the facts and call Midas Resources toll free at 888-292-2709.
[01:04:34.970 --> 01:04:37.952]  That's 888-292-2709.
[01:04:39.053 --> 01:04:44.396]  And remember, if you read the Midas Report, you'll receive a free Walking Liberty silver half dollar.
[01:04:44.416 --> 01:04:45.517]  Hi, neighbor.
[01:04:55.660 --> 01:04:57.381]  We all know that knowledge is power.
[01:04:57.801 --> 01:05:00.902]  We've tried to give you knowledge to help you prepare for rough times.
[01:05:01.522 --> 01:05:06.203]  There's the worldwide famine and our country's dependence on often dangerous food imports.
[01:05:06.843 --> 01:05:08.824]  You know about genetically poisoned food.
[01:05:09.344 --> 01:05:14.946]  Two-thirds of the food is disappearing with the bees along with huge crop failures from all-time record water shortages.
[01:05:15.646 --> 01:05:19.307]  You know they're turning food into fuel with corn ethanol plants.
[01:05:20.274 --> 01:05:23.995]  If we do not control our food, food will be used to control us.
[01:05:24.495 --> 01:05:29.657]  Food control has been the plan historically in every enslaved population and is the plan for America.
[01:05:30.337 --> 01:05:38.580]  The only value of the knowledge you have to take control of your food is if you choose to get a supply while you still have the freedom to choose.
[01:05:39.040 --> 01:05:40.300]  Call 800-409-5633 on the web efoodsdirect.com.
[01:05:40.340 --> 01:05:40.641]  Call 800-409-5633.
[01:05:52.483 --> 01:05:53.143]  It's a fact.
[01:05:53.363 --> 01:06:00.844]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[01:06:00.965 --> 01:06:09.826]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[01:06:10.086 --> 01:06:20.628]  The Federal Debt Relief System has created a successful, attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecured debts which have been fraudulently created by the banks.
[01:06:20.888 --> 01:06:26.972]  We can terminate your unsecured debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[01:06:27.172 --> 01:06:32.195]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[01:06:32.375 --> 01:06:36.878]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[01:06:37.038 --> 01:06:38.840]  Call the Federal Debt Relief System at 877-943-8600.
[01:06:38.880 --> 01:06:39.160]  That's 877-943-8600.
[01:06:39.180 --> 01:06:39.680]  Or visit FDRS.org.
[01:06:39.700 --> 01:06:41.561]  Find out how you can break the cycle of debt slavery.
[01:06:48.826 --> 01:06:51.728]  Every Sunday, 5 to 7 p.m.
[01:06:51.748 --> 01:06:57.313]  Eastern, 4 to 6 Central, 3 to 5 Mountain, 2 to 4 Pacific, we're here
[01:07:18.027 --> 01:07:19.228]  Live, ladies and gentlemen.
[01:07:20.509 --> 01:07:21.730]  Five days a week isn't enough.
[01:07:24.191 --> 01:07:26.813]  You know, I was a big Republican in college.
[01:07:27.353 --> 01:07:28.634]  I'm a conservative gun owner.
[01:07:28.894 --> 01:07:30.715]  I'm a constitutionalist.
[01:07:30.795 --> 01:07:39.141]  I discovered, more than a decade ago, the Republican Party was bought and paid for by the same people that own the Democratic Party, and most Americans now know that, and understand that.
[01:07:40.362 --> 01:07:47.206]  And to hear these mainline talk show hosts sit up there and say there's no North American Union, say the Federal Reserve isn't private,
[01:07:48.129 --> 01:07:49.230]  And they never give any facts.
[01:07:49.630 --> 01:07:50.450]  We give you facts.
[01:07:50.510 --> 01:07:52.611]  We post the documentation.
[01:07:53.071 --> 01:07:54.632]  We have the facts.
[01:07:54.712 --> 01:07:55.893]  We have the information.
[01:07:56.773 --> 01:07:58.554]  By the way, I just hit refresh after 10 minutes.
[01:07:58.614 --> 01:08:00.415]  Over $150,000 went in.
[01:08:00.535 --> 01:08:02.936]  I guess our listeners just donated $150,000.
[01:08:03.476 --> 01:08:04.676]  It wasn't going up that fast.
[01:08:05.217 --> 01:08:08.798]  And then the caller had that focused attack with our listeners.
[01:08:09.419 --> 01:08:10.259]  And who knows?
[01:08:10.619 --> 01:08:12.060]  Maybe it's the Easter Bunny that gave the money.
[01:08:12.380 --> 01:08:13.200]  But over $150,000 just surged in there.
[01:08:15.399 --> 01:08:20.763]  Since the last time I hit refresh at RonPaul2008.com, big link to it, at PrisonPlanet.com.
[01:08:20.803 --> 01:08:22.865]  So, put yourself in my shoes.
[01:08:25.147 --> 01:08:31.331]  Imagine having all these heavyweights that literally, publicly, go to the White House and are given marching orders.
[01:08:32.072 --> 01:08:37.436]  And they admit they have White House memos, and these have now been in the news, where they say, we need another 9-11, it really helped us.
[01:08:37.796 --> 01:08:42.440]  Before 9-11, Dick Cheney wrote in PENAC that a big, huge terror attack would help get their agenda through.
[01:08:43.536 --> 01:08:48.158]  Just like Hitler firebombed his own Reichstag in 1933, a few months after being elected to set up a police state.
[01:08:49.319 --> 01:08:50.739]  And now they're behind Hillary Clinton.
[01:08:50.799 --> 01:08:52.900]  And now, just a few months ago, people couldn't believe me.
[01:08:52.940 --> 01:08:54.221]  Now that's mainstream talk.
[01:08:55.181 --> 01:08:57.882]  About how, why are the Republicans giving more money to Hillary?
[01:08:57.902 --> 01:08:58.703]  Why are they behind her?
[01:08:59.023 --> 01:09:00.664]  It's establishment power.
[01:09:00.684 --> 01:09:01.864]  They're passing the baton.
