[00:00:00.638 --> 00:00:01.739]  He stands for truth.
[00:44:46.162 --> 00:44:47.362]  Now it's been all over the foreign press.
[00:44:47.362 --> 00:44:49.744]  And then it's finally in the Chicago Tribune.
[00:44:49.744 --> 00:44:50.925]  Two different pieces.
[00:44:50.925 --> 00:44:55.968]  Because the governor calls for an investigation.
[00:44:55.968 --> 00:44:58.589]  DynCorp and Halliburton.
[00:44:58.589 --> 00:45:00.810]  And I have people calling me up threatening me to shut up.
[00:45:00.810 --> 00:45:02.011]  I'm not going to shut up.
[00:45:02.011 --> 00:45:06.954]  I can't believe the public isn't in the streets protesting, freaking out, pulling their hair out.
[00:45:06.954 --> 00:45:09.976]  I mean this is, that's just one of thousands of things.
[00:45:11.417 --> 00:45:24.404]  I know full well, and we have the university studies from the 20s and 30s with all these eugenicists and the Rockefellers funding the Nazis, that they were studying how to put different pathogens in vaccines, cancer viruses, toxins to sterilize women.
[00:45:24.404 --> 00:45:28.206]  The UN then got caught in Africa, India, and Latin America doing it.
[00:45:28.206 --> 00:45:32.468]  I have BBC reports, but again, the average person doesn't know about this.
[00:45:32.468 --> 00:45:34.109]  And then I tell you, don't take vaccines!
[00:45:34.850 --> 00:45:37.092]  This is the same government that gave black men syphilis!
[00:45:37.092 --> 00:45:38.674]  The same government with atomic soldiers!
[00:45:38.674 --> 00:45:40.795]  The same government that radiated tens of thousands of U.S.
[00:45:40.795 --> 00:45:44.239]  children!
[00:45:44.239 --> 00:45:46.741]  Just type Project Shad into Google.
[00:45:46.741 --> 00:45:47.862]  Project Shad.
[00:45:47.862 --> 00:45:50.644]  They would take our troops and say, uh, just march into this chamber.
[00:45:50.644 --> 00:45:53.967]  They'd hit them with nerve gas, kill our own troops, and then dissect their bodies.
[00:45:53.967 --> 00:45:57.871]  That's who runs our government!
[00:45:57.871 --> 00:45:58.511]  You know H.G.
[00:45:58.511 --> 00:46:00.153]  Wells, the father of science fiction.
[00:46:00.948 --> 00:46:02.669]  was the Queen's Futurist.
[00:46:02.669 --> 00:46:11.896]  He wrote more non-fiction books than he wrote books of fiction, like War of the Worlds, The Time Machine, and other famous books.
[00:46:11.896 --> 00:46:27.147]  I've got a clip I'm going to play in the next hour of a film that was made out of a book he wrote, Things to Come, where they openly announce a new world order, and they say they're not going to allow any nation states, and they're going to basically go after anybody that tries it.
[00:46:27.887 --> 00:46:33.170]  And the bad guys are the people, basically the Americans, that don't want world government.
[00:46:33.170 --> 00:46:42.515]  I mean, we got Hollywood movies made in 1937 about a new world order!
[00:46:42.515 --> 00:46:44.696]  I mean, this is what frustrates me.
[00:46:44.696 --> 00:46:53.882]  This thing is real, this thing is here, this thing is getting worse and worse and worse and worse, and they own both parties.
[00:46:53.882 --> 00:46:56.223]  Rupert Murdoch is behind Hillary Clinton.
[00:46:58.666 --> 00:47:03.769]  The Republicans and Democrats golf together, they sleep together, they go on vacations together.
[00:47:03.769 --> 00:47:05.790]  It's a big joke!
[00:47:05.790 --> 00:47:08.832]  You're talking about trillions of dollars they control.
[00:47:08.832 --> 00:47:13.635]  Multinational corporations have come in, private intelligence agencies and government intelligence agencies have come in.
[00:47:13.635 --> 00:47:15.836]  They've compromised our whole government.
[00:47:15.836 --> 00:47:19.419]  They basically milk the people's tax money that goes directly to corporate welfare.
[00:47:19.419 --> 00:47:22.640]  It's not free market, and I'm sick of it, and I want it to stop!
[00:47:22.640 --> 00:47:24.341]  Before we get into H.G.
[00:47:24.341 --> 00:47:28.024]  Wells in the next hour, when we start the next hour, I'll get into U.S.
[00:47:28.024 --> 00:47:28.344]  plans
[00:47:29.324 --> 00:47:32.107]  Invasion, broad attack on Iran.
[00:47:32.107 --> 00:47:36.291]  We'll cover that first, but right now let's blitz through some of your phone calls.
[00:47:36.291 --> 00:47:42.577]  Joel, well let's go to... There was a caller there that wanted to talk about Hillary.
[00:47:42.577 --> 00:47:43.858]  I guess they just hung up.
[00:47:43.858 --> 00:47:46.961]  That's why I looked back at my screen and they were gone.
[00:47:46.961 --> 00:47:49.443]  So let's go ahead and go to Joel in Wisconsin.
[00:47:49.443 --> 00:47:50.004]  You're on the air.
[00:47:50.004 --> 00:47:51.245]  Thanks for holding.
[00:47:51.245 --> 00:47:53.027]  Hey Alex, belated Happy New Year.
[00:47:53.027 --> 00:47:53.747]  Good to hear from you.
[00:47:53.747 --> 00:47:54.348]  What's on your mind?
[00:47:55.223 --> 00:48:02.624]  Well, there's nothing more local than personal liberties, and I had the misfortune of having some campus security go on a fishing trip.
[00:48:02.624 --> 00:48:14.666]  It started with an illegal policy of unlawful use of a public internet terminal, and despite the fact that I am a student, they were going to charge me pretty much with a theft of service thing.
[00:48:14.666 --> 00:48:15.527]  Okay.
[00:48:15.527 --> 00:48:23.128]  It's illegal, so what they had to do was they dropped that, but they bait-and-switched me to give me a disorderly conduct.
[00:48:24.122 --> 00:48:32.009]  Now, I know you can't give legal advice, but if you... Well, I can do whatever I want, but I'm not going to give you legal advice because I don't know all the circumstances.
[00:48:32.009 --> 00:48:39.755]  Okay, but if you have like a personal anecdote or something I can Google, I know that... Well, I mean, it's simple.
[00:48:39.755 --> 00:48:40.956]  They'll try to make you plead bargain.
[00:48:40.956 --> 00:48:41.997]  You demand a jury trial.
[00:48:41.997 --> 00:48:44.339]  As long as you didn't touch them, you don't have a problem.
[00:48:44.339 --> 00:48:45.380]  Well, it's not even that.
[00:48:45.380 --> 00:48:51.225]  What they're trying to do is they're trying to claim that the excuse they're using is what holds water, and I'm saying
[00:48:51.883 --> 00:48:56.104]  They instigated this whole thing to begin with because if they had even chosen... Oh, I know.
[00:48:56.104 --> 00:49:05.067]  Listen, there's hundreds of cases I see every month where the police come up and don't even have a reason to arrest you and then claim you were disorderly and arrest you for that.
[00:49:05.067 --> 00:49:08.968]  And then we get the squad car video and the person just, just, just ask questions.
[00:49:08.968 --> 00:49:11.168]  Talking, you know, to the police isn't allowed.
[00:49:11.168 --> 00:49:13.509]  And this is part of living in a third world police state.
[00:49:13.509 --> 00:49:15.809]  And listen, let me get something clear here.
[00:49:15.809 --> 00:49:21.331]  I was at Pokey Joe's today with my family and there are these two officers sitting there laughing at me the whole time I'm eating.
[00:49:22.136 --> 00:49:41.741]  And I don't know if their fans are like me, a lot of police like me, and are sophisticated enough to know I'm not anti-police, I'm anti-corruption, I'm anti the job they've been given, how their training has changed, and I don't like the fact that more and more of them will violate the Constitution and their oath of office.
[00:49:41.741 --> 00:49:44.742]  Their oath that they've sworn.
[00:49:44.742 --> 00:49:47.983]  Most of them haven't read the Constitution and Bill of Rights.
[00:49:47.983 --> 00:49:50.904]  And I'm not against police, I'm against the fact
[00:49:51.656 --> 00:49:58.300]  That they have been federalized in their training, and more and more are federalized, just out and out federalized.
[00:49:58.300 --> 00:50:03.443]  And that they're helping by... that's where the rubber meets the road.
[00:50:03.443 --> 00:50:06.825]  I mean, tyranny comes to your door in a uniform, boys and girls.
[00:50:06.825 --> 00:50:10.608]  That at the end of the day, they're destroying their own children's future.
[00:50:10.608 --> 00:50:17.272]  And at the end of the day, they've been subtly twisted, subtly brainwashed, convinced that all these things they're doing are good.
[00:50:18.211 --> 00:50:30.095]  I mean, I got a sickening article today here where they're recruiting firemen now to be spies and tattletales and firemen to have cameras videotaping people who are talking on cell phones or don't have their seatbelts on.
[00:50:30.095 --> 00:50:31.456]  You know, I love firemen.
[00:50:31.456 --> 00:50:32.996]  They're wonderful people.
[00:50:32.996 --> 00:50:35.557]  They're the last true public servants.
[00:50:35.557 --> 00:50:37.678]  They're heroes, firemen and women.
[00:50:37.678 --> 00:50:38.578]  I salute you.
[00:50:38.578 --> 00:50:41.199]  I give money to the fire department.
[00:50:41.199 --> 00:50:43.580]  They've done stuff to help me with my grandparents in the past.
[00:50:44.196 --> 00:50:54.743]  When I was out of town and my grandparents needed help, when my grandfather was still alive, and my God, to see them getting brought into the whole Jack Bauer world where, you know, we're all criminals and the state's got to watch us.
[00:50:54.743 --> 00:50:59.086]  And these thousands of cameras up and microphones and this whole control grip.
[00:51:00.154 --> 00:51:05.177]  The government and the media has always got excuses to surveil and manipulate and violate rights.
[00:51:05.177 --> 00:51:16.665]  But at the end of the day, those running and owning and lobbying and manipulating and pulling the strings of our government are criminal, in spades, and they're the ones that need to be watched, arrested, controlled, dominated.
[00:51:16.665 --> 00:51:18.546]  And I just want the police to know that.
[00:51:18.546 --> 00:51:20.047]  You're not criminal, most of you.
[00:51:20.047 --> 00:51:21.528]  Most of you are good men and women.
[00:51:21.528 --> 00:51:22.989]  You've got a tough job.
[00:51:22.989 --> 00:51:28.733]  But the state you work for, the government you work for, is totally rogue, totally out of control,
[00:51:29.381 --> 00:51:31.783]  And destroying our country.
[00:51:31.783 --> 00:51:32.624]  Now, you've got a choice.
[00:51:32.624 --> 00:51:38.089]  You're going to stand with the people and the Republic, or with the private corporations that have had a hostile takeover of our government.
[00:51:38.089 --> 00:51:40.110]  We'll be right back with a second hour.
[00:51:40.110 --> 00:51:40.611]  Stay with us.
[00:51:50.583 --> 00:51:51.884]  Hi, this is Ted Anderson.
[00:51:51.884 --> 00:51:56.807]  Over the years, Genesis Communications Network has grown by leaps and bounds, reaching millions of listeners.
[00:51:56.807 --> 00:51:59.828]  The impact on political and social issues have been enormous.
[00:51:59.828 --> 00:52:04.151]  Businesses associated with the network have grown to become valuable enterprises.
[00:52:04.151 --> 00:52:10.334]  If you are accredited and have an entrepreneurial spirit, national radio may be the opportunity you're looking for.
[00:52:10.334 --> 00:52:11.995]  Call me today at 877-996-4327, extension 101.
[00:52:11.995 --> 00:52:14.357]  For more information, that's 877-996-4327, extension 101.
[00:52:21.536 --> 00:52:24.478]  Are your Federal Reserve notes looking for a safe haven?
[00:52:24.478 --> 00:52:27.100]  Mine found it in precious metals.
[00:52:27.100 --> 00:52:30.923]  Not paper promises, but actual gold in my possession.
[00:52:30.923 --> 00:52:38.168]  It is liquid, it is private, it owes no one, it cannot go bankrupt, and it maintains its purchasing power.
[00:52:38.168 --> 00:52:40.750]  Find your answer at Midas Resources.
[00:52:40.750 --> 00:52:41.290]  That's 1-800-686-2237.
[00:52:41.290 --> 00:52:42.411]  The answer is at 1-800-686-2237.
[00:52:42.411 --> 00:52:43.311]  Yes, there is one.
[00:52:52.620 --> 00:52:59.383]  Prepare yourself for a talk radio interview.
[00:52:59.383 --> 00:53:02.185]  Scrap your souls in and hold on.
[00:53:02.185 --> 00:53:04.966]  He stands for truth.
[00:53:04.966 --> 00:53:08.148]  He stands for justice.
[00:53:08.148 --> 00:53:10.609]  He stands for what's right.
[00:53:10.609 --> 00:53:13.910]  This is the Alex Jones Show.
[00:53:13.910 --> 00:53:16.772]  Call Alex now, toll free at 877-590-5525.
[00:53:22.310 --> 00:53:30.159]  Now live from Austin, Texas, here's Alex Jones.
[00:53:30.159 --> 00:53:32.602]  We'll have wide open phones in the second hour.
[00:53:32.602 --> 00:53:34.444]  I'm here every Sunday from 4 to 6 p.m.
[00:53:34.444 --> 00:53:35.545]  Central Standard Time.
[00:53:35.545 --> 00:53:36.386]  That's 5 to 7 p.m.
[00:53:36.386 --> 00:53:36.807]  Eastern Time.
[00:53:39.266 --> 00:53:54.033]  The toll-free number to join us is 877-590-5525, 877-590-5525, or locally in Central Texas, if you're listening to the mothership station I broadcast out of, that's 836-0590, and we'll get you up and on the air.
[00:53:54.033 --> 00:53:57.254]  Todd, Tom, many others that are patiently holding, we'll get to you.
[00:53:57.254 --> 00:54:00.576]  Let me first, at the start of this hour, get into war news.
[00:54:01.809 --> 00:54:05.953]  Twenty-three soldiers died in one day over the weekend.
[00:54:05.953 --> 00:54:13.061]  This is the first of the surge of 3,600 troops arrived in Baghdad and surrounding areas.
[00:54:13.061 --> 00:54:25.113]  The surge, and of course every general, every top military expert who's just neutral on this, has said that taking the troops out of the armored compounds like the Green Zone
[00:54:25.620 --> 00:54:38.806]  And what's sticking them in 16 extra little police substations, unguarded, in Baghdad and other areas, other hotspots, is just providing more targets and guaranteeing an acceleration of the troops being killed.
[00:54:38.806 --> 00:54:39.986]  And that indeed has happened.
[00:54:39.986 --> 00:54:43.868]  They started sticking them outside the high-walled bases and they're dying!
[00:54:43.868 --> 00:54:46.129]  And it does absolutely nothing!
[00:54:46.129 --> 00:54:49.370]  It just gives the insurgency more people to shoot at.
[00:54:49.370 --> 00:54:51.011]  But Bush talks about sacrifice
[00:54:51.536 --> 00:54:55.817]  Yes, it's human sacrifice we're talking about, and just what's the logic there?
[00:54:55.817 --> 00:54:59.158]  Escalating the war.
[00:54:59.158 --> 00:55:02.219]  Now let's get into a story here out of the Korea Times.
[00:55:02.219 --> 00:55:05.180]  It's also in several other major international publications.
[00:55:05.180 --> 00:55:10.382]  The story is reposted up on PrisonPlanet.com and InfoWars.com.
[00:55:10.382 --> 00:55:16.343]  Right now, as a top story, if you'd like to go read it along with me, or read the entire story, I'm just going to read a few paragraphs.
[00:55:16.343 --> 00:55:16.664]  U.S.
[00:55:16.664 --> 00:55:21.245]  plans invasion, broad attack on Iran.
[00:55:21.857 --> 00:55:35.530]  You see, the plan originally, with the Israeli 83 plan, that was implemented in 2002 for the 2003 invasion of Iraq, was not what you heard on the news, to go put the lights on and help the people and, you know, take care of them and get in and get out.
[00:55:35.530 --> 00:55:44.638]  It was always to build permanent bases and to use Iraq, as the PNAC documents written by the Vice President and Jeb Bush stated, as in Wolfowitz and Perl and the rest of them,
[00:55:46.044 --> 00:55:49.545]  And Crystal, to launch an attack on Iran and Syria.
[00:55:49.545 --> 00:56:00.026]  So, even if you're for this war, the government and the media were dishonest together against the people, and lied to us, and lied to the troops, and said you'll be back by next Christmas.
[00:56:00.026 --> 00:56:01.687]  Which was a complete and total lie.
[00:56:01.687 --> 00:56:07.068]  They said less than one year, and we're coming up on four years here in just a few months.
[00:56:07.068 --> 00:56:10.188]  So put that in your pipe, and smoke it.
[00:56:10.188 --> 00:56:11.468]  They're also doing stop-loss.
[00:56:11.468 --> 00:56:13.709]  People have already served two, three, four tours.
[00:56:13.709 --> 00:56:15.289]  They're now starting over there.
[00:56:16.249 --> 00:56:16.610]  U.S.
[00:56:16.610 --> 00:56:19.173]  plans invasion, broad attack on Iran.
[00:56:19.173 --> 00:56:19.453]  U.S.
[00:56:19.453 --> 00:56:27.724]  contingency planning for military action against Iran's nuclear program goes beyond limited strikes and would effectively unleash a war against the country, a former U.S.
[00:56:27.724 --> 00:56:29.926]  intelligence analyst said on Friday.
[00:56:29.926 --> 00:56:31.529]  I've seen some of the planning.
[00:56:31.529 --> 00:56:34.172]  You're not talking about a surgical strike, said Wayne White.
[00:56:34.412 --> 00:56:40.375]  Who was a top Middle East analyst for the State Department's Bureau of Intelligence and Research until March of 2005.
[00:56:40.375 --> 00:56:45.017]  You're talking about a war against Iran that likely would destabilize the Middle East for years to come.
[00:56:45.017 --> 00:56:46.837]  And then we've got to stay even longer, see?
[00:56:46.837 --> 00:56:49.799]  They're getting us into a fight that just gets bigger and bigger.
[00:56:49.799 --> 00:56:50.039]  Why?
[00:56:50.039 --> 00:56:54.301]  Do defense contractors make more money if we were there 6 months or if we were there 20 years?
[00:56:54.301 --> 00:56:56.061]  And now they admit we'll be there 30 years.
[00:56:56.061 --> 00:56:57.402]  You see, they lied to us again.
[00:56:59.512 --> 00:57:00.152]  It continues.
[00:57:00.152 --> 00:57:05.835]  You're talking about a war against Iran that would likely destabilize the Middle East for years, White told the Middle East Policy Council of Washington.
[00:57:05.835 --> 00:57:06.856]  Think Tank.
[00:57:06.856 --> 00:57:11.338]  We're not talking about just surgical strikes against an array of targets inside Iran.
[00:57:11.338 --> 00:57:22.384]  We're talking about clearing a path to the targets by taking out much of the Iranian Air Force, Kilo-class submarines, anti-ship missiles that could target commerce or U.S.
[00:57:22.384 --> 00:57:26.626]  warships in the Gulf, and maybe even Iran's ballistic missile capability, White said.
[00:57:27.805 --> 00:57:29.246]  Hundreds of targets.
[00:57:29.246 --> 00:57:31.829]  I'm much more worried about the consequences of a U.S.
[00:57:31.829 --> 00:57:41.438]  or Israeli attack against Iran's infrastructure, which would prompt vigorous Iranian retaliation, he said, than a civil war in Iraq, which could be confined to that country.
[00:57:41.438 --> 00:57:44.541]  So basically, the global private banks are destroying our borders.
[00:57:45.359 --> 00:57:46.760]  Figure this out, folks.
[00:57:46.760 --> 00:58:01.708]  The same people destroying the dollars valued, in case you hadn't checked, it's been devalued by half now, the same people destroying our borders and our sovereignty, the same people destroying our Bill of Rights and Constitution, the heart of what America is all about, are the same ones running these phony wars.
[00:58:01.708 --> 00:58:05.129]  It doesn't matter if it's Democrats or Republicans, they're all together.
[00:58:05.129 --> 00:58:12.093]  All the committee chairmen, all the major leadership, unless you're talking about Senator Hagel, who's just positioning himself for the 08 run for the presidency.
[00:58:13.733 --> 00:58:18.399]  President George W. Bush has stressed he is seeking a diplomatic solution, just as he promised.
[00:58:18.399 --> 00:58:20.402]  Remember, I promised we want a diplomatic resolution.
[00:58:20.402 --> 00:58:21.924]  There's no plan to attack Iraq.
[00:58:21.924 --> 00:58:23.346]  Turned out it was a total lie.
[00:58:23.346 --> 00:58:25.749]  They planned to attack them all along and lied to the public.
[00:58:25.749 --> 00:58:29.814]  Again, the point is, even before the war, they cannot lie to us all the time.
[00:58:30.464 --> 00:58:31.765]  This is improper.
[00:58:31.765 --> 00:58:33.065]  This is a fraud.
[00:58:33.065 --> 00:58:34.426]  They didn't just mess up.
[00:58:34.426 --> 00:58:35.226]  Oh, we screwed up.
[00:58:35.226 --> 00:58:37.707]  We thought WMDs were there.
[00:58:37.707 --> 00:58:51.134]  We have the White House memo, the White House confirms is authentic, where four months before the attack, him and Tony Blair in the White House for hours talking about how to stage WMD fines, how to lie, how to frame people!
[00:58:51.134 --> 00:58:52.735]  Does that not make you mad?
[00:58:52.735 --> 00:58:53.555]  It makes me angry.
[00:58:56.207 --> 00:58:56.707]  It goes on.
[00:58:56.707 --> 00:59:01.009]  President Bush has stressed he is seeking a diplomatic solution to the dispute over Iran's nuclear program.
[00:59:01.009 --> 00:59:01.829]  Total lie.
[00:59:01.829 --> 00:59:04.611]  But he has not taken the military option off the table.
[00:59:04.611 --> 00:59:13.474]  At his recent rhetoric plus together financial sanctions and actions against Iran, involvement in Iraq has revived talk in Washington about a possible U.S.
[00:59:13.474 --> 00:59:15.075]  attack on Iran.
[00:59:15.075 --> 00:59:22.158]  The Bush administration and many of its Gulf allies have expressed growing concern about Iran's rising influence in the region and the prospect of it acquiring nuclear weapons.
[00:59:23.109 --> 00:59:32.476]  George Bush Senior, Bill Clinton, and then Bush, even his first eight months, nine months in office, publicly blocked FBI investigations of AQ Khan Laboratories.
[00:59:32.476 --> 00:59:41.022]  If you don't know what that is, if you're going to shoot your mouth off about having to turn the place into a parking lot, but you can't find it on a map, you need to know the facts.
[00:59:41.022 --> 00:59:50.269]  Our government, the British government, the Israeli government, helped transfer the materials, controlled materials, to build nuclear weapons and missiles to Pakistan!
[00:59:52.586 --> 00:59:56.469]  Again, just like they helped arm Russia, helped arm China, helped arm North Korea.
[00:59:56.469 --> 01:00:04.055]  Who was on the board of ABB, the Swiss company, as the chairman, when they transferred reactors to make A-bombs to Kim Jong-il of North Korea?
[01:00:04.055 --> 01:00:09.679]  Donald Rumsfeld, who transferred the chemical and biological weapons in 1983 and 1984 to Saddam.
[01:00:09.679 --> 01:00:11.861]  Donald Rumsfeld, who got aspartame approved.
[01:00:11.861 --> 01:00:18.125]  Donald Rumsfeld, who got Terminator genes in the seeds, destroying our crops and screwing up the whole biosphere.
[01:00:18.125 --> 01:00:19.046]  Donald Rumsfeld!
[01:00:21.981 --> 01:00:24.784]  I mean, my gosh!
[01:00:24.784 --> 01:00:25.864]  This gets me boiling.
[01:00:25.864 --> 01:00:27.846]  So I'm done with that report.
[01:00:27.846 --> 01:00:31.389]  We are going to break here in a few minutes, but let's jam one call in.
[01:00:31.389 --> 01:00:33.251]  We'll go to Todd, then Tom.
[01:00:33.251 --> 01:00:35.632]  Let's talk to Todd in Corpus Christi, Texas.
[01:00:35.632 --> 01:00:36.313]  You're on the air.
[01:00:36.313 --> 01:00:37.574]  Sir, go ahead.
[01:00:37.574 --> 01:00:38.395]  Hi there, Mr. Jones.
[01:00:38.395 --> 01:00:39.516]  Welcome back from your vacation.
[01:00:39.516 --> 01:00:44.139]  I just want to start out by saying the gentleman who set in for you did a wonderful job while you were gone.
[01:00:44.139 --> 01:00:48.863]  I love Dacey's take on the UN and the internationalists, and Jack Blood is just... Jack Blood is awesome.
[01:00:48.863 --> 01:00:49.744]  Two great hosts, yeah.
[01:00:51.198 --> 01:00:59.730]  Yeah, I wanted to recommend to your audience out there, um, I picked up America Freedom to Fascism, one of my latest purchases from your online shop, and that is a fantastic movie.
[01:00:59.730 --> 01:01:05.318]  Extremely powerful, and I just want to, you know, for the record, you know, ask you again, now copies of that are authorized, right?
[01:01:06.141 --> 01:01:08.343]  I didn't make America Freedom to Fascism.
[01:01:08.343 --> 01:01:08.923]  No, I know.
[01:01:08.923 --> 01:01:21.692]  Aaron Russo did and he said on my show, you can make copies of America Freedom to Fascism, you can buy America Freedom to Fascism, the history of the Federal Reserve, the IRS, and The Globalist at InfoWars.com or by calling toll free 888-253-3139.
[01:01:24.685 --> 01:01:29.490]  Right now, if somebody in your audience hasn't seen it yet or purchased it, it is highly recommended.
[01:01:29.490 --> 01:01:29.950]  Unbelievable.
[01:01:29.950 --> 01:01:35.175]  Now, this, to me, seems like the greatest blow to the internationalists, exposing the Federal Reserve.
[01:01:35.175 --> 01:01:36.977]  Yeah, the Federal Reserve's private.
[01:01:36.977 --> 01:01:42.182]  Folks, the true elite aren't, quote, into going out and having free market businesses and making money.
[01:01:42.182 --> 01:01:43.563]  They literally make the money.
[01:01:43.563 --> 01:01:44.084]  They print it.
[01:01:44.424 --> 01:01:46.345]  They give orders to our Treasury.
[01:01:46.345 --> 01:01:47.506]  It is a total fraud.
[01:01:47.506 --> 01:01:48.846]  It is British-owned.
[01:01:48.846 --> 01:01:49.667]  It is a joke!
[01:01:49.667 --> 01:01:51.828]  We were reconquered by Britain in 1913.
[01:01:51.828 --> 01:01:53.789]  It is an absolute fact.
[01:01:53.789 --> 01:02:01.912]  Listen, Alan Greenspan in 1968 published a book that was published by the imprint of Ayn Rand, exposing the Federal Reserve.
[01:02:01.912 --> 01:02:03.593]  I own the ridiculous thing.
[01:02:03.593 --> 01:02:05.614]  Okay, he was an anti-New World Order guy.
[01:02:05.614 --> 01:02:09.116]  They came and bought him off in 84 and made him Fed Chairman.
[01:02:09.116 --> 01:02:11.097]  I got Alan Greenspan talking like me!
[01:02:11.704 --> 01:02:19.386]  Alan Greenspan wrote a book saying it's privately owned and a fraud and a scam, and he was so effective at fighting them, they hired him!
[01:02:19.386 --> 01:02:20.566]  Anything else?
[01:02:20.566 --> 01:02:21.006]  Yes, sir.
[01:02:21.006 --> 01:02:23.167]  Uh, can I continue on the other side or hold?
[01:02:23.167 --> 01:02:24.627]  Well, what else you got to cover?
[01:02:24.627 --> 01:02:27.068]  Well, I, uh, deal with the Federal Reserve, but I had a couple, two questions.
[01:02:27.068 --> 01:02:31.529]  I'm gonna, uh, real fast, I'll put you on hold, we'll get back, we'll go to you in another call, I've got to give another call this time.
[01:02:31.529 --> 01:02:33.009]  Tons of more news straight ahead, stay with us!
[01:02:40.425 --> 01:02:40.966]  Yeah.
[01:02:52.242 --> 01:02:53.383]  It's no secret.
[01:02:53.383 --> 01:02:59.045]  Aluminum itself adversely affects the blood-brain barrier and is capable of causing DNA damage.
[01:02:59.045 --> 01:03:04.148]  Research has even shown that aluminum salts used in antiperspirants have detrimental effects.
[01:03:04.148 --> 01:03:06.649]  So why are you still using traditional deodorant?
[01:03:06.649 --> 01:03:09.470]  Well, there is an alternative and it's called No-BO.
[01:03:09.470 --> 01:03:17.814]  No-BO eliminates the bacterial growth which causes odor and does not interfere with perspiration which is important for allowing your body to expel toxins.
[01:03:17.814 --> 01:03:21.996]  There are no chemicals, aluminum, preservatives, or petroleum-based ingredients in No-BO.
[01:03:22.336 --> 01:03:28.741]  Just natural ingredients like grapeseed oil, arrowroot powder, silica, vitamin E, tea tree oil, and geranium.
[01:03:28.741 --> 01:03:33.064]  No-BO's job is to destroy the bacteria that causes the odor while soothing your skin.
[01:03:33.064 --> 01:03:37.587]  You can use No-BO under your arms, on tough foot odors, or for athlete's foot.
[01:03:37.587 --> 01:03:41.911]  No-BO is guaranteed 100% or receive a full refund.
[01:03:41.911 --> 01:03:44.573]  Visit No-BO.com to order.
[01:03:44.573 --> 01:03:47.395]  That's No-BO.com or call 850-723-8599.
[01:03:51.912 --> 01:03:55.835]  When making important financial decisions, you should always know the facts.
[01:03:55.835 --> 01:03:59.639]  That's why Midas Resources is willing to pay you to read the facts.
[01:03:59.639 --> 01:04:08.827]  Midas Resources, a team of hand-picked financial specialists with decades of financial experience who are ready to provide you with state-of-the-art, up-to-date financial services.
[01:04:08.827 --> 01:04:12.770]  Midas Resources offers a host of services and stands behind their products.
[01:04:13.050 --> 01:04:17.914]  In fact, if you call and order their free MIDAS report, MIDAS Resources will pay you!
[01:04:17.914 --> 01:04:23.558]  This detailed report will provide you with financial history on the safest and most profitable areas to invest in.
[01:04:23.558 --> 01:04:29.143]  If you read the report, MIDAS Resources will send you a free Walking Liberty Silver Half Dollar.
[01:04:29.143 --> 01:04:30.484]  So, what are you waiting for?
[01:04:30.484 --> 01:04:33.646]  Get the facts and call MIDAS Resources toll-free at 888-292-2709.
[01:04:33.646 --> 01:04:33.867]  That's 888-292-2709.
[01:04:39.531 --> 01:04:52.215]  And remember, if you read the Midas Report, you'll receive a free Walking Liberty silver half dollar.
[01:04:52.215 --> 01:05:01.038]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[01:05:01.038 --> 01:05:08.640]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[01:05:09.389 --> 01:05:16.835]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:05:16.835 --> 01:05:28.563]  Terror Storm chronicles the lies that took us to war in Iraq, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[01:05:28.563 --> 01:05:32.546]  Terror Storm is a definitive guide to the history of government-sponsored terrorism.
[01:05:32.546 --> 01:05:34.788]  It's an anthology of government crimes.
[01:05:34.788 --> 01:05:38.631]  Terror Storm is a film that everyone who wants to be truly informed must see.
[01:05:39.224 --> 01:05:46.669]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[01:05:51.658 --> 01:05:54.240]  We're talking with Paul Dow from Timeshares Only.
[01:05:54.240 --> 01:05:58.102]  Paul, I hear you've just come out with this great new kit that you're giving away?
[01:05:58.102 --> 01:06:05.907]  Yeah, it's called the Top 10 Secrets to Buying and Selling Timeshares, and it's just a phenomenal resource for anybody looking to sell their timeshare.
[01:06:05.907 --> 01:06:06.947]  Well, tell us about it.
[01:06:06.947 --> 01:06:09.909]  Well, first of all, it tells you what your timeshare is really worth.
[01:06:10.189 --> 01:06:10.810]  Uh-huh.
[01:06:10.810 --> 01:06:12.991]  And more importantly, how to sell it for top dollar.
[01:06:12.991 --> 01:06:17.114]  Well, there are thousands of people out there just waiting to buy your timeshare.
[01:06:17.114 --> 01:06:20.456]  But you sort of need to learn the secrets to getting the most cash for it.
[01:06:20.456 --> 01:06:21.877]  And the kit is free?
[01:06:21.877 --> 01:06:27.181]  Yes, but it's only a limited time offer, so you need to call our toll-free number now, and we'll rush it right out.
[01:06:27.181 --> 01:06:30.824]  Well, sounds like a pretty sweet thing for really anybody who owns a timeshare.
[01:06:31.204 --> 01:06:32.125]  It really is.
