[00:00:02.150 --> 00:00:03.150]  He stands for truth.
[00:43:47.186 --> 00:43:50.427]  Then the city pimps that did it now move up to be state senators.
[00:43:50.467 --> 00:43:52.108]  They get to control how it's divvied up.
[00:43:52.448 --> 00:43:54.829]  And they do it right out in front of everybody.
[00:43:56.505 --> 00:44:01.827]  Right out, and I remember going and seeing the crying old guys in their cowboy hats, and the old ladies, please don't take it!
[00:44:02.007 --> 00:44:04.848]  And they would just laugh and go, but it's for the Earth!
[00:44:05.488 --> 00:44:14.072]  They'd have all these hippies in their sandals and long hair, and I don't care how you dress, the point is you, it's your little costume, all in there, we save our springs, it's for the Earth!
[00:44:14.432 --> 00:44:15.912]  And I was like, no it's not!
[00:44:16.632 --> 00:44:20.534]  No, it says right here they're gonna build on it, it's a scam, they're the biggest landowners in the country!
[00:44:21.134 --> 00:44:23.215]  Shut up, you right wing devil!
[00:44:23.985 --> 00:44:25.406]  I'm like, no, it's the documents!
[00:44:25.466 --> 00:44:26.307]  It's the documents!
[00:44:27.648 --> 00:44:39.919]  And I had some of the people from those different groups point-blank get me in the parking lots and at restaurants, you know, and at events where I debated them and on radio shows, just in the hall go, you can't stop us, the public's teaked up!
[00:44:40.760 --> 00:44:46.746]  I'll never forget one of them sitting there saying that to me, and I was just like, I could say his name on air, but I'm just going to leave Sleeping Dog's line because he could deny it.
[00:44:47.346 --> 00:44:49.328]  Let's just say he's got dark hair and a dark mustache.
[00:44:49.828 --> 00:44:50.369]  And he's there,
[00:44:51.408 --> 00:44:54.590]  I was debating him on Shannon Burke's radio show on the other station years ago.
[00:44:55.450 --> 00:44:58.592]  And, uh, I go out there to get some coffee during the break and he's out there and he just snickers.
[00:44:58.952 --> 00:45:00.212]  No one will believe you.
[00:45:00.252 --> 00:45:00.993]  No one cares.
[00:45:01.013 --> 00:45:02.394]  They don't know.
[00:45:02.854 --> 00:45:03.834]  And I was like, but you're taking the land.
[00:45:03.854 --> 00:45:05.775]  And he goes, of course we are!
[00:45:06.195 --> 00:45:08.977]  I mean, it's just like, they're laughing at you!
[00:45:09.057 --> 00:45:10.818]  I can't handle it anymore!
[00:45:10.838 --> 00:45:16.781]  I mean, do you love being gamed and scammed and always took?
[00:45:17.921 --> 00:45:19.202]  Is it fun to be idiots?
[00:45:20.885 --> 00:45:21.646]  Alright, I'm going to shut up.
[00:45:21.686 --> 00:45:22.467]  I said I'd take calls.
[00:45:22.487 --> 00:45:24.108]  I've got so much news coming up in the next hour.
[00:45:24.249 --> 00:45:25.870]  Let's just go to Dave right now.
[00:45:25.890 --> 00:45:26.771]  I'll call him from New York.
[00:45:26.831 --> 00:45:28.293]  Dave, thanks for holding her on the air.
[00:45:28.976 --> 00:45:30.057]  Hey Alex, how are you doing?
[00:45:30.077 --> 00:45:33.659]  New York calling to tell you guys how you're doing.
[00:45:33.839 --> 00:45:35.180]  I'm having trouble understanding you, go ahead.
[00:45:35.380 --> 00:45:38.562]  Sorry, I mumble sometimes.
[00:45:39.003 --> 00:45:44.807]  I watched the Bill Maher Show to basically monitor what's going on around with these people.
[00:45:44.827 --> 00:45:46.688]  You know, I sounded mean when I started the show.
[00:45:47.068 --> 00:45:52.992]  Bill Maher attacked 9-11 Truth the last 4 or 5 shows off and on calling us mental patients, idiots, liars.
[00:45:53.312 --> 00:45:58.556]  And so, We Are Change LA went in there and confronted him Friday and took over for 5 minutes.
[00:45:58.596 --> 00:45:58.836]  Go ahead.
[00:45:59.676 --> 00:46:00.237]  Absolutely.
[00:46:00.257 --> 00:46:08.321]  It reminded me of, like, you know, you shine a light on evil, but, like, shining a light on Bill Maher, and he absolutely ran around like a cockroach.
[00:46:08.701 --> 00:46:15.385]  You know, he was, like, he was completely, completely out of control, and he showed exactly what they are.
[00:46:15.705 --> 00:46:16.846]  He showed exactly what they are.
[00:46:17.306 --> 00:46:18.387]  You know, the false left
[00:46:19.153 --> 00:46:22.379]  You know, he's totally contributed, and Matthews is there.
[00:46:22.580 --> 00:46:24.203]  The guys at We Are Change do so much.
[00:46:26.528 --> 00:46:31.016]  I was originally calling, sorry for going up there, I don't know if you saw this, John Mayer?
[00:46:32.007 --> 00:46:36.392]  Uh, you know, it's on one of those stupid TMZ.com videos, you know, when they're coming outside of a bar.
[00:46:37.092 --> 00:46:40.736]  And I think, like, with the Bill Maher thing, it's critical mass.
[00:46:41.376 --> 00:46:48.003]  And, like, when John Mayer does that, that's exactly the type of thing that, you know, is happening with Ron Paul.
[00:46:48.023 --> 00:46:49.885]  It's affecting other outlets.
[00:46:51.640 --> 00:46:54.862]  That's right, I heard about him on TV screaming Ron Paul or something.
[00:46:54.902 --> 00:46:56.323]  It's the Constitution?
[00:46:56.884 --> 00:46:58.025]  Yeah, yeah, yeah.
[00:46:58.125 --> 00:47:06.110]  I'm 26 years old, so I still go out to the bars and mingle with the socialites and everything, but that's the type of thing I encounter.
[00:47:07.732 --> 00:47:11.634]  People are holding John Mayer back, like he's saying something so terrible.
[00:47:12.595 --> 00:47:12.835]  I know.
[00:47:12.895 --> 00:47:21.418]  I didn't see it, but everybody told me about him saying, I like Ron Paul and the Constitution, and people, like, grab him like he said Satan is king or something.
[00:47:21.498 --> 00:47:22.098]  Exactly.
[00:47:22.339 --> 00:47:22.839]  Exactly.
[00:47:23.119 --> 00:47:24.619]  And I never would have seen something like that.
[00:47:24.679 --> 00:47:25.600]  It's just a friend of mine.
[00:47:25.620 --> 00:47:27.800]  That's because they're scared to death, my friend.
[00:47:28.201 --> 00:47:28.381]  Yeah.
[00:47:28.561 --> 00:47:29.541]  Well, you saw the video.
[00:47:29.901 --> 00:47:32.342]  First off, tell folks who Mayer is, who may not know, and tell them what you saw.
[00:47:32.722 --> 00:47:34.243]  Oh, John Mayer is a great musician.
[00:47:35.672 --> 00:47:38.534]  He wrote that song called, uh, what was it called?
[00:47:38.554 --> 00:47:40.355]  It's called, uh... It doesn't matter, go ahead.
[00:47:40.375 --> 00:47:43.577]  ...putting on the world to change, and it's a great political song, because there's so few.
[00:47:43.877 --> 00:47:44.137]  Yes.
[00:47:44.698 --> 00:47:53.163]  And, um, so yeah, so he's a musician, he's also done, you know, people might know, like, some other songs, but, um, and he's talking to the kid from Accepted.
[00:47:53.603 --> 00:47:56.004]  You know, the movie Accepted, and he's done some other movies.
[00:47:56.024 --> 00:47:56.285]  Yes.
[00:47:56.405 --> 00:47:58.526]  Those stupid, uh, chewing gum movies.
[00:47:59.330 --> 00:48:05.393]  And, you know, the guy's just, you know, they're obviously having some sort of debate about the presidential candidacy and everything.
[00:48:05.453 --> 00:48:09.175]  And, you know, you can tell maybe the other kid that you don't really know who he's going to vote for.
[00:48:09.195 --> 00:48:12.337]  Probably, you know, establishment Hillary or something is going to save us, you know.
[00:48:12.757 --> 00:48:17.840]  Looking at Ron Paul like he's a Republican from Texas, just not being able to discern that there's a difference.
[00:48:18.681 --> 00:48:21.982]  And there's all these people holding him back because they're probably out drinking and everything.
[00:48:22.683 --> 00:48:26.265]  And all John Mayer is saying is, Ron Paul knows the Constitution.
[00:48:26.545 --> 00:48:27.685]  I read the Constitution.
[00:48:27.926 --> 00:48:28.486]  You should.
[00:48:29.472 --> 00:48:33.135]  And, uh, you know, there's no other candidate that represents the Constitution.
[00:48:33.155 --> 00:48:34.777]  We're all supposed to be for that.
[00:48:35.177 --> 00:48:35.858]  Absolutely.
[00:48:36.358 --> 00:48:36.959]  Absolutely.
[00:48:37.019 --> 00:48:41.102]  And by the way, for those who just joined us, Ron Paul, the media keeps saying he raised $5 million.
[00:48:41.142 --> 00:48:43.004]  He raised $5 million in a week and a half.
[00:48:47.196 --> 00:49:00.542]  Okay, and he raised $5 million in the quarter before that, and he raised $3 million in the quarter before that, and now he's trying to raise, what is it, $18 million in this next quarter, and he's on track to do it.
[00:49:01.062 --> 00:49:05.084]  He's raising more money than Mitt Romney right now.
[00:49:05.924 --> 00:49:07.065]  Oh, is all that money?
[00:49:08.462 --> 00:49:24.887]  Rupert Murdoch has had newspapers in New York, Australia, England, all over the world write big articles saying it's a myth, there's two guys eating Hot Pockets and excavating their noses with their pinkies, playing video games that have made Ron Paul this popular and made Ron Paul this huge success.
[00:49:26.387 --> 00:49:29.348]  And they just keep trying to say that and say that, but finally this week,
[00:49:30.410 --> 00:49:33.851]  CNN, Fox, people send me the clips.
[00:49:33.891 --> 00:49:35.471]  I get it all advertised down to me.
[00:49:35.871 --> 00:49:37.131]  It was every TV network.
[00:49:37.151 --> 00:49:38.232]  I mean, it was everything.
[00:49:38.852 --> 00:49:40.272]  Ron Paul is now first here.
[00:49:40.592 --> 00:49:43.933]  Ron Paul is in the pole position to win the Republican nomination.
[00:49:44.373 --> 00:49:46.173]  And Las Vegas, who's never wrong.
[00:49:46.573 --> 00:49:52.614]  There's huge bets placed on who's going to win nominations and who's going to get second place and who the president's going to be, for those that didn't know that.
[00:49:53.035 --> 00:49:54.235]  Las Vegas has to be right.
[00:49:54.275 --> 00:49:56.855]  They've never been wrong on the president or who gets nominations.
[00:49:57.235 --> 00:50:00.096]  And they're saying only Ron Paul can beat Hillary.
[00:50:01.082 --> 00:50:04.445]  Only Ron Paul can beat Hillary.
[00:50:05.886 --> 00:50:11.489]  That's the big Vegas booking houses that do the lines on the NFL.
[00:50:11.650 --> 00:50:13.151]  I mean, it's the biggest ones out there.
[00:50:13.171 --> 00:50:13.891]  There's a whole bunch of them.
[00:50:13.911 --> 00:50:16.113]  And they're all saying... Their numbers vary slightly.
[00:50:16.373 --> 00:50:17.634]  Some say he's 5-1 now.
[00:50:17.654 --> 00:50:18.454]  Some say he's 3-1.
[00:50:18.494 --> 00:50:19.395]  Some say he's 2-1.
[00:50:19.555 --> 00:50:24.018]  But they all say he will be the only one who can beat Hillary.
[00:50:24.218 --> 00:50:25.599]  And they go through all this analysis.
[00:50:25.639 --> 00:50:29.102]  And it's my analysis, too, because if you know the truth, you're going to say the same thing.
[00:50:29.142 --> 00:50:30.483]  That's what I've been saying for years.
[00:50:31.483 --> 00:50:32.904]  I said Hillary would be the nominee.
[00:50:32.964 --> 00:50:34.505]  I said she would raise more money than anybody.
[00:50:34.565 --> 00:50:37.706]  I mean, I knew that when Rupert Murdoch was hanging out with her every week five years ago.
[00:50:38.747 --> 00:50:40.408]  And only she can defeat him.
[00:50:42.549 --> 00:50:44.070]  Only Ron Paul can beat her.
[00:50:45.470 --> 00:50:48.252]  And that's the point I'm trying to make here.
[00:50:49.412 --> 00:50:56.516]  That all these Republicans that aren't putting out even conservative values, of course Republicans aren't going to rally to them.
[00:50:57.586 --> 00:51:07.431]  And the establishment scenario was to let 10 guys get up there, dilute the field, never let any of them get any traction, to ensure Hillary won.
[00:51:07.912 --> 00:51:08.812]  Now that was a tactic.
[00:51:09.553 --> 00:51:12.694]  In the past, they'd only let two, three guys get up there during those Republican debates.
[00:51:13.515 --> 00:51:14.915]  Now they let 10, 11 of them up.
[00:51:15.536 --> 00:51:24.100]  The establishment, the big money, the people who have the president as their little puppets, their little minions, thought that would happen.
[00:51:24.120 --> 00:51:26.822]  But Ron Paul, in that field of crud,
[00:51:28.243 --> 00:51:38.526]  You know, that field of open border promoting, gun control loving, abortion loving, scum, fake conservatives, all dolled up like the little frisses they are.
[00:51:39.286 --> 00:51:44.007]  You know, when they're not out running around on the... I'm not going to say it.
[00:51:44.027 --> 00:51:46.408]  We're out of time for this hour.
[00:51:46.628 --> 00:51:48.629]  We're going to come back and take more calls from Tim and others.
[00:51:51.071 --> 00:51:53.212]  Gasoline prices are out of control!
[00:51:53.552 --> 00:51:56.633]  Are you tired of giving your hard-earned dollars to the major oil companies?
[00:51:56.874 --> 00:52:01.436]  Did you know that the oil companies have developed special products to increase mileage in their own vehicles?
[00:52:01.816 --> 00:52:04.437]  Very few customers even know such products exist.
[00:52:04.897 --> 00:52:11.640]  SFR has obtained this technology that is backed by testing the oil companies have run, yet they don't want you to know about them.
[00:52:12.120 --> 00:52:17.342]  This product is made right here in the United States and is not a typical gas treatment found at your local store.
[00:52:17.742 --> 00:52:19.442]  SFR lasts up to six months.
[00:52:19.903 --> 00:52:23.244]  SFR works so well that it even improves mileage on new cars.
[00:52:23.744 --> 00:52:34.187]  SFR recently ran this ad and the response from all over the US was so incredibly strong that we're allowing GCN listeners to receive a free bottle when one is purchased at our regular price of $9.99.
[00:52:34.547 --> 00:52:37.648]  If you're not completely delighted with the savings,
[00:52:37.788 --> 00:52:38.448]  Prepare your stereo, Silver.
[00:52:38.468 --> 00:52:38.668]  Talk radio.
[00:52:38.708 --> 00:52:40.910]  It'll give you a new experience like no other.
[00:52:40.930 --> 00:52:41.890]  Scrap your soul, Shannon.
[00:52:41.910 --> 00:52:42.110]  Hold on.
[00:52:42.130 --> 00:52:42.770]  He's done for true.
[00:53:06.087 --> 00:53:07.969]  He stands for justice.
[00:53:09.310 --> 00:53:10.932]  He stands for what's right.
[00:53:11.232 --> 00:53:14.075]  This is the Alex Jones Show.
[00:53:15.056 --> 00:53:16.257]  Call Alex now at 877-590-5525.
[00:53:16.277 --> 00:53:20.061]  Now live from Austin, Texas, here's Alex Jones.
[00:53:32.592 --> 00:53:34.933]  We are now into our number two.
[00:53:35.174 --> 00:53:39.056]  After this guest is in the studio with us, I promise I'm going to get to all the patient crawlers.
[00:53:39.096 --> 00:53:40.757]  I will get to every one of you that's on hold right now.
[00:53:41.877 --> 00:53:51.223]  Then I'm going to get more into 9-11, because we have a whole bunch of firemen, emergency workers, EMTs, saying they were told to get back from Building 7, it was going to be blown up.
[00:53:51.243 --> 00:53:53.104]  We've always had a video of them saying it as it happened.
[00:53:53.744 --> 00:53:56.266]  And the owner saying he blew it up, and this is all hidden in plain view.
[00:53:56.626 --> 00:53:58.167]  But now we have all these other eyewitnesses,
[00:53:59.810 --> 00:54:00.971]  That is all coming up.
[00:54:01.051 --> 00:54:04.214]  Also, I'm going to get into runs on British banks, what that means here in the U.S.
[00:54:04.234 --> 00:54:06.196]  There have been runs on U.S.
[00:54:06.596 --> 00:54:06.937]  banks.
[00:54:07.637 --> 00:54:10.980]  More and more evidence comes out this latest, some have been live on video, is fake.
[00:54:11.100 --> 00:54:19.328]  Even mainstream media analysts, top computer experts, graphics, special effects experts, all over the map are saying this is staged.
[00:54:20.336 --> 00:54:23.977]  And also, all over the United States and England, children are being fingerprinted.
[00:54:24.057 --> 00:54:25.817]  In some cases, the parents aren't even being asked.
[00:54:26.137 --> 00:54:28.598]  This is all part of getting you into the system, and we have the documents.
[00:54:28.638 --> 00:54:31.558]  It's not for your safety, as you've been hearing.
[00:54:31.878 --> 00:54:33.319]  So that is coming up as well.
[00:54:34.739 --> 00:54:35.599]  Terry Melton.
[00:54:36.539 --> 00:54:38.700]  I've known Terry off and on, seen him at events for a couple of years.
[00:54:38.740 --> 00:54:39.820]  Really got to know him this year.
[00:54:39.840 --> 00:54:44.381]  He's done some video work for us out at events as a freelance videographer.
[00:54:45.421 --> 00:54:47.382]  And let me just start the story this way.
[00:54:47.402 --> 00:54:48.662]  This is a story up on
[00:54:49.534 --> 00:54:50.494]  ImproWars.net.
[00:54:51.034 --> 00:54:53.215]  Feds step up actions in Brown case.
[00:54:53.255 --> 00:54:54.135]  Supporters arrested.
[00:54:54.155 --> 00:54:55.595]  And it goes on.
[00:54:55.635 --> 00:54:57.616]  The AP reported on the incident.
[00:54:58.096 --> 00:55:03.817]  Four men accused of helping obstruct justice in the case of convicted tax evaders, Ed and Elaine Brown, have been arrested.
[00:55:04.277 --> 00:55:04.617]  U.S.
[00:55:04.677 --> 00:55:10.758]  Marshal Steven Monier said, Monier said the men are Serino Reno Gonzalez, 30, of Alice, Texas.
[00:55:10.798 --> 00:55:12.619]  Danny Riley, 40, of Albany, New York.
[00:55:12.979 --> 00:55:14.399]  Pay attention to that name, Danny Riley.
[00:55:14.799 --> 00:55:16.860]  Jason Gerard, 22, of Brookhaven, New York.
[00:55:17.140 --> 00:55:17.980]  And Robert Wolfe, 50, of
[00:55:19.531 --> 00:55:20.452]  Randolph, Vermont.
[00:55:20.932 --> 00:55:26.455]  Charges range from accessory after the fact to possession and use of a firearm in relation to a crime of violence.
[00:55:26.495 --> 00:55:27.536]  Now let's just stop right there.
[00:55:27.936 --> 00:55:38.822]  This case has got a lot of attention because he's out there, Mr. Brown and his wife, the multi-millionaire contractor and his dentist wife, who found out that the IRS was private for the Federal Reserve, which is true.
[00:55:39.583 --> 00:55:41.744]  Regardless of how you want to argue about it, that is a fact.
[00:55:42.524 --> 00:55:43.305]  They took over in 1913.
[00:55:43.345 --> 00:55:45.686]  That's the history of our country.
[00:55:45.786 --> 00:55:46.627]  They write books about it.
[00:55:46.747 --> 00:55:47.927]  Greenspan's written a book about it.
[00:55:47.947 --> 00:55:48.748]  This is public.
[00:55:49.901 --> 00:55:51.262]  That's Alan Greenspan for you, folks.
[00:55:52.744 --> 00:55:54.765]  But again, I know most of you don't read, so they're not worried about it.
[00:55:55.846 --> 00:56:02.272]  And to make a long story short, the Browns have said, we're not leaving, and we're out here armed, and we're going to defend ourselves, we're not going.
[00:56:02.872 --> 00:56:06.436]  And they've had some rock concerts out of their property, two of them.
[00:56:07.436 --> 00:56:15.864]  And I've never been there, but I've covered it, and I remember watching on a video cam live at the event a few months ago, a Homeland Security helicopter at below tree level.
[00:56:16.718 --> 00:56:20.882]  I mean, it was lower than the trees, right over crowds of people for eight hours.
[00:56:21.302 --> 00:56:25.846]  I watched it for two and had to go back to work trying to be provocative.
[00:56:25.886 --> 00:56:32.231]  Danny Riley, who'd been out there following the events a few months ago, was in the Associated Press and other local publications.
[00:56:33.052 --> 00:56:39.037]  He's a local of New York, went there and he was walking the dog by the fence and guys in ghillie suits shot at him.
[00:56:39.418 --> 00:56:44.262]  Then he jumped on the ground, they tasered him, they first lied about it, now they admit that they lied, and that's true.
[00:56:45.109 --> 00:56:48.550]  And they're just really trying to escalate this into another Ruby Ridge or Waco.
[00:56:49.470 --> 00:56:50.830]  Which we don't want to see happen.
[00:56:50.870 --> 00:56:52.510]  I don't want anybody on either side to be hurt.
[00:56:53.071 --> 00:56:58.251]  And the illegal aliens in the bills are given at least five years of tax amnesty.
[00:56:58.992 --> 00:57:01.452]  And that's been in the last amnesty bill and the new amnesty bill.
[00:57:01.472 --> 00:57:04.173]  Why can't citizens get this?
[00:57:04.253 --> 00:57:08.293]  And are we going to get dead citizens and dead federal marshals and dead FBI?
[00:57:08.313 --> 00:57:09.073]  They don't want that, no.
[00:57:09.093 --> 00:57:10.114]  But the FBI running this.
[00:57:10.294 --> 00:57:10.694]  Over this?
[00:57:10.734 --> 00:57:11.654]  I mean, is this worth it?
[00:57:12.944 --> 00:57:17.186]  When we've got crime just rampant and almost four trillion missing from the Pentagon.
[00:57:17.206 --> 00:57:26.831]  But the reason we have Terry Melton here today is because he's a member of the press and he's out professionally shooting video of all sorts of events.
[00:57:26.851 --> 00:57:27.771]  It's what he does for a living.
[00:57:28.792 --> 00:57:37.756]  And he was about to, he went up to New York to cover the 9-11 event, the anniversary, and then he met up with Danny Reilly to follow him back out to the Browns to do one more interview because he was making a film about it.
[00:57:38.457 --> 00:57:40.758]  By the way, since this happened last Wednesday,
[00:57:41.286 --> 00:57:48.068]  When they SWAT teamed him and grabbed him in New York, they've told local news they can't go and interview the Browns anymore.
[00:57:49.029 --> 00:57:52.010]  And they've shut the place down, and that's a violation of the press.
[00:57:52.790 --> 00:57:54.190]  And this is getting very serious.
[00:57:54.210 --> 00:57:55.771]  This is a huge escalation.
[00:57:56.311 --> 00:57:57.391]  We've got a few minutes before we've got a break.
[00:57:57.411 --> 00:57:58.892]  We're going to come back and finish your story.
[00:57:59.652 --> 00:58:04.234]  But Terry Melton, there is a reason that you've decided to go public.
[00:58:06.204 --> 00:58:13.567]  In fact, you told me privately that if they had just detained you and let you go and hadn't threatened you, you would have, you know, you're a member of the media, you wouldn't have made a big deal out of this.
[00:58:14.607 --> 00:58:16.007]  But this has really changed your life.
[00:58:16.027 --> 00:58:23.610]  I mean, you were telling me earlier that you knew there was tyranny in this country, but to experience it for yourself has really changed your whole view on the world.
[00:58:23.670 --> 00:58:25.431]  So, in a synopsis, run through what happened.
[00:58:26.371 --> 00:58:29.172]  It was a pretty unpleasant experience, to say the least.
[00:58:29.192 --> 00:58:29.952]  Go ahead and start over.
[00:58:29.992 --> 00:58:30.952]  I'm sorry, we didn't have your mic up.
[00:58:32.493 --> 00:58:35.014]  It was a pretty unpleasant experience, to say the least.
[00:58:36.648 --> 00:58:42.650]  We went through the whole process where the marshals came in.
[00:58:42.670 --> 00:58:51.512]  We didn't hear any warrants or any form of idea of knowing why they were coming in.
[00:58:51.892 --> 00:58:55.033]  There were just a bunch of marshals and ATF.
[00:58:55.053 --> 00:58:56.273]  That mic seems to be bad.
[00:58:56.293 --> 00:58:58.974]  Will you swing another mic over there, Amanda, for us?
[00:58:59.014 --> 00:58:59.714]  Just stay there.
[00:58:59.734 --> 00:59:00.074]  I'm sorry.
[00:59:00.094 --> 00:59:00.754]  Just stay where you're at.
[00:59:01.824 --> 00:59:02.585]  It's a bad mic.
[00:59:02.705 --> 00:59:04.086]  I don't know what's going on here.
[00:59:05.147 --> 00:59:06.728]  We'll turn that mic off and turn the other one on.
[00:59:07.008 --> 00:59:07.768]  All right.
[00:59:07.788 --> 00:59:08.289]  Let's start over.
[00:59:08.309 --> 00:59:09.710]  Go ahead.
[00:59:11.331 --> 00:59:12.672]  We should have checked this beforehand.
[00:59:12.692 --> 00:59:13.733]  I didn't know the mics up here.
[00:59:13.753 --> 00:59:15.294]  Other mics weren't going to work.
[00:59:15.314 --> 00:59:15.474]  Okay.
[00:59:15.494 --> 00:59:16.255]  You can go ahead now, sir.
[00:59:16.795 --> 00:59:17.115]  All righty.
[00:59:17.636 --> 00:59:18.316]  Start over.
[00:59:18.376 --> 00:59:18.716]  Start over.
[00:59:19.497 --> 00:59:21.198]  From New York or from Danny's?
[00:59:21.278 --> 00:59:21.839]  Just the whole story.
[00:59:21.859 --> 00:59:22.499]  Go ahead and start over.
[00:59:22.699 --> 00:59:27.342]  Well, I went to New York with Danny Riley, you know, just to experience the whole 9-11
[00:59:28.835 --> 00:59:29.536]  Yes, we're good to go!
[00:59:59.116 --> 01:00:08.963]  I went off to do a job as an electrical contractor, and I pretty much was just sitting around the house watching the news, hoping that the 9-11 Truth Movement would get some coverage.
[01:00:09.944 --> 01:00:11.105]  Obviously there was no coverage.
[01:00:12.245 --> 01:00:22.352]  As I'm working on my camera, because my camera got wet from all the rain, Daniel Raleigh had returned probably back about 1 or 1-30.
[01:00:22.372 --> 01:00:23.233]  Describe what happened.
[01:00:25.051 --> 01:00:35.936]  Well, I hear a bunch of cars screeching, doors slamming, a lot of screaming, and I initially thought it was, you know, Denny's neighbors fighting.
[01:00:36.697 --> 01:00:50.804]  I go to the window and there's just, the whole street is full of marshals and cops and people in suits, and the first thing I thought was, okay, I'm right in the middle of a, you know, a raid.
[01:00:51.727 --> 01:01:00.854]  And I turned around after looking out the window and seeing all this, and then I see the three gentlemen with their sniper rifles aimed right at me.
[01:01:00.914 --> 01:01:04.997]  I could actually see the guy's eye through the scope, and it was pretty surreal.
[01:01:05.017 --> 01:01:06.197]  You said you saw him wink?
[01:01:06.658 --> 01:01:07.378]  Well, yeah.
[01:01:08.099 --> 01:01:10.140]  Yeah, it was a pretty surreal moment, to say the least.
[01:01:10.440 --> 01:01:18.966]  I proclaimed myself, you know, as a guest of Danny Reilly, and so they, you know, they pulled me over to there.
[01:01:19.006 --> 01:01:21.068]  They put me in cuffs, took me downstairs.
[01:01:22.089 --> 01:01:22.309]  Yes, I am.
[01:01:51.621 --> 01:01:52.202]  We're good to go.
[01:02:06.062 --> 01:02:10.064]  So, um... Now, we're going to come back and talk about how they threatened to rape you.
[01:02:10.585 --> 01:02:11.765]  Abu Ghraib style.
[01:02:12.786 --> 01:02:15.327]  And you weren't going to talk about any of this until they threatened to rape you.
[01:02:15.728 --> 01:02:19.510]  I was cooperating, giving them all the questions, answering all the questions they wanted.
[01:02:19.530 --> 01:02:22.712]  But this is the new America where they watch Jack Bauer and they think rape's good.
[01:02:23.132 --> 01:02:25.413]  Okay, homosexual rape threats.
[01:02:26.814 --> 01:02:29.976]  This is the country run by people like the Senator Craig.
[01:02:30.096 --> 01:02:30.696]  We'll be right back.
[01:02:30.716 --> 01:02:31.076]  Stay with us.
[01:02:52.852 --> 01:02:54.253]  It is a big idea.
[01:02:54.273 --> 01:02:56.354]  A new world order.
[01:02:57.095 --> 01:03:01.098]  In the near future, Earth is dominated by a powerful government.
[01:03:01.118 --> 01:03:04.140]  It's known as the Bilderberg Group.
[01:03:04.773 --> 01:03:07.014]  Both their objectives be world domination.
[01:03:07.574 --> 01:03:10.015]  For thousands of years, their dark order grew.
[01:03:10.756 --> 01:03:18.059]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:03:21.099 --> 01:03:26.081]  For the first time in history, the elite's plan for world government is blown wide open.
[01:03:26.561 --> 01:03:30.022]  You will learn the secret that drives the entire New World Order agenda.
[01:03:30.423 --> 01:03:32.944]  Bill Burgess is making great progress toward a world government.
[01:03:32.984 --> 01:03:33.944]  Most people have no idea.
[01:03:33.964 --> 01:03:34.924]  They're not after money.
[01:03:34.944 --> 01:03:36.005]  They have all the money they need.
[01:03:36.225 --> 01:03:36.925]  They're after power.
[01:03:37.205 --> 01:03:38.206]  That's what they're after.
[01:03:38.366 --> 01:03:42.887]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[01:03:43.108 --> 01:03:45.889]  Or watch it online right now at PrisonPlanet.tv.
[01:03:47.069 --> 01:03:47.369]  Endgame.
[01:03:47.830 --> 01:03:49.270]  Blueprint for global enslavement.
[01:03:49.870 --> 01:03:50.891]  You have been warned.
[01:03:51.471 --> 01:03:52.432]  Ted Anders from Midas.
[01:03:52.672 --> 01:03:53.012]  November 2nd, 2007.
[01:03:53.172 --> 01:03:53.792]  Gold 794.60 ounce.
[01:03:53.812 --> 01:03:56.073]  Gold coins can be purchased for $818.65, $403.50 per half, $201.75 per quarter.
[01:03:56.113 --> 01:03:56.534]  That's $818.65, $403.50, and $201.75.
[01:04:06.044 --> 01:04:12.006]  The Chinese government has begun a campaign of economic threats against the U.S., hinting liquidation of its vast holdings of U.S.
[01:04:12.066 --> 01:04:16.387]  Treasuries, responding to Washington's trade sanctions, forcing the Yen Revolution.
[01:04:16.687 --> 01:04:25.169]  Communist Party bodies are warning that Beijing may use its 1.33 trillion reserves as a political weapon, causing bond yields to spike, hammering the U.S.
[01:04:25.189 --> 01:04:27.770]  housing market and throwing the economy into a recession.
[01:04:28.070 --> 01:04:31.933]  Russia, Switzerland, and several other countries have reduced their holdings due to this threat.
[01:04:32.133 --> 01:04:38.579]  Economist Ambrose Evans Pritchard published a report, China Threatens Nuclear Option of Dollar Sales.
[01:04:38.859 --> 01:04:40.020]  Call for the report today, 800-686-2237.
[01:04:40.220 --> 01:04:45.585]  The value of your hard-earned money is being lost in a global game of chess.
[01:04:45.685 --> 01:04:45.965]  Call 800-686-2237.
[01:04:45.985 --> 01:04:46.165]  That's 800-686-2237.
[01:04:52.842 --> 01:04:55.464]  Hi neighbor, this is Steve Schenck, Fearless Task Force.
[01:04:55.985 --> 01:05:01.550]  For the first time in our country, decisions you make about food will determine whether you live free or die hard.
[01:05:01.870 --> 01:05:09.016]  You can decide to ignore us fools that scream food shortage, contamination, genetic poisoning, or you can store as much food as you can get.
[01:05:09.557 --> 01:05:15.982]  You can decide you can't afford a supply, or you can do whatever it takes to get food because you're a survivor, not a quitter.
[01:05:16.222 --> 01:05:18.424]  You can decide to plan food supplies for Christmas.
[01:05:18.845 --> 01:05:20.266]  What if you decide to do nothing?
