[00:00:01.918 --> 00:00:02.959]  He stands for truth.
[00:46:17.120 --> 00:46:26.182]  And he's big buddies, of course, with the owner of the World Trade Center complex and helped get him, in the court case, the double insurance payout.
[00:46:26.522 --> 00:46:31.483]  And, of course, he's a Russian emigre and an admitted dual citizen of Israel.
[00:46:32.003 --> 00:46:37.328]  Yeah, I mean, I don't know why other countries aren't allowed to have dual citizens running the government, but the U.S.
[00:46:37.448 --> 00:46:39.269]  is, except that's not exactly true.
[00:46:39.850 --> 00:46:49.017]  Governor Perry's head of Texas-Mexico relations is a Mexican citizen who is also a former Mexican lobbyist for the President of Mexico.
[00:46:49.077 --> 00:46:51.819]  So, we're also run by other foreigners, too, yeah.
[00:46:52.220 --> 00:46:59.346]  Yeah, I mean, there's a real strong terror credential, not allowing the FBI to question spies who may have known something about us.
[00:46:59.366 --> 00:47:00.306]  Well, here's the deal.
[00:47:00.347 --> 00:47:00.827]  Here's the deal.
[00:47:01.327 --> 00:47:19.518]  I don't sit here and just bash Israel for no reason, but it's true that they arrested over 200 Israeli spies, the Feds have put out a secret memo saying, watch out, they're trying to infiltrate buildings, they've been caught with explosives, and all of that came out on Fox, and then Fox didn't retract, they removed the story, and they just said, we're not going to talk about it.
[00:47:19.918 --> 00:47:21.199]  AP also picked it up.
[00:47:21.879 --> 00:47:26.200]  And how many Israelis have been convicted for spying on the U.S.?
[00:47:26.720 --> 00:47:31.161]  And then people say, well, they're our ally, they're allowed to spy.
[00:47:31.401 --> 00:47:35.122]  Hey, if Americans are caught in those classified areas, they go to prison.
[00:47:35.402 --> 00:47:40.964]  And so I think Americans are at least worth as much and on the same rule as Israelis.
[00:47:41.004 --> 00:47:41.564]  Or maybe not.
[00:47:42.304 --> 00:47:49.486]  Maybe like Pastor Hagee down in San Antonio says, I actually heard him on the radio say that Israelis are better than everybody else.
[00:47:50.066 --> 00:48:08.557]  Honestly, Alex, as a Jewish United States citizen, I can tell you that most of our community does not support these... I mean, these people are Nazis and these people would... I mean, they are an abomination and... Well, I mean, I don't want to go... Listen, here's the deal.
[00:48:09.317 --> 00:48:14.180]  I got criticized by a bunch of people last week on my show because I read
[00:48:15.931 --> 00:48:22.655]  Five or six different news articles about Dubai buying up the British Stock Exchange, and Dubai trying to buy up the NASDAQ.
[00:48:23.096 --> 00:48:31.521]  I read news articles where the Financial Times of London, Reuters, CNBC, where it admitted the majority of the world's stock markets are controlled by Arab countries.
[00:48:31.921 --> 00:48:32.682]  Now that's a fact!
[00:48:33.342 --> 00:48:34.823]  And I've got a lot of friends in Hollywood.
[00:48:37.606 --> 00:48:40.627]  Yeah, the producers and the heads of the studios, because they know the system.
[00:48:41.027 --> 00:48:44.109]  A lot of them happen to be Jewish, and a lot of them, by the way, are also Italian, I found.
[00:48:44.409 --> 00:48:47.790]  Never hear that in the media, but it is, you know, the majority of Jewish guys, they started the industry.
[00:48:47.810 --> 00:48:49.831]  They went out there and did it, when it was nothing.
[00:48:50.790 --> 00:49:04.098]  But it's owned by big global corporations and you start finding out Sony and you start finding out that all these other big production houses, well Fox News is majority owned now by Arabs.
[00:49:05.198 --> 00:49:06.739]  There was a big controversy a few years ago.
[00:49:07.039 --> 00:49:07.940]  Murdoch's only like what?
[00:49:09.368 --> 00:49:11.570]  32% or something now, but he still has the biggest stake.
[00:49:11.610 --> 00:49:13.070]  But, you put all the pieces together.
[00:49:13.110 --> 00:49:16.112]  Fox News is owned by, uh, the Saudis are the biggest single owners.
[00:49:16.572 --> 00:49:18.033]  I mean, if you add all their shares together.
[00:49:19.054 --> 00:49:21.916]  And people say, oh, that's not true, it's not true, it's all Israel, they're the devils!
[00:49:23.977 --> 00:49:25.758]  It's more sophisticated than that.
[00:49:25.778 --> 00:49:32.262]  I mean, if I get up here on air and I tell you the Arabs, who I'm not enemies with, I'm just reporting the facts!
[00:49:32.902 --> 00:49:35.924]  I report that Shiites are not Al-Qaeda, it's the opposite group.
[00:49:36.588 --> 00:49:39.212]  I report that Iran is not al Qaeda, it's the opposite group.
[00:49:39.492 --> 00:49:41.415]  I'll just tell you what the facts are!
[00:49:42.116 --> 00:49:51.689]  And the Arabs are the biggest owners now of media in the United States, and over stock exchanges.
[00:49:52.739 --> 00:49:54.300]  And in many major U.S.
[00:49:54.360 --> 00:49:55.580]  cities, they're the majority owners.
[00:49:55.620 --> 00:49:58.041]  It's not the Japanese, it's not even the British anymore.
[00:49:58.321 --> 00:50:05.364]  Now, the British are still the biggest owners of raw land, oil, mines, a lot of infrastructure.
[00:50:05.384 --> 00:50:06.824]  The British are the most wealthy in the world.
[00:50:06.844 --> 00:50:08.045]  That is the elite that's based there.
[00:50:08.085 --> 00:50:08.885]  They're the kingdaddies.
[00:50:09.665 --> 00:50:11.586]  But, I mean, there's a lot of power at this table.
[00:50:11.786 --> 00:50:17.508]  But let me tell you, when I go to a Bilderberg group meeting, and when I've covered it year after year with people that are there covering it for us,
[00:50:18.892 --> 00:50:26.034]  You see Saudi sheiks going in, you see Jewish leaders, German leaders, Dutch, British leaders, they're all there, folks.
[00:50:26.054 --> 00:50:34.397]  And it's 125 of the world's elite, and usually a few minions they invite, like Clinton when he's a governor, Perry when he's a governor, Edwards when he's, you know, just a senator.
[00:50:36.218 --> 00:50:37.259]  And they run things.
[00:50:37.499 --> 00:50:38.299]  And let me tell you something.
[00:50:38.359 --> 00:50:40.620]  It isn't, hey, you're a Saudi, hey, you're a Jew in there.
[00:50:40.720 --> 00:50:49.224]  It's, hey, how do we expand our power, expand the property we own, how do we destroy the middle class, how do we set up a world government so nobody can ever challenge us in the future?
[00:50:50.324 --> 00:50:50.664]  Okay?
[00:50:52.085 --> 00:51:02.310]  And it is scary to realize that the British have been caught staging terror attacks, the Israelis have been caught staging terror attacks, the Russians have been caught staging terror attacks.
[00:51:02.750 --> 00:51:03.290]  Our government
[00:51:04.389 --> 00:51:05.650]  I mean, it's not my opinion.
[00:51:05.690 --> 00:51:15.554]  The Israeli news, Haratz, Jerusalem Post, have all reported... We'll just type, Israel admits to creating fake Al Qaeda.
[00:51:16.214 --> 00:51:17.695]  You'll get UPI, AP Reuters.
[00:51:18.655 --> 00:51:20.296]  That was five years ago that came out.
[00:51:20.596 --> 00:51:21.237]  It's in my films.
[00:51:21.697 --> 00:51:23.318]  I mean, I'm just reading out of AP.
[00:51:23.798 --> 00:51:33.182]  But also, the British created the radical IRA and literally commanded it in stage bombing attacks as a pretext for a police state in control and to occupy Northern Ireland.
[00:51:34.095 --> 00:51:34.897]  It's the same thing.
[00:51:34.937 --> 00:51:36.382]  I mean, they all do it.
[00:51:37.064 --> 00:51:38.669]  It's an inseparable group.
[00:51:39.351 --> 00:51:40.715]  Our problem is evil people.
[00:51:41.662 --> 00:51:42.703]  Not evil groups.
[00:51:43.043 --> 00:51:44.003]  We're all human beings.
[00:51:44.283 --> 00:51:46.304]  We're all cut from the same cloth, ladies and gentlemen.
[00:51:46.825 --> 00:51:47.905]  All right, we'll be right back.
[00:51:47.925 --> 00:51:48.746]  We're going to get into the war.
[00:51:48.766 --> 00:51:50.567]  We're going to get into the economy.
[00:51:51.127 --> 00:51:52.168]  Hi, this is Ted Anderson.
[00:51:52.268 --> 00:51:57.090]  Over the years, Genesis Communications Network has grown by leaps and bounds, reaching millions of listeners.
[00:51:57.190 --> 00:52:00.092]  The impact on political and social issues have been enormous.
[00:52:00.212 --> 00:52:04.234]  Businesses associated with the network have grown to become valuable enterprises.
[00:52:04.554 --> 00:52:10.497]  If you are accredited and have an entrepreneurial spirit, national radio may be the opportunity you're looking for.
[00:52:10.737 --> 00:52:14.739]  Call me today at 877-996-4327, extension 101.
[00:52:15.460 --> 00:52:22.103]  For more information, that's 877-996-4327, extension 101.
[00:52:22.223 --> 00:52:23.024]  Looking for profits?
[00:52:23.304 --> 00:52:24.685]  Looking for safety and security?
[00:52:24.705 --> 00:52:27.847]  The $10 Olympic commemorative gold coin offers both.
[00:52:28.267 --> 00:52:35.491]  This low-mintage collector coin, with a total series mintage under $600,000, has sold at four times its current price.
[00:52:35.891 --> 00:52:39.613]  Falling dollar values and inflation would make this likely to happen again.
[00:52:39.653 --> 00:52:41.394]  Secure your position today.
[00:52:41.474 --> 00:52:42.715]  Call Mitre 3 Services at 1-800-686-2237.
[00:52:42.735 --> 00:52:43.055]  That's 1-800-686-2237.
[00:52:43.075 --> 00:52:43.595]  It's a fact.
[00:52:43.615 --> 00:52:46.196]  Prepare your periosteum for a talk radio.
[00:52:46.216 --> 00:52:47.657]  The periosteum is like no other.
[00:52:47.677 --> 00:52:48.878]  Strap yourselves in and hold on.
[00:52:48.918 --> 00:52:49.738]  Deep down for truth.
[00:53:06.138 --> 00:53:08.000]  He stands for justice.
[00:53:09.341 --> 00:53:11.723]  He stands for what's right.
[00:53:11.804 --> 00:53:14.126]  This is the Alex Jones Show.
[00:53:15.127 --> 00:53:18.130]  Call Alex now, toll free at 877-590-5525.
[00:53:18.450 --> 00:53:21.693]  Now live from Austin, Texas, here's Alex Jones.
[00:53:34.776 --> 00:53:39.738]  Well, her 16-year-old daughter at the school admits it's never been a disciplinary problem.
[00:53:39.758 --> 00:53:47.161]  They have security guards that look like they live at Burger King running the facility.
[00:53:48.341 --> 00:53:51.102]  They shave heads and shades on inside.
[00:53:51.122 --> 00:53:55.004]  They had a birthday party there in Southern California.
[00:53:58.041 --> 00:53:59.282]  And a piece of cake fell on the floor.
[00:53:59.302 --> 00:54:00.542]  She cleaned it up, but not good enough.
[00:54:00.582 --> 00:54:04.805]  So they tackled her, broke her arm, cranked her elbow right up to her head.
[00:54:04.825 --> 00:54:06.906]  I'm surprised they didn't actually rip the arm completely off.
[00:54:07.746 --> 00:54:09.687]  Somebody else shot some video on their phone.
[00:54:09.727 --> 00:54:11.468]  They tackled him, charged him with assault.
[00:54:12.889 --> 00:54:15.951]  But they did the charging after the fact, after the mother complained.
[00:54:16.331 --> 00:54:19.793]  And when she got there, they said, listen, if you file charges, we're going to go ahead and arrest you.
[00:54:19.953 --> 00:54:20.073]  Now,
[00:54:22.253 --> 00:54:44.522]  In Tulia, Texas, a few years ago, and I covered this before it was even mainstream news, we had the local police department, because all the businesses shut down, all they had was the prison, they would just drive around randomly, and one weekend they arrested 50-something black people, no drugs were on them, they weren't on drugs, they just charged them all with having them, they certified that they did have drugs, the local corrupt police did, and they all went to jail.
[00:54:44.882 --> 00:54:46.382]  Turned out it was all fake, all made up.
[00:54:46.702 --> 00:54:48.063]  Remember what happened in Houston.
[00:54:49.152 --> 00:54:53.455]  The police chief, they framed, it wasn't just black people, it was everybody, over 4,000 people.
[00:54:53.835 --> 00:54:55.916]  That was in the Houston Chronicle, nothing was done about it.
[00:54:57.937 --> 00:55:00.479]  Right over 30% of those on death row were totally innocent.
[00:55:00.499 --> 00:55:01.600]  A lot of them have been executed.
[00:55:01.620 --> 00:55:03.201]  I mean, this is how it works.
[00:55:03.341 --> 00:55:07.663]  And now we've got all these squad car videos out of the, when the cops pull over, they say, listen, I'll frame you.
[00:55:08.124 --> 00:55:09.845]  Don't talk back to me, I'll say you assaulted me.
[00:55:10.565 --> 00:55:12.766]  And we've got all those posted on PrisonPlanet.com.
[00:55:12.966 --> 00:55:15.548]  So my point is, we've got a big crisis here.
[00:55:16.124 --> 00:55:22.669]  That somehow, A, cops have been taught that if you don't show your ID, they taser you if you're walking down the street.
[00:55:23.389 --> 00:55:25.991]  Or if you're in a wheelchair and can't get up, they taser you until you die.
[00:55:26.031 --> 00:55:26.932]  That just happened last week.
[00:55:27.512 --> 00:55:33.336]  Or if you can't urinate in a cup, they taser you ten times and that cop did get fired.
[00:55:33.356 --> 00:55:36.238]  But the point is, why do they think they can do this?
[00:55:36.859 --> 00:55:41.802]  And why did they break her arm and then to cover up for it, this was security guards, why did they do this?
[00:55:44.201 --> 00:55:49.065]  Flushay Mervin's mother, Latricia Majors, joins us.
[00:55:49.625 --> 00:55:54.068]  She actually worked for the school district and has since been kicked out of there and arrested herself.
[00:55:54.789 --> 00:56:01.053]  And I guess they may come arrest me and say I assaulted the cops from 2,000 miles away with my power beams or something.
[00:56:01.113 --> 00:56:01.574]  I don't know.
[00:56:02.434 --> 00:56:03.035]  But Ms.
[00:56:03.075 --> 00:56:04.416]  Majors, thank you for coming on with us.
[00:56:04.696 --> 00:56:05.617]  Thank you for having me.
[00:56:06.697 --> 00:56:10.981]  What on heaven's green earth is going on here, A, and then B,
[00:56:12.279 --> 00:56:14.160]  We can tell the media is spinning things.
[00:56:14.200 --> 00:56:18.021]  They call it a scuffle when they assaulted your daughter brutally.
[00:56:18.081 --> 00:56:20.022]  It's all on video, just out of the blue.
[00:56:20.382 --> 00:56:22.923]  I mean, give us details we haven't gotten from these newscasts.
[00:56:22.943 --> 00:56:25.284]  It's now a national news issue, as you know.
[00:56:25.304 --> 00:56:26.345]  Yes.
[00:56:26.785 --> 00:56:28.225]  Well, it was not a scuffle.
[00:56:28.445 --> 00:56:30.746]  Actually, what it was was a birthday celebration.
[00:56:31.687 --> 00:56:35.048]  One of her friends had brought a birthday cake to school for her birthday.
[00:56:35.478 --> 00:56:36.499]  We're good to go.
[00:57:04.201 --> 00:57:08.604]  And so all the kids were getting ready to go to class, cleaning up their mess, cleaning up the cake.
[00:57:08.945 --> 00:57:16.850]  So my daughter had a piece of cake on her plate, and she went to throw it in the trash, and someone bumped her, and it fell on the ground.
[00:57:17.371 --> 00:57:21.834]  Okay, well we've all spilt drinks and dropped things before, so now you get your arm broken for that.
[00:57:21.854 --> 00:57:22.674]  What happened next?
[00:57:22.714 --> 00:57:26.437]  Yes, and so the security guard comes over and asks her to pick it up.
[00:57:26.477 --> 00:57:31.521]  So she bent down and scooped it up with her hand, put it back on the plate, and threw it in the trash.
[00:57:32.228 --> 00:58:00.574]  She then proceeded to go to the restroom to wash all the frosting and cake off of her hands and she said when she came out he was standing right there and he said I told you to get the cake up she said I did he said well you need to get it all up and she said she walked back over there and was nothing but just crumbs and frosting on the ground so she said she attempted again to like scrape it with her hand and get the rest of it up and threw it in the trash and so she proceeded to go to class
[00:58:01.092 --> 00:58:02.152]  Because the bell had rang.
[00:58:02.792 --> 00:58:06.573]  And by the way, scores of witnesses all backed this up, and the school's not denying it.
[00:58:06.713 --> 00:58:08.114]  Go ahead and tell us what happened next.
[00:58:08.154 --> 00:58:08.514]  Yes.
[00:58:09.314 --> 00:58:14.915]  And she proceeds to go to class, and he called her back and said, you need to get all of it up.
[00:58:15.355 --> 00:58:19.016]  And she said, I've got all of it up that I can possibly get up with my hands.
[00:58:19.636 --> 00:58:29.098]  And so, she said he got a call on his walkie-talkie, I guess maybe from one of the other security guards or someone, and he started engaging in a conversation.
[00:58:29.537 --> 00:58:35.085]  So she said at that point she assumed that he was satisfied with what he looked down at.
[00:58:35.145 --> 00:58:36.587]  What did Jabba the Hutt do next?
[00:58:37.889 --> 00:58:44.058]  He then grabbed her arm, twisted it behind her back, and she said he lifted up, raised up on it.
[00:58:44.480 --> 00:58:45.140]  I don't think so.
[00:59:01.336 --> 00:59:30.051]  I would imagine one time I was playing around in a pool when I was like 12 with somebody older you know we were wrestling and he cracked my arm up just playing and it really it tore it and it was excruciating for so so but but but now I mean I know as bad as that is it gets a lot worse you get arrested the fellow videotaping it got arrested his somebody watching got arrested I mean this is like a piranha feeding frenzy of arresting now oh yes absolutely well I mean tell us just in a nutshell what happened
[00:59:31.957 --> 00:59:35.938]  Yes, well I mean what happened after he broke her arm?
[00:59:53.723 --> 00:59:55.585]  Call me and said, you need to get up here quick.
[00:59:55.605 --> 00:59:57.546]  The security guards are roughing your daughter up.
[00:59:57.646 --> 00:59:58.327]  Well, they haven't.
[00:59:58.387 --> 00:59:59.168]  It's thug riots.
[00:59:59.228 --> 01:00:01.169]  Yes, and they wouldn't let her call me.
[01:00:01.750 --> 01:00:06.594]  So the other parents that just so happened to be there, she asked my daughter, where is your telephone number?
[01:00:06.974 --> 01:00:10.457]  And the lady wrote it inside of her, the palm of her hand with a pen.
[01:00:11.177 --> 01:00:12.058]  So she called me.
[01:00:12.118 --> 01:00:13.419]  So that's how I got down there.
[01:00:13.940 --> 01:00:14.620]  And then what happened?
[01:00:14.640 --> 01:00:15.421]  You got there and?
[01:00:15.821 --> 01:00:18.984]  I got there and I walked in and I said, I'm pleased to meet Mervyn's mom.
[01:00:19.557 --> 01:00:21.578]  Um, I understand she's been injured.
[01:00:21.618 --> 01:00:22.399]  Where's my daughter?
[01:00:22.759 --> 01:00:24.720]  And they all told me they didn't know where she was.
[01:00:24.740 --> 01:00:27.582]  And so I'm like, what do you mean you don't know where she is?
[01:00:27.602 --> 01:00:28.763]  Can you bring her to me now?
[01:00:28.823 --> 01:00:29.704]  I know she's injured.
[01:00:29.724 --> 01:00:30.664]  Like Sergeant Schultz.
[01:00:30.764 --> 01:00:31.505]  I know nothing.
[01:00:31.645 --> 01:00:32.085]  Yes.
[01:00:32.265 --> 01:00:32.906]  No one knew.
[01:00:33.086 --> 01:00:34.967]  Everyone was saying that they didn't know where she was.
[01:00:34.987 --> 01:00:37.128]  So I waited for 15 minutes.
[01:00:37.329 --> 01:00:42.112]  Well, I mean, I mean, how did it end up with him charging you as, as, uh, the Satan himself?
[01:00:42.492 --> 01:00:47.155]  Well, after me waiting for approximately 25 minutes for them to bring me my daughter,
[01:00:47.648 --> 01:00:48.289]  They wouldn't.
[01:00:48.709 --> 01:00:50.591]  So, I proceeded to go into the school.
[01:00:50.631 --> 01:00:53.514]  I said, if you're not going to bring her to me, I'm going to go get her.
[01:00:53.654 --> 01:00:58.239]  Because my other daughter... But you're not allowed into the lockdown prison government training center.
[01:00:58.399 --> 01:00:58.780]  Exactly.
[01:00:58.900 --> 01:00:59.380]  Exactly.
[01:00:59.400 --> 01:01:00.581]  Not allowed into the camp, okay.
[01:01:01.002 --> 01:01:04.465]  So, my other daughter told me that there was a security room in the back of the school.
[01:01:04.505 --> 01:01:05.887]  So, I said, come take me there.
[01:01:06.328 --> 01:01:12.215]  So I proceeded to go into the school and one of the principals extended his arms and said, no you just need to wait in the office.
[01:01:12.235 --> 01:01:13.977]  They always do it and then charge you.
[01:01:14.057 --> 01:01:15.059]  So what happened?
[01:01:15.259 --> 01:01:17.842]  He extended his arms and said, you just need to wait in the office.
[01:01:18.062 --> 01:01:19.764]  And I said, I've waited for 25 minutes.
[01:01:19.824 --> 01:01:21.046]  I'm not waiting any longer.
[01:01:21.596 --> 01:01:24.637]  And I brushed up against his hand and that was my battery charge.
[01:01:24.837 --> 01:01:29.639]  Well, listen, usually you don't even have to touch him and you end up 10 years in federal prison or state prison.
[01:01:29.679 --> 01:01:30.039]  Yes.
[01:01:30.659 --> 01:01:36.441]  Well, that's a false charge, false imprisonment, official oppression, kidnapping of your child.
[01:01:36.541 --> 01:01:36.661]  Yes.
[01:01:37.542 --> 01:01:43.664]  I mean, you need to just... Listen, lawyers generally tell you to shut up and go along, but now you have Cochran's firm, so they won't do that.
[01:01:44.584 --> 01:01:50.366]  But, I mean, we just had cops beat up a couple in South Carolina because they had a Ron Paul sign on an upside-down American flag.
[01:01:50.686 --> 01:01:51.927]  Yeah, that's exactly what happened in this.
[01:02:07.454 --> 01:02:11.017]  Now also, when we get back, please stay with us for one more segment.
[01:02:11.037 --> 01:02:20.384]  I want to find out about the demonstration you had yesterday, or Friday now, and they're in front of a school of over 100 people, and I also want to get into how they arrested the camera guy.
[01:02:20.865 --> 01:02:27.670]  There's just a young man there with a camera, and he's still in jail, and man, I saw the photos and the video of them taking him down.
[01:02:27.710 --> 01:02:32.294]  They just, three big guys, literally like linebackers, rammed this young boy down, and
[01:02:32.694 --> 01:02:33.574]  It is a big idea.
[01:02:33.674 --> 01:02:34.375]  A new world order.
[01:02:34.415 --> 01:02:37.016]  In the near future, Earth is dominated by our government.
[01:03:02.094 --> 01:03:03.855]  It's known as the Bilderberg.
[01:03:04.896 --> 01:03:07.097]  Both their objective being world domination.
[01:03:07.717 --> 01:03:10.139]  For thousands of years their dark order grew.
[01:03:10.879 --> 01:03:18.323]  Now as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[01:03:21.245 --> 01:03:26.188]  For the first time in history, the elite's plan for world government is blown wide open.
[01:03:26.668 --> 01:03:30.131]  You will learn the secret that drives the entire New World Order agenda.
[01:03:30.551 --> 01:03:33.073]  Bill Burdick is making great progress toward a world government.
[01:03:33.113 --> 01:03:34.273]  Most people have no idea.
[01:03:34.293 --> 01:03:35.054]  They're not after money.
[01:03:35.074 --> 01:03:36.115]  They have all the money they need.
[01:03:36.355 --> 01:03:37.055]  They're after power.
[01:03:37.315 --> 01:03:38.336]  That's what they're after.
[01:03:38.476 --> 01:03:43.019]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[01:03:43.220 --> 01:03:46.662]  Or watch it online right now at PrisonPlanet.tv.
[01:03:46.782 --> 01:03:47.562]  Endgame.
[01:03:47.943 --> 01:03:49.984]  Blueprint for global enslavement.
[01:03:50.024 --> 01:03:51.125]  You have been warned.
[01:03:51.605 --> 01:03:53.687]  Ted Anders from Midas, October 12, 2007.
[01:03:54.088 --> 01:04:00.914]  Gold 750, 60 ounce gold coins can be purchased for $7.73, $7.77, $3.81, $5.50, half, $1.90, $7.75 per quarter.
[01:04:00.934 --> 01:04:03.817]  That's $7.73, $7.77, $3.81, $5.50, and $1.90, $7.75.
[01:04:05.319 --> 01:04:11.445]  The Chinese government has begun a campaign of economic threats against the U.S., hinting liquidation of its vast holdings of U.S.
[01:04:11.505 --> 01:04:15.889]  Treasuries, responding to Washington's trade sanctions, forcing the Yon revolution.
[01:04:16.209 --> 01:04:24.851]  Communist Party bodies are warning that Beijing may use its 1.33 trillion reserves as a political weapon causing bond yields to spike, hammering the U.S.
[01:04:24.891 --> 01:04:27.552]  housing market and throwing the economy into a recession.
[01:04:27.832 --> 01:04:31.773]  Russia, Switzerland and several other countries have reduced their holdings due to this threat.
[01:04:31.993 --> 01:04:38.515]  Economist Ambrose Evans Pritchard published the report, China Threatens Nuclear Option of Dollar Sales.
[01:04:38.875 --> 01:04:42.478]  Call for the report today, 800-686-2237.
[01:04:42.518 --> 01:04:45.761]  The value of your hard-earned money is being lost in a global game of chess.
[01:04:45.841 --> 01:04:46.081]  Call 800-686-2237.
[01:04:46.101 --> 01:04:46.301]  That's 800-686-2237.
[01:04:54.088 --> 01:04:55.849]  Hi, Steve Shank, Fearless Task Force.
[01:04:56.149 --> 01:04:58.990]  The J. Michael Stevens Group is shipping a lot of storable food.
[01:04:59.490 --> 01:05:01.691]  It's smart that you're getting going at your food supplies.
[01:05:02.312 --> 01:05:10.615]  One week after the report came out that the world had eaten more food than it produced last year, the country turned into a deep freeze, wiping out a huge part of the new crop.
[01:05:11.095 --> 01:05:11.635]  An example?
[01:05:12.176 --> 01:05:15.017]  In 24 hours, clementine oranges doubled in price.
[01:05:15.897 --> 01:05:18.658]  If you intend to start or finish your supply, call immediately.
[01:05:19.039 --> 01:05:22.300]  When you call, tell them how many adults and how many years of food you need.
[01:05:23.078 --> 01:05:28.259]  When there are shortages, missing items will be substituted, maintaining the quantity of food necessary.
[01:05:28.879 --> 01:05:30.380]  Money is not the problem.
[01:05:30.580 --> 01:05:31.580]  Availability is.
[01:05:32.100 --> 01:05:32.580]  Be careful.
[01:05:32.620 --> 01:05:37.881]  When food supplies get short, with no future, many retailers ship real trash to supply you.
[01:05:38.502 --> 01:05:40.582]  For safe food you can trust, call 800-409-5633.
[01:05:40.602 --> 01:05:41.662]  On the web, efoodsdirect.com.
[01:05:41.682 --> 01:05:41.722]  800-409-5633.
[01:05:52.766 --> 01:05:56.807]  We've all seen the Tornado device on TV and wondered if it really worked.
[01:05:57.307 --> 01:06:01.648]  I was also skeptical at first until we tested six Tornado units.
[01:06:01.908 --> 01:06:06.489]  And in every case, we got more miles per gallon and felt more power.
[01:06:06.789 --> 01:06:13.790]  Gasoline's expensive, so when we find something that saves us money, it just makes sense to get it.
[01:06:14.150 --> 01:06:17.551]  Call 800-500-8880 and order your Tornado unit today.
[01:06:17.791 --> 01:06:19.111]  Or visit TornadoAir.com.
[01:06:22.072 --> 01:06:23.113]  Oil is oil.
[01:06:23.673 --> 01:06:24.734]  Don't kid yourself!
[01:06:24.894 --> 01:06:28.036]  Technology makes better oils possible, like Royal Purple.
[01:06:28.196 --> 01:06:31.398]  Royal Purple reduces friction and increases film strength.
[01:06:31.679 --> 01:06:37.703]  Go to RoyalPurple.com and you'll find independent test results from North Carolina and Oklahoma State.
[01:06:37.863 --> 01:06:39.464]  Not hype, just facts.
[01:06:39.744 --> 01:06:40.504]  What's in it for you?
[01:06:40.625 --> 01:06:45.348]  Superior protection, fewer oil changes, more horsepower, torque, and better gas mileage.
[01:06:45.468 --> 01:06:51.112]  Find Royal Purple at Napa, O'Reilly's, your local high-performance center, and RoyalPurple.com.
[01:06:51.352 --> 01:06:51.672]  Today!
[01:06:53.353 --> 01:06:57.876]  News, politics, sports, cars, home improvement, health, and everything in between.
[01:06:57.916 --> 01:06:58.817]  We've got you covered.
[01:06:58.857 --> 01:07:01.159]  You're listening to the GCN Radio Network.
[01:07:01.359 --> 01:07:07.663]  Latricia Majors, her daughter, was assaulted
[01:07:22.279 --> 01:07:24.240]  The witnesses are all on record.
[01:07:24.260 --> 01:07:25.341]  The school isn't denying it.
[01:07:25.901 --> 01:07:27.863]  Just broke her arm, and they call it a scuffle.
[01:07:28.443 --> 01:07:29.904]  Oh, well, he had a little scuffle with it.
[01:07:30.104 --> 01:07:31.185]  That means it's two-way.
[01:07:31.605 --> 01:07:40.570]  Like, if somebody in the middle of the night, you're taking your garbage out for it to come the next morning, and somebody hits you on the back of the head with a lead pipe and splits your head open and robs you, it wasn't a scuffle.
[01:07:40.590 --> 01:07:41.291]  You were mugged.
[01:07:41.351 --> 01:07:42.191]  You were assaulted.
[01:07:43.192 --> 01:07:45.994]  But they always use these words, this psychology.
[01:07:46.654 --> 01:07:47.955]  Look, I got loaded phones.
[01:07:47.975 --> 01:07:48.816]  I'm going to get to everybody.
[01:07:48.856 --> 01:07:50.376]  Dean, Jeremy, Tom, Danny, Shelton.
[01:07:50.396 --> 01:07:51.057]  I'm going to get to you.
[01:07:51.809 --> 01:07:52.229]  We're good to go.
[01:08:09.781 --> 01:08:10.342]  Exactly.
[01:08:10.362 --> 01:08:12.463]  After the incident, they released my daughter to me.
[01:08:12.543 --> 01:08:14.144]  They finally took me to her.
[01:08:14.184 --> 01:08:14.644]  And I called 911.
[01:08:14.685 --> 01:08:15.525]  In the process, I called 911.
[01:08:37.624 --> 01:08:40.750]  So you called Satan to help you with a problem with the demon you had?
[01:08:41.091 --> 01:08:41.672]  Exactly.
[01:08:42.494 --> 01:08:44.378]  And I demanded that he be arrested.
[01:08:44.879 --> 01:08:47.966]  And so they all got in a huddle and came back and said, well you know what?
[01:08:48.470 --> 01:08:50.651]  If he's going to jail, you're going to jail.
[01:08:50.692 --> 01:08:52.012]  But he didn't go to jail, did he?
[01:08:52.112 --> 01:08:52.553]  No, he didn't.
[01:08:52.933 --> 01:08:57.256]  So the God, I mean, even a security guard now is God level compared to us normal scum.
[01:08:57.276 --> 01:08:58.036]  Exactly.
[01:08:58.116 --> 01:09:04.501]  And so normal scum, that's us, pathetic slug, you know, girls break their arms, little kids tackle them, false charge them.
[01:09:04.701 --> 01:09:07.963]  And so nothing happened to the God, but something happened to you.
[01:09:08.423 --> 01:09:09.084]  Exactly.
[01:09:09.184 --> 01:09:09.624]  What happened?
[01:09:10.444 --> 01:09:13.006]  They arrested me for battery.
[01:09:13.026 --> 01:09:17.189]  Spent the night in jail, then released me till four in the morning.
[01:09:17.918 --> 01:09:22.448]  And this is because you pushed by somebody to get your daughter when you got a phone call she'd been brutalized?
