[00:00:00.029 --> 00:00:00.630]  I don't know.
[03:37:36.303 --> 03:37:38.625]  Oh, not a judgment, a fact.
[03:37:39.385 --> 03:37:47.691]  We don't even win place a show on OECD standards compared to other countries, the Organization of Economic Cooperation in developing countries.
[03:37:48.111 --> 03:37:50.093]  And we spend just about more than anybody else.
[03:37:52.452 --> 03:37:56.355]  For many decades, we've enriched foreign industry at the expense of American industry.
[03:37:56.896 --> 03:37:57.396]  Yeah!
[03:37:57.736 --> 03:38:00.018]  You folks, you miss Clinton, don't you?
[03:38:00.399 --> 03:38:09.406]  Oh, and a Barbara, a Bill, all you people with Attention Deficit Disorder, you remember your liar in Chief Obama?
[03:38:09.966 --> 03:38:15.451]  When he lied his way into office as candidate Obama back in 2007 and 2008?
[03:38:15.871 --> 03:38:17.913]  But that's too far for you to remember, isn't it?
[03:38:18.393 --> 03:38:18.673]  Yeah!
[03:38:19.514 --> 03:38:28.251]  You remember him campaigning over there in the Rust Belt, saying to the folks, yeah, that I'm gonna bring back jobs and I'm gonna revisit NAFTA.
[03:38:29.226 --> 03:38:35.351]  And then, of course, he wrote about it in the Trends Journal as that was happening, because the people up there in Canada got a little tight about it.
[03:38:35.671 --> 03:38:39.835]  And he said, basically, from the Obama campaign, that's just political rhetoric.
[03:38:40.415 --> 03:38:45.299]  Yeah, and then he pushes through, or tries to, the Trans-Pacific Partnership.
[03:38:45.579 --> 03:38:48.261]  But you liberals love that, don't you, Barbara?
[03:38:48.642 --> 03:38:49.822]  Billy boy, man?
[03:38:50.543 --> 03:38:52.164]  You little hypocrites.
[03:38:53.305 --> 03:38:54.046]  Trump calls it.
[03:38:57.005 --> 03:39:00.909]  The many decades we've enriched foreign industry at the expense of American industry.
[03:39:01.489 --> 03:39:03.732]  Subsidize the armies of other countries.
[03:39:05.316 --> 03:39:08.337]  Well, allowing for the very sad depletion of our military.
[03:39:08.877 --> 03:39:21.379]  Now on that note, I want to make it very clear, I believe we spend more money, almost a trillion bucks, when you put all of it together with the black budgets and the intelligence agencies, I think we spend enough on the military.
[03:39:21.719 --> 03:39:30.781]  Because as you well know, I launched www.occupypeace.us and had a big rally up here with Ralph Nader, Cindy Sheehan, Dr. Robert Thurman, Gary Null and others.
[03:39:32.742 --> 03:39:45.129]  We defended other nations' borders while refusing to defend our own, and we spent trillions and trillions of dollars overseas while America's infrastructure has fallen into disrepair and decay.
[03:39:45.529 --> 03:39:46.049]  Exactly.
[03:39:46.349 --> 03:39:51.212]  We cannot agree with you more, and that's why I launched OccupyPeace.us.
[03:39:53.053 --> 03:39:56.075]  One by one, the factories shuttered and left our shores.
[03:39:57.145 --> 03:40:03.191]  With not even a thought about the millions and millions of American workers that were left behind.
[03:40:04.132 --> 03:40:05.593]  No, of course there wasn't a thought.
[03:40:06.314 --> 03:40:16.564]  You see, and by the way, those of you who know a little bit about my background, I used to, at a graduate school, I was the number two guy running the mayoral campaign in Yonkers, New York.
[03:40:17.265 --> 03:40:18.105]  Big city, about 300,000 people.
[03:40:19.912 --> 03:40:28.182]  ...was the Assistant to the Secretary of the New York State Senate and the Chief Government Affairs Specialist for the chemical industry from 1974 to 1979.
[03:40:30.990 --> 03:40:32.911]  In D.C., between D.C.
[03:40:32.951 --> 03:40:33.571]  and Chicago.
[03:40:34.351 --> 03:40:35.952]  So, I know how this game works.
[03:40:36.692 --> 03:40:48.176]  So when he says over here, one by one factories shuttered and left our shores with not even a thought about the millions and millions of American workers that were left behind, it was a sellout, folks.
[03:40:48.816 --> 03:40:49.276]  That's right.
[03:40:50.037 --> 03:40:51.997]  Biggest one by Bill Clinton with NAFTA.
[03:40:52.017 --> 03:40:54.198]  Remember that giant sucking sound?
[03:40:54.898 --> 03:40:55.098]  Yep.
[03:40:56.119 --> 03:40:56.719]  That's the one.
[03:40:58.039 --> 03:40:59.120]  It's called payoffs.
[03:41:00.319 --> 03:41:03.743]  Bribes that the politicians sold us out with.
[03:41:04.123 --> 03:41:09.248]  But in their nice language of deception, they call it campaign contributions.
[03:41:09.769 --> 03:41:11.330]  And why did Hitler lose?
[03:41:11.431 --> 03:41:18.838]  Well, thanks to WikiLeaks, showing the fraudulent activities of that wonderful Clinton Foundation that enriched them.
[03:41:18.858 --> 03:41:21.321]  Remember, they almost left the White House broke.
[03:41:21.801 --> 03:41:23.002]  According to Hillary Clinton.
[03:41:23.442 --> 03:41:28.225]  But now man, days worth of money in those hundreds of millions of dollar figures.
[03:41:28.585 --> 03:41:30.546]  Yes, that's why the factories closed.
[03:41:31.387 --> 03:41:35.909]  Trump goes on to say the wealth of our middle class has been ripped from their homes.
[03:41:36.810 --> 03:41:39.171]  And then redistributed all across the world.
[03:41:39.891 --> 03:41:41.472]  But that is the past.
[03:41:42.093 --> 03:41:45.114]  And we are now only looking to the future.
[03:41:45.915 --> 03:41:47.496]  And people should be cheering that.
[03:41:48.882 --> 03:41:52.104]  From this day forward, it's going to be only America First.
[03:41:53.365 --> 03:42:02.432]  Every decision on trade, on taxes, on immigration, on foreign affairs will be made to benefit American workers and American families.
[03:42:03.073 --> 03:42:10.779]  We must protect our borders from ravages of other countries, making our products, stealing our companies, and destroying our jobs.
[03:42:11.159 --> 03:42:12.380]  America First!
[03:42:13.241 --> 03:42:14.582]  I'm an America First-er.
[03:42:15.602 --> 03:42:17.424]  I put my money where my mouth is.
[03:42:18.413 --> 03:42:26.061]  Not only with Occupy Peace, I bought the most historic four buildings in the United States on the most historic four corners.
[03:42:26.081 --> 03:42:28.163]  1750, 1776, and 1763.
[03:42:28.263 --> 03:42:34.149]  The only place where there are four buildings that predate the Revolutionary War.
[03:42:42.861 --> 03:42:44.622]  Because I believe in this country.
[03:42:45.102 --> 03:42:47.983]  Because I could not be me if I was born in another country.
[03:42:48.623 --> 03:42:49.303]  Like Italy.
[03:42:50.364 --> 03:42:52.625]  My blood's Italian, but my heart's American.
[03:42:53.805 --> 03:43:00.328]  If I was born in Alta Ville, a Pena, a Vicoquense, where they're from, my parents, may all their souls rest in peace.
[03:43:02.188 --> 03:43:02.948]  That wouldn't be me.
[03:43:02.968 --> 03:43:05.189]  I'm me because I was born in the Bronx.
[03:43:06.830 --> 03:43:08.250]  And that's what Trump is doing.
[03:43:09.331 --> 03:43:11.952]  He's restoring American pride.
[03:43:13.032 --> 03:43:14.473]  That they sold us out on.
[03:43:14.493 --> 03:43:17.015]  Those little snowflakes.
[03:43:18.697 --> 03:43:21.219]  These disgusting little people criticize this.
[03:43:23.301 --> 03:43:29.466]  He goes on to say, Protection will lead to great prosperity and strength.
[03:43:29.827 --> 03:43:32.509]  I will fight for you with every breath in my body.
[03:43:33.009 --> 03:43:34.410]  And I will never let you down.
[03:43:35.231 --> 03:43:40.556]  And again, he showed his courage by standing up and walking in that parade.
[03:43:42.898 --> 03:43:44.781]  And if he lets us down, we'll let him know.
[03:43:47.585 --> 03:43:49.467]  We'll follow two simple rules.
[03:43:50.248 --> 03:43:52.452]  Buy American and hire American.
[03:43:53.433 --> 03:43:55.836]  Now I go into becoming a trend forecaster.
[03:43:56.661 --> 03:44:03.687]  Anybody out there, whatever you want to do, whatever dream you have, and don't make it only from the heart.
[03:44:03.807 --> 03:44:04.928]  Make it from the mind.
[03:44:05.508 --> 03:44:06.649]  Stamp your products.
[03:44:06.709 --> 03:44:08.150]  Made in America with pride.
[03:44:08.671 --> 03:44:24.444]  Call out all these other people that are using slave labor, like Phil Knight with Nike, that becomes a billionaire using slave labor overseas to make his product, and then mark it up way beyond what it costs to manufacture it.
[03:44:25.546 --> 03:44:26.587]  Stamp your product.
[03:44:26.747 --> 03:44:28.968]  Made with pride in America.
[03:44:29.768 --> 03:44:31.409]  This is your opportunity.
[03:44:31.709 --> 03:44:34.211]  We can become a self-sustaining economy.
[03:44:34.511 --> 03:44:37.473]  We're 320 million people strong.
[03:44:37.993 --> 03:44:39.834]  Could we make our own shoes?
[03:44:40.254 --> 03:44:41.295]  Our own shirts?
[03:44:41.415 --> 03:44:42.656]  Our own computers?
[03:44:43.776 --> 03:44:44.977]  Of course we can.
[03:44:46.017 --> 03:44:50.180]  And the more jobs we have here, the stronger we become.
[03:44:51.454 --> 03:45:04.719]  And we need manufacturing jobs, not service sector jobs, like that Clinton shoved down our throat, so that we could have families and raise them and have money to retire on.
[03:45:05.799 --> 03:45:07.680]  Yeah, Bill Clinton.
[03:45:08.140 --> 03:45:11.361]  The Clintons that they're all crying about that are gone.
[03:45:13.722 --> 03:45:20.165]  At the bedrock of our politics will be a total allegiance to the United States of America
[03:45:21.500 --> 03:45:29.129]  And through our loyalty to our country, we will rediscover our loyalty to each other.
[03:45:29.510 --> 03:45:30.230]  That's right.
[03:45:30.831 --> 03:45:36.157]  You know, all these little gutless liberals with their key shooting grins,
[03:45:36.798 --> 03:45:42.985]  And they're balsamic smiles that talk about bi-local, bi-local.
[03:45:43.345 --> 03:45:49.172]  But boy, if you start talking about being national, oh, well, you're a populist.
[03:45:49.532 --> 03:45:50.493]  You're a racist.
[03:45:50.834 --> 03:45:52.255]  No, you're a moron.
[03:45:52.836 --> 03:45:54.418]  You're gutless little people.
[03:45:56.237 --> 03:46:13.790]  You twist things around because you lack the courage to call the person that you believe in, the Clintons and the Obamas that you're crying about that aren't there, war criminals, murderers, and thieves, robbing us of our future.
[03:46:17.553 --> 03:46:22.037]  When you open your heart to patriotism, there is no room for prejudice.
[03:46:24.028 --> 03:46:30.051]  In America, we understand that a nation is only living as long as it is thriving.
[03:46:31.512 --> 03:46:39.596]  We will no longer accept politicians or all talk and no action, constantly complaining, but never doing anything about it.
[03:46:40.536 --> 03:46:41.677]  Those are some highlights.
[03:46:43.418 --> 03:46:46.099]  And now, I would like to speak about some lowlights.
[03:46:51.082 --> 03:46:53.303]  MSNBC's Chris Matthews
[03:46:54.437 --> 03:46:56.358]  Trump inauguration speech.
[03:46:57.178 --> 03:46:57.979]  Hitlerian.
[03:46:59.620 --> 03:47:00.620]  Can you imagine that?
[03:47:00.940 --> 03:47:01.621]  I just read it.
[03:47:03.061 --> 03:47:05.382]  Another little boy of nothing.
[03:47:06.643 --> 03:47:08.244]  A little clown of a man.
[03:47:08.264 --> 03:47:10.765]  With a bad attitude.
[03:47:11.646 --> 03:47:12.966]  And nothing to back it up.
[03:47:14.567 --> 03:47:15.888]  Because he's a prostitute.
[03:47:17.188 --> 03:47:18.389]  They get paid to put out.
[03:47:20.876 --> 03:47:29.727]  MSNBC's Chris Matthews said Friday that President Trump's inaugural address was both Hitlerian and meant to mimic Russian President Vladimir Putin.
[03:47:30.148 --> 03:47:33.132]  You little stupid jerk of a clown!
[03:47:33.773 --> 03:47:35.335]  You nothing of a man!
[03:47:35.355 --> 03:47:37.778]  Quote.
[03:47:39.056 --> 03:47:43.678]  When he said today, America first, it was not just racial.
[03:47:44.218 --> 03:47:46.459]  I mean, I shouldn't say racial.
[03:47:46.979 --> 03:47:48.739]  The Hitlerian background to it.
[03:47:49.480 --> 03:47:50.480]  But it was the message.
[03:47:50.820 --> 03:47:51.520]  I kept thinking.
[03:47:52.181 --> 03:47:53.121]  Thinking about what?
[03:47:54.021 --> 03:47:55.722]  Only a moron would write that.
[03:47:55.842 --> 03:47:56.522]  You're thinking?
[03:47:56.962 --> 03:47:59.563]  You're thinking like the little clown boy that you are.
[03:48:00.023 --> 03:48:00.343]  Oh yes.
[03:48:00.763 --> 03:48:01.444]  Come and see me.
[03:48:02.574 --> 03:48:14.279]  I'll tell you right in your face, you little jerk, you disgusting propagandist, you promoter of hate, to put that speech that I just read and call it Hitlerian.
[03:48:14.600 --> 03:48:23.283]  You should be fired from your job, but you won't be, because, hey, you work for the corporate job.
[03:48:24.024 --> 03:48:26.505]  Yeah, the Hawkmasters, you little prostitute.
[03:48:27.826 --> 03:48:28.526]  I will continue.
[03:48:31.240 --> 03:48:32.520]  He said, America first.
[03:48:33.561 --> 03:48:33.741]  Yep.
[03:48:34.361 --> 03:48:37.282]  America first is a dirty word.
[03:48:41.423 --> 03:48:43.803]  An anti-globalist, anti-militant.
[03:48:45.544 --> 03:48:46.484]  Doesn't fit well.
[03:48:48.925 --> 03:48:49.485]  With little.
[03:48:52.946 --> 03:48:57.467]  Chris Matthews, former speechwriter, Jimmy Carter.
[03:48:58.187 --> 03:48:58.367]  Yeah.
[03:48:59.875 --> 03:49:02.535]  This is the same Chris Matthews, by the way.
[03:49:03.156 --> 03:49:06.556]  Let's go back to Obama days, when he was so happy.
[03:49:06.576 --> 03:49:12.897]  Yep, got the proof right here that this guy is the nothing of a man.
[03:49:14.678 --> 03:49:20.439]  I have to tell you, you know, remember this is going back, back to the 2008 presidential time.
[03:49:21.259 --> 03:49:26.320]  I have to tell you, you know, it's part of reporting this case, this election,
[03:49:27.401 --> 03:49:38.049]  The feeling most people get when they hear Barack Obama's speech, Matthew said, quote, my, I felt this thrill going up my leg.
[03:49:38.069 --> 03:49:42.052]  I mean, I don't have that too often.
[03:49:43.613 --> 03:49:45.855]  Not my words, his off, his words.
[03:49:46.155 --> 03:49:51.459]  Oh, you don't have that, that thrill going up your leg because you have nothing up there.
[03:49:52.480 --> 03:49:54.281]  Nothing, little boy, that big.
[03:49:55.953 --> 03:49:59.556]  In the size of cojones of smaller than a mothball.
[03:50:00.376 --> 03:50:01.677]  Your words, not mine.
[03:50:01.977 --> 03:50:02.858]  And it gets worse.
[03:50:03.879 --> 03:50:16.067]  Rather than them cheering that President Trump wants to make America first and put our needs before the world's, that's Hitlerian.
[03:50:16.568 --> 03:50:17.688]  Well, this is hilarious.
[03:50:19.390 --> 03:50:21.471]  It was militant and it was dark.
[03:50:21.691 --> 03:50:22.492]  Rachel Maddow,
[03:50:24.266 --> 03:50:26.468]  Says Trump's speech was hard to hear.
[03:50:26.968 --> 03:50:27.188]  Yep.
[03:50:29.290 --> 03:50:29.770]  That's right.
[03:50:30.230 --> 03:50:31.952]  Can't hear anything that you don't like.
[03:50:33.573 --> 03:50:34.914]  Quote, it was militant.
[03:50:35.434 --> 03:50:36.195]  It was dark.
[03:50:37.456 --> 03:50:41.899]  The crime, the gangs, the drugs, this American change, this respire.
[03:50:43.881 --> 03:50:44.361]  Decay.
[03:50:44.861 --> 03:50:48.244]  You can't imagine the outgoing president giving a speech like that.
[03:50:49.767 --> 03:50:53.809]  Of course you can't imagine the outgoing president giving a speech like that.
[03:50:54.249 --> 03:50:58.831]  Because the outgoing president was nothing but BS, folks.
[03:50:59.892 --> 03:51:02.693]  Yeah, gonna close Guantanamo, first day in office.
[03:51:03.773 --> 03:51:04.654]  Nobel Peace Prize.
[03:51:04.954 --> 03:51:09.576]  Oh, oh, Bob Ristreifstand, Rachel Maddow, Chris Matthews.
[03:51:09.596 --> 03:51:13.938]  Hey, you know one of the last things Obama signed last week?
[03:51:14.939 --> 03:51:17.400]  Giving the NSA more rights to spy on us.
[03:51:18.424 --> 03:51:19.645]  Oh, you forgot that, didn't you?
[03:51:20.205 --> 03:51:23.666]  Oh, you forgot the 2011 Patriot Act.
[03:51:24.647 --> 03:51:24.807]  Yep.
[03:51:25.227 --> 03:51:26.768]  National Defense Authorization Act.
[03:51:27.648 --> 03:51:29.749]  That robbed us of our habeas corpus rights.
[03:51:29.769 --> 03:51:34.971]  That gives this clown of an arrogant boy, Obama, a nothing of a man.
[03:51:34.991 --> 03:51:38.833]  And no, boy isn't racist.
[03:51:39.153 --> 03:51:43.675]  You just heard me call Chris Matthews a guy out with no boy at all in him.
[03:51:44.276 --> 03:51:45.016]  So save it!
[03:51:47.765 --> 03:51:51.168]  An arrogant, arrogant president who lied his way into office.
[03:51:53.009 --> 03:52:03.337]  Robbing us of our habeas corpus rights so he could drone strike anybody that he wants, and did so, killing over 4,000 innocent people according to human rights.
[03:52:08.461 --> 03:52:10.883]  You have Attention Deficit Disorder.
[03:52:11.103 --> 03:52:11.583]  No, it's not.
[03:52:11.804 --> 03:52:14.225]  It's lack of courage and you're a bunch of hypocrites.
[03:52:15.807 --> 03:52:17.348]  Rachel Maddow goes on to say,
[03:52:20.882 --> 03:52:25.343]  That Trump's speech was reminiscent of nationalistic trends in America around World War II.
[03:52:27.304 --> 03:52:31.525]  Quote, the American First Committee is something that means a specific thing in this country.
[03:52:31.905 --> 03:52:33.205]  Oh yeah, we all know about that.
[03:52:33.826 --> 03:52:34.606]  What are you talking about?
[03:52:37.367 --> 03:52:42.468]  To repurpose it now, not that far down the historical path, it's hard.
[03:52:43.028 --> 03:52:43.908]  It's hard to hear.
[03:52:44.829 --> 03:52:45.989]  You, Ms.
[03:52:46.109 --> 03:52:49.410]  Maddow, are a traitor to America!
[03:52:50.745 --> 03:52:52.426]  I am an American firster.
[03:52:52.847 --> 03:52:55.928]  You are a sellout that loved war.
[03:52:56.309 --> 03:53:04.634]  Where were all you people that protested against Bush when Obamas and the Clintons were bombs away across the Middle East?
[03:53:04.994 --> 03:53:06.395]  Assad has to go.
[03:53:06.695 --> 03:53:08.256]  Qaddafi has to go.
[03:53:08.596 --> 03:53:09.737]  You have to go.
[03:53:10.057 --> 03:53:12.718]  And all of you fake news media.
[03:53:14.659 --> 03:53:16.040]  And it's not only her.
[03:53:17.681 --> 03:53:18.622]  It's not only
[03:53:22.150 --> 03:53:23.431]  That part of the media.
[03:53:27.112 --> 03:53:28.973]  It's one after another.
[03:53:30.834 --> 03:53:32.635]  USA Today, today.
[03:53:33.935 --> 03:53:43.460]  Perhaps it should be no surprise that the presidential candidate, whose campaign was unprecedented, in so many ways would deliver an inaugural address that was as well.
[03:53:44.480 --> 03:53:46.081]  In his first words to the nation,
[03:53:47.472 --> 03:54:03.942]  And the world, after being sworn in, President Trump on Friday delivered a populist manifesto that depicted the United States as a land of abandoned factories, economic angst, rising crime, and dystopian carnage.
[03:54:04.863 --> 03:54:08.105]  He promised a new era in politics.
[03:54:08.585 --> 03:54:12.388]  Well, it's not a populist manifesto.
[03:54:13.649 --> 03:54:25.596]  It's an intelligent speech, but you have to label it because it doesn't fit into your little minds of Republican, Democrat, left and right, which doesn't exist.
[03:54:27.437 --> 03:54:38.144]  He goes on to say the primary message in his speech, however, was designed to appeal to the Americans who voted for him and included little to reach out to those who didn't.
[03:54:39.265 --> 03:54:39.525]  What?
[03:54:41.506 --> 03:54:42.567]  What is he supposed to say?
[03:54:44.090 --> 03:54:49.243]  He's saying that he's going to do everything he can to make this country strive again.
[03:54:50.426 --> 03:54:51.809]  To bring our economy back.
[03:54:53.561 --> 03:55:07.032]  The speech was reminiscent of the apocalyptic language he used in his acceptance address at the Republican National Convention, claiming a nomination that few had expected him to win.
[03:55:07.532 --> 03:55:09.874]  Let's get this straight, USA Today!
[03:55:10.375 --> 03:55:14.238]  We called you personally to tell you that we forecast it.
[03:55:14.578 --> 03:55:18.982]  You would not write what we wrote because we do not fit into your
[03:55:19.974 --> 03:55:21.675]  A little club, yes.
[03:55:22.855 --> 03:55:24.236]  Because we're not prostitutes.
[03:55:27.977 --> 03:55:32.419]  By the way, USA Today used to run my top trends for years.
[03:55:34.019 --> 03:55:39.862]  But then when they didn't like, when I didn't fit into their little minds, it was too much for them to handle.
[03:55:40.682 --> 03:55:43.063]  And again, we contacted them.
[03:55:43.123 --> 03:55:48.405]  Derrick Osinenko, the CEO of the Trends Research Institute,
[03:55:49.346 --> 03:55:52.988]  Was the former editor-in-chief of Gannett News Service.
[03:55:53.448 --> 03:55:53.649]  Yes.
[03:55:54.229 --> 03:55:55.790]  The one that owns USA Today.
[03:55:56.330 --> 03:55:58.031]  So it's not like we don't know people there.
[03:55:58.452 --> 03:56:01.894]  They did not want to hear what we had to say, what we call Trump a winner.
[03:56:02.154 --> 03:56:08.538]  So they throw out this little two-bit line that few had expected him to win.
[03:56:09.038 --> 03:56:09.278]  Yeah.
[03:56:09.718 --> 03:56:10.039]  Few?
[03:56:11.499 --> 03:56:11.700]  No.
[03:56:12.260 --> 03:56:17.863]  Those of us that had big minds and are not in a little bubble, we saw it.
[03:56:18.504 --> 03:56:18.804]  Anyway?
[03:56:21.573 --> 03:56:26.795]  It had less in common with his relatively conciliatory remarks on election night, blah blah blah blah.
[03:56:27.395 --> 03:56:32.837]  Victorious in his first bid for public office, Trump has become the first president in U.S.
[03:56:32.857 --> 03:56:38.580]  history to lack government or military command experience.
[03:56:39.380 --> 03:56:39.940]  So what?
[03:56:41.361 --> 03:56:42.041]  That's a plus.
[03:56:45.439 --> 03:56:47.481]  And he eschewed political correctness.
[03:56:47.541 --> 03:56:48.002]  That's right.
[03:56:48.362 --> 03:56:51.366]  Because there's nothing correct about politics.
[03:56:52.066 --> 03:56:53.808]  Again, as he pointed out.
[03:56:55.470 --> 03:56:58.834]  These are people with lifelong jobs that only enrich themselves.
[03:56:58.874 --> 03:57:00.616]  They're sociopaths and psychopaths.
[03:57:01.988 --> 03:57:13.592]  Now remember, this is from USA Today, and has mired in controversies over everything from his behavior toward women to his admiration for Russian President Vladimir Putin.
[03:57:14.112 --> 03:57:15.333]  He's supposed to hate Putin.
[03:57:19.314 --> 03:57:23.635]  He didn't express appreciation for anything Obama actually did during his presidency.
[03:57:23.695 --> 03:57:30.478]  For instance, for working to avert a depression after taking over amid financial calamity.
[03:57:31.218 --> 03:57:31.478]  Okay.
[03:57:35.779 --> 03:57:43.484]  What he did, USA Today, is Obama declared a war against we the savers, the little people.
[03:57:43.504 --> 03:57:52.509]  With the Federal Reserve lowering interest rates and keeping them low for nearly a decade at zero interest rate policy, a war against the savers.
[03:57:53.269 --> 03:57:55.911]  He boosted, Obama did, the equity markets.
[03:57:58.479 --> 03:58:08.123]  He boosted them to the point where corporate profits rose 166%, while real wages increased a grand total of 3.4%.
[03:58:08.783 --> 03:58:11.144]  But those are only facts, USA Today.
[03:58:11.164 --> 03:58:26.330]  And of course, Trump, he did not express appreciation for Obama's lies of no boots on the ground back in Iraq, no boots on the ground in Syria.
[03:58:28.752 --> 03:58:36.958]  He didn't express Obama's appreciation for lying and telling us that we'd be out of Afghanistan by 2014.
[03:58:37.698 --> 03:58:42.782]  And here it is, 2017 and 10,000 troops there.
[03:58:43.563 --> 03:58:44.343]  Bombs away.
[03:58:44.363 --> 03:58:48.586]  Oh, they just killed 33 people several weeks ago.
[03:58:48.906 --> 03:58:50.187]  It was only collateral damage.
[03:58:53.530 --> 03:58:57.953]  That's the hypocrisy spewing out of USA Today.
[03:59:00.100 --> 03:59:06.703]  Trump's remarks were rebuked not only to the outgoing Democratic administration in particular, but to the Washington establishment in general.
[03:59:07.484 --> 03:59:07.924]  That's right.
[03:59:09.085 --> 03:59:10.345]  It's a new day is dawning.
[03:59:12.826 --> 03:59:20.450]  The policies he stole were more populist and nationalistic than they were conservative, potentially creating heartburn among GOP congressional leaders.
[03:59:20.730 --> 03:59:21.431]  He doesn't care.
[03:59:21.451 --> 03:59:23.492]  They didn't support him before he got in.
[03:59:23.992 --> 03:59:24.732]  He doesn't need them.
[03:59:25.253 --> 03:59:26.313]  He needs we, the people.
[03:59:27.094 --> 03:59:28.074]  And that's who he has.
[03:59:28.815 --> 03:59:29.435]  Up to this point.
[03:59:30.523 --> 03:59:40.731]  The picture he painted of a nation he will now lead was dire, despite an economy that is in recovery and an unemployment rate that is low by historic standards.
[03:59:41.051 --> 03:59:42.112]  This is propaganda.
[03:59:42.132 --> 03:59:43.133]  This is fake news.
[03:59:43.493 --> 03:59:44.574]  By historic standards?
[03:59:44.854 --> 03:59:56.043]  By historic standards, we have an unemployment non-participation rate that goes back to 1970s, when women were not in the workforce.
[03:59:58.288 --> 04:00:03.930]  We have the jobs created, as I said, according to Harvard Princeton study.
[04:00:06.351 --> 04:00:09.472]  94% of them are temporary jobs.
[04:00:11.593 --> 04:00:15.774]  This American carnage stops right here and stops right now, Trump ended with.
[04:00:17.595 --> 04:00:20.556]  Too many of our citizens, a different reality exists.
[04:00:25.822 --> 04:00:32.505]  May you achieve the greatest success that you can for the future of all of we the people.
[04:00:32.745 --> 04:00:33.366]  Thank you, Mr. Trump.
[04:00:53.115 --> 04:00:54.815]  Electrify your day with Secret 12.
[04:00:55.396 --> 04:00:56.736]  It's like lightning in a bottle.
[04:00:56.976 --> 04:01:00.497]  We all have days in which we just can't seem to perform at the level we'd like to.
[04:01:00.877 --> 04:01:08.599]  InfoWars Live Secret 12 is designed to naturally energize your body and mind with two great tasting and super high quality forms of vitamin B12.
[04:01:08.819 --> 04:01:13.620]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[04:01:13.780 --> 04:01:19.242]  The reality is, it's hard to take in the proper amount of vitamins we need each day with our modern diets.
[04:01:19.602 --> 04:01:27.124]  Secret 12 by Infowars Life is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[04:01:27.364 --> 04:01:31.805]  It pairs two forms of vitamin B12 into one explosive formula.
[04:01:32.085 --> 04:01:37.846]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes.
[04:01:37.946 --> 04:01:40.887]  But it also assists with many other functions of the body.
[04:01:41.107 --> 04:01:44.392]  Electrify your mind and body and take your health to the next level.
[04:01:44.673 --> 04:01:48.339]  Experience the power of Secret 12 at InfoWarsLife.com.
[04:01:48.559 --> 04:01:50.603]  That's InfoWarsLife.com.
[04:01:52.546 --> 04:01:53.628]  Everyone please stand.
[04:02:12.199 --> 04:02:15.281]  Please raise your right hand and repeat after me.
[04:02:15.301 --> 04:02:19.083]  I, Donald John Trump, do solemnly swear.
[04:02:19.103 --> 04:02:22.926]  I, Donald John Trump, do solemnly swear.
[04:02:23.326 --> 04:02:25.367]  That I will faithfully execute.
[04:02:26.008 --> 04:02:28.189]  That I will faithfully execute.
[04:02:28.409 --> 04:02:31.091]  The office of President of the United States.
[04:02:31.471 --> 04:02:34.414]  The office of President of the United States.
[04:02:34.834 --> 04:02:36.796]  And will, to the best of my ability.
[04:02:37.296 --> 04:02:39.478]  And will, to the best of my ability.
[04:02:39.858 --> 04:02:41.920]  Preserve, protect and defend.
[04:02:42.341 --> 04:02:44.162]  Preserve, protect and defend.
[04:02:44.443 --> 04:02:46.424]  The Constitution of the United States.
[04:02:46.564 --> 04:02:48.926]  The Constitution of the United States.
[04:02:49.067 --> 04:02:49.907]  So help me God.
[04:02:50.128 --> 04:02:50.988]  So help me God.
[04:02:51.509 --> 04:02:52.730]  Congratulations, Mr. President.
[04:04:01.181 --> 04:04:11.552]  What a great honor to be able to introduce for the first time ever anywhere, the 45th President of the United States of America, Donald J. Trump.
[04:04:37.714 --> 04:04:52.282]  Chief Justice Roberts, President Carter, President Clinton, President Bush, President Obama, fellow Americans, and people of the world, thank you.
[04:04:58.007 --> 04:05:11.717]  We, the citizens of America, are now joined in a great national effort to rebuild our country and restore its promise for all of our people.
[04:05:13.839 --> 04:05:21.705]  Together, we will determine the course of America and the world for many, many years to come.
[04:05:23.228 --> 04:05:24.829]  We will face challenges.
[04:05:25.449 --> 04:05:27.090]  We will confront hardships.
[04:05:27.730 --> 04:05:29.811]  But we will get the job done.
[04:05:31.212 --> 04:05:37.415]  Every four years, we gather on these steps to carry out the orderly and peaceful transfer of power.
[04:05:38.553 --> 04:05:49.298]  And we are grateful to President Obama and First Lady Michelle Obama for their gracious aid throughout this transition.
[04:05:49.959 --> 04:05:52.260]  They have been magnificent.
[04:05:52.580 --> 04:05:53.040]  Thank you.
[04:06:00.504 --> 04:06:02.005]  Today's ceremony, however,
[04:06:02.881 --> 04:06:04.822]  Has very special meaning.
[04:06:05.722 --> 04:06:11.864]  Because today, we are not merely transferring power from one administration to another.
[04:06:12.524 --> 04:06:14.104]  Or from one party to another.
[04:06:14.785 --> 04:06:18.906]  But we are transferring power from Washington D.C.
[04:06:19.466 --> 04:06:22.567]  and giving it back to you, the people.
[04:06:35.806 --> 04:06:38.347]  Donald J. Trump is now President of the United States.
