[00:00:18.717 --> 00:00:20.658]  Welcome to the Info Wars Nightly News.
[00:53:58.151 --> 00:54:01.374]  So this is they're going to be rolling this out for the protest.
[00:54:02.274 --> 00:54:06.875]  Yeah, I mean this is, it's going to be called, it's called The Beast.
[00:54:07.456 --> 00:54:09.436]  So it's going to be making its first public appearance there.
[00:54:09.716 --> 00:54:21.920]  But what's interesting, you brought this story to my attention earlier about the commanding general of the DC National Guard is going to be removed from his post at 1201 once Donald Trump takes the oath of office.
[00:54:22.220 --> 00:54:30.362]  And so of course we've pointed out that Donald Trump, his administration has said all of the presidential appointees of President Barack Obama need to leave their post.
[00:54:30.802 --> 00:54:30.882]  Yes.
[00:54:47.500 --> 00:54:55.541]  So this is what's interesting about this because you actually reminded me about the appointments thing and that explains why he's being removed and this is a story from the Washington Post.
[00:55:14.565 --> 00:55:21.930]  And you would think, considering that fact, that they would use this to twist and basically blame Donald Trump for anything that goes down.
[00:55:21.950 --> 00:55:25.172]  Because that's the only angle they take is blame Donald Trump.
[00:55:25.272 --> 00:55:28.874]  There's basically no leader in command, so if stuff starts getting crazy...
[00:55:29.735 --> 00:55:30.416]  That's what's interesting though.
[00:55:30.436 --> 00:55:32.938]  They talk about, in this article, they're like, oh we have no idea why.
[00:55:32.998 --> 00:55:33.778]  Why is he stepping down?
[00:55:33.818 --> 00:55:34.499]  Why is he down?
[00:55:34.659 --> 00:55:36.180]  Okay, well they don't even mention that.
[00:55:36.360 --> 00:55:37.101]  Is that the case?
[00:55:37.782 --> 00:55:40.664]  It does not mention whether this is a Trump call or Obama call.
[00:55:40.704 --> 00:55:46.369]  We would assume based on what Trump said it's a Trump call, but the fact the Washington Post doesn't mention that is kind of a head-scratcher.
[00:55:47.089 --> 00:56:02.933]  Uh, but it's interesting, first of all, I would assume... Well, let's talk about that a little bit, why that's a head-scratcher, because first of all, if President Obama was the one that, for instance, made this call and said, hey, you know, I appointed you, so I want you to step down, that basically is going to set it up to where the National Guard there in D.C.
[00:56:02.993 --> 00:56:08.334]  has no leader in command to call them out to the streets if there is massive civil unrest.
[00:56:08.354 --> 00:56:14.596]  So I, my understanding though, my understanding is that they basically already have a plan in place.
[00:56:15.496 --> 00:56:21.797]  They've been working with the DC Police and Secret Service and other top district officials to get this plan in place.
[00:56:22.358 --> 00:56:24.858]  And they already knew he was going to step down before time.
[00:56:24.918 --> 00:56:28.939]  So my guess is... Well, then why, you know, it's like, why is he saying, well, I have no idea what happened.
[00:56:28.999 --> 00:56:32.600]  I'm just a soldier, so I take, I just, I just take my orders and I do it.
[00:56:32.660 --> 00:56:33.260]  It's fine with me.
[00:56:33.360 --> 00:56:37.161]  And that's the head scratcher, especially considering they're not blaming this on Trump yet.
[00:56:37.601 --> 00:56:47.728]  Well, and it's also interesting because we have so many people calling for martial law and saying that they want President Obama to stay in until they can prove that, you know, Trump doesn't have any Russia ties.
[00:56:48.108 --> 00:56:51.170]  It'll be interesting because if they do not have the D.C.
[00:56:51.270 --> 00:56:58.435]  National Guard commander, then there's not going to be anyone to follow through with the martial law and for the calling of martial law.
[00:56:58.515 --> 00:57:05.380]  And again, though, I think it's almost like taking out the guy who could, you know, he's under President Obama's appointment.
[00:57:05.620 --> 00:57:09.602]  I still feel like there's some sort of contingency plan for that.
[00:57:09.962 --> 00:57:18.226]  I would highly doubt that they would have themselves set up to be in that situation unless they wanted to try to sabotage Donald Trump in some way, shape or form.
[00:57:18.546 --> 00:57:20.186]  But like you said, anything could happen.
[00:57:20.727 --> 00:57:28.010]  But you know, thinking about this actually, I just had this realization, if they're going to, because we know they're going to try to do everything,
[00:57:29.355 --> 00:57:37.108]  They might actually try to start this stuff the night of the Deplora Ball, which is the night before the inauguration, because that...
[00:57:38.450 --> 00:57:40.811]  And you know, you don't want to hand people ideas or blueprints.
[00:57:41.511 --> 00:57:43.372]  But, you know, we talked about that earlier too.
[00:57:43.392 --> 00:57:50.834]  But I mean, that would actually probably be what would have to bring in a martial law type scenario.
[00:57:51.175 --> 00:57:55.856]  I mean, history shows you this type of protest and stuff isn't as effective during the day.
[00:57:55.936 --> 00:57:57.797]  It usually doesn't get violent during the day.
[00:57:58.177 --> 00:57:59.218]  It usually gets violence.
[00:57:59.538 --> 00:58:03.119]  The miscreants come out at night when they can hide in the cover of dark.
[00:58:03.379 --> 00:58:16.373]  And that's the thing, as you know, there's going to be a lot of people that are going to be going to the Deploraball, protesters against the people at the Deploraball, saying that they're, you know, racist and all of these alt-right white supremacist groups.
[00:58:16.433 --> 00:58:23.640]  Everything from the media, everything from the celebrities to try to demonize Donald Trump, try to get these protests even, you know, encourage more people.
[00:58:23.920 --> 00:58:25.903]  But I'll say this, bikers for Trump.
[00:58:26.463 --> 00:58:34.568]  Have vowed to be there to protect all the deplorables and to keep the crybaby leftists from inciting any violence or doing any damage.
[00:58:34.588 --> 00:58:35.209]  So how about that?
[00:58:35.229 --> 00:58:40.312]  Some volunteers for the Biker for Trump going to be helping Secret Service, DC Police, and the National Guard.
[00:58:40.714 --> 00:58:42.875]  Yeah, it's going to be definitely a very exciting time.
[00:58:42.935 --> 00:58:44.136]  Epic times all around.
[00:58:44.456 --> 00:58:45.897]  I know you guys will be there on the ground.
[00:58:45.977 --> 00:58:47.238]  We'll be here reporting live.
[00:58:47.278 --> 00:58:49.640]  I know we're doing at least a 14 hour broadcast.
[00:58:49.660 --> 00:58:52.502]  You know, Jones will take it even longer than that, I'm sure.
[00:58:52.902 --> 00:58:56.244]  But thank you guys so much for tuning in to the show tonight and the nightly news.
[00:58:56.284 --> 00:58:58.746]  We will see you here again next Monday, 7 p.m.
[00:58:58.766 --> 00:58:59.046]  Central.
[00:59:04.127 --> 00:59:09.934]  In the past decade, we have witnessed unparalleled scientific discoveries in the area of health.
[00:59:10.394 --> 00:59:20.085]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:59:20.425 --> 00:59:24.166]  DNA Force is one of the most expensive formulas to produce.
[00:59:24.726 --> 00:59:29.387]  Some of the ingredients in DNA Force are $12,000 a kilogram.
[00:59:29.787 --> 00:59:36.008]  We are using the coveted, patented, only American source of PQQ, CoQ10, and more.
[00:59:36.308 --> 00:59:38.608]  You want the best that's out there at the lowest price anywhere?
[00:59:39.268 --> 00:59:41.709]  Well, we're bringing you a total win-win.
[00:59:42.089 --> 00:59:47.590]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the info war.
[00:59:48.030 --> 00:59:54.693]  We have produced a limited run of DNA Force and it will take up to 12 weeks to produce more once we sell out.
[00:59:55.053 --> 00:59:59.895]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
