[00:00:18.717 --> 00:00:20.658]  Welcome to the Info Wars Nightly News.
[00:53:02.551 --> 00:53:05.413]  The whole city, Trump talks about drain the swamp.
[00:53:05.433 --> 00:53:08.415]  It's like all of California is a swamp as far as I'm concerned.
[00:53:08.855 --> 00:53:10.616]  Every person there was condoning it.
[00:53:10.676 --> 00:53:14.439]  I mean, they weren't exactly helping people who were getting hurt.
[00:53:14.679 --> 00:53:15.759]  You know, they're all watching it.
[00:53:17.734 --> 00:53:19.575]  It just goes so far up in California.
[00:53:19.795 --> 00:53:21.095]  The corruption just goes so far up.
[00:53:21.135 --> 00:53:22.416]  The mayor told the police to stand down.
[00:53:22.436 --> 00:53:23.836]  Doesn't mean the police have to stand down.
[00:53:24.117 --> 00:53:27.918]  They're like right behind the wall just watching.
[00:53:28.278 --> 00:53:32.160]  Just watching all of this go down when they were totally capable of doing something and they chose not to.
[00:53:33.140 --> 00:53:36.802]  You mentioned that you were part of Gays4Trump, a gay supporter of Trump's.
[00:53:37.242 --> 00:53:45.447]  Can you tell me out here, Kiara, you know that we see people on the left, they're like, Trump hates gays, Trump hates women, Trump hates blacks.
[00:53:45.667 --> 00:53:47.027]  You name it, Trump hates it.
[00:53:47.848 --> 00:53:49.128]  Break up these lies for me.
[00:53:49.149 --> 00:53:50.349]  That's right.
[00:53:50.369 --> 00:53:55.252]  Well, I mean, anyone who thinks that is just, they have a very low resolution view of the world, right?
[00:53:55.272 --> 00:53:58.473]  Like they hear these things on MSNBC news or
[00:54:00.711 --> 00:54:03.834]  They hear it on CNN, and they don't even take the time to Google it.
[00:54:03.875 --> 00:54:10.983]  It's like, if you really, really think that everyone, like, half the country is a Nazi, like, really like that, I just can't believe that.
[00:54:11.384 --> 00:54:15.089]  It actually, like, it makes me just so confused.
[00:54:15.189 --> 00:54:17.211]  I don't understand how anyone could think that, really.
[00:54:18.211 --> 00:54:21.956]  But apparently, you know, like, I am part of the Gays for Trump organization.
[00:54:21.996 --> 00:54:23.337]  There's a ton of gay conservatives out there.
[00:54:23.357 --> 00:54:24.438]  They've always been out there.
[00:54:24.478 --> 00:54:25.299]  This is nothing new.
[00:54:25.600 --> 00:54:32.127]  The media just always wants to use identity politics, and that's why Milo was so successful at tapping into this.
[00:54:33.547 --> 00:54:40.291]  This confusion in society is like, they don't understand him because he's a gay conservative and it goes against their fundamental narrative.
[00:54:40.871 --> 00:54:51.837]  So, and you know, it's satisfying for us to watch, but dear God, I mean, if that's what it takes to get people's attention these days for identity politics is to break it down, it's like, it actually has to degrade into violence.
[00:54:52.197 --> 00:54:54.578]  People actually have to get pepper sprayed and beaten, end up in the hospital.
[00:54:54.618 --> 00:55:02.903]  It's like, how much worse does it have to get before you realize it's like, there are plenty of people on the right that, you know, one of my friends was,
[00:55:03.283 --> 00:55:03.824]  Afghani?
[00:55:05.246 --> 00:55:06.488]  My other friend who was there was gay.
[00:55:06.508 --> 00:55:11.835]  I was there with an elderly, older gentleman, gay Asian man, with his dog.
[00:55:12.676 --> 00:55:16.561]  It was a diverse group of people on the Trump side, as far as I'm concerned.
[00:55:17.894 --> 00:55:20.115]  And these people, they're just all chanting.
[00:55:20.135 --> 00:55:20.795]  They're all the same.
[00:55:20.975 --> 00:55:21.815]  So I don't know.
[00:55:21.955 --> 00:55:22.776]  I don't know what to make of it.
[00:55:22.796 --> 00:55:24.416]  I'm still trying to wrap my head around it, honestly.
[00:55:24.436 --> 00:55:25.276]  Right.
[00:55:25.336 --> 00:55:27.917]  I mean, I have to ask this on a side note, and not even a part of this interview.
[00:55:27.937 --> 00:55:30.838]  You know, I was telling you off camera, Darren McBreen and I were talking.
[00:55:30.858 --> 00:55:35.720]  We're like, we want to find this, you know what, to make him a meme, because who hits a girl?
[00:55:35.760 --> 00:55:36.760]  Who pepper sprays a girl?
[00:55:37.040 --> 00:55:38.020]  Turns out it was a woman.
[00:55:38.400 --> 00:55:39.721]  Nothing happens to these people.
[00:55:39.841 --> 00:55:45.062]  You said that they seem very organized, very, you know, systematic in their approach.
[00:55:45.082 --> 00:55:46.483]  You talked about bear spray.
[00:55:46.963 --> 00:55:48.124]  What's it going to take?
[00:55:48.204 --> 00:55:51.645]  I mean, we're at the point in this country where we're on the brink of a civil war.
[00:55:51.965 --> 00:55:59.229]  They're messing with 55, 56 million people that are gun owners that want to protect their property, their houses, their children.
[00:55:59.249 --> 00:56:00.570]  I mean, do you see?
[00:56:00.630 --> 00:56:01.510]  They want this.
[00:56:01.970 --> 00:56:05.052]  From watching your tape, they want this military coup.
[00:56:05.632 --> 00:56:13.121]  They're out there with their signs saying that this is a civil war, and then they're beating people up with their flags saying this is a civil war, and everyone on the left just condones it.
[00:56:13.141 --> 00:56:17.506]  It's like, in California, literally everyone thinks, oh, well, you know, most of them were peaceful.
[00:56:17.846 --> 00:56:20.189]  I was saying that as I got pepper sprayed.
[00:56:20.469 --> 00:56:22.011]  And that wasn't even the worst of it.
[00:56:22.331 --> 00:56:23.914]  I have no idea how much worse it's gonna get.
[00:56:24.434 --> 00:56:32.345]  I really don't want to find out, but that's why I go to these things and, you know, to the best of my abilities, try and say, like, please to God, like, can this s*** just stop?
[00:56:32.605 --> 00:56:33.386]  Can this s*** just stop?
[00:56:33.406 --> 00:56:35.649]  Can we actually have an intellectual debate on a college campus?
[00:56:35.729 --> 00:56:36.250]  Apparently not.
[00:56:37.691 --> 00:56:38.732]  The tolerant left.
[00:56:38.853 --> 00:56:42.538]  The tolerant, loving, love trumps hate.
[00:56:42.558 --> 00:56:49.567]  You know, covering these protests myself, I've only done a few of them this past year, that you see the most violent, aggressive people talking about love.
[00:56:49.627 --> 00:56:53.693]  The irony of that is just... Well, people have shields with heart spray painted on them.
[00:56:55.875 --> 00:57:00.659]  It's funny when you see it in a photo, but when you see it in real life, you're like, what is going on?
[00:57:00.759 --> 00:57:05.882]  What are you trying to convey to me that you put a shield?
[00:57:05.963 --> 00:57:07.524]  It's so difficult to understand.
[00:57:07.604 --> 00:57:08.384]  It really, really is.
[00:57:08.925 --> 00:57:18.111]  From my perspective, it seems like a lot of these people are very, very angry people, and they're just looking to attach to a movement that will allow them to justify their violence.
[00:57:18.892 --> 00:57:22.615]  So that's why I'm mostly upset about people in the middle.
[00:57:22.895 --> 00:57:26.119]  Can you imagine if Trump supporters were beating members of the left violently with flagpoles and spraying them?
[00:57:40.414 --> 00:57:41.094]  It doesn't happen.
[00:57:41.114 --> 00:57:42.255]  It doesn't happen.
[00:57:42.515 --> 00:57:55.180]  You know, for the most part, the people that I've met that supported Trump at these rallies, they're peaceful, they're respectful, they're typically educated, they're hard-working members of society, they come from every race, color, creed, sexual orientation, background, you name it.
[00:57:55.461 --> 00:57:57.081]  They just happen to care about this country.
[00:57:57.101 --> 00:57:59.182]  They're sick of seeing it go down the tubes, frankly.
[00:57:59.782 --> 00:58:01.583]  But the narrative is such a bull.
[00:58:01.683 --> 00:58:02.324]  We're running out of time.
[00:58:02.344 --> 00:58:03.164]  We've got less than a minute.
[00:58:03.824 --> 00:58:07.267]  For our audience who might not have, you know, you talked about those people in the middle.
[00:58:07.347 --> 00:58:15.134]  Reach out to them, Kiara, because at some point they're going to have to stand up and pick a side for this to be over, in my opinion.
[00:58:15.254 --> 00:58:16.795]  Even my family, I feel the same way.
[00:58:16.835 --> 00:58:18.777]  It's like, oh, there are violent people on both sides.
[00:58:18.817 --> 00:58:19.117]  It's like, no.
[00:58:19.978 --> 00:58:23.880]  No, I'm not gonna be the person that says that kind of thing anymore.
[00:58:23.940 --> 00:58:30.264]  Like, yes, that is true to some extent, but we're talking about not whether or not there's a Nazi that exists in the world.
[00:58:30.284 --> 00:58:32.446]  We're talking about to the degree that which the left is violent.
[00:58:32.786 --> 00:58:33.886]  Who is more violent?
[00:58:33.906 --> 00:58:35.107]  This is a matter of degree now.
[00:58:35.387 --> 00:58:37.769]  It's like they're out there beating up gay Trump supporters.
[00:58:37.789 --> 00:58:39.070]  Like, who are the f***ing fascists?
[00:58:40.920 --> 00:58:42.501]  Seriously, I love it.
[00:58:42.541 --> 00:58:48.124]  Kiara Robles, Gay is for Trump, Women Who Rock, thank you so much for joining the InfoWars, sharing your story.
[00:58:48.144 --> 00:58:48.764]  Thank you so much.
[00:58:48.904 --> 00:58:50.025]  Thank you for coming on.
[00:58:50.045 --> 00:58:53.626]  For more reports like this, be sure to check out our website, InfoWars.com.
[00:58:53.806 --> 00:58:54.967]  I'm Margaret Hall reporting.
[00:59:04.130 --> 00:59:09.935]  In the past decade, we have witnessed unparalleled scientific discoveries in the area of health.
[00:59:10.395 --> 00:59:20.123]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:59:20.443 --> 00:59:24.186]  DNA Force is one of the most expensive formulas to produce.
[00:59:24.746 --> 00:59:27.588]  Some of the ingredients in DNA Force are $12,000 a kilogram.
[00:59:29.770 --> 00:59:36.017]  We are using the coveted, patented, only American source of PQQ, CoQ10, and more.
[00:59:36.317 --> 00:59:38.620]  You want the best that's out there at the lowest price anywhere?
[00:59:39.261 --> 00:59:41.723]  Well, we're bringing you a total win-win.
[00:59:42.104 --> 00:59:47.610]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the info war.
[00:59:48.030 --> 00:59:54.693]  We have produced a limited run of DNA Force and it will take up to 12 weeks to produce more once we sell out.
[00:59:55.053 --> 00:59:59.895]  Secure your DNA Force today at InfoWarsLife.com or call toll-free 888-253-3139.
