[00:00:06.503 --> 00:00:07.383]  You found it.
[02:04:34.454 --> 02:04:35.915]  It's now 55% in cook polls.
[02:04:36.035 --> 02:04:37.796]  It's like 65% in reality, Dumbo.
[02:04:38.016 --> 02:04:39.417]  That guy is not focused on me.
[02:04:39.517 --> 02:04:40.978]  I don't even know what he's focused on.
[02:04:41.018 --> 02:04:41.318]  Fake news!
[02:04:41.398 --> 02:04:42.018]  Wrong answer.
[02:04:42.218 --> 02:04:50.223]  Americans are watching this and thinking, finally we have a president who speaks his mind and is calling out these scumbag mainstream media for the clowns that they are.
[02:04:50.683 --> 02:04:51.204]  I'm Mark Dice.
[02:04:51.224 --> 02:04:51.925]  Thanks for watching.
[02:04:52.105 --> 02:04:54.889]  Subscribe to the channel if you're new and check back here every day for new reports.
[02:04:55.189 --> 02:04:59.295]  We're getting close to 1 million subscribers, so thanks again and stay tuned.
[02:04:59.395 --> 02:05:01.017]  New reports every day.
[02:05:01.037 --> 02:05:01.397]  I love it.
[02:05:01.437 --> 02:05:02.299]  We'll be back with Mark.
[02:05:03.729 --> 02:05:05.450]  Electrify your day with Secret 12.
[02:05:06.030 --> 02:05:07.370]  It's like lightning in a bottle.
[02:05:07.610 --> 02:05:11.131]  We all have days in which we just can't seem to perform at the level we'd like to.
[02:05:11.491 --> 02:05:19.234]  InfoWars Live Secret 12 is designed to naturally energize your body and mind with two great tasting and super high quality forms of vitamin B12.
[02:05:19.434 --> 02:05:24.255]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[02:05:24.415 --> 02:05:29.877]  The reality is it's hard to take in the proper amount of vitamins we need each day with our modern diets.
[02:05:30.217 --> 02:05:37.763]  Zika 12 by Infowars Life is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[02:05:38.003 --> 02:05:42.446]  It pairs two forms of vitamin B12 into one explosive formula.
[02:05:42.726 --> 02:05:51.533]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes, but it also assists with many other functions of the body.
[02:05:51.733 --> 02:05:55.016]  Electrify your mind and body and take your health to the next level.
[02:05:55.296 --> 02:05:59.000]  Experience the power of Secret 12 at InfoWarsLife.com.
[02:05:59.200 --> 02:06:00.801]  That's InfoWarsLife.com.
[02:06:03.055 --> 02:06:06.416]  If you look at Bill Clinton, far worse.
[02:06:06.636 --> 02:06:08.316]  Minor words and his was action.
[02:06:08.897 --> 02:06:10.437]  His was what he's done to women.
[02:06:10.457 --> 02:06:16.139]  There's never been anybody in the history of politics in this nation that's been so abusive to women.
[02:06:16.359 --> 02:06:18.679]  Bill Clinton was abusive to women.
[02:06:19.039 --> 02:06:23.961]  Hillary Clinton attacked those same women and attacked them viciously.
[02:06:24.021 --> 02:06:25.221]  Four of them here tonight.
[02:06:25.341 --> 02:06:30.643]  So much of what he's just said is not right, but he gets to run his campaign any way he chooses.
[02:06:41.499 --> 02:06:44.241]  There is an information warfare happening right now.
[02:06:45.081 --> 02:06:46.542]  It's a fight for our minds.
[02:06:47.202 --> 02:06:49.144]  And InfoWars.com is on the front lines.
[02:06:49.464 --> 02:06:53.666]  Download our free multimedia app at InfoWars.com forward slash app.
[02:06:53.806 --> 02:06:57.168]  It's free, it's on Droid, it's on Apple, you name it.
[02:06:57.249 --> 02:06:58.789]  InfoWars.com forward slash app.
[02:07:03.151 --> 02:07:17.335]  President Donald Trump stepped up his attack on the Fake News Network, CNN, during a press conference yesterday, telling reporter Jim Acosta that he had downgraded their title from Fake News to Very Fake News.
[02:07:17.495 --> 02:07:23.777]  Just because of the attack of Fake News and attacking our network, I just want to ask you, sir... I'm changing it from Fake News, though.
[02:07:23.817 --> 02:07:25.438]  Doesn't that under... Very Fake News.
[02:07:25.518 --> 02:07:26.258]  I know, but aren't you...
[02:07:28.542 --> 02:07:42.454]  Acosta then went on to ask President Trump, aren't you concerned, sir, that you are undermining the people's faith in the First Amendment, freedom of the press, the press in the country when you're calling stories you don't like fake news?
[02:07:42.934 --> 02:07:43.855]  No, Acosta.
[02:07:44.215 --> 02:07:58.401]  The only ones that are undermining the American people's faith in the press are fake news outlets like you guys at CNN that constantly push this narrative that somehow President Donald Trump is working for the Russians.
[02:07:58.641 --> 02:08:01.943]  This is Millie Weaver, signing off for InfoWars.com.
[02:08:04.682 --> 02:08:06.783]  Waging war on corruption.
[02:08:07.303 --> 02:08:12.545]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[02:08:13.405 --> 02:08:18.207]  I wondered so aimless, life filled with sin.
[02:08:18.407 --> 02:08:22.188]  I wouldn't let my dear Savior in.
[02:08:22.928 --> 02:08:27.250]  Then Jesus came like a stranger in the night.
[02:08:27.690 --> 02:08:30.731]  Praise the Lord, I saw
[02:08:38.093 --> 02:08:42.296]  No more darkness, no more night.
[02:08:42.717 --> 02:08:47.040]  Now I'm so happy, no sorrow inside.
[02:08:47.380 --> 02:08:51.303]  Praise the Lord, I saw the light.
[02:08:55.520 --> 02:09:07.194]  First thing you understand, we had a totally divided country for eight years and long before that, in all fairness to President Obama, long before President Obama, we have had a very divided... I didn't come along and divide this country.
[02:09:07.534 --> 02:09:10.178]  This country was seriously divided before I got here.
[02:09:10.718 --> 02:09:12.180]  We're going to work on it very hard.
[02:09:12.401 --> 02:09:15.585]  One of the questions that was asked, I thought it was a very good question, was about the inner cities.
[02:09:15.645 --> 02:09:16.707]  I mean, that's part of it.
[02:09:17.428 --> 02:09:18.890]  But we're going to work on education.
[02:09:18.950 --> 02:09:20.752]  We're going to work on, you know, we're going to stop.
[02:09:20.872 --> 02:09:22.234]  We're going to try and stop the crime.
[02:09:22.254 --> 02:09:23.897]  We have great law enforcement officials.
[02:09:23.917 --> 02:09:25.799]  We're going to try and stop crime.
[02:09:25.819 --> 02:09:27.361]  We're not going to try and stop, we're going to stop crime.
[02:09:28.519 --> 02:09:32.821]  But it's very important to me, but this isn't Donald Trump that divided a nation.
[02:09:33.341 --> 02:09:37.962]  We went eight years with President Obama, and we went many years before President Obama.
[02:09:38.322 --> 02:09:41.244]  We lived in a divided nation.
[02:09:42.784 --> 02:09:47.766]  And I am going to try, I will do everything within my power to fix that.
[02:09:49.606 --> 02:09:50.707]  Mark Dice is our guest.
[02:09:50.747 --> 02:09:51.907]  You know, I remember Mark Dice.
[02:09:53.508 --> 02:09:56.029]  I got something shoved like 10, 12 years ago, whatever.
[02:09:57.216 --> 02:09:57.496]  We're good.
[02:10:13.956 --> 02:10:19.060]  And I remember getting really depressed like four or five years ago about it and getting mad at me about things or whatever.
[02:10:19.120 --> 02:10:22.123]  And I remember calling him and I said, you're one of those talented people I know.
[02:10:22.523 --> 02:10:28.908]  If you'll just start doing stuff every day and just forget about trying to be a success, because I've been like this too.
[02:10:29.008 --> 02:10:29.529]  Everybody has.
[02:10:29.549 --> 02:10:31.690]  This is somebody trying to help somebody who's a little bit older than them.
[02:10:31.870 --> 02:10:32.831]  Not that I have all the answers.
[02:10:33.712 --> 02:10:39.657]  And I said, if you'll just do it, because I know you care, you'll be super successful because you're so smart and do a great job.
[02:10:41.172 --> 02:10:45.855]  But don't get mad at me for the fact that, you know, in some of our dealings, you've not had as much success as you'd like.
[02:10:46.215 --> 02:10:47.816]  And I don't mean to bring up personal stuff here on the air.
[02:10:47.836 --> 02:10:56.801]  It's just that I'm so proud of the fact that he's almost got a million subscribers on YouTube, and he's brought all these books back into print, and has bestsellers, and, you know, has done so much.
[02:10:56.901 --> 02:10:58.682]  Because look at Paul Watson.
[02:10:58.722 --> 02:11:03.284]  Paul Watson, I mean, I can tell you, almost reaches as many people as I do now.
[02:11:03.624 --> 02:11:03.845]  Okay?
[02:11:04.765 --> 02:11:06.688]  And I hope Paul gets way better than I do.
[02:11:07.008 --> 02:11:07.589]  See, here's the deal.
[02:11:08.050 --> 02:11:13.017]  I'm not in competition with other men that I'd be better than them at everything.
[02:11:13.678 --> 02:11:15.661]  I want to defeat people that are out to get us all.
[02:11:15.781 --> 02:11:18.405]  I'm in a total war against the New World Order.
[02:11:19.346 --> 02:11:20.508]  And I know we can beat them.
[02:11:21.690 --> 02:11:30.796]  And so I just wanted to take some time out and talk about Mark because, you know, Mark just, you know, he's branched out and he's doing these commentaries and these analysis that are just the best things out there.
[02:11:30.856 --> 02:11:37.300]  I mean, it's so when you see something so good, so on spot, way better than what's on, you know, any mainstream media.
[02:11:38.040 --> 02:11:40.382]  And I don't just mean content wise, but just wit wise and everything.
[02:11:40.722 --> 02:11:41.302]  It's a good thing.
[02:11:41.322 --> 02:11:41.723]  And that's why.
[02:11:42.737 --> 02:11:52.802]  I want to encourage other people, no matter what color you are or where you came from, if you're an old man and you get your nephew or your grandson to put you on YouTube, just sit out by the pond and talk about the world.
[02:11:53.662 --> 02:11:58.204]  The normal people speaking out in this whole internet village system is what will beat them.
[02:11:58.244 --> 02:12:00.105]  Because they're bringing the censorship now.
[02:12:00.145 --> 02:12:00.806]  They're admitting it.
[02:12:01.046 --> 02:12:01.686]  They're announcing it.
[02:12:01.726 --> 02:12:02.406]  It's getting bad.
[02:12:03.047 --> 02:12:09.370]  And that's why, whether it's Drudge or whether it's Daily Caller or WorldNetDaily or Breitbart, I'm not in competition with Stephen Bannon.
[02:12:10.598 --> 02:12:12.259]  I'm not going to talk about little discussions we've had.
[02:12:12.880 --> 02:12:15.362]  I mean, I hope Breitbart gets ten times bigger than Infowars.
[02:12:15.482 --> 02:12:17.563]  In fact, I don't want to be the biggest thing out there.
[02:12:17.843 --> 02:12:22.107]  And after Drudge, you know, when it comes to multimedia, we're the biggest thing there is.
[02:12:23.127 --> 02:12:25.409]  40, 50 million people a week, conservatively.
[02:12:25.689 --> 02:12:27.110]  And folks, that's conservative.
[02:12:27.431 --> 02:12:29.152]  Shemweek's 90 plus million now.
[02:12:29.792 --> 02:12:30.073]  Okay?
[02:12:30.693 --> 02:12:32.775]  So, you look at that responsibility.
[02:12:32.795 --> 02:12:34.656]  That's a big responsibility we've got.
[02:12:34.936 --> 02:12:38.099]  When you think about how evil these people are, it makes you better.
[02:12:39.844 --> 02:12:41.685]  Because then you think, I don't want to be like them.
[02:12:41.865 --> 02:12:43.306]  I want to be strong and true.
[02:12:43.487 --> 02:12:45.948]  I want to be a knight in shining armor.
[02:12:46.068 --> 02:12:50.712]  I really want to take these people on, because they mean to break this country and this world once and for all.
[02:12:52.373 --> 02:12:57.616]  And Mark, of course, has all the famous videos, hundreds of millions of views, showing dumbed-down lefties.
[02:12:57.756 --> 02:13:03.180]  I mean, that is bullied, dumbed-down people, told they have no responsibility from birth, do whatever you want, just wander around.
[02:13:03.420 --> 02:13:06.783]  They're almost soulless, and we don't make fun of them for pleasure.
[02:13:07.745 --> 02:13:12.908]  We do it because they're so fallen we're scared, but they only care about what peers think because they're bullied.
[02:13:12.928 --> 02:13:18.271]  They never get past age 5 in peer pressure, so you have to laugh at them because that's what they don't like.
[02:13:18.451 --> 02:13:19.972]  You ever have leftists come over to you in D.C.
[02:13:19.992 --> 02:13:27.616]  or wherever I'm at and they'll go, like 20 of them will laugh at me and I'm like, you think I'm in junior high, like where people are laughing at me and I care?
[02:13:28.476 --> 02:13:32.157]  Dude, by the time I was like 14, I wasn't dating high school girls no more.
[02:13:32.437 --> 02:13:33.458]  I wanted out of high school.
[02:13:33.758 --> 02:13:35.378]  When I was in middle school, I wanted in high school.
[02:13:35.778 --> 02:13:43.241]  I don't care what you think about me when you're in a loser cult that has nothing, that means nothing, that is nothing, and you want to make me a loser too?
[02:13:45.236 --> 02:13:47.638]  And you've been given a psychological virus by the globalists?
[02:13:47.658 --> 02:13:48.239]  I want to go to Mark.
[02:13:48.279 --> 02:14:00.229]  We just played his powerful new clip analyzing this press conference yesterday that was bullies coming face-to-face with somebody, just calling them out, and they are in total and complete panic right now.
[02:14:01.090 --> 02:14:04.834]  So, Mark, you know, just amazing to see where things are going.
[02:14:05.695 --> 02:14:09.118]  In your new video, you know, reporters are absolutely panicking.
[02:14:09.638 --> 02:14:11.781]  Trump Toys the Reporters at press conference today.
[02:14:11.801 --> 02:14:13.702]  They're at markgeist.com.
[02:14:14.083 --> 02:14:15.985]  We've linked up on infowars.com.
[02:14:16.325 --> 02:14:21.910]  I want to just, in the brief time we have, talk about where you see the world today, but also how they're going to counter-strike back and how do we
[02:14:22.731 --> 02:14:34.116]  Mobilize and fight the billion Soros is putting in and Obama's organizing to really go next level and try to bully us physically into submission in the streets and at the colleges and the schools.
[02:14:34.156 --> 02:14:42.820]  But on cyberspace, I mean, I think we should really raise the alarm and really fight harder than we did even during the election, because that was a battle.
[02:14:42.860 --> 02:14:43.420]  The war is here.
[02:14:44.895 --> 02:14:46.236]  Yeah, we've sort of stormed the city.
[02:14:46.276 --> 02:14:47.297]  We're inside the gates.
[02:14:47.577 --> 02:14:48.958]  The real battle has begun.
[02:14:49.078 --> 02:14:54.763]  And with the mainstream media being so desperate, we're seeing them, I mean, really almost their last breaths.
[02:14:54.943 --> 02:15:01.849]  And they're going to do everything they can to try to regain the foothold that they've had, which is why Facebook is rolling out their new censorship tools.
[02:15:02.189 --> 02:15:04.771]  Twitter has been doing it more and more incrementally.
[02:15:05.566 --> 02:15:06.907]  Announce some new tools now.
[02:15:07.227 --> 02:15:20.073]  They're trying to prevent people's tweets from showing up to those who don't follow them so that it doesn't spread across platforms that you can't have your message seen by someone who's not in the same, someone who's outside of the same bubble as you.
[02:15:20.654 --> 02:15:23.835]  And Trump is right to be mocking the mainstream media.
[02:15:23.855 --> 02:15:24.876]  He wasn't yelling at them.
[02:15:24.936 --> 02:15:25.796]  He wasn't screaming.
[02:15:25.836 --> 02:15:27.998]  He wasn't unhinged like all these phonies.
[02:15:28.018 --> 02:15:29.098]  Because that's their tool.
[02:15:29.158 --> 02:15:29.758]  That's the key.
[02:15:29.838 --> 02:15:32.640]  Their tool is mocking at a junior high level.
[02:15:32.720 --> 02:15:34.581]  It doesn't get to us or him, but it gets to them.
[02:15:36.279 --> 02:15:37.160]  And they should be mocked.
[02:15:37.200 --> 02:15:47.138]  CNN did a report, it was an investigation about whether Adele won the Grammy for Best Album this year over Beyonce because of the possible racist Grammy voters.
[02:15:47.179 --> 02:15:48.481]  That was a real headline.
[02:15:48.869 --> 02:15:49.429]  On CNN.
[02:15:49.450 --> 02:15:53.773]  When I saw the tweets, I thought, maybe this has to be like a parody Twitter account.
[02:15:53.833 --> 02:15:56.695]  But no, that's a real CNN story.
[02:15:57.155 --> 02:16:05.200]  Is that they think that Beyonce, beloved Beyonce, lost the Grammy because of white supremacist or the white privilege of Adele.
[02:16:05.401 --> 02:16:09.083]  And they're so crazy when we see... Well, it's the same thing with the NFL.
[02:16:09.824 --> 02:16:11.525]  I mean, they said that was white supremacy.
[02:16:11.545 --> 02:16:12.806]  Because there was a few white players.
[02:16:13.479 --> 02:16:23.405]  Yeah, they're upset about the supposed lack of diversity on the Patriots team and that the Patriots win was symbolic of the white, you know, hegemony in this country.
[02:16:23.425 --> 02:16:27.007]  And they deserve to be mocked, and they're failing.
[02:16:27.027 --> 02:16:30.289]  And that's why my YouTube channel has almost a million subscribers.
[02:16:30.349 --> 02:16:34.932]  It's amazing just sitting in my kitchen, I reach more people in most videos.
[02:16:34.992 --> 02:16:37.774]  Yeah, every CNN show has 100,000 viewers, you reach millions every day.
[02:16:38.414 --> 02:16:42.239]  And that's extended over their entire half hour or hour show.
[02:16:42.279 --> 02:16:51.569]  So if you break down their segments into, you know, three or four or five minute segments, I mean, we're paralleling, my channel is paralleling CNN and MSNBC.
[02:16:51.909 --> 02:16:54.152]  Jake Tapper and I got into a Twitter beef
[02:16:54.692 --> 02:16:58.775]  Uh, months ago, and I just did a video about it, and almost a million people watched the video.
[02:16:59.015 --> 02:17:06.499]  More people watched my YouTube video, analyzing Jake Tapper and I's beef on Twitter, than actually watched his show.
[02:17:06.519 --> 02:17:08.540]  That's right, and of course they know they're nothing now.
[02:17:08.600 --> 02:17:09.981]  That's why they're really so pissed.
[02:17:10.481 --> 02:17:11.882]  So where do they go from here?
[02:17:11.942 --> 02:17:13.882]  It's not about, oh, my channel's big, your channel's big.
[02:17:14.122 --> 02:17:14.783]  We're not bragging.
[02:17:14.803 --> 02:17:21.825]  We're telling listeners their whole illusion is that, you know, we don't get press passes, we're not real news, when they're the fake stream news.
[02:17:22.385 --> 02:17:23.285]  You probably already heard that term.
[02:17:23.345 --> 02:17:25.166]  I just came up with it myself, but some people are already using it.
[02:17:25.646 --> 02:17:27.267]  Any good idea is already out there, usually.
[02:17:27.287 --> 02:17:29.928]  I don't territorialize it, but fake stream news.
[02:17:30.008 --> 02:17:30.728]  Isn't that the name?
[02:17:30.748 --> 02:17:32.549]  Because they're fake, but they're the mainstream.
[02:17:32.749 --> 02:17:35.150]  Then we associate the term fake with fake stream.
[02:17:35.510 --> 02:17:36.170]  I think that's the word.
[02:17:37.313 --> 02:17:42.516]  I can't wait for President Trump to call CNN the counterfeit news network, or the clown news network.
[02:17:42.556 --> 02:17:44.057]  And we just have to keep sticking it to them.
[02:17:44.797 --> 02:17:52.741]  CNN got so upset with people calling them fake news that they conducted a study to try to see if the term fake news was damaging their brand.
[02:17:53.381 --> 02:17:54.322]  And, of course, they did not.
[02:17:54.382 --> 02:17:59.665]  I mean, that's why if people say fake news on there, even Bernie Sanders is a joke, they cut his feet.
[02:17:59.725 --> 02:18:02.106]  It's an order that if somebody says that, you cut their feet.
[02:18:03.979 --> 02:18:05.779]  They've already been destroyed!
[02:18:05.799 --> 02:18:07.180]  Their brand is already filled!
[02:18:07.200 --> 02:18:08.040]  Don't they get that?
[02:18:09.160 --> 02:18:09.680]  No, they don't.
[02:18:09.720 --> 02:18:14.502]  We have a YouTuber, PewDiePie, who is the most popular YouTuber ever.
[02:18:14.522 --> 02:18:16.222]  53, maybe 54 million subscribers.
[02:18:16.302 --> 02:18:17.902]  And singing him fake news brought him down.
[02:18:18.623 --> 02:18:24.084]  Yeah, a coordinated attack between the Wall Street Journal and other major media outlets, trying to smear him as a white supremacist.
[02:18:24.104 --> 02:18:33.066]  We have tech magazines like Wired, which have been going political in the last year and a half, trying to bring down Trump with stories that have nothing to do with politics or tech.
[02:18:33.516 --> 02:18:33.976]  I don't
[02:18:54.164 --> 02:19:06.459]  Well, they just wanted to set the precedent to ban somebody who was number one to test, can we ban someone completely innocent, who I think puts out a bunch of crap dribble, but is certainly not even anywhere near racist.
[02:19:06.879 --> 02:19:09.422]  I mean, can we shoot down somebody who has
[02:19:10.003 --> 02:19:11.704]  Tens of millions of kids watching him every day.
[02:19:11.764 --> 02:19:12.524]  We don't want that.
[02:19:12.764 --> 02:19:17.186]  We want to teach them how to be trannies and give blowjobs and commit suicide and hate themselves.
[02:19:17.447 --> 02:19:18.627]  We don't want them watching this guy.
[02:19:18.667 --> 02:19:21.789]  They were just jealous of him because he wasn't teaching them how to commit suicide.
[02:19:22.209 --> 02:19:25.110]  And so they said, how do we get the kids back with us learning how to commit suicide?
[02:19:25.310 --> 02:19:25.830]  So they banned him.
[02:19:27.051 --> 02:19:31.773]  Yeah, I mean, you'll never see BuzzFeed have any of their videos censored or have the ads stripped.
[02:19:31.893 --> 02:19:37.596]  And for well over a year, even a year before it became common knowledge that YouTube was censoring ads,
[02:19:38.363 --> 02:19:49.006]  You know, us YouTubers in the alternative news community knew that this was happening, but it wasn't until a bigger YouTuber decided to talk about it, or became aware of it, that it started trending on social media.
[02:19:49.026 --> 02:20:00.989]  So we were a year ahead of the curve, seeing the censorship, trying to strip ads from our channels, because they don't want us to be able to be funded in order to do this, and that's one way at them trying to censor us.
[02:20:01.009 --> 02:20:02.470]  Sure, and that's why they're telling you and even doing...
[02:20:03.348 --> 02:20:05.089]  I'm gonna lay it out short and sweet.
[02:20:05.129 --> 02:20:08.690]  People don't buy a lot of books, you know, put out a film, do whatever, have a coffee mug, whatever.
[02:20:09.030 --> 02:20:10.510]  People understand they're trying to strangle us.
[02:20:10.530 --> 02:20:18.313]  You just say, hey, I got a couple products here, you can maybe give a coffee mug to somebody, they'll tune into the show, you know, ten bucks, I make five bucks, I need your support if I'm gonna do this.
[02:20:18.353 --> 02:20:19.894]  People get that, they want to support you.
[02:20:20.334 --> 02:20:25.215]  I've just been saying for years, get some swag, you know, because people want to support you.
[02:20:26.256 --> 02:20:27.536]  I want to see you in the whole operation.
[02:20:27.596 --> 02:20:29.797]  I want to see you, you know, rivaling InfoWars.
[02:20:31.129 --> 02:20:40.693]  You know, it's been really amazing, and it just goes to show that with dedication and hard work and with a mission, you can become an incredible success.
[02:20:40.793 --> 02:20:43.915]  And there was a time where I thought, oh man, nobody's watching my videos.
[02:20:43.955 --> 02:20:48.517]  No, I remember talking to you like four years ago, and I'm not trying to brag about this, but was my pep talk not right?
[02:20:50.044 --> 02:20:51.846]  Yeah, it was great, man.
[02:20:51.886 --> 02:20:54.388]  You've been a great inspiration for me, and you've paved the path.
[02:20:54.428 --> 02:20:56.009]  It's been amazing to watch your career expand.
[02:20:56.049 --> 02:21:00.333]  I don't want to get into me, I want to talk about you, because you're kind of the prodigal son for a little while.
[02:21:00.713 --> 02:21:04.876]  And I'm just saying, it's good to set an example of not being kind of a chicken on my end.
[02:21:06.958 --> 02:21:07.659]  Turn on the other cheek.
[02:21:08.159 --> 02:21:09.159]  But that's all the Bible.
[02:21:09.179 --> 02:21:10.560]  There's times to do it, times to not.
[02:21:10.900 --> 02:21:12.041]  But I'm not bragging about what I did.
[02:21:12.121 --> 02:21:14.483]  I just really value you in the fight against the globalists.
[02:21:14.523 --> 02:21:15.203]  We need you.
[02:21:15.503 --> 02:21:16.684]  And I'm just glad you got out of that.
[02:21:16.924 --> 02:21:23.308]  For other people that get into infighting and that virus they try to push on trolling on the web against ourselves, we've got to get through that.
[02:21:23.328 --> 02:21:28.871]  Because people think that's the path of success when you don't have immediate success to take care of yourself.
[02:21:29.091 --> 02:21:32.313]  Which you're doing this because you love the truth, but you need to be able to take care of yourself.
[02:21:32.373 --> 02:21:34.895]  And so I get it, but I was just saying truly be yourself.
[02:21:35.915 --> 02:21:41.578]  Quit trying to have a show on national TV, you will be huge, you did it, and you went from huge to gigantic.
[02:21:41.778 --> 02:21:47.600]  So I'm just saying, your testimony to other people out there about the path to real success, fighting tyranny.
[02:21:49.281 --> 02:21:54.463]  You know, when I had meetings with... I literally had a meeting with CNN... No, they called you and said, we want you to pledge to Satan.
[02:21:54.523 --> 02:21:56.304]  I've been there when I was 14, I know.
[02:21:56.324 --> 02:21:59.745]  So they tell them, they call you and they say, we want you to worship Satan and be part of the group.
[02:21:59.785 --> 02:22:00.326]  No, I get it.
[02:22:00.366 --> 02:22:01.006]  Tell folks about that.
[02:22:01.792 --> 02:22:10.018]  Well, a couple years ago I had meetings with most of the major networks about, you know, hosting a show, an investigative, you know, kind of conspiracy type of a show.
[02:22:10.238 --> 02:22:17.323]  And one of the heads of one of the major studios, I mean, we got into a spiritual discussion and he did
[02:22:18.603 --> 02:22:21.185]  Overtly indicate that he liked Satan.
[02:22:21.205 --> 02:22:22.526]  He thought Satan was the savior.
[02:22:22.746 --> 02:22:23.547]  And I'm sitting there.
[02:22:23.627 --> 02:22:24.287]  They're so surreal.
[02:22:24.467 --> 02:22:28.050]  The Hollywood sign is literally right out the window in his office.
[02:22:28.170 --> 02:22:29.611]  Just you can see it off in the back.
[02:22:29.871 --> 02:22:30.912]  It was so bizarre.
[02:22:31.552 --> 02:22:33.334]  And I had a meeting with CNN.
[02:22:34.295 --> 02:22:46.390]  And later on the studio started telling me, and of course I never would have went to work with them, I even told the studio, which is for those who don't know, studios are independent companies that produce shows for networks and then sell them to networks.
[02:22:46.410 --> 02:22:52.498]  So CNN didn't really know what they were getting into, it was just a meeting with another studio pitching a show to their network.
[02:22:53.453 --> 02:22:55.896]  I went there, and it was so bizarre.
[02:22:55.916 --> 02:22:58.119]  I only went because I wanted to be able to laugh at it.
[02:22:58.139 --> 02:23:02.886]  And I took pictures in the boardroom with CNN etched into the walls, into the windows.
[02:23:02.966 --> 02:23:04.047]  And this is in Hollywood.
[02:23:04.127 --> 02:23:08.313]  Now, for those people who expect CNN to be... By the way, this was after you woke up to the fact that
[02:23:08.533 --> 02:23:09.073]  I don't know.
[02:23:26.138 --> 02:23:30.623]  Just to keep artists in Hollywood not competing with them, and they call it a tithe.
[02:23:30.983 --> 02:23:41.254]  They go, let's go to this tithe meeting with these people to steal your ideas, and then never give you anything, and then never make you successful, but so you stay there, and don't create your own art elsewhere.
[02:23:41.294 --> 02:23:43.776]  See, it's all a very wore-out plan.
[02:23:43.816 --> 02:23:44.077]  Go ahead.
[02:23:44.717 --> 02:23:50.679]  And how interesting is it, for those who don't know, that CNN has probably a 12-story building in Hollywood.
[02:23:50.719 --> 02:23:53.561]  I'm talking about two blocks away from Hollywood Boulevard.
[02:23:53.581 --> 02:23:57.062]  So you would expect CNN to be in New York or in Atlanta or Washington, D.C.
[02:23:57.442 --> 02:23:59.943]  They have a, I would estimate, a huge 12-story building.
[02:24:00.143 --> 02:24:05.145]  Well, it's really a branch of the CIA that's been declassified, so they're there to write scripts for Hollywood.
[02:24:05.365 --> 02:24:07.166]  That's really what's going on in most of those rooms, but go ahead.
[02:24:08.534 --> 02:24:24.248]  The old media, the mainstream media, I mean, they're really at a loss because the technology that we have is so inexpensive and so powerful that someone like me or someone like PewDiePie who produces, you know, idiotic, mindless entertainment for kids and, you know, teenagers.
[02:24:25.055 --> 02:24:33.918]  They are able to, with a very small budget, virtually nothing, produce content that is seen by millions and hundreds of millions of people.
[02:24:34.118 --> 02:24:34.958]  They don't know what to do.
[02:24:35.178 --> 02:24:49.302]  And so even the producer that I was working with, he's trying to get into the YouTube space now because he doesn't want to waste his time putting together a show that might get seen by half a million or a million people on a major network when you can just sit
[02:24:49.642 --> 02:24:51.384]  In your kitchen and produce content.
[02:24:51.404 --> 02:24:53.185]  And that's why they're trying to bring down PewDiePie.
[02:24:53.205 --> 02:24:54.486]  They're trying to bring down me.
[02:24:54.506 --> 02:25:00.931]  You know, the New York Times just did a hit piece, an entire article, almost entirely dedicated to me about fake news.
[02:25:01.271 --> 02:25:02.732]  And I've seen the London Guardian.
[02:25:02.752 --> 02:25:05.174]  No, and I mean, what you do is commentary.
[02:25:05.394 --> 02:25:07.256]  Like, like, oh, I was all over the news last week.
[02:25:07.356 --> 02:25:09.137]  Alex Jones said the performance was satanic.
[02:25:09.318 --> 02:25:11.379]  Well, it was clearly authoritarian satanic.
[02:25:11.619 --> 02:25:14.361]  She wears Hitler outfits, you know, at other events.
[02:25:14.381 --> 02:25:15.983]  Most of the Super Bowls are satanic.
[02:25:16.203 --> 02:25:17.344]  They're like, oh, they're crazy.
[02:25:17.424 --> 02:25:18.204]  It's not satanic.
[02:25:19.005 --> 02:25:20.529]  Thinking their audience is idiotic.
[02:25:20.609 --> 02:25:23.355]  Everybody knows the Grammys and, you know, the Emmys.
[02:25:23.415 --> 02:25:25.460]  It's all, it's all, it's all satanic.
[02:25:26.656 --> 02:25:32.240]  I mean, it's quite clear that that's the core of liberalism is godlessness or Satanism.
[02:25:32.300 --> 02:25:40.625]  I mean, quite literally, they openly... Hillary's pen pal and her mentor she met with, you know, pledged his book to Lucifer and his love of Luciferianism.
[02:25:40.645 --> 02:25:42.447]  You know, Saul Alinsky.
[02:25:42.487 --> 02:25:44.468]  They just, look, look, I've been there.
[02:25:44.588 --> 02:25:45.649]  I've been at the mansions.
[02:25:45.729 --> 02:25:46.209]  I've been there.
[02:25:46.229 --> 02:25:47.690]  And they go, yes, we worship Lucifer.
[02:25:47.730 --> 02:25:48.411]  It's the real God.
[02:25:48.711 --> 02:25:48.971]  Join us.
[02:25:48.991 --> 02:25:50.232]  You can have all these women and all the power.
[02:25:50.632 --> 02:25:52.373]  And people don't know until you get successful.
