[00:00:18.700 --> 00:00:20.521]  Welcome to the Info Wars Nightly News.
[00:55:51.721 --> 00:55:57.469]  Just imagine five years from now if stuff like this goes through and they create more and more targeted profiles on people.
[00:55:57.709 --> 00:55:57.969]  Exactly.
[00:55:57.989 --> 00:56:02.335]  What everything is going to look like, everything in our daily lives is going to be targeted specifically
[00:56:03.496 --> 00:56:26.219]  Well, we were just talking, you know, if you're listening to Pandora at your house and then you're starting to get targeted ads on the commercials that play based on something you search, what if you don't, what if you're a little embarrassed about it or something with your medical history or something and then it starts targeting you with these ads and then your friends in the room are getting access to things you might not want to be targeted with advertising.
[00:56:26.618 --> 00:56:30.859]  I'm glad you brought up medical history, because that is another big privacy risk with this.
[00:56:31.219 --> 00:56:41.642]  Insurance companies could very potentially buy, if someone stopped smoking AIDS or something of that nature, they could figure out, oh, this person's a smoker, this person's unhealthy.
[00:56:42.382 --> 00:56:48.804]  And if you're searching for those kinds of things, your rates might go up, because those massive corporations are always looking for new ways.
[00:56:49.304 --> 00:56:49.925]  Save a penny.
[00:56:50.165 --> 00:56:50.706]  Exactly.
[00:56:50.786 --> 00:56:51.507]  A half a penny.
[00:56:52.128 --> 00:56:56.634]  So just in the last couple minutes that we have left, how can people protect themselves?
[00:56:56.715 --> 00:56:59.879]  Obviously deleting your browser history every hour isn't going to do it.
[00:57:00.059 --> 00:57:01.661]  What are some ways you can protect yourself?
[00:57:01.701 --> 00:57:05.006]  And of course, I know you also mentioned it's going to be like a states' rights issue at this point.
[00:57:05.273 --> 00:57:11.576]  Right, so the Minnesota Senate actually voted to pass Internet Privacy Protections in response to this bill.
[00:57:11.696 --> 00:57:16.218]  So another thing is you could send tweets, things like that, to the President.
[00:57:16.278 --> 00:57:18.199]  It's not been enacted into law yet.
[00:57:18.819 --> 00:57:24.782]  It's on his desk and they have come out and said on WhiteHouse.gov that his advisors are recommending that he pass it.
[00:57:25.482 --> 00:57:27.323]  But you can take things into your own hands.
[00:57:27.363 --> 00:57:32.626]  You can use private internet access, a VPN, or there's plenty of other VPN services out there.
[00:57:33.087 --> 00:57:38.890]  But they've been kind of at the forefront with this issue, encouraging people to protect their browsing.
[00:57:39.170 --> 00:57:47.095]  So that basically puts all your traffic, instead of going from your home's IP address, it makes it look like you're in Dallas or Chicago or some other city.
[00:57:47.755 --> 00:57:51.057]  So it's much more difficult for them to trace and build profiles on people.
[00:57:51.297 --> 00:57:55.880]  Right, because they can't target you at the bar if it's in a totally different city.
[00:57:56.380 --> 00:57:59.002]  And some people say, well, I like to be have targeted advertise.
[00:57:59.022 --> 00:57:59.983]  I don't want random ads.
[00:58:00.023 --> 00:58:04.385]  But as you've pointed out, it's not just getting good advertisements from a product that you like.
[00:58:04.425 --> 00:58:09.209]  It's also your medical history could be used by your insurance company to up your rates.
[00:58:10.169 --> 00:58:11.150]  Very good point there.
[00:58:11.690 --> 00:58:14.612]  So I guess we'll have more on this issue.
[00:58:14.692 --> 00:58:18.274]  Of course, it is sitting on the president's desk waiting to be signed.
[00:58:18.835 --> 00:58:20.616]  Any closing comments on this?
[00:58:20.836 --> 00:58:22.597]  People need to care about their privacy.
[00:58:22.817 --> 00:58:26.839]  You need to take a vested interest in securing your information.
[00:58:26.919 --> 00:58:28.320]  Look at what you're putting out there online.
[00:58:28.920 --> 00:58:34.143]  And if that's something that's important to you, there's steps you can take to protect your data.
[00:58:35.114 --> 00:58:36.334]  Thank you so much, Michael Zimmerman.
[00:58:36.834 --> 00:58:39.495]  And thank you all so much for tuning in to the show tonight.
[00:58:39.535 --> 00:58:44.676]  We had some very important news here today, so I hope you share this link with all of your friends and family.
[00:58:44.716 --> 00:58:47.557]  Be sure to let everyone know about InfoWars, support this broadcast.
[00:58:47.577 --> 00:58:51.558]  They're trying to shut us down at every turn, and we cannot let that happen.
[00:58:51.598 --> 00:58:55.618]  We need our InfoWarrior Army out there to help us out.
[00:58:55.638 --> 00:58:57.819]  We'll see you guys here Monday, 7 p.m.
[00:58:57.839 --> 00:58:58.119]  Central.
[00:59:03.942 --> 00:59:11.046]  I am very proud to announce the introduction of the highest quality InfoWars Biome Defense Probiotic.
[00:59:11.406 --> 00:59:24.613]  We wanted to come out with the largest spectrum of high quality known probiotics that have been proven to improve overall digestion and health and detoxification in the body.
[00:59:25.560 --> 00:59:36.803]  Biome Defense is an exclusive blend of 50 billion live and active cultures from over 23 different probiotic strains that are known to support digestion and intestinal function.
[00:59:37.443 --> 00:59:43.405]  Our researchers are confident that we have been able to develop what will be the leading probiotic on the market.
[00:59:44.185 --> 00:59:52.570]  Secure your biome defense in ultra strength or regular strength at InfoWarsLife.com today and get started supporting your digestive system naturally.
[00:59:53.211 --> 01:00:01.396]  We've been testing this formula for years, but this is the limited first run to the public, so please take advantage of it today, support your own health, and support the InfoWar.
