[00:00:09.224 --> 00:00:11.286]  The Alex Jones Show.
[02:21:28.166 --> 02:21:35.272]  With Emrix Essentials bug spray that's totally organic and natural and works way better than chemical brands I personally use.
[02:21:35.652 --> 02:21:42.177]  On that particular special, at 40% off, if you get the additional auto ship 10% off, we're talking about a lost leader.
[02:21:42.697 --> 02:21:57.809]  This July 4th, celebrating our republic, celebrating worldwide freedom, and celebrating returning America to its place in the world as a true shining city on a hill where people want to come here to celebrate free market and an open society.
[02:21:58.129 --> 02:22:04.094]  Not to celebrate a globalist, politically correct cesspool of infighting and mind control.
[02:22:04.354 --> 02:22:05.776]  Vitamin Mineral Fusion.
[02:22:05.956 --> 02:22:08.358]  Visit Infowarslife.com to secure your canister.
[02:22:08.538 --> 02:22:15.844]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great-tasting multivitamin formula available.
[02:22:16.044 --> 02:22:26.353]  Vitamin Mineral Fusion Drink Mix at Infowarslife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[02:22:26.673 --> 02:22:34.239]  In the history of Infowars Life, we've brought out a lot of amazing products like Survival Shield X2, Super Mel Vitality, and so many others.
[02:22:34.519 --> 02:22:44.486]  With its unique delivery system and proprietary manufacturing process designed for maximized effects, this formula is the platinum standard of multivitamin mineral products.
[02:22:44.727 --> 02:22:46.648]  And this part is most important.
[02:22:46.788 --> 02:22:53.213]  The ingredients in vitamin mineral fusion are either plant-derived or of the highest quality lab standard.
[02:22:53.573 --> 02:22:54.634]  That means it's clean.
[02:22:55.015 --> 02:22:56.016]  That means it's pure.
[02:22:56.136 --> 02:22:58.938]  And rest secured, you're fighting the tip of the spear in the InfoWars.
[02:22:59.038 --> 02:23:01.641]  That's InfoWarsLives.com and Vitamin Mineral Fusion.
[02:23:01.841 --> 02:23:03.463]  Take action now before we sell out.
[02:23:04.577 --> 02:23:08.781]  Men, give your body the support it needs with InfoWars Life Prostagard.
[02:23:09.302 --> 02:23:13.206]  It's time to start assisting the body in regulating proper prostate balance.
[02:23:13.747 --> 02:23:24.358]  InfoWars Life has set out to bring you formulations that are not only the highest quality out there, but formulas that you can use on a daily basis to give your body the natural herbs and extracts that our experts recommend.
[02:23:24.958 --> 02:23:32.702]  The Prostagard formula does just that, with its mixture of plant-based nutrients and antioxidants that help give your body total support.
[02:23:32.922 --> 02:23:41.927]  It's a hand-selected blend of saw palmetto, lycopene, plant sterols, zinc, vitamin D3, selenium, and copper.
[02:23:42.287 --> 02:23:52.552]  Prostagard is something that the men on the InfoWars crew take every day, and from our research, it's something that men should really be adding to their daily regimen in order to keep their body going at optimal levels.
[02:23:53.052 --> 02:23:56.177]  Now's the time to start naturally supporting your body.
[02:23:56.478 --> 02:24:00.704]  Get Prostagard on your side today, exclusively at Infowarslife.com.
[02:24:01.105 --> 02:24:02.226]  That's Infowarslife.com.
[02:24:17.731 --> 02:24:19.995]  Ladies and gentlemen, I'm Alex Jones, your host.
[02:24:20.015 --> 02:24:20.696]  Thank you for joining us.
[02:24:20.716 --> 02:24:22.098]  Your calls are coming up in the next segment.
[02:24:22.399 --> 02:24:24.623]  And I'm going to play the clip I haven't gotten to yet that I've been mentioning.
[02:24:26.229 --> 02:24:31.172]  Leftists prepare for war with a new self-defense training club.
[02:24:31.632 --> 02:24:33.333]  But, you know, you can make jokes about that.
[02:24:33.474 --> 02:24:34.995]  That's where this is now growing.
[02:24:35.035 --> 02:24:43.460]  We're huge pools of ideologues that really believe who they're bombing and shooting and attacking, you know, all deserve to die and are all terrorists.
[02:24:43.500 --> 02:24:44.680]  They even say kill Trump's family.
[02:24:45.481 --> 02:24:49.523]  They've got pools of these weak-minded people to then radicalize and wind up.
[02:24:51.385 --> 02:24:54.727]  And I just wonder how long they're going to get away with this because I see what
[02:24:56.141 --> 02:25:03.185]  Prime Minister May is doing over in the UK saying, we're going to restrict free speech, we're going to have more surveillance, but you're going to let Muslims still come in?
[02:25:03.205 --> 02:25:05.287]  And then she has Ramadan celebrations?
[02:25:05.327 --> 02:25:07.708]  I mean, I'm sorry, the Muslims aren't compatible.
[02:25:08.088 --> 02:25:11.370]  I can't move to any of their countries as a Christian and live.
[02:25:11.691 --> 02:25:19.696]  I can be a contractor on a compound, but if I go preach the Bible anywhere, unless it was Syria or Libya, I guess they would let you, but that's why we took them over.
[02:25:20.436 --> 02:25:21.977]  The radical Muslims will kill you!
[02:25:22.438 --> 02:25:23.279]  Anyways, I'm digressing.
[02:25:23.299 --> 02:25:29.604]  James Leslie Rawls, survivalblog.com, former army intelligence, best-selling author, predicted much of what we now see unfolding.
[02:25:30.585 --> 02:25:32.126]  We know the radicalization's happening.
[02:25:32.166 --> 02:25:35.229]  Hell, they want a summer of rage right now, funded by Soros.
[02:25:35.729 --> 02:25:37.411]  I agree with you it's going to intensify.
[02:25:37.431 --> 02:25:38.152]  Let me ask you this.
[02:25:39.847 --> 02:25:44.612]  How do we thread the needle and deal with this but without getting rid of our Bill of Rights and Constitution?
[02:25:44.652 --> 02:25:49.678]  Well, I think if you've declared yourself a communist or a globalist, you now are not a U.S.
[02:25:49.698 --> 02:25:50.118]  citizen.
[02:25:50.138 --> 02:25:52.300]  You have declared yourself that you're not a citizen.
[02:25:52.561 --> 02:25:56.625]  You've declared yourself a citizen of this global corporate piratical enterprise.
[02:25:57.085 --> 02:26:00.129]  And so I think at that point we need laws to deport people.
[02:26:00.569 --> 02:26:02.790]  Taxpayer funded to the country of their choice.
[02:26:02.850 --> 02:26:04.091]  I mean, let them go to Liberia.
[02:26:04.131 --> 02:26:05.452]  Let them go to Venezuela.
[02:26:05.472 --> 02:26:06.412]  Let them go to North Korea.
[02:26:06.752 --> 02:26:18.378]  I mean, if you wanted to overthrow things and you're trying to organize this garbage, not to take over the government to enforce the Bill of Rights and Constitution, which is your right, but to overthrow it, then we have a duty.
[02:26:18.538 --> 02:26:19.939]  I mean, I don't have fantasies about
[02:26:20.319 --> 02:26:21.599]  Well, I have to agree with you to an extent.
[02:26:21.660 --> 02:26:24.220]  Just before the break, we were talking about the leadership of the Antifa movement.
[02:26:43.452 --> 02:26:49.569]  And the ideological leadership is actually coming from the George Soros's and the Hillary Clinton's.
[02:26:49.630 --> 02:26:50.031]  Exactly!
[02:26:51.519 --> 02:27:07.890]  But at the Storm Trooper level, the real foot soldiers of the movement, unfortunately what we're probably going to see is a leaderless resistance movement, which is very hard to penetrate, very hard to track, very hard to predict.
[02:27:08.451 --> 02:27:17.817]  Exactly, it's just useful idiots that kind of reach a moment, and then they're pregnant with their hate, their belly button pops out, and they go out and carry out the attack.
[02:27:19.056 --> 02:27:21.118]  Well, yes, and we've already seen it.
[02:27:21.238 --> 02:27:28.445]  I think Hodgkinson was just a precursor of what we're going to see with a lot of younger Americans who are— I agree.
[02:27:28.465 --> 02:27:30.707]  He was just the tremor, so how big's the quake?
[02:27:31.880 --> 02:27:33.042]  It'll I think it'll be huge.
[02:27:33.302 --> 02:27:40.551]  And unfortunately we're talking about a whole generation of young people without moral compunctions and with a lot of cyber skills.
[02:27:40.811 --> 02:27:48.841]  So again I think the first attacks will be cyber warfare attacks and then they're likely to use other off the shelf technologies things like.
[02:27:50.363 --> 02:27:52.364]  Drones, for example, quadrocopter drones.
[02:27:52.784 --> 02:27:56.227]  And many EMPs are a big threat.
[02:27:56.587 --> 02:27:58.048]  You've got a nuclear reactor on one of those.
[02:27:58.068 --> 02:27:59.149]  That's achievable as well.
[02:28:00.050 --> 02:28:08.436]  But I think they'll probably go for attacks on the infrastructure, and they will go for the biggest bang for the buck, basically.
[02:28:08.556 --> 02:28:11.398]  So, don't we have a moral responsibility to identify them and move against them?
[02:28:12.796 --> 02:28:28.783]  Well, yes, certainly we have to point out what's happening and we need to hopefully have a counter to them that won't end up destroying the Bill of Rights in the process.
[02:28:29.243 --> 02:28:31.464]  Unfortunately, we have a situation where
[02:28:33.283 --> 02:28:37.167]  The government tends to overreact to situations.
[02:28:37.207 --> 02:28:37.648]  Exactly.
[02:28:37.688 --> 02:28:39.910]  So the overreaction can be a dangerous threat to them.
[02:28:40.130 --> 02:28:44.975]  But then isn't the answer decapitation of the leadership of these groups that openly are criminals and calling for it?
[02:28:45.436 --> 02:28:48.099]  Aren't we morally responsible to start indicting these people?
[02:28:49.107 --> 02:28:57.117]  Well, I think some indictments at high level would be appropriate, but again, the groups have already started radicalizing, and they're going to be splinter groups.
[02:28:57.177 --> 02:28:59.760]  So they're already lined up toys, already self-replicating?
[02:29:00.220 --> 02:29:05.747]  Right, and it'll be leaderless resistance, which is very hard to infiltrate, very hard to counter.
[02:29:06.405 --> 02:29:26.887]  You know, in the military, we often talk in terms of threat spirals, and a really good example that's analogous was what happened with roadside bombs in Afghanistan and Iraq, where the terrorists would set up IEDs, improvised explosive devices,
[02:29:27.808 --> 02:29:33.473]  And touch them off and try to blow up military convoys because our convoys were pretty tough.
[02:29:33.553 --> 02:29:39.539]  You know, they were very heavily armed and if you just, if you were to take on a convoy with just small arms and RPGs, you'd lose.
[02:29:40.159 --> 02:29:48.987]  So they resorted to roadside bombs and then they very quickly, courtesy of the Iranian government... Stay there, let's talk about that.
[02:29:49.508 --> 02:29:51.930]  They started perfecting what they were doing, upping their game.
[02:29:52.389 --> 02:29:55.375]  We're on the march, the empire's on the run.
[02:29:56.317 --> 02:29:59.002]  Alex Jones and the GCN Radio Network.
[02:30:04.895 --> 02:30:08.136]  This July 4th, we're having some of the biggest sales ever.
[02:30:08.416 --> 02:30:14.978]  Our incredible Nootropic Brain Force Plus, 30% off, and now with 20% more in each bottle.
[02:30:15.278 --> 02:30:17.819]  Super Mel Vitality, sold out for months.
[02:30:17.939 --> 02:30:22.781]  Concentrated herbs that have absolutely changed my life and so many others, 30% off as well.
[02:30:23.141 --> 02:30:25.061]  So again, I want to thank you all for your support.
[02:30:25.561 --> 02:30:26.862]  I want to thank you for your prayers.
[02:30:27.282 --> 02:30:33.624]  You have changed the world, and I want to encourage you to continue to change the world and to accelerate your resistance.
[02:30:34.525 --> 02:30:40.387]  InfoWars is proud to announce the CNN is Fake News contest, an expansion of the already successful CNN is ISIS contest.
[02:30:40.587 --> 02:30:41.808]  The contest is simple.
[02:30:42.108 --> 02:30:47.169]  $1,000 prize for anyone who's seen on TV with the CNN is Fake News sign or legible self-made t-shirt.
[02:30:47.349 --> 02:30:54.732]  $2,500 prize for anyone who's seen on TV with the CNN is Fake News sign or t-shirt and is also heard to say CNN is Fake News, InfoWars.com is real.
[02:30:54.892 --> 02:31:01.455]  You can also combine a CNN is fake news sign with one of our CNN is ISIS t-shirts available now at Infowarsstore.com.
[02:31:01.555 --> 02:31:11.439]  The intent of the contest is to encourage you, the listener, to realize that you have the power to save civilization from the criminal cabal controlling humanity in this fake news propaganda machine called CNN.
[02:31:11.620 --> 02:31:19.183]  The first thing to do is hammer the point to the public that CNN is fake news, which a CNN producer admitted on camera to James O'Keefe and Project Veritas.
[02:31:19.363 --> 02:31:29.310]  We need to come together and remind the world that CNN simply regurgitates globalist propaganda thought up by multinational think tanks that is then fed to the public to suppress individual thought and run humanity into a ditch.
[02:31:29.450 --> 02:31:32.792]  For more contest rules, visit InfoWars.com forward slash contest.
[02:31:32.932 --> 02:31:33.773]  This is Kit Daniels.
[02:31:35.216 --> 02:31:42.799]  It's more critical than ever to recommit to financially support the broadcast and to get great products back in exchange, a 360 win.
[02:31:43.059 --> 02:31:45.020]  Emrix Essentials Outdoor Special.
[02:31:45.300 --> 02:31:57.784]  We're talking our non-nano zinc high-powered sunscreen along with Emrix Essentials bug spray that's totally organic and natural and works way better than chemical brands I've personally used.
[02:31:58.085 --> 02:32:04.467]  Help fund this organization that you know has been successful fighting tyranny on every front.
[02:32:04.767 --> 02:32:09.350]  We have private labeled it, and it is the exact same product, just the name is different.
[02:32:09.530 --> 02:32:10.391]  Emmerich's Essentials.
[02:32:10.751 --> 02:32:12.652]  It's on average 20% off.
[02:32:12.933 --> 02:32:18.136]  On top of that, if you sign up for AutoShip, you get an additional 25% off.
[02:32:18.516 --> 02:32:27.862]  Emmerich's Essentials is all about personal care, hygiene, not getting skin cancer, not getting bit by a bunch of bugs and mosquitoes.
[02:32:28.363 --> 02:32:29.323]  It's all there.
[02:32:29.624 --> 02:32:34.247]  Infowarslife.com, Infowarsstore.com, and you'll find Emmerich's Essentials.
[02:32:34.847 --> 02:32:40.512]  You gotta have the will to accept the truth and buck the system and the group collective.
[02:32:41.513 --> 02:32:45.256]  Do that, and you'll earn your way to the next level.
[02:32:46.637 --> 02:32:47.738]  This is the Info War.
[02:33:17.538 --> 02:33:22.562]  If you are receiving this transmission, you are the resistance.
[02:33:25.064 --> 02:33:26.626]  You know what's crazy?
[02:33:28.127 --> 02:33:32.651]  I don't say this like it's some big cred for myself or... I mean, it's just a fact.
[02:33:32.671 --> 02:33:36.694]  I found it so offensive when the KKK would come to Waco or San Antonio or Austin.
[02:33:37.295 --> 02:33:38.235]  The videos are on YouTube.
[02:33:38.315 --> 02:33:42.379]  I mean, I've been to more than 15 KKK events to protest them and bull on them.
[02:33:44.711 --> 02:33:48.577]  And that's because I knew that ADL, Southern Poverty Law Center, and the feds were involved.
[02:33:48.657 --> 02:33:53.324]  And then some people accused of being feds later came out leading the KKK were feds.
[02:33:53.384 --> 02:33:56.028]  I mean, the KKK was super uncool.
[02:33:57.062 --> 02:34:08.511]  When my dad was a child in East Texas, and his dad came back from World War II, and the whole family had been Democrats, but they weren't involved in the racist stuff, and he said, I'm going to go with Eisenhower and be a Republican.
[02:34:09.272 --> 02:34:12.595]  And, you know, they were involved in actually ending that.
[02:34:13.175 --> 02:34:13.796]  So it's just crazy.
[02:34:13.816 --> 02:34:15.117]  I like protest the KKK.
[02:34:15.157 --> 02:34:21.042]  My family's involved in, you know, ending the Jim Crow laws here in Texas.
[02:34:22.779 --> 02:34:26.021]  And they turn it around and go, Alex Jones is deeply racist.
[02:34:26.381 --> 02:34:30.923]  And then CNN runs the headline, former KKK leader praises Trump for appointing Bannon.
[02:34:31.444 --> 02:34:33.204]  And they put Alex Jones under it.
[02:34:36.126 --> 02:34:38.287]  And people pick that up thinking I'm a KKK leader.
[02:34:38.347 --> 02:34:40.888]  This is the level of deception.
[02:34:41.629 --> 02:34:44.010]  And my lawyer goes, yeah, you can sue him, but they don't care.
[02:34:44.891 --> 02:34:49.333]  And now they're being sued by Scaramucci for saying he's a Russian agent because we have proof that they knew it was a lie.
[02:34:50.606 --> 02:34:52.507]  Well, the Trump administration officials.
[02:34:52.568 --> 02:34:54.689]  So people say, well, you better back off.
[02:34:54.749 --> 02:34:56.791]  No, I mean, I'm not in the KKK.
[02:34:57.992 --> 02:34:58.852]  I have nothing to do with it.
[02:35:00.174 --> 02:35:03.476]  And if CNN wants to put that under my name, man, that's their problem.
[02:35:03.876 --> 02:35:07.539]  They want to roll Tom Brokaw out and say, I'm deeply racist.
[02:35:08.080 --> 02:35:08.960]  Thank you so much for the coffee.
[02:35:08.980 --> 02:35:09.481]  I forgot to get that.
[02:35:11.493 --> 02:35:11.793]  That's good.
[02:35:11.813 --> 02:35:16.916]  I don't want to do a plug, but it is our Southern Mexico High Mountain Chiapas.
[02:35:16.937 --> 02:35:22.060]  It's basically like Guatemalan, but it's not been over-fertilized, over-used, and it's just delicious.
[02:35:22.080 --> 02:35:24.762]  So, Wake Up America Coffee, available at InfoWarsTore.com.
[02:35:24.782 --> 02:35:26.783]  Your purchase of it makes the broadcast possible.
[02:35:28.864 --> 02:35:30.605]  But people say to me, like, how are you taking it?
[02:35:30.665 --> 02:35:35.989]  I mean, man, what's it like to have Tom Brokaw call you an unalloyed racist, which means a complete racist?
[02:35:36.929 --> 02:35:39.531]  I'm like, I love the part where he didn't show me actually saying anything racist.
[02:35:39.551 --> 02:35:40.251]  You know, it's like...
[02:35:41.874 --> 02:35:45.715]  The great unifier is free market and open society and Christianity.
[02:35:46.415 --> 02:35:48.396]  True Christianity that allows you to have freedom.
[02:35:49.696 --> 02:35:50.537]  That's where it all comes from.
[02:35:50.577 --> 02:35:51.497]  Freedom comes from God.
[02:35:51.697 --> 02:35:55.458]  And no, it's like if they call me a child molester.
[02:35:55.578 --> 02:35:56.819]  I mean, that's the thing they haven't done yet.
[02:35:56.839 --> 02:35:57.739]  But I mean, it's not true.
[02:35:58.755 --> 02:36:00.116]  Or call me a rapist.
[02:36:00.156 --> 02:36:00.917]  You know, I mean, whatever.
[02:36:00.977 --> 02:36:01.818]  Makeup, whatever you want.
[02:36:01.898 --> 02:36:02.879]  That's not who I am.
[02:36:02.899 --> 02:36:05.000]  I want to talk to James Leslie Rawls briefly about that.
[02:36:05.041 --> 02:36:08.063]  Go to Catherine Carlos, Jeff, Lynn, Joe, and others.
[02:36:08.103 --> 02:36:15.630]  I've got to get him on soon about some of his best-selling novels where he says a lot of stuff you couldn't say in non-fiction, in fiction.
[02:36:16.290 --> 02:36:20.434]  Briefly, Infowars, store.com, free shipping.
[02:36:20.454 --> 02:36:21.415]  You know, I'm extending it.
[02:36:23.144 --> 02:36:24.585]  I don't do free shipping, but a few times a year.
[02:36:24.605 --> 02:36:25.925]  I'm extending it to the whole month of July.
[02:36:25.945 --> 02:36:27.766]  Because we're capitalizing right now.
[02:36:27.806 --> 02:36:28.686]  People like sales.
[02:36:29.626 --> 02:36:34.288]  We're trying to fund, hiring a bunch of reporters, building new studios, a lot of new things, in the face of the enemy.
[02:36:34.488 --> 02:36:39.310]  And we don't, like, raise prices and then lower them and call it a sale.
[02:36:39.330 --> 02:36:41.611]  We keep them at one price, and then when we have a sale, it's real.
[02:36:43.095 --> 02:36:47.017]  30% off the toxin and heavy metal systems.
[02:36:47.057 --> 02:36:48.078]  Z-Shield, amazing.
[02:36:48.138 --> 02:36:49.359]  Zeolite, Shellogy, and more.
[02:36:49.439 --> 02:36:52.540]  Concentrated Living Defense, that's amazing.
[02:36:52.941 --> 02:36:54.201]  Detoxify, that's 20% off.
[02:36:54.502 --> 02:36:55.302]  Free shipping for a while.
[02:36:55.782 --> 02:36:59.424]  MycoZX is back in after five plus months, sold out.
[02:36:59.985 --> 02:37:01.385]  Talk about next level probiotic.
[02:37:01.445 --> 02:37:02.946]  It's the anti-fungus, anti-yeast.
[02:37:03.487 --> 02:37:05.748]  Latest technology, 4.8 stars.
[02:37:06.428 --> 02:37:07.549]  It's been sold out for months.
[02:37:07.609 --> 02:37:08.329]  Big waiting list.
[02:37:08.489 --> 02:37:10.811]  Limited amount because it's so hard to get the compounds.
[02:37:11.351 --> 02:37:12.532]  And to have it be California standards.
[02:37:12.672 --> 02:37:14.533]  Nobody's got something that's good.
[02:37:14.573 --> 02:37:21.258]  It's 30% off when you get it with the 50 billion live active strains with our probiotic biome defense.
[02:37:21.699 --> 02:37:23.380]  Or just get it 10% off out of the gates.
[02:37:24.161 --> 02:37:28.304]  Infowarslife.com, Infowarsstore.com, or AAA2533139.
[02:37:28.424 --> 02:37:33.087]  I know Caveman, top selling bone broth formula, has been sold out for months.
[02:37:33.127 --> 02:37:33.888]  That should be in soon.
[02:37:34.708 --> 02:37:38.731]  But again, we have the highest standards and the best labs in the country.
[02:37:38.751 --> 02:37:40.232]  I know I'm a target of the FDA.
[02:37:41.153 --> 02:37:45.756]  And I want you to have the best products, but quite frankly, I mean, I want it to work really well, too, so you keep buying it.
[02:37:45.816 --> 02:37:46.857]  Wow, what an original thought!
[02:37:47.097 --> 02:37:48.918]  I want a long-term relationship with you.
[02:37:49.298 --> 02:37:49.938]  I take this.
[02:37:50.019 --> 02:37:51.019]  My children take this.
[02:37:51.840 --> 02:37:55.122]  Infowarslife.com, infowarsstore.com, or 888-253-3139.
[02:37:55.462 --> 02:38:05.288]  Now, going back to James Wesley Rawls, before we take some calls, other big issues that are front and center for you, your sources, your intel,
[02:38:06.559 --> 02:38:09.821]  I mean, do you agree with me that we're seeing massive global awakening?
[02:38:10.161 --> 02:38:11.982]  I think Trump's turned the corner on Russia.
[02:38:12.362 --> 02:38:13.502]  He's going on the offense.
[02:38:14.563 --> 02:38:15.583]  Or what's your gut tell you?
[02:38:16.564 --> 02:38:34.112]  Well, I think we're definitely winning and we've definitely turned the corner in some areas, but the terrorist threat that's emerging with Antifa and Black Lives Matter and or combinations thereof, I think cannot be overstated.
[02:38:35.166 --> 02:38:50.020]  And unfortunately, if you look back at the history of late 60s and early 70s, it was the government counteraction to that that brought us metal detectors in airports and then later metal detectors in federal court buildings.
[02:38:50.921 --> 02:38:53.684]  And the logical progression of that
[02:38:54.821 --> 02:38:55.662]  I just kept going.
[02:38:56.343 --> 02:39:05.054]  Now we have a federal agency, the TSA, instead of private contractors running those metal detectors at the airports, and they get more and more intrusive with every passing year.
[02:39:05.074 --> 02:39:06.796]  Well, yeah, look at May's response.
[02:39:06.876 --> 02:39:11.261]  I mean, the answer is target radical Islamists and don't let them in, right?
[02:39:12.223 --> 02:39:13.124]  Yes, absolutely.
[02:39:14.495 --> 02:39:30.202]  But again, there's already been a degradation of our freedom, and I'm afraid that if we look at the threat spirals that will likely come out of Antifa terrorism, it's probably going to be very detrimental to our personal freedom here in the United States.
[02:39:30.422 --> 02:39:32.163]  Well, expanding on that, that's my next question.
[02:39:34.184 --> 02:39:36.785]  I know it's worked in the Arab Spring for Soros, it's worked in Eastern Europe.
[02:39:37.445 --> 02:39:45.507]  They're really trying to run the same playbook but with an armed society with patriots long before we were, you know, out of high school and before we were born.
[02:39:45.527 --> 02:39:48.368]  You know, people like Barry Goldwater laying all this out.
[02:39:48.388 --> 02:39:57.011]  We've got such a jump on them that as every step of globalism comes true, the patriot movement's credibility is stratospheric right now.
[02:39:57.851 --> 02:39:58.011]  Right.
[02:39:58.171 --> 02:40:01.592]  I mean, don't they get that we've got major jump on them?
[02:40:03.491 --> 02:40:08.714]  No, I don't think they really appreciate the fact that we outgunned them, seriously.
[02:40:09.374 --> 02:40:14.056]  And anyone who thinks they're going to try to institute tyranny on this nation is a fool.
[02:40:14.657 --> 02:40:16.017]  Because we have a very well-armed society.
[02:40:16.037 --> 02:40:17.358]  Have they taken our restraint for weakness?
[02:40:17.578 --> 02:40:18.759]  A society that's waking up.
[02:40:19.499 --> 02:40:20.980]  Have they taken our restraint for weakness?
[02:40:23.401 --> 02:40:24.662]  Perhaps they have.
[02:40:24.922 --> 02:40:32.366]  And I think that because we have inherent restraint as a Christian nation, they look at our
[02:40:33.459 --> 02:40:41.464]  Our reluctance to meet groups like Antifa toe-to-toe with baseball bats on the city streets as a sign of weakness.
[02:40:41.564 --> 02:40:41.985]  It's not.
[02:40:42.045 --> 02:40:43.746]  It's a sign of restraint on our part.
[02:40:43.926 --> 02:40:44.807]  Oh, I look at these people.
[02:40:44.847 --> 02:40:49.690]  I'm not even the toughest guy around, but I mean, I could kill... Let's just be honest.
[02:40:49.910 --> 02:40:50.791]  They're like children.
[02:40:51.151 --> 02:40:52.592]  I could take on 20 of these guys.
[02:40:52.652 --> 02:40:53.873]  It's not that I'm that strong.
[02:40:54.133 --> 02:40:55.114]  They're that pathetic.
[02:40:55.354 --> 02:40:57.815]  Have you seen them walk up to a woman and hit her in the head with a bike lock?
[02:40:58.156 --> 02:41:02.879]  I mean, these are the most chicken-necked, cowardly little pieces of garbage.
[02:41:04.188 --> 02:41:09.230]  Yeah, it is kind of pathetic, but unfortunately their next weapons won't be bike locks.
[02:41:09.250 --> 02:41:10.650]  They'll be bombs with nails.
[02:41:10.690 --> 02:41:11.771]  They'll be biotoxins.
[02:41:12.271 --> 02:41:23.435]  And I'll go so far as to make a prediction, and that is that what will come out of this will be a transformation of how public events are held in America.
[02:41:23.555 --> 02:41:26.336]  They're going to use this to shut down the First Amendment public assembly?
[02:41:27.253 --> 02:41:50.504]  Yeah, and I think that just the whole concept of a politician making a speech in open air will become a thing of the past, because all it'll take is one terrorist event with a little quadricopter zooming in and exploding over the head of a politician, and you have a downdraft from all those four blades, four rotors on that quadricopter.
[02:41:52.285 --> 02:41:58.413]  It's going to blow up a toxin in a 12 to 20 foot radius and kill everyone in that radius.
[02:41:59.254 --> 02:42:04.621]  We won't see open air political speeches in this country anymore after that sort of event.
[02:42:06.954 --> 02:42:07.534]  Unbelievable.
[02:42:08.214 --> 02:42:14.736]  And again, they're bringing in radical Islam, they're bringing in orthodox Islam, they're bringing in leftists and letting them do it so they can then take our rights.
[02:42:14.836 --> 02:42:19.637]  And I know most of the people, you know, in government actually don't want this to happen.
[02:42:19.897 --> 02:42:24.358]  Because, look, I've always been critical of police states and critical of government being bad.
[02:42:24.678 --> 02:42:26.599]  Then they spin it that I just hate everybody in the government.
[02:42:26.639 --> 02:42:27.299]  No, it's the opposite.
[02:42:27.319 --> 02:42:30.740]  I thought a lot of people in government are actually more informed and care more of the general public.
[02:42:31.440 --> 02:42:33.822]  But still, it's the people on top directing all this.
[02:42:33.882 --> 02:42:35.162]  We can't put up with this.
[02:42:35.623 --> 02:42:37.984]  We have to shut down the Islamic scourge.
[02:42:38.464 --> 02:42:45.369]  We have to shut down the trigger events that are going to be used to put a noose around our children and our children's children's necks.
[02:42:45.809 --> 02:42:46.369]  Do you agree with that?
[02:42:47.310 --> 02:42:48.431]  I agree wholeheartedly.
[02:42:48.471 --> 02:42:56.816]  And what's really required, as you've pointed out time and time again, is positive vetting of every immigrant coming into the country.
[02:42:57.902 --> 02:42:59.863]  And strict border controls.
[02:43:00.303 --> 02:43:02.784]  Without that, we are defenseless in the modern era.
[02:43:02.824 --> 02:43:10.847]  And that's a globalist weapon, is bringing in third world populations that they know 90% convert to their leftist ideology, and it is just a weapon being formed against us.
[02:43:11.028 --> 02:43:18.571]  And that's why, quite frankly, I always thought the police and military, despite their talk, would go with the globalists.
[02:43:19.091 --> 02:43:21.272]  They, in the last few years, have gone with the liberty movement.
[02:43:22.130 --> 02:43:23.832]  Thanks to us getting the word out, you getting the word out.
[02:43:24.192 --> 02:43:25.674]  Americana, the rediscovering of it.
[02:43:25.714 --> 02:43:27.176]  It's 1776 worldwide.
[02:43:27.677 --> 02:43:29.899]  It's been adopted, because it's not like we're that good.
[02:43:29.919 --> 02:43:32.282]  What we're promoting is so much better than globalism.
[02:43:32.763 --> 02:43:34.805]  And so I really got to hand it to the military and police.
[02:43:34.965 --> 02:43:37.728]  Overall, they are the most receptive awake group.
[02:43:37.788 --> 02:43:41.853]  And I don't want to sit there and just give platitudes for no reason, but I think we have to recognize that
[02:43:42.534 --> 02:43:44.035]  That that was somewhere I was really wrong.
[02:43:44.415 --> 02:43:48.759]  I saw the state's control and the global's in control as a threat.
[02:43:48.799 --> 02:43:51.261]  So I by default saw the police and military as a threat.
[02:43:51.281 --> 02:43:53.482]  Even though a lot of my family were police and military.
[02:43:53.542 --> 02:43:56.184]  But I gotta say at the end of the day they came, they've come through so far.
[02:43:58.026 --> 02:44:00.548]  Well yes, I have to agree with you there.
[02:44:00.868 --> 02:44:05.111]  And there are good elements and bad elements no matter where you go.
[02:44:05.672 --> 02:44:11.196]  And certainly within government, in police organizations, in the military, in the intelligence community.
[02:44:12.023 --> 02:44:16.886]  I think the majority of the people there are good, solid, patriotic citizens.
[02:44:17.646 --> 02:44:24.630]  But there's a few who have been co-opted, and they really are wolves in sheep's clothing.
[02:44:24.710 --> 02:44:34.775]  And the biggest thing that illustrates how good Trump is, is notice James Wesley Rawls of SurvivalBlog.com, for new listeners that just tuned in, how the elite hate Trump, how they're blocking him putting new people in.
[02:44:35.155 --> 02:44:36.816]  That, to me, is the real certification.
[02:44:38.686 --> 02:44:39.166]  Absolutely.
[02:44:39.686 --> 02:44:40.147]  Absolutely.
[02:44:40.167 --> 02:44:43.528]  Alright, one last thing and we're going to go to Catherine, Carlos, Jeff, Lynn, Joe, and others.
[02:44:43.548 --> 02:44:44.068]  I know you've got to go.
