[00:00:06.198 --> 00:00:07.279]  You found it.
[00:51:23.464 --> 00:51:28.667]  Is it surprising that Obama is ready to download this, you know, dead weight?
[00:51:30.506 --> 00:51:31.447]  That's a really good point.
[00:51:31.667 --> 00:51:36.372]  So if I pull back from this, though, obviously they know their political party's in trouble.
[00:51:36.792 --> 00:51:40.235]  Getting rid of the Clintons now, that's a day late, a dollar short, as they say.
[00:51:41.597 --> 00:51:43.358]  This is a metastasizing cancer.
[00:51:43.398 --> 00:51:46.922]  And they've got all these other corrupt interests in there as well.
[00:51:47.422 --> 00:51:49.384]  Why didn't they see this before?
[00:51:50.265 --> 00:52:03.411]  Well, the Clintons' hammerlock on the party money and her standing in the party based on a very strong run against Obama gave her the nasty tactics and air of inevitability.
[00:52:03.491 --> 00:52:12.535]  Professional Democrats, many of whom I know and drink with, who despise her, supported her candidacy because the Clintons were notoriously vengeful.
[00:52:13.436 --> 00:52:15.597]  Sure, so what are they saying about her now?
[00:52:16.657 --> 00:52:18.918]  Look, I think they view her as dead meat.
[00:52:19.438 --> 00:52:26.981]  But don't think that means they've changed their ideology or that they've changed their game plan to push a communist, socialist, leftist agenda.
[00:52:27.001 --> 00:52:28.061]  And that was my next point.
[00:52:28.101 --> 00:52:29.102]  That was my next point.
[00:52:29.622 --> 00:52:30.422]  What you just said.
[00:52:30.882 --> 00:52:37.265]  They are trying to jettison her because she's not leftist and globalist and racist enough.
[00:52:37.305 --> 00:52:38.965]  They think she's posing as that.
[00:52:39.506 --> 00:52:45.468]  And so this shows how they admittedly have gotten even more radical and even more mentally ill.
[00:52:46.428 --> 00:52:49.631]  Well, look, and I should address two other key points here.
[00:52:49.731 --> 00:53:02.981]  My sources tell me that the attacks against Judge Roy Moore, which are almost 40 years ago, these are not convictions, these are merely accusations, looking sketchier and sketchier the more they are examined.
[00:53:03.041 --> 00:53:08.806]  I'm told that this was cooked up and packaged by the diabolical Karl Rove at the behest
[00:53:09.526 --> 00:53:10.647]  of Mitch McConnell.
[00:53:10.667 --> 00:53:15.953]  This is the payback for the pasting of their hand-picked candidate, Luther Strange.
[00:53:16.994 --> 00:53:20.799]  And they're endangering a seat for the Senate, and they don't seem to care.
[00:53:21.199 --> 00:53:27.106]  When McConnell called on Moore to withdraw, he knew legally that there was no way to do that.
[00:53:27.546 --> 00:53:29.108]  Well, that could be the case.
[00:53:29.208 --> 00:53:33.632]  In all honesty, it's a little soon to poll it because it's still nuclear.
[00:53:33.652 --> 00:53:34.553]  I mean, Roy Moore is trending.
[00:53:49.628 --> 00:54:00.661]  Someone has taken advantage of what is a national disgrace, and that is all these leftist hypocrites who claim to love feminism and be feminists turning out to be sexual harassers.
[00:54:00.741 --> 00:54:05.526]  I mean, Weinstein is no different than Bill Clinton, for example.
[00:54:08.081 --> 00:54:09.262]  How would you grade Trump?
[00:54:09.343 --> 00:54:11.825]  I mean, Afghanistan, he said he wouldn't expand it.
[00:54:11.865 --> 00:54:12.246]  He did.
[00:54:12.266 --> 00:54:13.848]  He's been wrong on vaccines.
[00:54:13.868 --> 00:54:15.149]  He said he would try to expose it.
[00:54:15.169 --> 00:54:15.550]  He didn't.
[00:54:15.910 --> 00:54:16.711]  He's bad on WikiLeaks.
[00:54:16.771 --> 00:54:20.375]  I mean, let's say the things he's bad on, but overall, the elite hate him.
[00:54:20.696 --> 00:54:21.897]  He's got the economy going.
[00:54:22.217 --> 00:54:24.660]  He's bringing back free speech, anti-political correctness.
[00:54:25.061 --> 00:54:26.963]  I mean, what's good about Trump in three minutes?
[00:54:26.983 --> 00:54:27.784]  What's bad about Trump?
[00:54:28.445 --> 00:54:29.566]  A record stock market.
[00:54:29.746 --> 00:54:32.810]  Unemployment at the lowest point in American history.
[00:54:33.030 --> 00:54:41.700]  Very, very aggressively trying to hack back regulations in all departments that retard job growth and economic growth.
[00:54:44.002 --> 00:54:51.745]  His head screwed on right most definitely in terms of North Korea, understands that peace through strength is better than marching off to foreign wars.
[00:54:51.885 --> 00:54:57.568]  My real problem, Alex, is that the high number of Bush alum headed by H.R.
[00:54:57.688 --> 00:55:11.996]  McMaster and Dina Habib Powell, and particularly in the White House Economic Policy Council shop, are hardcore pro-NAFTA, pro-neocon, pro-Iraq War
[00:55:12.816 --> 00:55:19.302]  Bushies, and they unilaterally have found a way to, I think, mislead the President.
[00:55:19.322 --> 00:55:20.523]  We were supposed to be out of that.
[00:55:20.603 --> 00:55:32.495]  And so we're getting a lot done thanks to his instincts, but when he's trying to pull from the swamp to make his government, he's being infiltrated at every turn, which means we've got to be vigilant, we've got to be focused.
[00:55:32.975 --> 00:55:35.597]  Look, you gotta support him when he's right, which is most of the time.
[00:55:35.637 --> 00:55:45.543]  You gotta point out where his orders and his policies are being countermanded by a Bush-commanded bureaucracy out to undo what he wants done.
[00:55:45.623 --> 00:55:48.364]  I think he's doing extraordinarily well on the big picture stuff.
[00:55:48.644 --> 00:55:50.225]  Let me get back to this briefly with you.
[00:55:51.006 --> 00:55:52.187]  What do you make
[00:55:53.704 --> 00:56:00.714]  of Mueller now that he's discredited, involved with the Russians, Hillary discredited again, back to the Podestas, shutting down their lobbying firm.
[00:56:01.014 --> 00:56:02.456]  I mean, what does that signal?
[00:56:02.476 --> 00:56:09.106]  Or does Mueller just roll forward despite the fact that he's basically, you know, been caught in bed with Putin?
[00:56:09.878 --> 00:56:13.441]  Look, I think Tony Podesta probably isn't guilty of that many crimes.
[00:56:13.501 --> 00:56:23.668]  If he is indicted for failure to file for the Ukrainian party he was represented, this crime is easily remedied by filing.
[00:56:23.708 --> 00:56:28.652]  He did file late, but he filed.
[00:56:29.353 --> 00:56:33.375]  And no one has ever been, to our knowledge, actually prosecuted for this.
[00:56:33.436 --> 00:56:38.219]  And if they were, it would be, generally speaking, a $5,000 fine, and they slap on the wrist.
[00:56:38.239 --> 00:56:39.000]  It's the same thing.
[00:56:41.783 --> 00:56:42.964]  It's window dressing.
[00:56:43.024 --> 00:56:47.831]  It's the way Robert Mueller convinces us, look, I'm bipartisan, I'm going after a big Democrat.
[00:56:47.851 --> 00:56:48.712]  Now here's the problem.
[00:56:48.752 --> 00:56:55.620]  John Podesta told the Senate Intelligence Committee he knew nothing about the Fusion GPS so-called dirty dossier.
[00:56:55.640 --> 00:56:58.344]  That's the real crime is the perjury on Fusion GPS.
[00:56:59.104 --> 00:57:06.725]  And it appears that he was lying now that we know that he met with a Fusion GPS official who is talking to the government.
[00:57:06.785 --> 00:57:13.027]  So I think it is reasonable to say that John Podesta's time in the barrel may be about to come.
[00:57:13.947 --> 00:57:15.307]  But not for what we're hearing about.
[00:57:15.387 --> 00:57:16.527]  All right, Roger Stone.
[00:57:16.867 --> 00:57:21.828]  We can only follow you on Twitter at Stone Cold Truth because they've banned Roger Stone off of there.
[00:57:21.848 --> 00:57:23.488]  You've got a lawsuit ongoing.
[00:57:23.848 --> 00:57:26.509]  So we'll talk to you again coming up this week during the weekday transmission.
[00:57:26.997 --> 00:57:39.500]  No, I was very pleased to say that I asked Judge Andrew Napolitano to review the first draft of my lawsuit against Twitter, which has come from my team of terrific lawyers, and he really believes it's a 10-strike.
[00:57:39.540 --> 00:57:42.220]  He believes it's an extraordinary case for free speech.
[00:57:42.480 --> 00:57:43.781]  All right, we'll talk to you soon.
[00:57:43.861 --> 00:57:47.381]  Coming up, Christmas banned in TV ads in the U.S.
[00:57:47.441 --> 00:57:48.021]  and U.K.
[00:57:48.361 --> 00:57:50.682]  I'm not joking, and Paris cancels Christmas market.
[00:57:57.288 --> 00:57:58.069]  Let's talk to Danny.
[00:57:58.109 --> 00:57:58.970]  Let's talk to Dr. Group.
[00:57:58.990 --> 00:57:59.671]  You're on the air, Danny.
[00:58:00.032 --> 00:58:00.292]  Hi.
[00:58:00.392 --> 00:58:05.378]  The nascent iodine, the B12, and the super male are incredible products.
[00:58:05.398 --> 00:58:05.679]  Thank you.
[00:58:05.699 --> 00:58:14.710]  I would like to ask Dr. Group, are there any supplements or products that help promote the growth of stem cells, and would you consider making one if there is?
[00:58:14.810 --> 00:58:27.853]  Well, the DNA force is probably the biggest product that's designed to do that, but the fastest way to stimulate stem cells, and this was a study by USC, we were talking about it earlier, is water-only fasting.
[00:58:27.933 --> 00:58:37.215]  I haven't found anything in my over 20 years of research that can actually stimulate stem cell production as fast as water-only fasting can do it.
[00:58:37.615 --> 00:58:41.796]  And according to USC, in 72 hours you can regenerate your entire immune system.
[00:58:42.456 --> 00:58:44.257]  And it reboots itself.
[00:58:44.357 --> 00:58:46.759]  So, I mean, think about that.
[00:58:47.179 --> 00:58:58.645]  You can go overseas to Thailand and get a $120,000 stem cell treatment, or maybe a $50,000 stem cell treatment, or you can do it for $1.99 a day with spring water or distilled water.
[00:58:58.725 --> 00:58:59.426]  Let me be clear.
[00:58:59.546 --> 00:59:06.690]  There's hundreds and hundreds of studies just on BioPQQ alone that's in DNA Force that we're allowed to talk about because it's so powerful.
[00:59:07.390 --> 00:59:12.172]  It regenerates nerves in some cases, so an area that was dead, like your knee, your back, it may come back.
[00:59:12.212 --> 00:59:13.052]  It may hurt worse for a while.
[00:59:13.372 --> 00:59:16.614]  I had a finger that was chopped off and was still numb up on the front.
[00:59:16.954 --> 00:59:18.335]  I took DNA for a few months.
[00:59:18.435 --> 00:59:19.615]  It came back, sort of tingling.
[00:59:19.955 --> 00:59:20.936]  The feeling is back.
[00:59:21.116 --> 00:59:22.776]  So it doesn't grow telomeres.
[00:59:22.856 --> 00:59:24.417]  It keeps them from shrinking as fast, correct?
[00:59:24.677 --> 00:59:35.142]  Yes, and I mean, the cleaner your body is, and the more you detoxify, and the healthier you become on a daily basis, the better your body is at producing stem cells.
[00:59:35.202 --> 00:59:37.443]  Danny, you've got to try DNA Force for yourself.
[00:59:37.503 --> 00:59:39.704]  As Dr. Group said, the fasting is amazing.
[00:59:39.764 --> 00:59:42.706]  Each person's different, so consult your physician or do your own research.
[00:59:42.746 --> 00:59:44.626]  But yeah, we're running the biggest specials.
[00:59:44.646 --> 00:59:49.629]  We run in like six months and free shipping, store wide at InfoWarsStore.com.
[00:59:55.327 --> 00:59:59.438]  Leading a frontal assault on the lies of the New World Order.
[00:59:59.959 --> 01:00:01.243]  It's Alex Jones!
[01:00:19.568 --> 01:00:23.497]  If you are receiving this transmission, you are the resistance.
[01:00:24.560 --> 01:00:29.271]  Live from the InfoWars.com studios, it's Alex Jones.
[01:00:52.062 --> 01:00:55.145]  I can't play all of it right now, but I'm going to play part of it right now.
[01:00:55.665 --> 01:00:57.787]  Mass public temper tantrum caught on camera.
[01:00:58.127 --> 01:00:59.048]  Paul Joseph Watson.
[01:00:59.068 --> 01:01:04.272]  Then I'm going to come back and get to Christmas literally under attack like never before.
[01:01:04.292 --> 01:01:07.314]  I used to hear this 15 years ago and thought it was some right-wing fiction.
[01:01:08.475 --> 01:01:09.476]  It's far from fiction.
[01:01:09.576 --> 01:01:12.639]  It's happening now in ridiculous spectacle.
[01:01:13.239 --> 01:01:14.080]  Let's go to Paul Watson.
[01:01:14.997 --> 01:01:18.018]  Laughing at deranged social justice warriors is so 2016.
[01:01:18.298 --> 01:01:21.579]  I mean, it's just such low-hanging fruit.
[01:01:21.659 --> 01:01:23.420]  It's so cliched at this point.
[01:01:23.460 --> 01:01:32.423]  Tonight, thousands of peoples and cities across the country will scream helplessly at the sky one year after the election of President Donald Trump.
[01:01:32.523 --> 01:01:33.744]  Alright then, one more time.
[01:02:09.909 --> 01:02:12.112]  But I was thinking, this reminds me of something.
[01:02:12.152 --> 01:02:13.274]  What could it be?
[01:02:13.514 --> 01:02:18.261]  Shout out his name!
[01:02:48.888 --> 01:02:51.496]  You're re-enacting the two minutes of hay out of 1984.
[01:02:52.479 --> 01:02:54.966]  You're literally Orwellian.
[01:03:03.208 --> 01:03:05.650]  We're dealing with the daycare generation.
[01:03:05.690 --> 01:03:09.972]  Why do you think college safe spaces now have crayons and puppies to cuddle?
[01:03:10.033 --> 01:03:14.696]  We're dealing with infants who learned that screaming was how you got your own way.
[01:03:14.756 --> 01:03:18.698]  Well, this is the adult world, snowflakes, and things just don't work like that.
[01:03:18.778 --> 01:03:19.819]  Mmm!
[01:03:31.357 --> 01:03:33.718]  Oh, that sweet taste of Liberal tears!
[01:03:33.858 --> 01:03:36.599]  Tell a lie, it's not sweet, it's... What's that taste?
[01:03:37.519 --> 01:03:38.199]  Salty!
[01:03:38.379 --> 01:03:41.680]  But I've got to say, I was looking forward to this immeasurably.
[01:03:42.420 --> 01:03:43.660]  And you kind of let me down.
[01:03:43.821 --> 01:03:47.282]  I mean, you had lower energy than Jeb Bush on a debate stage.
[01:03:47.342 --> 01:03:48.922]  Someone forgot to take their brain force.
[01:03:49.042 --> 01:03:54.123]  In Austin, our own Owen Schroer screamed for longer than the actual protesters.
[01:03:54.604 --> 01:03:55.664]  I'll get it kicked off here.
[01:04:00.069 --> 01:04:03.190]  A handful of them turned up for 10 minutes and left.
[01:04:03.971 --> 01:04:05.512]  And, uh, excuse me, ma'am.
[01:04:05.852 --> 01:04:06.532]  What are you doing?
[01:04:06.652 --> 01:04:07.172]  Excuse me.
[01:04:07.693 --> 01:04:08.013]  Excuse me.
[01:04:08.073 --> 01:04:09.393]  Why are you blocking our free speech?
[01:04:09.413 --> 01:04:11.995]  We've got some sort of aquamarine character here.
[01:04:12.055 --> 01:04:17.637]  He's got an old school, uh, like, type of diver scuba mask on or something here.
[01:04:17.657 --> 01:04:25.821]  And then he's got a, uh, he's got a homemade, homemade sort of megaphone here that he's putting into a stuffed turtle's mouth.
[01:04:30.097 --> 01:04:31.180]  This is actually happening.
[01:04:31.200 --> 01:04:33.305]  This is actually happening.
[01:04:33.345 --> 01:04:35.711]  We're going to be back on the other side of this break.
[01:04:37.133 --> 01:04:54.599]  This is just like in colleges, Veritas has videos, at least three colleges I've seen, where people seek constitutions, and people handing out constitutions, and they get so triggered, they go cry, and they hand out Play-Doh, crayons, and then kids sit at little tables and draw, while adults do.
[01:04:55.019 --> 01:05:01.761]  This is the Arrested Development Mental Illness, like, confronted by freedom, go under your shell, yes, be a victim, this is all a joke.
[01:05:03.752 --> 01:05:07.637]  You go to InfoWarsTore.com and get game-changing, amazing products.
[01:05:08.138 --> 01:05:11.282]  We've been sold out of DNA Force for almost four months.
[01:05:11.923 --> 01:05:14.627]  These ingredients are nutraceutical-grade.
[01:05:14.647 --> 01:05:17.270]  You have the highest quality, the bio-PQQ, all of it.
[01:05:17.470 --> 01:05:17.691]  It's 25% off.
[01:05:18.912 --> 01:05:25.077]  The Trump got in this morning, and it's back, but it is a limited run because of all the testing and all the rest of it.
[01:05:25.117 --> 01:05:26.058]  It's the highest quality.
[01:05:26.278 --> 01:05:28.040]  Read about what it'll do for you and your family.
[01:05:28.280 --> 01:05:29.001]  It is amazing.
[01:05:29.161 --> 01:05:33.805]  We also have been sold out for three months on biome defense, super high quality probiotic.
[01:05:33.905 --> 01:05:34.105]  It's 25% off.
[01:05:35.766 --> 01:05:39.627]  Out of the gates, back in stock, but for a very limited time.
[01:05:39.927 --> 01:05:42.388]  So you get the highest quality, the very cleanest stuff out there.
[01:05:42.668 --> 01:05:43.588]  We're really, really proud of it.
[01:05:43.868 --> 01:05:45.428]  DNA Force and Bomb Defense.
[01:05:45.748 --> 01:05:46.249]  Probiotic.
[01:05:46.289 --> 01:05:47.069]  Now back in stock.
[01:05:47.149 --> 01:05:48.089]  Infowarslive.com.
[01:05:48.289 --> 01:05:51.690]  And when you buy products from Globalist, it's an act of trading with the enemy.
[01:05:52.150 --> 01:05:53.470]  It is an act of war.
[01:05:53.750 --> 01:05:55.051]  It is an act of standing up.
[01:05:55.311 --> 01:06:00.872]  When you spread the links, the articles, and buy products from us, and then we commit to rampage against the enemy totally.
[01:06:10.174 --> 01:06:15.276]  From the front lines of the Information War, it's Alex Jones.
[01:06:16.096 --> 01:06:17.377]  Merle Haggard, baby!
[01:06:19.857 --> 01:06:22.638]  The poets tell how Poncho fell.
[01:06:23.679 --> 01:06:26.500]  He left his living in street hotels.
[01:06:27.580 --> 01:06:30.461]  The desert's quiet, Cleveland's cold.
[01:06:31.462 --> 01:06:34.383]  And so the story ends, we're told.
[01:06:35.463 --> 01:06:37.984]  Poncho needs your prayers, it's true.
[01:06:39.267 --> 01:06:54.535]  I don't sing because I'm a good singer.
[01:06:55.816 --> 01:07:00.018]  I sing because it's about not caring what people think about you and telling it like it is.
[01:07:03.000 --> 01:07:08.383]  Alright ladies and gentlemen, that's old Willie Nelson and Merle Haggard bringing us in with Poncho and Lefty.
[01:07:09.443 --> 01:07:10.864]  Out of kindness, I suppose.
[01:07:10.884 --> 01:07:16.788]  All right, let's get into the serious news here right now.
[01:07:16.808 --> 01:07:18.790]  I want to explain something.
[01:07:19.970 --> 01:07:20.771]  I'm not a bully.
[01:07:22.872 --> 01:07:32.859]  And so, when I see a weak person or a mentally retarded person or a handicapped person, I don't think, hey, that's an old lady in a wheelchair going out to her car.
[01:07:34.000 --> 01:07:35.241]  Let me go beat her up.
[01:07:35.341 --> 01:07:36.242]  She's an easy target.
[01:07:38.328 --> 01:07:40.729]  Or there's a mentally retarded 12-year-old.
[01:07:40.929 --> 01:07:42.310]  Let me steal their lunch money from them.
[01:07:45.051 --> 01:07:46.631]  But that's how the globalists operate.
[01:07:49.133 --> 01:07:51.574]  And I'm not anti-Muslim.
[01:07:53.915 --> 01:07:55.195]  I was against the Iraq War.
[01:07:58.316 --> 01:07:58.997]  Part 1 in 1991 and 19 or 2003.
[01:07:59.117 --> 01:08:00.237]  I was against both of those.
[01:08:05.831 --> 01:08:07.433]  And I studied the topics.
[01:08:07.514 --> 01:08:10.698]  I knew that they were putting radicals in charge, getting rid of moderates.
[01:08:10.738 --> 01:08:13.261]  It was all part of a larger setup to take control of the region.
[01:08:13.281 --> 01:08:14.543]  Very cold-blooded, very immoral.
[01:08:18.048 --> 01:08:21.393]  Then I saw Obama come in nine years ago.
[01:08:23.226 --> 01:08:25.968]  And I heard he was this Islamic operative.
[01:08:26.008 --> 01:08:37.315]  He was involved with the Muslim Brotherhood and he had this plan for this big Arab Spring and the takeover of the Middle East and Africa and the killing of non-radical Muslims and Christians and this global takeover and to flood Europe with George Soros and all this.
[01:08:37.735 --> 01:08:40.557]  And I thought, man, this must not be true.
[01:08:43.679 --> 01:08:44.419]  That's so evil.
[01:08:44.459 --> 01:08:45.340]  There's no way that's real.
[01:08:46.983 --> 01:09:04.790]  Then I sat back about two, three years into it, and I watched it happen, and I had the CIA whistleblowers on, Colonel Schaeffer and Tosh Blumley and many people behind the scenes, and they said, we're giving heavy weapons to the most radical jihadists that kill every woman, man, child, priest, non-radical Muslim.
[01:09:04.850 --> 01:09:08.672]  They're killing everybody, and our government's backing it, and we were the tip of the spear.
[01:09:09.132 --> 01:09:10.673]  I'm so proud of that, exposing it.
[01:09:14.654 --> 01:09:15.935]  Wow, what a time to be alive.
[01:09:19.895 --> 01:09:37.868]  And then I saw George Soros with hundreds of boats a day out of Libya, bringing the radical Muslims he'd brought in from all over the world into Libya, into Europe, and having the EU and the UN give them passcodes and give them passports and let them come in.
[01:09:37.888 --> 01:09:43.413]  80% of the immigrants, military-age men, that was the words of
[01:09:44.892 --> 01:09:47.695]  The EU itself and Interpol.
[01:09:47.855 --> 01:09:48.957]  Turned out it was way more than that.
[01:09:49.017 --> 01:09:51.099]  It was like 95% military age men.
[01:09:52.100 --> 01:09:53.802]  And I pulled back and I went, wow.
[01:09:54.323 --> 01:10:01.671]  And then I saw, I got articles where the Muslims will go to a pet show in Germany and start raping horses.
[01:10:03.527 --> 01:10:04.508]  Pooping in pools!
[01:10:04.909 --> 01:10:09.235]  They're banning Oktoberfest all over Germany.
[01:10:09.555 --> 01:10:16.545]  First saw it three years ago, now it's nationwide because the Muslims break the bottles of beer and just flip out and beat everybody up.
[01:10:17.747 --> 01:10:19.930]  It triggers them to suicide bomb.
[01:10:21.817 --> 01:10:23.078]  And I'm like, listen here!
[01:10:23.638 --> 01:10:41.068]  I'm not giving up my way of life and what I do and freedom and the ability to not drink beer or drink beer or go outside at night or a woman wear a miniskirt or not wear a miniskirt because we brought in a bunch of crazy people out of the Middle East and North Africa with a big bankers and Nazi collaborators backing it.
[01:10:41.388 --> 01:10:41.869]  Guess what?
[01:10:42.009 --> 01:10:43.390]  I'm not putting up with this!
[01:10:46.471 --> 01:10:48.433]  And here it is up on Infowars.com.
[01:10:49.315 --> 01:10:51.997]  But it links to mainstream German news with a straight face.
[01:10:52.577 --> 01:10:53.158]  Listen to this.
[01:10:54.198 --> 01:10:56.980]  Christmas commercial, British and Germany.
[01:10:58.381 --> 01:11:03.725]  Christmas commercial by grocery chain features Muslims, Sikhs, but no Christians.
[01:11:04.526 --> 01:11:09.249]  And you watch this by the number one UK, number two company in Germany.
[01:11:09.749 --> 01:11:14.032]  You watch the Tesco UK-based supermarket chain.
[01:11:14.853 --> 01:11:23.542]  With a Christmas ad with gay families with little kids they've taken with CPS and Muslims, but no Christians, no crosses, and it tells you where they are.
[01:11:23.842 --> 01:11:27.426]  But you think, oh that's just a Dan Lyman article, InfoWars.com.
[01:11:27.686 --> 01:11:28.807]  Here's the Voice of Europe.
[01:11:30.549 --> 01:11:35.775]  Paris cancels Christmas market, holds special Ramadan party every year instead.
[01:11:40.359 --> 01:11:41.080]  And it gets worse.
[01:11:42.002 --> 01:11:43.505]  This is the program.
[01:11:43.825 --> 01:11:46.450]  Because they know we're open, free society type folks.
[01:11:47.231 --> 01:11:50.617]  And so they just sell us on going along.
[01:11:51.994 --> 01:11:54.016]  With whatever the establishment says.
[01:11:54.437 --> 01:11:59.343]  So we're like, okay, we won't have Oktoberfest, we won't have Christmas, won't hand out Christmas cards at school.
[01:11:59.763 --> 01:12:10.496]  Oh, but the schools in the US and in the UK and in Germany and in Sweden, they take the children to the mosque, search engine it, and have them pray to Allah!
[01:12:12.642 --> 01:12:20.584]  And they let the Islamic men, who see little girls as animals if they're not wearing a hood, known by some other man, and escorted by a man, that means they're their property.
[01:12:21.145 --> 01:12:23.105]  Women can't even go outside!
[01:12:23.185 --> 01:12:24.085]  But that's okay!
[01:12:24.766 --> 01:12:28.827]  Because Linda Sorcerer and George Soros of the Democratic Party said it was sexy!
[01:12:32.887 --> 01:12:33.687]  It's just crazy.
[01:12:34.747 --> 01:12:43.569]  Coming back, we're going to look at the attack on Christianity, the attack on the family, the attack on basic survival of the species, and the Islamic attacks that are going on as well.
[01:12:43.629 --> 01:12:51.491]  But there's no doubt the globalists are just cold-blooded people that want to conquer society and rule personally in their lifetimes.
[01:12:51.951 --> 01:12:57.672]  And if they've got an ally with authoritarian, radical, orthodox Islam to take over, they'll do it.
[01:12:59.929 --> 01:13:02.671]  And if they've got to overrun everything, they'll do it.
[01:13:05.012 --> 01:13:09.115]  The good news is humanity's awake and we are rejecting their whole program.
[01:13:09.395 --> 01:13:12.397]  We're saying no to their whole program and good things are happening.
[01:13:12.417 --> 01:13:13.918]  And that's why I'm here.
[01:13:14.238 --> 01:13:15.759]  That's why I'm so excited.
[01:13:16.119 --> 01:13:26.166]  That's why I am so excited in you and what you're doing and our great crew, because amazing things are happening.
[01:13:28.612 --> 01:13:34.738]  You know, we've played the congressional hearings just a week and a half ago where they said their main mission, Twitter, Google, Facebook, is to shut us down.
[01:13:35.559 --> 01:13:38.782]  And the reason they're doing that is because they know we're awake.
[01:13:39.182 --> 01:13:48.591]  When you spread the links to the articles or the video links or the live show leaks on Twitter, Facebook, Google, PrisonPlanet.tv, when you share the links at Infowars.com forward slash show,
[01:13:48.911 --> 01:13:49.771]  This isn't talk.
[01:13:49.811 --> 01:13:58.995]  It's not like we're some group up here saying, hey, we're engaging the globalists, we're in a war for the heart and soul of humanity, we're exposing the corporate takeover, support us, we're winning.
[01:14:00.476 --> 01:14:01.676]  We're really doing that.
[01:14:04.157 --> 01:14:07.919]  Coming up, the next segment, SNL rips in two.
[01:14:09.312 --> 01:14:10.793]  The Democrats have admitted they're a fraud.
[01:14:11.094 --> 01:14:18.560]  We're at that crest moment, and we're only one focal point of your vision, your awakening, that we're all punching through together.
[01:14:18.600 --> 01:14:20.181]  But we're in this together.
[01:14:20.461 --> 01:14:22.043]  So there's no doubt when I say
[01:14:23.447 --> 01:14:27.730]  Financially supporting InfoWars, praying for us most importantly, spreading the links.
[01:14:27.750 --> 01:14:29.151]  That is changing the world.
[01:14:29.491 --> 01:14:30.592]  We need your blessing.
[01:14:30.632 --> 01:14:33.134]  We need you to direct God our way to support us.
[01:14:33.194 --> 01:14:35.115]  We need you to financially support us.
[01:14:35.155 --> 01:14:45.623]  We need you to realize that God's given us a chance right now and despite the fact that we're humble and we're ragtag and Lord knows I got my problems, we have been risen up and
[01:14:45.623 --> 01:14:48.125]  I'm a missile going into the target, no matter what happens.
[01:15:11.161 --> 01:15:17.428]  I want the full engine burst, the full Mach 10 to deliver my payload and go through the armor of the enemy and blow up on the inside.
[01:15:18.028 --> 01:15:18.749]  That's all I want.
[01:15:19.070 --> 01:15:19.710]  Everybody knows it.
[01:15:19.910 --> 01:15:20.691]  The enemy knows it.
[01:15:21.212 --> 01:15:22.733]  They can't stand the fact I'm not afraid.
[01:15:23.234 --> 01:15:26.658]  They can't stand the fact that even threatening to take my children hasn't affected me.
[01:15:26.958 --> 01:15:29.280]  They can't stand that they've done everything because this isn't...
[01:15:29.981 --> 01:15:31.641]  I know, this is like 10 seconds, this life.
[01:15:31.961 --> 01:15:32.862]  Eternity's what matters.
[01:15:33.382 --> 01:15:34.562]  Infowarsstore.com.
[01:15:35.382 --> 01:15:36.502]  Free shipping's about to end.
[01:15:36.522 --> 01:15:38.683]  50% off on most of our best-selling products.
[01:15:39.103 --> 01:15:40.043]  T-shirts, you name it.
[01:15:40.163 --> 01:15:40.983]  Just commit today.
[01:15:41.303 --> 01:15:42.324]  Go there, get the products.
[01:15:42.684 --> 01:15:43.804]  Infowarsstore.com.
[01:15:43.844 --> 01:15:50.505]  And give us a smidgen of your energy financially to commit to what you've done spiritually, and we'll change the world.
[01:15:51.165 --> 01:15:54.226]  Coming up, three powerful segments straight ahead.
[01:15:54.666 --> 01:15:55.426]  Jam-packed.
[01:15:55.526 --> 01:15:56.707]  They don't want you to see.
[01:15:57.007 --> 01:15:57.907]  So spread the links.
[01:15:58.627 --> 01:16:13.550]  Infowars.com Before we even had civilization 6,000 years ago, humans communicated through the clothing that they wore, the society they were part of, what class they were from.
[01:16:14.390 --> 01:16:23.751]  And today we see the leftist, the globalist, controlling fashion, controlling culture through Hollywood and through their media systems.
[01:16:24.171 --> 01:16:27.132]  But more and more there is a rebellion against that system.
[01:16:27.732 --> 01:16:37.421]  Clothing is a statement, and it's essential to make that statement by wearing your colors loud and proud, just like I do when I'm out on the streets of America.
[01:16:37.881 --> 01:16:43.085]  So right now, folks, we're gonna debut some new shirts and also some of the classics from the InfoWars store.
[01:16:44.146 --> 01:16:45.867]  This is one of our newest shirts.
[01:16:45.927 --> 01:16:46.867]  It's a limited edition.
[01:16:47.428 --> 01:16:49.408]  I'm calling it InfoWars In Your Face.
[01:16:49.668 --> 01:16:56.391]  It's a navy blue shirt, really high quality, feels great, fits great, with a big red InfoWars.com right in the center.
[01:16:56.591 --> 01:17:00.913]  And on the shoulder, InfoWars.com and an American flag on a blue background.
[01:17:01.133 --> 01:17:02.634]  And remember, WikiLeaks shows
[01:17:03.234 --> 01:17:03.594]  We're good to go.
[01:17:24.714 --> 01:17:25.315]  Says it all.
[01:17:25.415 --> 01:17:26.295]  Need I say more?
[01:17:26.795 --> 01:17:28.416]  You want to have a political message out there?
[01:17:28.436 --> 01:17:34.200]  You want to state the facts of Americana and stand against the horrors we've seen in Russia, China, North Korea, Venezuela?
