[00:00:09.831 --> 00:00:11.472]  This is our land.
[00:48:38.837 --> 00:48:41.478]  Several new websites will get launched by the end of the year.
[00:48:42.358 --> 00:48:50.843]  We're going to launch at least two more broadcasts, so it'll be three total, after we launch David Knight's Real News tomorrow.
[00:48:50.843 --> 00:48:51.664]  And so much more.
[00:48:51.664 --> 00:48:55.266]  I saw some emails and comments going, oh, you ripped off the President, Real News.
[00:48:55.266 --> 00:48:57.628]  I don't even respond to that.
[00:48:57.628 --> 00:48:57.948]  Okay?
[00:48:57.948 --> 00:49:02.191]  I don't territorialize information.
[00:49:02.191 --> 00:49:05.593]  Real News is the common sense name to counter fake news.
[00:49:07.270 --> 00:49:12.093]  And we had the name Real News before the President launched his weekly transmission.
[00:49:12.093 --> 00:49:16.455]  I'm honored they called it that, but they didn't get that from us.
[00:49:16.455 --> 00:49:19.817]  If you're countering the fake news, what are you?
[00:49:19.817 --> 00:49:22.198]  You're the real news.
[00:49:22.198 --> 00:49:25.599]  But again, that's just an example of how people turn things into little side fights.
[00:49:25.599 --> 00:49:27.160]  People ask why I've been so successful.
[00:49:27.160 --> 00:49:27.901]  Not that I'm even that smart.
[00:49:29.301 --> 00:49:30.622]  I don't infight.
[00:49:30.622 --> 00:49:40.929]  I mean, I'll joke around about myself and others and, you know, talk about where we are failing or where we're succeeding, but I don't get off on just running people down or territorializing information.
[00:49:40.929 --> 00:49:45.993]  So often people say, man, Sean Hannity is copying you almost every night, word for word.
[00:49:45.993 --> 00:49:49.475]  I'm like, let's not make a big deal out of that.
[00:49:49.475 --> 00:49:50.816]  They're already trying to fire the guy.
[00:49:50.816 --> 00:49:52.537]  Our information's spot on.
[00:49:52.537 --> 00:49:53.998]  That's the real form of success.
[00:49:53.998 --> 00:49:56.780]  Don't you hope it spreads to everybody and we win?
[00:49:56.780 --> 00:49:58.722]  That's what winning looks like.
[00:50:00.066 --> 00:50:05.248]  I love Roger Stone to death, but I've had to call him on the carpet publicly when he's getting mad at Hannity.
[00:50:05.248 --> 00:50:08.949]  Who I know they had a private beef together and Hannity got him banned off Fox News.
[00:50:08.949 --> 00:50:09.669]  I don't care.
[00:50:09.669 --> 00:50:11.870]  I'm not knocking Roger by the way.
[00:50:11.870 --> 00:50:14.311]  I get the men fight with each other.
[00:50:14.311 --> 00:50:14.671]  It's that
[00:50:16.820 --> 00:50:21.223]  We're covering how they're trying to kill the president and trying to sell the idea before it was in the news.
[00:50:21.223 --> 00:50:22.004]  Now we cover it.
[00:50:22.004 --> 00:50:23.445]  We force them to cover it.
[00:50:23.445 --> 00:50:27.708]  We force the establishment to come out and say, hell yeah, we're getting ready to kill him.
[00:50:27.708 --> 00:50:32.272]  Because they don't want to debate about how they're trying to do it behind the scenes.
[00:50:32.272 --> 00:50:42.700]  Our victory is hitting barbed wire, being laughed at, being ridiculed, knowing, though, we just blew the doors open for everybody else behind us.
[00:50:42.700 --> 00:50:45.562]  And knowing that when we end up rolling over and dying down the road,
[00:50:47.807 --> 00:50:52.370]  That we did like our ancestors did and delivered.
[00:50:52.370 --> 00:50:55.312]  In fact, I want that on my tombstone.
[00:50:55.312 --> 00:50:59.594]  I want Alex Jones delivered.
[00:50:59.594 --> 00:51:01.335]  He did what he said.
[00:51:01.335 --> 00:51:03.236]  He kept his promises.
[00:51:03.236 --> 00:51:04.757]  He committed.
[00:51:04.757 --> 00:51:06.318]  He didn't backbite.
[00:51:06.318 --> 00:51:08.099]  He didn't stab people in the back.
[00:51:08.099 --> 00:51:09.580]  He didn't join the globalists.
[00:51:09.580 --> 00:51:11.661]  He wasn't a peacock.
[00:51:11.661 --> 00:51:12.322]  He delivered.
[00:51:14.042 --> 00:51:15.143]  That's why I love our audience.
[00:51:15.143 --> 00:51:16.344]  It's so humbling.
[00:51:16.344 --> 00:51:21.508]  Our audience, black, white, Asian, old, young, male, female.
[00:51:21.508 --> 00:51:26.752]  It is so humbling to be out here in Seattle and, oh my gosh, go out in the countryside by Mount Rainier.
[00:51:26.752 --> 00:51:31.856]  Every restaurant I went into, every gas station, every tavern, you know, restaurant.
[00:51:32.905 --> 00:51:33.906]  Mobbed.
[00:51:33.906 --> 00:51:35.647]  Free drinks, free food.
[00:51:35.647 --> 00:51:37.387]  Just absolutely loving me.
[00:51:37.387 --> 00:51:42.370]  On the streets of Seattle, every fourth, fifth person I stop and start talking, comes over and wants a picture.
[00:51:42.370 --> 00:51:48.033]  But then, once one of them pops off, F you Nazi, they all start piling on.
[00:51:49.608 --> 00:51:53.830]  And it's like a group thing, like pheromones, or like jihadi terrorists.
[00:51:53.830 --> 00:51:59.673]  Fire ants get all over you, then one finally stings, then all the pheromones fire, they all sting at once.
[00:51:59.673 --> 00:52:00.334]  You ever notice?
[00:52:00.334 --> 00:52:02.095]  Fire ants don't hit you until there's a bunch on you.
[00:52:02.095 --> 00:52:08.778]  You're out there gardening or whatever, picking potatoes, or taking care of the rose bushes, and all of a sudden, ah, ah, ah, ah, ah!
[00:52:08.778 --> 00:52:12.860]  And man, it was Zimmerman, you pointed that out yesterday, it's like, one will go, F you!
[00:52:12.860 --> 00:52:13.621]  Always at a distance.
[00:52:14.781 --> 00:52:15.341]  Hive mind.
[00:52:15.341 --> 00:52:18.942]  And then wait, that person turns and watches, because they'll see a big group.
[00:52:18.942 --> 00:52:19.522]  They wait.
[00:52:19.522 --> 00:52:22.323]  They understand their own psychology of sheep.
[00:52:22.323 --> 00:52:23.904]  They see me in a red light.
[00:52:23.904 --> 00:52:24.304]  They wait.
[00:52:24.304 --> 00:52:25.524]  They walk.
[00:52:25.524 --> 00:52:27.565]  Even though it's red, they go across.
[00:52:27.565 --> 00:52:27.885]  They turn.
[00:52:27.885 --> 00:52:28.425]  They go, F.U.
[00:52:28.425 --> 00:52:29.566]  Jones!
[00:52:29.566 --> 00:52:30.566]  And I notice they're not looking at me.
[00:52:30.566 --> 00:52:31.606]  They're looking at the people.
[00:52:31.606 --> 00:52:33.107]  Also, they go, yeah!
[00:52:33.107 --> 00:52:33.647]  F.U.
[00:52:33.647 --> 00:52:34.827]  Nazi!
[00:52:34.827 --> 00:52:35.788]  And I go, yeah!
[00:52:35.788 --> 00:52:37.828]  They're like, yeah, we're getting ready to kick your ass.
[00:52:37.828 --> 00:52:39.309]  I'm like, let's go.
[00:52:39.309 --> 00:52:39.769]  Hit me first.
[00:52:40.794 --> 00:52:43.416]  And they go, wait, why are you here?
[00:52:43.416 --> 00:52:44.357]  Why have you come?
[00:52:44.357 --> 00:52:51.642]  And you say, well, I'm here to expose your anti-freedom.
[00:52:51.642 --> 00:52:53.804]  Again, you've got to understand their childlike mentality.
[00:52:53.804 --> 00:52:57.367]  Like when they walk to me at restaurants, they go, boo, everyone hates you, screw you, screw you.
[00:52:58.496 --> 00:53:08.484]  And you're just like, you understand, only a few failed enclaves like downtown Austin, downtown Seattle, downtown, you know, Southside Chicago, New York, D.C.
[00:53:08.484 --> 00:53:11.026]  You people are the schmucks of the globe.
[00:53:11.026 --> 00:53:19.613]  You're the losers that live in the coffin apartments, that pay five times what you're supposed to in rent, that just walk around signaling to everyone.
[00:53:19.613 --> 00:53:20.613]  You have no friends.
[00:53:20.613 --> 00:53:22.054]  They're all completely alone.
[00:53:22.054 --> 00:53:23.355]  The demographics, totally alone.
[00:53:24.375 --> 00:53:26.177]  Six times more likely to steal.
[00:53:26.177 --> 00:53:26.577]  What is it?
[00:53:26.577 --> 00:53:29.559]  Nine times more likely to not give to charity.
[00:53:29.559 --> 00:53:30.440]  Totally alone.
[00:53:30.440 --> 00:53:31.281]  Totally scared.
[00:53:31.281 --> 00:53:32.782]  Totally freaked out.
[00:53:32.782 --> 00:53:35.784]  But you know to double down on your religion.
[00:53:35.784 --> 00:53:36.865]  Just like a jihadi.
[00:53:36.865 --> 00:53:38.766]  Well, I'm depressed because I'm a radical Muslim.
[00:53:38.766 --> 00:53:40.428]  Maybe I should suicide bomb somebody.
[00:53:41.633 --> 00:53:45.374]  So, coming up, I'm going to break down the exclusive.
[00:53:45.374 --> 00:53:48.874]  This isn't important just to know the inside baseball of Trump and Trumpville.
[00:53:48.874 --> 00:53:52.775]  Because Trump has it set.
[00:53:52.775 --> 00:54:00.077]  The support for him hasn't gone away, but we're doing it because we know it's an existential battle against the globalists and that they're freaked out by Trump.
[00:54:00.077 --> 00:54:03.817]  It's not that we're totally enamored or think he's perfect.
[00:54:03.817 --> 00:54:05.177]  Everybody gets fatigued.
[00:54:05.177 --> 00:54:07.498]  I'm sick of myself, much less Trump, okay?
[00:54:08.510 --> 00:54:14.734]  You know, it's like, sometimes I get amazing phone calls from really important people, it's going, I don't take it for granted, it's just kind of like, okay, yeah, yeah, yeah.
[00:54:14.734 --> 00:54:20.298]  It's like, this is probably just all the Matrix, I'm playing this video game where I'm like beating the head bosses, this isn't real.
[00:54:20.298 --> 00:54:31.986]  You know, but this is real, and we're changing the world together, and I hate the Republican establishment that created TPP, IMF, World Bank, all these wars, funded radical Islam, gave us Obamacare.
[00:54:31.986 --> 00:54:36.590]  I know the policy makers, I know the names of the bills, I know who lobbied for what, I know who made the money.
[00:54:37.415 --> 00:54:39.316]  And I'm sure there are people going, F you, Jones!
[00:54:39.316 --> 00:54:40.637]  You don't want Obamacare!
[00:54:40.637 --> 00:54:42.017]  I need free health care!
[00:54:42.017 --> 00:54:43.878]  F you, Nazi!
[00:54:43.878 --> 00:54:45.679]  And I'm like, it was written to rip you off.
[00:54:45.679 --> 00:54:46.580]  Can I give you the documents?
[00:54:46.580 --> 00:54:47.840]  Shut up!
[00:54:47.840 --> 00:54:49.541]  Well, on average, prices have doubled.
[00:54:49.541 --> 00:54:51.062]  They've kicked people off their free plans.
[00:54:51.062 --> 00:54:53.923]  Shut up!
[00:54:53.923 --> 00:54:55.384]  They don't want reality.
[00:54:55.384 --> 00:54:57.225]  They want to hear they're getting a magic lottery ticket.
[00:54:58.544 --> 00:54:59.764]  And everything's going to be okay.
[00:54:59.764 --> 00:55:03.606]  So that's coming up at like five, six after next hour.
[00:55:03.606 --> 00:55:04.486]  We're going to cover it all.
[00:55:04.486 --> 00:55:15.229]  I've got a bunch of other big, big news that is extremely illustrative of everything I'm talking about.
[00:55:15.229 --> 00:55:22.211]  And it is incredible to now see Al Sharpton saying, take down Thomas Jefferson.
[00:55:22.211 --> 00:55:24.272]  We knew, we knew that that was coming.
[00:55:25.336 --> 00:55:27.238]  But I want to get to Howard Dean.
[00:55:27.238 --> 00:55:29.079]  Trump has no moral character.
[00:55:29.079 --> 00:55:31.401]  America may be turning away from GOP.
[00:55:31.401 --> 00:55:33.663]  The Democrats have no moral character.
[00:55:33.663 --> 00:55:36.766]  And the Republican establishment is the scum of the earth and we know that.
[00:55:36.766 --> 00:55:39.529]  So let's talk about who the real players are when we get to that as well.
[00:55:40.845 --> 00:55:47.851]  And then we have the chief saying we had 11 police officers in the city of Detroit shot or killed in the line of duty last year.
[00:55:47.851 --> 00:55:48.812]  What fuels it?
[00:55:48.812 --> 00:55:49.913]  The anti-police rhetoric.
[00:55:49.913 --> 00:55:53.776]  It's not about worshipping cops or saying there aren't bad cops.
[00:55:53.776 --> 00:55:57.118]  It's about Globalist and George Soros trying to single police out.
[00:55:57.799 --> 00:56:01.602]  Well, there's a rebellion against corrupt government to scapegoat it on them.
[00:56:01.602 --> 00:56:09.770]  And then when cops get killed randomly for no reason by dirtbag cowards to say, oh, well, they deserve to because other cops somewhere else did something wrong.
[00:56:09.770 --> 00:56:12.212]  And so collectively, the cops have to pay.
[00:56:12.212 --> 00:56:16.676]  That is the biggest racist, tribalist mindset that the left is in.
[00:56:16.676 --> 00:56:20.860]  They claim they're anti-racist or anti-tribalism or anti-stereotype.
[00:56:21.400 --> 00:56:36.524]  They use the fact that the West is so anti-stereotype our strength against us, let them be set up as the controllers of language and words, and then say, oh, well, a cop might have killed an innocent black guy in Missouri, so let's go shoot five cops in Dallas.
[00:56:36.524 --> 00:56:42.585]  Or a cop might have shot somebody in Chicago two days ago, wrongly, so let's go down to Baton Rouge and shoot some cops.
[00:56:42.585 --> 00:56:44.786]  I mean, that really, they said, I shot some cops because...
[00:56:45.725 --> 00:56:52.290]  Because some other cop might have shot somebody and CNN hypes it up like they're for the people and they're populist.
[00:56:52.290 --> 00:57:01.358]  When cops might kill a couple hundred innocent people a year total, maybe a hundred black people maximum total, innocent, I'm all against it.
[00:57:01.358 --> 00:57:05.141]  But you got thousands of blacks killing each other every year in Chicago.
[00:57:05.141 --> 00:57:07.423]  It doesn't even register.
[00:57:07.423 --> 00:57:08.164]  And then you get
[00:57:09.702 --> 00:57:13.366]  Eleven cops killed, seven of them black.
[00:57:13.366 --> 00:57:15.268]  We don't know their names.
[00:57:15.268 --> 00:57:16.189]  We don't know nothing.
[00:57:16.189 --> 00:57:18.411]  We didn't even hear when they got killed.
[00:57:18.411 --> 00:57:21.194]  Since when do they not even matter?
[00:57:21.194 --> 00:57:22.935]  And not even exist?
[00:57:22.935 --> 00:57:25.778]  See, I'm against injustice, mind control, and fraud.
[00:57:26.659 --> 00:57:30.781]  So people go, man, you've gone from bashing the cops constantly to, like, being their best buddy.
[00:57:30.781 --> 00:57:32.162]  I never just bash the cops.
[00:57:32.162 --> 00:57:35.583]  I bash bad cops because they want to turn them into a globalist tool.
[00:57:35.583 --> 00:57:36.804]  I don't want a police state.
[00:57:36.804 --> 00:57:45.648]  But do I randomly want to see cops killed, and then it covered up, and then everybody whines and screams and acts like whites are all racist, killing black people, when it's 10 to 1 the other way around?
[00:57:45.648 --> 00:57:47.169]  I'm all about statistics!
[00:57:47.169 --> 00:57:48.210]  Hour number two straight ahead!
[00:57:48.210 --> 00:57:54.913]  I'm very proud to announce the introduction of the highest quality InfoWars Biome Defense Probiotic.
[00:57:55.333 --> 00:58:09.480]  We wanted to come out with the largest spectrum of high quality, known probiotics that have been proven to improve overall digestion and health and detoxification in the body.
[00:58:09.480 --> 00:58:20.686]  Biome Defense is an exclusive blend of 50 billion live and active cultures from over 23 different probiotics strains that are known to support digestion and intestinal function.
[00:58:21.366 --> 00:58:28.089]  Our researchers are confident that we have been able to develop what will be the leading probiotic on the market.
[00:58:28.089 --> 00:58:37.112]  Secure your biome defense in ultra strength or regular strength at InfoWarsLife.com today and get started supporting your digestive system naturally.
[00:58:37.112 --> 00:58:45.295]  We've been testing this formula for years, but this is the limited first run to the public, so please take advantage of it today, support your own health, and support the InfoWar.
[00:58:48.502 --> 00:58:52.523]  A new shipment of Bio-True Selenium is now available at Infowarslife.com.
[00:58:52.523 --> 00:58:54.004]  We've been sold out for months.
[00:58:54.004 --> 00:58:59.065]  Our one-of-a-kind Infowarslife Bio-True Selenium formula is now back in stock at Infowarslife.com.
[00:58:59.065 --> 00:59:03.207]  This is the true selenium formula that has rocked the nutraceutical industry to its core.
[00:59:03.207 --> 00:59:07.748]  Nearly every other selenium supplement on the market is produced with synthetic selenium.
[00:59:07.748 --> 00:59:10.929]  But Bio-True Selenium is made from a source of 100% organic mustard seed.
[00:59:12.870 --> 00:59:16.354]  The effects of the essential trace mineral selenium are well known.
[00:59:16.354 --> 00:59:28.607]  From supporting the thyroid gland and immune system, to DNA production and eyesight, BioTrue Selenium is also the perfect supercharger to survival shield X2 nascent ionine, as both help support a healthy thyroid and many other systems.
[00:59:28.607 --> 00:59:33.512]  Visit InfoWarsLife.com to order your bottle of BioTrue Selenium before we sell it again.
[00:59:33.512 --> 00:59:34.533]  That's InfoWarsLife.com
[00:59:35.314 --> 00:59:37.236]  You're listening to the Alex Jones Show!
[01:00:01.749 --> 01:00:03.690]  The answer to 1984 is 1776.
[01:00:03.690 --> 01:00:11.895]  You're listening to the Alex Jones Show.
[01:00:11.895 --> 01:00:18.139]  Man, I tell ya, this song... I tell ya, this song... Let's play some more of it.
[01:00:18.139 --> 01:00:22.002]  It's like, God, wouldn't you have it, isn't it?
[01:00:22.002 --> 01:00:23.523]  That's why they say it's satanic.
[01:00:25.458 --> 01:00:32.384]  Because they get select big establishment religious institutions to come out and attack something beautiful.
[01:00:32.384 --> 01:00:34.406]  So people hear it and say, well, that's satanic.
[01:00:34.406 --> 01:00:36.208]  Hell, I'm going to join Satanism.
[01:00:36.208 --> 01:00:38.029]  Music in general is not satanic, folks.
[01:00:38.029 --> 01:00:41.753]  What's satanic is not caring about evil and not facing evil.
[01:00:41.753 --> 01:00:44.395]  And I happen to know folks that know Robert Plante who wrote this song.
[01:00:44.395 --> 01:00:49.279]  This song is actually against the devil and against commercialism and people selling their soul.
[01:00:49.279 --> 01:00:50.260]  Turn it up.
[01:00:50.260 --> 01:00:50.541]  Here it is.
[01:00:55.683 --> 01:00:59.106]  I'll leave it at that.
[01:00:59.106 --> 01:01:01.689]  He gets really mad when people call him a Satanist.
[01:01:01.689 --> 01:01:04.051]  Now, Page did get into the occult and then got out of it.
[01:01:04.051 --> 01:01:14.101]  Here it is, crank it up!
[01:01:14.101 --> 01:01:18.385]  Our shadows taller than our souls!
[01:01:18.385 --> 01:01:20.107]  Who shines white light?
[01:01:24.019 --> 01:01:43.583]  And if you listen very hard... You'll be a rock!
[01:01:46.585 --> 01:01:49.549]  All right, let's go back to David Knight here.
[01:01:49.549 --> 01:01:57.799]  I want to open the phones up at the bottom of the hour because I promised we're going to start taking calls every day on every show.
[01:01:57.799 --> 01:02:01.083]  And so you think after all these years, the Sunday phone number.
[01:02:01.784 --> 01:02:06.448]  It's a different phone number than the weekday show that I still use GCN to take the calls in Minnesota.
[01:02:06.448 --> 01:02:07.949]  They patch them through to us.
[01:02:07.949 --> 01:02:09.431]  And I've just been loyal to GCN.
[01:02:09.431 --> 01:02:10.231]  They're nice guys.
[01:02:10.231 --> 01:02:11.993]  I still use them as a satellite uplink.
[01:02:11.993 --> 01:02:16.677]  But I'm in my own independent network, certified on paper for at least a decade.
[01:02:16.677 --> 01:02:19.299]  And Ted is my satellite provider, and he's a nice guy.
[01:02:19.299 --> 01:02:22.061]  I still intend to use GCN for some backups.
[01:02:22.061 --> 01:02:25.664]  But in the next few weeks, we're going to be going purely
[01:02:26.621 --> 01:02:35.245]  Purely to our own phone systems in-house that are HD, that are better, that work better.
[01:02:35.245 --> 01:02:37.126]  They've got five phone lines at GCN.
[01:02:37.126 --> 01:02:39.047]  I'm not knocking them.
[01:02:39.047 --> 01:02:44.289]  But I'm going to get better too about when we say we're going to your calls, we're going to go to your calls.
[01:02:44.289 --> 01:02:47.510]  Because you go back in the day more than ten years ago, I used to take more calls.
[01:02:47.510 --> 01:02:48.711]  I was good at taking them.
[01:02:48.711 --> 01:02:50.492]  I was a great talk show host in that regard.
[01:02:50.492 --> 01:02:51.872]  I'm terrible in that regard.
[01:02:51.872 --> 01:02:54.954]  And I've kind of been a bad steward of you as a brain trust.
[01:02:55.874 --> 01:03:06.218]  The audience brings up great points, they bring up great topics, they bring up great things I didn't know about, and the more I talk to you, and the more calls I take, the better the callers are.
[01:03:06.218 --> 01:03:08.659]  So I was forgetting, what's our number?
[01:03:08.659 --> 01:03:09.239]  It's 877, what is it?
[01:03:09.239 --> 01:03:09.520]  877-789-ALEX.
[01:03:09.520 --> 01:03:09.760]  877-789-ALEX.
[01:03:19.463 --> 01:03:21.944]  Alex, I've heard of that guy.
[01:03:21.944 --> 01:03:24.906]  And so we will be taking your phone calls.
[01:03:24.906 --> 01:03:27.067]  Coming up for first-time callers today.
[01:03:27.067 --> 01:03:35.232]  But once we get in the rigmarole of taking your calls every day, not just a couple times a week, we're going to get better at having just open phones for everybody.
[01:03:35.232 --> 01:03:39.374]  So 877-789-ALEX.
[01:03:39.374 --> 01:03:42.856]  877-789-ALEX is the number for all of you to call.
[01:03:42.856 --> 01:03:46.318]  And I'm kind of being a piggy today, because I'd asked David to co-host with me, but
[01:03:47.643 --> 01:03:49.223]  I am wound up and ready to cover stuff.
[01:03:49.223 --> 01:04:04.547]  So after I give you this big news on the inside scoop on Bannon and the White House shakeup briefly, start of the next segment, we'll get David's take on the week coming up, some of the big stories he's looking at, and then we'll play some of these clips I mentioned, and then we will go to your phone calls.
[01:04:04.547 --> 01:04:08.028]  Again, David Knight and the Real News launches tomorrow!
[01:04:09.048 --> 01:04:11.531]  Ladies and gentlemen, at 8 a.m.
[01:04:11.531 --> 01:04:19.218]  Central, and the globalists hate our work, and they hate what we're doing, and they hate the fact that so much of what we do goes viral.
[01:04:19.218 --> 01:04:30.649]  And I know that when I take time to actually watch David when he's hosting the show, and I name the clips, and I put them out, David has some of the most viral videos in political views.
[01:04:30.649 --> 01:04:33.352]  We're talking 10, 20, 30 million views in some of his videos.
[01:04:35.265 --> 01:04:42.707]  But, David just kind of, because we're all busy, it's nobody's fault, just kind of does the show and then it doesn't ever get packaged right.
[01:04:42.707 --> 01:04:51.270]  We are going to really get behind David Knight and we're going to really work on the social media to have him be a big old juicy torpedo that blows the globalist up.
[01:04:54.969 --> 01:04:58.910]  Enjoy all natural bath and beauty products with Emmerich's Essentials.
[01:04:58.910 --> 01:05:18.396]  We are proud to bring you a collection of organic-based household products at InfoWareStore.com, including non-nano SPF 30 zinc oxide sunscreen, DEET-free herbal bug spray, concentrated peppermint mouthwash, unscented body wash, tea tree shampoo, and long-lasting natural deodorant.
[01:05:18.516 --> 01:05:22.717]  Emmerich's Essentials is free of chemicals and toxins that may harm your body.
[01:05:22.717 --> 01:05:29.279]  We carefully select pure and simple ingredients to create formulas that are certified USDA made with organic.
[01:05:29.279 --> 01:05:34.081]  Our mission is to offer you everyday organic household products to enhance your life.
[01:05:34.081 --> 01:05:39.242]  Truly feel the difference by going organic natural without compromising on quality.
[01:05:39.242 --> 01:05:41.343]  Feel good about using Emmerich's Essentials.
[01:05:41.343 --> 01:05:45.744]  Start saving money and stop exposing yourself and your family to toxic ingredients.
[01:05:46.024 --> 01:05:52.029]  Visit Infowarsstore.com and learn more about the new Emmerich Sessentials line of organic products.
[01:05:52.029 --> 01:05:59.714]  That's Infowarsstore.com.
[01:05:59.714 --> 01:06:03.797]  Resistance to tyrants is obedience to God.
[01:06:03.797 --> 01:06:06.579]  It's Alex Jones.
[01:06:06.579 --> 01:06:10.262]  You can run on for a long time.
[01:06:10.262 --> 01:06:12.584]  Run on for a long time.
[01:06:17.344 --> 01:06:35.294]  Ladies and gentlemen, listeners on radio, TV viewers across the planet, starting tomorrow on the 21st day of August 2017, we'll ask, will the globalists be able to eclipse the new exploding independent Americana free market?
[01:06:36.502 --> 01:06:40.147]  Pro-God, pro-choice, pro-freedom.
[01:06:40.147 --> 01:06:42.591]  When I say choice, we choose life.
[01:06:42.591 --> 01:06:45.755]  Transmission with David Knight.
[01:06:45.755 --> 01:06:47.638]  Yes, ladies and gentlemen, 8 a.m.
[01:06:47.638 --> 01:06:52.164]  tomorrow, and it's so critical for all of you to get the feeds at InfoWars.com in the morning.
[01:06:52.765 --> 01:07:03.318]  It'll go up live at about 7.30 of the new show and the new podcast link for after the show and everything else to then get this out to everybody you know.
[01:07:03.318 --> 01:07:03.978]  David Knight.
[01:07:03.978 --> 01:07:06.341]  A lot of folks say, Alex, you're too bombastic.
[01:07:06.341 --> 01:07:07.322]  Alex, you're too hyper.
[01:07:07.322 --> 01:07:08.704]  I like David Knight.
[01:07:08.704 --> 01:07:09.865]  And you know, absolutely.
[01:07:09.865 --> 01:07:11.387]  Different strokes for different folks.
[01:07:11.387 --> 01:07:12.568]  I like listening to David Knight.
[01:07:13.249 --> 01:07:15.491]  I like listening to Joel Solentik.
[01:07:15.491 --> 01:07:16.752]  I like listening to Ron Paul.
[01:07:16.752 --> 01:07:18.233]  I like listening to Matt Drudge.
[01:07:18.233 --> 01:07:20.915]  You only get to hear him about once every two years.
[01:07:20.915 --> 01:07:22.576]  I like listening to Donald Trump.
[01:07:22.576 --> 01:07:26.099]  I like listening to John Rappaport.
[01:07:26.099 --> 01:07:28.961]  Way more than I like listening to myself.
[01:07:28.961 --> 01:07:30.242]  Or Mike Cernovich.
[01:07:30.242 --> 01:07:31.703]  Or Roger Stone.
[01:07:31.703 --> 01:07:32.724]  Or Owen Schroer.
[01:07:32.724 --> 01:07:34.805]  And that's what this is all about.
[01:07:35.666 --> 01:07:39.851]  So, you're going to have my show on 3-4 hours a day and then restream the rest of the time.
[01:07:39.851 --> 01:07:42.053]  And all their shows will be restreamed and archived.
[01:07:42.053 --> 01:07:43.995]  That's what we've built here.
[01:07:43.995 --> 01:07:45.356]  You say, have your own system.
[01:07:45.356 --> 01:07:46.598]  Google's censoring.
[01:07:46.598 --> 01:07:47.519]  Facebook's censoring.
[01:07:47.519 --> 01:07:48.480]  Twitter's censoring.
[01:07:48.480 --> 01:07:48.880]  You bet.
[01:07:48.880 --> 01:07:50.101]  We're building our own system.
[01:07:51.022 --> 01:08:02.813]  While they try to kick us off Facebook, Twitter, and all the rest of it, but that's why while we're still there, make hay while the sun shines, spread the links, spread the articles, spread the videos, and help us in the Info War defeat the globalists.
[01:08:02.813 --> 01:08:05.376]  What you're doing is changing the world.
[01:08:05.376 --> 01:08:10.581]  Let's go to this little piece done by Darren McBreen, heralding the launch of Real News.
[01:08:18.303 --> 01:08:29.069]  Now you know you're winning the information war when the other side has no response but to resort to censorship.
[01:08:29.069 --> 01:08:30.109]  Drain the swamp?
[01:08:30.109 --> 01:08:36.353]  We're gonna have to drain the privilege out of Washington first because that's what the swamp feeds on, their privilege.
[01:08:36.353 --> 01:08:41.055]  They can't stand for people to exercise their first and second amendments together.
[01:08:41.055 --> 01:08:42.036]  You found it.
[01:08:42.036 --> 01:08:43.797]  It's the real news.
[01:08:43.797 --> 01:08:45.718]  That's what you have to look forward to.
[01:08:47.754 --> 01:08:51.217]  He's not sorry when snowflakes can't handle the truth.
[01:08:51.217 --> 01:08:53.198]  It's your host, David Knight.
[01:08:53.198 --> 01:08:57.321]  Watch the real news with David Knight, weekday mornings, 8 a.m.
[01:08:57.321 --> 01:09:04.506]  till 11 central at Infowars.com forward slash show.
[01:09:04.506 --> 01:09:15.535]  So bravo to that and it's going to be great to be able to get on the treadmill or be going to the, you know, doctor's office or taking the kids to school and to not have to listen to Fox News.
[01:09:16.590 --> 01:09:20.074]  Or CNN, or MSNBC, or local radio.
[01:09:20.074 --> 01:09:22.917]  I know I can just hit my app, or even turn to a local station.
[01:09:22.917 --> 01:09:24.798]  I'm told, make sure of the show.
[01:09:24.798 --> 01:09:29.864]  And I can just, bloop, the free iPhone app, or Droid app, or whatever.
[01:09:29.864 --> 01:09:32.847]  I've got a digital radio, I can tune on my car.
[01:09:32.847 --> 01:09:35.189]  Now cars come out, you just type in the website, it comes right up.
[01:09:35.189 --> 01:09:39.033]  I've got npolwars.com forward slash show programmed on that.
[01:09:39.033 --> 01:09:39.253]  Boom!
[01:09:40.194 --> 01:09:45.097]  I'm going to hear David Knight with all the breaking news, latest info, the clips, everything.
[01:09:45.097 --> 01:09:46.258]  So very excited about that.
[01:09:46.258 --> 01:09:49.520]  You know, I'm going to do it next segment because there's not much left in this one.
[01:09:49.520 --> 01:09:50.721]  There's like six, seven minutes left.
[01:09:51.052 --> 01:09:53.513]  I'm going to hit the big news concerning the White House now.
[01:09:53.513 --> 01:09:58.115]  I get to some of these other clips, but we have to do this.
[01:09:58.115 --> 01:10:15.242]  If just the Nightly News and my show are given the globalist conniption fits, we've got to launch other good talk show hosts who are, again, live in the time they are, to put the clips out from the live show, not just Russia Radio, to then counter, because we are the talking point that's getting picked up by everybody.
[01:10:15.862 --> 01:10:17.843]  Rush Limbaugh, Sean Hannity, everybody.
[01:10:17.843 --> 01:10:19.364]  I'm not saying that to brag.
[01:10:19.364 --> 01:10:21.666]  I've known this for about six, seven years.
[01:10:21.666 --> 01:10:23.587]  The enemy knows it and has figured it out.
[01:10:23.587 --> 01:10:27.249]  It's trying to shut all of them down now to get at me.
