[00:00:14.833 --> 00:00:16.334]  This is our land.
[02:13:52.873 --> 02:13:56.854]  That it was divine for him to be elected president.
[02:13:56.954 --> 02:13:59.415]  I honestly wholeheartedly believe that.
[02:13:59.915 --> 02:14:13.760]  But what you'll hear from the left all the time, these anti-Christian, most people who've never even walked into a church, probably never even opened the Bible in their life, they'll say, oh, how could you support Trump when he's talking about grabbing this and grabbing that?
[02:14:14.240 --> 02:14:17.141]  And after his lifestyle, he's been divorced and this and that.
[02:14:18.380 --> 02:14:26.012]  Listen, for everybody out there listening right now, whoever you are, a Christian is not a saint.
[02:14:26.957 --> 02:14:31.199]  If you are a Christian and you follow God, you read the Bible, you are a Christian.
[02:14:31.239 --> 02:14:33.300]  I've been a Christian since I was five years old.
[02:14:33.760 --> 02:14:35.061]  Let me throw this in.
[02:14:35.081 --> 02:14:36.061]  The Bible's replete.
[02:14:36.381 --> 02:14:38.262]  God judges the heart, not the deeds.
[02:14:38.322 --> 02:14:45.105]  King David got his best friend killed just so he could have sex with his wife, but after he truly repented, God said, you're a man of your own heart.
[02:14:45.886 --> 02:14:50.828]  Christ said, look at these Pharisees praying up on top of the hill, but behind closed doors they're super evil.
[02:14:51.688 --> 02:14:55.470]  Christ was looking for real people that were good and honorable and strong.
[02:14:55.810 --> 02:14:56.710]  Not that they were perfect.
[02:14:56.750 --> 02:14:57.390]  God made us.
[02:14:57.470 --> 02:14:58.131]  God knows us.
[02:14:58.491 --> 02:14:59.271]  And you're absolutely right.
[02:14:59.331 --> 02:15:00.031]  Look at the Bible.
[02:15:00.391 --> 02:15:03.893]  Saul of Tarsus becomes Paul on the road to Damascus.
[02:15:03.933 --> 02:15:05.273]  He was a horrible person.
[02:15:05.874 --> 02:15:07.634]  And Trump's not been a horrible person.
[02:15:07.894 --> 02:15:08.995]  He's a for real guy.
[02:15:09.295 --> 02:15:10.075]  He's out in the open.
[02:15:10.115 --> 02:15:10.835]  He's not perfect.
[02:15:11.196 --> 02:15:13.797]  But he really isn't out to get people.
[02:15:14.237 --> 02:15:15.497]  He doesn't want austerity.
[02:15:15.797 --> 02:15:17.318]  He doesn't want to enslave people.
[02:15:17.678 --> 02:15:18.838]  And that's why the globalists hate him.
[02:15:18.858 --> 02:15:19.579]  And you're absolutely right.
[02:15:20.439 --> 02:15:24.120]  God raises people up, and we've seen providence.
[02:15:24.520 --> 02:15:28.040]  And that's why the evil of Hollywood and the globalists hate Trump so much.
[02:15:28.080 --> 02:15:29.761]  Go ahead.
[02:15:29.781 --> 02:15:30.181]  Amen.
[02:15:30.261 --> 02:15:31.881]  I truly believe everything you just said, 100%.
[02:15:31.981 --> 02:15:34.562]  One last thing, and I'll let you go.
[02:15:34.602 --> 02:15:40.323]  I have to go myself, but do you still listen to or follow Howard Stern in any kind of way?
[02:15:40.343 --> 02:15:42.983]  I mean, I don't really listen or follow.
[02:15:43.303 --> 02:15:45.924]  I don't really like a lot of the stuff he does, but I've been on his show before.
[02:15:45.984 --> 02:15:46.144]  Why?
[02:15:47.170 --> 02:15:48.270]  Well, I don't either.
[02:15:48.290 --> 02:15:48.850]  I don't either.
[02:15:48.890 --> 02:15:54.732]  But this morning, he actually had a... He was talking about the election in Alabama.
[02:15:55.752 --> 02:16:00.173]  And he was talking about how the Roy Moore supporters... I gotta hear this.
[02:16:00.213 --> 02:16:01.134]  You gotta hold through the break.
[02:16:01.154 --> 02:16:01.714]  I gotta hear this.
[02:16:03.794 --> 02:16:06.235]  You can learn a lot about the weaknesses...
[02:16:07.788 --> 02:16:13.430]  of our enemies by studying what they attack, by studying what they fear.
[02:16:14.131 --> 02:16:15.951]  They fear families living together.
[02:16:15.991 --> 02:16:18.913]  They fear people loving God.
[02:16:18.993 --> 02:16:23.654]  They fear individuals being independent and successful and empowered.
[02:16:24.955 --> 02:16:32.178]  They fear communities really coming together and sharing in the bounty of a free market system.
[02:16:34.164 --> 02:16:40.609]  And they fear individuals openly exercising their First Amendment.
[02:16:42.170 --> 02:16:48.275]  That's why it is essential on every front to support InfoWars.
[02:16:49.176 --> 02:17:02.286]  When you get a t-shirt like this new shirt that is my all-time favorite, and it's brand new, super nice fabric, it's designer-made, won't tread on me with a big Gadsden snake right in the middle of the chest,
[02:17:03.283 --> 02:17:09.867]  A Dayglo, Infowars.com on the right shoulder, with an American flag, Infowars.com on the back.
[02:17:11.148 --> 02:17:18.912]  When you wear it, it telegraphs to friends and to foe where you stand and what you believe.
[02:17:20.633 --> 02:17:21.814]  And so many things will happen.
[02:17:23.014 --> 02:17:24.015]  We are the majority.
[02:17:24.926 --> 02:17:33.677]  And it lets the minions of the bullies that are out there trying to intimidate us know and understand that we're not backing down and we're aware of what's happening.
[02:17:34.818 --> 02:17:39.845]  But just as importantly, it will allow you to meet like-minded people.
[02:17:41.274 --> 02:17:43.736]  Who could become some of the best friends in your life?
[02:17:44.557 --> 02:17:52.765]  So many people stop me on the streets, all over the country, and shake my hand and say, here's my husband, here's my wife, or here's a photo of my husband and my children.
[02:17:53.465 --> 02:17:59.831]  I was wearing one of your t-shirts at the park, or at church, or at the mall, and met my spouse.
[02:18:01.693 --> 02:18:02.594]  So many people write me.
[02:18:03.396 --> 02:18:11.643]  And also told me on the street that they met like-minded people wearing these t-shirts that then became their new employer or their new business partner.
[02:18:12.403 --> 02:18:13.985]  We have to fly our flag.
[02:18:14.997 --> 02:18:16.437]  We have to wear our colors.
[02:18:16.738 --> 02:18:21.399]  So, won't tread on me, the new shirt at Infowarsstore.com.
[02:18:22.059 --> 02:18:24.920]  When you get excited and you take action, nothing can stop you.
[02:18:25.120 --> 02:18:36.383]  And I want to see seas of this iconic shirt out there at big events, and at Trump rallies, and at land rights rallies, and at Second Amendment rallies, and on C-SPAN, and on national television.
[02:18:36.603 --> 02:18:38.624]  We changed the world with the Bill Clinton rape shirt.
[02:18:39.204 --> 02:18:41.385]  And the Lock Her Up Hillary For Prison shirt.
[02:18:41.705 --> 02:18:44.066]  We've changed the world because you took action.
[02:18:44.486 --> 02:18:51.129]  Now let's take it to the next level and also support InfoWars and our operation financially when you get the shirt.
[02:18:51.630 --> 02:18:56.292]  So promote free speech, stand up to bullies, get a high quality shirt, meet like-minded people.
[02:18:57.172 --> 02:19:04.156]  Again, and fund InfoWars and the expanding operation we've got in the face of the globalists trying to shut us down.
[02:19:04.497 --> 02:19:07.478]  It is a total complete 360 win.
[02:19:07.839 --> 02:19:24.829]  Please commit today to visit InfoWarsTore.com and look at all the amazing Patriot apparel from ball caps to sweatshirts to high quality t-shirts at InfoWarsTore.com and we will continue to change the world together for the better, for our children, for righteousness and for justice.
[02:19:25.609 --> 02:19:34.357]  I'm Alex Jones, and we will continue to change the world together for our children, for our communities, for ourselves, and for truth, and for justice.
[02:19:35.037 --> 02:19:39.702]  Again, I want to thank you all for your support, and I salute you all for what you've done in the InfoWar.
[02:19:39.742 --> 02:19:51.612]  Whether it's spreading links to articles and videos, or spreading the word on the ground, or telling folks about local radio stations, or supporting our local sponsors, all of it has changed the world, especially your prayers.
[02:19:51.932 --> 02:19:52.413]  So please,
[02:19:52.853 --> 02:19:58.177]  From myself and my family and the amazing crew here at InfoWars, thank you for all you've done.
[02:19:58.577 --> 02:20:00.138]  You are the InfoWar.
[02:20:04.841 --> 02:20:07.463]  You're listening to the Alex Jones Show.
[02:20:27.658 --> 02:20:31.593]  If you are receiving this transmission, you are the resistance.
[02:20:42.606 --> 02:20:45.828]  Alright, Chad in West Virginia, finishing up.
[02:20:47.149 --> 02:20:49.170]  He was asking, I heard Howard Stern.
[02:20:49.811 --> 02:20:54.734]  You know, I've been on Howard Stern's show, had a big response, it's a big show, been on his network quite a bit as a guest.
[02:20:55.435 --> 02:20:58.137]  I just don't have time to listen to it, and I know it's a racy show.
[02:20:58.777 --> 02:21:01.018]  So I'm not attacking Stern, I'm not defending Stern.
[02:21:01.639 --> 02:21:04.481]  Sometimes when I'm driving across the country, you know, and he's not.
[02:21:05.839 --> 02:21:09.860]  Making fart noises, then he has some entertaining guests on and interesting interviews.
[02:21:11.201 --> 02:21:12.861]  I think he gets interesting stuff out of people.
[02:21:13.681 --> 02:21:21.824]  I just, I mean you asked if I liked Howard Stern, and in general, I don't like the fact that I've heard him say Trump didn't really intend to win.
[02:21:22.984 --> 02:21:24.725]  That's what the Democrats say, and it's a loaded bullet.
[02:21:25.265 --> 02:21:26.265]  It's a backhanded attack.
[02:21:27.406 --> 02:21:31.247]  But that said, I think he's a talented broadcaster, but what was he talking about today?
[02:21:37.242 --> 02:21:38.223]  You did have to get on the road.
[02:21:38.263 --> 02:21:38.904]  You left your house.
[02:21:38.924 --> 02:21:39.665]  You're now in the car.
[02:21:39.725 --> 02:21:40.205]  Go ahead.
[02:21:41.026 --> 02:21:42.208]  What was Trump saying?
[02:21:42.228 --> 02:21:45.311]  I mean, what was he saying about Roy Moore?
[02:21:46.552 --> 02:21:46.833]  Stern.
[02:21:48.516 --> 02:21:49.276]  I really want to hear this.
[02:21:50.156 --> 02:21:51.397]  Get him back on hold, guys.
[02:21:51.737 --> 02:21:52.357]  Talk to him.
[02:21:52.517 --> 02:21:53.837]  Get him ready to come back on with us.
[02:21:54.377 --> 02:21:58.358]  As I held everybody through, I want to hear what Stern talked about with Roy Moore today.
[02:21:58.618 --> 02:22:00.278]  I'd like to have somebody else call in and tell me.
[02:22:01.239 --> 02:22:05.419]  So just as soon as he realizes we're going to go back to him, we'll do that.
[02:22:05.799 --> 02:22:07.920]  So let's try one more time to go back to Tennessee.
[02:22:08.520 --> 02:22:09.020]  Can you hear me?
[02:22:11.461 --> 02:22:11.881]  Go ahead, sir.
[02:22:13.201 --> 02:22:13.861]  Hello, Alex.
[02:22:14.401 --> 02:22:14.661]  Yes, sir.
[02:22:14.681 --> 02:22:15.001]  Go ahead.
[02:22:16.022 --> 02:22:17.022]  Oh, I guess Chad hung up.
[02:22:17.122 --> 02:22:18.002]  I'm a different caller.
[02:22:18.672 --> 02:22:18.972]  Okay.
[02:22:19.752 --> 02:22:21.253]  I'm going to suspend calls at this point.
[02:22:21.333 --> 02:22:23.834]  I'm not mad, but I don't know what's going on with the phone system, okay?
[02:22:24.414 --> 02:22:25.195]  Alex, Alex.
[02:22:25.215 --> 02:22:25.615]  Yeah, go ahead.
[02:22:25.635 --> 02:22:27.415]  Can I ask you something?
[02:22:27.816 --> 02:22:28.216]  Yeah, go ahead.
[02:22:28.236 --> 02:22:28.996]  I'm having trouble.
[02:22:29.416 --> 02:22:33.698]  I love your show, and I have trouble listening to it because your app doesn't work with iOS 11.
[02:22:33.778 --> 02:22:36.519]  I hear you, brother.
[02:22:36.559 --> 02:22:37.959]  There's a lot of stuff that doesn't work around here.
[02:22:40.000 --> 02:22:44.222]  And your other app, I know you got the new InfoWars Live app, but it glitches constantly.
[02:22:45.006 --> 02:22:49.251]  The Alex Jones app worked great, but now it's not compatible, so I can't hear it.
[02:22:49.271 --> 02:22:54.556]  I'm out in these West Texas oil fields trying to get my news, and I just wanted to let you know personally that I'm having trouble.
[02:22:54.657 --> 02:22:55.017]  I know.
[02:22:55.157 --> 02:22:58.701]  You know, I got that app made about eight years ago.
[02:22:58.741 --> 02:22:59.041]  I paid $650.
[02:23:01.621 --> 02:23:08.165]  And then when it stopped being available about six months ago, I said, hey, can you know, hire a company to just update it so it works?
[02:23:09.005 --> 02:23:12.427]  And all the king's horses and all the king's men might be able to get that going for you.
[02:23:12.928 --> 02:23:18.251]  Yeah, we're going to abort that other app because it's had problems and I'm going to work with some other folks to build some.
[02:23:19.311 --> 02:23:24.515]  But the problem is there's a lot of leftists involved in the tech companies and in production and all the rest of it.
[02:23:24.535 --> 02:23:25.776]  We've actually been sabotaged.
[02:23:26.056 --> 02:23:27.697]  We've confirmed it's been done on purpose.
[02:23:28.718 --> 02:23:32.400]  Apple will say, oh, we're going to accept your film for iTunes, then refuse it three, four times.
[02:23:32.420 --> 02:23:35.082]  You know, Google's banned us in a bunch of places.
[02:23:35.563 --> 02:23:37.744]  And it's gotten a lot worse since Trump got into office.
[02:23:37.764 --> 02:23:40.386]  There's just economic operations going on.
[02:23:40.406 --> 02:23:44.168]  So I'm probably going to launch a big open fair or something.
[02:23:45.189 --> 02:23:55.276]  Maybe a 24-hour broadcast where just tech people call in, we vet them, we listen to them, and then we pay them to build us basic things that I could get eight years ago I can't get today.
[02:23:55.896 --> 02:23:58.258]  So I'm glad we got to this caller.
[02:23:58.318 --> 02:23:59.378]  I don't know who we're talking to.
[02:24:00.079 --> 02:24:01.640]  So tell me your name, caller.
[02:24:02.781 --> 02:24:04.322]  I'm Thomas from West Texas.
[02:24:04.362 --> 02:24:12.627]  Because of you, Alex, I got politically involved, went through my community, became a delegate, I worked my way up, gave my story about working in the Middle East,
[02:24:13.408 --> 02:24:17.870]  And became a national delegate and helped get Trump elected because of your radio show.
[02:24:17.910 --> 02:24:18.430]  So thank you.
[02:24:18.670 --> 02:24:19.510]  Well, thank you, brother.
[02:24:19.670 --> 02:24:21.871]  And we're going to try to be taking more phone calls in the future.
[02:24:22.151 --> 02:24:34.215]  It's something I've gotten away from, but it's something that kind of comes down to an art form, getting the callers on, going to them, having them be there when you go to them, having them have good phones, having them respond.
[02:24:35.215 --> 02:24:42.198]  But we're going to make calls a bigger part of the broadcast because it's calls like you and the last caller that make it all really worthwhile.
[02:24:43.322 --> 02:24:43.502]  Let's go
[02:25:05.543 --> 02:25:07.345]  We need to set up an email address or something.
[02:25:07.385 --> 02:25:12.349]  I've been meaning to go to the audience for this, because I go to companies, I pay them money, nothing happens.
[02:25:12.870 --> 02:25:14.291]  Big companies, small companies.
[02:25:16.641 --> 02:25:17.521]  It's just bizarre.
[02:25:17.541 --> 02:25:24.104]  And then later I learned with some of the folks that it's just a big joke and that, you know, they're attacking us on their Facebook page and talking crap about us, you know.
[02:25:24.124 --> 02:25:28.306]  So, you know, I mean, I've run into quite a bit of interesting stuff out there.
[02:25:28.326 --> 02:25:31.847]  Because believe me, the left aren't just folks that cuss at you in the streets.
[02:25:32.387 --> 02:25:35.528]  They're creeping around involved in businesses and companies all over the place.
[02:25:35.909 --> 02:25:39.390]  And they're a very sinister, deceptive group of people.
[02:25:41.004 --> 02:25:46.679]  Well, the only way currently that I can listen to you is by listening to your podcast, The Next Day and A Dollar Short.
[02:25:47.603 --> 02:25:48.263]  I know, brother.
[02:25:48.603 --> 02:25:48.943]  I know.
[02:25:49.184 --> 02:25:50.444]  There's a lot of stuff we need to do.
[02:25:50.984 --> 02:26:02.367]  I've even thought about shutting the show down for a while, just to give us the time to get everything geared back up, because, I mean, we're just about doing the show, but then it's kind of like not putting it out, though, you know?
[02:26:02.387 --> 02:26:03.868]  Because it can't just happen in the building.
[02:26:04.908 --> 02:26:06.149]  It's got to happen out there.
[02:26:07.169 --> 02:26:17.012]  But, you know, that's why I still work on the weekend, and it's why I still do videos from my house myself, and other things like that, is so that I can just attempt to get out to people.
[02:26:18.073 --> 02:26:19.314]  And I'm not whining about it.
[02:26:19.374 --> 02:26:24.739]  It's just very frustrating to deal with the debt threats and the attacks and the cutting our sponsors off and all that.
[02:26:24.779 --> 02:26:25.500]  I can handle that.
[02:26:26.140 --> 02:26:33.928]  It's just the... It's the trying to actually get ducks in a row to put a broadcast out.
[02:26:34.188 --> 02:26:36.811]  The crew running the show do a great job running the show.
[02:26:37.712 --> 02:26:38.973]  It's just on the tech end of that.
[02:26:39.413 --> 02:26:40.815]  So we'll work on that.
[02:26:40.835 --> 02:26:41.656]  I appreciate your call.
[02:26:42.728 --> 02:26:46.995]  And again, we're taking phone calls today, folks, so we're getting all sorts of stuff here on air.
[02:26:47.015 --> 02:26:49.239]  You think you're talking to one caller, you're talking to another caller.
[02:26:49.460 --> 02:26:51.804]  But you know the Lord works in mysterious ways.
[02:26:52.731 --> 02:27:00.178]  Because for six months, people stop me, man, I walk down the street, they go, hey, hey, your iPhone app doesn't work anymore.
[02:27:00.718 --> 02:27:02.760]  I've been listening to you on this for like eight years, Alex.
[02:27:03.341 --> 02:27:05.343]  Can you just update that?
[02:27:05.943 --> 02:27:09.346]  Hell, I had a guy in the street come up to me and say, you know, I do apps.
[02:27:10.067 --> 02:27:11.288]  Here's my number, get in touch with me.
[02:27:11.328 --> 02:27:12.409]  We need to get that fixed.
[02:27:15.612 --> 02:27:23.796]  You know, the biggest thing you can do on your phones is, you can just go to InfoWars.com, and it works on my phone, and it works on droids, and works on everything.
[02:27:24.196 --> 02:27:29.578]  You just go to the top, and it says listen, and it says watch, and there are those.
[02:27:29.618 --> 02:27:36.061]  And you know, I noticed about a month ago, it said, and it always said listen, and it was a listen button.
[02:27:37.982 --> 02:27:40.463]  But then I clicked on it, and it was a watch button.
[02:27:41.244 --> 02:27:42.845]  And if you don't have a good man with it, it doesn't even work.
[02:27:42.965 --> 02:27:43.605]  And I went, man!
[02:27:45.359 --> 02:27:51.505]  Do we know why a listen button changed to a watch button but still said listen?
[02:27:51.765 --> 02:27:52.486]  And nobody knew.
[02:27:53.147 --> 02:27:55.449]  So, I said, you know what we're going to do?
[02:27:56.250 --> 02:28:00.654]  We're going to put listen up there again and we're going to have it actually listen.
[02:28:01.535 --> 02:28:04.938]  And then we're going to put next to it one that says watch.
[02:28:06.099 --> 02:28:08.482]  And then people can click on that one and they can watch.
[02:28:09.389 --> 02:28:14.292]  So I'm not sure, but there's a lot of ways for you to just click and listen.
[02:28:14.913 --> 02:28:20.096]  They're on the site, but we will get that iPhone updated for you, my friend.
[02:28:20.577 --> 02:28:24.299]  Because believe me, but the biggest thing you can do is there's also live streams.
[02:28:25.380 --> 02:28:32.625]  But I understand a lot of folks don't want to watch a video stream on YouTube, Facebook, Twitter, our own platform, Infowars.com forward slash show.
[02:28:32.965 --> 02:28:35.407]  They want to have audio, like radio.
[02:28:36.427 --> 02:28:53.271]  And I understand that, so we're gonna, I myself, am gonna set out the next few days to see what the main ways for folks to listen on radio are, and then I'm gonna start a new initiative around here, where I'm gonna find out about how we get that app that 3-4 million people downloaded working for you.
[02:28:54.251 --> 02:28:57.372]  Well, I got a bunch of clips I'm gonna get to in your phone calls coming up.
[02:28:57.412 --> 02:28:57.892]  Stay with us.
[02:28:57.932 --> 02:28:58.312]  More fun.
[02:29:02.651 --> 02:29:07.154]  Support good oral health with our one-of-a-kind super blue fluoride free products.
[02:29:07.294 --> 02:29:14.698]  InfoWars Life brings you a revolutionary toothpaste blend with iodine and nano silver designed to deliver a powerful clean.
[02:29:14.938 --> 02:29:18.881]  Enjoy a minty fresh flavor made with peppermint oil or try our bubblegum flavor.
[02:29:19.161 --> 02:29:25.143]  Pair this groundbreaking toothpaste with the Super Blue Fluoride-Free Mouthwash and supercharge your oral health.
[02:29:25.303 --> 02:29:31.686]  Our amazing mouthwash features natural oils and ancient ingredients used since aboriginal and biblical times.
[02:29:31.906 --> 02:29:42.050]  Instead of containing fluoride, our Super Blue line is loaded with the good halogen iodine and an array of other beneficial compounds that have been hand-selected for their oral health benefits.
[02:29:42.270 --> 02:29:48.714]  Super Blue Fluoride-Free Mouthwash and Toothpaste are the first and only to contain all of these natural ingredients.
[02:29:49.075 --> 02:29:51.696]  Xylitol, Nano Silver, and Iodine.
[02:29:51.957 --> 02:29:55.259]  Notice the difference with our Super Blue Fluoride-Free products.
[02:29:55.559 --> 02:30:00.482]  Refresh your breath and invigorate your oral health routine at InfoWarsStore.com.
[02:30:00.562 --> 02:30:02.464]  That's InfoWarsStore.com.
[02:30:08.103 --> 02:30:12.085]  Keep the body functioning at optimum levels.
[02:30:13.125 --> 02:30:17.767]  With our modern diets, it can be hard to get the recommended amount of B vitamins we need every day.
[02:30:19.648 --> 02:30:28.853]  Secret 12 combines two bioactive forms of vitamin B12 for optimal absorption.
[02:30:29.513 --> 02:30:34.555]  Being deficient in B vitamins can cause fatigue, depression, poor memory, and lethargy.
[02:30:36.576 --> 02:30:37.357]  We're good to go.
[02:31:06.232 --> 02:31:07.133]  Let's talk to Danny.
[02:31:07.173 --> 02:31:08.014]  Let's talk to Dr. Group.
[02:31:08.034 --> 02:31:08.715]  You're on the air, Danny.
[02:31:09.135 --> 02:31:09.355]  Hi.
[02:31:09.476 --> 02:31:14.441]  The nascent iodine, the B12, and the super male are incredible products.
[02:31:14.461 --> 02:31:14.781]  Thank you.
[02:31:14.801 --> 02:31:23.771]  I would like to ask Dr. Group, are there any supplements or products that help promote the growth of stem cells, and would you consider making one if there is?
[02:31:23.871 --> 02:31:36.934]  Well, the DNA force is probably the biggest product that's designed to do that, but the fastest way to stimulate stem cells, and this was a study by USC, we were talking about it earlier, is water-only fasting.
[02:31:36.994 --> 02:31:46.277]  I haven't found anything in my over 20 years of research that can actually stimulate stem cell production as fast as water-only fasting can do it.
[02:31:46.677 --> 02:31:50.858]  And according to USC, in 72 hours you can regenerate your entire immune system.
[02:31:51.518 --> 02:31:53.319]  And it reboots itself.
[02:31:53.419 --> 02:31:55.860]  So, I mean, think about that.
[02:31:56.241 --> 02:32:07.707]  You can go overseas to Thailand and get a $120,000 stem cell treatment, or maybe a $50,000 stem cell treatment, or you can do it for $1.99 a day with spring water or distilled water.
[02:32:07.787 --> 02:32:08.487]  Let me be clear.
[02:32:08.607 --> 02:32:15.751]  There's hundreds and hundreds of studies just on bio-PQQ-elomics and DNA force that we're allowed to talk about because it's so powerful.
[02:32:16.431 --> 02:32:21.238]  It regenerates nerves in some cases, so an area that was dead, like your knee, your back, it may come back.
[02:32:21.278 --> 02:32:22.119]  It may hurt worse for a while.
[02:32:22.440 --> 02:32:25.684]  I had a finger that was chopped off and was still numb up on the front.
[02:32:26.025 --> 02:32:27.406]  I took DNA for a few months.
[02:32:27.507 --> 02:32:28.688]  It came back, sort of tingling.
[02:32:29.029 --> 02:32:30.010]  The feeling is back.
[02:32:30.190 --> 02:32:31.853]  So it doesn't grow telomeres.
[02:32:31.933 --> 02:32:33.495]  It keeps them from shrinking as fast, correct?
[02:32:33.735 --> 02:32:44.200]  Yes, and I mean, the cleaner your body is, and the more you detoxify, and the healthier you become on a daily basis, the better your body is at producing stem cells.
[02:32:44.260 --> 02:32:46.501]  Danny, you've got to try DNA Force for yourself.
[02:32:46.561 --> 02:32:48.762]  As Dr. Group said, the fasting is amazing.
[02:32:48.822 --> 02:32:51.764]  Each person is different, so consult your physician or do your own research.
[02:32:51.804 --> 02:32:53.684]  But yeah, we're running the biggest specials.
[02:32:53.724 --> 02:32:58.687]  We run in like six months and free shipping, store wide at InfoWarsStore.com.
[02:33:03.863 --> 02:33:10.108]  You're listening to the Alex Jones Show.
[02:33:21.437 --> 02:33:27.962]  Rallying patriots worldwide in defense of human liberty, it's Alex Jones.
[02:33:32.302 --> 02:33:34.027]  Alright, we're back live.
[02:33:34.088 --> 02:33:36.454]  More of your phone calls coming up.
[02:33:42.361 --> 02:33:48.765]  I really should just sit here for three or four hours one day and just read headlines so people get an idea of just how crazy this stuff is.
[02:33:49.525 --> 02:33:55.889]  I'm sure the audience already knows, but I was reading this Paul Watson article today that was just quotes out of the Swedish newspaper.
[02:33:57.450 --> 02:34:01.472]  And this doesn't make sense if you make sense as a person.
[02:34:02.052 --> 02:34:08.796]  But if you're social engineers that want to literally break the population to put up with anything, this is a formula.
[02:34:11.857 --> 02:34:14.960]  And then I was thinking about another one of Trump's accomplishes.
[02:34:16.561 --> 02:34:19.243]  I was thinking about one of the other big things that he's accomplished.
[02:34:21.245 --> 02:34:25.689]  When I was reading this story, and Daria popped in my ear and brought up another point.
[02:34:26.690 --> 02:34:27.430]  One of the producers.
[02:34:29.272 --> 02:34:32.675]  Trump has reversed the Red River land grab.
[02:34:35.680 --> 02:34:43.506]  Where the Feds just announced control of both sides of the river and took hundreds and hundreds of ranches, some of them that have been there for 150 years.
[02:34:43.606 --> 02:34:43.766]  Well now...
[02:34:51.277 --> 02:34:56.639]  Trump is shrinking the Obama monuments, where they're not getting rid of the actual monuments.
[02:34:57.159 --> 02:35:05.442]  The feds had announced even more land around them was off limits, when in many of those western states, more than half the state is federal land.
[02:35:05.502 --> 02:35:09.023]  In fact, some states are 85% or more.
[02:35:10.884 --> 02:35:12.184]  What, Utah's 90?
[02:35:13.544 --> 02:35:14.565]  Nevada's close to 90?
[02:35:16.567 --> 02:35:18.068]  Most of those states are more than half federal.
[02:35:18.408 --> 02:35:32.419]  So when you hear, oh, Obama took 5,000, 10,000 square miles around a monument, that's just in general area declaring more land, and there's only a few little pieces in there that were actually private.
[02:35:33.020 --> 02:35:35.622]  You'll have some 50-year-old or 100-year-old ranch.
[02:35:36.583 --> 02:35:37.764]  I see it in the news all the time.
[02:35:37.784 --> 02:35:38.264]  You've seen it.
[02:35:39.025 --> 02:35:44.409]  And they'll just say, we've been letting you use that road to get to your ranch up there on the mountaintop for 100 years.
[02:35:44.749 --> 02:35:45.690]  Sorry, it's locked.
[02:35:47.415 --> 02:35:49.957]  And the ranchers go, we're allowed to use it, it's our land.
[02:35:49.977 --> 02:35:56.281]  People go, huh, some dumb ranchers think they own land in the middle of a national park.
[02:35:57.402 --> 02:36:04.426]  And the public's so ignorant in big cities, they don't even understand there's all these ranches and farms in the middle of nowhere.
[02:36:04.446 --> 02:36:09.830]  I mean, you go out west, you'll drive an hour, and it's just federal land.
[02:36:10.905 --> 02:36:34.931]  Sometimes two hours and then thank God you run into some little area that's got a couple of shops and a gas station and there's always some old ranch that they still got cattle on but the feds have squeezed it down from 50,000 acres to you know a thousand and that's how they get the tax easement but they but grandma's old and the kids already moved away so when she dies no more gas station.
[02:36:39.602 --> 02:36:45.784]  The West has been depleted of people being able to do business out there.
[02:36:47.625 --> 02:36:52.467]  And you get up to the Mississippi River and you start going West, I mean...
[02:36:54.148 --> 02:37:01.213]  SWAT teams will just come on some farmer's land, just aim guns at them for no reason, or just shoot some kid off the back of a bike.
[02:37:01.914 --> 02:37:03.615]  Again, I'm not against police themselves.
[02:37:03.976 --> 02:37:07.438]  I'm against the Federali brainwashed green police.
[02:37:07.798 --> 02:37:08.979]  They're now giving guns.
[02:37:09.099 --> 02:37:10.541]  They're the ones that are crazy.
[02:37:12.202 --> 02:37:13.783]  So yeah, Daria just mentioned that.
[02:37:14.443 --> 02:37:18.366]  Trump is reversing things that took the globalists decades every day.
[02:37:19.361 --> 02:37:28.089]  It's devastating, it's lightning fast, and every time it's done pragmatically of what's fair and what's good for everybody.
[02:37:30.431 --> 02:37:31.772]  I mean, Trump is a godsend.
[02:37:32.552 --> 02:37:37.397]  I don't even want to get up here and say he's great, he's great, he's great, he's great, but I'm not going to lie to you.
[02:37:38.678 --> 02:37:40.479]  And then I look at the sacks of garbage.
[02:37:43.742 --> 02:37:44.583]  Here's another example.
[02:37:44.623 --> 02:37:46.945]  I have a stack of news every day without even looking at it.
[02:37:53.277 --> 02:38:02.243]  Where there are illegal aliens in Europe and the United States and other places running around just killing people.
[02:38:07.146 --> 02:38:11.629]  And in leftist countries, when they kill people, they'll even let them go sometimes.
[02:38:12.910 --> 02:38:17.292]  And then, I remember learning like a year and a half ago, people think I know a lot, I don't know a lot.
[02:38:18.373 --> 02:38:19.594]  I learned about a year and a half ago
[02:38:21.707 --> 02:38:25.109]  I saw a headline in Breitbart that the U.N.
[02:38:25.209 --> 02:38:30.093]  controls the State Department and controls the refugee immigration of the U.S.
[02:38:30.513 --> 02:38:45.142]  I knew they controlled the third world and the entries to Europe and coming here, but I didn't know that they were actually running the State Department through the migrant compact and that they would vet people without vetting them and that it was the U.N.
[02:38:45.203 --> 02:38:46.243]  giving them passports.
[02:38:47.064 --> 02:38:48.625]  So I went and looked it up and learned all about it.
[02:38:49.807 --> 02:38:53.830]  That happened eight years ago under Obama, putting us under the UN.
[02:38:53.890 --> 02:38:57.212]  I mean, imagine, I read all day long and I didn't know that.
