[00:00:01.522 --> 00:00:04.387]  Coast to Coast, direct from Austin.
[01:37:48.860 --> 01:37:49.981]  You're on the air, go ahead.
[01:37:51.321 --> 01:37:53.042]  Yes, hi Paul, hi Robert.
[01:37:54.763 --> 01:37:57.343]  First of all, I want to tell Paul, thank you for your work.
[01:37:57.884 --> 01:38:02.165]  I really appreciate all the work that you do on InfoWars, as well as the entire team there.
[01:38:02.985 --> 01:38:06.166]  And Robert, thank you for your work over your entire career.
[01:38:06.326 --> 01:38:10.508]  You're a true hero in your activism for the American people.
[01:38:12.006 --> 01:38:14.968]  My question is for Robert.
[01:38:16.229 --> 01:38:41.145]  Yesterday, Paul, I had sent in an email bringing out the flagrant disregard of the judge, Judge Jenkins, in how he handled going to the apartment with no protection whatsoever, but yet he had everybody in the entire apartment quarantined, taking out their items, but he himself
[01:38:41.852 --> 01:38:43.173]  Doesn't have to get quarantined.
[01:38:43.213 --> 01:38:45.275]  He himself does not have to wear any protection.
[01:38:45.875 --> 01:39:02.768]  So my question is, Robert, do you think that this is that false flag event that you mentioned in that they would simulate an Ebola attack in which they use biochemical weapons that dissipate and pretend that it's Ebola?
[01:39:02.788 --> 01:39:09.674]  Because who in their right mind would walk into an apartment that has Ebola everywhere
[01:39:10.416 --> 01:39:22.899]  From the guy that was living in that apartment with vomit and diarrhea and blood everywhere and put his life at such risk and put everybody else that he comes in contact with at risk.
[01:39:24.062 --> 01:39:27.123]  I think you've got a very good point.
[01:39:28.163 --> 01:39:34.085]  And in fact, I've outlined four distinct possibilities as we face this Ebola threat.
[01:39:34.445 --> 01:39:44.268]  And that blog is at Phi Beta Iota, and you can look it up as Robert Steele Ebola Today, Alex Jones Today.
[01:39:45.628 --> 01:39:51.010]  So I've outlined four specifics, and there's absolutely nothing to prevent a blending of these four.
[01:39:51.710 --> 01:39:55.652]  Certainly I expect people to do some false flag drills.
[01:39:56.813 --> 01:40:04.878]  Homeland Security is famous for wanting to take the headlines and be active and be seen as doing something.
[01:40:05.298 --> 01:40:08.280]  And I think you have identified something that's called an indicator.
[01:40:08.979 --> 01:40:10.401]  I don't think the judge is stupid.
[01:40:11.002 --> 01:40:16.208]  I think very talented people tend to become judges and they tend to have a lot of influence and a lot of smarts.
[01:40:16.628 --> 01:40:24.919]  So the judge has basically shown us that he is so unconcerned about Ebola that it probably is not Ebola in this specific instance.
[01:40:25.720 --> 01:40:26.581]  Okay, thanks for the call.
[01:40:27.041 --> 01:40:45.212]  I just want to switch to a different topic before we throw back to the callers, and that is an article that appeared on your website, David, labelling truth-seekers as conspiracy theorists, and this was about the conspiracy theory term and how it's been weaponised as a tool, as a pejorative to demonise freedom of thought.
[01:40:45.252 --> 01:40:46.693]  Just get into that for a moment for us.
[01:40:47.245 --> 01:40:49.327]  Well, I have to give credit to the CIA.
[01:40:49.408 --> 01:41:03.884]  I mean, there was a time when I was a covert operations specialist and media influence operations were part of what I did, although I was focused mostly on international opinion and basically crafting the worldwide opinion on El Salvador.
[01:41:05.627 --> 01:41:10.749]  So CIA coined this conspiracy theorist term and the whole idea is to marginalize people.
[01:41:11.309 --> 01:41:21.832]  Now if your readers want or if your viewers want to go to Phi Beta Iota and use the search box, they can enter the words conspiracy and sane.
[01:41:22.572 --> 01:41:26.513]  And they will immediately get to some wonderful headlines from many other people.
[01:41:26.573 --> 01:41:29.614]  I don't post a lot myself on the website.
[01:41:29.654 --> 01:41:32.294]  I curate about 80 others that post.
[01:41:33.815 --> 01:41:39.316]  The bottom line is there have been 33 conspiracy theories, so labeled, that have been proven true.
[01:41:40.816 --> 01:41:51.679]  And the research is now out showing that people who have been labeled conspiracy theorists are, by and large, not only more intelligent, but correct in relation to the facts.
[01:41:53.427 --> 01:42:06.455]  And this was, of course, the foundation was a 1967 document, I believe, from the CIA, which utilized the conspiracy theory term to demonize any questioning of the Warren Commission narrative.
[01:42:06.495 --> 01:42:18.683]  So as far back as 67, they were set on using this term as a pejorative to silence any criticism of any official narrative, and of course in that case with the assassination of JFK.
[01:42:18.783 --> 01:42:20.764]  Let's go to another call for Robert David Steele.
[01:42:21.165 --> 01:42:22.986]  Mike in California, you're on the air, go ahead.
[01:42:23.800 --> 01:42:25.721]  Yeah, two quick questions for the guest.
[01:42:26.301 --> 01:42:36.645]  One was, you mentioned about a census posturing in Texas and possibly for elections or for PR.
[01:42:37.285 --> 01:42:48.509]  Do you see the possibility of a interim election, basically a census used in the electronic voting for where they need to target a false voting tally?
[01:42:48.829 --> 01:42:49.750]  That's the first question.
[01:42:49.810 --> 01:42:52.951]  The second one was when you mentioned a new economy.
[01:42:53.735 --> 01:43:09.349]  Do you see network marketing or more multi-level marketing as one of the avenues for the 5 billion or to be able to, you know, make a living or even prosper?
[01:43:12.193 --> 01:43:15.779]  I'm sorry, the call is so broken up, I cannot understand the question.
[01:43:16.019 --> 01:43:23.672]  Robert, he was saying, do you see multi-level marketing as a tool which could be used by the five billion poor to empower themselves?
[01:43:24.867 --> 01:43:26.809]  I'm not even sure what that means.
[01:43:26.869 --> 01:43:33.335]  What I see the 5 billion poor doing is dumping the entire Western capitalist system on its ass.
[01:43:34.056 --> 01:43:38.120]  Because the 5 billion poor need $2 refrigerators you can bury in the ground.
[01:43:38.160 --> 01:43:41.423]  They don't need zero degree refrigerators.
[01:43:41.483 --> 01:43:43.966]  In fact, they don't need anything that we've got to offer.
[01:43:45.147 --> 01:43:46.948]  They will create their own economy.
[01:43:46.988 --> 01:43:52.233]  The UN has just come out and said that the only sustainable agriculture is local organic agriculture.
[01:43:53.294 --> 01:44:00.480]  I believe in the global village construction set, in the use of open source design, open source engineering.
[01:44:01.682 --> 01:44:07.246]  I believe that the five billion poor are essentially going to create a new civilization that is much closer
[01:44:07.867 --> 01:44:12.629]  to that of the indigenous Native Americans than what we have now.
[01:44:13.569 --> 01:44:35.717]  And if I understood vaguely the other question about the election, I do believe that we will have a very corrupt election, and I do believe that the Republicans will dominate both the deep old machines that are completely, totally corrupt, and I do believe that Obama is going to be put in the box for the rest of his administration.
[01:44:36.577 --> 01:44:37.699]  Skits in Nebraska.
[01:44:37.719 --> 01:44:39.301]  You're on the air with Robert David Steele.
[01:44:39.321 --> 01:44:39.762]  Go ahead.
[01:44:40.323 --> 01:44:42.606]  Thank you, sir, for taking my call.
[01:44:42.626 --> 01:44:47.594]  It's a good thing the guy on the other end of the telephone is as good looking as the one on this end.
[01:44:50.057 --> 01:44:50.398]  Robert.
[01:44:51.593 --> 01:44:56.696]  You come out with the best news that I have heard in the last 10 years.
[01:44:59.238 --> 01:45:04.781]  Now, are you at liberty to give out the names of some of the black sheep billionaires?
[01:45:04.801 --> 01:45:07.583]  You mentioned something like about the Mars family.
[01:45:07.643 --> 01:45:09.264]  Is it spelled M-A-R-S?
[01:45:09.804 --> 01:45:10.705]  Tell us about that.
[01:45:11.265 --> 01:45:14.207]  Well, the Mars family is not one of the black sheep billionaires.
[01:45:16.260 --> 01:45:21.645]  The black sheep billionaires for obvious reasons don't want to be well known by the Gateses and Buffets of the world.
[01:45:22.807 --> 01:45:24.428]  And I'm waiting to see what happens.
[01:45:24.528 --> 01:45:27.551]  I'm only indirectly being told about them.
[01:45:27.652 --> 01:45:29.333]  I don't have any direct connection.
[01:45:30.074 --> 01:45:31.555]  What I do believe, though,
[01:45:32.396 --> 01:45:35.058]  Is that there are a lot of really smart people.
[01:45:35.098 --> 01:45:44.165]  In fact, I just wrote an invited op-ed for The Guardian, and I want to outline four big pots of money that I see coming down the pike.
[01:45:44.626 --> 01:45:53.232]  The United Nations just got a commitment for $2.3 billion for 17 sustainable development goals, and they're thinking about how to
[01:45:54.093 --> 01:46:00.154]  How to manage that money so that they don't do what they usually do, which is waste 80% of it on overhead.
[01:46:00.774 --> 01:46:20.999]  And I hope that I will have a small role to play in helping them create an intelligence activity that is completely open, that will help move the money directly to villages through electronic bank accounts and completely bypass the corrupt NGO infrastructures that tend to go for salaries and Learjets and all this other stuff.
[01:46:21.559 --> 01:46:27.423]  The second pot of money is the billionaires that I'm talking about, the black sheep billionaires.
[01:46:27.983 --> 01:46:32.807]  They're getting tired of giving money out to 1,400.
[01:46:33.227 --> 01:46:44.294]  Michael Bloomberg, for example, who is not a black sheep billionaire, has given out over $500 million to over 1,400 non-governmental organizations.
[01:46:44.354 --> 01:46:46.416]  What this means is he's giving out tokens.
[01:46:46.936 --> 01:46:49.158]  He's not doing serious sustainable work.
[01:46:49.978 --> 01:46:59.569]  But if we can get everybody to focus on an umbrella organization with a strategy and get all of these people to work together and to share information, then there's some real possibilities.
[01:47:00.393 --> 01:47:03.135]  The third big pot of money comes from CEOs.
[01:47:03.175 --> 01:47:05.637]  They were recently polled by Oxford University.
[01:47:06.198 --> 01:47:12.663]  And they're all realizing that the companies they are managing are dinosaurs that are about to die on a tar pit.
[01:47:13.224 --> 01:47:18.688]  And they're all looking for ways to redirect capitalism so that it's actually sustainable.
[01:47:18.728 --> 01:47:24.092]  And Paul Hawkins and Herman Daly would call this cradle to grave green capitalism.
[01:47:24.713 --> 01:47:26.514]  And the last pot of money is the U.S.
[01:47:26.534 --> 01:47:26.875]  government.
[01:47:27.728 --> 01:47:31.550]  I have gotten OMB to agree twice to an open source agency.
[01:47:32.051 --> 01:47:39.835]  And if Obama wants my help in saving what's left of his administration, to include saving the Senate, I know how to do that.
[01:47:40.395 --> 01:47:47.900]  And I do that with an open source agency announced before the election, and with electoral reform also announced before the election.
[01:47:49.542 --> 01:47:51.243]  And Robert, I mean, thanks for the call, by the way.
[01:47:52.143 --> 01:48:05.511]  We've had comments recently from top US ambassadors regarding Russia, of course the situation with Ukraine escalated over the past six months or so, saying that Russia has been ostracized from, quote, the New World Order.
[01:48:05.931 --> 01:48:17.257]  Do you see the BRICS nations, who are emerging financially, of course, and with their recent energy infrastructure projects, as a genuine alternative to the unipolar system that currently rules the world?
[01:48:17.797 --> 01:48:22.664]  Or do you see that as not being particularly relevant to this general open source revolution?
[01:48:22.684 --> 01:48:22.884]  No, no, no.
[01:48:22.924 --> 01:48:23.846]  On the contrary.
[01:48:24.507 --> 01:48:26.329]  The bricks are the alternative.
[01:48:26.870 --> 01:48:29.113]  And then there's a third and a fourth alternative.
[01:48:30.034 --> 01:48:32.337]  The City of London and Wall Street gave it up.
[01:48:33.839 --> 01:48:43.404]  I am absolutely stunned at the Libor scandal and the manner in which Goldman Sachs has been allowed to destroy multiple economies, including the U.S.
[01:48:43.444 --> 01:48:48.407]  economy, with absolutely no consequences for anybody of note at the highest levels.
[01:48:49.808 --> 01:48:55.331]  The BRICS are creating their own Internet, their own World Bank, their own international development organization.
[01:48:55.792 --> 01:48:59.334]  The BRICS are smarter, wealthier, and tougher than we are.
[01:49:00.094 --> 01:49:02.595]  But that's not something Washington wants to hear.
[01:49:02.615 --> 01:49:03.395]  They're in denial.
[01:49:03.916 --> 01:49:09.098]  Now, let me also point out that Russia is about to make huge strides in the Arctic.
[01:49:10.398 --> 01:49:17.801]  It has long been announced by Russia that they were playing the long game and that the Arctic was their financial reserve.
[01:49:17.941 --> 01:49:22.263]  And there's some headlines out today and yesterday that essentially say that the Russians have
[01:49:22.383 --> 01:49:24.445]  Broken through to a major new oil field.
[01:49:25.206 --> 01:49:33.976]  I anticipate the Arctic becoming a major transportation hub across the North Pole that will be owned by the Russians, not by the Americans.
[01:49:34.016 --> 01:49:37.680]  The open ice is along the Russian border, not the Canadian border.
[01:49:38.642 --> 01:49:39.202]  So for me,
[01:49:40.231 --> 01:49:47.238]  If I were advising the Strategic Command or anybody with a brain in Washington, D.C., I would say, get a grip on the truth.
[01:49:47.799 --> 01:49:50.361]  The truth at any cost lowers all other costs.
[01:49:50.401 --> 01:49:54.165]  And right now, Washington is living a catastrophic lie.
[01:49:55.560 --> 01:50:00.286]  And we've recently seen comments from Chinese PLA officials regarding the West.
[01:50:00.306 --> 01:50:12.220]  Do you see the West as initiating violence against the BRICS countries, whether that be over Ukraine or any situation in Asia geopolitically, as a means of curtailing their growing influence?
[01:50:13.121 --> 01:50:16.963]  Well, you know, for 15 years I was a circuit rider for the U.S.
[01:50:16.983 --> 01:50:20.744]  Special Operations Command, and I love special operations dearly.
[01:50:21.325 --> 01:50:25.446]  But I have to say, special operations in its pure form is white.
[01:50:25.947 --> 01:50:26.747]  It is pure.
[01:50:26.867 --> 01:50:27.607]  It is good.
[01:50:28.188 --> 01:50:35.391]  Special operations has been severely corrupted by the move toward black assassination killer operations.
[01:50:36.051 --> 01:50:42.933]  And I'm very distressed by what I see as a corrupt special operations in which we're taking kids right out of boot camp.
[01:50:43.413 --> 01:50:46.394]  We're sending them into the field and we're doing indiscriminate killing.
[01:50:47.254 --> 01:50:53.596]  What the Americans don't seem to understand is that everybody else is at least as smart, if not smarter than they are.
[01:50:54.896 --> 01:51:00.978]  Yes, we are going to be sponsoring rendition and torture and drone assassinations and all manner of things.
[01:51:02.598 --> 01:51:03.279]  We'll be back.
[01:51:03.299 --> 01:51:04.500]  We'll pick that up after the break.
[01:51:04.560 --> 01:51:06.643]  Robert, David Steele, more of your calls coming up.
[01:51:06.783 --> 01:51:07.944]  Infowars.com.
[01:51:08.004 --> 01:51:08.405]  Stay tuned.
[01:51:10.151 --> 01:51:13.072]  This hour brought to you by InfidelBodyArmor.com.
[01:51:13.132 --> 01:51:16.853]  When it hits the fan, don't be left without the body armor that will save your life.
[01:51:16.893 --> 01:51:20.414]  With prices starting at just $374.99 and ships free.
[01:51:20.594 --> 01:51:22.995]  Get yours at InfidelBodyArmor.com.
[01:51:23.095 --> 01:51:24.355]  Just won't quit.
[01:51:24.975 --> 01:51:27.056]  Hi, Ted Anderson with Midas Resources.
[01:51:27.296 --> 01:51:31.838]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:31.998 --> 01:51:33.578]  Get our 10 Reasons book free.
[01:51:33.758 --> 01:51:34.058]  Call 800-686-2237.
[01:51:34.078 --> 01:51:34.258]  That's 800-686-2237.
[01:51:40.270 --> 01:51:41.050]  This is Dan Pilla.
[01:51:41.070 --> 01:51:42.571]  Do you have the IRS money you can't pay?
[01:51:42.871 --> 01:51:44.172]  Are tax debts crippling you?
[01:51:44.532 --> 01:51:46.854]  I've defended people from the IRS for over 30 years.
[01:51:47.354 --> 01:51:49.215]  I've helped thousands and I can help you too.
[01:51:49.655 --> 01:51:53.698]  I wrote the book on IRS settlement and I'm telling you, there's no such thing as a hopeless case.
[01:51:54.158 --> 01:51:57.860]  Call 800-34-NO-TAX to finally get free of IRS debt.
[01:51:58.100 --> 01:52:01.542]  With the IRS's new programs, there's never been a better time to solve your problem.
[01:52:01.882 --> 01:52:02.282]  Call 800-34-NO-TAX.
[01:52:02.302 --> 01:52:03.923]  That's 800-34-NO-TAX or my website, danpilla.com.
[01:52:09.301 --> 01:52:15.464]  Another major health threat, this one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[01:52:15.524 --> 01:52:18.185]  Ohio's governor declaring a state of emergency.
[01:52:18.205 --> 01:52:24.987]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[01:52:25.268 --> 01:52:28.129]  If there's a water emergency, will you be prepared?
[01:52:28.249 --> 01:52:31.150]  Panicked residents forming long lines throughout the day.
[01:52:31.170 --> 01:52:33.191]  We're here at a supermarket in Toledo.
[01:52:33.211 --> 01:52:36.072]  You can see the shelves empty where water once was.
[01:52:36.152 --> 01:52:41.635]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[01:52:41.875 --> 01:52:45.357]  Water which will not be available at your local grocery store.
[01:52:45.377 --> 01:52:48.338]  There's a mad dash on right now to stock up on supplies.
[01:52:48.358 --> 01:52:55.562]  The ProPure Pro1 G2.0 Water Filtration System is a must-have for every modern, independently-minded household.
[01:52:55.782 --> 01:52:58.844]  Protect your family's safety during an emergency.
[01:52:59.004 --> 01:53:05.287]  Go to InfoWarsTore.com today to purchase your ProPure Pro1 G2.0 Water Filtration System.
[01:53:05.427 --> 01:53:07.308]  Or call 1-888-253-3139.
[01:53:07.328 --> 01:53:10.269]  I love a dark house.
[01:53:10.629 --> 01:53:13.090]  Inside is all the stuff you work so hard for.
[01:53:13.110 --> 01:53:15.070]  And I'm gonna rob you blind.
[01:53:15.450 --> 01:53:17.471]  Don't be the next victim of a break-in.
[01:53:17.531 --> 01:53:25.914]  Go to Faketv.com and discover a device that creates the illusion someone is inside watching TV and makes your home unappealing to would-be thieves.
[01:53:26.254 --> 01:53:27.436]  Don't these people ever leave?
[01:53:27.556 --> 01:53:30.341]  Starting at $24.95 and there's free shipping.
[01:53:30.642 --> 01:53:35.090]  Go to Faketv.com or ask for it at your local hardware store.
[01:53:35.110 --> 01:53:37.615]  Faketv, the burglar deterrent.
[01:53:39.167 --> 01:53:44.131]  My Magic Mud is a tooth whitening powder that removes plaque and detoxifies your mouth.
[01:53:44.591 --> 01:53:49.234]  It's safe for your enamel, giving you a beautiful polish and a dentist-like clean after every use.
[01:53:49.634 --> 01:53:53.497]  My Magic Mud is also the perfect remedy for pain caused by sensitivity.
[01:53:53.877 --> 01:53:57.080]  It strengthens your teeth and gums for a strong, healthy smile.
[01:53:57.340 --> 01:54:00.562]  The ingredients are 100% natural and it's safe for children.
[01:54:00.822 --> 01:54:04.905]  Simply brush with My Magic Mud right before bedtime for a cleaning you can count on.
[01:54:04.925 --> 01:54:07.427]  Visit MyMagicMud.com.
[01:54:10.913 --> 01:54:16.044]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[01:54:16.725 --> 01:54:18.950]  Because there's a war on for your mind.
[01:54:27.128 --> 01:54:28.369]  This is the Alex Jones Show live.
[01:54:28.389 --> 01:54:30.051]  We're talking to Robert David Steele.
[01:54:30.091 --> 01:54:32.093]  More of your calls coming up in a moment.
[01:54:32.653 --> 01:54:44.424]  But with all the health threats facing us today, it's never been more important to keep and maintain a healthy immune system, which is why one of the most popular products on InfoWarsLife.com.
[01:54:44.984 --> 01:54:46.565]  Is DNA Force.
[01:54:46.625 --> 01:54:51.268]  You know your cells are under daily attack and DNA is the blueprint of your very humanity.
[01:54:51.308 --> 01:55:00.954]  DNA Force is the most amazing product from Infowars Life Formula and it's extremely difficult to produce and cultivate using the highest quality FDA based nutraceutical
[01:55:01.534 --> 01:55:03.276]  Manufacturing processors.
[01:55:03.776 --> 01:55:20.930]  This exclusive formula loaded with the only US source PQQ on the market, BioPQQ, is backed by 175 published clinical studies and contains more potent antioxidant activity than vitamin C. Give your body the force field it needs and fight back.
[01:55:21.371 --> 01:55:24.653]  Optimize your powerhouse cells and secure your DNA force today.
[01:55:25.174 --> 01:55:27.416]  And you can get that, as you see up on the screen there,
[01:55:27.916 --> 01:55:36.845]  At Infowarslife.com we're talking to Robert David Steele, former CIA case officer and author of the Open Source Manifesto.
[01:55:37.205 --> 01:55:40.208]  Spyro in Washington, you're on the air with Robert David Steele, go ahead.
[01:55:41.890 --> 01:55:45.854]  Yeah, one quick point about the Judge Jenkins or two quick questions.
[01:55:46.154 --> 01:55:48.577]  I saw a Breitbart article that said something about CPS
[01:55:50.225 --> 01:55:51.406]  We're good to go.
[01:56:08.697 --> 01:56:11.140]  I also wanted to ask about the depletion of the U.S.
[01:56:11.200 --> 01:56:20.309]  nuclear arms, and meanwhile other countries like Russia are ramping up massively while they're skirting our coasts with their bombers and whatnot.
[01:56:21.664 --> 01:56:26.166]  Well, we have not had a real president since John F. Kennedy was assassinated.
[01:56:26.887 --> 01:56:30.288]  I've reviewed a number of books on the Kennedy assassination.
[01:56:30.348 --> 01:56:37.111]  We now know that he was killed by a team that included Rabin from Israel, George Bush Sr.
[01:56:37.271 --> 01:56:46.876]  in Dallas, J. Edgar Hoover, the Cuban mafia based in New Orleans, Lyndon Baines Johnson, and every president since then.
[01:56:47.296 --> 01:56:55.359]  has been essentially informed upon being entered into office that they will either do what they're told or they will be assassinated.
[01:56:55.839 --> 01:57:00.701]  I'm told that Jimmy Carter cried his eyes out when he understood the reality here.
[01:57:01.821 --> 01:57:05.363]  So be under no illusions about Obama actually being president.
[01:57:06.183 --> 01:57:11.565]  Now, having said that, I have enormous faith in the average American and the goodness of the American people.
[01:57:12.325 --> 01:57:21.370]  And I believe we're coming up to a perfect storm and out of this perfect storm, I don't think it's possible to suborn the American people.
[01:57:21.470 --> 01:57:28.833]  I think the only possible outcome of any perfect storm is new growth, a resurrection, a second American Republic.
[01:57:29.794 --> 01:57:33.676]  On nuclear, I don't really know much about that other than to say that
[01:57:34.176 --> 01:57:38.638]  In my view, nuclear is not going to be used by anybody.
[01:57:38.698 --> 01:57:43.199]  There are so many other ways to decapitate this country, to include C4I.
[01:57:43.619 --> 01:57:49.962]  I mean, the dirty little secret of NSA is that the Chinese have been writing the electrical circuits into their computers for 10 years.
[01:57:50.522 --> 01:57:51.882]  So NSA is a joke.
[01:57:51.942 --> 01:57:52.563]  It's a lie.
[01:57:52.623 --> 01:57:55.964]  It just got too much power because nobody understood just how
[01:57:56.824 --> 01:57:58.405]  Idiotic NSA is.
[01:57:59.686 --> 01:58:02.488]  So, on balance, please, let me just go on the record.
[01:58:02.508 --> 01:58:05.470]  I am an optimist about the next 10 years in America.
[01:58:06.291 --> 01:58:07.251]  Okay, thanks for the call.
[01:58:07.271 --> 01:58:09.653]  That's going to wrap it up with Robert David Steele.
[01:58:09.673 --> 01:58:15.577]  The website is PhiBetaIota.net, author of the Open Source Manifesto.
[01:58:15.597 --> 01:58:17.299]  There you see the public intelligence blog.
[01:58:17.699 --> 01:58:18.820]  Great articles on there.
[01:58:19.020 --> 01:58:20.181]  Be sure to check that out.
[01:58:20.241 --> 01:58:23.163]  Robert David Steele, thanks for joining us on the Alex Jones Show today.
[01:58:23.863 --> 01:58:24.584]  Always a pleasure.
[01:58:24.744 --> 01:58:25.044]  Bye-bye.
[01:58:25.505 --> 01:58:25.865]  Thank you.
[01:58:26.506 --> 01:58:29.709]  David Knight is going to be back in studio along with Anthony Gucciardi.
[01:58:29.729 --> 01:58:32.572]  We're going to take more of your calls on Ebola.
[01:58:32.672 --> 01:58:35.335]  Of course, all the breaking news on InfoWars.com.
[01:58:35.355 --> 01:58:43.202]  We're also going to get into some police state news with the cops treating possession of cash as a criminal offense in and of itself.
[01:58:43.242 --> 01:58:44.404]  We're going to get to that and more.
[01:58:44.784 --> 01:58:47.447]  It's the Alex Jones Show live, InfoWars.com.
[01:58:52.620 --> 01:58:56.604]  This is GCN, the Genesis Communications Radio Network.
[01:58:59.867 --> 01:59:06.933]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[01:59:07.033 --> 01:59:09.195]  But it's not just the air outside that's toxic.
[01:59:09.375 --> 01:59:14.499]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[01:59:14.680 --> 01:59:19.624]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[01:59:19.824 --> 01:59:22.885]  There are more than 42 million smokers in the United States.
[01:59:23.145 --> 01:59:26.986]  Well over a thousand types of mold and mildew linked to numerous conditions.
[01:59:27.206 --> 01:59:31.447]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[01:59:31.527 --> 01:59:41.550]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[01:59:41.770 --> 01:59:44.291]  Made with organic and wild cultivated herbs,
[01:59:44.411 --> 01:59:45.332]  Waging war on corruption.
[01:59:45.352 --> 01:59:46.994]  Alex Jones on the GCM Radio Network.
[02:00:15.939 --> 02:00:20.083]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:20.764 --> 02:00:21.564]  You want answers?
[02:00:22.345 --> 02:00:23.246]  Well, so does he.
[02:00:23.887 --> 02:00:27.510]  He's Alex Jones on the GCN Radio Network.
[02:00:28.091 --> 02:00:32.154]  And now, live from Austin, Texas, Alex Jones.
[02:00:41.181 --> 02:00:44.445]  It's Paul Joseph Watson in the hot seat for Alex Jones.
[02:00:44.525 --> 02:00:45.906]  Alex will be back tomorrow.
[02:00:45.946 --> 02:00:49.550]  We're going to have Anthony Gucciardi in studio in the next segment.
[02:00:49.570 --> 02:00:51.672]  But breaking news up on Infowars.com.
[02:00:51.692 --> 02:00:55.917]  We mentioned earlier the troops being sent into Liberia and Sierra Leone.
[02:00:56.477 --> 02:00:56.717]  U.S.
[02:00:56.737 --> 02:01:01.660]  troops would have direct contact with infected Ebola patients.
[02:01:01.720 --> 02:01:03.881]  Now we have a top story up on Infowars.com.
[02:01:04.341 --> 02:01:08.563]  Pentagon claims Ebola not a huge risk to troops in West Africa.
[02:01:09.444 --> 02:01:21.810]  The 4,000 service members being deployed to combat Ebola in West Africa will be, quote, kept safe from the virus, the Defense Department claimed, despite the fact that health officials have failed to contain Ebola, which is now spreading on
[02:01:22.270 --> 02:01:25.412]  multiple continents during a pentagon news conference today u.s.
[02:01:25.452 --> 02:01:28.394]  army general david rodriguez the commander of u.s.
[02:01:28.494 --> 02:01:37.359]  africa command african said the military is using quote strict protocols to protect the troops and will implement careful reintegration once they return to the u.s.
[02:01:37.439 --> 02:01:47.346]  so we've had hundreds of health workers over in west africa become infected despite the fact that they would be normally expected to take the utmost precautions against
[02:01:48.126 --> 02:02:01.410]  The virus and yet now Obama is sending in thousands of troops who will have direct contact with Ebola patients and the Pentagon is already on the defensive as to whether those troops will receive adequate protection.
[02:02:01.430 --> 02:02:03.351]  So a lot of questions being asked about that.
[02:02:03.371 --> 02:02:05.251]  We're going to go to more of your calls now.
[02:02:05.331 --> 02:02:06.992]  Kathy and Mass, you're on the air, go ahead.
[02:02:08.570 --> 02:02:10.250]  Yes, I'm pulling it off speakerphone.
[02:02:10.270 --> 02:02:12.931]  You went to me very quickly and I apologize for the delay.
[02:02:13.271 --> 02:02:22.793]  Alright, I wanted to just say, if this gentleman in Dallas had had good, big private insurance, I guarantee you he might have had a very different experience.
[02:02:23.393 --> 02:02:28.494]  I used to have very big private insurance in Dallas, and I had the name that rocks in Dallas.
[02:02:28.514 --> 02:02:32.055]  I'm not going to give it over the air, but I've walked into Zaya Lipshey.
[02:02:32.495 --> 02:02:36.856]  Well, one time I called my doctor and he said, he heard my name was Dr. On Call, and he said,
[02:02:37.483 --> 02:02:38.183]  Oh, no, no, no, no.
[02:02:38.223 --> 02:02:40.144]  We want to keep you out of the parkland ER.
[02:02:40.464 --> 02:02:54.887]  You just walk on in and he told me how to be seen in the employee exam room, even though I wasn't even an employee anywhere, to see a doctor in the employee exam room, which is where the uppity whites go, if I may say uppity whites.
[02:02:54.947 --> 02:02:55.567]  And I am white.
[02:02:56.087 --> 02:03:00.088]  Bottom line, I bet he would have had a very different experience, especially in Dallas.
[02:03:00.588 --> 02:03:06.349]  That said, your former guest, I wanted to mention Reverend Tinkney, tarpley.net.
[02:03:07.168 --> 02:03:28.937]  The World Crisis Radio that I heard on August the 30th was amazing and he's still in this process that he needs a little bit of help and I just wanted to mention it since I was able to get through today and it starts at 3627 on August the 30th and he's pushing back on some very corrupt forces and I wanted to just give a shout out so people might could listen to that and last week's show he's on there as well.
[02:03:29.258 --> 02:03:30.618]  Okay, thanks for the call.
[02:03:30.658 --> 02:03:32.319]  Ray in California, you're on the air, go ahead.
[02:03:33.139 --> 02:03:33.359]  Hello?
[02:03:33.839 --> 02:03:34.780]  You're on the air, go ahead Ray.
[02:03:35.424 --> 02:03:37.445]  Yeah, um, I want to talk about a couple of things.
[02:03:37.745 --> 02:03:52.091]  Uh, first and foremost, I want to, uh, state that, um, they went after Jesse Ventura first, and, um, they discredited him, as you know, and then what happened next is they removed Conspiracy Theory with Jesse Ventura from the entire internet.
[02:03:52.772 --> 02:04:02.456]  I can't get access anywhere on YouTube of the full-length, uh, videos, and if you go to TruTV apps, they don't allow you to rent them in the United States anymore.
