[00:00:01.732 --> 00:00:02.894]  Coast to coast.
[01:36:20.871 --> 01:36:24.275]  He's been on the nightly news with Leanne McAdoo last week.
[01:36:24.295 --> 01:36:27.138]  A. What does he think the danger is?
[01:36:28.119 --> 01:36:29.501]  Where does he think Fukushima is going?
[01:36:29.521 --> 01:36:31.784]  Because he studied it and also obviously been in the Navy.
[01:36:33.386 --> 01:36:35.308]  And what does he think this is all indicative of?
[01:36:35.388 --> 01:36:36.729]  Is this just mass mental illness?
[01:36:37.817 --> 01:36:38.937]  Or is it orchestrated?
[01:36:38.957 --> 01:36:40.138]  We know part of it's orchestrated.
[01:36:40.478 --> 01:36:45.800]  Or are the mentally ill people believing that they're in control, as many crazy people do?
[01:36:46.280 --> 01:36:48.361]  So there's a method to the madness, but it's still madness.
[01:36:48.381 --> 01:36:50.421]  I mean, where does he think it's all going?
[01:36:50.481 --> 01:36:51.482]  So, what's happening?
[01:36:52.062 --> 01:36:52.762]  Who's behind it?
[01:36:52.862 --> 01:36:53.923]  And where does he think it's going?
[01:36:54.643 --> 01:37:00.725]  Thank you so much for joining us here on the Transmission today.
[01:37:00.745 --> 01:37:03.586]  Again, the website is ogenx.com.
[01:37:03.606 --> 01:37:05.327]  Dr. Rick Davis, medical doctor.
[01:37:05.787 --> 01:37:06.367]  Thank you for coming on.
[01:37:07.170 --> 01:37:08.251]  Thank you, Alex, for having me.
[01:37:08.351 --> 01:37:10.052]  It's great to speak with you.
[01:37:10.852 --> 01:37:12.794]  And you asked me a very broad question.
[01:37:12.834 --> 01:37:15.055]  You asked me, where do I think this is going?
[01:37:15.575 --> 01:37:16.916]  Who do I think is behind this?
[01:37:17.516 --> 01:37:19.077]  And what is the endgame?
[01:37:19.898 --> 01:37:34.407]  And I personally believe that the same people that are behind the nuclear disaster, which you've mentioned in a number of areas, you know, the leaking plants, Fukushima itself, DU, etc., and the entire atomic energy system,
[01:37:35.027 --> 01:37:40.788]  Um, is coordinated and manifested by the same people who are in control of everything else.
[01:37:41.448 --> 01:37:46.969]  The GMO, all the soft kill that's going on across the world is orchestrated.
[01:37:47.329 --> 01:37:47.929]  It has to be.
[01:37:47.989 --> 01:37:49.530]  These things don't happen by accident.
[01:37:49.870 --> 01:37:56.211]  You don't have, you know, you don't by happenstance get a waiver to put a nuclear station on a fault line.
[01:37:56.751 --> 01:37:58.391]  That doesn't just happen by magic.
[01:37:58.951 --> 01:38:02.552]  There has to be a coordinated effort of people to do this.
[01:38:03.252 --> 01:38:05.454]  And, of course, it is the epitome of insanity.
[01:38:06.115 --> 01:38:10.639]  And I believe that the people who run this planet are, in fact, psychopaths.
[01:38:10.859 --> 01:38:12.060]  We've talked about that before.
[01:38:12.821 --> 01:38:28.856]  And I believe that if you were to look at the total spectrum of the different ways that they would want to take control of society, to bring about this utopia that they perceive as the New World Order, you know, a single government, single currency, single religion, single science,
[01:38:30.197 --> 01:38:32.921]  Those people would look at every opportunity.
[01:38:32.941 --> 01:38:34.443]  I mean, these are very, very smart people.
[01:38:35.104 --> 01:38:41.392]  Far smarter than you and I. And they would look at, how can we go about accomplishing this plan?
[01:38:41.792 --> 01:38:43.975]  They'd put together extensive business plans.
[01:38:43.995 --> 01:38:45.517]  They'd run computer simulations.
[01:38:45.957 --> 01:38:46.057]  Yes.
[01:39:03.986 --> 01:39:06.948]  They would have means and methods put in place.
[01:39:07.449 --> 01:39:08.510]  They'd have strategies.
[01:39:08.830 --> 01:39:15.475]  They'd have, you know, all of the logistics and everything put together in order to try and combat common sense.
[01:39:16.215 --> 01:39:18.517]  And I think that that's what we're seeing.
[01:39:19.077 --> 01:39:21.359]  I mean, take Fukushima, for example.
[01:39:22.254 --> 01:39:26.136]  Here is a perfect situation where you have the perfect storm.
[01:39:26.696 --> 01:39:32.858]  You have an incident which I still am not completely clear that this was an entirely natural event.
[01:39:33.298 --> 01:39:44.122]  There have been a lot of reports by alternative media sources who claim to have more information than I do personally that this may not have been an entirely natural event.
[01:39:44.902 --> 01:39:55.512]  And if that's the case, it would be put in the category of a false flag, much like a 9-11, where the plane is the deception, and the deception comes in and then the buildings come down.
[01:39:55.912 --> 01:40:03.439]  But the buildings obviously were detonated, and that's been proven, I think, beyond a shadow of a doubt from any scientific perspective at this point.
[01:40:03.939 --> 01:40:15.406]  Sure, and it shows just the mass mental illness, but a lot of psychopaths and other forms of mentally ill people that have high intelligence, they will tend throughout history to develop crazy plans.
[01:40:15.526 --> 01:40:22.590]  And now they've got movies coming out about people in love with their computers, about Johnny Depp uploading his brain into a computer.
[01:40:22.930 --> 01:40:24.411]  This is all Ray Kurzweil.
[01:40:24.731 --> 01:40:25.772]  This is all Google.
[01:40:25.812 --> 01:40:26.672]  This is all DARPA.
[01:40:27.093 --> 01:40:28.273]  This is what they said in the 30s.
[01:40:29.474 --> 01:40:31.975]  They were going to do in all their white papers and you've got to hand it to them.
[01:40:32.275 --> 01:40:36.496]  They've actually built it so they don't care that they want the radiation to increase.
[01:40:36.516 --> 01:40:46.419]  They want the GMO to wreck the earth because they believe they're going to have such advanced genetic technology and and also nanotech and to be able to merge
[01:40:47.279 --> 01:40:47.679]  We're good to go.
[01:41:10.046 --> 01:41:10.867]  Or I guess late 70s.
[01:41:11.447 --> 01:41:13.568]  They put them on fault lines all over the place.
[01:41:13.648 --> 01:41:14.769]  Most of the power plants are.
[01:41:15.109 --> 01:41:22.333]  And they can do actuaries, even back then, knowing statistically these are going to melt down, there's going to be tsunamis, there's going to be earthquakes.
[01:41:22.793 --> 01:41:37.981]  They knew what they were doing, and then they're already ready, and I've read their own writings, and they say this themselves on many issues, to then use the crises they create in a societal stampede, like a war you start, like funding Al Qaeda, then you take liberties to fight the force you funded.
[01:41:38.661 --> 01:41:48.530]  Creating these global crises, they then know we will stampede and give them our energy, our resources, our support, to then support their next phase of the plan.
[01:41:48.790 --> 01:41:55.116]  So it's really like ancient hunters would beat on drums and have fires and chase mastodons off cliffs.
[01:41:55.676 --> 01:41:57.018]  That's what they're doing to us.
[01:41:58.592 --> 01:41:59.393]  You're exactly right.
[01:41:59.653 --> 01:42:08.119]  I think that, you know, if you look at the basic mantra that these people live by, it's, you know, order out of chaos.
[01:42:08.660 --> 01:42:11.702]  And obviously it's order for them and chaos for us.
[01:42:13.083 --> 01:42:20.309]  And we have to understand that if this is in fact the plan, that this radiation threat
[01:42:21.029 --> 01:42:22.791]  Which is now becoming more than a threat.
[01:42:22.831 --> 01:42:29.616]  Obviously your team is out measuring this and you have, you know, the various hot spots along the west coast of this country.
[01:42:31.017 --> 01:42:38.322]  And you'll see that because, you know, a current is not, you know, the Kirishino current that comes, sweeps down from, you know, the Arctic.
[01:42:38.963 --> 01:42:40.824]  It's not going to be homogenous.
[01:42:40.884 --> 01:42:44.267]  It's going to hit the shore in different places and some more than others.
[01:42:44.807 --> 01:42:48.110]  But this is clearly a threat to this country.
[01:42:48.811 --> 01:43:00.644]  And my question to Leanne when I spoke with her last week was, why haven't the people, you and I and the public, been made aware of the efforts by the government to protect us from this threat?
[01:43:00.664 --> 01:43:06.091]  I mean, if they're so interested in protecting us and taking our rights and surveilling us and doing all these other things,
[01:43:06.591 --> 01:43:21.967]  It would have been a very simple and relatively inexpensive matter to track this radiation from the time that it leaves, you know, the shores of Japan across the Pacific and as it sweeps down heading towards the United States because, in fact, this potentially
[01:43:22.267 --> 01:43:22.467]  Yes.
[01:43:40.155 --> 01:43:43.438]  If you look at this, why haven't these questions been answered?
[01:43:43.838 --> 01:43:46.700]  Why hasn't the public been reassured by the government?
[01:43:47.021 --> 01:43:53.526]  Why hasn't the International Atomic Energy Commission gone over to Japan and worked with them much more closely?
[01:43:53.886 --> 01:43:56.188]  Why hasn't funding been developed on a global basis?
[01:43:56.248 --> 01:43:57.909]  Because this is going to be a global problem.
[01:43:58.429 --> 01:44:08.136]  Why have we left it to TEPCO to basically hang out to dry when this is really going to take a huge undertaking in order to get this under control?
[01:44:08.236 --> 01:44:09.777]  Much, much worse than Chernobyl.
[01:44:10.537 --> 01:44:11.338]  These are my questions.
[01:44:11.418 --> 01:44:28.029]  Why haven't these relatively simple steps been taken of measurement, you know, the determination of the level of the threat, projections, trends, identifying those places that might over time become hazardous, you know, for swimming and the rest of it?
[01:44:29.029 --> 01:44:30.890]  None of this information has been forthcoming.
[01:44:31.450 --> 01:44:33.530]  That does not happen by accident.
[01:44:34.250 --> 01:44:44.052]  Anybody who works around this material would understand immediately this threat, and they would immediately take action to do these very simple things that I've suggested.
[01:44:44.512 --> 01:44:48.593]  So clearly, this action is being suppressed actively.
[01:44:49.033 --> 01:44:56.695]  Well, I'll tell you the bottom line plan, and then I want to expand on it and get your take, Doctor, because you're obviously a really smart guy that has a deep, well-rounded, general knowledge of how the world works.
[01:44:57.775 --> 01:45:02.117]  And I want to get you back in the future for a full hour, you know, to really get into all this.
[01:45:02.357 --> 01:45:05.578]  But bottom line, let me just quantify all this for everybody and I want to get your take on it.
[01:45:05.939 --> 01:45:13.862]  From their own writings, but also their actions, it's undoubted, and I want to get your take on this, A, if you agree, but B, expand on it, that this is what's happening.
[01:45:14.362 --> 01:45:25.827]  The elite have decided they're God, like every other megalomaniac from Nero to Hitler, but this time they've actually got the fruits of incredibly smart people developing systems compartmentalized like Legos
[01:45:26.647 --> 01:45:36.475]  That are then taken and in black ops and corporate reservations then constructed, tested, and then deployed from beta to actual implementation.
[01:45:37.036 --> 01:45:55.110]  And the plan is, in the testing phase, wreck everything, order out of chaos, poison the population where we physically can't have children anymore, where there's mass die-offs, and out of that medical practice, practicing on us in a mass experiment, developing systems of life extension
[01:45:56.171 --> 01:46:15.405]  Uh, regenerative systems for the elites out of the mass test with binary weapons and other systems on us, and then they will so wreck the biosphere that then they will play God being the heroes, rebuilding it, reinventing it, uh, but in the process, removing the scourge as they see it as the mass of humanity.
[01:46:15.425 --> 01:46:17.947]  I mean, in a nutshell, that is the cosmology.
[01:46:18.227 --> 01:46:20.409]  But looking at this, I don't, even though they're very smart,
[01:46:21.249 --> 01:46:26.292]  I think at a deep-seated level it's a rationale to just do evil because their plan is not going to work.
[01:46:27.752 --> 01:46:36.116]  Well, I agree and I think that, you know, if you take what you said sort of to the next step, I think that the evil is coordinated on this planet.
[01:46:36.536 --> 01:46:38.337]  I don't think that it happens by chance.
[01:46:38.838 --> 01:46:42.659]  I don't think these people leave much to chance because they're far too bright to do that.
[01:46:43.140 --> 01:46:48.762]  I mean, they're twisted kind of demonic type people and they enjoy inflicting pain.
[01:46:48.822 --> 01:46:49.763]  I mean, this is something that
[01:46:50.383 --> 01:47:02.288]  It's very difficult for the average person to understand because, you know, we love our families, and we have, you know, fun, and we enjoy things, and we have deep sensitivities, and we have this part of our humanity.
[01:47:02.308 --> 01:47:03.088]  We have a conscience.
[01:47:03.548 --> 01:47:04.429]  These people don't.
[01:47:04.909 --> 01:47:05.989]  You know, they don't have that.
[01:47:06.009 --> 01:47:07.230]  They're wired differently.
[01:47:07.250 --> 01:47:09.771]  They're fundamentally different than we are.
[01:47:10.211 --> 01:47:11.291]  They enjoy killing.
[01:47:11.331 --> 01:47:12.512]  They enjoy destruction.
[01:47:12.872 --> 01:47:13.612]  And that's what they do.
[01:47:14.393 --> 01:47:15.773]  They destroy things.
[01:47:15.793 --> 01:47:16.633]  They're not builders.
[01:47:16.994 --> 01:47:17.914]  They're not creators.
[01:47:18.414 --> 01:47:27.623]  They are destroyers, and they have to use our creativity in order to basically reflect their evil purposes, because it's just like a gun.
[01:47:28.163 --> 01:47:30.686]  I mean, you've talked about this a million times.
[01:47:31.326 --> 01:47:32.748]  A gun is an inanimate object.
[01:47:32.808 --> 01:47:33.869]  It's neither good nor evil.
[01:47:34.209 --> 01:47:38.273]  It can be used for both, and they are able to take technology, which is vastly
[01:47:38.573 --> 01:47:39.734]  If they couldn't reverse it?
[01:48:01.674 --> 01:48:04.396]  And so at this time, you know, we're the suckers.
[01:48:04.736 --> 01:48:07.598]  We're all sitting around basically waiting to be slaughtered.
[01:48:08.219 --> 01:48:13.522]  And I think that my message is one of hope, actually.
[01:48:14.022 --> 01:48:19.546]  You know, so many people listen to your show and they feel like you're a fear monger or that you're depressing.
[01:48:20.106 --> 01:48:23.749]  And yet I see you as an educator and you're bringing people awareness.
[01:48:24.289 --> 01:48:31.194]  And if you look at history, if you look back through time, you recognize that all tyrants,
[01:48:31.674 --> 01:48:33.055]  Make the same fatal mistake.
[01:48:33.355 --> 01:48:34.236]  I've said this before.
[01:48:34.616 --> 01:48:37.138]  They centralize their power because they don't trust anyone.
[01:48:37.458 --> 01:48:40.220]  They kill those who are surrounding them because they don't trust them.
[01:48:40.720 --> 01:48:41.921]  And they become isolated.
[01:48:42.261 --> 01:48:44.182]  And their power becomes more concentrated.
[01:48:44.642 --> 01:48:48.745]  And as you centralize control and command, it becomes much more vulnerable.
[01:48:49.345 --> 01:48:52.528]  And this is what has caused every tyrant to collapse in the past.
[01:48:52.869 --> 01:48:58.394]  That's what's going to cause these people to collapse, as they become increasingly vulnerable.
[01:48:58.794 --> 01:49:01.456]  You have a single building with the NSA.
[01:49:01.537 --> 01:49:03.979]  I mean, there are multiple, but you've got this giant complex.
[01:49:04.419 --> 01:49:06.881]  It's just one place where they have all of this information.
[01:49:07.302 --> 01:49:08.223]  It's not distributed.
[01:49:09.524 --> 01:49:11.846]  And so, again, this is just an example.
[01:49:13.507 --> 01:49:21.534]  If we decide, as the people, globally, I'm not talking about just Americans here, I see this awakening happening throughout the world.
[01:49:21.554 --> 01:49:25.337]  I have friends all over the world, very smart people, all around the world.
[01:49:25.717 --> 01:49:31.181]  They're becoming increasingly aware and becoming ready to act.
[01:49:32.282 --> 01:49:34.704]  They simply don't want to act individually.
[01:49:35.025 --> 01:49:40.490]  They want to act in a coordinated fashion where you can actually take charge of the situation and do good.
[01:49:41.110 --> 01:49:58.026]  And it is my belief that there will come an event, a manufactured crisis of some sort, that will become a crystallizing, galvanizing event around which good people who have the means and the training and the ability to make change,
[01:49:59.004 --> 01:50:10.288]  We'll be able to use that, come together, and in an orchestrated way, bring to justice these megalomaniacs that have led our society for thousands of years.
[01:50:10.348 --> 01:50:17.811]  I mean, we've been under the same kind of Babylonian system of pyramids with a crazy person on top telling everybody else what to do.
[01:50:18.431 --> 01:50:22.634]  And I think that we've reached a point where we've realized that we don't really need that.
[01:50:22.954 --> 01:50:25.496]  Of course we need government, we need laws, I'm not an anarchist.
[01:50:25.917 --> 01:50:28.598]  But we don't want centralized systems run by psychos.
[01:50:28.699 --> 01:50:32.681]  We're going to come back and break down solutions with what you're saying, but that's the key.
[01:50:33.122 --> 01:50:41.007]  I'm here to get people out of their trance, knowing there's smart people out there, and then organically individuals together through
[01:50:42.288 --> 01:50:43.329]  A grassroots movement.
[01:50:43.409 --> 01:50:44.410]  We will change things.
[01:50:44.830 --> 01:50:49.755]  I'm just here to get people awake to the takedown of our civilization and who's behind it.
[01:50:50.135 --> 01:50:53.618]  And I am yelling and screaming to get people out of their trance, to get them up off their butts.
[01:50:54.199 --> 01:51:04.067]  And then countless others like you, Doctor, working together, we will develop the solution against these enemies, especially as things get worse and worse under their rule.
[01:51:04.988 --> 01:51:06.069]  That's what's essential.
[01:51:06.469 --> 01:51:07.410]  We'll be right back.
[01:51:07.470 --> 01:51:07.951]  Stay with us.
[01:51:09.850 --> 01:51:10.690]  The facts are in.
[01:51:10.870 --> 01:51:11.991]  The studies are legion.
[01:51:12.271 --> 01:51:19.653]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[01:51:19.793 --> 01:51:23.234]  So why are the social engineers adding it to the water?
[01:51:23.614 --> 01:51:24.014]  Simple.
[01:51:24.174 --> 01:51:28.555]  Dumb down the host population that the parasitic technocracy is feeding on.
[01:51:28.895 --> 01:51:34.361]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[01:51:34.621 --> 01:51:50.619]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[01:51:50.939 --> 01:51:55.180]  Let's take a stand against the globalists by blocking their poisons with Fluoride Shield.
[01:51:55.520 --> 01:51:57.361]  I use Fluoride Shield every day.
[01:51:57.681 --> 01:52:02.962]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[01:52:03.222 --> 01:52:07.483]  Let's start cleansing our bodies now and support the Info War at the same time.
[01:52:07.623 --> 01:52:08.904]  That's InfoWarsLife.com.
[01:52:09.804 --> 01:52:11.545]  What's making Americans sick and fat?
[01:52:11.926 --> 01:52:18.591]  It's too many GMO foods and toxins, destroying our digestive systems, causing poor digestion and suppressed immune systems.
[01:52:18.911 --> 01:52:24.455]  A suppressed immune system prevents clear thinking and the ability to fight the corporate and big pharma agendas.
[01:52:24.755 --> 01:52:27.497]  Detox now with Pro-EM1 from Terragonics.
[01:52:27.817 --> 01:52:35.383]  Pro-EM1 liquid probiotic is wheat, dairy, and soy free, gluten free, and made with all non-GMO certified organic ingredients.
[01:52:35.683 --> 01:52:47.331]  Pro-EM1's power is based in good bacteria, live microbes, and all their metabolites, including vitamins, amino acids, and enzymes that support a healthy digestive system, suppress pathogens, and eliminate toxins.
[01:52:47.591 --> 01:52:50.092]  Pro-EM1 is the key to your digestive health.
[01:52:50.393 --> 01:52:53.675]  Order Pro-EM1 Daily Probiotic Cleanse at Terragonics.com.
[01:52:54.275 --> 01:52:57.619]  Spell T-E-R-A-G-A-N-I-X dot com.
[01:52:57.880 --> 01:52:58.701]  Or call toll free 866-369-3678.
[01:52:58.721 --> 01:52:59.181]  That's 866-369-3678.
[01:52:59.201 --> 01:53:00.383]  Also available through Amazon Prime.
[01:53:00.423 --> 01:53:01.344]  Pro-EM1 from Terragonics.
[01:53:01.504 --> 01:53:02.025]  Life's getting better!
[01:53:09.594 --> 01:53:14.735]  Did you know that organic sulfur can cleanse and defend your body against the poisons we're exposed to each day?
[01:53:15.175 --> 01:53:24.677]  Organic sulfur crystals from SulfurDefense.com help by forcing oxygen and nutrition into your cells while eliminating heavy metals, contaminants, and damaging radiation.
[01:53:25.177 --> 01:53:30.398]  Defend yourself and family from toxic assault with one of the most critical and essential minerals available today.
[01:53:30.698 --> 01:53:32.879]  Order online at SulfurDefense.com.
[01:53:33.199 --> 01:53:34.299]  That's SulfurDefense.com.
[01:53:34.399 --> 01:53:34.959]  Or call 800-593-6273.
[01:53:39.784 --> 01:53:40.724]  You've heard about Numana.
[01:53:40.944 --> 01:53:44.085]  True American pioneers and healthy GMO-free storable foods.
[01:53:44.345 --> 01:53:47.406]  Great tasting meals with no MSG, soy or chemical preservatives.
[01:53:47.646 --> 01:53:50.587]  No high fructose corn syrup or aspartame and gluten-free options.
[01:53:50.787 --> 01:53:53.968]  Plus superior 25-year shelf life and good enough to eat now.
[01:53:54.148 --> 01:53:54.869]  But have you heard this?
[01:53:55.189 --> 01:53:59.490]  Numana is so confident in our quality and taste, we'll give you $50 just to try it out.
[01:53:59.750 --> 01:54:04.652]  Call 888-597-0775 or use coupon code RADIO at checkout.
[01:54:04.892 --> 01:54:06.552]  GMO-freefoodstorage.com.
[01:54:06.832 --> 01:54:07.232]  Numana.
[01:54:07.453 --> 01:54:08.753]  Food storage you'll love to eat.
[01:54:14.950 --> 01:54:17.691]  After our guest leaves us, I'll finish up with the callers.
[01:54:17.851 --> 01:54:21.272]  And then for the balance of the next hour, we're getting into all the news I haven't hit yet.
[01:54:21.292 --> 01:54:22.052]  There's more breaking.
[01:54:22.072 --> 01:54:23.853]  So we're going to get into all of it.
[01:54:25.373 --> 01:54:25.953]  Here's the issue.
[01:54:25.973 --> 01:54:29.054]  We've got to expose that there is a shadow corporate government, which we've now done.
[01:54:29.074 --> 01:54:35.376]  We've got to expose that they want us impoverished to control us, and that their main goal is to set up planetary government to forcibly reduce population.
[01:54:36.157 --> 01:54:37.817]  And a lot of people say, well, there are too many people.
[01:54:37.877 --> 01:54:39.478]  Well, that can be debated one way or the other.
[01:54:39.518 --> 01:54:39.918]  The point is,
[01:54:40.638 --> 01:54:51.623]  This is an excuse for total authoritarianism, a greedy capturing of all future technology in a breakaway civilization that's already there on record, and the ultimate form of discrimination.
[01:54:52.243 --> 01:54:55.485]  It's an Elysium-type scenario, but right here on Earth.
[01:54:56.758 --> 01:55:04.404]  And that's what they've used COG for, Continuity of Government, in case there was a nuclear attack from the Russians, developed in the 40s and 50s and 60s.
[01:55:04.944 --> 01:55:19.335]  They've used basically that plan to build the technocratic dehumanization government worldwide, that's now phasing out incrementally the old systems, which aren't perfect, but aren't designed to be purely genocidal.
[01:55:20.509 --> 01:55:25.350]  And you can see Homeland Security worldwide, because governments all have the same system now, in most areas.
[01:55:25.991 --> 01:55:30.692]  It's designed not for COG, but for collapse, but to control the collapse.
[01:55:31.652 --> 01:55:33.433]  And so they're getting ready to release superbugs.
[01:55:33.453 --> 01:55:36.474]  They're getting ready for economic collapse, wars.
[01:55:37.474 --> 01:55:39.955]  They're lining up for all hell to break loose.
[01:55:41.159 --> 01:56:00.587]  And, Doctor, do you agree with that statement, Dr. Rick Davis, MD, OGenix.com, that we can see all the forces lining up for a World War II level event times ten, where just every revolution moves forward, so they can control what they believe is the march towards the singularity?
[01:56:01.661 --> 01:56:02.341]  Yes, I agree.
[01:56:02.361 --> 01:56:08.244]  I think that we are looking at a coordinated effort on a global basis by these elites.
[01:56:08.704 --> 01:56:13.646]  And as I said, I believe that they have some extremely smart people that are working with them.
[01:56:13.666 --> 01:56:25.110]  And what we need to do is come back and use our own intelligence and the things and the resources that we have as people to counter this craziness that is about to befall us.
[01:56:26.031 --> 01:56:28.273]  I do not believe that anything happens by accident.
[01:56:28.673 --> 01:56:30.534]  I think that everything is planned.
[01:56:30.935 --> 01:56:45.347]  I think that we're seeing a tremendous amount of organization to bring about the collapse of the Western world right now, with the derivatives and with the Fed and with, you know, the various other things that are going on, both from a financial and educational.
[01:56:45.367 --> 01:56:52.934]  I mean, every system, every structure is infested with these people at this point, and it can only bring about disaster.
[01:56:53.374 --> 01:57:05.718]  I mean, they are fooling themselves if they don't believe that there are smart people who are prepared, who have listened, who are awake, and who are trained to be able to take these people to justice.
[01:57:06.118 --> 01:57:07.578]  Because it's not just me.
[01:57:08.019 --> 01:57:19.442]  There are millions and millions of people just as awake and just as prepared to do what needs to be done in order to arrest these people and bring them to justice in a Nuremberg type of situation.
[01:57:19.883 --> 01:57:21.250]  Because that's what's going to be required.
[01:57:21.290 --> 01:57:22.376]  I don't want to see violence.
[01:57:22.838 --> 01:57:23.843]  I just want justice.
[01:57:24.482 --> 01:57:26.823]  Well, exactly, and they're not going to stop pushing.
[01:57:26.863 --> 01:57:29.103]  People say, oh, Alex, just go along to get along.
[01:57:29.523 --> 01:57:30.304]  It'll be okay.
[01:57:30.364 --> 01:57:30.584]  No.
[01:57:31.524 --> 01:57:40.246]  I wouldn't be risking my life in all this and being this hardcore and this out in the open and risking my life if I didn't realize there's no future if we don't beat them.
[01:57:40.546 --> 01:57:41.507]  I mean, it's a no-brainer.
[01:57:41.547 --> 01:57:43.067]  You've got to resist these people 110%.
[01:57:44.868 --> 01:57:47.128]  Because where they're taking us is what we should be scared of.
[01:57:47.528 --> 01:57:49.809]  We should be scared of not standing up against them.
[01:57:50.486 --> 01:57:51.367]  Well, that's exactly right.
[01:57:51.407 --> 01:57:57.530]  I think that anyone who's ever stood up against a schoolyard bully recognizes that there are cowards beneath.
[01:57:58.170 --> 01:58:00.892]  And all you have to do is stand up to them.
[01:58:01.372 --> 01:58:04.674]  And once you do, they will shrink away like violets in the sun.
[01:58:05.355 --> 01:58:07.096]  And it's not difficult.
[01:58:07.176 --> 01:58:07.816]  It's not hard.
[01:58:08.216 --> 01:58:09.037]  And you're exactly right.
[01:58:09.077 --> 01:58:13.239]  The thing that I fear is that we will not be successful.
[01:58:13.639 --> 01:58:18.002]  It's not about the people themselves, you know, the people that we face, that I see
[01:58:18.422 --> 01:58:18.982]  Dr. Davis, stay there.
[01:58:19.002 --> 01:58:22.003]  Back in 60 seconds in the third hour to talk about the soul.
[01:58:52.248 --> 01:58:56.234]  This is GCN, the Genesis Communications Radio Network.
[01:58:59.471 --> 01:59:02.053]  Hi folks, Alex Jones here with some important information.
[01:59:02.293 --> 01:59:07.177]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[01:59:07.438 --> 01:59:15.324]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[01:59:15.564 --> 01:59:19.868]  Deciding to take action, a company run by Patriots for Patriots was born.
[01:59:20.088 --> 01:59:23.891]  MyPatriotSupply has never taken a loan or accepted outside funding.
[01:59:24.051 --> 01:59:29.755]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[01:59:29.995 --> 01:59:32.777]  It is rare to find companies who practice what they preach.
[01:59:33.157 --> 01:59:38.401]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[01:59:38.541 --> 01:59:46.567]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[01:59:50.149 --> 01:59:53.052]  That's 866-229-0927.
[01:59:53.253 --> 01:59:55.595]  Do business with someone who shares your values.
[01:59:55.875 --> 01:59:58.618]  BuyPatriotsSupply.com slash Alex.
[02:00:02.443 --> 02:00:04.385]  Waging war on corruption.
[02:00:04.845 --> 02:00:07.648]  Alex Jones on the GCM Radio Network.
[02:00:18.138 --> 02:00:22.288]  Defending the Republic from enemies foreign and domestic.
[02:00:23.010 --> 02:00:24.633]  It's Alex Jones!
[02:00:36.778 --> 02:00:39.101]  Ladies and gentlemen, we are back live.
[02:00:40.242 --> 02:00:42.705]  Dr. Rick Davis, MD, is our guest.
[02:00:42.725 --> 02:00:44.307]  We'll have him back soon.
[02:00:45.508 --> 02:00:49.613]  Powerful information, a little bit of buzz on his line via Skype, but it's still great technology.
[02:00:50.313 --> 02:00:51.415]  Talking about the soul.
[02:00:54.266 --> 02:01:15.425]  The Bible says in the end days the alchemist of the earth, the priest of the new world order will trade in the men's souls and that's the essence of what they want but they always end up failing because as you said they centralize control and even a psychopath or just a very evil mercenary, someone who doesn't care about others
[02:01:17.208 --> 02:01:32.101]  Even though they consciously are willing to do these bad things and subconsciously are evil as well, there's still areas of humanity in them and that's why a Nero or others end up usually committing suicide after they've done a whole bunch of horrible stuff to people because it's something else nasty they can do.
[02:01:32.701 --> 02:01:41.128]  And I've read a lot of literature by top globalists who say they might just blow the earth up to keep on willing and as a beautiful monument in their words to their work.
[02:01:42.309 --> 02:01:49.756]  So some of them are so evil they even get that, but I think a lot of it is they sabotage themselves once they get to the pinnacle of power.
[02:01:50.316 --> 02:01:55.520]  The only problem is now they have such high-tech weapons, they might sabotage everything else in the process.
[02:01:56.101 --> 02:01:57.422]  Doctor, closing comments on that?
[02:01:58.371 --> 02:02:08.834]  I think you're exactly right and I think that it's up to us as people to try and project our humanity now more than ever because that's really going to be the ultimate weapon here.
[02:02:08.894 --> 02:02:12.875]  This is a spiritual battle and we need to demonstrate our humanity.
[02:02:13.235 --> 02:02:16.996]  We need to put aside our minor bickering among ourselves.
[02:02:17.336 --> 02:02:25.938]  We need to come closer together with our family and our friends and our neighbors in order to prepare for whatever it is that these people have in store for us.
[02:02:26.278 --> 02:02:27.139]  Which isn't going to be good.
[02:02:27.259 --> 02:02:32.684]  I mean, this is not going to work out well for us in the short term or for them in the long term.
[02:02:33.044 --> 02:02:48.978]  But it's going to be us taking the most powerful thing we have, which is our humanity, our love, all of our gifts as people, and utilizing our intelligence and our creativity in order to overcome the things that they're planning for us in this world takeover, in this chaos
