[00:00:00.971 --> 00:00:03.257]  3139.
[01:27:41.985 --> 01:27:47.829]  Native Americans control approximately 9% of the land mass in Alaska, about 44 million acres.
[01:27:47.869 --> 01:27:56.535]  And that goes back to the Alaska Native Land Claims Settlement Act of 1972, which was actually authored and got through the Congress by my father.
[01:27:56.575 --> 01:28:00.918]  It was the largest Native American land settlement and cash settlement in the U.S.
[01:28:01.458 --> 01:28:01.558]  Yes.
[01:28:18.213 --> 01:28:26.622]  Can use the surface estate of the land, whereas the regionals own the subsurface and mineral rights as well as a big areas of surface estate.
[01:28:27.083 --> 01:28:32.749]  It was an experiment really, and unfortunately, you know, once the law was passed, there was to be a lot of follow on work.
[01:28:33.569 --> 01:28:35.271]  By dad, and that never happened.
[01:28:35.311 --> 01:28:42.056]  As you know, he was lost on a plane with Hale Boggs, who at the time was a majority leader in the U.S.
[01:28:42.096 --> 01:28:42.376]  House.
[01:28:42.396 --> 01:28:50.622]  You know, dad was progressive on these issues with Native Americans, trying to find something better than a reservation model.
[01:28:50.662 --> 01:28:55.606]  Unfortunately, this really did not work as well as it could have.
[01:28:55.626 --> 01:28:56.907]  The tribal governments
[01:28:57.427 --> 01:29:07.369]  Who are the foundational governments in Alaska, weren't even recognized, except for one in Southeast, and actually there's another one up in the northwestern part of the state.
[01:29:07.809 --> 01:29:14.870]  But they were not recognized by the federal government until about the mid-90s, and some of the tribes are still trying to get recognition.
[01:29:15.290 --> 01:29:18.831]  There are 458 Native American tribes in the United States.
[01:29:19.351 --> 01:29:23.992]  A little under half of those are in Alaska now recognized as governments.
[01:29:24.592 --> 01:29:26.854]  So we had kind of an upside-down situation.
[01:29:26.894 --> 01:29:31.536]  The governments of the tribes should have been negotiating the native land claims.
[01:29:31.977 --> 01:29:37.740]  Unfortunately, they weren't even recognized till over 20 years after the Settlement Act.
[01:29:38.541 --> 01:29:43.203]  And now I'm seeing the feds are saying they're going to take control and management-wise, is that good or bad in your view?
[01:29:43.263 --> 01:29:46.605]  Probably the top expert we could talk to from Alaska, Dr. Nick Baggage.
[01:29:46.625 --> 01:29:47.926]  We'll spend five more minutes on this.
[01:29:48.246 --> 01:29:50.488]  Just an interesting point tying into the Bundy's.
[01:29:50.968 --> 01:29:56.073]  And then we will expand into the brain chips they're announcing that DARPA wants to put in the troops.
[01:29:56.093 --> 01:29:56.774]  Stay with us.
[01:29:59.416 --> 01:30:00.317]  We're on the march.
[01:30:00.818 --> 01:30:02.419]  The Empire's on the run.
[01:30:03.340 --> 01:30:06.043]  Alex Jones and the GCN Radio Network.
[01:30:10.467 --> 01:30:19.473]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[01:30:19.553 --> 01:30:27.779]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:30:27.959 --> 01:30:32.662]  We have now managed to secure the sought-after beans in a highly customized blend.
[01:30:32.842 --> 01:30:36.224]  Discover and try a bag of the Patriot Blend 100% Organic Coffee.
[01:30:37.685 --> 01:30:38.505]  We're good to go.
[01:31:01.678 --> 01:31:07.801]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[01:31:07.981 --> 01:31:10.222]  Available at Infowarslife.com.
[01:31:10.822 --> 01:31:18.686]  The globalists have controlled the mainstream media for a long time, but now they're expanding, making the weaponization even more vicious and deceptive.
[01:31:18.946 --> 01:31:20.907]  All the major networks are state-run.
[01:31:21.167 --> 01:31:23.789]  We are partnering this year with the NFL.
[01:31:23.869 --> 01:31:27.972]  The NFL has become a political weapon against the Second Amendment and pushes Obamacare.
[01:31:28.213 --> 01:31:31.455]  MSNBC tells us that our children belong to the state.
[01:31:31.475 --> 01:31:38.741]  We have to break through our kind of private idea that kids belong to their parents or kids belong to their families and recognize that kids belong to whole communities.
[01:31:38.921 --> 01:31:43.064]  It is more important than ever to realize that we are not the alternative media.
[01:31:43.244 --> 01:31:44.926]  We are the true media.
[01:31:45.046 --> 01:31:47.648]  The establishment dinosaur press is dying.
[01:31:47.708 --> 01:31:51.351]  We are in an information war, and we are losing that war.
[01:31:51.471 --> 01:31:55.594]  Join us at InfoWarsNews.com and PrisonPlanet.tv.
[01:31:55.814 --> 01:31:58.697]  Members can share their memberships with up to 11 people.
[01:31:58.777 --> 01:32:06.363]  By subscribing, you will literally be buying war bonds in the info war to expand our operation in the face of the tyrants.
[01:32:06.663 --> 01:32:08.384]  Join us at PrisonPlanet.tv.
[01:32:10.572 --> 01:32:20.934]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[01:32:21.254 --> 01:32:23.115]  Guess what else is in the halogen family?
[01:32:23.315 --> 01:32:24.015]  Fluoride!
[01:32:24.195 --> 01:32:25.996]  Ladies and gentlemen, Alex Jones here.
[01:32:26.116 --> 01:32:32.437]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[01:32:32.677 --> 01:32:37.479]  It's the good halogen on the periodic table, and the results are on record.
[01:32:37.619 --> 01:32:43.721]  Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[01:32:43.922 --> 01:32:46.102]  Bottom line, iodine is important.
[01:32:46.342 --> 01:32:48.984]  Unbound, clean, in a glycerin base.
[01:32:49.284 --> 01:32:52.665]  Nascent iodine was the answer for myself and my family.
[01:32:52.785 --> 01:32:58.009]  You will find Survival Shield Nascent Iodine exclusively at InfoWarsLife.com.
[01:32:58.209 --> 01:33:03.013]  InfoWars Life Survival Shield Nascent Iodine isn't just for emergencies.
[01:33:03.313 --> 01:33:04.374]  I take it every day.
[01:33:04.514 --> 01:33:07.377]  That's InfoWarsLife.com or call toll free 888-253-3139.
[01:33:24.449 --> 01:33:26.554]  Waging war on corruption.
[01:33:27.075 --> 01:33:32.085]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[01:34:03.311 --> 01:34:05.913]  Ladies and gentlemen, we are back live.
[01:34:06.133 --> 01:34:07.614]  I am your host, Alex Jones.
[01:34:08.074 --> 01:34:10.796]  We are here Monday through Friday from 11 a.m.
[01:34:11.356 --> 01:34:12.117]  until 2 p.m.
[01:34:12.157 --> 01:34:12.597]  Central.
[01:34:12.777 --> 01:34:18.781]  Back weeknights, 7 o'clock Central with PrisonPlanet.tv and InfoWars Nightly News.
[01:34:19.222 --> 01:34:20.723]  Dr. Nick Begich is our guest.
[01:34:20.743 --> 01:34:23.344]  We have loaded phone lines on a host of issues.
[01:34:23.425 --> 01:34:25.106]  I want to get his take on the state of the world.
[01:34:25.666 --> 01:34:30.269]  DARPA coming out with his brain project, which is just a public rollout of what was already there.
[01:34:30.289 --> 01:34:32.571]  I want to get his true expert take on that.
[01:34:33.752 --> 01:34:35.214]  And so much more.
[01:34:35.254 --> 01:34:51.534]  Before we go back to Dr. Nick Magich of EarthPulse.com, I should add, we sell quite a few of his best-selling books on weather modification, on emerging technologies, on empowerment of the human mind, the positive side of the march towards the singularity, the negative side.
[01:34:52.555 --> 01:34:57.017]  We carry his films and books at InfoWarsStore.com.
[01:34:57.637 --> 01:35:01.258]  So you can find Angels Don't Play This Harp, the film and the book.
[01:35:02.319 --> 01:35:06.941]  We also have his book on mind control, controlling the human mind.
[01:35:07.841 --> 01:35:15.044]  We have just all of them at InfoWarsStore.com and they're all excellent if you want fact, not fiction.
[01:35:16.474 --> 01:35:25.459]  Also at Infowarsstore.com, you can find the Pro-Pure, Pro-One, and G2 filters that cut out the glyphosates, the fluoride, the heavy metals, you name it.
[01:35:25.579 --> 01:35:29.462]  Unlike any other gravity-fed stainless steel filter, annihilates the competition.
[01:35:29.782 --> 01:35:32.864]  See the side-by-side comparisons at Infowarsstore.com.
[01:35:33.084 --> 01:35:34.905]  And these units are less than leading competitor.
[01:35:35.245 --> 01:35:41.050]  That's why we carry exclusively Pro-1 and their G2.0 systems in stainless steel and in pitchers.
[01:35:41.410 --> 01:35:42.230]  They've got them all.
[01:35:42.571 --> 01:35:44.973]  You can also ask any questions or order over the phone.
[01:35:44.993 --> 01:35:45.393]  888-253-3139.
[01:35:45.453 --> 01:35:45.633]  That's 888-253-3139.
[01:35:45.653 --> 01:35:49.176]  And we have survival water filters like LifeStraw.
[01:35:49.236 --> 01:35:50.817]  We have the great non-GMO.
[01:35:57.242 --> 01:36:06.264]  heirloom seeds, the widest selection of anywhere out there, all the major developers of them, we buy from them at the lowest price we're authorized to sell.
[01:36:06.584 --> 01:36:15.066]  They'll make you sign contracts and not undercut the market, but we, you will have the certified lowest prices on seeds out there, period.
[01:36:15.406 --> 01:36:23.508]  This is what we believe in, selling high quality products that empower humanity to promote our free speech, pro-liberty, aggressive platform.
[01:36:24.670 --> 01:36:25.913]  We're not like NPR.
[01:36:26.073 --> 01:36:29.881]  We're not like all these government-funded institutions.
[01:36:31.152 --> 01:36:32.652]  MSNBC with the stimulus money.
[01:36:32.692 --> 01:36:35.373]  We're funded by Free Will, Free Association.
[01:36:35.813 --> 01:36:41.314]  Infowarsstore.com or 888-253-3139.
[01:36:42.094 --> 01:36:45.255]  And don't forget, the nightly news just gets so good.
[01:36:45.315 --> 01:36:47.435]  It's 30 minutes of condensed, powerful info.
[01:36:47.835 --> 01:36:55.737]  A lot of nights when the news ends, then there might be 10, 20, 30, an hour of live coverage or interviews or events or special reports.
[01:36:56.777 --> 01:37:04.420]  7 o'clock Central, 8 o'clock Eastern, 5 o'clock Pacific, 6 o'clock Montana Mountain Time, Tony Montana Time.
[01:37:04.880 --> 01:37:09.041]  It is all there with our great reporters, myself and so much more.
[01:37:09.221 --> 01:37:10.421]  Over 12 years up and running.
[01:37:10.762 --> 01:37:12.042]  PrisonPlanet.TV.
[01:37:12.322 --> 01:37:14.883]  When you're a member, 11 memberships for the price of one.
[01:37:15.283 --> 01:37:16.043]  Check that out.
[01:37:16.503 --> 01:37:18.024]  Great to wake up friends and family.
[01:37:18.324 --> 01:37:19.644]  PrisonPlanet.TV.
[01:37:20.225 --> 01:37:20.845]  And starting
[01:37:21.625 --> 01:37:24.946]  Next week, we're going to be going live out of the studio either Monday or Tuesday.
[01:37:25.607 --> 01:37:30.088]  So get ready for that in the new studio and so much more.
[01:37:30.128 --> 01:37:32.809]  Thank you all for your support, all of you out there.
[01:37:33.209 --> 01:37:34.710]  All right, Dr. Baggage continuing.
[01:37:35.700 --> 01:37:36.560]  We're good to go.
[01:37:57.427 --> 01:38:01.756]  Get the wealth out of the land for the people that actually develop it with their hands.
[01:38:02.517 --> 01:38:09.050]  What's really happening in Alaska and in a larger situation with the native nations across North America?
[01:38:09.687 --> 01:38:18.933]  Well, you know, here in Alaska, again, it was a unique experiment, and I worked for two of the more radical tribes in Alaska that really were the leaders.
[01:38:19.774 --> 01:38:34.004]  Tyonic Native Corporation, the leader in the Native Land Claims Settlement Act, along with the Alaska Federation of Natives, and then Chickaloon Village, which is one of the oldest established tribal governments here in terms of
[01:38:34.605 --> 01:38:36.687]  Taking their authority and actually acting on it.
[01:38:36.767 --> 01:38:40.553]  And the problem has been the state of Alaska has failed to recognize tribes.
[01:38:41.193 --> 01:38:45.259]  These are sovereign domestic nations under the federal codes.
[01:38:45.319 --> 01:38:49.324]  The history on this goes back to the revolutionary days really.
[01:38:49.525 --> 01:38:51.668]  And when you look at what's happened here,
[01:38:52.288 --> 01:38:59.110]  The state fails to recognize what creates huge disconnects between Native Americans and the state of Alaska.
[01:38:59.150 --> 01:39:04.071]  The feds have asserted jurisdiction over fishing game on federal lands.
[01:39:04.511 --> 01:39:11.953]  Natives really don't have control over the fishing game on their lands or the ability to run their tribal courts and be properly recognized by the state.
[01:39:12.553 --> 01:39:20.980]  So, from a perspective of Native Americans, yeah, the BIA and Department of Interior have screwed Natives over in Alaska and throughout the country.
[01:39:21.000 --> 01:39:26.704]  In fact, many of my friends refer to BIA not as the Bureau of Indian Affairs, but as Boss Indians Around.
[01:39:27.224 --> 01:39:28.846]  But, you know what has happened?
[01:39:29.606 --> 01:39:40.255]  Is sort of the default is if we can at least see the possibility of natives being able to opt at their option into the federal jurisdiction.
[01:39:40.295 --> 01:39:43.317]  What happens then is they're able to run their courts properly.
[01:39:43.357 --> 01:39:45.279]  The state gets cut out of the process.
[01:39:45.619 --> 01:39:52.504]  And the state's been very adversarial to Native Americans by opposing their sovereignty, their right to exist.
[01:39:53.085 --> 01:39:55.406]  They are the economic engines for this state.
[01:39:55.427 --> 01:39:58.309]  They represent the largest corporate structures now.
[01:39:58.769 --> 01:40:01.770]  They control 90% of all private land in Alaska.
[01:40:01.870 --> 01:40:07.913]  Only 1% of the land in the entire state is privately owned with natives owning it.
[01:40:07.933 --> 01:40:17.977]  So you're saying overall it's such a bad situation that the feds taking these land corporations your dad set up away basically is better?
[01:40:19.348 --> 01:40:22.512]  For some people believe so, within the Native community.
[01:40:22.532 --> 01:40:23.273]  Well, what do you believe?
[01:40:23.313 --> 01:40:27.978]  I mean, I know you don't want to speak for them, but you're highly respected by them, you know, for your dad helping them so much.
[01:40:28.438 --> 01:40:29.980]  I mean, what do you really think?
[01:40:30.060 --> 01:40:30.861]  Your personal opinion.
[01:40:31.340 --> 01:40:34.361]  I think we need to do some kind of a hybridized version.
[01:40:34.581 --> 01:40:34.961]  I agree.
[01:40:35.001 --> 01:40:36.802]  You need checks and balances on the two groups.
[01:40:37.382 --> 01:40:41.484]  That's exactly right, because what's happening now is Interior is unreliable.
[01:40:41.764 --> 01:40:50.027]  I mean, there's a trillion dollar lawsuits, you know, that were settled for billions because of the BIA's lack of management over native lands, trust lands.
[01:40:50.787 --> 01:40:59.573]  More authority needs to be vested with the tribal governments within these configurations and the state needs to be forced to recognize these tribes whether they like it or not.
[01:40:59.934 --> 01:41:01.295]  They're federally recognized.
[01:41:01.695 --> 01:41:05.778]  These people have a right to recognition by the state of Alaska and that needs to change.
[01:41:06.358 --> 01:41:15.702]  When you look at what's going on here, natives are the leaders in many of the developments going on in Alaska, where the federal government under the Obama administration have stood in the way of development.
[01:41:16.083 --> 01:41:24.727]  Alaska represents nearly 20% of the land mass of the United States, the largest coastal areas in the United States, bigger than the East, West, and Gulf Coast combined.
[01:41:25.187 --> 01:41:28.248]  We have mineral wealth that would set the budget straight.
[01:41:28.328 --> 01:41:29.429]  I mean, we have... Well, I know this.
[01:41:29.549 --> 01:41:31.650]  Everywhere the natives haven't been given control.
[01:41:32.370 --> 01:41:38.135]  It's a hellhole, and they're all just basically the stereotype, drinking Jack Daniels in a trailer with no electricity.
[01:41:38.436 --> 01:41:46.883]  But where you go where the natives have gotten control, up in Minnesota and Oklahoma and other areas, some of the nicest areas in the state are native-controlled.
[01:41:47.244 --> 01:41:56.552]  So the answer is, give the natives their wealth, stop treating them like crap, and they'll produce wealth, and actually, you know, give us something that's different than the state or the feds.
[01:41:56.812 --> 01:41:58.534]  That's what I like, is more diversity.
[01:41:59.226 --> 01:42:00.226]  Yeah, absolutely.
[01:42:00.266 --> 01:42:04.628]  And these people operate good organizations.
[01:42:04.668 --> 01:42:05.609]  They are good people.
[01:42:05.669 --> 01:42:13.632]  And yeah, there's a lot to learn in all of this because we've become, you know, international in the fact of where Alaska sits and where our commodities flow.
[01:42:13.912 --> 01:42:17.313]  They flow to the Pacific Rim, mostly to foreign buyers.
[01:42:17.914 --> 01:42:25.357]  It's incredibly important to recognize not just the sovereignty of individual citizens within the country, but to recognize the sovereignty of first people.
[01:42:26.497 --> 01:42:30.180]  They have the potential to develop governments that actually represent people and deliver services.
[01:42:30.200 --> 01:42:34.564]  Well, I would rather the natives have half the western land than the feds having it.
[01:42:34.964 --> 01:42:36.325]  At least they'll do something with it.
[01:42:36.706 --> 01:42:37.346]  Absolutely.
[01:42:37.406 --> 01:42:38.087]  I mean, come on!
[01:42:38.900 --> 01:42:39.480]  Absolutely.
[01:42:39.560 --> 01:42:40.960]  And these are responsible people.
[01:42:40.980 --> 01:42:42.901]  They care about the land more than anyone else.
[01:42:43.001 --> 01:42:44.321]  I mean, this is their heritage.
[01:42:44.941 --> 01:42:47.822]  Let these people have the sovereignty they deserve.
[01:42:48.222 --> 01:42:49.382]  Let them move forward.
[01:42:49.782 --> 01:42:53.463]  Not just under the bus of the Interior Department.
[01:42:53.723 --> 01:42:56.464]  Let's find a hybridized way to accomplish this.
[01:42:56.524 --> 01:42:59.384]  I'm hopeful that my brother will continue.
[01:42:59.404 --> 01:43:01.424]  I mean, he had strong rural support.
[01:43:01.444 --> 01:43:03.845]  He won every rural district.
[01:43:04.285 --> 01:43:07.768]  Against one of the most powerful senators in history, Ted Stevens.
[01:43:08.148 --> 01:43:12.251]  And my brother won every rural district in Alaska when he ran against him six years ago.
[01:43:12.651 --> 01:43:23.779]  Because of the family's position and his position on Native American rights, I'm certain in the next six years he'll accomplish a great deal if he's allowed to serve again.
[01:43:24.640 --> 01:43:28.062]  Alright, now continuing, let's shift gears into Brain Chips.
[01:43:28.082 --> 01:43:28.903]  I don't want to take calls.
[01:43:29.323 --> 01:43:33.526]  And then, Wild Card, what do you want to cover in the 30 minutes of the next hour?
[01:43:33.726 --> 01:43:36.968]  Just tell me now, because I know there's a lot of issues out there you cover so much.
[01:43:38.509 --> 01:43:39.369]  What is front and center?
[01:43:40.070 --> 01:43:46.574]  I'd like to get into a little bit more on the lands issues and the resources here, because Americans don't really fully recognize
[01:43:47.543 --> 01:44:03.019]  This state potentially offers us solutions that the country needs to alleviate our deficits, to create a growing, vibrant... Oh yeah, that's why the globalists don't want us getting into Alaska or getting into the West and use fake environmentalism to block it all off.
[01:44:04.265 --> 01:44:07.426]  And then meanwhile they're doing stuff in Mexico and China ten times worse.
[01:44:07.806 --> 01:44:09.586]  We'll talk about that some in the next hour.
[01:44:09.606 --> 01:44:11.647]  A plan to get this country going again.
[01:44:11.667 --> 01:44:14.348]  People say, well why are you pro-oil or pro-gas?
[01:44:14.848 --> 01:44:16.268]  You know, don't you want free energy?
[01:44:16.608 --> 01:44:19.429]  If they would let us develop all that instead of suppress it, sure.
[01:44:19.709 --> 01:44:23.730]  But we are on this economy and so we're talking about realism.
[01:44:24.310 --> 01:44:27.591]  And we'll talk to somebody who knows about it more than anybody, Dr. Nick Baggett.
[01:44:27.991 --> 01:44:44.814]  Shifting gears, I'm sure you saw last week Obama come out again and say we want this brain program, and announce what's been around for decades, a rolling out of brain chips, a rolling, and sure it could be great for the blind to see, brain damage, the problem is they build back doors into everything.
[01:44:45.214 --> 01:44:48.355]  What is your take on the public rollout of DARPA and the brain chips?
[01:44:48.928 --> 01:44:54.333]  Well, you know, we've been talking about this, as you know, for 18 years with you on the air and many, many others.
[01:44:54.933 --> 01:45:01.659]  The fact is, they're masking the true intentions behind these so-called great, wonderful breakthroughs.
[01:45:01.999 --> 01:45:08.705]  And while they are, this is a double-edged sword and one that will stab us in the eye and not give us a clear vision, I can tell you.
[01:45:09.205 --> 01:45:14.450]  DARPA has been involved, you know, starting with just microcircuits that would allow them to track
[01:45:15.151 --> 01:45:24.081]  Special Forces, Congressional leadership, you know the Mexican government even 200 of their top bureaucrats were implanted with chips years ago so they could track all their movements.
[01:45:24.441 --> 01:45:33.892]  These are much much more sophisticated and they go back to the idea of controlled effects which came out of the out of at least DARPA as well as the Electromagnetic Directorate of the Air Force.
[01:45:34.332 --> 01:45:35.172]  It's total mind control.
[01:46:04.120 --> 01:46:05.582]  This is the worst of the worst.
[01:46:05.922 --> 01:46:08.085]  The idea of creating synthetic memory.
[01:46:08.125 --> 01:46:17.597]  What's going to happen in courtrooms when people raise their right hand and swear that what they say is true, when they can't distinguish the synthetic memory from the real memory?
[01:46:18.137 --> 01:46:20.781]  This is the big challenge for this republic.
[01:46:21.221 --> 01:46:24.602]  Is what is it going to do as they roll each of these things out?
[01:46:24.963 --> 01:46:30.305]  And how much more can the government conceal when they can literally wipe and replace memory?
[01:46:30.685 --> 01:46:31.905]  This is where it's headed.
[01:46:32.325 --> 01:46:33.466]  This is where it's going.
[01:46:33.526 --> 01:46:42.629]  Beyond that is the idea of synthetic or synthetic telepathy, which are contracts that were let by DARPA to the University of California several years ago.
[01:46:43.110 --> 01:46:44.470]  You and I reported on this.
[01:46:44.910 --> 01:46:49.172]  These have moved forward to actually allow you to transfer signals.
[01:46:49.392 --> 01:46:55.313]  Brain signals, so you can actually read a person's thoughts at a distance and send them information at a distance.
[01:46:55.374 --> 01:46:59.415]  Now, for communication with our own troops, some people may see some merit in this.
[01:46:59.835 --> 01:47:09.057]  From the standpoint of foreign troops and intervention, imagine a foreign army all of a sudden having thoughts of God telling them what to do or what have you.
[01:47:09.777 --> 01:47:13.820]  These are the very kind of things that we've been talking about for over 18 years.
[01:47:13.920 --> 01:47:18.464]  And everything used on the military and deployed overseas will be deployed here first.
[01:47:18.844 --> 01:47:26.410]  The microwave guns, the tracking systems, this is already... I remember DARPA, it was like 14 years ago in the Baltimore Sun.
[01:47:27.230 --> 01:47:28.972]  And it was like a science fiction movie back then.
[01:47:28.992 --> 01:47:31.874]  It was like Twilight Zone music was playing almost when I read it on air.
[01:47:32.214 --> 01:47:37.799]  They said, DARPA's practicing with different wavelengths out of cell tower arrays to calm the public.
[01:47:38.260 --> 01:47:42.543]  And then I read that on air and it sounded crazy, but it was in the news as a test.
[01:47:43.344 --> 01:47:47.527]  How far advanced is this really from the patents and the research you've done?
[01:47:47.948 --> 01:47:52.492]  Obviously, if they're telling us about it now, how far along is this attack on free will?
[01:47:53.493 --> 01:47:56.856]  They've already engaged it, both in the private sector and the public sector.
[01:47:57.697 --> 01:48:04.483]  To change emotional states of the population is really easy, and you can even go back to Zbigniew Brzezinski's book, Between Two Ages.
[01:48:04.944 --> 01:48:10.769]  When he was at Columbia University in the early 70s, he published a book where he talked about mind control.
[01:48:10.989 --> 01:48:12.171]  The technotronic era!
[01:48:12.751 --> 01:48:22.639]  Right, and you can look at that book, and even if people don't remember, you know, he was National Security Advisor to Jimmy Carter, he's one of the founders of the Trilateral Commission, he is a globalist of globalists.
[01:48:23.019 --> 01:48:33.567]  This guy, if you read that book today, you'd swear it was a history on what happened in terms of technology, society, and politics literally around the world, because everything he predicted came true.
[01:48:34.107 --> 01:48:34.808]  This area,
[01:48:35.528 --> 01:48:41.054]  You know goes back decades, but where it is now is a very very fine science.
[01:48:41.394 --> 01:48:57.490]  We've been able to replicate various functions of the brain be able to do this synthetically through electronic circuits and the Resolution if you will the ability to do this at a finer and finer and finer level increases as our computer power increases so when you think about this and
[01:48:58.631 --> 01:49:01.773]  To do what the brain does, say, in 1980, no way.
[01:49:02.153 --> 01:49:03.414]  The technology wasn't there.
[01:49:03.775 --> 01:49:12.461]  To do it now, with the advent and the emergence of supercomputers, you're going to be able to create machines that think like humans, that act like humans.
[01:49:12.481 --> 01:49:15.084]  You're going to be able to download your memory set.
[01:49:15.244 --> 01:49:16.064]  Let me ask you this.
[01:49:16.625 --> 01:49:22.709]  In the 25 to 40 years ahead, depending on the technologies we know about in corporate and institutional redoubts,
[01:49:23.730 --> 01:49:27.191]  I see the Internet, Dr. Begich, with the billions of people that are interfacing.
[01:49:27.531 --> 01:49:33.793]  It can predict the future, almost 100% in mass movements, 97% they admit, in individual movements.
[01:49:34.093 --> 01:49:36.914]  That's almost beyond human intelligence in some respects.
[01:49:37.274 --> 01:49:45.417]  Obviously, ours is much more advanced in other ways, to be able to think of new things, to have love, to tell what's good from bad, to enjoy a sunset.
[01:49:45.737 --> 01:49:52.979]  But isn't the Internet interfacing with humans, in my view, a new life form, and is already artificially intelligent?
[01:49:53.803 --> 01:49:54.744]  Yeah, I would say so.
[01:49:54.824 --> 01:49:58.948]  In fact, if you really look at it, as it expands, it will never be 100%.
[01:49:59.048 --> 01:50:00.790]  That's the thing about this.
[01:50:00.810 --> 01:50:05.995]  It will never have 100% predictability because of the emotional factors and just the human factors.
[01:50:06.035 --> 01:50:06.796]  The butterfly factor.
[01:50:07.356 --> 01:50:09.258]  But we're going to become more and more reliant.
[01:50:09.819 --> 01:50:17.006]  And that reliance is going to lead to judgments that are not necessarily the right ones, because they won't have that human factor.
[01:50:17.046 --> 01:50:17.306]  And I mean,
[01:50:19.048 --> 01:50:26.495]  On one hand, you know, things are expanding, but at the same time as you're expanding, the secrecy syndrome within government is expanding as well.
[01:50:26.995 --> 01:50:28.276]  That's the root of the problem.
[01:50:28.697 --> 01:50:30.158]  Government cannot be trusted.
[01:50:30.378 --> 01:50:31.379]  My family's been in it.
[01:50:31.399 --> 01:50:33.761]  You know, I've been exposed to it my entire life.
[01:50:33.781 --> 01:50:36.564]  You know, the first advice that my brother would give you as a U.S.
[01:50:36.724 --> 01:50:38.966]  Senator is, don't trust any of them.
[01:50:40.227 --> 01:50:42.569]  And that's coming from a guy on the inside.
[01:50:42.989 --> 01:50:47.912]  And the reality is, special interests continue to drive way too much of our public policy.
[01:50:47.953 --> 01:50:51.295]  And they're blinding themselves because they only care about their one issue.
[01:50:51.775 --> 01:50:54.637]  That's scientific smarts, but not wisdom.
[01:50:54.697 --> 01:50:55.878]  How does it create ripples?
[01:50:56.158 --> 01:51:09.387]  I want to come back with Dr. Nick Baggage straight ahead to talk about future trends, how do we save humanity, your phone calls, and then more on the resources of the United States and North America that could create an incredible new future.
[01:51:09.667 --> 01:51:09.819]  Yeah.
[01:51:10.285 --> 01:51:11.165]  Clean water at home.
[01:51:11.465 --> 01:51:12.566]  Clean water at the office.
[01:51:12.886 --> 01:51:13.926]  Clean water on the go.
[01:51:14.206 --> 01:51:20.108]  The Berkey Guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[01:51:20.448 --> 01:51:23.249]  Thousands of satisfied customers can't be wrong.
[01:51:23.610 --> 01:51:27.651]  For free shipping within the US, go to GoBerkey.com or call 877-886-3653.
[01:51:27.771 --> 01:51:27.971]  That's 877-886-3653.
[01:51:28.011 --> 01:51:29.552]  Helping thousands prepare since 2005.
[01:51:29.712 --> 01:51:29.952]  GoBerkey.com.
[01:51:39.895 --> 01:51:44.297]  More and more people are discovering the incredible benefits of alkalizing the body.
[01:51:44.377 --> 01:51:48.078]  And there's no better product for it than AlkaVision Plasma pH Drops.
[01:51:48.198 --> 01:51:58.221]  Packed with a powerful combination of the most alkaline minerals and compounds, just a few drops in water will rid your body of harmful waste and give you more vibrance and vigor than you've had in years.
[01:51:58.321 --> 01:52:00.442]  Now buy two bottles and get $10 off your order.
[01:52:00.502 --> 01:52:05.364]  Call 800-518-7615 or visit alkavision.com.
[01:52:05.484 --> 01:52:06.504]  Alkalize your body.
[01:52:06.584 --> 01:52:09.085]  Supercharge your health at alkavision.com.
[01:52:09.960 --> 01:52:11.842]  Texas is facing a killer drought.
[01:52:12.383 --> 01:52:21.293]  For 50 years, projects which could have protected us from this were sabotaged by Wall Street profiteering and the Zero Growth Anti-Science Green Agenda.
[01:52:21.854 --> 01:52:23.796]  Today, these projects will not be enough.
[01:52:24.477 --> 01:52:28.321]  We need a revolution in real science to take the lid off human progress.
[01:52:29.042 --> 01:52:29.942]  I'm Keisha Rogers.
[01:52:30.262 --> 01:52:34.283]  When you vote for me on May 27th in the Democratic runoff election for U.S.
[01:52:34.323 --> 01:52:47.626]  Senate, you will be voting to put our space program back to work, to bring online thermonuclear fusion energy, and discover how the sun influences atmospheric dynamics and climate, so we can control these things for the benefit of mankind.
[01:52:48.166 --> 01:52:50.087]  We must stop this fracking nonsense.
[01:52:50.547 --> 01:52:52.448]  Shell gas is not an economic boom.
[01:52:52.688 --> 01:52:54.368]  It's a backwards strategy for doom.
[01:52:54.708 --> 01:53:03.952]  Vote for me, Kesha Rogers, in the Democratic runoff on May 27th to reject Wall Street sabotage and ensure a fruitful and productive future for Texas and the nation.
[01:53:04.192 --> 01:53:06.212]  I'm Kesha Rogers and I authorize this message.
