[00:00:02.017 --> 00:00:04.842]  Coast to Coast, direct from Austin.
[01:22:51.708 --> 01:22:53.489]  Call for your free copy at 1-800-686-2237.
[01:22:54.550 --> 01:22:57.732]  When investing, always proceed with caution.
[01:22:58.152 --> 01:22:58.752]  Again, call 1-800-686-2237.
[01:22:58.792 --> 01:23:00.673]  Exercise your legal right to trade metals privately.
[01:23:00.693 --> 01:23:00.753]  1-800-686-2237.
[01:23:09.682 --> 01:23:14.645]  My Magic Mud is a tooth whitening powder that removes plaque and detoxifies your mouth.
[01:23:15.105 --> 01:23:19.748]  It's safe for your enamel, giving you a beautiful polish and a dentist-like clean after every use.
[01:23:20.148 --> 01:23:24.011]  My Magic Mud is also the perfect remedy for pain caused by sensitivity.
[01:23:24.391 --> 01:23:27.573]  It strengthens your teeth and gums for a strong, healthy smile.
[01:23:27.833 --> 01:23:31.075]  The ingredients are 100% natural and it's safe for children.
[01:23:31.335 --> 01:23:35.417]  Simply brush with My Magic Mud right before bedtime for a cleaning you can count on.
[01:23:36.058 --> 01:23:37.619]  Visit MyMagicMud.com.
[01:23:38.760 --> 01:23:43.623]  Next to water and food, you need a safe, storable fuel supply for your preparedness needs.
[01:23:44.084 --> 01:23:45.825]  Spare fuel is the answer.
[01:23:46.085 --> 01:23:49.547]  Spare fuel can be used in any gas-powered vehicle or generator.
[01:23:49.847 --> 01:23:53.650]  Spare fuel is perfect for any unforeseen out-of-gas emergencies.
[01:23:54.050 --> 01:24:00.375]  Unlike gasoline, spare fuel is safe to store with your other supplies, and it can be stored for many years.
[01:24:00.775 --> 01:24:04.237]  Go to GetSpareFuel.com for special pricing.
[01:24:04.637 --> 01:24:06.178]  That's GetSpareFuel.com.
[01:24:10.984 --> 01:24:16.091]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[01:24:16.792 --> 01:24:19.055]  Because there's a war on for your mind.
[01:24:22.551 --> 01:24:25.134]  Welcome back to the Alex Jones Show on this Monday, August 25, 2014.
[01:24:25.314 --> 01:24:27.396]  I'm David Knight here in Austin.
[01:24:27.996 --> 01:24:33.262]  We're going to have Alex Jones interview with Joe Rogan at the bottom of the hour in the next segment, actually.
[01:24:33.962 --> 01:24:38.186]  Before we do, though, in this segment, I want to go over some more tech news that came out last week.
[01:24:38.227 --> 01:24:41.209]  And it's not just technology news, it's also political news.
[01:24:41.430 --> 01:24:44.172]  It has a very definite political spin to it.
[01:24:44.533 --> 01:24:45.273]  Just last Monday,
[01:24:45.854 --> 01:24:52.056]  The Federal Government started talking about how they want to mandate vehicle-to-vehicle communication.
[01:24:52.096 --> 01:25:06.241]  This is the National Highway Traffic Safety Administration, and they want to mandate your cars sending radio signals back and forth to each other, transmitting data about the car speed, the direction, the position to other cars that are in the same area.
[01:25:08.129 --> 01:25:09.170]  It's news to me, actually.
[01:25:09.190 --> 01:25:16.074]  I hadn't noticed this yet, but they're going to mandate that all new cars have rear-view cameras by 2018 as well.
[01:25:16.114 --> 01:25:17.015]  That's something different.
[01:25:17.335 --> 01:25:19.977]  That's something else that you're going to wind up paying for.
[01:25:20.537 --> 01:25:27.022]  But this V-to-V communication is something that you really ought to stop and consider what's going on.
[01:25:27.062 --> 01:25:35.227]  Of course, the transportation system is very important to the government as a military logistical aspect to it.
[01:25:35.587 --> 01:25:37.389]  That's why we have our interstate system.
[01:25:38.189 --> 01:25:42.892]  Our interstate system was enacted after World War II and of course it was under President Eisenhower.
[01:25:43.513 --> 01:26:03.226]  Before World War II, Eisenhower had written essentially, it was either a book or a pamphlet, about a trip that he took with a large military contingent going from one area of the Northeast to another area and how difficult it was to move from that one part of the country to the other part of the country because the road system could not support the military vehicles.
[01:26:03.806 --> 01:26:07.889]  Then of course during World War II they got a good look at Hitler's Autobahn and said,
[01:26:08.590 --> 01:26:09.450]  That's what we need.
[01:26:10.331 --> 01:26:16.857]  It was sold to the American public essentially as a way, as a convenience for our traffic, but that was really their concern.
[01:26:17.638 --> 01:26:24.144]  Greasing the skids and having logistical support facilitated by some kind of an Audubon facility.
[01:26:24.184 --> 01:26:25.125]  That's why Hitler built it.
[01:26:25.285 --> 01:26:26.927]  That's why the US government built it.
[01:26:26.967 --> 01:26:28.528]  They want to control transportation.
[01:26:28.909 --> 01:26:32.152]  It's a very important control node for the public.
[01:26:33.069 --> 01:26:47.227]  And I remember back in the late 80s early 90s going to a Raleigh City Council meeting where some city councilor had just gone to Russia and she was gushing about the fact that you could ride the subways there for just a nickel.
[01:26:48.167 --> 01:26:51.530]  And we need that kind of transportation in this small town.
[01:26:51.570 --> 01:26:53.612]  And so we've seen this happening over and over again.
[01:26:53.632 --> 01:26:56.174]  The small towns want to get these light rail systems.
[01:26:56.194 --> 01:26:57.875]  They can get a lot of money from the government.
[01:26:58.195 --> 01:26:59.296]  But nobody wants to ride them.
[01:26:59.316 --> 01:27:01.978]  They're not very effective because they're not individualized.
[01:27:02.679 --> 01:27:06.061]  Now they're coming up with what they call self-driving cars.
[01:27:06.562 --> 01:27:09.244]  I think a better term is robotic cars.
[01:27:10.005 --> 01:27:12.106]  These are not self-driving cars.
[01:27:12.146 --> 01:27:14.849]  What you have now is a car where you drive yourself.
[01:27:15.731 --> 01:27:21.276]  What you're going to have is a car that is controlled by computer software that is reporting back to the government.
[01:27:21.316 --> 01:27:29.222]  And one of the aspects that they're going to have with these cars is when they interact with each other, trying to correct accident situations.
[01:27:29.322 --> 01:27:34.207]  And what's going to happen initially is you're going to have some computer-driven cars, and it's coming very quickly.
[01:27:34.907 --> 01:27:45.099]  It was just back in April that they started talking about how the legislative hurdles are being taken down for testing on the roads in Europe as well as in America.
[01:27:45.119 --> 01:27:52.568]  And all the car manufacturers want these legislative obstacles taken down so they can move forward with their research and do final testing on the highway.
[01:27:53.228 --> 01:27:54.049]  But it's more than that.
[01:27:54.867 --> 01:28:00.715]  Our government is actually pushing to mandate V-to-V communication, vehicle-to-vehicle communication.
[01:28:01.315 --> 01:28:04.419]  Think about the problems and what can go wrong with that, of course.
[01:28:05.578 --> 01:28:12.220]  That allows hackers to come in and communicate that lets anybody look at what you're doing.
[01:28:12.860 --> 01:28:18.202]  A hacker can break into your car then and take over the controls of your car if it's operating that way.
[01:28:18.222 --> 01:28:20.443]  And of course we've seen that happen with the Internet of Things.
[01:28:20.843 --> 01:28:27.085]  It wasn't that long ago that General Petraeus was bragging about the fact that your toaster oven and your refrigerator are going to be listening to you.
[01:28:27.125 --> 01:28:34.067]  We've now seen hackers go in and take over refrigerators that were hooked together on an Internet of Things within a house system.
[01:28:34.947 --> 01:28:36.929]  Very unsophisticated controls on that.
[01:28:36.949 --> 01:28:39.231]  They turned them into spam bots.
[01:28:39.371 --> 01:28:39.771]  That's right.
[01:28:39.891 --> 01:28:42.733]  Spam coming out of your refrigerator, but not the kind of spam you eat.
[01:28:43.454 --> 01:28:44.375]  That's what they can do.
[01:28:44.415 --> 01:28:46.796]  They can be more malicious in this type of thing.
[01:28:47.157 --> 01:28:49.719]  But there also is an interesting take on this.
[01:28:49.779 --> 01:28:54.483]  We covered on the Nightly News last week about the idea that if the cars are talking to each other,
[01:28:55.541 --> 01:29:04.510]  And working out what's going to happen as a crash is imminent, they might start doing some arbitration based on who is in the individual cars.
[01:29:05.231 --> 01:29:11.598]  Are they going to drive your car over the side of the cliff because there are more people in the other car than there are in your car?
[01:29:12.098 --> 01:29:15.502]  Or maybe there's younger people in the other car than in your car.
[01:29:16.002 --> 01:29:21.003]  Or maybe there's an insurance equation that comes into the equation here.
[01:29:21.043 --> 01:29:31.065]  Maybe the insurance companies are looking at it and saying, well, send a cheaper car over the cliff because we'll have less of a liability in this that we have to pay for.
[01:29:31.706 --> 01:29:33.046]  A lot of things can happen with it.
[01:29:33.146 --> 01:29:41.668]  But the main thing is the concern that all this information is going to be stored and sent back and controlled by the government, that they will then
[01:29:42.168 --> 01:29:47.692]  Monitor everything that you do, as we see with the new Corvettes, looking at how fast people are accelerating.
[01:29:48.072 --> 01:29:59.020]  Use that to raise your insurance rates, to drive the few remaining manual drivers out of the business of driving their own cars, and have the government control all transportation.
[01:29:59.040 --> 01:29:59.560]  We'll be right back.
[01:29:59.580 --> 01:30:00.261]  We're on the march.
[01:30:00.761 --> 01:30:02.382]  The Empire's on the run.
[01:30:03.283 --> 01:30:05.965]  Alex Jones and the GCN Radio Network.
[01:30:11.616 --> 01:30:17.563]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[01:30:17.783 --> 01:30:21.967]  Most people know that iodine deficiency has been a crisis around the world.
[01:30:22.348 --> 01:30:26.913]  Iodine is key to so many of the body's functions, especially the thyroid.
[01:30:27.313 --> 01:30:29.935]  I discovered a product being developed by Dr. Group.
[01:30:30.235 --> 01:30:35.437]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[01:30:35.678 --> 01:30:42.561]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[01:30:43.082 --> 01:30:46.844]  And the results that I personally have had have been life-changing.
[01:30:47.204 --> 01:30:51.986]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[01:30:52.326 --> 01:30:53.167]  This is innovating.
[01:30:53.447 --> 01:31:00.750]  And the best part is it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[01:31:00.930 --> 01:31:04.991]  For a limited time, experience the ancient power of Survival Shield X2.
[01:31:05.191 --> 01:31:10.393]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[01:31:11.351 --> 01:31:14.854]  The government's Department of Homeland Security is buying up loads of ammo.
[01:31:15.014 --> 01:31:18.977]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:31:19.298 --> 01:31:20.739]  Can you put two and two together?
[01:31:21.079 --> 01:31:28.666]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[01:31:28.926 --> 01:31:29.787]  But for how long?
[01:31:30.067 --> 01:31:32.068]  Go to infidelbodyarmor.com.
[01:31:32.289 --> 01:31:36.332]  Spelled I-N-F-I-D-E-L bodyarmor.com.
[01:31:36.712 --> 01:31:37.873]  Infidel Body Armor.
[01:31:38.594 --> 01:31:39.535]  Just won't quit.
[01:31:41.468 --> 01:31:48.352]  I'm David Hall, founder of Diamond Gusset, where we are proud of our 100% grown and sewn American-made jeans.
[01:31:48.733 --> 01:31:56.077]  Whether you're out for dinner, working on the farm, or on the road, Diamond Gusset Jeans offers a full spectrum of style and sizes for any occasion.
[01:31:56.657 --> 01:32:01.180]  Our loyal customers enable us to continue sponsoring Liberty Media outlets.
[01:32:02.220 --> 01:32:07.004]  Use promo code FREEDOM to receive a 15% discount at gusset.com.
[01:32:07.524 --> 01:32:10.486]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[01:32:10.706 --> 01:32:17.771]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[01:32:17.871 --> 01:32:20.033]  But it's not just the air outside that's toxic.
[01:32:20.213 --> 01:32:25.336]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[01:32:25.517 --> 01:32:30.440]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[01:32:30.660 --> 01:32:33.722]  There are more than 42 million smokers in the United States.
[01:32:33.983 --> 01:32:37.845]  Well over a thousand types of mold and mildew linked to numerous conditions.
[01:32:38.066 --> 01:32:42.289]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[01:32:42.389 --> 01:32:52.416]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[01:32:52.616 --> 01:32:56.439]  Made with organic and wild cultivated herbs and manufactured in the US
[01:32:57.020 --> 01:33:03.388]  The new InfoWars Live Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[01:33:03.528 --> 01:33:07.514]  Now available exclusively at InfoWarsLive.com or by calling toll free 888-253-3139.
[01:33:22.395 --> 01:33:26.285]  You are listening to an InfoWars.com Frontline Report.
[01:33:26.786 --> 01:33:30.676]  If you are receiving this transmission, you are the resistance.
[01:33:39.997 --> 01:33:41.458]  Welcome back to the Alex Jones Show.
[01:33:41.958 --> 01:33:46.439]  As I've been pointing out, we have an interview coming up with Alex Jones and Joe Rogan.
[01:33:46.459 --> 01:33:58.203]  Joe Rogan was in the Austin area last week performing, and Alex had an interview with him talking about essentially the whole spectrum of what's going on with current events, politics, that sort of thing.
[01:33:58.243 --> 01:33:59.444]  But before we go to that interview,
[01:34:00.004 --> 01:34:04.029]  I want to let you know that this hour of the Alex Jones Show is brought to you by Occupower.
[01:34:04.069 --> 01:34:06.592]  Now this is a new product that we have here at InfoWars Life.
[01:34:07.133 --> 01:34:12.500]  It's based on the same regenerative principles as DNA Force at a more affordable price.
[01:34:12.540 --> 01:34:16.965]  It focuses on assisting the natural function of healthy eyes nutritionally.
[01:34:17.606 --> 01:34:20.527]  Not through surgery, not through harsh pharmaceutical drugs.
[01:34:20.547 --> 01:34:26.408]  It's a new super eye formula that's nutraceuticals available in a limited batch supply only.
[01:34:26.428 --> 01:34:29.969]  It's only been out for a few days and we've already sold more than half of it.
[01:34:30.409 --> 01:34:35.650]  It's going to take us another six to eight weeks to do another run so you might want to move on that right away.
[01:34:35.710 --> 01:34:41.531]  That's at InfoWars.com forward slash eyes or you can find it at InfoWarsShop.com.
[01:34:42.051 --> 01:34:45.132]  I know I had an aunt who suffered from macular degeneration
[01:34:45.832 --> 01:34:54.858]  And the best thing that you can do for macular degeneration, which is something that occurs to people as they get older, is nutritional supplements.
[01:34:55.218 --> 01:34:57.200]  And of course, that's exactly what this is.
[01:34:57.260 --> 01:34:59.681]  Addressing the natural function of your eyes.
[01:34:59.721 --> 01:35:04.905]  It doesn't have to get to the point that affects you later in life, middle age, old age of macular degeneration.
[01:35:05.285 --> 01:35:08.487]  That is something that you can head off with nutritional stuff.
[01:35:08.507 --> 01:35:12.770]  And it's something that you can really help with nutritional support from the
[01:35:13.430 --> 01:35:13.650]  Thank you.
[01:35:35.316 --> 01:35:38.381]  Let's go to this interview that Alex Jones had with Joe Rogan.
[01:35:38.421 --> 01:35:45.013]  As I mentioned, they basically cover the waterfront on a variety of subjects when Joe Rogan was here just last week in Austin.
[01:35:55.998 --> 01:36:04.662]  About six and a half years ago, Obama was president-elect, and I sat in here in this very green room at Cap City Comedy Club, Joe.
[01:36:05.022 --> 01:36:06.963]  That video's been seen about 40 million times now.
[01:36:07.003 --> 01:36:08.123]  That's ridiculous.
[01:36:08.163 --> 01:36:08.623]  Literally.
[01:36:09.164 --> 01:36:11.224]  Like, 14 million on just one spot on YouTube.
[01:36:11.344 --> 01:36:12.025]  That's ridiculous.
[01:36:12.545 --> 01:36:19.648]  You, early on, when everybody else was saying Obama was the savior, you weren't saying you were for the Democrat or the Republican.
[01:36:19.688 --> 01:36:20.828]  I'm gonna play a clip right now.
[01:36:21.249 --> 01:36:24.210]  You were saying, why does anybody expect him to be any different?
[01:36:25.511 --> 01:36:28.633]  And it was like right when he was president-elect or right when he got out of office.
[01:36:28.753 --> 01:36:35.857]  It's pretty obvious that there's some gigantic financial institutions that have been pulling the strings of politicians in this country for a long time.
[01:36:36.238 --> 01:36:43.082]  And just the fact that we have it set up where they can donate millions of dollars to these guys' funds, these guys' campaigns.
[01:36:43.422 --> 01:36:46.224]  I mean, how do we not expect it all to go bad?
[01:36:46.684 --> 01:36:49.206]  They put so much into him, built him up as his big brand name.
[01:36:49.226 --> 01:36:49.907]  What's your take on that?
[01:36:50.067 --> 01:36:50.827]  Well, you know what, man?
[01:36:50.847 --> 01:36:51.508]  I don't even think...
[01:36:52.308 --> 01:36:53.510]  Obama is to blame.
[01:36:54.090 --> 01:36:54.711]  I really don't.
[01:36:54.891 --> 01:36:57.174]  I don't think there's an individual that's to blame.
[01:36:58.055 --> 01:37:08.848]  I think that what we're looking at, and I'm obviously no political expert by any means, but as a person who's observing a system, a person who's observing
[01:37:09.489 --> 01:37:22.759]  This strange society that we live in and how it's influenced by money and corporations and how politicians are beholden to so many different groups before they get into any positions of power.
[01:37:23.579 --> 01:37:25.961]  It's incredibly difficult to change anything.
[01:37:26.501 --> 01:37:33.444]  And it's not like this statement about Obama as President or Obama as a person.
[01:37:33.724 --> 01:37:54.613]  It's more that the system is so intertangled, it's so intertwined with political interest groups and with lobbyists and with corporations having mad control over the political system, over who gets represented, which party, you know, who represents which party.
[01:37:54.973 --> 01:37:57.996]  The people that have the most money historically have done the best.
[01:37:58.376 --> 01:38:00.759]  I mean, it's like a big, crazy money grab.
[01:38:00.999 --> 01:38:08.466]  And then these people get into these positions of power and I don't think they have nearly as much control as we'd like to think they do.
[01:38:08.966 --> 01:38:15.052]  And I think he gets into this position of power and I think it's probably just a melee in there.
[01:38:15.573 --> 01:38:19.957]  A melee of money and lobbyists and fucking
[01:38:20.497 --> 01:38:27.658]  The military-industrial complex, and influence of foreign leaders, and chaos, and threats of terrorism.
[01:38:28.238 --> 01:38:29.379]  Jesus Christ!
[01:38:29.459 --> 01:38:31.679]  I mean, could you imagine that guy's job?
[01:38:31.779 --> 01:38:32.959]  It's an impossible job!
[01:38:33.019 --> 01:38:40.221]  It's an impossible job for any person, for any person, for any one person to try to turn this crazy ship around.
[01:38:40.601 --> 01:38:44.701]  So I didn't have any faith in his ability to do it, but I bet nobody can do that job.
[01:38:45.122 --> 01:38:47.062]  I think that job is almost impossible.
[01:38:48.022 --> 01:38:59.026]  It's almost impossible to be some person who's going to make everybody happy and who's also going to make all the people that got you into power happy and then make the culture happy.
[01:38:59.046 --> 01:39:00.146]  Well, that's a true story.
[01:39:00.226 --> 01:39:06.989]  What's in the movie, Nixon with Oliver Stone that he produced, where Nixon goes out to the memorial at night.
[01:39:08.027 --> 01:39:11.229]  And all the anti-war folks come up to him and all the anti-Nixon people.
[01:39:11.250 --> 01:39:13.391]  He goes, look, it's a big beast, a big machine.
[01:39:13.431 --> 01:39:14.172]  I can't stop it.
[01:39:15.253 --> 01:39:22.138]  I think that's exactly... I mean, I think the beast that Nixon faced was probably still way too big for anybody to handle.
[01:39:22.398 --> 01:39:25.520]  But I think that the beast Obama faces is far bigger.
[01:39:26.101 --> 01:39:27.602]  It's far crazier.
[01:39:27.802 --> 01:39:28.643]  It's the whole thing.
[01:39:28.703 --> 01:39:32.405]  It's just... And it's... The stakes are higher because
[01:39:33.386 --> 01:39:43.010]  Because the wars we're in are so preposterous after Vietnam, there's this sort of despair that happens when people realize, like, we didn't learn anything.
[01:39:43.590 --> 01:39:44.791]  We didn't learn anything.
[01:39:45.211 --> 01:39:54.035]  We're still involved in quagmires in other countries that cost massive, massive amounts of lives, both Americans and other people.
[01:39:54.615 --> 01:39:55.996]  We get caught in these things and
[01:39:56.796 --> 01:39:58.496]  They're incredibly disappointing for people.
[01:39:58.757 --> 01:40:03.258]  When we look at our culture, I think America likes to be a proud country.
[01:40:03.278 --> 01:40:09.599]  We like to look at ourselves as really, like, a special type of people.
[01:40:09.919 --> 01:40:11.800]  We're the children of immigrants.
[01:40:12.220 --> 01:40:16.181]  The crazy people that came here when everybody else was banking on Europe, and we were like,
[01:40:16.821 --> 01:40:17.622]  Let's get on a boat.
[01:40:17.702 --> 01:40:20.965]  And hundreds of years ago, those were our ancestors, and this is where we are today.
[01:40:21.405 --> 01:40:33.276]  But if you look at our actions, it's depressing for people to look at the actions of their country and not totally be able to defend something we've done militarily.
[01:40:33.296 --> 01:40:37.880]  You know, when people look at that and they go, I don't, you know, there's a lot of people that I know that are patriots.
[01:40:38.180 --> 01:40:47.433]  A lot of people that I know that are veterans, that love America, that believe in the military, and they're very upset with the way the direction of these wars has gone.
[01:40:48.334 --> 01:40:52.820]  Very upset with the image that it's given America worldwide.
[01:40:53.281 --> 01:40:54.383]  You know, there's the famous
[01:40:56.277 --> 01:41:05.942]  Point that many people had right after September 11th was this is an incredible time where there was so much sympathy of these other nations.
[01:41:06.263 --> 01:41:09.304]  They were so on the side of America that America had been attacked.
[01:41:09.524 --> 01:41:10.245]  This is horrible.
[01:41:10.265 --> 01:41:13.186]  The whole world was watching and within a period of a few years,
[01:41:14.347 --> 01:41:19.549]  Our actions were so f***ed up that we lost all that sympathy.
[01:41:19.569 --> 01:41:28.552]  There was this moment where America had this position of love, where the whole world was like, hey, we're sorry that happened to you.
[01:41:29.072 --> 01:41:42.297]  And by the actions, the mistakes, the push, the pull, whatever it was that led us from September 11, 2001 to where we are in 2014, whatever it is that led us to that, it bums a lot of people out.
[01:41:43.936 --> 01:41:46.297]  Where does your gut tell you the country's going?
[01:41:46.477 --> 01:41:53.319]  Because so many people that the metrics show towards some type of collapse, not just here, but worldwide.
[01:41:53.339 --> 01:41:56.440]  I know you personally have been moving towards getting off the grid some.
[01:41:57.141 --> 01:41:59.962]  Well, I think getting off the grid's a good idea just because the grid is goofy.
[01:42:00.682 --> 01:42:05.663]  If you could figure out a way to make your own electricity and get your own water out of the ground, like, why would you not do that?
[01:42:05.723 --> 01:42:09.585]  As long as you're testing your water and you know that your water's good, it just seems awesome.
[01:42:10.385 --> 01:42:13.010]  This seems like a cool thing to be able to get your electricity from the sun.
[01:42:13.711 --> 01:42:16.916]  But, um, I don't think necessarily civilization's gonna collapse.
[01:42:17.457 --> 01:42:21.344]  Uh, I think people far smarter than me have engineered this thing.
[01:42:22.810 --> 01:42:28.115]  I just think that we're just in a weird period of life.
[01:42:28.736 --> 01:42:30.978]  We're also in a weird period of information.
[01:42:30.998 --> 01:42:33.000]  It's a weird period of like the news.
[01:42:33.020 --> 01:42:34.882]  You know, like this Edward Snowden stuff.
[01:42:35.863 --> 01:42:40.828]  You know, Glenn Greenwald and the ability to distribute a big crazy story like that.
[01:42:40.848 --> 01:42:41.729]  It's almost like a pre-singularities.
[01:42:41.789 --> 01:42:44.270]  Like smaller waves building up to bigger waves.
[01:43:01.451 --> 01:43:04.634]  I mean, that's how I knew about the NSA and the hubs and the major buildings.
[01:43:04.714 --> 01:43:08.997]  Remember, like, in 1999, I'd be telling you about that stuff and how they were listing everything?
[01:43:09.078 --> 01:43:13.842]  Dude, you thought that they were spying on everything way before anybody did.
[01:43:14.142 --> 01:43:15.383]  But I'm not cheating my horn.
[01:43:15.463 --> 01:43:16.764]  I wasn't psychic.
[01:43:16.804 --> 01:43:17.905]  Yeah, but it's not just that.
[01:43:17.925 --> 01:43:18.626]  It was in the documents.
[01:43:18.646 --> 01:43:20.007]  You had the documents.
[01:43:20.047 --> 01:43:21.008]  You had the documents.
[01:43:21.888 --> 01:43:26.953]  One thing that I always tell everybody, like, the first video that I ever saw
[01:43:27.293 --> 01:43:28.654]  That made me go, what?
[01:43:28.894 --> 01:43:29.935]  They do that?
[01:43:30.675 --> 01:43:30.975]  That's real?
[01:43:47.845 --> 01:43:50.707]  There's a peaceful protest in order to make it non-peaceful.
[01:43:50.967 --> 01:44:00.613]  These guys come in with government-issue boots, ski masks, fuck everything up, smash things, and then they turn it into a war zone, so then the cops get to move in and arrest everybody.
[01:44:00.873 --> 01:44:02.754]  They made the whole thing a no-protest zone.
[01:44:03.034 --> 01:44:06.256]  These guys, they would hold up in some house somewhere, right?
[01:44:06.276 --> 01:44:07.797]  Yeah, they got to pay for their house.
[01:44:08.737 --> 01:44:10.318]  And then they negotiated them free.
[01:44:10.679 --> 01:44:11.459]  They got free.
[01:44:11.799 --> 01:44:14.621]  So these guys, they smashed all these windows.
[01:44:14.661 --> 01:44:15.962]  And they had the Delta Force running.
[01:44:16.923 --> 01:44:19.083]  That even came out, I mean, people in Seattle knew about that.
[01:44:19.583 --> 01:44:22.664]  I was being called a conspiracy theorist just because I had the local newspapers from there.
[01:44:22.824 --> 01:44:24.804]  It sounds so crazy.
[01:44:25.065 --> 01:44:26.745]  If someone tells you that, you go, that's crazy.
[01:44:26.945 --> 01:44:32.806]  But then you find out that is actually a tactic that gets used to break up protests.
[01:44:33.346 --> 01:44:43.588]  Like, they will hire someone, I don't know with what account, but the same type of account they use, you know, something that doesn't have to be, you know, doesn't have to be
[01:44:44.574 --> 01:44:46.976]  I mean, how would you organize something like that?
[01:44:47.016 --> 01:44:47.857]  How do you tell somebody?
[01:44:47.877 --> 01:44:50.739]  I mean, are they allowed to say, hey, we're going to hire you guys?
[01:44:53.321 --> 01:44:57.265]  Well, that's the report from the interview with Alex Jones and Joe Rogan.
[01:44:57.685 --> 01:45:00.928]  That is now up on our YouTube channel, so check that out.
[01:45:00.968 --> 01:45:05.912]  We're going to have an extended version of that going up in the next day or so that'll be up on YouTube.
[01:45:07.290 --> 01:45:16.813]  Interesting to hear Joe Rogan talking about how it was Alex Jones that first woke him up, first time he was like, a whoa moment, you know, when he saw one of Alex Jones' documentaries.
[01:45:17.754 --> 01:45:23.636]  And that's something that you can pass on to other people with a membership to Prison Planet TV.
[01:45:23.656 --> 01:45:31.578]  It lets you not only see our nightly news every night, but it lets you have access to all of Alex's documentaries and share that with other people.
[01:45:32.078 --> 01:45:34.199]  Eleven of you can watch it simultaneously.
[01:45:34.259 --> 01:45:36.500]  So it's one way that you can support our operation and
[01:45:37.000 --> 01:45:37.601]  Wake people up!
[01:45:37.841 --> 01:45:39.803]  Maybe it'll be somebody like Joe Rogan.
[01:45:39.843 --> 01:45:40.304]  Who knows?
[01:45:40.985 --> 01:45:46.551]  We were talking just before the break and just before the interview about what's happening to our transportation.
[01:45:46.571 --> 01:45:51.296]  We're going to see a massive revolution in transportation in just the next few years.
[01:45:51.957 --> 01:45:57.923]  Most people believe that it's going to happen within the next six years that we're going to see driverless cars.
[01:45:58.564 --> 01:46:00.467]  Or as they like to call them, self-driving cars.
[01:46:00.487 --> 01:46:02.049]  No, actually they're going to be robotic cars.
[01:46:02.069 --> 01:46:13.503]  They're going to be computer-driven cars that are going to be passing and recording a lot of information onto the government, onto insurance companies, and it's going to radically change our lives.
[01:46:14.064 --> 01:46:14.664]  A lot of people.
[01:46:15.405 --> 01:46:22.067]  ...are now currently working as drivers in one capacity or another, whether it's about as a taxi driver, whether it's a truck driver.
[01:46:22.647 --> 01:46:30.389]  All of those people's jobs are going to be in jeopardy once we go to self-driving automobiles, or robotic cars and trucks.
[01:46:31.189 --> 01:46:41.812]  One of the ways you can see this happening, one of the ways that Big Brother is moving in, of course, is going to be with all kinds of recordings about, black box type of recordings, about what you're doing.
[01:46:41.912 --> 01:46:44.533]  And not just for the sake of an accident.
[01:46:45.353 --> 01:46:49.796]  One of the first places we see this happening is from a story by the LA Times at the end of last week.
[01:46:50.776 --> 01:46:54.378]  A new Corvette will record every move that a valet driver makes.
[01:46:54.418 --> 01:46:58.321]  And they're talking about the fact that you're going to now have an option with new Corvettes.
[01:46:58.401 --> 01:47:00.422]  It's about an $1,800 add-on option.
[01:47:00.862 --> 01:47:05.205]  And of course, all this technology is going to make cars a lot more expensive, of course.
[01:47:05.965 --> 01:47:13.568]  But anyway, for $1,800 now, you can get something so that when you turn the keys over to somebody and they park your car, you can know if they went joyriding in it.
[01:47:13.608 --> 01:47:20.790]  It's going to record data like speed, engine RPM, which gears were used, even the highest level of g-force is incurred.
[01:47:20.810 --> 01:47:26.752]  It's also going to have a video recording from the driver's perspective, recording on a high-definition camera.
[01:47:26.792 --> 01:47:29.573]  You'll be able to watch it inside the car.
[01:47:29.593 --> 01:47:31.794]  You'll be able to take it out on a card.
[01:47:32.674 --> 01:47:41.057]  Now, last Monday, the federal transportation officials began drafting regulations for cars to start communicating with each other electronically.
[01:47:41.377 --> 01:47:48.279]  And as they point out in the LA Times, that's going to pave the way for 100% monitoring of all vehicle activity.
[01:47:48.839 --> 01:47:53.921]  You see, it's not just going to be for Corvette owners who want to monitor their valet.
[01:47:54.441 --> 01:47:56.222]  That's the way they're going to sell it initially.
