[00:00:00.009 --> 00:00:01.071]  Direct from Austin.
[01:43:24.879 --> 01:43:26.700]  I mean, I think they've gone completely insane.
[01:43:26.720 --> 01:43:29.261]  I mean, everything's racist with them.
[01:43:29.301 --> 01:43:30.182]  It's just race baiting.
[01:43:30.702 --> 01:43:32.303]  You know, one thing after another, after another.
[01:43:32.643 --> 01:43:35.465]  They create tension between people to divide everybody.
[01:43:35.505 --> 01:43:41.328]  That's all they want to do is divide everybody and bust them down and make them, you know, with this white guilt and all this other junk.
[01:43:41.749 --> 01:43:42.389]  It's ridiculous.
[01:43:42.449 --> 01:43:43.149]  It's just a scythe.
[01:43:43.169 --> 01:43:43.890]  It's a mind game.
[01:43:46.093 --> 01:43:49.715]  I mean, it's really starting to get to me because, I mean, these people are insane.
[01:43:50.015 --> 01:43:56.319]  And there's an article out today that Democrats are ripping Obama, saying he's aloof, detached, acting bizarre.
[01:43:57.159 --> 01:43:58.640]  That's in the Weekly Standard.
[01:44:00.061 --> 01:44:02.743]  But now Boehner's saying that he doesn't even want to impeach Obama.
[01:44:03.103 --> 01:44:09.086]  It's like Hulk Hogan and the Iron Sheik on stage are enemies, but back in the, you know, behind the scenes, they're buddy-buddy hanging out.
[01:44:09.306 --> 01:44:10.107]  That's all that's going on.
[01:44:12.006 --> 01:44:13.328]  Man, it's making me sick.
[01:44:13.548 --> 01:44:17.774]  And I gotta tell you, we could take a hundred million third world people.
[01:44:18.275 --> 01:44:20.538]  There's over six billion poor people worldwide.
[01:44:20.558 --> 01:44:24.724]  I mean, I was watching some liberal lady last night.
[01:44:25.925 --> 01:44:32.667]  On an episode of Naked and Afraid, and it was all about how the man needs to do what she says, or his rating isn't high.
[01:44:32.687 --> 01:44:33.767]  And I watched three episodes.
[01:44:34.107 --> 01:44:40.069]  Each episode is about a man submitting is what makes him a great man, and how men are bad, and men from the South are bad.
[01:44:40.089 --> 01:44:41.489]  You can see how they script it.
[01:44:41.509 --> 01:44:42.209]  It's all staged.
[01:44:43.169 --> 01:44:46.650]  And only men that do what they're told are good.
[01:44:46.670 --> 01:44:49.491]  And so it's all about how men are bad for survival.
[01:44:50.666 --> 01:44:57.268]  And then she goes, I visited Tanzania with my boyfriend and he got robbed and killed but I hid.
[01:44:57.288 --> 01:44:59.769]  And there it was right there.
[01:45:00.249 --> 01:45:02.610]  She went to Tanzania to be a liberal trendy.
[01:45:03.291 --> 01:45:06.912]  Her boyfriend got murdered when she was there trying to help the Tanzanians.
[01:45:08.157 --> 01:45:10.638]  And then she's still there henpecking the male guy.
[01:45:10.658 --> 01:45:14.040]  And it's like every show I watch is just propaganda.
[01:45:14.560 --> 01:45:16.801]  And of course, why wasn't he armed in Tanzania?
[01:45:17.101 --> 01:45:19.082]  Why was the crime so high in Tanzania?
[01:45:19.422 --> 01:45:23.704]  Well, one of the things that my mom taught me when I was young was to never run from your problems because they're going to follow you.
[01:45:24.084 --> 01:45:27.345]  I mean, these people are running from their problems in Central America, but guess what?
[01:45:27.365 --> 01:45:28.566]  Those problems are still going to follow.
[01:45:28.786 --> 01:45:30.847]  They're still going to have issues they're going to have to deal with.
[01:45:31.047 --> 01:45:32.908]  There's no sense in running from your problems.
[01:45:33.148 --> 01:45:33.408]  That's weak.
[01:45:34.048 --> 01:45:40.271]  You stay there, you fix your country where you're at, and you get the liberty in place, you get the freedom, and you enjoy your life on your own.
[01:45:40.351 --> 01:45:41.731]  Running from it doesn't do anything.
[01:45:42.011 --> 01:45:44.112]  All that does is make it worse for everyone who's still there.
[01:45:44.372 --> 01:45:45.613]  It's weak-minded thinking.
[01:45:46.613 --> 01:45:46.953]  I agree.
[01:45:46.973 --> 01:45:49.154]  Well, please get on the phone with Adon Salazar.
[01:45:49.174 --> 01:45:52.696]  We need to get an article out about the sheriff saying he's going to arrest people.
[01:45:54.637 --> 01:45:55.237]  Standoff.
[01:45:55.737 --> 01:45:56.338]  High noon.
[01:45:57.758 --> 01:46:03.701]  Sheriff says he will arrest anti-open border demonstrators.
[01:46:03.821 --> 01:46:06.683]  Tomorrow's going to get very heated, or tonight, whenever it happens.
[01:46:06.763 --> 01:46:08.684]  But people here are ready for that.
[01:46:08.884 --> 01:46:10.444]  Yeah, because I heard the buses are coming tonight.
[01:46:10.905 --> 01:46:11.785]  Or will it be tomorrow?
[01:46:11.825 --> 01:46:13.366]  I heard they're rolling them in real late at night.
[01:46:13.886 --> 01:46:17.831]  They might try to trick people because what they've been doing is coming in around 10, 11 a.m.
[01:46:18.431 --> 01:46:23.357]  But since they know that people are here ready on both sides of this one, there's only one way in.
[01:46:23.437 --> 01:46:24.798]  It's from this side or right here.
[01:46:24.819 --> 01:46:26.801]  It's just one street to get into this place.
[01:46:27.081 --> 01:46:30.825]  So they're going to have people, protesters, blocked on one side and on the other side as well.
[01:46:31.266 --> 01:46:34.009]  So either way, this community is going to be ready to stop.
[01:46:34.249 --> 01:46:40.972]  Well, I want you to go live on the Ustream and things as soon as this happens and shoot HD.
[01:46:41.692 --> 01:46:43.333]  You guys are doing just a fabulous job.
[01:46:44.093 --> 01:46:45.493]  Just stake that place out.
[01:46:45.934 --> 01:46:51.936]  Stay there as much as you can with the team because this is happening in hundreds of places around the country.
[01:46:52.276 --> 01:46:54.237]  McAllen, you name it.
[01:46:54.577 --> 01:46:57.478]  It's just in Marietta, it's right on the edge of an affluent area.
[01:46:57.878 --> 01:47:00.339]  The people are sick of it, sick of paying for it.
[01:47:00.639 --> 01:47:01.420]  They stood up.
[01:47:02.000 --> 01:47:03.980]  That's the only reason this area is identified.
[01:47:04.461 --> 01:47:12.382]  Other people need to give us the human intelligence, the HUMET, to Infowars.com about where this is happening in other areas.
[01:47:13.003 --> 01:47:15.923]  Our problem is we don't have enough reporters to have it all covered.
[01:47:15.943 --> 01:47:24.805]  That's why we need to be able to get the funds in to get even more great reporters like Jakari Jackson and Adon Salazar and Joe Biggs and Kit Daniels and those that are with you.
[01:47:24.845 --> 01:47:26.786]  But just have Kit file more reports.
[01:47:27.546 --> 01:47:30.948]  Uh, from his car or from the hotel, but a lot happening.
[01:47:31.208 --> 01:47:33.810]  We're going to go to break and come back with Jakari Jackson's report.
[01:47:34.210 --> 01:47:36.412]  Uh, Joe Biggs, anything else from Marietta, California?
[01:47:36.972 --> 01:47:41.295]  I just want to say that true Americans stand up in the face of tyranny and we're seeing it happen everywhere.
[01:47:42.215 --> 01:47:50.741]  And there are hundreds of folks from Marietta and I guess the most was like five or six guys in brown beret, Hispanic Ku Klux Klan outfits.
[01:47:51.874 --> 01:47:56.215]  Yeah, I'm sure they'll try to come back tomorrow or tonight, whenever it gets started getting heated up.
[01:47:56.415 --> 01:48:00.596]  A lot of people start showing up around 3, 4 o'clock when they get off work.
[01:48:00.636 --> 01:48:04.537]  Today, I think people are ignoring that and coming a little bit early because they're excited for this.
[01:48:04.557 --> 01:48:05.977]  They're ready to take it on.
[01:48:06.557 --> 01:48:09.158]  So more people are showing up because the sheriff says he'll arrest people?
[01:48:09.498 --> 01:48:09.658]  Yep.
[01:48:10.458 --> 01:48:10.758]  All right.
[01:48:10.838 --> 01:48:11.058]  Indeed.
[01:48:11.438 --> 01:48:11.978]  Thank you so much.
[01:48:12.018 --> 01:48:18.579]  We'll come back from break there on the border in Marietta, California with Jakari Jackson to get his news on this.
[01:48:18.619 --> 01:48:20.980]  He's got some other angles he's going to cover as well.
[01:48:22.233 --> 01:48:24.474]  By the way, if you're a new listener, I'm not joking.
[01:48:25.594 --> 01:48:29.535]  Where I'm from in the DFW area, Granbury, Texas.
[01:48:31.615 --> 01:48:32.515]  Big city.
[01:48:33.956 --> 01:48:35.336]  They have a judge going door to door.
[01:48:36.456 --> 01:48:38.937]  You better not come out and protest or I'm going to have you arrested.
[01:48:39.797 --> 01:48:41.518]  Just reminding you you're not in America.
[01:48:41.798 --> 01:48:44.198]  Just reminding you I want to work for Kim Jong Un.
[01:48:44.498 --> 01:48:46.599]  Just reminding you I'm a sack of garbage.
[01:48:47.745 --> 01:48:57.570]  This is just like with Obama in Missouri with the True Squads saying, we will arrest you if you say he's not a Christian, and that he doesn't want to cut taxes for those making under a quarter million a year.
[01:48:57.590 --> 01:49:01.172]  I played that clip probably 20 times, or more.
[01:49:01.712 --> 01:49:02.953]  Just type in Obama True Squads.
[01:49:03.553 --> 01:49:05.354]  It's in the Obama deception.
[01:49:07.935 --> 01:49:09.196]  And this is nationwide now.
[01:49:09.216 --> 01:49:09.856]  They go, listen!
[01:49:10.637 --> 01:49:10.897]  Listen!
[01:49:12.059 --> 01:49:13.661]  You sit in your house and you shut up.
[01:49:13.701 --> 01:49:14.442]  You understand that?
[01:49:14.922 --> 01:49:17.425]  We're importing the people that are going to vote to make you our slaves.
[01:49:18.506 --> 01:49:20.829]  Because in a democracy, we can vote to make you a slave.
[01:49:21.910 --> 01:49:22.691]  Do you understand that?
[01:49:23.852 --> 01:49:25.514]  And they put it on TV with a straight face.
[01:49:25.594 --> 01:49:26.615]  I mean, my God.
[01:49:26.976 --> 01:49:31.621]  Channel 11 in Dallas should be so embarrassed of themselves for reporting on this with a straight face.
[01:49:31.801 --> 01:49:32.402]  Here's the report.
[01:49:33.180 --> 01:49:38.923]  As long as they make their statement in keeping with the law, this is America, everybody's entitled to an opinion.
[01:49:39.303 --> 01:49:43.945]  But if they break the law or impede the care of these children, then we'll enforce the law.
[01:49:43.965 --> 01:49:44.545]  These children?
[01:49:46.746 --> 01:49:48.427]  And then it goes on to say he's going door-to-door.
[01:49:49.315 --> 01:49:55.960]  But again, in that area they have ordinances where you can't sit on the side of the street with a sign anywhere.
[01:49:56.560 --> 01:49:59.182]  But they let the Tax Day guy do it, Liberty Tax and all that.
[01:49:59.202 --> 01:50:00.883]  Remember I protested that in Dallas?
[01:50:01.423 --> 01:50:03.765]  And they backed off, but then they had the Sheriff's Department attack us?
[01:50:05.026 --> 01:50:06.407]  Who's run by an Obama goon?
[01:50:06.427 --> 01:50:13.732]  And all these watchmen, this judge, all of them, they're gonna sit there
[01:50:14.955 --> 01:50:19.016]  As the watchman saying, this is America, you have a right to follow law.
[01:50:19.356 --> 01:50:20.957]  The law says in Granbury, Texas.
[01:50:21.697 --> 01:50:22.337]  Granbury, Texas.
[01:50:22.397 --> 01:50:23.258]  I can't even say the name right.
[01:50:23.998 --> 01:50:24.938]  I'm so angry, folks.
[01:50:24.978 --> 01:50:26.258]  I can't even hardly talk at this point.
[01:50:27.119 --> 01:50:28.419]  Ja'Kari Jackson's coming up.
[01:50:29.840 --> 01:50:36.882]  Please remember, ladies and gentlemen, that it is essential that you spread the word about this broadcast because we're the very tip of the spear.
[01:50:37.924 --> 01:50:39.266]  And the broadcast is exploding.
[01:50:39.286 --> 01:50:48.400]  I want to thank you all for becoming members of PrisonPlanet.tv to see all my films in HD, the nightly news, so much more when it goes out live or when it goes out taped to air.
[01:50:49.868 --> 01:50:51.729]  11 memberships for $5.95 a month.
[01:50:51.769 --> 01:50:54.710]  But if you get a year membership, 5.3 months.
[01:50:54.930 --> 01:50:55.770]  Almost half off.
[01:50:56.110 --> 01:50:58.091]  We're running it in the month of July for July 4th.
[01:50:58.451 --> 01:51:00.831]  A new declaration of independence against tyranny.
[01:51:01.432 --> 01:51:02.392]  Share your memberships.
[01:51:02.732 --> 01:51:05.473]  11 people can use each PrisonPlanet.tv membership.
[01:51:05.793 --> 01:51:07.794]  And I want to thank you all who are members.
[01:51:08.054 --> 01:51:09.054]  We couldn't do it without you.
[01:51:09.861 --> 01:51:12.763]  This hour brought to you by InfidelBodyArmor.com.
[01:51:12.823 --> 01:51:16.586]  When it hits the fan, don't be left without the body armor that will save your life.
[01:51:16.606 --> 01:51:20.128]  With prices starting at just $374.99 and ships free.
[01:51:20.328 --> 01:51:22.710]  Get yours at InfidelBodyArmor.com.
[01:51:22.810 --> 01:51:24.071]  Just won't quit.
[01:51:24.671 --> 01:51:26.753]  Hi, Ted Anderson with Midas Resources.
[01:51:27.013 --> 01:51:31.536]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:31.716 --> 01:51:33.298]  Get our 10 Reasons book free.
[01:51:33.478 --> 01:51:33.758]  Call 800-686-2237.
[01:51:33.778 --> 01:51:33.958]  That's 800-686-2237.
[01:51:39.662 --> 01:51:40.542]  Clean water at home.
[01:51:40.843 --> 01:51:41.943]  Clean water at the office.
[01:51:42.263 --> 01:51:43.324]  Clean water on the go.
[01:51:43.584 --> 01:51:49.506]  The Berkey Guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[01:51:49.826 --> 01:51:52.628]  Thousands of satisfied customers can't be wrong.
[01:51:52.988 --> 01:51:57.030]  For free shipping within the US, go to GoBerkey.com or call 877-886-3653.
[01:51:57.130 --> 01:51:57.350]  That's 877-886-3653.
[01:51:57.390 --> 01:51:58.930]  Helping thousands prepare since 2005.
[01:51:59.091 --> 01:51:59.331]  GoBerkey.com.
[01:52:09.455 --> 01:52:12.017]  Alex Jones here for InfoWars.com.
[01:52:12.237 --> 01:52:17.402]  In the month of July, we have got giant specials on everything at Madein1776.com.
[01:52:17.702 --> 01:52:22.466]  The already discounted Made in 1776 t-shirts are only $17.76.
[01:52:24.188 --> 01:52:29.072]  We have the new belt buckles that in only two weeks of sale are very close to selling out.
[01:52:29.092 --> 01:52:30.513]  There's only 500 of each.
[01:52:30.733 --> 01:52:34.837]  We're talking about Made in America belt buckles in nickel brass.
[01:52:34.917 --> 01:52:36.578]  This is more than a summer blowout special.
[01:52:36.618 --> 01:52:37.158]  We're good to go.
[01:52:55.805 --> 01:52:59.372]  Not just this July 4th weekend, but the entire month of July.
[01:52:59.632 --> 01:53:02.057]  At MadeIn1776.com.
[01:53:02.417 --> 01:53:03.599]  Molon Labe.
[01:53:03.860 --> 01:53:07.466]  You can take my gun from my cold, dead hands.
[01:53:08.923 --> 01:53:11.504]  Silver has always been nature's very own antibiotic.
[01:53:11.645 --> 01:53:15.647]  And only one system allows you to generate an endless supply of natural silver solutions.
[01:53:15.947 --> 01:53:17.168]  SilverLungs.com.
[01:53:17.348 --> 01:53:19.829]  You'll find no wild claims or pseudoscience.
[01:53:20.029 --> 01:53:22.811]  Just a lifetime of nano-sized pure silver solutions.
[01:53:23.011 --> 01:53:25.152]  The Silver Lungs Generator allows you to make your own.
[01:53:25.372 --> 01:53:27.113]  So stop paying for silver solutions.
[01:53:27.273 --> 01:53:32.616]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[01:53:32.836 --> 01:53:36.458]  See the Silver Lungs Generator and lung delivery system at SilverLungs.com.
[01:53:36.638 --> 01:53:38.239]  That's silverlungs.com.
[01:53:38.639 --> 01:53:43.262]  Next to water and food, you need a safe, storable fuel supply for your preparedness needs.
[01:53:43.782 --> 01:53:45.463]  Spare fuel is the answer.
[01:53:45.723 --> 01:53:49.065]  Spare fuel can be used in any gas-powered vehicle or generator.
[01:53:49.365 --> 01:53:53.047]  Spare fuel is perfect for any unforeseen out-of-gas emergencies.
[01:53:53.407 --> 01:53:57.249]  Unlike gasoline, spare fuel is safe to store with your other supplies.
[01:53:57.549 --> 01:53:59.510]  And it can be stored for many years.
[01:53:59.931 --> 01:54:00.231]  Call 877-800-9986.
[01:54:00.251 --> 01:54:00.531]  That's 877-800-9986.
[01:54:25.593 --> 01:54:30.896]  Tony Cartalucci does a lot of investigative reporting and he's got a story on Infowars.com.
[01:54:31.577 --> 01:54:33.698]  Organ harvesting in Ukraine goes unreported.
[01:54:34.519 --> 01:54:37.521]  Children abducted and flown to America to have their organs removed.
[01:54:37.541 --> 01:54:44.826]  I used to look into this about 15 years ago and didn't even believe it, but it turns out in any war zone this goes on.
[01:54:45.366 --> 01:54:46.287]  Iraq, Israel,
[01:54:48.902 --> 01:54:52.545]  Look at what ended up happening in Egypt, China.
[01:54:54.947 --> 01:54:55.588]  It's pretty sick.
[01:54:57.029 --> 01:55:00.232]  Remember a few years ago, Israel got real mad when a doctor said that was going on.
[01:55:00.272 --> 01:55:01.152]  It was in Europe.
[01:55:01.793 --> 01:55:02.794]  And then it turned out it was true.
[01:55:02.814 --> 01:55:08.078]  I mean, it's just incredibly evil that this stuff goes on.
[01:55:09.660 --> 01:55:11.321]  That's a story on Infowars.com.
[01:55:12.042 --> 01:55:14.264]  Vials of smallpox virus found in unapproved
[01:55:15.307 --> 01:55:21.448]  Maryland Lab, autonomous Mercedes-Benz, semi debuts on Autobahn.
[01:55:23.171 --> 01:55:28.576]  I'm going to get to all that and a bunch of other important news in a Zero Hedge article that's up on Infowars.com.
[01:55:29.157 --> 01:55:32.360]  Is the Fed going to attempt a controlled collapse?
[01:55:32.980 --> 01:55:35.923]  The Fed could be preparing to do exactly what it said it wouldn't.
[01:55:36.624 --> 01:55:39.687]  That's what this is, is a controlled collapse, a slow motion one.
[01:55:40.067 --> 01:55:41.148]  That's what I've been saying since 2008.
[01:55:43.490 --> 01:55:47.034]  And most of our other analysts concur with that analysis, so that's all coming up.
[01:55:48.168 --> 01:55:57.074]  But I do want to spend at least 10 minutes later in the next hour, we're going to talk to Jakari Jackson in this segment and the next from Marietta, California reporting live on TV and radio right now.
[01:55:58.374 --> 01:56:04.458]  I want to spend about 10 minutes looking at what Obama's done and comparing it to Nixon.
[01:56:06.599 --> 01:56:07.380]  So that's coming up.
[01:56:08.380 --> 01:56:11.262]  Jakari Jackson reporting from Marietta, California.
[01:56:11.602 --> 01:56:13.143]  I know you've got a lot of breaking news.
[01:56:13.564 --> 01:56:15.405]  Give us your take on what you've been witnessing down there.
[01:56:16.334 --> 01:56:28.948]  Yeah, this is Jakari Jackson, Infowars.com, Marietta, California, and we are once again outside the Border Patrol Station, and I want to point out to you, Alex, that the Border Patrol Station fence has a better fence than the fence down on the actual border.
[01:56:28.968 --> 01:56:37.337]  You can see it's a nice, complete fence that goes all the way around the structure, but it's not anything like this if you actually go down to the border, whether it's in California or anyplace else.
[01:56:37.697 --> 01:56:41.880]  So we've been out here for the past couple days documenting, talking to various residents.
[01:56:41.920 --> 01:56:47.465]  We've been talking to people who say, you know, this is not a racial issue at all, even though they try to spin it that way in the media.
[01:56:47.785 --> 01:56:51.168]  We've talked to people of Mexican, Native American descent.
[01:56:51.208 --> 01:56:56.612]  We also talked to people who came here legally through the naturalization process, a young lady we had a chance to talk to yesterday.
[01:56:57.012 --> 01:57:01.594]  And she said it took her 15 years and several thousand dollars, but she did it the legal, lawful way.
[01:57:01.854 --> 01:57:03.514]  And these are the stories that they don't want you to hear.
[01:57:03.814 --> 01:57:08.076]  Because when you see somebody like that, they say, well, wow, you can go through the naturalization process.
[01:57:08.096 --> 01:57:12.137]  It may not be, you know, the greatest thing in the world, but, you know, you do it the legal way, you can get here.
[01:57:12.398 --> 01:57:13.778]  But they don't want to show stories like that.
[01:57:13.818 --> 01:57:16.319]  They just want to show you the pictures of the kids coming in on the buses.
[01:57:16.659 --> 01:57:19.140]  And of course, everybody's heart bleeds for these kids.
[01:57:19.520 --> 01:57:21.842]  But, you know, people have their own kids they have to take care of.
[01:57:21.882 --> 01:57:24.824]  They can't pay through tax dollars to raise somebody else's kid, you know?
[01:57:25.184 --> 01:57:27.025]  And we think about all the children being sent here.
[01:57:27.385 --> 01:57:33.650]  If you did something like this, Alex, if you sent your kids to El Salvador on a Greyhound bus, you'd probably have the CPS come knocking at your door.
[01:57:33.670 --> 01:57:34.670]  Oh, there's no probably.
[01:57:34.750 --> 01:57:37.893]  I would be arrested for child endangerment and should.
[01:57:38.613 --> 01:57:43.724]  I mean, this is crazy town level, and again, it sets the precedent that there is no law.
[01:57:44.185 --> 01:57:49.676]  The executive branch can decide where to even send the kids, and they're deciding to dump them on Texas.
[01:57:50.433 --> 01:57:52.695]  Oh yeah, Texas, California, wherever else.
[01:57:52.715 --> 01:57:54.117]  I think Biggs had a very good idea.
[01:57:54.497 --> 01:57:58.521]  All these politicians who are out here saying that we need to have these kids come in, why don't we send them to their house?
[01:57:58.541 --> 01:57:59.722]  Send them to the White House.
[01:57:59.742 --> 01:58:01.004]  Send them to Pelosi's house.
[01:58:01.264 --> 01:58:02.125]  Send them to whoever's house.
[01:58:02.165 --> 01:58:03.646]  They're saying, you know, we want to take care of the kids.
[01:58:03.907 --> 01:58:04.908]  You take care of the kids.
[01:58:05.148 --> 01:58:08.992]  You go out there, you feed them, you clothe them, you make sure, you know, they go to school, they brush their teeth.
[01:58:09.012 --> 01:58:12.015]  You do all that stuff and let these people here take care of their own families.
[01:58:12.912 --> 01:58:22.518]  Jakari, I want you to ask the locals and the police and others, what do they think is going to happen if all these people get legalized as 99% are according to the ICE memo?
[01:58:23.079 --> 01:58:24.740]  It's going to mean a much bigger wave.
[01:58:25.080 --> 01:58:27.081]  How big do they think that wave is going to be?
[01:58:27.101 --> 01:58:31.464]  Because undoubtedly, Jakari, this is the next big wave from the last wave.
[01:58:31.984 --> 01:58:33.926]  I believe they're going to get exponentially bigger.
[01:58:34.386 --> 01:58:35.747]  How big do you think it's going to get?
[01:58:36.227 --> 01:58:43.075]  It's just going to keep getting bigger and bigger because as you understand, Alex, you know, when more people hear about these situations, like, oh, I can just go to America.
[01:58:43.295 --> 01:58:44.776]  It's not just going to be your Central America.
[01:58:44.796 --> 01:58:46.498]  It's going to be people from any country.
[01:58:46.518 --> 01:58:46.939]  That's right.
[01:58:46.959 --> 01:58:47.319]  Stay there.
[01:58:47.339 --> 01:58:48.781]  I'm coming right back to Zakari Jackson.
[01:58:48.961 --> 01:58:49.742]  Third hour coming up.
[01:58:49.982 --> 01:58:51.263]  Back in 60 seconds.
[01:58:51.364 --> 01:58:54.687]  And then we've got another special guest coming on.
[01:58:54.787 --> 01:58:57.490]  I'm going to hit this Obama situation.
[01:58:59.699 --> 01:59:01.601]  I've always believed in nutrition and herbs.
[01:59:01.942 --> 01:59:09.872]  Super Male Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[01:59:09.972 --> 01:59:17.161]  Sourced from powerful organic herbs harvested around the planet and then concentrated for maximum potency.
[01:59:17.501 --> 01:59:21.904]  I just received my male vitality about three days ago, and I must say, that is some good stuff.
[01:59:22.124 --> 01:59:32.290]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate, non-GMO, organic, super male vitality formula.
[01:59:32.750 --> 01:59:38.894]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[01:59:39.234 --> 01:59:41.456]  I jump out of bed ready to fight these criminals every day.
[01:59:41.476 --> 01:59:45.458]  I look forward to waking up and taking my super male vitality and getting the day started.
[01:59:45.618 --> 01:59:47.219]  It's not just the super male vitality.
[01:59:47.559 --> 01:59:51.500]  All the products in Infowarslife.com are simply amazing.
[01:59:51.720 --> 01:59:58.682]  Visit Infowarslife.com today to secure your super male vitality and other powerful products from Infowarslife.
[02:00:02.623 --> 02:00:04.564]  Waging war on corruption.
[02:00:05.024 --> 02:00:07.805]  Alex Jones on the GCM Radio Network.
[02:00:15.768 --> 02:00:19.933]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:20.594 --> 02:00:21.395]  You want answers?
[02:00:22.176 --> 02:00:23.057]  Well, so does he.
[02:00:23.718 --> 02:00:27.363]  He's Alex Jones on the GCN Radio Network.
[02:00:27.924 --> 02:00:31.969]  And now, live from Austin, Texas, Alex Jones.
[02:00:51.525 --> 02:00:54.187]  This is Jakari Jackson reporting for InfoWars.com.
[02:00:54.207 --> 02:00:55.548]  We're in Marietta, California.
[02:00:55.909 --> 02:00:57.650]  Myself and the rest of the InfoWars crew.
[02:00:57.890 --> 02:01:02.934]  And the interesting thing is this is about, I guess, 80 to 100 miles above the border.
[02:01:03.254 --> 02:01:04.475]  So you have this facility here.
[02:01:04.776 --> 02:01:07.338]  But they're not even so much checking for illegal immigration.
[02:01:07.358 --> 02:01:10.020]  They're bringing the illegal immigrants here to be processed.
[02:01:10.280 --> 02:01:11.321]  And we've been out here all day.
[02:01:11.801 --> 02:01:16.805]  And the whole time we've been out here, we've encountered one person, one person who is pro-amnesty.
[02:01:17.105 --> 02:01:20.407]  A sweet little old lady who was just, you know, I guess slightly misguided.
[02:01:20.687 --> 02:01:28.893]  So we'll show you what she had to say earlier today, then we'll go over here and talk to these people who are against their country being overrun and their tax dollars spent housing illegal immigrants.
[02:01:29.373 --> 02:01:30.374]  We have, what's your name?
[02:01:30.694 --> 02:01:31.775]  Georgia Johnson.
[02:01:32.195 --> 02:01:33.776]  Alright, and tell me why it is you're out here.
[02:01:33.816 --> 02:01:34.757]  What are you out here in support of?
[02:01:35.279 --> 02:01:41.160]  I'm in support of treating the people that are coming across the border from the horrible situations that they're coming from.
[02:01:41.640 --> 02:01:49.122]  I think we should treat them humanely, treat them like the human beings that they are, and show them that our country has compassion.
[02:01:49.142 --> 02:01:51.302]  Alright sir, are you a resident of this county?
[02:01:51.642 --> 02:01:54.022]  I am, City of Murrieta, County of Riverside, yes.
[02:01:54.183 --> 02:01:55.123]  No, I'm actually from Oceanside.
[02:01:55.643 --> 02:01:56.583]  Okay, and how far is that?
[02:01:56.803 --> 02:01:58.003]  Probably about an hour and a half away.
[02:01:58.203 --> 02:01:58.983]  Hour and a half away.
[02:01:59.243 --> 02:02:01.004]  What's the biggest crowd you've seen out here so far?
[02:02:03.524 --> 02:02:09.288]  Probably 200 to 250 anti-Obama illegal immigration.
[02:02:09.488 --> 02:02:10.089]  Right.
[02:02:10.169 --> 02:02:13.031]  And then maybe 45 or 50 pro.
[02:02:13.271 --> 02:02:15.713]  But we still have people in America who aren't getting taken care of.
[02:02:15.793 --> 02:02:18.335]  Vets or homeless, they don't get a place to stay.
[02:02:18.675 --> 02:02:23.459]  You know, we're turning these military bases into holding facilities for these children.
[02:02:23.479 --> 02:02:26.081]  And I understand, you know, you want to help the kids, that's fine.
[02:02:26.641 --> 02:02:29.583]  But at the same time, we have people here in America that need help.
[02:02:29.943 --> 02:02:31.845]  You know, imagine getting on a boat that says,
[02:02:32.225 --> 02:02:35.148]  You can only hold 10 people and then you put 20 on there, what's gonna happen?
[02:02:35.348 --> 02:02:35.908]  It's gonna sink.
[02:02:37.049 --> 02:02:37.610]  No.
[02:02:38.490 --> 02:02:41.453]  This country is the wealthiest country in the world.
[02:02:41.853 --> 02:02:44.876]  There's no reason for us to let anybody sink.
[02:02:45.282 --> 02:02:53.507]  So what do you think about the Secretary of Homeland Security, Jay Johnson, saying that the people like you who have your viewpoint are pretty much a minority in this community?
[02:02:53.927 --> 02:02:55.148]  I believe he's completely wrong.
[02:02:55.168 --> 02:02:57.069]  I mean, Jay Johnson can't even answer questions.
[02:02:57.129 --> 02:03:02.732]  I think he should be more focused on being able to answer reporters' questions than what other Americans' viewpoints are.
[02:03:03.292 --> 02:03:04.453]  He's completely out of touch.
[02:03:04.493 --> 02:03:14.318]  He's in Washington, D.C., probably on a real high fence with security guards and doesn't associate with a common man like me or the residents here in the city of Murrieta.
[02:03:14.778 --> 02:03:16.299]  It's absolutely ridiculous.
[02:03:16.379 --> 02:03:19.621]  I mean, it's evident what he says doesn't match what's going on.
[02:03:19.861 --> 02:03:23.103]  But there's a right way and there's a wrong way to go about the immigration process.
[02:03:23.123 --> 02:03:24.604]  You don't think this is wrong in any way?
[02:03:25.024 --> 02:03:29.547]  You know, there's a lot of people who spend money, who take the tests to go through that process.
[02:03:29.947 --> 02:03:32.689]  And, you know, you've got to understand that side of you as well, though.
[02:03:32.709 --> 02:03:35.771]  It's kind of a spit in the face of them for going through the process the right way.
[02:03:36.111 --> 02:03:40.054]  Meanwhile, these kids get shipped over and they're just given everything right off the bat.
[02:03:40.414 --> 02:03:44.997]  Like I said, there's veterans who don't get health care at all whatsoever, but these kids are being given everything.
[02:03:45.317 --> 02:03:46.318]  What are they being given?
