[00:00:01.510 --> 00:00:02.671]  Coast to coast.
[01:26:46.194 --> 01:26:48.775]  ...to global warming and has no idea of what he's doing.
[01:26:49.135 --> 01:26:51.577]  And we have Hagel, who's done absolutely nothing.
[01:26:51.697 --> 01:26:56.540]  In short, we do not have a government, but we're paying a lot of money for incompetency.
[01:26:57.560 --> 01:27:01.963]  Leanne McAdoo, Staff Sergeant Joe Biggs, final questions for Dr. Pachinic or final statements?
[01:27:04.380 --> 01:27:11.366]  Well, I think, you know, for me personally, I really, I feel like they, the globalists, they're done with Obama.
[01:27:11.566 --> 01:27:25.397]  I mean, I really feel like he has created so much chaos and now with just the media kind of turning on him and not just accepting the story, this guy's a hero, let's move on, you know, this is big.
[01:27:25.417 --> 01:27:28.320]  And the fact that he did all of this without going through the proper
[01:27:29.020 --> 01:27:31.302]  I agree, but don't think the networks behind Obama are going to not give up power.
[01:27:31.322 --> 01:27:34.345]  They could stage a false flag and try to use that to get their butt out of the fire.
[01:27:34.385 --> 01:27:35.166]  Biggs, any other comments?
[01:27:35.186 --> 01:27:37.328]  Because I want to get Patrionic's take on a false flag.
[01:27:53.243 --> 01:28:02.386]  Oh, I'm just curious as to whether or not they're going to somehow spin this to make him a hero, or in fact, are they going to actually punish him as a deserter like he should be?
[01:28:02.406 --> 01:28:07.348]  They're going to spin him as a hero, but the irony of what you just brought out is an excellent point.
[01:28:07.388 --> 01:28:14.271]  The more they make him a hero, I can guarantee you from his own personal dynamics, and I've dealt with a lot of hostages who were not heroes.
[01:28:15.693 --> 01:28:18.417]  None of the homeboys are treasonous as this gentleman was.
[01:28:18.917 --> 01:28:20.860]  He will commit suicide at some point.
[01:28:21.060 --> 01:28:22.462]  There's no question about it.
[01:28:22.602 --> 01:28:24.805]  Because he knows very well he was treasonous.
[01:28:25.245 --> 01:28:26.667]  He was A.W.O.L.
[01:28:26.868 --> 01:28:28.209]  and he consorted with the enemy.
[01:28:28.229 --> 01:28:33.016]  I've never met a hostage who could not speak English after years of being incarcerated.
[01:28:33.576 --> 01:28:37.218]  Yeah, they chop people's heads off all the time, but he's left unscathed.
[01:28:55.087 --> 01:29:07.840]  An inability to speak English tells me that he went completely to the other side, willing to... And by the way, his dad knows that, because he said, you need to, you know, like a diver coming up too quick, you know, you need, you know, you could end up dying.
[01:29:07.860 --> 01:29:10.963]  So I guess the army doctors are telling him that, Dr. Pachinik?
[01:29:11.323 --> 01:29:20.531]  Well, what's happening is his dad basically intimidated Obama and the administration because what happened is this man should never have been recruited into the army.
[01:29:20.631 --> 01:29:22.272]  This was a very sweet boy.
[01:29:22.332 --> 01:29:28.998]  He was an ex-ballet dancer, dancing in the Nutcracker Suite, and he was a free spirit who grew up in a cabin lodge.
[01:29:29.418 --> 01:29:30.519]  Yeah, he was a saw gunner.
[01:29:50.851 --> 01:29:52.152]  Dr. Pachinik, we're out of time.
[01:29:52.212 --> 01:29:53.152]  Thank you for the short notice.
[01:29:53.172 --> 01:29:54.253]  StevePachinik.com.
[01:29:55.513 --> 01:29:56.934]  Thank you, Leon McAdoo, Joe Biggs.
[01:29:57.214 --> 01:29:57.815]  We'll have more.
[01:29:58.155 --> 01:29:58.655]  Stay with us.
[01:29:58.695 --> 01:29:59.856]  We got... We're on the march.
[01:30:00.076 --> 01:30:00.736]  Rappaport's coming up.
[01:30:00.756 --> 01:30:01.477]  The Empire's on the run.
[01:30:01.517 --> 01:30:02.117]  I'm Alex Jones.
[01:30:02.177 --> 01:30:02.537]  Stay with us.
[01:30:02.857 --> 01:30:05.539]  Alex Jones and the GCN Radio Network.
[01:30:09.815 --> 01:30:13.798]  A chemical spill contaminating the water supply in nine West Virginia counties.
[01:30:13.838 --> 01:30:17.961]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[01:30:18.221 --> 01:30:21.644]  What are the health effects of having these drugs in our drinking water?
[01:30:21.864 --> 01:30:24.766]  It's forced medical treatment without the consent of residents.
[01:30:24.926 --> 01:30:32.232]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins of heavy metals in your tap water.
[01:30:32.492 --> 01:30:36.133]  On average, the county says it sprays with glyphosate at least once a week.
[01:30:36.393 --> 01:30:40.635]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[01:30:40.815 --> 01:30:46.736]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[01:30:46.776 --> 01:30:50.558]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[01:30:50.718 --> 01:30:53.259]  It is our responsibility to protect our families.
[01:30:53.459 --> 01:30:54.819]  The establishment's not going to do it.
[01:30:54.959 --> 01:30:56.179]  It's time to take action.
[01:30:56.339 --> 01:30:57.980]  It's time to filter our water.
[01:30:58.160 --> 01:31:05.308]  Visit Infowarsstore.com and use promo code WATER to get 10% off their entire family of incredible products.
[01:31:05.529 --> 01:31:08.833]  Or call toll-free 888-253-3139.
[01:31:08.893 --> 01:31:12.457]  Hi folks, Alex Jones here with some important information.
[01:31:12.717 --> 01:31:15.941]  I want to tell you about Matt Redhawk and his team of patriots.
[01:31:16.101 --> 01:31:17.523]  Over at My Patriot Supply.
[01:31:34.423 --> 01:31:40.148]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[01:31:40.388 --> 01:31:43.171]  It is rare to find companies who practice what they preach.
[01:31:43.551 --> 01:31:48.776]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[01:31:48.936 --> 01:31:56.963]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[01:32:01.388 --> 01:32:03.453]  That's 866-229-0927.
[01:32:03.633 --> 01:32:05.998]  Do business with someone who shares your values.
[01:32:06.279 --> 01:32:08.945]  BuyPatriotsupply.com slash Alex.
[01:32:10.985 --> 01:32:12.025]  In the near future.
[01:32:12.306 --> 01:32:16.447]  When you realize how fake it all is, the football, the basketball.
[01:32:16.807 --> 01:32:17.807]  Security alert.
[01:32:18.027 --> 01:32:19.768]  This is Homeland Security.
[01:32:20.028 --> 01:32:20.648]  Analysis.
[01:32:20.908 --> 01:32:21.569]  InfoWars.
[01:32:21.629 --> 01:32:23.589]  Building independent media operations.
[01:32:23.609 --> 01:32:28.571]  You let the worst people get controlled and tell us that we are the ones responsible.
[01:32:28.611 --> 01:32:29.591]  Crime Directive.
[01:32:29.652 --> 01:32:31.112]  Discredit Alex Jones.
[01:32:31.192 --> 01:32:33.973]  Jones is the wildly popular conspiracy theorist.
[01:32:34.053 --> 01:32:37.114]  A popular conspiracy theory talk show called InfoWars.
[01:32:37.294 --> 01:32:39.455]  Alex Jones is now in an Austin jail.
[01:32:39.775 --> 01:32:41.095]  People are assaulting us.
[01:32:41.115 --> 01:32:43.416]  Targeting of patriots engaged.
[01:32:43.936 --> 01:32:45.617]  They are never going to stop.
[01:32:45.897 --> 01:32:49.778]  They're never going to deviate from their program until we stop them.
[01:32:49.938 --> 01:32:53.099]  Block free iPhone app at InfoWars.com.
[01:32:53.519 --> 01:32:56.180]  Block free podcast and video feed.
[01:32:56.900 --> 01:32:57.620]  Imperative.
[01:32:57.880 --> 01:32:59.881]  Destroy Little Minute TV.
[01:32:59.901 --> 01:33:04.322]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[01:33:04.422 --> 01:33:05.943]  Intellectually, it's begun.
[01:33:05.963 --> 01:33:06.723]  You can feel it.
[01:33:20.054 --> 01:33:23.375]  Resistance to tyrants is obedience to God.
[01:33:24.116 --> 01:33:26.277]  It's Alex Jones.
[01:33:32.560 --> 01:33:32.980]  All right.
[01:33:33.300 --> 01:33:37.442]  You know, sometimes we don't have him on for four or five months, and then we'll have him on three times in one week.
[01:33:38.322 --> 01:33:42.324]  But I want to make him a bigger part of the nightly news, and also the whole operation.
[01:33:42.844 --> 01:33:46.766]  And he's John Rappaport, best-selling author, researcher, political analyst.
[01:33:47.648 --> 01:33:49.212]  Investigative journalist in so many other hats.
[01:33:49.232 --> 01:33:52.660]  He's coming up in just one moment to cover the waterfront of issues.
[01:33:53.381 --> 01:33:55.767]  And I know that we have Sean in Wyoming worked with
[01:33:57.833 --> 01:34:02.176]  Worked on issues concerning the question I had dealing with Bergdahl.
[01:34:02.736 --> 01:34:06.599]  We've got Brandon in Texas who's active army who's been holding as well.
[01:34:06.679 --> 01:34:11.522]  So we'll finish up with Bergdahl first with Rappaport and get his take on that.
[01:34:11.962 --> 01:34:13.684]  He's always up on the news as a newshound.
[01:34:14.004 --> 01:34:25.532]  Let those callers that have been holding for 30 minutes get off the line, Brandon and then Sean, and then move forward into all these other issues with the host of nomorefakenews.com, John Rappaport.
[01:34:26.092 --> 01:34:27.493]  Before we go any further,
[01:34:28.894 --> 01:34:32.415]  We are going to sell out of the Super Female Vitality.
[01:34:32.535 --> 01:34:39.839]  All it is is 10 well-known herbs that are organic and concentrated in a live, cold-pressed, tincture form.
[01:34:40.796 --> 01:34:47.821]  And that's why everyone I talk to, I mean almost everyone, I know one person, it's now like ten women I know that have taken it.
[01:34:48.601 --> 01:34:52.564]  One person said it made them tired at first and that's because they think they had a hormone imbalance or something.
[01:34:52.884 --> 01:34:54.185]  So it can affect people differently.
[01:34:54.825 --> 01:34:57.607]  Have said it makes them bounce off the walls with energy, libido, you name it.
[01:34:58.208 --> 01:35:02.691]  They had already at the laboratory run less than a thousand extra for our next order.
[01:35:04.011 --> 01:35:06.012]  So we can get those so we're not backward.
[01:35:06.052 --> 01:35:07.152]  Those are coming in a few days.
[01:35:07.652 --> 01:35:11.053]  But when those are gone, it could be three weeks, it could be a month and a half.
[01:35:11.694 --> 01:35:16.675]  Because we're waiting on two of the herbs that are raw to be cold-pressed.
[01:35:16.735 --> 01:35:20.016]  And you've got to get them certified organic and all the rest of it.
[01:35:20.056 --> 01:35:21.317]  We're very neurotic about that.
[01:35:21.337 --> 01:35:23.137]  Because we want to bring you the very best quality.
[01:35:23.157 --> 01:35:24.158]  I mean, it cost us $15 to $20 a bottle.
[01:35:26.198 --> 01:35:30.342]  Other people have similar stuff, it's like $2 a bottle, and they sell it for $100 instead of $50 like we do.
[01:35:30.942 --> 01:35:38.849]  And this is how we fund our operation, bringing you the Super Male Vitality, which we have plenty of, the Super Female Vitality, and the X2 Iodine.
[01:35:39.810 --> 01:35:47.337]  Now, again, we came out a year ago with the first survival shield, we still have that in stock, and have discounted it, and it's great.
[01:35:49.399 --> 01:35:52.322]  It turns blue on paper, all the other iodines turn black.
[01:35:53.459 --> 01:35:56.520]  And that's because we believe they're bound with the alcohol or something, but you still need it.
[01:35:56.540 --> 01:35:57.120]  You still need iodine.
[01:35:57.160 --> 01:35:59.581]  The problem is it's not palatable for kids and things like that.
[01:36:00.461 --> 01:36:05.903]  He came out with the X2 that is from deep iodine crystals that are purple.
[01:36:06.784 --> 01:36:08.844]  That's why it's important on paper, folks, it turns purple.
[01:36:09.204 --> 01:36:10.845]  The other iodines don't turn purple, you'll notice.
[01:36:11.425 --> 01:36:19.708]  That's because this is real pure iodine, and that's why Dr. Group believes it goes into the blood and just has this big effect because it just goes right into you.
[01:36:20.508 --> 01:36:22.429]  Now, consult your physician before you take it.
[01:36:23.406 --> 01:36:27.548]  And, or your health care provider, and I would go slow on that, but that's my advice.
[01:36:27.568 --> 01:36:38.711]  You know, this is all, I mean, even the government admits you need iodine, they used to put it in the salt, and they don't now, and instead they put stuff in the food chain that's the opposite of it, the bromines, the bromides that block iodine.
[01:36:38.772 --> 01:36:47.034]  But for me, this has just been life-changing, and we love to promote and sell things that are excellent, that help fund the operation and the hardcore free speech we have.
[01:36:47.415 --> 01:36:50.796]  So, bare minimum, try it out for yourself if you're talking to your health care provider.
[01:36:51.696 --> 01:36:53.798]  And reading all the, you know, disclaimers and things.
[01:36:54.379 --> 01:36:57.022]  I mean, hell, they can make you have disclaimers for vitamin C now, folks.
[01:36:57.062 --> 01:36:57.643]  So just whatever.
[01:36:57.663 --> 01:36:58.523]  Look into it for yourself.
[01:36:59.304 --> 01:37:01.987]  And bare minimum, you've helped the broadcast.
[01:37:02.828 --> 01:37:06.212]  Bare minimum, you have funded hardcore free speech.
[01:37:06.572 --> 01:37:08.114]  And I want to thank all of you that have gotten the products.
[01:37:08.134 --> 01:37:08.975]  You've heard the rave reviews.
[01:37:10.576 --> 01:37:15.478]  I believe, like we've seen in almost all other cases, you will love it and be blown away by it and become a regular user of it.
[01:37:16.018 --> 01:37:21.040]  So, we have the X2 Survival Shield now available at InfoWarsLife.com.
[01:37:21.080 --> 01:37:22.620]  That's one word, InfoWarsLife.com.
[01:37:22.920 --> 01:37:23.741]  Or call toll free, 888-253-3139.
[01:37:27.242 --> 01:37:43.926]  We also have on InfoWarsStore.com all the ProGun t-shirts, all the Liberty Base t-shirts, the Don't Tread on Me, the ball caps, the hunting hats, the camo hats, the Made in America bronze, George Washington 1776 belt buckles, all of it limited edition at Madein1776.com.
[01:37:44.326 --> 01:37:52.668]  That'll just take you to the subpage that has the Made in America stuff at InfoWarsStore.com or call toll free 888-253-3139.
[01:37:53.048 --> 01:37:55.129]  And we couldn't do any of this without your support.
[01:37:55.189 --> 01:37:56.269]  We don't have George Soros.
[01:37:57.554 --> 01:38:00.016]  Like the globalists have to fund 5 billion to overthrow Ukraine.
[01:38:00.936 --> 01:38:06.720]  We don't have billions of stimulus money like NPR and MSNBC get in taxpayer money.
[01:38:07.221 --> 01:38:12.484]  We are literally sink or swim, free market, free will, free association, you decide to support us.
[01:38:13.064 --> 01:38:14.025]  And that's the only way I'd have it.
[01:38:14.405 --> 01:38:18.708]  And they haven't wrecked the country and the world to an extent yet to where we can't get the funding.
[01:38:19.109 --> 01:38:19.669]  So thank you.
[01:38:19.969 --> 01:38:23.612]  If the funding continues to come in, sometimes it's lean, sometimes it's fat,
[01:38:24.554 --> 01:38:29.579]  We take the fat, we put it into the operation to get more reporters, more people trained to do more.
[01:38:30.139 --> 01:38:31.140]  And that's what we're doing now.
[01:38:31.401 --> 01:38:38.588]  From Bilderberg, to the FEMA camps in Virginia, to the radiation on the West Coast, to just reporters everywhere.
[01:38:39.068 --> 01:38:45.875]  Our great reporters like Jakari Jackson, Leanne McAdoo, Darren McBreen, Staff Sergeant Joe Biggs,
[01:38:47.236 --> 01:38:51.160]  You know, just all the great reporters, like John Bowne, there are so many others.
[01:38:51.220 --> 01:38:54.643]  Paul Watson, Steve Watson, Kurt Nemo, just all of them.
[01:38:55.083 --> 01:38:56.784]  And the video editors and the whole team.
[01:38:57.765 --> 01:39:03.570]  It's now over 50 people total and you have customer service, shipping, reporters, writers, crew running the shows.
[01:39:03.770 --> 01:39:06.052]  Everyone is just as important as everybody else.
[01:39:06.072 --> 01:39:10.316]  Because let's face it, I'm the first person to not be a narcissist on a power trip.
[01:39:10.516 --> 01:39:14.540]  I get very excited about the people we've reached and what we've been able to do with passion and the truth.
[01:39:15.441 --> 01:39:16.921]  But different strokes for different folks.
[01:39:19.402 --> 01:39:20.502]  I come off as obnoxious.
[01:39:20.582 --> 01:39:21.863]  I come off as aggressive.
[01:39:21.903 --> 01:39:25.343]  I come off as bombastic, as interrupting on many fronts.
[01:39:26.644 --> 01:39:29.645]  Some people don't like me, but they'll like our other reporters.
[01:39:29.745 --> 01:39:31.025]  They'll like Leanne McAdoo.
[01:39:31.745 --> 01:39:35.046]  They'll like a Rob Dew and their perspective on the world.
[01:39:35.874 --> 01:39:37.915]  And our yardstick is, do you love liberty?
[01:39:37.955 --> 01:39:38.855]  Do you want the truth?
[01:39:39.135 --> 01:39:40.216]  Do you care about history?
[01:39:40.476 --> 01:39:41.376]  Do you care about freedom?
[01:39:41.436 --> 01:39:42.777]  That's the kind of reporters we want.
[01:39:43.157 --> 01:39:45.838]  Some of them have journalism degrees from the University of Texas, like Leanne.
[01:39:46.238 --> 01:39:50.839]  Others have worked for, you know, McClatchy and, uh, Scripps Howard, like McBreen.
[01:39:51.320 --> 01:39:57.042]  Others have worked for, you know, uh, production for semiconductor companies, like Rob Dew.
[01:39:58.082 --> 01:40:00.145]  Others have no formal training like yours truly.
[01:40:00.805 --> 01:40:02.968]  We all just bring truth and justice to the table.
[01:40:03.989 --> 01:40:05.591]  And we're very excited to have the whole team here.
[01:40:05.611 --> 01:40:12.098]  I want to take some time out to thank all of you for supporting the operation so we could build this one-of-a-kind operation.
[01:40:12.118 --> 01:40:17.744]  I want to thank God, number one, for the providence of taking a sinner and a weak creature like myself
[01:40:18.345 --> 01:40:23.989]  And the fact that I just turned my will over to liberty and was given something even greater than free will.
[01:40:24.069 --> 01:40:27.451]  I still have free will, but it's free will with a drive towards justice.
[01:40:28.132 --> 01:40:29.213]  And so I am so humble.
[01:40:29.853 --> 01:40:31.754]  And I'm living the American dream of liberty.
[01:40:32.054 --> 01:40:34.656]  There's great evil happening, but that's what animates us.
[01:40:34.716 --> 01:40:37.258]  That's the opposing force that tests our mettle.
[01:40:37.698 --> 01:40:39.840]  And so I am humble before my creator.
[01:40:40.160 --> 01:40:45.984]  And humble before other great lovers of liberty like John Rappaport and so many others that we have on this broadcast.
[01:40:46.284 --> 01:40:50.066]  John, I want to go to a few calls from Brandon and Sean and then give you the floor.
[01:40:50.106 --> 01:40:55.650]  In fact, I may even let you just take over the last 30 minutes to really get into whatever you want and may just step away.
[01:40:55.910 --> 01:40:56.891]  Not even because of time.
[01:40:57.191 --> 01:40:59.973]  Wild horses couldn't drag me away, but I'm getting you primed.
[01:41:00.613 --> 01:41:12.240]  Uh, to maybe even send you some better equipment and have you host the show sometimes, uh, just like the great, uh, David Knight does, who's out of the country with Josh Owens coming back from Bilderberg today in Copenhagen.
[01:41:12.700 --> 01:41:17.863]  Uh, but give us your brief take, uh, on, I mean, not too brief on the Bo Bergdahl story.
[01:41:17.943 --> 01:41:19.524]  Why it doesn't, it doesn't smell good to me.
[01:41:19.544 --> 01:41:21.585]  I want to see if it doesn't smell good to you.
[01:41:21.965 --> 01:41:24.387]  And then we're going to go to Brandon and Sean and then move on to other issues.
[01:41:25.629 --> 01:41:26.309]  Thanks, Alex.
[01:41:26.489 --> 01:41:27.069]  Absolutely.
[01:41:27.750 --> 01:41:29.730]  Well, I would say three things quickly.
[01:41:29.970 --> 01:41:37.393]  One is, an operation like this to bring back this guy is aimed at demoralizing U.S.
[01:41:37.433 --> 01:41:37.893]  soldiers.
[01:41:38.993 --> 01:41:41.094]  The entire, you know, rank and file.
[01:41:42.429 --> 01:41:43.350]  That's number one.
[01:41:43.811 --> 01:41:50.018]  That's exactly how do you give focus to a traitor and someone who went and joined other people and then hold that up.
[01:41:50.478 --> 01:41:52.000]  It's meant to make us all feel bad.
[01:41:52.240 --> 01:41:53.522]  See, I hadn't gone with that angle.
[01:41:53.822 --> 01:41:54.223]  You hit it.
[01:41:54.263 --> 01:41:54.603]  Go ahead.
[01:41:54.923 --> 01:41:55.544]  Expand on that.
[01:41:55.965 --> 01:41:56.225]  Right.
[01:41:56.485 --> 01:41:58.027]  I mean, that's the idea.
[01:41:58.087 --> 01:41:59.228]  The guy is a wall.
[01:41:59.248 --> 01:42:00.350]  He deserves whatever.
[01:42:01.151 --> 01:42:02.272]  And all of a sudden,
[01:42:02.850 --> 01:42:09.756]  This tremendous deal is made to return these Taliban chiefs in return, you know, for this guy.
[01:42:09.936 --> 01:42:11.637]  And so what do the soldiers start thinking?
[01:42:11.657 --> 01:42:13.939]  Well, what are we doing over here in Afghanistan?
[01:42:14.780 --> 01:42:29.812]  You know, we're dying, we're getting wounded, we're serving multiple tours to capture and kill these Taliban people, and all of a sudden, a few of the major ones are free, and this guy who walked away, a U.S.
[01:42:29.852 --> 01:42:32.314]  soldier, he's returned to the United States.
[01:42:33.231 --> 01:42:41.106]  So that immediately puts a total cold blanket on the whole rank and file of the U.S.
[01:42:41.166 --> 01:42:41.387]  Army.
[01:42:42.026 --> 01:42:55.859]  And then number two, of course, it distracts everybody from the enormous VA scandal, the enormous and growing VA scandal that we haven't even begun to scratch the surface on, believe me.
[01:42:56.159 --> 01:43:04.327]  I mean, as huge as the implications are so far, that's nothing to compare to what's going to be dug up on this by people that are really looking.
[01:43:04.387 --> 01:43:05.267]  So this
[01:43:05.988 --> 01:43:07.690]  Yes, this is speculation, but who knows?
[01:43:22.723 --> 01:43:24.545]  Maybe this guy, this U.S.
[01:43:24.605 --> 01:43:31.452]  soldier that was just returned, suppose, for example, he was actually getting ready to talk in public.
[01:43:32.092 --> 01:43:33.914]  Not because somebody had brainwashed him.
[01:43:34.174 --> 01:43:34.615]  Who knows?
[01:43:34.835 --> 01:43:36.457]  I don't know who this guy actually is.
[01:43:36.817 --> 01:43:42.202]  But just suppose that he wants to go public and talk about what's happened in the war over there.
[01:43:43.503 --> 01:43:44.164]  And the U.S.
[01:43:44.204 --> 01:43:46.026]  intelligence community got wind of it.
[01:43:47.389 --> 01:43:49.210]  Wouldn't that be incredible?
[01:43:49.330 --> 01:43:53.972]  And they say to the Akani Network, you grab him, you give him back, we'll give you who you want.
[01:43:54.252 --> 01:43:55.933]  Now they have him locked down in a hospital.
[01:43:56.433 --> 01:43:56.933]  Exactly.
[01:43:57.233 --> 01:43:58.414]  And never to be seen again.
[01:43:59.314 --> 01:43:59.594]  Boom.
[01:44:00.035 --> 01:44:00.655]  End of story.
[01:44:03.216 --> 01:44:04.076]  Could very well be.
[01:44:04.217 --> 01:44:05.417]  I think we've hit all the angles.
[01:44:05.517 --> 01:44:06.778]  I think we've hit all the angles on that.
[01:44:06.798 --> 01:44:08.939]  Let's take a call from Brandon and then Sean.
[01:44:08.979 --> 01:44:10.579]  Brandon is Active Army.
[01:44:10.779 --> 01:44:11.460]  Thank you for holding.
[01:44:11.780 --> 01:44:13.341]  Brandon, what's your take on this whole thing?
[01:44:14.141 --> 01:44:16.182]  Yeah, I think we need to go back to the
[01:44:16.843 --> 01:44:23.764]  The difference in stories between whether or not this guy walked off the FOB or whether or not he fell behind on a patrol.
[01:44:24.865 --> 01:44:31.846]  If he walked off that FOB, the soldiers around him would have, say he just dropped all his gear and his weapon.
[01:44:32.926 --> 01:44:37.207]  His platoon sergeant would have had to check that back in, his TA-50 and his weapon.
[01:44:37.687 --> 01:44:41.748]  Now, I think that we have to look at that first.
[01:44:42.529 --> 01:44:43.789]  I mean, there's a paper trail there.
[01:44:43.829 --> 01:44:44.970]  There's always a paper trail.
[01:44:45.210 --> 01:44:52.791]  So you're saying the hobbits, the hobbits at the base, as they're called, would have actually checked all that and had a record.
[01:44:52.951 --> 01:44:57.872]  Well, that's what CNN is saying, is that, oh my gosh, people at the base are saying he walked off.
[01:44:58.673 --> 01:44:59.433]  But there'd be proof.
[01:45:01.013 --> 01:45:01.273]  Right.
[01:45:02.273 --> 01:45:06.834]  So, another thing, I don't see how he could have possibly fell behind on a patrol.
[01:45:06.914 --> 01:45:09.615]  Any squad leader worth his salt is never going to let
[01:45:10.336 --> 01:45:11.137]  Anybody outside.
[01:45:11.177 --> 01:45:13.579]  I mean, accountability is a huge thing in the military.
[01:45:15.000 --> 01:45:15.841]  I'm just not buying it.
[01:45:17.622 --> 01:45:19.243]  I think it's more likely... We'll continue.
[01:45:19.283 --> 01:45:21.185]  I was interrupting you.
[01:45:22.005 --> 01:45:25.488]  Going back to this forward base and describing how security works on those.
[01:45:27.550 --> 01:45:37.298]  Well, there's... The only way he could have walked off that FOB was if he was on an ECP, which is the entry control point.
[01:45:37.918 --> 01:45:39.900]  There would have been several people seeing him do it.
[01:45:41.068 --> 01:45:48.954]  Um, yeah, they could have been told to lie or whatever about it, but most time they don't cover all their bases.
[01:45:48.974 --> 01:45:50.194]  There's going to be a paper trail.
[01:45:50.274 --> 01:46:00.962]  And if he was, if he fell behind on a patrol and got picked up out in the middle of nowhere, then his weapon and TA-50 would be missing, which TA-50 is what, you know, your gear you carry.
[01:46:02.002 --> 01:46:06.686]  So that's, I'm hearing two different stories on that.
[01:46:06.766 --> 01:46:07.206]  And I think,
[01:46:07.811 --> 01:46:12.515]  If we get to the bottom of that, we'll find out a lot more about what this guy really is.
[01:46:12.615 --> 01:46:14.837]  Personally, I think he was a traitor to begin with.
[01:46:18.421 --> 01:46:19.882]  What do other people around you think?
[01:46:21.804 --> 01:46:22.464]  Same thing.
[01:46:22.584 --> 01:46:25.287]  That's the conclusion that we've pretty much all come to.
[01:46:25.307 --> 01:46:34.135]  I don't know anybody that knows him personally, but it's just not, it's not passing the smell test with any of us.
[01:46:35.700 --> 01:46:43.365]  Why would Obama then do this and release five of these really bad guys and then at the same time build this guy up like a hero?
[01:46:43.405 --> 01:46:46.207]  I mean, doesn't Obama know that'll blow up in his face?
[01:46:46.227 --> 01:46:46.888]  He just doesn't care.
[01:46:48.009 --> 01:46:48.769]  I don't think he cares.
[01:46:48.829 --> 01:46:50.350]  I think he's just helping his buddies out.
[01:46:51.431 --> 01:46:51.831]  That's it.
[01:46:51.891 --> 01:46:52.392]  Bottom line.
[01:46:56.895 --> 01:46:57.495]  Very interesting.
[01:46:57.515 --> 01:46:58.416]  I appreciate your call.
[01:46:58.736 --> 01:46:59.937]  Let's talk to Sean in Wyoming.
[01:46:59.957 --> 01:47:00.898]  Sean, go ahead.
[01:47:00.918 --> 01:47:01.298]  You're on the air.
[01:47:01.991 --> 01:47:02.752]  Thank you, Alex.
[01:47:02.772 --> 01:47:03.853]  I haven't talked to you in a while.
[01:47:04.073 --> 01:47:09.337]  I'm the fellow who worked with the Reagan National Advance Team for the campaign in Haiti with the Secret Service and so forth.
[01:47:09.678 --> 01:47:14.502]  And I've been up here in Wyoming for 36 years and I want to throw some more food for thought.
[01:47:14.522 --> 01:47:22.869]  I think you basically, we've got all the pieces of, there's been some tremendous points and they all have validity.
[01:47:23.529 --> 01:47:28.534]  But what I, you know, I've been up in Wyoming for 36 years and I know the people
[01:47:29.466 --> 01:47:33.987]  And the different political factions in Montana, Wyoming and Idaho like the back of my hand.
[01:47:34.007 --> 01:47:44.511]  And what struck me most telling is the fact when they wheeled these folks out with Obama the other day and then when they flew back into Boise and they had that press conference.
[01:47:45.211 --> 01:47:48.832]  There's all kinds of different factions in Idaho as you might know.
[01:47:49.432 --> 01:47:54.094]  There's constitutionalists and white supremacists and Nazis and former government people.
[01:47:54.574 --> 01:47:55.754]  And it's a whole plethora.
[01:47:56.314 --> 01:47:58.495]  It's unlike anything in Montana or Wyoming.
[01:47:59.179 --> 01:48:06.462]  And what you have here is basically, by the way of the appearance of the boy's father, a nonconformist.
[01:48:06.502 --> 01:48:08.743]  And he can be a nonconformist on the left or right.
[01:48:09.183 --> 01:48:13.725]  He certainly, to me, came across as a little bit in the hippie deal.
[01:48:13.825 --> 01:48:15.565]  And they're naturalists.
[01:48:15.665 --> 01:48:20.247]  If you look at her... So you're saying he was kind of an odd duck, a hippie odd duck?
[01:48:20.427 --> 01:48:25.210]  Well, he was typical of anybody who knows the social climate of Idaho.
[01:48:25.270 --> 01:48:28.612]  Central Idaho and Northern Idaho where all these different people gather.
[01:48:29.233 --> 01:48:34.817]  And this very guy, you know, it could be Pchenik may have something, this guy may have walked away.
[01:48:34.837 --> 01:48:36.418]  He might have been another Brad Tillman.
[01:48:36.438 --> 01:48:46.384]  He went over there and had some moral objections on what we were doing, walked over to the other side, and he had come from a family
[01:48:48.252 --> 01:48:53.315]  Uh, that, let's say, were progressives and thought outside the box.
[01:48:53.435 --> 01:49:03.281]  And that's what the old man was trying to communicate with him the other day, how proud he was that he held to his moral convictions.
[01:49:03.341 --> 01:49:05.362]  But it doesn't smell right.
[01:49:05.902 --> 01:49:10.005]  It's just part of a continual psyop, whether it's in Santa Barbara.
[01:49:10.605 --> 01:49:19.107]  Or a new town, or this deal, and it's obviously, the first thing that hit me was the fact that it's a major distraction from the VA.
