[00:00:00.009 --> 00:00:01.754]  Alex Jones Broadcasting Network.
[01:37:25.544 --> 01:37:27.385]  But you're hiring former Navy SEALs.
[01:37:28.066 --> 01:37:28.887]  Uh, Navy SEAL owns them.
[01:37:28.927 --> 01:37:30.108]  It's the Navy SEALs that work there.
[01:37:30.848 --> 01:37:31.689]  Uh, Navy people.
[01:37:31.709 --> 01:37:32.610]  It's not just Navy SEALs.
[01:37:33.250 --> 01:37:34.231]  It's run by Navy SEALs.
[01:37:34.631 --> 01:37:37.634]  And so we're now, they've made these custom, uh, bullets for us.
[01:37:37.674 --> 01:37:38.494]  They reached out to us.
[01:37:39.015 --> 01:37:40.136]  And it's a bottle breacher.
[01:37:40.756 --> 01:37:41.777]  And I've got mine at home.
[01:37:41.837 --> 01:37:42.518]  Everybody loves it.
[01:37:43.078 --> 01:37:44.559]  People come over for a barbecue or whatever.
[01:37:44.579 --> 01:37:50.083]  It is awesome and a great gift for friends and family in the military especially.
[01:37:50.543 --> 01:37:53.565]  So again, made by Navy SEALs for patriots everywhere.
[01:37:54.125 --> 01:37:57.447]  All of that is made in the USA at MadeIn1776.com.
[01:37:58.008 --> 01:38:00.309]  The other apparel and stuff is made in Mexico, you name it.
[01:38:00.349 --> 01:38:00.990]  Nothing against that.
[01:38:01.590 --> 01:38:05.971]  It's just that, you know, you want to pay a third less or half off, we just give you the choice right there.
[01:38:05.991 --> 01:38:13.693]  But everything at MadeIn1776.com or on the 1776 section of InfowarsStore.com, the brass belt buckles with George Washington on it.
[01:38:14.273 --> 01:38:17.194]  It's like showing a vampire of the sun at high noon when they see this stuff.
[01:38:17.694 --> 01:38:21.115]  I mean, it's all right there at MadeIn1776.com.
[01:38:21.515 --> 01:38:24.756]  Very inexpensive and affordable compared to other American-made clothes.
[01:38:24.956 --> 01:38:28.457]  You try to buy a golf shirt like this at Dillard's, it's like 80 bucks to $100.
[01:38:30.097 --> 01:38:31.458]  And it's not made in America.
[01:38:31.498 --> 01:38:32.558]  This is made in America.
[01:38:32.578 --> 01:38:32.558]  $49.95.
[01:38:32.598 --> 01:38:35.900]  And I'll just be honest with you.
[01:38:36.040 --> 01:38:37.901]  They were correcting me the other day.
[01:38:37.921 --> 01:38:40.622]  It cost us 20-something bucks to print that shirt, to get that shirt.
[01:38:40.642 --> 01:38:41.963]  20, that's a lot.
[01:38:42.563 --> 01:38:45.004]  I could buy a shirt like that from China for $6.
[01:38:45.765 --> 01:38:46.785]  But it lasts a lot longer.
[01:38:46.805 --> 01:38:47.766]  Everybody compliments it.
[01:38:47.866 --> 01:38:49.527]  Infowarsstore.com.
[01:38:50.367 --> 01:38:52.888]  And then lastly, the Super Mel Vitality.
[01:38:52.928 --> 01:38:53.948]  You've heard the rave reviews.
[01:38:53.968 --> 01:38:59.749]  We just took eight of the best-known herbs, organic, concentrated them with Dr. Gribb in his factory, his laboratory, put it out.
[01:38:59.789 --> 01:39:03.570]  We have the only nascent iodine of this type, the fluoride shield, the survival shield.
[01:39:04.030 --> 01:39:04.911]  Super Mel Vitality.
[01:39:04.951 --> 01:39:08.491]  It's all available at InfoWarsLife.com.
[01:39:08.591 --> 01:39:10.812]  Again, that's InfoWarsLife.com.
[01:39:11.092 --> 01:39:12.413]  We're good to go.
[01:39:37.410 --> 01:39:40.733]  We're waiting on an herb that finally got in from the Himalayas.
[01:39:41.274 --> 01:39:44.957]  It's totally organic, so we can finally go to production, but we're waiting months to get it.
[01:39:45.717 --> 01:39:48.220]  But the thing is, you need to order now if you want to get it immediately.
[01:39:48.300 --> 01:39:50.001]  And then believe me, you've heard the reviews.
[01:39:50.281 --> 01:39:52.904]  Just try our products, and I know you're going to like them.
[01:39:52.924 --> 01:39:55.926]  And if you don't, you've supported the broadcast, but I've heard no negative feedback.
[01:39:56.447 --> 01:39:58.088]  So 888-253-3139.
[01:39:58.389 --> 01:40:01.231]  And as always, I want to thank all of you for your support.
[01:40:01.792 --> 01:40:01.952]  Now,
[01:40:03.973 --> 01:40:18.052]  This is a big deal, folks, because you've got Al Gore saying in 2007-2009 and countless speeches that by the winter and the summer of 2013 we would see a completely melted northern ice cap.
[01:40:19.053 --> 01:40:27.219]  It grew at record numbers, and Mark Moreno is the master and advises Congress, and has all the scientists that he researches with on his site, climatedepot.com.
[01:40:27.599 --> 01:40:33.444]  He has all the actual numbers, but just in a general sense, Southern Pole getting bigger, Northern Pole getting bigger.
[01:40:33.664 --> 01:40:36.386]  They always point in the summer at it shrinking with the satellite.
[01:40:36.406 --> 01:40:37.127]  They always shrink.
[01:40:37.547 --> 01:40:42.871]  That's why the Vikings talked about a northern passage into Russia, you know, in writings a thousand years old, as old as Beowulf.
[01:40:43.885 --> 01:40:47.766]  But they use the public's ignorance and say polar bears can't swim, penguins can't swim.
[01:40:47.786 --> 01:40:52.307]  They talk about penguins are going to drown at the North Pole, that there are no penguins at the North Pole.
[01:40:52.807 --> 01:40:54.767]  I mean, this is the kind of stuff we've seen and covered.
[01:40:55.407 --> 01:40:58.148]  Al Gore and all his lies that have been proven in court in England.
[01:40:58.168 --> 01:41:01.909]  They can't show school kids his film in England because it's been proven to be a fraud.
[01:41:02.549 --> 01:41:05.250]  They have like 65 lies, I think, proven in court, or was it 63?
[01:41:05.290 --> 01:41:05.530]  I forget.
[01:41:08.493 --> 01:41:09.934]  Now they're all over the news.
[01:41:10.034 --> 01:41:11.555]  National Geographic just came in the mail.
[01:41:11.615 --> 01:41:12.635]  I've been taking it since I was a kid.
[01:41:12.656 --> 01:41:14.457]  My grandmother still gives it to me.
[01:41:14.917 --> 01:41:15.617]  God bless her soul.
[01:41:15.697 --> 01:41:16.258]  One of them died.
[01:41:16.818 --> 01:41:20.600]  They used to both give it to me, but the point is one of them still gives it to me, the one that's alive.
[01:41:21.120 --> 01:41:25.703]  It said we're going to be flooded and dead next year and that the cold is all caused by this.
[01:41:26.143 --> 01:41:28.565]  CBS News is now reporting with a
[01:41:30.117 --> 01:41:32.298]  It's beyond a quack, and that's what Mark's here to tell us about.
[01:41:33.419 --> 01:41:40.182]  The most incredible thing ever, that this record cold temp and the Great Lakes freezing is a heat wave.
[01:41:41.183 --> 01:41:42.563]  So up is down, down is up.
[01:41:42.763 --> 01:41:44.524]  Raising the debt ceiling will not raise your debt.
[01:41:46.785 --> 01:41:49.507]  You can keep your doctor, your premium will go down, not up.
[01:41:50.799 --> 01:41:52.040]  I did not have sex with that lady.
[01:41:52.100 --> 01:41:53.861]  I mean, the level of lying here.
[01:41:53.881 --> 01:41:58.443]  So to break this down is Mark Moreno of ClimateDepot.com.
[01:41:58.483 --> 01:42:05.327]  Mark, this is simply amazing and it ties in to a piece of news I'm going to go to in a moment after you've had a chance to break things down.
[01:42:05.367 --> 01:42:06.367]  But thank you for joining us, sir.
[01:42:07.248 --> 01:42:08.028]  Thank you, Alex.
[01:42:08.088 --> 01:42:08.729]  Happy to be here.
[01:42:09.412 --> 01:42:18.117]  Yes, Al Gore made all sorts of predictions about the Arctic, about Antarctica, the United Nations is on record about global sea ice.
[01:42:18.617 --> 01:42:31.484]  We are now well above average for global sea ice, and in fact we've had, depending on what month and what you look at, Earth has had more ice in general than we've had probably in the last 20 or 25 years, and it's on an increasing trend.
[01:42:31.705 --> 01:42:32.345]  Antarctica
[01:42:34.378 --> 01:42:45.361]  The South Pole has been at or near an exceeded record extent for the last several years, and this year it's breaking all-time records, the highest they've ever had since satellite monitoring began.
[01:42:46.001 --> 01:42:54.763]  In the Arctic, we had an incredible year-to-year, the largest year-to-year recovery of Arctic ice, and the Arctic has diminished some since the late 1970s, but think back.
[01:42:55.343 --> 01:42:57.664]  When did we start monitoring Arctic ice with satellites?
[01:42:58.204 --> 01:43:02.186]  At the end of the 40-year global cooling scare, the coming ice age scare.
[01:43:02.206 --> 01:43:16.913]  So yes, Arctic has lost ice since that period, but there's indications this year that the older, thicker ice is now being wedged and that it's not going to lose anything significant or near record like Al Gore and others are predicting.
[01:43:17.313 --> 01:43:24.336]  But both polls had a record year in their own ways, and now global sea ice is doing well above average.
[01:43:24.955 --> 01:43:32.538]  But what's most shocking is when we have heatwaves, and be they in Moscow, be they in Australia, no matter where they are, that's blamed on man-made global warming.
[01:43:32.938 --> 01:43:50.145]  When we now have record cold, instead of just saying, well, that's an exception, the global warming activists, including Al Gore, who now says it's consistent, are blaming, quote, excess heat in the atmosphere for destabilizing the Arctic air mass and essentially making the jet stream dive down with the polar vortex.
[01:43:50.545 --> 01:43:52.946]  They come up with all these convoluted explanations
[01:43:53.906 --> 01:43:58.591]  And now, everything, every weather event is consistent with man-made global warming.
[01:43:58.611 --> 01:43:59.352]  But it gets better.
[01:43:59.472 --> 01:44:03.016]  Up on your site, you looked up who the CBS expert is.
[01:44:03.496 --> 01:44:07.620]  They might as well have gotten Johnny Carson as the Great Carnac.
[01:44:08.621 --> 01:44:10.383]  Yeah, so this is an amazing story.
[01:44:10.503 --> 01:44:12.666]  It's a Climate Depot exclusive.
[01:44:12.886 --> 01:44:15.789]  Just posted this this morning, actually about two hours ago.
[01:44:17.206 --> 01:44:30.957]  The CBS expert on CBS this morning, that they had on to explain how global warming is causing record cold and snow, was a New York City College physicist named Michio Kaku.
[01:44:31.858 --> 01:44:43.426]  And Michio Kaku was only identified as a professor on this show, and he claimed that the excess heat in the Arctic was against intuition, essentially causing all of this record cold and heat.
[01:44:43.867 --> 01:44:46.509]  Now, before we even knew, and I'll get to what he is in a moment,
[01:44:47.129 --> 01:44:51.130]  Scientists were trashing CBS News for featuring this guy's views.
[01:44:51.210 --> 01:44:52.971]  In fact, Ph.D.
[01:44:53.011 --> 01:45:00.553]  meteorologist Ryan Mao of the Weather Bell said that, and he quote, no effing clue what Michio is talking about.
[01:45:00.593 --> 01:45:01.953]  And these are in quotes.
[01:45:01.973 --> 01:45:04.794]  He called it a festering wound on the field of meteorology.
[01:45:05.134 --> 01:45:10.636]  These are what his colleagues, what even his colleagues, this man, you know, a physicist who doesn't even really study the weather,
[01:45:11.340 --> 01:45:13.143]  These are what his colleagues called him.
[01:45:13.203 --> 01:45:14.184]  It was a festering wound.
[01:45:14.204 --> 01:45:20.853]  This is before we found out that this is a paranormal guru, if you will.
[01:45:21.754 --> 01:45:22.735]  Michio Kuku.
[01:45:23.036 --> 01:45:26.400]  I said Kuku by accident or Freudian slip.
[01:45:26.420 --> 01:45:26.821]  I'm not sure.
[01:45:26.841 --> 01:45:27.442]  But Keku.
[01:45:28.408 --> 01:45:50.038]  Um, was featured by CBS, and he promotes things like telepathy, telekinesis, mind reading, and, uh, on his website, and this is all part of what some people would call magic, mentalism, uh, telepathy is where you sort of communicate without using any of those... So you're saying, you've always said it's based on voodoo, and now they're officially doing it.
[01:45:51.339 --> 01:45:58.101]  And telekinesis is the alleged psychic ability allowing a person to influence a physical system without physical interaction.
[01:45:58.401 --> 01:46:03.823]  In other words, it's a fancy way of sort of mind-altering, a way of looking at things.
[01:46:03.843 --> 01:46:05.704]  Now it goes on, he has a whole book on this.
[01:46:06.084 --> 01:46:13.426]  He's been featured, he actually went on and let Stephen Colbert make fun of him on the Daily Show or whatever, not the Daily Show, but whatever Stephen Colbert's show is.
[01:46:14.597 --> 01:46:17.758]  And this man, his book is called The Future of the Mind.
[01:46:17.818 --> 01:46:28.243]  He's claiming that feats such as photographing dreams, uploading memories, mentally controlled robots, and telekinesis have already been achieved.
[01:46:28.723 --> 01:46:35.606]  And he goes further and says we're going to have a complete map of the brain and scientists are going to be able to send our consciousness throughout the universe.
[01:46:35.626 --> 01:46:41.188]  So the point is he is not a meteorologist and CBS knew that but never thought to mention it.
[01:46:42.074 --> 01:46:47.578]  No, in fact, they couldn't pick a more extreme outlier, A, on the science of global warming.
[01:46:47.618 --> 01:46:54.283]  His comments were just, again, deemed as no effing clue by another meteorologist.
[01:46:54.843 --> 01:46:59.426]  And the fact that this is a man into, like, essentially mentalism.
[01:46:59.706 --> 01:47:07.192]  This is a guy who belongs on a Las Vegas stage performance, not someone who should be consulted as a weather expert.
[01:47:07.692 --> 01:47:10.454]  And this is interesting to see what CBS News does about this, because
[01:47:11.675 --> 01:47:23.882]  They won't feature any skeptical scientists, and if they do, if some skeptical scientist got a $200 fee 25 years ago by some fossil fuel industry, they'll say he's discredited and no one can talk to him.
[01:47:23.902 --> 01:47:32.707]  But someone else comes on and promotes telepathy and telekinesis, mind reading, and they're portrayed as the esteemed expert by CBS News.
[01:47:32.947 --> 01:47:34.088]  By the way, it's the same network.
[01:47:34.728 --> 01:47:49.727]  Where Scott Pelley is actually on record, the current CBS News anchor is on record when he was with 60 Minutes a few years back, 2007 I believe, saying that he would not interview any global warming skeptical scientist for the same reason he wouldn't interview anyone who was skeptical of the Holocaust.
[01:47:50.448 --> 01:47:53.372]  In other words, they're making direct comparisons
[01:47:54.232 --> 01:47:55.773]  Well, let me ask you this question.
[01:47:55.813 --> 01:48:01.177]  You know, I mean, we know almost all the scientists, the 2,000 they claimed had signed on, unanimous.
[01:48:01.377 --> 01:48:04.779]  Al Gore said back in 2006, there's no carbon tax, no plan for that.
[01:48:04.819 --> 01:48:05.460]  It's unanimous.
[01:48:05.500 --> 01:48:06.841]  Congress, all scientists agree.
[01:48:23.051 --> 01:48:27.353]  Uh, that, uh, man-made global warming is, is real, and that we've got to do something.
[01:48:27.733 --> 01:48:29.533]  And then I have the clips, it's in my film, Endgame.
[01:48:29.833 --> 01:48:32.594]  The congressmen are like, well, wait, there are a bunch of scientists that don't agree.
[01:48:32.614 --> 01:48:36.236]  And he goes, no, only ones that believe we didn't land on the moon, and blah, blah, blah.
[01:48:36.796 --> 01:48:38.936]  Well, they've got Professor Cuckoo over there.
[01:48:38.956 --> 01:48:39.957]  I mean, Michael...
[01:48:41.237 --> 01:48:42.999]  I'm sorry, me too, I got that confused.
[01:48:43.059 --> 01:48:44.160]  It's like Obama, Osama.
[01:48:44.180 --> 01:48:48.784]  The point is, you've got Professor Akoo, or whatever his name is, over there.
[01:48:49.204 --> 01:49:03.416]  If they've got all these thousands of scientists, which it turned out almost none of them had actually signed on, they had just been put on the list, or been agreed to be sent UN material, so they were put on there fraudulently, that's a whole other controversy you've covered and Lord Monckton have covered in great detail.
[01:49:03.736 --> 01:49:06.479]  But if they've got all these great meteorologists and all these great
[01:49:07.119 --> 01:49:14.208]  Planetologists, basically, who are ready to come on and say it's so real, why'd they have to get a, uh, goblin chaser?
[01:49:15.409 --> 01:49:22.118]  And that's the question, and that's what's fascinating about this is they're, they're, what they're doing is they're pushing the new narrative, and the new narrative...
[01:49:23.085 --> 01:49:25.826]  is described by the New York Times as global weirding.
[01:49:25.906 --> 01:49:32.889]  And because this is relatively new in the global warming debate, it's only the last, maybe, year that it's really taken on a full head of steam.
[01:49:32.949 --> 01:49:34.370]  It's only been around a few years before that.
[01:49:34.910 --> 01:49:38.772]  The idea is we used to talk about unprecedented temperature rise, allegedly.
[01:49:39.252 --> 01:49:43.233]  And they would talk about the global temperature, the Earth has a fever, they use Al Gore's phrase.
[01:49:43.614 --> 01:49:47.815]  When that failed, and we're going on 17 plus years, actually, Lord Monckton had a new analysis out.
[01:49:47.955 --> 01:49:49.416]  It's like 17 years, 5 months.
[01:49:49.956 --> 01:49:53.981]  With no global warming, and it's actually been slight global cooling since 2002.
[01:49:54.561 --> 01:50:00.247]  Alex, it's so bad that every high school kid today has never experienced global warming in their lifetime.
[01:50:00.547 --> 01:50:08.796]  And you can go a step further now and say that every elementary school kid has only experienced a slight global cooling in their lifetime.
[01:50:09.277 --> 01:50:12.140]  So when you're faced with that as a PR disaster,
[01:50:12.820 --> 01:50:14.001]  You've got to change the narrative.
[01:50:14.221 --> 01:50:20.106]  So the new narrative is every weather event, be it record cold, snow, weather, is all part of global warming.
[01:50:20.486 --> 01:50:30.974]  And in order to push that, you've got to get Las Vegas show acts like Professor Kaku and people who do mentalism and mind reading and all sorts of things like that
[01:50:31.494 --> 01:50:34.396]  Because you're not going to find a legitimate scientist coming around yet.
[01:50:34.436 --> 01:50:40.360]  You will get more legitimate scientists, global warming scientists, saying things like, well, it's consistent with, and other things.
[01:50:40.801 --> 01:50:46.544]  But, you know, in order to push the envelope, you've got to reach beyond the known world, if you catch my drift here.
[01:50:46.564 --> 01:50:49.406]  Sure, do you think Professor... Phenomena, like CBS did.
[01:50:49.587 --> 01:50:53.749]  Do you think Professor Kuku, or what's his name again?
[01:50:53.769 --> 01:50:54.010]  Keku.
[01:50:54.490 --> 01:50:55.511]  No, I'm serious, I can't remember.
[01:50:55.531 --> 01:50:58.693]  Do you think Professor Keku would come on and talk about the Loch Ness Monster with me?
[01:50:59.973 --> 01:51:01.134]  You ought to have him on.
[01:51:01.214 --> 01:51:02.495]  He seems to like the media.
[01:51:02.595 --> 01:51:04.256]  He seems to be very good humored.
[01:51:04.296 --> 01:51:05.677]  Again, he went on with Stephen Colbert.
[01:51:05.857 --> 01:51:07.898]  Maybe I should get you on with him for a debate.
[01:51:07.978 --> 01:51:08.619]  Hold on, stay there.
[01:51:08.639 --> 01:51:09.819]  When you need it the most.
[01:51:09.919 --> 01:51:12.721]  Will your generator, power equipment, or vehicle be ready?
[01:51:12.841 --> 01:51:15.283]  Gas and diesel fuels go bad quickly when stored.
[01:51:15.423 --> 01:51:20.126]  And more than half of generator failures during disasters occur as a result of expired fuel.
[01:51:20.266 --> 01:51:24.168]  PRI fuel stabilizers keep your fuel fresh for when you need it most.
[01:51:24.348 --> 01:51:25.469]  Nuclear power stations.
[01:51:25.569 --> 01:51:26.930]  Emergency service providers.
[01:51:27.150 --> 01:51:30.294]  And ships at sea rely on PRI Fuel Stabilizers.
[01:51:30.414 --> 01:51:31.415]  And you can, too.
[01:51:31.475 --> 01:51:32.896]  Call 888-776-9373.
[01:51:33.257 --> 01:51:38.042]  Or visit PRIProducts.com to find the dealer nearest you.
[01:51:38.543 --> 01:51:41.166]  It's time to kick some ash.
[01:51:41.586 --> 01:51:43.949]  Because cigarettes have met their match.
[01:51:44.109 --> 01:51:46.672]  Smokers are switching to Vapriate e-liquid by Le Cyg.
[01:51:46.872 --> 01:51:50.074]  Because when you kick ash, you kick tar and smelly smoke too.
[01:51:50.454 --> 01:51:58.358]  Lecig smokes the competition with real people customer service, a 7 day satisfaction guarantee, and same day fast free shipping.
[01:51:58.578 --> 01:52:01.240]  Become a vapor today at lecig.com.
[01:52:01.500 --> 01:52:04.061]  Spelled L-E-C-I-G dot com.
[01:52:04.301 --> 01:52:05.642]  Lecig e-cigarettes.
[01:52:05.902 --> 01:52:06.803]  Kick some ash.
[01:52:08.231 --> 01:52:09.072]  The facts are in.
[01:52:09.252 --> 01:52:10.373]  The studies are legion.
[01:52:10.654 --> 01:52:18.041]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[01:52:18.181 --> 01:52:21.645]  So why are the social engineers adding it to the water?
[01:52:22.005 --> 01:52:22.405]  Simple.
[01:52:22.585 --> 01:52:26.950]  Dumb down the host population that the parasitic technocracy is feeding on.
[01:52:27.290 --> 01:52:32.752]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[01:52:32.992 --> 01:52:48.998]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[01:52:49.318 --> 01:52:53.561]  Let's take a stand against the Globalists by blocking their poisons with Fluoride Shield.
[01:52:53.901 --> 01:52:55.743]  I use Fluoride Shield every day.
[01:52:56.063 --> 01:53:01.367]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[01:53:01.607 --> 01:53:05.870]  Let's start cleansing our bodies now and support the InfoWar at the same time.
[01:53:06.031 --> 01:53:07.291]  That's InfoWarsLife.com.
[01:53:12.001 --> 01:53:23.670]  From 1946 to 1989, during a period known as the Cold War, the enemies of freedom sent teams into their own citizens' homes in order to place listening devices and cameras.
[01:53:25.518 --> 01:53:32.544]  They tracked the movements and personal relationships of anyone they could in order to preserve the power of the state.
[01:53:32.804 --> 01:53:37.468]  25 years later, you carry a tracking beacon with you and bug your own homes with your cell phone.
[01:53:38.348 --> 01:53:40.530]  History is repeating itself.
[01:53:40.730 --> 01:53:42.492]  Tear down this wall!
[01:53:43.352 --> 01:53:46.835]  Go to PrivacyCase.com today and get a privacy case.
[01:53:47.475 --> 01:53:51.999]  Let's protect ourselves from this high-tech iron curtain that is trying to crush our right to privacy.
[01:53:52.860 --> 01:53:59.124]  The American-made privacy case uses military-grade shielding technology to stop these criminals and thieves in their tracks.
[01:53:59.925 --> 01:54:04.528]  Go to PrivacyCase.com today and use coupon code GCN for 10% off.
[01:54:05.109 --> 01:54:06.250]  PrivacyCase.com.
[01:54:11.649 --> 01:54:16.712]  Ladies and gentlemen, Alex Jones here back live.
[01:54:16.912 --> 01:54:25.357]  Final segment with Mark Moreno, and then we're working out some technical stuff for video Skype to get the lead singer of Korn on to talk about all things New World Order, Obama, and more.
[01:54:26.038 --> 01:54:27.419]  But here's the bottom line.
[01:54:27.439 --> 01:54:34.543]  There are real environmental issues and real concerns I have, but giving total power over to the kleptocrats to run everything
[01:54:35.868 --> 01:54:41.154]  In the name of them being saviors of the Earth and buying carbon credits from Al Gore and Obama is a fraud.
[01:54:41.815 --> 01:54:43.677]  And here's an article out of Breitbart today.
[01:54:43.697 --> 01:54:45.840]  It's actually from AFP, French news agency.
[01:54:46.340 --> 01:54:47.141]  Breitbart carried it.
[01:54:47.602 --> 01:54:55.150]  One in four Americans unaware that Earth circles the Sun in a new study conducted by the National Science Foundation.
[01:54:56.368 --> 01:54:59.716]  And an average of 6.5 got it correctly.
[01:55:00.177 --> 01:55:03.344]  Just 74% of respondents knew that Earth revolved around the Sun.
[01:55:04.166 --> 01:55:05.650]  And here's the problem.
[01:55:06.468 --> 01:55:15.272]  And I'm not trying to be mean, I'm not saying Republicans are super smart on average, but compared to Democrats it's like a human compared to a rat or something.
[01:55:15.312 --> 01:55:17.112]  Or I guess rats are kind of smart, that's insulting to rats.
[01:55:17.412 --> 01:55:21.474]  Mark, in closing, the only way they can get away with this is total scientific ignorance.
[01:55:21.774 --> 01:55:23.395]  So now we know why they want to dumb people down.
[01:55:23.475 --> 01:55:29.117]  So what do you make of this one in four not knowing that the earth circles the sun, they think it's the other way around.
[01:55:29.577 --> 01:55:30.598]  What do we do about this?
[01:55:31.138 --> 01:55:32.240]  What do you expect them to do now?
[01:55:32.260 --> 01:55:34.482]  Because they're not stopping, they're just going forward.
[01:55:35.103 --> 01:55:37.126]  Obama's announced he's going to do environmental takeover.
[01:55:37.386 --> 01:55:38.528]  Without Congress, what do we do?
[01:55:39.662 --> 01:55:44.526]  And also, Obama, the billion-dollar slush fund they're starting today, they announced today.
[01:55:45.387 --> 01:56:04.522]  When you mentioned the education here, that poll you just cited, if you go into classrooms now and you talk to the psychiatrists and everything else, the anxiety among young people about eco-fairs and eco-doom, they know more about the fear of oceans overrunning their homes than they do about whether the earth rotates around the sun or not.
[01:56:05.323 --> 01:56:06.064]  And this is a
[01:56:07.398 --> 01:56:08.619]  This is the core of what's going on.
[01:56:08.659 --> 01:56:19.008]  They're being propagandized from a very young age with all the wrong things, be it through our Hollywood culture, through the textbooks on a lot of these politically scientific things, especially when it comes to global warming.
[01:56:19.468 --> 01:56:24.312]  And so now when they ask them other basic scientific questions, of course they're ignorant, because their heads have no more room.
[01:56:24.332 --> 01:56:28.656]  They've crammed it with so much junk, particularly when it comes to global warming.
[01:56:29.076 --> 01:56:31.418]  Today, in fact, John Holdren,
[01:56:32.238 --> 01:56:40.441]  One of your favorites, Obama's science star, came out and announced, quote, weather practically everywhere is being caused by climate change, unquote.
[01:56:41.001 --> 01:56:48.324]  In other words, every weather event that happens is now created by mankind, influenced heavily by mankind.
[01:56:48.344 --> 01:56:49.544]  This is what John Holdren said.
[01:56:50.184 --> 01:56:57.071]  Interestingly enough, he was immediately, just like Professor Keku, the mystic on CBS News, was essentially slammed.
[01:56:57.191 --> 01:57:00.034]  He's being slammed by scientists now.
[01:57:00.354 --> 01:57:03.257]  Holdren claimed that global climate change is increasing droughts.
[01:57:03.958 --> 01:57:09.263]  Actual study from Obama administration, droughts have become shorter, less frequent in smaller parts of the U.S.
[01:57:09.323 --> 01:57:10.124]  over the last century.
[01:57:10.504 --> 01:57:13.347]  Holdren is defying his own government's science.
[01:57:13.567 --> 01:57:14.248]  He's giving out
[01:57:15.028 --> 01:57:16.709]  100% wrong information.
[01:57:16.809 --> 01:57:17.890]  That's the story today.
[01:57:17.930 --> 01:57:24.533]  Not that school kids are getting basic science wrong, but that Obama's science advisor is failing basic science.
[01:57:25.474 --> 01:57:29.036]  Of what he's tasked to be an expert in, global warming.
[01:57:29.456 --> 01:57:30.636]  This man is failing.
[01:57:30.676 --> 01:57:42.863]  And on my website today, Climate Depot, Roger Pilkey Jr., a professor, extreme weather expert, takes down John Holdren for this utter drivel that he's promoting today, unchallenged by the way, in the media.
[01:57:43.345 --> 01:57:46.926]  By the way, Mark, I know you've got to go advise Congress and go on national TV in a minute.
[01:57:46.946 --> 01:57:47.606]  You've got to leave.
[01:57:47.986 --> 01:57:52.807]  But anybody you advise us that you think we should get on to break down the science, I'd love to have them on.
[01:57:52.867 --> 01:57:54.667]  But, you know, we're winning the political battle.
[01:57:55.387 --> 01:57:57.668]  In closing, as I said, they don't care.
[01:57:57.708 --> 01:57:58.808]  They're just rolling forward.
[01:57:59.328 --> 01:58:00.208]  What do we do?
[01:58:00.268 --> 01:58:05.729]  Because they use this to power grab any jurisdiction they want, saying climate's changing everywhere.
[01:58:06.009 --> 01:58:07.369]  Well, of course climate's changing.
[01:58:07.409 --> 01:58:08.210]  It's always changing.
[01:58:08.490 --> 01:58:09.910]  What do we do to beat them in a nutshell?
[01:58:10.751 --> 01:58:11.512]  Well, here's two things.
[01:58:11.572 --> 01:58:17.079]  First of all, had Mitt Romney won, Mitt Romney, if you've noticed, people would say, well, vote a new president.
[01:58:17.139 --> 01:58:22.465]  Well, Mitt Romney just came out about a week ago and announced that he's back on the global warming bandwagon.
[01:58:22.485 --> 01:58:26.750]  Remember when he ran, he was a global warming believer, then he got all the pressure, then he backed down.
[01:58:27.091 --> 01:58:29.533]  Well, now he's back, but he doesn't have the pressure for office.
[01:58:30.074 --> 01:58:31.776]  So Republicans aren't the answer.
[01:58:32.276 --> 01:58:37.120]  And Mitt Romney actually said that he would not have stopped Obama's EPA from doing what Obama's about to do.
[01:58:37.140 --> 01:58:39.102]  So I don't know if the Republican Party's capable.
[01:58:39.402 --> 01:58:44.426]  The biggest thing we have to do is try to get the GOP Congress to defund the EPA.
[01:58:44.466 --> 01:58:48.730]  Because President Obama, as the old expression goes, doesn't need no stinking Congress.
[01:58:48.750 --> 01:58:49.150]  That's right.
[01:58:49.170 --> 01:58:50.151]  Great job, Martin Moreno.
[01:58:50.171 --> 01:58:51.132]  We'll talk to you again soon.
[01:58:51.152 --> 01:58:51.512]  Thank you.
[01:58:52.353 --> 01:58:55.536]  Next hour coming up, folks, I'll finish up with some topics on solutions as well.
[01:58:58.834 --> 01:59:09.221]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[01:59:09.501 --> 01:59:11.382]  Guess what else is in the halogen family?
[01:59:11.562 --> 01:59:12.263]  Fluoride!
[01:59:12.463 --> 01:59:14.745]  Ladies and gentlemen, Alex Jones here.
[01:59:14.885 --> 01:59:20.709]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[01:59:20.969 --> 01:59:25.752]  It's the good halogen on the periodic table, and the results are on record.
[01:59:25.872 --> 01:59:28.594]  Reports documented a 15-point IQ increase.
[01:59:28.914 --> 01:59:29.414]  We're good.
