[00:00:01.607 --> 00:00:04.528]  Coast to Coast, direct from Austin.
[00:54:53.291 --> 00:55:15.003]  The decline in living standards in both the United States and Europe over the past 25 years, and the crisis in national identity as a result of mass immigration, it's a genuine issue, it's a legitimate concern that many people have, but what their solution to it is not to actually address the problem itself, but to hijack, to co-opt
[00:55:15.603 --> 00:55:42.976]  Those populist uprisings, endemic within the Tea Party, the UK Independence Party in the United Kingdom, and numerous other parties throughout Europe, the True Fin Party in Finland, Marine Le Pen in France and several others, they need to hijack that, they need to divert it into separate channels so it gets shut down, so it gets closeted away, so nobody actually faces up to the problem.
[00:55:43.917 --> 00:55:45.719]  And it's amazing that they're admitting this.
[00:55:46.559 --> 00:55:50.083]  David Knight, how does this tie into what you've been researching earlier?
[00:55:50.103 --> 00:55:59.014]  You mentioned Catalonia and the wave of populist rebellion against the establishment system throughout Europe and the US.
[00:55:59.294 --> 00:56:03.218]  Oh yeah, a lot of small countries are wanting to basically
[00:56:04.079 --> 00:56:05.780]  Take back their self-governance.
[00:56:05.840 --> 00:56:07.441]  We see this happening throughout Europe.
[00:56:07.841 --> 00:56:09.963]  There's pockets of it happening in America.
[00:56:10.003 --> 00:56:12.724]  We see dissatisfaction out in California, for example.
[00:56:12.764 --> 00:56:22.590]  Some of the counties there want to secede from the state of California because they have a different view of a lot of different issues, whether it's gun control or other issues.
[00:56:24.111 --> 00:56:35.635]  This is something that is definitely happening, but we all need to remember that this is really kind of what they're talking about here is essentially like the COINTELPROgrams that we've seen in the past, where they go in and they take over any and every movement.
[00:56:35.675 --> 00:56:40.297]  They may come in and have some people who try to turn it into a violent
[00:56:41.578 --> 00:56:46.262]  If it's a peaceful movement, they may come in and actually provoke things as agent provocateurs.
[00:56:46.282 --> 00:56:49.104]  We've seen that happen over and over again in the past.
[00:56:49.545 --> 00:56:55.450]  Or they may do what David Cameron did earlier, and that is they just come in and say, we're going to resort to outright censorship.
[00:56:55.470 --> 00:56:56.631]  We're going to shut you down that way.
[00:56:56.671 --> 00:56:59.393]  So they don't ever put all their eggs in one basket.
[00:56:59.433 --> 00:57:02.156]  They don't count on being able to completely shut people down.
[00:57:02.196 --> 00:57:08.121]  They want to also be able to covertly take over these movements, make them look bad, or completely take over the leadership of them.
[00:57:08.701 --> 00:57:10.041]  We'll get into it more after the break.
[00:57:10.062 --> 00:57:10.962]  We're going to take your calls 877-789-2539.
[00:57:10.982 --> 00:57:11.342]  That's 877-789-2539.
[00:57:11.362 --> 00:57:12.722]  It's the Alex Jones Show, this Sunday edition.
[00:57:12.762 --> 00:57:13.943]  We'll be back after the break.
[00:57:14.063 --> 00:57:14.603]  Infowars.com.
[00:57:14.643 --> 00:57:14.963]  Stay tuned.
[00:58:00.464 --> 00:58:05.829]  When you're out on the road, the last place you want to be is on the road.
[00:58:07.110 --> 00:58:11.894]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:58:12.254 --> 00:58:19.060]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[00:58:20.982 --> 00:58:24.245]  They sew pride in every stitch.
[00:58:25.046 --> 00:58:27.288]  Guarantee you'll love the way they fit.
[00:58:39.126 --> 00:58:41.007]  We turn jeans inside out.
[00:58:41.268 --> 00:58:42.769]  Diamond Gusset Jeans.
[00:58:43.049 --> 00:58:45.611]  Made in the USA with unparalleled quality.
[00:58:45.931 --> 00:58:49.995]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection.
[00:58:50.015 --> 00:58:52.197]  So you can ride all day with confidence.
[00:58:52.577 --> 00:58:54.779]  Order yours at gusset.com.
[00:58:55.279 --> 00:58:56.700]  Diamond Gusset Jeans.
[00:58:56.860 --> 00:58:57.301]  Got it.
[00:58:57.641 --> 00:58:58.442]  Others don't.
[00:58:59.833 --> 00:59:01.054]  Another major health threat.
[00:59:01.094 --> 00:59:05.996]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:59:06.076 --> 00:59:08.717]  Ohio's governor declaring a state of emergency.
[00:59:08.737 --> 00:59:15.519]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:59:15.780 --> 00:59:18.641]  If there's a water emergency, will you be prepared?
[00:59:18.761 --> 00:59:21.702]  Panicked residents forming long lines throughout the day.
[00:59:21.722 --> 00:59:23.723]  We're here at a supermarket in Toledo.
[00:59:23.743 --> 00:59:26.584]  You can see the shelves empty where water once was.
[00:59:26.664 --> 00:59:32.166]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[00:59:32.386 --> 00:59:35.887]  Water which will not be available at your local grocery store.
[00:59:35.907 --> 00:59:38.888]  There's a mad dash on right now to stock up on supplies.
[00:59:38.988 --> 00:59:46.090]  The ProPure ProOne G2.0 Water Filtration System is a must-have for every modern, independently-minded household.
[00:59:46.310 --> 00:59:49.371]  Protect your family's safety during an emergency.
[00:59:49.531 --> 00:59:55.793]  Go to infowarsstore.com today to purchase your ProPure ProOne G2.0 Water Filtration System.
[00:59:55.973 --> 00:59:56.713]  Or call 1-888-253-3139.
[00:59:57.094 --> 01:00:02.076]  Coast to coast.
[01:00:02.456 --> 01:00:03.816]  Direct from Austin.
[01:00:04.517 --> 01:00:08.598]  You're listening to the Alex Jones Broadcasting Network.
[01:00:11.560 --> 01:00:17.582]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:18.183 --> 01:00:21.164]  It's Alex Jones and the GCN Radio Network.
[01:00:40.635 --> 01:00:45.517]  It's Paul Joseph Watson on the Alex Jones Show with David Knight this Sunday edition.
[01:00:46.177 --> 01:00:48.979]  We've got a lot of interesting guests coming up later this week.
[01:00:48.999 --> 01:00:52.900]  I'm going to be back in studio on Wednesday through Friday.
[01:00:53.680 --> 01:00:58.002]  A lot of really good guests lined up, so be sure to mark that in your diary.
[01:00:58.583 --> 01:01:00.924]  We've got some calls coming up after the next break.
[01:01:01.264 --> 01:01:03.965]  Byron in Pennsylvania is going to be first up.
[01:01:04.485 --> 01:01:10.869]  But for the moment we're talking about this Foreign Affairs article, which is of course the CFR's publication.
[01:01:10.989 --> 01:01:15.812]  Basically the CFR runs the State Department in the United States, as Hillary Clinton admitted.
[01:01:16.452 --> 01:01:21.195]  And they're talking about the populist uprising both in America and throughout Europe.
[01:01:21.555 --> 01:01:23.236]  And this is interesting.
[01:01:23.276 --> 01:01:27.878]  I mean, I highlighted several passages of the article earlier today.
[01:01:28.239 --> 01:01:32.061]  Here's a quote, and yet when most Westerners hear the word democracy today,
[01:01:32.601 --> 01:01:38.246]  What they picture is a political atmosphere that is respectful, predictable and a little staid.
[01:01:38.306 --> 01:01:49.654]  A system in which a small number of long-standing political parties alternate in government on a semi-regular basis resulting in reasonably moderate changes to public policy.
[01:01:50.175 --> 01:01:56.240]  So basically that is the CFR admitting their agenda to keep the two-party monopoly
[01:01:56.920 --> 01:02:16.696]  In place, both in the United States with the Republicans and the Democrats and in the UK with the Tories and the Labour Party, the threat to that system in the UK is the UK Independence Party and of course the Tea Party sentiment rising in some factions of the Republican Party in the United States.
[01:02:17.717 --> 01:02:27.004]  And basically in this article they admit that, I mean here's another quote, you really need to get a hold of this if you can get your hands on the magazine.
[01:02:27.424 --> 01:02:37.331]  Quote, to harness the passion of the populace to the cause of reinvigorating governance but without helping them kindle the flames of an anti-democratic revolt.
[01:02:37.851 --> 01:02:56.744]  So they're admitting they need to harness the power of the populist uprising to reinforce the power of the state, which of course runs completely opposite to the goal of this populist uprising, which is to work towards smaller government, towards anti-statist objectives.
[01:02:57.144 --> 01:02:58.605]  So the fact that they're talking about
[01:02:59.045 --> 01:03:11.529]  You know, co-opting this movement to increase the power of the state, and later they talk about wealth redistribution, is absolutely amazing that it's so brazen in the CFR's own publication.
[01:03:12.169 --> 01:03:13.709]  David Knight, your comments on this?
[01:03:13.970 --> 01:03:15.030]  We've already seen that, Paul.
[01:03:15.070 --> 01:03:18.591]  We've seen it with both the Pete Hardy as well as with the Occupy movement.
[01:03:19.011 --> 01:03:23.456]  Both of the mainstream political parties have moved in to co-op those movements, to take them over.
[01:03:23.816 --> 01:03:34.166]  They're born out of frustration, fundamentally, both of them, with the banking system and the abuses of the central banks and the very large, powerful banks that are too big to jail, as Eric Holder put it.
[01:03:34.707 --> 01:03:41.333]  That was the initial movement of the Tea Party, where they came out, by some people's account, a half a million people
[01:03:42.014 --> 01:03:45.075]  Went to Washington to protest the banker bailouts.
[01:03:45.115 --> 01:03:50.017]  And of course, the left's Occupy movement is also upset about what the bankers are doing.
[01:03:50.037 --> 01:03:52.458]  So what they do is both parties try to co-opt that.
[01:03:52.538 --> 01:03:54.319]  Both parties try to shut that down.
[01:03:54.999 --> 01:03:57.360]  The Republicans don't want to see Tea Party candidates elected.
[01:03:57.380 --> 01:04:04.383]  They've got their own mainstream candidates who very much like the situation in Hong Kong are vetted by the elitists.
[01:04:04.944 --> 01:04:08.585]  China wants to vet any candidate that appears on the ballot in Hong Kong.
[01:04:08.605 --> 01:04:10.046]  That's why you've got thousands of students
[01:04:10.726 --> 01:04:11.307]  I don't know.
[01:04:26.098 --> 01:04:29.261]  Very often, we don't hear that admitted in America.
[01:04:29.301 --> 01:04:47.677]  That's what's unusual about this, is that the CFR, which essentially has controlled the State Department in America since its creation, even though Reagan wasn't a member of the CFR, the first president since its foundation to not be a member, he subsequently appointed 300 people from the CFR into the State Department.
[01:04:48.889 --> 01:04:49.350]  It's amazing.
[01:04:49.370 --> 01:04:50.872]  We're going to get more into this after the break.
[01:04:50.892 --> 01:04:51.814]  We're going to take your calls.
[01:04:51.874 --> 01:04:55.720]  John Rappaport is coming up to talk about Ebola and the CDC whistleblower.
[01:04:56.061 --> 01:04:59.726]  This is the Alex Jones Show live, InfoWars.com.
[01:04:59.767 --> 01:05:00.287]  Stay tuned.
[01:05:08.726 --> 01:05:09.766]  DNA Force.
[01:05:09.806 --> 01:05:13.027]  When cells become toxic, they die early and aging sets in.
[01:05:13.087 --> 01:05:14.108]  DNA Force.
[01:05:14.228 --> 01:05:22.270]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:05:22.390 --> 01:05:27.432]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:05:27.472 --> 01:05:28.472]  DNA Force.
[01:05:28.512 --> 01:05:30.393]  We now have the synergistic solution.
[01:05:30.513 --> 01:05:34.634]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[01:05:34.694 --> 01:05:35.214]  DNA Force.
[01:05:38.795 --> 01:05:42.298]  The government's Department of Homeland Security is buying up loads of ammo.
[01:05:42.438 --> 01:05:46.421]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:05:46.722 --> 01:05:48.183]  Can you put two and two together?
[01:05:48.503 --> 01:05:56.089]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[01:05:56.369 --> 01:05:57.210]  But for how long?
[01:05:57.510 --> 01:06:03.775]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[01:06:04.155 --> 01:06:06.978]  Infidel Body Armor just won't quit.
[01:06:09.292 --> 01:06:11.475]  This is an emergency transmission.
[01:06:11.495 --> 01:06:14.338]  This is an emergency transmission.
[01:06:14.378 --> 01:06:25.131]  From FEMA Region 6 in Occupy.
[01:06:32.970 --> 01:06:34.190]  There is a war.
[01:06:34.650 --> 01:06:35.651]  It's happening now.
[01:06:36.531 --> 01:06:38.331]  It will decide the fate of humanity.
[01:06:38.892 --> 01:06:40.712]  The time to choose sides has come.
[01:06:41.472 --> 01:06:42.973]  We are the resistance.
[01:06:43.393 --> 01:06:44.973]  We are the Infowar.
[01:06:55.225 --> 01:07:00.609]  It's the Alex Jones Show on this Sunday, live edition, September 28, 2014.
[01:07:01.250 --> 01:07:03.212]  Riding shotgun is David Knight.
[01:07:03.232 --> 01:07:04.553]  We're going to go to your calls now.
[01:07:04.673 --> 01:07:11.939]  First up is Byron in Pennsylvania who wants to talk about a shelter-in-place warning in Pennsylvania.
[01:07:11.979 --> 01:07:12.679]  Byron, go ahead.
[01:07:13.580 --> 01:07:15.962]  Yes, it's Brian, but anyway.
[01:07:16.563 --> 01:07:19.405]  Yeah, I'm surprised I wasn't picked up or covered here, because it's
[01:07:20.086 --> 01:07:20.926]  Yeah, pretty big.
[01:07:21.467 --> 01:07:25.688]  They've been searching people's houses and everything for this guy that shot up police barracks.
[01:07:27.169 --> 01:07:28.349]  Is that a breaking story?
[01:07:28.369 --> 01:07:29.690]  Did that happen just recently?
[01:07:30.650 --> 01:07:33.792]  That actually happened over a week ago and it's still happening.
[01:07:35.092 --> 01:07:39.494]  Right, so they've got areas of Pennsylvania locked down then because of this incident?
[01:07:40.534 --> 01:07:40.935]  Yeah.
[01:07:42.415 --> 01:07:43.336]  So what's happening there?
[01:07:43.356 --> 01:07:44.196]  So tell us what's happening.
[01:07:47.668 --> 01:08:05.116]  What's happening is they've had stories on the news about, not like I saw one article and put it all together, but they had stories on the news about food being donated for people who were sheltering away from their homes and stuff like that and for the police and, you know, it's all crazy.
[01:08:06.756 --> 01:08:07.437]  That's interesting.
[01:08:07.457 --> 01:08:08.517]  We'll have to look into that.
[01:08:08.537 --> 01:08:12.939]  It's not something that I picked up on, but definitely we'll take a look into that.
[01:08:13.319 --> 01:08:13.980]  Thanks for the call.
[01:08:14.060 --> 01:08:16.521]  Janitor in FEMA Region 9.
[01:08:16.581 --> 01:08:16.961]  Go ahead.
[01:08:18.317 --> 01:08:18.957]  Hi, how are you doing?
[01:08:19.498 --> 01:08:19.778]  Good.
[01:08:19.958 --> 01:08:20.818]  What's your point today?
[01:08:21.619 --> 01:08:22.559]  Fantastic.
[01:08:23.380 --> 01:08:28.863]  I just wanted to talk about the 10 companies that own us and how Mr. Jones was talking about boycotting.
[01:08:29.944 --> 01:08:40.190]  There's an article on HuffPost, it's a pretty old one, it's called that these 10 companies control enormous numbers of consumer brands and it just keeps continuously getting bigger.
[01:08:41.170 --> 01:08:42.251]  And in order to
[01:08:43.231 --> 01:08:44.331]  Control these globalists.
[01:08:44.391 --> 01:08:46.412]  It's very systematic, very simple to do.
[01:08:46.912 --> 01:08:54.614]  You look at the brands, and you systematically stop buying the brands in a, you know, just-in-time type of a way.
[01:08:55.374 --> 01:09:05.457]  You cut the money supply off, and there's no need to, you know, I'm not saying that's propaganda or anything or whatnot, but that's how you basically cut the arms of these.
[01:09:06.457 --> 01:09:08.078]  Very slowly with their own capital.
[01:09:08.138 --> 01:09:11.959]  And if you look at that list, and that list has been, it's very old,
[01:09:13.143 --> 01:09:13.583]  It's about from 2012.
[01:09:14.224 --> 01:09:18.526]  It keeps getting bigger and every day and how the monopolies control it.
[01:09:18.626 --> 01:09:23.889]  In every single brand, for example... So what are the top two companies on the list?
[01:09:26.310 --> 01:09:29.212]  It's Procter & Gamble, Unilever, Johnson & Johnson.
[01:09:30.653 --> 01:09:33.014]  Procter & Gamble owns Lacoste Perfumes.
[01:09:33.734 --> 01:09:40.398]  I mean, you can't buy Coca-Cola at Pizza Hut because Pepsi owns it.
[01:09:41.718 --> 01:09:45.779]  So it's very systematic.
[01:09:46.940 --> 01:09:52.962]  So David, do you think that the power of boycotting companies still has influence in the modern era?
[01:09:53.322 --> 01:09:59.624]  I guess my first reaction would be that if this is a couple years old, it's probably not 10 companies now, it's maybe 8 or 7 because they keep consolidating.
[01:09:59.964 --> 01:10:02.385]  But yeah, I think it's very important not just to boycott,
[01:10:02.825 --> 01:10:07.811]  I think it's good to do something positive, and that is to support local businesses.
[01:10:08.191 --> 01:10:20.005]  You know, when all you do is trade with the chains, and all of your neighbor's small businesses go out of business, and I used to have a small business, so it's important for people to support.
[01:10:20.425 --> 01:10:20.886]  No, we're good.
[01:10:37.023 --> 01:10:38.244]  We're good to go.
[01:11:03.633 --> 01:11:11.498]  It may look like it's cheaper to go out and buy something from a big box store, but ultimately, uh, it's going to reverberate back in your own community.
[01:11:12.559 --> 01:11:15.400]  Um, Julio in Wyoming, you're on the air, go ahead.
[01:11:18.903 --> 01:11:19.723]  Do we have Julio?
[01:11:20.704 --> 01:11:23.385]  Am I there, Paul?
[01:11:23.566 --> 01:11:24.086]  Yeah, go ahead.
[01:11:24.932 --> 01:11:36.939]  Okay, I almost did a double take, because you're here in the North American Union, so welcome across the pond, and don't stay in Austin too long, go explore the United Nations National Parks here in the United States.
[01:11:37.319 --> 01:11:39.580]  Like Yellowstone here in Wyoming, it's beautiful.
[01:11:39.900 --> 01:11:41.281]  You could meet Dick Cheney, Paul.
[01:11:43.502 --> 01:11:46.104]  That's not a very tempting prospect, to be honest.
[01:11:47.750 --> 01:11:50.011]  Oh, it's beautiful out here, Paul.
[01:11:50.111 --> 01:11:57.572]  Anywho, to double speak, ISIS, ISIL, we're going to war against war.
[01:11:57.652 --> 01:11:58.652]  War is peace.
[01:11:58.752 --> 01:12:00.493]  Two plus two is five.
[01:12:00.873 --> 01:12:14.976]  It's quite clear corporate media here in the United States and corporate media in Europe are doing their best to try to sell the propaganda that the multinational corporations want us to hear.
[01:12:15.636 --> 01:12:16.816]  And it's quite clear
[01:12:17.725 --> 01:12:20.006]  Especially more so in Europe, I see.
[01:12:20.326 --> 01:12:27.708]  I mean, you live in Europe, so I want to get your take, Paul, on how people aren't buying the bull from corporate media.
[01:12:27.728 --> 01:12:29.289]  I want to get your thoughts on that.
[01:12:29.589 --> 01:12:32.170]  And then secondly, Paul, I'm a journalist here in Wyoming.
[01:12:32.430 --> 01:12:35.691]  How can I interview you on what's going on in Europe?
[01:12:37.551 --> 01:12:42.433]  The best way is to contact me on Facebook, but in terms of ISIS propaganda, I mean,
[01:12:44.181 --> 01:12:46.782]  The biggest propagandists for ISIS are the mainstream media.
[01:12:46.802 --> 01:12:53.264]  I mean, every time I turn on the mainstream media, you know, CBS, CNN, they're showing ISIS propaganda videos.
[01:12:53.344 --> 01:12:59.086]  So, you know, on the one hand we've got David Cameron saying that we shouldn't watch ISIS propaganda.
[01:12:59.106 --> 01:13:03.268]  We've got the Metropolitan Police in Britain saying that it may be a terrorist offence to
[01:13:04.148 --> 01:13:10.852]  Um, to even view these beheading videos, and yet every time I turn on CNN, there's an ISIS propaganda video.
[01:13:11.313 --> 01:13:24.961]  So again, you know, we've had past investigations into who's behind these, the release of terrorist propaganda videos, it leads back to the Pentagon Department of Defense with Intel Center with these other corporations that get the videos first.
[01:13:26.582 --> 01:13:37.287]  So, the biggest progenitors of ISIS propaganda is the mainstream media itself, while we're being demonized, characterized as terrorists, or even watching videos on YouTube.
[01:13:37.307 --> 01:13:38.988]  So, David Knight, you're taking that.
[01:13:39.168 --> 01:13:47.592]  Well, that may be changing, Paul, because they've taken away the prohibitions from directly addressing the American people with propaganda.
[01:13:47.632 --> 01:13:53.935]  Remember, since the Cold War, they had prohibitions against using Radio Free Europe and Voice of America here domestically.
[01:13:54.495 --> 01:14:06.479]  But just as we've seen the prohibitions on domestic surveillance of citizens fall by the wayside and be ignored, they have actually changed that law now that's going to allow them to directly propagandize this.
[01:14:06.499 --> 01:14:08.619]  So we'll have to wait and see what happens, but certainly you're right.
[01:14:09.480 --> 01:14:11.280]  It's a mockingbird media.
[01:14:11.840 --> 01:14:20.363]  And I think it was just appalling when we saw at the end of the week last week the articles that have come to light about what happened with Gary Webb.
[01:14:20.963 --> 01:14:29.571]  That they dedicated, at the Los Angeles Times, 17 reporters to essentially destroy him, because the CIA wanted his credibility taken away.
[01:14:29.671 --> 01:14:34.655]  Because he had exposed the truth about their dirty little wars at the time.
[01:14:35.316 --> 01:14:46.125]  It wasn't in the Middle East, but they were really more focused down in Central America, and they were using the cocaine traffic there to fund their operations, and running that cocaine into
[01:14:47.566 --> 01:14:57.990]  America into California, essentially creating the crack cocaine craze, and he exposed that, and so they used the mainstream media to take him down, and that's starting to come to light now.
[01:14:59.631 --> 01:15:01.411]  I mean, what's your take on Gary Webb?
[01:15:01.451 --> 01:15:03.992]  Obviously he exposed the CIA drug trade.
[01:15:04.532 --> 01:15:10.255]  There were some suspicious circumstances in his suicide, a double shotgun blast to the head.
[01:15:10.755 --> 01:15:13.456]  I mean, we got heat at the time for even questioning
[01:15:14.076 --> 01:15:19.260]  You know, if that was plausible, if he indeed was suicidal, I believe that was back in 2004.
[01:15:20.081 --> 01:15:21.242]  Did you research that?
[01:15:21.282 --> 01:15:25.345]  Did you look into that to see if it was plausible that he was suicidal?
[01:15:25.725 --> 01:15:29.629]  We know he was talking about, you know... Well, he talked to Alex and said, I am not suicidal.
[01:15:29.669 --> 01:15:30.609]  He made it very clear.
[01:15:31.030 --> 01:15:32.171]  So did the DC madam.
[01:15:32.511 --> 01:15:33.392]  She made it very clear.
[01:15:33.432 --> 01:15:38.075]  She said, I can tell you right now, if somebody kills me, I'm not in the frame of mind to commit suicide.
[01:15:38.456 --> 01:15:42.359]  We've heard that over and over again, and yet that doesn't stop them from saying somebody committed suicide.
[01:15:43.723 --> 01:15:51.806]  It's amazing that, you know, Alex makes the point often that he's never going to be in that mindset to commit suicide, and a lot of people do say that.
[01:15:52.787 --> 01:15:54.807]  Ultimately, it turns out to be tragic.
[01:15:55.208 --> 01:15:56.588]  We'll be back after the break.
[01:15:56.608 --> 01:15:57.889]  We're going to take more of your calls.
[01:15:57.929 --> 01:16:00.030]  John Rappaport coming up at the bottom of the hour.
[01:16:00.450 --> 01:16:03.251]  It's the Alex Jones Show live on this Sunday edition.
[01:16:03.451 --> 01:16:05.292]  Stay tuned, InfoWars.com.
[01:16:10.649 --> 01:16:11.729]  Open your eyes.
[01:16:12.170 --> 01:16:15.371]  It's time to give your eyes a powerful nutritional boost.
[01:16:15.571 --> 01:16:21.733]  Sight is the primary input to the brain, arguably making eyesight the most important sense we have.
[01:16:22.073 --> 01:16:30.056]  And just like the other important organs in our bodies, our eyes function at peak levels when they are fed the proper amounts of essential nutrition.
[01:16:30.436 --> 01:16:31.456]  Open your eyes.
[01:16:31.476 --> 01:16:31.776]  Yes, sir.
[01:16:47.388 --> 01:16:54.876]  Optimize the natural power of your eyes with the latest addition to the super high quality InfoWars Live formulations, Occupower.
[01:16:55.156 --> 01:17:00.341]  Go to InfoWarsLive.com or InfoWarsStore.com to order Occupower.
[01:17:00.681 --> 01:17:01.162]  Or call 1-888-253-3139.
[01:17:01.182 --> 01:17:01.602]  Occupower.
[01:17:01.722 --> 01:17:02.383]  Open your eyes.
[01:17:09.744 --> 01:17:16.813]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[01:17:16.913 --> 01:17:19.055]  But it's not just the air outside that's toxic.
[01:17:19.236 --> 01:17:24.342]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[01:17:24.542 --> 01:17:29.468]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[01:17:29.688 --> 01:17:32.749]  There are more than 42 million smokers in the United States.
[01:17:33.009 --> 01:17:36.870]  Well over a thousand types of mold and mildew linked to numerous conditions.
[01:17:37.070 --> 01:17:41.331]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[01:17:41.391 --> 01:17:51.374]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape, but that we can fight back against.
[01:17:51.634 --> 01:17:54.135]  Made with organic and wild cultivated herbs,
[01:17:55.196 --> 01:18:02.405]  The new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[01:18:02.545 --> 01:18:06.530]  Now available exclusively at InfoWarsLife.com or by calling toll free 888-253-3139.
[01:18:10.624 --> 01:18:11.665]  In the near future.
[01:18:11.965 --> 01:18:16.127]  When you realize how fake it all is, the football, the basketball.
[01:18:16.468 --> 01:18:17.468]  Security alert.
[01:18:17.688 --> 01:18:19.429]  This is Homeland Security.
[01:18:19.689 --> 01:18:20.310]  Analysis.
[01:18:20.590 --> 01:18:21.230]  InfoWars.
[01:18:21.290 --> 01:18:23.372]  Building independent media operations.
[01:18:23.392 --> 01:18:28.235]  You let the worst people get controlled and tell us that we are the ones responsible.
[01:18:28.275 --> 01:18:29.215]  Prime Directive.
[01:18:29.315 --> 01:18:30.736]  Discredit Alex Jones.
[01:18:30.856 --> 01:18:33.638]  Jones is the wildly popular conspiracy theorist.
[01:18:33.718 --> 01:18:36.900]  A popular conspiracy theory talk show called InfoWars.
[01:18:36.960 --> 01:18:39.121]  Alex Jones is now in an Austin jail.
[01:18:39.241 --> 01:18:40.742]  These people are assaulting us.
[01:18:40.762 --> 01:18:43.102]  Targeting of patriots engaged.
[01:18:43.603 --> 01:18:45.243]  They are never going to stop.
[01:18:45.543 --> 01:18:49.465]  They're never going to deviate from their program until we stop them.
[01:18:49.585 --> 01:18:52.786]  Block free iPhone app at Infowars.com.
[01:18:53.206 --> 01:18:55.807]  Block free podcast and video feed.
[01:18:56.547 --> 01:18:57.268]  Imperative.
[01:18:57.528 --> 01:18:59.528]  Destroy civil senate TV.
[01:18:59.568 --> 01:19:03.950]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[01:19:04.110 --> 01:19:05.591]  Intellectually, it's begun.
[01:19:05.631 --> 01:19:06.371]  You can feel it.
[01:19:09.170 --> 01:19:10.190]  DNA Force.
[01:19:10.250 --> 01:19:13.472]  When cells become toxic, they die early and aging sets in.
[01:19:13.532 --> 01:19:14.552]  DNA Force.
[01:19:14.672 --> 01:19:22.715]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:19:22.836 --> 01:19:27.898]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:19:27.918 --> 01:19:28.918]  DNA Force.
[01:19:28.958 --> 01:19:30.839]  We now have the synergistic solution.
[01:19:30.959 --> 01:19:35.301]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[01:19:35.321 --> 01:19:36.061]  DNA Force.
[01:19:39.302 --> 01:19:42.803]  The government's Department of Homeland Security is buying up loads of ammo.
[01:19:42.964 --> 01:19:46.925]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:19:47.245 --> 01:19:48.706]  Can you put two and two together?
[01:19:49.026 --> 01:19:54.048]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds.
[01:19:54.348 --> 01:19:56.609]  It's reasonably priced and fully legal.
[01:19:56.889 --> 01:19:57.729]  But for how long?
[01:19:58.029 --> 01:20:00.010]  Go to InfidelBodyArmor.com.
[01:20:00.230 --> 01:20:04.292]  Spelled I-N-F-I-D-E-L BodyArmor.com.
[01:20:04.652 --> 01:20:07.473]  Infidel Body Armor just won't quit.
[01:20:10.822 --> 01:20:13.663]  Coast to Coast, direct from Austin.
[01:20:14.403 --> 01:20:18.504]  You're listening to the Alex Jones Broadcasting Network.
[01:20:20.005 --> 01:20:25.086]  In this present crisis, government is not the solution to our problem.
[01:20:26.026 --> 01:20:27.567]  Government is the problem.
[01:20:30.546 --> 01:20:37.309]  From time to time we've been tempted to believe that society has become too complex to be managed by self-rule.
[01:20:38.249 --> 01:20:45.412]  That government by an elite group is superior to government for, by, and of the people.
[01:20:46.312 --> 01:20:48.013]  The Alex Jones Show.
[01:20:48.433 --> 01:20:51.434]  Because there is a war on for your mind.
[01:20:52.774 --> 01:20:53.595]  Hello me.
[01:20:53.955 --> 01:20:55.115]  Meet the real me.
[01:20:55.756 --> 01:20:58.016]  In my misfits way of life.
[01:20:58.617 --> 01:20:59.377]  A dark black.
[01:21:04.554 --> 01:21:05.916]  Painsite is always 2020.
[01:21:06.337 --> 01:21:09.582]  But looking back, it's still a bit fuzzy.
[01:21:22.432 --> 01:21:24.854]  It's the Alex Jones Show, live on this Sunday edition.
