[00:00:00.069 --> 00:00:02.043]  Alex Jones Broadcasting Network.
[01:36:49.267 --> 01:36:55.289]  You've got so many slings and arrows and darts sticking out of your back that it becomes a shield like an asteroid belt.
[01:36:56.449 --> 01:36:58.350]  I'll talk to Wayne Madsen and take your phone calls in a minute.
[01:36:58.710 --> 01:36:59.210]  First off,
[01:37:00.269 --> 01:37:03.591]  This whole broadcast is funded by PrisonPlanet.tv members.
[01:37:03.611 --> 01:37:06.852]  1 cent a day, 11 memberships for $5.95 a month.
[01:37:07.132 --> 01:37:09.473]  Get a yearly membership, get even more off that price.
[01:37:09.833 --> 01:37:12.534]  The equivalent of 5 plus months, it's 5.3 months.
[01:37:12.894 --> 01:37:14.975]  So 5 months, .3, free.
[01:37:15.636 --> 01:37:19.377]  When you sign up right now, we're doing a July, month of July, independent special.
[01:37:19.637 --> 01:37:24.679]  You get the nightly news, all my films, it funds our reporters, our writers, look at all the national news we're breaking.
[01:37:25.400 --> 01:37:26.720]  Your support is so incredible.
[01:37:26.800 --> 01:37:28.141]  I salute all of you!
[01:37:29.554 --> 01:37:33.417]  And I want to salute all of those out there that are going to go to PrisonPlanet.tv.
[01:37:33.477 --> 01:37:35.499]  Infowarsnews.com will also take you there.
[01:37:35.999 --> 01:37:49.550]  And sign up to get special reports, movies, rants, e-books, other documentary films, tens of thousands of pieces of media, the nightly news, podcast free, commercial free, audio, video, PrisonPlanet.tv.
[01:37:49.890 --> 01:37:51.992]  We're running specials on all the Made in America apparel.
[01:37:53.041 --> 01:37:54.984]  At InfoWarsStore.com.
[01:37:55.966 --> 01:37:57.588]  I get in a hurry and I start cutting words off.
[01:37:57.829 --> 01:37:59.371]  We have discounts on all the peril.
[01:37:59.872 --> 01:38:01.634]  Yes, I guess we are all in peril.
[01:38:01.855 --> 01:38:04.158]  We have discounts on all the Made in America apparel.
[01:38:05.523 --> 01:38:09.626]  Come and take it, belt buckles, Molon Labe belt buckles, all of it.
[01:38:09.646 --> 01:38:10.866]  This is how we fund ourselves.
[01:38:11.207 --> 01:38:13.628]  Not one red cent of taxpayer money.
[01:38:13.888 --> 01:38:15.529]  And I want to thank you all for your support.
[01:38:15.949 --> 01:38:23.914]  InfoWarsStore.com, InfoWarsLife.com, or call toll free, 888-253-3139.
[01:38:23.954 --> 01:38:31.299]  And briefly, I took it this morning, on my SuperMill Vitality and my Iodine, and everyone around the office is really noticing.
[01:38:31.779 --> 01:38:32.680]  You know, the cameras put
[01:38:34.038 --> 01:38:36.101]  10 to 20 pounds, 30 pounds on you.
[01:38:37.383 --> 01:38:40.007]  In person, people are like, whoa, dude, you're losing a lot of weight.
[01:38:40.127 --> 01:38:43.492]  Whoa, your skin looks really good compared to what it looked like before.
[01:38:44.648 --> 01:38:51.813]  It's all the true nation iodine that no other manufacturer has this proprietary rare earth crystal pure iodine.
[01:38:52.173 --> 01:38:55.775]  The other stuff comes from seaweed, things like that, which is fine.
[01:38:56.196 --> 01:39:00.639]  We have the best, double the strength, half the cost of competitors, and it's the best out there.
[01:39:00.839 --> 01:39:02.600]  But regardless, check into iodine.
[01:39:03.040 --> 01:39:05.362]  It's incredible what it's done for me and my family.
[01:39:05.762 --> 01:39:07.103]  So I've got the super male vitality.
[01:39:07.163 --> 01:39:08.744]  I better only take a regular dose here.
[01:39:08.784 --> 01:39:10.065]  I took a triple dose this morning.
[01:39:10.645 --> 01:39:12.887]  At first, I only took half the dose until I got used to it.
[01:39:12.947 --> 01:39:14.168]  And now, well, I'm...
[01:39:15.368 --> 01:39:16.589]  I may be abusing my own products.
[01:39:16.609 --> 01:39:20.970]  The point is, is that, hey, sometimes at night I don't want a beer anymore.
[01:39:20.990 --> 01:39:21.550]  I just have this.
[01:39:21.670 --> 01:39:23.030]  I'm gonna be honest with you.
[01:39:23.290 --> 01:39:24.130]  Take the challenge.
[01:39:24.711 --> 01:39:26.771]  Get the Nacin Iodine, the Survival Shield X2.
[01:39:26.931 --> 01:39:32.893]  If you want something a little bit weaker, we have the original Survival Shield discounted, but the Fluoride Shield 25% off right now.
[01:39:33.413 --> 01:39:34.753]  Infowarslife.com.
[01:39:39.174 --> 01:39:40.154]  Ah, it puts more water in there.
[01:39:40.174 --> 01:39:41.195]  It's always at the bottom.
[01:39:41.595 --> 01:39:42.675]  It's just so delicious.
[01:39:44.175 --> 01:39:47.798]  The more you drink it, the more you take it, the more you realize what it's doing.
[01:39:47.959 --> 01:39:49.380]  I mean, Dr. Group is a godsend.
[01:39:49.420 --> 01:39:51.382]  I just want to literally kiss his feet.
[01:39:52.183 --> 01:39:55.025]  And it's helping fund the operation, expand the operation as well.
[01:39:55.065 --> 01:39:56.026]  Infowarslife.com.
[01:39:56.286 --> 01:39:57.968]  Okay, enough of me ranting.
[01:39:58.629 --> 01:40:00.570]  We'll keep Wayne a little bit in the next hour.
[01:40:00.590 --> 01:40:03.593]  I had a Syrian girl so he can finish up all his incredible points.
[01:40:04.094 --> 01:40:06.636]  Wayne, I am like a kid at Christmas when we
[01:40:07.899 --> 01:40:16.044]  See the carbon tax documents come out that it's really meant to form world government and bankrupt the third world, not just the West, and that it's all a fraud by Al Gore.
[01:40:16.844 --> 01:40:18.265]  I mean, I celebrated when that happened.
[01:40:18.545 --> 01:40:21.186]  I celebrate when Snowden documents come out.
[01:40:21.286 --> 01:40:28.430]  I celebrate when they put a ballot initiative on the ballot in New York to investigate Building 7 being blown up.
[01:40:29.051 --> 01:40:32.032]  I mean, I get excited like people get excited about a football game.
[01:40:32.573 --> 01:40:36.295]  And when you started talking about how we got the leaks,
[01:40:37.952 --> 01:40:59.262]  Now, on how they're spying on media and fighting it and manipulating it and planting fake stories and coming after Matt Drudge and Alex Jones and Abby Martin over at RT, who's been critical of the Russians in Ukraine, which I think she just did purely because of propaganda, claiming she's a Russian propagandist.
[01:40:59.722 --> 01:41:01.323]  As long as she says what's true, she's not.
[01:41:01.803 --> 01:41:04.664]  I mean, obviously working over at RT, that's partially state-run.
[01:41:05.084 --> 01:41:07.125]  You can argue that, but the truth is still the truth.
[01:41:07.205 --> 01:41:08.145]  I don't care who says it.
[01:41:09.325 --> 01:41:25.850]  But I know this, the Congress having people, this is confirmed by the IP addresses, planting on there that I'm a Russian agent is absolute baloney and comes out of the usual suspects who are known, and I'm not going to even name their names and give them attention,
[01:41:26.910 --> 01:41:29.172]  Uh, to work with the neocons and the CIA.
[01:41:29.653 --> 01:41:31.214]  So they've been putting this out for a while.
[01:41:31.234 --> 01:41:36.759]  Uh, I'm about as Russian, uh, as somebody from, uh, Angola.
[01:41:37.499 --> 01:41:38.781]  And, and I admire the Russians.
[01:41:38.821 --> 01:41:40.742]  I think they're a lot of great scientists, interesting culture.
[01:41:40.762 --> 01:41:41.763]  I want to travel there one day.
[01:41:42.123 --> 01:41:43.745]  But I, I've really had enough with this.
[01:41:43.785 --> 01:41:46.647]  I mean, I had family on both sides on the Mayflower.
[01:41:47.028 --> 01:41:49.069]  I had family in the entire Texas Revolution.
[01:41:49.790 --> 01:41:50.710]  Basically starting it.
[01:41:51.271 --> 01:41:57.393]  I am Americana, and I'm not saying I'm exceptional, or I'm perfect, or I'm American royalty.
[01:41:57.853 --> 01:42:01.035]  But if there is such a thing, my entire pedigree is America.
[01:42:01.315 --> 01:42:03.776]  It is the bankers and the globalists destroying this country.
[01:42:04.136 --> 01:42:06.217]  Shutting down our power plants, opening our borders.
[01:42:06.677 --> 01:42:07.837]  I'm fighting for this country.
[01:42:08.137 --> 01:42:13.200]  And I've gotten to the point where if somebody tells me that I'm a Russian agent to my face, I'm going to punch them in the nose, Wayne.
[01:42:13.500 --> 01:42:13.820]  Go ahead.
[01:42:14.660 --> 01:42:15.280]  I don't blame you.
[01:42:15.301 --> 01:42:17.182]  I get the same kind of nonsense.
[01:42:17.262 --> 01:42:24.065]  And, you know, the people that make those charges, you know, many of them work for people like George Soros, who's who's Hungarian.
[01:42:24.285 --> 01:42:25.986]  A Nazi collaborating piece of crap.
[01:42:26.366 --> 01:42:26.587]  Right.
[01:42:26.647 --> 01:42:28.588]  And Rupert Murdoch, who's Australian.
[01:42:28.668 --> 01:42:36.652]  So, you know, I mean, yeah, on my mom's side, they were, you know, fighting with George Washington's army, too.
[01:42:36.732 --> 01:42:41.995]  And and, you know, I'll be darned if I'm going to have some guy who just got off the boat from Poland or Lithuania.
[01:42:42.495 --> 01:42:52.940]  Or one of those countries, or whose parents came to Ellis Island just, you know, 60 or 70 years ago telling me that I'm not, you know, some sort of a true American.
[01:42:53.280 --> 01:43:04.485]  You know, and they, you know, they're still eating recipes from their grandmother's cookbooks from, you know, Czechoslovakia.
[01:43:05.006 --> 01:43:06.606]  So, anyway.
[01:43:08.728 --> 01:43:09.629]  No, it's true.
[01:43:10.550 --> 01:43:18.818]  The spamming tools and these other intrusion tools can be used very effectively, of course, as you say, to attack an individual or an organization.
[01:43:19.539 --> 01:43:24.384]  They've got one called Cannonball that sends repeated text messages.
[01:43:25.004 --> 01:43:29.848]  Uh, on, on, uh, uh, to a target, uh, then that could be a media operation.
[01:43:29.908 --> 01:43:41.156]  So what if you're Fox News and all of a sudden they're getting repeat text messages from GCHQ, uh, operatives, uh, saying, look, you got to do something about Alex Jones or Wayne Massa.
[01:43:41.837 --> 01:43:50.843]  Spamming the trends, because everything now on cable, you name it, and the internet is about what's trending, so they're faking the trends, just like Nielsen fakes the ratings.
[01:43:50.863 --> 01:43:51.523]  Let me ask you this.
[01:43:51.743 --> 01:44:04.311]  Did you see the footage four or five months ago when our reporters, Anthony Gucciardi and Josh Owens, and of course, Air Force vet and great reporter,
[01:44:06.178 --> 01:44:13.083]  Weldon Henson went to the NSA Center outside of Salt Lake, and all they did was go there and ask to talk to the head people.
[01:44:13.423 --> 01:44:16.626]  Within hours of that happening, all their phones were crashing, going down.
[01:44:16.966 --> 01:44:22.950]  Someone was on my iPhone 5 typing and sending things, and weird stuff was going on.
[01:44:22.970 --> 01:44:24.651]  I had to get rid of that phone.
[01:44:24.972 --> 01:44:25.712]  They did it again.
[01:44:25.732 --> 01:44:27.313]  I had to get another phone again.
[01:44:27.333 --> 01:44:29.475]  I mean, what is going on, Wayne?
[01:44:30.242 --> 01:44:43.050]  Well, it's the same thing when I discussed the NSA third-party allies last year, and it was in the front page of the UK Observer and also ran by the Guardian.
[01:44:43.170 --> 01:44:55.678]  All of a sudden I was subjected to this Twitter campaign, which now we know that those tools exist at GCHQ, where you can only be a few individuals and make it sound like, my God, there's, you know, 50,000.
[01:44:55.718 --> 01:44:59.140]  Well, you found out the attacks on you were coming out of the Naval War College.
[01:44:59.648 --> 01:45:25.729]  Oh, they were participating in it, and fortunately one of the ringleaders of that operation just a few weeks ago was caught sending, he sort of had an Anthony Weiner problem, he was caught sending pictures of his junk to somebody via text messaging, some woman, so that leaked out, and he's under some investigation, so I don't think... Oh, I wonder if somebody got into his computer to counter-strike on him.
[01:45:26.149 --> 01:45:34.393]  You know, I have to say the shot in Freud was very, very good for a couple of days when that story broke.
[01:45:35.793 --> 01:45:42.156]  Continuing, I mean, where do you expect all this to go as Moore just keeps coming back that everything's under surveillance, total control?
[01:45:42.176 --> 01:45:45.318]  I mean, can they get away with bringing in an authoritarian government?
[01:45:45.768 --> 01:45:55.994]  Oh absolutely, and that's why just last month I gave a talk in New York City on NSA, and my feeling now is a lot of people say, well let's reform NSA.
[01:45:56.034 --> 01:46:00.737]  Well, the reforms we've seen pushed through by Obama are meaningless.
[01:46:00.838 --> 01:46:04.660]  The privacy board that looked at NSA gave them a pass, basically.
[01:46:06.041 --> 01:46:09.423]  The way to deal with NSA is not to mend it, it's to end it.
[01:46:09.963 --> 01:46:13.846]  And that's the message that I put out in New York City, was end it.
[01:46:14.963 --> 01:46:15.504]  Don't mend it.
[01:46:15.545 --> 01:46:19.113]  They didn't mend or reform the KGB.
[01:46:19.153 --> 01:46:19.815]  They got rid of it.
[01:46:20.256 --> 01:46:22.100]  Or the Romanian Securitate.
[01:46:23.494 --> 01:46:24.875]  Or the East German Stasi.
[01:46:25.255 --> 01:46:29.136]  Or the Stasi, or the South African Bureau of State Security.
[01:46:29.156 --> 01:46:30.017]  Or the Gestapo.
[01:46:30.557 --> 01:46:30.817]  Right.
[01:46:30.997 --> 01:46:32.197]  They were all eliminated.
[01:46:32.257 --> 01:46:33.878]  Chile's DINA was eliminated.
[01:46:34.458 --> 01:46:39.680]  And that's not... You don't reform these types of organizations.
[01:46:40.581 --> 01:46:41.901]  These Orwellian outfits.
[01:46:42.321 --> 01:46:44.242]  You get rid of them and start from scratch.
[01:46:44.622 --> 01:46:48.584]  And make sure that whatever takes their place doesn't have these kinds of capabilities.
[01:46:48.644 --> 01:46:49.764]  And you say why it was ended.
[01:46:49.784 --> 01:46:51.805]  You send the strong message this isn't done anymore.
[01:46:52.702 --> 01:46:54.223]  Right, exactly, exactly.
[01:46:54.283 --> 01:47:00.185]  The reason they got rid of the Stasi and the KGB was because of their past excesses and their brutality.
[01:47:00.785 --> 01:47:10.489]  So I just say, look, you know, it's a big campus up at NSA at Fort Meade, but you know, we have a shortage of engineers and mathematicians and other technical people.
[01:47:10.549 --> 01:47:13.270]  Take all those NSA people and turn them into... That's right.
[01:47:13.350 --> 01:47:18.932]  Hasn't the NSA been a giant brain drain, putting all these top people on the business of spying?
[01:47:19.412 --> 01:47:26.158]  Yeah, I think it would make a wonderful campus for, say, the University of Maryland-Columbia-Maryland campus.
[01:47:26.719 --> 01:47:35.406]  I just have it as a math, engineering, science-type university, and take all those ex-NSA people and have them, they're the teachers.
[01:47:35.626 --> 01:47:39.530]  But isn't a total surveillance grid the ultimate national security threat?
[01:47:39.830 --> 01:47:46.156]  Because bad individuals will use it, will abuse it, and then will use it to take over, as has now already happened?
[01:47:46.636 --> 01:47:47.156]  Oh yeah!
[01:47:47.516 --> 01:47:55.239]  I mean, these tools that I noticed are used by GCHQ, and I want to emphasize that they're using them against Americans.
[01:47:55.579 --> 01:47:58.200]  They can deny that to the cows, but that's how it's done.
[01:47:59.060 --> 01:48:05.382]  These tools are used, they can put images without you knowing it on your computer.
[01:48:05.422 --> 01:48:11.864]  Now I'm not saying that that should be used as a pass for all these pedophiles, especially all the ones they're now finding in the British government.
[01:48:13.365 --> 01:48:16.268]  But a person could be targeted that way.
[01:48:17.029 --> 01:48:19.532]  They could put some sort of... Well, we know they've done that.
[01:48:19.552 --> 01:48:25.378]  They also do it to a bunch of innocent groups as a smokescreen to protect the real operatives that are pedos.
[01:48:26.101 --> 01:48:27.222]  Exactly, exactly.
[01:48:27.282 --> 01:48:32.606]  So these are very dangerous tools now at the disposal of GCHQ.
[01:48:32.646 --> 01:48:34.667]  And of course, you know, the U.S.
[01:48:34.707 --> 01:48:49.919]  Congress has no authority over GCHQ, but I would suggest that the reason Greenwald blacked out the names is he's trying to protect their people over there, GCHQ, from civil lawsuits that can be brought here in the United States against
[01:48:50.339 --> 01:48:58.364]  Against them for potentially violating our privacy, especially violating the Computer Fraud and Abuse Act of 1986.
[01:48:58.825 --> 01:49:03.848]  Sure, I want to go to break and come back and take calls from George, Kenny, David, Paul, Mike, and others.
[01:49:03.908 --> 01:49:08.171]  But first, Wayne, WayneMadsenReport.com, folks, excellent site.
[01:49:08.191 --> 01:49:09.051]  Some of it's subscription.
[01:49:09.071 --> 01:49:13.914]  You should go there and subscribe and support this patriot hero for the First Amendment and truth.
[01:49:13.934 --> 01:49:19.038]  He's gone through death threats, attacks, you name it, to bring you the intel that he brings you now.
[01:49:20.158 --> 01:49:22.881]  But what do you see happening with ISIS?
[01:49:22.921 --> 01:49:26.986]  Because never before have they operated Al-Qaeda so openly.
[01:49:27.026 --> 01:49:33.132]  I mean, a name change did not keep the public from finding out that it's Al-Qaeda or that the West is behind it.
[01:49:33.572 --> 01:49:35.675]  Where do you see that nightmare situation going?
[01:49:36.465 --> 01:49:46.528]  Well it's clear that they're trying to take over Iraq and now we have Prince Bandar back in power in Saudi Arabia basically advising the king.
[01:49:49.269 --> 01:49:59.051]  He was the head of Saudi intelligence and he was basically fired in April but now he's got probably more power than he had even when he was head of Saudi intelligence.
[01:49:59.151 --> 01:50:00.872]  It was Prince Bandar that arranged
[01:50:01.352 --> 01:50:08.434]  For these groups to be funded that were fighting against President Assad in Syria.
[01:50:08.454 --> 01:50:12.015]  Then they turned around and started fighting against Maliki in Iraq.
[01:50:12.615 --> 01:50:14.116]  They want to create a caliphate.
[01:50:14.256 --> 01:50:22.138]  And unfortunately, the CIA, and I do believe that our CIA Director John Brennan, they call him Sheikh Brennan.
[01:50:22.478 --> 01:50:28.080]  You know, he visited Mecca when he was the CIA Station Chief in Riyadh, Saudi Arabia back in the 90s.
[01:50:28.400 --> 01:50:30.701]  And that's supposedly only reserved for
[01:50:31.101 --> 01:50:31.841]  I don't know.
[01:50:49.011 --> 01:50:49.812]  Hold on, stay there.
[01:50:49.832 --> 01:50:51.294]  I want to hear more about this.
[01:50:51.334 --> 01:50:51.975]  Stay with us.
[01:51:09.025 --> 01:51:11.926]  This hour brought to you by InfidelBodyArmor.com.
[01:51:11.987 --> 01:51:15.728]  When it hits the fan, don't be left without the body armor that will save your life.
[01:51:15.768 --> 01:51:19.270]  With prices starting at just $374.99 and ships free.
[01:51:19.470 --> 01:51:21.871]  Get yours at InfidelBodyArmor.com.
[01:51:21.952 --> 01:51:23.232]  Just won't quit.
[01:51:23.913 --> 01:51:25.974]  Hi, Ted Anderson with Midas Resources.
[01:51:26.234 --> 01:51:30.756]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:30.936 --> 01:51:32.517]  Get our 10 Reasons book free.
[01:51:32.697 --> 01:51:32.977]  Call 800-686-2237.
[01:51:32.997 --> 01:51:33.177]  That's 800-686-2237.
[01:51:38.940 --> 01:51:40.021]  Hi, this is Ted Anderson.
[01:51:40.241 --> 01:51:43.683]  If you'd like to listen to GCN programs on the go, I have great news.
[01:51:43.843 --> 01:51:47.366]  GCN has created a Droid and iPhone application, and it's free.
[01:51:47.626 --> 01:51:51.468]  Just as easy as going to GCNlive.com, click on the banner and download.
[01:51:51.609 --> 01:51:59.354]  Before you know it, you'll be listening to your favorite hard-hitting GCN shows, live or on demand, right on your Droid or iPhone, 24-7 and on the go.
[01:51:59.574 --> 01:52:04.077]  So download the Droid and iPhone app free by clicking on the banner at GCNlive.com.
[01:52:04.137 --> 01:52:06.418]  Thanks again for listening to GCNlive.com.
[01:52:06.458 --> 01:52:08.340]  Again, that's GCNlive.com.
[01:52:09.000 --> 01:52:11.543]  Alex Jones here for InfoWars.com.
[01:52:11.763 --> 01:52:16.389]  In the month of July, we have got giant specials on everything at Madein1776.com.
[01:52:16.409 --> 01:52:18.411]  The already discounted Made in 1776 t-shirts are only $17.76.
[01:52:23.797 --> 01:52:24.217]  We're good to go.
[01:52:45.899 --> 01:52:55.005]  Right now, when you get a membership at PrisonPlanet.tv, for a limited time, only $39.95 a year, that's more than five months free off the regular price.
[01:52:55.345 --> 01:53:01.569]  Not just this July 4th weekend, but the entire month of July, at MadeIn1776.com.
[01:53:01.929 --> 01:53:06.972]  Mulan Lambe, you can take my gun from my cold, dead hands.
[01:53:08.425 --> 01:53:11.007]  Silver has always been nature's very own antibiotic.
[01:53:11.147 --> 01:53:15.150]  And only one system allows you to generate an endless supply of natural silver solutions.
[01:53:15.450 --> 01:53:16.691]  Silverlungs.com.
[01:53:16.871 --> 01:53:19.333]  You'll find no wild claims or pseudoscience.
[01:53:19.533 --> 01:53:22.335]  Just a lifetime of nano-sized pure silver solutions.
[01:53:22.535 --> 01:53:24.676]  The Silverlungs generator allows you to make your own.
[01:53:24.876 --> 01:53:26.638]  So stop paying for silver solutions.
[01:53:26.778 --> 01:53:32.121]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[01:53:32.361 --> 01:53:35.984]  See the Silverlungs generator and lung delivery system at Silverlungs.com.
[01:53:36.124 --> 01:53:37.645]  That's SilverLungs.com.
[01:53:37.985 --> 01:53:39.146]  Hey, this is Steve Sanchez.
[01:53:39.306 --> 01:53:40.646]  Worried about the Wall Street Casino?
[01:53:40.726 --> 01:53:41.307]  Yeah, me too.
[01:53:41.447 --> 01:53:43.548]  Wondering when the stock market is going to collapse?
[01:53:43.688 --> 01:53:46.669]  You probably want answers, but you know you can't trust the Global Elite.
[01:53:46.729 --> 01:53:51.992]  Well, my good friend Brett Kitchen, best-selling author, has created a DVD set called The Millionaire Black Box.
[01:53:52.092 --> 01:53:54.293]  And for a limited time, you get free access.
[01:53:54.393 --> 01:53:56.674]  Call 1-800-259-3131.
[01:53:57.315 --> 01:54:01.397]  Find out how the Global Elite invests without having to deal with the Global Elite themselves.
[01:54:01.417 --> 01:54:01.477]  1-800-259-3131.
[01:54:04.338 --> 01:54:18.024]  1-800-259-3131 I was looking at headlines on Infowars.com.
[01:54:18.064 --> 01:54:18.985]  They just make me sick.
[01:54:26.500 --> 01:54:27.520]  Mother jailed.
[01:54:28.260 --> 01:54:30.221]  Child taken by social services.
[01:54:31.401 --> 01:54:37.442]  After playing at a park, the girl's nine years old, across the street, unsupervised.
[01:54:39.323 --> 01:54:47.584]  I mean, we used to live across the street from a park, and there were a lot of people let their eight, nine, ten-year-olds play, and you'd look out the window.
[01:54:47.964 --> 01:54:55.226]  CPS is taking kids that play in the backyard now, but then the border's wide open, dead babies are washing up in Rio Grande,
[01:54:56.468 --> 01:54:58.530]  And the illegals don't have to show IDs flying.
[01:54:58.610 --> 01:55:01.692]  It's just all a giant power grab.
[01:55:02.934 --> 01:55:10.380]  We've got all these national security forces to have neighbors call and say, oh, the kid's playing in the park, so they come take the kid.
[01:55:12.008 --> 01:55:13.048]  What a screwed up government.
[01:55:13.328 --> 01:55:14.328]  I want to go to phone calls.
[01:55:14.348 --> 01:55:15.729]  We're going to have Wayne with us 20 minutes to the next hour.
[01:55:15.749 --> 01:55:17.569]  We're going to George and others here in a moment.
[01:55:18.369 --> 01:55:24.650]  But Wayne, you know, I mean, you look at the government openly funding Al Qaeda while they take all our rights and spy on us in the name of fighting Al Qaeda.
[01:55:25.130 --> 01:55:26.570]  The public's learning about this.
[01:55:27.631 --> 01:55:33.612]  I mean, I had customs people complaining to me when I flew back into the country a few weeks ago saying, oh, it's all staged.
[01:55:34.152 --> 01:55:36.332]  I got into this every 9-11 and it's all bull.
[01:55:36.932 --> 01:55:41.033]  I mean, I really think, as you said, Obama and the globalists are mismanaging things.
[01:55:42.270 --> 01:55:43.993]  Congress has a 7% approval rating?
[01:55:44.474 --> 01:55:46.737]  I don't know how they think they're going to get away with all this.
[01:55:47.218 --> 01:55:48.800]  I think Toto pulled the curtain back.
[01:55:49.813 --> 01:55:56.717]  Yeah, I mean, the thing is, people, they talk about we have to arm the Syrian opposition moderates.
[01:55:56.777 --> 01:55:57.958]  There are no moderates.
[01:55:58.278 --> 01:56:04.562]  The head of the Syrian opposition allowed these al-Qaeda, these ISIL people to basically come in.
[01:56:05.863 --> 01:56:10.366]  John Brennan gave them lethal equipment.
[01:56:11.186 --> 01:56:12.427]  They want to give them more now.
[01:56:13.107 --> 01:56:13.547]  I don't
[01:56:28.175 --> 01:56:47.182]  Something more they're saying I'll give it give them more and then you know we Open up the weapons pipeline to these groups not only fighting in Syria, but also fighting sure in Iraq It's it's it's insane and and and I like I say I mean Brennan Has a lot has a lot of power.
[01:56:47.242 --> 01:56:56.085]  I understand a still is very close to Jared in the White House I also understand Jay Carney the White House press secretary really wanted to stay until
[01:56:56.485 --> 01:57:01.651]  After the midterm elections in November, but it was Valerie Jarrett that forced them out.
[01:57:12.294 --> 01:57:24.278]  But I respect what you have to say, and there's mounting evidence when he goes to Mecca or goes to Cairo and speaks better Arabic than a lot of the Imams, Obama, and the way he acts reverent and the way they're arming all the radicals.
[01:57:24.879 --> 01:57:27.179]  You know, Napoleon for a while made a deal with the Muslims.
[01:57:27.580 --> 01:57:34.382]  There was ancient deals in Europe during the Crusades, you know, to have double dealers teaming up with the Muslims.
[01:57:35.062 --> 01:57:36.783]  This is a billion and a half people.
[01:57:37.643 --> 01:57:42.866]  And they've got a lot of money from the oil, and Saudi Arabia is involved in everything.
[01:57:43.507 --> 01:57:49.090]  I mean, are you saying that you've got good intel that it's not just, you know, previous right-wing paranoia?
[01:57:49.230 --> 01:57:54.814]  That, I mean, we see weird Common Core teaching Sharia law in public schools.
[01:57:55.354 --> 01:58:04.860]  Is there some fifth column or triple cross radical Islamic Saudi Arabian Jihad movement, I mean, in government?
[01:58:05.732 --> 01:58:12.017]  Look, last month I visited both the Truman and Eisenhower libraries.
[01:58:12.597 --> 01:58:15.920]  I was in Abilene, Kansas and Independence, Missouri.
[01:58:16.320 --> 01:58:30.090]  I'm looking at old documents that show that the CIA, even after it was formed back in 1947, favored backing Muslim organizations against secular organizations in a number of countries because the secular
[01:58:30.650 --> 01:58:35.653]  Uh, organizations and parties were considered either pro-communists or communists themselves.
[01:58:36.013 --> 01:58:40.755]  One country they did that in was Indonesia, where they supported... Also in Iran.
[01:58:40.775 --> 01:58:41.736]  Stay there, we're gonna come back.
[01:58:41.796 --> 01:58:42.456]  Operation Ajax.
[01:58:42.496 --> 01:58:43.497]  Well, I mean, that's the issue.
[01:58:43.677 --> 01:58:46.759]  Whether they really are Muslims or not, they're backing radical Muslims.
[01:58:46.799 --> 01:58:48.720]  We'll be right back with Wayne Madsen in 60 seconds.
[01:58:48.760 --> 01:58:52.041]  Your phone calls will get the rest of his intel on the situation.
[01:58:52.061 --> 01:58:55.603]  George, Kenny, David, Paul, Mike, stay with us.
[01:58:55.643 --> 01:58:56.624]  Third hour straight ahead.
[01:58:58.943 --> 01:59:02.686]  City of Austin tap water versus filtered City of Austin tap water.
[01:59:02.786 --> 01:59:03.927]  I didn't, I taste dirt in it.
[01:59:04.028 --> 01:59:05.088]  God knows what's in this.
[01:59:05.349 --> 01:59:09.432]  These people just sampled City of Austin tap water straight from the faucet.
[01:59:09.592 --> 01:59:15.377]  Next, we had them try a sample of tap water filtered with a ProPure G2.0 filtration system.
[01:59:15.517 --> 01:59:16.498]  That one is better.
[01:59:16.558 --> 01:59:17.519]  Tastes like nothing.
[01:59:17.819 --> 01:59:19.241]  Yep, I know what good water tastes like.
[01:59:19.261 --> 01:59:19.741]  It's good water.
[01:59:19.881 --> 01:59:25.624]  Most tap water contains added substances, like fluoride, chlorine, glyphosate, and many others.
[01:59:25.844 --> 01:59:32.908]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lower IQ, and even cancer.
[01:59:33.088 --> 01:59:35.570]  It tastes like you're drinking out of the lake when you're drinking tap water.
[01:59:35.790 --> 01:59:43.734]  The ProPure® G2.0 filtration system removes these deadly substances, leaving only fresh-tasting, deliciously clean water.
[01:59:43.754 --> 01:59:44.855]  Okay, this is very tasty.
[01:59:44.875 --> 01:59:45.895]  It's good water.
[01:59:46.075 --> 01:59:46.536]  Refreshing.
[01:59:46.676 --> 01:59:46.996]  It's good!
[01:59:47.296 --> 01:59:49.577]  Go to InfoWarsStore.com today.
[01:59:49.797 --> 01:59:53.499]  Use promo code WATER and save 10% off your ProPure purchase.
[01:59:53.799 --> 01:59:54.500]  Or call 1-888-253-3139.
[01:59:54.520 --> 01:59:56.681]  Waging war on corruption.
[01:59:56.901 --> 02:00:02.664]  Alex Jones on the GCN Radio Network.
[02:00:14.744 --> 02:00:15.385]  Big Brother.
[02:00:16.046 --> 02:00:17.067]  Mainstream media.
[02:00:17.808 --> 02:00:18.929]  Government cover-ups.
[02:00:19.570 --> 02:00:20.371]  You want answers?
[02:00:21.152 --> 02:00:22.073]  Well, so does he.
[02:00:22.713 --> 02:00:26.318]  He's Alex Jones on the GCN Radio Network.
[02:00:26.898 --> 02:00:30.963]  And now, live from Austin, Texas, Alex Jones.
