[00:00:00.211 --> 00:00:00.836]  Okay.
[01:35:25.670 --> 01:35:27.292]  We've had Fenton on before.
[01:35:27.292 --> 01:35:28.133]  We need to get him back on.
[01:35:29.383 --> 01:35:45.929]  The Justice Department turned over documents related to the operation but has refused to release documents showing the department's own handling after a top official sent a letter saying agents never knowingly allowed guns to walk even though we have all the witnesses that they were ordered to do that.
[01:35:45.929 --> 01:35:49.790]  The department later had to officially retract that claim.
[01:35:49.790 --> 01:35:54.252]  The Obama administration said it would not prosecute Mr. Holder because he runs it.
[01:35:55.072 --> 01:36:02.878]  Because of a long-standing policy that it not pursue contempt cases against individuals in the White House has made a claim of executive privilege.
[01:36:02.878 --> 01:36:15.468]  The dirty secret was Obama swooped in and in an unprecedented way asserted executive privilege over the documents which the Justice Department used as an excuse to not prosecute him.
[01:36:16.561 --> 01:36:17.862]  What an oxymoron.
[01:36:17.862 --> 01:36:21.244]  We can't prosecute ourselves because we can't prosecute.
[01:36:21.244 --> 01:36:31.289]  After he leaves office, the fight over the documents will continue, but Mr. Holder himself is likely to be safe from any fallout, analysts said.
[01:36:31.289 --> 01:36:33.931]  Well, yeah, because the system's so corrupt, they'd rather go...
[01:36:35.393 --> 01:36:40.735]  So, I mean, I think the stock market's worse, because you can indict a holder,
[01:37:05.205 --> 01:37:07.047]  You can arrest him.
[01:37:07.047 --> 01:37:08.569]  The stock market can't be stopped.
[01:37:08.569 --> 01:37:11.613]  Once that starts, it's over.
[01:37:11.613 --> 01:37:12.074]  That's right.
[01:37:12.074 --> 01:37:17.861]  And when it's fiat run, it can just balloon and balloon until it pops on its own, potentially.
[01:37:19.594 --> 01:37:21.435]  Or perhaps it's so regular it'll never pop.
[01:37:21.435 --> 01:37:34.200]  Still, as the real economy dies due to over-regulation and inflation, all that's left is this fiat monster, but then the inflation inherent in it will start manifesting in the economy.
[01:37:34.200 --> 01:37:40.922]  I mean, what's your gut tell you, or just your everyday dead reckoning, how bad is inflation in California?
[01:37:40.922 --> 01:37:44.203]  Because it's off the chart in Texas and other areas.
[01:37:44.203 --> 01:37:45.604]  I haven't been to California in a few years.
[01:37:46.986 --> 01:37:48.107]  I live in San Jose.
[01:37:48.107 --> 01:37:49.489]  I live in the Silicon Valley.
[01:37:49.489 --> 01:37:51.751]  The inflation is ridiculous.
[01:37:51.751 --> 01:37:55.755]  $2,800 for a two-bedroom apartment here.
[01:37:55.755 --> 01:37:57.577]  Nobody can afford the houses.
[01:37:57.577 --> 01:38:00.761]  Every third shop is closed.
[01:38:00.761 --> 01:38:01.522]  It's getting bad.
[01:38:01.522 --> 01:38:06.267]  And this is the third biggest economy in the world, Silicon Valley, and it's that bad here.
[01:38:08.462 --> 01:38:17.306]  You're the supposed engine of California, that and farming, and they're cutting the water off of the farmers for invasive species fish.
[01:38:17.306 --> 01:38:26.049]  They are harassing everybody with more regulations and bureaucracy, running everybody out of the state who actually wants to open a business or keep a business there.
[01:38:26.049 --> 01:38:29.851]  And the jobs are going to China and India.
[01:38:29.851 --> 01:38:37.734]  Nothing against China and India, but it's so low paying there, they've got studies showing it's not even helping the Chinese or the Indians.
[01:38:39.679 --> 01:38:40.239]  I mean, right.
[01:38:40.239 --> 01:38:48.005]  You know, I mean, and you got NAFTA and GATT and all these new trade things that are basically going to go ahead and de-industrialize the rest of the nation.
[01:38:48.005 --> 01:38:50.547]  And once you de-industrialize, that's it.
[01:38:50.547 --> 01:38:52.208]  And that's what MIT said this year.
[01:38:52.208 --> 01:38:56.071]  They said, oh my gosh, we've sent all our secrets overseas.
[01:38:56.071 --> 01:38:57.352]  We can't get it back.
[01:38:57.352 --> 01:39:02.636]  Well, I thought we were going to be super high tech in service and all those factory jobs and all.
[01:39:02.636 --> 01:39:03.617]  We don't need that.
[01:39:03.617 --> 01:39:06.699]  Why, our young people can learn to flip burgers.
[01:39:06.699 --> 01:39:09.021]  And now they're closing McDonald's all across the country.
[01:39:10.543 --> 01:39:13.045]  Now the service economy is contracting.
[01:39:13.045 --> 01:39:18.890]  If you've got a corporate job or a government job or some kind of stock market related job, you're okay for now.
[01:39:18.890 --> 01:39:24.854]  But the numbers all show it going down, down, down as the baby boomers retire.
[01:39:24.854 --> 01:39:28.337]  And right on time, I appreciate your call, Brian, great points.
[01:39:28.337 --> 01:39:29.758]  Right on time, they're going, you know what?
[01:39:29.758 --> 01:39:31.680]  We need to kill old people.
[01:39:31.680 --> 01:39:33.021]  We need to have death panels.
[01:39:33.021 --> 01:39:34.943]  You bet we're not going to take care of you.
[01:39:34.943 --> 01:39:36.604]  You're lazy, you work your whole life.
[01:39:36.604 --> 01:39:39.106]  We're going to take those pension funds over to protect them.
[01:39:40.657 --> 01:39:41.518]  Let me give you a news flash.
[01:39:41.518 --> 01:39:43.479]  You're not going to get your government pension.
[01:39:43.479 --> 01:39:44.620]  You're not going to get your state pension.
[01:39:44.620 --> 01:39:46.141]  You're not going to get your private pension.
[01:39:46.141 --> 01:39:47.522]  You're not going to get most of it.
[01:39:47.522 --> 01:40:00.591]  They're going to take it over and federalize it to keep it safe during the stock market crash, and then they'll take 30-40% of it, and they'll take another 30-40% inflation, and by the time you get it, it'll be a pittance of what you had before.
[01:40:00.591 --> 01:40:03.352]  All these people say, Alex, I'm going with the system even though it's corrupt.
[01:40:03.352 --> 01:40:05.134]  We've got to prop it up.
[01:40:05.134 --> 01:40:08.216]  The system is designed to implode.
[01:40:08.216 --> 01:40:09.857]  People should get their pension funds.
[01:40:11.789 --> 01:40:19.775]  Because in the aggregate, even though some of them are overblown in fiat, most of the taxes aren't going to pay for those, public and private stuff.
[01:40:19.775 --> 01:40:22.416]  It's going signed on to derivatives.
[01:40:22.416 --> 01:40:28.801]  See, the globalists want us artificially poor, so they create this black hole of derivatives and then feed all the extra money into that.
[01:40:28.801 --> 01:40:33.204]  Every time the economy starts racing, they up taxes to, quote, cool it down.
[01:40:33.204 --> 01:40:38.508]  You know that term the Federal Reserve would use, Bernanke would use, but the guy that really used it was Greenspan.
[01:40:38.508 --> 01:40:40.249]  Oh, we're going at 5%!
[01:40:40.249 --> 01:40:41.050]  It'll overheat.
[01:40:41.906 --> 01:40:46.130]  Let's turn it down!
[01:40:46.130 --> 01:40:48.091]  Overheating economy is 15 points.
[01:40:48.091 --> 01:40:52.876]  If you go back 100 years ago, they saw that as an economy growing dangerously fast.
[01:40:52.876 --> 01:40:54.657]  15% a year.
[01:40:54.657 --> 01:40:57.259]  10% was our average until 1913.
[01:40:57.259 --> 01:40:59.561]  You're either growing or you're dying.
[01:40:59.561 --> 01:41:00.802]  Let's go back to the phone calls.
[01:41:00.802 --> 01:41:02.064]  Tim in Virginia.
[01:41:02.064 --> 01:41:03.245]  Thanks for calling, go ahead.
[01:41:03.245 --> 01:41:05.426]  Hi, how you doing?
[01:41:05.426 --> 01:41:05.807]  Good, brother.
[01:41:06.730 --> 01:41:08.391]  It's an honor to talk to you, Alex.
[01:41:08.391 --> 01:41:16.817]  I've been listening to your show for like three years, and I just wanted to run a little idea conjured up over the past 9-11 anniversary.
[01:41:16.817 --> 01:41:27.345]  It just popped into my head, like what would I do, what would the American people do that truly care about this country do if another situation like that happened?
[01:41:28.986 --> 01:41:32.230]  I'm from York, Pennsylvania, which is like four hours away.
[01:41:32.230 --> 01:41:38.296]  I just like to think that I would just hop in my car and run right up to, say, the same situation.
[01:41:38.296 --> 01:41:44.963]  I was only 15 years old when it happened, and it's just like something I wanted to run by and get your thoughts on.
[01:41:44.963 --> 01:41:46.624]  Sure, your radio's echoing a little bit.
[01:41:46.624 --> 01:41:48.266]  Are you saying what will happen when there's another 9-11?
[01:41:50.103 --> 01:41:57.827]  No, I'm saying what would somebody do, like yourself or me, somebody that really cares about this country, do?
[01:41:57.827 --> 01:42:04.830]  And I'm saying I would jump in my car and run up to help these people.
[01:42:04.830 --> 01:42:07.052]  Help them with what?
[01:42:07.052 --> 01:42:10.833]  If another situation, a false flag situation, were to happen.
[01:42:12.591 --> 01:42:27.546]  Well, that's one reason they don't want to stage big open false flags, and would rather let real Al-Qaeda in under the name ISIS or any of these new names they're giving them, IS, ISIL, I mean, there's just a whole bunch of them.
[01:42:27.546 --> 01:42:35.935]  They're actually trying to wind up, they call it a wind-up toy, real terrorists, so they don't get caught staging another Fast and Furious or another Sandy Hook.
[01:42:37.782 --> 01:42:40.505]  Boston Bombing, they got caught with their pants down.
[01:42:40.505 --> 01:42:43.289]  So over and over again, it's the same story now.
[01:42:43.289 --> 01:42:56.105]  And they got all the cops under peer pressure in their armored vehicles, wound up, let's go find the other Czarnev brother, let's shoot him up in the boat so there's no witnesses, you know, kill them traitors, kill them, just like they burned up Dorner out in California.
[01:42:57.932 --> 01:42:59.834]  And I get, from their perspective, why they burned him up.
[01:42:59.834 --> 01:43:02.296]  He probably would have sat on death row for 30 years.
[01:43:02.296 --> 01:43:06.059]  But don't sit there and say on tape we're going to burn him up and then lie and say they didn't burn him up.
[01:43:06.059 --> 01:43:10.363]  I mean, it just... Who knows, though, then, if Dorner really did it?
[01:43:10.363 --> 01:43:14.546]  Sure, the cops that burned him up thought they were killing the cop killer, but who knows anymore?
[01:43:14.546 --> 01:43:17.669]  I mean, that's the thing, is that you really can't believe any of this.
[01:43:17.669 --> 01:43:24.094]  We had Haskell and his wife, both lawyers, Kurt Haskell, on the plane
[01:43:25.051 --> 01:43:27.232]  Was it five Christmases ago, the underwear bomber?
[01:43:27.232 --> 01:43:28.013]  Four Christmases ago?
[01:43:28.013 --> 01:43:28.553]  I forget.
[01:43:28.553 --> 01:43:30.974]  Was it four or five?
[01:43:30.974 --> 01:43:43.040]  Right as they roll out the naked body scanners the week before, this drugged up guy gets put on the plane, a firecracker goes off in his underwear, and it's supposedly the end of the world.
[01:43:43.040 --> 01:43:43.780]  Yeah, it was back in 2012.
[01:43:43.780 --> 01:43:49.303]  No, it was more than that.
[01:43:49.303 --> 01:43:50.624]  It was more than two years ago, guys.
[01:43:51.499 --> 01:43:54.362]  That's just Kurt Haskell going public, exposing it in the trial.
[01:43:54.362 --> 01:43:55.684]  But listen, let's just digress.
[01:43:55.684 --> 01:43:56.645]  You can look up underwear bombing.
[01:43:56.645 --> 01:43:57.186]  I'll give you the date.
[01:43:57.186 --> 01:43:57.546]  I forget.
[01:43:57.546 --> 01:43:58.367]  2010?
[01:43:58.367 --> 01:44:02.071]  Yeah, but we'll look it up.
[01:44:02.071 --> 01:44:03.173]  Are you on air when you're talking to the mic?
[01:44:04.878 --> 01:44:06.018]  No, sorry, I was just whispering in your ear.
[01:44:06.018 --> 01:44:07.439]  I really want you to get... Sorry.
[01:44:07.439 --> 01:44:09.219]  I really... No, you're doing a great job.
[01:44:09.219 --> 01:44:14.321]  It's just that you make a lot of good points, CJ, and so that's why, when you can, I want you to be on the air.
[01:44:14.321 --> 01:44:14.781]  Yes, sir.
[01:44:14.781 --> 01:44:18.302]  I know it's a weird habit to break, nobody ever being on air in there.
[01:44:18.302 --> 01:44:20.743]  By the way, are we putting mics in in the new studio?
[01:44:20.743 --> 01:44:21.083]  Yeah.
[01:44:21.083 --> 01:44:22.123]  So the control room can talk?
[01:44:22.995 --> 01:44:31.443]  I think we're going to have some shows to break folks in where the whole show is a bunch of the crew and we have discussions as guests just to get everybody used to it.
[01:44:31.443 --> 01:44:33.485]  Because I think that's what's going to happen.
[01:44:33.485 --> 01:44:36.387]  We've got to get you guys baptized by fire.
[01:44:37.176 --> 01:44:40.638]  They have another word for it, but I'm not going to say it on air.
[01:44:40.638 --> 01:44:50.544]  But someday, C.J., you'll be on air so much that you actually almost start falling asleep while you're ranting, like I am right now.
[01:44:50.544 --> 01:44:53.086]  Just like lay down right here, kind of relax.
[01:44:53.086 --> 01:44:55.127]  It's not that the show's boring or anything.
[01:44:55.127 --> 01:45:01.811]  It's just that some days I get in here and the topics are so heavy that I almost feel like I'm in a trance.
[01:45:01.811 --> 01:45:03.412]  It's just really weird.
[01:45:03.412 --> 01:45:04.673]  And today is one of those days.
[01:45:05.495 --> 01:45:06.836]  I had seven hours sleep last night.
[01:45:06.836 --> 01:45:07.917]  I don't know what's going on.
[01:45:07.917 --> 01:45:10.399]  I was so hyper yesterday, man, my head spin.
[01:45:10.399 --> 01:45:12.641]  But today... Go ahead, CJ.
[01:45:12.641 --> 01:45:14.843]  It was in 2009.
[01:45:14.843 --> 01:45:15.904]  It was in 2009.
[01:45:15.904 --> 01:45:17.385]  Thank you for fact-checking that.
[01:45:17.385 --> 01:45:19.747]  My memory's great sometimes, other times I can't remember.
[01:45:19.747 --> 01:45:21.428]  So I said five years ago I was correct.
[01:45:21.428 --> 01:45:21.788]  Yep.
[01:45:21.788 --> 01:45:22.629]  Alright, there we go.
[01:45:22.629 --> 01:45:24.711]  My pea brain was accurate yet again.
[01:45:26.940 --> 01:45:32.903]  Alright, I want to continue with your calls, but Kurt Haskell's on the plane, and he sees the whole thing staged.
[01:45:32.903 --> 01:45:38.085]  There's a guy for the last hour of the flight just sitting there, two seats behind Muttalib, the puppet.
[01:45:38.085 --> 01:45:40.146]  They put a fake video out of him, everything.
[01:45:40.146 --> 01:45:42.387]  Videotaping him.
[01:45:42.387 --> 01:45:48.991]  Then they get him all off the plane, tell everybody to shut up about what they saw, and the whole thing was staged.
[01:45:48.991 --> 01:45:55.374]  And then he said that he saw a sharp-dressed man get Muttalib on the plane without an ID, passport, anything.
[01:45:55.374 --> 01:45:55.974]  Without a visa.
[01:45:57.503 --> 01:45:59.164]  And it turned out it was an unnamed U.S.
[01:45:59.164 --> 01:46:12.194]  federal agency slash FBI liaison, CIA liaison, both agency names came up, but let him on the plane, international security, and they followed his orders and put him on the plane for the underwear bombing.
[01:46:12.194 --> 01:46:16.878]  They put a drugged up Patsy on the plane, the son of an ambassador.
[01:46:16.878 --> 01:46:22.142]  And if you don't know that stage, well I got, you know, a bridge I'm willing to sell you in Brooklyn.
[01:46:23.024 --> 01:46:25.186]  It's mine, and I own it.
[01:46:25.186 --> 01:46:29.830]  And if you'll buy that, I'll throw the Golden Gate in free to quote George Strait.
[01:46:29.830 --> 01:46:33.613]  Maybe next segment we can come in with Amarillo by morning.
[01:46:33.613 --> 01:46:34.754]  I think that is the best.
[01:46:34.754 --> 01:46:35.875]  We could have a whole radio show.
[01:46:35.875 --> 01:46:37.156]  Why not oceanfront property?
[01:46:37.156 --> 01:46:38.697]  Oceanfront property?
[01:46:38.697 --> 01:46:43.982]  I got some oceanfront property in Arizona, and from my front porch you can see the sea.
[01:46:43.982 --> 01:46:46.043]  And if you'll buy that, I'll throw the Golden Gate in free.
[01:46:46.043 --> 01:46:48.485]  I just love George Strait.
[01:46:51.346 --> 01:46:55.369]  Let's go listen to George Stray instead of worrying about the New World Order.
[01:46:55.369 --> 01:46:57.230]  I mean, I'm sick of the government being so evil.
[01:46:57.230 --> 01:46:58.591]  I'm sick of it being so bad.
[01:46:58.591 --> 01:47:02.013]  I'm sick of so much stuff being totally staged.
[01:47:02.013 --> 01:47:03.574]  It's just really scary.
[01:47:03.574 --> 01:47:06.696]  But what's more scary is not admitting it and do something about it.
[01:47:06.696 --> 01:47:08.277]  Josh in Georgia, you're on the air.
[01:47:08.277 --> 01:47:10.379]  Go ahead.
[01:47:10.379 --> 01:47:11.419]  Alex, can you hear me?
[01:47:11.419 --> 01:47:11.799]  Yes, sir.
[01:47:11.799 --> 01:47:13.561]  Thanks for holding.
[01:47:13.561 --> 01:47:14.901]  Yes, thank you for having me.
[01:47:14.901 --> 01:47:17.103]  First time caller, long time listener.
[01:47:17.103 --> 01:47:19.144]  And I wanted to bring up two things.
[01:47:19.144 --> 01:47:20.145]  First off with Eric Holder.
[01:47:20.754 --> 01:47:25.355]  I believe that the dude has to step down just because there is so much junk against him.
[01:47:25.355 --> 01:47:33.576]  And the way that people view him now, he's just not viewed as that Obama savior as when Obama ran in 2008.
[01:47:33.576 --> 01:47:44.678]  And what they're going to do is, what I believe, replace him with somebody who is going to fulfill the things that he's not going to be able to fulfill just because of how he's viewed and how people look at him now.
[01:47:44.678 --> 01:47:48.579]  You think it'll be a woman just to play that stunt up for the coming of Hillary, our savior?
[01:47:50.236 --> 01:47:53.777]  That is very possible.
[01:47:53.777 --> 01:48:03.939]  Now, the next thing I wanted to bring up to you was something that was signed into law and just swept under the news, but it's affecting us everywhere.
[01:48:03.939 --> 01:48:06.059]  It's the Dodd-Frank Law.
[01:48:06.059 --> 01:48:18.842]  I've been a mortgage loan originator for five years, and my company had to cease and desist October 13, 2013, because in one day, 400 new laws were implemented under the Dodd-Frank Law.
[01:48:19.617 --> 01:48:21.478]  And that caused our company to cease and desist.
[01:48:21.478 --> 01:48:35.702]  Now the fact is, we were not breaking any laws, but these new compliance laws that came into effect were written so strategically to our advertising, to the way that we're able to do our business, we had to cease and desist so that we wouldn't break any laws.
[01:48:35.702 --> 01:48:38.863]  So, we have non-depository banks all around America.
[01:48:38.863 --> 01:48:47.246]  They're going to be shutting down, and it's going to be propping up these new, these big banks, these new regulations, and that's what's going to take over
[01:48:49.266 --> 01:49:08.665]  The head of the Texas Banking Association four years ago wrote a huge piece that I saw in the Austin Business Journal, but it was syndicated through business journals all over the state, and you'd have thought I had written it.
[01:49:09.673 --> 01:49:11.214]  You would have thought that you had written it.
[01:49:11.214 --> 01:49:15.996]  I mean, he said exactly that, and I've read the regulations, I've looked at the synopses.
[01:49:15.996 --> 01:49:35.604]  It is meant to shut down credit unions, small banks, and red tape everybody, and was literally written by JPMorgan Chase, Bank of America, Wells Fargo, all the usual suspects, and you're absolutely right, and it is a travesty, a travesty, that they've done this.
[01:49:35.604 --> 01:49:38.065]  Yeah, I agree, and what we're going to see now
[01:49:38.843 --> 01:49:44.727]  Uh, the regulatory agencies, all we see coming into place now are these lawmakers.
[01:49:44.727 --> 01:49:50.630]  I've never heard so many news articles with new lawmakers coming up with new policies, new regulations, new laws.
[01:49:50.630 --> 01:49:52.331]  I've never seen so many laws come into effect.
[01:49:52.331 --> 01:49:57.774]  Yeah, they're the ones that wrote it all with the derivatives and the mega banks and giving poor people loans.
[01:49:57.774 --> 01:49:58.635]  They couldn't pay it back.
[01:49:59.693 --> 01:50:01.374]  And they're still doing all that.
[01:50:01.374 --> 01:50:02.774]  They've increased the derivatives.
[01:50:02.774 --> 01:50:04.154]  That's been in mainstream news.
[01:50:04.154 --> 01:50:05.455]  They've accelerated it.
[01:50:05.455 --> 01:50:13.137]  And they've used their fraud to get regulations in to only shut down their competition, the local banks that are the lifeblood of any community.
[01:50:13.137 --> 01:50:18.479]  While lobbying to stop the formation of state banks and things like that, we need diversity in banking.
[01:50:18.479 --> 01:50:23.921]  That's why it's important, folks, that if you've got an international business and you need a big mega bank, fine, have one.
[01:50:23.921 --> 01:50:26.241]  But have your money in a local bank.
[01:50:26.241 --> 01:50:27.742]  You usually get better service anyways.
[01:50:28.302 --> 01:50:33.630]  I mean, there are so many good local and regional banks, and people don't bank with them.
[01:50:33.630 --> 01:50:35.493]  They are insane.
[01:50:35.493 --> 01:50:37.657]  They are crazy.
[01:50:37.657 --> 01:50:40.461]  And if you don't try to go get your home mortgage with a smaller company,
[01:50:42.148 --> 01:50:43.550]  I just think you're nuts.
[01:50:43.550 --> 01:50:45.171]  It really comes down to that.
[01:50:45.171 --> 01:50:50.037]  Besides, a big bank will end up buying your mortgage anyway, so they end up winning in the end no matter what we do, it seems.
[01:50:50.037 --> 01:50:53.200]  Alright, more calls straight ahead, and we have a special guest.
[01:50:53.200 --> 01:50:55.042]  Top investigator.
[01:50:55.042 --> 01:50:58.125]  More incredible leads on Sandy Hook being a false flag.
[01:50:59.468 --> 01:51:02.431]  This hour brought to you by InfidelBodyArmor.com.
[01:51:02.431 --> 01:51:06.215]  When it hits the fan, don't be left without the body armor that will save your life.
[01:51:06.215 --> 01:51:09.919]  With prices starting at just $374.99 and ships free.
[01:51:09.919 --> 01:51:12.422]  Get yours at InfidelBodyArmor.com.
[01:51:12.422 --> 01:51:14.164]  Just won't quit.
[01:51:14.164 --> 01:51:19.029]  Next to water and food, you need a safe, storable fuel supply for your preparedness needs.
[01:51:19.469 --> 01:51:21.470]  Spare fuel is the answer.
[01:51:21.470 --> 01:51:25.253]  Spare fuel can be used in any gas powered vehicle or generator.
[01:51:25.253 --> 01:51:29.455]  Spare fuel is perfect for any unforeseen out of gas emergencies.
[01:51:29.455 --> 01:51:36.159]  Unlike gasoline, spare fuel is safe to store with your other supplies and it can be stored for many years.
[01:51:36.159 --> 01:51:40.022]  Go to GetSpareFuel.com for special pricing.
[01:51:40.022 --> 01:51:41.562]  That's GetSpareFuel.com.
[01:51:43.860 --> 01:51:46.201]  Hi, Ted Anderson with Midas Resources.
[01:51:46.201 --> 01:51:50.924]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:50.924 --> 01:51:52.685]  Get our 10 Reasons book FREE!
[01:51:52.685 --> 01:51:52.985]  Call 800-686-2237.
[01:51:52.985 --> 01:51:53.166]  That's 800-686-2237.
[01:52:02.631 --> 01:52:03.392]  I'm good.
[01:52:28.314 --> 01:52:38.856]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO, organic, super male vitality formula.
[01:52:38.856 --> 01:52:45.297]  Super Male Vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[01:52:45.297 --> 01:52:47.637]  I jump out of bed ready to fight these criminals every day.
[01:52:47.637 --> 01:52:50.698]  I look forward to waking up and taking my Super Male Vitality.
[01:52:50.698 --> 01:52:57.539]  Visit InfoWarsLife.com today to secure your Super Male Vitality and other powerful products from InfoWars Life.
[01:52:57.919 --> 01:53:01.080]  Americans, prepare for financial ruin.
[01:53:01.080 --> 01:53:05.242]  That is what one of the world's richest men, Donald Trump, said just a few weeks ago.
[01:53:05.242 --> 01:53:06.803]  What are you doing to prepare?
[01:53:06.803 --> 01:53:10.424]  The problems that caused the last financial crisis were never fixed.
[01:53:10.424 --> 01:53:11.965]  In fact, they're even worse now.
[01:53:11.965 --> 01:53:13.406]  The total amount of debt in the U.S.
[01:53:13.406 --> 01:53:16.967]  has grown by more than 57% since September 2008.
[01:53:16.967 --> 01:53:23.850]  The too-big-to-fail banks are much larger, and the massive derivatives bubble is spiraling so far out of control,
[01:53:24.270 --> 01:53:29.354]  That the only thing left to do is watch the spectacular crash landing that is inevitably coming.
[01:53:29.354 --> 01:53:37.740]  If you're a baby boomer with retirement funds, it's time you consider exiting the Wall Street casino and start a cash-flowing international business of your own.
[01:53:37.740 --> 01:53:44.164]  There may be ways to preserve your wealth, but history has shown that few things can grow your wealth like having your own business.
[01:53:44.164 --> 01:53:45.125]  The crash is coming.
[01:53:45.405 --> 01:53:47.986]  Take measures now to soften the landing.
[01:53:47.986 --> 01:53:54.047]  Go to BabyBoomerBackupPlan.com or call 888-507-8789.
[01:53:54.047 --> 01:54:03.349]  That's BabyBoomerBackupPlan.com.
[01:54:03.349 --> 01:54:06.049]  Waging war on corruption.
[01:54:06.049 --> 01:54:07.750]  Monday through Friday from 11 a.m.
[01:54:07.750 --> 01:54:08.910]  to 2 p.m.
[01:54:08.910 --> 01:54:12.791]  It's InfoWars Live with your host, George Strait.
[01:54:16.184 --> 01:54:43.046]  I won't miss you And I won't ever take you back Girl, your memory Won't ever haunt me Cause I don't love you And now if you'll buy that I got some oceanfront property in Arizona
[01:54:44.161 --> 01:54:45.542]  Nothing like a road trip.
[01:54:45.542 --> 01:54:46.663]  My kids love it.
[01:54:46.663 --> 01:54:50.785]  Just listen to album after album of George Strait.
[01:54:50.785 --> 01:55:08.435]  And if you think carbon taxes and global warming fraud isn't a scam, I'll sell you a bridge on the moon.
[01:55:08.435 --> 01:55:10.457]  And yes, it's made out of Swiss cheese.
[01:55:10.457 --> 01:55:12.578]  And if you don't agree with that, you're racist.
[01:55:13.951 --> 01:55:18.133]  And if you don't agree that Common Core's a good idea, you guessed it again, you're a racist.
[01:55:18.133 --> 01:55:24.615]  And if you don't agree with MSNBC telling you the family's bad, well, you're a homophobe.
[01:55:24.615 --> 01:55:29.237]  Which song is better, Amarillo by Morning or Oceanfront Property?
[01:55:29.237 --> 01:55:33.199]  That is a really hard decision.
[01:55:33.199 --> 01:55:36.280]  Oh, right there, I Don't Worship the Ground You Walk On?
[01:55:36.280 --> 01:55:38.421]  I never have, and that's a fact.
[01:55:38.421 --> 01:55:39.802]  Ha ha ha ha!
[01:55:43.587 --> 01:55:45.488]  I think Amarillo by morning is the true story.
[01:55:45.488 --> 01:55:47.569]  It takes forever to get there.
[01:55:47.569 --> 01:56:02.115]  And if you think the American people are going to turn our guns in and go along with this?
[01:56:02.115 --> 01:56:03.596]  Well, I got a bridge I'm ready to sell you.
[01:56:04.980 --> 01:56:11.946]  I'm going to go back to Wildman and then we're going to move on to Ryan and Mike and Richard and Ben.
[01:56:11.946 --> 01:56:14.349]  Before I do that, it will sell out today.
[01:56:14.349 --> 01:56:16.831]  Believe me, I wish we had enough to supply everybody.
[01:56:16.831 --> 01:56:18.152]  We didn't want to wait 12 weeks.
[01:56:18.152 --> 01:56:19.994]  That's not a sales tactic.
[01:56:19.994 --> 01:56:23.016]  About, I don't know, 20% of what's going to come in came in.
[01:56:23.016 --> 01:56:25.359]  They were able to get an early batch into us.
[01:56:25.959 --> 01:56:32.083]  These are very proprietary, patented ingredients at shrinks and concentrations that nobody else is putting out.
[01:56:32.083 --> 01:56:35.185]  You can find synthetic stuff out there, and it's still very expensive.
[01:56:35.185 --> 01:56:37.266]  This is not.
[01:56:37.266 --> 01:56:44.530]  It's DNA force, true Nutra-Medical, and you can read about all the amazing things it's on record doing.
[01:56:44.530 --> 01:56:53.656]  I gotta warn you though, if you've got nerve damage and stuff, say in your knees or your elbows and stuff, when a lot of people call and we warn you about this, you get numb.
[01:56:55.242 --> 01:56:57.163]  And that's because the nerves are growing back.
[01:56:57.163 --> 01:56:59.624]  I mean, we can actually say that because these are patented.
[01:56:59.624 --> 01:57:02.045]  This is proven.
[01:57:02.045 --> 01:57:03.506]  The ingredients in here.
[01:57:03.506 --> 01:57:05.027]  Go watch the specific details.
[01:57:05.027 --> 01:57:07.708]  Read about it at Infowarslife.com.
[01:57:07.708 --> 01:57:08.849]  Now, we also have Occupower.
[01:57:08.849 --> 01:57:10.589]  That's kind of the poor man's version of it.
[01:57:10.589 --> 01:57:11.590]  Excellent as well.
[01:57:11.590 --> 01:57:13.091]  And then we have Lung Cleanse.
[01:57:14.246 --> 01:57:22.130]  This helps me with my larynx, it helps when I'm giving a speech, it helps me get over a cold quicker or clearly not get one.
[01:57:22.130 --> 01:57:38.618]  I know a very well-known country musician, I'll just leave it at that, who started using this in the last year since it came out, takes it on tour with him to Europe, you name it, and he was just here at the office like a year ago when some test bottles were here and I said, hey, try this.
[01:57:39.751 --> 01:57:45.157]  And now he's got a lot of different lozenges and things he tries to use, obviously as a singer, that's what they do.
[01:57:45.157 --> 01:57:51.323]  They've all been discarded for InfoWars Lung Cleanse and now he buys it by the case and gives it to his musician friends.
[01:57:51.323 --> 01:57:53.145]  I'm gonna leave it at that.
[01:57:53.145 --> 01:57:56.549]  But the point is, get your lung force, start using it.
[01:57:57.887 --> 01:58:01.752]  As we go into the winter and it supports the entire transmission and everything we do.
[01:58:01.752 --> 01:58:03.875]  Infowarslife.com.
[01:58:03.875 --> 01:58:05.757]  Infowars Lung Cleanse.
[01:58:05.757 --> 01:58:07.419]  Infowarslife.com or 888-253-3139.
[01:58:07.419 --> 01:58:10.503]  We've got all the new Molon Labe Special Forces 50 Cal style.
[01:58:15.629 --> 01:58:24.097]  And Infowarslife.com, Infowarsstore.com is the master site, but Maiden1776.com is the sub-site where all the Made in America apparel resides.
