[00:00:00.009 --> 00:00:00.695]  Alex Jones Show!
[01:35:49.019 --> 01:35:49.760]  They're not liberals.
[01:35:49.780 --> 01:35:53.383]  They want big government to pick winners and losers and give them the government contracts.
[01:35:54.511 --> 01:35:59.412]  At least that is among those groups that must disclose what they raise and spend.
[01:35:59.732 --> 01:36:05.934]  Among the top 100 individual donors, the political groups, more than half primarily to Democrats or their allies.
[01:36:06.394 --> 01:36:18.497]  Among groups that funneled more than $100,000 each to allies, the top of the list titled overwhelmingly towards Democrats, a group favoring the GOP doesn't appear until the list number 14.
[01:36:20.677 --> 01:36:25.660]  The two biggest super PACs in 2014, Senate Majority PAC and House Majority PAC.
[01:36:26.420 --> 01:36:27.661]  Both backing Democrats.
[01:36:29.302 --> 01:36:30.122]  And it just goes on, yeah.
[01:36:30.623 --> 01:36:33.725]  And all, almost all the big Republican donors.
[01:36:35.926 --> 01:36:43.310]  And the Chamber of Commerce nationally gave money to Democrats over Republicans or Republicans over Tea Partiers.
[01:36:46.392 --> 01:36:49.294]  Because, in fact, John Bowne has a report on it.
[01:36:50.134 --> 01:36:51.694]  Let me just air this and I'll go to your calls.
[01:36:52.935 --> 01:37:01.196]  Dealing with JPMorgan and others, if you look at the derivatives graphs, we show them, derivatives are bigger than they were six years ago in the last big crash.
[01:37:02.196 --> 01:37:15.519]  And they just passed in the House and the Senate, in the spending bill, a new banker bailout called the Derivatives Protection Area that allows all the derivatives to be signed on to Alex Jones and you.
[01:37:18.499 --> 01:37:20.820]  Oh, but I'm just supposed to hate cops and go out and shoot some.
[01:37:21.360 --> 01:37:22.240]  That'll really fix things.
[01:37:24.241 --> 01:37:32.984]  That's what the Democratic Party and the White House wants is a race war that'll be used to bring in tyranny instead of looking at who's screwing everyone over seven ways a Sunday.
[01:37:33.944 --> 01:37:43.227]  So let's go to John Bowne's report on the Federal Reserve head and what their policies are and then right to your phone calls.
[01:37:46.254 --> 01:37:51.761]  This first premiered last night on the 19 News, 7 o'clock central.
[01:37:52.843 --> 01:37:57.369]  The top 1% own about 38% of the financial wealth of America.
[01:37:57.389 --> 01:37:58.010]  Hit pause.
[01:37:58.310 --> 01:37:58.691]  The bottom 60%.
[01:37:59.311 --> 01:37:59.652]  Back it up.
[01:37:59.672 --> 01:38:01.174]  That's Bernie Sanders, the socialist.
[01:38:01.715 --> 01:38:02.195]  Independent.
[01:38:03.001 --> 01:38:06.462]  And what he says is true, except then he says socialism's the answer.
[01:38:07.063 --> 01:38:19.868]  That top one-tenth of one percent, almost to a man, gives money to take my guns, raise my taxes, and get bank or bail out, you little... Sanders is so stupid.
[01:38:21.701 --> 01:38:24.403]  The ultra-rich don't like middle class and new wealth.
[01:38:24.663 --> 01:38:26.625]  They're the ones trying to extinct the competition.
[01:38:27.345 --> 01:38:31.829]  Low taxes makes the poorest people rich, compared to other countries.
[01:38:32.389 --> 01:38:35.091]  But again, Sanders... Go back to the beginning, I'm sorry.
[01:38:35.672 --> 01:38:36.512]  Let's see if I can play it.
[01:38:36.532 --> 01:38:36.853]  Here it is.
[01:38:38.001 --> 01:38:42.523]  The top 1% own about 38% of the financial wealth of America.
[01:38:42.543 --> 01:38:45.324]  The bottom 60% own 2.3%.
[01:38:47.005 --> 01:38:51.647]  One family, the Walton family, is worth over $140 billion.
[01:38:51.987 --> 01:38:57.029]  That's more wealth than the bottom 40% of the American people.
[01:38:57.390 --> 01:38:59.971]  In recent years, we have seen a huge increase
[01:39:00.891 --> 01:39:09.658]  In the number of millionaires and billionaires, while we continue to have the highest rate of childhood poverty in the industrialized world.
[01:39:10.618 --> 01:39:25.470]  Now, a study which I've just introduced into the record by two professors from Princeton University, Professor Martin Gilens and Northwestern University Professor Benjamin Page, basically suggest
[01:39:26.462 --> 01:39:38.148]  That while historically we have considered our society to be a capitalist democracy, we may now have entered into a phase where we are an oligarchic form of society.
[01:39:38.168 --> 01:39:38.648]  Hit pause.
[01:39:39.528 --> 01:39:40.529]  Back it up ten seconds.
[01:39:41.329 --> 01:39:52.655]  And the oligarchs, through the big think tanks and through the big tax-free foundations, are financing socialism for the general public that they're exempt from, that is making us poorer, Sanders.
[01:39:55.558 --> 01:40:00.360]  Do you understand that the ultra-rich are the ones financing this takeover?
[01:40:01.160 --> 01:40:03.982]  No, no, his answer is more of what's gotten us into this.
[01:40:04.742 --> 01:40:09.704]  He points at the people that have done this to us, and then says, let's do more of what they're actually pushing for.
[01:40:09.904 --> 01:40:10.644]  He doesn't tell you that.
[01:40:10.845 --> 01:40:14.046]  It's like Warren Buffett financing and underwriting ABC this week.
[01:40:14.386 --> 01:40:22.790]  It says at the end of the show, when he underwrites it, underwritten by him, and he's on it saying, my secretary pays more than I. We need to pass these new laws so I pay more tax.
[01:40:23.670 --> 01:40:26.271]  Meanwhile, he already wrote the blue polls where he didn't pay any tax.
[01:40:26.772 --> 01:40:28.012]  See the bait and switch they play?
[01:40:28.413 --> 01:40:28.953]  Let's go back.
[01:40:29.113 --> 01:40:30.874]  Because we are in an oligarchy now.
[01:40:31.194 --> 01:40:32.955]  But it's an offshore oligarchy!
[01:40:34.836 --> 01:40:38.238]  We have considered our society to be a capitalist democracy.
[01:40:38.898 --> 01:40:45.042]  We may now have entered into a phase where we are an oligarchic form of society.
[01:40:45.842 --> 01:40:52.566]  In your judgment, given the enormous power held by the billionaire class and their political representatives,
[01:40:53.559 --> 01:41:05.341]  Are we still a capitalist democracy or have we gone over into an oligarchic form of society in which incredible economic and political power now rests with the billionaire class?
[01:41:05.941 --> 01:41:16.123]  I don't know what to call our system or how to... I prefer not to give labels but there's no question that we've had a trend toward growing inequality.
[01:41:16.143 --> 01:41:18.664]  I think the point that the professors are making...
[01:41:19.554 --> 01:41:22.417]  And others have made is that there comes a point
[01:41:45.697 --> 01:41:50.481]  Where the billionaire class has so much political power, at what point is that reversible?
[01:41:51.362 --> 01:41:55.106]  It's an underground hideaway straight out of a Bond film.
[01:41:55.406 --> 01:41:58.949]  200 feet deep, with walls of reinforced concrete 9 feet thick.
[01:41:59.590 --> 01:42:04.314]  The survival complex has 12 stories of underground apartments and luxury facilities.
[01:42:04.974 --> 01:42:07.317]  Each floor costing 3 million dollars.
[01:42:07.937 --> 01:42:12.041]  A bad bet to think that the government's gonna be there to save you.
[01:42:12.361 --> 01:42:14.982]  Let's consider what happened during the Lehman Brothers bankruptcy in 2008.
[01:42:15.102 --> 01:42:21.583]  That's the one that sparked the financial crisis, nearly melted down the economy, and triggered the bailout by the taxpayers.
[01:42:21.623 --> 01:42:23.564]  The court proceedings took three years.
[01:42:40.888 --> 01:42:43.109]  Clearly, not rapid or orderly.
[01:42:43.909 --> 01:42:48.370]  But Lehman was tiny compared to today's biggest banks.
[01:42:48.950 --> 01:42:54.391]  When it failed, Lehman had $639 billion in assets.
[01:42:54.931 --> 01:43:01.293]  Today, JP Morgan has nearly $2.5 trillion in assets.
[01:43:01.353 --> 01:43:05.774]  That's four times as big as Lehman was when it failed.
[01:43:06.554 --> 01:43:11.697]  Lehman had 209 registered subsidiaries when it failed.
[01:43:12.397 --> 01:43:12.778]  J.P.
[01:43:12.838 --> 01:43:16.440]  Morgan... I really almost couldn't believe this when I read it.
[01:43:16.860 --> 01:43:17.260]  J.P.
[01:43:17.320 --> 01:43:19.542]  Morgan today has 3,391 subsidiaries.
[01:43:20.062 --> 01:43:23.564]  That's more than 15 times the number of subsidiaries.
[01:43:29.307 --> 01:43:36.854]  And they gave, if memory serves, look it up, 43% more to Barack Obama than they did to Mitt Romney.
[01:43:39.296 --> 01:43:40.097]  You can look that up.
[01:43:40.857 --> 01:43:41.358]  You can look up.
[01:43:41.798 --> 01:43:46.082]  Banks gave basically 2 to 1 to the Democrats in that election.
[01:43:46.782 --> 01:43:47.563]  And in most others.
[01:43:47.943 --> 01:43:49.505]  So, here is the creature.
[01:43:49.985 --> 01:43:52.608]  Oh, I love the point!
[01:43:52.968 --> 01:43:54.149]  Conning everyone.
[01:43:54.409 --> 01:43:55.770]  Let's go back to it then to your phone calls.
[01:44:11.696 --> 01:44:29.929]  Given our recent experience with the bankruptcy of Lehman Brothers, can you honestly say that JP Morgan could be resolved in a rapid and orderly fashion, as described in its plans, with no threats to the economy and no need for a taxpayer bailout?
[01:44:30.249 --> 01:44:34.772]  In fact, the firms have now submitted a third round of plans.
[01:44:34.792 --> 01:44:36.453]  I'm sorry, Chairman.
[01:44:36.613 --> 01:44:38.395]  I'm just a little bit confused.
[01:44:39.215 --> 01:44:39.515]  J.P.
[01:44:39.555 --> 01:44:50.182]  Morgan submitted a round of plans in 2012, and my understanding is that neither the Fed nor the FDIC said that those plans were not credible.
[01:44:50.363 --> 01:44:58.528]  It then submitted plans in 2013, and neither the Fed nor the FDIC said they were not credible, and it has submitted plans in 2014.
[01:45:00.069 --> 01:45:18.656]  The plans are designed not just to be reviewed by the Fed and the FDIC, but also to bring some kind of confidence to the marketplace and to the American taxpayer that in fact there really is a plan for doing something if one of these banks starts to implode.
[01:45:19.316 --> 01:45:22.538]  You said that these plans run to the tens of thousands of pages.
[01:45:22.718 --> 01:45:26.379]  All I can say is that what's been released to the public is
[01:45:27.259 --> 01:45:28.140]  35 pages long.
[01:45:28.740 --> 01:45:34.584]  That's about one page for every hundred subsidiaries that have to be dealt with.
[01:45:35.084 --> 01:45:44.430]  I think that the plans that have been released by these companies have not been something that the public can look at and say, yeah, I see that they've got a plan to get through this.
[01:45:44.790 --> 01:45:48.893]  People are talking about how falling oil prices are going to help the consumer.
[01:45:49.173 --> 01:45:53.696]  Oil prices fell from $150 a barrel down to $32 a barrel in 2008.
[01:45:53.736 --> 01:45:55.658]  That helped the consumer too.
[01:45:55.678 --> 01:45:58.320]  But it didn't stop the financial crisis.
[01:45:58.400 --> 01:46:00.081]  It didn't stop the Great Recession.
[01:46:00.121 --> 01:46:02.242]  Do we all work for central bankers?
[01:46:02.262 --> 01:46:04.524]  That's what I want to address to our guest tonight.
[01:46:04.964 --> 01:46:08.787]  To answer your question, we are absolutely slaves to central banks.
[01:46:08.927 --> 01:46:12.930]  We'd love to be slaves to the economy, but the economic numbers continue to do nothing but trend lower.
[01:46:17.970 --> 01:46:18.630]  Well, there you go.
[01:46:18.670 --> 01:46:21.571]  That's a report by John Bowne, who's in there running the board right now.
[01:46:21.591 --> 01:46:28.592]  The reason I wanted him to do this report, and I'm glad he did, is they've passed another banker bailout for derivatives.
[01:46:28.632 --> 01:46:34.434]  So that's their plan, is to rape you for their scams internationally, and to send trillions of dollars offshore.
[01:46:34.654 --> 01:46:36.074]  So, there you go.
[01:46:36.814 --> 01:46:40.935]  And you can bet your bottom dollar the Democrats, with the Republican leadership, are going to vote for it.
[01:46:40.995 --> 01:46:45.716]  They know Tea Party Republicans don't vote for it, so they've all circled the wagons to kill the Tea Party.
[01:46:48.018 --> 01:46:55.843]  And so all of you out there, when you end up having your pension fund taken, just remember you asked for it because you hated freedom.
[01:46:56.043 --> 01:46:57.064]  You hated the Tea Party.
[01:46:57.384 --> 01:46:58.385]  You hated low taxes.
[01:46:58.405 --> 01:46:59.485]  You hated transparency.
[01:46:59.746 --> 01:47:00.746]  You hated Ron Paul.
[01:47:01.146 --> 01:47:02.267]  This is what you asked for.
[01:47:02.287 --> 01:47:03.288]  This is what you get.
[01:47:03.688 --> 01:47:06.910]  Steve, Tim, Nelson, Lee, Victor, we're going to all of you.
[01:47:07.451 --> 01:47:09.272]  You're on the air from New York.
[01:47:09.332 --> 01:47:10.032]  Steve, go ahead.
[01:47:10.052 --> 01:47:12.314]  Yes.
[01:47:13.054 --> 01:47:13.915]  Greetings, Alex.
[01:47:14.275 --> 01:47:14.895]  Greetings, brother.
[01:47:14.935 --> 01:47:15.536]  What's on your mind?
[01:47:16.674 --> 01:47:20.737]  Uh, calling from Albany Airport, and you must think I'm the only passenger in there.
[01:47:20.937 --> 01:47:23.598]  I'm actually a pilot, and I'm waiting for a flight.
[01:47:24.619 --> 01:47:33.564]  Anyway, I put on the Drudge website, and I'm saying the first thing in big characters is, not again.
[01:47:33.925 --> 01:47:38.988]  And I'm saying, OMG, I hope Drudge is not part of the mainstream media.
[01:47:39.748 --> 01:47:46.032]  But there was a link, and I was not surprised to see that was a Wall Street Journal headline.
[01:47:46.713 --> 01:47:49.359]  And this is the way the media is perpetrating all this.
[01:47:49.660 --> 01:47:50.882]  And I need to go no further.
[01:47:51.945 --> 01:47:54.370]  Perpetrating hostilities and dividing.
[01:47:54.791 --> 01:47:57.396]  Not again with a exclamation mark.
[01:47:59.130 --> 01:48:07.035]  Well, I mean, to be fair, I mean, the Drudge Report, InfoWars, whatever, is a mix of government documents, video clips, mainstream news, alternative news.
[01:48:07.635 --> 01:48:10.417]  I mean, everybody's saying, not again, that we don't want a new Ferguson.
[01:48:10.437 --> 01:48:14.039]  I mean, I think, I don't even know if the Wall Street Journal's hyping it.
[01:48:14.339 --> 01:48:17.141]  It's been the Justice Department and others that have been hyping.
[01:48:17.981 --> 01:48:20.223]  That it's an epidemic and that it's the cops' fault.
[01:48:20.303 --> 01:48:22.124]  Certainly, there's some bad police out there.
[01:48:22.144 --> 01:48:24.326]  I mean, I think that's who's really hyping it.
[01:48:24.346 --> 01:48:28.669]  Are you saying that just linking to the new event is bad?
[01:48:28.689 --> 01:48:34.233]  No, all I'm saying, I wish Drudge put that in quotes, because, you know, not again.
[01:48:34.894 --> 01:48:37.196]  But I did go to the link and realize it wasn't Drudge.
[01:48:37.536 --> 01:48:40.138]  I'm just saying, when the facts are in there, or
[01:48:42.149 --> 01:48:43.350]  Partial facts, anyway.
[01:48:43.950 --> 01:48:45.670]  Why have a headline like that?
[01:48:45.810 --> 01:48:46.371]  Not again.
[01:48:46.391 --> 01:48:49.532]  Why not put suspect had gun?
[01:48:50.272 --> 01:48:51.572]  Why have a headline like that?
[01:48:52.833 --> 01:48:53.293]  Not again.
[01:48:53.313 --> 01:48:54.013]  No, I hear you.
[01:48:54.053 --> 01:48:54.914]  What else is on your mind?
[01:48:57.775 --> 01:49:00.075]  Concerning Sony, that was a no-brainer to me.
[01:49:00.155 --> 01:49:07.358]  You and Dr. Michael Savage, I think, pinned it well before, pretty much when it came out.
[01:49:08.078 --> 01:49:09.859]  And I've been following Sony's
[01:49:11.451 --> 01:49:15.775]  In the market, and they've been losing a lot of money, a lot.
[01:49:16.635 --> 01:49:18.557]  And that was no surprise to me.
[01:49:18.677 --> 01:49:24.641]  That's right, they're tanking, and I guess this was some desperate stunt, but I think it's blown up in their face because nobody buys into it.
[01:49:26.842 --> 01:49:34.248]  Yes, and I didn't buy into it when I first heard it because I've been keeping track of it with Sony for about four or five years.
[01:49:35.208 --> 01:49:37.811]  And they're really eight feet under.
[01:49:38.232 --> 01:49:39.893]  And it's a desperate move.
[01:49:40.174 --> 01:49:41.595]  And this is what greed is.
[01:49:42.957 --> 01:49:45.340]  Greed has no thin line.
[01:49:45.740 --> 01:49:49.705]  Well, have a great Christmas, and I guess you're flying folks around for Christmas?
[01:49:51.344 --> 01:49:52.064]  Uh, no.
[01:49:52.384 --> 01:49:56.866]  Unfortunately, in the industry, cargo is more precious than passengers.
[01:49:57.066 --> 01:50:00.247]  I'll give you the company acronym of the call letters, UPS.
[01:50:02.087 --> 01:50:05.008]  So, I'll be working... Alright, well be safe and have a great Christmas.
[01:50:05.048 --> 01:50:05.608]  God bless.
[01:50:05.968 --> 01:50:07.249]  Let's talk to Tim in New Hampshire.
[01:50:07.269 --> 01:50:07.869]  Go ahead, Tim.
[01:50:07.889 --> 01:50:10.169]  How you doing, Alex?
[01:50:10.189 --> 01:50:10.610]  Good, brother.
[01:50:11.910 --> 01:50:15.111]  First time caller, long time listener, forever awake.
[01:50:16.075 --> 01:50:17.515]  God bless you and your crew.
[01:50:17.635 --> 01:50:18.516]  Merry Christmas.
[01:50:18.616 --> 01:50:19.516]  It's my birthday.
[01:50:19.536 --> 01:50:22.076]  This is a birthday present to me.
[01:50:22.777 --> 01:50:40.680]  I got a call, I'm in with LaRouche PAC, and I got a call last night confirming that ex-President Bush, Dick Cheney, and President Obama were indicted on this torture deal.
[01:50:41.441 --> 01:50:42.721]  Have you heard anything about it?
[01:50:43.291 --> 01:50:44.875]  The word is over in Europe.
[01:50:45.116 --> 01:50:47.802]  There may be some EU indictments, UN investigations.
[01:50:47.883 --> 01:50:48.464]  I mean, Cheney...
[01:50:49.804 --> 01:50:53.247]  He thinks he's above the law, but Obama's been involved in it as well.
[01:50:53.947 --> 01:50:58.991]  And then Henry Kissinger's afraid to fly around different parts of the world because there's indictments out for him.
[01:50:59.651 --> 01:51:02.714]  And there should be, because it was like, hey, they're Al Qaeda.
[01:51:02.894 --> 01:51:03.434]  No, they're not.
[01:51:03.954 --> 01:51:05.836]  They torture people to get fake confessions.
[01:51:05.876 --> 01:51:07.437]  Good guys don't torture.
[01:51:07.457 --> 01:51:09.839]  We've already had big discussions about this.
[01:51:10.059 --> 01:51:11.880]  And there is no rule of law.
[01:51:12.281 --> 01:51:15.083]  If they break the law and don't get in trouble, then there is no law.
[01:51:15.403 --> 01:51:17.584]  Just like Obama has opened the border outside of law.
[01:51:19.155 --> 01:51:21.158]  Well, I also, unconfirmed, they told me that Egypt is seeking crimes...
[01:51:34.562 --> 01:51:38.823]  Seeking criminal actions on Obama and his administration.
[01:51:38.843 --> 01:51:39.384]  Yeah, that's true.
[01:51:39.404 --> 01:51:41.824]  I mean, that came out in World Net Daily six, eight months ago.
[01:51:42.165 --> 01:51:49.527]  They caught him shipping money out of Kenya with Obama's cousin, by the tens of millions, into radical jihads to launch the war.
[01:51:49.547 --> 01:51:56.309]  And you saw our media, Anderson Cooper, cheering on the Muslim Brotherhood, burning up churches and crucifying people, literally.
[01:51:56.329 --> 01:52:03.472]  And then the military was able to stop it, and then arrested them, and now they're executing them.
[01:52:04.332 --> 01:52:12.195]  Lionizing the Egyptian military, but Hazi Mubarak and that whole crew before were angels compared to the group.
[01:52:12.535 --> 01:52:18.858]  And so it really shows how out of control and what revolutionaries the people running our country are.
[01:52:19.018 --> 01:52:21.939]  I mean, Obama has been caught.
[01:52:21.999 --> 01:52:29.282]  It's come out in their courts, the documents, financing the attempted overthrow of Libya, Egypt, and Syria.
[01:52:31.897 --> 01:52:32.457]  Interesting.
[01:52:32.898 --> 01:52:34.599]  But think about how wild that is.
[01:52:35.939 --> 01:52:36.860]  Very interesting.
[01:52:39.322 --> 01:52:41.483]  I think Sony is a false flag.
[01:52:42.984 --> 01:52:44.965]  I don't think North Korea did it.
[01:52:47.006 --> 01:52:53.370]  And I think the people need to stop allowing us to be divided with these assassinations of the police and everything.
[01:52:56.505 --> 01:53:01.147]  By the way, we now have it, the interview, now available on Google Play and YouTube.
[01:53:01.488 --> 01:53:02.828]  But they're charging, right?
[01:53:02.868 --> 01:53:03.929]  Let's click on it and see.
[01:53:04.349 --> 01:53:05.190]  Yeah, it's customers.
[01:53:05.890 --> 01:53:10.972]  Click on it, guys, on TV right now, and we'll see, or on the internet right now, and let's see how much it costs.
[01:53:12.133 --> 01:53:13.394]  Let's go to Google Play.
[01:53:13.414 --> 01:53:19.397]  Yeah, let's put that out, because they announced just an hour ago that they were going to make it available.
[01:53:19.637 --> 01:53:21.538]  The headline is, it's now available.
[01:53:21.738 --> 01:53:24.920]  Let's get a screenshot of that and get it in Kurt Nemo's article.
[01:53:25.740 --> 01:53:26.301]  All right, sir.
[01:53:26.361 --> 01:53:26.861]  God bless you.
[01:53:26.881 --> 01:53:27.762]  Appreciate your call.
[01:53:27.802 --> 01:53:28.923]  Sorry if I sounded distracted.
[01:53:28.943 --> 01:53:29.924]  They just put that on screen.
[01:53:29.944 --> 01:53:32.387]  It's a very interactive radio show.
[01:53:32.867 --> 01:53:33.808]  Lee in Georgia.
[01:53:33.828 --> 01:53:35.009]  We skipped this network break.
[01:53:35.129 --> 01:53:35.390]  Go ahead.
[01:53:35.410 --> 01:53:35.870]  You're on the air.
[01:53:35.890 --> 01:53:37.292]  Hi, Alex.
[01:53:38.112 --> 01:53:38.493]  Hey, brother.
[01:53:39.093 --> 01:53:39.654]  How are you?
[01:53:39.994 --> 01:53:40.214]  Good.
[01:53:41.436 --> 01:53:43.418]  Hope you're having a Merry Christmas here.
[01:53:44.198 --> 01:53:45.540]  Ready to bring a new year here.
[01:53:45.700 --> 01:53:48.603]  I have a couple of good, just a quick question for you.
[01:53:49.190 --> 01:53:53.752]  What should one do in this next year to prepare ourselves for the new year?
[01:53:53.812 --> 01:53:59.353]  What do you think should be prescribed for people like us to be safe in your world?
[01:53:59.654 --> 01:54:01.214]  In the world we live in, it's so weird.
[01:54:03.115 --> 01:54:06.476]  Man, all I know is we're safer by getting our heart right with God.
[01:54:07.512 --> 01:54:21.957]  By not living outside our means and by reaching out to other people and trying to educate them because the ignorance of the mass of people is what allows the tyrants to operate and take control of society.
[01:54:22.597 --> 01:54:32.580]  So every person that's aware of the magician's scams, that's aware of the hat tricks, that's aware that there's not really a rabbit in that hat, there's a trap door on the table,
[01:54:33.556 --> 01:54:42.403]  That is what, as Thomas Jefferson said, a highly informed and armed and free citizenry is all that is needed to cure tyranny.
[01:54:42.443 --> 01:54:52.191]  To paraphrase him, he said, if you have an educated, informed, motivated population that loves liberty, tyranny will vanish like phantoms at dawn.
[01:54:53.752 --> 01:54:54.613]  And that's really it.
[01:54:54.713 --> 01:54:58.076]  I mean, if we have an informed public, none of this is
[01:55:00.723 --> 01:55:01.323]  Able to happen.
[01:55:01.363 --> 01:55:06.127]  I mean, look, they can't stage false flags like they could because our people are watching everywhere worldwide.
[01:55:06.887 --> 01:55:09.669]  And even when we don't have somebody that catches them, nobody buys it anymore.
[01:55:09.949 --> 01:55:12.511]  I mean, the system has no credibility right now.
[01:55:12.991 --> 01:55:18.315]  But they intended to get to that point that implode the old system to bring in an even greater tyranny.
[01:55:19.095 --> 01:55:20.856]  We don't want to have a violent revolution.
[01:55:20.916 --> 01:55:21.637]  That's their plan.
[01:55:21.697 --> 01:55:25.039]  We want to have it be a peaceful transference of power.
[01:55:25.659 --> 01:55:27.721]  And still, stuff won't be perfect.
[01:55:28.638 --> 01:55:31.721]  But we won't be in this deep cycle of corruption right now.
[01:55:34.323 --> 01:55:36.285]  I think you are waking up the American people.
[01:55:36.305 --> 01:55:43.671]  Is there anything to say that we focus on so much negative aspects of it and so much scare tactics, as it were?
[01:55:44.190 --> 01:55:48.694]  Is there anything you can do to kind of positive reinforce, um, to do stuff to make people feel better?
[01:55:48.714 --> 01:55:49.055]  Sure, sure.
[01:55:49.495 --> 01:55:52.378]  I personally have noticed it gets people motivated to hear the truth.
[01:55:52.598 --> 01:55:54.500]  Hey, your house is on fire, you better get out of it.
[01:55:55.080 --> 01:55:56.482]  That's not fear-mongering if it's happening.
[01:55:56.822 --> 01:55:59.424]  I'll be quite frank, I don't control most of the ads on the network.
[01:55:59.945 --> 01:56:01.687]  When you hear ads, it's something I endorse.
[01:56:01.807 --> 01:56:04.329]  I hear ads that are like, the end of the world will happen at this date!
[01:56:04.709 --> 01:56:05.190]  Come here!
[01:56:05.210 --> 01:56:06.591]  I mean, that makes me really mad, but...
[01:56:07.572 --> 01:56:09.413]  So there is stuff that goes along with this.
[01:56:09.433 --> 01:56:11.253]  There's people that take advantage of our message.
[01:56:12.674 --> 01:56:13.454]  Nothing's perfect.
[01:56:14.434 --> 01:56:16.235]  But what I say, I really believe.
[01:56:16.395 --> 01:56:21.197]  And to come out and say the Sony thing's fake, I don't think of that as fear-mongering.
[01:56:21.417 --> 01:56:24.878]  I mean, it shows people, hey, they're coming to censor the web.
[01:56:25.338 --> 01:56:26.159]  Let's not let them.
[01:56:26.619 --> 01:56:32.641]  It's not fear-mongering if SOPA and CISPA, according to the inventor of the Internet and others, ends freedom of speech.
[01:56:34.315 --> 01:56:51.511]  Just on these things though, um, would you agree that um, that maybe um, I mean it is like, since this was uninitiated, they might actually become more fearful by listening to your show and I wouldn't want them to definitely be steered in the wrong direction and you know, to just be, you don't want people to be scared, right?
[01:56:51.952 --> 01:56:52.893]  You want people to be awake.
[01:56:53.433 --> 01:56:57.117]  Absolutely, but we're talking apples and oranges here.
[01:56:58.277 --> 01:57:04.769]  There are undoubtedly mentally ill people that are already out there that are going to hear about me covering serious issues and get more upset.
[01:57:05.229 --> 01:57:06.512]  That's not my problem.
[01:57:07.833 --> 01:57:12.595]  Okay, I mean, if a hurricane blows in and I tell people take shelter, I'm not fear-mongering.
[01:57:12.835 --> 01:57:23.160]  If somebody runs to take shelter, falls down the stairs and breaks their neck, I did something moral and good saying a Category 5 hurricane setting, you might want to get to shelter or drive out of the area.
[01:57:23.440 --> 01:57:26.701]  Somebody might have a car wreck driving down the road to get out of the, you know, Houston.
[01:57:27.061 --> 01:57:28.222]  That's not my problem.
[01:57:29.382 --> 01:57:32.404]  I do what's moral and just, justice be done, may the heavens fall.
[01:57:33.573 --> 01:57:40.196]  They count on people not being scared of the New World Order, not being concerned about real threats, but scared of fake threats.
[01:57:40.356 --> 01:57:45.418]  I say, don't be scared of fake threats, be concerned about real threats, and make preparation to meet them.
[01:57:46.598 --> 01:57:55.722]  And so, no, I'm not trying to scare people, but if someone isn't already seriously concerned, maybe call it scared, something's wrong with them.
[01:57:55.742 --> 01:57:59.484]  I mean, one of the best bumper stickers ever said, if you're not upset, you ain't paying attention.
[01:58:01.412 --> 01:58:10.279]  I mean, what founded this country was not trusting government, keeping government small, trusting local, trying to be honored-based, and not that we were perfect.
[01:58:11.180 --> 01:58:21.570]  Now it's all about flim-flam and glitz and the surface, the packaging, not... It's all about form over reality, packaging over bona fides.
[01:58:24.409 --> 01:58:28.351]  People get sold on, do what the mainstream media says, you'll have success.
[01:58:29.071 --> 01:58:31.673]  In my experience, do what the mainstream media says, you won't have success.
[01:58:33.094 --> 01:58:34.835]  And so, I'm just here doing what I do.
[01:58:35.315 --> 01:58:38.717]  It's hard enough to cover every angle of this, and so that's what it comes down to.
[01:58:39.317 --> 01:58:41.438]  But people should be scared they're coming after our guns.
[01:58:41.758 --> 01:58:44.800]  They always say, don't be scared, we don't want your guns, as they try to take them.
[01:58:45.400 --> 01:58:46.961]  So see, we're the antidote to that.
[01:58:47.918 --> 01:58:48.318]  Yes.
[01:58:48.379 --> 01:58:51.021]  If they want to call it fear porn, good.
[01:58:51.101 --> 01:58:52.343]  I'm trying to stop race riots.
[01:58:53.023 --> 01:58:54.425]  I called it before it started!
[01:58:58.047 --> 01:59:03.230]  As the year is coming to a close, we all pause to reflect on what's happened in the past year.
[01:59:03.550 --> 01:59:06.352]  We take a step back and thank God for what we have.
[01:59:06.872 --> 01:59:09.654]  I'm David Hall, founder of Diamond Gusset Jeans.
[01:59:09.914 --> 01:59:15.458]  At Diamond Gusset, we are celebrating the brush fires of liberty that are spreading across this great nation.
[01:59:16.118 --> 01:59:18.119]  Another thing we are celebrating is you.
[01:59:18.580 --> 01:59:23.823]  Without the valued listeners of Alex Jones and our loyal customers, we wouldn't be here today.
[01:59:24.443 --> 01:59:27.225]  We offer a wonderful online shopping experience.
[01:59:27.505 --> 01:59:32.708]  If you receive a pair that doesn't fit, send them back and we'll exchange them at no cost to you.
[01:59:33.188 --> 01:59:42.234]  Beat the shopping rush by visiting us at gusset.com and join our email newsletter to receive some great holiday discounts.
[01:59:42.694 --> 01:59:48.339]  And paying no attention to political correctness, Diamond Gusset wants to wish you all a Merry Christmas.
[01:59:48.860 --> 01:59:54.585]  Thanks for believing in our dream, the original 100% American-made Diamond Gusset jean.
[01:59:59.229 --> 02:00:01.831]  You're listening to the Alex Jones Show.
[02:00:19.210 --> 02:00:25.553]  You are a programmable guy that goes and watches Olympus is Falling, and believes all this, and really thinks you're a hero!
[02:00:25.793 --> 02:00:26.413]  G.I.
