[00:00:00.450 --> 00:00:03.317]  Coast to Coast, direct from Austin.
[01:29:56.419 --> 01:29:57.941]  How do you define mentally ill?
[01:29:58.181 --> 01:29:59.022]  How do you define a felony?
[01:29:59.042 --> 01:29:59.903]  We'll be right back.
[01:30:00.403 --> 01:30:02.005]  The Empire's on the run.
[01:30:02.946 --> 01:30:05.630]  Alex Jones and the GCN Radio Network.
[01:30:10.931 --> 01:30:11.991]  In the near future.
[01:30:12.271 --> 01:30:15.912]  When you realize how fake it all is, the football, the basketball.
[01:30:15.932 --> 01:30:16.433]  Security alert.
[01:30:16.773 --> 01:30:17.773]  Security alert.
[01:30:17.993 --> 01:30:19.734]  This is Homeland Security.
[01:30:19.994 --> 01:30:20.614]  Analysis.
[01:30:20.874 --> 01:30:21.534]  InfoWars.
[01:30:21.614 --> 01:30:23.555]  Building independent media operations.
[01:30:23.575 --> 01:30:28.556]  You let the worst people get controlled and tell us that we are the ones responsible.
[01:30:28.576 --> 01:30:29.516]  Crime Directive.
[01:30:29.616 --> 01:30:31.057]  Discredit Alex Jones.
[01:30:31.177 --> 01:30:33.937]  Jones is the wildly popular conspiracy theorist.
[01:30:34.017 --> 01:30:37.078]  A popular conspiracy theory talk show called InfoWars.
[01:30:37.258 --> 01:30:39.419]  Alex Jones is now in an Austin jail.
[01:30:39.659 --> 01:30:41.059]  These people are assaulting us.
[01:30:41.079 --> 01:30:43.380]  Targeting of patriots engaged.
[01:30:43.900 --> 01:30:45.581]  They are never going to stop.
[01:30:45.861 --> 01:30:49.762]  They're never going to deviate from their program until we stop them.
[01:30:49.902 --> 01:30:53.083]  Block free iPhone ads at InfoWars.com.
[01:30:53.483 --> 01:30:56.144]  Block free podcast and video feed.
[01:30:56.865 --> 01:30:57.605]  Imperative.
[01:30:57.845 --> 01:30:59.745]  Destroy Britain's T.V.
[01:30:59.806 --> 01:31:04.267]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[01:31:04.407 --> 01:31:05.887]  Intellectually, it's begun.
[01:31:05.927 --> 01:31:06.688]  You can feel it.
[01:31:09.582 --> 01:31:12.423]  This is Leanne McAdoo for InfoWarsLife.com.
[01:31:12.683 --> 01:31:18.586]  I'm here with Dr. Edward Group, Master Herbologist and Chief Formulator behind the InfoWarsLife products.
[01:31:18.806 --> 01:31:23.228]  Dr. Group, what have you been hearing from women who've started taking Super Female Vitality?
[01:31:23.308 --> 01:31:29.871]  You know, we've heard the reviews and feedback from Super Male Vitality from emails to even excited callers on the radio.
[01:31:30.191 --> 01:31:32.071]  Now, the answer for women is here.
[01:31:32.211 --> 01:31:43.754]  A new formulation specifically designed for the female body, Super Female Vitality, delivers 10 key herbs that work synergistically to revitalize the unique biology of women.
[01:31:43.874 --> 01:31:45.874]  I'm so glad that you guys made this for women.
[01:31:45.894 --> 01:31:51.415]  When he brought me home the bottle of Super Female, I had tons of energy, tons of motivation, a lot of drive.
[01:31:51.455 --> 01:31:52.796]  My husband thinks I've been in a better mood.
[01:31:52.816 --> 01:31:55.236]  Our relationship, all I can say is this is a lot better now.
[01:31:55.596 --> 01:31:59.739]  I've just started taking super female vitality from Infowarslife.com.
[01:31:59.939 --> 01:32:08.746]  Supplies are limited, so secure yours today at Infowarslife.com, Infowarsstore.com, or dial 1-888-253-3139.
[01:32:09.607 --> 01:32:14.190]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[01:32:14.330 --> 01:32:16.712]  Why do we have the highest cancer rates on
[01:32:17.232 --> 01:32:22.674]  The highest rates of diabetes, autism, and every other major disease.
[01:32:22.994 --> 01:32:24.654]  It all comes down to one thing.
[01:32:24.934 --> 01:32:26.234]  We are what we eat.
[01:32:26.575 --> 01:32:30.896]  Our food is devoid of nutrition and processed with poisons and additives.
[01:32:31.236 --> 01:32:35.217]  Our water is filled with toxic poisons and big pharma runoff.
[01:32:35.457 --> 01:32:37.797]  All of this has been engineered by design.
[01:32:38.017 --> 01:32:43.919]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[01:32:44.239 --> 01:32:46.961]  To learn more, visit InfoWarsHealth.com.
[01:32:47.201 --> 01:32:54.127]  The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma.
[01:32:54.267 --> 01:33:00.091]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[01:33:00.331 --> 01:33:06.256]  When you visit InfoWarsHealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[01:33:06.516 --> 01:33:08.998]  And get free shipping when you sign up for AutoShip.
[01:33:23.875 --> 01:33:29.900]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[01:33:30.621 --> 01:33:32.322]  It's Alex Jones.
[01:33:33.523 --> 01:33:34.925]  Welcome back to the Alex Jones Show.
[01:33:35.045 --> 01:33:35.825]  I'm David Knight.
[01:33:35.905 --> 01:33:47.695]  I'm joined in the studio with Anthony Gucciardi and we have on the line Dr. Group and we were talking just before the break about how the government can use the health system to gain control of your life.
[01:33:48.456 --> 01:34:02.503]  You know, we've had, in the wake of some of these shootings, we've had a lot of conservative commentators say, yeah, you know what, we really need, don't take guns away from honest people, but we really need to have heavier screening for people who are crazy, or people who are felons.
[01:34:02.643 --> 01:34:06.585]  Well, you know what, the way you define those two things is very telling, because
[01:34:07.125 --> 01:34:10.269]  You can, who has a definition for who's insane?
[01:34:10.329 --> 01:34:19.679]  I mean is that going to be the same type of thing we've seen in the Soviet Union where they just merely, one individual asserts that you are, have some mental issues and so now you're taken out?
[01:34:19.699 --> 01:34:22.402]  We've seen that happen in authoritarian societies before.
[01:34:22.742 --> 01:34:23.923]  Or even a felony.
[01:34:24.183 --> 01:34:31.587]  We've seen people charged with multiple felonies for releasing balloons on a beach, because that was a felony offense.
[01:34:31.747 --> 01:34:38.331]  That person, when you think of someone with a mental illness, you think of somebody who is very dangerously insane.
[01:34:38.371 --> 01:34:41.473]  When you think of a felony, you think of somebody who is criminally dangerous.
[01:34:41.513 --> 01:34:49.078]  And yet, those definitions, and how they're defined, who defines them, what the process is for defining that, is very, very important.
[01:34:49.218 --> 01:34:50.499]  And it just shows us
[01:34:51.019 --> 01:35:00.946]  How the health system can be used as a control point in our lives, not just for our personal physical health, but also for our freedoms.
[01:35:01.006 --> 01:35:06.130]  Dr. Group, you were talking about how they would use mental illness to control people.
[01:35:06.150 --> 01:35:16.318]  And of course, we've seen that with Ritalin for many decades in the schools, diagnosing children as having attention disorder and then prescribing massive doses of Ritalin.
[01:35:17.444 --> 01:35:23.289]  Right, because it's the easiest way to get into somebody at an early age because there's no testing involved.
[01:35:23.309 --> 01:35:26.232]  They don't have to take blood work or they don't have to do anything like that.
[01:35:26.292 --> 01:35:29.334]  They can just rely on what the teacher says.
[01:35:29.394 --> 01:35:34.419]  I mean, now they're even talking about doing mandatory psychological testing in schools.
[01:35:34.439 --> 01:35:44.447]  They're even doing it right now where students in high school are filling out psychological tests and then they're being referred to psychiatrists to get on some sort of medication.
[01:35:45.328 --> 01:35:51.533]  You know in the medical system the way it was designed initially was they had to go through a process of diagnosis.
[01:35:51.553 --> 01:35:54.255]  You had to go through blood tests, urine tests, hair tests.
[01:35:54.615 --> 01:36:04.483]  You had to go through a whole list of symptoms and then the doctor would decide by reading those tests or any type of x-rays or any type of scans saying okay you fit the
[01:36:05.704 --> 01:36:12.206]  The description for diabetes, you know, you have your glucose levels are off, etc, etc, over a period of time.
[01:36:12.726 --> 01:36:18.868]  But with psychotropic or psychological or mental illnesses out there, there's no need for that.
[01:36:18.888 --> 01:36:30.171]  All someone has to do is go on a recommendation or the parents, which are being manipulated also by other people around, especially teachers, are bringing their kids in.
[01:36:31.131 --> 01:36:34.453]  And their kids are leaving with some sort of medications.
[01:36:34.513 --> 01:36:43.216]  And you want to talk about not only the chemical warfare that's being put upon us, but talking about the information, the negative information out there.
[01:36:43.456 --> 01:36:44.597]  How does that affect us?
[01:36:44.637 --> 01:36:46.738]  Because that's one of the strategies too.
[01:36:47.938 --> 01:36:49.459]  Because it creates stress in us.
[01:36:49.599 --> 01:36:56.220]  You know, any type of negative news is always going to keep our immune system down because we're going to be stressed out all the time.
[01:36:56.660 --> 01:37:01.761]  They break up the families, so of course that causes stress and depression for the children.
[01:37:01.821 --> 01:37:11.563]  So you look at the negative emotions, you know, resentment, jealousy, anger in schools that's going on, especially the depression itself.
[01:37:12.403 --> 01:37:18.964]  The bullying in schools, all that's done by design because they know that they can affect you mentally and then they're going to have you on
[01:37:19.284 --> 01:37:19.704]  I don't know.
[01:37:37.978 --> 01:37:40.260]  It's like a used car dealership.
[01:37:40.300 --> 01:37:57.493]  You don't need a degree in business to understand that when you go to the doctor's office or when high schools are giving kids tests, psychological testing, and at the same time the government is funding the studies that show everyone is mentally ill, along with the pharmaceutical companies, that maybe something is going on here.
[01:37:57.873 --> 01:38:01.656]  And meanwhile, I've spoken to doctors and I've seen the list.
[01:38:01.856 --> 01:38:04.318]  You can lose your license for texting a patient.
[01:38:04.938 --> 01:38:14.662]  If you have a patient that comes into your clinic or the hospital or wherever you work and you have a patient and you text them on your personal cell phone and say something like, hey, hope you're feeling better, you can lose your license for that.
[01:38:15.263 --> 01:38:31.670]  But it's okay to privately screen 17-year-old girls or 12-year-olds in California and tell them they need birth control and to be sexually promiscuous and that they need to be, you know, injected with a million vaccines and that overall antidepressants are good and they're probably mentally ill without any actual screening.
[01:38:31.710 --> 01:38:33.651]  So how do people not see that?
[01:38:33.911 --> 01:38:35.733]  Because that seems pretty obvious to me.
[01:38:36.234 --> 01:38:38.816]  It sounds like a really evil used car dealership.
[01:38:39.397 --> 01:38:47.126]  And they can't even text a patient, but they can prescribe 17-year-olds antidepressants when they just broke up with their boyfriend or girlfriend and feel a little upset.
[01:38:48.342 --> 01:38:48.922]  How does that work?
[01:38:49.643 --> 01:38:52.845]  It's the band-aid problem that we're dealing with.
[01:38:52.925 --> 01:38:56.967]  It's like you have something over here so you just stick a band-aid over it and it fixes it.
[01:38:57.007 --> 01:39:06.833]  Parents don't want to deal with situations, they don't want to deal with the right way to deal with a child who's angry or depressed and spend the time.
[01:39:06.933 --> 01:39:10.555]  You have the father that's out working all the time now, you have broken families.
[01:39:11.155 --> 01:39:17.161]  The mothers, you know, has to have a job too, so there's really no family core values that are left.
[01:39:17.221 --> 01:39:29.493]  I mean, there's not people that are sitting around having nice family dinners anymore or spending a lot of time with their kids and talking to their kids about their problems because it's easier from what they've heard
[01:39:30.194 --> 01:39:34.335]  You know, it's easy to manipulate the mind if you just tell people what they want to hear.
[01:39:34.375 --> 01:39:37.176]  Tell people something multiple times, you start believing it.
[01:39:37.496 --> 01:39:44.419]  And the constant commercials on TV, the constant media that they're reading, the constant pressure from all their friends.
[01:39:44.979 --> 01:39:49.960]  You know, they'll post, oh, my daughter is dealing with depression because she broke up with her boyfriend.
[01:39:49.980 --> 01:39:54.862]  And then the next thing you know, you have a bunch of their friends on Facebook saying, well, go see my doctor.
[01:39:55.162 --> 01:39:56.603]  Go see my psychiatrist.
[01:39:56.623 --> 01:39:57.843]  You know, he'll take care of it.
[01:39:58.143 --> 01:39:59.364]  And you don't have to deal with it.
[01:39:59.404 --> 01:40:01.806]  He'll just give her an antidepressant and she'll be fine.
[01:40:02.347 --> 01:40:03.028]  They don't care anymore.
[01:40:03.088 --> 01:40:05.210]  And it really shows who's in charge, though, too.
[01:40:05.650 --> 01:40:10.835]  Because you have a bunch of weird bureaucrats in charge who are evil and basically making money on all of this.
[01:40:11.295 --> 01:40:22.445]  For example, I've read, and I want to get into this a little bit, I've read a list about once a month, I think, they send out emails and letters about doctors who've lost their license or have been suspended.
[01:40:23.186 --> 01:40:23.986]  And I've read them.
[01:40:24.306 --> 01:40:27.287]  Some of them are pretty serious, you know, like major surgical issues or whatever.
[01:40:27.547 --> 01:40:29.188]  Cut a vein, artery or something horrible.
[01:40:29.628 --> 01:40:33.509]  But then I've read, you know, gave a patient a hug inappropriately.
[01:40:33.529 --> 01:40:35.070]  And it's like, what does that mean?
[01:40:35.090 --> 01:40:35.830]  You read the description.
[01:40:36.250 --> 01:40:38.311]  Oh, the patient felt better after a cold.
[01:40:38.351 --> 01:40:43.212]  So the doctor gave the female patient a hug and the female patient felt uncomfortable.
[01:40:43.252 --> 01:40:44.112]  So he lost his license.
[01:40:44.692 --> 01:40:45.973]  Or another one was,
[01:40:46.733 --> 01:40:53.017]  I guess this doctor had gone to a restaurant or bar and seen the patient outside of work and said, hey, you know, so and so, I hope you're feeling better.
[01:40:53.058 --> 01:40:53.678]  How are you doing?
[01:40:53.698 --> 01:40:57.721]  And she felt intimidated that he had gone up and talked to her.
[01:40:58.001 --> 01:41:01.003]  So they're losing their license for this kind of stuff because of the bureaucracy.
[01:41:01.543 --> 01:41:03.805]  But they're allowed to pretty much get away with anything else.
[01:41:03.825 --> 01:41:05.186]  I mean, 800,000 people a year die from this.
[01:41:06.647 --> 01:41:10.909]  And we're not allowed to know what the history is of a particular doctor or hospital.
[01:41:10.949 --> 01:41:13.110]  All that information is, again, kept secret.
[01:41:13.130 --> 01:41:14.950]  They can take all the money from the drug companies.
[01:41:15.531 --> 01:41:21.913]  And me and Group have talked, before he can highlight this, I've seen doctor's offices with all the pens and the gifts and everything.
[01:41:21.933 --> 01:41:24.274]  They used to just give cars to doctors to prescribe things.
[01:41:24.294 --> 01:41:28.336]  They use women to come in, really attractive saleswomen for drug reps.
[01:41:28.756 --> 01:41:33.858]  And Dr. Group shared a story with me, I'd like him to tell, about how they send in these really attractive drug reps and they basically
[01:41:34.298 --> 01:41:36.623]  You know, make you sell these drugs, and that's fine.
[01:41:37.004 --> 01:41:38.366]  But you can't text a patient.
[01:41:38.447 --> 01:41:40.270]  This is how warped the system is.
[01:41:40.371 --> 01:41:42.214]  It's totally, totally insane.
[01:41:42.916 --> 01:41:45.481]  Dr. Group, do you want to share a story about how far the drug reps will go?
[01:41:47.142 --> 01:41:49.323]  Well, it's all controlled is what it is.
[01:41:49.383 --> 01:41:51.624]  I mean, it's breaking out of that control mechanism.
[01:41:51.704 --> 01:41:53.225]  I mean, everything is controlled.
[01:41:53.265 --> 01:41:55.927]  The doctors are... it's the way they're trained.
[01:41:55.967 --> 01:41:58.788]  I mean, they're not trained in the root cause of disease.
[01:41:58.848 --> 01:42:02.050]  I mean, I know I went through multiple types of training.
[01:42:02.090 --> 01:42:07.773]  I spent my whole life trying to figure out how to reverse all this and how to share with people the answers that they need.
[01:42:08.473 --> 01:42:15.097]  And one thing nobody talks about is, how do you, how do all these chemicals and everything get in the body to start disease?
[01:42:15.237 --> 01:42:18.179]  Well, they all float around in water.
[01:42:18.299 --> 01:42:23.463]  You know, how many doctors have you heard talk about diseases associated with toxic water?
[01:42:23.483 --> 01:42:24.804]  Not many of them because...
[01:42:25.584 --> 01:42:30.849]  Every living substance on the planet, including the Earth itself, is composed of at least 80% water.
[01:42:31.269 --> 01:42:35.513]  If you were to suck all the water out of your body, you would just lay flat on the ground.
[01:42:35.713 --> 01:42:39.156]  And think about all the hundred trillion cells in your body.
[01:42:39.256 --> 01:42:41.058]  What makes a cell round?
[01:42:41.618 --> 01:42:46.342]  What makes a cell round is it's filled with water inside, and it's filled with water around the outside.
[01:42:46.462 --> 01:42:46.843]  Actually,
[01:42:47.688 --> 01:42:52.392]  It's filled with seawater, pretty much, considering the fact you have a lot of minerals in there.
[01:42:52.873 --> 01:42:56.656]  So, the mechanism is to contaminate the water.
[01:42:56.736 --> 01:42:58.298]  What is air that we breathe?
[01:42:58.518 --> 01:43:00.400]  It's mostly water, a lot of times.
[01:43:00.560 --> 01:43:01.481]  What are the oceans?
[01:43:01.601 --> 01:43:02.021]  Water.
[01:43:02.502 --> 01:43:11.130]  So, they know by contaminating the water, and also, how do electrical signals transfer in the brain and in the body?
[01:43:11.710 --> 01:43:27.979]  If you don't have the proper electrical water system in your body, and you throw aluminum into it, or mercury into it, or any of the other toxic chemicals or metals, then the water is going to be, you're not going to be able to fire those electrical signals properly.
[01:43:28.019 --> 01:43:37.844]  So really, if you break it all down and you look at why the mechanism that the agenda, the healthcare agenda of creating illness and sickness,
[01:43:38.484 --> 01:43:39.604]  So they can make all the money?
[01:43:40.125 --> 01:43:44.806]  It really has to do, if you boil it all down to one thing, is contaminating the water.
[01:43:45.326 --> 01:43:47.927]  And that's why they put neurotoxins in the water supply.
[01:43:48.227 --> 01:43:49.988]  That's why they don't want you to have iodine.
[01:43:50.008 --> 01:43:54.809]  They took all the iodine out of the salt, because it neutralizes some of that fluoridation.
[01:43:55.229 --> 01:43:57.470]  And that's why they just put all of the garbage now.
[01:43:57.530 --> 01:43:59.851]  Not just the fluoride, they managed to justify that.
[01:44:00.411 --> 01:44:03.332]  All of the garbage now just goes straight into the water supply.
[01:44:03.852 --> 01:44:08.857]  And, Dr. Grip, you're talking about water on a cellular level, which is so, so specific.
[01:44:08.977 --> 01:44:15.044]  If even it's just altered in just a small way, your entire body will suffer, and your cells, in many cases, they can die.
[01:44:15.284 --> 01:44:16.045]  Cellular death, right?
[01:44:16.690 --> 01:44:26.996]  Yeah, I mean, a good researcher in water was Masaru Emoto, and he did studies and he took... A water droplet should look like a snowflake under a microscope when you freeze it.
[01:44:27.016 --> 01:44:28.277]  It should have six sides.
[01:44:28.677 --> 01:44:29.638]  And that's a crystal.
[01:44:29.738 --> 01:44:31.019]  It's like a semiconductor.
[01:44:31.039 --> 01:44:36.262]  A semiconductor is something that, you know, can receive signals and transmit signals.
[01:44:36.402 --> 01:44:42.385]  And that's, if you look at the cell, our cells, they're really lined with semiconductors or gates or channels.
[01:44:42.946 --> 01:44:44.767]  You know, information can come in and out.
[01:44:45.527 --> 01:44:57.963]  And what Masaru Emoto did was he put chemicals in water and took a picture of it and showed that when water was exposed to chemicals, it broke that crystal up.
[01:44:57.983 --> 01:45:02.108]  And all it looked like was contaminated water.
[01:45:03.732 --> 01:45:04.993]  It was all brown and muddy.
[01:45:05.013 --> 01:45:05.694]  I've seen some of the photos.
[01:45:05.714 --> 01:45:06.734]  Yeah, it was all brown and muddy.
[01:45:06.875 --> 01:45:13.079]  And then, not only that, but he took it a step further and he said, found out that words can affect water.
[01:45:13.500 --> 01:45:15.782]  He found out that sound can affect water.
[01:45:15.842 --> 01:45:18.063]  He found out that thoughts can affect water.
[01:45:18.524 --> 01:45:24.709]  And one of the things he found out that affects water more than anything else was the effects of electromagnetic radiation.
[01:45:25.109 --> 01:45:35.419]  So if an electromagnetic radiation can break and keep that crystalline structure of the water in your body and on the planet in a broken state, well, guess what?
[01:45:35.639 --> 01:45:42.025]  I mean, your body is going to go down the stairs of health every day instead of up the stairs of health.
[01:45:42.125 --> 01:45:49.748]  And people can debate, you know, whether or not the depth of our thoughts and everything inside of our bodies and stressors and everything affects the way that the cells develop.
[01:45:49.788 --> 01:45:51.429]  And in many ways, it obviously does.
[01:45:51.749 --> 01:45:58.172]  But what is not debatable is that neurotoxins and radiation do absolutely affect our bodies in the water.
[01:45:58.752 --> 01:45:59.792]  And that is indisputable.
[01:45:59.812 --> 01:46:10.577]  And that's why their two main weapons are, of course, in many ways, EMF radiation, electromagnetic radiation, straight up radiation as well, but also contaminating the water supply is one of the biggest things.
[01:46:10.717 --> 01:46:16.003]  Beyond even going into GMOs, beyond even going into BPA, beyond even going into all of that.
[01:46:16.163 --> 01:46:20.267]  And that's why we're dedicated to solutions on every single one of those fronts.
[01:46:20.307 --> 01:46:21.989]  We've studied every single one of those fronts.
[01:46:22.490 --> 01:46:26.094]  With Dr. Group, with others, looking at, okay, the water supply is being attacked.
[01:46:26.554 --> 01:46:28.935]  Okay, our hormones are being attacked with the BPA.
[01:46:29.355 --> 01:46:31.035]  Okay, we're being attacked with the radiation.
[01:46:31.476 --> 01:46:37.157]  Okay, we're being attacked with these superbugs that sometimes are being let out of these labs or developed in one way or another.
[01:46:37.538 --> 01:46:41.219]  Every single front, we're researching this and analyzing it and coming up with solutions.
[01:46:41.499 --> 01:46:44.760]  Some you can do at home, some, you know, you can use key herbs and everything like that.
[01:46:45.180 --> 01:46:48.241]  Every single front, it's important to look at and develop solutions for.
[01:46:48.841 --> 01:46:51.943]  Yeah, I was surprised to see that documentary that we carry here.
[01:46:51.963 --> 01:46:54.184]  I think it's, is it Take Back Your Power, guys?
[01:46:54.224 --> 01:46:54.824]  Is that the name of it?
[01:46:55.224 --> 01:46:59.287]  Where they were showing some bugs on a leaf and they were exposing them to smart meter radiation.
[01:46:59.307 --> 01:47:04.129]  And you could actually see all the bugs jerk in unison as this thing was pulsing.
[01:47:04.469 --> 01:47:05.490]  Now, of course, in Europe...
[01:47:06.130 --> 01:47:12.631]  In Italy, they demand that when they put in smart meters, at least they demanded that they run the signal down the wires.
[01:47:12.912 --> 01:47:17.132]  But here, we're doing it with a heavy pulsing of wireless EMF.
[01:47:17.593 --> 01:47:17.933]  Why?
[01:47:17.973 --> 01:47:18.813]  It's not necessary.
[01:47:19.273 --> 01:47:22.634]  You've already got a wire running there, so why would they do that wirelessly?
[01:47:22.774 --> 01:47:27.975]  And I used to live in an apartment where they had 20 smart meters clustered on the end apartment unit.
[01:47:28.635 --> 01:47:29.776]  Can you imagine living near that?
[01:47:30.236 --> 01:47:33.078]  But at the same time, it's funny because they say it does nothing.
[01:47:33.538 --> 01:47:35.319]  Look at the birds in India.
[01:47:35.620 --> 01:47:37.881]  There was an article about the birds in India.
[01:47:37.941 --> 01:47:43.185]  They had to start making it unattractive for them to hang around on cell towers because they were just all dying.
[01:47:44.127 --> 01:47:44.667]  But it's safe.
[01:47:44.727 --> 01:47:45.288]  It's all safe.
[01:47:45.348 --> 01:47:46.488]  It's all really good for you.
[01:47:46.728 --> 01:47:48.929]  Everything's good.
[01:47:49.730 --> 01:47:52.891]  I think instead of alarm clocks next to our bed, we should just have smart meters.
[01:47:53.292 --> 01:47:53.512]  Yeah.
[01:47:53.552 --> 01:47:54.812]  Right next to our head at all times.
[01:47:55.193 --> 01:47:58.834]  Just like the inserts on all the pamphlets for cell phones.
[01:47:58.874 --> 01:48:00.435]  Say you can't hold, don't hold near your head.
[01:48:00.455 --> 01:48:01.296]  If you look at it, read it.
[01:48:01.456 --> 01:48:02.716]  Read your iPhone pamphlet.
[01:48:02.736 --> 01:48:06.898]  It's like, hold it 10 inches from your head and don't ever put it near your ear.
[01:48:07.199 --> 01:48:09.100]  And don't use it for more than 15 minutes a day.
[01:48:10.400 --> 01:48:12.901]  It's all lawyer written stuff because they know the research.
[01:48:12.941 --> 01:48:13.522]  They've known it for 20
[01:48:14.542 --> 01:48:14.923]  That's right.
[01:48:15.023 --> 01:48:21.488]  And they just want to cover themselves because when everyone gets brain cancer and brain tumors and starts suing them, they'll say, hey, we told you it was going to kill you.
[01:48:21.948 --> 01:48:32.817]  Dr. Laura Presley came in and we were talking about smart meters and she had a chart showing the amount of radiation that you get from different makes of phones, different models, a smartphone, an iPad, you know, an iPhone.
[01:48:33.437 --> 01:48:37.541]  And it was amazing the amount of radiation it's putting out there just in a standby mode.
[01:48:38.241 --> 01:48:46.945]  And so, yeah, her recommendation was to make sure that you put it in, you know, if you're going to set this, use it as an alarm clock, and a lot of people look at it last thing before they go to sleep.
[01:48:46.965 --> 01:48:47.925]  Just don't put it near your head.
[01:48:47.945 --> 01:48:50.446]  Yeah, don't put it near your head, put it in airplane mode.
[01:48:50.466 --> 01:48:54.468]  And women, stop putting cell phones in your bras and into your shirts.
[01:48:54.888 --> 01:48:55.808]  It's not a good idea.
[01:48:56.509 --> 01:49:00.350]  But Dr. Group, what does this EMF on a daily basis really do to our bodies?
[01:49:00.630 --> 01:49:01.671]  What does it really, really do?
[01:49:02.250 --> 01:49:08.715]  Well, the most damaging effect that it does is it alters the water and the communication between your cells.
[01:49:08.795 --> 01:49:27.249]  I mean, you know, if the water inside your body is heating up and is shaking around, it's, you know, it might, your cells might not be able to absorb the calcium and the protein and the minerals it needs to produce whatever it's going to produce, whether it's a hormone or whether it's insulin or synovial fluid or whatever.
[01:49:27.389 --> 01:49:28.750]  So not only is it
[01:49:29.491 --> 01:49:36.172]  Putting radiation in your system, which has been known to cause cancer, but it's also altering the water substance.
[01:49:36.212 --> 01:49:44.374]  And something very interesting that I found was, looking at all these toxic disease-causing agents, how are they getting in the body?
[01:49:44.394 --> 01:49:53.456]  Because you would think as a medical doctor, you would say, huh, alright, well, first of all, they don't make the link that all these toxins are coming in to the body, but
[01:49:54.176 --> 01:49:59.980]  I was like, how are these things, you know, how are people getting these into the cells or into the water to begin with?
[01:50:00.060 --> 01:50:21.755]  And something that was really shocking that I found that was a very, that is a very closely guarded secret by Big Pharma is the fact that 95% of these disease-causing toxins enter your body through your intestinal lining, through your small intestine and your large intestine, which you have about 25 feet of small intestine and about 10 feet of large intestine.
[01:50:22.835 --> 01:50:29.559]  We have so many problems with intestinal disorders right now that it's rampant, even from the time kids are born.
[01:50:29.599 --> 01:50:38.083]  They're constipated, you know, you have IBS, you have bloating, you have gas, you have everything, but regardless of what you're taking in your body,
[01:50:38.923 --> 01:51:04.465]  The root cause of disease, or the entry point of all these chemicals, especially since the GMOs are burning holes through the intestinal lining, is all these undigested food particles and toxins are going straight directly into the bloodstream, and then the body is having a hard time breaking them down, and the bodies are developing and storing these toxins in different types of organs, ultimately
[01:51:04.765 --> 01:51:09.991]  Stay with us, we're going to be right back with Dr. Group and Alex is going to join us to talk about this new Michigan medical record.
[01:51:24.746 --> 01:51:26.688]  Hi, Ted Anderson with Midas Resources.
[01:51:26.929 --> 01:51:31.454]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:31.614 --> 01:51:33.195]  Get our 10 Reasons book free.
[01:51:33.396 --> 01:51:33.656]  Call 800-686-2237.
[01:51:33.676 --> 01:51:33.876]  That's 800-686-2237.
[01:51:39.642 --> 01:51:43.744]  Are you happy doing your laundry with perfume detergents that irritate your skin?
[01:51:43.985 --> 01:51:48.407]  Are you happy washing your hands with stinking fragrances that gives your skin rashes?
[01:51:48.727 --> 01:51:52.149]  Are you happy paying new higher prices for smaller boxes?
[01:51:52.810 --> 01:52:05.717]  Find your happiness today with our 1 to 4 year supply of Pure Soaps or our 1 to 2 month sampler with Bar Soap, Shampoo, Laundry and Dish Soap at 5starsoap.com You deserve the best.
[01:52:06.217 --> 01:52:08.539]  Happiness is 5starsoap.com
[01:52:09.099 --> 01:52:15.185]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential forfeiture situation?
[01:52:15.225 --> 01:52:18.568]  The police are shoving people, shoving Alex, shoving the crowd.
[01:52:18.648 --> 01:52:20.250]  Here we go, folks, I'm being assaulted.
[01:52:20.310 --> 01:52:26.536]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[01:52:26.636 --> 01:52:32.542]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[01:52:32.682 --> 01:52:36.403]  It's up to us to set brush fires in the minds of men and women everywhere.
[01:52:36.603 --> 01:52:39.524]  And that's what PrisonPlanet.TV is designed to do.
[01:52:39.544 --> 01:52:47.667]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[01:52:47.907 --> 01:52:49.968]  What we see now is a war against reality.
[01:52:50.028 --> 01:52:51.048]  It's a war against the truth.
[01:52:51.428 --> 01:53:00.136]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[01:53:00.336 --> 01:53:02.778]  Visit InfoWarsNews.com today.
[01:53:02.978 --> 01:53:07.262]  Become a member, share your membership, and help take the info war to the next level.
[01:53:14.059 --> 01:53:18.364]  Why do over 50% of North Americans suffer from some form of chronic ailment?
[01:53:18.624 --> 01:53:20.466]  Could it be due to a toxic overload?
[01:53:20.947 --> 01:53:22.528]  It's time to take back your life.
