[00:00:02.174 --> 00:00:03.336]  Coast to coast.
[01:43:04.178 --> 01:43:04.378]  We're good
[01:43:21.517 --> 01:43:23.478]  The globalists do not completely control Russia.
[01:43:23.558 --> 01:43:25.740]  Obviously, Putin's got his billions in offshore bank accounts.
[01:43:26.540 --> 01:43:32.244]  They've been bought off to a certain extent, but he did kick out a bunch of oligarchs and arrest a bunch of Rothschild fronts.
[01:43:32.284 --> 01:43:34.245]  That all came out in the news and in court trials.
[01:43:34.925 --> 01:43:36.506]  I mean, how do you reckon for that?
[01:43:37.727 --> 01:43:49.354]  Yeah, that's what actually confuses even me sometimes, even us sometimes, because sometimes he pushes buttons that make it really look like he's anti-New World Order.
[01:43:50.000 --> 01:44:01.426]  But the direction the country is going, I mean, the education system, the society, the cultural collapse, the music industry, they're pushing homosexuality purposefully on the children.
[01:44:01.446 --> 01:44:08.550]  The Olympics was just a huge, huge show just to pressure with the rainbow flags all over the place.
[01:44:08.591 --> 01:44:09.811]  The entire St.
[01:44:09.851 --> 01:44:11.652]  Petersburg had rainbow flags all over it.
[01:44:12.653 --> 01:44:13.533]  Purple.
[01:44:13.573 --> 01:44:17.476]  Putin dressed up, you know, supposedly Putin was anti-gay, right?
[01:44:17.536 --> 01:44:18.196]  Supposedly.
[01:44:18.652 --> 01:44:27.315]  But then he goes on to a Russian TV show, puts on a purple shirt, talks to Elton John, while the society locally is very against it.
[01:44:27.335 --> 01:44:28.635]  See, I don't get all this code stuff.
[01:44:28.695 --> 01:44:39.999]  I had someone one time wearing purple in here, and she's a lesbian, and she said, you know, oh, you know, I wore purple today, because I'm just like, what does that mean?
[01:44:40.599 --> 01:44:44.641]  I mean, I wear purple shirts sometimes, and so I just want to... I mean, I'm wearing a blue shirt right now.
[01:44:44.661 --> 01:44:45.341]  That doesn't mean I'm...
[01:44:46.041 --> 01:44:48.962]  I don't know who's got a blue flag, Russian or something, but I hear you.
[01:44:48.982 --> 01:44:49.803]  It's all very interesting.
[01:44:49.843 --> 01:44:54.345]  Look, they just use this whole stuff as a football issue back and forth.
[01:44:55.045 --> 01:44:56.026]  And it's the same thing.
[01:44:56.106 --> 01:45:00.348]  Even if Putin isn't completely in bed with the New World Order, there are special interests that overlap.
[01:45:00.768 --> 01:45:01.508]  That's undoubted.
[01:45:02.169 --> 01:45:03.089]  That's just how it works.
[01:45:04.250 --> 01:45:04.910]  And Putin
[01:45:07.014 --> 01:45:12.666]  represents a lot of the old line groups that didn't want to just have a bunch of oligarchs running on everything.
[01:45:13.067 --> 01:45:16.034]  They want to be their own Russian oligarchs, not offshore oligarchs.
[01:45:17.227 --> 01:45:19.529]  So, obviously, there's systemic corruption in Russia.
[01:45:19.949 --> 01:45:24.713]  That's one of the problems, even though they have a smart population, they can't ever, you know, totally get themselves together.
[01:45:24.733 --> 01:45:35.841]  I mean, they can build spaceships and fighter aircraft and come up with mathematical equations and, you know, like nobody else, but then they can't get over the corruption.
[01:45:36.001 --> 01:45:36.962]  And most countries can.
[01:45:36.982 --> 01:45:38.063]  I'm not picking on the Russians.
[01:45:38.083 --> 01:45:40.005]  I mean, look at the rest of the world.
[01:45:40.045 --> 01:45:41.386]  They're smart people in Latin America.
[01:45:41.406 --> 01:45:42.146]  They're not stupid.
[01:45:42.867 --> 01:45:44.288]  They just cannot get over their corruption.
[01:45:47.162 --> 01:45:50.004]  They're smart people in Africa, folks, but they just can't get over the corruption.
[01:45:51.304 --> 01:45:52.345]  Smart people all over Asia.
[01:45:52.725 --> 01:45:55.627]  Most of Asia is hyper-corrupt.
[01:45:58.108 --> 01:46:02.511]  And Japan's run by the mafia, basically, but they keep it so controlled that it doesn't go systemic.
[01:46:02.871 --> 01:46:04.352]  I need to stop talking and go to calls.
[01:46:04.752 --> 01:46:09.395]  Alicia, in Pennsylvania, you're on the air.
[01:46:09.415 --> 01:46:10.375]  You disagree about something.
[01:46:10.395 --> 01:46:11.216]  Please tell me what it is.
[01:46:12.658 --> 01:46:23.827]  It's not so much of a disagreement, but as far as the people we mock, the people we try to wake up, whether people aren't awake or not, I kind of want to start this little rant off with a personal story.
[01:46:24.948 --> 01:46:34.876]  Everything that they've been doing to us with the fluoride, with the toxins, with the chemtrails, with whatever you want to call it, we have all suffered so much because of that.
[01:46:35.036 --> 01:46:40.400]  And I think whether we're trendy, whether we're Democrat completely brainwashed, whether we're sheeple,
[01:46:41.627 --> 01:46:43.908]  Everyone is going to wake up soon.
[01:46:44.308 --> 01:46:44.429]  I'm 28.
[01:46:44.749 --> 01:46:48.170]  I've had four years of my life just, like, completely taken away from me.
[01:46:48.471 --> 01:46:55.834]  Cancer at 24, completely related to all that crap that, you know, I was brought up drinking, eating, whatever.
[01:46:55.855 --> 01:47:04.019]  Went through their chemotherapy, their radiation and everything, only to discover thyroid cancer right in the middle of my radiation treatment.
[01:47:04.559 --> 01:47:05.760]  Thyroid removed.
[01:47:06.460 --> 01:47:09.982]  So now I'm on the fake Synthroid replacement for that.
[01:47:10.669 --> 01:47:16.633]  And that was really my wake-up call to everything, and that's when I opened my eyes to a lot more.
[01:47:16.653 --> 01:47:26.278]  And we have all, in America, watched uncles, grandparents, even parents, whatever, die of cancer, die of these horrible things that shouldn't be happening.
[01:47:26.398 --> 01:47:35.844]  I have a mother to this day that cries and blames herself for a daughter that can't have kids and for a daughter who had to go through all that.
[01:47:37.555 --> 01:47:41.421]  And whether it's cancer, whether it's... I haven't been able to find a job in four months.
[01:47:42.042 --> 01:47:43.845]  I was laid off after Obamacare.
[01:47:43.865 --> 01:47:47.251]  Well, you might not want to say that, but um...
[01:47:48.325 --> 01:47:57.614]  Yeah, if you don't thank them for giving you cancer and the vaccines on record, and the cancers are up 10,000% in children on average, that's racist.
[01:47:59.176 --> 01:48:01.338]  You need to let them kill you or you're racist.
[01:48:01.979 --> 01:48:08.465]  But to not be sarcastic, we lead the world in cancer, they are killing us on purpose, and it's on record.
[01:48:08.485 --> 01:48:11.949]  The glyphosates, all of it, are meant to grow cancers in women.
[01:48:13.189 --> 01:48:15.633]  And it's abominable.
[01:48:15.853 --> 01:48:16.474]  It's happening.
[01:48:17.055 --> 01:48:17.917]  It's the real deal.
[01:48:18.177 --> 01:48:18.758]  And I agree.
[01:48:18.778 --> 01:48:20.401]  People have been mind-controlled from birth.
[01:48:21.583 --> 01:48:23.486]  And we shouldn't make fun of them.
[01:48:24.047 --> 01:48:24.968]  I do it because
[01:48:26.112 --> 01:48:28.653]  Just, you know, at a certain human level, it becomes ridiculous.
[01:48:29.253 --> 01:48:32.594]  And I kind of get the same disdain for the public the elite has, and that's wrong and that's evil.
[01:48:32.954 --> 01:48:34.114]  And thank you for correcting me.
[01:48:34.154 --> 01:48:34.514]  You're right.
[01:48:34.854 --> 01:48:36.235]  We shouldn't get so mad at the public.
[01:48:36.255 --> 01:48:37.615]  We shouldn't get mad when they laugh at us.
[01:48:38.195 --> 01:48:40.036]  We shouldn't get mad at how stupid they are.
[01:48:40.416 --> 01:48:41.516]  We should realize they're victims.
[01:48:41.736 --> 01:48:45.537]  And, I mean, cancer in women is off the charts.
[01:48:46.837 --> 01:48:48.378]  I know tons of young women.
[01:48:49.246 --> 01:48:49.706]  That's right.
[01:49:07.785 --> 01:49:09.146]  It's a serious situation.
[01:49:10.166 --> 01:49:11.667]  And I think what you've said is very poignant.
[01:49:11.807 --> 01:49:14.668]  And I'm sorry that you can't have children.
[01:49:14.728 --> 01:49:20.850]  And I'm sorry that... I mean, the Gardasil shot does, and in the trials, does destroy the ovaries.
[01:49:22.431 --> 01:49:23.271]  And it's now confirmed.
[01:49:23.311 --> 01:49:24.792]  It's a soft kill sterilant.
[01:49:25.332 --> 01:49:26.573]  It will not sterilize everybody.
[01:49:26.593 --> 01:49:34.015]  It will cause major reproductive tract problems and autoimmune disorders and all sorts of problems.
[01:49:34.035 --> 01:49:35.016]  And those are all epidemic.
[01:49:36.400 --> 01:49:40.827]  And, uh, you know, I know parents whose kids die at the doctor's office when they take the shot.
[01:49:42.370 --> 01:49:44.092]  They don't just have convulsions in the car home.
[01:49:44.453 --> 01:49:44.854]  They die.
[01:49:46.516 --> 01:49:51.720]  And then we sit here, instead of the Nazis lining folks up and shooting them, they just soft kill where it's like a lottery.
[01:49:51.740 --> 01:49:53.702]  And, oh, Junior's got cancer.
[01:49:53.822 --> 01:49:54.863]  Oh, your kid can't talk.
[01:49:55.163 --> 01:49:56.764]  Oh, neighbor's got cancer.
[01:49:56.905 --> 01:49:58.386]  Oh, our kid's got cancer.
[01:49:58.906 --> 01:50:00.708]  Oh, everybody's got allergies now.
[01:50:00.848 --> 01:50:02.789]  Oh, everybody's got bowel disorders.
[01:50:02.890 --> 01:50:04.391]  Oh, everybody's got neurological disorders.
[01:50:04.651 --> 01:50:05.972]  Oh, everybody's got skin disorders.
[01:50:06.292 --> 01:50:08.114]  Oh, everybody's got mental disorders.
[01:50:08.214 --> 01:50:09.175]  Oh, what's going on there?
[01:50:09.575 --> 01:50:15.040]  We're being murdered by a giant, secret, biological, chemical, radiological weapons program
[01:50:16.158 --> 01:50:18.220]  That is only barely beneath the surface.
[01:50:18.260 --> 01:50:19.802]  A lot of it's submerged in public.
[01:50:21.444 --> 01:50:22.365]  Closing comments, ma'am.
[01:50:23.723 --> 01:50:27.126]  My main point, I think everything that they've done to us is going to backfire.
[01:50:27.867 --> 01:50:36.816]  My personal experience is Alex, they have, I can't thank them, but they have turned me into steel and I read a quote somewhere that stuck with me ever since I was sick.
[01:50:37.396 --> 01:50:46.145]  There's nothing more powerful than the human soul on fire and we all have a breaking point whether we're awake or not and they're on the cusp of doing that to us.
[01:50:46.621 --> 01:50:47.222]  I agree with you.
[01:50:47.242 --> 01:50:47.742]  I agree.
[01:50:47.762 --> 01:50:48.583]  I can feel your power.
[01:50:49.264 --> 01:50:51.446]  I can feel the fire of liberty burning in you.
[01:50:51.946 --> 01:50:54.428]  And where there is the spirit of the Lord, there is liberty.
[01:50:54.709 --> 01:50:55.169]  Anything else?
[01:50:56.190 --> 01:50:56.811]  We will fight.
[01:50:58.612 --> 01:50:59.213]  Absolutely.
[01:50:59.273 --> 01:51:00.134]  Just give them hell.
[01:51:00.294 --> 01:51:00.854]  Expose them.
[01:51:01.175 --> 01:51:01.955]  Get in their face.
[01:51:02.076 --> 01:51:02.676]  Warn others.
[01:51:03.597 --> 01:51:04.438]  Free the zombies.
[01:51:04.498 --> 01:51:05.619]  We can do it together.
[01:51:06.380 --> 01:51:08.502]  Life will defeat death with Christ's aid.
[01:51:11.334 --> 01:51:12.735]  My name is Jessica Armand.
[01:51:12.835 --> 01:51:15.538]  I'm an activist, a GCN listener, and mother of three.
[01:51:15.698 --> 01:51:20.361]  Our drinking water and food are filled with fluoride and other contaminants that harm our teeth and gums.
[01:51:20.522 --> 01:51:25.726]  To protect my family, I created My Magic Mud, an all-natural teeth whitening and strengthening remedy.
[01:51:25.866 --> 01:51:32.471]  My Magic Mud is a soft powder that polishes your teeth, reduces sensitivity, and removes harmful toxins from deep inside your mouth.
[01:51:32.571 --> 01:51:34.513]  You deserve a bright, healthy smile.
[01:51:34.573 --> 01:51:36.995]  Visit MyMagicMud.com and get yours today.
[01:51:37.115 --> 01:51:38.977]  That's MyMagicMud.com.
[01:51:44.411 --> 01:51:58.160]  That's Tony, the co-founder of Heart and Body Extract, the 100% all-natural with no negative side effects supplement that supports a strong and healthy heart, strength and stamina, sharp memory, restful sleep, clean, clear arteries and good circulation.
[01:51:58.380 --> 01:52:04.424]  And listen to this, in over 13 years of business, there has been no price increase for Heart and Body Extract.
[01:52:04.664 --> 01:52:07.045]  Learn more at HBextract.com.
[01:52:07.225 --> 01:52:09.187]  That's HBextract.com.
[01:52:11.167 --> 01:52:17.349]  Ladies and gentlemen, America is more dangerous than ever with nine million property crimes last year.
[01:52:17.749 --> 01:52:19.709]  Crimes are happening every day.
[01:52:20.209 --> 01:52:22.870]  Be proactive and protect your home and family.
[01:52:23.230 --> 01:52:27.871]  SimpliSafe home security system helps guard against criminals, thugs and thieves.
[01:52:28.391 --> 01:52:33.753]  Listen, SimpliSafe is the absolute best alarm system and company in America today.
[01:52:34.193 --> 01:52:34.973]  Here's why.
[01:52:35.333 --> 01:52:37.634]  We offer a 60-day money-back guarantee.
[01:52:37.914 --> 01:52:38.554]  It's affordable.
[01:52:38.954 --> 01:52:43.095]  No contracts to sign and is built with the latest wireless technology.
[01:52:43.555 --> 01:52:49.297]  SimpliSafe protects the ones you love the most, even if a criminal cuts your power and phone lines.
[01:52:49.597 --> 01:52:54.719]  When you order SimpliSafe today, you'll receive a 10% discount along with a free keychain remote.
[01:52:54.879 --> 01:52:55.399]  Don't wait!
[01:52:55.579 --> 01:52:57.820]  This offer is only valid through February 28th.
[01:52:58.040 --> 01:53:01.741]  Take advantage of this special discount offer at GetSimpliSafe.com.
[01:53:01.841 --> 01:53:03.842]  That's GetSimpliSafe.com.
[01:53:04.082 --> 01:53:08.183]  Protect your home and family now at GetSimpliSafe.com.
[01:53:09.784 --> 01:53:10.625]  The facts are in.
[01:53:10.805 --> 01:53:11.906]  The studies are legion.
[01:53:12.186 --> 01:53:19.513]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[01:53:19.673 --> 01:53:23.116]  So why are the social engineers adding it to the water?
[01:53:23.476 --> 01:53:23.877]  Simple.
[01:53:24.057 --> 01:53:28.421]  Dumb down the host population that the parasitic technocracy is feeding on.
[01:53:28.741 --> 01:53:34.126]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[01:53:34.386 --> 01:53:39.731]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation.
[01:53:39.891 --> 01:53:50.300]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[01:53:50.620 --> 01:53:54.824]  Let's take a stand against the Globalists by blocking their poisons with Fluoride Shield.
[01:53:55.164 --> 01:53:57.006]  I use Fluoride Shield every day.
[01:53:57.326 --> 01:54:02.571]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[01:54:02.831 --> 01:54:07.035]  Let's start cleansing our bodies now and support the Info War at the same time.
[01:54:07.195 --> 01:54:08.677]  That's InfoWarsLife.com.
[01:54:29.063 --> 01:54:31.384]  I would stand in line for this.
[01:54:32.625 --> 01:54:36.887]  There's always time in line for this.
[01:54:37.467 --> 01:54:38.628]  But then it all fell apart.
[01:54:41.189 --> 01:54:41.790]  Beautiful song.
[01:54:43.230 --> 01:54:43.651]  Poetry.
[01:54:45.752 --> 01:54:47.453]  You guys ever put me to Helen Keller right now?
[01:54:47.633 --> 01:54:48.093]  I bet you did.
[01:54:50.703 --> 01:54:55.607]  Alright, I'm going to continue with your phone calls right now, and then I'm going to get into the EU's stunning hypocrisy on Crimea.
[01:54:56.647 --> 01:55:02.332]  4.4 earthquake near L.A., could be aftershock for bigger shake, big quake fear over there right now.
[01:55:02.812 --> 01:55:06.014]  The EU and takeover of the internet, we're going to break it all down.
[01:55:06.435 --> 01:55:09.897]  SOPA dead in Congress, alive in Trans-Pacific Partnership.
[01:55:09.917 --> 01:55:11.478]  We're going to give you the rest of the story.
[01:55:12.659 --> 01:55:14.200]  As Paul Harvey would say, good day.
[01:55:14.941 --> 01:55:15.661]  So that's coming up.
[01:55:16.002 --> 01:55:18.764]  Talking about glyphosate, I try to sell things here
[01:55:20.208 --> 01:55:24.431]  That I personally buy, that I personally use, that I personally believe in.
[01:55:24.491 --> 01:55:31.335]  Because I don't want anything I do to come back on me.
[01:55:32.796 --> 01:55:34.117]  And it's not even magical thinking.
[01:55:34.237 --> 01:55:36.539]  I don't like doing things bad to other people.
[01:55:36.559 --> 01:55:39.841]  I like inviting friends over and cooking them the most delicious meal possible.
[01:55:41.962 --> 01:55:44.944]  Just because I enjoy hospitality and see people have a good time.
[01:55:45.805 --> 01:55:47.066]  I love taking my friends out shooting.
[01:55:48.160 --> 01:55:50.821]  I love having fun with my buddies and telling jokes.
[01:55:52.262 --> 01:55:53.382]  And I know you're like that too.
[01:55:55.043 --> 01:55:56.323]  But the globalists aren't, folks.
[01:55:56.363 --> 01:55:58.704]  They would rather cheat somebody or screw somebody over.
[01:55:58.744 --> 01:56:02.646]  My point is, we only sell products that I believe are really awesome.
[01:56:03.166 --> 01:56:10.009]  And I say I believe, even when you're trying to get the very best products and trying to do the perfect job, nothing's absolutely perfect.
[01:56:10.865 --> 01:56:15.831]  But whether it's the InfoWars Life Supplements, the Super Metal Vitality that we're going to get some more of in a couple weeks.
[01:56:15.891 --> 01:56:16.892]  It is back order right now.
[01:56:16.912 --> 01:56:19.996]  It did sell out, but if you get your order in, you'll get it first.
[01:56:21.097 --> 01:56:22.919]  They say the trucks will leave sometime this week.
[01:56:24.321 --> 01:56:24.781]  The truck.
[01:56:25.783 --> 01:56:26.864]  So the point is that
[01:56:28.866 --> 01:56:30.166]  That's at Infowarslife.com.
[01:56:30.186 --> 01:56:31.286]  That supports the broadcast.
[01:56:31.987 --> 01:56:34.327]  Super Metal Vitality, Survival Shield, Nascent Iodine.
[01:56:34.707 --> 01:56:37.568]  And we have a new product, but we only have a limited amount of these.
[01:56:38.148 --> 01:56:39.208]  It's called Silver Bullet.
[01:56:39.828 --> 01:56:45.629]  We've got the write-up on it, but it is the strongest colloidal silver that we could find anywhere.
[01:56:47.409 --> 01:56:51.710]  It is the strongest colloidal silver that we could find anywhere.
[01:56:54.630 --> 01:56:56.991]  And we've got all the specs up at Infowarslife.com.
[01:56:57.051 --> 01:56:57.931]  It's called Silver Bullet.
[01:56:59.218 --> 01:57:02.359]  I can't believe nobody else has had a Loyal Silver called Silver Bullet.
[01:57:02.379 --> 01:57:03.320]  I mean, that is a no-brainer.
[01:57:04.640 --> 01:57:05.301]  But it's there.
[01:57:05.381 --> 01:57:07.441]  Unfortunately, it's really hard to get Loyal Silver.
[01:57:08.382 --> 01:57:10.002]  And we got a very limited supply.
[01:57:10.062 --> 01:57:12.163]  This is not hype.
[01:57:12.463 --> 01:57:16.425]  At $19, this double strength, it's beyond double strength, will sell out.
[01:57:16.605 --> 01:57:18.166]  You can get as low as $15 a bottle.
[01:57:18.606 --> 01:57:21.467]  It will sell out in a matter of days because we didn't get very much.
[01:57:22.648 --> 01:57:25.889]  That's really the problem with selling high-quality products is the supply chain.
[01:57:27.705 --> 01:57:30.107]  Is that, I mean, we could put crud out all day long.
[01:57:30.948 --> 01:57:33.290]  We're very neurotic about only putting out the best qualities.
[01:57:33.310 --> 01:57:35.112]  We have a very limited supply of this.
[01:57:36.273 --> 01:57:40.597]  It is the Silver Bullet, InfoWars, Life's fourth product.
[01:57:42.449 --> 01:57:47.610]  Fourth supplement, Survival Shield, Fluoride Shield, Supramel Vitality, and now Silver Bullet.
[01:57:48.351 --> 01:57:51.011]  And I guess InfoWars Life also puts the coffee out, but that's not really a supplement.
[01:57:51.392 --> 01:57:52.392]  That's just organic coffee.
[01:57:52.872 --> 01:57:54.412]  And so I haven't plugged in two hours.
[01:57:54.472 --> 01:57:55.953]  I'm plugging here, mid-air refueling.
[01:57:56.233 --> 01:58:01.535]  This is how we fund our operation, bringing you stuff that I use, that I believe in, and you've heard the right reviews.
[01:58:01.935 --> 01:58:03.495]  I am not going to put something out.
[01:58:03.995 --> 01:58:09.277]  I mean, I've even got to say with Supramel Vitality, that it makes everybody else calm and feel really good and has a
[01:58:10.365 --> 01:58:12.528]  Obviously an aphrodisiac effect, that's not why we sell it.
[01:58:12.948 --> 01:58:15.731]  It's about general male vitality and blocking estrogen mimicers.
[01:58:16.212 --> 01:58:24.941]  With me, I take half a dosh because I have had problems with anger my entire life, obviously.
[01:58:25.422 --> 01:58:30.428]  And it just does not... I'm the only person I know this with, so...
[01:58:31.733 --> 01:58:33.435]  I'm just saying, see how it works for you.
[01:58:34.055 --> 01:58:36.517]  Everybody else says it mellows them out and smooths them out.
[01:58:37.818 --> 01:58:41.301]  But it does that for me some too, but it's just, I've noticed a difference.
[01:58:42.583 --> 01:58:46.626]  Alright, Infowarslife.com, and get the glyphosates out of your water.
[01:58:46.866 --> 01:58:49.068]  Get a Pro-Pure, promo code WATER to get 10% off.
[01:58:49.709 --> 01:58:52.772]  Infowarsstore.com.
[01:58:52.832 --> 01:58:56.575]  This is GCN, the Genesis Communications Radio Network.
[01:58:59.955 --> 01:59:00.816]  The facts are in.
[01:59:00.976 --> 01:59:02.098]  The studies are legion.
[01:59:02.378 --> 01:59:09.767]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[01:59:09.907 --> 01:59:13.371]  So why are the social engineers adding it to the water?
[01:59:13.731 --> 01:59:14.152]  Simple.
[01:59:14.312 --> 01:59:18.657]  Dumb down the host population that the parasitic technocracy is feeding on.
[01:59:19.017 --> 01:59:24.483]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[01:59:24.723 --> 01:59:40.779]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[01:59:41.079 --> 01:59:42.921]  Let's take a stand against the globalists.
[01:59:43.021 --> 01:59:45.301]  By blocking their poisons with Fluoride Shield.
[01:59:45.642 --> 01:59:47.482]  I use Fluoride Shield every day.
[01:59:47.782 --> 01:59:53.083]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[01:59:53.343 --> 01:59:57.584]  Let's start cleansing our bodies now and support the Info War at the same time.
[01:59:57.744 --> 01:59:59.604]  That's InfoWarsLife.com.
[02:00:02.925 --> 02:00:04.865]  Waging war on corruption.
[02:00:05.305 --> 02:00:08.106]  Alex Jones on the GCN Radio Network.
[02:00:14.810 --> 02:00:15.450]  Big Brother.
[02:00:16.110 --> 02:00:17.131]  Mainstream media.
[02:00:17.871 --> 02:00:18.971]  Government cover-ups.
[02:00:19.631 --> 02:00:20.451]  You want answers?
[02:00:21.212 --> 02:00:22.112]  Well, so does he.
[02:00:22.772 --> 02:00:26.413]  He's Alex Jones on the GCN Radio Network.
[02:00:26.953 --> 02:00:31.014]  And now, live from Austin, Texas, Alex Jones.
[02:00:36.940 --> 02:00:38.021]  Hey Alex, thanks for taking my call.
[02:00:38.041 --> 02:00:38.401]  It's an honor.
[02:00:38.421 --> 02:00:43.606]  I'll start off by saying that I'm 57 years old, and I found the fundamentals of your worldview back in the late 70s.
[02:01:02.506 --> 02:01:09.349]  I was turned on to a, none dare call it a conspiracy, from a Vietnam veteran that I met out in Boulder, Colorado.
[02:01:09.389 --> 02:01:16.893]  I was kind of tramping around the United States, staying at a hippie sloth house, and I ran into this guy, and we'd go to the library during the day, and he turned me on to all these books.
[02:01:18.074 --> 02:01:24.537]  So I've been pretty wide awake there, you know, since then, and I've watched all of this unfold for the last 40 years.
[02:01:24.777 --> 02:01:26.358]  Boy, I'll tell you, Gary Johnson, who's
[02:01:29.175 --> 02:01:30.540]  Who wrote Nun-Dare-Call-A-Conspiracy?
[02:01:30.982 --> 02:01:31.464]  Gary Allen.
[02:01:31.644 --> 02:01:32.206]  Gary Allen.
[02:01:32.226 --> 02:01:34.534]  Gary Johnson's the... There was another guy with him, though, too.
[02:01:35.222 --> 02:01:36.603]  Yeah, that was Abraham.
[02:01:37.504 --> 02:01:38.645]  Yeah, I've had his son on.
[02:01:39.065 --> 02:01:42.968]  Yeah, no, I was conflating him with the Republican governor of New Mexico, former governor.
[02:01:43.288 --> 02:01:50.434]  Yeah, Gary Allen, can you believe his son runs Politico and serves the New World Order and makes fun of us when we cover Bilderberg?
[02:01:50.955 --> 02:01:59.762]  And his father literally wrote a book that predicted the future and may actually save us because it woke up so many people, 10 million copies in print.
[02:02:00.629 --> 02:02:06.474]  I mean, can you believe, can you imagine your son betraying you like that?
[02:02:06.634 --> 02:02:17.603]  I just, I just, that was, I know Gary Allen's dead, but I just couldn't imagine being a great journalist like Gary Allen and writing that book that he put out at cost, so 10 million copies got out.
[02:02:18.023 --> 02:02:19.944]  We sell it, by the way, today and back in print.
[02:02:20.505 --> 02:02:20.945]  Written in what, 1972?
[02:02:21.005 --> 02:02:21.346]  71 or 72, yeah.
[02:02:21.486 --> 02:02:27.130]  Matter of fact, I got you the newsprint I got, I got from Nipple Wars.
[02:02:29.809 --> 02:02:30.590]  It's unbelievable.
[02:02:30.630 --> 02:02:31.390]  It's unbelievable.
[02:02:31.671 --> 02:02:38.535]  I mean, I don't want to digress, but can you imagine if you were such a patriot and your son, like, literally joined the Emperor?
[02:02:38.555 --> 02:02:41.256]  Imagine if you were Darth Vader's father.
[02:02:41.377 --> 02:02:42.217]  That's what it's basically like.
[02:02:42.237 --> 02:02:42.737]  Go ahead, sorry.
[02:02:43.398 --> 02:02:47.320]  No, I couldn't imagine that because I have three boys and they're in their adult age now.
[02:02:47.340 --> 02:02:48.561]  I've been married 39 years.
[02:02:49.301 --> 02:02:50.262]  And they're in their 30s.
[02:02:51.243 --> 02:02:54.865]  And, you know, I gave them the information that I got out of that book.
[02:02:55.592 --> 02:03:00.835]  And what's funny about it is that, you know, I was warning everybody for years and being ridiculed and what have you.
[02:03:01.556 --> 02:03:03.737]  And when 9-11 happened, it got by me.
[02:03:04.357 --> 02:03:09.060]  And, you know, my oldest boy was telling me, look Dad, it was an inside job.
[02:03:09.080 --> 02:03:10.861]  This was probably around 2006.
[02:03:10.941 --> 02:03:13.322]  He was telling me, look Dad, it was an inside job.
[02:03:13.723 --> 02:03:14.983]  Here's the proof, blah, blah, blah.
[02:03:16.204 --> 02:03:20.787]  And I said, you know, look, this government's got some messed up people in it, but it ain't that bad.
[02:03:21.678 --> 02:03:23.459]  And they turned me on to a couple more books.
[02:03:23.559 --> 02:03:24.599]  And I said, oh, the son did.
[02:03:24.639 --> 02:03:25.560]  And he turned me on to you.
[02:03:26.780 --> 02:03:27.941]  And I said, oh, my God.
[02:03:28.681 --> 02:03:29.321]  It's all happened.
[02:03:30.302 --> 02:03:32.082]  Just like my worst fears.
[02:03:33.843 --> 02:03:35.404]  And I appreciate what you're doing.
[02:03:36.924 --> 02:03:38.885]  Because for years, I knew what you knew.
[02:03:39.285 --> 02:03:40.266]  And I didn't do nothing about it.
[02:03:42.093 --> 02:03:42.793]  Well, brother, you did.
[02:03:42.834 --> 02:03:48.317]  You had three great sons and educated them, and then you got busy with life, and then they came back and woke you back up again.
[02:03:48.337 --> 02:03:49.058]  That's how it works.
[02:03:49.538 --> 02:03:54.822]  And in Gary Allen's book, like a sleeper cell, he is out there with all these people.
[02:03:54.842 --> 02:03:57.703]  I mean, listen, I grew up with John Birchers coming over.
[02:03:58.664 --> 02:04:05.211]  When I was like 1, 2, 3 years old and there was a John Bercher living next door that would keep me when my mom was at the grocery store and stuff.
[02:04:06.712 --> 02:04:15.000]  Bobby Vaughn, he's dead now and he'd crank up, you know, rock and roll music and we'd sit there and...
[02:04:16.341 --> 02:04:16.881]  He was a fun guy.
[02:04:16.901 --> 02:04:18.242]  I remember when I was a kid and playing with me.
[02:04:18.582 --> 02:04:22.964]  But the whole point was that he would just constantly talk at night, drinking beer at my parents' house.
[02:04:23.584 --> 02:04:31.367]  He was over there every night, you know, the neighbor with his girlfriend, just constantly about the New World Order, New World Order, New World Order, banks going to take over, blah, blah, blah, blah.
[02:04:31.687 --> 02:04:34.188]  And I just sat there listening to that like a sleeper cell.
[02:04:36.364 --> 02:04:42.087]  Later than I read the book, because I heard, so I'm handing out the books, talking to my dad, everything, because my dad was already awake.
[02:04:42.127 --> 02:04:43.228]  But that's how it works, brother.
[02:04:44.008 --> 02:04:45.769]  You never got to your point about the missing plane.
[02:04:45.789 --> 02:04:47.250]  What do you think is going on, Bob?
