[00:00:01.078 --> 00:00:03.941]  Coast to Coast, direct from Austin.
[00:49:17.980 --> 00:49:25.105]  Now, you know, maybe we're playing a semantic game here, David, just like we heard in the Christopher Dorner situation, flash bangs are burners.
[00:49:25.486 --> 00:49:27.608]  Maybe, you know, they call smoke grenades something else.
[00:49:28.368 --> 00:49:31.370]  Whatever they fired in that first wave did contain tear gas.
[00:49:31.430 --> 00:49:33.392]  It was not just a visual deterrent.
[00:49:33.672 --> 00:49:39.116]  You know, that first, those first few canisters that hit the ground, I was close to one and you guys saw that video, man.
[00:49:39.156 --> 00:49:41.758]  I was sniffing and snotting and, you know, I couldn't even breathe.
[00:49:42.278 --> 00:49:47.382]  We had the gas mask on but mine wasn't tight enough at the time to really help me get through that situation.
[00:49:47.442 --> 00:49:48.423]  It was burning my eyes.
[00:49:48.503 --> 00:49:51.205]  It's a very, a very dangerous substance just like
[00:49:51.645 --> 00:49:54.128]  Joe Big said you can't use this against a foreign combatant.
[00:49:54.389 --> 00:49:59.235]  So why would you use this against American citizens in the United States of America, most of whom were peaceful?
[00:49:59.555 --> 00:50:02.539]  You know, we were in that crowd that they said the gentleman had the gun.
[00:50:02.899 --> 00:50:04.221]  I did not personally witness that.
[00:50:04.501 --> 00:50:08.366]  Yes, there were hotheads out there making threats towards the police, F the police.
[00:50:08.706 --> 00:50:10.849]  You know, somebody said, you know, you shoot us, we'll shoot back.
[00:50:11.269 --> 00:50:14.911]  All that rhetoric was going on, but I did not personally see somebody with the gun.
[00:50:14.931 --> 00:50:22.634]  But I did see somebody fall down after hearing a gunshot, which more than likely did probably come from somebody in the protester area.
[00:50:22.854 --> 00:50:26.396]  But the police are saying that they fired the smoke canisters after that event.
[00:50:26.436 --> 00:50:27.256]  That is not the case.
[00:50:27.516 --> 00:50:29.877]  You know, people were standing in the streets slowly.
[00:50:29.937 --> 00:50:35.120]  Yes, they were slowly advancing towards to where the police were, where they had a line all the way across the streets.
[00:50:35.400 --> 00:50:39.902]  But the police shot the smoke canisters before the shots were fired from the crowd.
[00:50:40.322 --> 00:50:43.963]  It looked like you guys were getting rubber bullets fired at you as well.
[00:50:44.343 --> 00:50:46.163]  Yeah, they were shooting something.
[00:50:46.244 --> 00:50:47.204]  I didn't get hit by one.
[00:50:47.264 --> 00:50:50.865]  It looked like some things were skidding across the ground, more than likely rubber bullets.
[00:50:51.965 --> 00:50:58.346]  So, you know, they were definitely willing to show their heavy hand at squashing this protest of largely peaceful protesters.
[00:50:58.687 --> 00:51:02.928]  And I had a chance to talk to one of the officers off camera, and he said, you know, you have 95
[00:51:04.488 --> 00:51:05.249]  Hang on, Jakari.
[00:51:05.769 --> 00:51:08.811]  John Bowne just put up a clip here for people that are watching.
[00:51:08.851 --> 00:51:12.713]  There was a Huffington Post reporter, and he took a picture of some earplugs.
[00:51:12.733 --> 00:51:14.715]  You know how soft earplugs are.
[00:51:14.755 --> 00:51:16.436]  And he says, I need to get confirmation.
[00:51:16.696 --> 00:51:18.097]  I think I found some rubber bullets.
[00:51:18.457 --> 00:51:21.079]  I don't think those things would hurt anybody if they could actually shoot those.
[00:51:21.099 --> 00:51:22.840]  No, those weren't rubber bullets.
[00:51:23.880 --> 00:51:26.241]  You know, I'm not going to get on the guy too bad.
[00:51:26.301 --> 00:51:32.662]  I just guess he's never been to a situation where he had encountered earplugs before.
[00:51:33.002 --> 00:51:35.083]  But no, those were not rubber bullets at all.
[00:51:35.143 --> 00:51:35.843]  We had some.
[00:51:36.743 --> 00:51:37.944]  Yeah, one of them hit Joe Biggs.
[00:51:38.004 --> 00:51:41.164]  If he's there, if he can show us how that bruise is expanding out.
[00:51:41.184 --> 00:51:42.285]  They want to see your bruise.
[00:51:42.345 --> 00:51:42.545]  Come on.
[00:51:42.565 --> 00:51:43.565]  Come on in, Joe.
[00:51:43.925 --> 00:51:46.686]  And Joe, I guess you want to make a comment about the rubber bullets.
[00:51:46.946 --> 00:51:51.087]  I'll tell you right now, I saw the guy in the hotel this morning, and I said, oh,
[00:51:52.563 --> 00:51:54.205]  Those were the rubber bullets fired, huh?
[00:51:54.885 --> 00:51:55.546]  And he goes, yeah, yeah.
[00:51:55.566 --> 00:51:57.087]  I was like, yeah, those are earplugs.
[00:51:58.088 --> 00:52:02.733]  And I was like, you're a correspondent, you're a on the streets kind of journalist guy.
[00:52:02.773 --> 00:52:07.517]  I was like, yeah, you might need to learn the difference between earplugs and rubber bullets.
[00:52:07.838 --> 00:52:08.778]  Well, he's Huffington Post.
[00:52:08.798 --> 00:52:10.620]  They don't really understand what an assault rifle is.
[00:52:10.640 --> 00:52:12.262]  They've never had a definition of an assault rifle.
[00:52:12.722 --> 00:52:14.943]  They can't tell the difference between earplugs and rubber bullets either.
[00:52:14.963 --> 00:52:21.664]  A lot of these guys were in the free speech zone and we were there for a little while until we realized that, you know, all the stuff was going on down the street.
[00:52:21.984 --> 00:52:23.805]  So we moved out of the free speech zone.
[00:52:23.925 --> 00:52:34.487]  A couple activists, local activists, went with us as well because people are not only there mourning the death of Mike Brown, you also had just First Amendment activists who came out there to exercise their rights as well.
[00:52:34.847 --> 00:52:36.388]  And I understand that 100%.
[00:52:37.128 --> 00:52:40.609]  As much as people want justice for Mike Brown, I can understand that.
[00:52:40.829 --> 00:52:45.010]  You also have people out there who want to be able to just walk down the street.
[00:52:45.290 --> 00:52:47.111]  They don't want to have to sacrifice one or the other.
[00:52:47.391 --> 00:52:49.671]  We can have our free speech or our right to assemble.
[00:52:49.851 --> 00:52:51.812]  We want them both and we want them at all times.
[00:52:52.172 --> 00:52:55.033]  And like I said, that was probably the smallest crowd we've seen out there.
[00:52:55.553 --> 00:53:01.780]  At any time of the day since we've been here, you know, it was probably just a couple hundred people right before the curfew went into effect.
[00:53:02.141 --> 00:53:06.586]  And then you had maybe 200 or so when it actually hit the fan.
[00:53:06.906 --> 00:53:09.970]  But, you know, you wouldn't know that from watching the mainstream media because they were comfortably
[00:53:10.430 --> 00:53:13.494]  In the free speech zone, zooming in with those super long lenses.
[00:53:13.694 --> 00:53:17.318]  You know, we were right there in the thick of it, getting smoked, getting hit by the smoke.
[00:53:17.578 --> 00:53:21.322]  They also chased me and Joe Biggs through a neighborhood, once again chased by the police.
[00:53:21.423 --> 00:53:28.691]  I've only ran from the police twice in my lifetime, David, and both times were on this trip while they were shooting at me and chasing me with MRAP trucks.
[00:53:29.011 --> 00:53:30.932]  Well, you guys have been in the thick of it.
[00:53:31.032 --> 00:53:32.653]  Thank you for getting the story.
[00:53:32.673 --> 00:53:33.734]  You've done a great job.
[00:53:34.275 --> 00:53:35.375]  I know you've got to get going.
[00:53:35.655 --> 00:53:38.758]  It's been very dangerous there for everyone, not just you.
[00:53:38.958 --> 00:53:51.246]  And it's a sad condition, a sad commentary on our country when the police are attacking peaceful protesters who are exercising their First Amendment rights and when they are attacking the press and trying to constrain the press.
[00:53:51.566 --> 00:53:52.967]  To me, that is a real story.
[00:53:53.007 --> 00:53:58.771]  We've got some conflicting eyewitness reports that are coming out about what happened in the initial shooting that started all of this.
[00:53:59.491 --> 00:54:02.653]  And that's going to work its way out in the courts, hopefully.
[00:54:02.833 --> 00:54:04.894]  Hopefully we'll have a quick resolution of that.
[00:54:04.914 --> 00:54:08.616]  But I think the real story is the way the police have reacted.
[00:54:08.656 --> 00:54:10.516]  The way they have shut down free speech.
[00:54:10.556 --> 00:54:12.317]  The way they have attacked the press.
[00:54:12.657 --> 00:54:14.278]  Especially those Al Jazeera shots.
[00:54:14.298 --> 00:54:16.499]  And you had some great shots from behind.
[00:54:17.400 --> 00:54:20.141]  Everybody saw those iconic photos from the side.
[00:54:20.241 --> 00:54:24.303]  You had, actually, the audio from behind as they were being fired upon.
[00:54:24.363 --> 00:54:26.544]  Another perspective that was a very useful perspective.
[00:54:26.564 --> 00:54:28.605]  A great interview that you had with the Al Jazeera reporter.
[00:54:28.925 --> 00:54:29.666]  Well, thank you guys.
[00:54:30.226 --> 00:54:31.126]  I'll let you get going.
[00:54:31.166 --> 00:54:32.968]  Thanks for keeping us updated on that.
[00:54:33.088 --> 00:54:33.568]  Stay safe.
[00:54:34.148 --> 00:54:34.669]  Thank you, David.
[00:54:35.209 --> 00:54:35.469]  All right.
[00:54:36.370 --> 00:54:38.711]  Well, there's been a lot of news today in Ferguson.
[00:54:38.751 --> 00:54:43.094]  Of course, the governor of Missouri, Governor Nixon, has been making the Sunday News Show rounds.
[00:54:43.154 --> 00:54:45.856]  He was on this week, as well as Meet the Press.
[00:54:46.616 --> 00:54:49.758]  And he's telling the prosecutor that he needs to step up and do his job.
[00:54:49.798 --> 00:54:51.980]  And I think that's a real important thing for them to
[00:54:52.700 --> 00:54:56.743]  Quickly, expedite this trial, this hearing, to show the evidence.
[00:54:57.203 --> 00:55:01.126]  I think one of the things that concerns people so much is, of course, the past history.
[00:55:01.226 --> 00:55:10.313]  There's always, in a police department, if you have situations in the past where there's been some egregious behavior by the police that hasn't been thoroughly investigated.
[00:55:10.333 --> 00:55:11.494]  Of course, that is the case here.
[00:55:11.554 --> 00:55:15.917]  We see in some history of the Ferguson Police Force, but if they could only
[00:55:16.778 --> 00:55:18.099]  Bring this up quickly.
[00:55:18.480 --> 00:55:20.722]  They confiscated eyewitnesses' accounts.
[00:55:20.742 --> 00:55:25.086]  They confiscated their video and audio recordings of what had happened.
[00:55:25.606 --> 00:55:26.988]  We want to see that evidence.
[00:55:27.088 --> 00:55:37.097]  Now, the district attorney is saying that he's going to bring this before the grand jury in just days, but a lot of people there are not happy about the district attorney himself.
[00:55:37.117 --> 00:55:39.079]  20,000 people have signed a petition, Dr.
[00:55:40.120 --> 00:55:46.101]  For a special prosecutor as opposed to having the prosecutor that's there, Mr. McCullough.
[00:55:46.581 --> 00:55:48.362]  This is the Post-Dispatch in St.
[00:55:48.402 --> 00:55:48.682]  Louis.
[00:55:48.722 --> 00:55:57.123]  They said they reviewed the previously secret grand jury tapes in a previous case and found in this previous case that his public statements were untrue.
[00:55:57.583 --> 00:56:02.324]  This is a situation where a couple of detectives killed a suspect in a passenger car.
[00:56:02.824 --> 00:56:05.245]  They said that he was moving the car towards him.
[00:56:05.625 --> 00:56:06.445]  However, when they
[00:56:07.185 --> 00:56:11.931]  Eventually got to the grand jury tapes because grand jury tapes, when they indict people, are secret.
[00:56:12.311 --> 00:56:22.042]  What they found was that only three of the 13 detectives who testified said that the car had moved forward in the direction of the two officers who shot the man and his passenger.
[00:56:22.943 --> 00:56:26.587]  Two of those three who said it was moving forward were the ones who were doing the shooting.
[00:56:27.389 --> 00:56:36.634]  The third, who said it was moving forward, was a detective that McCullough later said considered charging with perjury because his account was so at odds with the facts.
[00:56:37.274 --> 00:56:38.595]  So you've got this St.
[00:56:38.615 --> 00:56:45.979]  Louis County prosecuting attorney, Bob McCullough, who has presided over this case that a lot of people were very concerned about.
[00:56:46.019 --> 00:56:50.342]  It looked like he was supporting the perjury of these two cops.
[00:56:50.842 --> 00:56:54.104]  They say that they even had a national
[00:56:56.140 --> 00:57:03.146]  forensic expert who came there and examined the car and found that the car was actually in reverse so it couldn't be going towards them.
[00:57:03.686 --> 00:57:20.380]  And we also learned on Friday that even though they released these tapes showing that Michael Brown had been in an altercation in a supermarket and had possibly stolen a $50 box of cigars, the police chief then said on Friday, well that wasn't why the officer had stopped him.
[00:57:20.701 --> 00:57:21.722]  It had nothing to do with it.
[00:57:22.242 --> 00:57:25.223]  And so the question remains, do we kill people for shoplifting?
[00:57:26.164 --> 00:57:27.024]  $50 box of cigars?
[00:57:27.064 --> 00:57:40.029]  Do we kill people because they get into an altercation, a verbal altercation with the police in a road, when the cop told him to get out of the road and he didn't get into the road, then they get into a verbal altercation, then a fight, and then as he's running away, he gets shot?
[00:57:40.089 --> 00:57:41.330]  That appears to be the case.
[00:57:41.770 --> 00:57:47.132]  We have some different eyewitness accounts that are surfacing, and we're going to talk about those right after we come back.
[00:57:47.532 --> 00:57:56.437]  But it's fundamentally about the abridgment of free speech and the freedom of the press and the militarization of the police that we've been seeing in the process this week.
[00:57:56.497 --> 00:57:56.978]  Stay with us.
[00:58:00.462 --> 00:58:04.184]  City of Austin tap water versus filtered City of Austin tap water.
[00:58:04.304 --> 00:58:05.445]  I didn't, I taste dirt in it.
[00:58:05.545 --> 00:58:06.606]  God knows what's in there.
[00:58:06.866 --> 00:58:10.948]  These people just sampled City of Austin tap water straight from the faucet.
[00:58:11.108 --> 00:58:16.891]  Next, we had them try a sample of tap water filtered with a ProPure G2.0 filtration system.
[00:58:17.032 --> 00:58:18.032]  That one is better.
[00:58:18.072 --> 00:58:19.053]  Tastes like nothing.
[00:58:19.333 --> 00:58:20.714]  Yep, I know what good water tastes like.
[00:58:20.774 --> 00:58:21.274]  It's good water.
[00:58:21.394 --> 00:58:27.139]  Most tap water contains added substances, like fluoride, chlorine, glyphosate, and many others.
[00:58:27.359 --> 00:58:34.425]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:58:34.605 --> 00:58:37.127]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:58:37.307 --> 00:58:45.274]  The ProPure® G2.0 filtration system removes these deadly substances, leaving only fresh-tasting, deliciously clean water.
[00:58:45.334 --> 00:58:46.075]  This is very tasty.
[00:58:46.215 --> 00:58:47.416]  It's good water.
[00:58:47.616 --> 00:58:48.056]  Refreshing.
[00:58:48.197 --> 00:58:48.517]  It's good!
[00:58:48.817 --> 00:58:51.118]  Go to InfoWarsStore.com today.
[00:58:51.318 --> 00:58:54.999]  Use promo code WATER and save 10% off your Pro-Pure purchase.
[00:58:55.299 --> 00:58:58.901]  Or call 1-888-253-3139.
[00:58:59.641 --> 00:59:02.542]  InfoWarsStore.com.
[00:59:02.762 --> 00:59:07.624]  From this Monday to next, all of the incredible books, videos, supplements,
[00:59:07.884 --> 00:59:17.712]  Liberty-based attire, belt buckles, Molon Labe t-shirts, organic seeds, you name it, are 10% off the already extremely low prices.
[00:59:18.052 --> 00:59:28.001]  We are doing this special to draw attention to the brainwashing that's taking place in the media and in the public schools and in many of the private schools and the quote higher levels of education.
[00:59:28.281 --> 00:59:32.064]  Infowars.com is right at the tip of the spear worldwide.
[00:59:32.284 --> 00:59:39.247]  That's why it's essential to take advantage of this 10% off across-the-board special at InfoWarsStore.com.
[00:59:39.327 --> 00:59:49.452]  Whether it's the Made in America apparel or the Produced in America high-quality supplements, it's all 10% off the already lowest price in this back-to-school week.
[00:59:49.732 --> 00:59:51.993]  History is taking place right now.
[00:59:52.213 --> 00:59:59.577]  By going to InfoWarsStore.com, you are literally buying war bonds in the battle to awaken humanity.
[01:00:01.212 --> 01:00:04.074]  Coast to coast, direct from Austin.
[01:00:04.794 --> 01:00:08.897]  You're listening to the Alex Jones Broadcasting Network.
[01:00:11.839 --> 01:00:17.862]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:18.463 --> 01:00:21.445]  It's Alex Jones and the GCN Radio Network.
[01:00:24.488 --> 01:00:25.688]  Welcome back to the Alex Jones Show.
[01:00:25.768 --> 01:00:26.389]  I'm David Knight.
[01:00:26.449 --> 01:00:31.371]  On this Sunday, August 14th, Alex Jones is coming up in the next segment with Max Keiser.
[01:00:32.031 --> 01:00:45.836]  We were just talking about what's going on in Ferguson, about how they're trying to get a different prosecuting attorney, because the current prosecuting attorney has had some questionable mishandling, I would say, of a previous police shooting, as I was just talking about.
[01:00:46.576 --> 01:00:52.881]  Three officers testified that a car was moving towards two officers who fired and killed the people in the car.
[01:00:53.621 --> 01:00:56.583]  Yet, 13 officers testified.
[01:00:56.824 --> 01:00:58.845]  None of the others said the car was moving forward.
[01:00:58.865 --> 01:01:01.207]  They did find that the car was actually in reverse.
[01:01:02.369 --> 01:01:02.449]  The
[01:01:21.058 --> 01:01:24.200]  Title, the day Ferguson cops were caught in a bloody lie.
[01:01:24.220 --> 01:01:25.401]  This is from the Daily Beast.
[01:01:25.421 --> 01:01:28.963]  And they're talking about a guy who was essentially traveling through the area.
[01:01:29.924 --> 01:01:31.465]  He was pulled by the police.
[01:01:31.685 --> 01:01:35.207]  He had the same name as someone that they were looking for, but he had a different middle name.
[01:01:35.347 --> 01:01:37.149]  Also, a different social security number.
[01:01:37.189 --> 01:01:39.510]  They arrested him, even though he was the wrong person.
[01:01:39.550 --> 01:01:41.812]  They took him back to jail, and that's when the problems started.
[01:01:42.631 --> 01:01:49.615]  As they were putting him in a jail cell, it was early in the morning, and he was asking for a mattress.
[01:01:49.855 --> 01:01:52.437]  And they told him to get into the cell.
[01:01:53.117 --> 01:01:57.379]  And then they told him to get on the floor and to cover himself.
[01:01:57.459 --> 01:01:59.400]  And he said, I didn't do anything wrong.
[01:01:59.581 --> 01:02:01.041]  Why are you guys doing this to me?
[01:02:01.221 --> 01:02:02.782]  They said, just lay on the ground.
[01:02:03.263 --> 01:02:07.245]  At that point, all these officers started kicking and beating him.
[01:02:07.325 --> 01:02:08.686]  And what they wound up doing
[01:02:09.426 --> 01:02:15.990]  was charging this fellow for destruction of property because he bled on their uniforms.
[01:02:16.791 --> 01:02:17.291]  You understand?
[01:02:17.311 --> 01:02:23.956]  They arrest this innocent black man who has a name that's similar, but they can't be bothered to check the middle name or the social security number.
[01:02:24.796 --> 01:02:27.038]  They think that he's somebody else that they're looking for.
[01:02:27.458 --> 01:02:34.142]  They arrest him, they beat him, and then they charge him with getting blood on their uniforms.
[01:02:34.583 --> 01:02:36.024]  That's what people are concerned about.
[01:02:36.744 --> 01:02:52.669]  What people are also concerned about is seeing the police double down as a militarized army coming against peaceful protesters who are upset because they believe that this Michael Brown last weekend was shot down as he didn't
[01:02:53.169 --> 01:02:56.952]  Present a threat to the police at a point where he was no longer a threat to them.
[01:02:57.352 --> 01:03:00.395]  And of course we've seen multiple accounts of this coming out.
[01:03:00.435 --> 01:03:08.241]  Some of the first reports came from a lady who had her video and audio that she recorded on her cell phone confiscated by the police.
[01:03:08.721 --> 01:03:12.324]  What she said was that he was running away from the police with his hands in the air.
[01:03:12.624 --> 01:03:14.926]  Now the police said that they had gotten into an altercation.
[01:03:14.986 --> 01:03:18.789]  Of course the altercation had nothing to do with the alleged
[01:03:19.549 --> 01:03:22.991]  Shoplifting of a $50 box of cigars at a convenience store.
[01:03:23.392 --> 01:03:29.856]  It was all about a verbal altercation that he got into with a police officer when he was told to get out of the road.
[01:03:30.709 --> 01:03:33.071]  A struggle ensued as they began to arrest him.
[01:03:33.511 --> 01:03:37.094]  A shot went off according to the police in his car and then he ran away.
[01:03:37.614 --> 01:03:47.482]  Now we have some information that has surfaced today from a video that was quite a long video and nobody had noticed a conversation that was in the background.
[01:03:47.502 --> 01:03:51.825]  It was someone who was shooting the fellow who was at that point dead.
[01:03:52.065 --> 01:03:54.006]  Michael Brown was dead on the street.
[01:03:54.967 --> 01:04:09.000]  And as they were filming it and talking about it, there was a conversation that appeared to sound as if one person had seen Michael Brown turn and run at the officer, in which case there would be some justification for him shooting him.
[01:04:09.500 --> 01:04:12.043]  However, there has also surfaced another report
[01:04:12.543 --> 01:04:20.373]  And this one is up on Infowars.com, a Twitter exchange that happened at the time of the shooting, right immediately after the shooting.
[01:04:20.974 --> 01:04:31.147]  A couple of people are tweeting each other, and one of the guys said he was shot from behind, and the other guy says the first two were from behind, the next five weren't because he turned around.
[01:04:32.321 --> 01:04:36.783]  This illustrates why they need to take this to a trial very speedily.
[01:04:36.823 --> 01:04:40.164]  There's no reason that this needs to take a very long time to resolve.
[01:04:40.505 --> 01:04:52.650]  And there is no reason when people are upset about this that the police should resort into full-out military confrontation mode against the demonstrators who are peaceful and against the press who is there to cover it.
[01:04:53.310 --> 01:04:54.551]  That's what's been happening this week.
[01:04:55.031 --> 01:04:58.752]  Now stay with us, right after the break we have Alex Jones and Max Keiser.
[01:04:59.112 --> 01:05:00.033]  Stay with us, we'll be right back.
[01:05:09.352 --> 01:05:12.273]  This is Alex Jones for InfoWarsLife.com.
[01:05:12.393 --> 01:05:14.353]  The latest in preparedness is now here.
[01:05:14.553 --> 01:05:20.555]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[01:05:20.735 --> 01:05:25.736]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[01:05:25.816 --> 01:05:30.498]  The new InfoWars Life silver bullet colloidal silver is the answer for you and your family.
[01:05:30.698 --> 01:05:35.199]  And it's entirely free of toxic artificial additives that are loaded into many products.
[01:05:35.519 --> 01:05:43.882]  The InfoWarsLife Silver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[01:05:44.123 --> 01:05:46.043]  This is not a low-grade formula.
[01:05:46.263 --> 01:05:57.348]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[01:05:57.428 --> 01:06:04.851]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today.
[01:06:05.111 --> 01:06:08.192]  And find other amazing supplements at InfoWarsLife.com.
[01:06:30.003 --> 01:06:32.905]  Again, thank you for joining us here on InfoWars Nightly News.
[01:06:32.985 --> 01:06:34.606]  It is August 15, 2014.
[01:06:36.348 --> 01:06:40.611]  With continual coverage, we're taking over for Leanne McAdoo.
[01:06:41.151 --> 01:06:43.573]  I am your host, Max Keiser.
[01:06:43.593 --> 01:06:45.775]  Hello, I'm Alex Jones.
[01:06:46.295 --> 01:06:48.297]  And we are the InfoWars!
[01:06:49.417 --> 01:06:51.419]  No, seriously, I'm Alex Jones, and that's Max Keiser.
[01:06:51.699 --> 01:06:55.624]  He's here visiting us as he spends time between London and New York City.
[01:06:55.644 --> 01:06:57.746]  He's down here working on a documentary film.
[01:06:58.026 --> 01:06:59.688]  And I gotta say it, Max, thanks for coming on.
[01:06:59.848 --> 01:07:00.308]  My pleasure.
[01:07:00.689 --> 01:07:06.295]  I remember four years ago, five years ago, when you first started promoting Bitcoin, you were an early guy to get in.
[01:07:07.056 --> 01:07:11.680]  You said it was going to become this really dominant cryptocurrency, and all these years later,
[01:07:12.681 --> 01:07:19.428]  It certainly has become that with Wordpress.com, Overstock, Amazon, Target, CVS, Subway, Victoria's Secret.
[01:07:19.828 --> 01:07:29.518]  They're all accepting it, so now InfoWareStore.com is accepting it, and we're even using a company you're involved with as well, the BitPay, and it's been very, very successful.
[01:07:29.538 --> 01:07:30.419]  People are excited about it.
[01:07:30.799 --> 01:07:32.060]  I've had my questions about it.
[01:07:32.100 --> 01:07:33.402]  I didn't want to be involved early.
[01:07:34.122 --> 01:07:38.363]  But the people have voted with their currencies going into Bitcoin.
[01:07:38.763 --> 01:07:39.543]  They've supported it.
[01:07:39.583 --> 01:07:43.564]  We now see houses selling for 1.6 million Bitcoins.
[01:07:43.644 --> 01:07:45.824]  It's becoming more and more successful.
[01:07:45.864 --> 01:07:55.926]  And as you said on my show five, six years ago, whatever it was, I guess 2009, so I guess that's about five years ago, that it would give the private central banks a run for the money with their fiat currencies.
[01:07:56.206 --> 01:07:58.947]  Now, we had a caller in overdrive at the end of the show today.
[01:08:00.228 --> 01:08:03.292]  And he was asking, what is your position in it?
[01:08:03.332 --> 01:08:05.534]  We want full disclosure on Max Keiser.
[01:08:05.554 --> 01:08:06.295]  That was one question.
[01:08:06.596 --> 01:08:08.158]  The other one was, is it a currency?
[01:08:08.278 --> 01:08:09.760]  Or really, what is Bitcoin?
[01:08:10.060 --> 01:08:12.724]  And where do you seriously predict it will go?
[01:08:12.984 --> 01:08:17.369]  So Max Keiser, five minutes on the Bitcoin revolution.
[01:08:17.910 --> 01:08:23.094]  Well, as far as full disclosure goes, I've said from the beginning, going back to 2009, that I've been a buyer of Bitcoin.
[01:08:23.134 --> 01:08:25.856]  I've been buying Bitcoin ever since.
[01:08:26.076 --> 01:08:34.202]  Obviously, when it was $3 a Bitcoin, I ended up buying a very large position that I still hold, and I'm very happy I'm holding it.
[01:08:34.222 --> 01:08:39.445]  I haven't sold any of my Bitcoin, except maybe a few here and there, to do some retailing.
[01:08:39.826 --> 01:08:40.226]  But I think
[01:08:40.726 --> 01:08:48.876]  Going forward, the price will continue to go higher, and what's driving the price of Bitcoin, in my opinion, are these financial crises.
[01:08:48.896 --> 01:09:01.089]  Remember, it was at $40 a Bitcoin when the banking crisis in Cyprus hit, and it suddenly jumped to $240, and that's really a great application for this crypto technology.
[01:09:01.790 --> 01:09:08.395]  Store of value and safe haven during an era, we live in now, of banking scandals and banking crises.
[01:09:08.435 --> 01:09:13.338]  I think the next major bank to collapse, you'll see Bitcoin trade above $1,000 again and stay above $1,000.
[01:09:13.758 --> 01:09:16.100]  And I think it can trade a lot higher from there.
[01:09:16.340 --> 01:09:26.007]  Remember, it can be used as a currency, Alex, but it's also primarily its utility is to send money overseas on the Internet
[01:09:26.607 --> 01:09:27.707]  For virtually no cost.
[01:09:27.747 --> 01:09:35.049]  And a great example of that would be somebody's trying to send a relative, let's say they're working in Britain, and they want to send £100 to Africa.
[01:09:35.309 --> 01:09:42.151]  Well, if they go to an established money wire transfer service like Western Union to send £100, they're going to charge them up to £10.
[01:09:42.671 --> 01:09:46.952]  Whereas if you're using Bitcoin to make that transaction, your cost will be virtually zero.
[01:09:47.412 --> 01:09:54.742]  And for somebody on the other end of that transaction, to save $10 on a transaction like that is very, very meaningful, because they don't make any money.
[01:09:54.762 --> 01:10:03.293]  So we know why the big banks in Western Union are so angry about this, because I've noticed with things like Bitcoin coming in now, it's been driving down the rates.
[01:10:03.894 --> 01:10:09.558]  That in my opinion, these loan-sharking institutions are unable to charge anymore.
[01:10:09.818 --> 01:10:11.440]  So that really is something positive.
[01:10:11.660 --> 01:10:12.620]  It's pro-competition.
[01:10:13.041 --> 01:10:18.625]  It's something new, and it makes all of these other entrenched oligopolies, as we call them,
[01:10:19.505 --> 01:10:23.927]  Stand up, take notice, and either lower their prices to compete or go out of business.
[01:10:24.267 --> 01:10:25.668]  So we like competition.
[01:10:26.068 --> 01:10:27.228]  I'm pro competition.
[01:10:27.348 --> 01:10:28.529]  Free market's in competition.
[01:10:28.789 --> 01:10:32.810]  Bitcoin is free market competition in the area of currencies.
[01:10:33.391 --> 01:10:35.371]  And it's being adopted around the world.
[01:10:35.391 --> 01:10:39.013]  BitPay, as you mentioned, is a company that was the first to offer Bitcoin transactions.
[01:10:39.313 --> 01:10:42.774]  They're signing up tens of thousands of merchants all over the world.
[01:10:43.154 --> 01:10:44.775]  Hundreds of thousands of merchants accept it now.
[01:10:44.835 --> 01:10:45.755]  InfoWars accept it.
[01:10:46.255 --> 01:10:47.356]  And just to be clear,
[01:10:48.649 --> 01:10:54.313]  People can show up at your store, they can use Bitcoin to buy stuff, and you can instantaneously put that into dollars.
[01:10:54.353 --> 01:10:55.593]  You're not holding Bitcoin.
[01:10:55.794 --> 01:10:56.374]  You don't have to.
[01:10:56.414 --> 01:10:58.115]  You could, but you don't have to hold Bitcoin.
[01:10:58.135 --> 01:11:04.239]  You're just using it as a medium of exchange, and you're passing the savings on to your customers.
[01:11:04.459 --> 01:11:11.604]  So the customers that would be charged for the credit card transaction or some other means to use your store, those costs are being eliminated.
[01:11:11.804 --> 01:11:14.265]  They're being cut by 95% or more.
[01:11:14.446 --> 01:11:16.487]  That savings goes right into the pocket
[01:11:16.888 --> 01:11:20.760]  People buying the t-shirts and everything else.
[01:11:22.990 --> 01:11:42.460]  This is a true revolution, and even if Bitcoin itself isn't perfect and has some problems, in my uninformed view, just as a novice looking at it from the outside, it is spurring a revolution of other cryptocurrencies, and now it's creating whole new economies around servicing it that is creating jobs.
[01:11:42.500 --> 01:11:48.223]  And I like to liken it to Uber that started around the same time as Bitcoin with the apps
