[00:00:01.831 --> 00:00:02.992]  Coast to coast.
[01:25:31.934 --> 01:25:43.281]  And then he didn't do an interview with you anymore, his ratings crashed, and now you're sending him back here to the UK, and everyone in the UK is crying because this idiot is coming back here where everyone hated him to begin with.
[01:25:44.381 --> 01:25:48.864]  You know, I'm surprised by how many people hate Piers Morgan in England in the polls I've seen.
[01:25:49.204 --> 01:25:51.526]  He's a wildly unpopular person everywhere.
[01:25:51.946 --> 01:25:53.467]  Why do you think they gave him a show?
[01:25:53.527 --> 01:25:57.029]  Because the establishment people like phony hacks like him?
[01:25:58.832 --> 01:26:05.400]  Well, CNN, the old mainstream media, his ratings are unbelievably low.
[01:26:05.620 --> 01:26:07.342]  CNN's ratings are very, very low.
[01:26:07.683 --> 01:26:13.330]  But with Piers Morgan, he faces some follow-up questioning in Operation Weeding.
[01:26:13.450 --> 01:26:16.454]  And Operation Weeding is related to the phone hacking scandal.
[01:26:17.134 --> 01:26:27.098]  And it has broadened from News of the World, which is Rupert Murdoch's newspaper, to the Sunday Mirror and the Daily Mirror, where Piers Morgan was the editor.
[01:26:27.578 --> 01:26:43.885]  And of course, when you were last in the UK, you interviewed my wife, Stacey Herbert, who told you about Piers Morgan's involvement in the phone hacking scandal, and she had direct evidence of that, such as he was asked by UK police to give some evidence.
[01:26:45.846 --> 01:26:46.786]  That never went away.
[01:26:47.047 --> 01:26:50.088]  You've got the video that you made here while you were in the UK last time.
[01:26:50.108 --> 01:26:51.288]  That's right, we put it on YouTube.
[01:26:51.829 --> 01:26:56.711]  Yeah, so now when he comes back, he was just questioned again in December of 2013.
[01:26:57.351 --> 01:27:01.673]  He has to face additional questions as this inquiry gets deeper.
[01:27:01.693 --> 01:27:03.313]  So he's got nowhere to hide.
[01:27:03.333 --> 01:27:09.856]  So Piers Morgan, involved in the phone hacking scandal, which of course was the tabloids of which he was a part of,
[01:27:10.596 --> 01:27:13.577]  Spying on victims of the 7-7 bus bombing.
[01:27:13.877 --> 01:27:17.939]  They were spying on the murdered schoolgirl's family, Millie Dowler.
[01:27:18.199 --> 01:27:19.819]  So he's really got blood on his hands.
[01:27:19.859 --> 01:27:20.960]  He's been discredited.
[01:27:21.060 --> 01:27:23.841]  He's been caught phone hacking, breaking the law.
[01:27:24.401 --> 01:27:26.802]  So he comes back here to the UK to face the music.
[01:27:29.008 --> 01:27:33.089]  Oh, that's right, and the video's called Stacey Herbert, victim of Piers Morgan.
[01:27:33.730 --> 01:27:45.874]  It's up on InfoWars.com, a two-part video, in-depth interview with you and Stacey Herbert, and hopefully soon she'll come on and talk about this as soon as the indictments come down.
[01:27:45.894 --> 01:27:51.636]  I mean, that's the word, is that Lord, Lord Morgan is going to be indicted soon.
[01:27:53.052 --> 01:27:55.654]  Well, the inquiry continues.
[01:27:55.894 --> 01:28:00.897]  He's got dirt on his hands with this situation.
[01:28:01.938 --> 01:28:10.964]  His associate, a woman by the name of Tina Weaver, who was the editor of the Sunday Mirror, she's implicated in this.
[01:28:11.084 --> 01:28:17.488]  I don't want to say too much because I'm not anxious to participate.
[01:28:17.548 --> 01:28:17.949]  That's right.
[01:28:17.969 --> 01:28:18.929]  He might be innocent.
[01:28:18.949 --> 01:28:20.410]  This is all alleged.
[01:28:21.151 --> 01:28:22.652]  Morgan is a wonderful person.
[01:28:23.853 --> 01:28:37.562]  Right, but so this is all coming down and it's going to be interesting to see because of course as I mentioned he was also running away from an insider trading scandal when he was editor of his tabloid while he was here.
[01:28:38.183 --> 01:28:41.205]  So he's just, nobody likes this guy because he's such a slimeball.
[01:28:41.265 --> 01:28:46.728]  What does this say though about the rating slide across the board in state-run media like CNN?
[01:28:48.801 --> 01:29:00.170]  It's hard to imagine why they picked Piers Morgan to begin with, other than there's just tremendous cooperation now in propaganda in the UK and the US.
[01:29:01.031 --> 01:29:08.057]  I want to point out that just this past week, Tony Blair admitted in a leak
[01:29:08.917 --> 01:29:23.672]  That, uh, to Rebecca Brooks, who is also part of the phone hacking scandal, he apparently told her in email that to make the whole situation go away, they should create a Hutton-like inquiry to whitewash the phone hacking scandal.
[01:29:23.732 --> 01:29:32.181]  The Hutton inquiry, of course, whitewashed Tony Blair's participation in the Iraq war genocide and war crimes.
[01:29:32.461 --> 01:29:35.142]  And then Dr. David Kelly spoke out and was murdered.
[01:29:35.402 --> 01:29:42.964]  I want to come back for five more minutes, then we're going to go to the calls to get your take separately on Ukraine, the world economy with Max Keiser of the Keiser Report.
[01:29:43.384 --> 01:29:45.665]  MaxKeiser.com popping in graciously.
[01:29:45.985 --> 01:29:52.347]  Then we're going to go to Mohammed in Pakistan, Brian in Michigan, Eric in Tennessee, Lisa in Oklahoma, Phil in West Virginia and many others.
[01:29:52.367 --> 01:29:53.507]  800-259-9231 is the call-in number.
[01:29:53.728 --> 01:29:54.828]  I'm Alex Jones in fullwars.com.
[01:29:59.113 --> 01:30:02.103]  We're on the march, the empire's on the run.
[01:30:03.046 --> 01:30:05.734]  Alex Jones and the GCN Radio Network.
[01:30:10.188 --> 01:30:12.770]  Hi folks, Alex Jones here with some important information.
[01:30:13.030 --> 01:30:17.894]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[01:30:18.154 --> 01:30:26.040]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[01:30:26.281 --> 01:30:30.584]  Deciding to take action, a company run by Patriots for Patriots was born.
[01:30:30.804 --> 01:30:34.627]  MyPatriotSupply has never taken a loan or accepted outside funding.
[01:30:34.767 --> 01:30:40.471]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[01:30:40.711 --> 01:30:43.492]  It is rare to find companies who practice what they preach.
[01:30:43.893 --> 01:30:49.116]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[01:30:49.256 --> 01:30:57.381]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[01:30:57.441 --> 01:30:57.621]  That's 866-229-0927.
[01:31:03.965 --> 01:31:06.327]  Do business with someone who shares your values.
[01:31:06.607 --> 01:31:09.329]  Buy Patriot Supply dot com slash Alex.
[01:31:09.749 --> 01:31:13.091]  The globalist social engineers are not just targeting us with propaganda.
[01:31:13.171 --> 01:31:15.433]  They are manipulating our genetics.
[01:31:15.593 --> 01:31:20.776]  We are being targeted at every level by estrogen mimickers that lower our testosterone and
[01:31:20.776 --> 01:31:23.878]  And other hormones and natural compounds that the body needs.
[01:31:24.178 --> 01:31:34.425]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[01:31:34.745 --> 01:31:48.134]  Sourced from powerful organic herbs and then concentrated for maximum potency, super male vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[01:31:48.534 --> 01:31:54.635]  Supermail Vitality by InfoWarsLife is so powerful that I only take half the recommended dose.
[01:31:54.876 --> 01:32:03.498]  For a limited time, we are offering 15% off Supermail Vitality at InfoWarsLife.com to introduce you to this powerful supplement.
[01:32:03.618 --> 01:32:07.599]  Visit InfoWarsLife.com today to secure your Supermail Vitality.
[01:32:07.779 --> 01:32:08.639]  InfoWarsLife.com
[01:32:09.759 --> 01:32:18.765]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[01:32:18.845 --> 01:32:26.990]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:32:27.230 --> 01:32:31.933]  We have now managed to secure the sought-after beans in a highly customized blend.
[01:32:32.113 --> 01:32:38.797]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[01:32:38.897 --> 01:32:45.981]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:32:46.061 --> 01:32:52.946]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[01:32:53.106 --> 01:32:57.449]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[01:32:57.589 --> 01:33:07.096]  Available in original or with our immune support infusion blend, you will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[01:33:07.276 --> 01:33:08.937]  Available at InfoWarsLife.com.
[01:33:26.666 --> 01:33:30.560]  If you are receiving this transmission, you are the resistance.
[01:33:32.151 --> 01:33:36.913]  Live from the Infowars.com studios, it's Alex Jones.
[01:33:37.513 --> 01:33:47.857]  That's right, in a few more minutes with Max Keiser, then we're going to your phone calls on not just Piers Morgan, just another sign that the dinosaurs of the state-run media are collapsing.
[01:33:48.537 --> 01:33:49.998]  But they're still delusional as ever.
[01:33:50.018 --> 01:33:57.381]  They just double down on their anti-gun, anti-family, anti-liberty, pro-war, pro-police state rhetoric.
[01:33:59.554 --> 01:34:01.896]  Here's some of the headlines up on Infowars.com.
[01:34:02.036 --> 01:34:05.278]  Obama seizes control of late-night TV.
[01:34:05.838 --> 01:34:08.701]  Supreme Court refuses to hear Second Amendment case.
[01:34:09.621 --> 01:34:10.902]  More news breaking.
[01:34:11.723 --> 01:34:16.026]  Obama is Firearms Salesman of the Year with some of the key graphs.
[01:34:16.286 --> 01:34:19.768]  Piers Morgan admits gun control advocacy led to show being axed.
[01:34:21.410 --> 01:34:23.311]  Democracy murdered by protest.
[01:34:23.431 --> 01:34:25.713]  Ukraine falls to intrigue and violence.
[01:34:26.353 --> 01:34:28.855]  Now they're talking about other countries falling along Russia's border.
[01:34:30.765 --> 01:34:32.366]  Ron Paul says leave Ukraine alone.
[01:34:32.406 --> 01:34:33.286]  The West should stay out of it.
[01:34:33.326 --> 01:34:33.807]  I agree.
[01:34:34.947 --> 01:34:37.869]  Ukraine puts out a warrant for the President.
[01:34:39.130 --> 01:34:44.273]  That is just some of the news up on Infowars.com and PrisonPlanet.com.
[01:34:44.293 --> 01:34:46.634]  If you look at DrugsReport.com, it's Putin.
[01:34:47.194 --> 01:34:49.676]  The Winter Games are over!
[01:34:52.357 --> 01:34:56.039]  And continuing, the games are over.
[01:34:56.099 --> 01:34:58.521]  Will Putin take the gloves off?
[01:34:59.639 --> 01:35:07.763]  For more than two weeks while Russia hosted the Winter Olympics, President Vladimir Putin did his best to show the world that he and his country have a soft side.
[01:35:08.283 --> 01:35:13.686]  Now that the games are over, Western governments are concerned the smile will disappear and the gloves will come off.
[01:35:13.706 --> 01:35:18.828]  That's why they launched the attack during it, the Western Soros attack, during it against Ukraine.
[01:35:19.309 --> 01:35:22.310]  In Russia, tug of war with Europe over the fate of Ukraine.
[01:35:25.296 --> 01:35:35.778]  Circus artists, dancers, and flag bearers hardly had time to leave the stadium after the closing ceremony before Russia announced it had recalled its ambassador from Ukraine from consulates in Moscow.
[01:35:36.618 --> 01:35:39.819]  Russian state television said they don't accept the new government as legitimate.
[01:35:40.959 --> 01:35:44.620]  And Western governments are saying, do not launch your military into the country.
[01:35:45.100 --> 01:35:47.460]  You've got the eastern area that's mainly Russian citizens.
[01:35:48.120 --> 01:35:51.101]  You've got the west that was more allied with Germany in World War II.
[01:35:52.403 --> 01:35:57.068]  And I understand they have a beef with Russia, but they should know that the Euro will suck them dry.
[01:35:57.088 --> 01:36:01.252]  And the Euro are the ones that spent 5 billion with the State Department fomenting this.
[01:36:02.529 --> 01:36:05.450]  And so, I'm sure from different perspectives, there's different reasons for this.
[01:36:05.490 --> 01:36:10.012]  The point is, the detonator, the initiator on all this, is the West.
[01:36:10.292 --> 01:36:15.854]  Now, I don't know Max Keiser's take on this, but I know he's lived all over Europe and covered it, so we'll get his take on it.
[01:36:15.914 --> 01:36:21.316]  But, you know, I mean, I'm for the Arab Spring, except it got hijacked and in some cases stirred up by the West.
[01:36:22.136 --> 01:36:25.317]  What is your view, Max, of what's happening right now in the Ukraine?
[01:36:26.889 --> 01:36:29.110]  Well, you know, Russia, Iran, and China.
[01:36:29.390 --> 01:36:30.290]  We've talked about this before.
[01:36:30.330 --> 01:36:38.594]  They have a mutual defense pact, I guess you could call it, or it's the Shanghai Cooperation Agreement.
[01:36:39.394 --> 01:36:47.957]  And, you know, China, Russia, and Iran share something very interesting in that they don't have central banks that are controlled by the Fed or the IMF or the World Bank.
[01:36:48.357 --> 01:36:52.359]  So there's enormous pressure by the central banks of the West
[01:36:52.839 --> 01:37:04.837]  To seize these operations of Iran, Russia, and China because that's a threat to the central bankers and the central bankers in the West are what feed those enormous bonuses on Wall Street by printing up those trillions of dollars of quantitative easing.
[01:37:05.298 --> 01:37:08.222]  But because Iran, China, and Russia have economies that
[01:37:08.703 --> 01:37:15.926]  Well, in the case of Russia, of course, they have huge natural resources, and they don't really need to have a financialized Ponzi scheme like you have on Wall Street.
[01:37:15.946 --> 01:37:26.169]  So they don't really need to be part of the confederation of corrupt central banks, whether it's the ECB, the Bank of England, Bank of Japan, Federal Reserve Bank.
[01:37:26.549 --> 01:37:27.970]  So that's where the tension is.
[01:37:28.230 --> 01:37:33.612]  And the situation in Ukraine, obviously, it's another hit piece.
[01:37:33.632 --> 01:37:36.973]  You had John McCain down there in the CIA looking to stir trouble.
[01:37:37.593 --> 01:37:45.003]  They're looking to seize any assets they can and fund some local CIA-sponsored folks.
[01:37:45.263 --> 01:37:46.344]  And game on!
[01:37:46.444 --> 01:37:51.751]  Same thing we've seen in Central America, South America, North Africa.
[01:37:51.771 --> 01:37:54.394]  This is the global insurrection against banker occupations!
[01:37:54.494 --> 01:38:09.147]  As we've been talking about on your show for years, it's just been getting larger and more violent as the central bankers want to protect their monopoly in printing fiat nonsense and giving themselves huge bonuses and letting everyone else starve.
[01:38:09.768 --> 01:38:15.693]  What's interesting is that in the Ukraine, on the economics front, the price of food has been going up.
[01:38:16.414 --> 01:38:25.540]  We've talked on your show before, Alex, about when the price of food as a percentage of disposable income gets to around 40%, there's usually some kind of violent revolution.
[01:38:25.580 --> 01:38:31.043]  We saw it in the Arab Spring, we see it now in Ukraine, we see it historically going back to the French Revolution.
[01:38:31.483 --> 01:38:45.372]  So that's another byproduct of this money printing, is that the poor people who are exposed face-to-face with rising food costs as a percentage of disposable income, when it gets to a certain level, they just go into the streets because they've got nothing
[01:38:45.452 --> 01:38:45.712]  I think so.
[01:39:02.498 --> 01:39:03.799]  I mean, this is... Yeah, exactly.
[01:39:04.079 --> 01:39:04.859]  That's exactly right.
[01:39:04.940 --> 01:39:07.621]  So, I'm saying that's what you have at work here.
[01:39:07.661 --> 01:39:28.554]  And just, you know, going back to the media collapse in America for a second and the Piers Morgan story, I just wanted to also bring to your attention the comments of Alec Baldwin, who's a friend of mine for 30 years, who just came out today and slammed MSNBC and Huffington Post, the so-called liberal left media in America, as a sham.
[01:39:28.774 --> 01:39:31.516]  He called Rachel Maddow basically two-faced.
[01:39:32.556 --> 01:39:38.097]  So this is a major admission by somebody who's a huge media presence in the U.S.
[01:39:38.117 --> 01:39:40.258]  Yeah, the headline is, goodbye to public life.
[01:39:40.878 --> 01:39:42.259]  Yeah, well, read the details.
[01:39:42.379 --> 01:39:48.100]  He's saying that MSNBC is a sham, Rachel Maddow is two-faced, Huffington Post is a sham.
[01:39:48.260 --> 01:39:52.981]  They're all basically working for these slimeballs at the center of the media cartel.
[01:39:53.381 --> 01:39:55.962]  What about the story last week, Alex, of Comcast?
[01:39:56.582 --> 01:39:59.345]  Extorting from Netflix a fee!
[01:39:59.625 --> 01:40:00.846]  You remember Net Neutrality?
[01:40:01.087 --> 01:40:07.633]  We didn't want anyone like a Comcast to come in and turn the internet into HBO or turn it into pay-per-view.
[01:40:07.913 --> 01:40:10.275]  We want it to be end-to-end, infinite free.
[01:40:10.576 --> 01:40:12.798]  Now, of course, Comcast has had their way.
[01:40:13.018 --> 01:40:14.960]  Netflix is going to have to raise their prices.
[01:40:15.400 --> 01:40:16.762]  Your show, because it's on the internet,
[01:40:17.222 --> 01:40:25.891]  You're going to have to pay extortion money to your provider of internet services or suddenly people trying to get prison planned and AlexJones.com.
[01:40:26.071 --> 01:40:26.832]  It's going to be slow.
[01:40:27.833 --> 01:40:28.553]  Exactly.
[01:40:28.613 --> 01:40:32.097]  People are already paying for their download via their internet service.
[01:40:32.117 --> 01:40:40.225]  These companies claiming they need to charge somebody for access to their grid is total fraud and so they're coming after net neutrality, they're coming internet
[01:40:40.305 --> 01:40:41.886]  Yeah, but I've done it instead.
[01:40:41.926 --> 01:40:45.569]  Aaron Schwartz died for the sins of the corpocracy.
[01:40:45.589 --> 01:40:47.891]  But you know, you're coming to Oxford University, Alex.
[01:40:48.351 --> 01:40:50.593]  We're doing an interview with you when you're in London.
[01:40:50.613 --> 01:40:53.395]  You're going to be taking a victory lap in the United Kingdom.
[01:40:53.415 --> 01:40:55.177]  You were here a few months ago.
[01:40:55.497 --> 01:40:56.558]  You were on television.
[01:40:56.658 --> 01:41:03.983]  You busted the ratings charts of all these shows that never had ratings like with you were on the show ever in their history on the BBC.
[01:41:04.804 --> 01:41:06.085]  Now Piers Morgan is dead.
[01:41:06.105 --> 01:41:07.586]  The Wicked Witch is dead.
[01:41:07.847 --> 01:41:09.688]  You're coming back here for a victory lap.
[01:41:09.748 --> 01:41:12.550]  Much deserved victory lap in the UK.
[01:41:12.790 --> 01:41:13.851]  We want to document it.
[01:41:13.891 --> 01:41:14.832]  We want to be there.
[01:41:14.912 --> 01:41:23.039]  I'm flattered that Oxford has me speaking at their main end of winter keynote to the faculty and private members of Oxford Hall.
[01:41:23.059 --> 01:41:24.540]  They didn't invite Piers Morgan.
[01:41:25.320 --> 01:41:27.622]  They didn't invite a slime bucket like Piers Morgan.
[01:41:27.922 --> 01:41:31.405]  Let me ask you, why do you think the faculty is inviting me to come address them?
[01:41:31.445 --> 01:41:32.086]  That's bizarre.
[01:41:32.546 --> 01:41:34.467]  Because you're a media maven.
[01:41:34.787 --> 01:41:38.549]  I mean, you've redefined public media in the world.
[01:41:38.709 --> 01:41:39.829]  That's what they said in their letter.
[01:41:39.869 --> 01:41:42.290]  They said, I'm changing the way the media works.
[01:41:42.730 --> 01:41:43.751]  That's what they want me to speak on.
[01:41:43.811 --> 01:41:44.331]  Absolutely.
[01:41:44.611 --> 01:41:48.413]  I mean, you've been an inspiration to MaxKaiser.com.
[01:41:48.433 --> 01:41:51.374]  You've been an inspiration to our work on television.
[01:41:51.414 --> 01:41:57.217]  You've been, you know, people like Luke Rutkowski, who's one, I think, one of the greatest journalists in the world right now.
[01:41:57.277 --> 01:41:58.217]  Where do you think he came from?
[01:41:58.257 --> 01:42:00.158]  He came out of the Alex Jones world.
[01:42:00.538 --> 01:42:06.582]  So now, you're taking a much-deserved victory lap, and I think there's gonna be, you know, a BMI show.
[01:42:06.622 --> 01:42:08.223]  Well, I do like England, I gotta tell you.
[01:42:08.243 --> 01:42:10.285]  I really love England, that's why I said I'd come back.
[01:42:11.465 --> 01:42:13.487]  I love the Salisbury Plain, I was gonna live somewhere.
[01:42:13.507 --> 01:42:14.247]  Gosh, that's beautiful.
[01:42:14.547 --> 01:42:18.430]  Well, listen, Max, we'll talk to you for a full hour soon, if you can do it, on everything in the world.
[01:42:18.490 --> 01:42:19.671]  Thank you so much for popping in.
[01:42:20.546 --> 01:42:21.287]  And my pleasure, Alex.
[01:42:21.647 --> 01:42:21.987]  Bye-bye.
[01:42:22.267 --> 01:42:23.108]  There goes Max Keiser.
[01:42:23.148 --> 01:42:25.270]  Now, the guy from Pakistan hung up.
[01:42:26.010 --> 01:42:33.717]  He's only been on hold 20 minutes, bro, and I know if he can get back in, I want Muhammad on, because I want to get his take internationally on dinosaur media collapsing.
[01:42:34.397 --> 01:42:35.318]  But I want to quantify this.
[01:42:35.358 --> 01:42:38.961]  Piers Morgan, 340, 350,000 viewers, and I don't average.
[01:42:40.322 --> 01:42:41.803]  This show, 3 million.
[01:42:42.284 --> 01:42:44.966]  Terrestrially, 3 million on AM and FM stations.
[01:42:45.927 --> 01:42:47.288]  But people are like, oh, that's AM and FM.
[01:42:47.408 --> 01:42:47.948]  It's people.
[01:42:48.909 --> 01:42:49.469]  They're listening.
[01:42:50.484 --> 01:42:52.705]  Infowars, million visitors a day, sometimes more.
[01:42:53.666 --> 01:42:54.967]  We're not putting on airs.
[01:42:55.027 --> 01:42:56.548]  We're not on these big power trips.
[01:42:57.228 --> 01:43:00.710]  When we have audiences, how many times bigger is that?
[01:43:01.250 --> 01:43:04.132]  That's an audience like six, seven, eight times bigger than Piers Morgan's?
[01:43:06.753 --> 01:43:07.694]  I mean, he's pathetic!
[01:43:08.374 --> 01:43:09.575]  So he never collapsed.
[01:43:09.615 --> 01:43:10.856]  He never exploded, folks.
[01:43:11.356 --> 01:43:12.237]  It's an illusion.
[01:43:12.277 --> 01:43:12.857]  It's mind control.
[01:43:12.877 --> 01:43:13.597]  We're going to go to your calls.
[01:43:14.178 --> 01:43:16.859]  Phil, Lisa, Eric, Brian, Mike, here in just one moment.
[01:43:17.160 --> 01:43:18.640]  First off, we are listener-supported.
[01:43:18.680 --> 01:43:19.121]  We don't have
[01:43:20.242 --> 01:43:26.923]  Monsanto advertising like on every CNN show or MSNBC or Eli Lilly with all their psychotropic drugs.
[01:43:27.363 --> 01:43:29.764]  We don't have Adderall advertising here, Speed for Kids.
[01:43:30.624 --> 01:43:33.085]  We don't have government ads on here.
[01:43:33.645 --> 01:43:37.345]  We don't get stimulus money like MSNBC or NPR.
[01:43:37.746 --> 01:43:41.206]  We get funded by the people listening and watching.
[01:43:41.226 --> 01:43:44.807]  This is really a radio show, but it's grown into TV over the last decade.
[01:43:45.976 --> 01:43:46.836]  I started out in TV.
[01:43:47.497 --> 01:44:07.043]  So, when you buy the books, the videos, the t-shirts, the super high-quality non-GMO heirloom seeds, the lowest prices at the International Seed Center, at InfoWarsStore.com, you get the Molon Labe ProGun shirts, whatever it is, of over 500 great items, you are funding our operation voting free will.
[01:44:07.484 --> 01:44:13.846]  So get the new Molon Labe, the most handsome Molon Labe shirt out there, get the 50 cal bottle breacher made by Navy Seals,
[01:44:14.566 --> 01:44:16.487]  From madein1776.com.
[01:44:16.787 --> 01:44:18.007]  The t-shirt's made in America.
[01:44:18.288 --> 01:44:22.809]  Get the fluoride shield with the nascent iodine and five other key things to strip out the heavy metals and toxins.
[01:44:23.249 --> 01:44:24.630]  It's really the best deal on the site.
[01:44:25.010 --> 01:44:29.852]  Get the survival shield proprietary nascent iodine that has done... Look at me!
[01:44:30.452 --> 01:44:31.312]  Folks, put me on screen.
[01:44:32.093 --> 01:44:34.954]  I am working out less than I was six months ago.
[01:44:35.954 --> 01:44:42.377]  Because once you get fat and out of shape, even if I was swimming two miles and jogging, you know, three or four miles every other day,
[01:44:43.644 --> 01:44:48.067]  I got healthier, my heart, blood pressure, all that real good, but still had blubber.
[01:44:49.188 --> 01:44:50.729]  Soon, I'm going to take my shirt off, folks.
[01:44:51.290 --> 01:44:53.371]  I mean, sitting down, I barely have a little potbelly now.
[01:44:53.431 --> 01:44:54.652]  It's like a third of what it was.
[01:44:56.494 --> 01:45:00.997]  I literally, I mean, look at me, I still got a big round pumpkin head, but I mean, I look good.
[01:45:01.017 --> 01:45:02.558]  People are like, whoa, man, what's going on?
[01:45:03.079 --> 01:45:07.042]  And I'm telling you, it is the survival shield like nothing else out there.
[01:45:08.242 --> 01:45:12.446]  I mean, if I forget and don't take it three times a day, I take a little bit more than the recommended dose of this.
[01:45:13.464 --> 01:45:15.286]  Then, I absolutely feel it.
[01:45:17.247 --> 01:45:21.090]  It's so incredible compared to all the other eye dot out there, and you're helping fund our operation.
[01:45:21.371 --> 01:45:23.152]  So that's at InfoWarsLife.com.
[01:45:23.693 --> 01:45:35.102]  See, MadeIn1776.com, InfoWarsLife.com, they just are URLs that lead you to subpages on InfoWarsStore.com to find the Made in America apparel, MadeIn1776.com.
[01:45:35.402 --> 01:45:36.984]  To find the three supplements we put out.
[01:45:37.304 --> 01:45:39.225]  We could have put out already 100, but we go slow.
[01:45:39.665 --> 01:45:40.385]  Only bringing you the best.
[01:45:40.745 --> 01:45:42.146]  You go to Infowarslife.com.
[01:45:42.526 --> 01:45:44.166]  But Infowarsstore.com will get you there.
[01:45:44.246 --> 01:45:46.607]  And that's how we fund the operation.
[01:45:46.627 --> 01:45:48.268]  So thank you all for your support.
[01:45:48.308 --> 01:45:50.549]  Becomeaprisonplanet.tv nightly news member.
[01:45:51.289 --> 01:45:51.849]  $5.95 a month.
[01:45:52.329 --> 01:45:55.350]  Get 11 memberships you can share with your username passcode.
[01:45:55.650 --> 01:45:58.251]  That just pays for the bandwidth and the cameras and the crew.
[01:45:59.632 --> 01:46:02.373]  And then it's on Roku and Boxee and a bunch of other platforms.
[01:46:02.713 --> 01:46:03.873]  Dominating those platforms.
[01:46:03.893 --> 01:46:05.494]  We're in the top 5 of all those platforms.
[01:46:06.954 --> 01:46:07.294]  I don't
[01:46:27.998 --> 01:46:31.299]  So, we need all of you to get on board with your arrows and your slings.
[01:46:31.379 --> 01:46:33.800]  So when we roll down this hill, we're going to take the enemy out.
[01:46:33.840 --> 01:46:37.101]  We're now going into offensive assault mode, ladies and gentlemen.
[01:46:37.762 --> 01:46:39.742]  And we are barbarians of truth.
[01:46:40.383 --> 01:46:41.363]  We're crazed.
[01:46:41.423 --> 01:46:42.303]  We're unapologetic.
[01:46:42.363 --> 01:46:43.524]  We foam at the mouth a little bit.
[01:46:44.497 --> 01:46:48.500]  And that's what it takes to 1776 the enemy is the eye of the tiger.
[01:46:48.560 --> 01:46:51.862]  So, Infowarsstore.com, buy your war bonds today.
[01:46:52.782 --> 01:46:54.103]  I call it mid-air refueling.
[01:46:54.223 --> 01:46:58.866]  Infowarsstore.com or call toll free 888-253-3139.
[01:46:59.026 --> 01:47:01.828]  Okay, enough of me.
[01:47:02.128 --> 01:47:03.809]  We don't have a guest until the bottom of the next hour.
[01:47:04.189 --> 01:47:05.350]  Secret Service is coming after him.
[01:47:05.370 --> 01:47:06.010]  They're going to be joining us.
[01:47:06.391 --> 01:47:08.612]  Right now, let's go to Phil in West Virginia.
[01:47:08.632 --> 01:47:09.492]  Phil, you're on the air.
[01:47:09.533 --> 01:47:09.833]  Welcome.
[01:47:11.454 --> 01:47:12.955]  Hey, good afternoon Alex.
[01:47:13.928 --> 01:47:15.809]  Nice to speak to you, first time caller.
[01:47:17.810 --> 01:47:25.914]  As far as the alternative media, I would say there isn't a media other than the alternative media.
[01:47:26.114 --> 01:47:33.698]  No, I agree, we are the real media, the emerging legitimate vacuum being filled by there being a real media, yes.
[01:47:34.719 --> 01:47:40.502]  Yeah, and I listen to talk radio, I mean, I hate to say this, but I listen to it way too much.
[01:47:41.457 --> 01:47:43.879]  But, uh, I choose to listen to you.
[01:47:45.100 --> 01:47:48.042]  And, uh, you are the tip of the spear, there ain't no doubt about that.
[01:47:48.462 --> 01:47:51.164]  But there's, uh, other ones around you, uh...
[01:47:52.890 --> 01:47:56.795]  So many good men out there.
[01:47:56.855 --> 01:47:58.697]  Listen, I go on a lot of our affiliates.
[01:47:59.158 --> 01:48:01.220]  Big ones, middle sized, small ones.
[01:48:01.640 --> 01:48:02.662]  Take like Knoxville.
[01:48:03.162 --> 01:48:05.105]  We're on a big 100,000 watt FM there.
[01:48:05.125 --> 01:48:09.129]  We're also on AM Outside Town WBCR for like 15, 16 years.
[01:48:09.169 --> 01:48:11.672]  But the one in town has top ratings.
[01:48:12.433 --> 01:48:13.734]  And I've been on their morning show.
[01:48:13.754 --> 01:48:15.215]  Those guys are smarter than I am.
[01:48:16.015 --> 01:48:27.102]  There are a lot of great hosts out there who I want to challenge those local stations to start simulcasting with video cams their show and to pay for it, have subscribers.
