[00:00:00.029 --> 00:00:01.252]  Direct from Austin.
[01:36:02.772 --> 01:36:16.677]  1997, talking to telecommunications whistleblowers about how, no, no, no, the cable boxes, the cell phones, they have chips in them with capacitors or chips that pick up microwaves and then they transmit info even when your phone's not on.
[01:36:18.538 --> 01:36:25.421]  And then we broke last year's secret 3G Intel chip gives snoops backdoor PC access even when your computer's off.
[01:36:26.511 --> 01:36:28.672]  It's energized by the microwave radiation.
[01:36:28.932 --> 01:36:30.413]  Well, what's in the New York Times today?
[01:36:30.774 --> 01:36:33.095]  NSA devises radio pathway into computers.
[01:36:33.995 --> 01:36:37.517]  And guess what is accessing your computers with these chips?
[01:36:37.557 --> 01:36:44.621]  But this article is a whitewash, claiming they put it at the factory with pre-orders to 100,000 people they wanted to watch.
[01:36:44.782 --> 01:36:45.862]  Oh, it's just for them.
[01:36:46.483 --> 01:36:50.105]  See how they're doling out the lies, titrating the dose of poison?
[01:36:50.985 --> 01:36:57.327]  This is total criminal, organized crime rebellion by the ruling technocratic elite.
[01:36:57.427 --> 01:36:59.908]  This is a thousand times bigger than the Manhattan Project.
[01:37:00.268 --> 01:37:04.710]  It's system-wide, trying to create an artificial reality to forcibly insert us into it.
[01:37:05.190 --> 01:37:08.151]  Now, Dr. Nick Begich, I want A. Do you agree with that analysis?
[01:37:08.211 --> 01:37:14.254]  B. Give us the state of the world, who these people are, just your professor as well, obviously.
[01:37:14.294 --> 01:37:17.455]  Give us the large view, then break down what's happening.
[01:37:18.015 --> 01:37:21.538]  And where you see this battle for humanity and how serious this is?
[01:37:22.118 --> 01:37:23.179]  Well, it really is.
[01:37:23.759 --> 01:37:31.404]  I think most of it's driven by fear from the elite of people really waking up to what we're potentially capable of.
[01:37:31.485 --> 01:37:33.326]  This is something that most of the world
[01:37:34.162 --> 01:37:35.383]  Fails to recognize.
[01:37:36.103 --> 01:37:38.684]  We followed it, as you say, 20-25 years.
[01:37:38.724 --> 01:37:42.106]  We followed the change in technology and sort of the shift to technology.
[01:37:42.687 --> 01:37:47.569]  And so much of what was supposed to happen in this particular period in our history has not happened.
[01:37:47.589 --> 01:37:56.794]  You know, the promises of the 1960s to working people that would work less hours in a work week, live a much higher standard of
[01:37:57.274 --> 01:37:58.715]  All that is myth.
[01:37:59.155 --> 01:38:06.479]  There's a very small percentage of the population that have achieved that, and usually and ultimately on the backs of the masses.
[01:38:06.699 --> 01:38:19.245]  And even in the United States where the happy talk about an improving economy escapes most Americans, because most Americans are sitting at a level of income that was much less than they were years ago in terms of real dollars.
[01:38:19.285 --> 01:38:23.027]  When you look at the bigger picture from the standpoint of controls,
[01:38:23.847 --> 01:38:26.269]  That's what we've been reporting on for years.
[01:38:26.309 --> 01:38:31.933]  How technology can either serve us or work against us and unfortunately it has really worked against us.
[01:38:31.973 --> 01:38:49.484]  When you think about massive data collection, the books we've published in the past, Angels Don't Play This Harp, that people got a lot of information from, but one of the more important books that people kind of ignored and maybe it was the title, It's Earth Rising, The Revolution, but it's on all of these technologies that are coming out now.
[01:38:49.564 --> 01:38:50.385]  We wrote it in 1999 and in 2000.
[01:38:53.907 --> 01:39:09.614]  But the surveillance society, the idea of using not just to monitor activity, but then to utilize these very same electronic systems to modify behavior over large populations, utilizing the very mediums that we depend on as sort of the vehicle for accomplishing that.
[01:39:10.194 --> 01:39:19.979]  And, you know, when we get into the whole mind effects issues, what's modern propaganda really mean, it's way more than just the information provided and the way it's framed.
[01:39:21.280 --> 01:39:22.442]  There's a lot more going on.
[01:39:22.522 --> 01:39:37.942]  Just when you watch a television broadcast, on most television broadcasts, kind of commercial viewing, the kinds of propaganda that's obvious, what isn't so obvious is just the manipulation of the light signal can put someone in a very...
[01:39:38.722 --> 01:39:38.903]  I don't
[01:40:00.063 --> 01:40:09.707]  Look at the average person's viewing time, the time in which we're entertained, and it's a significant amount of diversion from what is really important.
[01:40:09.727 --> 01:40:15.089]  Like you said, in California, people are more interested in Justin Bieber than they are about what's going on in their own coastline.
[01:40:15.950 --> 01:40:18.230]  All of that, I think, is by design.
[01:40:18.611 --> 01:40:26.514]  And at the same time, when you look back historically at some of the things that were discovered, particularly about our potential as human beings,
[01:40:27.394 --> 01:40:31.717]  This became the greatest threat, I think, to government organizations.
[01:40:32.118 --> 01:40:43.385]  But just kind of looking at the broader picture from the standpoint of resources, energy, the big issues in the news all the time, the idea of scarcity on the planet, I don't agree with that.
[01:40:43.465 --> 01:40:50.530]  I think this planet is abundant in what it has to offer humanity and what humanity has to offer this planet.
[01:40:50.590 --> 01:40:51.571]  We're stewards.
[01:40:51.851 --> 01:40:53.352]  We're not applying that very well.
[01:40:54.753 --> 01:40:56.475]  And I think the elite is afraid.
[01:40:56.595 --> 01:41:02.402]  I mean, these greater systems of control are a reflection of fear of the average person within a population.
[01:41:04.395 --> 01:41:04.995]  I agree with you.
[01:41:05.015 --> 01:41:06.156]  What about Big Picture?
[01:41:06.216 --> 01:41:25.603]  Because they brag, Ray Kurzweil, all of them, that the head of Google Technology Development, that they're going to be merging with machines, that we'll be like bugs compared to them in the future, and then you see that they are using our money when we buy a car, buy a phone, whatever, to make us pay for hijacking technology to tax and
[01:41:26.303 --> 01:41:43.698]  Tracas and traces if we have a cultural awakening to this and a backlash They'll have to remove it, but we have to admit It's going on first to be able to do that right and when you think about a controlled and directed society You know the idea of microcircuits in computers, and you'll remember this Alex.
[01:41:43.778 --> 01:41:48.041]  You know 10 15 years ago There was a big concern about the V chip.
[01:41:48.101 --> 01:41:49.563]  You know what they were going to put in computers.
[01:41:49.583 --> 01:41:49.683]  Well.
[01:41:49.703 --> 01:41:50.023]  They did
[01:41:51.063 --> 01:41:51.904]  It's in all of them.
[01:41:52.284 --> 01:41:55.185]  There's a back door in every electronic system on the planet.
[01:41:55.645 --> 01:42:06.049]  If you can transmit it electromagnetically, I don't care whether it's power grids, the internet, television, radio, you can piggyback signals on and you can monitor signals.
[01:42:06.169 --> 01:42:14.152]  And that's the old signal intelligence regime really emerging in the early part of the last century with the very invention of radio.
[01:42:14.292 --> 01:42:19.134]  But the fact is, all electronic communications have been tracked and monitored and cataloged.
[01:42:19.534 --> 01:42:23.776]  The problem has always been, once you have all this data, how do you sort it?
[01:42:23.836 --> 01:42:27.118]  So now they're giving it to supercomputers that they believe can actually tell the future.
[01:42:27.878 --> 01:42:29.639]  And I've said that for over a decade now.
[01:42:29.679 --> 01:42:32.540]  They admit that that's actually what they're able to do in mass movements.
[01:42:32.880 --> 01:42:34.921]  So we have to get outside of our routines.
[01:42:34.961 --> 01:42:38.543]  We have to, not just so they can't track us, to change the paradigm.
[01:42:38.803 --> 01:42:44.446]  They're trying to model the paradigm, then add stimuli into it to manipulate the paradigm.
[01:42:44.686 --> 01:42:46.287]  That's why they want to be able to gauge us,
[01:42:46.787 --> 01:42:46.887]  Yes.
[01:43:06.583 --> 01:43:07.945]  Uh, to hypnotize somebody.
[01:43:08.326 --> 01:43:11.290]  I pointed that out, people said it wasn't real.
[01:43:11.631 --> 01:43:21.606]  Or data over power lines, where now I've confirmed with engineers, the government can have power into your house, interface with chips that are in the new appliances to track what you're doing.
[01:43:21.806 --> 01:43:25.330]  And people go, oh, Alex, the electricity isn't spying on us.
[01:43:25.670 --> 01:43:27.152]  They are so ignorant.
[01:43:27.172 --> 01:43:35.882]  It's like people, when I first covered spider goats 15 years ago, would come up to me on the street and say, you're a liar, even when it was in CBS News, part spider, part goat.
[01:43:36.222 --> 01:43:38.905]  I mean, people really need to realize we're not in 1955.
[01:43:41.252 --> 01:43:45.593]  Right, you know, the idea of technology is way ahead of where we really think it is.
[01:43:45.633 --> 01:43:55.255]  When you think about supercomputers, which I believe the intelligence agencies actually have some versions of these, but the difference, let me tell you the difference when you think about computing power.
[01:43:55.275 --> 01:44:05.317]  If you look at a modern supercomputer as we think about them, not the quantum computers that are coming, but a supercomputer by comparison,
[01:44:06.057 --> 01:44:10.400]  A quantum computer, which is the direction which NSA and others are headed, may be already there.
[01:44:11.081 --> 01:44:12.882]  This will increase computing time.
[01:44:12.922 --> 01:44:21.127]  What all the people on the planet working with hand calculators for making a calculation every five seconds for 60 hours.
[01:44:21.627 --> 01:44:22.308]  You know, that's a lot.
[01:44:22.348 --> 01:44:24.689]  That's what a modern supercomputer can do in a second.
[01:44:25.290 --> 01:44:31.554]  A quantum computer can do what that supercomputer can do in a trillion years.
[01:44:32.762 --> 01:44:35.266]  Now think about this from a standpoint of scale.
[01:44:35.306 --> 01:44:41.376]  What that means is that every encryption system on the planet with quantum computers are gone.
[01:44:41.856 --> 01:44:47.165]  The idea of cataloging and organizing all of the information that's been cataloged and stored.
[01:44:47.185 --> 01:44:47.806]  So think about
[01:44:48.406 --> 01:45:06.286]  A supercomputer of this size, a quantum computer, just rolling out in a few seconds, grabbing every bit of information on the planet that's been stored in any system and collating it in a way that gives you absolute resolution and transparency over every human being that's ever made an electronic footprint.
[01:45:06.346 --> 01:45:08.369]  And the Pentagon calls that their map of the world.
[01:45:09.156 --> 01:45:12.818]  Yeah, now think about it from this perspective, and there was a PBS special on it.
[01:45:12.838 --> 01:45:28.064]  When you look at the internet as kind of the worldwide mind of the 21st century, at least the beginning of it, the predictions as we go forward is that we'll have a wireless worldwide mind that'll connect every conscious, intelligent human being together.
[01:45:28.624 --> 01:45:32.348]  Without the networks, without the hardware that we're familiar with.
[01:45:32.888 --> 01:45:39.554]  This is something I think already occurs by nature, by the way we're created as human beings.
[01:45:39.955 --> 01:45:43.498]  But here's man looking to override that system.
[01:45:43.538 --> 01:45:51.165]  And I think that's been really the root of a lot of the work that's been done in discovering sort of what human consciousness is and how to manipulate and control it.
[01:45:51.365 --> 01:46:09.252]  Yeah, let's talk about epigenetics and things for people that don't know, where they take ten generations of chickens that have never been outside, inside a building, then they start projecting clouds, a plane, a kite, the chickens don't run, they've never seen a hawk, but when they see a hawk, ten generations down they run, that's epigenetics, or what they think is 96% junk isn't.
[01:46:11.053 --> 01:46:16.015]  It's actually coding of all the race memories of the humans before us.
[01:46:16.435 --> 01:46:17.495]  That's now been proven.
[01:46:17.975 --> 01:46:19.576]  I think this is going to backfire.
[01:46:19.596 --> 01:46:26.298]  When they jack everybody into this, that group collective is going to overpower no matter what these computers do.
[01:46:27.078 --> 01:46:30.459]  And that's why I think that's just one of the wild cards in this whole situation.
[01:46:31.232 --> 01:46:46.922]  Right, well, you know, I mean, I know, you know, from a philosophical background, I believe absolutely that we're created in the image of a creator, which, you know, when you think about that, when you contemplate that, what suppresses our ability to function that way then?
[01:46:47.754 --> 01:47:03.931]  You know, and it's this idea of creating a constant environment of fear and worry, which the elite have done sufficiently, so that people's higher states of awareness, higher states of consciousness, your rational thinking, cannot occur in a state of constant fear.
[01:47:03.971 --> 01:47:09.757]  You can look at an EEG that measures brainwaves, and you can look at that brainwave activity over any of the negative emotions.
[01:47:10.237 --> 01:47:10.618]  Thank you.
[01:47:26.171 --> 01:47:28.393]  Function at your creative level.
[01:47:28.433 --> 01:47:36.598]  When you look at what happens in states of love, compassion, empathy, you get very rhythmic patterns that are associated with higher order thinking.
[01:47:36.979 --> 01:47:51.509]  Both hemispheres, both sides of the brain begin to work together, which stimulate the analytical and the creative, which starts to create solutions and observations and perceptions of the world that are quite different when you're really being pressed, programmed.
[01:47:51.529 --> 01:47:52.930]  You're not watching the television,
[01:47:54.330 --> 01:47:56.852]  You're part of that programming and the way this whole system evolves.
[01:47:56.872 --> 01:48:11.579]  I was about to say, I mean, look at all the studies coming out where the television makes other areas of the brain smaller and less gray matter, but the cerebral cortex becomes thicker, but actually a lot dumber because it's designed now to just respond.
[01:48:11.979 --> 01:48:13.920]  It gets bigger while everything else gets smaller.
[01:48:14.200 --> 01:48:17.262]  When it's supposed to actually get smaller, everything else gets thicker.
[01:48:17.742 --> 01:48:26.070]  To then have the brain communicate together, that's the opposite of what we would want to, you know, do, is what they're actually creating.
[01:48:26.110 --> 01:48:30.434]  And as you know, they knew in the 50s in studies what the television was doing.
[01:48:30.714 --> 01:48:37.280]  That's why these people grown up in front of televisions, they don't have brains that can ever really do anything but be spectators.
[01:48:37.600 --> 01:48:39.582]  They are really kind of zombies.
[01:48:39.962 --> 01:48:41.404]  Is there any way to reverse that?
[01:48:41.444 --> 01:48:42.505]  These people are brain damaged.
[01:48:42.904 --> 01:48:44.145]  Yeah, absolutely.
[01:48:45.167 --> 01:48:47.930]  First of all, I know it's difficult for people to do it.
[01:48:47.970 --> 01:48:49.311]  I did it three and a half years ago.
[01:48:49.331 --> 01:48:57.180]  I just turned it off, you know, and accept programming on a really limited basis, which is more initiated by me rather than thrown at me.
[01:48:57.220 --> 01:49:01.645]  But the other thing is, there's a lot of things you can do to enhance your human performance at Earth Pulse.
[01:49:02.245 --> 01:49:02.685]  Thank you.
[01:49:19.812 --> 01:49:22.714]  I call it intellectual pollution, you know, really it is.
[01:49:23.835 --> 01:49:24.795]  But you can do things.
[01:49:25.055 --> 01:49:27.977]  You can enhance human performance in ways that are quite profound.
[01:49:28.037 --> 01:49:41.225]  In fact, I think when I look back on the mind effects programs of the CIA and others going back into the 1950s, the real discovery wasn't about sort of how to create the Manchurian candidate, although they figured that out too.
[01:49:41.265 --> 01:49:44.827]  There's a lot of work on that that you've talked about, I've talked about in the past.
[01:49:45.547 --> 01:50:01.817]  But more importantly, and more fearfully for government agencies doing the research, was that every human being, every single soul on the planet, had this unique capability that if it could be harnessed, if it could be triggered, it makes us all very, very powerful.
[01:50:01.857 --> 01:50:07.721]  That's why they dropped the LSD and hallucinogens, because it wasn't controlling people, it was brain boosting them.
[01:50:08.570 --> 01:50:08.810]  Right.
[01:50:09.051 --> 01:50:17.842]  And when you look at all of it, you know, the research that was done, what they discovered were these anomalous human capabilities that would squirt out or pop out in some unexplained way.
[01:50:18.503 --> 01:50:23.470]  And then what was realized is that every human being could reach these states of awareness.
[01:50:23.490 --> 01:50:23.550]  Yes.
[01:50:47.455 --> 01:50:50.977]  Remember or recognize this hidden capability that each of us have.
[01:51:08.767 --> 01:51:30.831]  Is that, is that the, the, the, not the lust or even the seduction, because those are the wrong words, but the wondrousness of embracing goodness is such a draw, especially in such a dark culture, that there's an inner rebellion by the brain and the soul itself and a hundredth monkey syndrome, for those that don't know, you might tell them what that is.
[01:51:31.636 --> 01:51:37.440]  Yeah, you know, you reach a certain level of things and they sort of collapse.
[01:51:37.480 --> 01:51:40.662]  I mean, think about the revolution in Eastern Europe in the 90s.
[01:51:40.682 --> 01:51:44.004]  You know, you couldn't really pin down leadership, although there was some leadership around.
[01:51:44.464 --> 01:51:50.248]  It was a spontaneous recognition of change and it occurred very rapidly and very swiftly.
[01:51:50.348 --> 01:51:54.671]  I think the same thing can happen in terms of how people become more aware.
[01:51:55.471 --> 01:51:58.713]  Scientists from within the programs, many of them do have these
[01:51:59.794 --> 01:51:59.894]  Yes.
[01:52:19.322 --> 01:52:30.426]  And what happens is people change their mind, they change their view of reality, and good people are throughout all of these organizations come into some state of awareness and begin to turn that knowledge a different direction.
[01:52:30.967 --> 01:52:42.211]  I think that's the fifth column of the next revolution, the revolution of consciousness, where we step into who we are, begin to take control of our governments in the way our founding fathers intended.
[01:52:42.771 --> 01:52:56.254]  As self-actualizing human beings that recognize our connection to one another in a profound way, in a way that only when we recognize our role in this world as stewards can we truly evolve.
[01:52:56.454 --> 01:52:57.514]  And I think that's what's going on.
[01:52:57.534 --> 01:53:08.517]  We've got to let go of the fear, we've got to recognize what we are, begin to look at the technologies that can help us advance, but at the same time recognize skeptically the direction we're headed.
[01:53:08.917 --> 01:53:26.790]  Well, there's no doubt if you watch movies like V for Vendetta, they kind of create archetypal images of how authoritarianism really works, where the government's surveilling the public and knows that they're incredibly unpopular, and, you know, they say, more fear, turn up the fear, you see all this scary news, but the government will save you, don't worry.
[01:53:27.310 --> 01:53:30.973]  I've never been a fear monger, but some people that are in fear misunderstand what I'm doing.
[01:53:31.073 --> 01:53:36.036]  I'm saying, look at the danger of the tyrants, look at what they do, look at what they create.
[01:53:36.137 --> 01:53:39.539]  We should not be afraid of letting them run things.
[01:53:40.019 --> 01:53:43.202]  You shouldn't be afraid of standing up to them.
[01:53:43.482 --> 01:53:45.223]  You should be afraid of not standing up.
[01:53:45.583 --> 01:53:51.187]  And then once people get empowered, they realize how much power they have, then they're through the fear.
[01:53:51.208 --> 01:53:54.310]  And I think that's why I've been unintentionally very effective.
[01:53:54.790 --> 01:54:02.993]  Is that in my kind of mania or hysteria sometimes, because I am concerned, I'm able to shake people out of their comfort zone.
[01:54:03.013 --> 01:54:03.753]  What do you say to that?
[01:54:04.293 --> 01:54:05.614]  I think that's exactly right.
[01:54:05.634 --> 01:54:08.055]  You know, people are, all of us, fall into a stupor.
[01:54:08.075 --> 01:54:11.316]  You know, we fall into our routines and it does take that.
[01:54:12.016 --> 01:54:15.961]  That's why we have this spread of emotions, you know, from one end of the spectrum to the other.
[01:54:16.562 --> 01:54:24.450]  It is what we are as human beings, how we express ourselves, how we rise to our own energy, and you can't do it in a neutral position.
[01:54:24.471 --> 01:54:30.097]  I've always appreciated the fact that this is the kind of information that stimulates people to think again.
[01:54:30.137 --> 01:54:30.858]  The first step in
[01:54:31.278 --> 01:54:31.918]  Thank you.
[01:54:55.731 --> 01:54:56.071]  That's all up.
[01:54:56.211 --> 01:54:58.552]  Everyone that's got a little bit of hair remembers this.
[01:54:58.592 --> 01:55:02.633]  You know, it's in the tough times that you become the strongest human that you are.
[01:55:02.673 --> 01:55:05.994]  And that's where we are as a country, where we are as a world right now.
[01:55:06.474 --> 01:55:07.714]  At that doorway.
[01:55:08.014 --> 01:55:08.434]  That's right.
[01:55:08.454 --> 01:55:09.795]  Let me raise this point.
[01:55:09.815 --> 01:55:13.156]  It's an Elizabeth Rentner article on InfoWars.com.
[01:55:13.456 --> 01:55:14.476]  Paradigm change.
[01:55:15.316 --> 01:55:18.017]  British docs turn to prescribing books for depression.
[01:55:18.377 --> 01:55:19.878]  Boston Globes reporting on it.
[01:55:19.938 --> 01:55:21.098]  Raw Stories reporting on it.
[01:55:21.938 --> 01:55:39.649]  Uh, Natural Society, uh, first reported on it, but the issue here is that I talk to the doctors, the scientists, you name it, and they're like, look, yeah, no, Big Pharma runs things, they want to suppress humanity, uh, we know that the prescription psychotropics are really bad for most people, we know reading a book or St.
[01:55:39.709 --> 01:55:43.351]  John's Wort is better, and they're just starting to rebel everywhere.
[01:55:44.111 --> 01:55:48.618]  And learning that Big Pharma and the regulators don't have all the power.
[01:55:48.938 --> 01:55:53.785]  They want to fully take over medicine because they know MD medicine is starting to wake up.
[01:55:54.085 --> 01:56:00.715]  The fact that all this tyranny is coming in is a desperate action by the jail guards to keep us chained to the oars.
[01:56:01.627 --> 01:56:09.277]  Well, and this is important, because when you think about socialized medicine, friends of mine in Europe, you know, talk to me about it all the time.
[01:56:09.337 --> 01:56:12.622]  Recently, a friend lost a father to cancer.
[01:56:13.403 --> 01:56:18.730]  Well, because she might genetically be predisposed, she's required to keep her insurance.
[01:56:19.551 --> 01:56:22.332]  To go ahead and get screened for cancer.
[01:56:22.372 --> 01:56:26.994]  Now, you know, it's kind of an invasive thing, but government has your whole record, all of your family's record.
[01:56:27.595 --> 01:56:31.596]  They can't even protect that record, incidentally, which no one's talking much about right now.
[01:56:31.677 --> 01:56:41.301]  But the reality is, they then dictate what becomes the PDR, what is the physician's desk reference of cures, and nothing else is permitted.
[01:56:43.021 --> 01:56:45.362]  It's really, it's again a Trojan horse.
[01:56:45.382 --> 01:56:54.225]  It gets you sucked into a system that's a system of death when you compare what's happening in the United States in medical issues compared to the amount of money we spend.
[01:56:54.245 --> 01:56:56.305]  You know, this is a death trap in this country.
[01:56:56.686 --> 01:57:07.149]  The reality is the kind of accountability that needs to happen in medicine didn't happen and the big issue should have been that no pharmaceutical should be sold in the United States for more than it sells in
[01:57:08.029 --> 01:57:08.409]  I think so.
[01:57:27.151 --> 01:57:31.174]  Shouldn't be allowed any more than alcohol on television is allowed in most venues.
[01:57:31.614 --> 01:57:41.121]  The reality is that the industry spends 60% of the money is on those prescription drugs when you look at pharma across the United States from all forms of healthcare.
[01:57:42.022 --> 01:57:42.902]  That's the problem.
[01:57:43.203 --> 01:57:47.685]  When you look at centralized billing and collections, no one wants to share the data.
[01:57:48.065 --> 01:57:57.070]  If you shared the data, you could simplify the insurance claims and actually share it in a way that you could utilize it for your own health protection.
[01:57:57.090 --> 01:57:59.391]  The fact is, we've done this upside down.
[01:57:59.451 --> 01:58:02.192]  Instead, we've given more power to insurance companies.
[01:58:02.232 --> 01:58:03.413]  We've given more power to pharma.
[01:58:03.433 --> 01:58:07.115]  We've given more power to the so-called Western system of medicine.
[01:58:07.755 --> 01:58:11.517]  Which, in my view, is greatly flawed, unless you're breaking bones.
[01:58:11.957 --> 01:58:17.380]  The reality is, we need more individual control of our healthcare, not more government control of our healthcare.
[01:58:17.420 --> 01:58:22.883]  We need more individual control of every aspect of our lives, and we have exactly the opposite happening.
[01:58:23.163 --> 01:58:25.204]  All right, Dr. Begich, we've got 20 more minutes with you.
[01:58:25.304 --> 01:58:33.929]  I want to get into who the globalists are from your deep research, what their endgame plan is, if we don't stop them, and what in your gut you really think is going to happen in the future.
[01:58:34.250 --> 01:58:37.451]  Because we're living in a fantastic science fiction movie.
[01:58:37.832 --> 01:58:39.633]  The establishment wants to make it dystopic.
[01:58:40.153 --> 01:58:42.414]  We want to make it liberty-empowered.
[01:58:42.795 --> 01:58:44.516]  We're going to be right back in the third hour.
[01:58:44.536 --> 01:58:44.956]  Stay with us.
[01:58:49.463 --> 01:58:53.446]  This is GCN, the Genesis Communications Radio Network.
[01:58:56.769 --> 01:58:57.629]  The facts are in.
[01:58:57.809 --> 01:58:58.950]  The studies are legion.
[01:58:59.211 --> 01:59:06.576]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[01:59:06.716 --> 01:59:10.199]  So why are the social engineers adding it to the water?
[01:59:10.539 --> 01:59:10.939]  Simple.
[01:59:11.120 --> 01:59:15.483]  Dumb down the host population that the parasitic technocracy is feeding on.
[01:59:15.823 --> 01:59:21.289]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[01:59:21.549 --> 01:59:26.914]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation.
[01:59:27.094 --> 01:59:37.605]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[01:59:37.885 --> 01:59:39.707]  Let's take a stand against the globalist.
[01:59:39.827 --> 01:59:42.128]  By blocking their poisons with fluoride shield.
[01:59:42.448 --> 01:59:44.288]  I use fluoride shield every day.
[01:59:44.609 --> 01:59:49.890]  Secure your fluoride shield and other pioneering formulations at InfoWarsLife.com today.
[01:59:50.150 --> 01:59:54.412]  Let's start cleansing our bodies now and support the Info War at the same time.
[01:59:54.552 --> 01:59:56.432]  That's InfoWarsLife.com.
[01:59:59.753 --> 02:00:01.714]  Waging war on corruption.
[02:00:02.134 --> 02:00:04.935]  Alex Jones on the GCM Radio Network.
[02:00:11.690 --> 02:00:12.330]  Big Brother.
[02:00:12.991 --> 02:00:14.011]  Mainstream media.
[02:00:14.772 --> 02:00:15.852]  Government cover-ups.
[02:00:16.533 --> 02:00:17.333]  You want answers?
[02:00:18.094 --> 02:00:19.074]  Well, so does he.
[02:00:19.655 --> 02:00:23.257]  He's Alex Jones on the GCN Radio Network.
[02:00:23.837 --> 02:00:27.940]  And now, live from Austin, Texas, Alex Jones.
[02:00:28.740 --> 02:00:38.106]  Dr. Begich, we've got a long segment coming up after this quick one, but I wanted in this short segment to get your take on the NSA revelations, but also federal court, the Supreme Court,
[02:00:38.966 --> 02:00:42.835]  Cutting net neutrality rules and the FCC is actually being the good guy here.
[02:00:44.102 --> 02:00:46.464]  Saying, look, everybody pays for their web.
[02:00:47.424 --> 02:00:49.085]  These companies are making money hand over fist.
[02:00:50.786 --> 02:00:54.749]  These companies are going to try to charge you to get to sites they don't want you to get to.
[02:00:55.509 --> 02:00:57.431]  This is going to be a great way to censor things.
[02:00:58.371 --> 02:01:03.735]  This is really outrageous because the very nature of the web has been designed to be open and free flowing.
[02:01:03.795 --> 02:01:10.959]  And we already saw the NSA and Cyber Command try to take over the web last year, as Wired Magazine reported, and basically end it.
[02:01:11.400 --> 02:01:13.101]  This is the internet kill switch
[02:01:13.701 --> 02:01:15.782]  Selectively by stealth.
[02:01:15.862 --> 02:01:18.604]  In fact, we should do an article on that, breaking that down.
[02:01:19.365 --> 02:01:28.470]  But it really shows how they proposed last year, Chinese-style net censorship, net IDs, to track, trace, and tax it, and ultimately gut it.
[02:01:28.930 --> 02:01:32.392]  I just don't see them succeeding in this now that the genie's out of the bottle.
[02:01:33.353 --> 02:01:34.934]  Well, it's more difficult.
[02:01:34.994 --> 02:01:42.899]  Certainly, you can't do it in an overt way, but I would say this, is that if anyone ever expects that the system's going to be free of surveillance,
[02:01:44.809 --> 02:01:48.291]  Unless there's a total revolution in this country, the answer is going to be it's not.
[02:01:49.691 --> 02:01:57.415]  The reality is all of these systems for decades have been targeted as a way to control populations.
[02:01:58.155 --> 02:02:03.757]  The only thing that's changed is the resolution, our ability to do this at a finer and finer and finer screen.
[02:02:04.217 --> 02:02:05.678]  And every time they get caught,
[02:02:06.318 --> 02:02:16.563]  What happens, and you know this, they change the name of the program, they shift it to another agency, or maybe they offload it to another third country that does the work for us, you know, or some third party.
[02:02:16.583 --> 02:02:22.285]  A lot of it's then pushed down into the corporate world, which is not subject to the Freedom of Information Act.
[02:02:22.325 --> 02:02:27.107]  You can't get the information if you shove it down deep enough into corporations.
[02:02:27.628 --> 02:02:28.968]  This is what's going on.
[02:02:29.008 --> 02:02:32.570]  When you look at it as a fragmented system, it doesn't make a lot of sense, but
[02:02:33.150 --> 02:02:36.011]  Connecting the dots, as you say, is really the heart of it.
[02:02:37.572 --> 02:02:38.452]  Nobody does that.
[02:02:38.472 --> 02:02:43.895]  I mean, the big media, the mainstream media, don't have an interest in it because it's not about keeping an informed public.
[02:02:43.915 --> 02:02:45.496]  It's about keeping a controlled public.
[02:02:45.516 --> 02:02:51.458]  You know, and this is the difference between sort of the drift and the First Amendment rights in the way people perceive them.
[02:02:51.478 --> 02:02:52.319]  And this, again, is subtle.
[02:02:52.679 --> 02:02:56.160]  You know, people think freedom of speech is saying whatever you want, whenever you want.
[02:02:56.200 --> 02:02:57.241]  Well, that's a big part of it.
[02:02:57.261 --> 02:03:02.203]  The most important part of freedom of speech from our founding fathers was an informed public.
[02:03:02.783 --> 02:03:09.847]  So that we can make the kind of decisions collectively to drive our democratic republic in a way that was quite unique in the world.
[02:03:10.288 --> 02:03:13.169]  We've lost that sense of media and what's important to us.
[02:03:13.630 --> 02:03:18.172]  And these are the programs, Alex's and others, that at least give us a fighting chance.
[02:03:18.232 --> 02:03:22.315]  Unfortunately, a large segment of the population still plugs in and listens.
[02:03:22.995 --> 02:03:24.076]  But those are the activists.
[02:03:24.276 --> 02:03:28.238]  All of those listening to this broadcast tend to be activist populations.
[02:03:28.899 --> 02:03:29.539]  Do something.
[02:03:30.231 --> 02:03:31.392]  Do a little something.
[02:03:31.452 --> 02:03:33.033]  Don't just listen to the program.
[02:03:33.573 --> 02:03:34.914]  Send a postcard to someone.
[02:03:34.974 --> 02:03:37.436]  Get other people involved in what you're learning.
[02:03:37.876 --> 02:03:39.197]  And that's the way change happens.
[02:03:39.257 --> 02:03:40.738]  It's through first-step education.
[02:03:40.818 --> 02:03:43.580]  Once people are aware, it will happen.
[02:03:43.680 --> 02:03:47.302]  And this is where the right and the left will come around full circle and shake hands.
[02:03:47.382 --> 02:03:51.245]  Because without a basic sense of freedom and liberty, I don't care where you come from.
