[00:00:03.924 --> 00:00:04.685]  I don't know.
[00:45:51.425 --> 00:45:59.508]  And then you'll riot for more communism and things will get worse and worse like China and like Russia until you wake up and stop letting these bankers manipulate you.
[00:45:59.828 --> 00:46:01.449]  And you mainline conservatives, man.
[00:46:02.830 --> 00:46:06.611]  The fact, just type in, search web not news.
[00:46:07.492 --> 00:46:08.292]  News won't find it.
[00:46:09.473 --> 00:46:10.753]  Click the news tab up at the top.
[00:46:11.453 --> 00:46:11.914]  Click web.
[00:46:12.534 --> 00:46:15.395]  Just type in Newsweek says get rid of the Constitution.
[00:46:16.115 --> 00:46:17.936]  So Newsweek says get rid of the Constitution.
[00:46:18.316 --> 00:46:20.937]  And it shows the Constitution being shredded and says is it outdated?
[00:46:21.417 --> 00:46:22.938]  And it's just like case for killing granny.
[00:46:22.978 --> 00:46:25.279]  They said yeah we got death panels we're gonna murder your grandmother.
[00:46:26.259 --> 00:46:27.781]  Bill Gates, what did Bill Gates say last year?
[00:46:27.801 --> 00:46:32.384]  He said, you can hire 10 teachers if we just don't give grandma treatment in our last few years of life.
[00:46:32.785 --> 00:46:33.845]  And the teachers all clapped.
[00:46:34.266 --> 00:46:34.866]  You idiots!
[00:46:35.167 --> 00:46:41.131]  The same predatory system that'll kill a grandma and tell you you're gonna get a job because you killed somebody is gonna screw you too!
[00:46:41.992 --> 00:46:42.412]  There it is.
[00:46:44.474 --> 00:46:46.236]  Newsweek says get rid of the Constitution.
[00:46:47.236 --> 00:46:49.038]  Just add Infowars.com to the end of it.
[00:46:51.752 --> 00:46:52.312]  Doesn't matter.
[00:46:52.332 --> 00:46:53.753]  I'm trying to do it on the road, what I do.
[00:46:54.013 --> 00:46:55.233]  We just gotta put a printer on here.
[00:46:55.833 --> 00:47:00.575]  And then I can actually, um... I know what, the crew up there, if they can find it, can put it up.
[00:47:01.235 --> 00:47:02.095]  I don't see it here.
[00:47:03.195 --> 00:47:03.916]  Maybe it was time.
[00:47:03.936 --> 00:47:05.676]  I know it was both of them wrote articles about it.
[00:47:06.556 --> 00:47:07.597]  And it's burning up in here.
[00:47:07.617 --> 00:47:10.858]  Alright, let's do a test and see if it's too loud.
[00:47:10.918 --> 00:47:12.318]  It takes a long time to cool it down, doesn't it?
[00:47:12.798 --> 00:47:14.119]  Now that it's gotten so hot, it won't matter.
[00:47:15.599 --> 00:47:16.539]  It doesn't matter.
[00:47:17.080 --> 00:47:18.020]  Everybody's seen those articles.
[00:47:19.205 --> 00:47:19.386]  Now.
[00:47:20.071 --> 00:47:20.816]  Or click on images.
[00:47:21.159 --> 00:47:21.763]  That may bring it up.
[00:47:23.405 --> 00:47:24.286]  Listen to me.
[00:47:24.706 --> 00:47:25.527]  Listen to me.
[00:47:25.607 --> 00:47:29.010]  The left-right system is a way to play us off against each other.
[00:47:29.310 --> 00:47:35.296]  Instead of us being about ideas, we're about race, or religion, or what political football team we're in.
[00:47:35.616 --> 00:47:38.418]  Dallas Cowboys, Redskins, Coke, Pepsi, Ford, Chevy.
[00:47:38.899 --> 00:47:39.699]  Get out of that.
[00:47:40.000 --> 00:47:41.061]  Get outside the box.
[00:47:41.101 --> 00:47:42.182]  Get more sophisticated.
[00:47:42.742 --> 00:47:48.167]  We're fighting monopoly men who use government regulation to shut down their competition.
[00:47:48.547 --> 00:47:48.907]  There it is.
[00:47:48.988 --> 00:47:49.328]  You found it.
[00:47:51.237 --> 00:47:51.677]  There it is.
[00:47:51.817 --> 00:47:52.998]  Does it still matter?
[00:47:53.619 --> 00:47:58.263]  And it shows the Constitution being shredded right there.
[00:47:59.023 --> 00:48:05.108]  And then it goes in to basically say, if we get rid of it, it'll fix everything.
[00:48:05.609 --> 00:48:05.869]  Thank you.
[00:48:08.729 --> 00:48:09.910]  This is big what we're doing.
[00:48:10.191 --> 00:48:11.632]  This is big what we're launching.
[00:48:12.173 --> 00:48:12.954]  This is big.
[00:48:13.375 --> 00:48:15.597]  We're going to get this video posted to our YouTube channel.
[00:48:15.637 --> 00:48:18.020]  It's streaming right now at PrisonPlanet.tv.
[00:48:18.361 --> 00:48:20.303]  We've got the audio stream up at InfoWars.com.
[00:48:20.323 --> 00:48:21.725]  We're streaming it on JustinTV.
[00:48:22.666 --> 00:48:25.189]  I am going to... History's happening right now.
[00:48:25.830 --> 00:48:27.091]  And I am going to turn it loose.
[00:48:27.992 --> 00:48:28.813]  Richard at the InfoWars.
[00:48:43.303 --> 00:48:46.924]  Richard at Infowars.com is one place you can send emails.
[00:48:46.944 --> 00:48:48.285]  You can send them to Kurt Nemo.
[00:48:48.725 --> 00:48:52.886]  We're going to start posting where different in the Fed protests are happening around the country.
[00:48:53.126 --> 00:48:54.127]  Just like Paul Revere.
[00:48:54.527 --> 00:48:56.167]  Don't wait for orders from headquarters.
[00:48:56.208 --> 00:48:57.128]  Go to the sound of the guns.
[00:48:57.548 --> 00:49:00.789]  You are the 21st century Paul Revere.
[00:49:01.069 --> 00:49:03.150]  The globalists are running a giant scion.
[00:49:03.370 --> 00:49:05.111]  They've triggered our economic implosion.
[00:49:05.491 --> 00:49:08.892]  Now they're throwing us a life raft that is going to take us straight to hell.
[00:49:09.252 --> 00:49:22.149]  We've got to get people on the real life raft of free market, constitution, fair weights and measures, freedom, low taxes, not globalism, not foreign banks raping us.
[00:49:23.183 --> 00:49:27.244]  We are going to go after the Federal Reserve peacefully and identify them.
[00:49:27.504 --> 00:49:32.005]  And even if you can't come to the demonstrations, call your local radio and TV when you hear about one in your area.
[00:49:32.265 --> 00:49:32.785]  Call them.
[00:49:32.865 --> 00:49:33.905]  Tell them to be there.
[00:49:34.065 --> 00:49:39.406]  Because there's enough heat going right now that they'll have to start reporting on it that people are at these events.
[00:49:39.766 --> 00:49:41.546]  And that's why the cops are so nice.
[00:49:42.286 --> 00:49:45.667]  They beat people up in New York and places because the cops don't know why.
[00:49:45.707 --> 00:49:49.208]  They're being told by psychological warfare chiefs they're too stupid, they're compartmentalized.
[00:49:49.508 --> 00:49:51.648]  They beat people up when they wanted to get attention.
[00:49:52.488 --> 00:49:58.673]  They're beating people up and arresting them to make them look like martyrs so that it gains steam.
[00:49:59.514 --> 00:50:07.059]  The cops are going to kiss your butts at these fellow reserve events because they do not want anybody to be arrested.
[00:50:07.300 --> 00:50:08.580]  They're there with the army watching.
[00:50:08.841 --> 00:50:09.581]  They're scared.
[00:50:09.821 --> 00:50:12.523]  They know, my God, the people are actually got sunglasses.
[00:50:12.784 --> 00:50:13.925]  Like they live, they can see.
[00:50:14.625 --> 00:50:19.207]  We're not out here fighting puppet Wall Street, you know, simple name, capitalism, oh yeah.
[00:50:19.607 --> 00:50:20.087]  No, no, no.
[00:50:20.167 --> 00:50:21.807]  We don't want the, you know, Soviet system.
[00:50:22.067 --> 00:50:25.589]  We're not here attacking Obama or Bush or some new puppet.
[00:50:25.829 --> 00:50:27.929]  We're going right to the eye of Soron.
[00:50:28.069 --> 00:50:29.350]  Right to the eye of the dollar bill.
[00:50:29.770 --> 00:50:31.030]  Right to the New World Order.
[00:50:31.390 --> 00:50:35.692]  Right to the private Federal Reserve that represents the six big offshore mega banks.
[00:50:36.192 --> 00:50:39.755]  Okay, we're going right at them, right at them, right at them.
[00:50:39.795 --> 00:50:45.458]  They want to misdirect all this energy, all this anger, this concern, this awareness.
[00:50:45.879 --> 00:50:49.701]  They want to send that at the American people.
[00:50:49.861 --> 00:51:00.909]  They want to take your energy and anger and get a giant mass of the unwashed mob, as the globalists would call them, the useful idiots, and take that energy we throw at the bankers and throw it back at the American people.
[00:51:01.926 --> 00:51:05.907]  So they get even more power, the globalists get more taxes, more regulations, more control.
[00:51:06.407 --> 00:51:16.989]  We need to take this anger that's now cresting, that's why the globalists are triggering their Soros armies, triggering their acorn Obama groups, to come out and go, WE WANT MORE TAXES!
[00:51:17.189 --> 00:51:18.289]  GET THE RICH PEOPLE!
[00:51:18.569 --> 00:51:23.610]  So they shut down the guy that owns a, you know, a breakfast taco place down the street from you with more taxes.
[00:51:24.630 --> 00:51:25.511]  That's who these people hit.
[00:51:25.531 --> 00:51:25.971]  125,000 a year.
[00:51:30.224 --> 00:51:36.230]  $125,000 a year is like what making $50,000 was 10-15 years ago.
[00:51:36.791 --> 00:51:37.432]  Look at the numbers.
[00:51:38.232 --> 00:51:40.695]  Somebody making a million bucks a year is making the equivalent of like $300,000 or $400,000.
[00:51:42.442 --> 00:51:43.103]  10, 15 years ago.
[00:51:43.143 --> 00:51:43.663]  Look at the numbers.
[00:51:43.683 --> 00:51:45.025]  Depending on where you live in the country.
[00:51:45.865 --> 00:51:48.187]  And they're saying, Warren Buffett, get the rich people!
[00:51:48.268 --> 00:51:49.188]  I'm exempt from taxes!
[00:51:49.208 --> 00:51:49.729]  It isn't right!
[00:51:50.029 --> 00:51:52.051]  I'm making billions on bailouts, he doesn't tell you.
[00:51:52.271 --> 00:51:53.452]  He wants more bailout money.
[00:51:53.732 --> 00:51:55.394]  Meanwhile, I'm like, yeah, get the rich guys!
[00:51:55.414 --> 00:51:56.095]  He's like, get them!
[00:51:56.655 --> 00:52:01.820]  And they go out to the middle class to steal their money and take it to him and Rothschild and Rockefeller.
[00:52:01.940 --> 00:52:02.620]  I see you.
[00:52:02.901 --> 00:52:03.721]  I know who you are.
[00:52:03.982 --> 00:52:05.723]  We're going to occupy the Federal Reserve.
[00:52:05.743 --> 00:52:08.586]  Now, I can show up at different events and I can be there.
[00:52:08.766 --> 00:52:10.428]  But obviously I can't camp out at one spot.
[00:52:10.728 --> 00:52:11.468]  I'm almost tempted to.
[00:52:11.889 --> 00:52:12.830]  That would really get attention.
[00:52:13.270 --> 00:52:15.292]  You know, on the fact that they're the bankers.
[00:52:15.612 --> 00:52:19.035]  We've got to get attention on who is really behind it.
[00:52:19.255 --> 00:52:23.359]  We have to go past the puppets to the real leadership of the globalists or we have no hope.
[00:52:23.539 --> 00:52:26.922]  But the globalists could have miscalculated like Iceland and other areas.
[00:52:26.962 --> 00:52:28.103]  This could backfire on them.
[00:52:28.304 --> 00:52:29.004]  We could defeat them.
[00:52:29.084 --> 00:52:32.888]  Our numbers, like Richard said, are a lot bigger than they used to be.
[00:52:34.178 --> 00:52:34.958]  It's going to be fluid.
[00:52:34.978 --> 00:52:35.619]  I'll think about it.
[00:52:35.659 --> 00:52:36.799]  We'll announce it tomorrow.
[00:52:37.779 --> 00:52:43.822]  Tentatively, I'm going to be in Dallas and then San Antonio and Houston.
[00:52:45.022 --> 00:52:47.243]  But I don't think we can wait the more I look at this.
[00:52:48.364 --> 00:52:51.865]  Because the globalists, I mean, I was watching this Wall Street thing on New Soros was involved.
[00:52:52.165 --> 00:52:54.926]  Now the media is all behind it, giving it as much attention.
[00:52:54.946 --> 00:52:56.087]  They're saying, oh, this is great.
[00:52:56.547 --> 00:52:58.207]  The New York Times, like how wonderful of them.
[00:52:58.628 --> 00:53:02.049]  Folks, even if they were wonderful, when the New York Times says you're wonderful, look out.
[00:53:03.584 --> 00:53:06.728]  Okay, you notice they don't say that about the Real Tea Party that Ron Paul movement started.
[00:53:06.928 --> 00:53:08.230]  They don't say that about Liberty Grips.
[00:53:09.051 --> 00:53:09.632]  You notice that?
[00:53:10.072 --> 00:53:16.000]  They demonize them when they are popular, because we're going after the real... They tried to have Republicans co-opt it, and they demonized it.
[00:53:16.680 --> 00:53:18.663]  An attack from both sides of the control paradigm.
[00:53:19.924 --> 00:53:20.665]  So, in summation...
[00:53:21.721 --> 00:53:29.548]  The George Soros Democratic Party banker-owned system that teams up with the very same Republicans, two wings on the same carrion bird, the same buzzard.
[00:53:30.069 --> 00:53:37.876]  They are launching an all-out co-opting movement of our revolution against the globalists, our restoration of the republic.
[00:53:38.177 --> 00:53:41.099]  We expose the bankers, we expose their fiat system.
[00:53:41.520 --> 00:53:44.022]  The bankers think the public isn't sophisticated enough to get that.
[00:53:44.282 --> 00:53:46.364]  They turn loose the Al Gore-ites,
[00:53:47.265 --> 00:53:49.807]  And I've watched them on the news and on their own clips.
[00:53:50.227 --> 00:53:54.451]  They turn loose the George Soros, Obamanoids, calling for more taxes.
[00:53:54.811 --> 00:53:58.454]  That's their strategy going into this new election.
[00:53:58.794 --> 00:54:06.820]  And they've got the super Congress in place to literally loot this country in globalist reparations to the banksters up one side and down the other.
[00:54:07.161 --> 00:54:12.385]  So again, I'm Alex Jones asking you nationwide, don't wait, even if it's just 10 of you.
[00:54:12.625 --> 00:54:21.908]  Your libertarian group, your liberal group, your anti-war group, your conservative group, your birdwatching group, your seniors group, whoever's being screwed by this, and that's all of us.
[00:54:22.248 --> 00:54:25.409]  If it's five of you, get out to your local Federal Reserve.
[00:54:25.649 --> 00:54:27.410]  Point out, this is the problem.
[00:54:27.690 --> 00:54:32.232]  This is the six banks that make the rules and are exempt and give themselves trillions.
[00:54:32.512 --> 00:54:34.272]  These are the people that created the derivatives.
[00:54:34.552 --> 00:54:36.233]  These are the people that say they're above the law.
[00:54:36.553 --> 00:54:40.816]  These are the people that won't tell Congress where the trillions went, and now we learn it's for the media to buy them off.
[00:54:41.236 --> 00:54:42.096]  These are the people.
[00:54:42.337 --> 00:54:43.057]  This is a test.
[00:54:43.157 --> 00:54:49.281]  Can the globalists at this critical juncture, we did our work, we woke up people, we energized the population of this world.
[00:54:50.301 --> 00:54:52.843]  We're giving the globalists a run for their money.
[00:54:53.123 --> 00:54:55.444]  We can and we will defeat them.
[00:54:55.524 --> 00:54:57.586]  It is up to you, but please,
[00:54:59.264 --> 00:55:00.506]  And again, I get blindsided.
[00:55:00.586 --> 00:55:16.227]  I knew this was Sorosian, but I wanted to try to be positive about protesting Wall Street, and I was watching the Libertarian groups get pushed aside, and the Patriot groups, and the Tea Party groups, and I confirmed with our reporters and others that basically there's hissing Democrats there that kick everybody out and lead everything, and then
[00:55:16.667 --> 00:55:18.228]  And then this isn't a populist movement.
[00:55:18.528 --> 00:55:19.929]  This is a Soros movement.
[00:55:20.249 --> 00:55:23.591]  We've got to energize everybody to go up against the bankers.
[00:55:23.631 --> 00:55:24.932]  They're the ones that launched the wars.
[00:55:25.412 --> 00:55:30.635]  If you Democrats out there want the same old, same old, then go to your things and follow your chants and call for higher taxes.
[00:55:31.056 --> 00:55:33.717]  But if you want to wake up and break your mental chains, now's the time.
[00:55:33.977 --> 00:55:37.499]  Same thing to Mainline Rush Limbaugh listeners and Glenn Beck viewers and people.
[00:55:37.920 --> 00:55:40.701]  It is time for you to really get sophisticated.
[00:55:40.721 --> 00:55:41.822]  This isn't sophisticated.
[00:55:42.182 --> 00:55:44.523]  It's sophisticated next to the mindlessness they feed you.
[00:55:44.823 --> 00:55:47.624]  But it's time to figure out exactly what's going on.
[00:55:48.064 --> 00:55:51.345]  It's time to figure out exactly what we are facing.
[00:55:52.085 --> 00:55:55.566]  Are you surfing the web on the same package you're using?
[00:55:56.086 --> 00:55:57.606]  Still working.
[00:55:57.666 --> 00:55:58.187]  We got audio.
[00:55:58.807 --> 00:56:02.288]  Hey, is it still working on your end whenever he searches stuff over here and watches video?
[00:56:04.448 --> 00:56:06.509]  But is it making it get choppy when we check stuff on the web?
[00:56:08.817 --> 00:56:09.378]  Yeah, it is.
[00:56:09.478 --> 00:56:09.698]  It is.
[00:56:10.259 --> 00:56:10.639]  Definitely.
[00:56:11.320 --> 00:56:12.161]  We're just testing stuff.
[00:56:12.181 --> 00:56:14.884]  What we'll have to do is whenever we're on the road, we'll use whoever's local wireless.
[00:56:15.264 --> 00:56:16.926]  Or can't we get somebody else's network?
[00:56:17.366 --> 00:56:21.050]  Can't we get two 4G cards to where I can surf the web while I'm on air?
[00:56:21.791 --> 00:56:23.553]  That's what that smartphone idea was behind.
[00:56:24.014 --> 00:56:24.975]  Well, we better get one.
[00:56:25.655 --> 00:56:26.476]  Better get one fast.
[00:56:26.596 --> 00:56:29.500]  Because I know we have two other smartphones, but they're already in the field.
[00:56:31.684 --> 00:56:32.584]  I just want to New York.
[00:56:33.964 --> 00:56:36.025]  Our reporters are in the field.
[00:56:36.386 --> 00:56:37.626]  The revolution is here.
[00:56:37.726 --> 00:56:44.729]  Will you let Soros and Al Gore and the Rothschilds and Obama and the neocons co-opt this awakening?
[00:56:45.089 --> 00:56:58.355]  Or will we get the word out and expose the fact that socialism and communism on the grassroots is a funding mechanism to the offshore above-the-law fascists who use it as a way to suck all of our wealth into themselves?
[00:57:00.171 --> 00:57:01.352]  And they dangle that number.
[00:57:01.392 --> 00:57:02.473]  Look at the super elite.
[00:57:02.913 --> 00:57:04.314]  You know, 2% have got 80% of the money.
[00:57:04.334 --> 00:57:04.934]  Get that guy with $100,000 a year.
[00:57:09.565 --> 00:57:12.746]  Because they know poor people think a person making $100,000 a year is the elite.
[00:57:13.026 --> 00:57:14.947]  We're talking about people that have stolen trillions.
[00:57:15.167 --> 00:57:18.648]  We're talking about people that get hundreds of billions in bailout money apiece.
[00:57:18.928 --> 00:57:20.348]  People that are exempt from laws.
[00:57:20.388 --> 00:57:24.870]  People whose wealth is secret, like the British and Dutch Crown, who call for carbon taxes.
[00:57:25.310 --> 00:57:26.030]  Wake up!
[00:57:26.150 --> 00:57:27.290]  Stop being conned!
[00:57:27.530 --> 00:57:31.752]  I know it's fun for the left to hate anybody with money and anybody who's free market.
[00:57:32.372 --> 00:57:34.773]  But you're not going to get your communist utopia.
[00:57:35.333 --> 00:57:36.393]  It's banker run!
[00:57:36.413 --> 00:57:38.154]  They funded the Soviets, for God's sakes!
[00:57:38.334 --> 00:57:39.174]  They funded Hitler!
[00:57:43.632 --> 00:57:46.995]  You can see him, you can see him launching a total takeover of society.
[00:57:47.635 --> 00:57:56.962]  And they're gonna, pretty soon, the welfare checks and the 50 million people on food stamps, you're still gonna get your food stamps, you're just not gonna buy the food anymore, because the Federal Reserve is devaluing the money.
[00:57:57.483 --> 00:58:00.585]  And instead, they're gonna go out and burn down middle class neighborhoods, you watch.
[00:58:00.885 --> 00:58:02.646]  And the government's gonna say, see race taxes.
[00:58:03.507 --> 00:58:05.228]  And they're going to burn down middle-class neighborhoods.
[00:58:05.288 --> 00:58:07.810]  That's what people have been taught to do instead of going after the Federal Reserve.
[00:58:08.210 --> 00:58:09.771]  The Federal Reserve knows they're the enemy.
[00:58:10.131 --> 00:58:12.372]  They know they're the people that run the society through fraud.
[00:58:12.532 --> 00:58:15.674]  That's why you go to a big Federal Reserve office, they have battlements around them.
[00:58:15.974 --> 00:58:16.575]  Here's another thing.
[00:58:17.255 --> 00:58:18.836]  I'm not tempted to go to the Kansas City Fed.
[00:58:19.256 --> 00:58:21.578]  That's the one where Aaron Dykes and Rob Jacobson were at.
[00:58:22.438 --> 00:58:23.799]  That's the one that, uh, uh,
[00:58:26.530 --> 00:58:27.691]  Herman Cain was the head of it.
[00:58:27.731 --> 00:58:28.491]  He sat on the old boards.
[00:58:28.752 --> 00:58:29.632]  He said, just call them.
[00:58:29.652 --> 00:58:30.593]  Go visit the Federal Reserve.
[00:58:30.613 --> 00:58:31.233]  They're your friend.
[00:58:31.514 --> 00:58:33.635]  Really, my guys were a half mile away videotaping them.
[00:58:33.835 --> 00:58:38.258]  And they came with guns off their jurisdiction, security guards, and threatened my guys with guns.
[00:58:39.279 --> 00:58:42.761]  Call it a law, like road warrior, just lawlessness to leave.
[00:58:42.962 --> 00:58:44.583]  I think I'm going to go with the Kansas City Fed.
[00:58:45.697 --> 00:58:49.020]  And I guess come on out there in your black uniforms and point your guns at me.
[00:58:49.801 --> 00:58:50.461]  I'm sick of it.
[00:58:50.502 --> 00:58:51.743]  You're the ones that want violence.
[00:58:51.963 --> 00:58:57.948]  You're the ones that send the army out to our events because you know that we know you're the real and illegitimate government.
[00:58:58.169 --> 00:58:59.050]  And we're sick of it.
[00:58:59.390 --> 00:59:00.831]  You want to bankrupt our country.
[00:59:00.991 --> 00:59:02.313]  You want to bring in our world government.
[00:59:03.194 --> 00:59:05.396]  I know a lot of you lefties will take the cowardly way out.
[00:59:05.436 --> 00:59:13.361]  You'll just go protest capitalism, and go protest your boss or something, or go protest somebody who's, you know, got sandals that are nicer than yours.
[00:59:13.661 --> 00:59:15.463]  And all you Republicans like the easy way.
[00:59:15.743 --> 00:59:19.946]  You'll just say Wall Street's perfect, and the Federal Reserve's good, and you'll mix it all together.
[00:59:20.586 --> 00:59:24.247]  And defend all the crony capitalism and the robbing and the thieving that went on under Bush.
[00:59:24.988 --> 00:59:27.408]  And if you don't wake up to all this, you're going to lose everything.
[00:59:27.869 --> 00:59:29.449]  If you don't wake up, you're going to lose everything.
[00:59:29.669 --> 00:59:30.670]  Do you understand me?
[00:59:30.730 --> 00:59:31.770]  It's time to wake up.
[00:59:32.010 --> 00:59:33.611]  It's time to go up against the Federal Reserve.
[00:59:33.811 --> 00:59:35.411]  It's time to occupy Wall Street.
[00:59:39.133 --> 00:59:41.653]  It's time to occupy the people that control Wall Street.
[00:59:42.154 --> 00:59:48.336]  So instead of just going to some distant thing and sitting there having New York thug gangster cops beat you up,
[00:59:49.241 --> 00:59:57.645]  Or direct, they made them, this is confirmed, off of the sidewalk and they made them block the highway because they were told to.
[00:59:57.845 --> 00:59:59.646]  The New York cops were told to put them in the highway.
[00:59:59.866 --> 01:00:03.307]  That way it gives them massive attention because they want that Soros group to get the attention.
[01:00:03.567 --> 01:00:10.691]  We need to occupy the controllers of Wall Street, the people that are using the banker bailouts and the Wall Street bailouts to bankrupt this nation.
[01:00:10.991 --> 01:00:13.752]  We need to arrest the banker heads, the people who have stolen trillions.
[01:00:14.012 --> 01:00:16.853]  We need to claw back the trillions of dollars.
[01:00:17.134 --> 01:00:17.874]  We need to
[01:00:18.254 --> 01:00:19.776]  It's just incredible.
[01:00:20.337 --> 01:00:29.589]  Again, you mainline conservatives say cut Social Security, get rid of welfare and all this, but you never want to say get rid of the bank or welfare or cut the defense spending.
[01:00:29.829 --> 01:00:31.391]  You don't ever want to go out for the real issues.
[01:00:31.411 --> 01:00:33.393]  You're just as bad as the moron hippies.
[01:00:34.656 --> 01:00:38.663]  I'll tell you something, the good news is, hippie-type folks are waking up, and so are mainline conservatives.
[01:00:38.943 --> 01:00:41.066]  And I've been ranting here for over an hour now.
[01:00:41.828 --> 01:00:46.555]  I am angry, I am focused, I can see the move they're engaged in, it's very simple.
[01:00:46.575 --> 01:00:48.578]  I'm gonna say it again, get this out to everybody you know.
[01:00:50.233 --> 01:00:53.214]  The globalists through Google and other systems can track mass movements.
[01:00:53.234 --> 01:00:54.115]  They admit they can do this.
[01:00:54.395 --> 01:00:56.336]  They knew the country was on the edge of revolution.
[01:00:56.696 --> 01:01:00.478]  They knew that three and a half years ago as they put Obama in as a stalling technique.
[01:01:00.718 --> 01:01:04.980]  Then they can also play racial division, once people criticize his policies, which were globalist.
[01:01:05.580 --> 01:01:07.761]  You criticize Bush, white people defending.
[01:01:08.141 --> 01:01:09.962]  Thinking, well, he's our white guy, he must be good.
[01:01:10.323 --> 01:01:11.063]  Texas defending.
[01:01:12.088 --> 01:01:16.351]  Same thing, Obama gets in, well, black folks, well, we don't like him, but we still better defend him, he's black.
[01:01:17.211 --> 01:01:18.532]  So they put him in to stall people.
[01:01:18.772 --> 01:01:22.114]  The country was on the edge of revolution, like KRS-One says in the Obama deception.
[01:01:22.354 --> 01:01:23.395]  Then they put in a black man.
[01:01:23.415 --> 01:01:24.996]  They put a black face in the New World Order.
[01:01:25.316 --> 01:01:26.417]  Now everybody that was like this...
[01:01:27.765 --> 01:01:28.406]  Is like this.
[01:01:29.066 --> 01:01:29.647]  Sitting back.
[01:01:30.227 --> 01:01:35.031]  And now they're gonna come in and say, oh yeah, it's free market, raise the taxes, raise the taxes.
[01:01:35.331 --> 01:01:37.833]  What are the bankers calling for 100% of the time?
[01:01:38.073 --> 01:01:44.818]  The mega bankers, the big six, are calling for the VAT, the carbon taxes, the sales taxes on the middle class and everybody.
[01:01:45.018 --> 01:01:52.044]  The exact same things the university funded, which are banker funded, fools, useful idiots are doing.
[01:01:53.194 --> 01:01:56.936]  So you Republicans better grow up and get smart, and so should you so-called liberals.
[01:01:57.516 --> 01:02:03.479]  The bankers, the global oligarchs, are funding the Occupy Wall Street group.
[01:02:03.539 --> 01:02:06.261]  At least the group that's organized in getting the attention.
[01:02:07.962 --> 01:02:08.722]  You understand that?
[01:02:10.103 --> 01:02:12.445]  We have to go after the real group.
[01:02:12.985 --> 01:02:15.127]  We have to go after the power structure.
[01:02:15.527 --> 01:02:17.529]  We have to go after the New World Order.
[01:02:17.949 --> 01:02:24.094]  We have to identify that it isn't the free market and it isn't people that give folks jobs and invest in America.
[01:02:24.294 --> 01:02:31.580]  It's the globalists that shut down our industry and shipped our jobs overseas and gave us a Federal Reserve and got rid of the Glass-Steagall and screwed us to the wall.
[01:02:31.780 --> 01:02:32.781]  It's the New World Order!
[01:02:33.021 --> 01:02:34.342]  And what's at the head of the New World Order?
[01:02:34.502 --> 01:02:35.523]  The Federal Reserve!
[01:02:35.783 --> 01:02:36.644]  That's the problem!
[01:02:36.824 --> 01:02:38.005]  That's what has to be dealt with!
[01:02:38.285 --> 01:02:40.467]  And until that's dealt with, there's no future!
[01:02:40.707 --> 01:02:41.448]  Do you got it?!
[01:02:42.289 --> 01:02:43.289]  Do you understand me?!
[01:02:43.490 --> 01:02:45.191]  There's no more time to screw around, folks!
[01:02:45.291 --> 01:02:46.612]  The Republic's going down!
[01:02:46.632 --> 01:02:50.635]  Now, I took two weeks to analyze this, even though I knew what it was two weeks ago!
[01:02:50.855 --> 01:02:51.716]  I wanted to make sure!
[01:02:51.976 --> 01:02:53.358]  They're going for broke right now!
[01:02:53.838 --> 01:02:56.740]  They're giving this fire total oxygen, because they want it to go crazy!
[01:02:57.000 --> 01:02:58.402]  They're calling it the revolution!
[01:02:58.962 --> 01:03:00.023]  This isn't the revolution!
[01:03:00.143 --> 01:03:05.926]  This is co-opted crap to turn America into a communist state run by offshore banks that suck the money out!
[01:03:08.368 --> 01:03:09.669]  You've been warned, ladies and gentlemen.
[01:03:12.250 --> 01:03:13.571]  I know history's happening right now.
[01:03:13.711 --> 01:03:18.294]  We're not going to let the bankers flip this to a collectivist state and steal our money while they're exempt offshore.
[01:03:18.814 --> 01:03:22.236]  We're going to get out there and hit as many Federal Reserve offices as we can with the truth.
[01:03:22.557 --> 01:03:23.717]  We're going to try to get media attention.
[01:03:23.737 --> 01:03:24.258]  We need your help.
[01:03:25.066 --> 01:03:30.228]  Get the press releases out, get the buzz going on Twitter, Facebook, get this video out to everybody!
[01:03:32.093 --> 01:03:36.215]  We're not going to be diverted with a decoy of Wall Street and free market and capitalism.
[01:03:36.596 --> 01:03:41.338]  It was all insider crony capitalist garbage that did this, the opposite of free market.
[01:03:41.558 --> 01:03:49.663]  The big bankers are pushing all the socialism to steal your money and to collectivize you so you can't start a business and ever crawl up so you can be a peon down in the dirt.
[01:03:49.943 --> 01:03:57.788]  All over the world the globalists use people being poor and poverty to control people so they live in dirt streets with sewers running down the road.
[01:03:59.568 --> 01:04:04.832]  The Globalist, two years ago at Copenhagen, they told the third world, we're going to give you all the West money, sign on to it.
[01:04:04.872 --> 01:04:07.113]  But they said, sign the treaty before reading it.
[01:04:07.353 --> 01:04:10.976]  They finally got a copy and it was right at double the taxes on people making $2 a day or less.
[01:04:13.194 --> 01:04:14.855]  Right at double, just not quite double.
[01:04:15.095 --> 01:04:16.016]  Double the taxes.
[01:04:16.256 --> 01:04:18.818]  It was at a death sentence for a billion people.
[01:04:19.058 --> 01:04:20.059]  That's your liberalism.
[01:04:20.339 --> 01:04:21.400]  You people aren't liberal.
[01:04:21.820 --> 01:04:23.382]  These are all just terms and names.
[01:04:23.822 --> 01:04:27.244]  You think the Nazis are gonna show back up in uniforms and little mustaches?
