[00:00:21.089 --> 00:00:21.889]  Welcome, my friends.
[00:48:58.987 --> 00:49:00.529]  Did you find it where I was showing that...
[00:49:02.881 --> 00:49:03.521]  You think so?
[00:49:03.561 --> 00:49:04.561]  You're reading over it.
[00:49:04.821 --> 00:49:06.022]  No, I mean, you can look this up.
[00:49:06.242 --> 00:49:07.042]  You can look this up.
[00:49:07.502 --> 00:49:11.103]  That when you've got this wart virus, there's like 3,000 of them.
[00:49:11.143 --> 00:49:12.063]  It's a whole class.
[00:49:12.883 --> 00:49:17.284]  That when you've got this wart virus, I mean, I got a wart right now growing right here.
[00:49:17.324 --> 00:49:21.726]  You know, it's like, what did Lord, which was the British Lord?
[00:49:22.626 --> 00:49:23.386]  He was an Admiral.
[00:49:25.066 --> 00:49:27.587]  He was talking about his wife, how much he loved her.
[00:49:27.607 --> 00:49:29.147]  He said, she loves me warts and all.
[00:49:29.547 --> 00:49:30.708]  That's where that term comes from.
[00:49:30.728 --> 00:49:31.308]  That was Lord,
[00:49:33.131 --> 00:49:37.552]  It wasn't Lord Acton, it wasn't the Duke of Wellington.
[00:49:38.852 --> 00:49:41.173]  Lord Nelson said she loves me warts and all.
[00:49:42.373 --> 00:49:55.356]  But I mean, you know, the point is, you can pull up, I think you're looking at a propaganda page here, I saw a bunch of studies about when you have this virus, then all these other cancers can't get you.
[00:49:56.578 --> 00:49:57.658]  Which is an immunity.
[00:49:57.678 --> 00:50:01.459]  If your body gets immune to one type of cancer virus, it starts learning how to recognize them.
[00:50:01.959 --> 00:50:09.682]  But now they inject the virus with an adjuvant accelerating its power, which is what they've learned this vaccine does and does a bunch of other stuff.
[00:50:10.682 --> 00:50:12.282]  Okay, let's just move right along here.
[00:50:12.782 --> 00:50:14.523]  We can do that Monday or something, you can dig it up, dude.
[00:50:15.823 --> 00:50:24.105]  Moving right along here into the news, TSA tests pre-screening of select passengers at four airports.
[00:50:24.165 --> 00:50:25.806]  Now, I told you this was coming years ago.
[00:50:27.116 --> 00:50:33.869]  And if you watch the newscast, it's on CNN, they say, well, you don't always get to go through the pre-screening.
[00:50:33.889 --> 00:50:36.695]  And then comes this black guy that says, it's incredible.
[00:50:37.075 --> 00:50:39.059]  I just showed my ID and went right through.
[00:50:40.592 --> 00:50:47.876]  They're getting you ready for these smart tunnels, where you just walk through and they scan you, and then you face scan passively.
[00:50:48.317 --> 00:50:55.441]  And you've already been run through a database, it's already happening, through a data mining background check.
[00:50:55.481 --> 00:51:00.684]  That's why they've said, if the government doesn't want you to fly, they'll put you on a no-fly list, then you're on a no-buy list.
[00:51:01.024 --> 00:51:02.025]  So it's all a fraud.
[00:51:02.365 --> 00:51:06.488]  They always add, well now we're going to have feet scanners, so you won't have to take your shoes off.
[00:51:07.208 --> 00:51:10.470]  Now we're going to add the Passive Scanner so you won't body scan.
[00:51:10.870 --> 00:51:11.770]  And it's sold as.
[00:51:11.830 --> 00:51:16.172]  You don't like some pot-bellied perv sticking their hands down your pants?
[00:51:16.933 --> 00:51:17.893]  Never fear!
[00:51:20.554 --> 00:51:21.895]  WonderScan is here!
[00:51:23.314 --> 00:51:24.475]  And so that's what they're doing.
[00:51:24.976 --> 00:51:27.318]  A, you're already going through a database being data mined.
[00:51:27.558 --> 00:51:32.643]  But they're saying, you sign up with them, jump through their hoops ahead of time to make sure you're a good slave.
[00:51:32.683 --> 00:51:38.408]  And they've now got rap songs on the radio about, I'm slinging it, I'm bitching it, I got everything you need.
[00:51:38.828 --> 00:51:42.372]  Hell, I'm so powerful, I go around the line at the airport.
[00:51:42.932 --> 00:51:44.714]  I mean, this is now the new bling.
[00:51:45.956 --> 00:51:52.120]  But then they admit in the newscast, oh, but we still occasionally want to grab your Johnson or your wife's breast once you get through there.
[00:51:53.141 --> 00:51:53.842]  So that's going on.
[00:51:54.202 --> 00:51:59.586]  And don't worry, the DHS has announced in Tennessee and other states, checkpoints to keep children safe.
[00:51:59.626 --> 00:52:00.827]  That's actually what they say.
[00:52:01.387 --> 00:52:05.790]  Announcement follows unveiling of highway checkpoints manned by TSA agents.
[00:52:06.371 --> 00:52:07.812]  Absolutely, completely illegal.
[00:52:08.292 --> 00:52:09.153]  But that's okay.
[00:52:09.753 --> 00:52:17.515]  Because the Washington Times is reporting, what our inside sources have already told us, and other sources since, that the green light has been given.
[00:52:17.555 --> 00:52:20.476]  Doesn't mean it's 100% going to happen, but the U.S.
[00:52:20.516 --> 00:52:22.576]  has said to Israel, go ahead and do it.
[00:52:24.557 --> 00:52:36.459]  Israel prisoner swap, may prelude attack on Iran, that's what their sources in Haaretz's newspaper and others say, is they've given them a thousand prisoners for one
[00:52:39.833 --> 00:52:47.021]  Israeli soldier because they don't want their prisons filled when all hell breaks loose with an attack on Iran that will be backed up by the United States.
[00:52:48.283 --> 00:52:49.184]  Okay, my friends.
[00:52:51.107 --> 00:52:54.068]  That is it for this portion of the Nightly News.
[00:52:54.108 --> 00:52:55.629]  We have more coming up here.
[00:52:55.649 --> 00:52:56.929]  In fact, the main report.
[00:52:57.789 --> 00:53:04.972]  But I wanted to point out this report that Richard Reeves just came in right before the show and told us about.
[00:53:04.992 --> 00:53:06.632]  One of our reporters here in the office.
[00:53:07.013 --> 00:53:07.633]  He heard it on 5.90 AM.
[00:53:07.653 --> 00:53:08.893]  We went and pulled it up.
[00:53:09.313 --> 00:53:15.115]  Southwestern Texas, that's just north of Austin, to begin D3 lacrosse in 2014.
[00:53:17.316 --> 00:53:30.035]  And they're also going to have a football team now, because $5 million, well it's a total of $6 million, $1 million for lacrosse, I guess, and $5 million for football, given by Red McCombs and others.
[00:53:30.756 --> 00:53:33.099]  So the team will have football and lacrosse.
[00:53:34.099 --> 00:53:40.742]  Again, local PBS stations in major cities raise five, six million dollars a year to operate and bring you local TV.
[00:53:41.563 --> 00:53:43.844]  Most of it's tape, canned stuff, a few live programs.
[00:53:45.464 --> 00:53:56.930]  People, I see every year 30, 40, 50 or more, sometimes a hundred million dollars from one donor given the University of Texas for their football program or for other programs.
[00:53:57.690 --> 00:53:58.931]  Should be academic in my view.
[00:53:59.997 --> 00:54:07.303]  But then we get up here, and we're not the government that takes your money and then gives it to programs, or we're not global bankers that stole the money and give it to programs.
[00:54:07.983 --> 00:54:20.554]  We are a radio show, alternative media, news websites, filmmakers, who need $500,000 to buy the equipment we need and hire a few more people and grow each year.
[00:54:20.574 --> 00:54:23.116]  I mean, who else is doing what we're doing on this scale?
[00:54:24.366 --> 00:54:27.527]  And that's why I just want to point out, where are our million dollar donors?
[00:54:28.007 --> 00:54:39.390]  I mean, this is defending the human species against forced inoculation, cancer viruses in the vaccines, total tyranny, children being blown limb from limb, all of this incredible wickedness happening.
[00:54:39.850 --> 00:54:45.412]  If you believe the type of information you're seeing here, and you want to see more of this gotten out to the public,
[00:54:46.092 --> 00:54:52.779]  When we're risking our lives, then please donate to InfoWarsMoneyBomb.com or InfoWars.com forward slash MoneyBomb.
[00:54:53.260 --> 00:54:58.225]  Because we're launching on November 3rd, next Thursday, a 24-hour broadcast right into Friday.
[00:54:59.306 --> 00:55:00.507]  But we need your support.
[00:55:01.148 --> 00:55:08.276]  I mean, I spend over $4 million a year with our 30-plus employees and contractors, with our offices, our equipment, all of it.
[00:55:09.434 --> 00:55:19.398]  We spend over four million dollars a year, and this money bomb has become an integral part of our operation, and we do need to reach that goal to be able to continue.
[00:55:19.518 --> 00:55:24.080]  And quite frankly, I could offer prisonplanet.tv for free.
[00:55:25.201 --> 00:55:30.043]  If somebody starts giving me millions of dollars a year for free bandwidth, we'll offer it for free.
[00:55:30.343 --> 00:55:31.243]  I mean, I'm here right now.
[00:55:31.524 --> 00:55:36.986]  You will see prisonplanet.tv become free if somebody steps up and gives us two million dollars a year.
[00:55:38.729 --> 00:55:41.273]  Oh, I'm sorry, you're giving it for the football program.
[00:55:41.534 --> 00:55:42.235]  Okay, I understand.
[00:55:42.275 --> 00:55:42.836]  That's important.
[00:55:43.196 --> 00:55:49.066]  We're explaining to people that cancer viruses on record, we showed it last night, are put in your vaccines and steroids.
[00:55:49.106 --> 00:55:49.807]  That's not important.
[00:55:50.989 --> 00:55:52.892]  I mean, I will make this entire operation free.
[00:55:53.735 --> 00:55:54.996]  I mean, it's got a price tag on it.
[00:55:55.677 --> 00:56:01.162]  Two million dollars a year, all free bandwidth, I think that'll cover it, and the crew of this TV show.
[00:56:01.422 --> 00:56:01.682]  Free.
[00:56:01.902 --> 00:56:03.224]  PrisonPlanet.tv, free.
[00:56:03.724 --> 00:56:04.284]  Free to everybody.
[00:56:04.925 --> 00:56:06.226]  It'll get a lot more viewers, too.
[00:56:07.007 --> 00:56:08.829]  So we might get into trouble with that, but whatever.
[00:56:09.169 --> 00:56:09.469]  Boom.
[00:56:09.729 --> 00:56:10.630]  You can see the files.
[00:56:11.331 --> 00:56:11.971]  Two million dollars.
[00:56:13.333 --> 00:56:14.834]  Hell, I'll do commercial-free radio.
[00:56:14.854 --> 00:56:15.795]  Give me another three, four million.
[00:56:17.694 --> 00:56:20.477]  Because all I want to do is reach people.
[00:56:20.597 --> 00:56:21.578]  I have to scrounge.
[00:56:21.598 --> 00:56:22.479]  I have to spend time.
[00:56:22.779 --> 00:56:23.860]  I have to chase sponsors.
[00:56:24.241 --> 00:56:34.191]  I have to spend a lot of my time, that could be in news gathering and information, trying to get PrisonPlanet.tv members, trying to promote this, promote that, and turning down most of the sponsors.
[00:56:35.558 --> 00:56:39.581]  A lot of revolutionaries rob banks, you know, to fund themselves.
[00:56:39.661 --> 00:56:41.762]  No, we just use the free market here.
[00:56:42.102 --> 00:56:44.784]  And it's you that are standing right beside us and funding all of this.
[00:56:44.844 --> 00:56:49.086]  So, get a PrisonPlanet.tv membership, get a t-shirt, get a book, get a video.
[00:56:49.207 --> 00:56:57.432]  I know most of you don't have billions of dollars, so you can't just say, ah, Red McCombs, here's six million to play football and, you know, lacrosse, because that's my God.
[00:56:58.372 --> 00:57:00.974]  I'm an old, you know, guy who thinks this is important.
[00:57:01.855 --> 00:57:03.737]  All of us little people together can give.
[00:57:04.097 --> 00:57:16.789]  Or even if you can't give $5 at Infowarsmoneybomb.com, you can spread the word about the money bomb and the special 24-hour broadcast and Infowars.com and PrisonPlanet.tv and everything we're doing because don't ever think that this will be here forever.
[00:57:17.429 --> 00:57:19.010]  If the system wins, we're shut down.
[00:57:19.430 --> 00:57:24.972]  But today, we're here transmitting, putting it all on the line, all in, and I appreciate your support.
[00:57:24.992 --> 00:57:32.854]  All right, we're going to go to break and come back with the most hardcore info we've ever covered on this show and information that may get us kicked off the web.
[00:57:33.955 --> 00:57:34.395]  Stay with us.
[00:57:41.161 --> 00:57:52.412]  Our mission in 4Wars.com is to audit the Fed, abolish the Fed, restore the Constitution, abolish the TSA, restore the Second Amendment, restore the Constitution, restore the Republic.
[00:57:52.772 --> 00:58:03.903]  And if you believe in those goals, then it is your free will, responsibility, and honor to spread the word about our operation and to donate to the 2011 Money Bomb.
[00:58:06.377 --> 00:58:10.198]  For many years, I tried to basically stay small, make my films, do my radio show.
[00:58:10.438 --> 00:58:11.638]  But it grew and grew and grew.
[00:58:12.178 --> 00:58:19.820]  Think about how a money bomb that listeners started four years ago led to us being able to move into this bigger office.
[00:58:20.640 --> 00:58:25.501]  A later money bomb helped us expand into the empty warehouse next door.
[00:58:25.521 --> 00:58:28.362]  And in the last year, we have built
[00:58:29.462 --> 00:58:39.069]  The TV studios and put the equipment in and are now doing a nightly news show every night at seven o'clock that we're now beta testing and getting ready for television.
[00:58:40.289 --> 00:58:46.314]  Right now going out to members at PrisonPlanet.tv and then reaching millions as it spills out onto YouTube and other systems.
[00:58:47.233 --> 00:58:49.696]  Help us go to the next level.
[00:58:50.196 --> 00:58:55.041]  Not reaching 15 million a week, but reaching 30, 40, 50 million a week.
[00:58:55.441 --> 00:59:00.807]  Our growth curve is exponential, but we need to hit our afterburners and turbocharge.
[00:59:01.287 --> 00:59:02.528]  History is happening now.
[00:59:02.628 --> 00:59:07.473]  The war for human liberty against total dehumanization is on now.
[00:59:07.974 --> 00:59:08.494]  Join us.
[00:59:09.215 --> 00:59:12.480]  Thursday, November 3rd at Infowars.com.
[00:59:12.981 --> 00:59:20.112]  We're going to have a 24-hour plus live transmission with guests and interviews starting at 11 a.m.
[00:59:20.152 --> 00:59:23.437]  and running into my next radio show the next day.
[00:59:24.448 --> 00:59:30.195]  We're going to have a huge lineup of liberty-loving patriots from all over the world joining us.
[00:59:30.295 --> 00:59:31.296]  It's going to be amazing.
[00:59:32.037 --> 00:59:39.766]  And this money bomb is going to have a lot of new things added to it that's going to make it even more powerful than past years.
[00:59:39.806 --> 00:59:40.406]  So please.
[00:59:41.067 --> 00:59:48.852]  Donate at InfoWarsMoneyBomb.com or InfoWars.com forward slash Money Bomb or simply spread the word about the Money Bomb.
[00:59:49.472 --> 00:59:56.417]  Stand with InfoWars.com and my incredible crew and all of our other supporters and help us get the word out even more.
[00:59:56.797 --> 00:59:58.298]  The ball is in your court.
[00:59:58.818 --> 01:00:00.660]  The rest is up to you.
[01:00:01.040 --> 01:00:05.963]  It's InfoWars Money Bomb, 2011, November 3rd.
[01:00:06.363 --> 01:00:07.524]  It kicks off 11 a.m.
[01:00:09.085 --> 01:00:12.152]  Visit the website at infowarsmoneybomb.com.
[01:00:12.734 --> 01:00:16.502]  Infowars.com forward slash money bomb.
