[00:00:11.548 --> 00:00:12.889]  He stands for truth.
[00:49:43.447 --> 00:49:49.973]  Wait until you cut your finger off and try to go to the Bracken Ridge like I did.
[00:49:50.473 --> 00:49:53.315]  And the illegal aliens are all going in right in front of me, not even checking anything.
[00:49:53.615 --> 00:49:58.599]  But as a citizen, I had full insurance, and I had to yell at them after 30 minutes because I didn't want to lose my finger.
[00:49:58.619 --> 00:50:01.741]  It was dangling by a piece of meat to go put my finger on.
[00:50:01.762 --> 00:50:03.703]  I mean, just experience it for yourself.
[00:50:03.883 --> 00:50:05.704]  Kind of like I tell you, Mercury's still on the vaccines.
[00:50:05.945 --> 00:50:07.626]  Go to your doctor and say, I want a vaccine.
[00:50:07.786 --> 00:50:09.287]  When he walks out, say, I want the insert.
[00:50:09.527 --> 00:50:10.888]  Open up the ingredients and read it.
[00:50:11.128 --> 00:50:12.389]  And go, Alex Jones is right.
[00:50:12.570 --> 00:50:13.830]  The mainstream media is lying.
[00:50:14.791 --> 00:50:17.053]  He'll find out the truth, ladies and gentlemen.
[00:50:18.348 --> 00:50:21.409]  The government's got thousands of unfunded mandates on the states.
[00:50:21.449 --> 00:50:22.570]  The feds do.
[00:50:23.550 --> 00:50:24.871]  They want to bankrupt the states.
[00:50:25.231 --> 00:50:27.132]  Every state in the union's going bankrupt.
[00:50:27.512 --> 00:50:29.173]  And they pile more and more on.
[00:50:29.293 --> 00:50:33.955]  But there's always more money for cops to go out and write tickets and run checkpoints on citizens!
[00:50:36.476 --> 00:50:42.438]  We have got 100 million people in Mexico, 30 million of those living here in the United States, conservatively.
[00:50:43.439 --> 00:50:46.120]  We have got hundreds of millions of Latin Americans
[00:50:46.964 --> 00:50:49.106]  50 plus million new births in Latin America in a year.
[00:50:49.226 --> 00:51:00.172]  That's not even all the other foreigners coming in, who come in and literally get first come, first serve, whatever they want on welfare, which then subsidize them working for five, six bucks an hour.
[00:51:01.053 --> 00:51:13.941]  I'm not against these people individually, but that's why they have Angus and Reed polls, that's why they have Gallup polls showing 67 to upwards of 75 percent, go pull them up for yourself, of Hispanic Americans, who are Americans, and then even naturalized Hispanics,
[00:51:14.651 --> 00:51:16.572]  Who say shut the border down.
[00:51:17.172 --> 00:51:17.633]  Why?
[00:51:17.653 --> 00:51:20.274]  Why when we have an anti-open border rally?
[00:51:20.294 --> 00:51:21.295]  We have a lot of Hispanics there?
[00:51:21.315 --> 00:51:27.718]  Because they know their truck driving job went down from 25 bucks an hour to 12 bucks an hour and it's going down even further.
[00:51:28.394 --> 00:51:33.197]  They know that the company they own is going bankrupt.
[00:51:33.258 --> 00:51:36.700]  They know it's killing the country because they're in the same boat as every other citizen.
[00:51:36.900 --> 00:51:47.367]  But the media tries to act like it's racist and claims that all Hispanics are for open borders when they're not, so other Hispanics feel weird and say they're for it, so everybody else goes along with it.
[00:51:47.628 --> 00:51:50.850]  We'll be right back with a power-packed, info-packed show.
[00:51:51.568 --> 00:51:58.791]  Hi, I'm David, and if you wake up at night to urinate like I was, then you'll want to take advantage of this special risk-free offer.
[00:51:59.031 --> 00:52:07.014]  If you have dribbling, burning, or pain during or after urination, then you may have a condition known as benign prostate enlargement.
[00:52:07.294 --> 00:52:16.737]  This is potentially serious and can get worse with age, so get regular checkups from your doctor and take advantage of this special risk-free offer on Beta Prostate.
[00:52:16.937 --> 00:52:17.458]  I think so.
[00:52:32.674 --> 00:52:35.356]  So you don't need a prescription for it, and it's risk-free.
[00:52:35.656 --> 00:52:38.298]  For your risk-free trial of Beta Prostate, dial 1-800-457-9914.
[00:52:38.318 --> 00:52:38.538]  That's 1-800-457-9914.
[00:52:38.558 --> 00:52:39.318]  Try Beta Prostate risk-free.
[00:52:39.358 --> 00:52:39.719]  That's 1-800-457-9914.
[00:52:39.739 --> 00:52:40.179]  It's a fact.
[00:52:40.199 --> 00:52:41.920]  Prepare yourself for a total crazy experience.
[00:52:41.940 --> 00:52:42.901]  Scrap your soul, shit.
[00:52:42.941 --> 00:52:43.181]  Oh, God.
[00:53:02.887 --> 00:53:04.268]  He stands for truth.
[00:53:05.648 --> 00:53:07.509]  He stands for justice.
[00:53:08.869 --> 00:53:10.490]  He stands for what's right.
[00:53:10.830 --> 00:53:13.671]  This is the Alex Jones Show.
[00:53:14.612 --> 00:53:17.413]  Call Alex now, toll free at 877-590-5525.
[00:53:17.433 --> 00:53:21.194]  Now live from Austin, Texas, here's Alex Jones.
[00:53:30.231 --> 00:53:35.914]  All right, we just released another info bomb as we come into the second hour, ladies and gentlemen.
[00:53:36.315 --> 00:53:44.499]  I'm Alex Jones, your host here every Sunday with this syndicated late edition, the final word at the end of one week, the start of another.
[00:53:45.000 --> 00:53:48.502]  Coming up, we told you day one, all the evidence showed it was going to be staged.
[00:53:48.862 --> 00:53:51.884]  It's now come out mainstream news, but back of the paper.
[00:53:52.728 --> 00:54:00.450]  That situation a few weeks ago with the Iranian patrol boats and the audio of, we're going to blow you up in one minute, was absolute bull.
[00:54:02.030 --> 00:54:07.911]  We're going to also get into some of the election news that is developing, but right now, let's get to your phone calls.
[00:54:08.772 --> 00:54:19.154]  I'm just going to, this will be a grab bag, people bringing up all these different subjects that hopefully get our neurons firing in different directions, getting your thinkings what this broadcast is all about.
[00:54:20.147 --> 00:54:23.228]  Let's talk to Greg, listening north of Austin.
[00:54:23.268 --> 00:54:26.249]  I guess a 590 listener here deep in the heart of Texas.
[00:54:26.689 --> 00:54:29.230]  You're on the air, sir.
[00:54:29.250 --> 00:54:29.670]  Go ahead.
[00:54:30.070 --> 00:54:31.831]  Yes, thank you, Mr. Jones.
[00:54:31.851 --> 00:54:35.492]  This is Dr. Gregory Lopriato in Austin, Texas.
[00:54:35.552 --> 00:54:36.832]  We have met, sir.
[00:54:37.573 --> 00:54:42.574]  I was Dave and Laura's best man, and your children play with their children.
[00:54:42.854 --> 00:54:44.235]  We met at the draft house.
[00:54:45.143 --> 00:54:46.584]  It was memorable for me.
[00:54:46.604 --> 00:54:48.966]  It may not have been memorable for you.
[00:54:49.327 --> 00:55:01.517]  Anyways, Mr. Jones, I would like to talk very briefly about why the elitist will ultimately fail and why I think Ron Paul may well win Texas.
[00:55:02.898 --> 00:55:08.823]  Sir, I am a student of the physical, biological, and sociological sciences.
[00:55:10.177 --> 00:55:16.924]  Sir Isaac Newton gave us the equation force equals mass times acceleration.
[00:55:17.524 --> 00:55:32.159]  Now in the physical sciences, the mass is held constant in many experiments and the conjugate variables such as temperature, pressure, and entropy are varied
[00:55:34.550 --> 00:55:39.873]  So that we can see how various masses behave under different conditions.
[00:55:40.373 --> 00:55:52.160]  Now the elitists, although they may not be conscious of it, they are using that same equation and the complementary laws of thermodynamics.
[00:55:53.680 --> 00:55:58.523]  In my view, the elitists substitute for force
[00:55:59.910 --> 00:56:18.671]  Mass, rather than physical masses, are the people who the elitists are trying to gain control of, and they are doing that by the acceleration component of the equation, using such things as political correctness.
[00:56:19.505 --> 00:56:32.610]  They are attempting to standardize the masses, Mr. Jones, by... That's exactly, and going back to the Prussians, 200 years ago, whose design was imported here and throughout the rest of Europe and the world, that's what they want.
[00:56:32.630 --> 00:56:40.673]  They talk about us being cogs, automatons, kind of like Metropolis, or the brave new world, so they can standardize everything to control everyone.
[00:56:40.693 --> 00:56:47.196]  Yes, sir, but ultimately they will fail because of the second law of thermodynamics dealing with entropy.
[00:56:48.408 --> 00:57:14.630]  uh... says that uh... this empire uh... will eventually uh... pop like also also chaos theory and well that is related to entropy uh... chaos is a subset of uh... sir isaac's second law uh... sir uh... may i turn to a second subject i have the williamson county coordinator for the uh... uh... ron paul vote count dot com uh...
[00:57:15.830 --> 00:57:17.431]  That's trying to document the election.
[00:57:17.451 --> 00:57:20.553]  I mean, he's clearly been cheated everywhere but Nevada.
[00:57:21.273 --> 00:57:28.978]  A lot of the polls, the internal polls, show he should be getting second place everywhere, but Nevada's the only place where we didn't see the major signs of fraud.
[00:57:29.178 --> 00:57:32.980]  And I mean, it's coming out that they're giving him zero votes where he got votes.
[00:57:33.020 --> 00:57:36.842]  It's coming out that they're engaged in all forms of chicanery and have all these felons
[00:57:37.082 --> 00:57:37.662]  You're on point, sir.
[00:57:37.722 --> 00:57:40.704]  And this effort is an attempt to deal with the chicanery that you speak of.
[00:57:40.724 --> 00:57:43.066]  We're offering the voters a chance to have their votes notarized.
[00:57:43.086 --> 00:57:44.566]  We need more boots on the ground.
[00:57:44.586 --> 00:57:45.327]  You need volunteers.
[00:57:45.347 --> 00:57:45.907]  Fire them out, my friend.
[00:57:45.927 --> 00:57:46.768]  Fire them out quick.
[00:58:07.409 --> 00:58:08.650]  Sir, we need your help.
[00:58:09.410 --> 00:58:12.393]  We need men and women at the polling stations.
[00:58:12.853 --> 00:58:21.721]  Please have them go to www.RonPaulVoteCount.com.
[00:58:21.921 --> 00:58:22.521]  All right, sir.
[00:58:22.561 --> 00:58:23.522]  That's fantastic.
[00:58:24.283 --> 00:58:26.805]  And folks, you can say, well, they're going to engage in election fraud.
[00:58:26.825 --> 00:58:27.545]  We can't win.
[00:58:28.166 --> 00:58:29.707]  What's the point in watching the fraud?
[00:58:30.288 --> 00:58:34.491]  And we know there's big fraud right here in Travis and Williamson and Hayes County with the same system running it.
[00:58:35.353 --> 00:58:36.754]  In over 80% of the precincts.
[00:58:37.875 --> 00:58:38.395]  We've caught them.
[00:58:38.995 --> 00:58:46.720]  Well, just five years ago, in major polls, about 10-12%, depending on the poll, go look these up, believe it was election fraud engineered at the highest levels.
[00:58:46.760 --> 00:58:48.482]  Not voter fraud, election fraud.
[00:58:49.562 --> 00:58:58.768]  Now, in major polls, go pull this, upwards of 85% believe there is systemic, endemic, system-wide, pandemic would be the word, across-the-board fraud.
[00:58:59.108 --> 00:59:01.510]  So see, now people are angry, they're upset.
[00:59:02.364 --> 00:59:02.725]  Alright?
[00:59:02.865 --> 00:59:03.806]  So that's the first step.
[00:59:03.826 --> 00:59:05.167]  Get people convinced it's happening.
[00:59:05.207 --> 00:59:05.888]  Show them the evidence.
[00:59:06.929 --> 00:59:09.412]  Let them know there's a problem before we can set about fixing it.
[00:59:09.652 --> 00:59:14.338]  And if we just give up and say, oh, there's all this corruption, there's nothing we can do, let's give up, then they're certainly going to win.
[00:59:14.658 --> 00:59:16.800]  And people are waking up to the corrupt New World Order system.
[00:59:16.840 --> 00:59:18.142]  That is the good news, as you said, sir.
[00:59:19.420 --> 00:59:20.781]  Let's see who else has been holding the longest.
[00:59:21.541 --> 00:59:28.085]  Let's talk to Eric in San Marcos, Texas on our 590K LBJ listener, and he wants to talk about Planned Parenthood for eugenics.
[00:59:28.245 --> 00:59:29.186]  You're on the air, sir.
[00:59:29.206 --> 00:59:29.546]  Welcome.
[00:59:29.846 --> 00:59:30.667]  How's it going, Alex?
[00:59:30.687 --> 00:59:30.887]  Good.
[00:59:30.927 --> 00:59:32.228]  I went to go see you at Waterloo.
[00:59:32.328 --> 00:59:33.609]  Great, great presentation.
[00:59:34.289 --> 00:59:37.511]  I'd like to go on and tell you I was watching the Trinity Broadcast Network.
[00:59:39.581 --> 00:59:49.286]  There's a link off their website where these two individuals called Planned Parenthood and they recorded the entire conversation.
[00:59:49.306 --> 00:59:53.048]  You should be able to find it on the Trinity Broadcast Network website somewhere.
[00:59:53.108 --> 00:59:57.091]  Email it to Aaron at Infowars.com or Trey at Infowars.com so I get it.
[01:00:00.100 --> 01:00:14.740]  What happened was they asked to donate a large sum of money for a specific reason for only an abortion for an African American woman so she could have an abortion and they were all for it.
[01:00:15.100 --> 01:00:19.123]  And he even made it clear saying, oh yes, I want it because I'm afraid of affirmative action.
[01:00:19.524 --> 01:00:21.625]  And they were down for it.
[01:00:21.946 --> 01:00:34.035]  And what makes me sick to my stomach is the fact that when they go back and they want answers of why they were accepting this donation for this reason, they try to stick them with an illegal wiretapping.
[01:00:34.276 --> 01:00:36.537]  You know, it's just wrong.
[01:00:36.577 --> 01:00:37.658]  It's out wrong, man.
[01:00:37.959 --> 01:00:38.759]  Well, I hear you.
[01:00:39.140 --> 01:00:39.840]  Let me just say this.
[01:00:39.860 --> 01:00:41.602]  There's only a few states that have that law.
[01:00:41.622 --> 01:00:44.584]  If it wasn't in Connecticut or New York or a few other places, that's fraud.
[01:00:45.086 --> 01:00:48.528]  That's not illegal wiretapping, but let me just explain something here.
[01:00:49.488 --> 01:00:50.288]  It's not my opinion.
[01:00:50.328 --> 01:00:52.530]  My whole film, Endgame, is covering this.
[01:00:52.730 --> 01:00:55.431]  That's why you've got to get it, folks, at InfoWars.com.
[01:00:55.471 --> 01:00:57.732]  Get the DVD, make copies, get it out to people.
[01:00:58.192 --> 01:01:00.333]  You want the high-quality DVD and you can't afford it?
[01:01:00.433 --> 01:01:04.975]  Google Endgame, Blueprint for Global Enslavement, and watch it for free on Google Video.
[01:01:05.015 --> 01:01:05.816]  It's all over the web.
[01:01:06.176 --> 01:01:06.596]  Please!
[01:01:07.096 --> 01:01:08.817]  Spend the two hours, 20 minutes watching it.
[01:01:09.437 --> 01:01:14.200]  I mean, I made a film that cost me $150,000 to make, and I'm just saying here, it's free.
[01:01:15.495 --> 01:01:16.696]  Please, find out who these people are.
[01:01:17.416 --> 01:01:23.861]  Eugenics had the minds of over 90%, I think it's more than that, of those scientific minds.
[01:01:23.901 --> 01:01:24.601]  They believe in it.
[01:01:25.302 --> 01:01:26.863]  And that was just a few generations ago.
[01:01:26.883 --> 01:01:28.764]  That's what they're carrying out under new names.
[01:01:29.124 --> 01:01:31.006]  Margaret Sanger was a eugenicist.
[01:01:31.866 --> 01:01:36.309]  And then she's one of the top, what, 20 women, you know, in Time Magazine or whatever.
[01:01:36.349 --> 01:01:38.771]  They cover up who these people are.
[01:01:39.474 --> 01:01:40.895]  I don't think I have time to go to another call.
[01:01:40.915 --> 01:01:47.977]  We're going to come back, and I'm going to get to LeVon, Derek, Andrew, and others that are patiently holding 877-590-5525.
[01:01:49.257 --> 01:01:51.738]  Before we end this break, I keep forgetting to plug this.
[01:01:52.259 --> 01:02:00.521]  If you're a Texas listener, or even if you're in Oklahoma or New Mexico or Louisiana, I mean, it's worth it to come to this, because it's really great.
[01:02:03.102 --> 01:02:04.823]  I've never even been an official participant in it.
[01:02:05.706 --> 01:02:06.747]  I'm just always invited.
[01:02:06.868 --> 01:02:17.440]  George Norrie called me a few weeks ago, hosted the second biggest radio show in the country, that next Friday night, this coming up Friday, I'll be live with him three hours in the studio here at NewsRadio, live on a Kelby Jay nationwide.
[01:02:17.901 --> 01:02:25.010]  He invited me to spend an hour or so of time with him up on stage.
[01:02:25.732 --> 01:02:26.132]  It is a big idea.
[01:02:54.930 --> 01:02:55.952]  A new world order.
[01:02:56.693 --> 01:03:00.719]  In the near future, Earth is dominated by a powerful new government.
[01:03:00.819 --> 01:03:04.384]  It's known as the Bilderberg Group.
[01:03:04.404 --> 01:03:06.667]  Could their objective be world domination?
[01:03:07.208 --> 01:03:09.572]  For thousands of years, their dark order grew.
[01:03:10.365 --> 01:03:17.790]  Now as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:03:20.712 --> 01:03:25.656]  For the first time in history, the elite's plan for world government is blown wide open.
[01:03:26.196 --> 01:03:29.619]  You will learn the secret that drives the entire New World Order agenda.
[01:03:30.019 --> 01:03:32.561]  Bill Burdick is making great progress in the New World Order.
[01:03:32.601 --> 01:03:33.742]  Most people have no idea.
[01:03:33.762 --> 01:03:34.542]  They're not after money.
[01:03:34.562 --> 01:03:35.623]  They have all the money they need.
[01:03:35.823 --> 01:03:36.544]  They're after power.
[01:03:36.804 --> 01:03:37.605]  That's what they're after.
[01:03:37.965 --> 01:03:42.508]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[01:03:42.708 --> 01:03:46.151]  Or watch it online right now at PrisonPlanet.tv.
[01:03:46.271 --> 01:03:47.091]  Endgame.
[01:03:47.452 --> 01:03:49.013]  Blueprint for global enslavement.
[01:03:49.473 --> 01:03:50.514]  You have been warned.
[01:03:51.343 --> 01:03:53.927]  Hi neighbor, this is Steve Shank, Fearless Task Force.
[01:03:54.508 --> 01:03:57.131]  Life is a gamble, but you can stack the deck.
[01:03:58.033 --> 01:04:07.266]  If you knew what I know about all the problems food will protect you from, you'd start immediately to put every effort and dollar you can get into the biggest supply of food possible.
[01:04:07.961 --> 01:04:22.152]  When the dollar and economy crash, when the imported and genetically poisoned food is all that's left, when the quarantine and bird flu hit, our only protection and only chance to be fearless is having control of our own supply of food and enough of it.
[01:04:22.433 --> 01:04:30.099]  But if you knew what we haven't yet discovered, you wouldn't waste time listening to the rest of this announcement before charging out and getting a serious food supply.
[01:04:30.119 --> 01:04:33.481]  Decide, it's food now or probably never.
[01:04:33.882 --> 01:04:35.143]  But can you afford to be wrong?
[01:04:35.823 --> 01:04:36.523]  Decide now.
[01:04:37.004 --> 01:04:37.784]  Place your bet.
[01:04:38.564 --> 01:04:40.045]  Can you afford to be wrong?
[01:04:40.425 --> 01:04:41.806]  Call 800-409-5633 on the web efoodsdirect.com.
[01:04:41.826 --> 01:04:41.986]  Call 800-409-5633.
[01:04:52.538 --> 01:04:53.498]  Ted Anders from Midas.
[01:04:53.538 --> 01:04:53.919]  January 18, 2008.
[01:04:53.999 --> 01:04:54.920]  Gold 880.80.
[01:04:55.320 --> 01:05:01.945]  Old school coins can be purchased for 906.58, 446.60 per half, 223.30 per quarter.
[01:05:02.126 --> 01:05:04.568]  That's 906.58, 446.60, and 223.30.
[01:05:04.608 --> 01:05:09.351]  For years, Ron Paul has taken the position to uphold constitutional rights.
[01:05:09.652 --> 01:05:13.855]  He's been branded by special interest groups as doctrinal, refusing to bend his values.
[01:05:14.236 --> 01:05:18.179]  I can only imagine the pressure applied by Congress as he stands alone for these principles.
[01:05:18.579 --> 01:05:20.400]  He has given up a medical career for this.
[01:05:20.900 --> 01:05:22.621]  Ron Paul is running for president.
[01:05:22.861 --> 01:05:28.864]  The ideas of strong currency, ending the war, defending the Constitution, and protecting civil liberties are catching on.
[01:05:29.124 --> 01:05:35.907]  As a thank you, GCNlive.com, Midas Resources, and I would like to send you a free copy of the Ron Paul Family Cookbook.
[01:05:36.247 --> 01:05:37.028]  Call 800-686-2237 for your free copy.
[01:05:40.149 --> 01:05:42.734]  Again, that's 800-686-2237.
[01:05:43.596 --> 01:05:46.681]  I hope his values are touching your heart as deep as they are mine.
[01:05:46.822 --> 01:05:47.142]  That's 800-686-2237.
[01:05:47.202 --> 01:05:48.805]  Thanks again for supporting Ron Paul.
[01:05:51.977 --> 01:05:52.638]  It's a fact.
[01:05:52.858 --> 01:06:00.343]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[01:06:00.443 --> 01:06:09.329]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[01:06:09.589 --> 01:06:20.136]  The Federal Debt Relief System has created a successful attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecured debts which have been fraudulently created by the banks.
[01:06:20.396 --> 01:06:26.461]  We can terminate your unsecured debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[01:06:26.661 --> 01:06:31.705]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[01:06:31.886 --> 01:06:36.369]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[01:06:36.529 --> 01:06:38.331]  Call the Federal Debt Relief System at 877-943-8600.
[01:06:38.351 --> 01:06:38.571]  That's 877-943-8600.
[01:06:38.611 --> 01:06:39.071]  Or visit FDRS.org.
[01:06:39.191 --> 01:06:41.053]  Find out how you can break the cycle of debt slavery.
[01:06:48.459 --> 01:06:51.241]  It is quite a circus in here today.
[01:06:51.261 --> 01:06:59.026]  We got into the hot lights, Independent Film Channel, documentary filmmakers, the guys that won the South by Southwest Award for Darkon.
[01:07:15.996 --> 01:07:20.800]  Are here with us in studio and follow me around off and on for what, six months or so?
[01:07:21.721 --> 01:07:28.787]  We also have, coming up in the next three or four months, a Discovery Channel piece, a full hour on the wicked Alex Jones.
[01:07:29.667 --> 01:07:32.970]  And I am holding my breath to see what happens there.
[01:07:33.270 --> 01:07:36.213]  Doesn't matter what people say or do though, I think these guys are good here.
[01:07:37.113 --> 01:07:42.738]  Because it just makes folks check out what I'm actually saying, what I'm actually doing, what we're actually discussing, and then they wake up.
[01:07:43.780 --> 01:07:46.362]  Some words about Ron Paul and election fraud.
[01:07:46.442 --> 01:07:50.185]  Coming up on the 29th, you're going to have the Florida primary.
[01:07:50.825 --> 01:07:51.105]  What is it?
[01:07:51.145 --> 01:07:52.106]  The third largest state.
[01:07:52.126 --> 01:07:53.347]  It goes to the most delegates.
[01:07:53.407 --> 01:07:54.067]  California.
[01:07:54.087 --> 01:07:56.249]  And of course, Texas.
[01:07:57.050 --> 01:07:58.130]  And Florida, then New York.
[01:07:59.211 --> 01:08:02.534]  And I think you're going to see more election fraud there against Ron Paul.
[01:08:02.794 --> 01:08:06.957]  I mean, if he gets half the votes at the poll show he's getting, it's a fraud.
[01:08:07.537 --> 01:08:08.958]  Again, he got second place.
[01:08:09.779 --> 01:08:12.861]  Second place Friday in Nevada.
[01:08:13.917 --> 01:08:14.737]  And guess what happened?
[01:08:16.678 --> 01:08:17.599]  I watched Fox.
[01:08:17.699 --> 01:08:18.499]  I watched CNN.
[01:08:18.579 --> 01:08:19.540]  No one reported on it.
[01:08:19.560 --> 01:08:21.161]  They just said McCain got second place.
[01:08:22.161 --> 01:08:23.222]  Absolutely amazing.
[01:08:23.262 --> 01:08:24.783]  Look into it for yourself.
[01:08:24.803 --> 01:08:25.783]  You're asking, how can that be?
[01:08:25.803 --> 01:08:27.924]  He tied with McCain.
[01:08:29.345 --> 01:08:37.309]  I think he got 15 point something, actually, above McCain, and McCain got a few percentage points under him.
[01:08:37.329 --> 01:08:38.530]  Where is that here?
[01:08:38.550 --> 01:08:41.311]  I've got an article, 15 point something, and Paul got 15 point something.
[01:08:42.324 --> 01:08:43.245]  I know Paul won.
[01:08:43.265 --> 01:08:43.826]  It doesn't matter.
[01:08:43.846 --> 01:08:45.528]  It doesn't matter if you win in this rigged game.
[01:08:45.548 --> 01:08:48.291]  It doesn't matter if you beat that little creature.
[01:08:48.892 --> 01:08:51.756]  That gun-grabbing, open-bordered, loving, New World Order piece of trash.
[01:08:52.256 --> 01:08:55.220]  Have you noticed how both parties are circling the wagons against the people?
[01:08:55.240 --> 01:09:01.828]  Talking about how they're working together to save the economy and help you and take good care of you because they love you so much.
[01:09:03.287 --> 01:09:07.071]  I want everyone to understand, I just want you to think they're doing something about the economy.
[01:09:07.111 --> 01:09:18.001]  Exactly what the establishment wanted to happen from the IMF, the World Bank documents that we have, the banking documents we have, is what is now unfolding and it's going to get very, very, very bad.
[01:09:18.842 --> 01:09:23.006]  The people that got gold, you could be looking at $2,000 gold in the next year.
[01:09:23.707 --> 01:09:25.508]  It's already gone up from $300 to $900 plus, as we told you it would.
[01:09:27.694 --> 01:09:28.414]  But don't listen to us.
[01:09:28.454 --> 01:09:32.217]  There's paid liars that I'm sure will be glad to give you a bunch of bulls.
[01:09:32.237 --> 01:09:33.077]  You can just listen to them.
[01:09:33.297 --> 01:09:36.079]  Don't listen to people that have incredible track records of accuracy.
[01:09:36.799 --> 01:09:38.020]  Let's talk to LeVon.
[01:09:38.420 --> 01:09:40.681]  LeVon in the San Francisco Bay Area.
[01:09:41.862 --> 01:09:44.443]  And it says LeVon is 16 years old.
[01:09:44.483 --> 01:09:49.586]  We don't screen your calls, but if you volunteer what you're calling about, they'll put it on the computer screen here for me.
[01:09:49.606 --> 01:09:50.927]  By the way, if you disagree with me, 877-590-5525.
[01:09:50.947 --> 01:09:51.727]  LeVon, you're on the air.
[01:09:51.747 --> 01:09:52.368]  Thanks for holding.
[01:09:55.720 --> 01:09:56.280]  Hi Alex.
[01:09:56.861 --> 01:09:57.241]  Hi.
[01:09:57.841 --> 01:10:02.164]  I've been doing this for about three years, and I've been doing this since I was like 12 or 13.
[01:10:02.204 --> 01:10:05.366]  You mean doing this, finding out about the New World Order?
[01:10:05.387 --> 01:10:10.810]  Finding out about the New World Order, eugenics, and I was amazed to see when your movie came out.
[01:10:10.850 --> 01:10:11.851]  I've seen all your movies.
[01:10:11.911 --> 01:10:17.455]  A lot of the things I saw before your movies, and then when you came out with the movies, I was amazed.
[01:10:19.972 --> 01:10:20.913]  It's in my community.
[01:10:20.953 --> 01:10:27.321]  Things like, um, they have this UN youth organization in my school and the kids are just dumbed down.
[01:10:27.361 --> 01:10:28.563]  They don't know what's going on.
[01:10:31.551 --> 01:10:44.873]  They're literally, we are Homo Sapiens Sapiens, we're primates, and the elite openly say that, and they treat us like animals, it's humans that are into how humans operate, but they use it for evil, and then they've trained us to be gibbering monkeys.
[01:10:45.173 --> 01:10:49.714]  The general public, I watch them, who aren't aware, are literally gibbering monkeys.
[01:10:50.214 --> 01:11:00.596]  And I bring them the evidence, I show them that, okay, this is what it's about, this is what's going to happen, the dollar's going down, my history teachers aren't even aware of this.
[01:11:01.931 --> 01:11:04.131]  They don't know what the doll... They don't understand currency.
[01:11:04.151 --> 01:11:05.672]  They don't understand value.
[01:11:05.952 --> 01:11:10.153]  I know the basic things that our grandfathers and great-grandfathers and mothers knew.
[01:11:10.353 --> 01:11:11.853]  Basic knowledge.
[01:11:11.873 --> 01:11:15.914]  Look, one-fifth of Americans, and they have these surveys every year of university students, but also of adults.
[01:11:16.474 --> 01:11:19.334]  One-fifth of Americans can't find the U.S.
[01:11:19.434 --> 01:11:19.854]  on a map.
[01:11:20.614 --> 01:11:20.974]  Okay?
[01:11:22.035 --> 01:11:27.656]  Eighty-plus percent of, what, sophomore college students, they had a survey two years ago, didn't know who the vice president was.
[01:11:28.116 --> 01:11:29.416]  But they know how to act cool.
[01:11:30.265 --> 01:11:32.286]  They know how to look at them wrong and start a fight with you.
[01:11:32.626 --> 01:11:33.947]  They know how to snicker and call.
[01:11:33.967 --> 01:11:37.769]  If you say, the government's corrupt, they just snicker and go, that doesn't exist.
[01:11:38.810 --> 01:11:39.950]  But you're out there, my friend.
[01:11:41.211 --> 01:11:43.132]  But listen, people are waking up.
[01:11:43.192 --> 01:11:44.493]  Positive things are happening.
[01:11:44.533 --> 01:11:45.833]  People are starting to see the big picture.
[01:11:46.254 --> 01:11:47.314]  And we're planting seeds.
[01:11:47.834 --> 01:11:52.417]  And as things get worse and worse, as more and more of what we said comes true, people are going to remember that.
[01:11:53.240 --> 01:11:56.141]  They're going to see films I made 10, 11 years ago.
[01:11:56.161 --> 01:11:58.262]  They're going to see TV shows I did 13 years ago.
[01:11:58.282 --> 01:12:02.384]  They're going to see what a lot of other patriots and truth-tellers and alternative media said and did.
[01:12:03.485 --> 01:12:05.086]  And our stocks are going to continue to rise.
[01:12:06.246 --> 01:12:06.586]  Okay?
[01:12:07.227 --> 01:12:17.131]  And there's a lot of people in the system who aren't evil, a lot of powerful, wealthy people who aren't corrupt, who aren't in the controlling corridors, but are also in those circles.
[01:12:17.191 --> 01:12:17.992]  And they're very upset.
[01:12:18.032 --> 01:12:18.632]  I've talked to them.
[01:12:19.491 --> 01:12:20.592]  I mean, I've talked to billionaires.
[01:12:20.652 --> 01:12:22.473]  I've talked to retired four-star generals.
[01:12:22.593 --> 01:12:27.036]  I've talked to people you wouldn't believe off-record, because they know I know how to keep my mouth shut.
[01:12:27.296 --> 01:12:28.557]  People say stuff's off the record.
[01:12:28.877 --> 01:12:30.058]  They're completely freaked out.
[01:12:30.138 --> 01:12:30.639]  I mean, listen.
[01:12:32.800 --> 01:12:44.228]  Tons of the Hollywood elite are building emergency relocation places for their families in Singapore and the Cook Islands, in New Zealand, in Costa Rica.
