[00:00:11.752 --> 00:00:13.093]  He stands for truth.
[00:47:06.139 --> 00:47:14.166]  You know, maybe this got grandfathered in because it started before the law changed, where they changed the experimentation, or maybe it qualifies as one of the exceptions.
[00:47:15.021 --> 00:47:16.362]  For human experimentation.
[00:47:16.382 --> 00:47:17.543]  So you're talking about U.S.
[00:47:17.583 --> 00:47:21.867]  Code Title 50, Chapter 32, Subsection 1528, Paragraph B?
[00:47:22.687 --> 00:47:22.948]  Yes.
[00:47:24.149 --> 00:47:24.949]  So I don't know.
[00:47:24.969 --> 00:47:32.655]  I mean, maybe there really is something to do with the weather, but the things that I've noticed is it's only overpopulated areas as far as I can tell.
[00:47:32.675 --> 00:47:37.479]  So you've got to understand, that high spring isn't even hitting the populated areas.
[00:47:37.499 --> 00:47:38.860]  It's drifting and hitting other areas.
[00:47:39.541 --> 00:47:43.464]  Well, at least when I've been driving in the middle of nowhere, I've never seen it.
[00:47:44.201 --> 00:47:51.130]  I've only seen it over major cities like Milwaukee and, you know, well, not major cities, but larger populated areas.
[00:47:51.150 --> 00:47:57.918]  Well, I mean, my point is that you've got kooks out there that think every condensation trail is the government spraying you with something.
[00:47:58.689 --> 00:48:06.895]  But then you've got the general public who's going, yes, it's 96, suddenly there's trails everywhere, and they're lower than 4,000 feet, and they stay there all day, and what's going on?
[00:48:07.295 --> 00:48:11.659]  And I'm saying there are declassified government programs where they're manipulating the weather.
[00:48:11.679 --> 00:48:25.829]  They're doing, I mean, what, in 2004, they sprayed all of Oklahoma with tens of thousands of tons of subtilis globagy out of thousands of different aircraft Saudi flights, and it admitted that it can cause a
[00:48:26.980 --> 00:48:30.622]  Infertility and spontaneous miscarriage in all mammal species.
[00:48:32.102 --> 00:48:40.366]  And they just flew over every city at 2,000 feet with Cessnas and small aircraft spraying, saying they were testing biological weapons monitors.
[00:48:41.486 --> 00:48:43.067]  I mean, that was in the Daily Oklahoman.
[00:48:43.947 --> 00:48:45.488]  See, I got thousands of those.
[00:48:45.588 --> 00:48:47.889]  That's all I'm going to... I'm going to make a film on chemtrails.
[00:48:47.929 --> 00:48:48.249]  That's it.
[00:48:48.709 --> 00:48:49.169]  I'm making one.
[00:48:50.010 --> 00:48:51.450]  But it's only going to be the admitted stuff.
[00:48:51.890 --> 00:48:52.991]  And it won't be popular, of course.
[00:48:53.880 --> 00:48:54.860]  But I'm glad that caller called.
[00:48:54.880 --> 00:48:57.001]  He did bring up some documented instances, so that's good.
[00:48:57.841 --> 00:48:59.581]  Let's go ahead and take another call.
[00:48:59.601 --> 00:49:01.582]  Let's talk to Freddie in San Antonio.
[00:49:02.242 --> 00:49:02.882]  Go ahead, Freddie.
[00:49:03.502 --> 00:49:03.842]  Hey, Alex.
[00:49:04.102 --> 00:49:04.382]  Hi.
[00:49:05.043 --> 00:49:20.426]  Love your show and agree with most of what you say, but I always kind of wonder, you know, you say, and you, and believe me, I almost vomited my mouth to say the word Rush Limbaugh in the same sentence as your name, but you'll both say there's no such thing as global warming.
[00:49:21.112 --> 00:49:25.613]  And then you'll turn around and say, but we're just having the coldest winter on record and so-and-so.
[00:49:25.773 --> 00:49:28.874]  And it blows my mind because, to me, that's obfuscation.
[00:49:29.434 --> 00:49:34.516]  I mean, it's obvious that if you say it's warm in one part of the world, it's cold in another part of the world.
[00:49:34.976 --> 00:49:36.456]  And it may get colder here and there.
[00:49:36.596 --> 00:49:39.277]  What's really happening is not global warming.
[00:49:39.297 --> 00:49:43.158]  That's something that's used to throw it out there so the people can understand it.
[00:49:43.278 --> 00:49:43.758]  But climate change.
[00:49:43.798 --> 00:49:45.779]  Well, there's always climate change.
[00:49:45.799 --> 00:49:46.939]  There's always climate change.
[00:49:49.608 --> 00:49:51.368]  Well, of course, and always.
[00:49:51.748 --> 00:50:07.992]  But the point is that we as human beings for a long time have been able to enjoy this somewhat temperate climate between, say, 20 degrees Fahrenheit and 100 degrees Fahrenheit, and anything lower than that or higher than that, it starts to become difficult and uncomfortable for us to live.
[00:50:08.712 --> 00:50:10.333]  Actually, that's not true, sir.
[00:50:10.353 --> 00:50:16.634]  During the Hyborian Maxim that started at the beginning of the Bronze Age,
[00:50:17.937 --> 00:50:25.027]  If you look at that 8,000 to 6,000 years ago, the global temperature on average was 12 degrees higher.
[00:50:27.910 --> 00:50:31.876]  And that's why they had grape vineyards in London and they don't today.
[00:50:32.614 --> 00:50:40.221]  But now the great vineyards... We didn't have the Chinese smokestacks and the American smokestacks and all the fluorocarbons and all the gasoline and burning engines.
[00:50:40.241 --> 00:50:50.030]  Well, let me just stop you, and I'm going to hold you over if need be, because you really disagree, you're reasonable, you're well-spoken, and you have points you want to make, so I'll give you a few minutes after the news if you can hold, but let me just say this first.
[00:50:51.331 --> 00:50:58.978]  If you're trying to get me to say that I think that there's no environmental problems or that humans aren't having an effect adversely on the planet, you've got the wrong guy.
[00:50:59.562 --> 00:51:11.464]  Okay, well, that was my issue, is that when you say there's no such thing as global warming, it almost sounds like you're saying, don't be worried about the climate, this and that and the other, which I know, I don't know, but I thought you didn't believe.
[00:51:11.504 --> 00:51:13.865]  I mean, if you see the pictures... That's the problem.
[00:51:13.925 --> 00:51:14.725]  That's the problem.
[00:51:14.885 --> 00:51:16.525]  I'm going to put you on hold and just come back to you.
[00:51:16.545 --> 00:51:16.726]  Sure.
[00:51:16.966 --> 00:51:17.246]  Okay?
[00:51:18.286 --> 00:51:23.887]  Look, I'll just have to explain it when we get back after the news, okay?
[00:51:25.256 --> 00:51:27.316]  The problem is I take calls, I cover news.
[00:51:27.857 --> 00:51:30.637]  It's impossible to really flesh out my thoughts and my ideas.
[00:51:31.117 --> 00:51:39.319]  So I'll try to briefly do that on where I stand via environmentalism, conservation, and where I stand on what we hear of as global warming on the other side.
[00:51:39.679 --> 00:51:45.321]  Then I'm going to take a few more calls, and I've got to get into the government saying they own your children, a bunch of other issues.
[00:51:45.781 --> 00:51:46.741]  PrisonPlanet.com.
[00:51:46.761 --> 00:51:47.261]  We'll be right back.
[00:51:50.600 --> 00:51:51.781]  For more information, that's 877-996-4327, extension 101.
[00:52:20.493 --> 00:52:21.494]  Hi, this is Ted Anderson.
[00:52:21.534 --> 00:52:24.676]  As you know, GCN is a huge supporter of Ron Paul and all he stands for.
[00:52:24.796 --> 00:52:33.062]  That's why, for a limited time, I have personally set aside commercial inventory-long advertisers the chance to show their personal support for Ron Paul while promoting their products.
[00:52:33.262 --> 00:52:39.626]  If you would like to voice your support for Ron Paul's march to the White House and have thought about advertising on GCN, give us a call at 877-996-4327.
[00:52:39.646 --> 00:52:42.028]  That's 877-996-4327, or go to GCNlive.com today and click on the Support Ron Paul link on our homepage.
[00:52:50.713 --> 00:52:51.293]  It's a fact.
[00:52:51.454 --> 00:52:51.774]  Clark!
[00:52:52.974 --> 00:53:02.058]  Prepare yourself for a talk radio experience like no other.
[00:53:03.059 --> 00:53:04.379]  He stands for truth.
[00:53:05.820 --> 00:53:07.641]  He stands for justice.
[00:53:09.022 --> 00:53:10.602]  He stands for what's right.
[00:53:11.343 --> 00:53:13.804]  This is the Alex Jones Show.
[00:53:14.764 --> 00:53:17.585]  Call Alex now, toll free at 877-
[00:53:19.053 --> 00:53:19.373]  590-5525.
[00:53:19.433 --> 00:53:28.019]  Now live from Austin, Texas, here's Alex Jones.
[00:53:31.001 --> 00:53:35.364]  Waging war on corruption, trashing the lies and disinformation.
[00:53:35.384 --> 00:53:37.385]  Here we are every Sunday, 4 to 6 p.m.
[00:53:38.066 --> 00:53:39.507]  Central syndicated across the country.
[00:53:40.107 --> 00:53:42.069]  I guess five days a week is enough for me.
[00:53:42.089 --> 00:53:44.170]  Monday through Friday, the weekday show.
[00:53:44.991 --> 00:53:45.511]  Here we are.
[00:53:46.289 --> 00:53:47.829]  Okay, loaded phone lines as usual.
[00:53:47.930 --> 00:53:48.790]  Your calls are coming up.
[00:53:48.810 --> 00:53:50.450]  I've got a bunch of news I've got to get to, though.
[00:53:50.910 --> 00:53:52.711]  Gold surges on economic uncertainty.
[00:53:52.751 --> 00:53:55.032]  Greenspan admittedly caused this.
[00:53:55.052 --> 00:54:01.394]  It was a great contributor last Monday telling the Gulf oil-producing states to dump the dollar.
[00:54:02.074 --> 00:54:03.314]  I'll explain what that is.
[00:54:03.634 --> 00:54:04.554]  I know most of you understand.
[00:54:05.115 --> 00:54:08.296]  Government concedes vaccine autism cases in federal court.
[00:54:08.316 --> 00:54:11.837]  The state of California says they own your children.
[00:54:11.917 --> 00:54:12.977]  It's all coming up.
[00:54:13.833 --> 00:54:17.155]  Trying to answer the question of Freddie in San Antonio.
[00:54:18.795 --> 00:54:23.697]  Freddie, cutting down the rainforest is a problem at tens of thousands of square miles a year.
[00:54:25.278 --> 00:54:27.959]  Dumping toxic waste in the ocean is a big problem.
[00:54:28.179 --> 00:54:29.820]  By the way, government's the biggest polluter out there.
[00:54:31.440 --> 00:54:32.481]  Genetic engineering.
[00:54:32.661 --> 00:54:34.842]  I mean, I do a couple hours every week on that.
[00:54:35.282 --> 00:54:42.465]  And all the open air testing and the food we're eating and how it's killing most of the lab animals and making us sick and all these diseases skyrocketing and
[00:54:44.065 --> 00:54:47.206]  So you've got all these real environmental crises that are happening.
[00:54:50.848 --> 00:54:54.169]  But that's not what we should be worried about, the government says.
[00:54:55.230 --> 00:55:00.392]  We should be worried about global warming and the seas are going to rise and we're all going to die if we don't do something.
[00:55:00.412 --> 00:55:01.253]  And what's do something?
[00:55:01.693 --> 00:55:03.374]  It's put tolls on every road.
[00:55:03.874 --> 00:55:04.674]  It's to tax you.
[00:55:04.734 --> 00:55:06.775]  It's to have regulators see how big your house is.
[00:55:07.195 --> 00:55:10.977]  It's government bureaucracy, what type of light bulb you can have, how big your toilet can be.
[00:55:11.981 --> 00:55:13.582]  Can you have outside space heaters?
[00:55:13.622 --> 00:55:14.403]  Can you smoke?
[00:55:15.644 --> 00:55:16.945]  It's government control.
[00:55:18.346 --> 00:55:21.708]  And if you read the Club of Rome documents, you read the UN documents, I've actually done this.
[00:55:22.168 --> 00:55:25.691]  I put it in my film, Endgame, that just came out.
[00:55:25.931 --> 00:55:27.392]  Endgame, Blueprint for Global Enslavement.
[00:55:27.912 --> 00:55:30.454]  They talk about how it's a mode of political control.
[00:55:30.794 --> 00:55:41.021]  So they're going to take your legitimate concerns about the environment and instead of you going out and really doing something about real problems that face all life on this planet...
[00:55:41.536 --> 00:55:50.439]  I mean, I'm a real environmentalist because what hurts a rat or hurts an eagle or hurts some plankton in the Pacific Ocean affects me too.
[00:55:52.259 --> 00:55:54.240]  I mean, we're the most toxified creatures on this planet.
[00:55:54.440 --> 00:55:55.600]  We're at the top of the food chain.
[00:55:56.300 --> 00:55:57.781]  And we're in the middle of these urban centers.
[00:55:59.321 --> 00:56:03.422]  But they're using it, the global architects, as an excuse to come in and micromanage our lives.
[00:56:03.742 --> 00:56:05.303]  And then you look at global warming itself.
[00:56:06.334 --> 00:56:13.499]  The sun just went through the hottest 12-year cycle ever recorded in 300 years of them being able to record the resonance, the amount of energy put out by the sun.
[00:56:15.100 --> 00:56:17.061]  Then suddenly it just went very cool.
[00:56:17.462 --> 00:56:19.983]  The coldest temperatures recorded off the sun the last 100 years.
[00:56:20.484 --> 00:56:21.965]  And suddenly things started getting cold.
[00:56:23.846 --> 00:56:24.206]  Okay?
[00:56:26.007 --> 00:56:31.951]  And so the entire solar system, moons of Jupiter and Saturn have been melting the last decade.
[00:56:31.991 --> 00:56:32.832]  Now they're freezing again.
[00:56:34.645 --> 00:56:46.628]  And we have satellites and sensors and radio satellites that are able to track this, photograph this, probes that fly over, these spectrometers that can accurately read all this.
[00:56:47.448 --> 00:56:51.149]  And so what you hear about global warming is a fraud.
[00:56:51.169 --> 00:56:54.610]  The Club of Rome first wanted to call it global freezing in the 60s.
[00:56:54.650 --> 00:56:57.051]  By the 70s, they said, no, the trend is towards warm.
[00:56:57.071 --> 00:56:58.691]  At least for the next 20 years, we'll say it's heating.
[00:56:59.091 --> 00:57:01.032]  It's an excuse to control your life.
[00:57:02.119 --> 00:57:05.521]  You think I want my children drinking dioxin from all the plastics production?
[00:57:05.541 --> 00:57:19.567]  Do you think I, or my daughters being more feminine, and my son being feminine because of all the dioxin and estrogen-mimicking chemicals that are in the food and in the plastics and in the air?
[00:57:20.348 --> 00:57:20.488]  No.
[00:57:20.508 --> 00:57:25.190]  Do you think I like breathing coal-fired, dirty coal-fired plants in Texas filled with mercury?
[00:57:26.550 --> 00:57:33.576]  You think I like the government that said in 1998, Clinton said you can't have any of the coal in Utah.
[00:57:33.776 --> 00:57:35.198]  It's clean burning, no mercury.
[00:57:36.519 --> 00:57:38.961]  So they had to dig up the lignite here in Texas full of mercury.
[00:57:39.021 --> 00:57:40.162]  You think I like that?
[00:57:40.823 --> 00:57:41.443]  No, I don't like that.
[00:57:42.044 --> 00:57:44.126]  So we could get into a big debate and argument about this.
[00:57:45.087 --> 00:57:49.751]  Also, most of the mainline environmental groups are animal liberation fronts.
[00:57:50.758 --> 00:57:51.838]  They are eugenicists.
[00:57:51.998 --> 00:57:54.759]  They are into killing humans.
[00:57:54.839 --> 00:57:58.180]  They were born out of the transhumanist slash eugenicist movement.
[00:57:58.420 --> 00:58:02.182]  And please, transhumanists, don't email me and say, transhumanist isn't eugenicist.
[00:58:02.902 --> 00:58:09.744]  Julian Huxley, the founder of transhumanism, was the head of the World Eugenic Society when he founded transhumanism in 1956.
[00:58:11.144 --> 00:58:12.605]  He said, we got caught with Hitler.
[00:58:12.645 --> 00:58:13.245]  We look bad.
[00:58:13.285 --> 00:58:14.445]  We'll call it transhumanism.
[00:58:14.725 --> 00:58:16.226]  You don't know what you're talking about, okay?
[00:58:16.466 --> 00:58:17.306]  I've done my homework.
[00:58:18.186 --> 00:58:20.027]  Now let's go back to this nice caller and see if that...
[00:58:21.178 --> 00:58:23.980]  See if that explains anything to Freddie in San Antonio.
[00:58:24.020 --> 00:58:25.502]  My view, my perspective.
[00:58:25.762 --> 00:58:26.122]  Go ahead.
[00:58:27.223 --> 00:58:34.690]  Yeah, I mean, I think that I thought originally I just misunderstood you and I thought I disagreed with what you were saying.
[00:58:34.710 --> 00:58:36.371]  I do agree with what you're saying.
[00:58:36.911 --> 00:58:40.995]  I am, though, however, concerned as well about all the things you're talking about.
[00:58:42.062 --> 00:58:45.165]  And I do believe that all those do affect the Earth.
[00:58:45.205 --> 00:58:53.010]  Well, I mean, climate change, I mean, no matter what's causing it, climate change may make areas deserts that weren't, places that are deserts will be fertile now.
[00:58:53.270 --> 00:58:54.651]  I mean, yeah, there's always changes.
[00:58:55.331 --> 00:58:55.612]  Right.
[00:58:56.472 --> 00:59:04.718]  But I am also concerned that it seems that we are affecting the planet and that the polarized caps melting is a concern.
[00:59:04.738 --> 00:59:05.619]  They're not melting.
[00:59:05.679 --> 00:59:06.919]  Greenland is getting thicker.
[00:59:07.180 --> 00:59:07.900]  They're getting bigger.
[00:59:07.940 --> 00:59:09.081]  They always slough off.
[00:59:09.895 --> 00:59:16.640]  Sir, remember how they, and I appreciate your call, remember how they showed the polar bears the last two years and said, look at the polar bear family, they're going to drown.
[00:59:17.121 --> 00:59:21.544]  Their ice island melted.
[00:59:21.864 --> 00:59:22.605]  They're dead.
[00:59:23.465 --> 00:59:26.087]  Folks, I just happen to be an admirer of nature.
[00:59:27.408 --> 00:59:30.831]  And so I happen to have watched a few other TV shows about them and read books about them.
[00:59:31.892 --> 00:59:36.095]  Polar bears are the strongest and best athletic animals.
[00:59:37.023 --> 00:59:37.944]  Land animal there is.
[00:59:37.984 --> 00:59:40.086]  They've been recorded to swim 300 miles.
[00:59:41.567 --> 00:59:42.928]  They routinely swim 150.
[00:59:42.968 --> 00:59:45.410]  They like to swim.
[00:59:45.430 --> 00:59:46.431]  150 is no big deal to them.
[00:59:48.012 --> 00:59:51.995]  They go out in the spring and summer onto ice flows.
[00:59:53.376 --> 00:59:56.959]  And they understand, they're so smart, that the ice flow is going to go down south.
[00:59:57.980 --> 01:00:03.905]  Say, from the eastern side of Canada down towards southern Canada.
[01:00:03.945 --> 01:00:06.427]  And they will ride for a couple hundred miles the ice flow.
[01:00:07.003 --> 01:00:10.725]  To hunt beluga whale and seals, and they will grab them and drag them on.
[01:00:11.065 --> 01:00:14.946]  Yeah, one polar bear can drag a beluga that weighs three times its weight onto the rocks.
[01:00:14.966 --> 01:00:15.527]  That's power.
[01:00:16.527 --> 01:00:17.807]  That's power, ladies and gentlemen.
[01:00:18.188 --> 01:00:21.649]  They just drag them up, sticks its head up, boom, you're dead, beluga.
[01:00:22.770 --> 01:00:24.290]  Happy little white beluga swimming around.
[01:00:24.310 --> 01:00:27.211]  And then they swim back to land.
[01:00:27.231 --> 01:00:28.992]  Okay, they do that.
[01:00:29.052 --> 01:00:29.632]  They hunt.
[01:00:29.792 --> 01:00:34.074]  I happen to have read about Arctic explorers 100, 200 years ago.
[01:00:34.134 --> 01:00:34.754]  I was into that.
[01:00:34.794 --> 01:00:36.075]  Growing up, I wouldn't read a lot of
[01:00:36.465 --> 01:00:38.567]  Fiction, I'd read non-fiction because it was so interesting.
[01:00:39.147 --> 01:00:43.010]  And I read about watching the polar bears hunt on ice floes.
[01:00:43.030 --> 01:00:44.591]  Okay, that's what they do.
[01:00:44.791 --> 01:00:46.892]  But the media knows you don't know that.
[01:00:47.273 --> 01:00:49.234]  So they go, look, they're grounding.
[01:00:49.474 --> 01:00:50.915]  They can't get off the ice.
[01:00:50.975 --> 01:00:54.358]  The whole family's going to die stuck on an ice floe.
[01:00:55.939 --> 01:00:58.381]  They treat you like morons.
[01:00:59.061 --> 01:01:04.285]  They enjoy the fact they control the left and right, and they put out fake right-wing worldviews.
[01:01:04.989 --> 01:01:09.793]  And fake left-wing worldview, and they feed you this entire system.
[01:01:11.294 --> 01:01:12.115]  Don't believe me.
[01:01:12.275 --> 01:01:17.259]  All I'm asking you to do is realize you are being scammed, you are being lied to, you are being manipulated.
[01:01:18.440 --> 01:01:19.241]  History shows that.
[01:01:19.281 --> 01:01:32.972]  How many times has government and corporations and individuals been caught cheating, stealing, lying, the subterfuge of the Caesars thousands of years ago, of the Aztecs hundreds of years ago and thousands of years ago, of the Japanese emperors, of the African kings?
[01:01:33.552 --> 01:01:34.633]  Humans all act the same.
[01:01:35.749 --> 01:01:37.350]  Evil tends to get into positions of power.
[01:01:39.211 --> 01:01:44.094]  It's time to stop being schmucks out there and to admit just how serious all of this has gotten.
[01:01:45.454 --> 01:01:51.838]  Now, I'm going to have to cover news when we get back, but then I'm going to rush to Anthony, John, Michael, Ted, Ed, Michael, Chris, and many others.
[01:01:53.299 --> 01:01:56.160]  Folks like Tim have been holding the longest, and Ed, so we'll get to them first.
[01:01:56.200 --> 01:01:58.601]  But I've got to get to this news when we get back.
[01:01:59.342 --> 01:02:01.883]  Government concedes vaccine autism case in federal court.
[01:02:01.943 --> 01:02:02.303]  Now what?
[01:02:02.323 --> 01:02:02.944]  That's a big deal.
[01:02:03.504 --> 01:02:05.125]  And then on the heels of that,
[01:02:06.081 --> 01:02:11.625]  Certified for publication in the Court of Appeals of the State of California, 2nd Appellate District, Division 3.
[01:02:13.267 --> 01:02:14.908]  We'll give you the court name.
[01:02:14.948 --> 01:02:15.869]  We'll give you all of it.
[01:02:16.169 --> 01:02:17.570]  Government says they own your children.
[01:02:18.871 --> 01:02:19.852]  Maybe you can agree with that.
[01:02:20.232 --> 01:02:23.795]  Barack Obama says you don't go buy their socialized medicine.
[01:02:24.175 --> 01:02:25.336]  They're going to come take your children.
[01:02:26.017 --> 01:02:27.358]  Hillary says the same thing.
[01:02:27.378 --> 01:02:31.901]  I'm going to have to vote for McCain just because of that, but I think he supports it too.
[01:02:31.941 --> 01:02:32.462]  We're in trouble.
[01:02:33.385 --> 01:02:34.345]  I'm not going to vote for McCain.
[01:02:34.385 --> 01:02:36.286]  I can't vote for Beelzebub over Satan.
[01:02:36.847 --> 01:02:38.187]  Lucifer over Baphomet.
[01:02:38.807 --> 01:02:39.628]  We'll be right back.
[01:02:40.248 --> 01:02:41.909]  It is a big idea.
[01:02:41.969 --> 01:02:43.509]  A new world order.
[01:02:43.569 --> 01:02:48.632]  In the near future, Earth is dominated by powerful governments.
[01:03:01.539 --> 01:03:03.440]  It's known as the Bilderberg.
[01:03:03.500 --> 01:03:06.581]  Couldn't their objective be world domination?
[01:03:07.141 --> 01:03:09.582]  For thousands of years, their dark border grew.
[01:03:10.322 --> 01:03:17.765]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[01:03:20.686 --> 01:03:25.628]  For the first time in history, the elite's plan for world government is blown wide open.
[01:03:26.168 --> 01:03:26.568]  Hi, neighbor.
[01:03:54.415 --> 01:03:56.136]  We all know that knowledge is power.
[01:03:56.556 --> 01:03:59.677]  We've tried to give you knowledge to help you prepare for rough times.
[01:04:00.277 --> 01:04:04.959]  There's the worldwide famine and our country's dependence on often dangerous food imports.
[01:04:05.579 --> 01:04:07.560]  You know about genetically poisoned food.
[01:04:08.120 --> 01:04:13.702]  Two-thirds of the food is disappearing with the bees along with huge crop failures from all-time record water shortages.
[01:04:14.403 --> 01:04:18.064]  You know they're turning food into fuel with corn ethanol plants.
[01:04:19.025 --> 01:04:22.747]  If we do not control our food, food will be used to control us.
[01:04:23.247 --> 01:04:28.409]  Food control has been the plan historically in every enslaved population and is the plan for America.
[01:04:29.089 --> 01:04:37.333]  The only value of the knowledge you have to take control of your food is if you choose to get a supply while you still have the freedom to choose.
[01:04:37.813 --> 01:04:38.954]  Call 800-409-5633 on the web, efoodsdirect.com.
[01:04:38.974 --> 01:04:39.114]  Call 800-409-5633.
[01:04:53.986 --> 01:04:55.027]  Hi, this is Ted Anderson.
[01:04:55.427 --> 01:05:00.909]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold for your IRA?
[01:05:01.490 --> 01:05:01.990]  That's right.
[01:05:02.290 --> 01:05:04.591]  Gold has been available to be placed in IRAs since 1986.
[01:05:05.151 --> 01:05:12.075]  Yet still, the financial industry refuses to recognize the value of real hard assets for your retirement.
[01:05:12.640 --> 01:05:20.325]  The truth be told, gold and silver has outperformed paper investments like stocks, bonds, and CDs, yet no word about IRAs.
[01:05:20.765 --> 01:05:25.628]  Perhaps the financial institutions want to maintain control of your assets by keeping you in paper.
[01:05:26.249 --> 01:05:29.290]  If you'd like to take a look at gold through retirement, call 800-686-2237.
[01:05:32.052 --> 01:05:32.633]  We're good to go.
[01:05:32.653 --> 01:05:33.033]  I think?
[01:05:52.006 --> 01:06:04.740]  Now, from the makers of Loose Change, the most downloaded film in Internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[01:06:05.161 --> 01:06:11.888]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions.
[01:06:12.248 --> 01:06:15.831]  And the true perpetrators of this horrendous crime are brought to justice.
[01:06:16.211 --> 01:06:19.394]  Loose Change Final Cut is the ultimate 9-11 expose.
[01:06:19.614 --> 01:06:21.335]  From hijackers being trained at U.S.
[01:06:21.375 --> 01:06:27.099]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[01:06:27.500 --> 01:06:34.765]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[01:06:34.985 --> 01:06:40.970]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism,
[01:06:41.710 --> 01:06:45.392]  We're in a no-holds-barred information war.
[01:06:45.772 --> 01:06:51.074]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[01:07:06.276 --> 01:07:13.961]  Alright, let's just plunge directly into all the news and information right now, and there is a lot of it, and then we'll come back into your calls in the next segment.
[01:07:16.103 --> 01:07:21.326]  Oh, by the way, up on prisonplanet.com, that article we promised, and I want your help in getting out to everybody.
[01:07:22.707 --> 01:07:34.155]  Despite smear campaign, desperate smear campaign follows actress 9-11 comments, international establishment media recycles year-old comments to attack Oscar-winning actress
[01:07:34.918 --> 01:07:41.124]  Actress, despite the fact that she is merely echoing a plethora of highly respected public figures in questioning 9-11.
[01:07:41.464 --> 01:07:46.548]  I may have time to read part of this article on air, but it's up on prisonplanet.com right now.
[01:07:46.608 --> 01:07:47.669]  Good job, Paul Watson.
[01:07:47.689 --> 01:07:49.691]  Moving quick on Sunday to get that up.
[01:07:49.711 --> 01:07:51.493]  We've got to counter the enemy propaganda.
[01:07:52.013 --> 01:07:59.800]  Now, the first country to have compulsory government-approved certified education was Prussia.
[01:08:00.615 --> 01:08:02.295]  About 180 years ago.
[01:08:02.655 --> 01:08:13.957]  And in the Prussian textbooks for educators, it said the state owns the children, we're going to build mindless drones and workers and warriors, standardized testing and control, and the state owns your children.
[01:08:14.618 --> 01:08:18.578]  Adolf Hitler codified this nationwide in 1938 in Germany.
[01:08:19.459 --> 01:08:27.500]  By then it had been exported here to the U.S., and now in Illinois and in California, the courts have been ruling that the state literally controls
[01:08:28.044 --> 01:08:32.047]  It has more power than the parents over the children and basically is the parents.
[01:08:32.448 --> 01:08:35.750]  Now I have a major court ruling saying this.
[01:08:35.790 --> 01:08:38.953]  Now again, federal courts have ruled black people aren't human beings.
[01:08:39.833 --> 01:08:41.475]  Does that mean blacks aren't human beings?
[01:08:41.995 --> 01:08:47.059]  Federal courts have ruled that you can forcibly sterilize a single woman.
[01:08:48.540 --> 01:08:50.682]  Can the government forcibly sterilize a woman?
[01:08:51.414 --> 01:08:52.936]  No, you jackbooted scum.
[01:08:52.976 --> 01:08:53.336]  You can't.
[01:08:53.356 --> 01:08:54.157]  You're not God.
[01:08:54.657 --> 01:08:56.920]  And so just because you say this doesn't mean it's the case.
[01:08:57.220 --> 01:08:58.141]  We're going to expose you.
[01:08:58.621 --> 01:09:03.566]  But first I want to give you this London Guardian story to give you an idea of what this is like now.
[01:09:04.387 --> 01:09:06.709]  Homeschooled Germans flee to the UK.
[01:09:07.049 --> 01:09:12.755]  A 1938 law designed to ensure state control of all children has provoked a family exodus to Britain.
[01:09:14.036 --> 01:09:23.443]  Families are fleeing to the UK from Germany to escape a law introduced by Hitler that is leading to their children being taken into the care of the government if educated at home.
[01:09:23.683 --> 01:09:34.512]  One father who arrived in Britain with his wife and five children last month was told the Observer that the family had no choice but for being warned that their children would be taken into foster care where you're five times more likely to be abused statistically.
[01:09:35.192 --> 01:09:39.436]  I'm not saying you're bad at your foster parents, you're just five times more likely because a lot of them are pedophiles and scum.
[01:09:40.196 --> 01:09:42.998]  That doesn't mean you are if you're good, just statistically they don't lie.
[01:09:43.018 --> 01:09:43.839]  That's what a lot of
[01:09:44.104 --> 01:09:44.704]  I think we're good to go.
[01:10:08.211 --> 01:10:11.193]  Children suffering from serious illnesses can stay home.
[01:10:11.753 --> 01:10:13.154]  So, there you go.
[01:10:13.214 --> 01:10:14.635]  Hitler's law never repealed.
[01:10:15.015 --> 01:10:15.336]  Okay.
[01:10:15.616 --> 01:10:18.298]  California and Illinois have had courts ruling the same thing.
[01:10:19.058 --> 01:10:20.979]  Ruling that they own your children.
[01:10:21.560 --> 01:10:22.740]  Here it is, right here.
[01:10:23.761 --> 01:10:32.607]  In the Court of Appeals of the state of California, 2nd Appellate District, they overruled the lower state court that disagreed with them.
[01:10:33.758 --> 01:10:42.503]  And this is Jonathan L. and Mary Grace, petitioners, Superior Court of the State of California for the County of Los Angeles.
[01:10:43.284 --> 01:10:49.687]  And the case number is JD00773.
[01:10:49.928 --> 01:10:57.552]  And we posted this up on InfoWars.com and PrisonPlanet.com yesterday for you.
[01:10:58.513 --> 01:11:00.594]  And you turn the page, you can go through it all.
