[00:00:00.029 --> 00:00:01.950]  Welcome, ladies and gentlemen.
[02:13:36.903 --> 02:13:38.323]  So where do you see this going?
[02:13:38.323 --> 02:13:50.787]  They have food riots in over 50 countries they're reporting on a daily basis from Indonesia to Egypt, from areas of Africa.
[02:13:50.787 --> 02:13:55.769]  There's all sorts of crises, all sorts of strikes, all sorts of power outages.
[02:13:55.769 --> 02:13:57.009]  It's like civilization
[02:13:57.709 --> 02:14:00.570]  This isn't just over-reportage, they're actually under-reporting it.
[02:14:00.570 --> 02:14:02.030]  It's like things are unraveling.
[02:14:02.030 --> 02:14:11.932]  Is it that the globalists have gotten so busy snatching up the infrastructure, and have gotten so greedy that they're not even managing things well now, and things are just unspooling?
[02:14:11.932 --> 02:14:13.992]  Well, it's planned chaos.
[02:14:13.992 --> 02:14:24.214]  And it's all part of the things like when you have financial problems, like back in 2000-2001, I predicted there would be an incident, which happened to be 9-11.
[02:14:25.627 --> 02:14:31.251]  And that there would be an invasion of Iraq and Afghanistan, and why?
[02:14:31.251 --> 02:14:33.832]  To keep people's eye off the ball.
[02:14:33.832 --> 02:14:52.444]  If you have wars going on over there, people aren't paying that much attention to what's going on in the economy, and the fact that that time we were in a recession, of course we were pulled out by this gargantuan creation of money and credit, and the boom, which turned into a bust and a bubble,
[02:14:53.824 --> 02:14:57.065]  By the Fed Reserve and the housing market.
[02:14:57.065 --> 02:14:59.406]  And so this is another distraction.
[02:14:59.406 --> 02:15:03.527]  This let's starve them to death situation.
[02:15:03.527 --> 02:15:04.988]  And that's exactly what they're doing.
[02:15:04.988 --> 02:15:06.308]  And it's not going to stop.
[02:15:06.308 --> 02:15:08.629]  They're going to keep right up with it.
[02:15:08.629 --> 02:15:17.431]  Even the G7 said the other day at their meeting, we've got to stop making ethanol from edible agricultural products.
[02:15:17.431 --> 02:15:19.012]  And I didn't hear anything else after that.
[02:15:20.811 --> 02:15:21.511]  It's amazing.
[02:15:21.511 --> 02:15:28.653]  I want to take some calls, Bob, but there's other financial things happening of the entire pantheon of developments in the next few minutes.
[02:15:28.653 --> 02:15:35.734]  What is important that you'd like to impart to our audience before we take calls?
[02:15:35.734 --> 02:15:43.296]  Well, I think the most important thing that people should realize is that the financial system is broken.
[02:15:44.139 --> 02:15:46.543]  And they are not going to be able to resuscitate it.
[02:15:46.543 --> 02:15:51.831]  They're going to be able to extend it for some period of time.
[02:15:51.831 --> 02:15:53.934]  That period of time is unknown.
[02:15:53.934 --> 02:15:56.438]  Two, three, four, five years at the very most.
[02:15:57.276 --> 02:16:00.399]  And in the meantime, what will they do to offset that?
[02:16:00.399 --> 02:16:02.160]  They'll have more wars.
[02:16:02.160 --> 02:16:04.983]  They'll probably have a draft of the Selective Service.
[02:16:04.983 --> 02:16:15.752]  They'll continue with their weather-controlled disasters, such as New Orleans and the things we're talking about here.
[02:16:20.135 --> 02:16:21.957]  Let me stop you again.
[02:16:21.957 --> 02:16:22.837]  Let me stop you again.
[02:16:22.837 --> 02:16:25.860]  For listeners out there laughing, it's on the Weather Channel.
[02:16:25.860 --> 02:16:26.981]  It's declassified.
[02:16:26.981 --> 02:16:34.367]  When it got declassified, I had the father of modern weather weapons, meteorologist Ben Livingston on the show twice, and he came to Austin for me to interview him.
[02:16:35.208 --> 02:16:37.030]  It's on PrisonPlanet.tv.
[02:16:37.030 --> 02:16:53.250]  They had certified in 67 Stanford Research Institute Naval Weapons Laboratory that he ran that they could create, kill, stop, steer, empower, weaken, anything they want with hurricanes, and that was with primitive technology, Bob.
[02:16:53.250 --> 02:16:54.532]  And it's probably a lot better now.
[02:16:55.791 --> 02:17:10.362]  Well, you know, meteorologists said that Katrina acted very bizarre, and that they did blow it up in the flood of the 20s, and the evidence is they did blow up the levees this time, as a big martial law drill, and as a way to snatch the property and give it to casino builders, which they've now done.
[02:17:10.362 --> 02:17:11.123]  That's right.
[02:17:11.123 --> 02:17:13.405]  And that's how they evolve these things.
[02:17:13.405 --> 02:17:14.366]  And they're all planned.
[02:17:14.366 --> 02:17:17.428]  Some of these plans are 20 and 30 years in the making.
[02:17:17.981 --> 02:17:30.132]  Well, one year before New Orleans, they made the movie for FX Channel, Oil Storm, starring Mayor Ray Nagin, where a hurricane hits and floods New Orleans.
[02:17:30.132 --> 02:17:32.914]  Sorry, go ahead.
[02:17:32.914 --> 02:17:41.922]  Well, you kind of left me flat-footed here, but these different events are all part of
[02:17:43.555 --> 02:17:52.799]  A move to make people confused, so they won't act on things, so that they don't understand things.
[02:17:52.799 --> 02:18:02.463]  I mean, you come out and say, we have the person who was involved in the weather alteration of the program, and yes, it is a fact.
[02:18:02.463 --> 02:18:03.744]  That's great.
[02:18:03.744 --> 02:18:08.045]  And a lot of people are going to believe it because you've had him on.
[02:18:08.045 --> 02:18:12.087]  But most of the people don't listen to these programs.
[02:18:12.677 --> 02:18:20.160]  And so, consequently, most of the people are going to believe what they hear on the news, on the general media.
[02:18:20.160 --> 02:18:27.063]  And so, consequently, people are going to remain confused because they really don't know what the truth is.
[02:18:27.063 --> 02:18:28.004]  Yeah, Bob, I was backing up.
[02:18:28.004 --> 02:18:29.444]  And that's our job to get it out to them.
[02:18:29.444 --> 02:18:29.705]  I agree.
[02:18:29.705 --> 02:18:34.407]  I was backing up what you were saying because people probably almost ran off the road when you said that.
[02:18:34.407 --> 02:18:38.508]  I mean, they flooded the Ho Chi Minh Trail in Vietnam.
[02:18:38.508 --> 02:18:39.909]  They had weather control.
[02:18:39.909 --> 02:18:42.150]  I mean, much of this is declassified.
[02:18:43.291 --> 02:18:46.917]  Uh, and it's just... The Globalists are playing God.
[02:18:46.917 --> 02:18:48.680]  We're gonna do one more little quick segment with Bob.
[02:18:48.680 --> 02:18:50.223]  We're gonna take three calls.
[02:18:50.223 --> 02:18:51.065]  One from DeWayne.
[02:18:52.363 --> 02:18:54.004]  Uh, and Mike, and one from Joe.
[02:18:54.004 --> 02:18:55.265]  Bill, Chris, and others, you can hold.
[02:18:55.265 --> 02:18:56.586]  We'll get to you after Bob is gone.
[02:18:56.586 --> 02:19:03.910]  We're going to break now, come back with just a five-minute segment, take three quick questions for Bob Chapman, TheInternationalForecaster.com.
[02:19:03.910 --> 02:19:07.332]  In the 30 seconds we've got left, Bob, uh, pick a date.
[02:19:07.332 --> 02:19:12.655]  I mean, uh, so you're saying you don't think the economy will implode completely in the next year.
[02:19:12.655 --> 02:19:15.476]  You think, though, on the outside, four to five years.
[02:19:15.476 --> 02:19:19.699]  Uh, so are you saying two years from now, on average, you're saying that's probably the date, or what are you saying?
[02:19:23.359 --> 02:19:25.480]  You're saying you don't know?
[02:19:25.480 --> 02:19:28.561]  I don't know.
[02:19:28.561 --> 02:19:29.901]  Yeah.
[02:19:29.901 --> 02:19:35.644]  Well, it seems to me things are deteriorating faster than even I thought they would, and I hope we've got three, four years.
[02:19:35.644 --> 02:19:37.404]  But a lot of people are out of work.
[02:19:37.404 --> 02:19:40.145]  The truck drivers I know are going out of business.
[02:19:40.145 --> 02:19:43.166]  I mean, it is just amazing what's happening.
[02:19:43.166 --> 02:19:44.267]  Final segment, Bob Chapman.
[02:19:44.267 --> 02:19:44.947]  Your call, straight ahead.
[02:19:44.947 --> 02:19:48.608]  Stay with us.
[02:19:48.608 --> 02:19:49.929]  It is a big idea
[02:19:51.078 --> 02:19:52.839]  A New World Order.
[02:19:52.839 --> 02:19:57.722]  In the near future, Earth is dominated by a powerful world government.
[02:19:57.722 --> 02:20:00.564]  It's known as the Bilderberg Group.
[02:20:00.564 --> 02:20:03.345]  Could their objective be world domination?
[02:20:03.345 --> 02:20:06.547]  For thousands of years, their dark order grew.
[02:20:06.547 --> 02:20:13.852]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[02:20:16.889 --> 02:20:22.333]  For the first time in history, the elite's plan for world government is blown wide open.
[02:20:22.333 --> 02:20:26.215]  You will learn the secret that drives the entire New World Order agenda.
[02:20:26.215 --> 02:20:28.777]  Build America is making great progress toward a world government.
[02:20:28.777 --> 02:20:29.938]  Most people have no idea.
[02:20:29.938 --> 02:20:30.718]  They're not after money.
[02:20:30.718 --> 02:20:31.999]  They have all the money they need.
[02:20:31.999 --> 02:20:32.980]  They're after power.
[02:20:32.980 --> 02:20:34.121]  That's their aphrodisiac.
[02:20:34.121 --> 02:20:42.846]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com or watch it online right now at PrisonPlanet.tv.
[02:20:42.846 --> 02:20:45.648]  In Game, blueprint for global enslavement.
[02:20:45.648 --> 02:20:46.689]  You have been warned.
[02:20:47.650 --> 02:20:49.372]  Attention GCN listeners.
[02:20:49.372 --> 02:20:53.656]  Would you like to watch uncensored, unregulated, even banned TV on your computer?
[02:20:53.656 --> 02:21:05.549]  Well now you can watch satellite TV on your PC with an extremely simple hookup that allows computer owners to pick up more channels than any sane person can even watch without paying monthly cable or satellite fees.
[02:21:05.549 --> 02:21:06.350]  Here's the story.
[02:21:06.670 --> 02:21:14.839]  New video feed technology lets anyone with a high-speed internet connection gain instant access to an endless list of underground channels from all over the globe.
[02:21:14.839 --> 02:21:17.682]  And here's the best part, it's 100% legal.
[02:21:17.682 --> 02:21:24.108]  And it works at home, the office, or even in other countries to grab television channels and video feeds at your command.
[02:21:24.108 --> 02:21:28.933]  GCN listeners can use it to watch hundreds of conspiracy videos absolutely free.
[02:21:28.933 --> 02:21:29.454]  Best of all,
[02:21:29.714 --> 02:21:33.237]  You could be watching free TV on your PC in five minutes or less.
[02:21:33.237 --> 02:21:34.358]  It's that simple.
[02:21:34.358 --> 02:21:38.000]  Just go to www.orderfreetv.com.
[02:21:38.000 --> 02:21:41.303]  That's www.orderfreetv.com.
[02:21:41.303 --> 02:21:46.907]  To watch unregulated TV on your PC, go to www.orderfreetv.com.
[02:21:47.833 --> 02:21:49.794]  Our beloved Republic is on her knees.
[02:21:49.794 --> 02:21:53.396]  The forces of globalism are destroying national sovereignty worldwide.
[02:21:53.396 --> 02:21:55.857]  But in Liberty's darkest hour, there is hope.
[02:21:55.857 --> 02:21:58.898]  The first time in modern history, the people are beginning to wake up.
[02:21:58.898 --> 02:22:04.641]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[02:22:04.641 --> 02:22:08.543]  We have a short time frame to fully awaken and energize the people to meet this threat.
[02:22:08.883 --> 02:22:14.086]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[02:22:14.086 --> 02:22:17.128]  PrisonPlanet.tv is a vault of forbidden information.
[02:22:17.128 --> 02:22:24.353]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[02:22:24.353 --> 02:22:30.337]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[02:22:30.337 --> 02:22:34.860]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[02:22:35.160 --> 02:22:38.003]  The Info War is waiting for you to set it free.
[02:22:38.003 --> 02:22:40.044]  Join PrisonPlanet.tv.
[02:22:40.044 --> 02:22:42.046]  Burn the info bombs to disk.
[02:22:42.046 --> 02:22:44.188]  Put them on the file sharing networks.
[02:22:44.188 --> 02:22:45.950]  Bring down the New World Order.
[02:22:45.950 --> 02:22:46.710]  PrisonPlanet.tv
[02:22:47.970 --> 02:22:51.053]  Are you concerned about the high cost of prescription drugs?
[02:22:51.053 --> 02:22:57.601]  Since January of 2006, RxDrugCard.com members have saved an average of $33 per prescription filled.
[02:22:57.601 --> 02:22:59.943]  That's over 46% savings!
[02:22:59.943 --> 02:23:03.207]  The average savings for generic drugs was over 71%.
[02:23:03.207 --> 02:23:08.893]  RxDrugCard.com is the only major discount prescription drug plan that offers a price lookup page.
[02:23:09.153 --> 02:23:12.855]  So you can get an idea of your discounted price before you enroll.
[02:23:12.855 --> 02:23:16.337]  RxDrugCard.com is for anyone who pays for their own prescriptions.
[02:23:16.337 --> 02:23:21.160]  There are no age restrictions, all prescriptions are covered, and 95% of all pharmacies in the U.S.
[02:23:21.160 --> 02:23:25.203]  participate, including Walmart, Walgreens, CVS Pharmacy, and many more.
[02:23:25.503 --> 02:23:27.884]  Alright, the Arnold Schwarzenegger audio of him being called a Nazi.
[02:23:55.795 --> 02:23:57.816]  Hi, I'm Joe from Wisconsin.
[02:23:57.816 --> 02:24:00.836]  It's good to talk to you, Bob and Alex.
[02:24:00.836 --> 02:24:02.517]  I just wanted to comment on the food situation.
[02:24:02.517 --> 02:24:06.677]  Monsanto is building that seed bank up in Scandinavia.
[02:24:22.711 --> 02:24:26.973]  But at the same time, they're also pushing GMO foods on us.
[02:24:26.973 --> 02:24:33.135]  And that doesn't necessarily scare me, but they had this outbreak of hoof-and-mouth disease in England.
[02:24:33.135 --> 02:24:34.136]  All relates back.
[02:24:34.136 --> 02:24:39.778]  It was one of these contaminated releases that their solution was scorched earth.
[02:24:39.778 --> 02:24:42.399]  By the way, it was admitted that the government released it.
[02:24:42.399 --> 02:24:43.219]  Go ahead.
[02:24:43.219 --> 02:24:45.600]  Yeah, it was a scorched earth policy, though.
[02:24:45.600 --> 02:24:48.441]  They just killed all the herds for like thousands of miles.
[02:24:48.441 --> 02:24:49.742]  Just killed everything.
[02:24:49.742 --> 02:24:52.363]  And what scares me most is now with their seed bank,
[02:24:53.055 --> 02:24:56.536]  They can say, oh, the entire biosphere, we contaminated.
[02:24:56.536 --> 02:24:59.817]  Well, we'll just have to scorcher all of you.
[02:24:59.817 --> 02:25:09.559]  And, well, the inflation rate also is, you know, under my skin too, but I'm most concerned about what they're going to do about food.
[02:25:09.559 --> 02:25:12.480]  Okay, let's go to Bob and get his take on that.
[02:25:12.480 --> 02:25:17.021]  Yeah, Monsanto's business plan, they admit, is to infect everything.
[02:25:17.021 --> 02:25:19.622]  Go ahead.
[02:25:19.622 --> 02:25:20.482]  Well, I, um,
[02:25:22.088 --> 02:25:31.633]  I've been very, very disturbed with what Monsanto and a few other firms have been doing for the last 15 years I've been writing about it.
[02:25:31.633 --> 02:25:36.535]  And in the process, Monsanto has made a great deal of money.
[02:25:36.535 --> 02:25:40.056]  And I don't think most people realize that.
[02:25:40.056 --> 02:25:42.798]  Their stock has gone from $18 a share to close to $100.
[02:25:42.798 --> 02:25:48.260]  And that is a result of their earnings.
[02:25:50.781 --> 02:26:04.307]  I think what the intention of the Illuminists is, through Monsanto and that handful of firms, they want to control in total all of the production of food in the world.
[02:26:04.307 --> 02:26:09.890]  And that's why they literally block anybody from suing Monsanto or stopping their activities.
[02:26:09.890 --> 02:26:12.411]  They are a part of the larger program.
[02:26:12.411 --> 02:26:16.473]  You can always tell when something's on the inside track because it's given total protection.
[02:26:18.704 --> 02:26:19.564]  Exactly.
[02:26:19.564 --> 02:26:21.545]  And that's what's going on with them and others.
[02:26:21.545 --> 02:26:26.287]  And if you notice, this merges and merges and merges.
[02:26:26.287 --> 02:26:34.971]  And when all is said and done, we'll have two or three firms doing what Monsanto's doing, and that'll be it.
[02:26:34.971 --> 02:26:37.332]  And then they'll all just intermarry, and it'll be a new Imperium.
[02:26:37.332 --> 02:26:41.054]  Thanks for the call, Joe, wherever you're at.
[02:26:41.054 --> 02:26:43.155]  Let's talk to Duane in New Mexico.
[02:26:43.155 --> 02:26:44.115]  You're on the air, go ahead.
[02:26:47.486 --> 02:26:48.727]  Go ahead, Dwayne, you're on the air.
[02:26:48.727 --> 02:26:50.648]  Oh, let me hear you, Alex.
[02:26:50.648 --> 02:26:51.649]  Yeah, go ahead.
[02:26:51.649 --> 02:26:52.209]  Awesome.
[02:26:52.209 --> 02:26:53.670]  First, I wanted to say what's up to Kurt.
[02:26:53.670 --> 02:27:00.075]  We missed him in his old job, but glad he's fighting the fight and doing what he needs to do.
[02:27:00.075 --> 02:27:16.047]  I've been doing a lot of video watching and reading on mind control experiments and so on and so forth, and I was reading an article you guys reposted by Alex Ansari about mind control through television and how it accesses the reptilian brain and so on and so forth.
[02:27:17.148 --> 02:27:29.906]  I was wondering, with food prices going the way they are and fuel prices going the way they are and these crazy conspiracy theorists who mention that fuel prices and food prices were going to be skyrocketing,
[02:27:30.967 --> 02:27:43.197]  Everything's now coming true, yet you still see people ignoring all the evidence of a total collapse happening, and the mainstream media doesn't comment on intense cities, and everybody says it's okay.
[02:27:43.197 --> 02:27:50.443]  You know, Ben Bernanke admits to the Federal Reserve causing the first Great Depression, and then, you know, everybody's okay with the Federal Reserve causing this next one.
[02:27:52.032 --> 02:27:55.693]  Obviously, people aren't waking up.
[02:27:55.693 --> 02:28:05.895]  Look, in disasters, when they tell people that a dam is broken and high water is coming in five minutes, there is always a percentage that will deny it and stay and die.
[02:28:05.895 --> 02:28:09.976]  There are always people, when a ship is sinking, who refuse to leave, saying everything's fine.
[02:28:09.976 --> 02:28:11.357]  They are in denial.
[02:28:11.357 --> 02:28:13.837]  But they were the minority a hundred years ago.
[02:28:13.837 --> 02:28:16.298]  The government, the psychological warfare experts,
[02:28:17.208 --> 02:28:25.914]  Have ingrained the public on how to be cowardly, denial-stricken creatures.
[02:28:25.914 --> 02:28:27.034]  Bob Chapman?
[02:28:27.034 --> 02:28:28.535]  Yeah.
[02:28:28.535 --> 02:28:29.636]  I agree.
[02:28:29.636 --> 02:28:37.801]  And, you know, it's human nature to take the easy way out and say, gee, I hope it doesn't happen, I don't believe it can happen, and it's not going to happen.
[02:28:37.801 --> 02:28:41.904]  And just all too many people are doing that today.
[02:28:41.904 --> 02:28:43.005]  Probably 70-75% of the population.
[02:28:45.652 --> 02:28:56.823]  It includes a lot of bright people who just can't be bothered by naysayers who bring all these facts to light because they just think it can't happen.
[02:28:56.823 --> 02:29:05.972]  Well, aside from getting everybody to take out their TVs into the middle of nowhere and lighting them up with 223, I mean, what exactly can we do?
[02:29:05.972 --> 02:29:09.996]  It seems like everybody's okay with everything going to hell in a handbasket.
[02:29:10.825 --> 02:29:13.327]  You know, even though they're starving, they don't want to fight.
[02:29:13.327 --> 02:29:16.290]  And once they're starving to the point of no return, it's too late.
[02:29:16.290 --> 02:29:17.891]  They're going to be too weak to fight.
[02:29:17.891 --> 02:29:23.436]  Most of the public will beg the black uniformed thugs to stab them with bayonets and kill their children.
[02:29:23.436 --> 02:29:27.979]  And that sounds sarcastic, but no, a lot of them love being slaves.
[02:29:27.979 --> 02:29:31.703]  Bob Chapman, thank you for spending all the time with us today, sir.
[02:29:31.703 --> 02:29:33.784]  I'll be back, and thank you for having me.
[02:29:33.784 --> 02:29:34.505]  You bet.
[02:29:34.505 --> 02:29:36.747]  We'll be right back ourselves, ladies and gentlemen.
[02:29:36.747 --> 02:29:37.968]  Stay with us, more Call Straight Ahead.
[02:29:38.874 --> 02:29:42.820]  We're on the march, the Empire's on the run.
[02:29:42.820 --> 02:29:45.483]  Alex Jones and the GCN Radio Network.
[02:29:49.201 --> 02:29:50.482]  I'm Dr. Bill Deagle, M.D.
[02:29:50.482 --> 02:29:52.883]  of the Nutramedical Report here on Genesis.
[02:29:52.883 --> 02:29:55.924]  Allicin, a natural antibiotic from Allomax Nutraceuticals U.S.
[02:29:55.924 --> 02:29:56.685]  is a real thing.
[02:29:56.685 --> 02:30:03.688]  This amazing molecule is a stabilized antimicrobial antipathogenic killer from fresh, never before available garlic.
[02:30:03.688 --> 02:30:14.713]  Allicin molecule is biologically active against all bacterial pathogens, viruses, fungi, parasites, TB, and it kills fleshy bacteria, MRSA, Acinetobacter infections that ravage our everyday health.
[02:30:14.713 --> 02:30:17.955]  Taken daily, it removes these stealth pathogens, clearing our bodies of
[02:30:18.115 --> 02:30:23.538]  Disease activators that cause chronic health issues and means a much higher level of wellness for you and your family.
[02:30:23.538 --> 02:30:35.964]  Order today for fighting disease, turning on your immune system, activating infection-fighting properties against sinus, lung, bowel, skin, Lyme disease, nail fungus, colds, flu, ringworm, gum disease, diarrhea, athlete's foot, and cholesterol.
[02:30:35.964 --> 02:30:39.306]  Secure online ordering is available at Nutramedical.com or call 888-212-8871.
[02:30:39.306 --> 02:30:39.986]  That number again, 888-212-8871.
[02:30:39.986 --> 02:30:42.848]  The most powerful natural antimicrobial available.
[02:30:48.311 --> 02:30:51.672]  Someday, cancer, diabetes, and poor health may disrupt your life.
[02:30:51.672 --> 02:30:54.633]  Are you going to be the one in four who gets cancer in their lifetime?
[02:30:54.633 --> 02:30:58.574]  Well, now you can set aside your worries and offset that chance with AlkaVita.
[02:30:58.574 --> 02:31:05.435]  AlkaVita is a pure elemental liquid silicon that is high in oxygen and highly alkaline to help balance our acidic lifestyles.
[02:31:05.435 --> 02:31:11.817]  Fast food and unhealthy habits contribute to excess acid and undesirable effects that lay foundations of disease and poor health.
[02:31:11.997 --> 02:31:15.059]  Do you remember the old saying, an apple a day keeps the doctor away?
[02:31:15.059 --> 02:31:16.660]  Those words of wisdom are true.
[02:31:16.660 --> 02:31:24.385]  Your body heals itself when eating well, rather than fighting the effects of chemicals like corn syrup, sugar, preservatives, and other unpronounceable ingredients.
[02:31:24.385 --> 02:31:33.932]  Your body is the best pharmacy in the world, and with AlkaVita, it can help your body naturally neutralize excess body acid, and help hydrate your body, promoting the energized, healthier you.
[02:31:33.932 --> 02:31:35.913]  Go to AlkaVitaHealth.com.
[02:31:35.913 --> 02:31:40.496]  That's A-L-K-A-V-I-T-A-Health.com, or call 800-651-8255.
[02:31:41.997 --> 02:31:42.298]  That's 800-651-4011.
[02:31:48.479 --> 02:31:52.000]  More than 700 chemicals have been found in our drinking water.
[02:31:52.000 --> 02:31:57.401]  And did you know that you have greater exposure to these chemicals while taking hot showers than when drinking the water?
[02:31:57.401 --> 02:32:02.562]  That's because many chemicals are inhaled when they evaporate, and others are absorbed into the skin.
[02:32:02.562 --> 02:32:13.665]  The KDF Dual Media Shower Filter works with both hot and cold water, and it's designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus.
[02:32:14.085 --> 02:32:19.850]  The KDF dual media shower filter typically last 10,000 gallons or one year, whichever comes first.
[02:32:19.850 --> 02:32:26.116]  Hospitals, restaurants and water treatment facilities use this media to reduce chlorine, iron, heavy metals and bacteria.
[02:32:26.116 --> 02:32:27.157]  What about you?
[02:32:27.157 --> 02:32:29.178]  Order your KDF shower filter normally.
[02:32:29.178 --> 02:32:33.182]  Forty nine dollars for a special price of only thirty nine ninety nine with free shipping.
[02:32:33.582 --> 02:32:35.744]  Call the Berkey Guy and order now by calling 1-877-886-3653.
[02:32:35.744 --> 02:32:35.984]  That's 1-877-886-3653.
[02:32:35.984 --> 02:32:38.146]  Or simply click on the banner at GCNlive.com to order online now.
[02:32:57.438 --> 02:33:00.380]  Everybody knows that the dice are loaded.
[02:33:00.380 --> 02:33:05.924]  Everybody rolls with their fingers crossed.
[02:33:05.924 --> 02:33:10.547]  Everybody knows the war is over.
[02:33:10.547 --> 02:33:15.190]  Everybody knows the good guys lost.
[02:33:15.190 --> 02:33:19.353]  Everybody knows the fight was fixed.
[02:33:19.353 --> 02:33:23.676]  The poor stay poor, the rich get rich.
[02:33:23.676 --> 02:33:25.757]  That's how it goes.
[02:33:28.358 --> 02:33:50.725]  Everybody knows Everybody knows that the boat is leaking Everybody knows the captain lied Everybody got this broken feeling Like their father or their dog just died
[02:33:51.989 --> 02:34:07.043]  Everybody talkin' to their pockets Everybody wants a box of chocolates and a long stem rose Everybody knows
[02:34:10.425 --> 02:34:13.969]  Everybody knows that you love me, baby.
[02:34:13.969 --> 02:34:19.535]  Everybody knows that you really do.
[02:34:19.535 --> 02:34:25.041]  Everybody knows that you've been faithful.
[02:34:25.041 --> 02:34:27.644]  I give or take a night or two.
[02:34:28.964 --> 02:34:45.496]  Richard Reeves is going to be in studio with us coming up here in about five minutes.
[02:34:57.069 --> 02:35:02.954]  I am going to stream the YouTube video downline for PrisonPlanet.tv members.
[02:35:02.954 --> 02:35:07.377]  This is just a Schwarzenegger test video.
[02:35:07.377 --> 02:35:11.580]  This has not been put out yet on the main YouTube channel.
[02:35:11.580 --> 02:35:15.403]  That's why we're not giving the address out, because Luke wants to do a better encoding of it, which is great.
[02:35:15.783 --> 02:35:26.728]  But just for PrisonPlanet.TV viewers who are watching right now, the radio listeners are listening on the internet, they're listening on satellite, they're listening on AM and FM dial, that's all free.
[02:35:26.728 --> 02:35:34.672]  PrisonPlanet.TV members, they're able to see the in-studio cam, the document cam, they're able to see all of it.
[02:35:34.672 --> 02:35:35.972]  So we're about to play this.
[02:35:35.972 --> 02:35:39.674]  Schwarzenegger being confronted by Luke Rudowsky, other members of We Are Change.
[02:35:39.674 --> 02:35:43.576]  The video starts with Arnold picking his nose and examining the contents.
[02:35:44.637 --> 02:35:47.741]  Uh, it is sophomoric, but it just shows everything's scripted.
[02:35:47.741 --> 02:35:51.967]  How the media covers up and only shows the good side or the flattering side of Schwarzenegger.
[02:35:51.967 --> 02:35:57.915]  Uh, and then Luke walks beside him and people try to push him off and try to stop him and try to threaten him.
[02:35:57.915 --> 02:36:01.020]  Bringing up Kurt Voltheim, bringing up Arnold wears Nazi belt buckles.
[02:36:01.660 --> 02:36:02.441]  It's just amazing.
[02:36:02.441 --> 02:36:06.224]  I want to commend We Are Change, and I want to just commend everybody out there.
[02:36:06.224 --> 02:36:12.610]  So here is the video of this, ladies and gentlemen, the audio for the radio listeners.
[02:36:12.610 --> 02:36:15.692]  PrisonPlanet.tv members, this is the Maiden Voyage.
[02:36:15.692 --> 02:36:18.515]  You are seeing this video now for the first time.
[02:36:50.335 --> 02:36:57.902]  Arnold, can I get your comment on Kurt Voltheim, your friend?
[02:37:13.217 --> 02:37:14.559]  Did you all know Kimball?
[02:37:14.559 --> 02:37:17.343]  One of the great students of this university here.
[02:37:17.343 --> 02:37:19.246]  Can you comment on Kurt Voltheimster?
[02:37:19.246 --> 02:37:22.451]  He's my brother-in-law's son.
[02:37:22.451 --> 02:37:25.877]  He's as smart as the whole family.
[02:37:58.798 --> 02:38:01.821]  So Arnold, what about Kirk Volton?
[02:38:01.821 --> 02:38:03.282]  What about him?
[02:38:03.282 --> 02:38:03.863]  Comment on him.
[02:38:03.863 --> 02:38:04.644]  He's your buddy, right?
[02:38:05.464 --> 02:38:06.304]  Can I help you out?
[02:38:06.304 --> 02:38:07.085]  I just asked him a question.
[02:38:07.085 --> 02:38:08.625]  He wanted to answer my question beforehand.
[02:38:08.625 --> 02:38:09.525]  I was there in front.
[02:38:09.525 --> 02:38:11.106]  I'm Aaron McClure, Governor's Press Secretary.
[02:38:11.106 --> 02:38:11.406]  How you doing?
[02:38:11.406 --> 02:38:12.086]  My name's Luke.
[02:38:12.086 --> 02:38:12.426]  Hi, Luke.
[02:38:12.426 --> 02:38:13.227]  Oh, you're the Secretary?
[02:38:13.227 --> 02:38:13.387]  Yeah.
[02:38:13.387 --> 02:38:16.008]  Maybe we could exchange contacts, set something up.
[02:38:16.008 --> 02:38:17.088]  Yeah, what do you need?
[02:38:17.088 --> 02:38:18.849]  I understand you're piling questions in.
[02:38:18.849 --> 02:38:19.809]  What can I help you with?
[02:38:19.809 --> 02:38:20.589]  With Kurt Voltham.
[02:38:20.589 --> 02:38:21.269]  We just want to comment.
[02:38:21.269 --> 02:38:21.830]  Please, Kurt Voltham.
[02:38:21.830 --> 02:38:23.550]  Kurt Voltham is his good friend, good buddy.
[02:38:23.550 --> 02:38:25.911]  We just want to comment from him about his relationship with him.
[02:38:25.911 --> 02:38:26.471]  For sure.
[02:38:26.471 --> 02:38:27.312]  Okay.
[02:38:27.312 --> 02:38:28.052]  Thanks, all.
[02:38:28.052 --> 02:38:28.392]  What's this?
[02:38:29.321 --> 02:38:31.443]  This is just something my friend gave me today.
[02:38:31.443 --> 02:38:31.883]  Okay.
[02:38:31.883 --> 02:38:32.564]  Yeah.
[02:38:32.564 --> 02:38:33.444]  And what are all these things?
