[00:00:00.089 --> 00:00:01.190]  We're good.
[01:30:32.042 --> 01:30:36.865]  Now you can easily and effectively rid your body of harmful acidic waste with alkaline ionized water.
[01:30:37.245 --> 01:30:41.270]  Let SnyderHealth.com provide the water ionizer that's right for you and your family.
[01:30:41.570 --> 01:30:45.574]  Call us today at 877-356-2508 and visit us online at SnyderHealth.com.
[01:30:45.595 --> 01:30:46.736]  That's SnyderHealth.com.
[01:30:52.517 --> 01:30:53.657]  This is your radio talking.
[01:30:53.897 --> 01:30:57.519]  Have you noticed how every type of gadget these days requires some specific type of battery?
[01:30:57.639 --> 01:30:59.599]  It doesn't matter what kind of gadget you're using.
[01:30:59.639 --> 01:31:01.660]  We all take different sizes and types of batteries.
[01:31:01.800 --> 01:31:03.761]  That's where BatteryStation.com comes in.
[01:31:03.901 --> 01:31:05.041]  More like battery heaven.
[01:31:05.141 --> 01:31:09.663]  BatteryStation.com has every type of battery you can think of at extreme low prices.
[01:31:09.823 --> 01:31:12.144]  BatteryStation.com has your power needs covered.
[01:31:12.184 --> 01:31:16.325]  Whether it's a hard to find battery that your local stores don't carry, laptop batteries, computer backup
[01:31:16.785 --> 01:31:18.606]  Battery Station.com has it all.
[01:31:18.726 --> 01:31:24.908]  You'll also find high-tech LED flashlights from Surefire, Streamlight, Pelican, find headlamps, knives, and much more.
[01:31:25.028 --> 01:31:32.350]  Battery Station.com also carries super tough, crush-proof, waterproof, and airtight hard cases for your camera, cell phone, laptop, computer, and more.
[01:31:32.690 --> 01:31:35.291]  Be sure to check out all the bulk specials and close out deals.
[01:31:35.431 --> 01:31:36.812]  Visit BatteryStation.com.
[01:31:36.892 --> 01:31:37.852]  That's BatteryStation.com.
[01:31:37.872 --> 01:31:38.412]  Or call 417-257-7799.
[01:31:38.472 --> 01:31:38.672]  That's 417-257-7799.
[01:31:50.919 --> 01:31:52.780]  Heart disease is on the rise.
[01:31:52.900 --> 01:31:59.605]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[01:31:59.865 --> 01:32:08.031]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[01:32:08.271 --> 01:32:13.975]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[01:32:14.355 --> 01:32:15.936]  My blood pressure has normalized.
[01:32:15.996 --> 01:32:18.137]  My diabetes has totally improved.
[01:32:18.277 --> 01:32:22.518]  Everyone is telling me now how much healthier I look, and I'm telling everyone how much healthier I feel.
[01:32:22.698 --> 01:32:24.799]  I recommend Heart and Body Extract to everyone.
[01:32:24.919 --> 01:32:32.682]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[01:32:32.862 --> 01:32:35.404]  Order your two-month supply today by calling 866-295-5305.
[01:32:35.424 --> 01:32:35.984]  That's 866-295-5305.
[01:32:36.165 --> 01:32:37.265]  Or order online at HBextract.com.
[01:32:37.285 --> 01:32:38.246]  Heart and Body Extract, 866-295-5305.
[01:32:38.346 --> 01:32:39.047]  Or HBextract.com.
[01:33:22.284 --> 01:33:26.167]  You ever love someone so much you thought your little heart was gonna break in two?
[01:33:26.307 --> 01:33:28.308]  I didn't think so.
[01:33:28.648 --> 01:33:32.451]  You ever try with all your heart and soul to get your lover back to you?
[01:33:33.652 --> 01:33:34.532]  Oh no, sir.
[01:33:34.993 --> 01:33:39.596]  You ever pray with all your heart and soul just to watch her walk away?
[01:33:46.444 --> 01:33:48.826]  That wouldn't be too hard to do.
[01:33:49.026 --> 01:33:56.952]  Mr. Kennedy, who I really don't think has any room to talk, with all the skeletons in his closet, began to attack... There's no one in the U.S.
[01:33:57.012 --> 01:34:01.695]  Senate that has more skeletons in his closet than Kennedy.
[01:34:01.995 --> 01:34:03.376]  He should be ashamed of himself.
[01:34:03.396 --> 01:34:04.177]  He really should.
[01:34:04.297 --> 01:34:06.478]  I worked for his older brother.
[01:34:06.498 --> 01:34:08.500]  I voted for him.
[01:34:08.800 --> 01:34:10.781]  I campaigned for him.
[01:34:10.801 --> 01:34:14.544]  But Teddy Kennedy is another piece of work entirely.
[01:34:16.555 --> 01:34:42.664]  But anyway, to return to the question of the Second Amendment, there are, for example, now 41 states that have concealed carry laws, meaning that if you pass a background check, show that you have no felony convictions of any kind, show that you demonstrate that you know how to use a firearm safely, you can then get a permit
[01:34:43.499 --> 01:34:43.879]  I think so.
[01:35:08.756 --> 01:35:10.678]  The murder rate, the crime rate, too.
[01:35:11.218 --> 01:35:12.279]  Never mind the murder rate.
[01:35:12.319 --> 01:35:15.422]  The crime rate has dropped significantly.
[01:35:15.983 --> 01:35:19.266]  Significantly in every one of those states.
[01:35:19.286 --> 01:35:19.346]  Why?
[01:35:20.127 --> 01:35:24.692]  Because, of course, most people who have this permit don't carry all the time.
[01:35:25.372 --> 01:35:28.636]  But the point is, the bad guys don't know who's carrying and who isn't.
[01:35:29.637 --> 01:35:33.118]  So that is, of course, you don't need to have to carry that.
[01:35:47.242 --> 01:35:47.983]  It does indeed.
[01:35:48.103 --> 01:35:59.571]  Kennedy attacked him on the Second Amendment because, of course, Ashcroft is pro-Second Amendment, pro-Constitution Bill of Rights, and he said, how dare you say that these guns are here to defend us from tyranny in government?
[01:35:59.891 --> 01:36:07.697]  Well, it turned out that Ashcroft's actual quote was basically paraphrasing Thomas Jefferson, so how dare Kennedy?
[01:36:07.737 --> 01:36:08.637]  Any comments on that?
[01:36:09.938 --> 01:36:13.301]  You know, I have to say, much as I admired his big brother,
[01:36:14.131 --> 01:36:19.536]  I think Teddy Kennedy is one of the worst members of the U.S.
[01:36:19.576 --> 01:36:19.916]  Senate.
[01:36:21.318 --> 01:36:22.399]  I really feel that.
[01:36:25.181 --> 01:36:27.763]  He shoots his mouth off, and he has the right to do so.
[01:36:27.803 --> 01:36:28.364]  He's a U.S.
[01:36:28.404 --> 01:36:30.446]  Senator, but he is not a good one.
[01:36:31.684 --> 01:36:34.606]  Well, I think they show their hatred for the Second Amendment.
[01:36:34.866 --> 01:36:39.929]  You talk about a culture war a lot in your newest book and, of course, in your eloquent speeches.
[01:36:39.949 --> 01:36:47.553]  I almost fell over when I saw you on one of the NRA news shows when you said, you can take it from my cold, dead hand.
[01:36:47.573 --> 01:36:49.474]  You raised up that musket.
[01:36:49.494 --> 01:36:52.096]  The old musket, yeah.
[01:36:52.896 --> 01:36:54.077]  That worked out very well.
[01:36:56.107 --> 01:36:59.272]  I can give you any number of examples.
[01:36:59.352 --> 01:37:08.565]  For example, do you know the largest and fastest growing group of purchasers of small handguns in the country?
[01:37:09.466 --> 01:37:10.127]  Single women.
[01:37:11.013 --> 01:37:11.473]  Of course.
[01:37:11.493 --> 01:37:18.637]  There are women with permanently absent husbands who have two or three kids they're trying to support.
[01:37:18.677 --> 01:37:27.562]  They want to spend some time with them, so that means they have to be there when they're home from school, which means they have to work, make a living, because their husband's long gone.
[01:37:28.886 --> 01:37:38.278]  Uh, by cleaning office buildings till three, four o'clock in the morning, and then they ride the bus within three or four blocks of where they live.
[01:37:38.799 --> 01:37:43.725]  But then they gotta walk those last blocks in the dark, all by themselves.
[01:37:43.925 --> 01:37:46.509]  Of course they want a small pistol in their purse.
[01:37:49.023 --> 01:37:55.667]  And how dare this corrupt government, those running it, especially the Democrats, tell women they don't have that right?
[01:37:55.707 --> 01:38:01.791]  I'm sure you've heard that the Solicitor General has said that the Second Amendment, Mr. Heston, does not extend to individuals.
[01:38:02.011 --> 01:38:04.633]  Yeah, I've read that, but of course that's not true.
[01:38:05.293 --> 01:38:10.957]  Every one of the Founding Fathers, those wise old dead white guys that invented the country,
[01:38:11.887 --> 01:38:21.111]  Every one of them is elaborately on record at the time about the importance of the Second Amendment and the meaning of the Second Amendment.
[01:38:21.191 --> 01:38:23.392]  It is simply impossible to deny that.
[01:38:24.672 --> 01:38:32.095]  And the efforts of the anti-gun mob are just... specious.
[01:38:33.276 --> 01:38:36.017]  You're talking about the Federalist Papers documenting the true intent?
[01:38:36.037 --> 01:38:36.557]  Yes, of course.
[01:38:37.353 --> 01:38:55.427]  And the Bill of Rights itself, and the Federalist Papers, but also while they were drafting the Bill of Rights, they went, they wrote, every one of them wrote papers on this, as you say, one of the Federalist Papers.
[01:38:56.028 --> 01:38:57.729]  Mr. Gesson, I know you're incredibly busy.
[01:38:57.769 --> 01:39:00.691]  We've got a real short three-minute break right here, if you can stay with us.
[01:39:00.711 --> 01:39:01.212]  Sure, I'm here.
[01:39:01.292 --> 01:39:01.672]  I'm fine.
[01:39:03.093 --> 01:39:03.653]  Fantastic.
[01:39:03.693 --> 01:39:05.875]  I want to tell folks how to get the courage to be free.
[01:39:06.335 --> 01:39:11.298]  And if every one of you out there doesn't get in a fight like Mr. Heston has done for the Second Amendment, we're going to lose it.
[01:39:11.978 --> 01:39:13.899]  And, well, we know who was for gun control.
[01:39:13.959 --> 01:39:15.940]  Hitler, Stalin, Mao, you name it.
[01:39:15.960 --> 01:39:21.983]  I want to bring up that historical fact to Mr. Heston that has lived over quite a few decades watching tyrants globally.
[01:39:22.403 --> 01:39:23.124]  We'll be right back.
[01:39:23.464 --> 01:39:25.565]  This is Genesis and the Liberty Works Radio Network.
[01:39:25.585 --> 01:39:26.065]  Stay with us.
[01:39:28.192 --> 01:39:33.319]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[01:39:33.539 --> 01:39:35.882]  Because there's a war on for your mind.
[01:39:38.285 --> 01:39:40.167]  All right, we're back live, ladies and gentlemen.
[01:39:40.487 --> 01:39:45.832]  And one of our talk show hosts, Davon Kleiss, just called in and said that he'd be happy to donate his song, and it's awesome.
[01:39:45.872 --> 01:39:48.174]  You can take it from my cold, dead hands.
[01:39:48.194 --> 01:39:50.756]  Probably have to send Mr. Heston a copy of that.
[01:39:50.796 --> 01:39:55.160]  We're talking to Charlton Heston, his new book, The Courage to be Free.
[01:39:55.220 --> 01:39:58.163]  And right now, I'm going to tell you how to get it, ladies and gentlemen.
[01:39:58.183 --> 01:40:01.146]  You really need to order this book.
[01:40:01.506 --> 01:40:04.529]  You need to, after you're done reading it, pass it on to friends.
[01:40:05.229 --> 01:40:06.610]  Yeah, it's a toll-free number to call.
[01:40:06.670 --> 01:40:06.870]  It's 800-697-8844.
[01:40:06.970 --> 01:40:08.611]  That's 800-697-8844.
[01:40:09.211 --> 01:40:15.413]  Or go to the website.
[01:40:15.894 --> 01:40:16.694]  It's one word.
[01:40:16.854 --> 01:40:19.295]  CourageToBeFree.com.
[01:40:19.335 --> 01:40:23.517]  Now going back to Mr. Heston, who really needs no introduction.
[01:40:24.697 --> 01:40:25.177]  Tyranny.
[01:40:25.678 --> 01:40:30.200]  I mean, isn't that one of the strongest arguments against gun control and restricting law?
[01:40:30.340 --> 01:40:30.960]  Absolutely.
[01:40:32.642 --> 01:40:49.942]  I'm so glad you asked me that question, because if we consider that our revolution was the first and most significant, close to a democratic government since the founding of the Roman Republic, then following our revolution, successful,
[01:40:50.722 --> 01:41:11.456]  Was the French Revolution which quickly collapsed into the bloody terror followed by the Dictatorship of Napoleon followed in due time by the dictatorships of Hitler and Mussolini and Stalin and mind you both two of those men both Hitler and Mussolini were elected by a democratic procedure and
[01:41:12.328 --> 01:41:19.478]  Uh, and then we get to Paul Pott and Laurent Kabila, who was, uh, killed just the day before yesterday, I believe.
[01:41:19.498 --> 01:41:21.521]  I, I thank God we'll not miss him.
[01:41:22.703 --> 01:41:28.551]  And, um, Marci Tung, and, of course, Fidel Castro.
[01:41:29.352 --> 01:41:44.393]  And every one of these monsters, and I think it's fair to call them that, every one of them, their first act on taking office, including the two that were elected democratically, their first thing they did was to confiscate all privately held firearms.
[01:41:48.098 --> 01:41:49.419]  Absolutely, Mr. Heston.
[01:41:49.479 --> 01:41:51.121]  Again, Charlton Heston, ladies and gentlemen.
[01:41:51.442 --> 01:42:01.093]  In fact, I've looked at the actual numbers, and accountants and others have, and the states with the highest taxes have the most egregious gun control.
[01:42:01.153 --> 01:42:02.635]  I don't think that's an accident.
[01:42:03.215 --> 01:42:04.436]  No, I don't think so either.
[01:42:04.976 --> 01:42:07.077]  It's the firm intent of the liberal left.
[01:42:07.418 --> 01:42:08.078]  No question.
[01:42:08.518 --> 01:42:11.900]  Well, how can they even get away with the term liberal, meaning they're into freedom?
[01:42:12.441 --> 01:42:19.325]  I see the so-called liberal left militarizing the police, building prisons everywhere, and going after good people's guns.
[01:42:19.745 --> 01:42:27.790]  Well, of course, originally, the idea of being a liberal meant a certain concern for the rights of the individual.
[01:42:27.890 --> 01:42:29.571]  Now it doesn't mean anything like that.
[01:42:29.691 --> 01:42:31.492]  Now it means the rights of the government.
[01:42:32.470 --> 01:42:35.333]  And we have to constantly stand against that.
[01:42:35.613 --> 01:42:45.943]  Well, the left has really had a problem coming after you because on the subject of, you know, the God-given rights of black people in this country, you were right out there at the forefront fighting.
[01:42:46.304 --> 01:42:49.487]  When there were real environmental problems, you were out there at the forefront fighting.
[01:42:49.527 --> 01:42:52.069]  And now they're like, what is Heston doing?
[01:42:52.109 --> 01:42:53.731]  He's out there fighting for the Second Amendment.
[01:42:53.771 --> 01:42:54.412]  How dare him?
[01:42:54.472 --> 01:42:56.213]  I actually saw some guys on
[01:42:57.234 --> 01:43:03.476]  On one of the big classic movie shows, bad-mouthing you before they aired Soylent Green, which is one of my favorites.
[01:43:03.496 --> 01:43:04.036]  Oh, there you go.
[01:43:04.636 --> 01:43:23.941]  But I have to tell you, on the other day, on Martin Luther King Day, I was invited by CORE to attend their banquet, and I was the principal speaker, and they gave me a bust of Dr. King, which, having spent as much time as I was able to do with him, I'm very proud to have.
[01:43:25.311 --> 01:43:27.594]  So it's really hard for them to attack your record.
[01:43:27.654 --> 01:43:30.917]  I mean, this really is another human right to be able to defend ourselves.
[01:43:31.398 --> 01:43:32.038]  Absolutely.
[01:43:32.158 --> 01:43:34.661]  It is certainly among the first.
[01:43:36.776 --> 01:43:42.140]  Again, folks, the book, The Courage to Be Free, the website, thecouragetobefree.com.
[01:43:42.180 --> 01:43:45.022]  That's one word, thecouragetobefree.com.
[01:43:45.062 --> 01:43:52.447]  When we come back in the next segment, Mr. Hessen would have left us, but I'll give you the number again to get the book, and I imagine it's in all the major bookstores, or should be.
[01:43:53.587 --> 01:43:55.909]  Last question, where do you see the fight in the next
[01:43:56.489 --> 01:43:57.910]  No, we couldn't get Mr. Clinton back.
[01:43:57.930 --> 01:43:59.951]  That would be against the Constitution.
[01:43:59.971 --> 01:44:01.112]  Yeah, do you think Mrs. Clinton can be elected?
[01:44:01.132 --> 01:44:01.572]  I don't think so.
[01:44:27.089 --> 01:44:27.770]  I'm not sure.
[01:44:28.511 --> 01:44:30.673]  Well, we're going to have to work on that, aren't we?
[01:44:31.133 --> 01:44:32.054]  Well, we certainly are.
[01:44:32.074 --> 01:44:36.158]  In fact, I have to tell you, Mr. Heston, I'm glad to see the NRA getting more hardcore.
[01:44:37.419 --> 01:44:38.180]  We've got to do it.
[01:44:38.240 --> 01:44:39.061]  It's too important.
[01:44:39.855 --> 01:44:46.761]  We've tried to keep out of that fight, but I think this last election proved that it was important to stay with it.
[01:44:47.161 --> 01:44:48.642]  Every American should vote.
[01:44:48.942 --> 01:44:51.484]  I've seen one of your news shows on where you admit the U.N.
[01:44:51.504 --> 01:44:54.767]  and others are involved actively internationally to get our guns.
[01:44:55.508 --> 01:44:57.750]  Yeah, oh yes indeed, absolutely.
[01:44:58.990 --> 01:45:06.776]  Well, Mr. Heston, God bless you for joining us, and I appreciate your long fight for people's rights, and I know you will continue, and best of luck.
[01:45:07.116 --> 01:45:09.218]  And thank you for loaning me your audience.
[01:45:09.298 --> 01:45:11.019]  It's been a pleasure and a privilege.
[01:45:11.079 --> 01:45:11.759]  God bless you, sir.
[01:45:12.020 --> 01:45:12.320]  And you.
[01:45:13.060 --> 01:45:16.963]  We'll be right back.
[01:45:18.244 --> 01:45:19.605]  This is GCN.
[01:45:19.805 --> 01:45:21.366]  What will you do without freedom?
[01:45:23.047 --> 01:45:26.170]  The Genesis Communications Radio Network.
[01:45:28.579 --> 01:45:33.720]  That's right, ladies and gentlemen, from the archives, January 18th, 2001.
[01:45:33.760 --> 01:45:45.483]  Now to be clear there, Ashcroft hadn't been sworn in, Bush wasn't in office, it wasn't until January 23rd, another five days or so until he did get sworn in.
[01:45:45.783 --> 01:45:47.284]  We were giving Bush a benefit of the doubt.
[01:45:47.304 --> 01:45:51.425]  You notice I talked about FEMA camps being built, militarization of police.
[01:45:51.465 --> 01:45:55.366]  I talked about how they were positioning Hillary Clinton to be president.
[01:45:56.955 --> 01:46:01.018]  And, of course, then Bush came in and was pro-New World Order, just like his father had been.
[01:46:01.058 --> 01:46:06.442]  I would get on air at the time and say, his father was bad, pro-New World Order, it looks like Bush is going to be bad, let's see.
[01:46:06.462 --> 01:46:10.885]  It's like if Barack Obama gets elected, we're going to say, let's see.
[01:46:11.345 --> 01:46:16.048]  We know it's going to end up being really horrible and evil and bad, but let's give them a bit of a doubt and let's see.
[01:46:17.750 --> 01:46:21.012]  We don't need to see with Hillary or John McCain, they have too big a track record.
[01:46:21.873 --> 01:46:23.394]  We know where they stand.
[01:46:26.295 --> 01:46:35.739]  Some people, we posted the transcript a few days ago up on the website of the interview, and people were on there going, why is Alex saying John Ashcroft's good?
[01:46:36.539 --> 01:46:37.480]  Read the date.
[01:46:38.420 --> 01:46:40.641]  He was saying he was going to repeal gun laws.
[01:46:40.701 --> 01:46:42.602]  He was saying it was an absolute right.
[01:46:43.202 --> 01:46:44.202]  He was being attacked.
[01:46:45.923 --> 01:46:53.366]  Ashcroft had voted against Bill Clinton's omnibus crime bill and terrorism package after the Oklahoma City bombing when he was in Congress.
[01:46:55.007 --> 01:46:55.947]  He had voted against it.
[01:46:58.681 --> 01:47:03.886]  And he had spoken out against warrantless wiretaps in police state, so it was looking pretty good.
[01:47:04.126 --> 01:47:06.148]  And then he came in and was just absolutely horrible.
[01:47:06.568 --> 01:47:09.430]  Even before the 9-11 attacks, you can say, well, he did that because of the attacks.
[01:47:09.791 --> 01:47:11.953]  No, even before that, he was big-time police state.
[01:47:12.913 --> 01:47:16.477]  And it just shows you who we're dealing with here.
[01:47:16.537 --> 01:47:18.839]  So, Charlton Heston, believe in the Second Amendment.
[01:47:19.139 --> 01:47:21.581]  The NRA is infiltrated and controlled, but he meant well.
[01:47:23.320 --> 01:47:29.101]  Actor, father, civil rights activist, all-around amazing person, and I was honored to be able to interview Charlton Heston.
[01:47:29.721 --> 01:47:34.002]  You know, I'm the type, though, that doesn't really try to get people back on again and again and again.
[01:47:35.822 --> 01:47:37.883]  And so many of these legends end up dying.
[01:47:38.083 --> 01:47:39.363]  I should have got Heston back on.
[01:47:39.423 --> 01:47:40.063]  I regret that.
[01:47:41.704 --> 01:47:43.644]  But I'll tell you, I'm going to get Willie Nelson on more.
[01:47:43.664 --> 01:47:46.124]  I'm going to get some of the Hollywood people on that I haven't pushed to come on.
[01:47:46.144 --> 01:47:47.025]  I'm going to go ahead and push them.
[01:47:49.801 --> 01:47:55.564]  Try to get Ventura back on soon, because I could have gotten Heston back on.
[01:47:57.806 --> 01:48:11.113]  Mercury Group, that was his PR firm, went out and scanned the bigger radio shows and only did about 50 interviews for his book tour.
[01:48:11.153 --> 01:48:14.395]  I remember the time they contacted us, he fell into our hands.
[01:48:16.414 --> 01:48:21.656]  And then I talked to Heston a few times at different events I went to, and he even remembered the interview.
[01:48:22.176 --> 01:48:27.838]  That's why I say it's very strange that he suddenly, about a year after that interview, suddenly, oh, I've got Alzheimer's.
[01:48:28.878 --> 01:48:32.279]  And I guess it can have an onset that fast, it doesn't generally.
[01:48:32.299 --> 01:48:39.002]  And I remember his wife, Diane Sawyer, trotted him out, had him basically apologize for his stance.
[01:48:39.282 --> 01:48:42.203]  He looked completely drugged up, didn't look like that fire in the eyes that Heston had.
[01:48:42.523 --> 01:48:43.563]  A genius, very smart.
[01:48:44.283 --> 01:48:45.844]  The stuff he wrote, very eloquent.
[01:48:47.853 --> 01:48:52.555]  Just a very unusually smart and interesting person.
[01:48:52.655 --> 01:48:53.456]  Dynamic voice.
[01:48:54.676 --> 01:48:55.917]  Very powerful actor.
[01:48:55.937 --> 01:48:57.938]  A lot of courage.
[01:48:59.119 --> 01:49:05.362]  And I saw Heston about six months before his announcement at an event in Dallas and he wasn't like that.
[01:49:05.382 --> 01:49:08.243]  It was like suddenly they roll him out and he was on Sawyer.
[01:49:08.303 --> 01:49:09.544]  I tried to find it on YouTube.
[01:49:09.564 --> 01:49:09.884]  I couldn't.
[01:49:10.104 --> 01:49:11.165]  Somebody's got that uploaded.
[01:49:12.080 --> 01:49:15.723]  And his wife was like, he's very sorry for all he's done with these nasty guns.
[01:49:15.763 --> 01:49:20.526]  And he goes, well, I... And she's kind of looking at him, he goes, well, I did work on a little too much.
[01:49:20.606 --> 01:49:22.287]  I should have spent more time with my family.
[01:49:22.487 --> 01:49:24.528]  You could tell he was more of a kept man at that time.
[01:49:25.689 --> 01:49:27.691]  And I'm not trying to attack his wife.
[01:49:27.751 --> 01:49:30.132]  It was just, I remember my wife was my girlfriend at the time.
[01:49:30.913 --> 01:49:32.294]  No, I think we just got married.
[01:49:32.974 --> 01:49:33.855]  Yeah, we got married.
[01:49:34.635 --> 01:49:35.976]  When he announced, we just got married.
[01:49:35.996 --> 01:49:40.019]  I remember I'm sitting there, back then I watched more television, more news, but I would get too angry.
[01:49:40.039 --> 01:49:41.820]  So I quit watching it right around that time.
[01:49:43.629 --> 01:49:45.870]  I still watch it some, but I'd watch hours every night then.
[01:49:46.771 --> 01:49:48.272]  And I remember watching it and getting so mad.
[01:49:48.292 --> 01:49:54.977]  In fact, she remembered that when I was talking about it Sunday morning at the house, about how mad I got.
[01:49:54.997 --> 01:50:01.601]  She said, don't worry baby, if you ever get Alzheimer's, I won't come out and say you were wrong about all this stuff and trot you out in front of people.
[01:50:02.261 --> 01:50:09.166]  But notice the media didn't pick up on that and they didn't then write articles saying he recants his position because it was so obvious.
[01:50:10.336 --> 01:50:20.882]  Right before he announced that, that snake Michael Moore got an interview with him, and then Moore comes in and says, it's your fault this little girl died, and Heston just politely gets up and pats him on the arm and leaves.
[01:50:22.042 --> 01:50:27.525]  And then Moore stages an event with a camera after Heston had left, claiming Heston ran off, staged all that.
[01:50:28.025 --> 01:50:29.646]  Moore is just a despicable creature.
[01:50:30.787 --> 01:50:38.451]  I don't know, he's kind of... redeemed himself a bit coming out and saying he thinks 9-11 is probably an inside job, but...
[01:50:39.375 --> 01:50:40.917]  He's just a dishonest filmmaker.
[01:50:41.598 --> 01:50:49.811]  We'll come back with key economic news, then Alan Watts, and one hour and ten minutes from now, the new fourth hour on video.
[01:50:50.973 --> 01:50:53.494]  Terror Storm, a history of government-sponsored terror.
[01:50:53.834 --> 01:50:55.094]  Loose Change Final Cut.
[01:50:55.374 --> 01:50:57.375]  Endgame, blueprint for global enslavement.
[01:50:57.535 --> 01:50:59.256]  The true story of the Bilderberg Group.
[01:50:59.436 --> 01:51:00.676]  The late great USA.
[01:51:00.936 --> 01:51:02.336]  America, freedom to fascism.
[01:51:02.697 --> 01:51:09.519]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[01:51:09.719 --> 01:51:13.640]  When you visit prisonplanet.com, you can connect to our amazing online store.
[01:51:13.800 --> 01:51:17.181]  Whether you're looking for survival and wellness products like Berkey water filters,
[01:51:17.581 --> 01:51:20.144]  Or you would like a book on the history of the Federal Reserve.
[01:51:20.344 --> 01:51:23.167]  We've got the most well-researched and documented titles.
[01:51:23.427 --> 01:51:25.529]  All available at PrisonPlanet.com.
[01:51:25.790 --> 01:51:30.835]  Or if you'd like, you can give the Info War Store a call at 888-253-3139.
[01:51:31.495 --> 01:51:36.460]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[01:51:37.501 --> 01:51:47.757]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[01:51:48.097 --> 01:51:49.579]  Join the info war today!
[01:51:50.598 --> 01:51:53.780]  Yes, there is an In-Dash AM-FM shortwave radio.
[01:51:54.060 --> 01:52:02.165]  For limited time and in limited numbers, the Sony GT-160S AM-FM shortwave radio and CD player is available only at the Power Hour.
[01:52:02.425 --> 01:52:10.509]  This radio is designed to eliminate interference from ignition systems and the result is clear, clean reception, so you can hear your favorite broadcasts both domestically and internationally.
[01:52:10.810 --> 01:52:14.632]  Get your Sony AM-FM shortwave radio and CD player from the Power Hour today.
[01:52:15.032 --> 01:52:15.232]  Call 877-817-9829.
[01:52:15.252 --> 01:52:15.853]  That's 877-817-9829 to order.
[01:52:15.873 --> 01:52:18.416]  Only $249 plus shipping and handling, and we'll ship it right to you.
[01:52:18.436 --> 01:52:20.018]  There's even an input to plug in an external source.
[01:52:20.038 --> 01:52:21.220]  Your MP3 player, your iPod, your DVD player,
[01:52:31.152 --> 01:52:34.074]  Or any other source will sound great through your new Sony receiver.
[01:52:34.355 --> 01:52:37.317]  These radios are not available anywhere else and for a limited time.
[01:52:37.517 --> 01:52:38.658]  So call now, dial 877-817-9829.
[01:52:38.678 --> 01:52:41.480]  That's 877-817-9829 and get your Sony GT-160S AM-FM shortwave radio and CD player from the Power Hour.
[01:52:50.327 --> 01:52:57.091]  There are many types of storable foods, but how about a superfood that contains every nutrient that the human body needs for survival?
[01:52:57.691 --> 01:53:09.137]  50% protein, 300 milligrams of potassium per ounce, and calcium and magnesium for your heart and bones, with many more nutrients found in this incredible food source that the government does not want you to have.
[01:53:09.417 --> 01:53:14.460]  This product is available in powder, seeds, and oil, and is shipped free to your door in the U.S.
[01:53:14.740 --> 01:53:18.202]  This product is illegal to grow in the U.S., but is legal to import.
[01:53:18.502 --> 01:53:20.723]  Don't waste time thinking about storing food.
[01:53:20.923 --> 01:53:25.705]  Plan ahead and prepare for yourself and your family now, and be in control of your destiny.
[01:53:25.965 --> 01:53:30.147]  You can save and invest your money, but in the end, food will be your greatest asset.
[01:53:30.427 --> 01:53:33.669]  Remember what the Word of God says in Ezekiel 719.
[01:53:33.909 --> 01:53:39.091]  Call 908-691-2608 and see what the powder, seeds, and oil can do for you.
[01:53:39.371 --> 01:53:41.572]  Remember, food will be your greatest asset.
[01:53:41.812 --> 01:53:42.052]  Call 908-691-2608.
[01:53:42.072 --> 01:53:43.774]  This product does not contain THC.
[01:53:43.814 --> 01:53:44.314]  Call 908-691-2608 today!
[01:54:03.664 --> 01:54:08.507]  He didn't learn to read and write so well, but he can play the guitar just like he's ringing a bell.
[01:54:34.505 --> 01:54:35.847]  Go Johnny, go, go!
[01:54:35.927 --> 01:54:38.510]  Johnny B. Goode!
[01:54:41.279 --> 01:54:59.052]  He used to carry his guitar in a gunny sack Or sit beneath a tree by the railroad track Ball engine, everything glistening in the shade Strumming with the rhythm that the drivers made When people passing by, they would stop and say Oh my, was that a little country boy to play Go, go!
[01:54:59.933 --> 01:55:01.854]  Go, Johnny, go, go!
[01:55:01.874 --> 01:55:02.995]  Go, Johnny, go, go!
[01:55:03.075 --> 01:55:04.376]  Go, Johnny, go, go!
[01:55:10.169 --> 01:55:11.030]  We're back live.
[01:55:11.050 --> 01:55:13.392]  Alan Watt coming up at the gate after.
[01:55:13.412 --> 01:55:15.173]  He'll be with us for an hour and 50 minutes.
[01:55:15.674 --> 01:55:18.256]  That's right, we're doing a new fourth hour of the radio show.
[01:55:18.276 --> 01:55:21.218]  You can hear the audio for free at InfoWars.com.
[01:55:21.859 --> 01:55:23.040]  Gotta go to those streams to hear it.
[01:55:23.060 --> 01:55:24.281]  In a few weeks it'll be on Genesis.
