[00:00:00.329 --> 00:00:02.091]  Mainstream media.
[01:31:57.771 --> 01:32:09.237]  Well now you can watch satellite TV on your PC with an extremely simple hookup that allows computer owners to pick up more channels than any sane person can even watch without paying monthly cable or satellite fees.
[01:32:09.637 --> 01:32:10.798]  Here's the story.
[01:32:10.798 --> 01:32:18.963]  New video feed technology lets anyone with a high-speed internet connection gain instant access to an endless list of underground channels from all over the globe.
[01:32:18.963 --> 01:32:20.104]  And here's the best part.
[01:32:20.104 --> 01:32:21.805]  It's 100% legal.
[01:32:21.805 --> 01:32:28.229]  And it works at home, the office, or even in other countries to grab television channels and video feeds at your command.
[01:32:28.229 --> 01:32:33.053]  GCN listeners can use it to watch hundreds of conspiracy videos absolutely free.
[01:32:33.053 --> 01:32:37.375]  Best of all, you could be watching free TV on your PC in five minutes or less.
[01:32:37.375 --> 01:32:38.176]  It's that simple.
[01:32:38.476 --> 01:32:42.097]  Just go to www.orderfreetv.com.
[01:32:42.097 --> 01:32:45.399]  That's www.orderfreetv.com.
[01:32:45.399 --> 01:32:56.003]  To watch unregulated TV on your PC, go to www.orderfreetv.com.
[01:32:56.003 --> 01:33:00.624]  Riders on the storm.
[01:33:00.624 --> 01:33:05.006]  Riders on the storm.
[01:33:05.006 --> 01:33:06.847]  Into this house we're born.
[01:33:08.436 --> 01:33:14.839]  We're going to go back to the Fort Fairfield Journal publisher and editor.
[01:33:14.839 --> 01:33:24.863]  Here in just a moment, we've got the people that have been fighting the illegal DNA databases of all of your children born in the hospitals.
[01:33:24.863 --> 01:33:30.585]  Coming up in 30 minutes in the next hour, and then a surprise guest is scheduled for the last 30 minutes.
[01:33:30.585 --> 01:33:32.826]  And I had my notes for the surprise guest.
[01:33:34.207 --> 01:33:37.369]  And I can't find a note that took me hours to write up.
[01:33:37.369 --> 01:33:38.470]  Questions?
[01:33:38.470 --> 01:33:39.731]  Classic Alex Jones.
[01:33:39.731 --> 01:33:43.693]  Do all the preparation, then lose the piece of paper.
[01:33:43.693 --> 01:33:56.582]  Before we go back to our guests and finish up with a question or two, and then go to another very important guest with very important information, I want to encourage everybody to check out the fine folks at Interfood.
[01:33:56.582 --> 01:33:57.983]  Their website, of course, is
[01:33:59.582 --> 01:33:59.882]  I think so.
[01:34:19.103 --> 01:34:22.146]  At Interfood.com on the Alex Jones section or 1-866-762-9238.
[01:34:22.146 --> 01:34:22.226]  1-866-762-9238.
[01:34:22.226 --> 01:34:25.669]  And tell them Alex Jones sent you when you call to get those discounts.
[01:34:25.669 --> 01:34:26.630]  1-866-762-9238 or Interfood.com.
[01:34:26.630 --> 01:34:30.033]  And another fine sponsor that we have are the folks at New Vitality.
[01:34:44.491 --> 01:34:47.372]  One of the most respected names and supplements and vitamins out there.
[01:34:47.372 --> 01:34:52.115]  Now, again, I don't sell magic machines that magically heal you.
[01:34:52.115 --> 01:34:53.775]  I don't believe in that and I hate it.
[01:34:53.775 --> 01:34:59.218]  I don't sell vitamins and say, this will cure everything and you'll live forever and it fixes a million things.
[01:34:59.218 --> 01:35:05.140]  These are just things that are well-known, well-documented, old-line things that are known to be good for you.
[01:35:05.140 --> 01:35:05.421]  Okay?
[01:35:05.421 --> 01:35:05.901]  Good for you.
[01:35:05.901 --> 01:35:08.562]  I want to make that clear.
[01:35:08.562 --> 01:35:10.383]  Like aloes, colon, and body cleanse.
[01:35:11.967 --> 01:35:19.066]  Aloe vera is one of the best known things for flushing your guts out and that's where most of the toxins are and that's why some people get different types of cancer in their stomach.
[01:35:19.785 --> 01:35:20.386]  We're good to go!
[01:35:45.649 --> 01:35:47.453]  Just go out and research these herbs for yourself.
[01:35:47.453 --> 01:35:55.090]  They're known for having great prostate health, shrinking the prostate for people that have had problems with that or to keep from having problems with that.
[01:35:55.885 --> 01:35:59.687]  A lot of other nutritive effects with these supplements, but that's the main one.
[01:35:59.687 --> 01:36:01.287]  Super Beta Prostate, 1-800-569-4056.
[01:36:01.287 --> 01:36:19.515]  Okay, going back to the Fort Fairfield Journal writer and editor who put the story out, North American Union military forges new Canadian alliance, Canadian military to assist in civilian law enforcement duties in the United States.
[01:36:19.515 --> 01:36:20.375]  He went and met with
[01:36:21.087 --> 01:36:25.131]  One of the top generals over all this who wasn't even aware of what was happening.
[01:36:25.131 --> 01:36:40.023]  In closing, what happened when you brought up the fact that under the executive orders under PDD 51 that the states didn't have any authority and that the president claimed all authority and that Congress didn't have authority?
[01:36:40.023 --> 01:36:42.625]  Well, I addressed that question with him this way.
[01:36:42.625 --> 01:36:47.450]  I explained to him the NDAA and I showed him how it says
[01:36:49.057 --> 01:36:55.599]  It uses the words insurrection and it says if that opposes or obstructs the execution of the laws of the United States.
[01:36:55.599 --> 01:37:01.700]  And I said, General Libby, there's a law in the United States called Real ID that Maine has said they're not going to follow.
[01:37:01.700 --> 01:37:12.923]  And I told him, I said, I'm not sitting here making pretend that the President is going to, or even implying the President is going to come into the state with his troops or Canadian troops and force us to take Real ID.
[01:37:13.683 --> 01:37:20.488]  But I said, you know, we live in a very strange and fluid and unpredictable world where events happen.
[01:37:20.488 --> 01:37:30.055]  And an event may happen in this state which the feds can then capitalize on and use that as a precursor and as an excuse to bring their troops in.
[01:37:30.055 --> 01:37:42.545]  So, supposing something were to happen and we bring the troops in, we got some foreign troops in here now, and they decide they're going to start exercising law enforcement, they're going to take over our police legislature or even our governor's office,
[01:37:43.685 --> 01:37:55.213]  What measures are in place to prevent that from happening, given the fact that if we brought in these foreign troops, we admittedly don't have enough people in state to handle it now.
[01:37:55.213 --> 01:37:59.256]  He simply said the plan doesn't address that question.
[01:37:59.256 --> 01:38:00.557]  I've only got about a minute left.
[01:38:00.557 --> 01:38:02.538]  We really appreciate you coming on and joining us.
[01:38:02.538 --> 01:38:05.881]  Everybody should go to your fine publication and read it, the photos, the documents.
[01:38:05.881 --> 01:38:08.983]  It's really first-class journalism.
[01:38:08.983 --> 01:38:11.885]  Mr. Duchenne, in 60 seconds, any other key points?
[01:38:14.679 --> 01:38:18.342]  My biggest key point, and the one that I'm going to keep harping on, is the State Guard.
[01:38:18.342 --> 01:38:26.869]  If we're going to have emergencies that we need extra hands on, we need to get educated on our own State Guard units.
[01:38:26.869 --> 01:38:28.291]  I've researched the other states.
[01:38:28.291 --> 01:38:29.191]  New York has one.
[01:38:29.191 --> 01:38:30.552]  I believe New Hampshire has one.
[01:38:30.552 --> 01:38:31.533]  Vermont.
[01:38:31.533 --> 01:38:40.741]  There are some states that don't have them in their statute yet, but there are certainly enough of them that people can put some pressure on their legislators and their governors to
[01:38:41.314 --> 01:38:49.861]  Consider seriously the use of their own state's guards, as opposed to national guards, and prevent foreign troops from being used in their state.
[01:38:49.861 --> 01:38:50.702]  I agree.
[01:38:50.702 --> 01:38:52.343]  I look forward to talking to you again in the future.
[01:38:52.343 --> 01:38:54.785]  Thank you for joining us.
[01:38:54.785 --> 01:38:55.506]  Take care.
[01:38:55.506 --> 01:38:58.829]  There goes the head of the Fort Fairfield Journal.
[01:38:58.829 --> 01:39:00.490]  I really appreciate you, Dave Duchesne.
[01:39:08.546 --> 01:39:16.750]  The bottom line here is that if they take the pension funds, if they totally implode the dollar, there will be insanity in the streets.
[01:39:16.750 --> 01:39:19.351]  They're doing it by design, and they are geared up and trained.
[01:39:19.351 --> 01:39:22.112]  And I don't believe a two-star general doesn't know this.
[01:39:22.112 --> 01:39:26.394]  Low-level people even know they're preparing for urban warfare takeovers of the U.S.
[01:39:26.394 --> 01:39:28.535]  That's been going on for decades.
[01:39:28.535 --> 01:39:33.037]  So he's playing stupid with Dave Duchenne, but it's out there.
[01:39:33.037 --> 01:39:35.678]  Agreements to bring in foreign troops, the governors have no say.
[01:39:35.678 --> 01:39:36.939]  That's the big news here.
[01:39:37.779 --> 01:39:40.321]  And that dovetails into all the other things we're dealing with.
[01:39:40.321 --> 01:39:42.322]  He joins us about once a month.
[01:39:42.322 --> 01:39:43.963]  And I heard him on Derry Brownfield a few days ago.
[01:39:43.963 --> 01:39:45.284]  Just excellent information.
[01:39:45.284 --> 01:39:46.725]  So well researched.
[01:39:46.725 --> 01:39:48.446]  We're really blessed to have somebody like...
[01:39:49.558 --> 01:39:50.359]  Very glad to be aboard, Alex.
[01:40:14.252 --> 01:40:20.077]  You know, it's kind of interesting, these things that you're talking about with troops and everything.
[01:40:20.077 --> 01:40:23.799]  We had an interesting news break just recently.
[01:40:23.799 --> 01:40:27.943]  There are two ways that countries can use their military.
[01:40:27.943 --> 01:40:38.711]  And most people think when it comes down to food and those issues, that what's going to happen, and what has happened in so many countries where they've had starvation and riots,
[01:40:39.534 --> 01:40:47.356]  Is that the military goes in and cordons off the storage area for food and protects the food from the people.
[01:40:47.356 --> 01:40:49.977]  Egypt has an interesting situation.
[01:40:49.977 --> 01:40:59.300]  Their military, in order to forego the riots and things that they'd have to handle, they're putting their army to work baking bread.
[01:40:59.300 --> 01:41:01.320]  Isn't that interesting?
[01:41:01.320 --> 01:41:03.081]  That makes sense.
[01:41:03.081 --> 01:41:03.921]  Well, here's the deal.
[01:41:05.284 --> 01:41:13.730]  I've been doing some calculating, and I've been watching what's going on, and just in the last week, Alex, we've had some very interesting things break.
[01:41:13.730 --> 01:41:25.979]  In Taiwan, the farmers are guarding their fields 24 hours a day because of the shortage of rice and the theft of rice right straight out of the fields.
[01:41:25.979 --> 01:41:34.505]  In Egypt, they're having potential riots, and the army has been put to work baking bread to avoid the riots.
[01:41:35.220 --> 01:41:36.321]  Steve, I gotta stop you.
[01:41:36.321 --> 01:41:38.222]  You said this on my show like a year ago.
[01:41:38.222 --> 01:41:42.024]  How did you know all this was gonna happen?
[01:41:42.024 --> 01:41:43.405]  I don't know.
[01:41:43.405 --> 01:41:47.167]  I've been sitting at the supply end of the food chain for a long time.
[01:41:47.167 --> 01:41:52.129]  We've watched other countries that have had this experience.
[01:41:52.129 --> 01:41:54.151]  We've watched the history.
[01:41:54.151 --> 01:41:54.691]  We've looked.
[01:41:55.365 --> 01:42:06.929]  Basically, we got a lot of Christians out there, and they've been reading the book of Revelations, and we've got the template for this whole thing, including the New World Order's attack on food, right there in the story of Joseph.
[01:42:06.929 --> 01:42:15.713]  The fascinating thing is that what most people don't read about that is, you know, the famine was supposed to be seven years.
[01:42:15.713 --> 01:42:22.195]  Well, and it was seven years, but in the first year, the people gave up of the famine, the people gave up their money.
[01:42:22.842 --> 01:42:25.365]  In the second year, they gave up their cattle.
[01:42:25.365 --> 01:42:33.092]  In the third year, they came and they said, we have nothing left except our land and ourselves.
[01:42:33.092 --> 01:42:41.700]  And in the 47th verse it says, I have bought you this day and your land for the Pharaoh.
[01:42:43.823 --> 01:42:52.112]  Believe me, the Christians can read the book of Revelations, but the other side has read it, and they've followed the pattern, and that's where it is.
[01:42:52.112 --> 01:42:56.717]  Now we've got... I figure it this way, Alex.
[01:42:56.717 --> 01:42:59.240]  January of 2008 was the last month
[01:43:02.344 --> 01:43:22.550]  That the people in this nation had to decide and to choose whether they believed all of the sky is falling information that you and I and many of the other pundits in the subject have given out, whether they believed it and whether they were going to act it or not.
[01:43:22.550 --> 01:43:30.072]  Because as of February, the riots all over the world for food have started.
[01:43:30.072 --> 01:43:31.753]  We are in the third year
[01:43:32.652 --> 01:43:43.915]  of this famine and if you'll notice back in Joseph's time they didn't have to go all seven years before the people were in bondage as a result of their need to have food
[01:43:45.222 --> 01:43:52.307]  The fact is that we're in the third year, and the rioting in various countries has started over food.
[01:43:52.307 --> 01:44:14.564]  Now, five years ago, there was a statement made by one of the executives in Homeland Security, and this was kind of off the record, a quiet statement that said, we need 400,000 to a million well-trained urban control troops to deal with food rioting.
[01:44:15.615 --> 01:44:19.096]  Now let me tell you what's happening right now.
[01:44:19.096 --> 01:44:20.577]  It's not something for the future.
[01:44:20.577 --> 01:44:26.238]  You see, back in January of this year, Alex, people had still a choice.
[01:44:26.238 --> 01:44:40.303]  The vast majority that were kind of snickering and laughing at those of us that were nuts and their friends and neighbors, the few that were putting in food supplies, and they had the choice at that time
[01:44:40.822 --> 01:44:46.126]  To kind of believe it or not believe it and say, well, yeah, it's in the future.
[01:44:46.126 --> 01:44:48.427]  Well, there is nothing in the future.
[01:44:48.427 --> 01:44:58.194]  Just like I've heard you say that for over a year now, at least in my listening, that it's not any conspiracy theory.
[01:44:58.194 --> 01:45:00.035]  It's an agenda.
[01:45:00.035 --> 01:45:08.120]  And the fact is that with regard to the food issues, it's not something that's in the future and a theory like it was back in 1999.
[01:45:09.631 --> 01:45:12.353]  We have rioting in various nations.
[01:45:12.353 --> 01:45:14.875]  We have the bees disappearing.
[01:45:14.875 --> 01:45:21.940]  We are sitting in the breadbasket of the world, or what used to be the breadbasket of the world.
[01:45:21.940 --> 01:45:32.207]  The nation that in 1959 could feed the entire world five times over is now importing food, contaminated food, from its enemies.
[01:45:32.207 --> 01:45:35.269]  But let's take this a little bit further.
[01:45:35.269 --> 01:45:37.291]  The rioting is the end result.
[01:45:38.157 --> 01:45:45.621]  But let's take something like food that is scarce and let's compare it to other circumstances.
[01:45:45.621 --> 01:45:53.866]  Do you realize those farmers guarding their fields is an arch type of what we're going to be dealing with?
[01:45:53.866 --> 01:46:03.571]  Do you realize that right now, right this minute, Alex, the people that we have packing the food for us
[01:46:04.210 --> 01:46:04.590]  Are you
[01:46:22.125 --> 01:46:22.525]  I don't know.
[01:46:43.948 --> 01:46:47.951]  That's what's going to happen, but let's... Well, Steve, I want to stop right there.
[01:46:47.951 --> 01:46:52.274]  You know, we do have, on average, food prices of about 30%.
[01:46:52.274 --> 01:46:55.096]  We do have many grains more than doubling.
[01:46:55.096 --> 01:47:00.720]  And we do have serious, you know, talk of recession, depression, hyperinflation.
[01:47:00.720 --> 01:47:09.266]  To me, it's just a good insurance policy, and I've always had storable foods the last 12 years or so, to have high-quality, dried foods because they store well, last a long time.
[01:47:10.626 --> 01:47:16.889]  But, and I know in third world countries are having some food riots, and this is all unprecedented what's going on.
[01:47:16.889 --> 01:47:19.370]  And I sure hope you're wrong.
[01:47:19.370 --> 01:47:25.253]  I mean, I literally, a year ago, I was kind of like, well, I think it's a good insurance policy, but come on, Steve, food riots.
[01:47:25.253 --> 01:47:27.093]  I think we're going to see food prices go up.
[01:47:27.093 --> 01:47:31.115]  Now we're seeing the food riots, and now they're talking about shortages here.
[01:47:31.115 --> 01:47:35.417]  I don't know if it'll get as bad as places like Egypt, but if we do have a depression,
[01:47:36.095 --> 01:47:37.696]  Which could happen any time.
[01:47:37.696 --> 01:47:38.216]  It will.
[01:47:38.216 --> 01:47:42.318]  So I just say, if there's a 10% chance of this happening, we need to be prepared.
[01:47:42.318 --> 01:47:48.940]  And unfortunately, there's a 100% chance that food prices are going to go up exponentially and the dollar is going to keep going down.
[01:47:48.940 --> 01:47:52.442]  A 30-40% chance we're going to have a depression.
[01:47:52.442 --> 01:47:53.342]  The experts are saying 100%.
[01:47:53.342 --> 01:47:54.983]  I don't know.
[01:47:54.983 --> 01:47:57.764]  I just want to be conservative.
[01:47:57.764 --> 01:48:04.367]  But when you get into the GMO food and... But number one, why all over the world is the food running out?
[01:48:04.367 --> 01:48:05.247]  Because that's admitted.
[01:48:06.351 --> 01:48:14.734]  Well, for the last two years, the last two growing seasons, the planet has not produced as much food as the people on the planet ate.
[01:48:14.734 --> 01:48:18.855]  We have a serious water issue all over the world.
[01:48:18.855 --> 01:48:22.916]  We have the control of seeds.
[01:48:22.916 --> 01:48:34.820]  Farmers used to be able to replant their seeds, and now we have the seed repository where that mother seed is being stored, and the farmers are given only seed that they can plant the next year.
[01:48:34.960 --> 01:48:35.801]  And who owns that?
[01:48:35.801 --> 01:48:38.362]  The Rothschilds, the Queen of England, the Rockefellers.
[01:48:38.362 --> 01:48:41.385]  They're in the news owning vaults all over the world.
[01:48:41.385 --> 01:48:43.606]  They're busy cornering the market on this.
[01:48:43.606 --> 01:48:49.671]  Then we have Monsanto and 99% say they're working to contaminate everything on purpose to make us accept GMO.
[01:48:49.671 --> 01:48:51.752]  I mean, this is devilish.
[01:48:51.752 --> 01:48:57.116]  Well, that's absolutely true, but let's follow this a little bit.
[01:48:57.116 --> 01:49:02.180]  One of the things that happens in any scarce item is as soon as it starts to be scarce,
[01:49:03.067 --> 01:49:27.226]  As soon as we realize, well, I've told you before, Alex, that the warehouse that packs the food for the J. Michael Stevens Group that has shipped out the food that you've received and that a whole bunch of listeners have ordered and are presently ordering in large quantities, they were contacted by the three largest grain suppliers in the West
[01:49:28.095 --> 01:49:35.640]  Asking if they would sell back to them some grain so that they could fill their schedules.
[01:49:35.640 --> 01:49:49.989]  Flour, this coming month, is going to be rationed to bakeries and some of the independent grocery stores by some of the huge distribution organizations in the country.
[01:49:49.989 --> 01:49:52.811]  But what happens when you have something go scarce?
[01:49:53.684 --> 01:49:57.166]  Is that, first of all, the prices go up.
[01:49:57.166 --> 01:49:58.407]  We're already there.
[01:49:58.407 --> 01:50:16.457]  I mean, the poor people in this country live... One of the reasons that 60% of the population is overweight is that when people run out of money to pay their bills and buy groceries, the only place that they can cut it back is in their groceries, and so they buy cheaper and cheaper food.
[01:50:16.457 --> 01:50:21.620]  They buy spaghetti, and they buy rice, they buy
[01:50:22.648 --> 01:50:29.153]  They buy noodles, they buy Top Ramen, because that will fill their bellies.
[01:50:29.153 --> 01:50:34.897]  It makes them fat, and we are the most overfed, undernourished nation in the world.
[01:50:34.897 --> 01:50:36.638]  That's right, it's just nothing but sugar.
[01:50:36.638 --> 01:50:38.840]  Stay there.
[01:50:38.840 --> 01:50:43.543]  You see, half of the Social Security check value has been cut in the last four years.
[01:50:44.548 --> 01:50:48.392]  Now, as food prices explode, that's why you get the food riots.
[01:50:48.392 --> 01:50:51.996]  Not of lack of food, but that the increase in price.
[01:50:51.996 --> 01:51:04.689]  Now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[01:51:05.129 --> 01:51:16.198]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[01:51:16.198 --> 01:51:19.620]  Loose Change Final Cut is the ultimate 9-11 expose.
[01:51:19.620 --> 01:51:27.506]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[01:51:27.506 --> 01:51:34.692]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[01:51:34.972 --> 01:51:43.136]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[01:51:43.136 --> 01:51:45.777]  We're in a no-holds-bar information war.
[01:51:45.777 --> 01:51:51.080]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[01:51:52.079 --> 01:51:59.083]  Hi neighbor, no matter when the time comes to survive on our food supply, every single one of us who have prepared will have two regrets.
[01:51:59.083 --> 01:52:05.567]  Even those who haven't wasted a single penny on Christmas, birthdays, and vacations in order to store all the food possible.
[01:52:05.567 --> 01:52:09.469]  Even those who have sold stuff and taken on part-time jobs to buy food.
[01:52:09.469 --> 01:52:12.691]  Even those who have traded their gold while it will still buy food.
[01:52:13.371 --> 01:52:17.335]  Yes, we will have been called stupid, crazy and foolish.
[01:52:17.335 --> 01:52:22.579]  When folks won't be able to afford food and there won't be any food for any amount of money.
[01:52:22.579 --> 01:52:25.201]  We will still have two regrets.
[01:52:25.201 --> 01:52:29.225]  We will regret that we didn't get more serious about more food sooner.
[01:52:29.225 --> 01:52:32.087]  We will deeply regret that we didn't get enough food.
[01:52:32.728 --> 01:52:35.829]  If your body isn't feeling too well these days, you're gonna start taking this hemp.
[01:52:35.829 --> 01:52:37.129]  I say go to hempusa.org.
[01:53:01.445 --> 01:53:05.909]  You may not like what I'm about to say, but you know I'm gonna say it anyway.
[01:53:05.909 --> 01:53:08.691]  The government doesn't want the best for you.
[01:53:08.691 --> 01:53:11.113]  They keep you down, they keep you blue.
[01:53:11.113 --> 01:53:16.057]  They starve your body for all its nutrients.
[01:53:16.057 --> 01:53:18.519]  They won't let you grow industrial hemp.
[01:53:18.519 --> 01:53:23.864]  It really doesn't make any kind of sense when it's so healthy for the world and useful for you, my friends.
[01:53:25.788 --> 01:53:30.371]  I hope Mr. Bush will hear this song, for the heart of America wants this one.
[01:53:30.371 --> 01:53:35.194]  Go to hempusa.org.
[01:53:35.194 --> 01:53:40.158]  If you're a truther, an anarchist, a renegade, you only want things that God has made.
[01:53:40.158 --> 01:53:44.641]  Go to hempusa.org.
[01:53:44.641 --> 01:53:46.882]  We offer free shipping anywhere in the states.
[01:53:46.882 --> 01:53:51.685]  Go to hempusa.org.
[01:53:51.685 --> 01:53:55.248]  No matter how hard you try, you can't stop us now.
[01:53:59.390 --> 01:54:00.900]  No matter how hard you
[01:54:19.861 --> 01:54:21.442]  By the way, we got guests coming on.
[01:54:21.442 --> 01:54:24.844]  Go ahead and get them on, John, in the next few minutes.
[01:54:24.844 --> 01:54:30.187]  Dealing with the illegal DNA databases they're taking from every newborn baby in this country.
[01:54:30.187 --> 01:54:34.069]  That is coming up.
[01:54:34.069 --> 01:54:38.292]  Steve Shane, we've only got about three, four minutes left here, and we really appreciate you coming on.
[01:54:38.292 --> 01:54:43.495]  You've been the place I've chosen to get my storable foods in the last decade, really.
[01:54:44.202 --> 01:54:48.184]  And I've gotten them four separate times from you, and the quality's excellent.
[01:54:48.184 --> 01:54:52.525]  Lasts more than 10 years in climate-controlled, 10 years in not-climate-controlled.
[01:54:52.525 --> 01:54:55.466]  Bottom line, with inflation, it's an insurance policy.
[01:54:55.466 --> 01:54:57.627]  You can and will eat.
[01:54:57.627 --> 01:55:07.011]  Even if everything turns out wonderful, which we all hope and pray for, but it doesn't look good, and you've got two-month supplies, your supplies are very inexpensive.
[01:55:07.011 --> 01:55:09.632]  It's a fraction of what the supermarkets cost.
[01:55:09.632 --> 01:55:13.333]  Tell folks about some of the packages, and finish up that important point you were making.
[01:55:14.480 --> 01:55:20.123]  Well, the packages are based on one year, and they're all well-balanced.
[01:55:20.123 --> 01:55:25.805]  And the objective is to get as much food into family homes as possible while they can still get it.
[01:55:25.805 --> 01:55:28.326]  You see, Alex, we've got a foot race going.
[01:55:28.326 --> 01:55:33.709]  You've all heard the old thing about there's a foot race as to whether one event will occur before the other one.
[01:55:33.709 --> 01:55:38.591]  The two events are very simple, and they both have the possibility of occurring very soon.
[01:55:39.754 --> 01:55:50.063]  One is where a large percentage of the population, food prices will go so high that a large percentage of the population will not be able to afford it.
[01:55:50.063 --> 01:55:55.187]  And the other alternative is that the food will disappear and there will be nothing at any price.
[01:55:55.187 --> 01:56:00.192]  I wanted to cover just the path that scarce items follow.
[01:56:00.192 --> 01:56:05.096]  We have a dependency on food and anytime something becomes scarce, in this case food,
[01:56:05.780 --> 01:56:08.682]  You go through several steps, there are basically four of them.
[01:56:08.682 --> 01:56:14.525]  The first one is under normal times when people can buy and sell and they can get what they need.
[01:56:14.525 --> 01:56:20.929]  The next thing that happens, and this is going on with a vengeance right now Alex, it's not in the future.
[01:56:21.960 --> 01:56:38.093]  When investors realize that the item is scarce, food is scarce, wheat is being bought up by investors right now and being held just like gold is for the time when they can resell it and make huge profits.
[01:56:38.093 --> 01:56:40.915]  Other foods are being done the same way.
[01:56:41.650 --> 01:56:51.665]  The next step after the investors is when the criminal element concludes that there is really money to be made if they go in and steal it.
[01:56:55.791 --> 01:57:00.414]  Bottom line, put in a year's supply of food, two years, three years, four years.
[01:57:00.414 --> 01:57:09.019]  What you need to do is get on the internet, if you have access, and call up and dial up efoodsdirect.com.
[01:57:09.019 --> 01:57:17.084]  We've got a lot of information, a lot of the archive lectures that we've done, and if you don't have access to the internet, call 800-409-5633.
[01:57:22.046 --> 01:57:27.671]  All of this stuff will be put up on the internet, and it is not conjecture.
[01:57:27.671 --> 01:57:28.772]  It is exactly the same.
[01:57:28.772 --> 01:57:29.433]  No, it's all there.
[01:57:29.433 --> 01:57:45.007]  EFoods, EFoodsDirect.com, big banners at the top of InfoWars.com, PrisonPlanet.com, and you also have a great show from 6 to 8 o'clock every Sunday night, right after my weekend show that I do from 4 to 6, right here on the GCN Radio Network as well.
[01:57:45.607 --> 01:57:50.211]  And that's Fearless Radio, and the show's excellent, so be sure and tune into it.
[01:57:50.211 --> 01:57:52.974]  That is Sundays from 6 to 8 p.m.
[01:57:52.974 --> 01:57:53.874]  Central Standard Time.
[01:57:53.874 --> 01:57:56.597]  But give that number out twice, please.
[01:57:56.597 --> 01:57:56.937]  It is 800-409-5633.
[01:57:56.937 --> 01:57:57.037]  800-409-5633.
[01:57:57.037 --> 01:57:57.978]  We appreciate you, Alex.
[01:57:57.978 --> 01:57:59.239]  Steve, thanks for coming on.
[01:57:59.239 --> 01:57:59.980]  Take care.
[01:57:59.980 --> 01:58:01.201]  There goes Steve Schenck.
[01:58:01.201 --> 01:58:02.502]  Yeah, you're crazy if you don't
[01:58:12.532 --> 01:58:18.074]  Protect yourself and hedge your bets, but I hope he's wrong about how bad stuff's getting it.
[01:58:18.074 --> 01:58:20.115]  Looks like he's probably right, but who knows?
[01:58:20.115 --> 01:58:22.195]  Hopefully things will work themselves out.
[01:58:22.195 --> 01:58:23.616]  But don't bet on that.
[01:58:23.616 --> 01:58:28.177]  Okay, now we've got guests coming up about the JFK assassination.
[01:58:28.177 --> 01:58:29.378]  Stay with us.
[01:58:29.378 --> 01:58:33.099]  RFK.
[01:58:33.099 --> 01:58:36.600]  You are listening to GCN.
[01:58:36.600 --> 01:58:38.641]  Visit GCNlive.com today.
[01:58:42.153 --> 01:58:43.573]  It is a big idea.
[01:58:43.573 --> 01:58:46.374]  A New World Order.
[01:58:46.374 --> 01:58:51.276]  In the near future, Earth is dominated by a powerful world government.
[01:58:51.276 --> 01:58:54.097]  It's known as the Bilderberg Group.
[01:58:54.097 --> 01:58:56.898]  Could their objective be world domination?
[01:58:56.898 --> 01:59:00.079]  For thousands of years, their dark order grew.
[01:59:00.079 --> 01:59:07.381]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:59:10.424 --> 01:59:15.868]  For the first time in history, the elite's plan for world government is blown wide open.
[01:59:15.868 --> 01:59:19.750]  You will learn the secret that drives the entire New World Order agenda.
[01:59:19.750 --> 01:59:22.312]  Bill of Rights is making great progress toward a world government.
[01:59:22.312 --> 01:59:23.473]  Most people have no idea.
[01:59:23.473 --> 01:59:24.253]  They're not after money.
[01:59:24.253 --> 01:59:25.534]  They have all the money they need.
[01:59:25.534 --> 01:59:26.515]  They're after power.
[01:59:26.515 --> 01:59:27.656]  That's what they're after these days.
[01:59:27.656 --> 01:59:32.419]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[01:59:32.419 --> 01:59:36.381]  Or watch it online right now at PrisonPlanet.tv.
[01:59:36.381 --> 01:59:37.142]  In Game.
[01:59:37.142 --> 01:59:39.203]  Blueprint for global enslaving.
[01:59:39.203 --> 01:59:40.244]  You have been warned.
[01:59:44.427 --> 01:59:44.727]  Yeah.
[01:59:44.727 --> 01:59:46.829]  Waging war on corruption.
[01:59:46.829 --> 01:59:55.855]  Alex Jones on the GCN Radio Network.
[01:59:55.855 --> 01:59:57.616]  Government cover-ups.
[01:59:57.616 --> 01:59:59.198]  You want answers?
[01:59:59.198 --> 02:00:00.118]  Well, so does he.
[02:00:00.118 --> 02:00:04.942]  He's Alex Jones on the GCN Radio Network.
[02:00:04.942 --> 02:00:09.005]  And now, live from Austin, Texas, Alex Jones.
[02:00:14.762 --> 02:00:26.449]  Monday, we've got some medical doctors coming on to talk about how the federal government quietly has been taking DNA from all children at birth for at least 35 years.
