[00:00:00.668 --> 00:00:03.931]  1998.
[02:04:52.287 --> 02:04:53.107]  The enemy's moving.
[02:04:53.387 --> 02:04:55.008]  We're moving against them to meet the threat.
[02:04:55.688 --> 02:04:56.389]  God is with us.
[02:04:58.823 --> 02:05:00.505]  Our beloved Republic is on her knees.
[02:05:00.785 --> 02:05:04.228]  The forces of globalism are destroying national sovereignty worldwide.
[02:05:04.409 --> 02:05:06.271]  But in Liberty's darkest hour, there is hope.
[02:05:06.291 --> 02:05:09.594]  For the first time in modern history, the people are beginning to wake up.
[02:05:09.914 --> 02:05:15.380]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[02:05:15.640 --> 02:05:19.544]  We have a short time frame to fully awaken and energize the people to meet this threat.
[02:05:19.884 --> 02:05:24.786]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[02:05:25.066 --> 02:05:27.847]  PrisonPlanet.tv is a vault of forbidden information.
[02:05:28.128 --> 02:05:34.970]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[02:05:35.331 --> 02:05:41.153]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[02:05:41.313 --> 02:05:45.815]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[02:05:46.275 --> 02:05:55.299]  Imagine if I'd come to you a couple of years ago and said to you, hey, gasoline prices are going to jump to $5 a gallon, and I know a way that we can store several hundred gallons for you.
[02:06:08.638 --> 02:06:10.339]  A year or two supply of gasoline.
[02:06:10.799 --> 02:06:12.540]  Buy it today at two bucks a gallon.
[02:06:12.860 --> 02:06:15.281]  And when it goes to five bucks a gallon, you'll be way ahead of the game.
[02:06:15.581 --> 02:06:19.863]  And you probably at the time would have said to me, you're nuts, get away, you're crazy, little dick, go bye-bye!
[02:06:20.183 --> 02:06:24.925]  And okay, fine, now I'm telling you, what's happened to gasoline is happening to food!
[02:06:24.985 --> 02:06:27.246]  Your grocery bill's going to skyrocket!
[02:06:27.586 --> 02:06:32.511]  And you can put bulk foods away at less than half the price of your regular grocery bill.
[02:06:32.791 --> 02:06:37.095]  And by tomorrow's standards, that could be at less than a fourth of the price, or an eighth of the price, or a sixteenth of the price.
[02:06:37.316 --> 02:06:37.776]  Hello?
[02:06:37.916 --> 02:06:39.358]  Do you have an investor's brain or not?
[02:06:39.658 --> 02:06:40.238]  Pay attention.
[02:06:40.679 --> 02:06:44.142]  Storable foods, bulk foods, from the J. Michael Stevens Company.
[02:06:44.302 --> 02:06:45.684]  Eatfoodsdirect.com.
[02:06:46.124 --> 02:06:48.327]  Go there now, eFoodsDirect.com.
[02:06:48.548 --> 02:06:52.433]  Get a year or two's worth of bulk foods while they still are available and they won't be much longer.
[02:06:52.753 --> 02:06:53.695]  Or call them at 800-409-5633.
[02:06:53.755 --> 02:06:53.955]  That's 800-409-5633.
[02:06:53.975 --> 02:06:56.278]  You ever have one of those days where everything goes right?
[02:07:02.046 --> 02:07:04.107]  First, I get the best parking space at work.
[02:07:04.347 --> 02:07:07.368]  Tonight, I have a date with a very lovely Rachel.
[02:07:07.648 --> 02:07:14.150]  And today, I gave a killer presentation in Sydney, finalized a contract in London, and demoed our new product in Boston.
[02:07:14.530 --> 02:07:16.631]  Online, from my desk, with Webex.
[02:07:17.151 --> 02:07:20.233]  Webex lets me take meetings and give presentations from my desk.
[02:07:20.433 --> 02:07:25.095]  I just talk to clients on the phone, and they watch what's happening on my desktop from their desktop.
[02:07:25.235 --> 02:07:28.917]  So I can travel the world and still be here for my date tonight with Rachel.
[02:07:29.158 --> 02:07:30.478]  Travel less, meet more free!
[02:07:30.919 --> 02:07:33.980]  You ever have one of those days where everything goes right?
[02:07:34.360 --> 02:07:36.422]  First, I get the best parking space at work.
[02:07:36.662 --> 02:07:39.683]  Tonight, I have a date with a very lovely Rachel.
[02:07:39.963 --> 02:07:46.407]  And today, I gave a killer presentation in Sydney, finalized a contract in London, and demoed our new product in Boston.
[02:07:46.847 --> 02:07:49.049]  Online from my desk with Webex.
[02:07:49.470 --> 02:07:52.532]  Webex lets me take meetings and give presentations from my desk.
[02:07:52.753 --> 02:07:57.397]  I just talk to clients on the phone and they watch what's happening on my desktop from their desktop.
[02:07:57.537 --> 02:08:01.220]  So I can travel the world and still be here for my date tonight with Rachel.
[02:08:01.480 --> 02:08:03.002]  Travel less, meet online.
[02:08:03.102 --> 02:08:05.584]  Go to Webex.com and try Webex free.
[02:08:05.764 --> 02:08:10.909]  Just click the radiographic and enter promo code 500 to get a free trial and a free webcam.
[02:08:13.627 --> 02:08:17.048]  Yeah, ladies and gentlemen, we are in the danger zone.
[02:08:20.108 --> 02:08:21.689]  Make no mistake, my friends.
[02:08:25.229 --> 02:08:26.290]  They've killed a lot of us.
[02:08:26.330 --> 02:08:29.370]  They've falsely imprisoned more of us.
[02:08:30.410 --> 02:08:34.631]  Like Mark Kornke, seven years behind the wire for doing nothing.
[02:08:35.591 --> 02:08:37.272]  But being run off the road by police.
[02:08:40.592 --> 02:08:43.113]  Trying to get his sons out of the car so they couldn't kill him.
[02:08:46.454 --> 02:08:47.515]  As they'd sworn to do.
[02:08:53.378 --> 02:08:59.142]  Further on the edge, ladies and gentlemen, the greater the intensity.
[02:09:00.923 --> 02:09:05.906]  I think you just heard the berth earlier of, uh, you know how Big Pharmaid isn't really announced?
[02:09:05.946 --> 02:09:10.188]  And he just said, in and around Pharmaid, he will do a huge concert for 9-11 Truth.
[02:09:12.796 --> 02:09:15.600]  That is definitely punching into overdrive.
[02:09:15.921 --> 02:09:17.183]  That will get a lot of attention.
[02:09:21.678 --> 02:09:24.178]  You can laugh at this cheesy 80s song, but it says it all.
[02:09:24.238 --> 02:09:27.699]  You don't know what you can do until you go ahead and go out on the edge.
[02:09:27.959 --> 02:09:31.560]  And those who haven't been out on the edge don't know what the edge is.
[02:09:32.600 --> 02:09:39.521]  But to all of you who've stood up for liberty and freedom going back thousands of years, the only reason we have any liberty or freedom is because of those men and women.
[02:09:40.441 --> 02:09:41.621]  I salute you!
[02:09:42.361 --> 02:09:51.023]  And I salute those who have the spirit of 1776 in them today who are out there on the danger zone.
[02:09:53.629 --> 02:09:56.312]  And the rest of this song is for you, then we go to Mark Cornking.
[02:09:56.873 --> 02:10:03.681]  Further on the edge, hotter the intensity.
[02:10:03.741 --> 02:10:07.084]  Highway to the danger zone.
[02:10:08.326 --> 02:10:13.211]  Gonna take a ride into the danger zone.
[02:10:34.551 --> 02:10:36.594]  Yeah, David Rockefeller doesn't like the danger zone.
[02:10:37.835 --> 02:10:39.337]  He wants to put us in the danger zone.
[02:10:39.357 --> 02:10:41.019]  We're going to put him in the danger zone.
[02:10:47.887 --> 02:10:49.009]  Having a lot of fun here today.
[02:10:52.549 --> 02:10:56.390]  Alright, I'm very excited about what's happening because we are really taking a lot of enemy fire.
[02:10:56.430 --> 02:10:57.530]  That means we're having an effect.
[02:10:57.710 --> 02:11:00.751]  But flight carrying Ron Paul, seven congressmen total.
[02:11:01.431 --> 02:11:02.151]  Continental flight.
[02:11:02.851 --> 02:11:04.412]  They rarely depressurize.
[02:11:04.652 --> 02:11:06.632]  Massive, total depressurization.
[02:11:07.532 --> 02:11:09.053]  They had to do an emergency landing.
[02:11:09.073 --> 02:11:10.713]  This is one of their favorite ways to kill people.
[02:11:10.773 --> 02:11:12.934]  Don't think for a minute this is an accident.
[02:11:12.954 --> 02:11:14.174]  There's been all sorts of threats.
[02:11:14.254 --> 02:11:18.335]  Ron Paul went before the House last week and said they're getting ready for martial law in World War III.
[02:11:19.875 --> 02:11:21.255]  They know he's one of the main leaders.
[02:11:21.295 --> 02:11:25.617]  They've been threatening Denis Kucinich, threatening anybody that tries to stand in their way.
[02:11:26.097 --> 02:11:27.758]  Folks, we are going into the danger zone.
[02:11:27.798 --> 02:11:30.399]  The attack on Iran, martial law, all of it.
[02:11:30.419 --> 02:11:32.119]  That's why we've been having Mark Corky on each week.
[02:11:32.439 --> 02:11:34.020]  Mark, I really appreciate you coming on.
[02:11:34.660 --> 02:11:35.921]  Well, thank you very much, Alex.
[02:11:36.081 --> 02:11:39.822]  And again, there are no accidents, technology like that especially.
[02:11:39.842 --> 02:11:42.903]  You've got to remember, with the level of redundancy in the work that's done,
[02:11:44.061 --> 02:11:51.022]  Uh, my question would be, with depressurization failure of the aircraft, hey, did they scramble two fighters the way they're supposed to to check on the plane?
[02:11:52.970 --> 02:11:58.312]  Well, they're just reporting it was a very serious total depressurization.
[02:11:58.953 --> 02:12:00.273]  Oxygen mass came down.
[02:12:00.293 --> 02:12:06.416]  And again, it was one of those things, just like with Payne Stewart, where it just suddenly came on.
[02:12:06.436 --> 02:12:08.977]  People started getting dizzy, and thank God they got a plane down.
[02:12:08.997 --> 02:12:10.138]  That's one of their favorite ways.
[02:12:10.458 --> 02:12:12.419]  They killed some of Bush's pilots a few years ago.
[02:12:12.459 --> 02:12:12.979]  Bush Sr.
[02:12:13.259 --> 02:12:15.600]  coming in with a depressurization, hitting the light pole.
[02:12:16.101 --> 02:12:17.801]  They've killed a lot of other people that way.
[02:12:18.062 --> 02:12:20.002]  I mean, this is not a coincidence, Mark.
[02:12:20.022 --> 02:12:20.723]  There's just no way.
[02:12:21.443 --> 02:12:22.444]  Right, an interesting thing.
[02:12:22.464 --> 02:12:29.029]  The reason I was kind of being facetious there is remember any other time the FAA has had an incident like this or a transponder failure?
[02:12:29.049 --> 02:12:45.281]  600 times a year, fighter aircraft that are owned by the trillion dollar Air Force of the United States, multi-trillion dollar Air Force, go up and inspect or assist in whatever way they can to observe the aircraft to see if there's injury or damage.
[02:12:45.757 --> 02:12:48.301]  And to help the pilots out by being able to instruct them.
[02:12:48.742 --> 02:12:53.388]  My curious question is here, they never did that once during 9-11, we know the story there.
[02:12:53.909 --> 02:12:57.875]  But in a situation like this, it would be policy and precautionary.
[02:12:58.696 --> 02:13:04.360]  And it was contrary to such when they failed to launch any aircraft in 9-11.
[02:13:04.840 --> 02:13:11.205]  In this situation, this would be normal, this would be standard operating procedure, to have a couple of planes lift off the air.
[02:13:11.305 --> 02:13:25.355]  And since we're in this war of terrorism, and a war of terror where we now don't care about Osama Bin Laden, we don't protect the borders of America, we aren't securing the country at all other than cavity-searching Graham at the airport for
[02:13:25.916 --> 02:13:26.397]  I don't know.
[02:13:31.799 --> 02:13:35.661]  Are we maintaining this standard with the Air Force on standby and ready to go?
[02:13:35.681 --> 02:13:36.881]  I'd be curious about that.
[02:13:36.921 --> 02:13:38.581]  Well, Mark, no, they didn't launch aircraft.
[02:13:38.601 --> 02:13:41.122]  To answer your question, I have about four reports here in front of me.
[02:13:42.103 --> 02:13:43.363]  No, five reports here in front of me.
[02:13:43.383 --> 02:13:44.343]  But this is what happened.
[02:13:45.083 --> 02:13:51.385]  Ron Paul was about to really slam the FAA for all sorts of payoffs and corruption.
[02:13:51.405 --> 02:13:52.526]  He'd already been speaking of that.
[02:13:52.786 --> 02:13:55.087]  He's scheduled to be on tomorrow due to this freakout.
[02:13:55.127 --> 02:13:55.647]  Who knows?
[02:13:56.747 --> 02:13:59.048]  But they were going to a committee meeting
[02:13:59.608 --> 02:14:08.493]  Today, dealing with it, and he was going to be leading with those other six congressmen a fight to expose the corruption.
[02:14:08.733 --> 02:14:13.256]  That is actually in the KHOU Channel 11 out of Houston TV report.
[02:14:13.976 --> 02:14:20.320]  I mean, he's going to criticize the airlines and billions of dollars in cheating they're involved in, and his plane depressurizes.
[02:14:21.900 --> 02:14:26.781]  My God, he better make sure that he stays on course, and pardon the pun on that, but you know what I mean?
[02:14:26.841 --> 02:14:31.882]  Stay on flight, stay on target, you're taking flak, that means you're hitting the proper target.
[02:14:31.942 --> 02:14:38.003]  When you know you're over the target, when you can feel the plane bucking from the air defense fire, you know what I mean?
[02:14:38.744 --> 02:14:45.705]  So for everybody out there listening, the best thing we can do right now is to everybody, everybody out there listening, no matter where you are,
[02:14:46.246 --> 02:14:49.027]  We need to give Ron Paul's office a support.
[02:14:49.107 --> 02:14:50.667]  You know, call in one form or another.
[02:14:50.707 --> 02:14:51.567]  Send him an email.
[02:14:52.347 --> 02:14:52.847]  Example.
[02:14:52.907 --> 02:14:54.067]  Stay on course, Ron.
[02:14:54.108 --> 02:14:55.848]  You hit the right target, obviously.
[02:14:55.908 --> 02:14:57.668]  It's time to dump the payload, okay?
[02:14:57.808 --> 02:15:00.009]  I would call the White House and tell them to don't do it.
[02:15:00.569 --> 02:15:01.949]  That's a very bad idea.
[02:15:02.229 --> 02:15:03.749]  Well, the other thing I would say is this.
[02:15:03.829 --> 02:15:06.490]  Now, and this is something that we had as a policy.
[02:15:06.570 --> 02:15:09.650]  I've flown millions of miles, of course under a dozen hundred.
[02:15:09.730 --> 02:15:12.391]  Actually, your listeners know because they helped with this.
[02:15:12.873 --> 02:15:16.436]  Under virtually thousands of names, okay, back in the day.
[02:15:17.336 --> 02:15:25.222]  And because of this, we were able to speak to millions and millions and millions of people, and travel to 48 of the 50 states, pretty much with impunity.
[02:15:25.923 --> 02:15:29.966]  And we got the message out and around, but there was a given point where people said, well, you can't fly anymore.
[02:15:29.986 --> 02:15:39.513]  Well, we understood the risk of that, but we continued anyway, and progressively, there were more and more restrictions and things, of course, were thrown in there to try and stumble things up.
[02:15:40.382 --> 02:15:46.848]  But there is a point, and I would say this of most any candidate like Ron Paul, where flying is not an option.
[02:15:47.809 --> 02:15:51.393]  And I would say this of many people right now, flying is not an option.
[02:15:51.433 --> 02:15:53.274]  It may take us a little bit longer.
[02:15:53.334 --> 02:15:54.776]  The key word is a little bit longer.
[02:15:55.336 --> 02:16:02.263]  But for any of our key personnel, anybody out there listening, all of you people that are friends or allies of those individuals,
[02:16:02.873 --> 02:16:03.814]  We're going to need drivers.
[02:16:04.014 --> 02:16:05.075]  We're going to need security.
[02:16:05.095 --> 02:16:06.656]  Well, I had a gut feeling.
[02:16:06.736 --> 02:16:07.917]  You know, Willie doesn't fly anymore.
[02:16:07.937 --> 02:16:10.399]  He drives in a bus, and I have a bad feeling.
[02:16:10.419 --> 02:16:24.609]  I, of course, am going to be driving to the Denver Convention, even though that's going to take about a day and a half, two days, just because I'm going to really, especially with these body scanners, with your scanning your naked body, I mean, just everything is going to hell in a handbasket.
[02:16:24.629 --> 02:16:29.153]  And I think this was divine intervention, because a lot of times when they have these depressurizations,
[02:16:30.133 --> 02:16:32.915]  Well, let's focus again on making sure we give the right support where it's needed.
[02:16:32.995 --> 02:16:35.738]  And again, everybody out there listening can do a little bit.
[02:16:35.758 --> 02:16:37.399]  Pick up the phone, say hi.
[02:16:56.963 --> 02:17:01.105]  Hopefully everybody's okay, and by the way, stick to the course.
[02:17:01.185 --> 02:17:02.726]  We'll help you in any way that we can.
[02:17:02.806 --> 02:17:14.272]  Well, we're going to have Ron Paul on tomorrow, and I guess flooding their lines is fine, maybe even with a political donation or something when we call, but the main thing is I think letting the enemy know that we are fully aware of their activities.
[02:17:14.312 --> 02:17:21.056]  And Mark, do you have any doubt that this wasn't either a message or an attempted murder, and that I think divine intervention was involved?
[02:17:21.776 --> 02:17:24.757]  Well, I think more or less it was probably something that was intentionally engineered.
[02:17:24.977 --> 02:17:39.402]  I mean, number one, the problem is, uh, we've always argued this is why aircraft are dangerous, is because, uh, like the Kennedy, young Kennedy, when he was assassinated, uh, in his personal aircraft, the pilot is not watching the plane 24 hours a day.
[02:17:39.462 --> 02:17:43.224]  The crew and the pilot may have no clue what's going to happen.
[02:17:43.284 --> 02:17:49.386]  On the other hand, in some cases, the pilots are even flat out told, well, either cooperate with this situation or
[02:17:50.330 --> 02:17:51.877]  You know, it's the old mafia routine.
[02:17:52.098 --> 02:17:55.431]  They did this when they got rid of Terrigios in Panama.
[02:17:55.922 --> 02:18:05.290]  The pilot was basically told, I mean this is one of the rules in Central America, either, you know, go down with the plane, or they wipe out their family, the cat, the dog, and everybody else.
[02:18:05.310 --> 02:18:15.779]  Yeah, what they do is they send you photos of your children playing in the backyard, and they say, I'm going to rape this one for weeks before I slit their throat, and I've had them threaten my children, I know they've threatened your children, and you know what?
[02:18:16.019 --> 02:18:18.201]  We're just committed, you bastard scumbags!
[02:18:18.421 --> 02:18:21.024]  We know you're murdering trash, and you're going to be defeated!
[02:18:21.744 --> 02:18:32.689]  And we're gonna hunt them down and do to well, let's put it this way, we're not going to lower ourselves to their standard, but we're going to do to them what needs to be done to properly incarcerate, to try, and to bring to light.
[02:18:33.329 --> 02:18:37.751]  This is the one thing they're terrified of, is they've always thought they've always, they operate complete shadows.
[02:18:38.231 --> 02:18:38.732]  They don't.
[02:18:38.952 --> 02:18:42.353]  We're gonna switch all the lights on and the cockroaches will have no place to run.
[02:18:43.134 --> 02:18:44.394]  That's what they're terrified of.
[02:18:44.554 --> 02:18:48.096]  We must look at them and tell them that we see them for what they are.
[02:18:49.457 --> 02:18:51.979]  That's the most critical aspect of everything we're doing right now.
[02:18:52.059 --> 02:18:56.081]  Look at them and just, they quail, they shudder, they are terrified.
[02:18:56.121 --> 02:19:01.584]  When you don't look at them with fear, but you look at them with disgust because you know what they've done and who they are.
[02:19:01.845 --> 02:19:07.128]  Yeah, I've done this to politicians at events and they start freaking out, sweating, because they're cowards.
[02:19:07.368 --> 02:19:09.529]  They love murdering children, bombing women.
[02:19:09.809 --> 02:19:13.692]  These are literal demons from the crack of hell.
[02:19:14.432 --> 02:19:16.353]  And they're not going away until we defeat them.
[02:19:16.373 --> 02:19:17.514]  That's what people don't understand.
[02:19:17.554 --> 02:19:18.715]  They don't have a choice, do they, Mark?
[02:19:18.915 --> 02:19:19.835]  This isn't gonna stop.
[02:19:19.995 --> 02:19:20.996]  They're not going away.
[02:19:21.156 --> 02:19:23.337]  They want a big, bloody meal off of us.
[02:19:23.638 --> 02:19:24.758]  And we just can't let them do it.
[02:19:25.279 --> 02:19:26.239]  With minimal cost.
[02:19:26.279 --> 02:19:27.600]  Remember, that's the whole idea.
[02:19:27.760 --> 02:19:33.063]  Remember, they throw you in the cattle chute, run you down the chute, give you a mouthful of grain, and... Oh, man, it's pretty good.
[02:19:33.103 --> 02:19:33.744]  Pretty tasty.
[02:19:33.804 --> 02:19:34.244]  It's wheat.
[02:19:34.344 --> 02:19:34.944]  Nom, nom, nom.
[02:19:34.984 --> 02:19:35.265]  Hey!
[02:19:35.745 --> 02:19:36.666]  We're moving forward.
[02:19:38.066 --> 02:19:39.307]  Hey, we're moving forward.
[02:19:39.827 --> 02:19:41.709]  Hey, what's a guy with a gun to... Oh.
[02:19:41.969 --> 02:19:42.289]  Too late.
[02:19:43.399 --> 02:19:44.680]  That's what they'd like to see happen.
[02:19:44.700 --> 02:19:45.420]  We're not going to.
[02:19:45.460 --> 02:19:48.101]  That's why you need to be organized in the physical world.
[02:19:48.141 --> 02:19:49.922]  That's why the militia must be in place.
[02:19:50.322 --> 02:19:51.523]  It's part of the checks and balances.
[02:19:51.543 --> 02:19:54.164]  Because you don't have a choice when they're taking you to a FEMA camp.
[02:19:54.184 --> 02:19:55.025]  You don't have a choice.
[02:19:55.065 --> 02:19:56.045]  We're not looking for war.
[02:19:56.385 --> 02:19:57.286]  They take first blood.
[02:19:57.326 --> 02:19:57.746]  That's it.
[02:19:58.006 --> 02:19:59.967]  We're going to keep talking behind the scenes right now, Mark.
[02:19:59.987 --> 02:20:00.727]  We just wanted a break.
[02:20:01.568 --> 02:20:05.289]  Please continue, Mark, because I want to... You know what?
[02:20:05.309 --> 02:20:06.670]  You've got the floor the next 40 minutes.
[02:20:06.710 --> 02:20:08.591]  Anything you want to cover, go ahead and hit it.
[02:20:09.269 --> 02:20:14.433]  Right, well the big thing right now is organization at the tactical level needs to be expanded on dramatically.
[02:20:14.473 --> 02:20:17.696]  We're a lot of militias are seeing a massive influx right now.
[02:20:18.216 --> 02:20:21.019]  For those people that are listening, they know that I'm going to say this.
[02:20:21.239 --> 02:20:23.420]  I told you so because it's expected.
[02:20:23.501 --> 02:20:24.762]  It's just a natural cycle.
[02:20:25.542 --> 02:20:35.110]  One of the most important things that people can do to accelerate the process of bringing up the proficiency and the expertise of those people coming in is standard operating procedure.
[02:20:35.740 --> 02:20:41.342]  Now this means, first of all, knowing to train the individual and how to accelerate his or her program.
[02:20:42.183 --> 02:20:44.644]  Knowing how to organize the five-man fire team.
[02:20:45.104 --> 02:20:46.705]  Knowing how to organize the squad.
[02:20:46.725 --> 02:20:50.346]  These are the three basic building blocks of any army.
[02:20:50.386 --> 02:20:51.707]  I don't care what part of the planet.
[02:20:51.827 --> 02:20:53.087]  I don't care how big or small.
[02:20:53.688 --> 02:20:59.490]  If those three components are engineered properly, they can be re-juggled around.
[02:20:59.550 --> 02:21:01.231]  They can be restructured as needed.
[02:21:01.656 --> 02:21:05.779]  But the force strength will be in place where it's needed, when it's needed.
[02:21:06.960 --> 02:21:14.226]  A concept of this goes back even well before Korea, but it was called the Regimental Combat Team Complex, or concept.
[02:21:14.266 --> 02:21:28.697]  And what they did is basically were able to, if everything had been trained properly, take many different units, reorganize them accordingly, put them where they needed to be, bring them back out of the action, reorganize and structure them for the next issue that might need to be dealt with.
[02:21:29.355 --> 02:21:34.917]  The fire team and the squad, plus the effective training of the individual, is what accomplishes this.
[02:21:35.817 --> 02:21:37.558]  And that's what the other side is terrified of.
[02:21:37.718 --> 02:21:39.038]  Training is everything.
[02:21:39.158 --> 02:21:41.759]  Repetition, so it becomes second nature.
[02:21:41.779 --> 02:21:44.020]  It doesn't become something I have to think about.
[02:21:44.560 --> 02:21:50.742]  If somebody gets hit, first aid training is designed so that it takes and goes into operation immediately.
[02:21:51.262 --> 02:21:58.264]  Weapons procedure, how to use a weapon, how to safely operate the weapon, isn't something you think about later.
[02:21:58.985 --> 02:22:04.037]  It is drilled in as operational procedure and it means that everybody out there needs to train.
[02:22:04.057 --> 02:22:05.300]  They need to train.
[02:22:05.320 --> 02:22:07.144]  Oh, and did I mention another word?
[02:22:07.204 --> 02:22:08.427]  They need to train.
[02:22:09.642 --> 02:22:11.223]  That's what the other side is terrified of.
[02:22:11.344 --> 02:22:13.245]  Mark, let me throw a caveat here in.
[02:22:13.385 --> 02:22:27.678]  What about the general public just having plans of evacuation if need be, where they're going to go, having friends, having food, having water, having the firearms, making sure they're in operation, just basic stuff, even below, you know, militia.
[02:22:27.698 --> 02:22:31.281]  Even that is part of the, yeah, even that is militia preparation.
[02:22:31.321 --> 02:22:33.463]  They just don't, most people don't realize the M word's attached.
[02:22:33.483 --> 02:22:35.085]  And people need to ask themselves,
[02:22:35.325 --> 02:22:39.448]  Now, what do you do if they got a truck grabbing certain people at certain houses?
[02:22:39.869 --> 02:22:40.930]  What is your battle plan?
[02:22:41.010 --> 02:22:45.594]  Obviously, try to get away, try to not have a confrontation, but do not go to the death camp.
[02:22:46.214 --> 02:22:51.358]  Well, I think here's an old question we asked all through the 90s, which is why we held our ground effectively.
[02:22:51.859 --> 02:22:54.561]  You know, people always ask, what are they going to do when they come to my door?
[02:22:55.021 --> 02:22:56.282]  Well, the question is not that.
[02:22:56.342 --> 02:22:59.245]  It's, what are you going to do when they come to your neighbor's door first?
[02:23:00.326 --> 02:23:03.909]  We have to be prepared to work together and to stand together.
[02:23:04.522 --> 02:23:09.025]  The most common mistake made is, and of course now people would say, well, I don't know my neighbor.
[02:23:09.065 --> 02:23:11.227]  Well, maybe you do need to find out more about your neighbor.
[02:23:11.267 --> 02:23:21.554]  Now, if you don't think your neighbor's that trustworthy, but you've got a lot of other people that you're going to be evacuating to, then obviously you need to DD the AO, as they say, get out of the area of operation as quickly as possible.
[02:23:22.194 --> 02:23:26.898]  Best still is, as the indicators are in place, we leave before it happens.
[02:23:27.854 --> 02:23:35.979]  Yeah, let's talk about signs, because you will see this, you will see the propaganda in the days before preparing, you'll probably see a trigger event.
[02:23:36.860 --> 02:23:42.123]  Well, example, we just had down in your neck of the woods, Igor talking about his Red Brigades.
[02:23:43.869 --> 02:23:44.690]  No, I'm not, sorry.
[02:23:45.370 --> 02:23:49.353]  Wait a minute, let's write his eco-police, his spies everywhere.
[02:23:49.674 --> 02:23:54.918]  You know, they keep re-engineering the name, but the bottom line is they need this massive wall of rodents.
[02:23:55.158 --> 02:23:56.499]  Okay, start it over, start it over.
[02:23:56.519 --> 02:23:57.960]  We'll go back to the main transmission.
[02:23:58.200 --> 02:24:06.467]  Get back to Al Gore down here with their million man, oh, ten million, excuse me, the secret police are one million, so that's eleven million.
[02:24:06.747 --> 02:24:08.228]  Let's get into the new brigades.
[02:24:08.268 --> 02:24:09.029]  Let's cover it right now.
[02:24:12.190 --> 02:24:14.071]  Mark Kornke is our guest.
[02:24:14.091 --> 02:24:18.333]  He's going to tell you how to get the most up-to-date militia manuals, training videos, preparation.
[02:24:18.353 --> 02:24:20.154]  Most of it's free on YouTube and Google.
[02:24:20.515 --> 02:24:22.096]  He's got links to that as well.
[02:24:22.996 --> 02:24:24.697]  We do not want war, ladies and gentlemen.
[02:24:24.757 --> 02:24:25.858]  We want peace.
[02:24:26.318 --> 02:24:27.819]  But we will not go to death camps.
[02:24:27.939 --> 02:24:30.981]  We will not have foreign troops and felons rape our families.
[02:24:31.421 --> 02:24:32.741]  We will defend the republic 110%.
[02:24:34.162 --> 02:24:36.864]  We are trying every avenue, as the founders did, to peacefully
[02:24:37.404 --> 02:24:47.008]  Energize the public, the military, and police to join the Republic and realize they have been overtaken and brainwashed by the New World Order crime syndicate, but we will defend ourselves.
[02:24:47.048 --> 02:24:47.729]  Mark Kornke.
[02:24:48.849 --> 02:24:57.973]  So interestingly enough, we've got Igor right down there in your neck of the woods talking about this, these new Red Brigades, the new spies, the eco-freaks, the eco-police.
[02:24:58.033 --> 02:25:02.295]  Now, I'm a conservationist, and I understand full well preservation of life.
[02:25:02.939 --> 02:25:10.883]  And I love the planet, but there's a basic rule here that these characters are just another re-engineered version of all the rest of the nonsense they keep proposing.
[02:25:10.943 --> 02:25:16.645]  A national police force, a national spy network, rodents everywhere watching over everybody else.
[02:25:17.225 --> 02:25:21.907]  Real quick, for part of your reading assignment, find the book, The Fabian Freeway.
[02:25:22.808 --> 02:25:24.429]  The Fabian Freeway.
[02:25:24.829 --> 02:25:29.911]  We are dealing with Fabian the Socialist, the hardcore element of all of socialism.
[02:25:30.766 --> 02:25:31.967]  Uh, they are at Oxford.
[02:25:32.147 --> 02:25:35.449]  By the way, Oxford was mentioned at the end of the last hour, I will point out.
[02:25:36.169 --> 02:25:42.533]  Uh, beware there, because Oxford is the core of Fabian Socialism and their agenda for world domination.
[02:25:42.593 --> 02:25:44.494]  Literally world domination, they brag about it.
[02:25:45.014 --> 02:25:57.161]  If you haven't seen George Orwell standing in front of the twelve, the picture of the twelve wise men, which is a stained glass at Oxford, and if you don't understand that those are the critters who were orchestrating global entities such as the
[02:25:57.725 --> 02:26:07.652]  League of Nations and fabricated World War I. Mark, I totally agree with you, and then they have the false left system as what we run to out of the staged fascist system.
[02:26:07.932 --> 02:26:15.638]  In fairness to Pepper, though, some of the people that go through that system see the big picture and don't like it, and then turn against it, and I think he's one of them.
[02:26:16.178 --> 02:26:21.282]  And try to move away, but the problem is, is the machine itself is, hopefully through osmosis,
[02:26:21.883 --> 02:26:28.409]  Like sticky, sticky material on a fly trap, try to pull you back in in one form so you don't get too far away.
[02:26:28.849 --> 02:26:30.130]  And that's the dangerous part.
[02:26:30.190 --> 02:26:34.795]  Remember, yeah, you can affect to a degree, but most important is we need to build new.
[02:26:35.595 --> 02:26:42.461]  And this is true also with regard to even the multiple generations within the militia, the way it has developed over the years.
[02:26:42.982 --> 02:26:45.204]  The militia was here before everything.
[02:26:46.092 --> 02:26:47.993]  People go, oh, that's sacrilege!
