[00:00:00.049 --> 00:00:01.910]  Welcome, my friends.
[01:31:07.141 --> 01:31:12.443]  You can order everything you want on the web, 24 hours a day, at northernvoicebookstore.com.
[01:31:12.443 --> 01:31:16.264]  Or, send $2 for our latest catalog to Northern Voice Bookstore, 10161,
[01:31:17.725 --> 01:31:18.286]  We're good to go.
[01:31:37.588 --> 01:31:48.441]  Visit us online at northernvoicebookstore.com or send $2 for our latest catalog to Northern Voice Bookstore, 10161 Park Run Drive, Suite 150, Las Vegas, NV 89145 today!
[01:31:51.144 --> 01:31:51.604]  Fact.
[01:31:51.604 --> 01:31:57.628]  Rapid industrialization has resulted in environmental pollution and its curse on world health is staggering.
[01:31:57.628 --> 01:32:01.951]  We live in a toxic world that is bombarded by seven new chemicals each day.
[01:32:01.951 --> 01:32:09.636]  The human body is amazing and efficient in design, but because of the polluted world in which we live, is unable to remove all toxins.
[01:32:09.636 --> 01:32:10.377]  The solution.
[01:32:10.377 --> 01:32:14.600]  Detoxification integrated with the LectroChi Premier Energy Foot Spa.
[01:32:14.600 --> 01:32:16.581]  The LectroChi Premier Energy Foot Spa.
[01:32:16.681 --> 01:32:17.061]  I think so.
[01:32:36.650 --> 01:32:38.972]  And health in every aspect of your being.
[01:32:38.972 --> 01:32:43.636]  Order your LectroChi Premier Energy Foot Spa by visiting NutraMedical.com.
[01:32:43.636 --> 01:32:45.297]  Or call Dr. William Deagle at 888-212-8871.
[01:32:45.297 --> 01:32:45.437]  888-212-8871.
[01:32:45.437 --> 01:32:46.258]  Come, you masters of war.
[01:32:46.258 --> 01:32:47.299]  Here to build the big guns.
[01:32:47.299 --> 01:32:48.980]  Here to build the death planes.
[01:33:07.321 --> 01:33:07.641]  Coming up...
[01:33:33.520 --> 01:33:41.225]  I'm gonna get more into Bush to halt CO2 growth, because it's evil.
[01:33:41.225 --> 01:33:44.447]  And it's what humans put out, and humans are bad.
[01:33:44.447 --> 01:33:53.514]  And how they've got total unification by the media to go after humanity, in their own words.
[01:33:55.123 --> 01:33:57.564]  We've also got William Lewis, who's made the new film.
[01:33:57.564 --> 01:33:59.185]  Washington, you're fired.
[01:33:59.185 --> 01:34:06.028]  Joining us coming up in the next hour, and we're going to get Bob Chavin worked in for a pop-in on what's happening with the economy.
[01:34:06.028 --> 01:34:08.349]  Now, I want to be clear about something.
[01:34:08.349 --> 01:34:18.654]  The IMF and the World Bank, in the 2002 documents that got released when Joseph Stiglitz went public, Chief Economist, World Bank,
[01:34:20.231 --> 01:34:41.844]  Talked about how they engineer food calamity, how they want to buy up all the food, how they want to jack up the prices under State Department Memorandum 200 and the Royal Commission on Population put out by the British Crown decades earlier to reduce third world population and to stimulate war between the sides and economic destabilization.
[01:34:41.844 --> 01:34:42.825]  This is all public.
[01:34:42.825 --> 01:34:44.126]  This is the nice people that run things.
[01:34:44.878 --> 01:34:48.280]  Now they're all posing like, oh, they're going to deal with the crisis.
[01:34:48.280 --> 01:35:02.769]  They need world taxes, not just for greenhouse gas, not just for carbon dioxide, but to feed the third world, who they love so much, after they've done everything to create worldwide food shortages and riots in scores of countries.
[01:35:02.769 --> 01:35:07.232]  Now, do I think we're not going to have food on the shelves here?
[01:35:07.232 --> 01:35:08.813]  Well, certain things won't be there.
[01:35:08.813 --> 01:35:10.494]  Certain things will cost twice what they did.
[01:35:11.318 --> 01:35:12.639]  Uh, but there'll still be other foods.
[01:35:12.639 --> 01:35:15.820]  The point is, is that food prices are exploding.
[01:35:15.820 --> 01:35:19.002]  They're talking about depression in a bunch of newspapers today.
[01:35:19.002 --> 01:35:21.583]  I don't know what's gonna happen.
[01:35:21.583 --> 01:35:32.428]  And I'm not saying this is all gonna be the end of everything, but there's a good chance we're going into very, very serious times, and that's why I believe in the insurance policy of storable foods.
[01:35:32.428 --> 01:35:39.351]  And, uh, joining us is Steve Shank, who not only is an expert on this for close to three decades, 27 years, not just that,
[01:35:40.174 --> 01:35:41.595]  I'm glad to be aboard, Alex.
[01:36:04.597 --> 01:36:33.276]  We have had, I'm glad you're so positive that you think that there's going to be food on the shelves, and I guess there will be, but we have had four days of virtual, well, there will come a time in the not very distant future when we will refer to the past week, the first four days of this past week
[01:36:34.242 --> 01:36:37.364]  As the four days in April.
[01:36:37.364 --> 01:36:55.295]  Because at one time, on Monday, we had the United Nations World Food Program announce the fact that officially there was a worldwide food famine emergency.
[01:36:55.295 --> 01:37:02.800]  On that same day, they announced that they were requesting one billion dollars from developed nations
[01:37:03.678 --> 01:37:07.641]  To buy food for underdeveloped nations.
[01:37:07.641 --> 01:37:28.656]  The question that I had to ask, now, if folks want to get up on the eFoodsDirect.com website, there's an editorial that I wrote, I sent it out to all of our people on the email program that we have, and I sent you a copy of it.
[01:37:28.656 --> 01:37:30.918]  And the first question... I've got it!
[01:37:30.918 --> 01:37:31.598]  Go ahead.
[01:37:31.598 --> 01:37:32.539]  No, I'm just saying I've got it.
[01:37:33.317 --> 01:37:34.058]  Yeah.
[01:37:34.058 --> 01:37:38.300]  The first question that we had to ask, folks, was very simple.
[01:37:38.300 --> 01:37:57.292]  And the same day the United Nations came out and said there is a world food crisis, that same day we got noticed that the major, major rice-producing countries in the world had all shut off any exports to keep all their food in their own borders for their own people because they were already starving.
[01:37:58.704 --> 01:38:15.928]  And that same day, they asked us, as one of the developed nations, to send, to plan to send $500 million, half a billion dollars, by May 1st, to this fund to feed the starving nations.
[01:38:15.928 --> 01:38:22.490]  The question you have to ask yourself is, if they did that on the same day, where do they plan to get the food?
[01:38:22.490 --> 01:38:26.111]  They just said, there's a worldwide food shortage
[01:38:27.000 --> 01:38:33.425]  Every nation in the world virtually is shutting down its borders in terms of exporting food.
[01:38:33.425 --> 01:38:37.668]  There's one nation that won't, Alex, and that's the United States.
[01:38:37.668 --> 01:38:52.718]  And the reason the United States won't shut down exports and keep the food for its own people is because all of the food here is controlled by the major agri-corps, which are international, and now we have another situation.
[01:38:53.675 --> 01:38:57.337]  Folks, you need to follow this logic very closely.
[01:38:57.337 --> 01:39:01.559]  It doesn't make sense, but it is logic.
[01:39:01.559 --> 01:39:12.685]  The second day, on Tuesday, CNN reported, if any of you opened up your computers and looked at the news, Mr. Bush
[01:39:14.847 --> 01:39:30.938]  Immediately sent, on the second day, on Monday they asked for the money, on the second day Mr. Bush sent $200 million dollars to the United Nations Fund.
[01:39:30.938 --> 01:39:35.502]  This from a country that already is importing 30% of its food every single day,
[01:39:38.277 --> 01:39:38.698]  Thank you.
[01:39:50.965 --> 01:39:54.107]  We're sending money to buy food that doesn't exist.
[01:39:54.107 --> 01:39:57.069]  Well, Steve, let me try to boil it down.
[01:39:57.069 --> 01:40:02.333]  There's already a massive raw material, food material shortage.
[01:40:02.333 --> 01:40:06.695]  You go in pizza places and they got ads saying massive price increase.
[01:40:06.695 --> 01:40:08.777]  I mean, they're explaining why that's happening.
[01:40:08.777 --> 01:40:13.840]  So now, as the crisis develops worldwide, nations are begging for food.
[01:40:13.840 --> 01:40:18.023]  That means it will accelerate food shortages that were already apparent here.
[01:40:19.073 --> 01:40:19.433]  Yes.
[01:40:19.433 --> 01:40:21.554]  Now, here's the main thing.
[01:40:21.554 --> 01:40:43.740]  The point I was making, Alex, with the fact that we're the only ones that are not going to close down exports is the fact that that $200 million that has just been sent out of our country is going to buy food, and where it's going to buy food is from the United States.
[01:40:43.740 --> 01:40:47.781]  So, in other words, what you have just had, folks, is you've had your money sent
[01:40:48.607 --> 01:40:49.288]  I think so.
[01:41:06.488 --> 01:41:07.589]  That's right.
[01:41:07.589 --> 01:41:08.630]  And here's another point.
[01:41:08.630 --> 01:41:10.031]  When you get back to the food issue,
[01:41:26.542 --> 01:41:37.349]  You and I have talked before, and there's only one means by which a family can become independent of the controls that this famine will create.
[01:41:37.349 --> 01:41:45.114]  There will be breadlines, but one thing that I concluded just this last week, Alex, is something that I have never imagined before.
[01:41:45.114 --> 01:41:56.322]  You know I've been screaming up and down that folks have to get in food, otherwise they'll be standing in a breadline and have to bare their butts for the bird flu shot, have to give their kids away, have to give up their guns, all that kind of stuff.
[01:41:57.543 --> 01:41:59.004]  Remember Katrina?
[01:41:59.004 --> 01:42:03.088]  We had bread right there, but there was no bread.
[01:42:03.088 --> 01:42:10.354]  In fact, the military stacked up the food for days and wouldn't give it to them, and it turned out it was a laboratory test.
[01:42:10.354 --> 01:42:20.363]  I mean, the grunts didn't know it, the cops didn't know it, to test and see what we do, and they kept the food away, and they did gun confiscation as they were ordered, so it was an A-plus for tyranny.
[01:42:21.983 --> 01:42:27.024]  Well, and the thing is that what we will have here, there is no food, okay?
[01:42:27.024 --> 01:42:30.405]  That's why the UN declared the problem.
[01:42:30.405 --> 01:42:39.367]  What people don't realize is that $200 million and the rest of the money that the developed nations will give will buy food, but it'll buy our food.
[01:42:39.367 --> 01:42:47.209]  So, if you think that the rationing of corn, the rationing of flour right now, and here's the thing, it used to be when people would ask me,
[01:42:48.535 --> 01:42:58.997]  What to do if they just didn't have enough money to put together a supply with the fruits and vegetables and dairy products and stuff like you have in here for your supply, Alex?
[01:42:58.997 --> 01:43:01.198]  We'd say, okay, at least start with something.
[01:43:01.198 --> 01:43:05.198]  Get some of the basics, like wheat, honey, milk, salt, beans, and rice.
[01:43:05.198 --> 01:43:07.979]  It's not going to be tasty, but you can live on it.
[01:43:07.979 --> 01:43:11.940]  What are the first things that are going short and disappearing?
[01:43:11.940 --> 01:43:14.920]  Wheat is being rationed!
[01:43:14.920 --> 01:43:17.681]  The inexpensive staples have more than doubled.
[01:43:18.840 --> 01:43:22.783]  And right now, we have families in our country that can't afford to eat.
[01:43:40.197 --> 01:43:46.199]  Their girlfriends' mothers, their boyfriends, their parents are losing their houses.
[01:43:46.199 --> 01:43:48.360]  I mean, all over the country.
[01:43:48.360 --> 01:43:51.542]  Thousands of retail chains.
[01:43:51.542 --> 01:43:54.563]  Hundreds of medium-sized and big ones going out.
[01:43:54.563 --> 01:43:59.865]  I mean, I'm not trying to... Steve, I hope you're wrong about all this, but no doubt food prices are going to explode.
[01:44:00.425 --> 01:44:04.969]  No doubt that within the next two years we're going to see probably an inflationary depression.
[01:44:04.969 --> 01:44:10.093]  I hope that's not the case, but the writing just gets worse and worse, and all the experts say it will happen.
[01:44:10.093 --> 01:44:11.494]  I'm just trying to say I hope it doesn't.
[01:44:11.494 --> 01:44:13.375]  You know, there's a hope and a prayer.
[01:44:13.375 --> 01:44:22.042]  And I know that with the crises, I know with all the things that are happening, and the talk of war, and Iran, terrorism, that it's good to have storable food.
[01:44:22.042 --> 01:44:23.123]  I've been doing this for 10 years.
[01:44:23.123 --> 01:44:25.705]  You know, it's the real insurance policy.
[01:44:27.290 --> 01:44:29.111]  You know, I mean, you say no food.
[01:44:29.111 --> 01:44:31.151]  I mean, what's going to be short?
[01:44:31.151 --> 01:44:32.072]  What are we not going to have?
[01:44:32.072 --> 01:44:33.792]  What's the time frame?
[01:44:33.792 --> 01:44:36.533]  Okay, here's the deal.
[01:44:36.533 --> 01:44:39.894]  First of all, I need to make an announcement.
[01:44:39.894 --> 01:44:47.577]  J. Michael Stevens Group, eFoods Direct, will have a price increase on March 12th.
[01:44:47.577 --> 01:44:49.477]  Okay?
[01:44:49.477 --> 01:44:51.998]  It will not just be a price increase.
[01:44:51.998 --> 01:44:54.419]  You mean April or the next month?
[01:44:55.496 --> 01:44:56.357]  I think so.
[01:45:11.537 --> 01:45:15.400]  At the present buy, what the prices are right now.
[01:45:15.400 --> 01:45:22.584]  We know that by March 12th the prices will change and we will have to pass them along.
[01:45:22.584 --> 01:45:25.386]  But here's the other thing that's more serious.
[01:45:25.386 --> 01:45:27.988]  There will be adjustments in availability.
[01:45:28.744 --> 01:45:37.329]  Right now, for example, to try and get apples, dried apples, to put into a... Steve, Steve, Steve, let me stop you.
[01:45:37.329 --> 01:45:37.910]  I want to be clear.
[01:45:37.910 --> 01:45:45.274]  I talk to you off air, and I know you're getting tons of calls, and it's crazy busy at the factory and everything else, but I want to be clear, because I get things backwards some, too.
[01:45:45.274 --> 01:45:46.295]  Do you mean next March?
[01:45:46.295 --> 01:45:48.656]  Because we just had March, and now it's April?
[01:45:48.656 --> 01:45:49.617]  Or are you... Oh, I'm sorry.
[01:45:49.617 --> 01:45:51.838]  Did I say March?
[01:45:51.838 --> 01:45:52.959]  I meant May.
[01:45:52.959 --> 01:45:53.239]  Okay.
[01:45:53.719 --> 01:45:55.060]  This is April.
[01:45:55.060 --> 01:46:07.086]  Next month, May 12th, is when the price increase is going to go, but also at that time, there will be a severe adjustment of availability, okay?
[01:46:07.086 --> 01:46:15.830]  Things with wheat, with flour in them, are really up for grabs, but we have a rice situation right now.
[01:46:15.830 --> 01:46:17.231]  67% of the rice in the world
[01:46:19.728 --> 01:46:31.153]  In other words, anybody that depends on rice in their supplies, one of the things we're going to start putting up on our website... That's all of Asia, much of Africa, I mean this is unbelievable.
[01:46:31.153 --> 01:46:38.275]  And I've got the news reports right here, but what are you hearing behind the scenes from the suppliers?
[01:46:38.275 --> 01:46:44.278]  What I'm hearing from the suppliers is they're calling us asking if we can sell them some rice.
[01:46:44.278 --> 01:46:46.899]  Suppliers are calling us asking if
[01:46:47.495 --> 01:46:51.443]  We have three major grain suppliers in the West.
[01:46:51.443 --> 01:46:56.473]  Now to be clear, what was it, November, when you went crazy and made a huge food buy?
[01:46:56.473 --> 01:46:57.616]  How long till that runs out?
[01:46:59.166 --> 01:47:04.271]  It's already run out, but we went crazy and contacted a whole bunch of small suppliers.
[01:47:04.271 --> 01:47:14.639]  Right now we picked up two loads of wheat, just to give you an idea, and I apologize for taking the length of time on this one, but it should tell people a message.
[01:47:14.639 --> 01:47:25.829]  We picked up two loads of wheat, two truckloads, 55,000 pound loads of wheat, because some of the suppliers that actually supply seed
[01:47:27.006 --> 01:47:36.232]  As opposed to the grain suppliers had overbought, the seeding season is done, and they haven't realized yet how dear wheat is.
[01:47:36.232 --> 01:47:44.037]  And we were able to pick up a couple of loads so that the people that are ordering their supplies can get the stuff that is involved with wheat.
[01:47:44.037 --> 01:47:46.659]  But that's the type of thing that's happening.
[01:47:46.659 --> 01:47:50.301]  We have three major suppliers out here in the West.
[01:47:50.301 --> 01:47:53.523]  Every one of them has contacted the JMS Warehouse.
[01:47:54.048 --> 01:47:57.910]  Asking if they can buy wheat back because they can't meet their contract.
[01:47:57.910 --> 01:48:01.913]  Yeah, folks, if you're doubting any of this, just type into Google, food shortage.
[01:48:01.913 --> 01:48:08.716]  You'll get thousands of articles and prices doubling and just insane things that are happening.
[01:48:08.716 --> 01:48:15.280]  So when you say running out of food, what type of foods are, and when will we see this happen?
[01:48:15.280 --> 01:48:20.023]  Okay, when they start, when they do more to limit the amount of corn going to
[01:48:21.310 --> 01:48:25.633]  Uh, to, uh, uh, farmers that feed their cattle.
[01:48:25.633 --> 01:48:27.874]  Uh, you're gonna start seeing dairy.
[01:48:27.874 --> 01:48:35.258]  We had a price jump, uh, that was huge of dairy where we start, where we almost, uh, took the milk out of the, uh, one-year supply.
[01:48:35.258 --> 01:48:35.818]  No, I know.
[01:48:35.818 --> 01:48:37.839]  Milk at the store, nobody's noticing.
[01:48:37.839 --> 01:48:40.640]  It used to be two and a half dollars, now it's like four and a half.
[01:48:40.640 --> 01:48:43.402]  And at gas stations, it's six and a half dollars.
[01:48:43.402 --> 01:48:43.922]  No, no.
[01:48:43.922 --> 01:48:46.424]  I, I, I paid seven and a half.
[01:48:46.424 --> 01:48:47.144]  At a gas station.
[01:48:47.870 --> 01:48:51.453]  Yeah, but this is not even the beginning yet, okay?
[01:48:51.453 --> 01:48:53.314]  This is just working up to it.
[01:48:53.314 --> 01:48:58.218]  Bottom line is, we're going to start what we're going to start doing.
[01:48:58.218 --> 01:49:07.945]  Folks, what you need to do is you need to get up on, those of you that have computers, get up on eFoodsDirect.com.
[01:49:07.945 --> 01:49:11.788]  Big links up on InfoWars.com and PrisonPlanet.com.
[01:49:11.788 --> 01:49:14.250]  It is a smart move with all the uncertainty.
[01:49:14.250 --> 01:49:15.471]  You're crazy because you see,
[01:49:16.271 --> 01:49:21.355]  You get such good food that's been dried, packed so it fits in small places.
[01:49:21.355 --> 01:49:25.318]  It is so much more inexpensive than buying it at the store, and the quality is assured.
[01:49:25.318 --> 01:49:27.080]  And then you don't have to worry about it anymore.
[01:49:27.080 --> 01:49:28.360]  We're not fearful people.
[01:49:28.360 --> 01:49:29.742]  We're living in power.
[01:49:29.742 --> 01:49:33.364]  We're living in responsibility, taking care of our families.
[01:49:33.364 --> 01:49:34.465]  I believe in this.
[01:49:34.465 --> 01:49:36.327]  This is a great company.
[01:49:36.327 --> 01:49:37.547]  eFoodsDirect.com.
[01:49:37.547 --> 01:49:39.349]  Give them the toll-free number.
[01:49:39.349 --> 01:49:42.231]  Alex, you gotta take a breath a minute.
[01:49:42.231 --> 01:49:43.452]  I want to finish my statement.
[01:49:44.389 --> 01:49:54.218]  At this point, we're officially stating that eFoods Direct, the J. Michael Stevens Group, is no longer in a position of trying to sell you folks on getting food.
[01:49:54.218 --> 01:49:56.881]  Here is our total function from here on in.
[01:49:56.881 --> 01:50:06.130]  Our sole job, and this is going up on the banner on your website today, is not to sell you folks food.
[01:50:06.130 --> 01:50:09.573]  Our sole job now will be to find food for you to order.
[01:50:10.319 --> 01:50:20.366]  And what we're going to be doing on our website, Alex, and we'll be submitting this information to you daily, I'll send it to Derek and he'll just get you a notice each day.
[01:50:20.366 --> 01:50:27.871]  We're going to keep everybody updated as to what's happening, what is in danger, if Rice is in danger, what they need to do.
[01:50:27.871 --> 01:50:28.652]  I understand.
[01:50:28.652 --> 01:50:30.133]  Steve, give them that phone number though.
[01:50:30.133 --> 01:50:30.873]  Give them that phone number.
[01:50:30.873 --> 01:50:31.013]  It's 800-409-5633.
[01:50:35.737 --> 01:50:40.642]  800-409-5633 and on the web efoodsdirect.com.
[01:50:40.642 --> 01:50:41.142]  Stay there!
[01:50:41.142 --> 01:50:41.442]  Stay there!
[01:50:41.442 --> 01:50:43.104]  I got one more question on the other side, Steve.
[01:50:43.104 --> 01:50:43.424]  Stay there.
[01:50:51.656 --> 01:50:53.617]  Our beloved Republic is on her knees.
[01:50:53.617 --> 01:50:57.238]  The forces of globalism are destroying national sovereignty worldwide.
[01:50:57.238 --> 01:50:59.699]  But in Liberty's darkest hour, there is hope.
[01:50:59.699 --> 01:51:02.721]  The first time in modern history, the people are beginning to wake up.
[01:51:02.721 --> 01:51:08.463]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[01:51:08.463 --> 01:51:12.365]  We have a short time frame to fully awaken and energize the people to meet this threat.
[01:51:12.705 --> 01:51:17.908]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[01:51:17.908 --> 01:51:20.949]  PrisonPlanet.tv is a vault of forbidden information.
[01:51:20.949 --> 01:51:28.173]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[01:51:28.173 --> 01:51:34.156]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[01:51:34.156 --> 01:51:38.679]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[01:51:38.939 --> 01:51:40.821]  The Info War is waiting for you.
[01:51:40.821 --> 01:51:43.884]  To set it free, join PrisonPlanet.TV.
[01:51:43.884 --> 01:51:45.867]  Burn the info bombs to disk.
[01:51:45.867 --> 01:51:48.009]  Put them on the file sharing networks.
[01:51:48.009 --> 01:51:49.791]  Bring down the New World Order.
[01:51:49.791 --> 01:51:53.235]  PrisonPlanet.TV.
[01:51:53.235 --> 01:51:59.581]  Harness the power of nature's thunderstorm to make your home smell fresh and reduce the threat of MRSA, black mold, bird flu, and more.
[01:52:00.646 --> 01:52:06.930]  The EPA has stated that indoor air is up to five times more polluted than outdoors causing 50% of all illnesses.
[01:52:06.930 --> 01:52:12.833]  Now you can protect your home and family with the world's best air purifier using technology developed for NASA.
[01:52:12.833 --> 01:52:24.120]  Our patented proven system eliminates up to 99.9% viruses, bacteria, molds, mildew and germs from surfaces and covers up to 3,000 square feet with no expensive filters to replace.
[01:52:24.120 --> 01:52:25.941]  Nothing else compares to our product.
[01:52:26.221 --> 01:52:32.004]  See the independent laboratory test proving our technology at tryfreshair.com slash safehome.
[01:52:32.004 --> 01:52:38.047]  Reduce airborne allergens in up to 99.9% of deadly MRSA, black mold, E. coli and more on surfaces.
[01:52:38.047 --> 01:52:42.229]  Go to tryfreshair.com slash safehome to order online or call 1-800-492-1073.
[01:52:42.229 --> 01:52:42.609]  That's 1-800-492-1073, 10 a.m.
[01:52:42.609 --> 01:52:42.769]  to 10 p.m.
[01:52:42.769 --> 01:52:43.829]  Eastern for our easy pay plan today.
[01:52:51.818 --> 01:52:57.825]  Attention GCN listeners, would you like to watch uncensored, unregulated, even banned TV on your computer?
[01:52:57.825 --> 01:53:09.277]  Well now you can watch satellite TV on your PC with an extremely simple hookup that allows computer owners to pick up more channels than any sane person can even watch without paying monthly cable or satellite fees.
[01:53:09.697 --> 01:53:10.837]  Here's the story.
[01:53:10.837 --> 01:53:18.999]  New video feed technology lets anyone with a high-speed internet connection gain instant access to an endless list of underground channels from all over the globe.
[01:53:18.999 --> 01:53:20.140]  And here's the best part.
[01:53:20.140 --> 01:53:21.840]  It's 100% legal.
[01:53:21.840 --> 01:53:28.262]  And it works at home, the office, or even in other countries to grab television channels and video feeds at your command.
[01:53:28.262 --> 01:53:33.083]  GCN listeners can use it to watch hundreds of conspiracy videos absolutely free.
[01:53:33.083 --> 01:53:37.404]  Best of all, you could be watching free TV on your PC in five minutes or less.
[01:53:37.404 --> 01:53:38.204]  It's that simple.
[01:53:38.524 --> 01:53:42.166]  Just go to www.orderfreetv.com.
[01:53:42.166 --> 01:53:45.448]  That's www.orderfreetv.com.
[01:53:45.448 --> 01:54:00.918]  To watch unregulated TV on your PC, go to www.orderfreetv.com.
[01:54:00.918 --> 01:54:03.160]  We're back live, ladies and gentlemen.
[01:54:03.160 --> 01:54:05.101]  Steve Schenck, 27 years in business.
[01:54:06.118 --> 01:54:09.500]  High-quality, dried foods.
[01:54:09.500 --> 01:54:11.381]  And that means it's stored in very small places.
[01:54:11.381 --> 01:54:15.404]  I held him over because I wanted to give his website again, afoodsdirect.com.
[01:54:15.404 --> 01:54:18.826]  Big banners on the top of InfoWars and Prison Planet.
[01:54:18.826 --> 01:54:23.509]  And, you know, he's been saying this on the show for a year, and I keep hoping, before you ever heard about food shortages, he was saying it.
[01:54:23.509 --> 01:54:26.731]  And I didn't hear him saying it two years ago on the radio and other shows.
[01:54:27.503 --> 01:54:28.824]  And then now it all starts happening.
[01:54:28.824 --> 01:54:34.989]  I mean, I believed him, but I believe him now, but I just can't believe all this is happening.
[01:54:34.989 --> 01:54:39.052]  And there's a very good chance it's going to be even worse than he's saying.
[01:54:39.052 --> 01:54:43.536]  It's pretty much dead reckoning that it's going to happen like he's saying, or it may not be as bad.
[01:54:43.536 --> 01:54:48.100]  You know, regardless, with the inflation we're facing is the main reason I got into food.
[01:54:48.100 --> 01:54:52.263]  There's a lot of other reasons, because the dollar's being devalued.
[01:54:53.084 --> 01:54:54.327]  And so food is key.
[01:54:54.327 --> 01:54:55.910]  Water filters are key.
[01:54:55.910 --> 01:54:57.474]  And Steve's got all that, too.
[01:54:57.474 --> 01:55:01.322]  Steve, give them the toll-free number and the website so they can get that article you've written.
[01:55:02.219 --> 01:55:06.984]  Okay, it's 800-409-5633.
[01:55:06.984 --> 01:55:12.328]  On the web, it's efoodsdirect.com, and please sign up for the newsletter.
[01:55:12.328 --> 01:55:23.719]  What we're going to start doing, Alex, is virtually every day we're going to fire out a real quick, just a summary of what's happening, notices, warnings, alerts.
[01:55:23.719 --> 01:55:27.803]  We're going to keep you upgraded as to when things are disappearing, what's happening.
[01:55:28.743 --> 01:55:35.808]  The price increase in May on the 12th is not a ploy.
[01:55:35.808 --> 01:55:40.071]  This is just pure, pure raw economics.
[01:55:40.071 --> 01:55:42.552]  Well, you've always been extremely competitive.
[01:55:42.552 --> 01:55:43.913]  You've always been extremely competitive.
[01:55:43.913 --> 01:55:46.355]  You've been having to raise prices and they're still very low.
[01:55:46.355 --> 01:55:50.297]  Give them the number again, Steve.
[01:55:50.297 --> 01:55:55.881]  It's 800-409-5633 and sign up for the newsletter that we'll fire out to you at efoodsdirect.com.
[01:55:57.019 --> 01:56:03.543]  Get on the website, and we're going to start being an information source, not a marketing source anymore, Alex.
[01:56:03.543 --> 01:56:10.488]  That's right, and it says here, for Money Week on your website, food prices are going to cause mass hunger and civil unrest worldwide.
[01:56:10.488 --> 01:56:11.649]  It's already started.
[01:56:11.649 --> 01:56:16.472]  You said that here a year ago, Steve, and I wish you were wrong, but people better give you a call now.
[01:56:16.472 --> 01:56:17.893]  Thanks for joining us.
[01:56:17.893 --> 01:56:19.293]  Hey, you take care, Alex.
[01:56:19.293 --> 01:56:19.654]  You bet.
[01:56:19.654 --> 01:56:24.757]  He joins us once a month, ladies and gentlemen, and he not only makes this show possible,
[01:56:25.774 --> 01:56:37.083]  Like our other sponsors, it's one of the most important sponsors we have, and it's where I chose to get my food seven years ago, a year ago, two months ago, and I got family that doesn't have money.
[01:56:37.083 --> 01:56:39.585]  I don't go out and buy fancy cars, folks.
[01:56:39.585 --> 01:56:41.726]  I bought family money.
[01:56:41.726 --> 01:56:48.712]  I mean, I bought family food with the money I have, and today I am going to buy... I just talked to Steve.
[01:56:48.712 --> 01:56:52.715]  I'm gonna call and buy more food for family who doesn't have money.
[01:56:54.159 --> 01:57:13.615]  I mean, my grandmother didn't have a lot of savings, and my grandfather was just a lease hound and roughneck in the oil fields, and she had at least some in the bank, but her Social Security check's been cut in half in its value in the last four years of inflation, and she was down to nothing.
[01:57:13.615 --> 01:57:18.379]  And so I've been helping her financially, not that I'm rolling in it, but that's what I do.
[01:57:18.379 --> 01:57:22.042]  And I don't take trips to Bermuda, I'm taking care of my family.
[01:57:22.891 --> 01:57:27.473]  And, uh, if you've got finances out there, folks, you take care of your family.
[01:57:27.473 --> 01:57:28.473]  I'm gonna give her food.
[01:57:28.473 --> 01:57:30.474]  I'm gonna give some other family I have more food.
[01:57:30.474 --> 01:57:36.336]  Uh, my parents who don't really listen, even though they're smart, I think I'm gonna buy them some food.
[01:57:36.336 --> 01:57:37.997]  And, uh, because that's what I do.
[01:57:37.997 --> 01:57:39.558]  I give people water filters.
[01:57:39.558 --> 01:57:41.878]  I tell you don't use cell phones.
[01:57:41.878 --> 01:57:43.419]  It's admitted they're giving you brain tumors.
[01:57:43.419 --> 01:57:45.680]  I mean, all I do is try to warn people.
[01:57:45.680 --> 01:57:50.702]  It totally freaks me out that I can't stop using a cell phone, though I've cut back by 90 plus percent.
[01:57:51.670 --> 01:57:54.512]  Even when I know it's giving me a brain tumor.
[01:57:54.512 --> 01:57:58.614]  It's just, we're in a total freak land.
[01:57:58.614 --> 01:58:04.958]  And that's all I can say, so... Just totally blows my mind.
[01:58:04.958 --> 01:58:12.383]  Okay, I'm gonna come back and finish up with this global warming fraud, and how they've got the Republicans pushing it now.
[01:58:12.383 --> 01:58:16.925]  And then we're gonna get William Lewis on to talk about Washington, you're fired.
[01:58:16.925 --> 01:58:17.846]  Big agribusiness.
[01:58:18.524 --> 01:58:22.867]  This country can once feed the earth three or four times over, different projections showed.
[01:58:22.867 --> 01:58:27.569]  Now we export most of our food and import 30 plus percent of the food we eat.
[01:58:27.569 --> 01:58:32.872]  It's unbelievable.
[01:58:32.872 --> 01:58:36.575]  You are listening to GCN.
[01:58:36.575 --> 01:58:41.918]  Visit GCNlive.com today.
[01:58:41.918 --> 01:58:44.419]  It is a big idea.
[01:58:44.419 --> 01:58:46.160]  A new world order.
