[00:00:03.612 --> 00:00:03.814]  Oh, yeah.
[00:55:53.652 --> 00:55:54.632]  Yeah, it was excellent.
[00:55:54.792 --> 00:55:56.233]  Come up on air, tell us what you thought of that.
[00:55:58.514 --> 00:56:11.818]  It was quite interesting to be on, you know, international... Yeah, I'm on Russian, I'm on British, I'm on Japanese every week now, pretty much, and a lot of these things they have me on by phone, so that's good.
[00:56:12.158 --> 00:56:13.979]  They're driving me down to the studios all the time.
[00:56:14.399 --> 00:56:17.760]  But I found the Iranians are just incredibly fair to the United States.
[00:56:17.820 --> 00:56:20.761]  I mean, people think of Iranian TV as just America-bashing.
[00:56:21.081 --> 00:56:22.282]  It's usually two-to-one.
[00:56:22.942 --> 00:56:30.185]  Against me, well not usually, it always is, where there's like pro, you know, nuke Iran stuff, you know, with the U.S.
[00:56:30.205 --> 00:56:32.827]  people, even on their own shows.
[00:56:33.327 --> 00:56:37.369]  Oh yeah, they think all foreigners are, you know, terrorists and whatnot.
[00:56:37.409 --> 00:56:42.011]  But I mean, Iran even puts on the American view, and so it's not fair and balanced.
[00:56:42.071 --> 00:56:46.333]  They give the Western BS view two-thirds of the time.
[00:56:46.980 --> 00:56:48.020]  That's completely true, yeah.
[00:56:48.220 --> 00:56:53.442]  So I mean, but then meanwhile our Fox TV or CNN's like watching Looney Tunes or something.
[00:56:53.462 --> 00:56:56.463]  It's so biased and so full of lies.
[00:56:57.463 --> 00:57:04.365]  Ladies and gentlemen, I'm glad we could do that simulcast here on the Genesis Network to our AM and FM affiliates, Global Shortwave, Satellite, the Internet, and the rest of it.
[00:57:04.745 --> 00:57:10.587]  If you're listening at InfoWars.com or watching on PrisonPlanet.tv, you would have been able to see and hear the entire
[00:57:11.167 --> 00:57:11.848]  Transmission.
[00:57:12.068 --> 00:57:19.273]  By tonight, they'll also have one of their top new shows, worldwide and in Iran, will be up there in their archives.
[00:57:19.293 --> 00:57:20.174]  It'll just be in the programs.
[00:57:20.214 --> 00:57:26.259]  Click on the fine print and you can go and watch the video.
[00:57:26.279 --> 00:57:28.481]  Of course, you can see it at prisonplanet.tv.
[00:57:28.501 --> 00:57:29.261]  We're piping it in.
[00:57:29.541 --> 00:57:34.105]  But you can also watch it there with their feed without cutting into my video feed here in the studio.
[00:57:34.125 --> 00:57:35.026]  But great technology.
[00:57:35.526 --> 00:57:36.326]  Well, thank God for it.
[00:57:36.347 --> 00:57:37.507]  It's really hurting the New World Order.
[00:57:37.567 --> 00:57:38.648]  That's why they're trying to shut it down.
[00:57:39.008 --> 00:57:39.628]  I'm in Austin.
[00:57:40.149 --> 00:57:41.369]  Genesis is up in Minnesota.
[00:57:41.770 --> 00:57:43.151]  They're in London and Tehran.
[00:57:43.171 --> 00:57:44.791]  And you heard that all Nexus in.
[00:57:44.831 --> 00:57:46.092]  They were dialed in to London.
[00:57:46.332 --> 00:57:47.433]  They were dialed in to Austin.
[00:57:47.733 --> 00:57:48.834]  They were dialed in all over.
[00:57:48.894 --> 00:57:51.295]  That is definitely very, very interesting.
[00:57:51.315 --> 00:57:56.979]  Listen, we're going to have four hours of election coverage in your phone calls tomorrow.
[00:57:57.938 --> 00:58:01.000]  And then, of course, on Wednesday we'll cover election fraud and whatever happens.
[00:58:01.640 --> 00:58:03.221]  I hope there's no rioting or problems.
[00:58:03.962 --> 00:58:05.262]  But we'll keep following this.
[00:58:05.282 --> 00:58:09.245]  The point is, Barack Obama is a puppet and nothing's going to change but the rhetoric.
[00:58:09.545 --> 00:58:11.166]  They play good cop, bad cop.
[00:58:11.947 --> 00:58:13.888]  It'll be all the same policies, a different rhetoric.
[00:58:14.768 --> 00:58:16.250]  And so we'll see what happens.
[00:58:16.370 --> 00:58:24.399]  The torture, the secret arrest, the Military Commissions Act, the John Warner Defense Authorization Act, the end of posse comitatus, the Patriot Acts.
[00:58:24.599 --> 00:58:30.025]  You're not going to see any of that repealed despite the fact that they're going to have the House, the Senate, and the Executive.
[00:58:30.225 --> 00:58:30.986]  Now that's the point.
[00:58:31.226 --> 00:58:31.987]  God bless you all.
[00:58:32.027 --> 00:58:37.793]  Rebroadcast starts in one minute at InfoWars.com on the streams and at the podcast, downloaded by millions every week.
[00:58:37.813 --> 00:58:38.514]  God bless you all.
[00:58:39.555 --> 00:58:39.976]  That is it.
