[00:00:00.089 --> 00:00:01.210]  We're good.
[01:53:40.313 --> 01:53:41.874]  You can also call toll-free at 888-949-3570.
[01:53:41.874 --> 01:53:42.074]  That's 888-949-3570.
[01:54:06.866 --> 01:54:08.087]  I want to make a point to you.
[01:54:08.087 --> 01:54:17.310]  I want to make it very clear to those of you who have thrown all the rules of society out the window.
[01:54:17.310 --> 01:54:27.995]  Do you think for a minute your leaders, the people using you, care about you when they will do the type of things they're commanding you and ordering you to do that you engage in with such abandon and enjoyment?
[01:54:27.995 --> 01:54:33.077]  See, they take good troops, then they find out who's mentally ill, who's psychopathic, who's sadistic,
[01:54:33.743 --> 01:54:39.067]  Who are sadistic psychopaths, and they put them in positions of power, and they put underlings under them.
[01:54:39.067 --> 01:54:47.373]  But they've got such a shortage of these people, they need so many to suppress and dominate the world, that they hire illegal alien felons, felons out of our prisons.
[01:54:47.373 --> 01:54:49.374]  I told you this nine years ago.
[01:54:49.374 --> 01:54:53.417]  It's now all over the mainstream news, but the mainstream news is saying it's a good thing.
[01:54:53.417 --> 01:54:55.919]  Hiring felons is not a good thing.
[01:54:55.919 --> 01:55:03.444]  Every evil thing that's been done in history, the establishment, the New World Order elite, have made a list, and they're following it, they're covering it, they're doing it.
[01:55:06.661 --> 01:55:09.682]  And a lot of you have not been fully turned over to evil yet.
[01:55:09.682 --> 01:55:17.125]  You've already rationalized a lot of bad things you've done, and once you've committed all these crimes against humanity, you can't admit you were wrong.
[01:55:17.125 --> 01:55:18.885]  It takes strength to admit you were wrong.
[01:55:18.885 --> 01:55:23.987]  I've done plenty of things in my life that were bad, but I can admit I was wrong and I've repented.
[01:55:23.987 --> 01:55:31.370]  But the more you harden your heart, the more you turn to evil, the more it takes you over, the more it turns you into a zombie-like slave.
[01:55:33.075 --> 01:55:37.516]  And I'm telling you now, turn from your wicked ways.
[01:55:37.516 --> 01:55:38.637]  Seek the face of God.
[01:55:38.637 --> 01:55:40.377]  Hit your knees.
[01:55:40.377 --> 01:55:45.098]  And you will be filled with a power you could never imagine.
[01:55:45.098 --> 01:55:47.419]  You know, that's the devil's lie.
[01:55:47.419 --> 01:55:49.259]  You think you get power by being evil.
[01:55:49.259 --> 01:55:55.681]  You think that dark sunshine, that black force, that black illumination that you feel is strength, it is weakness.
[01:55:55.681 --> 01:55:57.262]  You have no idea the power of love.
[01:55:57.262 --> 01:55:59.722]  You have no idea the power that it gives you.
[01:55:59.722 --> 01:56:02.143]  You have no idea what real courage is.
[01:56:04.170 --> 01:56:08.752]  And I wish you could drink from the same water that fills my soul.
[01:56:08.752 --> 01:56:10.592]  I wish you could be my brother.
[01:56:10.592 --> 01:56:14.894]  I wish you could help us fight this tyranny.
[01:56:14.894 --> 01:56:23.497]  I wish you had the discernment and the strength to realize what you've been turned into.
[01:56:23.497 --> 01:56:27.578]  You know, I think I've said my piece on this, and I haven't finished up yet with what happened.
[01:56:27.578 --> 01:56:28.999]  I covered Tuesday, Wednesday.
[01:56:28.999 --> 01:56:29.799]  We got to Thursday.
[01:56:29.799 --> 01:56:31.700]  I want to cover Thursday, Friday, Saturday, and Sunday.
[01:56:32.264 --> 01:56:33.445]  The things that broke down and happened.
[01:56:33.445 --> 01:56:46.473]  But I want to hear from you, the listeners, about the Bilderberg coverage you saw, people that were there covering it, your take on what they're doing to our economy, what they're setting up in the world, on the things I've discussed.
[01:56:46.473 --> 01:56:50.315]  I want to hear from military men and women who have fought, who are great patriots.
[01:56:50.315 --> 01:56:54.298]  There were some Navy SEAL guys out there, really nice retired guys.
[01:56:54.298 --> 01:56:57.239]  They gave me a little gold coin with my name engraved on it.
[01:56:57.239 --> 01:56:58.040]  That was really nice.
[01:56:58.541 --> 01:57:01.842]  There were a lot of really good people out there, and you could just see their souls.
[01:57:01.842 --> 01:57:05.283]  You could see the love in their eyes and the strength.
[01:57:05.283 --> 01:57:11.745]  Mountains of men compared to these little stunted creatures that were posing and acting like they were men.
[01:57:11.745 --> 01:57:17.988]  On the other side, there were quite a few federal officers, though, that were nodding to us, agreeing with us.
[01:57:17.988 --> 01:57:20.788]  They'd look around and then, you know, smile at us.
[01:57:20.788 --> 01:57:22.269]  And I had police saying, look, we know.
[01:57:23.226 --> 01:57:23.506]  I think so.
[01:57:39.744 --> 01:57:40.224]  We're good to go.
[01:58:06.716 --> 01:58:12.860]  So, the entire government is not evil, but the leadership of it is completely.
[01:58:12.860 --> 01:58:13.920]  1-800-259-9231.
[01:58:13.920 --> 01:58:16.302]  I want to hear from veterans out there.
[01:58:16.302 --> 01:58:17.342]  What do you think of this evil?
[01:58:17.342 --> 01:58:18.603]  What do you think of what they've turned into?
[01:58:18.603 --> 01:58:22.525]  What do you think of them threatening people's families and playing dirty tricks?
[01:58:22.525 --> 01:58:23.066]  1-800-259-9231.
[01:58:23.066 --> 01:58:27.028]  And folks, get in-game Blueprint for Global Enslavement.
[01:58:27.028 --> 01:58:28.369]  It exposes the Bilderberg Group.
[01:58:28.369 --> 01:58:29.289]  Everybody's got to see it.
[01:58:29.289 --> 01:58:34.012]  Thank you for listening to GCN.
[01:58:36.653 --> 01:58:41.435]  Visit GCNlive.com today.
[01:58:41.435 --> 01:58:54.581]  Now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[01:58:54.581 --> 01:59:05.246]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[01:59:05.626 --> 01:59:09.047]  Loose Change Final Cut is the ultimate 9-11 expose.
[01:59:09.047 --> 01:59:10.808]  From hijackers being trained at U.S.
[01:59:10.808 --> 01:59:16.929]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[01:59:16.929 --> 01:59:22.351]  Secure your copy of Loose Change Final Cut today at Infowars.com or PrisonPlanet.com.
[01:59:22.351 --> 01:59:32.134]  While you're visiting the online video store, be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[01:59:32.574 --> 01:59:35.195]  We're in a no-holds-barred information war.
[01:59:35.195 --> 01:59:40.498]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[01:59:54.711 --> 01:59:58.973]  You want answers?
[01:59:58.973 --> 01:59:59.854]  Well, so does he.
[01:59:59.854 --> 02:00:04.716]  He's Alex Jones on the GCN Radio Network.
[02:00:04.716 --> 02:00:09.538]  And now, live from Austin, Texas, Alex Jones.
[02:00:09.538 --> 02:00:12.940]  We're going to take calls for 30 minutes.
[02:00:12.940 --> 02:00:14.641]  Then I have Ellen Watt joining me for an hour.
[02:00:14.641 --> 02:00:21.524]  In the last 30, I will complete what I started in the first 30 of the show on what happened Thursday, Friday, Saturday, and Sunday at Bilderberg.
[02:00:22.478 --> 02:00:28.484]  I've kind of told you the first two days and then what happened at the end yesterday with the threats and more this morning.
[02:00:28.484 --> 02:00:31.688]  But right now, I mean, is that not terrorism?
[02:00:31.688 --> 02:00:33.029]  Threatening people's families?
[02:00:33.029 --> 02:00:34.991]  Making stuff up?
[02:00:34.991 --> 02:00:36.473]  They are the terrorists, ladies and gentlemen.
[02:00:36.473 --> 02:00:37.714]  They use the terror to control us.
[02:00:37.714 --> 02:00:40.016]  They attack us because they hate our freedoms.
[02:00:40.016 --> 02:00:42.419]  It's just not Al Qaeda that they created, as they say.
[02:00:42.419 --> 02:00:43.360]  It is our own government.
[02:00:43.360 --> 02:00:45.182]  The criminals that run it, that have hijacked it.
[02:00:46.710 --> 02:00:50.252]  Christopher, Peggy, Diane, Mark, Dom are going to your calls right now.
[02:00:50.252 --> 02:00:51.592]  Christopher in New Jersey.
[02:00:51.592 --> 02:00:53.393]  You're on the air worldwide.
[02:00:53.393 --> 02:00:54.374]  Hello?
[02:00:54.374 --> 02:00:55.294]  Yes, sir.
[02:00:55.294 --> 02:00:55.875]  Hi there.
[02:00:55.875 --> 02:00:56.755]  Hi.
[02:00:56.755 --> 02:00:57.235]  I'm from Chris.
[02:00:57.235 --> 02:00:58.476]  I'm from New Jersey.
[02:00:58.476 --> 02:01:00.917]  It's an honor to speak with you right now, Mr. Jones.
[02:01:00.917 --> 02:01:05.900]  And I'll tell you, I had a heck of a time last week.
[02:01:05.900 --> 02:01:07.580]  So you were at Bilderberg?
[02:01:07.580 --> 02:01:09.521]  I was at Bilderberg.
[02:01:09.521 --> 02:01:14.524]  I heard your call that you needed people to get out there early before
[02:01:15.051 --> 02:01:39.111]  Wednesday at least to get some footage of the hotel and anything to do and so I had nothing better to do so I went down to Virginia and I was staying somewhere far outside of Chantilly but I got there Tuesday around 5, 6 o'clock and I began to film inside of the hotel and outside.
[02:01:39.111 --> 02:01:41.193]  I had no problems inside.
[02:01:41.193 --> 02:01:42.874]  The hotel staff was very nice.
[02:01:42.874 --> 02:01:44.035]  They didn't mind me being there.
[02:01:44.788 --> 02:02:03.202]  And then outside, when I went to film, I was filming some of the front parts of the hotel, and that lasted for, I don't know, three, four minutes, and then I had this unmarked white van pull up right to the front of the lawn there, where I was.
[02:02:03.202 --> 02:02:11.729]  And it was two guys in the car, dressed in very nice suits, and they came right up to me and they said, hey, you can't film here.
[02:02:11.729 --> 02:02:12.950]  And I said, oh, okay.
[02:02:13.914 --> 02:02:17.716]  Assuming that they maybe had been hotel staff.
[02:02:17.716 --> 02:02:20.017]  And I said, well, who are you guys?
[02:02:20.017 --> 02:02:21.677]  Why can't I film here?
[02:02:21.677 --> 02:02:23.938]  And they repeated, you can't film here.
[02:02:23.938 --> 02:02:24.919]  You have to leave right now.
[02:02:24.919 --> 02:02:26.959]  If you don't leave right now, we will call the police.
[02:02:26.959 --> 02:02:30.801]  And I said, well, you know, I'm just filming here.
[02:02:30.801 --> 02:02:32.722]  There's no problem, right?
[02:02:32.722 --> 02:02:34.482]  And they said, no, you can't film here.
[02:02:34.482 --> 02:02:39.224]  If you don't leave right now and show me what you have on that tape, then we'll call the police.
[02:02:39.224 --> 02:02:41.165]  And I said, OK, sir.
[02:02:41.165 --> 02:02:41.926]  I'm going to leave.
[02:02:41.926 --> 02:02:42.886]  I'm done here.
[02:02:43.667 --> 02:02:46.008]  And I pretty much was done anyway.
[02:02:46.008 --> 02:02:53.089]  And then he said, I want you to show me everything on that tape, and I want you to show me you've deleted everything on that tape before you leave.
[02:02:53.089 --> 02:02:55.810]  Yeah, this is some unannounced person not saying who they are.
[02:02:55.810 --> 02:02:57.170]  What happened?
[02:02:57.170 --> 02:02:59.351]  Yeah, unannounced person.
[02:02:59.351 --> 02:03:03.392]  No, yeah, did not tell me that they worked for the hotel, didn't even tell me who they were.
[02:03:03.392 --> 02:03:12.454]  So I'm walking back towards the parking lot to where my car was, and he said, you know, you have to show me that you deleted everything off that tape.
[02:03:12.935 --> 02:03:14.536]  Before you leave, I'm going to call the cops.
[02:03:14.536 --> 02:03:16.158]  And I said, no, I'm not doing that.
[02:03:16.158 --> 02:03:17.319]  I'm leaving right now.
[02:03:17.319 --> 02:03:18.379]  Don't bother me.
[02:03:18.379 --> 02:03:28.407]  So as I'm walking to my car, the guy in the passenger side of the car, he said, hey, this is my house.
[02:03:28.407 --> 02:03:30.449]  You can't film here.
[02:03:30.449 --> 02:03:31.550]  And I said, what?
[02:03:31.550 --> 02:03:32.531]  And he said, this is my house.
[02:03:32.531 --> 02:03:34.252]  You're not allowed to film here.
[02:03:34.252 --> 02:03:35.833]  And I was actually inside.
[02:03:35.833 --> 02:03:40.337]  I saw a picture of the two Marriott owners.
[02:03:40.337 --> 02:03:42.279]  And definitely, it wasn't them.
[02:03:43.297 --> 02:03:44.618]  It wasn't this guy's house.
[02:03:44.618 --> 02:03:45.878]  So what happened next?
[02:03:45.878 --> 02:03:47.899]  I said, hey sir, this isn't your house.
[02:03:47.899 --> 02:03:48.620]  This is a hotel.
[02:03:48.620 --> 02:03:50.020]  I'm allowed to film here.
[02:03:50.020 --> 02:03:51.761]  And so then he drove off.
[02:03:51.761 --> 02:04:07.810]  He drove over to my car, parked right behind my car, and him and the other man got out, and they took down my license plate number, and by the time I got to my car, they said, thank you very much, and they got in their car, and then they drove about 20 feet away and watched me.
[02:04:07.810 --> 02:04:10.391]  Now I knew that they knew that that was my car because
[02:04:10.905 --> 02:04:17.812]  When I arrived and parked into the parking lot, they were about 50 feet away in the parking lot watching me as I...
[02:04:18.548 --> 02:04:19.469]  Stay there.
[02:04:19.469 --> 02:04:23.672]  I want to hear how this ended on the other side, then we'll hurry to everybody else's calls.
[02:04:23.672 --> 02:04:24.273]  1-800-259-9231.
[02:04:24.273 --> 02:04:28.096]  Christopher in New Jersey.
[02:04:28.096 --> 02:04:31.799]  And the hundreds of you that showed up at the hotel gave us the cover to get in and out.
[02:04:31.799 --> 02:04:38.765]  There's no doubt that your diversions that you formed helped us complete our mission to get the truth out to the American people.
[02:04:38.765 --> 02:04:40.166]  It is our sacred honor and duty.
[02:04:40.166 --> 02:04:43.368]  These are enemies of the Republic that are destroying our sovereignty.
[02:04:43.368 --> 02:04:45.270]  The corporate whore press won't cover it.
[02:04:45.270 --> 02:04:46.110]  We will.
[02:04:46.110 --> 02:04:47.612]  Come hell or high water, stay with us.
[02:04:48.416 --> 02:04:50.377]  Our beloved Republic is on her knees.
[02:04:50.377 --> 02:04:53.998]  The forces of globalism are destroying national sovereignty worldwide.
[02:04:53.998 --> 02:04:56.459]  But in Liberty's darkest hour, there is hope.
[02:04:56.459 --> 02:04:59.480]  The first time in modern history, the people are beginning to wake up.
[02:04:59.480 --> 02:05:05.222]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[02:05:05.222 --> 02:05:09.123]  We have a short time frame to fully awaken and energize the people to meet this threat.
[02:05:09.463 --> 02:05:14.665]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[02:05:14.665 --> 02:05:17.706]  PrisonPlanet.tv is a vault of forbidden information.
[02:05:17.706 --> 02:05:24.928]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[02:05:24.928 --> 02:05:30.910]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[02:05:30.910 --> 02:05:35.411]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[02:05:35.711 --> 02:05:38.594]  The Info War is waiting for you to set it free.
[02:05:38.594 --> 02:05:40.637]  Join PrisonPlanet.tv.
[02:05:40.637 --> 02:05:42.639]  Burn the info bombs to disk.
[02:05:42.639 --> 02:05:44.762]  Put them on the file sharing networks.
[02:05:44.762 --> 02:05:46.544]  Bring down the New World Order.
[02:05:46.544 --> 02:05:47.305]  PrisonPlanet.tv
[02:05:48.584 --> 02:05:57.287]  Of the 3 million-plus edible food plants that grow on Earth, no other single plant can compare with the nutritional value of the powder, seeds, and oil of the hemp plant.
[02:05:57.287 --> 02:06:02.409]  At HempUSA.org, we ship worldwide these nutritional products with free shipping to the U.S.
[02:06:02.409 --> 02:06:03.270]  and Canada.
[02:06:03.270 --> 02:06:10.393]  At HempUSA.org, we want to educate our listeners that edible hemp is not marijuana and is certified THC-free.
[02:06:10.393 --> 02:06:13.634]  Our powder is 50% protein and does not contain gluten.
[02:06:13.814 --> 02:06:16.215]  Gluten impairs the cells from absorbing nutrients.
[02:06:16.215 --> 02:06:22.816]  This nutrient-dense food can be stored up to 5 years when vacuum-packed and is priced affordably to be used as a storable food.
[02:06:22.816 --> 02:06:26.337]  HempUSA.org is a bulk shipper starting with 5 pounds and up.
[02:06:26.337 --> 02:06:33.399]  To allow this food to work for you, call 908-691-2608 or go to HempUSA.org and order today.
[02:06:33.399 --> 02:06:36.560]  The body will react and heal itself given the proper nutrition.
[02:06:36.560 --> 02:06:38.760]  This superfood will be your greatest asset.
[02:06:38.760 --> 02:06:42.081]  So try it today, store it today, and change your life!
[02:06:42.421 --> 02:06:48.089]  Call 908-691-2608 or order from HempUSA.org.
[02:06:48.089 --> 02:06:52.355]  People who use Cartabite know about the pollutants in our body and want them out.
[02:06:52.355 --> 02:06:55.940]  For over 5 years, Cartabite has proven itself time-tested.
[02:06:55.940 --> 02:06:59.445]  Here's Dr. Mattson, a naturopathic doctor's thoughts on Cartabite.
[02:06:59.665 --> 02:07:02.927]  In our mind, there isn't such a great big mystery to disease anymore.
[02:07:02.927 --> 02:07:08.451]  This basic tenet of yeast in the gut and metals in the liver covers at least 70-80% of the diseases that we see.
[02:07:08.451 --> 02:07:18.197]  When we do our program, you know, in herbal formulas like cardivite and you see someone who could barely walk up a hill now going for regular jobs a few months later, we know we're doing something right.
[02:07:18.197 --> 02:07:19.578]  It's a well-thought-out formula.
[02:07:19.578 --> 02:07:24.982]  I mean, the idea of it working on yeast and metals both at the same time and liver function is dead on.
[02:07:25.485 --> 02:07:29.986]  You'll find I think that it'll work more than just on heart problems and circulation problems.
[02:07:29.986 --> 02:07:31.527]  It'll work on other problems as well.
[02:07:31.527 --> 02:07:35.448]  For more information call 1-877-928-8822 or visit our website at www.heartdrop.com.
[02:07:35.448 --> 02:07:36.268]  That toll free number again 1-877-928-8822.
[02:07:47.901 --> 02:07:53.304]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[02:07:53.304 --> 02:08:01.329]  Because there's a war on for your mind.
[02:08:01.329 --> 02:08:10.233]  Have you ever had any doubt how criminal the people are that have hijacked our government and our society and are engineering our society into a total dehumanization grid?
[02:08:10.233 --> 02:08:12.895]  The things I've seen the last five days just reaffirm all of it.
[02:08:14.199 --> 02:08:15.499]  Going back to Christopher in New Jersey.
[02:08:15.499 --> 02:08:17.140]  Okay, they've got your car blocked in.
[02:08:17.140 --> 02:08:18.540]  What happens next?
[02:08:18.540 --> 02:08:20.820]  Okay, they took down my license plate number.
[02:08:20.820 --> 02:08:24.841]  Then they said thank you when I got in front of my car.
[02:08:24.841 --> 02:08:25.381]  They left.
[02:08:25.381 --> 02:08:27.682]  They waited for me to leave.
[02:08:27.682 --> 02:08:34.543]  They followed me out to the Marriott entrance, and then I drove away with my footage intact, and they stayed there.
[02:08:34.543 --> 02:08:37.424]  Now, I was thinking, okay, everything's great.
[02:08:37.424 --> 02:08:41.865]  You know, mission accomplished, and I was feeling pretty good about it, and I really
[02:08:42.543 --> 02:08:45.304]  It was really like an eye-opening thing to see these thugs.
[02:08:45.304 --> 02:08:46.985]  And what happened next?
[02:08:46.985 --> 02:08:53.968]  Okay, the next day, I was staying at my aunt's house about 40 minutes away from Chantilly, my aunt and my uncle's house.
[02:08:53.968 --> 02:09:01.632]  And the next day, these three men showed up at her house.
[02:09:01.632 --> 02:09:03.993]  Now, the car I had was my grandmother's car.
[02:09:03.993 --> 02:09:04.893]  It was not my car.
[02:09:04.893 --> 02:09:05.854]  I was driving it.
[02:09:09.353 --> 02:09:13.738]  What they had done is they had called my grandma around 12 o'clock that next day.
[02:09:13.738 --> 02:09:27.132]  They lied to her and said that I had been in an accident and that they needed to know if she had given me permission to use the car, what I was doing in Virginia.
[02:09:27.788 --> 02:09:30.009]  And all this, and... Now let me stop there.
[02:09:30.009 --> 02:09:31.989]  Could have made her have a heart attack or a stroke.
[02:09:31.989 --> 02:09:34.270]  Everything they do is to hurt families.
[02:09:34.270 --> 02:09:36.231]  They revel hurting old women.
[02:09:36.231 --> 02:09:38.312]  I had to call my grandmother yesterday in case she got a call.
[02:09:38.312 --> 02:09:39.872]  They revel in lies.
[02:09:39.872 --> 02:09:42.033]  They call people and say, your son's died.
[02:09:42.033 --> 02:09:44.754]  That's another thing they like to do to people.
[02:09:44.754 --> 02:09:48.395]  And then they want her to say, no, he didn't have permissions, they can charge you with car theft.
[02:09:48.395 --> 02:09:50.776]  It's all about lies, setups, fraud.
[02:09:50.776 --> 02:09:53.017]  Your whole government's criminal, ladies and gentlemen.
[02:09:53.017 --> 02:09:53.737]  So what else happened?
[02:09:54.321 --> 02:10:01.589]  Yes, so my grandmother's very old, so she didn't think to question who are you and why do you need this information.
[02:10:01.589 --> 02:10:06.095]  You traveled from another state to Virginia, you're borrowing her car, they find out where you're at.
[02:10:06.095 --> 02:10:10.540]  Yes, so they found out where I was at, where I was staying, and why I was there.
[02:10:10.540 --> 02:10:11.581]  Well, not why I was there, but...
[02:10:11.926 --> 02:10:15.067]  They found out that I was down there and that it was okay for me to be down there.
[02:10:15.067 --> 02:10:16.088]  She gave me permission to go.
[02:10:16.088 --> 02:10:17.168]  Okay, so fine.
[02:10:17.168 --> 02:10:27.292]  So they go to... But if she would have said, you know, oh, he didn't have permission to have a wreck or something, they would have charged you with that or SWAT teamed you or maybe even killed you on the side of the road saying you were a car thief.
[02:10:27.292 --> 02:10:28.532]  And I'm not kidding, they like to kill people.
[02:10:28.532 --> 02:10:29.373]  They've been doing it in Iraq.
[02:10:29.373 --> 02:10:30.233]  They got a hunger for it.
[02:10:30.233 --> 02:10:31.213]  They get off on it.
[02:10:31.213 --> 02:10:34.114]  We've caught cops on video high-fiving after they kill somebody.
[02:10:34.114 --> 02:10:37.075]  Now, let's go back here.
[02:10:37.075 --> 02:10:39.036]  Now they show up with your aunt and uncles.
[02:10:39.036 --> 02:10:39.996]  Okay.
[02:10:39.996 --> 02:10:41.097]  Well, first, they're...
[02:10:42.236 --> 02:10:50.621]  My uncle's granddaughter just arrives when they get there, and they run up right to her car, they knock on her window, and they say, who are you?
[02:10:50.621 --> 02:10:51.602]  What are you doing here?
[02:10:51.602 --> 02:10:54.944]  She has a Massachusetts license plate, so they're saying, what are you doing here?
[02:10:54.944 --> 02:10:56.205]  Are you really from Massachusetts?
[02:10:56.205 --> 02:10:57.746]  Get out of the car.
[02:10:57.746 --> 02:10:58.986]  She had been on the cell phone.
[02:10:58.986 --> 02:11:00.687]  She didn't know who these guys were.
[02:11:00.687 --> 02:11:02.688]  All dressed in plain clothes.
[02:11:02.688 --> 02:11:04.049]  No identification showing.
[02:11:04.049 --> 02:11:07.771]  Yeah, it's secret police guarding foreigners that have hijacked our government.
[02:11:07.771 --> 02:11:09.072]  They guard the criminals.
[02:11:09.072 --> 02:11:10.073]  Guard them from the press.
[02:11:10.683 --> 02:11:16.026]  Yes, and so they asked her for her identification, which is against the law to ask for anybody.
[02:11:16.026 --> 02:11:17.866]  It's not, there's no law that says you have to.
[02:11:17.866 --> 02:11:20.468]  Plus, they wouldn't say who they were.
[02:11:20.468 --> 02:11:28.612]  They would not say who they were, so then she was able to get inside, and then once we closed the door, and they were just knocking on the door, you know, trying to get in.
[02:11:28.612 --> 02:11:39.577]  So, my uncle had first gone to the door, and you know, I had a feeling that they might have been looking for me, and I said, you know, I'm not going out there, you know, I haven't done anything wrong.
[02:11:41.251 --> 02:11:42.491]  They showed a picture of me.
[02:11:42.491 --> 02:11:44.472]  It was like my passport photo.
[02:11:44.472 --> 02:11:48.995]  So they pretty much had all my information up on me, and they're at the door talking to my uncle.
[02:11:48.995 --> 02:11:50.196]  They just said, we want to talk to Chris.
[02:11:50.196 --> 02:11:51.636]  We want to talk to Chris.
[02:11:51.636 --> 02:11:53.958]  And I said, I'm not going out.
[02:11:53.958 --> 02:12:01.722]  And then they said, if he doesn't come out here, or if he's not in here, we're going to tow this car, because it's from New Jersey, and we don't know whose car it is.
[02:12:01.722 --> 02:12:03.843]  And they're still not saying who they are?
[02:12:03.843 --> 02:12:04.904]  Still didn't say who they are.
[02:12:04.904 --> 02:12:08.206]  Then my uncle had asked, well, who are you?
[02:12:08.206 --> 02:12:09.747]  And they quickly flashed.
[02:12:12.313 --> 02:12:18.343]  I think it was the Department of Foreign Diplomats or something.
[02:12:18.343 --> 02:12:18.944]  Actually, you know what?
[02:12:18.944 --> 02:12:21.628]  I found two of the guys out of the three.
[02:12:21.628 --> 02:12:23.912]  I found their photos on your website here.
[02:12:25.430 --> 02:12:31.951]  Well, I need you to write a blurb about what happened to you, four or five paragraphs, and tell us which photo it is, and we'll post it as a story.
[02:12:31.951 --> 02:12:37.052]  Just send it to erinandinfowars.com, and then the page, it has the correct photo of who it is.
[02:12:37.052 --> 02:12:41.093]  But this happened to two other people that I talked to, uh, who were out there.
[02:12:41.093 --> 02:12:42.433]  Were you one of the two I talked to?
[02:12:42.433 --> 02:12:53.475]  Uh, I wasn't actually there, but my brother was, and I think he... Sure, well, I talked to Adam, who it happened to at his house, who went and videotaped, and they came and threatened him, and then he saw him out there again, and I talked to another fella this happened to.
[02:12:53.475 --> 02:12:54.295]  So how did this end?
[02:12:54.295 --> 02:12:54.695]  What happened?
[02:12:55.399 --> 02:13:01.604]  Anyway, I finally went out and talked to these guys, and they asked me why I was there.
[02:13:01.604 --> 02:13:05.947]  And again, what badges did they flash?
[02:13:05.947 --> 02:13:09.089]  It was some kind of federal agency.
[02:13:09.089 --> 02:13:17.856]  The one guy tried to explain to me that he worked for some kind of terrorism agency, and the other guy said he worked for the Bureau of Diplomatic Security.
[02:13:17.856 --> 02:13:18.976]  Yeah, that's the main group.
[02:13:18.976 --> 02:13:21.879]  They kept coming to me and saying, do you want to attack the State Department with us?
[02:13:21.879 --> 02:13:23.660]  I mean, committing crimes doing that.
[02:13:23.993 --> 02:13:29.718]  These guys seem to be very concerned that I was a terrorist.
[02:13:29.718 --> 02:13:33.481]  That I might have been scoping out this hotel.
[02:13:33.481 --> 02:13:34.342]  They just say that.
[02:13:34.342 --> 02:13:36.343]  That's their excuse to intimidate you and threaten you.
[02:13:36.343 --> 02:13:37.424]  They're the terrorists.
[02:13:37.424 --> 02:13:39.726]  So what happened next?
[02:13:39.726 --> 02:13:48.273]  So they finally found out that I was at the hotel yesterday and I'd been videotaping.
[02:13:48.273 --> 02:13:51.456]  I told them it was for a school project and all this and that.
[02:13:52.854 --> 02:13:57.598]  Uh, so... Well, you better do a school project now, because let me tell you, you never talk to these people, sir.
[02:13:57.598 --> 02:13:59.220]  They'll lie about you later.
[02:13:59.220 --> 02:14:00.121]  They'll do all sorts of things.
[02:14:00.121 --> 02:14:02.303]  They'll say you lied to federal agents.
[02:14:02.303 --> 02:14:03.964]  So you better put it out as a school project.
[02:14:03.964 --> 02:14:05.646]  So how did this end?
[02:14:05.646 --> 02:14:09.929]  Okay, so they wanted to see what I got on tape, and I showed them everything I had on tape.
[02:14:09.929 --> 02:14:11.351]  There was nothing there.
[02:14:11.351 --> 02:14:13.433]  You know, I obviously... Okay, fine.
[02:14:13.433 --> 02:14:14.373]  I understand that.
[02:14:14.373 --> 02:14:15.074]  So what else happened?
[02:14:15.956 --> 02:14:27.162]  Well then, pretty much, they just said they wanted to know my criminal record, they asked me about my tattoos, they asked me about the clothes I was wearing, trying to get a profile on me, I guess.
[02:14:27.162 --> 02:14:38.809]  And then, pretty much, I had answered all their questions, and was just being honest with them, and they finally were like, okay, well, that's all we need to know, and then they left.
[02:14:40.919 --> 02:14:41.599]  Well, amazing.
[02:14:41.599 --> 02:14:47.520]  Be sure and get all that video up on YouTube, Christopher, and I'm sorry that happened to you, but it sure shows you what we're dealing with.
[02:14:47.520 --> 02:14:53.962]  You tried us, Free Press, to go cover World Elite coming in to set our policy, and you don't do that in Land of the Slaves, Home of the Cowards.
[02:14:53.962 --> 02:14:55.222]  I appreciate you, my friend.
[02:14:55.222 --> 02:14:56.022]  Take care.
[02:14:56.022 --> 02:14:56.402]  Thank you.
[02:14:56.402 --> 02:14:57.002]  You too.
[02:14:57.002 --> 02:14:57.522]  Write it up.
[02:14:57.522 --> 02:14:59.243]  Get it out.
[02:14:59.243 --> 02:15:02.524]  By the way, in D.C., we had an independent film channel with us.
[02:15:02.524 --> 02:15:04.644]  We went two nights, two days and nights.
[02:15:05.533 --> 02:15:11.534]  Uh, after we'd be there in the morning at the Bilderberg group covering it, just to videotape the Washington Monument, videotape, uh, other things.
