[00:00:06.292 --> 00:00:08.074]  Mainstream media.
[02:02:21.420 --> 02:02:34.051]  And then we'll talk about Codex Alimentarius and the ways the United Nations, controlled by big corporations, want to shut down being able to buy vitamin C, vitamin E, herbs, alternative medicines.
[02:02:34.051 --> 02:02:38.695]  They want to make that prescription and gouge you for it.
[02:02:38.695 --> 02:02:47.223]  They don't want you to be able to get raw, organic vitamins that actually come from the original source, not these chemicalized, synthetic vitamins that are so toxic on the body.
[02:02:48.562 --> 02:02:51.803]  And we'll also, Stubblebine can also get into the Marshall Law Depopulation Plan.
[02:02:51.803 --> 02:03:01.126]  He was the former head of Army Intelligence, the former head of Special Forces Command, and involved in some of the most top-secret operations, but he won't talk about most of those, uh, ever.
[02:03:01.126 --> 02:03:03.567]  He's a, what, a three-star general.
[02:03:03.567 --> 02:03:10.269]  So, uh, General Stubblebine is, uh, coming up with his wife, Dr. LeBeau,
[02:03:12.865 --> 02:03:15.949]  In the next hour, stay with us.
[02:03:15.949 --> 02:03:17.631]  Hello friends, this is Alex Jones.
[02:03:17.631 --> 02:03:22.397]  I've told you for a long time it's important to be self-sufficient, and today that's more important than ever.
[02:03:22.397 --> 02:03:25.340]  We need to be independent, and food and water is the key.
[02:03:25.340 --> 02:03:28.404]  You'll never have to stand in a bread line if you have your own bread.
[02:03:28.404 --> 02:03:29.906]  You'll never have to go to the Superdome
[02:03:30.086 --> 02:03:34.508]  And begged for FEMA to take care of your family, in any emergency, if you simply prepare.
[02:03:34.508 --> 02:03:40.311]  Our elected representatives wanted a good ol' boy bailout for the special interest, so they ignored your screams not to do it.
[02:03:40.311 --> 02:03:42.151]  They turned off the telephones and email.
[02:03:42.151 --> 02:03:46.113]  They voted to print $850 billion dollars, at least, out of thin air.
[02:03:46.113 --> 02:03:48.934]  This money now owns the American and European banks.
[02:03:48.934 --> 02:03:54.937]  The exploding inflation that is now guaranteed will slash your life savings to nothing and blast the cost of necessities.
[02:03:55.137 --> 02:03:58.058]  Particularly food, beyond many Americans' reach.
[02:03:58.058 --> 02:04:05.160]  In pre-Nazi Germany superinflation, the cost of a loaf of bread doubled every two days, until it reached over 4 billion marks.
[02:04:05.160 --> 02:04:09.602]  Food prices are skyrocketing so fast, there seems as if there may be no end in sight.
[02:04:09.602 --> 02:04:15.304]  The private banks merging with our government are refusing to loan grocery stores enough money to restock their shelves.
[02:04:15.304 --> 02:04:18.545]  The stores have less food, but jack up prices to stay in business.
[02:04:18.545 --> 02:04:21.666]  Whatever happens in America, we need to be prepared and be ready.
[02:04:21.886 --> 02:04:23.707]  Everything is zeroing in on food.
[02:04:23.707 --> 02:04:27.788]  One third of Americans have to choose between buying food and paying for other necessities.
[02:04:27.788 --> 02:04:31.910]  My friends, whatever it takes, get prepared, get self-sufficient, get food.
[02:04:31.910 --> 02:04:39.453]  For everybody out there listening, it's very important for you to understand that by having a supply of storable food, the government, the new old order, has a lot less control over you.
[02:04:39.453 --> 02:04:43.375]  And so it's a mindset, a mindset of self-sufficiency and preparedness.
[02:04:43.375 --> 02:04:46.256]  No one is going to take care of your family in the final equation but you.
[02:04:46.616 --> 02:04:53.598]  You know eFoodsDirect.com is still able to ship storable food that's safe from E. coli, salmonella, genetic alteration, or Chinese imports.
[02:04:53.598 --> 02:04:56.879]  And they do it at almost half the cost of last year's grocery prices.
[02:04:56.879 --> 02:04:57.799]  Call 1-800-409-5633.
[02:04:57.799 --> 02:05:02.040]  Or on the web, go to eFoodsDirect.com.
[02:05:02.040 --> 02:05:08.282]  Visit eFoodsDirect.com and look over the fine list of high quality, pre-stried, and dehydrated foods they have to offer.
[02:05:08.282 --> 02:05:09.382]  Watch the free videos.
[02:05:09.622 --> 02:05:14.646]  Look at their online catalog or give them a call at 1-800-409-5633.
[02:05:14.646 --> 02:05:19.629]  Again, 800-409-5633 or on the web at efoodsdirect.com.
[02:05:19.629 --> 02:05:20.790]  Take action today.
[02:05:20.790 --> 02:05:24.313]  The first step is getting storable food.
[02:05:24.313 --> 02:05:29.857]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[02:05:41.391 --> 02:05:46.893]  Next hour, Lindsay Williams, Pastor Lindsay Williams, author, documentary filmmaker, pastor is our guest.
[02:05:46.893 --> 02:06:02.180]  He doesn't really need an introduction, but just briefly, he worked and was in on the board meetings for three years of Atlantic Richfield, and then on other major board meetings with the large oil companies as they found one of the largest deposits of oil in the world.
[02:06:03.480 --> 02:06:12.962]  As much oil or more, discoverable and retrievable very easily, just on the north slope of Alaska, as there is in Saudi Arabia.
[02:06:12.962 --> 02:06:17.503]  And decades after he broke all this news, it's now admitted that the oil's up there.
[02:06:17.503 --> 02:06:27.605]  And they only allow about 20% of what is brought out, a small portion of the oil that's brought out, to go to the United States, west coast.
[02:06:27.605 --> 02:06:30.025]  Most of it goes to China, and of course, Japan.
[02:06:30.891 --> 02:06:34.273]  But that's not the main reason he's joining us right now.
[02:06:34.273 --> 02:06:57.204]  About four months ago, three and a half months ago, he told Dr. Stan Monteith that one of the former CEOs called him when his video, one of his videos, had been number one on Google Video for months, off and on in the top five or so, but routinely in the number one slot, hundreds of thousands of views a day.
[02:06:57.204 --> 02:06:59.885]  And it became a big issue that the oil companies were
[02:07:02.216 --> 02:07:06.598]  Suppressing the oil output out of the United States.
[02:07:06.598 --> 02:07:10.920]  Of course, just a year and a half ago, Bush gave thousands of square miles.
[02:07:10.920 --> 02:07:15.342]  People get mad at Jimmy Carter giving away the Panama Canal, and then Clinton finalizing that in 2000.
[02:07:15.342 --> 02:07:17.163]  And it is treason.
[02:07:17.163 --> 02:07:21.145]  Well, it's all part of the policy.
[02:07:21.145 --> 02:07:24.506]  China was given a large part of the U.S.
[02:07:24.506 --> 02:07:26.888]  oil shelf in our territorial waters.
[02:07:26.888 --> 02:07:29.769]  You can look that up if you want, to explore it for Cuba.
[02:07:31.224 --> 02:07:37.206]  So just unbelievably outrageous, and the first thing Bush did when he got in office was give thousands of other square miles of U.S.
[02:07:37.206 --> 02:07:41.027]  territorial waters to Mexico to drill for Pemex.
[02:07:41.027 --> 02:07:42.447]  It's a cartel.
[02:07:42.447 --> 02:07:47.649]  They control and manipulate the world oil supply.
[02:07:47.649 --> 02:07:53.611]  But this executive told him, basically, you're not going to be alive anymore if you don't shut up.
[02:07:53.611 --> 02:08:00.053]  Don't talk about how there's plenty of oil, about how we're suppressing those supplies, those reserves.
[02:08:01.009 --> 02:08:04.972]  How it's all rigged, just like the diamond market is rigged for artificial scarcity.
[02:08:04.972 --> 02:08:06.493]  He said, well, what can I talk about?
[02:08:06.493 --> 02:08:07.953]  He said, well, I think you ought to get out of the country.
[02:08:07.953 --> 02:08:09.935]  You ought to leave.
[02:08:09.935 --> 02:08:11.656]  And that's a good idea for you.
[02:08:11.656 --> 02:08:14.297]  And, well, I mean, I should just let Lindsey Williams recap it.
[02:08:14.297 --> 02:08:22.442]  But the reason I have you here today, Lindsey, and I really appreciate you coming on, is I wanted to give the listeners a chance to talk to you in the next 50 minutes.
[02:08:22.442 --> 02:08:28.986]  And so I want to talk with you just a few minutes to recap what he said, what's come true, and part two of what he told you.
[02:08:29.730 --> 02:08:30.190]  Thank you, Alex.
[02:08:30.190 --> 02:08:33.211]  I did have a good Thanksgiving, and I appreciate so much your letting me be with you today.
[02:08:55.411 --> 02:09:10.919]  At a time when it is staying below $50 a barrel, exactly as an elite person, knowledgeable of everything that goes on behind closed doors, told me it would back about six months ago, and is staying $1.50 a gallon at the gas pump.
[02:09:10.919 --> 02:09:12.700]  I'm going to make some predictions today.
[02:09:12.700 --> 02:09:17.903]  I'll try to make them quick because I know you've got callers out there and I want to listen to what they have to say.
[02:09:17.903 --> 02:09:18.543]  So here goes.
[02:09:19.042 --> 02:09:21.544]  Folks, have your pencil and paper handy.
[02:09:21.544 --> 02:09:32.710]  You are going to hear some startling things based upon the authority of what a gentleman said to me who called me the middle of June and said, Chaplain Williams, you've said too much.
[02:09:32.710 --> 02:09:33.751]  You've got to quit.
[02:09:33.751 --> 02:09:35.392]  Pull your website.
[02:09:35.392 --> 02:09:37.093]  Every one of you know it's gone.
[02:09:37.093 --> 02:09:41.055]  He said, don't you sell that Energy Non-Crisis DVD anymore.
[02:09:41.055 --> 02:09:42.756]  I had to revise it.
[02:09:42.756 --> 02:09:43.537]  As a result,
[02:09:44.167 --> 02:09:49.928]  He told me everything that the elite plan to do for the next year to a year and a half.
[02:09:49.928 --> 02:09:54.049]  Everything that's going to affect your dinner table, your job, your lifestyle.
[02:09:54.049 --> 02:09:54.830]  Here goes.
[02:09:54.830 --> 02:09:56.370]  You ready?
[02:09:56.370 --> 02:09:57.530]  $50 a barrel.
[02:09:57.530 --> 02:10:02.611]  Someone said to me the other day, since I was last on your show, Alex, they said, oh, no, no, no.
[02:10:02.611 --> 02:10:04.672]  It's below $50 a barrel.
[02:10:04.672 --> 02:10:05.732]  It's going right back up.
[02:10:05.732 --> 02:10:07.052]  I said, no, it's not.
[02:10:07.052 --> 02:10:08.513]  It's going to stay there.
[02:10:08.513 --> 02:10:09.413]  Our first prediction.
[02:10:10.023 --> 02:10:13.965]  Crude oil is going to stay below $50 a barrel.
[02:10:13.965 --> 02:10:15.445]  It may fluctuate slightly a little bit.
[02:10:15.445 --> 02:10:17.306]  And you said that here a week and a half ago.
[02:10:17.306 --> 02:10:24.489]  By the way, I'm sure you know OPEC and Reuters yesterday said that oil will stay at $50 a barrel at least for most of next year.
[02:10:24.489 --> 02:10:24.729]  Go ahead.
[02:10:25.583 --> 02:10:29.925]  That's exactly right, and it's going to stay $1.50 a gallon with the gas pump.
[02:10:29.925 --> 02:10:30.625]  Enjoy it.
[02:10:30.625 --> 02:10:33.547]  Enjoy every minute of it.
[02:10:33.547 --> 02:10:35.768]  Take that long trip you were going to take at Christmas time.
[02:10:35.768 --> 02:10:38.909]  Go ahead and enjoy the price of crude oil.
[02:10:38.909 --> 02:10:46.273]  Enjoy the price of the gas pump with $1.50 a gallon, because you are going to pay, and you're going to pay dearly,
[02:10:46.773 --> 02:10:57.182]  Six, nine months, maximum one year from now, you are going to look back on what you're hearing today on the Alex Jones Show and all the other things that you hear Alex say.
[02:10:57.182 --> 02:11:08.952]  Folks, there positively is a group of people on the face of the earth who control the world, and one of these individuals who knows everything that goes on behind closed doors told me what's going to take place.
[02:11:08.952 --> 02:11:10.313]  Okay, here we go.
[02:11:10.313 --> 02:11:13.175]  First of all, Saudi Arabia.
[02:11:13.175 --> 02:11:14.196]  Arab world.
[02:11:14.196 --> 02:11:14.837]  What's happening?
[02:11:15.362 --> 02:11:17.405]  They were accustomed to $150 a barrel crude oil.
[02:11:17.405 --> 02:11:18.307]  Now it has gone down to $48.78 last week.
[02:11:25.120 --> 02:11:26.941]  What's this going to do to them?
[02:11:26.941 --> 02:11:30.682]  They've lost two-thirds of their value of what they're getting.
[02:11:30.682 --> 02:11:42.846]  Saudi Arabia now, according to the Dow Jones News Wires, says 90% of their experts stem from oil, salt, and they must maintain the price at $80 per barrel.
[02:11:42.846 --> 02:11:48.828]  They said the kingdom has obligations of more than $400 billion in defense, energy, security, and infrastructure.
[02:11:50.348 --> 02:11:53.050]  That they are in drastic trouble.
[02:11:53.050 --> 02:12:06.039]  I know you laughed at me six months ago whenever I said for the first time on Alex Jones Show, I believe it was back in July 28th, I had the privilege of being on the show for the first time, $140 a barrel at that time.
[02:12:06.039 --> 02:12:09.461]  People laughed at me when they said it was going to $50 a barrel.
[02:12:09.461 --> 02:12:11.583]  And I said, it's not me saying this.
[02:12:12.183 --> 02:12:15.825]  It's this individual who called me and said this is what's going to happen.
[02:12:15.825 --> 02:12:30.593]  Now, as a result of these oil-producing countries of the world not being able to even support their own economies, Saudi Arabia must have $80 a barrel even to support what they have in the way of projects going on right now.
[02:12:30.593 --> 02:12:40.719]  And this comes at a time when the Arabs have been tricked to invest in all these derivatives and the stock markets and the stock market down by more than half at a time when they're in a cash crunch as well.
[02:12:41.610 --> 02:12:43.051]  So what's going to happen?
[02:12:43.051 --> 02:12:46.653]  Okay, America has a $12 trillion national debt.
[02:12:46.653 --> 02:12:47.994]  Now, that's what they admit to.
[02:12:47.994 --> 02:12:50.055]  $12 trillion national debt.
[02:12:50.055 --> 02:12:57.660]  Someone must buy the interest on that debt in order to be able to even maintain the currency of the United States of America.
[02:12:57.660 --> 02:13:10.409]  These oil-producing countries cannot now buy our treasury issues, our T-bills, our Federal Reserve notes and issues that they issue from time to time, which pays the interest on the national debt.
[02:13:11.933 --> 02:13:15.836]  You're having a good time right now with $1.50 a gallon back on the East Coast.
[02:13:15.836 --> 02:13:17.677]  Enjoy every second of it.
[02:13:17.677 --> 02:13:19.559]  Because this was planned.
[02:13:19.559 --> 02:13:21.320]  You say, oh, hallelujah!
[02:13:21.320 --> 02:13:22.701]  This is wonderful!
[02:13:22.701 --> 02:13:25.803]  We've got gasoline down to $1.50 a barrel.
[02:13:25.803 --> 02:13:28.445]  The thing is, you don't know the rest of the story.
[02:13:28.445 --> 02:13:29.926]  Why did they do this?
[02:13:29.926 --> 02:13:35.070]  They did it for the purpose... Alright, here are these all-producing countries.
[02:13:35.070 --> 02:13:38.853]  They no longer have the money to be able to buy
[02:13:39.751 --> 02:13:55.160]  Our Treasury notes, our Federal Reserve issues, that paid the interest on the national debt, and watch it, six months, this is a prediction now, six months, nine months, maximum one year from now, the American dollar is going to be all but worthless.
[02:13:55.160 --> 02:14:01.703]  You are going to pay, you say, well, $1.50 a gallon, the economy's going to pick up.
[02:14:01.703 --> 02:14:03.604]  Well, it hasn't so far.
[02:14:03.604 --> 02:14:06.486]  Stock market's down 400 points this morning, plus,
[02:14:07.066 --> 02:14:09.488]  And you say, well, what's going to happen?
[02:14:09.488 --> 02:14:11.009]  Isn't it going to get better?
[02:14:11.009 --> 02:14:25.179]  Well, six, nine, twelve months from now, when the interest on the national debt is not paid to the point that the countries of the world say the American dollar is no longer the reserve currency, we're going to cash in, throw it to the wind, get rid of it every way we can.
[02:14:25.179 --> 02:14:25.639]  Watch it!
[02:14:26.753 --> 02:14:33.817]  And in six months, nine months, twelve months, you are going to see a total collapse of the financial system in America.
[02:14:33.817 --> 02:14:40.160]  And this individual who called me in the middle of June said, I'm going to quote word for word what he said.
[02:14:40.160 --> 02:14:47.543]  He said, America will see a financial collapse that will be so great that it will take years to come out of it.
[02:14:47.543 --> 02:14:48.904]  Now, may I tell you what's going to happen?
[02:14:49.474 --> 02:15:05.419]  Yeah, I mean, I actually, literally, this time on your show, Alex, I want to tell your audience what is going to take place because these oil-producing countries do not purchase the interest on our national debt, and the chickens have come home to roost.
[02:15:05.419 --> 02:15:11.902]  You will pay the piper six months, nine months, twelve months from now, and here's what's going to happen.
[02:15:11.902 --> 02:15:14.262]  I'm going to give it to you, just an extension, too.
[02:15:14.262 --> 02:15:15.563]  Here it is.
[02:15:15.563 --> 02:15:19.084]  Three months ago, the country of Iceland declared bankruptcy.
[02:15:20.256 --> 02:15:21.477]  Here it is right now.
[02:15:21.477 --> 02:15:24.158]  This is what happened to them after three months.
[02:15:24.158 --> 02:15:32.403]  America is headed right toward that identical same scenario of bankruptcy, and you're going to see the same thing happen in America.
[02:15:32.403 --> 02:15:38.426]  Let me use that caveat, and then you can continue, and we appreciate you laying this out, Lindsey Williams.
[02:15:38.426 --> 02:15:42.428]  Iceland, two and a half, three months ago, had a financial crisis, and then Gordon Brown
[02:15:43.403 --> 02:15:47.226]  Using anti-terror laws, and if you don't know, folks, just Google that.
[02:15:47.226 --> 02:15:49.809]  Anti-terror laws, Gordon Brown, Iceland.
[02:15:49.809 --> 02:15:53.472]  It's all over the British newspapers and Icelandic papers.
[02:15:53.472 --> 02:16:02.439]  Said, under terrorism clauses, we're not going to let Icelanders have their money out of British banks that dominate Iceland.
[02:16:02.439 --> 02:16:06.203]  So, they wouldn't give the people their money back.
[02:16:06.203 --> 02:16:07.744]  And it's the same thing.
[02:16:07.744 --> 02:16:09.626]  By imploding the oil market,
[02:16:10.619 --> 02:16:13.641]  Uh, as you said, then foreigners can't buy the debt.
[02:16:13.641 --> 02:16:24.269]  That will accelerate, uh, the collapse so they can then set up this new global banking order that they are calling, in hundreds of newspapers, a world government of and by the banks.
[02:16:24.269 --> 02:16:26.270]  Please continue.
[02:16:26.270 --> 02:16:32.295]  The 300,000 inhabitants of Rikki P. Tyson are stunned how fast their standard of living has dropped.
[02:16:32.295 --> 02:16:34.176]  Overnight, people lost their savings.
[02:16:34.176 --> 02:16:36.258]  Prices are soaring.
[02:16:36.258 --> 02:16:38.619]  Once-crowded restaurants are almost empty.
[02:16:38.619 --> 02:16:39.360]  Banks are
[02:16:40.149 --> 02:16:41.730]  Rationing foreign currency.
[02:16:41.730 --> 02:16:44.971]  Companies are finding it difficult to do business abroad.
[02:16:44.971 --> 02:16:47.593]  Inflation is at 16% and rising.
[02:16:47.593 --> 02:16:49.874]  People have stopped traveling overseas.
[02:16:49.874 --> 02:16:51.895]  The local currency, the corona, was $65 to $1 a year ago.
[02:16:51.895 --> 02:16:52.375]  Now it is $130 to $1.
[02:16:57.157 --> 02:17:04.039]  Companies are slashing salaries, reducing workers' hours, and in some instances, embarking on mass layoffs.
[02:17:04.039 --> 02:17:11.501]  Now, you want to know what's going to happen in America because of these foreigners, these oil-producing countries of the world, not being able to buy?
[02:17:11.501 --> 02:17:14.602]  Folks, please believe me.
[02:17:14.602 --> 02:17:15.502]  Stay there, stay there.
[02:17:15.502 --> 02:17:16.002]  We've got a break.
[02:17:16.002 --> 02:17:21.063]  We're going to come back and finish up and go to phone calls with our guest Lindsey Williams, ladies and gentlemen.
[02:17:21.063 --> 02:17:22.384]  This is very important information.
[02:17:24.242 --> 02:17:26.923]  Break the law and you're caught on film.
[02:17:26.923 --> 02:17:31.965]  Practically impossible for police to spot plates that have been treated with the reflective spray.
[02:17:31.965 --> 02:17:33.885]  The reflection blinded our camera.
[02:17:33.885 --> 02:17:35.226]  We are under the microscope.
[02:17:35.226 --> 02:17:39.227]  Red light cameras and speed cameras are in place to make money, not for your safety.
[02:17:39.227 --> 02:17:42.889]  But you don't have to be defenseless against these unconstitutional devices.
[02:17:42.889 --> 02:17:46.150]  Have a fighting chance with SprayYourPlate.com's Photoblocker.
[02:17:46.150 --> 02:17:49.531]  When properly applied, this revolutionary product has proven itself to be the
[02:17:49.551 --> 02:17:50.251]  We're good to go.
[02:18:17.859 --> 02:18:19.200]  Don't give your money to the state.
[02:18:19.200 --> 02:18:20.121]  Spray your plate.
[02:18:20.121 --> 02:18:23.743]  And when the cameras flash, you'll save some cash.
[02:18:23.743 --> 02:18:26.966]  A day unlike any other in the long course of American history.
[02:18:26.966 --> 02:18:30.428]  A terrorist act of war against this country.
[02:18:30.428 --> 02:18:33.270]  The enemy struck America on September 11th.
[02:18:33.270 --> 02:18:34.632]  Who is the enemy?
[02:18:34.632 --> 02:18:35.432]  Bin Laden.
[02:18:35.432 --> 02:18:36.413]  This is his ammo.
[02:18:36.413 --> 02:18:37.814]  We have to look to the Middle East.
[02:18:37.814 --> 02:18:39.255]  We have to look to Osama Bin Laden.
[02:18:39.776 --> 02:18:46.945]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[02:18:46.945 --> 02:18:47.425]  Some U.S.
[02:18:47.425 --> 02:18:53.773]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[02:18:53.773 --> 02:18:57.238]  I'm aware that some Israeli citizens have been detained.
[02:18:57.398 --> 02:19:00.060]  Either you are with us, or you are with the terrorists.
[02:19:23.980 --> 02:19:25.741]  The headlines are clear.
[02:19:25.741 --> 02:19:28.683]  The worldwide economic collapse is here.
[02:19:28.683 --> 02:19:31.424]  The military is being positioned for martial law.
[02:19:31.424 --> 02:19:33.665]  The mark of the beast is at hand.
[02:19:33.665 --> 02:19:36.967]  Governments are calling for a new world cashless economic system.
[02:19:36.967 --> 02:19:39.728]  Having a long-term food solution is your only hope.
[02:19:39.728 --> 02:19:40.609]  To stay free.
[02:19:41.649 --> 02:19:45.291]  Now, Survival of Seeds introduces their Escape the Beast Kit.
[02:19:45.291 --> 02:19:48.652]  24 varieties of all-natural, non-genetically modified heirloom seeds.
[02:19:48.652 --> 02:19:51.533]  For true patriots and homesteaders wanting food insurance.
[02:19:51.533 --> 02:19:56.175]  That's over 5 pounds of rare historic seeds for a penny per seed.
[02:19:56.175 --> 02:19:59.336]  15,000 seeds that will feed a family healthy food for 7 years.
[02:19:59.336 --> 02:20:08.500]  Big John Lipscomb, host of Don't Tread on Me, is including an instructional DVD that will teach you how to earn big money selling the produce from his incredible heirloom seeds back to him.
[02:20:08.500 --> 02:20:09.981]  Restaurants and small delis.
[02:20:09.981 --> 02:20:10.921]  Don't buy from copycats.
[02:20:10.981 --> 02:20:11.322]  We're good.
[02:20:23.368 --> 02:20:27.089]  Everyone knows that omega-3 should be an essential part of our daily diet.
[02:20:27.089 --> 02:20:32.810]  With so many different methods of consumption, how do you choose a simple yet effective way to get your daily intake?
[02:20:32.810 --> 02:20:37.151]  The friendly, knowledgeable folks at North American Nutrition have the answer.
[02:20:37.151 --> 02:20:39.612]  Nature's gem, premium omega-3.
[02:20:39.612 --> 02:20:43.933]  Unlike other flaxseed, our golden flax is grown on our farm in northern Minnesota.
[02:20:43.933 --> 02:20:44.713]  We're good to go!
[02:21:08.605 --> 02:21:11.029]  We offer a 100% money-back guarantee.
[02:21:11.029 --> 02:21:17.298]  Order Nature's Gem Premium Golden Flax today at GoldenFlax.com, GoldenFLAX.com, or call 800-387-5516.
[02:21:17.298 --> 02:21:17.518]  That's 800-387-5516.
[02:21:17.518 --> 02:21:18.199]  Free shipping included.
[02:21:43.638 --> 02:21:46.079]  Lindsay Williams is our guest.
[02:21:46.079 --> 02:21:53.361]  In about nine minutes, when we come into the next launch segment, I'm going to directly hear phone calls for Lindsay Williams, one after the other.
[02:21:53.361 --> 02:22:01.223]  Again, Lindsay, I have to commend you on having the courage, even after you were death-threatened, to go public with all of this.
[02:22:01.223 --> 02:22:04.103]  And I have a question of my own, but I want you to be able to finish up.
[02:22:04.103 --> 02:22:07.964]  I totally agree with what you're saying and how this is unfolding.
[02:22:07.964 --> 02:22:10.505]  I mean, even before you went public, I saw on their own plans
[02:22:11.731 --> 02:22:22.401]  Uh, that they want to create a depression, uh, in the real economy, and then bring hyperinflation after that.
[02:22:22.401 --> 02:22:24.443]  Uh, and that's certainly what we see happening now.
[02:22:24.443 --> 02:22:25.524]  So this is all planned out.
[02:22:25.524 --> 02:22:28.707]  They've done this in hundreds of third world countries, and now first world countries.
[02:22:28.707 --> 02:22:36.535]  But, uh, break down, again, what this former CEO of a major oil company, who you worked with for many years,
[02:22:37.364 --> 02:22:38.624]  We're good to go.
[02:22:57.079 --> 02:22:59.602]  We right now have deflation.
[02:22:59.602 --> 02:23:04.627]  Go to any store you'd like to at this Christmas time and you're going to find prices are down, down, down, down.
[02:23:04.627 --> 02:23:06.929]  $1.50 a gallon at the gas pump.
[02:23:06.929 --> 02:23:08.330]  Enjoy every second of it.
[02:23:08.330 --> 02:23:09.992]  It's going to stay that way.
[02:23:09.992 --> 02:23:11.173]  Did you hear me?
[02:23:11.173 --> 02:23:14.617]  I said it's going to stay $1.50 a gallon at the gas pump.
[02:23:14.617 --> 02:23:15.618]  $50 a barrel for crude oil.
[02:23:18.519 --> 02:23:21.943]  Then you are going to see the results of this.
[02:23:21.943 --> 02:23:25.526]  It's going to take six, nine months, maybe a year for it to take place.
[02:23:25.526 --> 02:23:33.074]  This individual said to me, America will see a financial collapse that will be so great that it will take years for it to come out of it.
[02:23:33.074 --> 02:23:36.298]  But as someone said to me the other day, how could we possibly
[02:23:36.938 --> 02:23:45.744]  ...have a chaotic problem in America whenever the price of crude oil, which is the foundation and base of everything, the standard currency of the world is crude oil.
[02:23:45.744 --> 02:23:52.848]  How could we possibly see things deteriorate any further when the price of gasoline has gone down to $1.50 a gallon?
[02:23:52.848 --> 02:23:58.212]  Well, the purpose for taking it to $50 a barrel is what the average American doesn't know.
[02:23:58.212 --> 02:24:00.933]  They don't see what's behind the scenes.
[02:24:00.933 --> 02:24:01.634]  Remember, people,
[02:24:02.295 --> 02:24:14.794]  I lived with the elite of the world for three years by the providence of God, when I had executive status as chaplain on the Trans-Alaska Oil Pipeline, sat in their board meetings, heard what they had to say.
[02:24:14.794 --> 02:24:15.415]  Believe me.
[02:24:16.078 --> 02:24:21.324]  The price was not taken to $50 a barrel out of a favor to you.
[02:24:21.324 --> 02:24:36.319]  $1.50 a gallon for gasoline was not done for the purpose of... That's an assault on the real economy, just like the banks have plenty of liquidity, they created the bubble, they shut off the blood supply to the economy to implode it so they can buy it up that much cheaper.
[02:24:36.319 --> 02:24:37.681]  This is all done with precision.
[02:24:38.504 --> 02:24:39.084]  Every bit of it.
[02:24:39.084 --> 02:24:40.526]  They knew exactly what they were doing.
[02:24:40.526 --> 02:24:41.706]  It is not a conspiracy.
[02:24:41.706 --> 02:24:47.210]  It is an agenda on the part of all these people that Alex has been telling you about for years.
[02:24:47.210 --> 02:24:50.012]  Folks, listen to every word Alex Jones says.
[02:24:50.012 --> 02:24:52.114]  He's trying to tell you the truth.
[02:24:52.114 --> 02:24:58.098]  It's just that, as I oftentimes remark, I would have a difficult time believing my own story if I had not lived it.
[02:24:59.565 --> 02:25:01.866]  We are beginning to see the crack.
[02:25:01.866 --> 02:25:04.807]  19 and 29 was the crash of the stock market.
[02:25:04.807 --> 02:25:10.428]  It was 19 and 33 before there were soup lines on the streets in New York City.
[02:25:10.428 --> 02:25:14.570]  We right now are in that grace period where they were then.
[02:25:14.570 --> 02:25:15.090]  Listen to it.
[02:25:15.430 --> 02:25:16.730]  There's a casualty count.
[02:25:16.730 --> 02:25:21.592]  Yeah, this is the collapse, and I want you to go there, but the key here, it was Prasanna Nangrata.
[02:25:21.592 --> 02:25:25.653]  He would never be invited back on financial TV shows if he used the depression word.
[02:25:25.653 --> 02:25:38.017]  But six weeks ago, the President, Paulson, Bernanke, all of them started using that word, knowing it would destroy confidence, and now on every show, Fox Business, CNBC, all of it, that's all they talk about is depression.
[02:25:38.743 --> 02:25:43.288]  While at the same time putting out other propaganda saying go out, buy, buy, shop, get in more debt.
[02:25:43.288 --> 02:25:45.330]  So they are trying to create a depression.
[02:25:45.330 --> 02:25:46.451]  Go ahead.
[02:25:46.451 --> 02:25:47.813]  Yes, they exactly are.
[02:25:47.813 --> 02:25:49.735]  And buy all those things right now while they're cheap.
[02:25:50.593 --> 02:25:53.855]  And you say, well, oh my goodness, I'll have plenty of money.
[02:25:53.855 --> 02:26:00.359]  Six months, nine months, twelve months from now to be able to buy that gasoline at a dollar and fifty cents a gallon worth.
[02:26:00.359 --> 02:26:01.500]  Yeah, you will.
[02:26:01.500 --> 02:26:12.507]  You may have the money, but what's the purchasing power of that money going to be whenever the dollar collapses and it takes a wheelbarrow load of dollars to go to the grocery store to buy a loaf of bread?
[02:26:12.987 --> 02:26:14.608]  The crack has just begun.
[02:26:14.608 --> 02:26:15.188]  Listen to this.
[02:26:15.188 --> 02:26:24.334]  The Securities and Exchange Commission must be notified whenever stores are going to make drastic changes in the number of stores they have and other things.
[02:26:24.334 --> 02:26:26.415]  This was just a few days ago.
[02:26:26.415 --> 02:26:27.676]  Here we go.
[02:26:27.676 --> 02:26:30.418]  Circuit City closing stores all over America.
[02:26:30.418 --> 02:26:34.520]  And Payless closing 117 stores nationwide.
[02:26:34.520 --> 02:26:36.241]  Cash will close all stores.
[02:26:36.241 --> 02:26:38.462]  Talbot's closing all stores.
[02:26:38.462 --> 02:26:40.484]  JPL closing all stores.
[02:26:40.484 --> 02:26:41.364]  Gap closing 85 stores.
[02:26:44.366 --> 02:26:46.986]  Here's another one down here.
