[00:00:11.475 --> 00:00:12.835]  He stands for truth.
[00:44:52.614 --> 00:44:57.856]  Mr. Phony Conservative calling into my show when you don't know your head from a hole in the ground.
[00:44:58.136 --> 00:44:59.497]  All I do is study this.
[00:45:04.779 --> 00:45:05.799]  You're like, well, who were they?
[00:45:05.819 --> 00:45:06.880]  Why were they getting on the planes?
[00:45:07.120 --> 00:45:09.021]  They believe they were taking part in drills.
[00:45:09.061 --> 00:45:09.821]  That's all we know.
[00:45:10.381 --> 00:45:13.603]  Remember James Woods, the big actor on a plane?
[00:45:13.643 --> 00:45:15.663]  They were getting up, doing simulated hijackings.
[00:45:16.144 --> 00:45:19.385]  He tells the FBI and they threaten to arrest him and say, shut up about what you saw.
[00:45:20.160 --> 00:45:23.704]  Good FBI agents kept trying to bust them, saying they don't want to know how to land.
[00:45:23.864 --> 00:45:25.085]  They don't want to know how to take off.
[00:45:25.325 --> 00:45:26.467]  And they're told, shut up.
[00:45:27.668 --> 00:45:29.249]  I've interviewed those FBI agents.
[00:45:31.231 --> 00:45:33.814]  They said it was like Al-Qaeda ran the FBI.
[00:45:33.834 --> 00:45:34.975]  Well, of course they do.
[00:45:35.416 --> 00:45:36.857]  Of course the government runs it.
[00:45:39.580 --> 00:45:43.444]  The NSA spying isn't used to stop Al-Qaeda attacks.
[00:45:44.142 --> 00:45:45.223]  We're good to go.
[00:45:45.283 --> 00:45:45.583]  I think?
[00:46:11.946 --> 00:46:13.287]  Stop being a little boy.
[00:46:13.728 --> 00:46:16.770]  We're not going to save this country if you keep being a little boy.
[00:46:19.052 --> 00:46:22.635]  You've got to be strong enough to at least look at the facts I'm bringing out here.
[00:46:24.977 --> 00:46:26.198]  I've got loaded phones.
[00:46:26.338 --> 00:46:27.899]  I'm taking one call in 50 minutes.
[00:46:28.520 --> 00:46:29.401]  I don't know what I'm going to do.
[00:46:29.441 --> 00:46:30.501]  I've got foreign troops.
[00:46:30.682 --> 00:46:33.564]  I've got all the documents where they're going to merge our military.
[00:46:33.984 --> 00:46:36.606]  Already the military is illegal aliens and violent felons.
[00:46:36.827 --> 00:46:38.448]  It's just off the charts insane.
[00:46:38.988 --> 00:46:40.410]  The dollar is being destroyed.
[00:46:40.470 --> 00:46:40.730]  It's just...
[00:46:44.281 --> 00:46:50.423]  Moscow's threatening World War III, and these guys are calling in going, I'm a conservative!
[00:46:50.723 --> 00:46:52.363]  You know, just that fake bull.
[00:46:52.403 --> 00:46:53.683]  You're not a conservative.
[00:46:53.943 --> 00:46:58.404]  Do you even know the NRA is the first gun control group of this country?
[00:46:58.424 --> 00:46:59.465]  You don't even know that, do you?
[00:46:59.645 --> 00:47:02.866]  You don't even know Gun Owners of America's gotten all the documents out of their Judas Goat group.
[00:47:03.466 --> 00:47:05.806]  Now, you're not going to believe it, because you don't love America.
[00:47:05.966 --> 00:47:10.767]  You love feeling good about yourself and thinking you know it all, when you don't know anything!
[00:47:10.787 --> 00:47:12.788]  Grr!
[00:47:16.664 --> 00:47:17.164]  All right, here.
[00:47:18.184 --> 00:47:18.904]  Who's up first?
[00:47:19.304 --> 00:47:21.005]  Charles in Canada, you're on the air.
[00:47:22.205 --> 00:47:22.825]  Hey, Alex.
[00:47:23.225 --> 00:47:24.385]  How's everything?
[00:47:24.405 --> 00:47:27.146]  It's not good, you know.
[00:47:27.186 --> 00:47:28.126]  It's really cool up here.
[00:47:28.146 --> 00:47:30.146]  Alex, everything you said was true.
[00:47:30.166 --> 00:47:32.567]  I didn't believe it until I was arrested.
[00:47:32.627 --> 00:47:34.287]  Our government is insane.
[00:47:34.327 --> 00:47:35.767]  They're out of control.
[00:47:36.768 --> 00:47:41.008]  And I'm a filmmaker myself, and I'm going to make a film about this.
[00:47:42.068 --> 00:47:44.789]  Two weeks ago, I was in a club, and
[00:47:48.646 --> 00:48:04.069]  Sir, if you're late to class one time in Austin, they put you on juvenile detention, your life's over, okay?
[00:48:04.589 --> 00:48:06.170]  I mean, it's all over.
[00:48:06.590 --> 00:48:09.870]  It's all they're banning homeschooling, injecting the kids with poison.
[00:48:10.190 --> 00:48:12.931]  The average idiot administering it doesn't even know what they're part of.
[00:48:13.965 --> 00:48:24.746]  Well, the lawyer that I consulted with said that... They'll just tell you to pay them 20,000 loonies, or your dollar, and then they'll just plea bargain you and hand you over.
[00:48:25.618 --> 00:48:29.921]  Well, right now our legal aid system is terrible.
[00:48:30.682 --> 00:48:33.384]  The legal aid is there to feed you into the meat grinder.
[00:48:33.704 --> 00:48:37.607]  Just continue to demand a jury trial under Magna Carta 1215.
[00:48:37.927 --> 00:48:40.149]  You've got the same Bill of Rights we've got under Magna Carta.
[00:48:40.629 --> 00:48:44.092]  You just demand that all the way up, and they'll drop it, and you call that person in, and you show it.
[00:48:45.248 --> 00:48:49.710]  Listen, used to in the U.S., if you had to pull over and urinate driving out on the highway.
[00:48:49.730 --> 00:48:53.091]  I remember being a kid, we'd pull over, you know, go on some road trip and go behind the bushes.
[00:48:53.531 --> 00:48:58.093]  They take you to jail and charge you with sexual crimes for that now.
[00:48:58.694 --> 00:48:59.054]  Okay?
[00:48:59.234 --> 00:49:05.296]  It's all about getting you on welfare, getting you in prison, or getting you in the psychiatric system.
[00:49:05.796 --> 00:49:06.137]  Okay?
[00:49:06.617 --> 00:49:08.237]  This is all scientifically run.
[00:49:08.277 --> 00:49:09.318]  We have their textbooks.
[00:49:10.058 --> 00:49:14.340]  A criminal class of psychopaths and their minions run society.
[00:49:16.630 --> 00:49:18.111]  Let's go ahead and take another call here.
[00:49:18.131 --> 00:49:20.772]  Let's talk to Mark in Atlanta, Georgia.
[00:49:21.192 --> 00:49:21.772]  You're on the air.
[00:49:21.832 --> 00:49:22.253]  Go ahead.
[00:49:23.513 --> 00:49:24.074]  Hey, Bo.
[00:49:24.274 --> 00:49:25.914]  You're everyone up there, as you know that.
[00:49:26.295 --> 00:49:35.879]  Yeah, I thought you'd share with me that these Google people, they're conditioned that they're the big city because they don't know better.
[00:49:35.939 --> 00:49:36.939]  They don't understand...
[00:49:43.601 --> 00:49:45.903]  Unfortunately, call me back when you've got a better phone line.
[00:49:45.923 --> 00:49:46.984]  We'll put you to the head of the line.
[00:49:48.466 --> 00:49:53.630]  Guys like that fellow that first called, well, wait, there were hijackers on planes.
[00:49:53.890 --> 00:49:55.892]  Let's just talk about that one area.
[00:49:57.954 --> 00:50:00.956]  And he'll never look into the AP report and they were trained at U.S.
[00:50:00.976 --> 00:50:04.920]  military bases or the embassy heads or FBI saying the government was behind it.
[00:50:05.501 --> 00:50:11.786]  They'll only just keep going, Hey, they were on video walking on the planer.
[00:50:13.007 --> 00:50:16.851]  And I saw Forrest Gump shake hands with Kennedy in that movie.
[00:50:19.333 --> 00:50:26.358]  I mean, we go... And they don't understand that they're merging the Democratic and Republican parties.
[00:50:26.378 --> 00:50:27.439]  There's no difference.
[00:50:28.240 --> 00:50:31.843]  McCain versus Hillary and Obama, there's no difference.
[00:50:32.268 --> 00:50:35.550]  Open border, gun grabbing, trash, every single one of them.
[00:50:37.011 --> 00:50:38.552]  Let's talk to Derek in Oklahoma.
[00:50:38.572 --> 00:50:39.512]  Derek, you're on the air.
[00:50:40.493 --> 00:50:42.394]  Hey, what's up?
[00:50:42.854 --> 00:50:45.696]  I'm 16, and I was wondering if you saw the Ed Geist movie.
[00:50:46.597 --> 00:50:47.057]  What movie?
[00:50:47.657 --> 00:50:48.598]  The Ed Geist movie.
[00:50:49.558 --> 00:50:50.279]  No, I haven't seen it.
[00:50:50.299 --> 00:50:50.819]  What is it about?
[00:50:50.839 --> 00:50:52.760]  EdGeistMovie.com.
[00:50:53.401 --> 00:50:55.282]  Oh, Zeitgeist, yeah.
[00:50:55.442 --> 00:50:56.883]  I couldn't understand your pronunciation of it.
[00:50:57.143 --> 00:50:58.644]  Yeah, I've seen the film.
[00:50:58.684 --> 00:51:00.565]  I don't agree with the first third of it, the second...
[00:51:01.428 --> 00:51:02.929]  Second, third, and third, third are good.
[00:51:03.670 --> 00:51:04.971]  Why didn't you agree with the first part?
[00:51:05.752 --> 00:51:14.740]  Because it's not true about Jesus just being a repetition of other, you know, pagan gods before it.
[00:51:15.461 --> 00:51:17.863]  I mean, there's major mistakes just in, you know, when...
[00:51:23.607 --> 00:51:29.914]  Well, I mean, I'm just telling you, sir, that I talked to the maker of Zeitgeist, and that's why they put out a new version of it.
[00:51:30.435 --> 00:51:32.617]  But, I mean, do you want to talk about that, or what do you want to discuss?
[00:51:32.637 --> 00:51:36.862]  Well, yeah, let's talk about it.
[00:51:37.879 --> 00:51:41.481]  Well, I mean, I've got to go to break, but what is there to discuss?
[00:51:41.681 --> 00:51:42.702]  Some movie on the Internet.
[00:51:43.122 --> 00:51:46.484]  Why don't you check out Endgame, Blueprint for Global Enslavement.
[00:51:46.524 --> 00:51:47.284]  That's what matters.
[00:51:47.644 --> 00:51:49.305]  We'll be right back, ladies and gentlemen.
[00:51:49.606 --> 00:51:50.766]  Stay with me, far and true.
[00:51:50.786 --> 00:51:51.787]  Hi, this is Ted Anderson.
[00:51:51.847 --> 00:51:55.008]  As you know, GCN is a huge supporter of Ron Paul and all he stands for.
[00:51:55.109 --> 00:52:03.333]  That's why, for a limited time, I have personally set aside commercial inventory along with advertisers the chance to show their personal support for Ron Paul while promoting their products.
[00:52:03.553 --> 00:52:10.357]  If you would like to voice your support for Ron Paul's march to the White House and have thought about advertising on GCN, give us a call at 877-996-4327.
[00:52:11.858 --> 00:52:20.562]  That's 877-996-4327 or go to GCNlive.com today and click on the Support Ron Paul link on our homepage.
[00:52:22.063 --> 00:52:24.545]  Are your Federal Reserve notes looking for a safe haven?
[00:52:25.005 --> 00:52:26.906]  Mine found it in precious metals.
[00:52:27.626 --> 00:52:30.788]  Not paper promises, but actual gold in my possessions.
[00:52:31.388 --> 00:52:31.668]  Yes, there is.
[00:52:57.301 --> 00:53:03.305]  Grab yourselves in and hold on.
[00:53:04.285 --> 00:53:05.626]  He stands for truth.
[00:53:07.047 --> 00:53:08.908]  He stands for justice.
[00:53:10.269 --> 00:53:11.870]  He stands for what's right.
[00:53:12.711 --> 00:53:15.072]  This is the Alex Jones Show.
[00:53:16.013 --> 00:53:18.815]  Call Alex now, toll free at 877-590-5525.
[00:53:18.855 --> 00:53:21.517]  Now live from Austin, Texas.
[00:53:27.663 --> 00:53:32.944]  All right, Russia's threatening to attack us.
[00:53:35.225 --> 00:53:38.746]  By us, the people who live in this country have been captured by the global crime syndicate.
[00:53:39.106 --> 00:53:43.387]  We're being used, drug around, we're milk cows that feed their world government.
[00:53:44.667 --> 00:53:46.708]  They're merging with U.S., Canada, and Mexico.
[00:53:47.964 --> 00:53:49.545]  Openly announcing mainstream news.
[00:53:49.625 --> 00:53:54.128]  Our military will, quote, help each other deal with disturbances.
[00:53:54.189 --> 00:53:54.609]  Right here.
[00:53:54.629 --> 00:53:56.470]  We, of course, heard this from us years ago.
[00:53:56.510 --> 00:53:59.412]  We have the documents, but now they're announcing it to the cattle.
[00:54:00.493 --> 00:54:01.594]  Bunch of financial news.
[00:54:01.994 --> 00:54:03.235]  I know we've got loaded phone lines.
[00:54:03.255 --> 00:54:09.019]  They're always loaded by the middle of the show, but they're loaded from the start of the show and have stayed loaded without me really even plugging the numbers.
[00:54:09.039 --> 00:54:10.260]  I know folks are fired to talk.
[00:54:10.580 --> 00:54:13.802]  Look, I blew up at a guy earlier because he brought up 9-11 men and inside job.
[00:54:14.503 --> 00:54:15.884]  And I get frustrated because...
[00:54:16.994 --> 00:54:17.715]  They were protected.
[00:54:17.815 --> 00:54:18.755]  They were protected.
[00:54:47.941 --> 00:54:57.604]  Then I study other actions where the U.S., the Russians, the Chinese, Cuba, I mean, governments for thousands of years have staged attacks and blamed it on their enemies.
[00:54:58.144 --> 00:55:06.107]  There's examples 600 years ago of different, you know, war chiefs, shoguns in Japan doing this.
[00:55:07.007 --> 00:55:08.087]  Framing people.
[00:55:09.208 --> 00:55:11.908]  You want your population to go off and have a war with their neighbors?
[00:55:12.248 --> 00:55:17.110]  You've got to burn something down and then, you know, club an enemy over the head and claim you captured them there.
[00:55:20.851 --> 00:55:23.973]  But there's hundreds of examples where our government did it.
[00:55:24.353 --> 00:55:31.398]  Then we get a secret document declassified in 2000, Operation Northwoods, ABC News, Baltimore Sun, AP.
[00:55:31.839 --> 00:55:32.719]  They all cover it.
[00:55:33.100 --> 00:55:33.480]  U.S.
[00:55:33.520 --> 00:55:35.201]  government plan to terrorize U.S.
[00:55:35.241 --> 00:55:35.581]  cities.
[00:55:36.042 --> 00:55:38.563]  Blame it on Cuba, Soviet Union, start World War III.
[00:55:39.624 --> 00:55:41.245]  Then I talked to the admirals.
[00:55:41.365 --> 00:55:42.506]  I talked to the colonels.
[00:55:42.626 --> 00:55:43.727]  I talked to the generals.
[00:55:43.807 --> 00:55:45.148]  I talked to the JAG officers.
[00:55:45.568 --> 00:55:49.371]  I talked to the Army special ops people about all the staged events they did.
[00:55:50.658 --> 00:55:52.900]  Then I learned about the USS Liberty, where the U.S.
[00:55:52.940 --> 00:55:57.603]  and Israel teamed up to attack one of our ships, to cut it off radio control, sink it.
[00:55:58.144 --> 00:55:59.425]  Most of our military didn't know.
[00:56:00.426 --> 00:56:04.289]  To blame it on Egypt and the Soviets to try to start World War III again in 1967.
[00:56:04.969 --> 00:56:07.091]  By the grace of God, it's the most decorated ship in U.S.
[00:56:07.131 --> 00:56:07.451]  history.
[00:56:07.911 --> 00:56:10.013]  They handed out multiple Congressional Medals of Honors.
[00:56:11.394 --> 00:56:16.518]  The ship did not sink under torpedo attack, descent mysteries, mirage attacks.
[00:56:17.634 --> 00:56:26.201]  We get called conspiracy theorists when I'm interviewing the former chairman of the Joint Chiefs of Staff, when I'm interviewing the captain before he died, when I'm interviewing all the medic, everybody.
[00:56:27.542 --> 00:56:37.010]  Oh, three months ago, Chicago Tribune comes out, NSA declassifies it, National Security Agency, Israel declassifies it, admits, okay, we did it, it was staged.
[00:56:40.994 --> 00:56:43.115]  Did you know that's now been declassified?
[00:56:43.856 --> 00:56:44.737]  The debate's over!
[00:56:46.400 --> 00:56:53.102]  NSA transcripts of Israel, the pilots refusing to attack the ship, saying they're flying a double-sized wartime American flag.
[00:56:53.362 --> 00:56:57.084]  They're 13 miles off our coast, international waters, off the Sinai.
[00:56:57.844 --> 00:57:10.488]  The pilot, the head pilot of the first squadron, the Descent Mysteries, and they sit in the mirages, refused to attack, and they threatened him and say, Attack that American ship now!
[00:57:13.487 --> 00:57:16.648]  And they blow up the radio relay tower, shoot down the wires.
[00:57:16.688 --> 00:57:18.808]  The guys get out there while it's burning, stringing again.
[00:57:19.249 --> 00:57:22.709]  They get a call off to the main fleet a few hundred miles away in the med.
[00:57:23.630 --> 00:57:24.770]  They say, help us, help us.
[00:57:25.530 --> 00:57:27.351]  Admiral Guy says, launch, launch.
[00:57:27.371 --> 00:57:28.971]  They launch jets to go attack.
[00:57:30.251 --> 00:57:31.792]  The president comes on the line.
[00:57:31.852 --> 00:57:33.172]  I've interviewed the admirals.
[00:57:33.392 --> 00:57:36.173]  This is in the conning tower on the aircraft carriers.
[00:57:36.713 --> 00:57:38.954]  The president comes on and says, countermand.
[00:57:39.294 --> 00:57:40.494]  That ship's going to the bottom.
[00:57:44.710 --> 00:57:46.550]  And they followed orders and they turned those planes around.
[00:57:46.810 --> 00:57:47.511]  And then it went on.
[00:57:47.631 --> 00:57:49.791]  Gunboats, attacks, everything.
[00:57:49.991 --> 00:57:51.231]  And they couldn't sink that ship.
[00:57:51.472 --> 00:57:53.732]  Huge 35-foot holes from torpedoes.
[00:57:54.092 --> 00:57:54.492]  Burning.
[00:57:54.532 --> 00:57:57.293]  The captain had his intestines tied in at the bridge.
[00:57:57.313 --> 00:57:59.073]  You want to see the photos of it?
[00:58:00.133 --> 00:58:01.634]  After the fact, huge holes everywhere.
[00:58:01.714 --> 00:58:02.554]  Fire everywhere.
[00:58:03.154 --> 00:58:04.074]  Just incredible.
[00:58:04.674 --> 00:58:06.075]  But they locked down the bulkheads.
[00:58:06.115 --> 00:58:07.175]  They followed procedure.
[00:58:07.195 --> 00:58:08.495]  They were unable to sink the ship.
[00:58:09.255 --> 00:58:11.296]  It's declassified now!
[00:58:14.147 --> 00:58:21.990]  You see, Tonkin, they had claimed the ships had been attacked by the North Vietnamese, and the tapes of the president, McNamara, from the ranch are now released.
[00:58:22.350 --> 00:58:26.071]  Him talking to McNamara from the ranch up to the Pentagon.
[00:58:26.632 --> 00:58:32.234]  And McNamara has already staged it and is telling them how they staged it, and now you've got to follow along, showing how they just handle presidents.
[00:58:33.354 --> 00:58:35.375]  And they're on there telling them, this has been released.
[00:58:35.815 --> 00:58:39.476]  We're going to go say that they did attack our ships, but they didn't attack the ships.
[00:58:40.557 --> 00:58:40.837]  Okay?
[00:58:41.377 --> 00:58:43.438]  So I guess it didn't work well enough.
[00:58:44.082 --> 00:58:44.522]  That time.
[00:58:47.124 --> 00:58:48.344]  By the way, it was McNamara.
[00:58:48.364 --> 00:58:52.306]  I mean, I've interviewed the admirals who were there getting the call.
[00:58:52.886 --> 00:58:57.909]  McNamara first comes on and tells them don't send the planes, and then they refuse McNamara's order.
[00:58:58.689 --> 00:59:00.971]  And then the president calls them.
[00:59:05.053 --> 00:59:05.333]  Okay?
[00:59:06.593 --> 00:59:06.834]  Listen.
[00:59:07.934 --> 00:59:13.537]  It is a set piece of infantry battles going back 4,000 years to send out a small group
[00:59:14.662 --> 00:59:17.304]  To lure the enemy in, knowing that group's going to be wiped out.
[00:59:17.664 --> 00:59:20.587]  And once you have that attitude, it's all over.
[00:59:24.310 --> 00:59:26.151]  And that's the same attitude on 9-11.
[00:59:26.211 --> 00:59:37.000]  Once you have the attitude of, well, it's just war, we've got to have 3,000 die, just like Dick Cheney wrote in the PNAC documents, we've got to have a big terror attack to mobilize our people to set up this world government.
[00:59:38.681 --> 00:59:41.003]  Our people aren't going to accept invading all these nations.
[00:59:44.213 --> 00:59:45.914]  Look, I'm running out of time here.
[00:59:45.955 --> 00:59:48.156]  I haven't even gotten but to one set of my news here.
[00:59:48.797 --> 00:59:57.463]  And I know we've got Russell holding the longest, then Jesse, then Dwayne, Mark, John, Lee, AJ.
[00:59:57.503 --> 00:59:58.364]  There are just so many.
[00:59:58.764 --> 00:59:59.605]  So here's what I'm going to do.
[01:00:00.025 --> 01:00:01.186]  I'm not going to air the Willie Nelson now.
[01:00:01.206 --> 01:00:04.929]  If you want to watch the boiled-down hour-plus interview down to ten minutes, it's on YouTube.
[01:00:05.149 --> 01:00:06.390]  It's up on PrisonPlanet.com.
[01:00:06.410 --> 01:00:07.951]  This is a new interview, not the one last week.
[01:00:08.191 --> 01:00:10.092]  We had Willie back on Monday for an hour and ten minutes.
[01:00:10.773 --> 01:00:13.455]  And I haven't re-aired that yet, so I wanted to air more of it.
[01:00:15.766 --> 01:00:17.107]  I'm not going to have time for that now.
[01:00:17.347 --> 01:00:19.187]  I'm going to cover the Wall Street situation.
[01:00:19.207 --> 01:00:21.068]  I'm going to cover the foreign troops situation.
[01:00:21.108 --> 01:00:28.090]  I'm going to cover the Moscow threatens force over Kosovo situation after break.
[01:00:28.110 --> 01:00:29.670]  I guess I don't have time to take one now, do I?
[01:00:30.110 --> 01:00:30.370]  I do?
[01:00:30.710 --> 01:00:31.791]  Who's been holding longest here?
[01:00:31.831 --> 01:00:33.251]  Actually, it's Jesse in California.
[01:00:33.591 --> 01:00:34.391]  Jesse, you're on the air.
[01:00:34.431 --> 01:00:34.791]  Go ahead.
[01:00:35.692 --> 01:00:36.072]  Hey, Alex.
[01:00:36.452 --> 01:00:40.733]  I'm a research psychologist and educator in the University of California.
[01:00:41.557 --> 01:00:48.042]  And I'd like to talk about the first caller you had, the guy that called in, you know, just a complete zombie.
[01:00:48.862 --> 01:00:55.887]  I'd like to talk about the psychology of waking people up and why people don't wake up.
[01:00:55.967 --> 01:00:56.908]  Cognitive dissonance.
[01:00:58.088 --> 01:01:05.634]  Well, I mean, there's an absolute ton of psychology that underlies this whole phenomenon.
[01:01:06.294 --> 01:01:08.916]  And I've kind of come to the conclusion that
[01:01:09.514 --> 01:01:24.906]  It's almost pointless to try and take on the New World Order with an information war because the deck is so stacked against the individual people from coming out of this cult-like brainwashing that's been going on.
[01:01:26.167 --> 01:01:30.611]  Well, I mean, I hear you, but people are waking up in record numbers and they're...
[01:01:31.169 --> 01:01:31.810]  Speaking out.
[01:01:31.870 --> 01:01:40.355]  But yeah, on 9-11 Truth, they'll point out what some kooky 9-11 group's saying and use it for government ops, but they'll never go look at all the real info.
[01:01:40.615 --> 01:01:47.340]  Like, why was the CIA running drills of the exact same targets at the exact same time being attacked the exact same day?
[01:01:49.306 --> 01:01:54.454]  The more research that I do, the more frightened I become of the situation.
[01:01:54.514 --> 01:01:55.916]  I know, it's incredible.
[01:01:55.936 --> 01:02:02.084]  If you look at the Military Commissions Act and couple that with the Defense Authorization Act of 2007... And PDD 51.
[01:02:02.665 --> 01:02:02.945]  Yeah.
[01:02:03.626 --> 01:02:05.008]  The basic implication is that...
[01:02:05.971 --> 01:02:12.315]  We technically, the discussion that all of us are having right now is an act of treason and terrorism.
[01:02:12.756 --> 01:02:18.239]  Well, what have you heard Michael Weiner, beatnik, 60s king, pimp, daddy, savage say?
[01:02:18.760 --> 01:02:21.782]  He says anybody who criticizes the government in time of war should be arrested.
[01:02:22.062 --> 01:02:23.583]  They want to bring back sedition acts.
[01:02:23.903 --> 01:02:25.604]  They want to arrest citizens en masse.
[01:02:26.165 --> 01:02:28.406]  I have people email me every day saying, yes, there are camps.
[01:02:28.466 --> 01:02:29.527]  I can't wait to kill you.
[01:02:29.787 --> 01:02:31.268]  I'm going to torture you in the camps.
[01:02:32.229 --> 01:02:35.511]  I mean, even the San Francisco Chronicle admits they've built the camps now.
[01:02:36.231 --> 01:02:37.813]  Listen, I hear you and I appreciate your call.
[01:02:37.833 --> 01:02:38.393]  Great call.
[01:02:38.633 --> 01:02:40.595]  More calls straight ahead on the other side.
[01:02:40.795 --> 01:02:43.537]  I'm going to blast through them and then tons of incredible news.
[01:02:43.817 --> 01:02:44.378]  Stay with us!
[01:02:44.518 --> 01:02:45.158]  It is a big idea.
[01:02:45.238 --> 01:02:45.819]  A new world order.
[01:02:45.899 --> 01:02:50.883]  In the near future, Earth is dominated by powerful world governments.
[01:03:01.804 --> 01:03:04.006]  It's known as the Bilderberg.
[01:03:04.606 --> 01:03:06.708]  Could their objective be world domination?
[01:03:07.408 --> 01:03:09.830]  For thousands of years, their dark order grew.
[01:03:10.570 --> 01:03:17.955]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[01:03:20.937 --> 01:03:25.901]  For the first time in history, the elite's plan for world government is blown wide open.
[01:03:26.381 --> 01:03:29.823]  You will learn the secret that drives the entire New World Order agenda.
[01:03:30.244 --> 01:03:32.745]  Bill Vargas makes great progress for the World Guard.
[01:03:32.805 --> 01:03:33.966]  Most people have no idea.
[01:03:33.986 --> 01:03:34.746]  They're not after money.
[01:03:34.766 --> 01:03:35.827]  They have all the money they need.
[01:03:36.047 --> 01:03:36.767]  They're after power.
[01:03:37.008 --> 01:03:38.148]  That's what they have to use it for.
[01:03:38.168 --> 01:03:46.353]  Order Endgame on DVD at prisonplanet.com or infowars.com or watch it online right now at prisonplanet.tv.
[01:03:46.453 --> 01:03:47.274]  Endgame.
[01:03:47.614 --> 01:03:49.635]  We prep for global enslavement.
[01:03:49.675 --> 01:03:50.716]  You have been warned.
[01:03:51.574 --> 01:03:52.035]  Hi, neighbor.
[01:03:52.235 --> 01:03:54.137]  This is Steve Shank, Fearless Task Force.
[01:03:54.697 --> 01:03:57.300]  Life is a gamble, but you can stack the deck.
[01:03:58.241 --> 01:04:07.451]  If you knew what I know about all the problems food will protect you from, you'd start immediately to put every effort and dollar you can get into the biggest supply of food possible.
[01:04:08.166 --> 01:04:22.349]  When the dollar and economy crash, when the imported and genetically poisoned food is all that's left, when the quarantine and bird flu hit, our only protection and only chance to be fearless is having control of our own supply of food and enough of it.
[01:04:22.629 --> 01:04:30.310]  But if you knew what we haven't yet discovered, you wouldn't waste time listening to the rest of this announcement before charging out and getting a serious food supply.
[01:04:30.830 --> 01:04:31.370]  Decide.
[01:04:31.810 --> 01:04:33.671]  It's food now or probably never.
[01:04:34.051 --> 01:04:35.311]  But can you afford to be wrong?
[01:04:36.012 --> 01:04:36.713]  Decide now.
[01:04:37.194 --> 01:04:37.995]  Place your bet.
[01:04:38.776 --> 01:04:40.239]  Can you afford to be wrong?
[01:04:40.619 --> 01:04:41.901]  Call 800-409-5633 on the web efoodsdirect.com.
[01:04:41.921 --> 01:04:42.082]  Call 800-409-5633.
[01:04:52.328 --> 01:04:55.211]  Hi, John Huebner from Midas Resources.
[01:04:55.471 --> 01:04:58.074]  Are you tired of watching your hard-earned assets dwindle away?
[01:04:58.394 --> 01:05:06.702]  As government spending is out of hand and the Federal Reserve is creating in excess of $20 billion a week, are you tired of stockbrokers gambling away your hard-earned money?
[01:05:07.002 --> 01:05:09.824]  Is this market a setup for a crash greater than 1987?
[01:05:10.665 --> 01:05:13.888]  Too many of today's policies resemble those that led to the collapse of 1929.
[01:05:15.209 --> 01:05:16.771]  How much are you willing to lose?
[01:05:17.171 --> 01:05:18.092]  Take action now.
[01:05:18.232 --> 01:05:22.133]  Call me at 1-800-686-2237, extension 129.
[01:05:23.054 --> 01:05:26.815]  I believe that we are facing a financial catastrophe of biblical proportion.
[01:05:27.016 --> 01:05:30.237]  Over recent decades, numerous economic systems have failed.
[01:05:30.357 --> 01:05:36.780]  Current Federal Reserve policy and uncontrolled government spending have set the stage for the United States to be the next target.
[01:05:36.920 --> 01:05:37.960]  1-800-686-2237 extension 129
[01:05:52.447 --> 01:06:05.152]  Now, from the makers of Loose Change, the most downvoted film in Internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[01:06:05.592 --> 01:06:12.315]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions.
[01:06:12.695 --> 01:06:16.257]  And the true perpetrators of this horrendous crime are brought to justice.
[01:06:16.637 --> 01:06:19.819]  Loose Change Final Cut is the ultimate 9-11 expose.
[01:06:20.039 --> 01:06:21.759]  From hijackers being trained at U.S.
[01:06:21.819 --> 01:06:27.562]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[01:06:27.942 --> 01:06:33.145]  Secure your copy of Loose Change Final Cut today at Infowars.com or PrisonPlanet.com.
[01:06:33.345 --> 01:06:41.429]  While you're visiting the online video store, be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism,
[01:06:41.949 --> 01:06:43.171]  And hundreds of other titles.
[01:06:43.571 --> 01:06:45.834]  We're in a no-holds-barred information war.
[01:06:46.215 --> 01:06:51.562]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[01:06:55.267 --> 01:07:00.033]  You're listening to GCN, the Genesis Communications Radio Network.
[01:07:06.417 --> 01:07:18.306]  Alright, we're back live, and I know we've got callers that have been holding, like Russell, as long as an hour, and John, your calls are up next, but Mark in Austin says he disagrees, and so he'll go to the head of the line.
[01:07:18.326 --> 01:07:21.649]  He's probably going to tell me Hillary is conservative or something.
[01:07:22.369 --> 01:07:23.670]  Go ahead, Mark, you're on the air.
[01:07:24.531 --> 01:07:30.816]  Yes, Alex, the spiritual or mental cause of this country going down is
[01:07:31.568 --> 01:07:40.574]  Is that all the churches teach that the human appearing of the Holy Ghost, that is, Mary Baker Eddy and Christian science, are from the devil.
[01:07:40.594 --> 01:07:44.177]  Well, look, sir, you don't really disagree with me.
