[00:00:00.189 --> 00:00:00.609]  We're good.
[01:23:27.747 --> 01:23:30.349]  And so I think that's why the Clinton administration failed.
[01:23:30.449 --> 01:23:32.751]  Well, I mean, for those that don't know, I mean, this is mainstream news.
[01:23:32.771 --> 01:23:37.774]  For people listening who don't believe this went on, it's a huge program, and I know it was cut back in the mid-90s.
[01:23:38.255 --> 01:23:39.616]  I mean, what were they doing?
[01:23:39.636 --> 01:23:43.118]  Like, hooking you up to computer screens, virtual reality, different programs.
[01:23:43.158 --> 01:23:45.380]  Were they using drugs in the program you were in?
[01:23:46.751 --> 01:23:47.592]  There was no drugs.
[01:23:47.672 --> 01:23:50.934]  It was actually all mind control, and we talk about crossover matching.
[01:23:50.954 --> 01:23:57.679]  That's where you actually monitor the heart rate, and you monitor the body movements, and you go through repetitive motion.
[01:23:58.099 --> 01:24:05.004]  If, for lack of better words, it's like synchronized dancing, only in synchronized fighting and killing at that point.
[01:24:05.384 --> 01:24:15.892]  And so, once you implement a person committing a crime or committing a death at that point, which is a huge threshold, probably the biggest indoctrination in the
[01:24:16.343 --> 01:24:19.846]  At that time in that program was the ability to actually kill somebody.
[01:24:20.466 --> 01:24:40.641]  People don't realize psychologically and morally and soul... Most people have a built in, even like large elephants fighting, bull males, it's in all mammals, they hold back a little because it would be bad for the species to be always killing each other and then with predator species
[01:24:41.181 --> 01:24:45.263]  Especially with your own species, even sharks tend to have a disconnect with attacking each other.
[01:24:45.503 --> 01:24:55.427]  To go over that point and kill your own species, it's not that you're a wimp, your brain has a governor and the natural born killers don't have that governor.
[01:24:55.447 --> 01:25:04.011]  I'm not even saying they're a psychopath, but people who get in a fight who immediately, like anybody, even a scrawny guy walking down the street, if they totally unleashed on you, would kill you pretty quick.
[01:25:04.611 --> 01:25:05.972]  Whereas most people hold back.
[01:25:06.012 --> 01:25:06.712]  Is that what you're saying?
[01:25:07.272 --> 01:25:07.792]  That's true.
[01:25:08.132 --> 01:25:11.854]  And once you harness the mind, it's the most powerful weapon in the universe.
[01:25:12.294 --> 01:25:20.637]  And I know that you drive this home every day, is that there's definitely a war going on every day for everyone's minds.
[01:25:21.037 --> 01:25:28.980]  And once you can actually implement true freedom, which is control over your mind to make decisions and process information, then you're just a slave.
[01:25:29.000 --> 01:25:30.381]  You're just a slave to the system.
[01:25:31.579 --> 01:25:36.361]  You might as well just wear earplugs everywhere you go, and blinders, because you will be controlled.
[01:25:36.602 --> 01:25:36.942]  That's it.
[01:25:36.982 --> 01:25:38.142]  I appreciate your call.
[01:25:38.282 --> 01:25:40.564]  I always say, folks, don't let your children watch TV.
[01:25:40.964 --> 01:25:42.685]  You better indoctrinate them, or the government.
[01:25:42.785 --> 01:25:44.746]  People say, well, I'm not going to indoctrinate my children.
[01:25:45.006 --> 01:25:46.547]  Well, if you don't, somebody else is.
[01:25:46.847 --> 01:25:52.750]  If you don't program that brain like you're supposed to, somebody else... And you've got to program it to recognize programming.
[01:25:53.250 --> 01:25:56.452]  And yeah, that's why I don't watch TV, because it's so upsetting.
[01:25:56.672 --> 01:25:58.212]  The programming is so angering.
[01:25:58.252 --> 01:25:59.593]  It has the opposite effect with me.
[01:25:59.913 --> 01:26:01.194]  Alan, can you watch television?
[01:26:01.534 --> 01:26:04.018]  No, I can't watch it.
[01:26:04.139 --> 01:26:04.820]  I can't watch it.
[01:26:04.840 --> 01:26:06.402]  It's so obvious to me what they're doing.
[01:26:06.422 --> 01:26:07.685]  It doesn't matter what you turn on.
[01:26:07.705 --> 01:26:10.770]  It's very obvious immediately what they're doing, yeah.
[01:26:11.345 --> 01:26:13.825]  But I mean, does it agitate you like it does me?
[01:26:13.925 --> 01:26:15.106]  Or you just don't... It does.
[01:26:15.126 --> 01:26:17.566]  It does, especially when you haven't watched it for years.
[01:26:18.266 --> 01:26:23.247]  And you realize that they're actually gearing this towards, for now, an adult audience.
[01:26:23.267 --> 01:26:28.228]  And yet I would have to say I'd be a child if I accepted what they were telling me in that fashion.
[01:26:28.748 --> 01:26:31.529]  They're talking down to the public now as though they're children.
[01:26:32.329 --> 01:26:33.489]  But most of the public don't know.
[01:26:33.529 --> 01:26:35.969]  They watch television every day and haven't noticed the changes.
[01:26:35.989 --> 01:26:38.130]  They've been habitualized.
[01:26:38.630 --> 01:26:38.750]  Yeah.
[01:26:39.793 --> 01:26:42.714]  Alright, we've got another 30 minutes or so with Alan Watt.
[01:26:43.175 --> 01:26:45.216]  Get out his website on the other side, stay with us.
[01:26:45.556 --> 01:26:48.417]  We're going to continue our discussions during this break right now.
[01:26:48.437 --> 01:26:53.860]  If you're listening on the Infowars.com streams, you'll need to listen there during the overdrive to hear the show.
[01:26:53.880 --> 01:26:55.221]  We'll be right back with Alan Watt.
[01:27:00.343 --> 01:27:03.525]  Alan, boy, that guy was a great caller, wasn't he?
[01:27:03.545 --> 01:27:08.347]  Yeah, I understand that science, and I know the history of it, too, that most of the public don't know.
[01:27:09.133 --> 01:27:11.694]  Because most of the data was collected on groups.
[01:27:12.534 --> 01:27:19.456]  They tested all of this out on encounter groups and Rolfing and all the different names they gave the same kind of thing.
[01:27:19.476 --> 01:27:23.978]  That's where they were collecting all the data that they eventually could use on the public.
[01:27:25.233 --> 01:27:45.664]  People don't realize, when they do thousands of different separate research projects just to find out basic, simple things, the project itself looks basic, but then with that they have a certainty like mathematical data in ranges of mammalian, homo sapien, sapien behavior, and they take all those pieces and integrate them into programs where they can control us like a car.
[01:27:46.502 --> 01:28:15.591]  Yeah, the CIA literally were sponsoring all these great movements of the 60s, 70s, and 80s, and up to the present time, with primal screams and all this kind of stuff, and to get the public, the participants, to do the oddest things, be part of the team, fall back, be caught, you wouldn't hit the floor, and ended up having to do more drastic things, swimming about on dry land, as though there were fish, etc., using visualization, and all that data was being fed back to, basically, the CIA and the Pentagon.
[01:28:16.431 --> 01:28:16.971]  Yes, that's right.
[01:28:16.991 --> 01:28:17.932]  So it's ongoing all the time.
[01:28:17.952 --> 01:28:19.613]  Much of it happens in the public realm.
[01:28:19.633 --> 01:28:20.773]  We think it's private institutions that do it.
[01:28:37.515 --> 01:28:40.996]  Now, a lot of this stuff is also used on bureaucracies.
[01:28:41.136 --> 01:28:45.878]  They're sent off for these types of encounter groups and upgrading groups and so on and management.
[01:28:46.678 --> 01:28:56.861]  Oh yeah, I mean, I told the story last time you were on to my dad, you know, as a pretty high-level executive just in healthcare, and they send him to big meetings now where they just openly admit all this.
[01:28:57.597 --> 01:28:58.698]  Yes, that's correct.
[01:28:59.218 --> 01:28:59.739]  That's correct.
[01:29:00.079 --> 01:29:08.225]  And these bureaucrats come back, get placed back into government, and they're far more, they go along with anything without question after that.
[01:29:08.245 --> 01:29:10.767]  So their minds have been affected, yeah.
[01:29:11.854 --> 01:29:12.855]  Well, not my dad's.
[01:29:12.915 --> 01:29:14.937]  He just said it was amazing.
[01:29:15.197 --> 01:29:23.626]  But he said one of the big ones he went to in Austin with one of the top guys in the country, the guy said that the elite had done too good a job brain damaging and dumbing everybody down.
[01:29:23.986 --> 01:29:29.973]  And so now they were in a crisis because they couldn't find enough people to functionally carry out their operations.
[01:29:30.653 --> 01:29:31.754]  Yes, I could believe that.
[01:29:31.834 --> 01:29:33.016]  I could really believe that, yeah.
[01:29:33.976 --> 01:29:34.376]  I'm an idiot.
[01:29:52.668 --> 01:29:53.108]  That's true.
[01:29:53.509 --> 01:29:53.889]  That's true.
[01:29:53.969 --> 01:29:58.895]  And now they're going after them in big communities and just taking their children off them at once.
[01:29:59.175 --> 01:29:59.956]  Here we go, my friend.
[01:30:00.256 --> 01:30:01.478]  Oh, listen, I was rude to ask.
[01:30:01.738 --> 01:30:03.941]  You can stay 30 minutes or so next hour, right?
[01:30:04.321 --> 01:30:04.782]  Sure, yeah.
[01:30:05.222 --> 01:30:08.266]  OK, we need to call you back in three minutes, so make sure we have that number.
[01:30:08.526 --> 01:30:10.809]  John, I am that to the guy down here, please.
[01:30:10.889 --> 01:30:11.109]  OK?
[01:30:11.590 --> 01:30:11.830]  OK.
[01:30:12.190 --> 01:30:12.451]  Here we go.
[01:30:31.214 --> 01:30:32.675]  Stand tall!
[01:30:32.995 --> 01:30:47.158]  If you think I'll sit around...
[01:30:54.639 --> 01:30:57.661]  Ladies and gentlemen, you only live one life.
[01:30:59.301 --> 01:31:04.584]  If you're not in control of your mind, they are in control of your mind.
[01:31:05.044 --> 01:31:05.524]  Period.
[01:31:05.544 --> 01:31:14.088]  Alright, we're going to end the main transmission in about four minutes, and I apologize to other Genesis Scholars.
[01:31:14.469 --> 01:31:17.490]  If they call in right now on 512-646-5400, I will make sure they get in.
[01:31:22.634 --> 01:31:24.937]  In line, because they called in first.
[01:31:24.957 --> 01:31:26.539]  512-646-5400.
[01:31:27.060 --> 01:31:29.103]  Call in on that right now, and we'll get to you there.
[01:31:29.523 --> 01:31:33.428]  We're going to do 30 minutes, 40 minutes, maybe an hour in overdrive, as long as Alan Watt can give us.
[01:31:33.809 --> 01:31:38.095]  The only place to listen, though... And Alan, go ahead and take about a three minute break.
[01:31:38.155 --> 01:31:39.236]  We're going to call you right back now.
[01:31:40.060 --> 01:31:40.740]  I want to thank you.
[01:31:41.681 --> 01:31:47.024]  We're going to take a break and come back and start an Overdrive that's just on the internet at InfoWars.com.
[01:31:47.184 --> 01:31:49.746]  You've got to go to those audio streams and listen to Alan White.
[01:31:50.226 --> 01:31:53.448]  Or if you're a PrisonPlanet.tv member, you can
[01:31:57.267 --> 01:32:01.550]  You can watch online right now at PrisonPlanet.tv.
[01:32:01.890 --> 01:32:08.515]  That's PrisonPlanet.tv, and there's a 15-cent-a-day membership or listen for free at InfoWars.com.
[01:32:08.535 --> 01:32:13.198]  Before I end this global transmission on the main network, I want to thank the sponsors, affiliates, everybody.
[01:32:13.638 --> 01:32:20.843]  And some of those sponsors are InterFood, Aloe Ease, and eFoods Direct, and I want you to check out all their banners on InfoWars.com.
[01:32:21.403 --> 01:32:23.365]  eFoods Direct is just the best
[01:32:24.161 --> 01:32:26.742]  A storable foods company, 27 years in business.
[01:32:26.822 --> 01:32:28.844]  I don't know what's coming in the future, but I know it's serious.
[01:32:29.224 --> 01:32:30.745]  You've got to be self-sufficient.
[01:32:31.065 --> 01:32:32.466]  Food and Water is number one.
[01:32:33.266 --> 01:32:35.607]  They can cover you on all of that.
[01:32:35.928 --> 01:32:38.169]  Give eFoodsDirect a call at 1-800-409-5633, 1-800-409-5633, or eFoodsDirect.com.
[01:32:38.309 --> 01:32:41.851]  That's eFoodsDirect.com, with the big fat banners at the top of InfoWars.com, and PrisonPlanet.com.
[01:32:55.436 --> 01:33:04.360]  Also, there's Aloes, ladies and gentlemen, and that's from the big company that you can check out on a banner that's at InfoWars.com.
[01:33:04.460 --> 01:33:05.240]  New Vitality.
[01:33:05.260 --> 01:33:06.861]  Again, very proud to have these folks.
[01:33:06.981 --> 01:33:07.961]  Very well respected.
[01:33:08.341 --> 01:33:14.364]  They don't climb a bunch of magic cures or, you know, they don't sell plastic pyramids that will magically heal you and all this baloney.
[01:33:14.964 --> 01:33:20.808]  It's just good high quality herbs and vitamins and minerals that are known to have good health effects like aloes, colon, and body cleanse.
[01:33:20.828 --> 01:33:23.370]  It's going to really flush out your GI tract.
[01:33:23.430 --> 01:33:24.291]  Really good for you.
[01:33:24.631 --> 01:33:25.071]  Give them a call.
[01:33:25.091 --> 01:33:25.151]  1-800-569-4056.
[01:33:25.171 --> 01:33:25.231]  1-800-569-4056.
[01:33:25.251 --> 01:33:27.853]  And in closing, Interfood, the best green food out there bar none.
[01:33:27.893 --> 01:33:28.774]  Go to Infowars.com and you can
[01:33:39.881 --> 01:33:45.847]  Get 10% off by linking through there, off the Interhealth Botanicals on Infowars.com.
[01:33:46.247 --> 01:33:52.292]  Or tell them Alex Jones sends you to get their healthy coffee, their healthy cocoa, but mainly their green food, their super green food, 20 super foods.
[01:33:52.733 --> 01:33:53.614]  Total absorption 1-866-762-9238.
[01:33:53.634 --> 01:33:53.694]  1-866-762-9238.
[01:33:53.714 --> 01:33:54.234]  Or Interfood.com.
[01:33:54.254 --> 01:33:56.256]  Dull skelp, barley grass, wheat grass, coralina, spirulina.
[01:34:03.883 --> 01:34:04.823]  Interfood.com.
[01:34:05.424 --> 01:34:10.985]  The folks at Interfood, the folks at Aloe Ease, New Vitality, Eat Foods Direct, they make it all possible.
[01:34:11.005 --> 01:34:18.388]  I want to thank John Harmon doing a great job on the main Genesis show that now comes to a conclusion back tomorrow live 11 a.m.
[01:34:18.768 --> 01:34:19.368]  to 3 p.m.
[01:34:19.628 --> 01:34:22.689]  We go into overdrive with Alan Watt who's been coming up to stay with us.
[01:34:22.969 --> 01:34:24.850]  He's going to get into the occult beliefs
[01:34:25.410 --> 01:34:26.130]  Take care, Jones.
[01:34:26.150 --> 01:34:27.211]  We'll see you tomorrow.
[01:34:27.271 --> 01:34:27.931]  Good job, bro.
[01:34:27.951 --> 01:34:28.131]  See ya.
[01:34:28.151 --> 01:34:28.692]  Thank you, sir.
[01:34:49.463 --> 01:34:50.704]  Our beloved Republic is on her knees.
[01:34:50.724 --> 01:34:51.384]  Stand by for transmission!
[01:34:51.404 --> 01:34:54.886]  The forces of globalism are destroying national sovereignty worldwide.
[01:34:55.046 --> 01:34:56.867]  But in Liberty's darkest hour, there is hope.
[01:34:57.347 --> 01:35:00.228]  For the first time in modern history, the people are beginning to wake up.
[01:35:00.548 --> 01:35:06.011]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[01:35:06.271 --> 01:35:10.193]  We have a short time frame to fully awaken and energize the people to meet this threat.
[01:35:10.513 --> 01:35:15.436]  In the Infowar, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[01:35:15.716 --> 01:35:18.478]  PrisonPlanet.tv is a vault of forbidden information.
[01:35:18.778 --> 01:35:24.001]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer.
[01:35:33.151 --> 01:35:33.531]  We're good to go.
[01:35:54.488 --> 01:35:56.969]  Ah, here comes Alan Watt to the rescue.
[01:35:57.530 --> 01:36:00.532]  Really appreciate him agreeing to stay with us into this hour.
[01:36:00.692 --> 01:36:01.572]  Very honored to have him.
[01:36:01.892 --> 01:36:03.674]  I want to continue to go with your calls.
[01:36:03.794 --> 01:36:06.495]  David, Joe, George.
[01:36:07.196 --> 01:36:11.398]  Everybody else is patiently holding and we're going to take your calls in rapid succession.
[01:36:12.079 --> 01:36:13.240]  Alan brings up so many points.
[01:36:13.280 --> 01:36:14.480]  I want to back up everything he's saying.
[01:36:14.520 --> 01:36:15.381]  I try to not interrupt.
[01:36:15.401 --> 01:36:16.642]  He's just such a great guy.
[01:36:17.654 --> 01:36:21.636]  He'll give you his websites, books and videos before he leaves us, and it's up to Alan.
[01:36:21.676 --> 01:36:24.717]  We can go 20 minutes, 30 minutes, 40 minutes, whatever he'd like.
[01:36:24.897 --> 01:36:25.978]  We'll just play it by ear.
[01:36:26.878 --> 01:36:34.802]  But, Alan Watt, getting into their actual beliefs, what they really believe, not all the layers of bull or things they use to balkanize us.
[01:36:35.062 --> 01:36:38.504]  What are the globalists, the global controllers, what would you call them?
[01:36:38.804 --> 01:36:39.985]  What do they really believe?
[01:36:40.385 --> 01:36:41.445]  What makes them tick?
[01:36:41.465 --> 01:36:42.186]  You've got the floor.
[01:36:43.106 --> 01:36:45.027]  Well, they truly believe their ancestry
[01:36:46.132 --> 01:36:52.118]  Which is different only in the fact that they've had their partners chosen for them down through history.
[01:36:53.680 --> 01:36:57.284]  So money and power has always married money and power at the top.
[01:36:57.825 --> 01:37:01.829]  Love, in fact, between man and wife doesn't enter into their philosophy at all.
[01:37:02.870 --> 01:37:04.572]  And it's simply for the offspring.
[01:37:05.297 --> 01:37:20.502]  And they claim they go back for thousands of years when some great leap forward occurred, some great evolutionary process occurred, and they are the highest or most evolved species on the planet.
[01:37:20.942 --> 01:37:25.824]  And they do look upon those beneath them as literally a separate species.
[01:37:26.906 --> 01:37:44.146]  Again, in the writings of Sir Charles Galton, that really took up the champion, the glove for Darwin, and Darwin himself being a champion of this old elite crew, who was also interbred for five or six generations with one other family,
[01:37:45.287 --> 01:37:57.714]  They all said the same thing, that they'd have to eventually either eradicate the lesser species, because if they were allowed to breed up, they would overthrow those who brought order to the world.
[01:37:58.535 --> 01:38:05.058]  And they didn't believe that you could improve those at the bottom by breeding them up with better stock.
[01:38:05.559 --> 01:38:09.281]  They believed that by judging from animals, for instance, they used animals.
[01:38:09.341 --> 01:38:09.681]  In fact,
[01:38:10.427 --> 01:38:16.899]  Even Charles Davenport with the Carnegie Institute in 1904 when they opened up Cold Spring Harbor for this project.
[01:38:17.700 --> 01:38:27.505]  They brought in the American Breeders Association and they took all the data from breeding cattle and livestock to see if it could be applied to humans.
[01:38:27.625 --> 01:38:40.652]  Well that's why Hitler actually made the head of the SS, Heinrich Himmler, because he was also a cousin of the king, but more importantly he was a chicken geneticist who was into breeding chickens.
[01:38:40.833 --> 01:38:41.033]  Yes.
[01:38:41.293 --> 01:38:43.554]  And they cited, oh he breeds chickens, he's good.
[01:38:44.435 --> 01:38:46.055]  Yes, but they found they couldn't
[01:38:48.542 --> 01:38:58.186]  And the children, for instance, of even those who were bred up, would still contain what they called recessive genes, and they'd have throwbacks that would be problems down through the ages.
[01:38:58.566 --> 01:39:05.428]  So the only way they could imagine doing this was to create a new type of servant class while they were eradicating the old.
[01:39:05.889 --> 01:39:08.169]  And that is why since the beginning of the 1900s to the present,
[01:39:09.810 --> 01:39:10.390]  Please continue.
[01:39:31.688 --> 01:39:32.069]  I don't
[01:39:46.115 --> 01:40:01.546]  That were funded partly by Congress as well as the Carnegie, and then Rockefeller took it over, Rockefeller Foundation, and right up into the 1970s they were doing mandatory sterilization on what they deemed the unfit throughout the Americas, throughout the USA.
[01:40:02.167 --> 01:40:09.672]  And this is where it didn't matter so much just about IQ level, they looked upon poverty itself as a hereditary disease.
[01:40:10.780 --> 01:40:14.962]  And not the conditions that you're brought up in, but a natural genetic problem.
[01:40:15.443 --> 01:40:19.045]  And they believe that you were born with a poverty gene.
[01:40:19.645 --> 01:40:21.946]  And they teach this in all the major colleges.
[01:40:22.467 --> 01:40:28.850]  An example in Endgame is the head of the state board of psychiatries before the state legislature.
[01:40:29.250 --> 01:40:33.333]  And they say, why are 67% of the children on psychotropic drugs?
[01:40:33.353 --> 01:40:35.194]  And he said, well, they come from bad gene pools.
[01:40:35.714 --> 01:40:36.795]  That's why they're poor.
[01:40:37.987 --> 01:40:46.251]  Because, so there's no even genetic testing, as if Ritalin and Prozac is for bad genes, when those are toxic poisons that further brain damage them.
[01:40:46.771 --> 01:41:01.598]  It's just, we don't do any testing, they're poor, so that's the proof, and now, I put this in endgame, I know you're aware of it, I've heard you talk about it on your own radio show, Alan, you have all the news articles out of England, where for several years,
[01:41:02.628 --> 01:41:14.797]  If your parents ever committed a crime, or you're poor, at two you were put on probation and have monthly visits with your government agent, and the schools openly say it's our job now to run the family.
[01:41:14.837 --> 01:41:15.217]  Go ahead.
[01:41:15.577 --> 01:41:16.258]  That's correct.
[01:41:16.998 --> 01:41:18.579]  And it was further back than that.
[01:41:19.740 --> 01:41:26.885]  Along with this great surge forward in the supposed poverty gene theory that came up with in the 1800s,
[01:41:28.546 --> 01:41:32.787]  And built it into the first census taking in the Western Hemisphere, including the U.S.
[01:41:32.827 --> 01:41:47.672]  They're taking your medical data and any criminal data as well, and then they follow you down through history to see how many criminals come out of that particular family, or how much money it costs the government if you're poor and need medical treatment.
[01:41:47.752 --> 01:41:49.272]  What was the problem in medicine?
[01:41:49.612 --> 01:41:50.633]  Is it hereditary too?
[01:41:51.013 --> 01:41:53.334]  And so it's basically farming.
[01:41:53.694 --> 01:41:54.754]  It's basically farming.
[01:41:55.254 --> 01:41:59.255]  And the head of the American Breeders Association was Willer Hayes.
[01:41:59.795 --> 01:42:00.475]  That was his name.
[01:42:00.495 --> 01:42:05.677]  He was part of this Cold Springs Harbor Institution on Genetic Research.
[01:42:05.977 --> 01:42:10.518]  He said that, he said, all livestock breeders know how to solve this problem.
[01:42:10.878 --> 01:42:14.359]  It's a matter of convincing the public to allow us to go ahead and do it.
[01:42:15.310 --> 01:42:15.931]  Well, guess what?
[01:42:15.971 --> 01:42:17.131]  They're actually doing it all.
[01:42:17.412 --> 01:42:22.315]  They're killing off the old stock while they genetically modify a new type to come in and replace it.
[01:42:22.335 --> 01:42:23.156]  Yeah, let's be clear.
[01:42:23.196 --> 01:42:32.082]  Whenever you talk to an intellectual, liberal, conservative, most educated people don't know why they have the view, but they say, yeah, there's too many people.
[01:42:32.122 --> 01:42:32.803]  We need to kill them.
[01:42:33.443 --> 01:42:34.524]  And I go, well, are you going to die?
[01:42:34.544 --> 01:42:35.225]  And they go, no.
[01:42:35.245 --> 01:42:37.466]  Well, are you going to go kill these African kids?
[01:42:37.486 --> 01:42:37.526]  No.
[01:42:39.059 --> 01:42:43.442]  Then you point out that population is actually going down the West, that it's the West that's dying.
[01:42:44.062 --> 01:42:48.384]  Then you show them the numbers that within 20 years, the third world is going to start dropping.
[01:42:48.424 --> 01:42:49.285]  That's on every graph.
[01:42:50.410 --> 01:42:55.672]  Then you point out, hey, the elite actually see you as bad stock and want you gone.
[01:42:55.852 --> 01:42:57.393]  See, they see themselves as elites.
[01:42:57.753 --> 01:43:01.795]  They don't understand they're already under eugenics attack, that it's already happening to them.
[01:43:02.335 --> 01:43:07.438]  So that's another thing the elitists use is they have subclasses that think they're members of the elite.
[01:43:07.698 --> 01:43:09.819]  That seems to be a key control mechanism.
[01:43:10.640 --> 01:43:10.940]  It is.
[01:43:11.141 --> 01:43:18.790]  In fact, in their own writings, they talk about needing seven special generations.
[01:43:18.870 --> 01:43:21.372]  Seven generations to create the perfect hybrid.
[01:43:21.413 --> 01:43:30.323]  So if you don't have selected breeding for seven generations, even though you think you're earning a lot of money and you're serving them well, you're not in their class at all.
[01:43:35.703 --> 01:43:36.644]  And that's the key to that.
[01:43:36.944 --> 01:43:38.185]  That's the key to the whole thing.
[01:43:39.246 --> 01:43:43.950]  So all of these people who have picked their own wives, or their fathers did, and so on, they're called commoners.
[01:43:44.010 --> 01:43:46.833]  They've been married out of the common stock.
[01:43:47.233 --> 01:43:52.277]  They weren't particularly nobly selected, and therefore you're not even in the running.
[01:43:52.638 --> 01:43:53.618]  You're not even in the running.
[01:43:53.919 --> 01:44:01.205]  They still claim by their own philosophy that you will have throwbacks in your children that cannot be predictable.
[01:44:01.665 --> 01:44:25.822]  Now, notice, though, that they already had their view of royal bloodlines, royal breeding, that they were the best, and so these scientists come along, who were married into the gentry, and married into the elite, the Galton's, all of them, the Darwin's, they were already intermarrying together, and, you know, half their kids or more were dying at birth, ooh, the superhumans of it, and the mental illness and the insanity and the schizophrenic paranoia mixed in with psychopathic genetics.
[01:44:27.068 --> 01:44:34.894]  And so really, they have made a different race of super demons who are stumbling around with all these genetic disorders.
[01:44:35.834 --> 01:44:42.419]  In reality, real genetics shows hybrid vigor and that mixing actually does create more intelligence.
[01:44:43.059 --> 01:44:44.520]  You want to comment on that?
[01:44:44.540 --> 01:44:46.301]  They tailored their science
[01:44:47.142 --> 01:44:51.325]  From an idea, and then they build everything around keeping that false idea around.
[01:44:51.345 --> 01:44:51.705]  Go ahead.
[01:44:52.265 --> 01:44:58.769]  Well, they hope themselves to be able to perfect themselves as well, all the defects that they've shown up through.
[01:44:58.870 --> 01:45:04.273]  It is true that if you have, I mean, mongrelized dogs are the sturdiest, hardiest dogs out there.
[01:45:04.293 --> 01:45:07.175]  They're less prone to neurosis of any kind.
[01:45:08.001 --> 01:45:08.341]  Absolutely.
[01:45:29.358 --> 01:45:29.578]  I don't
[01:45:47.282 --> 01:45:47.522]  I think?
[01:46:02.834 --> 01:46:13.781]  If the male was a good scientist, and so was his father, then if they married a female with similar abilities or a good mathematician, then that should technically show up in the offspring.
[01:46:13.961 --> 01:46:26.989]  But now we know from the genetic engineering with the plants that it's a random expression, and that's why they can change one gene and get the one characteristic, but then it randomly changes thousands of other things each replication.
[01:46:27.089 --> 01:46:27.790]  It's random.
[01:46:28.010 --> 01:46:28.550]  It's random.
[01:46:28.910 --> 01:46:31.672]  And they got all this theory, too, from Mendel, who was a
[01:46:31.872 --> 01:46:32.192]  But, but!
[01:46:51.914 --> 01:46:59.020]  150 years ago when all this got codified, I mean as you said 2,400 years ago with Plato, it's all the same thing.
[01:46:59.821 --> 01:47:09.129]  But all the major robber barons, the Rothschilds, the Rockefellers, the Carnegies, the Brothmans, all the money believes this.
[01:47:09.909 --> 01:47:12.151]  They're told it will give them better health, they finance it.
[01:47:12.712 --> 01:47:15.534]  Bill and Melinda Gates get 80 plus billion with Warren Buffett.
[01:47:16.015 --> 01:47:16.935]  It's all they do.
[01:47:18.157 --> 01:47:19.978]  David Rockefeller is 90-something years old.
[01:47:20.599 --> 01:47:21.659]  I mean, he grew up in this.
[01:47:21.880 --> 01:47:23.240]  People think this is some old thing.
[01:47:23.260 --> 01:47:23.481]  No, no.
[01:47:23.521 --> 01:47:26.282]  This is just now coming to fruition.
[01:47:26.983 --> 01:47:28.284]  Their old stuff didn't work.
[01:47:28.644 --> 01:47:33.187]  So now they say it's the transhumanist, posthumanist, we're going to merge with machines.
[01:47:33.567 --> 01:47:41.132]  That will give us our advanced Valhalla, which, no doubt, it's going to give us the horrors and the centralization and control over individuals.
[01:47:41.172 --> 01:47:45.535]  And you watch the top scientists, Warwick and others, they say, yeah, we're going to kill everybody.
[01:47:45.976 --> 01:47:47.717]  Notice that transhumanism came out of
[01:47:48.418 --> 01:47:49.202]  Huxley's brother.
[01:47:50.376 --> 01:48:02.320]  The head eugenicist, he then coins it in the fifties because he was the head eugenicist, it had a bad name, transhumanist, and again, oh, the robot cyborgs, we have to kill you all first!
[01:48:02.660 --> 01:48:07.602]  See, it's always that psychopathic impulse that they then dress up in science.
[01:48:07.762 --> 01:48:08.142]  Comments?
[01:48:08.963 --> 01:48:09.843]  Yeah, exactly.
[01:48:10.343 --> 01:48:18.526]  Aldo Huxley spoke on both sides of the fence because he was in at the big meetings, he worked for the Tavistock Institute
[01:48:19.289 --> 01:48:31.274]  He himself was from a long line of aristocracy, and in fact his grandfather, Sir Thomas Huxley, was a best friend of Charles Darwin, and he really championed Darwinism after that.
[01:48:31.734 --> 01:48:47.780]  So they all believed firmly, every single generation believed firmly in the same belief system or religion, and there is a religion amongst them, and Huxley himself, interestingly enough, in one of his interviews that's available on the web, he said,
[01:48:48.479 --> 01:48:53.923]  It's not impossible with the tremendous money these magnets have acquired over the centuries.
[01:48:54.523 --> 01:49:01.707]  It's not impossible for a small group of men to scientifically take over the entire planet and everything in it.
[01:49:02.608 --> 01:49:13.715]  Now, he was talking not from his imagination or speculation, but because he was in on many of these discussions to do that came from the big meetings themselves.
[01:49:13.775 --> 01:49:14.816]  He was part of it.
[01:49:15.516 --> 01:49:20.599]  And sure enough, his brother Aldo Huxley, not Aldo, but Julian Huxley became the head.
[01:49:21.020 --> 01:49:31.166]  He was appointed the first CEO of UNESCO, where they created, they're going to create a world society by universal training of children from the United Nations.
[01:49:31.206 --> 01:49:32.407]  That's dysfunction, in fact.
[01:49:32.947 --> 01:49:33.507]  They're in control.
[01:49:33.567 --> 01:49:37.648]  They're turning the world into their own private nightmare laboratory.
[01:49:37.708 --> 01:49:39.268]  Having their way with us in every way.
[01:50:00.191 --> 01:50:04.854]  And the good news is though, humanity is waking up, and I hope we wake up before the brink.
[01:50:05.295 --> 01:50:07.536]  Do you see any reform coming out of the elite?
[01:50:07.696 --> 01:50:10.718]  Or, I mean, is it all just their own personal power trip?
[01:50:10.978 --> 01:50:13.280]  They've got to always press on the nerve of power, Alan.
