[00:00:00.349 --> 00:00:02.131]  Mainstream media.
[01:29:43.113 --> 01:29:45.634]  The Empire's on the run.
[01:29:45.634 --> 01:29:51.737]  Alex Jones and the GCN Radio Network.
[01:29:51.737 --> 01:29:54.999]  The Road Warrior radio broadcast bringing you the quickening.
[01:29:54.999 --> 01:29:58.581]  Are you tired of talk shows that preach over you and talk over your head?
[01:29:58.581 --> 01:30:04.484]  Eric Arthur Blair, commonly known as George Orwell, said the great enemy of clear language is insincerity.
[01:30:05.197 --> 01:30:08.018]  Are you looking for a fresh new voice in the fight for liberty?
[01:30:08.018 --> 01:30:18.980]  Then tune in to Road Warrior Radio, bringing you the quickening on the one and only GCN Network, live Sundays at 11 Pacific and 1 Central, or on demand at roadwarriorradio.com.
[01:30:18.980 --> 01:30:21.961]  The Road Warrior is a program dedicated to you, the listener.
[01:30:21.961 --> 01:30:24.581]  Are you tired of all the misinformation and lies?
[01:30:24.581 --> 01:30:26.982]  Are you hearing too much noise and not enough signal?
[01:30:26.982 --> 01:30:33.023]  The Road Warrior Radio unveils the truth and exposes the lies and disinfo that pervade society.
[01:30:33.343 --> 01:30:38.309]  Have you noticed all areas of American civics have slanted in to usher in the One World Nation State?
[01:30:38.309 --> 01:30:42.773]  The Road Warrior Radio Broadcast is dedicated to presenting the quickening at hand.
[01:30:42.773 --> 01:30:43.895]  Time is running out.
[01:30:43.895 --> 01:30:47.519]  Tune into the quickening on the Road Warrior Radio Broadcast.
[01:30:47.519 --> 01:30:50.482]  Sponsored by Free From Mortgage Debt Now dot com.
[01:30:51.932 --> 01:30:55.093]  Spyville.com is your choice for everything spy related.
[01:30:55.093 --> 01:31:03.277]  Stealth cameras cleverly disguised as items commonly found around the home, night vision cameras, covert phone and voice recorders, powerful binoculars, security systems and more.
[01:31:03.277 --> 01:31:09.120]  Find hidden cameras wherever you go with a small handheld spy finder and locate hidden transmitters with one of our bug detectors.
[01:31:09.420 --> 01:31:15.324]  Spyville.com also carries a wide variety of night vision scopes, allowing you to see in the darkest of conditions.
[01:31:15.324 --> 01:31:20.207]  Protect your home and business with our complete line of security cameras, made to fit any situation.
[01:31:20.207 --> 01:31:23.269]  We also carry a large selection of personal security devices.
[01:31:23.269 --> 01:31:30.133]  Keep your personal belongings secure using our hidden safes made out of everyday household items, including an outlet safe and even an underwear safe.
[01:31:30.413 --> 01:31:35.334]  Go to Spyville.com, that's S-P-Y-V-I-L-L-E dot com, or call us today at 866-779-8455, that's 866-779-8455.
[01:31:35.334 --> 01:31:37.875]  Use promotional code GCN007 and receive a 5% discount when ordering online.
[01:31:37.875 --> 01:31:39.895]  Spyville.com, where your personal security and well-being is our goal.
[01:31:52.523 --> 01:31:58.607]  Did you know the accumulation of acidic waste in the body is the single largest cause of disease such as cancer or diabetes?
[01:31:58.607 --> 01:32:04.551]  Acidic waste is created by the types of food we eat, what we drink, the environment, and our high-stress lifestyles.
[01:32:04.551 --> 01:32:08.714]  It's these choices that cause decreased energy, weight gain, and eventually disease.
[01:32:08.714 --> 01:32:13.617]  The easiest way to reduce disease-causing acidic waste is by drinking alkaline ionized water.
[01:32:13.857 --> 01:32:22.360]  At SnyderHealth.com we offer a full line of alkaline water ionizers from Jupiter Science, the leader in water ionization technology for over 25 years.
[01:32:22.360 --> 01:32:32.623]  Instantly transform ordinary tap water into clean, living, energized water containing alkaline minerals, disease-fighting antioxidants, and highly absorbable oxygen.
[01:32:32.623 --> 01:32:37.445]  Now you can easily and effectively rid your body of harmful acidic waste with alkaline ionized water.
[01:32:37.825 --> 01:32:42.169]  Let SnyderHealth.com provide the water ionizer that's right for you and your family.
[01:32:42.169 --> 01:32:47.673]  Call us today at 877-356-2508 and visit us online at SnyderHealth.com.
[01:32:47.673 --> 01:32:56.941]  That's S-N-Y-D-E-R-Health.com.
[01:32:56.941 --> 01:32:58.522]  Monday through Friday from 11 a.m.
[01:32:58.522 --> 01:32:59.243]  until 2 p.m.
[01:32:59.243 --> 01:33:03.366]  Central Standard Time, we're here live.
[01:33:03.366 --> 01:33:05.568]  Tip of the spear, front lines in the Info Warb.
[01:33:06.857 --> 01:33:10.239]  Don't forget we have a free members area at InfoWars.com now.
[01:33:10.239 --> 01:33:17.324]  You can build your own website very easily, post your own videos, audio, your own articles.
[01:33:17.324 --> 01:33:19.566]  We want to invite everybody to go sign up.
[01:33:19.566 --> 01:33:26.350]  It's like Myspace, but it's InfoWars.com and we don't censor you unless it's hardcore pornography or things like that.
[01:33:26.350 --> 01:33:31.714]  I have people whining and complaining in the message boards that we don't censor people enough.
[01:33:31.714 --> 01:33:35.616]  And we've got folks in there trying to set us up too, calling for violence and stuff, and we track it back.
[01:33:35.616 --> 01:33:36.117]  It's the cops.
[01:33:37.133 --> 01:33:38.994]  And other people saying, you know, why don't you censor?
[01:33:38.994 --> 01:33:39.454]  You need to.
[01:33:39.454 --> 01:33:43.336]  Well, that's why you have free speech, too.
[01:33:43.336 --> 01:33:51.181]  It's because we're not censoring what's going on in the message boards and places and where you can comment on the articles at InfoWars.com.
[01:33:51.181 --> 01:33:54.903]  Though, when people call for violence, we do make an attempt to go and delete it.
[01:33:54.903 --> 01:34:02.707]  We always track the IP back and it appears to be the federal porcines that are doing it.
[01:34:03.496 --> 01:34:10.980]  We're going to go back to Mike Rivero here in just a moment to talk about the war, to talk about Iran, to talk about Mukasey, to talk about the economy.
[01:34:10.980 --> 01:34:13.061]  We'll take a few calls for Mike, too, at 1-800-259-9231.
[01:34:13.061 --> 01:34:13.161]  1-800-259-9231.
[01:34:13.161 --> 01:34:15.403]  We'll start taking your calls here in about 10 minutes or so.
[01:34:15.403 --> 01:34:17.944]  Before I go any further, though, I want to tell you about Interfood.
[01:34:29.978 --> 01:34:33.941]  Even when I had Dr. Dina Dell on a few weeks ago, he was like, vitamins don't help you.
[01:34:33.941 --> 01:34:38.364]  And I said, oh, but aren't most Americans deficient in nutrients?
[01:34:38.364 --> 01:34:42.447]  And he said, well, yes, you do need vitamins if you're deficient, and a lot of us are.
[01:34:42.447 --> 01:34:43.848]  See, that's how they spin it.
[01:34:43.848 --> 01:34:49.372]  Oh, yeah, if you've got all the nutrients you need, you're eating enough raw foods and things, then sure, you don't need vitamins.
[01:34:49.372 --> 01:34:50.092]  See, they spin it.
[01:34:50.092 --> 01:34:52.554]  They say, oh, yeah, you do need it if you're deficient.
[01:34:52.554 --> 01:34:53.935]  Well, most Americans are deficient.
[01:34:53.935 --> 01:34:58.378]  This is unpasteurized, 20 superfoods all put together.
[01:34:59.355 --> 01:35:04.679]  Like Dulse Kelp, Barley Grass, Wheatgrass, Colorella, Spirulina, and I take it every day.
[01:35:04.679 --> 01:35:05.580]  My office is taking it.
[01:35:05.580 --> 01:35:17.809]  It's just two little scoops in orange juice or apple juice or whatever, and it's just filled with the trace elements and minerals and things, and it won't make you live forever, but it will make you healthy and happy.
[01:35:17.809 --> 01:35:20.632]  So it's not a snake oil like some of the
[01:35:21.673 --> 01:35:22.814]  You know, cure-alls out there.
[01:35:22.814 --> 01:35:26.996]  It's just high-quality green food.
[01:35:26.996 --> 01:35:27.677]  1-866-762-9238.
[01:35:27.677 --> 01:35:29.978]  1-866-762-9238.
[01:35:29.978 --> 01:35:33.440]  ENERFOOD.COM.
[01:35:33.440 --> 01:35:38.883]  I go out and find the best stuff that I believe in, that I've used, and that's what I push, folks, and I do believe in it.
[01:35:38.883 --> 01:35:39.804]  ENERFOOD.COM.
[01:35:39.804 --> 01:35:44.287]  Get 10% off by linking through to ENERFOOD.COM at INFOWARS.COM.
[01:35:44.287 --> 01:35:45.928]  Go to a subpage there.
[01:35:45.928 --> 01:35:47.669]  10% off.
[01:35:47.669 --> 01:35:50.951]  Also, another company that we're really proud to have as sponsors,
[01:35:51.451 --> 01:36:03.674]  Is new vitality and they have hundreds of different products but the two that I looked at that I know are good is the aloe ease body cleanse.
[01:36:03.674 --> 01:36:07.294]  Aloe vera is a very powerful plant.
[01:36:07.294 --> 01:36:11.075]  The Indians would take it to flush out their guts.
[01:36:11.075 --> 01:36:14.896]  It is just an amazing plant and it's got a bunch of other well-known herbs
[01:36:15.620 --> 01:36:18.300]  That are really good for your GI tract.
[01:36:18.300 --> 01:36:19.721]  And that's 1-800-569-4056.
[01:36:19.721 --> 01:36:20.261]  1-800-569-4056.
[01:36:20.261 --> 01:36:26.482]  Aloe, yeast, colon, and body cleanse.
[01:36:26.482 --> 01:36:26.822]  1-800-569-4056.
[01:36:26.822 --> 01:36:35.003]  They also have super beta prostate, a mix of herbs that have been well documented to be good for your prostate to shrink the size and give you overall prostate health.
[01:36:35.003 --> 01:36:35.283]  1-800-569-4056.
[01:36:35.283 --> 01:36:40.864]  And in closing, don't forget PrisonPlanet.tv.
[01:36:40.864 --> 01:36:43.705]  In the next few weeks, we're going to be adding even more
[01:36:44.694 --> 01:36:46.617]  Uh, functions and facets to it.
[01:36:46.617 --> 01:36:55.186]  Uh, like I'll take one hour out of the show each day and have a vid cam in here with a document cam to show you articles as I cover them and to play video clips.
[01:36:55.186 --> 01:36:56.628]  That'll be four members.
[01:36:56.628 --> 01:37:02.534]  It's gonna be in 56 or maybe even 64k audio, uh, when we do that one hour a day.
[01:37:03.295 --> 01:37:06.039]  Uh, so that's coming up in the next few weeks.
[01:37:06.039 --> 01:37:14.508]  And, uh, 15 cents a day, PrisonPlanet.tv, all my films in super-high quality, my weekly TV reports, and so much more, PrisonPlanet.tv.
[01:37:14.508 --> 01:37:22.558]  And while you're at it, don't forget to support other truth-seekers and activists like Mike Rivera by checking out his website and his sponsors at WhatReallyHappened.com.
[01:37:23.138 --> 01:37:27.720]  He also has a radio show here on the GCN Radio Network.
[01:37:27.720 --> 01:37:31.342]  You can find that at GCNLive.com in the schedule area.
[01:37:31.342 --> 01:37:35.244]  Going back to Mike, I want to move quick, Mike, here.
[01:37:35.244 --> 01:37:49.711]  Your take on the plan to go into Iran, despite the fact that it's unpopular, despite the fact that the people don't want it, they are still, we had Betrayus say last week that he wanted
[01:37:51.460 --> 01:37:56.306]  To, you know, do something against Iran because he thought they launched the attacks on the Green Zone.
[01:37:56.306 --> 01:37:58.810]  Then you have Bush bragging that they ordered the attack.
[01:37:58.810 --> 01:38:02.755]  Then when it failed in Basra, he said he wasn't part of the attack.
[01:38:02.755 --> 01:38:04.898]  We've got amassing troops.
[01:38:04.898 --> 01:38:08.202]  Do you really think they've got the chutzpah or the bravado to do it?
[01:38:09.432 --> 01:38:13.258]  Well, I don't even think it has anything to do with HUSPA and bravado.
[01:38:13.258 --> 01:38:24.115]  I think the plan is that if they can start a whole new war in Iran, that they might get back their popularity and their poll numbers that they got after the invasion of Iraq immediately after.
[01:38:24.560 --> 01:38:30.763]  In other words, they're trying to create a whole new crisis to distract from all the other crises that are definitely turning against them.
[01:38:30.763 --> 01:38:41.108]  But I'm looking at this last situation in Basra, and before it kicked up, first part of the month of March, they were saying that everything was really quiet in Iraq, and that proved the surge was working.
[01:38:41.108 --> 01:38:49.052]  And then as soon as we have all this violence escalating, Bush is back on TV saying, this proves the surge is working, because now they're striking back against it.
[01:38:49.460 --> 01:38:53.021]  And it was like, no matter what happens, you know, it's a good thing for us.
[01:38:53.021 --> 01:38:55.702]  It proves the surge is working, blah, blah, blah, blah, blah.
[01:38:55.702 --> 01:39:08.085]  And it really, they're lying to look good at the moment, and they're really not even paying attention to what they said before, because they're assuming that the rest of us aren't paying attention to what was said before.
[01:39:08.085 --> 01:39:16.387]  And again, this reveals they don't understand how the information processing of the American people and the rest of the world is changing.
[01:39:16.798 --> 01:39:18.200]  In the current age.
[01:39:18.200 --> 01:39:21.643]  They're totally reactive here.
[01:39:21.643 --> 01:39:23.025]  They're in crisis management.
[01:39:23.025 --> 01:39:28.531]  And I think the desire to go into Iran is, first of all, to prove that they can still do it.
[01:39:28.531 --> 01:39:31.354]  To prove that they and not the American people are running the country.
[01:39:31.354 --> 01:39:32.315]  But mostly, I think,
[01:39:32.884 --> 01:39:45.787]  They are convinced that if they can start a new war in Iran, that all of a sudden the American people are going to fall into line behind them and say, yes, we've got a big war, we must march off and send our children to die in Iran, and so forth and so on.
[01:39:45.787 --> 01:39:55.409]  Ultimately, though, if Bush keeps pushing, we could find ourselves at war with Russia or China, or both, and I don't think that's the situation any of us want.
[01:39:57.256 --> 01:39:59.558]  Well, I agree with you that they see it as failing forward.
[01:39:59.558 --> 01:40:11.046]  Like all the Republican memos have said, either we're going to have a new war, or Saddam is going to be captured, but that didn't work, or Bin Laden is going to be captured, or a new 9-11.
[01:40:11.046 --> 01:40:17.010]  And then we had Republicans writing all these memos, and then it came out in the news, oh, we want terror attacks.
[01:40:18.952 --> 01:40:23.555]  I mean, first off, they do need to fail forward, but I see that as blowing up in their face.
[01:40:23.555 --> 01:40:34.023]  Do you think they realize that, A, and then B, why do we have people like Gary Hart coming out and writing letters to Iran saying, we'll stage terror attacks, you better do what we say?
[01:40:34.023 --> 01:40:40.448]  It just seems like it's a mix of panic plus total hubris.
[01:40:40.448 --> 01:40:43.791]  Yeah, absolutely, and that's a bad combination because sooner or later,
[01:40:44.455 --> 01:40:57.811]  When you have a political leadership that is that in love with their own agenda and philosophy and their self-image, and that out of touch with their own people, sooner or later they're going to make the big mistake that brings it all down.
[01:40:57.811 --> 01:41:01.335]  I mean, if you go back and you look at Ceausescu or Charles I or Louis XVI,
[01:41:03.838 --> 01:41:10.403]  These were rulers who miscalculated and they made the mistake of pushing just a little too far and it all came apart.
[01:41:10.403 --> 01:41:23.934]  Well they miscalculated, they miscalculated, they tried to have a nine to the long knives against the Shiites, tried to arrest and kill them from Baghdad to Basra, and then the Shiites fought back and the news didn't even report that.
[01:41:23.934 --> 01:41:28.438]  It was all over the foreign press and just said those dirty Shiites, they snuck attack us.
[01:41:28.438 --> 01:41:31.000]  No, the globalists ran a sneak attack on them.
[01:41:31.846 --> 01:41:39.256]  Yeah, Maliki started the whole situation, and he found himself with his hand in a bear trap and tried to pull back.
[01:41:39.256 --> 01:41:42.641]  And Iran comes in playing peacemaker, which makes the U.S.
[01:41:42.641 --> 01:41:43.762]  look even worse.
[01:41:43.762 --> 01:41:48.569]  And al-Sadr says, yeah, we'll back off as long as you don't attack us again.
[01:41:49.238 --> 01:41:55.063]  And what that basically means is Maliki is now seen as no longer in control of all of Iraq.
[01:41:55.063 --> 01:42:06.372]  And it turns out that Bush's boyfriend, Petraeus, known as Petraeus, it turns out that he really thought that al-Sadr stood down because he was weak.
[01:42:06.372 --> 01:42:08.794]  Instead, al-Sadr had built up their system.
[01:42:11.093 --> 01:42:25.103]  Absolutely, and the consensus coming out of Iraq right now is there are parts of Iraq that are under Maliki's control, there are parts of Iraq which de facto are under al-Sadr's control, and everybody knows which is which, and they know not to go into the other side.
[01:42:25.103 --> 01:42:34.049]  And this is probably going to deteriorate into the same situation we had in Mogadishu a few years back, if you go back to the whole Blackhawk Down situation.
[01:42:34.580 --> 01:42:39.561]  Where everything's factionalized and broke up and we wound up, you know, the U.S.
[01:42:39.561 --> 01:42:42.041]  wound up very embarrassed in that situation.
[01:42:42.041 --> 01:42:43.322]  Iraq is deteriorating.
[01:42:43.322 --> 01:42:45.202]  There's no two ways about it.
[01:42:45.202 --> 01:42:53.543]  This whole surge idea was working in the first place only because we were bribing the people on the other side not to shoot at us.
[01:42:53.543 --> 01:42:55.724]  And obviously it's a huge amount of damage.
[01:42:55.724 --> 01:42:58.564]  And it was working and the deaths have been cut in about half.
[01:42:58.564 --> 01:43:01.045]  Still a complete disaster five plus years in.
[01:43:01.045 --> 01:43:03.065]  And then they had to break their own deal.
[01:43:04.750 --> 01:43:08.172]  I mean, that's a consistent problem with the United States.
[01:43:08.172 --> 01:43:14.196]  They'll make a deal with one group and then they'll say, oh, that's no longer operative, and they go make a different deal.
[01:43:14.196 --> 01:43:18.859]  And that's one of the reasons why no foreign government on earth will really trust the United States anymore.
[01:43:18.859 --> 01:43:19.300]  Well, that's it.
[01:43:19.300 --> 01:43:25.764]  There's nothing worse than an individual or a company or a government that knowingly lies and cheats you.
[01:43:25.764 --> 01:43:27.585]  People just stop dealing with you.
[01:43:28.945 --> 01:43:38.094]  Well, you know, Bush has violated and just outright ignored so many treaties, and that's considered the highest commitment between nations, is when you sign a treaty.
[01:43:38.094 --> 01:43:52.347]  And for Bush to have set so many of them aside, the Nuclear Non-Proliferation Treaty, the Strategic Arms Limitation Talks, the Geneva Conventions, all of these things are no longer part of the United States, and the rest of the world is saying, okay, well, the U.S.
[01:43:52.347 --> 01:43:53.969]  is not the moral leader they used to be.
[01:43:54.821 --> 01:44:01.544]  You know, we're going to be decades recovering from this, if we recover from it at all.
[01:44:01.544 --> 01:44:07.806]  Also, Cheney and Bush and Rumsfeld came out and bragged about torture in press conferences.
[01:44:07.806 --> 01:44:13.708]  I'll never forget seeing Rumsfeld openly say it in a Pentagon press conference in 2002.
[01:44:13.708 --> 01:44:21.111]  They thought they could sell everybody on their mindset because they have to recruit people, so they have to kind of be public about what they want to do.
[01:44:21.937 --> 01:44:44.476]  And they've hung their shingle out, and they've said, hey, we want martial law, we want police state, we want 100-year war, we want to take your rights, and the people are rejecting it, and in a way, they're trying to sell evil as good, I think, prove to everybody that you and I and others were telling them the truth, because this stuff sounded crazy 10 years ago, or 5 years ago.
[01:44:44.476 --> 01:44:45.958]  Oh, absolutely.
[01:44:45.958 --> 01:44:48.540]  When I started, what really happened, you know, 15 years ago now,
[01:44:49.091 --> 01:44:51.313]  I mean, I was ostracized and criticized.
[01:44:51.313 --> 01:44:57.397]  I was literally kicked out of Hollywood for saying the things I was saying.
[01:44:57.397 --> 01:45:01.981]  Now, all of a sudden, people are coming back to me and saying, you know, you were right all along.
[01:45:01.981 --> 01:45:03.502]  They really were planning this stuff.
[01:45:05.522 --> 01:45:23.109]  You know, and it really doesn't make me feel all that much better for them to be saying, now, you were right, because if they'd realized I was, or we were right back then, we might have had a little more success in kind of heading off some of the stuff that's happened, that we didn't want to happen, like the torture.
[01:45:23.109 --> 01:45:32.373]  But, you know, at least people are waking up now, and I think because of that, you know, there is a good chance we may be able to derail this rush into World War III.
[01:45:32.373 --> 01:45:33.533]  I hope so.
[01:45:33.533 --> 01:45:34.354]  I just know this.
[01:45:36.789 --> 01:45:40.512]  You know, for people out there listening, don't think we're completely out of the woods.
[01:45:40.512 --> 01:45:42.733]  The people running our country are very bold.
[01:45:42.733 --> 01:45:44.314]  I mean, they flew planes into buildings.
[01:45:44.314 --> 01:45:48.637]  They killed 3,000 of us because it's a military decision.
[01:45:48.637 --> 01:45:55.883]  Just like a military leader will put 3,000 of his troops in a valley to pull in the enemy to show themselves and knowing it will sacrifice his 3,000.
[01:45:55.883 --> 01:45:59.985]  That's happened many, many times with even greater numbers in some cases.
[01:45:59.985 --> 01:46:06.150]  So it was a military mindset that did that out of the military-industrial complex allied with
[01:46:07.057 --> 01:46:18.708]  uh... the international bankers we don't understand they are very bold mike they are bold and uh... i'd just i'd just hope and pray that somehow people in government stop them
[01:46:20.248 --> 01:46:27.154]  Well, I'd like to see that, but, you know, I kind of had that same idea 15 years ago when all I was focused on was the Vince Foster case.
[01:46:27.154 --> 01:46:35.702]  I kept thinking, if I just put out these facts, you know, that people within the FBI are going to say, hey, yeah, there's really a crime that took place here.
[01:46:35.702 --> 01:46:38.285]  It didn't happen, unfortunately.
[01:46:38.285 --> 01:46:41.147]  Our government really is corrupted all the way through.
[01:46:41.147 --> 01:46:46.072]  But in addition to the idea of being bold, a lot of our leaders are just outright sociopathic.
[01:46:46.485 --> 01:46:52.150]  They literally cannot feel what their actions caused pain to other people.
[01:46:52.150 --> 01:46:53.431]  They can't feel that.
[01:46:53.431 --> 01:47:00.038]  The other part of it is, there is, within some circles of government, an agenda for depopulation.
[01:47:00.038 --> 01:47:11.468]  If you look what's happening right now with the food shortages starting to happen, everybody's going to be screaming, population is a problem, and this all goes back to Henry Kissinger's National Security Study 200,
[01:47:12.819 --> 01:47:20.393]  Which during the Nixon era said, we can control world population if we can deliberately cause famine around the world.
[01:47:20.393 --> 01:47:21.275]  Food is a weapon.
[01:47:21.275 --> 01:47:21.756]  Food is a weapon.
[01:47:21.756 --> 01:47:24.561]  You have the 96th UN Food Summit saying the same thing.
[01:47:25.545 --> 01:47:26.506]  And that's the big issue.
[01:47:26.506 --> 01:47:32.951]  There is a larger international force playing Bush and the neocons kind of as their meat puppets.
[01:47:32.951 --> 01:47:41.977]  But now I do see even that elite group seeing that the rook they put forward, the neocons, has been a failure.
[01:47:41.977 --> 01:47:52.024]  And now they're trying to extricate themselves from what they've started, and it appears that the neocons are running along on their own steam, refusing to be drawn back in.
[01:47:52.024 --> 01:47:53.065]  Do you agree with that analysis?
[01:47:54.780 --> 01:47:58.382]  Yeah, I would, but you know, it's not always that clear cut.
[01:47:58.382 --> 01:48:02.385]  There are a lot of overlapping factions and a lot of temporary alliances.
[01:48:02.385 --> 01:48:07.809]  I think a lot of the support the Neocons did have is leaving them because they've become too visible.
[01:48:07.809 --> 01:48:19.118]  They've really lost the support of the majority of the American people who recognize there's nothing really conservative about the Neoconservative movement, that it's basically fascism under a new name.
[01:48:19.688 --> 01:48:29.636]  And Americans have really turned their backs on that, especially because we've been bankrupted by these wars, started with lies, and... But I'm talking about the elites.
[01:48:29.636 --> 01:48:33.059]  I'm talking about the Vildenberg Group, the Trilateral Commission, the CFR.
[01:48:36.750 --> 01:48:38.271]  I think that's the same group of people.
[01:48:38.271 --> 01:48:46.576]  I think their support for the neocons is definitely on the wane because the neocons have not been able to deliver what they were going to deliver, which is U.S.
[01:48:46.576 --> 01:48:49.078]  war on eight nations in the Mideast.
[01:48:49.078 --> 01:48:50.659]  We're bogged down in the first two.
[01:48:50.659 --> 01:48:52.520]  It's a fight to start the third.
[01:48:52.520 --> 01:48:58.503]  No way is this going to sustain to reach all of the eventual targets that was in the neocons.
[01:48:58.503 --> 01:48:58.823]  That's right.
[01:48:58.823 --> 01:49:03.486]  It's not as easy as the armchair generals said it would be.
[01:49:03.486 --> 01:49:04.727]  That's absolutely it.
[01:49:04.727 --> 01:49:06.328]  So now they're looking for another device.
[01:49:06.690 --> 01:49:20.461]  That's one of the reasons why I think, believe it or not, the same forces are kind of behind this whole global warming thing where they want to sell us carbon taxes, they want to justify complete control over our lives in terms of how much energy we're using.
[01:49:20.461 --> 01:49:21.521]  No, they've got two tracks.
[01:49:21.521 --> 01:49:30.008]  They've got, we're going to take your rights to fight the boogeyman al-Qaeda, and we're going to take your rights to fight the boogeyman Mr. Evil Carbon Dioxide.
[01:49:30.008 --> 01:49:31.489]  Yeah, that's basically it.
[01:49:31.489 --> 01:49:36.393]  It's constantly creating a new enemy for you to be afraid of so that they can take your money and your rights away
[01:49:36.818 --> 01:49:52.608]  In order to protect you from, uh, you know, the mythical Osama Carbon... Meanwhile, Mike, they're genetic engineering uncontrolled, deadly dangerous, they've got particle accelerators smashing heavy elements together, and the majority of physicists say it's very dangerous.
[01:49:52.608 --> 01:49:55.110]  What's wrong with this elite?
[01:49:55.110 --> 01:50:05.577]  Well, the elite, they're in love with their own power and ability to do things, and, you know, they basically look back through history, and they say everything that bad goes on, we can stick on somebody else.
[01:50:05.970 --> 01:50:18.060]  But in the case of the genetic engineering, and possibly with this accelerator in Europe, we're dealing with technologies that have the potential really to wreck the entire world and not just an area.
[01:50:18.060 --> 01:50:22.004]  Chernobyl, as terrible as it was, was confined to a small area.
[01:50:22.004 --> 01:50:24.646]  You put up a chain link fence around it, nobody goes in.
[01:50:25.844 --> 01:50:26.725]  Disaster's over.
[01:50:26.725 --> 01:50:31.149]  We've had industrial accidents with dioxin, where they have to basically... Stay there!
[01:50:31.149 --> 01:50:32.671]  I want to get your take on this.
[01:50:32.671 --> 01:50:35.493]  Mike Rivera, and I promise we're going to get to Dan, Drew, and others.
[01:50:35.493 --> 01:50:37.775]  Keep Mike a few minutes into the next hour, if you can do that.
[01:50:37.775 --> 01:50:38.816]  WhatReallyHappened.com.
[01:50:38.816 --> 01:50:40.017]  He's a great guy.
[01:50:40.017 --> 01:50:42.500]  We really are always honored to have him join us once a month.
[01:50:42.500 --> 01:50:44.401]  And he's also here on the GCN Radio Network.
[01:50:44.401 --> 01:50:44.922]  We'll be right back.
[01:50:51.533 --> 01:50:53.534]  Our beloved Republic is on her knees.
[01:50:53.534 --> 01:50:57.155]  The forces of globalism are destroying national sovereignty worldwide.
[01:50:57.155 --> 01:50:59.616]  But in Liberty's darkest hour, there is hope.
[01:50:59.616 --> 01:51:02.678]  The first time in modern history, the people are beginning to wake up.
[01:51:02.678 --> 01:51:08.460]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[01:51:08.460 --> 01:51:12.402]  We have a short time frame to fully awaken and energize the people to meet this threat.
[01:51:12.742 --> 01:51:17.946]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[01:51:17.946 --> 01:51:21.029]  PrisonPlanet.tv is a vault of forbidden information.
[01:51:21.029 --> 01:51:28.315]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[01:51:28.315 --> 01:51:34.320]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[01:51:34.320 --> 01:51:38.864]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[01:51:39.224 --> 01:51:42.026]  The Info War is waiting for you to set it free.
[01:51:42.026 --> 01:51:44.108]  Join PrisonPlanet.tv.
[01:51:44.108 --> 01:51:46.089]  Burn the info bombs to disk.
[01:51:46.089 --> 01:51:48.251]  Put them on the file sharing networks.
[01:51:48.251 --> 01:51:50.072]  Bring down the New World Order.
[01:51:50.072 --> 01:51:52.014]  PrisonPlanet.tv.
[01:51:52.014 --> 01:51:53.735]  Attention GCN listeners.
[01:51:53.735 --> 01:51:57.998]  Would you like to watch uncensored, unregulated, even banned TV on your computer?
[01:51:57.998 --> 01:52:06.845]  Well now you can watch satellite TV on your PC with an extremely simple hookup that allows computer owners to pick up more channels than any sane person can even watch.
[01:52:07.185 --> 01:52:07.585]  We're good to go.
[01:52:26.590 --> 01:52:26.990]  I think so.
[01:52:52.875 --> 01:52:53.595]  Alright, Dad.
[01:52:53.595 --> 01:52:54.895]  Let me get this straight.
[01:52:54.895 --> 01:52:57.056]  Uncivil Liberties takes place in the future, right?
[01:52:57.056 --> 01:52:58.076]  Like Star Wars?
[01:52:58.076 --> 01:52:58.916]  Yeah, that's right.
[01:52:58.916 --> 01:53:00.097]  Slightly in the future.
[01:53:00.097 --> 01:53:01.177]  Wait a second.
[01:53:01.177 --> 01:53:04.438]  I thought Star Wars took place a long, long time ago.
[01:53:04.438 --> 01:53:05.498]  Alright, Einstein.
[01:53:05.498 --> 01:53:07.678]  But it is kind of like Star Wars anyway.
[01:53:07.678 --> 01:53:14.300]  Just like Star Wars, there's an evil empire and some people have started an armed rebellion to fight the evil empire.
[01:53:14.560 --> 01:53:17.861]  Okay, so don't tell me, the government's the bad guys again?
[01:53:17.861 --> 01:53:19.002]  Yep, that's right.
[01:53:19.002 --> 01:53:21.702]  Oh, so your character's like Luke Skywalker?
[01:53:21.702 --> 01:53:22.763]  Not exactly.
[01:53:22.763 --> 01:53:24.864]  I know, you're Chewbacca!
[01:53:24.864 --> 01:53:33.947]  Not really, but my character does help the rebellion to stop the government's evil tracking system, which is happening now in the real world, just like in Uncivil Liberties.
[01:53:33.947 --> 01:53:37.108]  Wait a second, they can't track us, it's a free country!
[01:53:37.108 --> 01:53:37.648]  Exactly.
[01:53:38.664 --> 01:53:42.470]  Uncivil Liberties, a political thriller ripped from today's headlines.
[01:53:42.470 --> 01:53:48.440]  Go to uncivilliberties.com to receive your full-length feature on DVD for only $13.95.
