[00:00:00.009 --> 00:00:01.290]  We're good.
[02:01:19.884 --> 02:01:20.985]  You don't understand, folks.
[02:01:20.985 --> 02:01:27.271]  There's mentally ill members of the population that think eugenics is good, and they think it's just for other groups, not for them.
[02:01:27.271 --> 02:01:39.843]  Or they don't think it's a real issue because the Germans don't have power, and Nazis didn't exist, or are good, and are giving us little prizes under our pillows at night.
[02:01:39.843 --> 02:01:40.804]  No, Prince Philip's bad.
[02:01:43.562 --> 02:01:49.640]  As Alex Jones documents in a similar documentary film, Endgame, this mindset is endemic, again, amongst the elite.
[02:01:50.689 --> 02:02:00.156]  Prince Philip's zeal within the population of undesirables has little to do with his so-called green credentials, as is argued in the corporate media.
[02:02:00.156 --> 02:02:07.521]  In reality, the Duke of Edinburgh was a Nazi collaborator, and his racist tendencies have spilled over into public gaffes in many occasions.
[02:02:07.521 --> 02:02:08.562]  Got a link to that.
[02:02:08.562 --> 02:02:16.908]  In 86, for example, the Queen's husband remarked to a British student during a visit to China, if you stay here much longer, you will go home with slitty eyes.
[02:02:17.895 --> 02:02:22.158]  Just, and they're also so inbred, they're basically mentally retarded.
[02:02:22.158 --> 02:02:26.602]  The so-called leader, a bunch of degenerate, weak trash.
[02:02:26.602 --> 02:02:28.703]  So sick of them!
[02:02:28.703 --> 02:02:34.187]  It goes on, uh, it looks as though it was put in by an Indian, he went on.
[02:02:34.187 --> 02:02:40.712]  Philip observed when he saw a messy fuse box in a factory during a 99 visit.
[02:02:40.712 --> 02:02:45.696]  It was well documented that Prince Philip's sister, Sophia, was married to Christopher of Hesse Castle.
[02:02:47.390 --> 02:02:52.174]  A SS colonel who named his eldest son Karl Adolf in Hitler's honor.
[02:02:52.174 --> 02:02:55.637]  Indeed, all four of Philip's sisters married high-ranking Nazis.
[02:02:55.637 --> 02:02:57.118]  Well, they were German, what do you expect?
[02:02:57.118 --> 02:03:06.126]  The prospect of the former Nazis and Nazi sympathizers attending his 47th wedding to the future Queen of England meant he was only allowed to invite two guests.
[02:03:08.723 --> 02:03:10.004]  And then it goes on.
[02:03:10.004 --> 02:03:24.319]  Two years ago, more revelations of Phillips and Nazi links emerged in a book that featured never-before-published photos of Phillip, aged 16, at the 1937 funeral of his elder sister, flanked by relatives in SS and brownshirt uniforms.
[02:03:24.319 --> 02:03:30.605]  Another picture shows his youngest sister, Sophia, sitting opposite Hitler at the wedding of Hermann Goering.
[02:03:32.190 --> 02:03:44.226]  And it goes on, Philip was forced to concede that his family found Hitler's appetite to restore Germany's power and prestige attractive and admitted they had inhibitions about the Jews.
[02:03:44.226 --> 02:03:46.769]  The Duke was also trained in the Hitler youth.
[02:03:47.842 --> 02:04:06.586]  It goes on, Philip Altman, of course the truth is Britain actually set Hitler up, told him to invade, that's why he let the British evacuate at Dunkirk, that's why when Rudolf Hess flew over and said we have a deal to do this, they held him for decades in a prison by himself, and it all came out that it was all staged, and that's in mainline history books.
[02:04:07.106 --> 02:04:09.648]  They literally set Hitler up, ladies and gentlemen.
[02:04:09.648 --> 02:04:11.489]  But see, you want to worship Hitler.
[02:04:11.489 --> 02:04:17.933]  You don't want to admit that he was a weak chicken neck, completely set up by the globalists who were ten steps ahead of you.
[02:04:17.933 --> 02:04:25.137]  You'd rather be weak and let them always win!
[02:04:25.137 --> 02:04:26.638]  Don't worry, though.
[02:04:26.638 --> 02:04:35.784]  All of you who love the New World Order, the economy's imploding, tyrannies are growing, there are huge armies of new police march out of the
[02:04:36.863 --> 02:04:40.745]  Police academies every few months ready to destroy your country.
[02:04:40.745 --> 02:04:43.887]  Ready to smash you and take everything you got.
[02:04:43.887 --> 02:04:45.568]  Their dim little eyes.
[02:04:45.568 --> 02:04:48.609]  All they want is more power and they're gonna get it.
[02:04:48.609 --> 02:04:56.553]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut.
[02:04:56.553 --> 02:05:01.296]  An entirely new two-hour film that completely destroys the official fable forever.
[02:05:01.756 --> 02:05:12.824]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[02:05:12.824 --> 02:05:16.226]  Loose Change Final Cut is the ultimate 9-11 expose.
[02:05:16.226 --> 02:05:17.987]  From hijackers being trained at U.S.
[02:05:17.987 --> 02:05:24.131]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[02:05:24.131 --> 02:05:31.276]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[02:05:31.596 --> 02:05:39.743]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[02:05:39.743 --> 02:05:42.385]  We're in a no-holds-bar information war.
[02:05:42.385 --> 02:05:47.710]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[02:05:48.234 --> 02:05:53.578]  The Federal Trade Commission estimates that 9 million Americans are victims of identity theft each year.
[02:05:53.578 --> 02:05:59.604]  The crime of identity theft occurs every 3.5 seconds, costing the victims an average of $8,000.
[02:05:59.604 --> 02:06:06.770]  If you own a PC, passwords are a common form of authentication, and often the only protection between a hacker and your personal information.
[02:06:06.770 --> 02:06:15.377]  Passwords that are stored in a spreadsheet, text file, data file, or any other file that is not encrypted and password protected are vulnerable to malicious theft and misuse.
[02:06:15.757 --> 02:06:20.700]  With Password Safe Pro, your passwords can be secured in an encrypted database within minutes.
[02:06:20.700 --> 02:06:27.684]  Password Safe Pro utilizes secure 160-bit encryption and comes complete with a strong password generation tool.
[02:06:27.684 --> 02:06:34.709]  For secure password protection and peace of mind, get your free Password Safe Pro today at www.passwordsafepro.com.
[02:06:35.589 --> 02:06:41.634]  Again, get your free Password Safe Pro at www.passwordsafepro.com.
[02:06:41.634 --> 02:06:45.478]  Secure password protection and peace of mind is one click away.
[02:06:45.478 --> 02:06:48.340]  Trust the Pro Password Safe Pro.
[02:06:48.340 --> 02:06:52.584]  If your body isn't feeling too well these days, you're gonna start taking this hemp.
[02:06:52.584 --> 02:06:54.245]  I say go to hempusa.org.
[02:06:58.339 --> 02:07:02.783]  You may not like what I'm about to say, but you know I'm gonna say it anyway.
[02:07:02.783 --> 02:07:05.566]  The government doesn't want the best for you.
[02:07:05.566 --> 02:07:08.008]  They keep you down, they keep you blue.
[02:07:08.008 --> 02:07:12.933]  They starve your body for all its nutrients.
[02:07:12.933 --> 02:07:15.395]  They won't let you grow industrial hemp.
[02:07:15.395 --> 02:07:20.761]  It really doesn't make any kind of sense when it's so healthy for the world and useful for you, my friends.
[02:07:22.665 --> 02:07:27.247]  I hope Mr. Bush will hear this song, for the heart of America wants this one.
[02:07:27.247 --> 02:07:32.090]  Go to hempusa.org.
[02:07:32.090 --> 02:07:37.033]  If you're a truther, an anarchist, a renegade, you only want things that God has made.
[02:07:37.033 --> 02:07:41.535]  Go to hempusa.org.
[02:07:41.535 --> 02:07:43.756]  We offer free shipping anywhere in the states.
[02:07:43.756 --> 02:07:45.937]  Go to hempusa.org.
[02:07:48.601 --> 02:07:51.341]  He's the T-Rex of political talk.
[02:07:51.341 --> 02:08:06.544]  Alex Jones on the GCN Radio Network.
[02:08:06.544 --> 02:08:12.225]  Look, I take off a few days and I get really aggressive, I get really mad.
[02:08:12.225 --> 02:08:16.206]  They know that the
[02:08:19.335 --> 02:08:29.058]  Genetically modified organism foods where they've changed the basic DNA and changed the basic protein amino acid structures.
[02:08:29.058 --> 02:08:32.839]  They know it kills all the guinea pigs, all the rats that eat it.
[02:08:32.839 --> 02:08:34.460]  In thousands of university studies.
[02:08:34.460 --> 02:08:35.300]  They know!
[02:08:35.300 --> 02:08:37.881]  And so they feed it to you and your family.
[02:08:37.881 --> 02:08:39.801]  I know there's no way to avoid all of it.
[02:08:39.801 --> 02:08:41.762]  Unless you live on a deserted island.
[02:08:41.762 --> 02:08:42.902]  And so I'm mad about that.
[02:08:42.902 --> 02:08:45.303]  I'm mad about them assaulting my children every day.
[02:08:45.303 --> 02:08:45.923]  Assaulting me.
[02:08:46.878 --> 02:08:59.289]  I'm real mad about the fact that they've put hundreds of different varieties of cancer viruses that are even timed for hormonal fluctuations to kill you at a certain age to kick in.
[02:08:59.289 --> 02:09:03.272]  I am mad about them admittedly spraying our cities on a routine basis.
[02:09:03.272 --> 02:09:05.153]  That's all declassified.
[02:09:05.153 --> 02:09:13.921]  I am mad that a group of eugenicists that openly, tens of thousands of times, sprayed our troops with chemicals, biologicals, radiologicals, killing them in many cases.
[02:09:14.750 --> 02:09:20.535]  A bunch of control freak scientists running everything that have given you a Madison Avenue false reality.
[02:09:20.535 --> 02:09:23.478]  Have you noticed we're not talking about Barack Obama here?
[02:09:23.478 --> 02:09:25.880]  Have you noticed we're not talking about Hillary and John McCain?
[02:09:25.880 --> 02:09:27.242]  Who cares?
[02:09:27.242 --> 02:09:28.963]  They're all bought and paid for.
[02:09:28.963 --> 02:09:30.525]  They're all owned by the same people.
[02:09:32.310 --> 02:09:34.592]  And, uh, we're not gonna talk about it here on the show.
[02:09:34.592 --> 02:09:37.495]  I mean, you're welcome to call in if you want, but it doesn't matter.
[02:09:37.495 --> 02:09:40.317]  Endless debates about, he said this, he said that.
[02:09:40.317 --> 02:09:47.384]  Did Barack Obama mean that, you know, by saying, uh, McCain's bearings are off, that that's code that he's old?
[02:09:47.384 --> 02:09:56.552]  Uh, it isn't that he's too old, it's that he's already had lymphoma cancer that 90% of the time comes back within 10 years and kills ya, and he had it 8 years ago.
[02:09:57.543 --> 02:09:59.545]  And he's had a couple other types of cancer.
[02:09:59.545 --> 02:10:01.346]  And the guy wants to bomb Iran.
[02:10:01.346 --> 02:10:03.628]  And he's a lunatic who's anti-gun.
[02:10:03.628 --> 02:10:08.152]  You know, they're announcing that the feds are going to give tuition to all the illegal aliens.
[02:10:08.152 --> 02:10:09.253]  Have you heard the latest?
[02:10:09.253 --> 02:10:10.334]  We're totally bankrupt.
[02:10:10.334 --> 02:10:11.375]  No future.
[02:10:11.375 --> 02:10:15.038]  Cops are out getting more tickets than ever as the states go bankrupt.
[02:10:15.038 --> 02:10:21.264]  Running around foaming at the mouth, feeding on us, mindless... I don't even hate them.
[02:10:21.264 --> 02:10:24.567]  They're just like a dumb squirrel running out in front of a car.
[02:10:26.121 --> 02:10:32.243]  I see all these petty nobodies, these men that think they're men.
[02:10:32.243 --> 02:10:40.386]  Maybe I shouldn't even be on the radio today.
[02:10:40.386 --> 02:10:41.207]  I just can't believe it.
[02:10:41.207 --> 02:10:42.827]  I'm living in a twilight zone.
[02:10:42.827 --> 02:10:48.969]  I am.
[02:10:48.969 --> 02:10:50.130]  We are change, Ohio.
[02:10:51.790 --> 02:11:16.982]  I'm gonna try to have them on, I'm told they got a bad cell phone, so who knows how long they'll be on, but let's just play a minute or so of them confronting Al Gore, that sack of trash, that piece of filth, that Viper King Viper, just oil company-owning trash liar scam artist, I mean, with all these well-meaning idiot college students getting taken to suckers one more time,
[02:11:18.061 --> 02:11:18.922]  You idiots!
[02:11:18.922 --> 02:11:28.189]  They had to choose a gas that was good so that none of the big corporations would actually have to cut back on any real toxic waste, you buffoons!
[02:11:28.189 --> 02:11:33.834]  Carbon dioxide is good, you jackasses!
[02:11:33.834 --> 02:11:47.325]  I mean, all these idiot young people working for McCain and working for Barack Obama and Hillary and all starry-eyed like you're doing something, all starry-eyed like you know how stuff works when you don't know anything!
[02:11:48.368 --> 02:11:58.554]  You know nothing!
[02:11:58.554 --> 02:11:59.975]  I'm one of the few sane people around.
[02:11:59.975 --> 02:12:00.956]  I'll tell you that right now.
[02:12:00.956 --> 02:12:01.856]  I know what all this is.
[02:12:01.856 --> 02:12:03.117]  This is a nightmare.
[02:12:03.117 --> 02:12:04.297]  This is hell.
[02:12:04.297 --> 02:12:05.618]  This totally freaks me out.
[02:12:05.618 --> 02:12:06.979]  It totally makes me mad.
[02:12:06.979 --> 02:12:13.743]  I've been robbed.
[02:12:13.743 --> 02:12:16.925]  And just the cowardly, soft, stupid public.
[02:12:17.776 --> 02:12:23.764]  With this group of sycophant backstabbing murderers sitting on top of you.
[02:12:23.764 --> 02:12:30.714]  And Prince Philip running around talking about how he wants to kill you and all these trillionaires and billionaires and yes there are trillionaires.
[02:12:31.383 --> 02:13:00.415]  Who just give all their money to eugenics and just love hurting us and dance with glee as young children die of leukemia and as children are imprisoned mentally for life with autism and all of it as they suck everything out of you and have their way with you, always winning, always getting it over on you, always having their way over and over again because you're focused on football and acting cool and driving fancy cars and strutting around with your idiot neighbors and co-workers.
[02:13:05.322 --> 02:13:08.403]  It's disgusting!
[02:13:08.403 --> 02:13:10.144]  But that's what Milk and Honey creates.
[02:13:10.144 --> 02:13:11.084]  That's what Plenty creates.
[02:13:11.084 --> 02:13:14.305]  You always turn into decadent slobs.
[02:13:14.305 --> 02:13:16.106]  We've all been decadent slobs.
[02:13:16.106 --> 02:13:22.528]  We've all gotten to be self-centered know-it-alls.
[02:13:22.528 --> 02:13:30.290]  And when I realize that I know more than 99% of people, and I still realize I don't know much, I don't have some big high and mighty view.
[02:13:30.290 --> 02:13:31.911]  I mean, that's what completely freaks me out.
[02:13:35.197 --> 02:13:40.181]  The neocons write letters to Iran saying we'll stage terror attacks in public newspapers.
[02:13:40.181 --> 02:13:45.945]  I mean, that's how obvious they are now?
[02:13:45.945 --> 02:13:50.288]  They write newspaper articles about how they want another 9-11, how great it is for them.
[02:13:50.288 --> 02:14:00.915]  I mean, these bastards are so arrogant and think so little of you that they write articles in the Philadelphia Daily News about how wonderful 9-11 is and how they can't wait till another one happens.
[02:14:00.915 --> 02:14:01.916]  That's their answer.
[02:14:06.994 --> 02:14:12.198]  To the Republican memos at the state and federal level coming out saying that they need to stage another attack.
[02:14:12.198 --> 02:14:19.184]  These bastards brag publicly about what they did to us.
[02:14:19.184 --> 02:14:29.233]  And then the idiot police will try to claim that they're going to plant bombs on We Are Change that's out at Building 7, exposing that it was an inside job.
[02:14:29.233 --> 02:14:33.096]  And they'll come over and billy club you, even when you have a permitted march.
[02:14:34.048 --> 02:14:38.491]  And they'll take all your freedoms away and laugh at you like dumb meatballs.
[02:14:38.491 --> 02:14:48.737]  When we were the ones the whole time exposing that you inhaled all that asbestos and are dying and now it's all come out that they knew and covered it all up and didn't give you any health care.
[02:14:48.737 --> 02:14:58.963]  And you'll sit there like a dumb dog whose master feeds it cyanide, licking the boots of the New World Order.
[02:14:58.963 --> 02:15:02.485]  Because you're a demon.
[02:15:02.485 --> 02:15:03.446]  You're a pig demon.
[02:15:05.953 --> 02:15:07.434]  You like it.
[02:15:07.434 --> 02:15:09.835]  You like how they hurt you.
[02:15:09.835 --> 02:15:16.438]  Hey, you don't care if they... poop all over you and rub it in.
[02:15:16.438 --> 02:15:19.500]  As long as you get to do it to us, isn't that really what it's all about?
[02:15:19.500 --> 02:15:23.542]  Isn't that what it's about, being trash and scum and weak?
[02:15:23.542 --> 02:15:27.324]  Isn't that what it's about, having little piggy eyes and a little piggy brain?
[02:15:27.324 --> 02:15:28.805]  I'm talking about the public.
[02:15:28.805 --> 02:15:31.566]  I don't even mean the pig sling for pigs for cops.
[02:15:31.566 --> 02:15:32.667]  I mean, we're pig people.
[02:15:33.744 --> 02:15:38.867]  Little piggy minds, little weak piggies.
[02:15:38.867 --> 02:15:42.989]  Play Al Gore, huh?
[02:15:42.989 --> 02:15:53.135]  We need to reduce carbon dioxide and we need to, we need the commitment on the part of the students to get involved.
[02:15:53.135 --> 02:15:57.998]  I'm sorry, I'm sorry sir, I'm trying to talk to these folks here.
[02:15:59.025 --> 02:16:01.067]  And I believe they want to hear what I have to say.
[02:16:01.067 --> 02:16:03.509]  Hey Al, we don't want your carbon tax!
[02:16:03.509 --> 02:16:06.091]  Planes need carbon dioxide debris!
[02:16:06.091 --> 02:16:07.693]  Come on, cut it out.
[02:16:07.693 --> 02:16:09.775]  We need to.
[02:16:09.775 --> 02:16:11.116]  Stop right there.
[02:16:11.116 --> 02:16:13.398]  Listen to that weak trash.
[02:16:13.398 --> 02:16:18.743]  They're worshipping Al Gore, that eugenics monster.
[02:16:18.743 --> 02:16:20.725]  Cut it out, oh cut it out.
[02:16:20.725 --> 02:16:24.388]  We're here to feel good about how we're all working together.
[02:16:25.734 --> 02:16:36.419]  You know, the government knows we're young people and we want to be involved in social change, so they've given us a false paradigm to waste ourselves in and to carry out eugenics murdering Africans.
[02:16:36.419 --> 02:16:41.241]  Of course, I'm too weak to ever face the facts, even if I knew how to look at the documents.
[02:16:41.241 --> 02:16:46.163]  I'm just gonna push eugenics and we're gonna run everything and tax everybody in the U.S.
[02:16:46.163 --> 02:16:52.186]  and new EnviroCops are gonna inspect all our homes and backyards and ranches and farms.
[02:16:52.186 --> 02:16:52.766]  Be quiet.
[02:16:52.766 --> 02:16:54.287]  Don't say that plants
[02:16:55.504 --> 02:16:58.805]  Want carbon dioxide to breathe?
[02:16:58.805 --> 02:16:59.765]  Just shut up!
[02:16:59.765 --> 02:17:01.146]  Go along with the fraud!
[02:17:01.146 --> 02:17:05.147]  You know, just like a neo-Connolese, be quiet!
[02:17:05.147 --> 02:17:08.228]  Don't say that Al-Qaeda isn't dangerous!
[02:17:08.228 --> 02:17:09.108]  Go along with it!
[02:17:09.108 --> 02:17:10.889]  We're all idiots here!
[02:17:10.889 --> 02:17:11.649]  Keep playing it!
[02:17:13.315 --> 02:17:21.184]  We need to reduce carbon dioxide, and we need to, we need a commitment on the part... That's how plants give us oxygen!
[02:17:21.184 --> 02:17:24.768]  They breathe in carbon dioxide and release oxygen!
[02:17:24.768 --> 02:17:29.072]  I'm sorry sir, I'm trying to talk to these folks here.
[02:17:29.072 --> 02:17:31.935]  And I believe they want to hear what I have to say.
[02:17:39.349 --> 02:17:44.575]  Go to WeCanSolveIt.org and let me conclude with this comment.
[02:17:44.575 --> 02:17:46.938]  I didn't buy a ticket to The Legend of Your Lives!
[02:17:46.938 --> 02:17:54.587]  Not too many years from now, the next generation will ask one of two questions.
[02:17:54.587 --> 02:17:56.769]  They'll look at the beginnings of the 21st century.
[02:17:57.996 --> 02:18:00.398]  It just goes on and on, folks.
[02:18:00.398 --> 02:18:02.960]  It is the biggest, sickest joke ever.
[02:18:02.960 --> 02:18:05.822]  That they're talking about banning carbon dioxide.
[02:18:05.822 --> 02:18:08.384]  Tell us what else happened from We Are Change Ohio.
[02:18:08.384 --> 02:18:08.984]  We got Sam
[02:18:26.565 --> 02:18:27.946]  Logaloo on with us.
[02:18:27.946 --> 02:18:32.130]  Sam, we're going to hold you over in the next segment, see if your cell phone's working okay.
[02:18:32.130 --> 02:18:42.058]  What was it like standing up against that con artist, that snake oil salesman, with that group of weak-minded cult members?
[02:18:46.866 --> 02:18:50.167]  Yeah, his phone was doing that earlier, so we just can't do the interview.
[02:18:50.167 --> 02:18:50.988]  Sam, I'm sorry.
[02:18:50.988 --> 02:18:53.149]  Some other day, when your phone works, we'll be able to do it.
[02:18:53.149 --> 02:18:54.869]  It doesn't even matter anymore.
[02:18:54.869 --> 02:18:58.231]  The people love $4-a-gallon gas.
[02:18:58.231 --> 02:18:59.851]  They love it!
[02:18:59.851 --> 02:19:01.352]  And they're gonna love it even more!
[02:19:01.352 --> 02:19:05.214]  Okay?
[02:19:05.214 --> 02:19:12.937]  Just, just, again, it's so insulting that they've got the public running around, cowering in fear of imaginary Al-Qaeda.
[02:19:14.159 --> 02:19:15.680]  And imaginary carbon dioxide.
[02:19:15.680 --> 02:19:21.402]  You can walk up to the very same people and tell, give them the name for salt.
[02:19:21.402 --> 02:19:22.263]  And they will say, ban it.
[02:19:22.263 --> 02:19:26.585]  Give them the name for water.
[02:19:26.585 --> 02:19:29.506]  And they will scream in fear.
[02:19:29.506 --> 02:19:32.047]  Just like they'll scream in fear of a citizen with a gun.
[02:19:32.047 --> 02:19:36.269]  But they love men in black uniforms and black masks stomping around.
[02:19:36.269 --> 02:19:38.250]  Oh, they feel so safe when they see that.
[02:19:38.250 --> 02:19:40.611]  Because all their common sense and instincts are gone.
[02:19:41.408 --> 02:19:45.575]  You're gonna be butchered like pigs by your masters, you understand?
[02:19:45.575 --> 02:19:49.962]  It is a big idea.
[02:19:51.112 --> 02:19:52.874]  A New World Order.
[02:19:52.874 --> 02:19:57.778]  In the near future, Earth is dominated by a powerful world government.
[02:19:57.778 --> 02:20:00.601]  It's known as the Bilderberg Group.
[02:20:00.601 --> 02:20:03.384]  Could their objective be world domination?
[02:20:03.384 --> 02:20:06.587]  For thousands of years, their dark order grew.
[02:20:06.587 --> 02:20:13.893]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[02:20:16.912 --> 02:20:22.373]  For the first time in history, the elite's plan for world government is blown wide open.
[02:20:22.373 --> 02:20:26.234]  You will learn the secret that drives the entire New World Order agenda.
[02:20:26.234 --> 02:20:28.795]  Bill of Rights is making great progress toward a world government.
[02:20:28.795 --> 02:20:29.955]  Most people have no idea.
[02:20:29.955 --> 02:20:30.755]  They're not after money.
[02:20:30.755 --> 02:20:32.015]  They have all the money they need.
[02:20:32.015 --> 02:20:32.996]  They're after power.
[02:20:32.996 --> 02:20:34.156]  That's their aphrodisiac.
[02:20:34.156 --> 02:20:38.337]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[02:20:38.897 --> 02:20:42.886]  Or watch it online right now at PrisonPlanet.tv.
[02:20:42.886 --> 02:20:45.693]  Endgame, blueprint for global enslavement.
[02:20:45.693 --> 02:20:46.835]  You have been warned.
[02:20:49.520 --> 02:20:54.563]  Do you want to know right now how you can drive around using water as fuel and laugh at rising gas costs?
[02:20:54.563 --> 02:20:56.824]  Then keep listening for a very special offer.
[02:20:56.824 --> 02:21:02.207]  GasFreedom.info has all the information you need to learn about a simple technology you can have right now.
[02:21:02.207 --> 02:21:05.928]  GasFreedom is a do-it-yourself, affordable, practical, free energy device.
[02:21:05.928 --> 02:21:10.231]  It uses a little electricity from your car's battery to separate water into a gas called HHO.
[02:21:11.071 --> 02:21:16.934]  HHO, also called Browns Gas, burns beautifully and provides tons of energy, while the end product is just water.
[02:21:16.934 --> 02:21:19.395]  Visit GasFreedom.info now to learn more.
[02:21:19.395 --> 02:21:22.376]  In just 10 minutes, you will discover exactly how this is possible.
[02:21:22.376 --> 02:21:25.678]  This is the secret the oil and auto industry doesn't want you to know.
[02:21:25.678 --> 02:21:30.320]  Go to GasFreedom.info to learn how very easy it is to extract energy from water to run your car.
[02:21:30.660 --> 02:21:33.201]  Go to gasfreedom.info for this special offer.
[02:21:33.201 --> 02:21:34.582]  Turn any car into a hybrid for $300.
[02:21:34.582 --> 02:21:35.623]  That's gasfreedom.info or call 239-628-3708.
[02:21:35.623 --> 02:21:35.883]  That's 239-628-3708.
[02:21:35.883 --> 02:21:35.923]  239-628-3708.
[02:21:47.748 --> 02:21:49.709]  Our beloved Republic is on her knees.
[02:21:49.709 --> 02:21:53.311]  The forces of globalism are destroying national sovereignty worldwide.
[02:21:53.311 --> 02:21:55.392]  But in Liberty's darkest hour, there is hope.
[02:21:55.392 --> 02:21:58.814]  For the first time in modern history, the people are beginning to wake up.
[02:21:58.814 --> 02:22:04.558]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[02:22:04.558 --> 02:22:08.460]  We have a short time frame to fully awaken and energize the people to meet this threat.
[02:22:08.800 --> 02:22:13.983]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[02:22:13.983 --> 02:22:17.024]  PrisonPlanet.tv is a vault of forbidden information.
[02:22:17.024 --> 02:22:24.248]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[02:22:24.248 --> 02:22:30.231]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[02:22:30.231 --> 02:22:34.754]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[02:22:35.074 --> 02:22:37.918]  The Info War is waiting for you to set it free.
[02:22:37.918 --> 02:22:39.980]  Join PrisonPlanet.tv.
[02:22:39.980 --> 02:22:41.962]  Burn the info bombs to disk.
[02:22:41.962 --> 02:22:44.085]  Put them on the file sharing networks.
[02:22:44.085 --> 02:22:45.867]  Bring down the New World Order.
[02:22:45.867 --> 02:22:46.628]  PrisonPlanet.tv
[02:22:48.857 --> 02:22:49.678]  Hi, neighbor.
[02:22:49.678 --> 02:22:52.980]  They say the road to hell is paved with good intentions.
[02:22:52.980 --> 02:22:58.263]  Certainly we'd never intend to procrastinate getting our own food supply until there was none left at any price.
[02:22:58.263 --> 02:23:04.007]  We would intend to have plenty of food so the relief organizations could care for those unable to care for themselves.
[02:23:04.007 --> 02:23:11.612]  We would intend not to be standing in the breadline with the ignorant and the foolish who pretend the facts of food disappearance are untrue.
[02:23:11.612 --> 02:23:16.495]  If the experience of the Katrina disaster is evidence, the breadline may have no bread.
[02:23:17.114 --> 02:23:24.937]  Just like the good intentions on the road to that unheavenly place, the good intentions alone to get a supply of food will not feed us.
[02:23:24.937 --> 02:23:30.059]  Only getting our food supply immediately will make us independent and fearless for the future.
[02:23:30.059 --> 02:23:30.359]  Call 800-409-5633.
[02:23:30.359 --> 02:23:30.419]  800-409-5633.
[02:23:30.419 --> 02:23:31.359]  On the web, efoodsdirect.com.
[02:23:31.359 --> 02:23:31.739]  Who am I?
[02:23:31.739 --> 02:23:31.879]  Nobody.
[02:23:31.879 --> 02:23:33.040]  Steve Schenck, Someone Who Cares.
[02:23:51.613 --> 02:23:54.614]  Don't worry, this show is documented.
[02:23:54.614 --> 02:24:01.456]  Alex Jones, on the GCN Radio Network.
[02:24:01.456 --> 02:24:07.398]  We use UPS to ship my books and videos that we sell out of the video bookstore, PrimfulWars.com.
[02:24:07.398 --> 02:24:18.822]  And just during the break, Weldon gave me the UPS quarterly magazine that they give us, The Power of Green.
[02:24:18.822 --> 02:24:20.263]  See, this is a whole global tax.
[02:24:22.086 --> 02:24:24.948]  And you can't run to FedEx, they're all pushing the same propaganda.
[02:24:24.948 --> 02:24:27.329]  This is just disgusting.
[02:24:27.329 --> 02:24:29.971]  And you use USPS, they're pushing it all too.
[02:24:29.971 --> 02:24:32.432]  We ship by them as well.
[02:24:32.432 --> 02:24:34.914]  And again, a lot of it sounds reasonable.
[02:24:34.914 --> 02:24:37.775]  They got all these smiling, well-meaning faces selling you the fraud.
[02:24:37.775 --> 02:24:39.816]  And it says, a green glossary.
[02:24:39.816 --> 02:24:41.697]  And we did get our guest, we'll go to him in a minute.
[02:24:41.697 --> 02:24:44.479]  You're going green, but you don't get the lingo.
[02:24:44.479 --> 02:24:47.941]  So you have to learn your new slave lingo.
[02:24:47.941 --> 02:24:49.502]  It starts with carbon dioxide.
[02:24:51.351 --> 02:24:54.174]  And it goes on to say, can increase the Earth's temperature.
[02:24:54.174 --> 02:24:56.036]  Here's a primer of terms.
[02:24:56.036 --> 02:25:01.602]  To learn more, go to compost.ups.com.
[02:25:01.602 --> 02:25:09.369]  It says carbon footprint, the amount of carbon dioxide emissions created by a person or business that they have to tax and regulate and commit crimes with.
[02:25:09.369 --> 02:25:10.330]  You have to be punished.
[02:25:10.330 --> 02:25:11.952]  Carbon tax.
[02:25:11.952 --> 02:25:13.614]  Oh, it's being introduced to us.
[02:25:14.898 --> 02:25:17.160]  And it says you're going green.
[02:25:17.160 --> 02:25:18.661]  See, it's like, oh, everyone's doing it.
[02:25:18.661 --> 02:25:20.742]  And the cattle go, oh, well, I'm doing it.
[02:25:20.742 --> 02:25:23.884]  I'm a idiot.
[02:25:23.884 --> 02:25:25.325]  A carbon tax.
[02:25:25.325 --> 02:25:30.128]  A proposed tax on emissions of carbon dioxide and other greenhouse gases.
