[00:00:00.289 --> 00:00:00.950]  I don't know.
[00:48:38.264 --> 00:48:39.245]  Yeah, Triumph of the Will.
[00:48:40.005 --> 00:48:46.632]  Oh yeah, I mean, you know, just huge telescreen, the podiums and all that were all extremely oversized.
[00:48:47.062 --> 00:48:51.286]  You know, they had a soldier come out and help everyone.
[00:48:51.346 --> 00:48:56.210]  He sang the National Anthem and everyone said the Pledge of Allegiance to Texas and the United States.
[00:48:56.310 --> 00:48:57.491]  I was like, what is this, high school?
[00:48:59.313 --> 00:49:02.576]  It was like a demented cross between a pep rally
[00:49:03.926 --> 00:49:06.047]  You know, in the Nazi rally.
[00:49:06.308 --> 00:49:13.951]  No, I watched the actual RNC from 2004, grabbing some footage for my latest flick, and it's like a cult, man.
[00:49:14.332 --> 00:49:20.475]  I mean, these people don't have a clue, they're wearing funny hats, they're pledging their allegiance to blindness, you know?
[00:49:20.715 --> 00:49:24.597]  They're pledging their allegiance to an idea that no longer exists, unfortunately.
[00:49:26.057 --> 00:49:29.539]  There is some good news is that they are slowly waking up, even among the diehards.
[00:49:29.699 --> 00:49:31.240]  I wasn't having that hard of a time of
[00:49:31.690 --> 00:49:38.112]  Trying to convince people that something was wrong and that they needed to check it out.
[00:49:38.433 --> 00:49:48.116]  Even in those circles, you guys, you know, all of us, you know, us and Ron Paul Camp and you guys down at the Alex Jones Show, you know, we're reaching these people so overturely, so we need to keep this up.
[00:49:48.536 --> 00:49:55.539]  You know, at the convention, a new organization for Houston, for Ron Paul and all this other stuff was born and, you know, we're going to try and get people together.
[00:49:57.333 --> 00:49:58.233]  Absolutely, Matt.
[00:49:58.273 --> 00:49:59.494]  We can keep pushing forward.
[00:49:59.534 --> 00:49:59.934]  I'm with you.
[00:49:59.954 --> 00:50:00.714]  I'm with the message.
[00:50:00.975 --> 00:50:02.115]  We all have great power.
[00:50:02.575 --> 00:50:04.616]  We all just have to pick an issue and decide again.
[00:50:05.316 --> 00:50:06.157]  I'm gonna do something.
[00:50:06.797 --> 00:50:07.837]  Have the will to do it.
[00:50:08.378 --> 00:50:10.078]  Alright, let's go to Mike in Tennessee.
[00:50:10.138 --> 00:50:10.759]  Mike, are you there?
[00:50:13.420 --> 00:50:14.000]  Mike, are you with us?
[00:50:15.161 --> 00:50:15.521]  Are you there?
[00:50:15.681 --> 00:50:15.881]  Yep.
[00:50:16.881 --> 00:50:23.384]  I would recommend everybody that can buy your Loose Change DVD and go to the 4th of July events around their communities
[00:50:23.993 --> 00:50:24.533]  I think so.
[00:50:42.628 --> 00:50:45.911]  We could hand that out and have references to the website and such.
[00:50:46.491 --> 00:50:50.415]  Let's see if we can't get that done sometime for PrisonPlanet.tv in the next few months.
[00:50:50.455 --> 00:50:52.176]  It's definitely some work, but not that much.
[00:50:52.497 --> 00:50:53.718]  Mike, I thank you for the call.
[00:50:53.778 --> 00:50:54.178]  I agree.
[00:50:54.218 --> 00:50:55.499]  We need to spread this message.
[00:50:55.900 --> 00:50:57.801]  July 4th is a hell of a time to do it, folks.
[00:50:58.222 --> 00:51:00.223]  And guess what comes to the InfoWar July 4th?
[00:51:00.704 --> 00:51:02.485]  The 9-11 Chronicles truth rising.
[00:51:02.525 --> 00:51:02.926]  Get ready.
[00:51:05.794 --> 00:51:07.916]  Once, America was led by real politicians.
[00:51:08.136 --> 00:51:13.039]  Now politicians in the U.S., city, county, state, and federal are owned and controlled by corporations.
[00:51:13.220 --> 00:51:15.701]  We have corporate representatives instead of politicians.
[00:51:15.922 --> 00:51:20.045]  Criminal corporate manipulation has caused grain prices to soar to the highest levels in history.
[00:51:20.205 --> 00:51:23.087]  Shortages of rice, corn, and wheat now exist in most countries.
[00:51:23.247 --> 00:51:26.489]  Natural disasters have put millions worldwide at risk of starvation.
[00:51:26.589 --> 00:51:31.453]  Food riots and red lines occur daily in 30 nations, and not only is that list growing, but it's headed this way.
[00:51:31.653 --> 00:51:35.594]  Survival Enterprises are master distributors of the highest quality long-term storage foods.
[00:51:35.714 --> 00:51:40.556]  Mountain House freeze-dried foods, canned beef, chicken, turkey, butter, bacon, spices, cheese, fruit, and more.
[00:51:40.636 --> 00:51:42.296]  We have tons of food in stock now.
[00:51:42.496 --> 00:51:43.977]  Call 1-800-753-1981.
[00:51:44.197 --> 00:51:46.777]  That's 1-800-753-1981.
[00:51:47.438 --> 00:51:49.718]  Or go to BeforeIt'sTooLate.us.
[00:51:49.798 --> 00:51:51.919]  That's BeforeIt'sTooLate.us.
[00:51:52.079 --> 00:51:54.860]  Where you'll find what you'll need to keep you and your loved ones secure.
[00:51:55.000 --> 00:51:58.701]  And remember, those without food will be servants of those with the food.
[00:51:59.001 --> 00:51:59.421]  Call now.
[00:52:03.223 --> 00:52:05.744]  Terror Storm, a history of government-sponsored terror.
[00:52:06.085 --> 00:52:07.365]  Loose Change, Final Cut.
[00:52:07.645 --> 00:52:09.626]  Endgame, Blueprint for Global Enslavement.
[00:52:09.787 --> 00:52:11.527]  The True Story of the Bilderberg Group.
[00:52:11.688 --> 00:52:12.928]  The Late Great USA.
[00:52:13.168 --> 00:52:14.609]  America, Freedom to Fascism.
[00:52:14.949 --> 00:52:21.773]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:52:21.973 --> 00:52:25.895]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:52:26.035 --> 00:52:29.437]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:52:29.737 --> 00:52:30.218]  We're good to go.
[00:52:49.754 --> 00:53:00.012]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[00:53:00.353 --> 00:53:01.816]  Join the info war today!
[00:53:02.828 --> 00:53:07.952]  If you're a chocolate lover, then now you can use chocolate to get the healthy body you've always wanted.
[00:53:08.252 --> 00:53:17.599]  Introducing Coco Pure Chocolate Tea, the most innovative health drink ever, with ingredients connected to a stronger immune system, a healthier heart, and more beautiful skin.
[00:53:17.839 --> 00:53:20.281]  Here's nutritional expert Dr. Alex Duarte.
[00:53:20.601 --> 00:53:26.945]  Cocoa Cure Chocolate Tea blends the nutrition of concentrated cocoa with natural green tea and an extract from red wine.
[00:53:27.165 --> 00:53:32.129]  This makes it a cripple action supplement with more antioxidant value than most fruits and vegetables.
[00:53:32.489 --> 00:53:36.892]  It has a natural energy booster, digestive health boosters, and much more.
[00:53:37.152 --> 00:53:40.574]  Best of all, this is probably the most delicious supplement that you're ever going to taste.
[00:53:40.814 --> 00:53:43.796]  Today you can try Coco Pure Chocolate Tea risk-free.
[00:53:43.996 --> 00:53:49.259]  If you don't think this is the most delicious way to get healthy, you can return the empty bottle for your money back.
[00:53:49.440 --> 00:53:50.820]  To try Coco Pure, call 1-800-457-9914.
[00:53:50.840 --> 00:53:52.221]  Coco Pure will help get your health back on track.
[00:53:52.241 --> 00:53:52.441]  Call 1-800-457-9914.
[00:53:52.481 --> 00:53:52.682]  That's 1-800-457-9914.
[00:53:52.722 --> 00:53:53.982]  We don't need no education.
[00:54:12.333 --> 00:54:15.859]  We don't need no thought control.
[00:54:16.240 --> 00:54:19.605]  No dark sarcasm in the classroom.
[00:54:32.955 --> 00:54:34.596]  Kids Alone!
[00:54:34.616 --> 00:54:42.178]  One more time I want to remind people, 4th of July, coming to PrisonPlanet.tv, 9-11 Chronicles, Truth Rising.
[00:54:44.258 --> 00:54:54.801]  Confrontations with people like David Rockefeller, Zygmunt Brzezinski, Alan Greenspan, Bill and Hillary Clinton, real demons folks, get called out on their tyranny.
[00:54:55.681 --> 00:54:56.301]  With interviews,
[00:54:57.594 --> 00:55:02.976]  Including Martin Sheen, George Carlin, Rosie O'Donnell, Jesse Ventura, Willie Nelson.
[00:55:03.216 --> 00:55:06.717]  This movie is unlike anything Alex Jones has ever produced before.
[00:55:07.058 --> 00:55:10.219]  Cinema verite, and just amazing.
[00:55:11.079 --> 00:55:13.360]  Maybe more amazing than Pink Floyd, I don't know.
[00:55:14.540 --> 00:55:17.541]  I know I'm going to get a hell of a lot of MySpace messages about that.
[00:55:17.561 --> 00:55:18.662]  Pink Floyd's the best!
[00:55:19.362 --> 00:55:23.564]  It's Jason Burmess, and you can get at me at MySpace.com slash Jason Burmess.
[00:55:24.344 --> 00:55:26.405]  And I think Mike's idea is great, you know?
[00:55:26.505 --> 00:55:29.107]  Buy one DVD, make 50 copies, and hand them out.
[00:55:29.347 --> 00:55:31.248]  There's going to be a ton of events on July 4th.
[00:55:31.648 --> 00:55:32.728]  There's even going to be parades!
[00:55:32.768 --> 00:55:35.750]  If you're lucky enough to get on one of those parades with the candy, you know?
[00:55:36.890 --> 00:55:40.872]  What's stopping you from burning up 100 DVDs and tossing them out to the crowd?
[00:55:42.188 --> 00:55:43.729]  Label them Happy Happy Fun Time.
[00:55:43.789 --> 00:55:44.970]  I don't care what you label them.
[00:55:45.010 --> 00:55:47.711]  I just want them to stick them into the DVD player and get the truth.
[00:55:47.932 --> 00:55:48.632]  That's all I want.
[00:55:49.232 --> 00:55:52.995]  I want people to wake up so that we can restore our Constitution and Bill of Rights.
[00:55:53.415 --> 00:55:55.456]  So that we can have a government for and by the people again.
[00:55:55.496 --> 00:55:57.738]  I know I harp on this every day on the show.
[00:55:59.238 --> 00:56:00.079]  But we need to!
[00:56:01.080 --> 00:56:02.380]  I'm sick of the excuses.
[00:56:02.600 --> 00:56:03.521]  What can I do?
[00:56:04.021 --> 00:56:04.962]  Run for City Council.
[00:56:05.802 --> 00:56:06.543]  Run for Congress.
[00:56:07.063 --> 00:56:07.944]  Run for State Senate.
[00:56:08.584 --> 00:56:09.145]  You can do it!
[00:56:09.545 --> 00:56:12.228]  Alright, we can take a couple more calls before the end of the program.
[00:56:12.268 --> 00:56:28.947]  Remember, the whole thing plays over again at InfoWars.com all four hours in case you missed Mark Dice, in case you missed Jonathan from We Are Change Colorado, in case you missed the vaccine talk, in case you missed our coverage of the Austin Governor's Mansion with somebody who works security there, in case you missed Bob Chapman.
[00:56:29.815 --> 00:56:30.776]  Or Michael Markovich.
[00:56:31.316 --> 00:56:31.856]  It's all there.
[00:56:32.677 --> 00:56:33.678]  Infowars.com.
[00:56:34.038 --> 00:56:37.500]  Alright, let's go to Tony in Illinois.
[00:56:37.560 --> 00:56:38.161]  Tony, you're with us.
[00:56:38.421 --> 00:56:39.001]  Yeah, Jason.
[00:56:39.021 --> 00:56:44.385]  Did I hear you say that these Lizzo brothers, these guys that just happened to be down?
[00:56:44.909 --> 00:56:49.113]  You know, on the street that, you know, took the first video.
[00:56:49.133 --> 00:56:50.093]  No, they're separate guys.
[00:56:50.113 --> 00:56:51.535]  You're thinking of the Naudé brothers.
[00:56:52.656 --> 00:56:54.197]  Oh, okay.
[00:56:54.217 --> 00:56:59.061]  So those guys down there had no connection with that firm that took the video.
[00:56:59.221 --> 00:57:03.124]  Now, those guys were commissioned to do a documentary on the firefighters.
[00:57:03.645 --> 00:57:04.986]  I really wonder about that.
[00:57:05.186 --> 00:57:06.207]  But anyway, just one last thing.
[00:57:06.227 --> 00:57:06.707]  I remember the 911.
[00:57:06.747 --> 00:57:07.948]  Do you realize how much equipment
[00:57:13.686 --> 00:57:16.471]  That heavy equipment, how much heavy equipment they got out there so fast.
[00:57:17.096 --> 00:57:23.961]  Well, yeah, I mean, you know, in Loose Change 2nd Edition we cover the fact that they have found those trucks underneath abandoned with gold in them.
[00:57:24.301 --> 00:57:32.747]  So someone must have told these people to get out of the trucks before they were crushed, you know, or they would have been in the trucks when they were crushed.
[00:57:32.787 --> 00:57:39.552]  I mean, they were literally taking gold out of the World Trade Center complex underground and they found these trucks abandoned underneath the World Trade Center.
[00:57:39.592 --> 00:57:40.393]  Someone had to tell them.
[00:57:40.793 --> 00:57:45.056]  How would they know when the tower was going to collapse unless they detonated it themselves?
[00:57:45.637 --> 00:57:52.733]  They had that machinery sitting over on the New Jersey side of the Hudson River waiting to come in because it was there too fast.
[00:57:53.717 --> 00:57:55.018]  It takes a while to get that.
[00:57:55.118 --> 00:57:58.239]  Well, their excuse is going to be that they were running drills, man.
[00:57:58.640 --> 00:58:00.160]  You know, they had those FEMA drills.
[00:58:00.981 --> 00:58:03.382]  They had Tripod going on, so FEMA was there.
[00:58:03.602 --> 00:58:09.245]  See, what they did is they had drills to send counterterrorism experts of the FBI outside of the country.
[00:58:09.285 --> 00:58:12.507]  They were in Monterey, California.
[00:58:12.967 --> 00:58:17.770]  But then they would also have the emergency teams ready to respond on a moment's notice.
[00:58:18.430 --> 00:58:19.930]  Because they were running a bioterror drill.
[00:58:20.430 --> 00:58:21.571]  I thank you for the call, my man.
[00:58:21.611 --> 00:58:24.871]  Remember, you can listen to all of it again over at InfoWars.com.
[00:58:24.931 --> 00:58:25.711]  I'm Jason Burmess.
[00:58:25.931 --> 00:58:27.152]  Alex Jones will be back Sunday.
[00:58:27.192 --> 00:58:28.552]  He's on TalkSport tonight.
[00:58:28.972 --> 00:58:29.792]  Don't miss it!
[00:58:30.512 --> 00:58:31.873]  Become an InfoWarrior.
[00:58:31.933 --> 00:58:32.613]  You can do it.
[00:58:32.713 --> 00:58:33.373]  PrisonPlanet.com.
