[00:00:04.508 --> 00:00:05.809]  He stands for truth.
[00:48:09.585 --> 00:48:10.485]  news this year.
[00:48:10.505 --> 00:48:11.465]  Well, not this year.
[00:48:11.505 --> 00:48:13.965]  Now 2007 seems like this year, but it was last year.
[00:48:14.706 --> 00:48:17.966]  USA Today just typed mobile execution vans to China.
[00:48:18.926 --> 00:48:21.527]  And now the U.S.
[00:48:21.587 --> 00:48:25.288]  got some and is using them in Iraq, and they are taking the Iraqis.
[00:48:26.068 --> 00:48:31.689]  And they do admit on NBC that if you don't have your ID in order, they kill you on the spot and then harvest your organs.
[00:48:32.341 --> 00:48:33.581]  Now, I know that's hard to believe.
[00:48:34.161 --> 00:48:34.721]  I'm not kidding.
[00:48:34.781 --> 00:48:35.582]  It's mainstream news.
[00:48:35.622 --> 00:48:40.543]  But kind of back of the paper, and yeah, they've got mobile execution vans going around just like China.
[00:48:41.483 --> 00:48:44.863]  And if you don't have your ID and order, they kill you in Iraq.
[00:48:46.384 --> 00:48:48.544]  And that was first in the Ithaca Journal in 2002.
[00:48:48.644 --> 00:48:55.545]  They had Private Gruckheimer was in there, and he came home to a big parade, and he said, What did you do in Afghanistan?
[00:48:55.565 --> 00:48:59.106]  He said, Well, we went into whole villages and killed all women and children, including babies.
[00:48:59.890 --> 00:49:00.470]  We're good to go.
[00:49:22.768 --> 00:49:38.506]  You know, people, the government on purpose through CBS that's now come out, released the naked pyramids and the people on top, milk boxes with wires and dogs biting people and dead bodies, and you thought that was just having fun, a joke, blowing off some steam, as national talk show hosts said.
[00:49:39.082 --> 00:49:43.265]  Well, Congress saw thousands of photos and hundreds of videos of people.
[00:49:43.545 --> 00:49:47.367]  Go read the general report put out by the Army.
[00:49:47.407 --> 00:49:52.210]  This is the Army's admitted report where it's things out of the movies saw that I can't mention.
[00:49:52.770 --> 00:49:56.192]  Let's just say acid is used with giant objects.
[00:49:57.133 --> 00:49:57.913]  I'm going to leave it there.
[00:49:58.694 --> 00:50:00.475]  Children are raped in front of their parents.
[00:50:01.516 --> 00:50:02.576]  Acid is involved.
[00:50:03.037 --> 00:50:04.097]  Acid!
[00:50:05.218 --> 00:50:05.998]  Acid!
[00:50:07.059 --> 00:50:08.500]  And the Army's own report
[00:50:09.364 --> 00:50:17.451]  Said 97% of those taken to Abu Ghraib and 30-plus other camps didn't have their papers in order at checkpoints.
[00:50:19.052 --> 00:50:24.416]  Folks, they hired former federal and state prison guards who had records, who'd been fired, who'd been in trouble.
[00:50:24.857 --> 00:50:27.139]  That's who they got into the army to go over there and do this.
[00:50:27.159 --> 00:50:35.025]  Remember out in Bastrop, one of the prisons two years ago, they had to shut the women's prison down because they were having mass rapes and videotaping it and selling it?
[00:50:35.805 --> 00:50:39.527]  Remember the Texas Youth Commission where all the big facilities had rape nights?
[00:50:39.867 --> 00:50:40.847]  That came out in the news?
[00:50:41.467 --> 00:50:42.948]  This is who runs our country!
[00:50:43.628 --> 00:50:44.909]  Armies of criminals!
[00:50:45.289 --> 00:50:47.710]  Armies of hardcore sickos!
[00:50:48.991 --> 00:50:49.451]  Okay?
[00:50:50.071 --> 00:50:51.291]  I don't care what you say.
[00:50:51.392 --> 00:50:53.893]  Battery acid is not good.
[00:50:54.213 --> 00:50:55.433]  You don't use it on children.
[00:50:58.795 --> 00:51:01.416]  I took my wife to a movie last night, The Kite Runner.
[00:51:01.496 --> 00:51:02.036]  Excellent film.
[00:51:03.570 --> 00:51:06.192]  About the horrors of Afghanistan and the Taliban, who were horrible.
[00:51:06.512 --> 00:51:07.372]  Our government put them in power.
[00:51:07.392 --> 00:51:07.973]  Of course they're evil.
[00:51:09.033 --> 00:51:14.656]  And I'm coming out in the parking lot and I see this yellow bumper sticker and it said, Torture is wrong.
[00:51:15.357 --> 00:51:19.139]  And it said, Report it, investigate it, prosecute it.
[00:51:20.119 --> 00:51:27.804]  And I thought, my God, we have to have stickers on our cars saying torture is bad now.
[00:51:28.824 --> 00:51:30.005]  That's the debate we're having.
[00:51:30.900 --> 00:51:36.845]  And a lot of you feel like you're members of the establishment, so you think that you're part of this system and it's funny and cute.
[00:51:37.046 --> 00:51:41.950]  You're soft, decadent scum who's living the lap of luxury and who's now going into tyranny.
[00:51:43.044 --> 00:51:44.084]  TruthNews.us.
[00:51:44.104 --> 00:51:46.786]  The new website is RonPaulWarren.com.
[00:51:46.826 --> 00:51:48.526]  I'll take some of your questions and comments out of the site.
[00:51:48.546 --> 00:51:49.947]  When we get back, go write your calls.
[00:51:49.967 --> 00:51:50.447]  Stay with me.
[00:51:50.907 --> 00:51:53.748]  Hi, Dr. Deagle here from the NutraMedical Report, 2 to 4 p.m.
[00:51:53.788 --> 00:51:55.269]  Monday to Friday here on Genesis.
[00:51:55.409 --> 00:51:58.310]  You may have heard how relaxing an ionic foot spa can be.
[00:51:58.510 --> 00:52:00.531]  The warm, soothing bubbles rushing around your feet.
[00:52:00.731 --> 00:52:01.872]  The joy of relaxation.
[00:52:02.032 --> 00:52:06.936]  Few people realize how much benefit the ionic cleansing can be to remove toxins from your body.
[00:52:07.016 --> 00:52:12.581]  Electricity Premier Foot Spa helps in cleansing the body of harmful toxins and energizes your cells.
[00:52:12.901 --> 00:52:16.004]  Each treatment will electrically recharge you at the cellular level.
[00:52:16.164 --> 00:52:19.366]  Your cells become electrically balanced and the cells are oxygenated.
[00:52:19.567 --> 00:52:21.188]  Your body will begin to work better.
[00:52:21.468 --> 00:52:31.011]  Energy helps your body to purge heavy metals, toxins, and parasites, and with Electro-Chi, your well-being, vitality, and energy and health will improve dramatically, and you'll feel rejuvenated and energized.
[00:52:31.591 --> 00:52:34.472]  This is sold at thousands less than your health professional's office.
[00:52:34.952 --> 00:52:40.394]  Activate your wellness with a relaxing, energizing detoxification with Electro-Chi Energy Foot Spa.
[00:52:40.554 --> 00:52:44.035]  Balance your body's meridians of energy and your wellness today.
[00:52:44.055 --> 00:52:45.536]  888-212-8871 or NutriMedical, N-U-T-R-I, medical.com.
[00:52:50.495 --> 00:52:54.897]  He stands for truth.
[00:52:55.217 --> 00:52:57.138]  He stands for justice.
[00:52:57.218 --> 00:52:59.199]  He stands for what's right.
[00:52:59.299 --> 00:53:01.000]  This is the Alex Jones Show.
[00:53:01.280 --> 00:53:03.161]  Call Alex now, toll free.
[00:53:22.940 --> 00:53:41.810]  It was more than a decade ago that I told you that the government would control the thermostats in your car, in your home, be able to turn your car on or off, open the doors on your home.
[00:53:42.690 --> 00:53:48.233]  It's now in the news, mainstream news, coming up with a bunch of other police state news.
[00:53:49.349 --> 00:53:55.855]  The crooks that run this society, though, aren't going to spring all this on you, aren't going to announce all this until they're getting ready to move against us.
[00:53:56.656 --> 00:54:00.059]  And the bad news is they're starting to announce what's been in place for a decade.
[00:54:01.400 --> 00:54:03.582]  Yeah, it doesn't look good.
[00:54:03.602 --> 00:54:12.931]  The fact that they're announcing that they're tracking you all by cell phone lifetime, face scanning you, about to make you put new thermostats in your houses, tracking your gun purchases.
[00:54:13.886 --> 00:54:17.849]  It means, when they announce it, it means they're getting ready to start using it and putting it in place.
[00:54:18.229 --> 00:54:18.830]  That's coming up.
[00:54:18.850 --> 00:54:25.195]  Look, I know we've got David in Palm Springs and David in Maryland and Peter in Minnesota and many others that are holding.
[00:54:25.215 --> 00:54:26.095]  We're going to get to your calls.
[00:54:26.155 --> 00:54:26.616]  I promise.
[00:54:27.997 --> 00:54:31.019]  And I've also, and I never talk about fiction, but I've got a Michael Crichton book.
[00:54:31.359 --> 00:54:34.182]  People kept calling my show saying, Endgame, Endgame, Endgame.
[00:54:35.162 --> 00:54:39.766]  Your film is similar to a Michael Crichton book.
[00:54:40.772 --> 00:54:45.793]  And I'd never read a Michael Crichton book, I'll be honest with you.
[00:54:46.813 --> 00:54:47.293]  That's not true.
[00:54:47.333 --> 00:54:50.254]  I did read Eaters of the Dead, which is based on a true story in a manuscript.
[00:54:50.274 --> 00:54:51.494]  He writes a lot of non-fiction stuff.
[00:54:51.854 --> 00:54:54.275]  But that was fiction itself.
[00:54:54.635 --> 00:55:01.696]  But then I was with my wife at Half Price Books last week, and she picked up a Michael Crichton book, and I said, I think that's the one people keep telling me about, State of Fear.
[00:55:02.517 --> 00:55:03.197]  Well, she read it.
[00:55:03.497 --> 00:55:04.557]  She reads about a book a day.
[00:55:05.637 --> 00:55:09.138]  And she said, my God, this is like what you talk about in Endgame.
[00:55:10.117 --> 00:55:10.858]  I'm glad other people know.
[00:55:30.845 --> 00:55:32.466]  So many researchers and writers get mad.
[00:55:33.166 --> 00:55:34.227]  No, I discovered it first.
[00:55:34.267 --> 00:55:34.527]  No, no, no.
[00:55:34.587 --> 00:55:35.688]  I wish you all knew about it.
[00:55:36.048 --> 00:55:41.511]  But, you know, he is a scientist by training, and he is one of the top three best-selling writers alive today.
[00:55:42.371 --> 00:55:44.372]  But it turns out he knows all about it.
[00:55:44.392 --> 00:55:48.515]  Like, I want to read some of that if we have time, but we probably won't.
[00:55:50.055 --> 00:55:53.637]  But it's a smart way to do it, to put it in fiction so people can handle it.
[00:55:54.037 --> 00:55:57.639]  Yes, the elite really are evil, and yes, they are planning to kill 80% of us.
[00:55:59.184 --> 00:56:01.667]  I'm sorry to have to give you that little news flash.
[00:56:02.488 --> 00:56:03.970]  Sorry I'm having to tell you that.
[00:56:03.990 --> 00:56:07.474]  I mean, I don't know if they're going to get away with it, but this is the plan.
[00:56:09.036 --> 00:56:14.821]  But the Crichton gets into eugenics in here and how it ties into the environmental movement, so I thought I'd mention that.
[00:56:15.122 --> 00:56:16.323]  Trevor Lyman joins us.
[00:56:16.343 --> 00:56:17.104]  I'm not going to keep him long.
[00:56:17.144 --> 00:56:17.744]  He's very busy.
[00:56:18.305 --> 00:56:20.286]  He's joined us from the blimp, out of the blimp, you name it.
[00:56:20.306 --> 00:56:22.589]  He's the guy behind the first money bomb, 4.3 mil.
[00:56:22.949 --> 00:56:23.830]  Then the second money bomb.
[00:56:23.850 --> 00:56:31.677]  Well, you're behind it, the listeners, but he's the guy that helped run with the ball and a general in the fight, a captain in the fight against the New World Order, one of our captains.
[00:56:32.546 --> 00:56:40.049]  And the 6.8 mil, $20 million raised in the last quarter, beating all Republicans and tying with Hillary.
[00:56:40.669 --> 00:56:43.450]  And he's got the blimp up there flying around in the battleground states.
[00:56:43.490 --> 00:56:45.370]  He's launched the Ron Paul Air Force.
[00:56:45.750 --> 00:56:47.871]  We've launched simultaneously the Ron Paul Air Corps.
[00:56:48.371 --> 00:56:52.072]  I don't care which group you support, RonPaulAirCorps.com or RonPaulAirForce.com.
[00:56:52.453 --> 00:56:54.333]  Just give money to get these planes in the air.
[00:56:54.793 --> 00:56:57.394]  But to give us his take just quickly on what's happening with the campaign.
[00:56:57.674 --> 00:56:59.715]  Trevor, things are just getting more and more crazy.
[00:57:00.760 --> 00:57:01.601]  Hey, how's it going?
[00:57:01.781 --> 00:57:02.581]  Yeah, these are great.
[00:57:02.641 --> 00:57:07.724]  I'm at a rally right now on Elm Street and Merrimack Street in Manchester, New Hampshire.
[00:57:08.664 --> 00:57:10.005]  Maybe you might be able to hear some of it.
[00:57:10.145 --> 00:57:10.965]  Yeah, let me hear some of that.
[00:57:11.005 --> 00:57:11.646]  Hold your phone up.
[00:57:12.646 --> 00:57:14.687]  All right.
[00:57:15.708 --> 00:57:19.030]  Now, are you guys protesting Fox or are you at his... I don't know if you can hear that.
[00:57:19.570 --> 00:57:29.095]  I don't know if you can hear anything or not, but... Are you guys protesting Fox because that's going on, excluding him from the debate, or are you over at Ron Paul's big rally now getting more attention than Fox?
[00:57:30.265 --> 00:57:32.887]  Kind of in between, I think, or we're near.
[00:57:32.927 --> 00:57:34.848]  We're on the Everly Traffic Street.
[00:57:35.048 --> 00:57:44.113]  They're in a town hall that's sort of just a street off, so all the supporters came out to where traffic's going by and waving signs and making noise and lots of honks.
[00:57:44.213 --> 00:57:45.174]  Let me hear some more of them.
[00:57:45.194 --> 00:57:45.834]  Let me hear some more.
[00:57:45.854 --> 00:57:50.437]  The battle cry of liberty.
[00:57:54.203 --> 00:57:55.924]  How many people are out there, Trevor Lyman?
[00:57:55.944 --> 00:58:00.407]  I don't know how well you can hear that, but... We can hear it well, my friend.
[00:58:01.168 --> 00:58:01.788]  Great, great.
[00:58:02.529 --> 00:58:03.729]  Yeah, it's a lot of fun.
[00:58:03.889 --> 00:58:06.471]  Sounds like you're inside a car, and that's just what we're hearing through the window.
[00:58:07.992 --> 00:58:08.973]  No, I don't have my phone.
[00:58:08.993 --> 00:58:12.295]  It might not be so great for picking it up, but yeah, I'm right here on the corner.
[00:58:13.076 --> 00:58:14.297]  Everybody's screaming and yelling.
[00:58:14.337 --> 00:58:14.837]  Yeah, let me hear them.
[00:58:14.857 --> 00:58:15.237]  Let me hear them.
[00:58:15.818 --> 00:58:16.278]  Okay, hold on.
[00:58:17.039 --> 00:58:18.440]  The streets of New Hampshire.
[00:58:18.520 --> 00:58:19.460]  It goes up and down.
[00:58:20.962 --> 00:58:21.582]  Oh, I can hear it.
[00:58:21.622 --> 00:58:22.923]  How many people are out there, Trevor?
[00:58:24.102 --> 00:58:27.423]  Not everybody's yelling at all times, but they were just a minute ago.
[00:58:27.723 --> 00:58:28.963]  How many people are out there, Trevor?
[00:58:30.983 --> 00:58:35.384]  Probably at least over 100 or so, maybe 150.
[00:58:36.224 --> 00:58:38.785]  But there's also groups all over the state right now canvassing.
[00:58:38.805 --> 00:58:41.445]  So there's, I mean, while you're in New Hampshire... I'm at one corner.
[00:58:41.985 --> 00:58:42.825]  I'm at one corner.
[00:58:42.845 --> 00:58:44.506]  There are people all up and down the street.
[00:58:45.006 --> 00:58:45.306]  I don't know.
[00:58:45.346 --> 00:58:46.966]  There are hundreds of people, definitely.
[00:58:47.366 --> 00:58:48.606]  And they're all over the state, I'm told.
[00:58:48.646 --> 00:58:52.047]  The media has admitted that Ron Paul's got more boots on the ground than anybody else.
[00:58:52.944 --> 00:58:53.304]  Oh, yeah.
[00:58:53.444 --> 00:58:53.944]  Absolutely.
[00:58:54.144 --> 00:58:54.584]  Absolutely.
[00:58:55.525 --> 00:58:58.325]  What are you hearing in coffee shops or on the street about Ron Paul?
[00:58:58.345 --> 00:58:59.726]  Are the people starting to get it?
[00:59:00.946 --> 00:59:09.908]  Well, I really think he's going to do well in New Hampshire because he won 29-30% of the independent vote up in Iowa.
[00:59:10.128 --> 00:59:14.609]  And if he can do that here, well, 50% of the state is independent.
[00:59:15.069 --> 00:59:16.909]  And he's also 14% in the polls.
[00:59:16.989 --> 00:59:18.730]  So we're looking at 40% right there.
[00:59:20.354 --> 00:59:29.761]  And, you know, I think the things that are going... And we know that the polls might even be a little bit off, so... Well, that's the point I keep trying to make, and I've been making it for a year since he announced or writing articles about it.
[00:59:30.301 --> 00:59:36.466]  Just type, only Ron Paul can beat Hillary into Google, and you'll see a series of articles going back a year for listeners out there.
[00:59:37.459 --> 00:59:46.065]  Because, and now all the polls show it, now the political pundits admit it, now Las Vegas says it, and they're never wrong on these issues, I mean, 99% right.
[00:59:47.465 --> 00:59:50.207]  They're saying only Ron Paul can beat Hillary.
[00:59:52.248 --> 00:59:55.250]  Only Ron Paul, because he's going to get independents and liberals.
[00:59:55.310 --> 01:00:04.356]  Every one of these other Republicans, I mean, people are giving to Democrats two to one compared, I mean, but then the military supports Ron Paul two to one.
[01:00:04.556 --> 01:00:06.057]  We've got to get behind Ron Paul, Trevor.
[01:00:06.846 --> 01:00:07.166]  That's right.
[01:00:07.186 --> 01:00:08.707]  He's running his newest commercial.
[01:00:09.127 --> 01:00:11.248]  I saw it on television during the debate.
[01:00:11.648 --> 01:00:12.588]  He's running that one.
[01:00:12.988 --> 01:00:16.390]  He's talking about how, you know, who does the military support?
[01:00:17.230 --> 01:00:18.010]  Ron Paul.
[01:00:18.030 --> 01:00:19.611]  More donors than any other candidate.
[01:00:19.711 --> 01:00:23.572]  And it cites, I think, the Washington Post or something.
[01:00:23.652 --> 01:00:26.173]  It totally cites the papers which claim it.
[01:00:26.233 --> 01:00:27.294]  So it's totally credible.
[01:00:27.874 --> 01:00:29.355]  And I think it's a great ad to run.
[01:00:29.895 --> 01:00:33.136]  Because if people want to support the troops, then they need to listen to the troops.
[01:00:34.088 --> 01:00:41.871]  Well, you support the troops by not listening to them and sending them back for their fourth or fifth tour when their contract only said three years in, you keep them in five.
[01:00:42.532 --> 01:00:50.535]  That's how you support them, is by ignoring them and injecting them full of deadly vaccines and then taking their Second Amendment rights away when they get back, with the new Bill Bush just passed.
[01:00:51.796 --> 01:00:52.236]  Exactly.
[01:00:52.256 --> 01:00:53.216]  A lot of respect.
[01:00:53.997 --> 01:00:55.717]  That's the way to support them.
[01:00:55.797 --> 01:00:58.519]  Trevor, tell us about the Ron Paul Air Force.
[01:01:00.659 --> 01:01:00.860]  Sure.
[01:01:00.880 --> 01:01:01.720]  Well, I think we're going to...
[01:01:03.861 --> 01:01:07.627]  Well, one thing that we're doing is that Ron Paul's Air Corps...
[01:01:08.770 --> 01:01:12.491]  It's flying planes right now all around here, but they didn't have the money for tomorrow.
[01:01:12.531 --> 01:01:16.832]  We were racing a little bit of fun, but they're more on the ball than we are with that right now.
[01:01:17.472 --> 01:01:23.474]  And so we're going to give money to help make sure that a plane, to Air Corps tomorrow, and make sure that a plane's flying.
[01:01:23.774 --> 01:01:28.195]  I think we're going to, I'm not sure if we're going to go forward with the Air Force one.
[01:01:29.536 --> 01:01:30.616]  We'll see what happens with that.
[01:01:31.176 --> 01:01:34.897]  But at any rate, we're going to go with, I don't know if you guys hear all that,
[01:01:35.746 --> 01:01:37.226]  No, Trevor, Trevor, that's exciting.
[01:01:37.286 --> 01:01:41.747]  I didn't know you teamed up with me and Ted Anderson because I gave the ball to Ted on the Ron Paul Air Corps.
[01:01:41.767 --> 01:01:43.328]  You guys launched Ron Paul Air Force.
[01:01:43.568 --> 01:01:48.489]  You've raised, what, 400-something thou for the blimp flying all over.
[01:01:48.509 --> 01:01:49.789]  So that's going well.
[01:01:49.869 --> 01:01:53.990]  So people should give to the blimp then and then go to RonPaulAirCorps.com and give to the aircraft.
[01:01:54.670 --> 01:01:55.110]  That's right.
[01:01:55.190 --> 01:01:55.610]  That's right.
[01:01:56.191 --> 01:01:58.351]  Because, you know, we really have enough to do with the blimp.
[01:01:58.391 --> 01:02:02.072]  We're going to launch – we're going to start selling mini blimps from the site.
[01:02:02.802 --> 01:02:09.349]  And if people go to the blog, you'll see that there have been two people who have taken the initiative to get a blimp for themselves.
[01:02:09.729 --> 01:02:12.252]  And every time they do it, there's a story, a news story.
[01:02:12.552 --> 01:02:13.593]  They get on the local news.
[01:02:14.194 --> 01:02:19.779]  We want to have little mini blimps, little 12-foot blimps, all over the nation if possible.
[01:02:20.280 --> 01:02:21.961]  RonPaulBlimp.com.
[01:02:22.021 --> 01:02:24.804]  Trevor, I want to check in with you tomorrow on the weekday show.
[01:02:24.864 --> 01:02:25.465]  Godspeed.
[01:02:25.525 --> 01:02:26.626]  I appreciate all your great work.
[01:02:27.538 --> 01:02:28.198]  Okay, thank you.
[01:02:28.518 --> 01:02:29.679]  There he goes from New Hampshire.
[01:02:29.699 --> 01:02:31.139]  Your call's straight ahead, I promise.
[01:02:31.159 --> 01:02:31.780]  Straight ahead.
[01:02:32.280 --> 01:02:35.161]  Ladies and gentlemen, the continual Ron Paul Revolution coverage.
[01:02:35.421 --> 01:02:40.263]  I got the police state news coming up, the Michael Crichton news, and I got a tag for the National Magazine.
[01:02:40.503 --> 01:02:41.383]  We'll tell you about that.
[01:02:41.443 --> 01:02:42.984]  Stay with us, prisonplanet.com.
[01:02:43.244 --> 01:02:44.144]  It is a big idea.
[01:02:44.264 --> 01:02:44.905]  A new world order.
[01:02:56.653 --> 01:03:00.895]  In the near future, Earth is dominated by a powerful world government.
[01:03:01.555 --> 01:03:03.816]  It's known as the Bilderberg Group.
[01:03:04.356 --> 01:03:06.617]  Would their objective be world domination?
[01:03:07.157 --> 01:03:09.598]  For thousands of years, their dark order grew.
[01:03:10.339 --> 01:03:17.722]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[01:03:20.683 --> 01:03:25.645]  For the first time in history, the elite's plan for world government is blown wide open.
[01:03:26.445 --> 01:03:26.926]  We're good to go.
[01:03:54.850 --> 01:03:55.891]  Hi, this is Ted Anderson.
[01:03:55.911 --> 01:03:59.493]  I want to tell you about our plans at Genesis to take Ron Paul Revolution to the air.
[01:04:00.053 --> 01:04:05.496]  The Ron Paul Air Corps plans to put 100 banner flights above the American cities to get the message out about Ron Paul.
[01:04:06.477 --> 01:04:11.320]  By the end of December, we plan to be ready to fly in Iowa and have 50 cities covered by February 5th.
[01:04:12.280 --> 01:04:14.461]  In order to accomplish this project, we need your help.
[01:04:15.762 --> 01:04:19.264]  Come to RonPaulAirCorps.com and make a contribution.
[01:04:19.504 --> 01:04:23.887]  It costs approximately $400 per hour to fly, so we need your generous support.
[01:04:25.109 --> 01:04:27.830]  Please consider donating to the ronpaulaircorps.com.
[01:04:28.490 --> 01:04:33.732]  As the ground troops canvass the neighborhoods, we plan to provide air support drawing as much media as possible.
[01:04:34.813 --> 01:04:37.674]  Come to ronpaulaircorps.com and make a contribution.
[01:04:38.934 --> 01:04:42.275]  That's ronpaulaircorps.com.
[01:04:43.396 --> 01:04:46.137]  Here's to freedom, the Constitution, and liberty.
[01:04:46.497 --> 01:04:48.117]  ronpaulaircorps.com.
[01:04:55.635 --> 01:04:58.259]  Life is a gamble, but you can stack the deck.
[01:04:59.161 --> 01:05:08.395]  If you knew what I know about all the problems food will protect you from, you'd start immediately to put every effort and dollar you can get into the biggest supply of food possible.
[01:05:09.105 --> 01:05:23.288]  When the dollar and economy crash, when the imported and genetically poisoned food is all that's left, when the quarantine and bird flu hit, our only protection and only chance to be fearless is having control of our own supply of food and enough of it.
[01:05:23.548 --> 01:05:31.229]  But if you knew what we haven't yet discovered, you wouldn't waste time listening to the rest of this announcement before charging out and getting a serious food supply.
[01:05:31.249 --> 01:05:32.309]  Decide.
[01:05:32.729 --> 01:05:34.570]  It's food now or probably never.
[01:05:34.590 --> 01:05:36.250]  But can you afford to be wrong?
[01:05:36.951 --> 01:05:37.672]  Decide now.
[01:05:38.133 --> 01:05:38.934]  Place your bet.
[01:05:39.715 --> 01:05:41.178]  Can you afford to be wrong?
[01:05:41.558 --> 01:05:42.860]  Call 800-409-5633 on the web efoodsdirect.com.
[01:05:42.880 --> 01:05:43.021]  Call 800-409-5633.
[01:05:52.162 --> 01:05:52.843]  It's a fact.
[01:05:53.043 --> 01:06:00.508]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[01:06:00.648 --> 01:06:09.514]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[01:06:09.774 --> 01:06:20.321]  The Federal Debt Relief System has created a successful attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecure debts which have been fraudulently created by the banks.
[01:06:20.581 --> 01:06:26.625]  We can terminate your unsecured debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[01:06:26.845 --> 01:06:31.869]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[01:06:32.069 --> 01:06:36.552]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[01:06:36.712 --> 01:06:38.513]  Call the Federal Debt Relief System at 877-943-8600.
[01:06:38.533 --> 01:06:38.794]  That's 877-943-8600.
[01:06:38.834 --> 01:06:39.354]  Or visit FDRS.org.
[01:06:39.374 --> 01:06:41.235]  Find out how you can break the cycle of debt slavery.
[01:06:48.440 --> 01:06:51.441]  Visit fdrs.org today.
[01:06:53.902 --> 01:06:55.922]  Thank you for listening to GCN.
[01:06:56.082 --> 01:06:58.023]  Visit gcnlive.com today.
[01:06:58.223 --> 01:07:11.307]  I've got commenters at ronpaulwarren.com saying, let's continue to storm Fox News with complaints.
[01:07:17.566 --> 01:07:20.588]  Let's continue to call them, email them.
[01:07:20.608 --> 01:07:46.225]  You know, their defense contractor owned, like most of the big dominant national media, and it's just better to boycott the sponsors and to not watch it, but to also realize that most of your big national media is controlled at one level or another, and when they do the right thing, like ABC not censoring, or CNN re-airing the ABC debate from last night, or showing Ron Paul's rally right now, then you should support them.
[01:07:47.122 --> 01:07:48.342]  So really, vote with your money.
[01:07:48.382 --> 01:07:49.202]  That's what it's all about.
[01:07:50.183 --> 01:07:58.444]  Our AM and FM affiliates across the country, even if they have my show on and a lot of other shows you disagree with, just because they're carrying this show, you should support their sponsors.
[01:07:58.924 --> 01:08:00.925]  Or you should call in and let them know you're supporting them.
[01:08:00.945 --> 01:08:02.485]  Or if you have a business, sponsor them.
[01:08:03.125 --> 01:08:14.467]  Let's say you're listening to KCXL in Kansas City, or WBCR right now in Knoxville, Tennessee, or KCAA going into San Diego, or 590 KLBJ covering most of Texas right now, or
[01:08:16.078 --> 01:08:17.259]  I can't remember all the other affiliate names.
[01:08:17.279 --> 01:08:17.939]  That's my problem.
[01:08:17.979 --> 01:08:19.901]  Only long-time affiliates can I remember.
[01:08:20.321 --> 01:08:21.962]  All you great affiliates out there, support them.
[01:08:23.323 --> 01:08:28.306]  I know we've got a lot of calls here, and I am going to go ahead and go to them, or I'll get to you.
[01:08:28.766 --> 01:08:31.068]  Let's go ahead and go to Peter Holding for Eons.
[01:08:31.668 --> 01:08:32.589]  I'm trying to hurry up now.
[01:08:33.029 --> 01:08:34.770]  Peter Calling from Minnesota.
[01:08:35.070 --> 01:08:35.711]  Thanks for holding.
[01:08:35.731 --> 01:08:36.411]  You're on the air.
[01:08:36.451 --> 01:08:36.792]  Go ahead.
[01:08:36.812 --> 01:08:38.092]  Hi.
[01:08:38.193 --> 01:08:44.897]  Is it true that the word mafia is an acronym for Mancini, Autoriza, Ferti, Incendi, Avalimenti,
[01:08:45.906 --> 01:08:48.567]  Two, what did Manzini have to do with Albert Pike?
[01:08:48.827 --> 01:08:53.968]  Three, does the star on the Israeli flag actually represent the Red Shield, aka Rothschilds?
[01:08:54.308 --> 01:09:09.292]  And four, are the Zionists true Jews, or imposters posing as Jews to further expand the New World Order agenda by using the land as a battleground for a future war, the war to end all wars, which will then be used to force a one-world government on the world?
[01:09:09.352 --> 01:09:11.853]  And five, I have a statement to Ron Paul.
[01:09:12.572 --> 01:09:20.794]  When you go on shows and shake people's hands, be careful the way you shake their hand because... All right, sir.
[01:09:21.514 --> 01:09:23.134]  All right, I appreciate your phone call.
[01:09:25.234 --> 01:09:26.775]  He was talking about Manzini.
[01:09:27.135 --> 01:09:29.175]  That was the head of the Illuminati.
[01:09:29.235 --> 01:09:30.995]  And the Illuminati is real.
[01:09:31.015 --> 01:09:32.936]  I mean, it's in the history books.
[01:09:32.956 --> 01:09:33.856]  It's in the encyclopedia.
[01:09:33.896 --> 01:09:34.556]  It's a real group.
[01:09:35.336 --> 01:09:37.997]  They discovered it 200-something years ago in Germany.
[01:09:38.017 --> 01:09:39.217]  They were trying to take over governments.
[01:09:40.180 --> 01:09:42.341]  And then he was getting into the definition of the mafia.
[01:09:42.801 --> 01:09:44.482]  I don't know the definition of the mafia.
[01:09:45.022 --> 01:09:46.263]  I know what La Cosa Nostra means.
[01:09:46.283 --> 01:09:48.404]  It means our thing or our club.
[01:09:49.465 --> 01:09:53.546]  And I know there's the P2 Lodges and the Masons and all of it mixed together.
[01:09:53.566 --> 01:09:55.868]  And there's a lot of shadowy stuff going on.
[01:09:55.888 --> 01:09:58.229]  And the average person goes, oh, there's no secret societies.
[01:09:58.729 --> 01:10:03.591]  Secret societies 200, 300, 400, 1,000 years ago were just intelligence agencies.
