[00:00:04.645 --> 00:00:10.691]  He stands for truth.
[00:51:27.283 --> 00:51:30.386]  New York Daily News, other New York papers, New York Post reported
[00:51:32.054 --> 00:51:34.556]  All these major intelligence agencies knew about this.
[00:51:34.576 --> 00:51:35.597]  Okay?
[00:51:35.617 --> 00:51:43.785]  When we come back, even the History Channel is coming out and talking about the anthrax attacks.
[00:51:44.225 --> 00:51:44.906]  Remember those?
[00:51:45.386 --> 00:51:46.767]  Being an inside job.
[00:51:46.807 --> 00:51:47.708]  We'll cover that first.
[00:51:48.109 --> 00:51:50.351]  More of your calls after these important messages.
[00:51:50.371 --> 00:51:51.311]  Hi, Ted Anderson here.
[00:51:51.372 --> 00:51:58.458]  I'm happy to announce that the audience has increased over 200% this year and our advertisers have sent testimonials complimenting the responsiveness.
[00:51:58.558 --> 00:51:59.198]  We're good to go.
[00:52:21.753 --> 00:52:22.794]  Looking for profit?
[00:52:22.854 --> 00:52:24.214]  Looking for safety and security?
[00:52:24.495 --> 00:52:27.677]  The $10 Olympic commemorative gold coin offered both.
[00:52:27.817 --> 00:52:35.382]  This low-mintage collector coin with a total series mintage under $600,000 has sold at four times its current price.
[00:52:35.442 --> 00:52:39.164]  Falling dollar values and inflation make this likely to happen again.
[00:52:39.204 --> 00:52:40.705]  Secure your position today.
[00:52:41.025 --> 00:52:42.246]  Call Midas Resources at 1-800-686-2237.
[00:52:42.286 --> 00:52:42.546]  That's 1-800-686-2237.
[00:52:50.437 --> 00:52:50.997]  It's a fact.
[00:52:51.977 --> 00:52:54.818]  Prepare yourself for a talk radio.
[00:52:54.878 --> 00:52:58.579]  A talk radio experience like no other, like no other.
[00:52:58.599 --> 00:53:00.559]  Strap yourself in and hold on.
[00:53:01.539 --> 00:53:02.880]  He stands for truth.
[00:53:04.300 --> 00:53:06.140]  He stands for justice.
[00:53:07.500 --> 00:53:09.101]  He stands for what's right.
[00:53:09.441 --> 00:53:12.301]  This is the Alex Jones Show.
[00:53:13.262 --> 00:53:14.302]  Call Alex now.
[00:53:14.482 --> 00:53:15.082]  Call free.
[00:53:15.942 --> 00:53:16.282]  At 877-590-5525.
[00:53:16.382 --> 00:53:23.726]  Now live from Austin, Texas, here's Alex Jones.
[00:53:23.766 --> 00:53:30.330]  That's right, ladies and gentlemen, we're live.
[00:53:30.430 --> 00:53:32.571]  I'm here in the cockpit every Sunday, 4 to 6 p.m., 5 to 7 p.m.
[00:53:32.611 --> 00:53:33.031]  Eastern.
[00:53:35.800 --> 00:53:37.462]  Thank you so much for joining us now.
[00:53:37.502 --> 00:53:39.583]  Well into hour number two.
[00:53:39.663 --> 00:53:41.805]  Your calls are straight ahead at 877-590-5525 or 836-0590.
[00:53:42.006 --> 00:53:52.174]  No matter how you're listening across the country and the world and all the ships at sea, we appreciate you tuning in.
[00:53:53.696 --> 00:53:54.156]  All right.
[00:53:57.839 --> 00:54:01.262]  Going back to September 11, 2001,
[00:54:05.399 --> 00:54:18.103]  Three weeks after, three and a half weeks after the tragic attacks of September 11th, where the CIA was running drills of flying hijacked jets into the exact same buildings at the exact same time, that's an admitted fact, and the hijackers were trained at U.S.
[00:54:18.123 --> 00:54:23.545]  military bases, mainstream news, they never say why, and we're not supposed to investigate that or ask why that was going on.
[00:54:26.046 --> 00:54:28.427]  Anthrax was mailed to American media.
[00:54:29.707 --> 00:54:32.248]  The folks that own the National Enquirer
[00:54:33.143 --> 00:54:49.760]  And the director of it, who'd just written big hit pieces on the bushes and showed his daughters falling down drunk on each other here in Austin, Texas, got the letter, he opened it, he inhalated or breathed, inhaled, the most deadly form of anthrax ever known to man.
[00:54:51.242 --> 00:54:54.565]  And early on that came out, this was super weaponized drugs.
[00:54:55.709 --> 00:55:02.214]  And then we noticed that enemies of the White House, the heads of the House and Senate, got it mailed to them.
[00:55:02.274 --> 00:55:18.726]  Then in the dead of night, with most of the Capitol shut down and two of the three Senate and House office buildings shut down, the White House could then take control of Congress, send in the FBI teams in their Darth Vader uniforms with Heckler and Koch sub machine gun MP5s,
[00:55:20.081 --> 00:55:22.442]  And the H.R.
[00:55:22.462 --> 00:55:23.743]  3162, no one was allowed to read it.
[00:55:24.043 --> 00:55:26.004]  The president went on TV and said, you must sign it.
[00:55:26.384 --> 00:55:29.246]  And within minutes of it being published, they all had to pass it.
[00:55:29.786 --> 00:55:35.429]  And you got 98 to 0 because the other two abstained.
[00:55:36.309 --> 00:55:38.270]  No, 99 to 1, and the one abstained.
[00:55:38.751 --> 00:55:41.052]  And the House passed it almost unanimously.
[00:55:41.772 --> 00:55:42.773]  And it made all U.S.
[00:55:42.813 --> 00:55:44.233]  citizens terrorists under Section 802.
[00:55:44.293 --> 00:55:45.734]  It stated that...
[00:55:48.070 --> 00:55:53.776]  All misdemeanor crimes were terrorism, and basically set up a dictatorship, and since then they've been even more public about it.
[00:55:54.917 --> 00:56:09.092]  Now, a few months after, of all people, Ari Fleischer, the White House Press Secretary, got up, and a member of the press, if I go back to memory, it was an AP reporter, I guess it was an AP reporter, because AP broke it, said, there's reports that the entire White House...
[00:56:09.756 --> 00:56:14.020]  Cabinet was all on Cipro, the anthrax-fighting super-antibiotic.
[00:56:14.441 --> 00:56:15.922]  And Ari Fleischer said, yes, that's true.
[00:56:16.282 --> 00:56:23.990]  And they said, is it true that you were on it starting on September 10th for a month into the anthrax attack?
[00:56:24.610 --> 00:56:27.033]  And they said, well, why?
[00:56:27.113 --> 00:56:28.874]  And they just said, we're not going to discuss that.
[00:56:29.735 --> 00:56:34.900]  Now, I want to tell you again, and you can go read the AP report, and a few others picked it up after it happened.
[00:56:36.339 --> 00:56:41.482]  This is in my film, 9-1-1, The Road to Tyranny, that we released in February of 2002.
[00:56:42.563 --> 00:56:43.523]  Just three, four months after 9-11.
[00:56:43.563 --> 00:56:50.667]  I'm going to ask you again, why were they on Cipro, the anthrax-fighting antibiotic?
[00:56:50.687 --> 00:56:52.908]  This is a big, big deal.
[00:56:53.248 --> 00:56:56.370]  Why were they on it before the attack, and why did Fleischer even admit it?
[00:56:57.190 --> 00:56:58.091]  Now, it gets worse.
[00:56:58.627 --> 00:57:02.576]  Then the FBI came out and said, contrary to the first announcements, this is not weaponized.
[00:57:03.017 --> 00:57:05.864]  Someone could have made this in a, quote, bucket in their basement.
[00:57:07.874 --> 00:57:10.055]  Then it did come out that it was the AIM strain, U.S.
[00:57:10.095 --> 00:57:10.435]  government.
[00:57:10.495 --> 00:57:11.696]  It had been miniaturized.
[00:57:11.736 --> 00:57:14.557]  That takes over $100 million of equipment.
[00:57:15.237 --> 00:57:22.220]  Then it had been coated at a microscopic level in bentonite, which takes another $100-plus million worth of equipment.
[00:57:22.240 --> 00:57:27.222]  They took each spore, and this is something patented by the U.S.
[00:57:27.242 --> 00:57:28.102]  government in the 90s.
[00:57:28.262 --> 00:57:28.923]  Only the U.S.
[00:57:28.963 --> 00:57:32.104]  and England have this because we shared it with them, and wings.
[00:57:32.952 --> 00:57:38.076]  We're basically, at the microscopic level, attached to each one of the spores.
[00:57:38.616 --> 00:57:42.379]  So they would then float more easily and be aerosolized more easily.
[00:57:43.920 --> 00:57:46.101]  Super patented U.S.
[00:57:46.421 --> 00:57:47.402]  weapons grave.
[00:57:47.982 --> 00:57:54.527]  Then they try to go burn one of their former people at the major bioweapons lab at Fort Detrick, Maryland.
[00:57:54.827 --> 00:57:56.748]  Turns out that was a huge scam.
[00:57:57.169 --> 00:58:01.612]  So they tried to burn for the Olympic Park bombings at the Olympics, Richard Jewell.
[00:58:02.435 --> 00:58:09.820]  Then they tried to blame it, and they framed someone else was in a Supermax prison now for that.
[00:58:10.441 --> 00:58:14.404]  So this is the type of thing they do, and we came out and said it's the government.
[00:58:14.804 --> 00:58:16.585]  Here is the History Channel.
[00:58:16.625 --> 00:58:21.889]  I guess Hearst Publishing wasn't involved in this little piece, because this is actually accurate, showing there's different producers there.
[00:58:21.909 --> 00:58:23.530]  Their 9-11 piece is a complete fraud.
[00:58:23.790 --> 00:58:28.233]  But here's the History Channel telling the truth six-plus years later.
[00:58:28.253 --> 00:58:29.554]  This just aired last week.
[00:58:29.754 --> 00:58:30.475]  Here's a short clip.
[00:58:32.982 --> 00:58:35.224]  Guys, let's go ahead and roll the piece.
[00:58:35.424 --> 00:58:35.725]  Thank you.
[00:58:35.745 --> 00:58:41.970]  Within weeks, five would be dead, and thousands of others exposed to one of the deadliest bacteria known to man.
[00:58:43.251 --> 00:58:48.035]  There are very few people who have the Dutch skills to make a product this good.
[00:58:49.797 --> 00:58:56.143]  Federal investigators discovered clues to the perpetrator's identity encoded in the bacterium itself.
[00:58:56.443 --> 00:58:58.725]  There are 89 different types of anthrax.
[00:58:59.514 --> 00:59:01.956]  But each one has its own kind of trail.
[00:59:02.976 --> 00:59:06.999]  This one led directly back to our own defense establishment.
[00:59:07.019 --> 00:59:07.840]  Was the U.S.
[00:59:07.880 --> 00:59:11.763]  government hiding a terrorist inside America's fire defense community?
[00:59:12.443 --> 00:59:16.446]  Some say yes, and that the official government investigation was a sham.
[00:59:16.766 --> 00:59:20.989]  The only people who know anything about the subject are also the suspects.
[00:59:22.056 --> 00:59:24.198]  We protected this individual.
[00:59:24.718 --> 00:59:33.045]  What we're dealing with here is an inside job with a real insider who has secrets that nobody wants to get out.
[00:59:33.245 --> 00:59:36.348]  It's going to be too humiliating, too embarrassing.
[00:59:37.149 --> 00:59:41.673]  All the spores were sent for immediate forensic testing.
[00:59:41.893 --> 00:59:46.036]  By the 10th of October, the analysis of the spores was complete.
[00:59:46.357 --> 00:59:47.638]  The results were horrifying.
[00:59:48.852 --> 00:59:56.255]  The bacterium that killed Robert Stevens and eventually infected seven of his colleagues was identified as the Ames strain.
[00:59:57.135 --> 01:00:01.116]  A strain long favored by and under the near total control of the U.S.
[01:00:01.216 --> 01:00:02.817]  Biodefense Program.
[01:00:03.777 --> 01:00:05.738]  Uh, yes, but not just Ames.
[01:00:06.776 --> 01:00:11.017]  It was miniaturized to a level never before seen.
[01:00:11.037 --> 01:00:15.179]  It hadn't been publicly admitted that it could be miniaturized to this level.
[01:00:15.439 --> 01:00:23.002]  This was a new super development, and then each one that had Bentonite coating wings added to it.
[01:00:24.302 --> 01:00:26.643]  Super mega deadly, and it didn't matter.
[01:00:27.123 --> 01:00:30.144]  For months and months and months and months and months and months after...
[01:00:31.428 --> 01:00:38.371]  They would announce and report that someone had made it in a bucket, in a basement, and that it was no connection to the U.S.
[01:00:38.391 --> 01:00:38.691]  government.
[01:00:39.071 --> 01:00:58.080]  I mean, you get the enemies of the White House all get mailed this stuff, and then magically, and they get to say, martial law, we need the Patriot Act, oh my gosh, give up all your rights, the fear, then just continued, and these fake letters supposedly written by Al-Ciada, I mean, Al-Ciada, I mean, what's the right name?
[01:00:58.240 --> 01:00:58.840]  Al-Qaeda.
[01:01:02.007 --> 01:01:03.568]  I mean, how dumb do they think we are?
[01:01:03.628 --> 01:01:05.809]  How stupid do they think we are?
[01:01:06.950 --> 01:01:08.791]  How idiotic do they think we are?
[01:01:10.112 --> 01:01:11.793]  This is super U.S.
[01:01:12.233 --> 01:01:15.214]  AIM strain, coated in bentonite, and miniaturized.
[01:01:16.635 --> 01:01:23.339]  Miniaturized, ladies and gentlemen, this was made in a giant facility.
[01:01:24.426 --> 01:01:33.833]  And in alternative reports, it has been matched by the European press to exactly the type used in the highest levels of the U.S.
[01:01:33.873 --> 01:01:36.195]  government bioweapons program.
[01:01:37.055 --> 01:01:42.019]  Every facet of terror that we've seen since 9-11 in the U.S., and these are the only two events,
[01:01:42.722 --> 01:01:45.963]  Has been tied directly back to these individuals.
[01:01:46.023 --> 01:01:54.086]  Now, when you get two idiots driving up at a Glasgow airport in Scotland and crashing a car and catching themselves on fire, that's real terror.
[01:01:54.566 --> 01:01:55.747]  Absolute, complete idiots.
[01:01:56.347 --> 01:02:00.008]  Or some woman jumps on an Israeli bus and stabs 20-something people.
[01:02:01.009 --> 01:02:01.529]  That's real.
[01:02:01.569 --> 01:02:02.249]  That's a terrorist.
[01:02:03.446 --> 01:02:12.972]  But when you get spectacular airplanes flying into buildings, and then buildings blowing up and collapsing that haven't even been hit by planes, and the heads of spy agencies in the U.S.
[01:02:12.992 --> 01:02:16.454]  go public and say, we trained the hijackers, and then it's shut down.
[01:02:16.734 --> 01:02:17.934]  Did you know all that's come out?
[01:02:19.115 --> 01:02:25.079]  But there is the History Channel inside job anthrax attacks.
[01:02:25.799 --> 01:02:27.500]  I promise your calls are straight ahead.
[01:02:27.520 --> 01:02:29.001]  Then news on the economy.
[01:02:30.183 --> 01:02:33.206]  Rita, Mike, Ron, Brian, Mark, many others that are holding.
[01:02:33.526 --> 01:02:36.468]  Your calls and a lot more from a lot of different angles.
[01:02:36.528 --> 01:02:39.430]  I'd love to grab back taking your calls on the other side.
[01:02:52.161 --> 01:02:53.562]  It is a big idea.
[01:02:54.623 --> 01:02:57.285]  A new world order in the near future.
[01:02:58.195 --> 01:03:00.577]  Earth is dominated by a powerful new government.
[01:03:01.277 --> 01:03:03.039]  It's known as the Builderberg.
[01:03:04.099 --> 01:03:06.321]  Could their objective be world domination?
[01:03:06.881 --> 01:03:09.323]  For thousands of years, their dark order grew.
[01:03:10.064 --> 01:03:17.509]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[01:03:20.411 --> 01:03:25.375]  For the first time in history, the elite's plan for world government is blown wide open.
[01:03:25.875 --> 01:03:29.296]  You will learn the secret that drives the entire New World Order agenda.
[01:03:29.716 --> 01:03:31.777]  Bill Vargas makes great progress toward the world.
[01:03:32.277 --> 01:03:33.438]  Most people have no idea.
[01:03:33.458 --> 01:03:34.218]  They're not after money.
[01:03:34.238 --> 01:03:35.298]  They have all the money they need.
[01:03:35.498 --> 01:03:36.238]  They're after power.
[01:03:36.499 --> 01:03:37.279]  That's what they have to do.
[01:03:37.639 --> 01:03:45.842]  Order Endgame on DVD at prisonplanet.com or infowars.com or watch it online right now at prisonplanet.tv.
[01:03:46.162 --> 01:03:48.802]  Endgame, blueprint for global enslavement.
[01:03:49.143 --> 01:03:50.303]  You have been warned.
[01:03:51.003 --> 01:03:54.624]  When making important financial decisions, you should always know the facts.
[01:03:54.944 --> 01:03:58.465]  That's why Midas Resources is willing to pay you to read the facts.
[01:03:58.745 --> 01:04:07.587]  Midas Resources, a team of hand-picked financial specialists with decades of financial experience who are ready to provide you with state-of-the-art, up-to-date financial services.
[01:04:07.927 --> 01:04:11.868]  Midas Resources offers a host of services and stands behind their products.
[01:04:12.148 --> 01:04:16.369]  In fact, if you call and order their free Midas Report, Midas Resources will pay you.
[01:04:16.749 --> 01:04:19.490]  And remember, if you read the Midas Report, you'll receive a free Walking Liberty Silver Half Dollar.
[01:04:51.681 --> 01:04:52.723]  Hi, neighbor.
[01:04:53.063 --> 01:04:58.572]  No matter when the time comes to survive on our food supply, every single one of us who have prepared will have two regrets.
[01:04:59.193 --> 01:05:04.902]  Even those who haven't wasted a single penny on Christmas, birthdays, and vacations in order to store all the food possible.
[01:05:05.666 --> 01:05:08.927]  Even those who have sold stuff and taken on part-time jobs to buy food.
[01:05:09.567 --> 01:05:12.868]  Even those who have traded their gold while it will still buy food.
[01:05:13.469 --> 01:05:16.850]  Yes, we will have been called stupid, crazy, and foolish.
[01:05:17.450 --> 01:05:21.952]  When folks won't be able to afford food and there won't be any food for any amount of money.
[01:05:22.672 --> 01:05:24.672]  We will still have two regrets.
[01:05:25.313 --> 01:05:28.654]  We will regret that we didn't get more serious about more food sooner.
[01:05:29.334 --> 01:05:32.175]  We will deeply regret that we didn't get enough food.
[01:05:32.975 --> 01:05:39.860]  Putting off emergency food preparations to celebrate the holidays will be the most dangerous decision that some of us will ever make.
[01:05:40.440 --> 01:05:42.061]  Call 800-409-5633 on the web efoodsdirect.com 800-409-5633
[01:05:51.366 --> 01:05:52.026]  It's a fact.
[01:05:52.246 --> 01:05:59.709]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[01:05:59.829 --> 01:06:08.673]  With never-ending late fees over the limit fees and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[01:06:08.973 --> 01:06:19.539]  The Federal Debt Relief System has created a successful attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecure debts which have been fraudulently created by the banks.
[01:06:19.779 --> 01:06:25.843]  We can terminate your unsecure debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[01:06:26.043 --> 01:06:31.086]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[01:06:31.266 --> 01:06:35.748]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[01:06:35.909 --> 01:06:37.850]  Call the Federal Debt Relief System at 877-DETROIT.
[01:06:38.910 --> 01:06:44.973]  Or visit FDRS.org.
[01:06:45.094 --> 01:06:47.455]  Find out how you can break the cycle of debt slavery.
[01:06:47.635 --> 01:06:50.636]  Visit FDRS.org today.
[01:06:50.656 --> 01:06:59.121]  You're listening to GCN, the Genesis Communications Radio Network.
[01:07:05.491 --> 01:07:14.077]  In closing on the anthrax situation, the White House and the Cabinet were on Cipro September 10th, a month before the anthrax attacks happened.
[01:07:16.699 --> 01:07:20.341]  Why haven't there been further investigations by Congress?
[01:07:22.563 --> 01:07:32.229]  Same question goes for Newsweek, AP, Sacramento, B, Pensacola News Journal.
[01:07:34.034 --> 01:07:37.295]  San Jose Mercury News, all reporting hijackers with U.S.
[01:07:37.335 --> 01:07:39.835]  security clearances trained at multiple spy bases.
[01:07:40.896 --> 01:07:43.216]  The heads of the bases came out and said, these guys were trained here.
[01:07:43.356 --> 01:07:44.517]  Those guys on TV.
[01:07:45.457 --> 01:07:48.037]  Embassy heads came out and said, we were ordered to let them back in the U.S.
[01:07:48.057 --> 01:07:49.198]  They were CIA agents.
[01:07:50.398 --> 01:07:52.158]  I don't know what happened once they got on those planes.
[01:07:52.438 --> 01:07:55.019]  All I know is something's being covered up here.
[01:07:55.039 --> 01:07:56.839]  All right, I said I'd go to your calls.
[01:07:56.859 --> 01:07:58.720]  I'm going to go to people who have been holding the longest.
[01:07:58.880 --> 01:07:59.180]  Rita.
[01:07:59.904 --> 01:08:02.205]  So she's calling from Global Regions 5.
[01:08:03.046 --> 01:08:03.886]  You're on the air.
[01:08:03.906 --> 01:08:05.147]  Did you know we're already in Global Regions?
[01:08:05.887 --> 01:08:06.748]  Yes, you're on the air.
[01:08:07.168 --> 01:08:07.568]  Go ahead.
[01:08:08.649 --> 01:08:13.652]  First of all, greetings to all useful eaters and productive workers of North American Union and beyond.
[01:08:14.272 --> 01:08:18.514]  Alex, for what it's worth, I looked at astrology.
[01:08:18.554 --> 01:08:20.556]  I'm not very much an astrology person, but I looked.
[01:08:21.076 --> 01:08:26.099]  They say that Pluto is coming into Capricorn, and it has never been here since 1752 through 1787.
[01:08:28.960 --> 01:08:46.517]  Everything I look up on this says this is when the American Revolution was happening, when Pluto was in Capricorn, coming this summer, but it's already coming in and out right now, but it's going to stay for 14 years, and very possible major social changes, people taking response, personal responsibility.
[01:08:46.998 --> 01:08:49.820]  So I just thought that's something positive to think about.
[01:08:50.461 --> 01:08:52.423]  Well, I mean, that is something, I guess, positive.
[01:08:52.443 --> 01:08:53.364]  You know, the...
[01:08:55.336 --> 01:09:05.621]  Theory, the idea, the pseudoscience of astrology began when the ancients wondered what the stars were and thought they were pinholes in a firmament.
[01:09:05.961 --> 01:09:07.862]  So, really, I don't put any stock in it either.
[01:09:08.282 --> 01:09:09.683]  But the elite do.
[01:09:10.403 --> 01:09:12.344]  You know, Ronald Reagan, it's just a fact.
[01:09:12.364 --> 01:09:13.505]  I'm not attacking Ronald Reagan.
[01:09:13.825 --> 01:09:19.407]  Every decision he made, when he gave his speech, the decisions he made were according to Nancy's astrologer.
[01:09:20.088 --> 01:09:21.649]  And that's been on the cover of Time Magazine.
[01:09:21.669 --> 01:09:23.029]  I mean, that's been reported.
[01:09:23.049 --> 01:09:23.709]  That's been admitted.
[01:09:23.730 --> 01:09:24.650]  Books have been written about it.
[01:09:25.353 --> 01:09:29.998]  But, you know, from pretty much harmless stuff like that down to Tony Blair.
[01:09:30.058 --> 01:09:32.400]  Type Tony Blair and the occult into Google.
[01:09:32.440 --> 01:09:33.081]  Click News.
[01:09:33.141 --> 01:09:34.322]  It's not alternative media.
[01:09:34.983 --> 01:09:37.285]  It's BBC, London Guardian.
[01:09:38.827 --> 01:09:42.290]  He is, quote, possessed by the spirit of the light every morning.
[01:09:43.412 --> 01:09:44.873]  And he flops around on the ground.
[01:09:45.213 --> 01:09:46.194]  This is mainstream news.
[01:09:46.234 --> 01:09:47.576]  His wife is an admitted witch.
[01:09:48.961 --> 01:10:01.004]  They fly down to southern Mexico and get special leases of underground bath areas in some of the Aztec temples, and he does rebirthing ritual.
[01:10:01.545 --> 01:10:02.285]  Look, I'm not kidding.
[01:10:02.445 --> 01:10:03.445]  Look, this is so wild.
[01:10:03.505 --> 01:10:04.345]  Do not believe me.
[01:10:05.126 --> 01:10:06.126]  Check into it for yourself.
[01:10:06.166 --> 01:10:07.106]  Just please Google it.
[01:10:08.727 --> 01:10:09.207]  They're nuts.
[01:10:09.287 --> 01:10:10.207]  They're completely insane.
[01:10:10.907 --> 01:10:12.568]  People say, I'm crazy to cover this.
[01:10:13.068 --> 01:10:14.148]  I'm not the one doing it.
[01:10:14.288 --> 01:10:15.368]  I don't do this, Mac.
[01:10:15.789 --> 01:10:17.109]  I'm just reporting what they do.
[01:10:18.032 --> 01:10:22.914]  And so, yes, they do make decisions according to what's happening with the astrological signs.
[01:10:23.435 --> 01:10:26.976]  And people confuse that and call me and go, no, no, no, astronomy is a science.
[01:10:27.036 --> 01:10:27.657]  That's separate.
[01:10:27.677 --> 01:10:29.438]  Astronomy is separate from astrology.
[01:10:30.338 --> 01:10:32.039]  Let's take more calls here.
[01:10:32.979 --> 01:10:35.501]  Let's talk to Mike in Florida.
[01:10:35.881 --> 01:10:36.881]  Mike, you're on the air.
[01:10:36.921 --> 01:10:37.321]  Go ahead.
[01:10:38.022 --> 01:10:38.702]  Hey, what's up, Alex?
[01:10:39.242 --> 01:10:40.443]  Doing a worldwide broadcast.
[01:10:40.996 --> 01:10:41.356]  Right on.
[01:10:41.396 --> 01:10:48.682]  Hey, we saw the Ron Paul signs at work out here off the A1A in Daytona, or not the signs, but the blimp in two airplanes today and then Thursday, too.
[01:10:48.702 --> 01:10:53.505]  Those airplanes were put up there by listeners of this show in association with the GCN Radio Network.
[01:10:53.526 --> 01:10:53.906]  Good job.
[01:10:53.926 --> 01:10:55.267]  Yeah, it was pretty cool.
[01:10:55.287 --> 01:10:57.989]  See, I was going to say something else.
[01:10:58.029 --> 01:10:59.390]  Oh, man, did you watch that debate?
[01:11:00.371 --> 01:11:04.033]  Yes, Ron Paul was given one-third of the time of the other candidates.
[01:11:04.414 --> 01:11:06.635]  The other candidates got over 22 minutes.
[01:11:06.876 --> 01:11:08.577]  Ron Paul got six minutes.
[01:11:09.426 --> 01:11:14.270]  Yeah, that was, like, the most, like, debate that was, like, laden with double talk ever, man.
[01:11:14.290 --> 01:11:20.754]  Those guys were, like, going off talking about expanding, like, I-95 and all that, and then Romney talking about, like, supporting national disasters or whatever.
[01:11:21.535 --> 01:11:24.637]  Everything the government's going to give you, but they take everything they give you back.
[01:11:25.137 --> 01:11:25.318]  Right.
[01:11:25.878 --> 01:11:31.222]  The feds, on average, take a dollar and give you 34 cents back.
[01:11:31.462 --> 01:11:33.503]  That's the Congressional Budget Office number two years ago.
[01:11:33.543 --> 01:11:34.224]  It may be worse now.
[01:11:34.244 --> 01:11:35.125]  I haven't looked it up in a while.
[01:11:36.125 --> 01:11:37.086]  So how is that free?
[01:11:37.606 --> 01:11:38.307]  They take...
[01:11:39.733 --> 01:11:40.554]  We're good to go.
[01:12:00.313 --> 01:12:05.535]  And he was going, you tell that dad, he totally submits to whatever I say, or I'm going to feed him his bleeping, you know.
[01:12:05.915 --> 01:12:09.837]  And then he took another call, and he goes, they will do what I say.
[01:12:09.897 --> 01:12:22.202]  I mean, it was just like, and I started talking to the guy, and I said, man, you know, I heard that one parent was caught with drugs, but I mean, the government ships the drugs in, and there's a lot of other parents that are on prescription drugs or even worse.
[01:12:22.222 --> 01:12:23.503]  I said, why are you so hardcore with them?
[01:12:24.269 --> 01:12:24.869]  And he said, huh?
[01:12:25.349 --> 01:12:26.170]  You got a wife?
[01:12:26.190 --> 01:12:26.850]  You got kids?
[01:12:26.870 --> 01:12:27.690]  I mean, it was like scary.
[01:12:27.730 --> 01:12:29.571]  I was like, whoa, dude, whoa.
[01:12:29.771 --> 01:12:30.412]  Whoa, man.
[01:12:30.772 --> 01:12:32.733]  I mean, it was, I don't know, just pretty nuts.
[01:12:32.833 --> 01:12:34.133]  I mean, I just can't handle it anymore.
[01:12:35.214 --> 01:12:41.816]  Let's go ahead and talk to Ron in Rhode Island.
[01:12:41.896 --> 01:12:43.177]  You're on the air, Ron.
[01:12:43.237 --> 01:12:43.657]  Welcome.
[01:12:44.277 --> 01:12:44.898]  Hi, Alex.
[01:12:44.918 --> 01:12:45.518]  How are you?
[01:12:45.558 --> 01:12:45.878]  Good, sir.
[01:12:46.662 --> 01:12:48.022]  It's really good to talk to you.
[01:12:48.683 --> 01:12:50.223]  I learned basically about you.
[01:12:50.823 --> 01:12:54.084]  I had a student of mine give me a copy of the Bohemian Grove.
[01:12:54.524 --> 01:12:56.904]  Speaking of the occult, yes, I snuck in.
[01:12:57.245 --> 01:13:01.806]  And I saw that, and I also have a copy of Loose Change.
[01:13:02.766 --> 01:13:04.866]  And I'll tell you what, I've learned a lot from you.
[01:13:05.166 --> 01:13:07.607]  I've learned a lot from watching those discs.
[01:13:10.766 --> 01:13:14.408]  I don't know what crashed into the Pentagon.
[01:13:15.049 --> 01:13:18.472]  I've never seen two towers come down so perfect.
[01:13:18.552 --> 01:13:20.393]  Or Building 7 not hit by an airplane.
[01:13:20.493 --> 01:13:21.634]  Right, not even hit.
[01:13:21.814 --> 01:13:23.596]  CIA building, by the way.
[01:13:23.836 --> 01:13:24.716]  It was a CIA building.
[01:13:24.736 --> 01:13:25.257]  Go ahead, sorry.
[01:13:25.377 --> 01:13:29.160]  And what I did not know about that President Bush...
[01:13:30.060 --> 01:13:32.702]  I had a brother that was head of the security.
[01:13:32.762 --> 01:13:33.603]  That I did not know.
[01:13:33.663 --> 01:13:35.624]  That's right.
[01:13:35.644 --> 01:13:38.646]  90% of the people in the United States don't even know that.
[01:13:38.666 --> 01:13:42.448]  Do you know why we know that and why we learned that three years ago?
[01:13:42.648 --> 01:13:43.529]  We didn't know that either.
[01:13:43.569 --> 01:13:44.249]  Guess who told us?
[01:13:45.939 --> 01:13:55.583]  Barbara Bush, in her autobiography, Reflections, brags about her son running the security company that ran the World Trade Centers and Building 7, the surrounding area.
[01:13:56.243 --> 01:14:00.345]  And Barbara Bush's best-selling book, Reflections, in there, we have scans of it online.
[01:14:00.465 --> 01:14:02.186]  You can go to the library or buy it.
[01:14:02.666 --> 01:14:14.851]  And then once we found out, we did more investigations and found out that guess when his multi-year contract ended, they didn't bid on it again, guess when his contract for Marvin Bush to run security, guess when it ended?
[01:14:15.407 --> 01:14:15.647]  When?
[01:14:16.168 --> 01:14:17.929]  It ended September 10th.
[01:14:18.309 --> 01:14:20.091]  His last day was September 11th.
[01:14:20.952 --> 01:14:21.732]  Oh, my goodness.
[01:14:22.593 --> 01:14:23.374]  Unbelievable.
[01:14:23.554 --> 01:14:28.598]  And, of course, Barbara, though, she's probably a conspiracy theorist.
[01:14:28.618 --> 01:14:31.160]  You know, Mommy is probably lying.
