[00:00:11.292 --> 00:00:12.917]  The Alex Jones Show.
[01:55:56.574 --> 01:56:00.957]  Everyone was like attack dogs, or hunting dogs, you know, chasing a fox.
[01:56:02.778 --> 01:56:05.580]  A bunch of foxhounds wanting to get the WikiLeaks.
[01:56:05.600 --> 01:56:07.401]  I mean, this is all part of the record.
[01:56:07.421 --> 01:56:11.743]  This is insane that they're trying to pin this on you and me.
[01:56:11.783 --> 01:56:13.184]  And let me be a little bit selfish here.
[01:56:14.145 --> 01:56:16.386]  You and others tell me they just are obsessing over me.
[01:56:16.546 --> 01:56:16.746]  What?
[01:56:16.906 --> 01:56:18.167]  I mean, that is crazy.
[01:56:19.127 --> 01:56:29.793]  Well, last night on MSNBC, Ari Melber brought you up twice and pointed out discussions you and I had on the air regarding Assange.
[01:56:30.133 --> 01:56:32.414]  None of this proves direct contact with him.
[01:56:32.495 --> 01:56:35.896]  We never had any direct contact with him, neither one of us.
[01:56:36.317 --> 01:56:43.821]  And I made that clear under oath before the House Intelligence Committee, which were, by the way, my testimony is 100% truthful and correct.
[01:56:46.782 --> 01:56:57.665]  Roger, I know your wife got really angry the last time I said this, but she's a tough lady, and her dad was anti-communist, Cuba, all that nine yards.
[01:56:57.685 --> 01:56:59.406]  She's a great lady, a beautiful lady as well.
[01:57:00.566 --> 01:57:02.987]  But she's not stupid, so we need to say this on air.
[01:57:04.047 --> 01:57:05.988]  They don't have a lot of moves, brother, and I think it's...
[01:57:07.096 --> 01:57:12.328]  I think it's sleep with the fishes, Mr. Stone, and other people, not just you.
[01:57:12.348 --> 01:57:15.195]  I don't see them ever playing this hand properly.
[01:57:15.215 --> 01:57:17.300]  I think you need to up your security, buddy.
[01:57:18.880 --> 01:57:24.842]  Well, if the decision to bring charges against me is based on truth and evidence and facts, then nothing will happen.
[01:57:24.882 --> 01:57:25.442]  That's what I'm saying.
[01:57:25.602 --> 01:57:39.746]  They're going to want to kill you, as they've already tried twice, and then just convict you in the press, because this is too embarrassing to that knuckle-dragging, deep-state-loving slimebag, Robert Mueller, who looks like a hairless buzzard.
[01:57:40.146 --> 01:57:42.687]  We'll be right back with Roger Stone, Owen Schroer, and more.
[01:57:44.527 --> 01:57:45.227]  Three words.
[01:57:46.247 --> 01:57:47.908]  Energized quantum state.
[01:57:49.778 --> 01:57:57.524]  In other words, X3, you've seen how the entire global power structure is desperate to shut us down.
[01:57:57.984 --> 01:57:58.885]  And it's for good reasons.
[01:57:59.746 --> 01:58:05.830]  We've done our research, we've seen how they're targeting the people, and how they're trying to suppress the population.
[01:58:05.970 --> 01:58:10.093]  And one of their biggest attacks is fluoridation of water, the bad halogen.
[01:58:10.113 --> 01:58:18.580]  There's a bunch of bad halogens, but fluoride is chief amongst them, and then they electrify it into an acid base, so it's hydrofluorosilicic acid.
[01:58:19.970 --> 01:58:32.365]  Survival Shield X3 is the latest in the X family and has all three types of iodine from thousands of feet deep under the earth so it's not radioactive or being contaminated by modern chemicals.
[01:58:32.926 --> 01:58:37.291]  And it's got a tiny amount of vitamin C that stabilizes it and stops it from being oxidized.
[01:58:37.331 --> 01:58:37.571]  Folks,
[01:58:39.517 --> 01:58:42.160]  Everything we do makes the globalists pull their hair out for a reason.
[01:58:42.380 --> 01:58:45.122]  Because, again, we study how they're attacking, what they're obsessed with.
[01:58:45.603 --> 01:58:47.985]  They are completely into iodine.
[01:58:48.365 --> 01:58:50.367]  They've even tried to buy us out and get us to stop doing this.
[01:58:51.668 --> 01:58:55.071]  And most of the forms of iodine are bound, and so you're not absorbing.
[01:58:55.091 --> 01:58:57.193]  X1, X2 are great.
[01:58:58.826 --> 01:59:00.307]  X3 is the next level.
[01:59:00.327 --> 01:59:04.049]  It has the Deep Earth Crystals, the other two types, and a little bit of Vitamin C to energize it.
[01:59:04.450 --> 01:59:08.012]  It's available in 2-ounce and 1-ounce at InfoWarsTore.com.
[01:59:08.192 --> 01:59:15.296]  And from the very start, 50% off and free shipping because I want you to get it, and I want you to take it, and I want you to see what it does.
[01:59:15.996 --> 01:59:20.139]  InfoWarsTore.com, InfoWarsLife.com, X3.
[01:59:20.619 --> 01:59:21.640]  Now again, it's an element.
[01:59:21.660 --> 01:59:23.201]  It takes a few weeks to kick in.
[01:59:23.221 --> 01:59:26.483]  A lot of people detoxify about three weeks in.
[01:59:26.543 --> 01:59:27.283]  So be ready for that.
[01:59:27.323 --> 01:59:28.044]  Consult your physician.
[01:59:28.784 --> 01:59:34.588]  Start your journey today at Infowarslife.com with our newest product that I'm the most excited about ever, X3!
[01:59:35.028 --> 01:59:38.971]  Just like our info changes the world, this changes your body and your life.
[01:59:40.091 --> 01:59:43.273]  X3, you can't lose, it helps fund the Info War, and it's great for you.
[01:59:45.775 --> 01:59:51.679]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[02:00:06.423 --> 02:00:22.498]  All right, Roger.
[02:00:22.658 --> 02:00:23.819]  You're hosting the fourth hour.
[02:00:23.839 --> 02:00:28.884]  You're going to get into all this treachery and the crap that's going on.
[02:00:30.997 --> 02:00:32.759]  And stuff Steve Bannon's up to.
[02:00:32.779 --> 02:00:33.999]  I'm not gonna even get into it on air.
[02:00:34.840 --> 02:00:36.041]  He just is worse than I thought.
[02:00:36.181 --> 02:00:36.782]  God Almighty.
[02:00:37.202 --> 02:00:39.944]  He thinks he's so smart.
[02:00:43.086 --> 02:00:45.768]  But finishing up before we come on at 4 o'clock.
[02:00:46.469 --> 02:00:48.831]  They don't have anything on you or me because there is nothing.
[02:00:49.271 --> 02:00:51.673]  We are sickeningly pro-America.
[02:00:52.173 --> 02:00:54.455]  We are thoroughbreds and everybody knows it.
[02:00:55.604 --> 02:00:59.869]  And you famously busted a Russian spy ring in the 80s.
[02:01:00.729 --> 02:01:03.032]  And you cut your teeth at the feet of Richard Nixon.
[02:01:03.512 --> 02:01:07.717]  So no one is buying this crap unless... And that's what I don't like.
[02:01:07.757 --> 02:01:14.884]  When I said you, I'm not going to say me because I don't want to be taken out of context by certain parties, but when I give you that warning, I'm giving myself that warning.
[02:01:15.244 --> 02:01:16.486]  I will never commit suicide.
[02:01:17.426 --> 02:01:19.307]  I don't use drugs if they kill me with an OD.
[02:01:20.448 --> 02:01:22.930]  If I get T-boned at an intersection, investigate the driver.
[02:01:23.310 --> 02:01:24.911]  Because they've already T-boned you and the rest of you.
[02:01:24.931 --> 02:01:27.673]  You really did get shot with a uranium gelatin dart.
[02:01:28.153 --> 02:01:29.694]  But it bounced off the surface.
[02:01:29.754 --> 02:01:30.755]  You only got partial impact.
[02:01:31.115 --> 02:01:32.215]  This is real, folks.
[02:01:32.235 --> 02:01:33.356]  This is the level we're at.
[02:01:33.596 --> 02:01:36.738]  I'm out on the news every show, every hour for no reason, and Roger isn't.
[02:01:37.159 --> 02:01:43.863]  They're honing in on us in some narrative, and I don't see them executing this narrative unless we're pushing daisies.
[02:01:43.923 --> 02:01:46.865]  So I'm saying this now to preempt that, Roger.
[02:01:47.816 --> 02:01:48.797]  No, you're absolutely right.
[02:01:48.837 --> 02:01:55.525]  So reports that I'm embattled, that I'm depressed, that I'm frantic, this is all false.
[02:01:56.405 --> 02:02:06.717]  If it is reported publicly that I killed myself, launch an investigation because I'm fine and I have no intention of doing anything other than fighting.
[02:02:07.157 --> 02:02:11.138]  But this idea that I'm cornered, that I'm trapped, is false.
[02:02:11.438 --> 02:02:13.519]  The facts are what the facts are.
[02:02:13.539 --> 02:02:20.000]  And there is no evidence to the contrary, and nobody who can testify honestly to the contrary.
[02:02:20.460 --> 02:02:29.602]  I have no choice but just keep presenting the facts as they are, as I did in two polygraph exams, analyzed by two of the leading experts in the country.
[02:02:29.642 --> 02:02:34.724]  I didn't go down to the corner to lie detectors are us, or put somebody out of the phone book.
[02:02:35.464 --> 02:02:36.344]  That is the truth.
[02:02:38.715 --> 02:02:40.817]  We're going to put that headline on screen too.
[02:02:40.897 --> 02:02:44.341]  ABC News, for everybody to see that you've taken two lie detectors.
[02:02:44.882 --> 02:02:46.303]  That's also at Stone Cold Truth.
[02:02:46.744 --> 02:02:48.726]  ABC Stone Pass Lie Detector Test.
[02:02:48.746 --> 02:02:51.068]  I'm going to post that article to InfoWars.com.
[02:02:51.088 --> 02:02:52.490]  You have it at Stone Cold Truth as well.
[02:02:52.890 --> 02:02:53.691]  That's a big story.
[02:02:53.711 --> 02:02:54.652]  They're trying to bury that.
[02:02:54.692 --> 02:02:56.014]  Tell us a little bit more about that, Roger.
[02:02:56.977 --> 02:03:04.641]  Well, I got a new lawyer who's joined my legal team, Bruce Rogow, who's represented Donald Trump in some major cases in the past.
[02:03:05.121 --> 02:03:10.564]  He's both a constitutional civil and a criminal attorney, has been before the U.S.
[02:03:10.604 --> 02:03:12.305]  Supreme Court many times.
[02:03:12.645 --> 02:03:18.287]  He's joining my legal team of Grant Smith and Rob Buchel and Tara Campion.
[02:03:18.808 --> 02:03:19.088]  It was
[02:03:19.890 --> 02:03:27.492]  Bruce Rogow's recommendation that we find a reputable polygraph examiner and that I take a polygraph.
[02:03:27.673 --> 02:03:28.433]  I took two.
[02:03:29.173 --> 02:03:33.935]  We've made the results available to multiple news outlets, including ABC.
[02:03:34.335 --> 02:03:36.075]  We took it to a second expert.
[02:03:36.155 --> 02:03:37.496]  I took a second test.
[02:03:37.796 --> 02:03:39.076]  The same exact questions.
[02:03:39.456 --> 02:03:40.497]  I passed it again.
[02:03:40.557 --> 02:03:44.698]  You now have two experts who have given expert analysis.
[02:03:45.178 --> 02:03:47.981]  Everything they do is counting on us not having memories.
[02:03:48.001 --> 02:03:48.581]  We were all there.
[02:03:48.601 --> 02:03:50.643]  We remember the big hunt for the emails.
[02:03:50.663 --> 02:03:51.784]  Why won't Assange release them early?
[02:03:51.984 --> 02:03:53.306]  Who's gonna get it?
[02:03:53.366 --> 02:03:55.848]  Why won't Assange give the time of day to people that support him?
[02:04:07.378 --> 02:04:11.600]  We were the bastard children out here trying to get through just to get him on.
[02:04:11.620 --> 02:04:12.620]  That was totally normal.
[02:04:12.880 --> 02:04:15.181]  He was on ABC, CBS, NBC at that time.
[02:04:15.462 --> 02:04:21.444]  And now, after the election, they go, stone-coordinated it all with WikiLeaks and Alex Jones.
[02:04:21.524 --> 02:04:25.746]  And then you run into FBI agents, they're like, shaking, you and Jones are so powerful and evil.
[02:04:25.886 --> 02:04:27.347]  They're like, afraid of us.
[02:04:27.667 --> 02:04:29.368]  And they have just built this delusion.
[02:04:29.748 --> 02:04:30.468]  Great job, Roger.
[02:04:30.488 --> 02:04:31.809]  You're back in 55 minutes.
[02:04:32.169 --> 02:04:34.230]  Here's your song, The Eye of the Tiger.
[02:04:37.383 --> 02:04:38.424]  We're not backing down, folks.
[02:04:38.745 --> 02:04:40.607]  We're rising to the challenge.
[02:04:42.790 --> 02:04:44.151]  I trade my passion for glory.
[02:04:55.262 --> 02:04:59.605]  As the years go by, it gets harder and harder to keep up with your body's nutritional needs.
[02:05:00.106 --> 02:05:09.012]  With changes in diet, unnatural ingredients and stress, you may not be able to get all the necessary nutrients, amino acids, vitamins and minerals needed daily.
[02:05:09.572 --> 02:05:14.116]  That's why InfoWars Life created the powerful Vitamin Mineral Fusion Formula.
[02:05:14.356 --> 02:05:22.622]  The new platinum standard of advanced multivitamin formulation, Vitamin Mineral Fusion uses a unique delivery system to maximize the effects
[02:05:22.742 --> 02:05:25.423]  And give your body the tools it needs to support your body.
[02:05:25.903 --> 02:05:34.486]  Using a proprietary process, we've managed to make this powerhouse formula into a delicious, concentrated drink mix that's loaded with high quality ingredients.
[02:05:34.806 --> 02:05:43.189]  Perfect for a hot summer day or relaxing at home, Vitamin Mineral Fusion is loaded with 34 different essential vitamins, minerals, amino acids and more.
[02:05:43.629 --> 02:05:50.031]  Start supporting your body's needs in a great tasting, natural and affordable drink mix with Vitamin Mineral Fusion today.
[02:05:50.411 --> 02:05:52.232]  Available at Infowarsstore.com.
[02:06:08.757 --> 02:06:13.199]  Rallying patriots worldwide in defense of human liberty.
[02:06:13.599 --> 02:06:16.580]  You're listening to the Alex Jones Show.
[02:06:22.370 --> 02:06:27.293]  This program contains language and sequences some viewers may find disturbing.
[02:06:28.854 --> 02:06:37.680]  The nation and all of our freedoms hang by a thread, and the military apparatus of this country is about to be handed over to scum, who are beholden to scum!
[02:06:38.181 --> 02:06:38.841]  Russian scum!
[02:06:38.981 --> 02:06:39.561]  Listen.
[02:06:39.762 --> 02:06:47.547]  Please, listen.
[02:06:48.490 --> 02:06:56.793]  If you don't, if you won't, if you fail to understand, then the same incredible terror that's menacing me will strike in you!
[02:06:56.813 --> 02:06:59.634]  The function of all life is survival.
[02:07:00.955 --> 02:07:02.776]  Sleep.
[02:07:02.956 --> 02:07:03.736]  Sleep.
[02:07:04.916 --> 02:07:05.517]  Sleep.
[02:07:06.377 --> 02:07:06.817]  Oh my God!
[02:07:06.897 --> 02:07:07.397]  Oh my God!
[02:07:07.417 --> 02:07:07.758]  Oh my God!
[02:07:07.798 --> 02:07:08.318]  Lock the door!
[02:07:08.578 --> 02:07:09.058]  Lock the door!
[02:07:09.078 --> 02:07:09.658]  They're coming!
[02:07:09.958 --> 02:07:10.919]  They're coming!
[02:07:11.099 --> 02:07:11.439]  Help!
[02:07:11.819 --> 02:07:12.079]  Help!
[02:07:12.539 --> 02:07:13.240]  They're coming!
[02:07:13.480 --> 02:07:14.160]  They're coming!
[02:07:14.220 --> 02:07:14.880]  Listen to me!
[02:07:15.160 --> 02:07:15.501]  Listen!
[02:07:15.521 --> 02:07:15.861]  Help me!
[02:07:17.530 --> 02:07:18.091]  Alex, please!
[02:07:18.191 --> 02:07:18.571]  Please!
[02:07:18.811 --> 02:07:20.312]  Your legs are in danger!
[02:07:20.352 --> 02:07:21.213]  Please, listen to me!
[02:07:21.273 --> 02:07:22.394]  It's something terrible!
[02:07:22.594 --> 02:07:23.315]  Please!
[02:07:23.335 --> 02:07:25.076]  Your legs are in the air!
[02:07:25.136 --> 02:07:27.558]  They're already here!
[02:07:27.578 --> 02:07:28.138]  Alex, your legs!
[02:07:28.158 --> 02:07:28.639]  They're coming!
[02:07:28.679 --> 02:07:29.939]  They're coming!
[02:07:30.140 --> 02:07:30.860]  Sleep.
[02:07:30.960 --> 02:07:32.021]  The seed is planted.
[02:07:32.101 --> 02:07:32.842]  Sleep.
[02:07:34.043 --> 02:07:34.843]  Sleep.
[02:07:34.983 --> 02:07:36.144]  Terror grows.
[02:07:36.164 --> 02:07:36.364]  Sleep.
[02:07:36.504 --> 02:07:37.825]  Elizabeth, wake up!
[02:07:38.406 --> 02:07:39.747]  I'll get you when you sleep!
[02:07:39.907 --> 02:07:41.508]  Sit up!
[02:07:41.568 --> 02:07:43.770]  Invasion of the Body Snatchers.
[02:07:45.211 --> 02:07:47.352]  All of a sudden, they're growing like parasites.
[02:07:47.432 --> 02:07:48.292]  Is it contagious?
[02:07:48.853 --> 02:07:49.073]  Ma'am!
[02:07:49.593 --> 02:07:50.753]  Brianna, help me!
[02:07:50.813 --> 02:07:51.834]  It looked right at me.
[02:07:51.854 --> 02:07:52.634]  You need to get out!
[02:07:52.674 --> 02:07:54.095]  You're looking at it as if it was human.
[02:07:54.115 --> 02:07:54.935]  I'm not human.
[02:07:57.156 --> 02:08:00.297]  Now, the classic fear begins to grow.
[02:08:00.337 --> 02:08:02.058]  We're being cornered!
[02:08:02.138 --> 02:08:05.920]  In a modern masterpiece of science fiction.
[02:08:32.552 --> 02:08:36.494]  If you are receiving this transmission, you are the resistance.
[02:08:37.554 --> 02:08:39.195]  It's Alex Jones.
[02:08:39.915 --> 02:08:43.017]  You're listening to the Alex Jones Show.
[02:08:46.599 --> 02:08:47.639]  Let me just say something.
[02:08:47.739 --> 02:08:51.181]  I'm not gay, but Owen looks really sharp today over here.
[02:08:51.721 --> 02:08:53.642]  Damn, that is a good looking jacket.
[02:08:53.762 --> 02:08:54.862]  Well, thank you.
[02:08:55.683 --> 02:08:56.363]  Thank you, that's very kind.
[02:08:56.383 --> 02:08:57.604]  It's kind of a Halloween special.
[02:08:57.624 --> 02:08:58.804]  You look very slicked up here.
[02:08:59.104 --> 02:09:00.425]  It's a Halloween special today.
[02:09:01.980 --> 02:09:07.784]  And, you know, on this Halloween, I hear that we're going to be visited by some special frogs.
[02:09:07.905 --> 02:09:10.847]  That's why I said I'm getting in the mode.
[02:09:11.587 --> 02:09:11.888]  Ribbit.
[02:09:13.349 --> 02:09:16.631]  I'm a method actor, as they say, and I've got to get into the gay frog mode.
[02:09:17.532 --> 02:09:19.873]  Yes, it doesn't take you long with all the atrazine in the water.
[02:09:20.014 --> 02:09:21.995]  You notice I'm wearing a green shirt.
[02:09:22.615 --> 02:09:22.876]  Ribbit.
[02:09:23.216 --> 02:09:25.618]  We have a posthumous gay frog actually over here, Alex.
[02:09:28.700 --> 02:09:29.801]  So it's all coming up.
[02:09:30.061 --> 02:09:37.025]  Yeah, I heard in the third hour of the war room that the gay frog is going to make its first appearance, a new character.
[02:09:38.126 --> 02:09:43.790]  Well, I'm looking forward to it, but it is Halloween and it is good for the gay frogs to come out.
[02:09:43.910 --> 02:09:47.172]  I'm getting into the mode that I'm a gay frog and I'm kind of believing this right now.
[02:09:47.492 --> 02:09:50.454]  And then you may, you may get a call from Pepe later as well.
[02:09:52.039 --> 02:09:56.825]  All right, just get ready, folks, because, again, it's like my ex-wife did in court.
[02:09:56.985 --> 02:09:57.565]  Love her to death.
[02:09:57.585 --> 02:09:58.406]  She's such a good person.
[02:09:58.526 --> 02:09:59.227]  We fought before.
[02:09:59.427 --> 02:10:00.549]  We're getting along really good now.
[02:10:01.970 --> 02:10:07.737]  And just a couple of years ago in court, they're going to have this hearing, and I'm crazy, and they're showing the judge clips of me.
[02:10:08.789 --> 02:10:11.910]  When I was the Joker, like, eight years ago, saying crazy things.
[02:10:11.970 --> 02:10:15.111]  And I was illustrating that Prozac and things are really bad for you.
[02:10:15.131 --> 02:10:17.852]  But I was saying, kids, take your Prozac, see pretty colors.
[02:10:18.212 --> 02:10:20.373]  Ah, then you die and go in the grave, and it's fun.
[02:10:21.334 --> 02:10:23.574]  And they're saying, he's psychotic, he needs to lose his kids.
[02:10:23.974 --> 02:10:25.875]  My lawyer goes, no, he's being an actor there.
[02:10:25.895 --> 02:10:27.476]  So that's where you get the whole thing, I'm an actor.
[02:10:28.637 --> 02:10:40.477]  I totally live everything I say on the show when I'm being serious, but if I'm in a Cobra Commander outfit, or if I'm in a Joker outfit, or if I arrive as a gay frog today, kinda looking like Cousin Chet in Weird Science...
[02:10:41.499 --> 02:10:44.921]  Can we pull up Cousin Chet and turn into a monster at the End of Word Science?
[02:10:44.941 --> 02:10:50.204]  You see, Alex, that's actually fun, that's entertainment, your audience... But I don't literally believe I'm a gay frog.
[02:10:50.484 --> 02:10:59.149]  But see, but here's the scary thing, since it is Halloween, in the spirit of Halloween, I mean, you want to get something scary, you tune in, you played the clip earlier to CNN... Don Lemon.
[02:10:59.169 --> 02:11:02.151]  Where Don Lemon... Says white men, let's cue that back up.
[02:11:02.451 --> 02:11:06.233]  Well, first he says, though, you know, we need to stop dehumanizing and stop the divisiveness.
[02:11:06.594 --> 02:11:09.795]  Then he says, all white men are bad, we need to ban white men.
[02:11:09.815 --> 02:11:10.536]  It's like...
[02:11:11.539 --> 02:11:11.839]  Wow.
[02:11:11.999 --> 02:11:14.721]  I mean, Don Lemon, you are... But see, that's the theme.
[02:11:14.741 --> 02:11:15.542]  Here's the New York Times.
[02:11:15.582 --> 02:11:16.502]  Infowars.com.
[02:11:16.882 --> 02:11:17.863]  Paul Joseph Watson.
[02:11:18.944 --> 02:11:19.624]  Where is my article?
[02:11:19.904 --> 02:11:29.471]  New York Times op-ed brags of replacing embattled white conservative minority, or embittered white conservative minority.
[02:11:29.911 --> 02:11:31.252]  And then it's saying whites
[02:11:32.651 --> 02:11:33.711]  Are inherently bad.
[02:11:34.191 --> 02:11:42.313]  This is literal Adolf Hitler stuff, just from the minority perspective, but it's never even minorities that are writing it.
[02:11:42.713 --> 02:11:49.454]  It's weird white professors that look at demographics and try to sell race-based ideology to them.
[02:11:49.514 --> 02:11:52.995]  This is literally Hitler, and then they're calling us Hitler.
[02:11:53.435 --> 02:11:56.716]  And then we're anti-Semitic because we don't want to blow Israel up.
[02:11:57.276 --> 02:12:00.158]  Well, those narratives are honestly mind-blowing.
[02:12:00.378 --> 02:12:01.339]  Trump's a Nazi.
[02:12:01.419 --> 02:12:02.419]  Trump's a... Ribbit.
[02:12:03.300 --> 02:12:05.181]  Trump's an Israeli shill.
[02:12:05.241 --> 02:12:05.861]  I mean, you know, it's...
[02:12:07.932 --> 02:12:08.652]  You know what I am?
[02:12:08.832 --> 02:12:10.713]  I want to have a prosperous future for my kids.
[02:12:11.113 --> 02:12:11.753]  That's what I want.
[02:12:12.033 --> 02:12:12.833]  Well, here's the deal, Alex.
[02:12:12.853 --> 02:12:13.513]  That's why I came on.
[02:12:13.573 --> 02:12:16.954]  And that's not a good place when we're all killing each other and hate each other and are racist.
[02:12:17.074 --> 02:12:22.416]  And that's actually why... But I'm not going to roll over the left telling me I'm a racist when they're a bunch of flaming, dangerous scum!
[02:12:22.656 --> 02:12:24.136]  So what do I stand for politically, Alex?
[02:12:24.156 --> 02:12:24.936]  Flaming racists!
[02:12:24.996 --> 02:12:26.057]  What do you stand for politically?
[02:12:26.097 --> 02:12:27.257]  What does Trump stand for politically?
[02:12:27.277 --> 02:12:28.357]  We want lower taxes.
[02:12:28.477 --> 02:12:29.398]  Unity, prosperity.
[02:12:29.418 --> 02:12:30.118]  We want more jobs.
[02:12:30.138 --> 02:12:30.818]  Space force.
[02:12:31.298 --> 02:12:34.919]  And so that's why the reason I came on today... I want silver jetpacks and I want them now.
[02:12:35.459 --> 02:12:38.040]  I want flying cars, I want life extension technology.
[02:12:38.060 --> 02:12:39.100]  Build our infrastructure.
[02:12:39.140 --> 02:12:39.680]  I want it all!
[02:12:40.460 --> 02:12:43.641]  And you know, if they want to be a racist, black, nationalist planet, go do that.
[02:12:43.801 --> 02:12:45.262]  White supremacists can have their own planet.
[02:12:45.762 --> 02:12:47.743]  Of course, you know, in about 500 years we'll all have big wars.
[02:12:48.503 --> 02:12:49.183]  But you know who'll win?
[02:12:49.223 --> 02:12:52.204]  It's gonna be the big, cool planet everybody can be on.
[02:12:52.244 --> 02:12:53.304]  Planet America!
[02:12:54.625 --> 02:12:59.426]  We need to name the first big, habitable planet America, and it'll take over the whole galaxy.
[02:13:00.299 --> 02:13:04.040]  And then they'll be pissed off few areas that can barely get their spaceships to us.
[02:13:04.600 --> 02:13:08.601]  We'll be like super advanced with huge eggheads, but they'll be bitching trying to take our planet over.
[02:13:08.761 --> 02:13:11.621]  And then Alexander... Your planet sucks, but we want to take it over!
[02:13:11.901 --> 02:13:19.783]  Alexander Soros III's head in a jar will be sending his hordes from all the other planets... Floating in a big jar with, like, tentacles?
[02:13:20.103 --> 02:13:22.143]  Mom, we must destroy planet America.
[02:13:22.524 --> 02:13:24.204]  You will do, planet America.
[02:13:24.264 --> 02:13:24.624]  I will.
[02:13:24.644 --> 02:13:25.844]  Bob Soros, Soros III here.
[02:13:29.825 --> 02:13:32.447]  Do we have audio yet on this?
[02:13:32.688 --> 02:13:35.190]  You will invade planet America.
[02:13:35.210 --> 02:13:36.190]  Do we have audio on this yet?
[02:13:36.271 --> 02:13:37.712]  You will invade planet America.
[02:13:37.732 --> 02:13:39.133]  Don't scramble.
[02:13:39.153 --> 02:13:40.074]  If you don't have it, it's okay.
[02:13:40.354 --> 02:13:41.555]  Do we have audio on this feed yet?
[02:13:44.778 --> 02:13:45.218]  Houston?
[02:13:45.838 --> 02:13:47.520]  Houston, we're on the other side of the moon here.
[02:13:47.540 --> 02:13:47.960]  Do you hear me?
[02:13:49.381 --> 02:13:49.882]  Let's check, Gary.
[02:13:49.942 --> 02:13:50.983]  We do have audio on this clip.
[02:13:51.023 --> 02:13:51.203]  Okay.
[02:13:51.543 --> 02:13:55.666]  This is us in a time machine a few years ago interviewing Alexander Soros.
[02:13:56.167 --> 02:13:56.627]  Back it up.
[02:13:56.707 --> 02:13:57.848]  It's why he's pissed off at us.
[02:13:57.908 --> 02:13:58.489]  Okay, here it is.
[02:14:04.454 --> 02:14:05.294]  That's nasty water.
[02:14:07.295 --> 02:14:08.416]  That's check, Gary.
[02:14:08.436 --> 02:14:15.018]  Oh my God!
[02:14:25.615 --> 02:14:29.818]  So now they'll say this segment is anti-Semitic because you mentioned George Soros.
[02:14:29.838 --> 02:14:31.640]  But here's the good news, none of it works anymore.
[02:14:32.340 --> 02:14:38.706]  But, Blue Dobbs, I keep going back to that piece he did last Thursday, where they show the documents, the admission, that the UN is getting U.S.
[02:14:38.726 --> 02:14:50.636]  taxpayer money and giving it to Soros and others, and it's all admitted to ship these people and the buses are waiting, and they act like that's not true, and that we have it all on video from years ago, and even lately, and then Blue Dobbs may be fired.
[02:14:50.956 --> 02:14:55.878]  Well, it's almost ridiculous that we kind of go along with this false narrative of this caravan now.
[02:14:55.938 --> 02:14:56.938]  This has been a caravan.
[02:14:56.958 --> 02:15:01.540]  They've been doing it 10, 20 times a year, coming in by the tens of the thousands.
[02:15:01.580 --> 02:15:03.861]  It's just now we're finally deciding to do something about it.
[02:15:04.141 --> 02:15:05.262]  But they want to have the optics.
[02:15:05.282 --> 02:15:06.022]  That's what this is all about.
[02:15:06.282 --> 02:15:08.003]  Building up to the optics so that...
[02:15:08.123 --> 02:15:12.526]  They'll have the military at the border, women and children crying at the border, and they'll say, Trump's America!
[02:15:12.866 --> 02:15:14.267]  Bullying women and children!
[02:15:14.587 --> 02:15:23.752]  That's why they're building this whole thing up, that's why they're busing them all in, and it's mostly, you know, 80% military-aged men that are coming on this deal, but they'll put the women and children in front.
[02:15:25.293 --> 02:15:27.475]  They're criminals, and I agree.
[02:15:28.655 --> 02:15:30.516]  I'm worried about groups infiltrating the militia.
[02:15:30.956 --> 02:15:32.317]  I'm not saying militia's bad, they're great.
[02:15:32.818 --> 02:15:36.040]  Feds running militias, though, will say, he's saying we're feds!
[02:15:36.120 --> 02:15:36.300]  No.
[02:15:36.880 --> 02:15:37.841]  That's the feds speaking.
[02:15:37.961 --> 02:15:45.686]  I'm saying look out for federal, globalist, leftist groups that control federal groups infiltrating the militias and shooting some of these people.
[02:15:45.866 --> 02:15:48.687]  We'll talk about that in some breaking news straight ahead.
[02:15:48.747 --> 02:15:49.248]  Stay with us.
[02:15:49.468 --> 02:15:50.509]  GayFraud.com.
[02:15:56.374 --> 02:16:02.917]  Well, Clyde Lewis, big syndicated radio host, obviously, on the Premier Radio Network, comes on every night right before George Story at 10 p.m.
[02:16:02.957 --> 02:16:03.317]  Central.
[02:16:04.177 --> 02:16:08.019]  It's blowing me away with the occultism of the globalists and what they're into.
[02:16:08.059 --> 02:16:12.361]  And exactly, if you go back to the Jacobins, there was a whole left-hand path.
[02:16:13.041 --> 02:16:13.401]  Yeah.
[02:16:33.501 --> 02:16:39.405]  Lenin said this, and Anton LaVey said this, you'll have machines and avatars that work for you, and there'll be nothing but pure pleasure.
[02:16:39.425 --> 02:16:43.007]  But then when they get control, all they produce is pure hell.
[02:16:43.388 --> 02:16:45.949]  Where do you think we are at this point in history, Clyde Lewis?
[02:16:46.049 --> 02:16:51.012]  Well, the big decision mankind has to make is whether or not they want to be ruled by algorithms and machines.
[02:16:51.032 --> 02:16:59.698]  The reason why I think people are becoming more irritable and aggravated is because they don't realize that they're being controlled by the invisible algorithms on computers.
[02:16:59.778 --> 02:17:06.500]  Oh, all the studies show it's lowering IQ, it's destroying relationships, and it's making us depressed, and it's designed to!
