[00:00:11.155 --> 00:00:12.015]  You found it.
[01:47:58.697 --> 01:48:00.058]  That's what Roger Stone has to deal with.
[01:48:01.399 --> 01:48:07.602]  And so he is selling Roger Stone's, right now, a great paperweight to fund his legal defense fund.
[01:48:07.662 --> 01:48:10.544]  But, Roger, didn't you see this story today?
[01:48:10.564 --> 01:48:15.127]  I believe you have the New York Times version, I have the Fox News version.
[01:48:16.147 --> 01:48:22.873]  Democrat operatives created fake Russian bots designed to link Kremlin to Roy Moore in Alabama.
[01:48:23.014 --> 01:48:26.136]  It's admitted in Fox News, it's admitted in the New York Times, and basically the story is here.
[01:48:26.477 --> 01:48:32.522]  They say, well we were just running a secret project on social media, it cost us hundreds of thousands of dollars, and...
[01:48:33.646 --> 01:48:46.995]  We were just creating a bunch of fake Russian bots to act like they were connected to the Kremlin, and then connect them to Roy Moore so we could run our story about how the Russians are influencing everything, and oh yes.
[01:48:47.816 --> 01:48:57.243]  But they say, Roger, it wasn't enough to have an impact, even though it was more money than the actual Russians ever spent on any election.
[01:48:57.723 --> 01:49:03.247]  So here's the Democrats admitting they actually literally did what they're claiming Russians did.
[01:49:04.070 --> 01:49:18.329]  You know, I'm really not upset about this, Owen, because I'm highly confident that after January, when Adam Schiff takes over the chairmanship of the House Intelligence Committee, I'm certain he's going to subpoena all these people and ask the tough questions so the American people can find out what really happened here.
[01:49:19.210 --> 01:49:19.530]  Not.
[01:49:19.970 --> 01:49:23.092]  You see, there's no interest in the activities of Democrats.
[01:49:23.432 --> 01:49:30.015]  The Democrats can collude with Ukraine, which Lee Stranahan has documented extensively.
[01:49:30.575 --> 01:49:37.859]  The Clintons can be deeply associated with the oligarchs around Vladimir Putin.
[01:49:38.759 --> 01:49:48.321]  Tony and John Podesta literally made millions of dollars in aluminum, in uranium, in gas, in banking from the oligarchs around Vladimir Putin.
[01:49:48.961 --> 01:49:50.821]  But the New York Times isn't interested in that.
[01:49:52.181 --> 01:49:54.242]  The Washington Post is not interested in that.
[01:49:54.782 --> 01:50:07.424]  Instead, it's enormous news that Donald Trump explored the possibility of a real estate development in Russia that he never actually went forward with, and was probably pushed and advocated more heavily by Michael Cohen than Donald Trump.
[01:50:08.565 --> 01:50:12.148]  It's a farce, but it achieved the goal, which is to get Russia in the headline.
[01:50:12.509 --> 01:50:26.723]  Since they're empty-handed of any evidence of real Russian collusion, and they realize the American people aren't as stupid as they would hope they are, we've got to get Russia in the headline here, so that the casual person can look at it and say, oh, they finally nailed Trump on Russia.
[01:50:27.124 --> 01:50:27.825]  They have nothing.
[01:50:28.785 --> 01:50:36.271]  Michael Cohen is being manipulated by the Clintonistas, and he's now being used as a blunt instrument on Donald Trump.
[01:50:36.391 --> 01:50:37.552]  And he chose to be the rat.
[01:50:37.732 --> 01:50:39.873]  He chose that role, and now he's eating the cheese.
[01:50:40.073 --> 01:50:42.155]  Well, he's literally dumb as a box of rocks.
[01:50:42.215 --> 01:50:43.916]  I mean, I've known the guy since 2012.
[01:50:43.976 --> 01:50:46.778]  I had very limited contact with him in 2015.
[01:50:47.298 --> 01:50:48.319]  I don't think any content in 2016.
[01:50:48.359 --> 01:50:49.040]  I don't believe any.
[01:50:51.201 --> 01:50:57.268]  Because Donald Trump did not want him in the campaign and Donald Trump did not want him in the in the White House quite obviously.
[01:50:58.129 --> 01:51:04.956]  And now he spent five million dollars paying lawyers to go out and read all of his email and tell him what it said.
[01:51:06.144 --> 01:51:07.104]  I can't afford to do that.
[01:51:07.204 --> 01:51:08.665]  I have over one million emails.
[01:51:09.205 --> 01:51:12.707]  My little legal team has got to go search for things every time we get a request.
[01:51:13.327 --> 01:51:15.028]  There's no evidence of Russian collusion.
[01:51:15.828 --> 01:51:17.109]  Eric Swalwell, a week ago.
[01:51:17.709 --> 01:51:19.210]  We want Roger Stone's emails.
[01:51:19.250 --> 01:51:20.710]  We want Roger Stone's phone calls.
[01:51:20.750 --> 01:51:22.351]  We want all of Roger Stone's texts.
[01:51:22.811 --> 01:51:23.832]  Hey Eric, don't worry.
[01:51:24.052 --> 01:51:26.033]  Robert Mueller's had them for two years.
[01:51:26.573 --> 01:51:31.915]  And you'll find no evidence of Russian collusion or WikiLeaks collaboration or any other illegal act.
[01:51:31.955 --> 01:51:32.736]  So let's be clear.
[01:51:33.657 --> 01:51:35.264]  I was under government surveillance in 2016.
[01:51:37.432 --> 01:51:38.572]  The New York Times reported it.
[01:51:38.632 --> 01:51:41.013]  We were together that day in Washington.
[01:51:41.033 --> 01:51:49.715]  They reported on January 20th, 2017 on page one that three Trump advisers were under surveillance by the Obama administration.
[01:51:49.855 --> 01:51:50.536]  I was one of them.
[01:51:50.716 --> 01:51:51.156]  Illegally.
[01:51:51.516 --> 01:51:51.996]  Illegally.
[01:51:52.136 --> 01:52:00.038]  And I have been, had a microscope and had this proctological examination of every aspect of my life for two years.
[01:52:00.258 --> 01:52:04.039]  And now they're attempting to drive me into bankruptcy all for one reason.
[01:52:04.139 --> 01:52:05.960]  If we squeeze Stone hard enough,
[01:52:06.440 --> 01:52:08.581]  Maybe he'll make up crap against the President.
[01:52:08.641 --> 01:52:10.041]  Maybe he'll testify against him.
[01:52:10.541 --> 01:52:11.521]  Not happening.
[01:52:12.901 --> 01:52:15.982]  Roger, the big story is being reported nationwide.
[01:52:16.022 --> 01:52:18.003]  We have the story at Infowars.com.
[01:52:18.503 --> 01:52:20.863]  Share it far and wide, ladies and gentlemen, from Paul Joseph Watson.
[01:52:20.883 --> 01:52:26.325]  President Trump believes that there will be an armed revolt should the Deep State try to remove him.
[01:52:26.345 --> 01:52:28.025]  But I'm thinking about this more, Roger, and
[01:52:30.481 --> 01:52:35.084]  If Trump, if President Trump genuinely doesn't want that to happen, he has to act now.
[01:52:35.565 --> 01:52:37.046]  He has to move against the Deep State.
[01:52:37.406 --> 01:52:38.687]  He has to move against Mueller.
[01:52:39.007 --> 01:52:43.351]  He has to either announce or reveal a special counsel that's been investigating them.
[01:52:44.652 --> 01:52:51.116]  All the crimes that happened during the Clinton email scandal cover up with Comey, Lynch meeting illegally with Clinton on the tarmac.
[01:52:52.253 --> 01:53:00.737]  I'm telling you, Roger, I think Trump has to put it all out there now if he wants to stop there from being any type of revolt or hot civil war, this cold civil war that's going on behind closed doors.
[01:53:01.197 --> 01:53:02.318]  What are your thoughts on that, Roger?
[01:53:02.398 --> 01:53:03.358]  Well, I agree with you.
[01:53:03.378 --> 01:53:15.504]  A story that didn't make the front pages today but is very significant is the fact that the Ethics Office of the Department of Justice approved Acting Attorney General Matthew Whitaker's oversight of the Mueller investigation.
[01:53:16.045 --> 01:53:20.607]  That theoretically would mean that any indictment brought by Mr. Mueller would require the approval
[01:53:21.227 --> 01:53:21.788]  I don't think so.
[01:53:44.406 --> 01:53:44.706]  People ask me...
[01:53:59.764 --> 01:54:02.926]  Well, do you fear being put on trial?
[01:54:02.946 --> 01:54:03.707]  What if you're indicted?
[01:54:03.767 --> 01:54:04.587]  Well, fine.
[01:54:05.168 --> 01:54:21.099]  If I'm indicted, we're going to talk about Mr. Mueller's involvement in 9-11, in BCCI, in Pan Am 103 in Lockerbie, in the anthrax scandal, in Whitey Bulger, Enron, and most specifically, Uranium One.
[01:54:21.559 --> 01:54:24.061]  I would say that he has far more to hide than I do.
[01:54:24.341 --> 01:54:27.482]  Well, and President Trump has already announced that he's got the report.
[01:54:27.702 --> 01:54:30.422]  As soon as Mueller releases his, Trump's going to release his counter-report.
[01:54:30.462 --> 01:54:31.342]  It's game over for Mueller.
[01:54:31.362 --> 01:54:38.024]  But, you know, I would say this to President Trump, and you know that InfoWars has basically been blocked from getting to Trump's desk.
[01:54:38.044 --> 01:54:48.786]  That may change, and Trump tries to get as much info as he can, but I think President Trump needs to realize something, Roger, and that's the odds of him being the white knight
[01:54:49.912 --> 01:54:56.396]  That he thinks he would be if he just let the deep state take him out and then he thinks there'd be some armed revolt?
[01:54:57.036 --> 01:54:58.897]  We don't want to get to that point, okay?
[01:54:59.778 --> 01:55:02.819]  And I don't think that that is a good thing for Trump to bank on.
[01:55:02.879 --> 01:55:04.000]  Not that I don't think it would happen.
[01:55:04.480 --> 01:55:09.503]  Trump needs to realize he has to be the Dark Knight and he has to do the things that the media is going to say is wrong.
[01:55:09.823 --> 01:55:12.084]  He's going to have to take the bows and arrows like he's been.
[01:55:12.105 --> 01:55:15.206]  He has to just go after these people and straight up arrest them, Roger.
[01:55:15.466 --> 01:55:16.207]  That's what he has to do.
[01:55:16.767 --> 01:55:22.233]  And if he doesn't do that, there probably is going to be some sort of revolt, and there's going to be some sort of chaos.
[01:55:22.573 --> 01:55:25.136]  He's going to be at the center of it, and then it's going to reach the American streets.
[01:55:25.156 --> 01:55:30.782]  So, do you agree with me, and I know you've already said yes, but again, Trump has to move against these people now.
[01:55:31.423 --> 01:55:33.605]  That is the right thing to do if he doesn't do it.
[01:55:33.685 --> 01:55:34.085]  He's right.
[01:55:34.126 --> 01:55:38.110]  There will be revolts, there will be chaos, but he can stop all of it, Roger.
[01:55:39.011 --> 01:55:46.440]  I saw this incredible interview with Devin Nunes two days ago where he was literally begging the president to declassify what's in his hands.
[01:55:46.780 --> 01:55:50.905]  Let's recognize that Chairman Nunes has seen what the president has.
[01:55:51.326 --> 01:55:54.870]  He has a security clearance and he knows the entire scam.
[01:55:55.251 --> 01:55:56.933]  He knows that the approval of the
[01:55:57.093 --> 01:56:01.994]  The FISA warrant and their illicit use went all the way to the top.
[01:56:02.354 --> 01:56:05.415]  Most likely approved or directed by Barack Obama himself.
[01:56:05.755 --> 01:56:08.416]  That is hinted at in Peter Strzok's emails.
[01:56:08.936 --> 01:56:13.277]  So I think the President has to move and I would urge him to move now.
[01:56:13.418 --> 01:56:25.001]  I would not wait until Mr. Mueller releases his report because the New York Times will put his report on page 1 and they will put whatever is learned in the declassification of these documents on page 27.
[01:56:26.181 --> 01:56:30.628]  Beyond that, Owen, it looks to me like the President is about to go to a confrontation with the Congress.
[01:56:31.009 --> 01:56:40.743]  He's not going to sign this bill that they're sending him, which means he is prepared to shut down the government over their failure to secure our borders, over the failure to build the wall.
[01:56:41.164 --> 01:56:46.469]  Well, I cheer a government shutdown, and President Trump called an emergency meeting about an hour ago to address this.
[01:56:46.850 --> 01:56:48.551]  Paul Ryan was addressing the House Caucus.
[01:56:49.192 --> 01:56:54.077]  Trump interrupted that meeting, called an emergency meeting, an emergency session, and these reports are now coming out.
[01:56:54.117 --> 01:56:55.578]  So, yes, the bill was not signed.
[01:56:55.879 --> 01:57:00.784]  The $10 billion going to Central America, five bill of it going to Mexico, bill has not been signed.
[01:57:01.144 --> 01:57:04.728]  Trump is standing strong, it looks like, for now against that.
[01:57:05.208 --> 01:57:17.204]  And then hopefully can counter it and maybe get some funding for a wall or at least stop the billions of dollars from going to Central America's economic development while ours gets destroyed by the Democrats and the Federal Reserve.
[01:57:17.264 --> 01:57:17.884]  All right, Roger.
[01:57:18.605 --> 01:57:20.007]  Great stuff as usual.
[01:57:20.067 --> 01:57:21.910]  What is coming up for you the rest of the day?
[01:57:22.766 --> 01:57:28.967]  Well, first of all, as I said, my colleague Jacob Engels is going to be joining the War Room today.
[01:57:29.748 --> 01:57:42.050]  I'm going to go on with Aaron Burnett and lay out to the American people why it's essential that my testimony before the House Intelligence Committee be released to the American people, because it will show that Adam Schiff is the liar, not Roger Stone.
[01:57:42.230 --> 01:57:47.011]  That's right, ladies and gentlemen, support free press right here, InfoWarsTore.com.
[01:57:47.051 --> 01:57:50.052]  Big specials going, Christmas specials until the end of the New Year.
[01:57:50.212 --> 01:57:50.952]  InfoWarsTore.com.
[01:57:58.241 --> 01:58:06.989]  If the Deep State and Robert Mueller and his allies now in the Democratic House succeed in destroying me, who will be next?
[01:58:07.449 --> 01:58:14.435]  You see, I've been targeted because I stood up for America, because I stood up for our president and his reform agenda.
[01:58:14.876 --> 01:58:17.658]  And now I have no choice but to appeal to you.
[01:58:18.579 --> 01:58:25.343]  I am very grateful to all those Americans who have stepped forward to help me so far in this extraordinary legal struggle.
[01:58:25.623 --> 01:58:28.145]  But now I need your help as never before.
[01:58:28.605 --> 01:58:31.427]  Please go to StoneDefenseFund.com.
[01:58:31.767 --> 01:58:33.448]  Help me stand up for America.
[01:58:33.668 --> 01:58:36.850]  Because if they get Roger Stone, you may be next.
[01:58:37.610 --> 01:58:44.935]  The real truth can be found at InfoWars.com, StoneColdTruth.com, NewsWars.com.
[01:58:46.044 --> 01:58:46.745]  InfoWars.
[01:58:47.386 --> 01:58:49.027]  Tomorrow's news today.
[01:58:52.732 --> 01:58:57.137]  The globalists are trying to set up a private corporate world government that's above the law.
[01:58:58.218 --> 01:59:06.628]  If there's any opposition, if there's any independent media that can call the fact that the emperor has no clothes, that can call BS, it's game over.
[01:59:07.861 --> 01:59:15.902]  But if you look at everybody else, like Michael Savage and Rush Limbaugh and Tucker Carlson and Sean Hannity, they are all beholden to the networks they're on that can be targeted.
[01:59:16.886 --> 01:59:23.929]  There's only two groups in the U.S., InfoWars and Matt Drudge of DrudgeReport.com, that are truly independent.
[01:59:24.689 --> 01:59:27.050]  And of course, they're two of the dominant media forces in the world.
[01:59:27.790 --> 01:59:28.651]  It really is amazing.
[01:59:29.271 --> 01:59:35.433]  That's why, as we close out 2018, I want to just remind the listeners of the amazing fight we're all in and how far we've come together.
[01:59:35.894 --> 01:59:38.555]  Just remind you that you are the power, you're the strength, you're the will.
[01:59:39.815 --> 01:59:40.515]  of InfoWars.
[01:59:41.375 --> 01:59:42.396]  So please spread the links.
[01:59:42.656 --> 01:59:45.676]  InfoWars.com, NewsWars.com, PrisonPlanet.com.
[01:59:45.956 --> 01:59:48.657]  Because if you don't spread the articles and the videos, no one else will.
[01:59:49.257 --> 01:59:50.337]  We're all in each other's hands.
[01:59:50.557 --> 01:59:51.698]  God bless you all and thank you.
[01:59:56.699 --> 02:00:00.660]  If you are receiving this transmission, you are the resistance.
[02:00:12.546 --> 02:00:17.147]  Large tech companies are struggling to manage content perpetuating conspiracy theories.
[02:00:17.587 --> 02:00:19.888]  They're so vulnerable to outside interference.
[02:00:19.988 --> 02:00:22.468]  Isn't that a focus that could have been a missed opportunity?
[02:00:24.048 --> 02:00:25.969]  So it's a very good point you make.
[02:00:26.109 --> 02:00:29.870]  I would love if I could have more than five minutes to question witnesses.
[02:00:30.030 --> 02:00:31.930]  Unfortunately, I don't get that opportunity.
[02:00:32.610 --> 02:00:37.751]  However, I would love to be able to regulate the content of speech.
[02:00:38.311 --> 02:00:40.572]  The first amendment prevents me from doing so.
[02:00:41.212 --> 02:00:56.600]  Alex Jones' YouTube channel posted a video that was seen by 2.3 million subscribers, alleging that these were merely, that these were actors and not real students who had experienced the most horrific thing anyone could possibly imagine.
[02:00:56.980 --> 02:01:00.022]  The video violated YouTube's rules against bullying and it was removed.
[02:01:04.964 --> 02:01:07.166]  It's a big red pill that we all must swallow.
[02:01:07.186 --> 02:01:11.310]  The United States Congress is occupied by a corporatocracy.
[02:01:11.350 --> 02:01:12.931]  And it has been for at least over a century.
[02:01:12.951 --> 02:01:13.812]  A brazen corporate government.
[02:01:28.985 --> 02:01:41.219]  Allowing foreign interests to drop cash on the barrelhead via their minions in large American corporations, putting a down payment on the influence of our elected representatives in bulk.
[02:01:41.479 --> 02:01:44.002]  Your censorship will not work anymore, Sundar.
[02:01:44.482 --> 02:01:49.268]  We're aware of your activities trying to muzzle the American people and gaming your search results.
[02:01:50.060 --> 02:01:51.681]  Google is evil!
[02:01:52.481 --> 02:01:53.682]  Google is evil!
[02:01:53.942 --> 02:02:16.836]  The mere suspicion that Google manipulates its products and features for self-serving or even political purposes raises serious concerns about its business practices, its impact on free speech and our democratic process, and Americans' trust that the information gathered about them in their day-to-day lives is done with their knowledge and is not being used against them.
[02:02:17.267 --> 02:02:20.328]  This is what a corporatocratic politician sounds like.
[02:02:21.088 --> 02:02:32.713]  Before we delve into these questions, I must first dispense with a completely illegitimate issue, which is the fantasy, dreamed up by some conservatives, that Google and other online platforms have an anti-conservative bias.
[02:02:33.672 --> 02:02:38.674]  As I've said repeatedly, no credible evidence supports this right-wing conspiracy theory.
[02:02:39.475 --> 02:02:50.240]  I have little doubt that my Republican colleagues will spend much of their time presenting a laundry list of anecdotes and out-of-context statements made by Google employees as supposed evidence of anti-conservative bias.
[02:02:50.880 --> 02:02:52.861]  But none of that will actually make it true.
[02:02:53.646 --> 02:03:00.535]  But this fact-free propaganda does help generate the mistrust that the majority leader referred to a few moments ago.
[02:03:00.895 --> 02:03:04.740]  Clearly, Google has engaged in nefarious foreign collusion.
[02:03:05.000 --> 02:03:11.709]  Just last month, Google employees walked out protesting Google's Orwellian Chinese dragonfly search engine.
[02:03:11.989 --> 02:03:23.300]  Nadler and Company's fantasy that there isn't any anti-conservative bias amongst the hijacked public square now controlled by ultra-liberal Silicon Valley is laughable.
[02:03:23.621 --> 02:03:32.750]  In fact, the bias is reaching epidemic proportions that violate a First Amendment that can no longer exist under this growing corporacratic government.
[02:03:33.110 --> 02:03:49.238]  Democratic House Judiciary Committee Ranking Member Jerry Nadler's 2018 re-election campaign received a total of $26,458 from Google's parent company, Alphabet, the largest donation Nadler received.
[02:03:49.518 --> 02:03:57.241]  Breitbart wrote, records from the Federal Election Commission found that Nadler received donations from Google during the 2012, 2013, and 2014 election cycles.
[02:04:00.783 --> 02:04:03.705]  Usually totaling $10,000 every year.
[02:04:04.005 --> 02:04:13.051]  Obviously, any further investigation into Google's treasonous activities brings corporacratic lapdogs like Mr. Nadler into question as well.
[02:04:13.351 --> 02:04:30.141]  And all the while, China has subtly used its corporacratic influence to infiltrate the United States, as was uncovered during a recent hearing including the judiciary, FBI, and Homeland Security officials concerned about the impending horror of the state of Chinese espionage.
[02:04:30.521 --> 02:04:35.644]  What we have to understand again is this idea that the Communist Party reigns supreme.
[02:04:36.025 --> 02:04:41.508]  It means those businesses ultimately are beholden to the Chinese government.
[02:04:42.229 --> 02:04:50.034]  And so what happens when the Chinese government asks those businesses to engage in activity contrary to U.S.
[02:04:50.274 --> 02:04:50.694]  interests?
[02:04:51.154 --> 02:04:52.595]  Those businesses have a choice.
[02:04:52.655 --> 02:04:58.419]  If they want to continue to do business, they basically follow the order of the Chinese government.
[02:04:59.039 --> 02:04:59.380]  If they
[02:05:00.396 --> 02:05:08.081]  If they decide not to follow those orders... The globalists are trying to set up a private, corporate world government that's above the law.
[02:05:09.162 --> 02:05:17.608]  If there's any opposition, if there's any independent media that can call the fact that the emperor has no clothes, that can call BS, it's game over.
[02:05:18.829 --> 02:05:26.855]  But if you look at everybody else, like Michael Savage and Rush Limbaugh and Tucker Carlson and Sean Hannity, they are all beholden to the networks they're on that can be targeted.
[02:05:27.841 --> 02:05:34.883]  There's only two groups in the U.S., InfoWars and Matt Drudge of DrudgeReport.com, that are truly independent.
[02:05:35.643 --> 02:05:38.004]  And of course, they're two of the dominant media forces in the world.
[02:05:38.744 --> 02:05:39.605]  It really is amazing.
[02:05:40.225 --> 02:05:46.387]  That's why as we close out 2018, I want to just remind the listeners of the amazing fight we're all in and how far we've come together.
[02:05:46.847 --> 02:05:49.448]  Just remind you that you are the power, you're the strength, you're the will.
[02:05:50.791 --> 02:05:51.472]  Of Infowars.
[02:05:52.332 --> 02:05:53.353]  So please, spread the links.
[02:05:53.614 --> 02:05:56.636]  Infowars.com, Newswars.com, PrisonPlanet.com.
[02:05:56.916 --> 02:05:59.619]  Because if you don't spread the articles and the videos, no one else will.
[02:06:00.219 --> 02:06:01.300]  We're all in each other's hands.
[02:06:01.520 --> 02:06:02.181]  God bless you all.
[02:06:13.769 --> 02:06:15.170]  You want to stop tyranny?
[02:06:15.430 --> 02:06:16.591]  Well, so does he.
[02:06:17.132 --> 02:06:18.553]  It's Alex Jones.
[02:06:19.093 --> 02:06:22.156]  And now, your host, Owen Troyer.
[02:06:23.437 --> 02:06:26.559]  Alright.
[02:06:27.080 --> 02:06:29.702]  We're into the third hour of the Alex Jones Show.
[02:06:29.942 --> 02:06:35.707]  I still have barely even gotten to all the news I want to cover.
[02:06:35.787 --> 02:06:40.371]  I've got some great video clips I want to get to here.
[02:06:43.191 --> 02:06:49.736]  Including just some really odd and strange behavior now coming out of some college leftists.
[02:06:49.776 --> 02:06:52.318]  Nothing new, but always entertaining.
[02:06:53.019 --> 02:06:57.042]  Millie Weaver is going to be joining me in the bottom half of the hour.
[02:06:57.502 --> 02:06:59.423]  She just filed a report.
[02:06:59.984 --> 02:07:02.326]  Students react to Facebook selling private messages.
[02:07:02.706 --> 02:07:07.330]  You know, there seems to be like a
[02:07:09.292 --> 02:07:10.252]  People are, like, numb.
[02:07:11.373 --> 02:07:13.574]  The new generation, the younger generation, I think.
[02:07:14.715 --> 02:07:16.596]  Boy, I mean, this is like a whole show.
[02:07:17.196 --> 02:07:17.636]  Honestly.
[02:07:17.656 --> 02:07:20.438]  Because I was right on the cusp of it before it.
[02:07:20.478 --> 02:07:26.621]  Like, my generation was still, like, raised on books and, like, playing outside.
[02:07:27.221 --> 02:07:34.945]  But, like, the generation right below me, I mean, it is just screen time, cell phone, just total addiction.
[02:07:36.265 --> 02:07:37.066]  Right when they're kids.
[02:07:38.533 --> 02:07:41.755]  And so there's like a numbness, I think, to the not having privacy.
[02:07:41.775 --> 02:07:45.317]  Because you know anything you do on the internet is pretty much not private.
[02:07:46.878 --> 02:07:53.322]  But to talk about them selling your messages and stuff, like I said, it's kind of passe.
[02:07:53.362 --> 02:07:54.063]  People don't really care.
[02:07:54.083 --> 02:07:58.946]  It's time to highlight the criminal activity of these companies.
[02:07:59.446 --> 02:08:00.367]  Lying under oath.
[02:08:01.291 --> 02:08:09.913]  I mean, when is it going to come out that Facebook and Twitter and these people or someone at these people or someone involved in this is rigging the stock market?
[02:08:11.614 --> 02:08:13.715]  But we'll talk about that with Millie Weaver.
[02:08:15.635 --> 02:08:17.175]  You know, I had Leo Zegami on yesterday.
[02:08:17.195 --> 02:08:25.598]  It was a great two segments I did with Leo, as always, and then news breaks just today
[02:08:27.890 --> 02:08:33.074]  More than 500 priests accused of sexual abuse not yet publicly identified by the Catholic Church.
[02:08:33.614 --> 02:08:36.756]  The Illinois Attorney General finds 500.
[02:08:39.999 --> 02:08:40.359]  More than 500.
[02:08:40.939 --> 02:08:47.424]  In fact, the number in this story from the Chicago Tribune, 690 priests.
[02:08:47.684 --> 02:08:48.024]  My God.
[02:08:48.044 --> 02:08:48.345]  My God.
[02:09:00.598 --> 02:09:01.699]  I'm sorry, I can't even.
[02:09:03.220 --> 02:09:03.380]  L.A.
[02:09:03.400 --> 02:09:06.642]  Bishop resigns 13 years after church learned of sex claim.
[02:09:06.662 --> 02:09:07.063]  You know what?
[02:09:07.103 --> 02:09:07.863]  Let's roll the video.
[02:09:07.883 --> 02:09:08.384]  I think we have it.
[02:09:08.424 --> 02:09:08.964]  Let's roll clip 13.
[02:09:09.004 --> 02:09:13.748]  This is... This really hurts me.
[02:09:14.188 --> 02:09:15.329]  Uh, so we don't have it, guys?
[02:09:18.131 --> 02:09:18.391]  Okay.
[02:09:18.731 --> 02:09:19.792]  Well, you know what?
[02:09:19.832 --> 02:09:20.693]  That's probably better.
[02:09:21.153 --> 02:09:23.435]  Uh, but, uh, it's basically a St.
[02:09:23.455 --> 02:09:27.678]  Louis archbishop saying he didn't know having sex with a child was a crime.
[02:09:29.224 --> 02:09:33.066]  You know what, that's fine that we don't have it because I can't handle this stuff, honestly.
[02:09:33.606 --> 02:09:35.227]  And then for it to be tied to my hometown of St.
[02:09:35.267 --> 02:09:36.047]  Louis even hurts more.
[02:09:36.728 --> 02:09:39.469]  And then for Chicago, it's like the brother city of St.
[02:09:39.489 --> 02:09:39.689]  Louis.
[02:09:39.729 --> 02:09:43.371]  It's just... Oh, I'm sorry.
[02:09:44.311 --> 02:09:45.712]  Need to get my head off of that.
[02:09:47.633 --> 02:09:48.853]  So people are now learning...
[02:09:50.623 --> 02:09:59.990]  That the bill to fund... And you know, I'm actually glad that we freaked out about this, because this is how you keep Trump from doing this crap.
[02:10:01.191 --> 02:10:18.984]  And he can be upset with Ann Coulter or whatever for calling him out, that's fine, but it's good that we call President Trump out when we see things happening in our government that he can stop, like giving $10 billion to Central America for economic development, when we don't get crap.
[02:10:20.384 --> 02:10:25.465]  I mean, what happens to all the billions of dollars of aid we send to these Central American companies to build their infrastructure?
[02:10:25.806 --> 02:10:39.029]  They get nothing, and then they send... The number is staggering, but I mean, folks, you're talking about, in the last 30 years, 50% of Central America basically trying to migrate to the United States.
[02:10:39.489 --> 02:10:47.672]  In fact, I've got a couple stories that actually kind of go along with this.
[02:10:47.712 --> 02:10:48.292]  For example,
[02:10:49.600 --> 02:10:49.860]  U.S.
[02:10:49.900 --> 02:10:52.643]  population grew at slowest pace in more than 80 years.
[02:10:53.164 --> 02:10:54.686]  But there's a silver lining to this.
[02:10:56.047 --> 02:10:59.451]  What this means is that Americans are no longer having kids.
[02:11:01.113 --> 02:11:03.415]  What this means is that the Americans are not having kids.
[02:11:03.655 --> 02:11:06.418]  The population is being replaced
[02:11:07.369 --> 02:11:10.050]  By migrants from the Middle East and from Central America.
[02:11:10.150 --> 02:11:12.972]  And it's all part of a Democrat operation to get more votes.
[02:11:12.992 --> 02:11:18.315]  But Alex Jones is joining us on the phone right now with the latest breaking news.
[02:11:19.015 --> 02:11:20.836]  Alex Jones, what is the latest?
[02:11:22.377 --> 02:11:25.978]  I just wanted to pop in because I've been listening on for a while and traveling with family.
[02:11:26.479 --> 02:11:27.439]  My wife and dad.
[02:11:28.420 --> 02:11:30.801]  And look how powerful the broadcast is.
[02:11:30.901 --> 02:11:31.861]  Same time we're in.
[02:11:33.262 --> 02:11:34.843]  Trump has said he's not going to sign.
[02:11:36.096 --> 02:11:37.076]  Uh, the big bill.
[02:11:37.497 --> 02:11:40.918]  First thing, he shut the government down, but actually the Democrats shut the border down.
[02:11:41.638 --> 02:11:42.819]  And so Trump did not blink.
[02:11:43.779 --> 02:11:45.140]  He's saying he's not going to sign it.
[02:11:46.280 --> 02:11:50.682]  Uh, and again, Trump has been, uh, doing interviews saying that he thinks there'll be an uprising.
[02:11:51.442 --> 02:11:56.404]  They tried to take him out of office, and then he heard about the sources, multiple sources, that he thinks there'll be an armed uprising.
[02:11:56.984 --> 02:12:02.127]  Think about what a crazy time in American history this is.
[02:12:02.867 --> 02:12:05.548]  Now, there's Roger Stone, the center of the fake Russian probe.
[02:12:06.531 --> 02:12:13.216]  Sitting right in our office, while that's the top story in the country, as a distraction from all the things the globalists are doing.
[02:12:13.276 --> 02:12:17.599]  It's just surreal that this is happening.
[02:12:17.679 --> 02:12:26.044]  And the audience, what I'm saying is, I've convinced myself that the audience of this broadcast is literally the American resistance.
[02:12:26.645 --> 02:12:27.585]  The world resistance.
[02:12:28.326 --> 02:12:29.166]  The heart of the resistance.
[02:12:29.527 --> 02:12:30.067]  The globalists.
[02:12:30.087 --> 02:12:33.129]  It's just how obvious it is we should get out of the new world order.
[02:12:33.189 --> 02:12:35.671]  How obvious it is that pedophile groups,
[02:12:36.618 --> 02:12:43.441]  They're literally running the whole globalist operation, and every rock we turn over, every major institution is run by them.
[02:12:43.961 --> 02:12:50.483]  And then now they have drag queen 11-year-olds dancing at gay strip bars and having money thrown at them.
[02:12:50.563 --> 02:12:53.904]  I mean, there's nothing these globalists won't do.
[02:12:53.924 --> 02:12:59.287]  It's like they're on a mad dog crazed frenzy, and they're going to push and push and push until we say no.
[02:13:00.287 --> 02:13:03.088]  And that's why we've talked about what's going to happen when they kill Trump or remove him.
[02:13:04.097 --> 02:13:12.644]  Uh, and then, you know, he pulls out of Syria like he said he would do three years ago in the campaign, and they call him a traitor when it was Obama and the Democrats created ISIS and let him in.
