[00:00:10.191 --> 00:00:11.071]  You found it.
[01:38:35.585 --> 01:38:38.507]  Because the problem is that they are not assimilating into the society.
[01:38:39.368 --> 01:38:41.069]  They're remaining in their own ghetto.
[01:38:41.389 --> 01:38:45.191]  And what we see is, with the second generation, is when it gets really dangerous.
[01:38:45.251 --> 01:38:51.955]  These are people who have grown up ghettoized, self-ghettoized, because they did not want to be a part of that society.
[01:38:52.751 --> 01:38:54.132]  And they don't succeed economically.
[01:38:54.192 --> 01:38:59.577]  The young people that are growing up there say, look at this, we're being discriminated against, even though it's their parents who have done it to them.
[01:39:00.578 --> 01:39:04.501]  And they are the ones who become the most radical jihadis.
[01:39:04.541 --> 01:39:05.662]  But what's going on in Denmark?
[01:39:05.702 --> 01:39:13.829]  The Danish lawmakers have approved a government-backed proposal to make citizenship applicants shake hands with the official conducting the naturalization ceremony.
[01:39:14.589 --> 01:39:18.212]  And it's been criticized for discriminating against Muslims.
[01:39:19.079 --> 01:39:23.081]  Because they don't want to shake the filthy hands of those non-Muslims.
[01:39:23.802 --> 01:39:30.665]  It requires those applying for Danish citizenship to commit to the country's values and to show respect for its government by shaking hands with its representative.
[01:39:31.726 --> 01:39:38.870]  They said that it's aimed at Muslims who refuse, on religious grounds, to touch members of the opposite sex, even in a handshake.
[01:39:39.850 --> 01:39:40.951]  Said Denmark is not alone.
[01:39:40.991 --> 01:39:44.653]  Authorities in Switzerland and France have recently cited the lack of assimilation to
[01:39:45.396 --> 01:39:49.277]  In rejection of citizenship to foreigners who refuse to shake hands with officials.
[01:39:50.318 --> 01:39:56.220]  If you arrive in Denmark, where it's custom to shake hands when you greet, if you don't do it, it's disrespectful, said one lawmaker who pushed it.
[01:39:56.860 --> 01:40:00.201]  And of course, that is just one part of the bigger issue.
[01:40:00.421 --> 01:40:07.043]  They want to pretend that they want to be part of the society, but then they can't even bring themselves to the point of a handshake.
[01:40:07.743 --> 01:40:10.864]  But here in North America, we don't have that problem of them trying to hide it.
[01:40:11.364 --> 01:40:12.805]  We have a Canadian imam,
[01:40:13.800 --> 01:40:23.364]  That made it very clear that wishing Merry Christmas to people, a Muslim wishing Merry Christmas, is worse than a Muslim committing murder.
[01:40:23.384 --> 01:40:29.306]  Here's a clip of that Imam who is speaking to the Muslim youth of Victoria, British Columbia.
[01:40:29.406 --> 01:40:31.507]  It's Imam Kathrata.
[01:40:32.047 --> 01:40:32.468]  Here he is.
[01:40:33.428 --> 01:40:40.271]  If a person were to commit every major sin, a zina,
[01:40:41.573 --> 01:40:51.520]  Al-ta'amul bil-riba, al-kabir, al-ghatin, murder, committing adultery, dealing with interest.
[01:40:52.601 --> 01:41:02.188]  All of these sins, if a person were to do all of those major sins, they are nothing compared to the sin of congratulating and greeting the non-Muslims on their false festivals.
[01:41:03.715 --> 01:41:04.236]  There you go.
[01:41:04.336 --> 01:41:06.277]  Congratulations on the birth of your Lord, he said.
[01:41:06.317 --> 01:41:07.739]  Is that acceptable to a Muslim?
[01:41:07.759 --> 01:41:13.004]  Are you now approving of their beliefs by saying that you are approving of it when you say Merry Christmas to them?
[01:41:13.044 --> 01:41:14.465]  What are you congratulating them on?
[01:41:14.785 --> 01:41:23.574]  And again, in Lebanon, they're trying to say, oh yes, we worship the Quran and the Bible are the same, right?
[01:41:24.073 --> 01:41:29.655]  Just like when you'll see when they shout, Allahu Akbar, they say, they're simply saying God is great.
[01:41:29.935 --> 01:41:33.256]  Yeah, they worship, you know, they're a monotheistic religion.
[01:41:33.296 --> 01:41:34.617]  We're a monotheistic religion.
[01:41:34.637 --> 01:41:37.438]  They have many of the same people in their book and so forth.
[01:41:37.898 --> 01:41:39.098]  No, it's not the same.
[01:41:40.039 --> 01:41:41.919]  And he is saying that quite clearly.
[01:41:41.959 --> 01:41:45.521]  As a matter of fact, look at Pakistan, our wonderful ally over there.
[01:41:45.541 --> 01:41:48.442]  I'm sure that James Mattis thinks that they're great allies of ours.
[01:41:49.122 --> 01:41:52.183]  They've now just sentenced two more Christians to death for blasphemy.
[01:41:53.038 --> 01:41:56.079]  We had the one woman who spent eight years on death row.
[01:41:57.399 --> 01:42:00.060]  She had the audacity to drink water.
[01:42:00.080 --> 01:42:02.281]  She was laboring in the field.
[01:42:02.881 --> 01:42:05.842]  And the Muslim women there said, you filthy Christian.
[01:42:06.542 --> 01:42:08.222]  If you don't convert, you're not going to drink water.
[01:42:08.242 --> 01:42:09.142]  She said, I'm a Christian.
[01:42:09.183 --> 01:42:10.803]  I'm not going to convert just to drink water.
[01:42:10.823 --> 01:42:12.363]  So they had her arrested on blasphemy.
[01:42:12.623 --> 01:42:14.664]  They had her on death row for eight years.
[01:42:15.804 --> 01:42:18.865]  One of the legislators there in Pakistan said, this is an insane law.
[01:42:18.885 --> 01:42:19.525]  We need to change it.
[01:42:19.565 --> 01:42:21.406]  So his bodyguard murdered him.
[01:42:22.605 --> 01:42:36.757]  And then when the Supreme Court overthrew the conviction of Asia Bibi, the woman who was on death row for eight years in Pakistan, when they overturned that, said you're not going to execute her for having a drink of water as a Christian and calling that blasphemy.
[01:42:37.558 --> 01:42:40.520]  You had riots all over Pakistan.
[01:42:40.540 --> 01:42:41.201]  It wasn't reported.
[01:42:41.892 --> 01:42:44.633]  This past weekend, I traveled up to Omaha, Nebraska to visit my wife's father.
[01:43:10.162 --> 01:43:14.125]  And while I was there, I had a chance to read the Omaha World Herald Living Section.
[01:43:15.566 --> 01:43:20.349]  And the entire thing is an anti-family, anti-American diatribe.
[01:43:21.010 --> 01:43:23.171]  It's all packaged very, very slickly.
[01:43:24.032 --> 01:43:34.359]  Here's just one example from the Sunday, December 23, 2018, Section E Living Area, which should be how to not live.
[01:43:35.120 --> 01:43:41.402]  It's all about how to spend time watching football with your family and how great that is, and how to set up the flicker ray on your television, right?
[01:43:41.963 --> 01:43:42.563]  I'm not kidding.
[01:43:43.523 --> 01:43:49.005]  But beneath that, there's an article, Breaking the Expectations of Boys Will Be Boys.
[01:43:50.206 --> 01:43:53.187]  It's a Washington Post editorial staff article.
[01:43:53.607 --> 01:43:55.968]  It's a very, very large syndicated column.
[01:43:57.469 --> 01:43:58.993]  And I knew what I was going to read before I read it.
[01:43:59.554 --> 01:44:05.227]  Boys aren't graduating high school or college and boys are depressed and boys can't get jobs and...
[01:44:06.519 --> 01:44:07.699]  You know what the problem is?
[01:44:07.959 --> 01:44:08.980]  Boys are boys.
[01:44:09.020 --> 01:44:13.361]  We need to teach them how to wear pink nail polish and how to be in dance class.
[01:44:14.261 --> 01:44:16.541]  That's why we need to teach them how to be like girls.
[01:44:18.242 --> 01:44:23.623]  Because girls have been more compliant with the changes in society and that's how we fix the problem.
[01:44:23.883 --> 01:44:28.944]  He worries that the people interviewing here, that their son is playing with Nerf guns.
[01:44:30.669 --> 01:44:33.551]  And then it's just beyond sick.
[01:44:34.672 --> 01:44:38.174]  What they've done is build a world that's anti-male and anti-family.
[01:44:38.634 --> 01:44:42.917]  What they've done is target our boys with Ritalin and Prozac and all these drugs.
[01:44:42.957 --> 01:44:49.781]  What they've done is set up systems that persecute the idea of masculinity, toxic masculinity.
[01:44:50.522 --> 01:44:56.425]  It's well known that when the Romans or any other group took over a population, they would kill all the men down to age 12 or so.
[01:44:58.735 --> 01:45:02.182]  Because women are compliant with an authoritarian takeover on average.
[01:45:02.203 --> 01:45:06.953]  And they would only allow little boys to go on and survive.
[01:45:08.334 --> 01:45:09.095]  Along with little girls.
[01:45:10.015 --> 01:45:18.080]  And they would then set the women up as the intermediary between the Romans and the local slave colonies.
[01:45:18.640 --> 01:45:29.968]  You've all heard of this in the classic images of southern plantations and slavery where you'd have a large black woman who was in the house and the men were outside and she was the one that kept an eye out for master.
[01:45:30.728 --> 01:45:31.629]  She was the one that
[01:45:32.549 --> 01:45:34.610]  Made sure everybody stayed in line.
[01:45:34.970 --> 01:45:42.693]  And then you read this sick, sick evil where the system has set it up to put men into crisis and women as well.
[01:45:43.273 --> 01:45:45.034]  The whole human species is under attack.
[01:45:46.294 --> 01:45:53.157]  And the article by the end gets into gender and how we have to get rid of gender roles because that's why our boys are in trouble.
[01:45:53.977 --> 01:46:02.000]  The very same technocrats, the very same eugenicists who bragged in the 30s that they would set this up.
[01:46:02.040 --> 01:46:06.021]  People like Aldous Huxley and Julian Huxley.
[01:46:06.601 --> 01:46:09.442]  The very same people that bragged about it have now brought us to that point.
[01:46:10.343 --> 01:46:19.646]  We're three or four generations into this and now those that helped create the crisis, those that helped saw off our legs, are now going to help saw off our arms.
[01:46:20.826 --> 01:46:23.807]  And help chemically sterilize our young boys.
[01:46:24.647 --> 01:46:25.787]  That's how we're going to save them.
[01:46:26.668 --> 01:46:38.171]  Just like LBJ Bragg, 45 years ago, that he'd have black people voting Republican for 100 years by paying black women to not have men in the house or they wouldn't get their welfare.
[01:46:39.178 --> 01:46:40.179]  And that's how they operate.
[01:46:40.839 --> 01:46:44.421]  The article is sickening, and it's titled, Breaking the Expectation of Boys Will Be Boys.
[01:46:44.981 --> 01:46:49.864]  Parents want their sons to be who he is, not what society should say it should be.
[01:46:49.964 --> 01:46:53.206]  But they're the ones saying that you're not really a boy.
[01:46:53.526 --> 01:46:56.807]  They're the ones destroying your identity, while claiming they're protecting it.
[01:46:56.908 --> 01:47:01.190]  They're the ones telling you what to be, while claiming they're defending your right to be what you want to be.
[01:47:06.406 --> 01:47:09.002]  You're listening to The Alex Jones Show.
[01:47:32.594 --> 01:47:33.095]  Welcome back.
[01:47:33.135 --> 01:47:35.979]  I've got a couple more things I want to look at here with Christmas news.
[01:47:35.999 --> 01:47:38.523]  I've put a bookmark on this.
[01:47:38.543 --> 01:47:45.153]  We're going to take a look at LeBron James, his slavery mentality comment, and then we'll talk about
[01:47:46.385 --> 01:47:48.506]  What slavery really looks like here in the U.S.
[01:47:48.546 --> 01:47:53.309]  We'll talk about the TSA and the travel hell that you're probably experiencing if you are traveling.
[01:47:54.189 --> 01:47:59.452]  Before we do, real quickly, I just want to remind you again of our end-of-the-year total store clearance at infowarstore.com.
[01:47:59.992 --> 01:48:04.454]  We have many items that are 50, 60, even up to 75% off.
[01:48:04.534 --> 01:48:08.757]  We have free shipping, we have double Patriot points, and a free t-shirt with every order.
[01:48:09.497 --> 01:48:14.242]  It's our end of year inventory clearance sale that we have at InfoWarsStore.com.
[01:48:14.603 --> 01:48:19.708]  A great time to take a look and provide for your health coming up in this new year.
[01:48:19.728 --> 01:48:23.052]  We've got some health news coming up as well later in the program.
[01:48:24.153 --> 01:48:25.114]  As we look at this
[01:48:26.576 --> 01:48:35.878]  Story about Merry Christmas, about the Muslims in Lebanon telling everybody, we all worship the same God, the same Jesus, and so forth, right?
[01:48:35.918 --> 01:48:38.398]  Except that Christianity is being exterminated in Lebanon.
[01:48:38.438 --> 01:48:39.338]  That's the reality of it.
[01:48:40.179 --> 01:48:41.939]  Here, they're not really trying to mince any words.
[01:48:41.999 --> 01:48:51.721]  I just played for you the clip from the Canadian Imam saying that wishing a Christian Merry Christmas
[01:48:52.845 --> 01:48:56.928]  is celebrating their savior and it is worse than committing murder.
[01:48:56.968 --> 01:48:58.669]  He has a whole list of sins.
[01:48:58.809 --> 01:49:04.533]  Adultery, embezzling money, raping somebody.
[01:49:04.773 --> 01:49:06.114]  Here's his list right here.
[01:49:06.234 --> 01:49:06.934]  Every major sin.
[01:49:06.954 --> 01:49:12.278]  He says if a person were to commit every major sin, committing adultery, dealing with interest, lying,
[01:49:13.217 --> 01:49:13.657]  Murder.
[01:49:14.298 --> 01:49:22.583]  Because if a person were to do all those major sins, they are nothing compared to the sin of congratulating and greeting the non-Muslim on their false festivals.
[01:49:23.704 --> 01:49:30.309]  So while they may pretend to be embracing Christianity and Christmas abroad, this is really the way they feel.
[01:49:30.749 --> 01:49:32.650]  And this is really the way that the liberals feel.
[01:49:32.690 --> 01:49:34.611]  He's safe saying that here in America.
[01:49:35.052 --> 01:49:37.173]  Safer to say that here than he is in Lebanon.
[01:49:38.154 --> 01:49:38.434]  Perhaps.
[01:49:38.474 --> 01:49:40.876]  Because here we have senior citizens
[01:49:41.718 --> 01:49:43.520]  Being banned from saying Merry Christmas.
[01:49:44.861 --> 01:49:47.143]  This is what's happening here in America.
[01:49:47.163 --> 01:49:52.668]  A residence for seniors in Washington State reports WND has decided to ban the words Merry Christmas.
[01:49:53.328 --> 01:49:57.992]  They claim the Department of Housing and Urban Development requires those actions.
[01:49:58.793 --> 01:50:03.017]  And so now you have people from the Alliance Defending Freedom who are taking them to court saying no it doesn't.
[01:50:03.557 --> 01:50:04.478]  We have a First Amendment.
[01:50:05.959 --> 01:50:21.422]  They said the building manager told a Christian resident that the Federal Fair Housing Act prohibits residents from saying Merry Christmas, singing Christmas carols that reference Christ, or displaying any decorations or cards referencing the Christian religion during the Christmas season.
[01:50:22.323 --> 01:50:24.223]  Kind of sounds like that Canadian imam, doesn't it?
[01:50:25.323 --> 01:50:27.624]  But it's the federal government and they made a law, right?
[01:50:27.924 --> 01:50:32.365]  Said, in truth, no federal law prohibits such Christmas expressions, said the Alliance Defending Freedom.
[01:50:32.921 --> 01:50:41.445]  Americans don't lose their constitutionally protected freedom to say Merry Christmas or to otherwise express their faith just because they live in a facility that accepts government funds.
[01:50:42.686 --> 01:50:44.667]  See, but it's the same kind of logic.
[01:50:45.007 --> 01:50:57.093]  You know, people would think, well, you know, I can do this because we've seen the ACLU invoke these types of freedom from religion clauses in schools, for example, using the same thing.
[01:50:57.113 --> 01:51:00.995]  Oh, there's government money involved here, so you can't, we're going to put a gag order on you.
[01:51:01.135 --> 01:51:01.575]  No, it doesn't.
[01:51:02.902 --> 01:51:12.672]  That should be pushed back, just as we've got some pastors who are pushing back on the gag orders that were put on pastors to say anything political from the pulpit.
[01:51:12.832 --> 01:51:14.694]  There's no such restriction there either.
[01:51:15.115 --> 01:51:18.498]  They would have to get rid of the First Amendment in order to do something like that.
[01:51:18.518 --> 01:51:22.482]  As he points out, the same person who was saying, well, there's a
[01:51:23.547 --> 01:51:41.546]  Housing and urban development rule that requires that that same person permitted a menorah in the public space quote because it was a cultural expression unquote It just happens to be the cultural expression that that person want to allow but here's another example of it also from WND a family photo
[01:51:42.421 --> 01:51:44.202]  was deemed too religious for U.S.
[01:51:44.382 --> 01:51:46.683]  Customs Christmas stamp.
[01:51:47.323 --> 01:51:48.224]  They have a program.
[01:51:48.244 --> 01:51:49.024]  I didn't know about this.
[01:51:49.384 --> 01:51:49.804]  The U.S.
[01:51:49.985 --> 01:51:55.547]  Postal Service has a program where you can have companies create custom Christmas stamps.
[01:51:57.268 --> 01:52:01.130]  And as part of this, a family had a picture of themselves taken
[01:52:02.324 --> 01:52:03.064]  And Moscow.
[01:52:03.305 --> 01:52:05.046]  And it's not because of Russia, Russia, Russia.
[01:52:05.126 --> 01:52:09.508]  No, it's because of Christ, Christ, Christ that they had a problem at the U.S.
[01:52:09.528 --> 01:52:10.109]  Post Office.
[01:52:10.529 --> 01:52:15.252]  So what they have there in the background, if you look at that picture, you can barely tell what's in the background.
[01:52:15.272 --> 01:52:17.013]  I mean, it's mostly the family.
[01:52:17.413 --> 01:52:18.974]  They're standing in front of St.
[01:52:19.034 --> 01:52:19.955]  Basil's Cathedral.
[01:52:20.315 --> 01:52:21.616]  It's a Moscow icon.
[01:52:21.976 --> 01:52:23.437]  It is an historic location.
[01:52:24.485 --> 01:52:26.226]  But I wouldn't have known that, to look at that.
[01:52:26.666 --> 01:52:27.907]  I wouldn't have recognized it that much.
[01:52:27.987 --> 01:52:30.328]  But somebody was scrutinizing these types of things.
[01:52:30.348 --> 01:52:35.171]  You've got some little religious policeman there at the post office that says, oh, I know what that is.
[01:52:36.351 --> 01:52:37.992]  That's a cathedral in the back room.
[01:52:38.773 --> 01:52:40.373]  Can't have that on a U.S.
[01:52:40.434 --> 01:52:41.074]  postal stamp.
[01:52:42.677 --> 01:52:44.299]  And said, no, you can't do that.
[01:52:44.319 --> 01:52:45.700]  We're going to throw that out.
[01:52:45.800 --> 01:52:48.463]  So now they're having to fight for that.
[01:52:49.304 --> 01:52:52.247]  So we look at those types of things happening here in America.
[01:52:52.287 --> 01:52:52.647]  There we go.
[01:52:52.687 --> 01:52:55.530]  There's the cathedral there in the background.
[01:52:56.211 --> 01:52:59.034]  Maybe that's the postal stamp that they had that was cropped before.
[01:52:59.154 --> 01:53:00.535]  So you can see the cathedral a little bit better.
[01:53:00.575 --> 01:53:01.336]  Well, what's the point?
[01:53:02.244 --> 01:53:04.065]  I mean, you're not allowed to show a picture of that?
[01:53:04.085 --> 01:53:05.966]  You should be able to put any kind of picture you want.
[01:53:05.986 --> 01:53:09.028]  It's called free expression.
[01:53:09.728 --> 01:53:12.669]  The free exercise of religion is what's in the First Amendment.
[01:53:13.170 --> 01:53:14.430]  It's not freedom from religion.
[01:53:14.450 --> 01:53:16.852]  You know, there's actually an organization that goes around
[01:53:17.952 --> 01:53:23.035]  Suing people, calling themselves actually the Freedom From Religion Foundation.
[01:53:23.375 --> 01:53:26.396]  Freedom from religion is not in the Constitution.
[01:53:27.057 --> 01:53:31.699]  The free exercise of religion without any restraints is in the Constitution.
[01:53:32.419 --> 01:53:36.121]  But of course, they're coming after the First Amendment, every aspect of that very clearly.
[01:53:36.741 --> 01:53:41.884]  When we look at what's happening in other persecution, of course, at this time of year, even in India.
[01:53:43.001 --> 01:53:49.783]  You have a Christian pastor arrested for showing a film about Jesus called Jesus Christ.
[01:53:49.823 --> 01:53:50.823]  He was arrested in India.
[01:53:50.903 --> 01:54:00.326]  They said minorities are even more vulnerable and intimidated by the majority and by its false accusations, said a person, part of a group of Christians there in India.
[01:54:00.506 --> 01:54:03.227]  So it's not just in Islamic countries.
[01:54:04.007 --> 01:54:05.948]  And it's not just on religious grounds either.
[01:54:06.977 --> 01:54:14.902]  Because in China, as we pointed out many times, we have a pastor there who is looking at a 15-year jail sentence, Pastor Wang Yi.
[01:54:16.003 --> 01:54:19.946]  A hundred members of his church were arrested because he published a manifesto.
[01:54:19.986 --> 01:54:20.466]  Very brave.
[01:54:21.026 --> 01:54:24.489]  One pastor in China called him the bravest pastor in China.
[01:54:25.810 --> 01:54:33.155]  Because he tackled head-on the demands by President Xi, who wants to see himself worshipped as a god.
[01:54:34.056 --> 01:54:35.857]  I mean, this is the guy who's now running China.
[01:54:35.897 --> 01:54:42.079]  This is the guy that the mainstream media and Wall Street side with him on every conflict with President Trump.
[01:54:43.139 --> 01:54:44.800]  Whether he's trying to equalize tariffs.
[01:54:45.420 --> 01:54:47.801]  You know, President Trump says, your tariffs are ten times what ours are.
[01:54:48.461 --> 01:54:50.222]  Take yours down or I'll raise mine to your level.
[01:54:50.242 --> 01:54:51.022]  And then they all freak out.
[01:54:51.062 --> 01:54:51.482]  Look at this!
[01:54:51.522 --> 01:54:52.943]  President Trump has raised his tariffs to 25 percent!
[01:54:55.257 --> 01:55:00.261]  It's like, they never criticize China for anything that they do.
[01:55:00.541 --> 01:55:05.065]  Not for piracy, not for unequal trade tariffs.
[01:55:05.465 --> 01:55:11.150]  They always take the side of this guy who is a megalomaniac, demanding that he be worshipped.
[01:55:11.830 --> 01:55:15.573]  It's not just putting his picture up next to the cross in the churches.
[01:55:15.613 --> 01:55:20.477]  But he also demands that you have to read from his writings at the wedding ceremonies and so forth.
[01:55:21.448 --> 01:55:26.269]  And so this pastor, his name is Pastor Wang Yi, you should pray for this man.
[01:55:27.109 --> 01:55:29.810]  He's now been arrested because he wrote a manifesto.
[01:55:29.830 --> 01:55:32.271]  He said he's calling for Caesar worship.
[01:55:32.311 --> 01:55:39.472]  He says, I have no desire to dictate what policy is going to be, but I will not worship this politician.
[01:55:40.313 --> 01:55:41.433]  We're not called to do that.
[01:55:42.193 --> 01:55:45.934]  And so they very quickly, the next day after he published that,
[01:55:47.025 --> 01:55:51.188]  They rounded up 100 people, have been arrested out of that one church.
[01:55:51.528 --> 01:55:54.490]  They went to their homes, to their places of business.
[01:55:54.530 --> 01:55:58.133]  They cut off their power, so they couldn't tell anybody what was happening.
[01:55:58.153 --> 01:55:59.013]  They just disappeared them.
[01:56:00.094 --> 01:56:01.315]  Some of them have been released.
[01:56:02.255 --> 01:56:09.921]  They were told that if they signed a statement, saying this church was a cult, and that they would never go back, that they would be released.
[01:56:10.181 --> 01:56:14.324]  Now the real cult is the cult of President Xi Jinping.
[01:56:15.322 --> 01:56:17.664]  And we better understand just how dangerous that guy is.
[01:56:18.944 --> 01:56:20.986]  The people who demand that you worship them.
[01:56:21.146 --> 01:56:22.507]  The people who worship government.
[01:56:22.527 --> 01:56:24.168]  Just as I said about Michael Moore.
[01:56:24.188 --> 01:56:28.751]  It's very sad to see Michael Moore worshiping Ruth Bader Ginsburg.
[01:56:29.351 --> 01:56:30.772]  Darth Vader Ginsburg, I call her.
[01:56:32.754 --> 01:56:36.036]  It's very sad to see him putting her on his Christmas tree.
[01:56:36.977 --> 01:56:41.448]  You've even had some people on the left say this is a very dangerous area that we've gotten into.
[01:56:41.969 --> 01:56:43.673]  Worshipping the Supreme Court.
[01:56:44.235 --> 01:56:45.157]  Worshipping RGB.
[01:56:47.092 --> 01:56:51.015]  And, um, or RG, RBG, RBG.
[01:56:52.617 --> 01:56:58.461]  Yeah, she's not red, green, and blue, but she is being worshipped by the left, and they basically give them god-like powers.
[01:56:58.481 --> 01:56:58.942]  There she is!
[01:56:59.862 --> 01:57:00.783]  Darth Vader Ginsburg.
[01:57:01.144 --> 01:57:02.024]  Somebody's already done the meme.
[01:57:02.064 --> 01:57:03.165]  I'm not the only one to think of that.
[01:57:03.946 --> 01:57:09.410]  And if we look at where this is happening everywhere, it's the gradually creeping of Sharia law.
[01:57:10.131 --> 01:57:10.511]  Germany.
[01:57:11.071 --> 01:57:15.015]  The Supreme Court has rejected the anti-child marriage law there.
[01:57:15.799 --> 01:57:17.622]  This is a situation again from a Syrian man.
[01:57:18.504 --> 01:57:20.126]  He moved into Germany.
[01:57:20.267 --> 01:57:24.975]  He wants to be reunited with his wife, who was his cousin, who was 14 years old.
[01:57:27.295 --> 01:57:32.119]  You know, they just had an Austrian woman whose conviction was upheld by the European court.
[01:57:33.000 --> 01:57:43.289]  She said, look at this, you have pedophilia embraced by Islam because Mohammed married a young girl that was 8 or 9 years old or whatever.
[01:57:43.309 --> 01:57:45.611]  They said, you can't say that, we're going to fine you.
[01:57:45.671 --> 01:57:49.835]  And now you've got in Germany, they say, yeah, it's okay, this guy can marry his cousin who is 14 years old.
[01:57:53.317 --> 01:57:56.960]  Listeners and viewers know that every time we go to break, I pass the hat.
[01:57:57.861 --> 01:58:03.186]  I ask for your support, I ask for your prayers, I ask for your financial support buying products at InfoWarsTore.com.
[01:58:03.746 --> 01:58:05.308]  Because simply put, we're neck and neck.
[01:58:06.188 --> 01:58:11.873]  If you don't support us, Soros and Hillary and the globalist scumbags will be successful taking us down.
[01:58:12.834 --> 01:58:22.223]  If you do support us, we will, like a promontory with a lighthouse on it, in the thick of a hurricane or a typhoon, survive.
[01:58:23.004 --> 01:58:23.524]  It's that simple.
[01:58:24.185 --> 01:58:25.106]  So, it's epic.
[01:58:25.186 --> 01:58:25.806]  It's amazing.
[01:58:26.047 --> 01:58:27.528]  I can't believe we've lasted this long.
[01:58:28.108 --> 01:58:30.551]  In many ways, we've gotten stronger and some we've gotten weaker.
[01:58:32.152 --> 01:58:37.233]  This is the stuff of legends, and I just want listeners to continue to understand something, because it's the key.
[01:58:37.834 --> 01:58:40.134]  You are not just part of the info war.
[01:58:40.714 --> 01:58:41.355]  You're the core.
[01:58:41.395 --> 01:58:41.955]  You're the heart.
[01:58:42.055 --> 01:58:42.695]  You're everything.
[01:58:43.455 --> 01:58:56.639]  And it's that realization, understanding that, that will then push you to not just support us, but to support yourself by letters to the editor, calling into C-SPAN, starting your own local radio show, starting your own blog, starting your own...
[01:58:59.461 --> 01:59:07.748]  Whatever it is, just take action today and realize that we're going to win only if you take action.
[01:59:07.828 --> 01:59:09.289]  Again, I'm not here bitching at you.
[01:59:09.369 --> 01:59:09.990]  I love you.
[01:59:11.091 --> 01:59:11.891]  I appreciate you.
[01:59:11.911 --> 01:59:13.933]  You're like a life raft in the middle of an ocean.
[01:59:13.953 --> 01:59:15.734]  I feel like you are me.
[01:59:15.895 --> 01:59:17.416]  I mean, I'm just so humbled.
[01:59:17.956 --> 01:59:23.741]  I just want everybody to realize that of all the spectrums of knowledge and spectrums of information, almost all of it's disinfo.
[01:59:24.201 --> 01:59:25.142]  What we're covering is
[01:59:26.323 --> 01:59:28.906]  The blueprint of what the globalists are doing and how to stop it.
[01:59:29.286 --> 01:59:31.308]  And that's why it's so incredibly precious.
[01:59:31.688 --> 01:59:41.998]  So again, whatever you do and however you can help yourself and InfoWars and our country and the world and our children, stand up against these control freaks, sociopaths, psychopaths and pedophiles.
[01:59:42.318 --> 01:59:42.659]  Do it.
[01:59:43.279 --> 01:59:44.881]  Because without you, we're going to lose this thing.
[01:59:44.901 --> 01:59:49.665]  And if you just keep taking action, we're not just going to win, we're going to build an incredible world together.
[01:59:49.885 --> 01:59:51.287]  So God bless you all and thank you.
[01:59:55.242 --> 01:59:59.346]  Leading a frontal assault on the lies of the New World Order.
[01:59:59.847 --> 02:00:01.208]  It's Alex Jones.
[02:00:04.692 --> 02:00:07.234]  You gave me fortune.
[02:00:07.374 --> 02:00:09.616]  You gave me fame.
[02:00:10.017 --> 02:00:14.101]  You gave me power in your God's name.
[02:00:15.342 --> 02:00:18.525]  I'm every person you need to be.
[02:00:27.478 --> 02:00:28.059]  Welcome back.
[02:00:29.119 --> 02:00:40.729]  You know we had LeBron James, of course he got a lot of coverage over the weekend, saying the old white NFL owners have a slave mentality and people were very quick to point out that he is not a slave.
[02:00:42.045 --> 02:00:43.506]  He's being paid handsomely.
[02:00:44.367 --> 02:00:45.308]  Millions of dollars.
[02:00:45.648 --> 02:00:50.412]  I don't think we've ever seen any slaves so richly rewarded.
[02:00:50.432 --> 02:01:00.240]  Again, it was hate and it was very hypocritical, I think, this guy who is pushing Islam, LeBron James, out there.
[02:01:00.500 --> 02:01:09.588]  Let's understand, folks, when we talk about all this stuff, that the place that you'll still find slavery is within Islam.
[02:01:10.763 --> 02:01:27.770]  After Hillary Clinton's successful Libya policy, they not only turned the place into an arms bazaar for ISIS, but now you literally have slave auction blocks back in Libya operating there.
[02:01:27.870 --> 02:01:28.110]  Why?
[02:01:29.191 --> 02:01:32.032]  Because Islam doesn't have a problem with slavery.
[02:01:33.035 --> 02:01:35.056]  You know, there have been Christians who have defended slavery.
[02:01:35.096 --> 02:01:36.577]  There have been Christians who have opposed it.
[02:01:36.677 --> 02:01:40.319]  But the reason we don't have Christianity in the Western civilization is because of a couple of Christians.
[02:01:40.639 --> 02:01:46.262]  William Wilberforce and William Pitt the Younger.
[02:01:47.283 --> 02:01:48.964]  There's two William Pitts who were prime minister.
[02:01:49.164 --> 02:01:50.024]  William Pitt the Younger.
[02:01:51.145 --> 02:01:52.906]  And they pushed back.
[02:01:52.926 --> 02:01:54.267]  Now, they stopped the slave trade.
[02:01:55.087 --> 02:01:56.308]  Then they stopped slavery.
[02:01:57.130 --> 02:01:58.111]  They did it without a war.
[02:01:58.171 --> 02:01:59.892]  They compensated the people for their property.
[02:01:59.912 --> 02:02:00.873]  They did it peacefully.
[02:02:01.073 --> 02:02:09.098]  They spent less money compensating the slave owners in British territories and Bermuda and so forth than we spent on ammunition in the Civil War.
[02:02:10.659 --> 02:02:13.321]  And they did it on Christian values, Christian principles.
[02:02:13.381 --> 02:02:16.784]  So let's talk a little bit about slavery, because that's where he wants to pull this in.
[02:02:16.964 --> 02:02:17.924]  He wants to pull in white.
[02:02:18.265 --> 02:02:19.466]  He wants to pull in slavery.
