[00:00:06.221 --> 00:00:07.101]  You found it.
[01:48:28.765 --> 01:48:29.926]  Bill Clinton is a rapist.
[01:48:30.086 --> 01:48:31.027]  Infowars.com.
[01:48:31.127 --> 01:48:32.168]  Infowars.com.
[01:48:32.228 --> 01:48:33.089]  Bill Clinton's a rapist.
[01:48:33.249 --> 01:48:35.372]  The New World Order sends its regards.
[01:48:38.916 --> 01:48:42.860]  If you are receiving this transmission, you are the resistance.
[01:48:43.461 --> 01:48:45.042]  It's Alex Jones.
[01:48:49.549 --> 01:48:52.931]  I don't mind people criticizing me.
[01:48:52.971 --> 01:48:54.212]  That's why I wanted to say that on air.
[01:48:54.892 --> 01:48:56.893]  But I don't want to split hairs, but the media will spin this.
[01:48:57.453 --> 01:49:02.816]  To be clear, I really like what you say and do, and I understand that they can edit what I've said out of context.
[01:49:03.096 --> 01:49:07.919]  If you do, you know, 30 hours of stuff a week, you're going to say some things, even when you're joking, that come off like a train wreck.
[01:49:08.259 --> 01:49:11.620]  And certainly some of the things I've said are wrong or came out wrong with the years.
[01:49:11.820 --> 01:49:16.223]  But I think what you were saying, honestly, was the caricature they created of you was so clownish.
[01:49:16.803 --> 01:49:25.408]  The straw man that if I got involved with you that would taint me really trying to reach out to the intellectual class and successfully get them to come back to classical liberalism.
[01:49:25.968 --> 01:49:32.552]  But now things have gotten so dark that it's time to throw my lot even in with the heretic because we're all the heretics now.
[01:49:33.092 --> 01:49:35.014]  Yeah, there's no distinction being drawn.
[01:49:35.054 --> 01:49:38.837]  I mean, this has been something that's been warned about for quite some time, but that's absolutely correct.
[01:49:38.857 --> 01:49:40.458]  There is no distinction being drawn anymore.
[01:49:40.559 --> 01:49:43.781]  You say that, you know, people can take you out of context and things like this.
[01:49:43.821 --> 01:49:54.671]  Well, recently there was a website put up that was a deepfake algorithm about Jordan Peterson that could very convincingly get him to apparently say whatever you wanted him to say.
[01:49:54.711 --> 01:49:57.674]  Apparently it's a program because they've been putting my words in his mouth
[01:49:58.334 --> 01:50:00.997]  And I saw this, and it was frightening.
[01:50:01.037 --> 01:50:02.078]  The audio was him.
[01:50:02.518 --> 01:50:12.547]  People were quite annoyed that Jordan Peterson was thinking about taking legal action, but in his position, I can see why he would be really upset by this and want to do something.
[01:50:12.807 --> 01:50:19.574]  Megyn Kelly did that to me, but she took a real interview about her funding Al-Qaeda and ISIS in the Middle East, and I said,
[01:50:20.174 --> 01:50:31.367]  I said, I don't know if she's really killing kids in basements, like they say, but I know that she's funded the groups that have gone and killed hundreds of thousands of people, tens of thousands of children, many of them raped to death, a little girl raped to death by 100 men.
[01:50:31.728 --> 01:50:33.930]  So I said, Hillary Clinton is killing children.
[01:50:34.811 --> 01:50:38.896]  She played that when she was still at Fox with the guy from the pizza place.
[01:50:39.216 --> 01:50:41.817]  And said to him, what do you think of what he just said about you?
[01:50:41.837 --> 01:50:44.639]  And of course, the guy didn't know, but it was edited audio.
[01:50:44.719 --> 01:50:45.639]  We have the video.
[01:50:46.140 --> 01:50:48.761]  We put the raw video up and then showed how they'd edited it.
[01:50:49.081 --> 01:50:49.821]  People flipped out.
[01:50:49.841 --> 01:50:50.862]  It got like 5 million views.
[01:50:51.522 --> 01:50:52.123]  Here's the problem.
[01:50:52.403 --> 01:50:53.203]  I'm off YouTube now.
[01:50:53.503 --> 01:50:54.144]  So that's gone.
[01:50:54.444 --> 01:50:55.884]  So now they're saying it again.
[01:50:56.805 --> 01:50:57.905]  Think of the magnitude of that.
[01:50:58.005 --> 01:50:58.966]  Yeah.
[01:50:59.346 --> 01:51:01.887]  Control of information is a very important thing.
[01:51:01.927 --> 01:51:05.029]  And you should be able to control the information that you put out.
[01:51:05.169 --> 01:51:06.750]  So Megyn Kelly did a deep fake on me.
[01:51:07.677 --> 01:51:08.497]  Well, no, you can't.
[01:51:08.517 --> 01:51:09.438]  It wasn't done with a computer.
[01:51:09.578 --> 01:51:10.558]  It was done by editing.
[01:51:11.338 --> 01:51:14.139]  The term deepfake specifically means computer generated algorithm.
[01:51:14.179 --> 01:51:14.739]  Yes, I understand.
[01:51:14.759 --> 01:51:16.400]  So we can't say that.
[01:51:16.540 --> 01:51:17.700]  For that, it was just false editing.
[01:51:17.900 --> 01:51:18.840]  It's just taking out content.
[01:51:18.860 --> 01:51:21.261]  But isn't that an organic form of deepfake?
[01:51:21.281 --> 01:51:22.322]  Well, yeah, it's the same principle.
[01:51:22.342 --> 01:51:23.482]  It's still a lie by omission.
[01:51:24.162 --> 01:51:26.204]  Shang Trump said all Mexicans are criminals.
[01:51:26.244 --> 01:51:26.885]  He never said that.
[01:51:26.905 --> 01:51:28.026]  He didn't say that, no.
[01:51:28.126 --> 01:51:28.847]  It's still a lie.
[01:51:28.867 --> 01:51:30.229]  It's still fake news.
[01:51:30.289 --> 01:51:32.891]  I mean, you know, just... No, you're technically right.
[01:51:32.911 --> 01:51:33.572]  It's not a deep fake.
[01:51:33.792 --> 01:51:37.456]  There's always different methods of creating fake news, and they're all pernicious.
[01:51:37.857 --> 01:51:39.558]  Well, getting back to, like, say, the Nazis.
[01:51:40.419 --> 01:51:48.127]  It's come out in court that most of these Nazi groups, going back to Elohim City in the mid-90s in Oklahoma, are actually run by the Southern Poverty Law Center.
[01:51:48.367 --> 01:51:49.728]  They're actually run by foundations.
[01:51:50.609 --> 01:51:59.238]  All the guys of the ten leaders, five of them at Charlottesville, worked for Obama or Hillary the year before, and then suddenly they become Nazi leaders.
[01:51:59.618 --> 01:52:00.218]  I mean, come on.
[01:52:02.461 --> 01:52:07.705]  I don't know anything about that, but it is possible that they changed opinions and changed sides.
[01:52:08.225 --> 01:52:10.627]  So I'm not going to rule it out, but I don't know anything about that.
[01:52:10.687 --> 01:52:11.148]  Here's an example.
[01:52:11.328 --> 01:52:19.214]  London Guardian reports that most of the Nazi attacks going on in the 90s and stuff, back when the Guardian was still real, were actually German secret police.
[01:52:19.914 --> 01:52:21.656]  But they were staging false flags themselves.
[01:52:22.176 --> 01:52:30.002]  Right, because you do get people like, there's a chap called Baked Alaska, who worked for BuzzFeed and was a leftist, and then joined the alt-right.
[01:52:30.422 --> 01:52:39.289]  So, but the thing is, this harks back to a lot of what a lot of intellectuals were saying around the 1930s, is that there's not very much difference between a communist and a Nazi.
[01:52:39.749 --> 01:52:42.711]  It's actually not a dramatic shift in ideology.
[01:52:42.731 --> 01:52:48.695]  Well you're right, whenever I see, who's the guy that's the leader, and they said it's okay to punch a Nazi, and I don't agree with that, but what's his name?
[01:52:48.735 --> 01:52:49.356]  I always forget his name.
[01:52:49.896 --> 01:52:50.156]  Which one?
[01:52:50.196 --> 01:52:50.777]  Richard Spencer?
[01:52:50.817 --> 01:52:51.517]  Yeah, Richard Spencer.
[01:52:51.537 --> 01:52:52.738]  He's basically a progressive, yeah.
[01:52:52.918 --> 01:52:55.920]  I've seen interviews with him and he's like, I want National Socialism!
[01:52:56.580 --> 01:52:57.641]  America sucks!
[01:52:57.681 --> 01:52:58.862]  And he just sounds like a leftist.
[01:52:59.302 --> 01:53:04.645]  Well, yeah, he wants, you know, universal health care and, you know, he doesn't want open borders.
[01:53:04.745 --> 01:53:05.966]  I suppose that's one thing.
[01:53:06.006 --> 01:53:08.768]  But yeah, in many ways he is very, very similar to a leftist.
[01:53:08.788 --> 01:53:11.129]  I think he has actually called himself a progressive before.
[01:53:11.870 --> 01:53:13.231]  In the interview I saw,
[01:53:14.326 --> 01:53:14.826]  Yes, he's very daft.
[01:53:14.846 --> 01:53:15.126]  Very posh.
[01:53:15.146 --> 01:53:15.466]  Very soft.
[01:53:15.486 --> 01:53:18.908]  I don't see how they were able to take you off some platforms already.
[01:53:36.514 --> 01:53:48.828]  Your shows, I mean you're well-spoken, very friendly guy, like you said, you sound like a liberal professor 30 years ago, so the fact that they want you off the air just shows how insane the left has become.
[01:53:49.028 --> 01:53:51.011]  I think really it's down to efficacy.
[01:53:51.431 --> 01:53:54.933]  I think if I had a platform of like five viewers or something, they wouldn't care.
[01:53:55.594 --> 01:53:59.096]  I think it's the fact that I have a large audience.
[01:53:59.876 --> 01:54:03.739]  But most importantly, I'm directly opposing progressivism as an ideology.
[01:54:03.759 --> 01:54:06.901]  Because I think that is the root of the problems here.
[01:54:07.221 --> 01:54:11.744]  Like the radical leftism that is slipped in under the guise of progressivism.
[01:54:12.564 --> 01:54:15.626]  I think I'm quite effective at challenging this.
[01:54:15.646 --> 01:54:16.987]  And I think that's the problem.
[01:54:17.307 --> 01:54:19.429]  So obviously, this is your day job now.
[01:54:20.469 --> 01:54:29.253]  But personally, when you started out and didn't know you'd get, you know, 50 million viewers a month or whatever, what were you doing then?
[01:54:29.293 --> 01:54:30.334]  What made you get engaged?
[01:54:30.394 --> 01:54:32.234]  What were you thinking this YouTube channel would do?
[01:54:33.435 --> 01:54:37.697]  Honestly, I didn't have any plan for it whatsoever, which is why I ended up with the name Falcon of a Cat.
[01:54:37.857 --> 01:54:44.540]  I was just... I'd been working for the government research councils in Britain, and
[01:54:45.360 --> 01:54:53.005]  I lost that job for whatever reason and I was unemployed and looking for other jobs and I was just annoyed at the things I was seeing in the news.
[01:54:53.025 --> 01:54:59.089]  And I thought, well, you know, I'd registered a YouTube account like three years prior just so I could follow some videos that I was interested in.
[01:54:59.109 --> 01:55:03.011]  And so I thought, oh, I'll upload one and talk about the things I'm concerned about talking about.
[01:55:03.172 --> 01:55:04.392]  And here we are.
[01:55:05.473 --> 01:55:10.176]  That was that funny one you did about the humble, humble water filter merchant.
[01:55:11.428 --> 01:55:11.989]  You're funny.
[01:55:12.189 --> 01:55:13.610]  That wasn't my meme, I stole that.
[01:55:13.891 --> 01:55:20.098]  But man, when you did the gay frogs thing, I read through it and I was like, well, that's true.
[01:55:20.778 --> 01:55:21.820]  That's actually a true thing.
[01:55:22.420 --> 01:55:25.484]  The question wasn't whether it was turning the frogs gay, it was who was doing it and why.
[01:55:25.864 --> 01:55:29.368]  And it was really corporate laziness, not like a government conspiracy.
[01:55:30.069 --> 01:55:31.510]  But they're directly pushing...
[01:55:32.171 --> 01:55:34.792]  To do this to young boys for depopulation?
[01:55:34.872 --> 01:55:36.733]  Well, the radical left certainly are.
[01:55:36.833 --> 01:55:46.116]  I don't know whether it's for depopulation, that's the thing, but... I mean, they're probably... Well, they're running around trying to chop young boys' balls off like, you know, the old-fashioned Native Americans wanted to have scalps.
[01:55:46.376 --> 01:55:47.156]  Yes, yes.
[01:55:47.237 --> 01:55:50.118]  The radical left actually do hate masculinity.
[01:55:50.638 --> 01:55:54.379]  Let's talk about that some, because this war on masculinity... Yes.
[01:55:54.639 --> 01:55:55.940]  And it's not empowering women.
[01:55:56.080 --> 01:55:56.780]  What's behind it?
[01:55:56.840 --> 01:55:57.540]  Where's it going?
[01:55:58.180 --> 01:55:58.941]  Um, it's...
[01:56:00.021 --> 01:56:05.503]  Because the radical left has been, it's a feminist movement.
[01:56:05.683 --> 01:56:07.684]  And they're very, they'll all call themselves feminists.
[01:56:07.704 --> 01:56:08.525]  They're very open about it.
[01:56:09.205 --> 01:56:10.665]  They think that masculinity is toxic.
[01:56:10.685 --> 01:56:13.827]  They think it's the cause of the suffering that women have to endure.
[01:56:14.087 --> 01:56:17.748]  And therefore the solution is to feminize men.
[01:56:18.329 --> 01:56:19.629]  And that's actually not healthy for men.
[01:56:19.649 --> 01:56:21.370]  It turns them, it turns them weird.
[01:56:21.870 --> 01:56:22.710]  It makes them unhappy.
[01:56:22.730 --> 01:56:23.791]  And also statistically,
[01:56:24.611 --> 01:56:25.872]  Women really don't like that.
[01:56:25.932 --> 01:56:36.801]  So all these women that have the liberal, beta-cuck husband, she's out having sex all day with the alpha males, and then meanwhile, now they even wear shirts that say, I'm a cuck.
[01:56:38.863 --> 01:56:41.445]  That was at the recent Antifa protest in Portland.
[01:56:41.785 --> 01:56:44.067]  He had a shirt that said, Beta Cuck for Life.
[01:56:44.467 --> 01:56:45.628]  That's unironically true.
[01:56:45.648 --> 01:56:46.628]  There's actually clothing life!
[01:56:46.648 --> 01:56:47.509]  People thought it was a joke!
[01:56:47.609 --> 01:56:49.870]  Yeah, but that is true.
[01:56:50.131 --> 01:56:50.831]  That is absolutely true.
[01:56:51.091 --> 01:56:59.837]  I mean, only 8% of America and roughly 9% of Britain are radical left-wing activists.
[01:57:00.698 --> 01:57:05.041]  In my country, about 35% of people are actively opposed to feminism.
[01:57:05.521 --> 01:57:08.924]  It's not that they're not feminists.
[01:57:09.044 --> 01:57:10.465]  It's that they oppose feminism.
[01:57:11.045 --> 01:57:14.788]  There is a much broader section of the population that is opposed to this.
[01:57:14.928 --> 01:57:18.471]  And part of it is, as you say, women are attracted to masculinity.
[01:57:18.551 --> 01:57:19.972]  They do like masculine men.
[01:57:20.292 --> 01:57:22.213]  They don't tend to go for feminine men.
[01:57:22.233 --> 01:57:24.115]  I don't know why I have to say that.
[01:57:24.135 --> 01:57:25.116]  It seems obvious, doesn't it?
[01:57:25.876 --> 01:57:31.239]  The reality of it, and you can see by the polling, and yet the feminists are not happy about this.
[01:57:31.259 --> 01:57:35.061]  But the whole drive behind all of it is down to equality.
[01:57:54.457 --> 01:57:58.080]  Well today, InfoWars Live Protein Bar.
[01:58:00.142 --> 01:58:03.625]  I just devoured your cousin InfoWars Live Protein Bar.
[01:58:24.790 --> 01:58:49.446]  What in the world's going on here?
[01:58:53.753 --> 01:58:58.530]  Serving with Info Wars is a great honor, but I still need my morning coffee.
[01:58:59.901 --> 01:59:08.485]  And luckily, our break room at the InfoWars headquarters is stocked full of high-quality InfoWars store Patriot Blend coffee.
[01:59:09.306 --> 01:59:20.251]  Grown in the high mountains of southern Mexico, the Chiapas farmers grow 100% organic, non-GMO coffee at the ideal altitude for the perfect cup.
[01:59:20.952 --> 01:59:25.134]  A robust coffee with great flavor and mild acidity.
[01:59:26.054 --> 01:59:29.255]  There has never been a more important time to support InfoWars.
[01:59:30.095 --> 01:59:35.156]  So if you love coffee and if you want to fight for freedom, then you can help.
[01:59:36.996 --> 01:59:39.097]  Order now at the InfoWars store.
[01:59:39.917 --> 01:59:49.599]  Sign up for auto ship and get your own high quality supply of Patriot Blend coffee delivered right to your door at InfoWarsStore.com.
[01:59:56.496 --> 02:00:02.958]  If you are receiving this transmission, you are the Resistance.
[02:00:15.521 --> 02:00:17.182]  So there's a huge awakening happening!
[02:00:18.049 --> 02:00:45.947]  There's a giant explosive time here, but at the same time, they're also now going to pure lies, pure demonization, saying we run demonstrations we have nothing to do with, saying we terrorized Austin, had, you know, gun scares going, zero involvement, saying I hate black people, saying I'm a drug dealer, saying I'm a, just you name it, in mainstream news, in concerted efforts, hundreds of articles per day.
[02:00:46.718 --> 02:00:47.178]  Per day.
[02:00:47.619 --> 02:00:49.641]  Maddow was in over 300 on Monday.
[02:00:49.921 --> 02:00:56.127]  Chicago Tribune, Washington Post, Miami Herald, Austin American States when I got calls about it.
[02:00:56.467 --> 02:00:58.589]  People going, you think we had a moon landing.
[02:01:01.191 --> 02:01:02.813]  You're not involved in the Boston bombing.
[02:01:03.433 --> 02:01:05.976]  Folks, you're talking hardcore.
[02:01:06.636 --> 02:01:07.978]  In the past, they would just kill me.
[02:01:08.578 --> 02:01:11.221]  But because of the info war, that would make me a martyr.
[02:01:12.364 --> 02:01:15.625]  Plus, like shark teeth, I've got rows of people ready to replace me, okay?
[02:01:16.205 --> 02:01:19.946]  And so, instead they are murdering who I am right now.
[02:01:20.587 --> 02:01:22.807]  They are killing who Alex Jones is.
[02:01:23.387 --> 02:01:25.948]  And look, Jesse Ventura has his problems politically.
[02:01:25.968 --> 02:01:27.269]  I don't agree with him on quite a bit of things.
[02:01:27.609 --> 02:01:29.989]  But he did get politically assassinated.
[02:01:30.009 --> 02:01:31.890]  You know, with the whole Chris Kyle thing.
[02:01:33.030 --> 02:01:34.411]  They could pull similar things on me.
[02:01:35.615 --> 02:01:37.696]  This is all a sign we're having a huge effect.
[02:01:37.736 --> 02:01:41.478]  They wouldn't be doing all of this if we weren't getting the Zeitgeist.
[02:01:41.619 --> 02:01:44.180]  And InfoWars is growing exponentially right now.
[02:01:44.500 --> 02:01:47.102]  So I want to give you kind of the state of the InfoWars union here.
[02:01:48.288 --> 02:01:48.568]  I don't know.
[02:02:06.476 --> 02:02:07.717]  They're going to strike back a bunch of ways.
[02:02:07.757 --> 02:02:21.465]  I'm going to be doing some special reports that go through how they're doing this, but the model, because of total totalitarianism in China, they admit this in Australia, the U.S., you name it, the model for internet censorship is going to be phased in, Chinese-style net censorship.
[02:02:22.046 --> 02:02:26.048]  Net IDs, net taxes, three strikes and you're out, net rules.
[02:02:26.569 --> 02:02:34.394]  But before they get to that, they're going to phase in, it started, starts this, next year, just, you know, ten days or so, or less, I guess, nine days.
[02:02:35.353 --> 02:02:49.627]  In China, and they're already lining up with Facebook, Google, all of them agreeing with China, Microsoft, to implement these systems where China already does it, and then they beta test there and then bring it here.
[02:02:50.108 --> 02:02:51.830]  And our story is on drugsreport.com.
[02:02:51.850 --> 02:02:54.012]  We do a document cam over here.
[02:02:55.092 --> 02:02:57.553]  And of course, Drudge gets how incredibly important this is.
[02:02:57.593 --> 02:03:02.856]  We've been mentioning this for the last few months, but now it's hit critical mass because the Chinese have released the full details.
[02:03:03.576 --> 02:03:17.723]  Everything you do, everything you do in China, from your credit score, to what you buy, to discount cards, to your internet records, to what you say on social networks, is integrated into an algorithm.
[02:03:17.763 --> 02:03:19.884]  And if you criticize the government basically once,
[02:03:20.871 --> 02:03:22.032]  You can't even buy or sell.
[02:03:22.092 --> 02:03:23.072]  You can't go to a hotel.
[02:03:23.192 --> 02:03:23.993]  You can't travel.
[02:03:24.313 --> 02:03:29.355]  I notice all this is being phased in here with the IRS saying, if we start auditing you or don't even start an investigation, you can't fly.
[02:03:30.336 --> 02:03:31.316]  Internal checkpoints.
[02:03:31.397 --> 02:03:32.717]  I mean, it's on, folks!
[02:03:33.358 --> 02:03:35.479]  So, Europe's doing the same thing.
[02:03:35.579 --> 02:03:36.639]  This is all being brought in.
[02:03:36.699 --> 02:03:37.620]  It's being implemented.
[02:03:38.294 --> 02:03:40.454]  I mean, this is classical tyranny.
[02:03:40.834 --> 02:03:41.195]  It's here.
[02:03:41.775 --> 02:03:44.795]  And again, the Supreme Court Justice told Drudge, next year, they're coming for you.
[02:03:45.235 --> 02:03:50.856]  And then they have the heads of the FCC, and yeah, we're coming for your free speech, talk radio, internet, you name it.
[02:03:50.876 --> 02:03:52.616]  I mean, because they can't beat us, folks.
[02:03:52.857 --> 02:03:54.397]  They're flaming tyrants.
[02:03:54.897 --> 02:04:03.238]  They're flaming crooks, annihilating our country, spying on us illegally, opening our borders, having the Border Patrol complete the smuggling process.
[02:04:03.318 --> 02:04:05.299]  I mean, this is the globalist offensive.
[02:04:05.359 --> 02:04:06.719]  This is the war against America.
[02:04:07.953 --> 02:04:09.795]  And globally there's a world awakening.
[02:04:10.035 --> 02:04:15.681]  So they know in algorithms, and they admit this, that revolutions are coming just because food prices in the third world have gone up past 50%.
[02:04:15.901 --> 02:04:17.142]  They know at that point riots start.
[02:04:17.463 --> 02:04:25.451]  They already have their operators ready to steer the revolutions into radical Al Qaeda, radical ISIS, radical al-Nusra, Saudi Arabian driven.
[02:04:25.971 --> 02:04:26.572]  Same thing here.
[02:04:26.592 --> 02:04:30.075]  They're going to have a big communist kill the cops, shoot the cops, burn the cities.
[02:04:30.896 --> 02:04:36.019]  They're gonna let them do it, order the cops to stand down, and then say, cops, it's your fault, capitulate, go under U.N.
[02:04:36.059 --> 02:04:36.419]  control.
[02:04:36.439 --> 02:04:37.980]  I mean, it's on, folks.
[02:04:38.300 --> 02:04:41.122]  You are witnessing a real coup.
[02:04:41.142 --> 02:04:43.423]  100% what I'm telling you is happening.
[02:04:43.623 --> 02:04:50.928]  Now, I knew this was coming, but to see it actually happen is so bold, is so over the top, that I get why people just can't believe it.
[02:05:05.955 --> 02:05:20.059]  Donald Trump presents Real Stable Genius Real Stable Genius Today, we salute you, Mrs. Social Justice Warrior Mrs. Social Justice Warrior!
[02:05:20.695 --> 02:05:23.356]  What do you do with a master's degree in gender studies?
[02:05:23.816 --> 02:05:27.297]  Put on a vagina hat and go fight fascism on the internet.
[02:05:28.578 --> 02:05:31.418]  As soon as you wake up each day, the outrage begins.
[02:05:31.839 --> 02:05:32.999]  What the f*** did you just say?
[02:05:33.279 --> 02:05:44.523]  Your privilege is showing and armed with only a keyboard, you tirelessly protect America from fake racism and fake sexism and fake some other word we've never even heard of, ism.
[02:05:47.444 --> 02:05:51.670]  So, crack open a nice soy latte, Miss Purple Haired Vagina Costume Wearer.
[02:05:51.971 --> 02:05:53.854]  You live by life's two greatest rules.
[02:05:54.234 --> 02:05:57.819]  Punch Nazis, and everyone I don't like is a Nazi.
[02:05:57.879 --> 02:06:03.508]  Donald Trump, President Forever, Washington D.C.
[02:06:09.659 --> 02:06:23.766]  I mean, again, men can't have babies, but there's this mental illness where they go, oh look, this man's having a baby, but it's a woman that transitioned, said she was a man, still had a uterus, and then has a baby, and we're all supposed to just go along with the mental illness.
[02:06:24.443 --> 02:06:28.405]  Yeah, and they've actually declassified transgenderism as a mental illness now.
[02:06:28.945 --> 02:06:35.908]  It used to be that gender dysphoria was a mental illness, but they decided, well, if we recategorize it out of the category of mental illness, then it's not a mental illness.
[02:06:35.928 --> 02:06:36.649]  Well, here's an example.
[02:06:36.849 --> 02:06:42.972]  If I get depressed, which I'm not going to do, hypothetically, and start cutting my fingers off with a hatchet, they're going to put me in a mental institution.
[02:06:43.412 --> 02:06:45.413]  But if I wanted to go and have my balls chopped off,
[02:06:45.993 --> 02:06:47.314]  That would be very progressive.
[02:06:47.414 --> 02:06:49.875]  And, you know, have my junk sliced up.
[02:06:49.995 --> 02:06:50.155]  Yep.
[02:06:50.376 --> 02:06:52.417]  And that would be, oh beautiful!
[02:06:52.437 --> 02:06:57.340]  Or the trans-abled people that want bleach poured in their eyes to be blind.
[02:06:57.640 --> 02:06:58.941]  And then we've got to pay for them!
[02:06:59.421 --> 02:06:59.521]  Yep.
[02:07:00.727 --> 02:07:02.047]  It's very progressive.
[02:07:02.948 --> 02:07:07.329]  It's all about breaking down barriers, because all of these barriers are a form of oppression, you see?
[02:07:07.349 --> 02:07:11.530]  Because if you can't become a woman, but you want to become a woman, then you're being oppressed.
[02:07:11.850 --> 02:07:13.031]  Nature is oppressing you.
[02:07:13.371 --> 02:07:22.073]  And if we can do something about that, we can philosophically change it, so trans women are women, we can physically change your body using... Surgeries that are not even...
[02:07:25.114 --> 02:07:27.916]  They're experimental and drugs that have not yet been tested.
[02:07:27.936 --> 02:07:33.299]  I think it was Channel 4 or BBC, they put out a documentary about transgenderism in the UK.
[02:07:33.779 --> 02:07:42.264]  And in the documentary they just openly admitted that, yeah, these drugs have not been tested, but they just switched to the 16-year-old child who was taking the drugs.
[02:07:42.284 --> 02:07:43.444]  And they were like, yeah, I'm happy to do it.
[02:07:43.464 --> 02:07:44.185]  I'm going to do it anyway.
[02:07:44.245 --> 02:07:47.427]  It's like, are we really allowing the government to get... Well, let's expand on that.
[02:07:47.467 --> 02:07:52.770]  Just six, seven years ago, everybody laughed at South Park where, you know, the guy wants to be a dolphin, but he's not really a dolphin.
[02:07:53.570 --> 02:08:07.460]  Now it's LGBT everywhere they're saying no, sex with children is normal and the news is... Hang on a minute, so not all of them are saying that, some of them are saying that, but...
[02:08:08.781 --> 02:08:09.722]  Yeah, you are right.
[02:08:09.762 --> 02:08:25.358]  So Salon.com published I think it was two or three articles from someone called a virtuous paedophile who is advocating that this was actually a sexual identity and there have been lots of academics who have said this is actually a natural sexual identity and not some kind of mental disease.
[02:08:26.119 --> 02:08:28.321]  So there is a push towards normalization in that regard.
[02:08:28.361 --> 02:08:32.165]  And if you look at pride parades now, they seem to be turning into fetish parades.
[02:08:32.945 --> 02:08:37.288]  And they say, oh, little kids can handle it, and then they have books from Australia to the U.S.
[02:08:37.368 --> 02:08:41.070]  in the library that teach six-year-olds how great oral sex is.
[02:08:41.350 --> 02:08:42.371]  That's a pedophilic book.
[02:08:42.491 --> 02:08:43.071]  Yeah, that is.
[02:08:43.211 --> 02:08:44.792]  And that's actually something that happened, people.
[02:08:45.853 --> 02:08:49.895]  And yeah, the slippery slope seems to be greased up and really, really, really long.
[02:08:51.736 --> 02:08:52.697]  So in closing here,
[02:08:54.160 --> 02:09:06.933]  Fascinating to have you on, and looking at all this, if you go back to the Khmer Rouge and Pol Pot, or you go back to other fascist and communist movements, they would just go in when Lenin took over.
[02:09:06.953 --> 02:09:15.562]  He'd go into the small towns and medium-sized cities and kill the doctors, kill the intellectuals, because even if they said, yeah, we support you, they still didn't trust them because they could be leaders.
[02:09:15.602 --> 02:09:17.263]  And they also killed off most of the Russian
[02:09:18.484 --> 02:09:26.490]  Military leadership, because they were threatened by him, which also crippled Russia for a long time and allowed Hitler to a certain extent to get as far as he got later, decades later.
[02:09:27.491 --> 02:09:31.614]  And so you see them killing the killing fields, killing anybody that had glasses on.
[02:09:32.662 --> 02:09:37.807]  The fact that you could afford glasses meant they were going to kill you, and they killed up to a third of the population.
[02:09:38.067 --> 02:09:39.829]  And so that's what I see this censorship as.
[02:09:40.330 --> 02:09:52.282]  Anybody intellectual that's really changing minds, anybody that's really having an effect, whether they be conservative, Christian, liberal, whatever, if they're outside the main corporate system, they're going to be silenced, and even WhatsApp.
[02:09:53.379 --> 02:09:54.740]  And all these text messaging things.
[02:09:54.760 --> 02:10:01.326]  Just three months ago, when we got banned using my name on Facebook and Paul, they said, CNN went, we want to see if he's on WhatsApp.
[02:10:01.406 --> 02:10:02.668]  We're looking at the accounts.
[02:10:02.728 --> 02:10:03.709]  So they're inside the stuff.
[02:10:04.309 --> 02:10:06.591]  So we can stop Jones from sending private messages.
[02:10:06.651 --> 02:10:07.832]  So they want to go down to the level.
[02:10:08.533 --> 02:10:09.773]  Like we always say, what's next?
[02:10:09.793 --> 02:10:13.914]  AT&T listens to what I'm saying with AI and says I can't say it?
[02:10:14.294 --> 02:10:31.638]  Facebook and all of them are already doing it and admitting that they're not just listening to you with the assistant inside your house, they are now listening to the messages you send, they are now reading what you say and not letting you do it in real time and quote having real humans flag it and watch it in real time in your phone.
[02:10:31.878 --> 02:10:36.999]  So see, they're just light-yearing out, trying to go so far with the Overton window that
[02:10:37.079 --> 02:10:42.922]  No matter how hard we battle back, they've so fundamentally overturned reality and civilization that we're down a rattle.
[02:10:43.542 --> 02:10:56.008]  What I find really amazing about it is how transparent the political agenda is, because you'll see people like Susan Wojcicki going on certain YouTube channels to be interviewed by them, and not others, obviously.
[02:10:56.529 --> 02:11:01.311]  And then you'll see people like yourself, and it's always, always of a particular bent.
[02:11:01.371 --> 02:11:02.832]  You know, Gavin McInnes, you know, myself.
[02:11:03.432 --> 02:11:06.954]  It's always people in a certain particular sphere who get de-platformed.
[02:11:07.314 --> 02:11:10.115]  And then if you just think about it, murderers have Facebook accounts.
[02:11:11.016 --> 02:11:12.857]  They don't get de-platformed for being murderers.
[02:11:12.917 --> 02:11:14.337]  They still have their Facebook accounts.
[02:11:14.678 --> 02:11:16.318]  Pedophiles have Facebook accounts.
[02:11:16.679 --> 02:11:18.199]  Like, terrorists have Facebook.
[02:11:18.219 --> 02:11:18.339]  ISIS!
[02:11:18.519 --> 02:11:19.700]  Yeah, ISIS have Facebook accounts.
[02:11:20.180 --> 02:11:24.923]  It's like actual people who have done really terrible things actually have Facebook accounts.
[02:11:24.943 --> 02:11:26.123]  But they're not thought criminals!
[02:11:26.383 --> 02:11:27.244]  But they're not thought criminals.
[02:11:28.217 --> 02:11:29.518]  So let me ask you this question.
[02:11:30.579 --> 02:11:32.420]  What do you think government should do?
