[00:00:20.205 --> 00:00:21.927]  The Alex Jones Show.
[02:09:12.665 --> 02:09:14.626]  Somebody has to be prosecuted.
[02:09:15.046 --> 02:09:15.807]  Sarah Murray.
[02:09:16.027 --> 02:09:16.767]  S-A-R-A.
[02:09:16.847 --> 02:09:17.448]  Sarah Murray.
[02:09:17.468 --> 02:09:18.688]  You can find her on Instagram.
[02:09:18.969 --> 02:09:21.250]  You can find her on Facebook.
[02:09:21.930 --> 02:09:23.591]  She has not told the truth about this.
[02:09:23.912 --> 02:09:31.977]  Why was she calling me to ask me my home address the day before the raid if CNN now says that they've been staking out my house every Friday for months?
[02:09:32.337 --> 02:09:34.478]  But the security video shows that that's a lie.
[02:09:34.838 --> 02:09:35.619]  Josh Campbell.
[02:09:35.879 --> 02:09:41.403]  Former, now at CNN, former Special Assistant to FBI Director James Comey.
[02:09:41.463 --> 02:09:43.465]  What did he know and when did he know it?
[02:09:43.845 --> 02:09:46.287]  This is the most obvious setup I've ever seen.
[02:09:46.768 --> 02:09:51.972]  And right now, while we're showing this to you, ABC, NBC, CBS, CNN,
[02:09:52.592 --> 02:09:53.053]  Thank you.
[02:10:08.370 --> 02:10:17.533]  Alex, I want to thank you again for having the courage to show this because there aren't many journalistic outlets that would have this courage.
[02:10:17.914 --> 02:10:22.135]  You've had the cojones to take on the globalists for 25 years.
[02:10:22.195 --> 02:10:25.536]  Maybe this is why we are kindred spirits like you.
[02:10:25.556 --> 02:10:26.677]  I will never quit.
[02:10:26.997 --> 02:10:27.977]  I will never give up.
[02:10:28.077 --> 02:10:29.498]  But as I said earlier in the show,
[02:10:30.038 --> 02:10:38.602]  The survival of InfoWars as a viable media platform is essential to my survival and to my ultimate vindication.
[02:10:38.922 --> 02:10:46.425]  If I cannot come here on InfoWars and tell people the truth, then there is zero chance that I can survive.
[02:10:46.445 --> 02:10:53.188]  And let me assure you, if the judge survives, decides to gag me, I will have no choice but to adhere to the court's order.
[02:10:53.768 --> 02:10:55.048]  My daughter will speak out.
[02:10:55.368 --> 02:10:56.689]  My son will speak out.
[02:10:57.129 --> 02:10:58.650]  My wife will speak out.
[02:10:59.451 --> 02:11:03.213]  We will not have our First Amendments as a family abridged.
[02:11:03.553 --> 02:11:05.855]  They may try to abridge my First Amendment rights.
[02:11:06.215 --> 02:11:07.656]  The courts will address that.
[02:11:08.417 --> 02:11:21.225]  I obviously, because of judge shopping by the Mueller investigation, I'm in front of the same activist liberal judge who gagged Paul Manafort in violation of his First Amendment rights.
[02:11:21.525 --> 02:11:23.187]  I'm not going to talk about the case.
[02:11:23.247 --> 02:11:24.828]  I'm going to do that talking in court.
[02:11:25.088 --> 02:11:28.091]  But people need to understand this is a fixed deal.
[02:11:28.832 --> 02:11:31.434]  And the fact that I would go to trial in the District of Columbia.
[02:11:31.994 --> 02:11:32.695]  There you see it.
[02:11:33.496 --> 02:11:35.037]  Can this really happen in America?
[02:11:35.137 --> 02:11:36.398]  I'm 66 years old.
[02:11:36.799 --> 02:11:37.820]  I don't own a gun.
[02:11:38.020 --> 02:11:39.741]  I don't have a valid passport.
[02:11:40.082 --> 02:11:41.543]  I've destroyed no evidence.
[02:11:41.623 --> 02:11:45.607]  And I'm accused of a series of non-violent process crimes.
[02:11:46.147 --> 02:11:51.612]  Yet there are your tax dollars at work, opening the door, staring down the barrel of a gun.
[02:11:52.092 --> 02:11:54.614]  Yes, Senator Graham, the man with the beard.
[02:11:54.894 --> 02:11:55.595]  Question him.
[02:11:55.715 --> 02:11:57.016]  Who ordered him to do this?
[02:11:57.336 --> 02:11:57.997]  Let's find out.
[02:11:59.645 --> 02:12:00.566]  Roger, God bless you.
[02:12:00.606 --> 02:12:01.547]  We'll talk to you soon.
[02:12:01.567 --> 02:12:02.928]  I guess that hearing's coming up tomorrow.
[02:12:02.948 --> 02:12:03.528]  We'll know more.
[02:12:03.548 --> 02:12:07.951]  I guess you'll be in the War Room coming up today and we'll have these clips more organized.
[02:12:08.132 --> 02:12:09.252]  Maybe, maybe by then.
[02:12:09.272 --> 02:12:12.055]  Because I have whole other clips we haven't even seen.
[02:12:12.095 --> 02:12:12.795]  We didn't plan.
[02:12:12.815 --> 02:12:14.216]  I'm not bitching.
[02:12:14.236 --> 02:12:16.878]  You just get all this footage and we're trying to figure out what to do with it.
[02:12:17.979 --> 02:12:42.725]  Um, so we're gonna have things more in an orderly format today, obviously, on The War Room, 3 to 6 p.m., so we can go over all of this and just, you know, have it all condensed down, like, here is the first time the CNN talks to the FBI, second time, third time, and then here's the raid, and, you know, here's the wife coming out, and then, you know, here's Attorney General Whitaker saying he's investigating him, because this is a really big deal.
[02:12:42.805 --> 02:12:43.665]  This is a big deal.
[02:12:44.878 --> 02:12:49.420]  They've said that they didn't give the warrant to CNN, even though they were dumb enough to send it to you and show they did.
[02:12:49.440 --> 02:12:50.501]  That's a felony.
[02:12:51.701 --> 02:12:54.322]  And they're just committing so many damn crimes.
[02:12:55.263 --> 02:13:02.986]  It just shows us what a horrible group of criminals that we've got inside our government, and then a bunch of yes-men that just do whatever they're told.
[02:13:03.486 --> 02:13:04.207]  So God bless you.
[02:13:04.227 --> 02:13:05.347]  StoneDefenseFund.com.
[02:13:05.367 --> 02:13:06.828]  We'll talk to you very soon, Roger.
[02:13:07.728 --> 02:13:12.332]  Well, Alex, I think we may want to think about doing a special emergency broadcast this weekend.
[02:13:12.412 --> 02:13:17.696]  If I'm not gagged, I would be happy to join you because you have the courage to lay it out for the American people.
[02:13:18.116 --> 02:13:20.238]  You don't pull any punches and you tell the truth.
[02:13:20.618 --> 02:13:22.380]  That's why they're so desperate to gag you.
[02:13:22.420 --> 02:13:27.404]  Yes, folks, go to stonedefensefund.com and help me in this epic struggle.
[02:13:27.564 --> 02:13:30.266]  I'm looking at to raise $2 million to defend myself.
[02:13:30.286 --> 02:13:33.869]  And when you're finished there, go to the infowars.com store.
[02:13:34.169 --> 02:13:36.091]  By the way, Alex, I got to tell you this.
[02:13:37.066 --> 02:13:44.492]  Stacking Brain Force Plus and Turbo Force is the most incredible, energizing combination I've found.
[02:13:44.652 --> 02:13:45.873]  I'm working long days.
[02:13:46.553 --> 02:13:51.057]  I'm doing as much media as I can to tell people the truth and try to raise this money.
[02:13:51.377 --> 02:13:53.839]  And my energy has had such an incredible lift.
[02:13:54.339 --> 02:13:54.399]  Yes.
[02:14:15.179 --> 02:14:21.623]  Well, you know, when you have a laced energy drink stew like Red Bull, this gives you a subtle but deep, energizing feeling.
[02:14:21.983 --> 02:14:24.384]  It gives you real mental and physical focus.
[02:14:24.404 --> 02:14:27.526]  So I want to congratulate you for this incredible product.
[02:14:27.646 --> 02:14:32.449]  And I recommend taking it with brain force plus both of them available right now.
[02:14:37.371 --> 02:14:39.673]  Well, you do have more energy than usual.
[02:14:39.693 --> 02:14:40.534]  You have a lot of energy.
[02:14:41.255 --> 02:14:45.058]  Look, I know, we go out and we say, what is the best-selling formula out there for nootropic?
[02:14:45.639 --> 02:14:48.641]  Something similar to Brain Force, we just make it better and lower cost.
[02:14:49.162 --> 02:14:50.503]  What's the hottest market?
[02:14:50.523 --> 02:14:54.527]  Well, pre-workout or long-term energy stuff that doesn't give you a crash.
[02:14:54.827 --> 02:14:57.769]  Well, let's just take whatever the best formulas are and make it even better, lower the price.
[02:14:58.450 --> 02:14:59.210]  That's what we do.
[02:14:59.250 --> 02:15:02.732]  And again, the Brain Synergy Combo only has two reviews.
[02:15:02.792 --> 02:15:03.692]  That just went up.
[02:15:04.073 --> 02:15:08.715]  The bad guys always hit the reviews when they first go up and give fake reviews, but once there's time, they always do it.
[02:15:08.735 --> 02:15:11.536]  So let's show the review for Turbo Force by itself.
[02:15:12.156 --> 02:15:15.358]  Go there, you'll see the massive positive reviews.
[02:15:15.378 --> 02:15:18.359]  It's on the front page of m4warstore.com.
[02:15:18.439 --> 02:15:19.019]  That's where you go.
[02:15:19.560 --> 02:15:22.041]  And you can just click on, scroll down a little bit there for TV viewers.
[02:15:23.661 --> 02:15:24.761]  Scroll down a little bit.
[02:15:25.102 --> 02:15:26.622]  I speak from experience, Alex.
[02:15:26.682 --> 02:15:29.283]  This combination works better than anything I have tried.
[02:15:29.323 --> 02:15:32.584]  So there's a testimonial that's not rigged, that's not phony.
[02:15:32.904 --> 02:15:34.205]  Try this combination, folks.
[02:15:34.265 --> 02:15:36.406]  Turbo Force and Brain Force Plus.
[02:15:36.746 --> 02:15:38.346]  It is keeping me fighting 24 hours.
[02:15:38.386 --> 02:15:39.067]  Thank you, Roger.
[02:15:39.127 --> 02:15:43.488]  But what I'm going to do is I'm going to go to InfoWarshaw.com.
[02:15:43.588 --> 02:15:45.509]  I'm going to print the reviews for Turbo Force.
[02:15:46.428 --> 02:15:47.769]  I'm gonna read some of those when we come back.
[02:15:47.889 --> 02:15:52.293]  From Turbo Force by itself, that's been getting reviewed a few weeks.
[02:15:52.313 --> 02:15:52.774]  92% right there.
[02:15:53.474 --> 02:15:54.535]  A whole bunch of five stars.
[02:15:54.635 --> 02:15:55.216]  It's amazing.
[02:15:55.676 --> 02:16:00.020]  And it really pisses the left off that we have reviews at the third-party sites that can't stand it.
[02:16:00.280 --> 02:16:00.901]  Thank you, Roger.
[02:16:02.362 --> 02:16:05.164]  Most of you know that it took us over a year to develop it.
[02:16:05.925 --> 02:16:07.907]  Thousands and thousands of five-star reviews.
[02:16:09.013 --> 02:16:09.994]  It's Brain Force Plus.
[02:16:10.294 --> 02:16:15.339]  I'm so proud of you and the InfoWars team for all that you do.
[02:16:15.439 --> 02:16:17.080]  I wanted to say I love your product.
[02:16:17.300 --> 02:16:19.602]  The Brain Force Plus is amazing.
[02:16:19.622 --> 02:16:24.887]  Me and my family take it every day and I mean you really can feel what it does.
[02:16:24.907 --> 02:16:33.134]  We were able to develop Brain Force because we went out and looked at what the best-selling nootropics or brain-focused energy products were.
[02:16:33.815 --> 02:16:35.596]  And we decided to make it even stronger
[02:16:36.557 --> 02:16:40.359]  And even more high quality and even more organic than leading competitors.
[02:16:40.899 --> 02:16:42.460]  And we've done it with BrainForce+.
[02:16:42.840 --> 02:16:46.962]  It is our number one bestseller in gross bottles sold.
[02:16:47.882 --> 02:16:52.284]  Now I made the decision in our marketing to put a lot of product in it and sell it for a low price.
[02:16:52.905 --> 02:16:55.026]  Believing that you're smart, you'll research the market.
[02:16:55.626 --> 02:17:00.290]  Get a great result, know you're getting a great deal, and be routine, continued customers.
[02:17:00.710 --> 02:17:04.253]  I want a long-term relationship with you, and I want a product that I'm proud of that I'm going to use.
[02:17:04.674 --> 02:17:05.895]  It's up there as the very best.
[02:17:06.235 --> 02:17:10.338]  There are nootropics that are $80 a bottle that aren't as good, that have some of the similar ingredients.
[02:17:10.999 --> 02:17:13.961]  But, you know, a doctor sells it at their office, so it must be better.
[02:17:15.102 --> 02:17:21.708]  Ladies and gentlemen, we then stood back and said, what is the number one best-selling thing in the total market globally?
[02:17:22.705 --> 02:17:22.885]  I don't
[02:17:43.169 --> 02:17:49.232]  Top people in the country who has developed some of the other top energy drinks in the nation and in the world.
[02:17:49.632 --> 02:17:53.414]  And they developed TurboForce that is the next level.
[02:17:53.934 --> 02:17:54.895]  Long burn.
[02:17:54.915 --> 02:17:57.096]  A lot of folks up to 10 hours of energy.
[02:17:57.176 --> 02:17:58.216]  Me, 6, 7, 8 hours.
[02:17:58.596 --> 02:18:00.137]  And I take about a half a pack and it's so strong.
[02:18:00.477 --> 02:18:06.060]  And then it's got all the minerals and all the different amino acids that help deliver the energy into the body.
[02:18:06.823 --> 02:18:20.645]  And that's why I want to thank all the listeners who've been BrainForce fans with 50% off BrainForce, because the two go together, to supply yourself and your family with your nootropic, with TurboForce, ladies and gentlemen, so you can try it.
[02:18:21.025 --> 02:18:27.847]  It's 33% off, and you get it in a combo, 50% off on BrainForce, for a limited time, at InfoWareStore.com.
[02:18:28.327 --> 02:18:30.927]  One is a pill, one is a packet.
[02:18:31.427 --> 02:18:35.748]  And again, the first time you take TurboForce, I recommend you only take half a packet, because let me tell you,
[02:18:36.761 --> 02:18:40.186]  Folks I know that are totally into energy drinks said they've never seen anything like it.
[02:18:40.546 --> 02:18:42.088]  Most energy drinks hit in 20-30 minutes.
[02:18:42.108 --> 02:18:46.234]  A lot of people get hit in 5 minutes with turbo force.
[02:18:46.695 --> 02:18:51.641]  But again, it doesn't just hit fast, it lasts super, super long because the developers
[02:18:52.742 --> 02:19:00.526]  That we reached out to had the mission of having something that gives you continual clean energy over a long period of time.
[02:19:00.866 --> 02:19:06.068]  So the different compounds that are in this, that synergistically work together, have different burn rates.
[02:19:06.628 --> 02:19:09.990]  Almost like a Saturn rocket's got three different components.
[02:19:11.514 --> 02:19:11.935]  See what I mean?
[02:19:12.215 --> 02:19:20.167]  It launches, you get the main boost phase, then you get up into orbit, you got your next phase, you get to the moon, land on the moon, come back to the Earth.
[02:19:20.547 --> 02:19:24.333]  You've got all those different phases here, ladies and gentlemen, to get you throughout the day.
[02:19:24.773 --> 02:19:25.594]  Boost in the morning!
[02:19:26.533 --> 02:19:31.754]  Continue on through your interstellar day, conquering, exploring, dominating.
[02:19:32.434 --> 02:19:34.595]  And listen, I like to ride my horse and shoot my gun.
[02:19:34.715 --> 02:19:37.596]  You know, a country boy's work is really never done.
[02:19:38.036 --> 02:19:45.237]  And after you put the kids down to bed with the missus there in your arms, you can do a repair job and fix the cable like all good Americans do.
[02:19:45.777 --> 02:19:46.878]  And all thanks to Turbo Force.
[02:19:47.478 --> 02:19:52.059]  So again, coming to you, ladies and gentlemen, from the founding system,
[02:19:52.839 --> 02:19:57.081]  Of turbo force and brain force, I bring you this incredible product, the InfoWarsLive.com.
[02:19:57.321 --> 02:19:58.801]  Get the energy combo today.
[02:19:59.081 --> 02:20:00.642]  Oh, and fund the InfoWars and change the world.
[02:20:00.822 --> 02:20:01.662]  I forgot about that part too.
[02:20:06.404 --> 02:20:09.025]  You're listening to the Alex Jones Show.
[02:20:25.117 --> 02:20:28.860]  Infowars.com is tomorrow's news.
[02:20:29.180 --> 02:20:33.463]  Today, you're listening to the Alex Jones Show.
[02:20:33.483 --> 02:20:38.287]  Of course it does not, Congressman.
[02:20:38.307 --> 02:20:38.787]  I know that.
[02:20:38.807 --> 02:20:40.809]  Right, because Paul Manafort was indicted.
[02:20:41.769 --> 02:20:46.133]  There is no sentence in the Constitution that says the President's children can't be indicted, correct?
[02:20:47.375 --> 02:20:50.659]  Congressman, you can give me the whole list.
[02:20:50.779 --> 02:20:54.204]  No, I'll give you three more.
[02:20:54.444 --> 02:21:00.872]  There is no sentence in the United States Constitution that says that the President's children cannot be indicted.
[02:21:00.892 --> 02:21:02.414]  There's no sentence in the U.S.
[02:21:02.434 --> 02:21:05.098]  Constitution that says the Vice President can't be indicted, correct?
[02:21:06.909 --> 02:21:07.489]  That's correct.
[02:21:08.109 --> 02:21:09.450]  There's no sentence in the U.S.
[02:21:09.470 --> 02:21:10.150]  Constitution.
[02:21:10.430 --> 02:21:11.331]  This is my last one.
[02:21:11.711 --> 02:21:12.931]  There's no sentence in the U.S.
[02:21:12.971 --> 02:21:16.873]  Constitution that says the sitting President of the United States cannot be indicted.
[02:21:17.113 --> 02:21:17.473]  Correct?
[02:21:17.553 --> 02:21:22.395]  Congressman, because that is the opinion of the Office of Legal Counsel to the Department of Justice.
[02:21:22.415 --> 02:21:23.615]  I don't actually care what DOJ policy is.
[02:21:23.635 --> 02:21:25.076]  I'm asking about the Constitution.
[02:21:25.096 --> 02:21:27.597]  It's been consistent with the practices of the Department of Justice for years.
[02:21:27.617 --> 02:21:29.237]  Mr. Whitaker, it's just a yes or no question.
[02:21:29.257 --> 02:21:30.458]  Mr. Whitaker, I'm asking a factual question.
[02:21:30.478 --> 02:21:31.398]  Under both administrations.
[02:21:31.918 --> 02:21:36.203]  After this hearing, you can spin the Constitution all you want as you sit here today.
[02:21:36.243 --> 02:21:38.986]  You just have to answer a factual yes or no question.
[02:21:39.006 --> 02:21:40.428]  I'm going to make it even easier for you.
[02:21:41.008 --> 02:21:47.215]  There's no sentence in the Constitution that says, quote, the sitting President of the United States cannot be indicted, unquote.
[02:21:47.736 --> 02:21:48.156]  Correct?
[02:21:49.437 --> 02:21:50.038]  Yes or no?
[02:21:51.239 --> 02:21:53.140]  I have it right here.
[02:21:53.481 --> 02:21:55.822]  I have a copy of myself.
[02:21:55.962 --> 02:21:57.603]  So is that sentence in this constitution?
[02:21:57.904 --> 02:21:58.864]  It's not, correct?
[02:21:59.404 --> 02:22:00.365]  I'm not trying to trick you.
[02:22:00.425 --> 02:22:01.426]  It's not a hard question.
[02:22:01.726 --> 02:22:04.608]  It's a founding document of a federal government.
[02:22:04.728 --> 02:22:06.429]  Is that sentence in this constitution?
[02:22:06.949 --> 02:22:08.730]  Congressman, you and I both know
[02:22:09.631 --> 02:22:11.072]  Let's stop right there.
[02:22:11.132 --> 02:22:12.233]  I wanted to play that clip.
[02:22:12.253 --> 02:22:13.073]  That happened about 15 minutes ago.
[02:22:13.093 --> 02:22:14.935]  I was just in the break room during the break.
[02:22:34.949 --> 02:22:36.450]  Getting a cup of coffee.
[02:22:37.311 --> 02:22:42.435]  And they had another congresswoman literally saying, Trump is hurting children on the border.
[02:22:42.455 --> 02:22:43.435]  We must end the border.
[02:22:44.096 --> 02:22:47.678]  When these are smugglers, who knows, just showing up with kids and they admit that.
[02:22:48.599 --> 02:22:51.361]  This is the assault on the very nature and the existence of our country.
[02:22:51.701 --> 02:22:57.005]  I appreciate Trends Forecaster, a good friend of mine, Gerald Salente, joining us to talk about all of this.
[02:22:57.025 --> 02:23:00.087]  And he's got a raft of big issues he's going to get into.
[02:23:01.684 --> 02:23:10.403]  First off, I don't normally hype, hype, hype, but I know when something's so big that it's not going to get attention, I'm going to try to fight it getting attention.
[02:23:11.966 --> 02:23:24.313]  And that was three different clips of the CNN reporters showing up with the FBI, being directed by the FBI, when the FBI denied all of this, and when they've been caught lying.
[02:23:24.493 --> 02:23:29.616]  Gerald at TrendsResearch.com, for me, this is just a huge issue.
[02:23:30.236 --> 02:23:32.077]  Because Sinclair got a little clip of this.
[02:23:32.157 --> 02:23:35.379]  Roger wasn't going to release it until the government leaked it.
[02:23:36.536 --> 02:23:37.678]  He's not sure who linked it.
[02:23:38.099 --> 02:23:39.000]  He had copies.
[02:23:39.621 --> 02:23:40.984]  So he overnighted it to us.
[02:23:41.004 --> 02:23:41.865]  We've been working on it.
[02:23:43.160 --> 02:23:45.401]  We tried to blur faces out in the wrong file plate.
[02:23:45.461 --> 02:23:49.903]  I mean, just like the government screwed up and didn't find the DVR to hide this.
[02:23:50.363 --> 02:23:54.805]  We've got a great crew, but it's like when something's in a rush, it's like this, like gremlins invade.
[02:23:54.865 --> 02:23:55.725]  It's like Laurel and Hardy.
[02:23:55.745 --> 02:23:57.046]  I thought I had the footage the first hour.
[02:23:57.446 --> 02:24:01.487]  We didn't get it till, you know, the end of the second, then it train wrecked.
[02:24:02.048 --> 02:24:08.390]  Which is fine, whatever the point is, is that this is crazy that they're in public, they're doing this, it's illegal and lawful.
[02:24:08.410 --> 02:24:09.651]  I just don't want to show their faces.
[02:24:10.171 --> 02:24:12.633]  At the same time, they've been caught lying.
[02:24:13.014 --> 02:24:14.495]  The higher-ups have done this.
[02:24:15.015 --> 02:24:19.980]  To me, it's just sensational how this illustrates CNN in collusion with Mueller.
[02:24:21.561 --> 02:24:29.628]  I watched the video on InfoWars, and it was quite disgusting on a number of levels.
[02:24:30.649 --> 02:24:37.315]  One of them, as you point out, letting the prostitutes know what's going to be going on before they even
[02:24:38.726 --> 02:24:42.428]  Inform his attorneys and treating him like a criminal.
[02:24:43.009 --> 02:24:59.960]  And I'm thinking about all these boys and girls dressed up in their military drag playing tough guys and tough women with all these weapons that they're carrying and all the body armor to go arrest a guy like that.
[02:25:00.825 --> 02:25:03.506]  And America talks about other countries.
[02:25:03.946 --> 02:25:06.628]  Could you imagine if this happened in Russia?
[02:25:07.268 --> 02:25:13.851]  If the Russians did that to somebody that was speaking out in favor of someone they dislike?
[02:25:13.871 --> 02:25:15.091]  Look what Putin does to the press!
[02:25:17.092 --> 02:25:27.757]  Yeah, again, could you imagine if the Russians did that, and we saw a clip, and then Roger, you know, outside with handcuffs behind him?
[02:25:28.377 --> 02:25:29.598]  Like he's a criminal?
[02:25:30.439 --> 02:25:37.142]  So again, what kind of people would execute this kind of phony order?
[02:25:37.962 --> 02:25:40.463]  And that's our FBI?
[02:25:41.144 --> 02:25:42.604]  So how low can you go?
[02:25:42.624 --> 02:25:44.305]  Well, they showed you.
[02:25:45.236 --> 02:25:54.300]  And the other point I want to make, just listening to that clip that you were playing, I don't know what arrogant little jerk Congress boy that was talking.
[02:25:54.780 --> 02:25:57.402]  Is this line in the Constitution?
[02:25:57.762 --> 02:25:59.523]  Is this line in the Constitution?
[02:25:59.943 --> 02:26:04.425]  A. A lot of lines aren't in the Constitution.
[02:26:05.182 --> 02:26:09.586]  Does the Constitution say that we got a bunch of morons running the government?
[02:26:09.606 --> 02:26:10.706]  We should get them out of there?
[02:26:10.967 --> 02:26:12.068]  No, that's not in there.
[02:26:12.548 --> 02:26:18.473]  What kind of questioning is that to say, is this line in the Constitution?
[02:26:19.333 --> 02:26:21.855]  It could be any line you could put in there.
[02:26:22.036 --> 02:26:23.477]  How stupid they are!
[02:26:23.977 --> 02:26:28.301]  And all of this is, and again, I got my problems with Trump.
[02:26:28.461 --> 02:26:30.402]  One of them is what's going on with Venezuela.
[02:26:31.755 --> 02:26:37.900]  That's all this has been since the beginning of this election is the overthrow of Trump.
[02:26:38.280 --> 02:27:01.157]  And that's all they're wasting America's time, money and energy on rather than putting it into a positive way and victimizing someone like Roger Stone in a video that clearly shows the military aspects of our so-called protect the police that are supposed to protect us.
[02:27:04.508 --> 02:27:14.194]  And, you know, I agree with you because I've read what you said about we don't want to take over Venezuela because then we own that problem, but their border's collapsing and Russia and China are trying to manipulate.
[02:27:14.634 --> 02:27:16.896]  So what do you think Trump does about Venezuela?
[02:27:17.876 --> 02:27:25.141]  You mind your own business because every, every, every, every, every foreign entanglement that we have gotten into
[02:27:25.839 --> 02:27:27.621]  Look what they have created.
[02:27:28.002 --> 02:27:30.665]  Great job over there in Afghanistan.
[02:27:31.106 --> 02:27:33.949]  Oh, wonderful, wonderful over there in Iraq.
[02:27:34.210 --> 02:27:35.772]  We're bringing democracy.
[02:27:36.032 --> 02:27:37.354]  Hey, how about Libya?
[02:27:37.694 --> 02:27:41.379]  Democracy destroyed the richest country in the region.
[02:27:42.006 --> 02:27:43.546]  Oh, how about Syria?
[02:27:43.807 --> 02:27:45.067]  Assad has to go.
[02:27:45.147 --> 02:27:46.727]  We don't like what that guy's doing.
[02:27:47.027 --> 02:27:48.908]  We're going to bring in democracy.
[02:27:49.228 --> 02:27:50.628]  Hey, how about Nicaragua?
[02:27:50.868 --> 02:27:52.289]  Want to go to Honduras?
[02:27:53.589 --> 02:28:01.851]  If we go into Venezuela, they've already had about 3 million people leave the country over the last, you know, three years.
[02:28:02.372 --> 02:28:10.934]  And you could also thank Obama's sanctions going back before that that have put pressure... Economic sanctions are warfare against the people.
[02:28:11.468 --> 02:28:20.391]  What, are they bringing in a guy like Elliot Abrams, a convicted war criminal, to be the head of bringing democracy there?
[02:28:20.711 --> 02:28:30.454]  This is the guy that was championing what they were doing back in the day with the Iran Conscious scandals and other supporters of people, of dictators in that area.
[02:28:30.855 --> 02:28:34.456]  No, America only, we... Mind your own business.
[02:28:34.556 --> 02:28:35.136]  Stay home.
[02:28:36.940 --> 02:28:49.043]  We'll be right back with Gerald Cilente to get more into where he sees things are going with Trump, and another clip I just saw during these hearings, where they're acting like if we stop anybody at the border, it's mass murder, but they don't care about killing babies after they're born.
[02:28:49.383 --> 02:28:50.843]  That's the new Democrat policy.
[02:28:51.183 --> 02:28:53.904]  We'll cover it all with Gerald Cilente from Trends Research.
[02:28:53.964 --> 02:28:57.624]  On the other side, I'm Alex Jones with InfoWars.com and NewsWars.com.
[02:28:57.944 --> 02:28:59.545]  His site's TrendsResearch.com.
[02:28:59.865 --> 02:29:00.545]  Spread those links.
[02:29:08.527 --> 02:29:09.828]  Let's go ahead and talk to Jessica.
[02:29:09.848 --> 02:29:11.410]  She wants to talk about the Virginia governor.
[02:29:11.911 --> 02:29:12.811]  Jessica, you're on the air.
[02:29:12.831 --> 02:29:14.613]  Looks like he'll be resigning soon.
[02:29:14.653 --> 02:29:15.074]  What do you think?
[02:29:15.654 --> 02:29:16.495]  I hope so.
[02:29:17.276 --> 02:29:18.958]  I never liked him from the beginning.
[02:29:19.178 --> 02:29:26.986]  I remember that President Obama endorsed him, and that was a big... I thought that would be a big wake-up call to people, but apparently it wasn't.
[02:29:27.486 --> 02:29:29.647]  But we keep the babies comfortable.
[02:29:29.667 --> 02:29:34.590]  I can't really do his fake southern accent, but it's just, I love southerners, you know, I'm from Texas, kind of southern.
[02:29:34.670 --> 02:29:42.075]  But it's like the fakeness of that sicky sweet, let's stay out of the ladies area, kill that baby.
[02:29:42.255 --> 02:29:48.038]  I think because he's a pediatrician, he's used to people, you know, kind of responding to that voice he does.
[02:29:48.119 --> 02:29:52.861]  But it sickens me that he's a pediatrician and he's pushing what he's pushing.
[02:29:52.901 --> 02:29:55.503]  But we're going to make the baby comfortable.
[02:29:56.043 --> 02:29:57.624]  Oh my gosh, it's so sickening.
[02:29:57.704 --> 02:30:00.346]  Well, we know in end times, this is the stuff that happens.
[02:30:00.386 --> 02:30:05.410]  That's why I'm so proud of you and the InfoWorks team for all that you do.
[02:30:05.610 --> 02:30:07.931]  And I love, I wanted to say I love your product.
[02:30:08.172 --> 02:30:11.354]  I have X2 and the Selenium for my thyroid.
[02:30:11.434 --> 02:30:13.395]  And I have to say those worked wonders.
[02:30:13.475 --> 02:30:15.817]  The Brain Force Plus is amazing.
[02:30:16.157 --> 02:30:17.678]  Me and my family take it every day.
[02:30:17.758 --> 02:30:20.460]  And I mean, you really can feel what it does.
[02:30:20.760 --> 02:30:25.782]  And usually I get a lot of brain fog from the thyroid issue and that helps tremendously.
[02:30:25.822 --> 02:30:27.843]  And the knockout helps me sleep at night.
[02:30:27.863 --> 02:30:33.066]  Especially when I have something important I have to get up and do in the morning and I don't feel that groggy feeling.
[02:30:33.146 --> 02:30:34.386]  And we use the toothpaste.
[02:30:34.426 --> 02:30:35.627]  We love the toothpaste.
[02:30:35.707 --> 02:30:39.368]  My son uses the krill oil for some issues that he deals with.
[02:30:39.408 --> 02:30:41.950]  My husband is a hardwood floor installer.
[02:30:42.030 --> 02:30:45.251]  He loves the bodies and he loves the Red Pill Plus.
[02:30:45.351 --> 02:30:47.212]  And we're going to try the Turbo Force next.
[02:30:47.933 --> 02:30:55.259]  Well, Jessie, I appreciate your support, but let me be honest with you.
[02:30:55.299 --> 02:30:56.660]  Only take a half pack at the first time.
[02:30:56.780 --> 02:30:58.761]  It's just, it's kind of like good crack.
[02:30:58.882 --> 02:31:00.983]  So, I'm almost embarrassed.
[02:31:01.324 --> 02:31:02.525]  Everybody should be careful with it.
[02:31:02.965 --> 02:31:03.665]  It's the next level.
[02:31:03.726 --> 02:31:04.166]  It's insane.
[02:31:04.326 --> 02:31:10.694]  I really am glad that I'm able to help the fight for truth and freedom and liberty.
[02:31:10.915 --> 02:31:18.545]  And I don't know where I would be and what I would think if I didn't have people like you on air who have just stayed strong through it all.
[02:31:18.585 --> 02:31:20.688]  So I just want to encourage you just to keep going.
[02:31:20.828 --> 02:31:24.009]  Keep fighting for us and with us because I don't know.
[02:31:24.029 --> 02:31:25.349]  I don't know what we would do.
[02:31:25.389 --> 02:31:26.470]  We wouldn't have anybody.
