[00:00:04.623 --> 00:00:04.745]  Okay.
[02:07:58.002 --> 02:07:59.482]  This video's on infowars.com.
[02:07:59.542 --> 02:08:03.523]  It'll only get around the censors if you go get it and email it and text message it.
[02:08:04.523 --> 02:08:11.605]  This is a compilation, and we're gonna have part two next week, because there's so many, of when leftists attack 2019.
[02:08:12.226 --> 02:08:14.006]  Their hate, their viciousness.
[02:08:14.566 --> 02:08:16.027]  This is part of the course.
[02:08:16.047 --> 02:08:18.968]  So the enemy within, and the brainwashed horde without.
[02:08:19.368 --> 02:08:23.689]  Here's this clip, then we'll talk to Mike Adams about the historic developments.
[02:08:24.637 --> 02:08:27.299]  I'm gonna grow a magnificent pair of breasts.
[02:08:28.219 --> 02:08:30.901]  I'm going to transition into a woman.
[02:08:31.321 --> 02:08:31.981]  It'll be great.
[02:08:32.281 --> 02:08:44.709]  You should crawl back into your mother's rancid womb, gestate for a few more hours, slide back out, and then learn something about not being an entitled, white piece of s***.
[02:08:44.869 --> 02:08:46.049]  This is Trump, people.
[02:08:46.970 --> 02:08:48.291]  When the rubber meets the road,
[02:08:49.091 --> 02:08:49.913]  Pussies!
[02:08:50.013 --> 02:08:50.914]  Yeah, you're a f**king idiot.
[02:08:50.954 --> 02:08:51.896]  F**k you, capitalism!
[02:08:51.936 --> 02:08:53.117]  F**k you, f**king president!
[02:08:53.398 --> 02:08:55.822]  He's a racist, stupid piece of s**t!
[02:08:55.962 --> 02:08:59.347]  If you guys are working for Alex Jones, you're working for a murderer!
[02:08:59.788 --> 02:09:01.971]  Alex Jones is an a**hole.
[02:09:02.291 --> 02:09:04.475]  InfoWars is fake news.
[02:09:07.844 --> 02:09:08.764]  I got a chair going.
[02:09:08.944 --> 02:09:13.786]  If you had to choose one prominent person to be banned next, who would you choose?
[02:09:14.386 --> 02:09:14.627]  You.
[02:09:14.747 --> 02:09:17.168]  This is what's happening to the men in our country.
[02:09:17.188 --> 02:09:18.548]  Where are the men?
[02:09:18.588 --> 02:09:19.348]  Stop touching my stuff.
[02:09:19.368 --> 02:09:20.049]  I'm backing away.
[02:09:20.069 --> 02:09:20.189]  Stop.
[02:09:29.172 --> 02:09:31.373]  Hey, hey, hey, don't be doing that.
[02:09:31.413 --> 02:09:32.913]  Why are you doing that?
[02:09:32.974 --> 02:09:34.294]  What are you doing?
[02:09:34.314 --> 02:09:35.915]  Get the f***ing stuff in it!
[02:09:35.955 --> 02:09:36.835]  Don't film it!
[02:09:36.875 --> 02:09:38.376]  You're not allowed!
[02:09:38.396 --> 02:09:41.197]  You can't use it!
[02:09:41.217 --> 02:09:42.637]  Please do not touch me.
[02:09:42.737 --> 02:09:43.978]  Please do not touch me.
[02:09:44.338 --> 02:09:45.138]  Once again, it's me.
[02:09:45.739 --> 02:09:47.419]  I actually said both of you guys.
[02:09:47.499 --> 02:09:49.720]  Right beforehand, you f***ing said, sir!
[02:09:49.860 --> 02:09:53.202]  Yes, I have boobs drawn on my shirt because I'm a liberated woman!
[02:09:53.222 --> 02:09:53.502]  I am!
[02:09:53.642 --> 02:09:55.502]  Trump supporters!
[02:10:00.865 --> 02:10:01.545]  Take it outside!
[02:10:01.565 --> 02:10:03.646]  I will show you what you deserve!
[02:10:03.706 --> 02:10:04.886]  Motherfucker!
[02:10:04.926 --> 02:10:06.767]  Get the fuck out of my face!
[02:10:07.207 --> 02:10:08.128]  Go home!
[02:10:08.288 --> 02:10:08.888]  Go home!
[02:10:09.388 --> 02:10:10.788]  Go home!
[02:10:11.489 --> 02:10:12.949]  What's your fucking problem?
[02:10:12.969 --> 02:10:14.250]  What the fuck are you doing?
[02:10:14.330 --> 02:10:15.170]  Film it, bro.
[02:10:15.590 --> 02:10:16.650]  Film it.
[02:10:16.911 --> 02:10:18.551]  Yeah, I'm filming it.
[02:10:18.731 --> 02:10:23.253]  What the fuck did you do to me?
[02:10:23.993 --> 02:10:24.453]  How's this?
[02:10:24.653 --> 02:10:26.914]  Did you fart at us?
[02:10:31.539 --> 02:10:33.381]  Get the hell out of here!
[02:10:33.441 --> 02:10:37.945]  Get these people the hell out of here right now!
[02:10:38.005 --> 02:10:40.607]  F*** off!
[02:10:41.148 --> 02:10:46.572]  I don't give a f***!
[02:10:46.652 --> 02:10:47.333]  Get out!
[02:10:47.473 --> 02:10:47.753]  Oh, s***!
[02:10:47.773 --> 02:10:48.354]  Don't do that!
[02:10:48.394 --> 02:10:48.654]  Please!
[02:10:48.714 --> 02:10:49.235]  Please!
[02:10:49.295 --> 02:10:51.297]  F***ing terrible person!
[02:10:51.397 --> 02:10:51.877]  Please!
[02:10:56.400 --> 02:11:07.306]  Now, this is programming by the media of the universities to turn Americans against their nation and to believe that no borders, no wall, no USA at all, that America inherently sucks, but everybody wants to get into it.
[02:11:08.106 --> 02:11:09.307]  Now, I'm not tooting our horn here.
[02:11:09.327 --> 02:11:10.687]  I want you to know the power of the people.
[02:11:10.727 --> 02:11:19.212]  Trump came out two days ago, created a new office in the White House for you to send reports, screenshots, on how you've been censored by big tech.
[02:11:21.313 --> 02:11:22.854]  The president asked for information.
[02:11:24.136 --> 02:11:30.542]  And I remember talking to Mike Adams last year, a few months before the election, and I said, Mike, you're a smart guy.
[02:11:30.642 --> 02:11:34.245]  Write some reports about tech censorship and what you think the President should do.
[02:11:34.305 --> 02:11:36.607]  And Mike did write those reports, and we did get them to the White House.
[02:11:37.868 --> 02:11:41.110]  And you see examples of this, because the President's smart, he's a real estate mogul, all that.
[02:11:41.491 --> 02:11:45.914]  He doesn't know about invoking the Insurrection Act.
[02:11:45.954 --> 02:11:47.135]  He doesn't know about things like that.
[02:11:47.938 --> 02:11:50.801]  And so first he didn't declare the full emergency, now he's set to do it.
[02:11:51.422 --> 02:11:56.848]  And Mike goes through a laundry list, a wish list, in this new article on InfoWars.com and NaturalNews.com.
[02:11:57.671 --> 02:11:57.831]  I think?
[02:12:22.887 --> 02:12:25.028]  Trump's starting to cut off the funding to Central America.
[02:12:25.048 --> 02:12:26.489]  He needs to cut off U.N.
[02:12:26.529 --> 02:12:26.849]  funding.
[02:12:26.889 --> 02:12:28.330]  He needs to go after Soros.
[02:12:28.790 --> 02:12:34.654]  You lay all this out, really, and just to cut and dry how far gone we are, Mike Adams.
[02:12:34.974 --> 02:12:36.635]  So, lay it out, and thanks for joining us.
[02:12:37.455 --> 02:12:38.216]  Well, thank you, Alex.
[02:12:38.256 --> 02:12:38.976]  I want to be clear.
[02:12:39.056 --> 02:12:41.818]  I don't have any contact with the Trump administration.
[02:12:41.858 --> 02:12:43.058]  This is my own analysis.
[02:12:43.118 --> 02:12:45.680]  Trump may or may not go this far.
[02:12:45.700 --> 02:12:49.242]  No, I know, but you remember us having the conversations, and I said we were getting to the President.
[02:12:50.471 --> 02:12:51.771]  Absolutely, absolutely.
[02:12:52.132 --> 02:12:56.673]  But people who are worried about Trump becoming an authoritarian need to have a reality check.
[02:12:56.713 --> 02:13:04.355]  It's the authoritarianism of the left that is crushing the First Amendment, crushing our fair and free elections, and overrunning our country.
[02:13:04.415 --> 02:13:07.816]  And Trump is finally standing up and saying, you know what?
[02:13:08.136 --> 02:13:09.257]  I'm going to fight for America.
[02:13:09.637 --> 02:13:11.157]  And we, the people, need to support him.
[02:13:11.517 --> 02:13:17.399]  And if Trump needs to invoke the Insurrection Act and invoke the executive orders that Obama left behind,
[02:13:17.939 --> 02:13:24.244]  You know, Trump needs to use the powers that we the people granted him because we elected Trump to defend America.
[02:13:24.604 --> 02:13:29.988]  Remember Alex, Trump ran on build the wall, drain the swamp, lock her up.
[02:13:30.108 --> 02:13:35.411]  Trump ran on the platform of indicting the treasonous criminals inside America.
[02:13:35.712 --> 02:13:45.018]  So Trump is simply fulfilling his promises to the voters and the voters knew that Trump was going to do this when we elected him and we want him to do it and we support him doing it.
[02:13:45.258 --> 02:13:46.259]  So that's where we are today.
[02:13:46.519 --> 02:13:47.760]  It's time to defend America.
[02:13:47.980 --> 02:13:49.121]  We have the right to self-defense.
[02:13:49.461 --> 02:13:53.483]  If the Democrats ever seize power again, they will gut this country.
[02:13:53.884 --> 02:13:55.485]  They will destroy the Second Amendment.
[02:13:55.505 --> 02:13:57.126]  They've already crushed the First Amendment.
[02:13:57.506 --> 02:14:00.248]  They will go door-to-door with gun confiscations.
[02:14:00.528 --> 02:14:13.296]  And I think the radicalism of the left would actually lead this country to a point where leftists are executing Christians door-to-door, criminalizing scripture, criminalizing the Bible, and literally hunting down and killing people.
[02:14:13.916 --> 02:14:18.279]  Facts of news where they're openly saying it in mainline sites, kill all Christians now.
[02:14:18.780 --> 02:14:20.341]  This is their modus operandi.
[02:14:21.182 --> 02:14:22.203]  We're not the radicals.
[02:14:22.623 --> 02:14:23.824]  They've gotten to this point.
[02:14:24.972 --> 02:14:33.918]  It's time for America to fight for its survival, and it's become clear that the radical left, which is lawless, cannot coexist in a fair and free society.
[02:14:34.258 --> 02:14:40.662]  They do not honor elections unless they cheat and win them through ballot harvesting, for example.
[02:14:40.962 --> 02:14:43.984]  They do not honor the presidency that Trump has.
[02:14:44.044 --> 02:14:45.405]  They've tried to overthrow it.
[02:14:45.685 --> 02:14:47.086]  They've engaged in treason.
[02:14:47.466 --> 02:14:52.289]  We are in a state of war that Trump is now fully recognizing.
[02:14:52.589 --> 02:14:54.693]  And we the people need to support Trump.
[02:14:54.813 --> 02:14:56.175]  I have to emphasize this.
[02:14:56.556 --> 02:15:02.185]  We do not encourage anybody to initiate any kind of vigilante action or anything of that kind.
[02:15:02.545 --> 02:15:05.070]  We want we the people to support Trump's
[02:15:05.998 --> 02:15:11.341]  We have the proper authority to go after the enemies of America who are operating within America.
[02:15:11.761 --> 02:15:23.908]  And in fact, I hope, I don't know if Trump is even thinking about this, but I hope that Trump would use the Insurrection Act to arrest the governor of California for aiding and abetting illegal aliens.
[02:15:24.268 --> 02:15:31.172]  And I hope, by the way, you might want to talk to Stuart Rhodes about this because... We will arrest a lawyer and also arrest the mayor of Oakland.
[02:15:32.282 --> 02:15:34.103]  It's all going to happen or we're going to be destroyed.
[02:15:34.423 --> 02:15:36.325]  Because they're the radicals, they're making the move.
[02:15:36.665 --> 02:15:37.646]  This all sounds radical.
[02:15:37.706 --> 02:15:39.647]  No, this is the response to their treason.
[02:15:39.667 --> 02:15:41.688]  So let's briefly talk about your article.
[02:15:41.768 --> 02:15:48.012]  What you lay out at naturalnews.com, the articles on newswars.com, infowars.com.
[02:15:48.493 --> 02:15:50.074]  Share the article now.
[02:15:50.714 --> 02:15:59.800]  It is so critical that we really put on the table how serious the situation is with the UN and its collaborators trying to break our government right now.
[02:16:07.897 --> 02:16:10.998]  Everything you say we are is what you are.
[02:16:11.538 --> 02:16:12.418]  I'm a libertarian.
[02:16:12.519 --> 02:16:13.559]  I believe in real freedom.
[02:16:13.899 --> 02:16:15.499]  I believe in egalitarianism.
[02:16:15.840 --> 02:16:16.800]  I believe in the West.
[02:16:17.400 --> 02:16:17.960]  I'm a liberal.
[02:16:18.280 --> 02:16:18.740]  You're not.
[02:16:19.021 --> 02:16:26.803]  You're leftist, left-hand path, power-mongering, power cult of control freaks that are dangerous, that are classical authoritarians.
[02:16:26.943 --> 02:16:30.686]  Basically, they've deemed these individuals to be dangerous, is what Facebook is saying.
[02:16:30.967 --> 02:16:45.260]  Those individuals include Nation of Islam leader Louis Farrakhan, who has a history of anti-Semitic remarks, people like right-wing conspiracy theorist Alex Jones, and then also some right-wing media personalities who are pretty popular online, people like Milo Yiannopoulos, Laura Loomer,
[02:16:45.680 --> 02:16:47.540]  Paul Joseph Watson, those people are banned.
[02:16:47.701 --> 02:17:03.544]  Facebook obviously owns Instagram, and so someone like Alex Jones, who had been banned from Facebook a while back last year in the summer, but he was still having a presence on Instagram, and that had drawn a lot of scrutiny from people who were saying, hey, you know, you guys banned him from one of your platforms, why are you allowing him to have a presence on Instagram?
[02:17:03.884 --> 02:17:11.966]  And so, yes, now Facebook is going to be banning Alex Jones and InfoWars from not only their main platform, Facebook, but also from Instagram.
[02:17:12.446 --> 02:17:14.987]  I checked in also to see if these people would be banned from WhatsApp.
[02:17:15.327 --> 02:17:24.771]  Which is also owned by Facebook, and a spokesperson cannot say immediately because it's, I guess, unclear whether some of these people have WhatsApp accounts, according to the spokesperson.
[02:17:25.191 --> 02:17:31.693]  Oliver Darcy, the literal rat-like creature that slithers around policing and harassing conservative sponsors.
[02:17:31.933 --> 02:17:32.954]  So now this rat
[02:17:33.294 --> 02:17:36.437]  He's the person running the story that Drudge is linked to.
[02:17:36.577 --> 02:17:41.282]  Facebook bans Louis Farrakhan, Milo Yiannopoulos, InfoWars, and others for its platforms.
[02:17:41.302 --> 02:17:41.942]  And notice how they did it.
[02:17:42.023 --> 02:17:43.924]  Milo Yiannopoulos is a gay Jewish person.
[02:17:44.165 --> 02:17:47.408]  You've got Louis Farrakhan with his own issues and then InfoWars.
[02:17:47.448 --> 02:17:55.035]  But they mix it and they say anti-Semitism and hate and dangerousness, not fake news, not dangerousness, will be purged.
[02:17:55.956 --> 02:17:56.857]  From the platform.
[02:17:56.877 --> 02:17:59.278]  So they say, Alex Jones will be purged.
[02:17:59.559 --> 02:17:59.919]  Purged!
[02:18:00.019 --> 02:18:01.020]  I'm being purged!
[02:18:01.300 --> 02:18:03.621]  If you study authoritarian regimes, that's what they do.
[02:18:03.661 --> 02:18:12.307]  They make the public start decrying one person first, then it's another person, then it's a group, then it's everybody, then it's their own family, their own parents, their own children.
[02:18:12.487 --> 02:18:13.288]  This is 1984.
[02:18:13.528 --> 02:18:17.611]  Now, I've been on the air 24 and a half years.
[02:18:17.871 --> 02:18:23.775]  And I'm about to lay out for you, ladies and gentlemen, information that is hands down
[02:18:24.798 --> 02:18:29.220]  The most important information I've ever covered.
[02:18:29.240 --> 02:18:31.321]  Now I want to explain to everybody listening, please.
[02:18:31.581 --> 02:18:32.841]  This is not about Alex Jones.
[02:18:32.981 --> 02:18:34.322]  This is not about Louis Farrakhan.
[02:18:34.342 --> 02:18:35.903]  This is not about Milo Yiannopoulos.
[02:18:35.923 --> 02:18:37.063]  This is not about Laura Loomer.
[02:18:37.223 --> 02:18:41.425]  This is about the total rollout for complete and total censorship.
[02:18:41.685 --> 02:18:55.972]  It is being announced in the name of defeating me and you, the populist, that number one, they admit AI is now censoring in live time with machine learning, working with 20,000 SJW Southern Poverty Law Center trained individuals.
[02:18:55.992 --> 02:18:56.632]  This is all public.
[02:18:56.672 --> 02:19:02.955]  They're saying if you say my name or info wars in even just a neutral light, it's an official press release, you will be banned.
[02:19:03.035 --> 02:19:04.976]  The outrageousness of that is next level.
[02:19:04.996 --> 02:19:06.317]  That's like a movie, like, where the
[02:19:06.517 --> 02:19:08.879]  You know, the evil guy takes away somebody.
[02:19:09.019 --> 02:19:11.621]  If you ever say his name again, you'll go to the gulag.
[02:19:11.741 --> 02:19:12.801]  Good Lord!
[02:19:12.981 --> 02:19:14.883]  This is unbelievable.
[02:19:15.163 --> 02:19:17.424]  All premeditated political setup.
[02:19:17.444 --> 02:19:18.805]  You say, well, why is it happening?
[02:19:19.146 --> 02:19:20.146]  Why won't Trump stop it?
[02:19:20.166 --> 02:19:21.167]  Because it's all the banks.
[02:19:21.407 --> 02:19:22.328]  It's all the corporations.
[02:19:22.708 --> 02:19:24.029]  The NSA runs it all.
[02:19:24.109 --> 02:19:25.770]  It's the architecture of the future.
[02:19:25.990 --> 02:19:29.332]  The big digital brain we all interface with and upload to.
[02:19:30.033 --> 02:19:32.254]  Darp admits that's the plan, so that's what they built.
[02:19:32.554 --> 02:19:33.375]  That's what it is.
[02:19:33.655 --> 02:19:34.836]  It's always going to be that way.
[02:19:34.956 --> 02:19:36.177]  It was never not going to be that way.
[02:19:36.377 --> 02:19:38.738]  And now, I am patient zero.
[02:19:38.958 --> 02:19:41.360]  I'm actually honored to have the Antichrist system ban me first.
[02:20:06.221 --> 02:20:08.808]  You're listening to The Alex Jones Show.
[02:20:31.075 --> 02:20:32.236]  Folks, Alex Jones here.
[02:20:33.177 --> 02:20:34.178]  Mike's leaving us in a few minutes.
[02:20:34.198 --> 02:20:35.899]  We're going to go right back to your calls, Debbie, and others.
[02:20:37.461 --> 02:20:44.006]  But the President has signaled, and the articles are up on Infowars.com, Daily Caller, you name it, U.S.
[02:20:44.046 --> 02:20:51.493]  Code Title 10, Chapter 252, Use of Militia Armed Forces to Enforce Federal Authority.
[02:20:53.214 --> 02:20:55.917]  Whenever the President considers that unlawful obstructions
[02:20:57.145 --> 02:21:11.176]  Combinations or assemblages or rebellion against the authority of the United States makes it impractical to enforce the laws of the United States in any state of the ordinary course of judicial proceedings.
[02:21:11.997 --> 02:21:22.245]  He may call into federal service such as the militia or any state and use such the armed forces as he considers necessary to enforce those laws or to suppress.
[02:21:23.410 --> 02:21:23.910]  The rebellion.
[02:21:24.831 --> 02:21:27.672]  You have all these Republicans that go along with it.
[02:21:27.692 --> 02:21:29.754]  You have all these Democrats saying overthrow the government.
[02:21:30.894 --> 02:21:34.136]  You have the governor of California saying we're totally open.
[02:21:34.176 --> 02:21:34.496]  Come here.
[02:21:34.516 --> 02:21:35.177]  Everything's free.
[02:21:35.197 --> 02:21:37.338]  Illegal aliens deserve everything free.
[02:21:38.979 --> 02:21:40.680]  You have AOC saying that.
[02:21:40.700 --> 02:21:46.583]  You have all these mayors saying we're not going to let you even arrest convicted child molesters to deport them.
[02:21:46.963 --> 02:21:48.384]  We're going to warn MS-13.
[02:21:49.404 --> 02:21:52.086]  That is open insurrection and rebellion.
[02:21:53.533 --> 02:21:58.457]  And, you know, you see some old farmer won't give their land up to the bank, you know, they send the feds in to kill them, or whatever.
[02:21:58.497 --> 02:22:03.661]  But this is actual, out-of-control, multinationals funding U.N.
[02:22:03.701 --> 02:22:07.263]  invasions and working with Democrat governors and others.
[02:22:07.403 --> 02:22:11.506]  And as I've said, the real action is to arrest their ass.
[02:22:12.227 --> 02:22:13.268]  Anybody else did that?
[02:22:14.284 --> 02:22:14.965]  You'd get arrested.
[02:22:15.005 --> 02:22:15.826]  It's a federal crime.
[02:22:16.287 --> 02:22:18.390]  But we have armed invasions happening.
[02:22:19.151 --> 02:22:20.032]  We're supposed to put up with it.
[02:22:20.092 --> 02:22:23.477]  This is Democrat-run, All God's Children, MS-13.
[02:22:23.517 --> 02:22:28.404]  So, you call for a lot of things under the power of this civil emergency.
[02:22:28.424 --> 02:22:29.205]  Get into some of those, Mike.
[02:22:30.489 --> 02:22:34.852]  Well, for one thing, the courts are now conspiring against the United States of America.
[02:22:34.932 --> 02:22:37.674]  The courts, the liberal courts, have become lawless.
[02:22:37.714 --> 02:22:48.221]  And in fact, the Insurrection Act is the number one method for the executive commander-in-chief to bypass corrupt courts and even potentially seek the arrest of... Well, what's his name?
[02:22:48.301 --> 02:22:51.503]  Abraham Lincoln arrested federal judges and newspaper editors under this.
[02:22:52.461 --> 02:22:53.382]  Exactly, exactly.
[02:22:53.402 --> 02:22:57.268]  And remember that Congress has granted this power to the Office of the Presidency.
[02:22:57.348 --> 02:22:58.470]  Congress did so in 1807.
[02:22:58.850 --> 02:23:00.773]  So this isn't anything new.
[02:23:01.153 --> 02:23:04.498]  In fact, this act has been used before, for example, during the L.A.
[02:23:04.578 --> 02:23:04.939]  riots.
[02:23:05.519 --> 02:23:07.682]  And, you know, it will be used again.
[02:23:08.641 --> 02:23:15.363]  To anybody saying that, well, Trump shouldn't use the power that the voters gave him to defend America, I say nonsense!
[02:23:16.223 --> 02:23:27.605]  Think about, if you concealed carry a handgun in order to defend yourself against a violent attacker, are you going to be attacked one day by someone who's trying to bash your skull in with a spiked baseball bat?
[02:23:27.645 --> 02:23:29.066]  Yeah, when they engage in anarchy...
[02:23:30.086 --> 02:23:32.629]  When they engage in anarchy, you engage in martial law.
[02:23:32.649 --> 02:23:34.932]  I mean, you're outside the court to defend yourself.
[02:23:34.972 --> 02:23:36.153]  The system's breaking down.
[02:23:36.634 --> 02:23:37.575]  It's falling apart.
[02:23:38.076 --> 02:23:38.937]  What else are we going to do?
[02:23:39.057 --> 02:23:44.103]  Imagine, though, if we let this keep going, how insane it's going to be with the tens of millions pouring in a year.
[02:23:45.089 --> 02:23:48.333]  And here's why I think California may be the front lines of what's happening here.
[02:23:48.373 --> 02:24:00.386]  I think Governor Newsom may order the California National Guard to disobey Trump's orders, and then Trump may assert federal authority over those troops, and we may have a conflict there.
[02:24:00.766 --> 02:24:12.572]  Trump could order other National Guard divisions to arrest the treasonous leaders of the California National Guard organizations if they don't follow federal law and follow the orders of the President.
[02:24:12.612 --> 02:24:15.794]  So I can see a state versus federal conflict there.
[02:24:16.074 --> 02:24:16.514]  No, you're right.
[02:24:19.055 --> 02:24:24.698]  Camilla Harris has come out and said that she will use a national emergency of President to confiscate the guns.
[02:24:24.938 --> 02:24:26.199]  So that's the road we're going down here.
[02:24:27.062 --> 02:24:32.587]  Yes, and recognize, if a Democrat ever gets into power again in the White House, it's over for America.
[02:24:32.867 --> 02:24:36.130]  Because they will seize all guns at gunpoint all across America.
[02:24:36.150 --> 02:24:41.295]  They say they want a one-party state, they want a civil war, only an insane person.
[02:24:41.655 --> 02:24:42.096]  I agree.
[02:24:42.276 --> 02:24:44.518]  The Democratic Party has to be basically disbanded.
[02:24:45.646 --> 02:24:48.667]  Well, look, they are on their own suicide mission.
[02:24:48.707 --> 02:24:52.968]  They practically sacrificed everything to try to take out Trump with this Russia collusion hoax.
[02:24:53.268 --> 02:24:57.189]  Their deep state operatives are about to be indicted through the Department of Justice.
[02:24:57.569 --> 02:24:59.869]  Trump must simply be very careful here, right?
[02:25:00.430 --> 02:25:04.331]  The left is going to declare him to be acting like a dictator.
[02:25:04.511 --> 02:25:06.891]  They've already done that, no matter what he does.
[02:25:07.231 --> 02:25:10.292]  But Trump must use the powers that have been granted to him
[02:25:10.872 --> 02:25:20.577]  And by the way, Mike, I a trillion percent agree with you, and I want to explain to everybody something.
[02:25:21.178 --> 02:25:27.281]  I've never had it on my heart, this sick feeling of how sad this is, but we're in a defensive mode here.
[02:25:27.961 --> 02:25:31.122]  And the president, by the way, I think's waited too long already.
[02:25:31.562 --> 02:25:35.764]  This is a classical authoritarian takeover by multinational forces.
[02:25:36.124 --> 02:25:38.525]  As you point out, California is run by China.
[02:25:38.885 --> 02:25:41.006]  You're married to a lady from Taiwan.
[02:25:41.246 --> 02:25:42.367]  You have businesses in China.
[02:25:42.607 --> 02:25:43.447]  You speak Chinese.
[02:25:43.787 --> 02:25:44.467]  This is a fact.
[02:25:44.547 --> 02:25:46.928]  China says on air, they're at war with us.
[02:25:47.208 --> 02:25:48.649]  They brag they own our media.
[02:25:48.869 --> 02:25:49.849]  They say we're weak.
[02:25:50.109 --> 02:25:51.310]  This is a big joke in China.
[02:25:52.335 --> 02:25:55.496]  You know, actually, my wife's family escaped the Communist Chinese.
[02:25:55.916 --> 02:25:59.116]  They escaped to Taiwan from the Cultural Revolution of China.
[02:25:59.556 --> 02:26:05.677]  So, I know all about what Communism does to people and the hardship that people go through to escape that.
[02:26:05.977 --> 02:26:07.098]  Again, I speak Chinese.
[02:26:07.458 --> 02:26:09.218]  I lived in Taiwan for two years.
[02:26:09.258 --> 02:26:10.318]  I've toured throughout China.
[02:26:10.618 --> 02:26:13.199]  I know exactly what's going on and how this plays out.
[02:26:13.439 --> 02:26:21.000]  And I know that the left in America is planning an armed Cultural Revolution where they will go door-to-door and execute Trump supporters and Christians.
[02:26:21.480 --> 02:26:24.442]  Admit this, this is mainline taught everywhere.
[02:26:25.042 --> 02:26:27.624]  That's why the operating system of Antifa is maliced.
[02:26:28.905 --> 02:26:33.607]  Well, and as Stuart Rhodes has said, the terror cells have already been brought into the United States.
[02:26:33.627 --> 02:26:39.911]  They're planning to be activated to carry out a Tet offensive type of attack against America, against Trump.
[02:26:39.931 --> 02:26:41.232]  They will try to assassinate him.
[02:26:41.512 --> 02:26:43.033]  They will try to take down all patriots.
[02:26:43.373 --> 02:26:50.738]  This is why the people of California purchased over a million standard capacity gun magazines during that one week when it was legal to do so.
[02:26:51.098 --> 02:26:56.300]  They bought those magazines and they have buried them, they've hidden them, and they are ready to defend this nation.
[02:26:56.360 --> 02:27:00.963]  Not to initiate violence, but to defend our nation and those who seek to destroy it.
[02:27:01.163 --> 02:27:06.705]  People wonder why the Soviet Union invaded places, they wonder why Hitler did what he did, they get on megalomaniacal power trips.
[02:27:06.865 --> 02:27:07.926]  They're all, as you said...
[02:27:08.726 --> 02:27:13.890]  The Democrats, the globalists, their operatives, they're saying they're going to have a race war.
[02:27:14.050 --> 02:27:15.852]  It's not the minorities doing it, it's the controllers.
[02:27:16.232 --> 02:27:17.793]  They're saying they're going to take the guns.
[02:27:18.154 --> 02:27:19.735]  They're saying they're going to have a civil war.
[02:27:20.055 --> 02:27:21.636]  They're saying they're going to kill everybody.
[02:27:22.057 --> 02:27:26.620]  And so, I mean, I'm sorry, we have to act against them.
[02:27:27.481 --> 02:27:29.063]  And there's no other way to do it.
[02:27:29.083 --> 02:27:38.712]  I'm talking about the government, Trump, the patriots we have in intelligence agencies, but all of us eyes and ears on the ground have to give maximum support to really cutting this cancer out.
[02:27:38.752 --> 02:27:39.473]  It's got to be done now.
[02:27:40.830 --> 02:28:02.578]  And I know you need to go to callers, so I'll go here, but understand that the journo-terrorism organizations, the fake news media, are intentionally trying to whip up mass hysteria, mass mental illness among the left, so that those people don't have any rationality, they don't recognize anything resembling the rule of law, and they are unable to coexist in a civil society.
[02:28:02.938 --> 02:28:03.919]  And that's where we are today.
[02:28:03.959 --> 02:28:05.880]  The media has created this on purpose.
[02:28:06.140 --> 02:28:09.581]  They want mass chaos, they want America overrun, they want America defeated.
[02:28:10.021 --> 02:28:13.443]  We, the people, have had enough with our Commander-in-Chief, who we support.
[02:28:13.643 --> 02:28:15.084]  We're going to defend this nation, Alex.
[02:28:15.965 --> 02:28:17.265]  And again, it's all admitted.
[02:28:17.425 --> 02:28:19.326]  The plan, the UN, the invasion.
[02:28:19.847 --> 02:28:21.047]  Yes, it's happening, folks.
[02:28:21.067 --> 02:28:21.848]  This is not a joke.
[02:28:22.328 --> 02:28:22.708]  It's here.
[02:28:22.788 --> 02:28:24.569]  Thank God other nationals are getting elected.
[02:28:24.589 --> 02:28:26.431]  It's an incredible time.
[02:28:26.471 --> 02:28:29.853]  Read the article at InfoWars.com, NewsWars.com, and NaturalNews.com.
[02:28:30.113 --> 02:28:30.913]  Get it out to everybody.
[02:28:31.093 --> 02:28:32.194]  This is an incredible time.
[02:28:32.514 --> 02:28:33.875]  Thank you, Mike Adams, for joining us.
[02:28:34.821 --> 02:28:35.261]  Thank you, Alex.
[02:28:35.501 --> 02:28:37.482]  When we come back, we're going right to your phone calls.
[02:28:37.522 --> 02:28:38.382]  Here's Antifa.
[02:28:38.642 --> 02:28:41.123]  No borders, no walls, no USA at all.
[02:28:41.163 --> 02:28:53.588]  This is a mainline Democrat.
[02:28:55.049 --> 02:28:57.690]  They are arrogant terrorists preparing to make their move.
[02:28:57.830 --> 02:28:58.610]  What are we going to do?
[02:28:59.211 --> 02:28:59.991]  What are you going to do?
[02:29:00.011 --> 02:29:00.791]  They're coming for you.
[02:29:12.612 --> 02:29:18.373]  Fight back against your sluggish day by getting TurboForce right now at InfoWarsLife.com.
[02:29:19.834 --> 02:29:23.054]  When it comes to rebuilding your energy, convenience is key.
[02:29:23.514 --> 02:29:29.556]  While coffee, candy and other sugary products can give you that short-term boost, they also give you the crash.
[02:29:30.136 --> 02:29:35.897]  TurboForce from InfoWarsLife gives you focus, clarity and the energy you need on the go.
[02:29:36.297 --> 02:29:40.340]  You get 14 servings per box for a massive two-week supply.
[02:29:40.700 --> 02:29:47.065]  Perfect for work, in the car or at home, TurboForce is what you need to fight back against a sluggish day.
