[00:00:19.608 --> 00:00:21.589]  Welcome to the Info Wars Nightly News.
[00:54:10.991 --> 00:54:12.094]  Where are the feminist groups?
[00:54:12.335 --> 00:54:13.097]  Where are the liberals?
[00:54:14.574 --> 00:54:17.735]  We're the conservatives, the ones that want to get rid of our rights to be safe.
[00:54:17.995 --> 00:54:19.295]  We're not safe getting rid of our rights.
[00:54:19.955 --> 00:54:22.596]  Donald Trump's wrong on that when he says more surveillance will keep us safe.
[00:54:22.976 --> 00:54:26.897]  They've got total surveillance over everybody, except the radical Islamists.
[00:54:27.297 --> 00:54:28.457]  I sent Joe Biggs and crew up there.
[00:54:28.477 --> 00:54:29.117]  They're up there right now.
[00:54:29.137 --> 00:54:29.817]  It was on TV.
[00:54:30.918 --> 00:54:36.659]  Today, it's made news around the country covering these Islamic training camps that they admit are in the US.
[00:54:38.593 --> 00:54:43.998]  And I got a call, they got calls by the Homeland Security head of the state police.
[00:54:44.118 --> 00:54:45.819]  And it's like, how do you have my number?
[00:54:45.859 --> 00:54:46.700]  How do you know where they're at?
[00:54:46.740 --> 00:54:48.321]  They go, well, we're just tracking you by your phones.
[00:54:49.222 --> 00:54:50.463]  How do you know who my crew are?
[00:54:50.683 --> 00:54:51.804]  Well, we just check the records.
[00:54:52.665 --> 00:54:54.687]  But you don't know who the Islamists are coming in.
[00:54:54.727 --> 00:54:58.330]  And you don't know when they're on Facebook pledging allegiance to ISIS to kill everybody.
[00:54:58.670 --> 00:55:00.571]  And they went to the Christmas party and said, are you Christian?
[00:55:00.832 --> 00:55:01.432]  Are you Jewish?
[00:55:01.612 --> 00:55:02.593]  And then blew their heads off.
[00:55:02.853 --> 00:55:04.315]  And I've seen mainstream media go, well,
[00:55:05.655 --> 00:55:08.082]  One guy was Christian, he talked about it, maybe he deserved it.
[00:55:08.102 --> 00:55:10.770]  This is like, you got a Christmas tree?
[00:55:10.830 --> 00:55:11.472]  Bam, you're dead!
[00:55:11.693 --> 00:55:12.335]  Liberals are like...
[00:55:14.525 --> 00:55:16.126]  And we heard that from a relative.
[00:55:16.166 --> 00:55:19.207]  They were contacting us, reaching out, saying, you guys got to get the real story.
[00:55:19.307 --> 00:55:19.668]  Absolutely.
[00:55:19.708 --> 00:55:20.928]  I mean, this is just freakish.
[00:55:20.988 --> 00:55:23.729]  But look, all that aside, they're bringing in the sleeper cells.
[00:55:23.890 --> 00:55:24.350]  It's real.
[00:55:24.570 --> 00:55:25.690]  They're going to use the crisis.
[00:55:26.231 --> 00:55:31.233]  See, if fire ants climb up your leg, one or two might get out of whack and sting you first.
[00:55:31.453 --> 00:55:32.674]  That's how you know they're coming up your leg.
[00:55:32.934 --> 00:55:36.656]  But if they're well-ordered, they wait till 100 or so get on you, all up your legs.
[00:55:37.256 --> 00:55:42.299]  Then they release a pheromone that's instantaneous, they smell it, feed away, to all sting at once.
[00:55:42.359 --> 00:55:44.301]  And then they... And you get hit with stingers.
[00:55:44.721 --> 00:55:46.622]  A few fire ants are stinging first.
[00:55:47.322 --> 00:55:50.985]  And so the media's like, oh, the attacks at the Army, Navy, Marine Corps centers aren't.
[00:55:51.005 --> 00:55:52.166]  Oh, the attack in Garland isn't.
[00:55:52.406 --> 00:55:53.626]  Oh, the attack on this train isn't.
[00:55:53.787 --> 00:55:54.947]  The attack on these cops aren't.
[00:55:55.208 --> 00:55:56.408]  Oh, the attack on the theater isn't.
[00:55:56.588 --> 00:55:57.689]  Oh, the attack on the train isn't.
[00:55:57.889 --> 00:56:00.031]  Oh, the attack on the newspaper isn't.
[00:56:00.816 --> 00:56:06.020]  With RPGs, they cover it up, so that the fire ants can get all over us and then BAM hit us at once.
[00:56:06.301 --> 00:56:09.383]  And the government's like, oh my God, civil emergency, we're going to protect you.
[00:56:09.683 --> 00:56:13.947]  They'll probably hit Iran or Iraq, groups that aren't even involved with Saudi Arabia and the Sunnis.
[00:56:14.227 --> 00:56:18.070]  I predict when this happens, they're going to hit the people that haven't done anything to us, just like 9-11.
[00:56:19.051 --> 00:56:20.533]  That's how dumb they think we are.
[00:56:20.773 --> 00:56:22.555]  Folks, this is our best thinking on this.
[00:56:22.875 --> 00:56:23.976]  You know we know our stuff.
[00:56:24.317 --> 00:56:24.978]  What do you think?
[00:56:25.238 --> 00:56:26.779]  They're bringing in the sleeper cells right now.
[00:56:26.980 --> 00:56:27.881]  They're going to let them hit us.
[00:56:28.201 --> 00:56:34.888]  Bottom line, that means this government at the top is complicit in the terror attacks and is working out of this area of the world
[00:56:35.799 --> 00:57:05.202]  Through Syria, to bring in the Saudi Arabians through Iraq, through Syria, to come into Europe, to go in and attack, and to fly into Europe, and to walk into Europe, and to come into Germany, and to fly into the United States, and to fly in through here and come up through Mexico, setting us up, and as we get hit, all over the country, Tennessee, Texas, California, New York, as we get hit, they say, there's no terror attack, these aren't the droids you're looking for, move along.
[00:57:05.939 --> 00:57:08.160]  Alex Jones signing off for InfoWars.com.
[00:57:08.180 --> 00:57:10.801]  If you're watching this transmission, you are the resistance.
[00:57:12.222 --> 00:57:14.123]  Joe Biggs here with InfoWars.com.
[00:57:14.163 --> 00:57:16.944]  Now we're standing outside of the Islamic Center of America.
[00:57:17.304 --> 00:57:20.225]  Right behind me is the largest mosque in the United States.
[00:57:20.585 --> 00:57:29.049]  Now I have with me a local resident who is from this area and he has some very interesting stuff to say about what happened after the Paris attacks.
[00:57:29.289 --> 00:57:35.215]  I found out it would be later, there were fireworks, and in the streets, I did not see the people.
[00:57:35.355 --> 00:57:51.711]  However, it was several blocks away from me, within maybe four or five blocks from my house, people were shouting Allah Akbar, and that was... Wow, so they had fireworks going, they were screaming Allah Akbar, and basically celebrating the attacks that happened in Paris.
[00:57:52.091 --> 00:57:52.552]  Yes, sir.
[00:57:52.632 --> 00:57:57.196]  And that was quite disturbing to me, especially living in America.
[00:57:57.276 --> 00:57:59.638]  That is just... that's unacceptable.
[00:57:59.698 --> 00:58:02.620]  I mean, how can you... I don't know.
[00:58:02.801 --> 00:58:03.141]  I'm sorry.
[00:58:03.161 --> 00:58:05.223]  I just don't understand how people can celebrate death.
[00:58:05.983 --> 00:58:07.625]  Yeah, that's completely mind-blowing.
[00:58:07.665 --> 00:58:10.007]  The fact that, you know, in Turkey they had that soccer game.
[00:58:10.027 --> 00:58:11.168]  They asked for a moment of silence.
[00:58:11.809 --> 00:58:14.071]  The crowd started screaming Allah Akbar again.
[00:58:14.671 --> 00:58:16.372]  So this is stuff that we're seeing all over the place.
[00:58:16.392 --> 00:58:21.854]  You know, we're being told this is a peaceful religion, but then you see people like this doing that and completely tarnishing it.
[00:58:22.274 --> 00:58:22.954]  That's crazy.
[00:58:23.795 --> 00:58:25.495]  You have anything else to say about what you noticed at night?
[00:58:26.736 --> 00:58:29.557]  Just that I'm keeping locked and loaded on my dresser, sir.
[00:58:48.826 --> 00:58:49.967]  Knockout is back.
[00:58:50.307 --> 00:59:01.413]  If you want a product that has 10 known ingredients that naturally get your body to relax, your brain to relax, so you get deep, restful sleep, Knockout's it.
[00:59:01.813 --> 00:59:03.534]  Infowarslife.com.
[00:59:04.014 --> 00:59:13.159]  L-theanine, hops flower extract, lemon balm extract, valerian root extract, chamomile flower extract, L-tryptophan extract, melatonin, and more.
[00:59:13.539 --> 00:59:15.320]  All organic, all the natural sources.
[00:59:15.880 --> 00:59:16.741]  It's the same price
[00:59:17.481 --> 00:59:23.364]  As leading brands of melatonin that are three milligrams a piece, it has three milligram, the standard recommended dose for an adult.
[00:59:23.904 --> 00:59:30.148]  It's got the GABA, so it would probably cost $50 to take all this as separate pills.
[00:59:30.648 --> 00:59:30.768]  It's $19.95.
[00:59:31.488 --> 00:59:33.830]  You take one or two of these,
[00:59:34.930 --> 00:59:38.213]  And it just is really clean restful sleep is what the reviews are.
[00:59:38.553 --> 00:59:42.476]  It's what I've experienced and it just synergistically puts everything in there.
[00:59:42.757 --> 00:59:43.717]  Infowarslife.com.
[00:59:43.777 --> 00:59:47.260]  That's Infowarslife.com or call 888-253-3139.
[00:59:48.702 --> 00:59:52.625]  You are watching the Infowars Nightly News which airs 7 p.m.
[00:59:52.665 --> 00:59:58.730]  Central at Infowarsnews.com and your support is helping us defend liberty worldwide.
