[00:00:00.589 --> 00:00:05.754]  You're listening to The Alex Jones Show.
[00:51:22.692 --> 00:51:26.294]  Yeah, so that's what's interesting about the Bilderberg Group, is it's total secrecy.
[00:51:26.314 --> 00:51:29.516]  They've got about 3,000 cops that are going to guard this
[00:51:30.496 --> 00:51:32.938]  Elite hotel in the middle of nowhere in the Austrian Alps.
[00:51:33.738 --> 00:51:38.641]  Some of which, there's an elite commando group called Cobra that will also be helping out with security.
[00:51:38.661 --> 00:51:39.301]  What do you think of that?
[00:51:41.883 --> 00:51:43.744]  What's his name had to do with anything really?
[00:51:44.424 --> 00:51:48.126]  Well, because that was also the archenemy of GI Joe.
[00:51:48.146 --> 00:51:53.869]  I think it's very interesting that there's there's an elite group of... They're also headquartered in a castle, which is also interesting.
[00:51:54.490 --> 00:51:54.670]  But...
[00:51:56.219 --> 00:52:06.027]  This is elected officials that go to this, also billionaires, business owners, just really high-level people in Western Europe, United States and Canada get together.
[00:52:06.327 --> 00:52:07.788]  Some of our elected officials have been there.
[00:52:08.088 --> 00:52:10.530]  Did you know Hillary Clinton and Barack Obama actually went to it in 2012?
[00:52:10.590 --> 00:52:11.351]  No, I didn't know that.
[00:52:13.552 --> 00:52:17.876]  Rick Perry's been to it as well, and I think he went in Turkey back in 2007 or 2008.
[00:52:17.916 --> 00:52:19.637]  I don't know who's Rick Perry.
[00:52:19.837 --> 00:52:21.619]  Rick Perry was the governor of Texas for a long time.
[00:52:21.639 --> 00:52:22.820]  He's also a presidential candidate.
[00:52:22.980 --> 00:52:23.300]  Okay.
[00:52:23.460 --> 00:52:24.001]  So where are you from?
[00:52:25.102 --> 00:52:25.962]  I'm from Ohio.
[00:52:26.162 --> 00:52:26.463]  Ohio?
[00:52:26.523 --> 00:52:26.703]  Yes.
[00:52:26.783 --> 00:52:27.043]  Okay.
[00:52:27.523 --> 00:52:35.130]  So, do you think an event like this, where you have 150 elites getting together in Western Europe, basically discussing things in secret, do you think we should know about this?
[00:52:35.690 --> 00:52:36.110]  I think so.
[00:52:36.511 --> 00:52:37.611]  Yeah, I totally agree.
[00:52:38.212 --> 00:52:39.133]  Well, hey, thanks for your time.
[00:52:39.393 --> 00:52:39.873]  Good luck to you.
[00:52:40.133 --> 00:52:40.554]  Have a good one.
[00:52:41.412 --> 00:52:42.013]  Alright, there you go.
[00:52:42.093 --> 00:52:46.136]  So we asked a person here, he had no idea who the Bilderberg Group was, but what did we do?
[00:52:46.176 --> 00:52:46.977]  We educated him.
[00:52:47.097 --> 00:52:51.981]  So that's what I'm going to challenge you to do out there, is go out and make this the week that you talk about Bilderberg.
[00:52:52.742 --> 00:52:59.428]  I'm on a basketball team and we went and had a couple beers last week after a game and I told guys I'm not going to be making the next game, I'm going to Austria.
[00:52:59.448 --> 00:53:00.149]  And they're like, what for?
[00:53:00.169 --> 00:53:01.970]  I said, I'm going to be covering the Bilderberg Group.
[00:53:02.250 --> 00:53:02.791]  And they all laughed.
[00:53:02.811 --> 00:53:03.572]  They go, Bilderberg?
[00:53:04.132 --> 00:53:04.392]  No!
[00:53:04.653 --> 00:53:07.035]  See, that's why we have to get beyond this whole
[00:53:07.415 --> 00:53:08.976]  That's the thing of what the name is.
[00:53:09.076 --> 00:53:11.877]  It's the Bilderberg Group and you need to go out and talk to it.
[00:53:12.297 --> 00:53:12.758]  Talk about it.
[00:53:12.878 --> 00:53:13.778]  Tell your friends about it.
[00:53:13.878 --> 00:53:14.859]  Tell your neighbors about it.
[00:53:15.239 --> 00:53:22.522]  Just start opening the discourse and that way things like this will slowly start shedding light on them because that's what needs to happen.
[00:53:22.562 --> 00:53:33.368]  We need to stop having secret meetings run by elites where they're elected, they're using our tax dollars to pay for security, all this crazy madness, yet no press is allowed or the press that is allowed is kept in control.
[00:53:34.028 --> 00:53:34.669]  Well, that's about it.
[00:53:34.749 --> 00:53:35.890]  We're about to get on our flight.
[00:53:35.930 --> 00:53:39.414]  It's going to be a long one, so I may not be as chipper next time you see me.
[00:53:39.675 --> 00:53:44.180]  This is Rob Dew reporting from O'Hare International Airport for InfoWars.com and InfoWars Nightly News.
[00:53:45.387 --> 00:53:52.789]  Again, that's a very difficult trip to make and of course they're going to be on the ground and covering what's happening as soon as they get there.
[00:53:52.869 --> 00:53:56.010]  So it's a difficult thing for them, it's a difficult thing for us to support them.
[00:53:56.070 --> 00:54:02.552]  So again, if you want to support us in that operation, buy our products at InfoWarsLife.com.
[00:54:02.612 --> 00:54:08.554]  Also we have the new t-shirt that is the distress t-shirt, the Save America t-shirt.
[00:54:09.355 --> 00:54:13.979]  Where you can tell people about Title IV, Chapter 1 of the U.S.
[00:54:14.880 --> 00:54:16.702]  Code regarding the flag.
[00:54:17.683 --> 00:54:23.769]  Get them to understand that flying it upside down is not disrespect, it's actually trying to inform people.
[00:54:23.809 --> 00:54:28.775]  This is a way that you can start to inform people about the distress that our government is currently under.
[00:54:29.764 --> 00:54:39.609]  Many people don't understand what's going on with these trade treaties, with the massive reorganization of our country and other countries into global governance.
[00:54:39.669 --> 00:54:48.274]  We've seen the pieces from Rex Jones, we've seen pieces from others where they go here in Austin or go in New York and they ask people, what is the TPP?
[00:54:48.314 --> 00:54:49.655]  They have no clue what that is.
[00:54:49.735 --> 00:54:51.416]  They have no clue what Bilderberg is.
[00:54:52.596 --> 00:54:58.880]  These people who are protesting the G7 that's going on right now in Bavaria, not far from where the Bilderberg Group is going to be meeting,
[00:54:59.947 --> 00:55:04.429]  And again, I had quotes from a 16-year-old, also from a 61-year-old.
[00:55:04.469 --> 00:55:06.550]  They understood what the issue was.
[00:55:06.590 --> 00:55:10.492]  I'm going to read you one more quote here from a guy who was a mathematician who showed up to protest.
[00:55:10.532 --> 00:55:11.272]  And this is what he said.
[00:55:12.013 --> 00:55:20.457]  He said, these secret trade agreements that are being negotiated by corporations without any oversight, without any knowledge, really, of our elected representatives.
[00:55:20.497 --> 00:55:22.618]  He says, this is all a question of legitimacy.
[00:55:23.278 --> 00:55:30.181]  He says, if laws and regulations are made and private, it limits the possibility of overseeing what the politicians do, obviously.
[00:55:30.742 --> 00:55:36.164]  He says, it seems the only people overseeing are those who stand to gain by the process.
[00:55:36.524 --> 00:55:37.485]  Big business.
[00:55:37.665 --> 00:55:42.127]  This is what's been going on for a very long time at Bilderberg.
[00:55:42.187 --> 00:55:44.068]  And so, it is no surprise to us
[00:55:44.688 --> 00:55:49.329]  To see that this is going to converge into a global governance now.
[00:55:49.709 --> 00:55:51.510]  Go back to the very beginning of Bilderberg.
[00:55:51.530 --> 00:55:52.330]  Why do they call it that?
[00:55:52.390 --> 00:55:54.451]  Well, that was the name of the hotel where they first met.
[00:55:54.911 --> 00:56:04.714]  Interestingly enough, that hotel, the Bilderberg Hotel, where they first met, was very close to the site of the last Nazi victory of World War II.
[00:56:05.034 --> 00:56:08.635]  You might have seen the story of that in the movie Bridge Too Far.
[00:56:09.435 --> 00:56:21.149]  Now, some people have alleged, have accused Prince Barnhart and others who created the Bilderberg Group and who held that meeting at the closest they could get to the site of the last Nazi victory.
[00:56:21.309 --> 00:56:25.614]  Some people have accused them of being double agents, of collaborating with the Nazis to help
[00:56:26.334 --> 00:56:26.855]  That's right.
[00:56:43.670 --> 00:56:48.975]  Leaked 1955 Bilderberg documents outline a plan for a single European currency.
[00:56:49.275 --> 00:57:04.949]  And he points out that the documents that they saw, that were leaked by WikiLeaks from the 1955 Bilderberg Group conference that was held in Germany, showed an agenda to create a European Union and a central European currency decades, decades before they were introduced.
[00:57:05.649 --> 00:57:16.994]  And so he points out that although they might have been talking about creating an economic trade group, he said the idea of doing a currency first appeared at Bilderberg.
[00:57:17.494 --> 00:57:24.016]  Even if you could say that they were responding to something that was out there already in terms of a European, a common trade area.
[00:57:24.056 --> 00:57:35.141]  But what it shows is that they moved gradually through a European Economic Commission, then coming into the European Community, then moving into the treaty, and now we see
[00:57:36.064 --> 00:57:47.513]  Many people in Europe saying that the Greek financial tragedy is going to require a surrendering of sovereignty in order to make the EU and the Euro work.
[00:57:47.753 --> 00:57:54.398]  Stay with us, we're going to be right back and we're going to go into more detail about this and the roots of these transnational agreements.
[00:57:54.438 --> 00:57:55.059]  We'll be right back.
[00:57:59.890 --> 00:58:04.895]  Introducing Secret 12, the new InfoWars Life Vitamin B12 formulation.
[00:58:05.035 --> 00:58:10.921]  Secret 12 is a binary of nutrimedical grade, bioavailable, coenzyme forms of B12.
[00:58:11.141 --> 00:58:15.746]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[00:58:15.946 --> 00:58:19.269]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:58:19.509 --> 00:58:21.091]  No needles, no injections.
[00:58:21.471 --> 00:58:27.159]  Secure your revolutionary secret 12 formula right now at Infowarslife.com or call 888-253-3139.
[00:58:27.699 --> 00:58:29.301]  Alex Jones here.
[00:58:30.723 --> 00:58:39.735]  For the last two years, I've been working with top doctors, nutritionists, and chemists to design a nutraceutical formulation that has truly life-changing health benefits.
[00:58:39.975 --> 00:58:43.479]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:58:43.780 --> 00:58:51.769]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[00:58:52.130 --> 00:58:54.412]  Visit Infowarslife.com or call 1-888-253-3139.
[00:58:54.432 --> 00:58:55.474]  That's Infowarslife.com.
[00:58:59.458 --> 00:59:01.901]  InfoWarsLife.com.
[00:59:02.081 --> 00:59:03.122]  Check it out today.
[00:59:03.583 --> 00:59:11.791]  I have set out to bring you the most hardcore, cutting-edge supplements and nutraceuticals bar none, and that's what you'll find at InfoWarsLife.com.
[00:59:11.972 --> 00:59:17.938]  We have rejected literally hundreds of products from the InfoWarsLife line because they are not
[00:59:18.158 --> 00:59:19.600]  Of the very highest quality.
[00:59:19.740 --> 00:59:22.063]  Or because they're not 100% organic.
[00:59:22.203 --> 00:59:28.691]  Or because they don't pass all of the strictest toxicology tests there are that we have listed at Infowarslife.com.
[00:59:28.831 --> 00:59:35.259]  Whether it's survival shield nascent iodine, or DNA force, super male vitality, super female vitality.
[00:59:35.399 --> 00:59:38.900]  Lung cleanse, fluoride shields, oxy powder.
[00:59:39.220 --> 00:59:49.664]  I believe that all of these products will blow you away like they've done the thousands of other customers that have visited Infowarslife.com and believed in us and tried the products.
[00:59:50.024 --> 00:59:57.627]  Folks, check out Infowarslife.com today and the entire line of groundbreaking, cutting-edge, hardcore products.
[01:00:02.373 --> 01:00:06.538]  You're listening to the Alex Jones Show.
[01:00:11.544 --> 01:00:17.570]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:18.171 --> 01:00:21.154]  It's Alex Jones and the GCN Radio Network.
[01:00:25.996 --> 01:00:27.317]  Welcome back to the Alex Jones Show.
[01:00:27.397 --> 01:00:29.980]  I'm David Knight and I'm co-hosting today with Alex Jones.
[01:00:30.080 --> 01:00:37.187]  Alex is going to be joining us in this hour with a report about the TPP and the TTIP and the TPA.
[01:00:38.800 --> 01:00:40.581]  We've also got the T.I.S.A.
[01:00:40.901 --> 01:00:41.841]  that came out this week.
[01:00:42.382 --> 01:00:43.062]  Is that confusing?
[01:00:43.082 --> 01:00:45.223]  It's meant to be confusing.
[01:00:45.703 --> 01:00:46.623]  Here's what you need to know.
[01:00:47.184 --> 01:00:50.025]  All of those together spell T.R.A.P.
[01:00:50.705 --> 01:00:51.145]  It's a trap!
[01:00:51.726 --> 01:00:52.066]  Okay?
[01:00:52.446 --> 01:00:53.766]  Quite frankly, it's a trap.
[01:00:53.846 --> 01:00:57.288]  It's a trap that has been prepared for a very long time.
[01:00:57.668 --> 01:01:01.591]  We're talking in the last hour about the roots of this, about the Bilderberg Group.
[01:01:01.931 --> 01:01:03.372]  Our reporters are headed there right now.
[01:01:03.412 --> 01:01:08.716]  We just played a report in the last segment that is filed by Rob Dew in a layover at the airport.
[01:01:08.736 --> 01:01:10.978]  Of course, they're on their way to Bilderberg.
[01:01:11.018 --> 01:01:13.220]  As we see, most people don't know what Bilderberg is.
[01:01:13.300 --> 01:01:23.308]  Most people don't know what any of those different acronyms are that are basically destroying our sovereignty, not only for the United States, but for the entire world.
[01:01:23.948 --> 01:01:27.030]  These are all tools of global consolidation.
[01:01:27.190 --> 01:01:30.972]  Tools of global governance by multinational corporations.
[01:01:31.012 --> 01:01:32.313]  This is not about free trade.
[01:01:33.053 --> 01:01:36.775]  This is not about protecting small corporations that are domestic.
[01:01:36.915 --> 01:01:41.077]  This is about putting a few corporations who are writing these regulations in secret.
[01:01:41.117 --> 01:01:44.319]  It's about putting them in charge of everything.
[01:01:44.759 --> 01:01:47.661]  And it's not just simply about trade.
[01:01:47.701 --> 01:01:49.482]  This is about owning everything.
[01:01:49.522 --> 01:01:50.723]  And it's going to affect your health,
[01:01:51.403 --> 01:01:53.864]  It's going to affect your internet freedoms.
[01:01:54.485 --> 01:01:59.227]  It's going to affect the sovereignty of each individual nation.
[01:01:59.867 --> 01:02:07.371]  I want to cover a couple of stories before we go back to the Bilderberg Group, because some of the people who listen to the show, some of them are covering news during this segment.
[01:02:07.391 --> 01:02:11.954]  So I want to wait until all the radio stations are back, but I want to give you a sense of how
[01:02:12.774 --> 01:02:19.876]  As they make what they do more and more secret, whether it's the Bilderberg Group or whether it's now these new trade partnerships.
[01:02:19.936 --> 01:02:24.578]  Everything is kept secret, but they demand to know everything about you.
[01:02:25.298 --> 01:02:27.679]  Look at this article from the Washington Post about the FBI.
[01:02:27.719 --> 01:02:33.861]  Now, of course, we had the FBI's director, Comey, come out and say, well, you know, it's a good thing to have encryption.
[01:02:34.481 --> 01:02:37.243]  Even though the government needs to have the ability to get around it.
[01:02:37.263 --> 01:02:37.784]  That's what he said.
[01:02:37.804 --> 01:02:40.506]  So yeah, go ahead and encrypt your stuff, but not for the government.
[01:02:40.626 --> 01:02:46.129]  Now we have the assistant director at the FBI's counterterrorism division, a man named Steinbach.
[01:02:46.750 --> 01:02:54.255]  And he came out with some very troubling, well, something that we already knew quite frankly, but at least the candor is out there.
[01:02:54.295 --> 01:02:56.577]  And I think even the Washington Post was a bit
[01:02:57.057 --> 01:02:59.258]  Surprised, raised a little bit of an eyebrow when they reported this.
[01:02:59.598 --> 01:03:05.621]  They say FBI official says companies should help us quote prevent encryption above all else unquote.
[01:03:06.381 --> 01:03:10.443]  That's what the FBI's assistant director for FBI counterterrorism said.
[01:03:10.483 --> 01:03:16.745]  He says we need to build technological solutions to prevent encryption above all else.
[01:03:17.405 --> 01:03:25.349]  In other words, their highest priority is to be able to know everything, everything about you.
[01:03:26.280 --> 01:03:28.401]  And we see this manifested in many different ways.
[01:03:28.461 --> 01:03:31.383]  We see this with the dragnet surveillance of the NSA.
[01:03:31.443 --> 01:03:34.505]  We also see it even with what's going on with Jade Helm.
[01:03:34.625 --> 01:03:36.867]  Jade Helm is about mastering the human domain.
[01:03:36.887 --> 01:03:47.653]  If you go back and look at what that phrase means, you see at conferences for the geospatial intelligence community, where that is the title of the presentation.
[01:03:47.713 --> 01:03:48.714]  Mastering the human domain.
[01:03:48.754 --> 01:03:50.035]  How do they propose to do that?
[01:03:50.715 --> 01:03:53.357]  They will master you as an individual.
[01:03:54.266 --> 01:03:56.367]  By knowing everything about you individually.
[01:03:56.587 --> 01:03:59.727]  About your name, your identity, your biometrics.
[01:03:59.767 --> 01:04:01.268]  Then knowing who you know.
[01:04:01.728 --> 01:04:03.788]  Knowing where you go, what you do.
[01:04:03.928 --> 01:04:06.829]  And putting all of those into a political context.
[01:04:06.889 --> 01:04:08.850]  Putting them into a religious context.
[01:04:08.890 --> 01:04:11.290]  Putting them into a racial context.
[01:04:11.370 --> 01:04:14.311]  Profiling you in every way possible.
[01:04:15.191 --> 01:04:17.752]  A very dangerous thing, but that is the plan.
[01:04:17.812 --> 01:04:19.432]  That is where they are going with all of this.
[01:04:19.833 --> 01:04:22.153]  Now, again, listen to this other quote from Steinbach.
[01:04:22.193 --> 01:04:25.274]  Again, he is the assistant director of FBI's counterterrorism.
[01:04:25.314 --> 01:04:32.617]  He says, privacy, if it's above all other things, including safety and freedom from terrorism, is not where we want to go.
[01:04:33.377 --> 01:04:36.238]  No, they absolutely don't want to go to privacy.
[01:04:37.247 --> 01:04:48.375]  Go back and look at, since we're talking about consolidating the three different trade blocs of North America, Europe and Asia, go back and look at the origins of all this.
[01:04:48.395 --> 01:04:49.956]  And that's what we're going to do in the next segment.
[01:04:50.616 --> 01:04:56.941]  Of course, Zbigniew Brzezinski was the first director of the Trilateral Commission, another group like the Bilderberg Commission.
[01:04:57.581 --> 01:05:01.422]  It was based on his selection of this group that was founded by David Rockefeller.
[01:05:01.442 --> 01:05:04.583]  It was based on the book that he wrote, Between Two Ages.
[01:05:04.623 --> 01:05:08.825]  We're going to talk about how important it is to these people to know everything about you.
[01:05:08.885 --> 01:05:09.645]  We'll be right back.
[01:05:09.665 --> 01:05:13.646]  Introducing Secret 12, the new InfoWars Life Vitamin B12 formulation.
[01:05:13.866 --> 01:05:19.750]  Secret 12 is a binary of nutrimedical grade, bioavailable, coenzyme forms of B12.
[01:05:19.990 --> 01:05:24.573]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[01:05:24.773 --> 01:05:28.115]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[01:05:28.355 --> 01:05:29.936]  No needles, no injections.
[01:05:30.316 --> 01:05:36.660]  Secure your revolutionary secret 12 formula right now at Infowarslife.com or call 888-253-3139.
[01:05:36.680 --> 01:05:37.861]  Alex Jones here.
[01:05:38.041 --> 01:05:48.507]  For the last two years, I've been working with top doctors, nutritionists, and chemists to design a nutraceutical formulation that has truly life-changing health benefits.
[01:05:48.527 --> 01:05:49.108]  We're good.
[01:06:18.336 --> 01:06:20.745]  Another time in the Age of Wonder.
[01:06:34.213 --> 01:06:36.677]  We've been told the crystal fact.
[01:06:36.697 --> 01:06:40.602]  If you are receiving this transmission, you are the resistance.
[01:06:41.323 --> 01:06:47.312]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:06:52.600 --> 01:06:55.641]  Welcome back to the Alex Jones Show on this Sunday, June 7, 2015.
[01:06:56.261 --> 01:06:57.262]  I am David Knight.
[01:06:57.762 --> 01:06:59.883]  Co-hosting with me today is Alex Jones.
[01:06:59.903 --> 01:07:04.384]  He's going to be breaking down the Trans-Pacific Partnership for you in just a moment.
[01:07:04.464 --> 01:07:08.866]  But we're going to go back, before we go back to Alex, we're going to talk a little bit more
[01:07:09.506 --> 01:07:14.270]  About the history of the Bilderberg Group, because all these different organizations are now converging.
[01:07:14.330 --> 01:07:21.696]  It's very easy to see the grand plan now, even though the vast majority of the public is not paying any attention.
[01:07:22.016 --> 01:07:25.199]  That's why it's so important to have this information war.
[01:07:25.239 --> 01:07:28.841]  That's why it's so important for you to wake up others, to help to educate them.
[01:07:28.861 --> 01:07:32.464]  We see the incredible apathy at the very bottom of this.
[01:07:32.704 --> 01:07:35.647]  What this really is, is a brave new world.
[01:07:35.727 --> 01:07:38.149]  As I pointed out at the beginning, it's really about
[01:07:39.418 --> 01:07:51.408]  The majority of people, not knowing, not caring about the Bilderberg Group, not caring about the TPP, not caring about the TTIP or any of these partnerships or agreements that are creating a global governance.
[01:07:52.149 --> 01:07:53.410]  Their eyes just glaze over.
[01:07:53.650 --> 01:07:54.471]  They can't be bothered.
[01:07:54.871 --> 01:07:55.832]  Where does this all come from?
[01:07:56.863 --> 01:07:59.585]  It really is a brave new world at the very bottom.
[01:07:59.605 --> 01:08:03.188]  Of course, the people who do pay attention, they will get the iron fist of 1984.
[01:08:03.508 --> 01:08:05.810]  They will get the Orwellian treatment.
[01:08:05.870 --> 01:08:09.112]  But for most of the people, it really is about brave new world.
[01:08:09.532 --> 01:08:15.337]  Think about this summation of the brave new world that one party put out there.
[01:08:15.417 --> 01:08:20.481]  It's a system, they said, of social rewards for promiscuity and lack of commitment.
[01:08:21.294 --> 01:08:23.556]  Does that describe us today in America, in the West?
[01:08:24.156 --> 01:08:31.801]  The social media that you see out there, the television, the music videos, the movies that you watch, doesn't that summarize that?
[01:08:31.921 --> 01:08:36.544]  A system of social rewards for promiscuity and lack of commitment.
[01:08:37.104 --> 01:08:41.747]  In other words, unlimited sex and hedonism, but no family.
[01:08:42.288 --> 01:08:45.950]  Because remember, in Brave New World, they took away reproductive ability.
[01:08:46.410 --> 01:08:48.192]  That was handled by the state.
[01:08:49.161 --> 01:08:54.264]  They would dumb down some and they would enhance others, but they kept control of that.
[01:08:54.324 --> 01:08:59.968]  The same thing is essentially a retelling with a technological spin of Plato's Republic.
[01:09:00.688 --> 01:09:10.314]  We saw this last week in that particular story that was up at InfoWars about the school, the Gaia Democratic School in Minnesota.
[01:09:11.348 --> 01:09:14.012]  that took these children to a pornography shop.
[01:09:14.052 --> 01:09:18.839]  And if you look at this, I looked at that study, that story rather, I looked at it and I said, well...
[01:09:19.608 --> 01:09:22.369]  Why are the parents surprised that this would happen?
[01:09:23.210 --> 01:09:24.730]  Because it's all laid out there.
[01:09:24.810 --> 01:09:44.380]  If you go to their site and you look at the way they talk about what they're doing there, they talk about their philosophy, they talk about what Gaia means, and they are consciously referencing back to this pantheism, this paganism, this Gaia hypothesis that was put forth by James Lovelock.
[01:09:45.060 --> 01:09:47.407]  I remember when I took my family, it was 2001.
[01:09:47.468 --> 01:09:48.591]  We went to the UK.
[01:09:51.812 --> 01:09:54.012]  I came across this in so many different ways.
[01:09:54.072 --> 01:09:56.273]  Everybody was talking about Gaia at the time.
[01:09:56.333 --> 01:09:58.833]  I found it on magazines that were sitting on the train.
[01:09:58.873 --> 01:10:03.754]  We went to the Children's Museum, and as the kids were looking at things, we went up to the third floor.
[01:10:03.854 --> 01:10:04.814]  It was a play area.
[01:10:05.395 --> 01:10:10.015]  And they had this tape loop that was going there that was explaining Gaia to everyone.
[01:10:10.055 --> 01:10:17.737]  And essentially what it is, is it's an idea that the Earth is a living organism, an entity, a conscious single thing, like an individual.
[01:10:19.073 --> 01:10:21.094]  Humans are a virus.
[01:10:21.394 --> 01:10:22.874]  Humans need to be wiped out.
[01:10:23.655 --> 01:10:34.198]  So it's not only a kind of pantheism where God is in everything, but it's also an anti-human eugenics type of approach, kind of like the Georgia Guidestones.
[01:10:34.918 --> 01:10:36.559]  It also has that flavor to it.
[01:10:37.239 --> 01:10:42.767]  But you look at the faculty there and you see that you've got people who are practicing witchcraft.
[01:10:42.787 --> 01:10:47.293]  You look at their summer program and they've got a witch and wizard camp.
[01:10:47.513 --> 01:10:50.437]  Learn real magic and develop your skills in the magical arts.
[01:10:50.477 --> 01:10:52.860]  They've got people who are teaching there that are...
[01:10:53.641 --> 01:10:58.424]  Heavily into, as they put it, gender, women, and sexuality studies.
[01:10:58.464 --> 01:10:59.784]  That's where their degrees are.
[01:11:00.145 --> 01:11:07.428]  You've got the lady who was the one, the teacher who took them to the adult bookstore there.
[01:11:08.709 --> 01:11:12.511]  She has a women's studies certificate from a community college.
[01:11:12.911 --> 01:11:16.613]  She is an HIV coordinator for a GLBTQ.
[01:11:16.673 --> 01:11:21.236]  That's gay, lesbian, bisexual, transsexual, queer, youth drop.
[01:11:22.102 --> 01:11:41.467]  Now, when you look at this and you say, this is the principle of the school, when you look at Gaia and you look at this pagan, anti-human philosophy that underlines what they're doing there, why would you be surprised when they take your children to an adult sex toy store as part of a field trip?
[01:11:41.707 --> 01:11:45.008]  One of the children was just 11 years old.
[01:11:45.048 --> 01:11:49.389]  And of course she excuses that by saying, well, they're going through physical changes at that point in time.
[01:11:50.109 --> 01:11:52.411]  They are not ready to handle it mentally.
[01:11:52.551 --> 01:11:53.531]  That's the issue.
[01:11:54.232 --> 01:11:57.794]  That's why we have laws against pedophilia.
[01:11:58.274 --> 01:12:00.155]  That's why we don't do that sort of thing.
[01:12:00.856 --> 01:12:03.417]  Nevertheless, you've got a very small school.
[01:12:03.437 --> 01:12:04.178]  It's a private school.
[01:12:04.338 --> 01:12:05.559]  They only have 25 students.
[01:12:05.579 --> 01:12:08.581]  You've got nine families who are calling for her resignation.
[01:12:08.641 --> 01:12:11.162]  They're furious that she would do this without their permission.
[01:12:11.923 --> 01:12:16.446]  And yet you kind of have to ask, why didn't they research what was going on at the school?
[01:12:17.898 --> 01:12:19.279]  Let's not get smug about this.
[01:12:19.459 --> 01:12:25.463]  Let's ask, why don't we do the research as parents about what's going on where our children are being taught?
[01:12:26.563 --> 01:12:32.567]  Have you looked at the background of the people and the information that they're being taught in your school?
[01:12:33.939 --> 01:12:34.860]  Where your children are going?
[01:12:35.040 --> 01:12:36.661]  Are you familiar with Common Core?
[01:12:36.981 --> 01:12:44.247]  Do you understand the basis of these schools that fall back on Thomas Dewey's philosophy?
[01:12:44.808 --> 01:12:45.368]  Look at B.F.
[01:12:45.388 --> 01:12:46.369]  Skinner's philosophy?
[01:12:46.949 --> 01:12:52.194]  Do you really understand this kind of psychological manipulation that they're conducting on your children?
[01:12:52.594 --> 01:12:56.277]  Because it quite frankly is a brave new school.
[01:12:56.837 --> 01:12:57.978]  That is the environment.
[01:12:58.038 --> 01:13:02.282]  What's interesting about the Gaia Democratic School is that they're so out front about it.
[01:13:03.188 --> 01:13:09.352]  They're unabashedly candid about what they're doing there, whereas it's typically hidden at the other schools.
[01:13:10.373 --> 01:13:13.395]  Pay attention to what's going on with your children.
[01:13:13.796 --> 01:13:16.237]  You need to understand what they're being taught.
[01:13:16.478 --> 01:13:20.801]  You need to understand how the school is defining an education.
[01:13:22.130 --> 01:13:24.832]  Many parents question, why can't Johnny Reed?
[01:13:24.892 --> 01:13:25.633]  That was the question.
[01:13:25.673 --> 01:13:28.735]  Well, that was never the intention of the government school.
[01:13:28.775 --> 01:13:31.777]  If you go back and look at Dewey, if you go back and look at B.S.
[01:13:31.817 --> 01:13:33.478]  Skinner, that was not the intention.
[01:13:33.578 --> 01:13:36.461]  It was not, it's purpose was not to educate your child.
[01:13:37.201 --> 01:13:43.105]  It's purpose was not to give your child tools where they could become productive, independent thinkers.
[01:13:43.646 --> 01:13:50.050]  They didn't want to give them a liberal education in the terms of someone who is able to liberate themselves and think independently.
[01:13:50.931 --> 01:13:54.432]  They wanted them to be dumbed down, the deliberate dumbing down of America.
[01:13:54.452 --> 01:13:57.053]  Again, that's a book that we sell at Infowars.com.
[01:13:57.733 --> 01:14:03.295]  Charlotte Isserby pointed that out a long time ago during the Reagan administration with the new Department of Education.
[01:14:03.335 --> 01:14:09.416]  She was brought in as an educator and she realized what the agenda was on the Department of Education.
[01:14:09.436 --> 01:14:11.737]  Of course, that had just been created by Jimmy Carter.
[01:14:12.117 --> 01:14:14.798]  It was less than four years old when Ronald Reagan became president.
[01:14:14.858 --> 01:14:18.039]  He ran, one of the things when he was running was
[01:14:19.238 --> 01:14:26.001]  That he would shut down the Department of Education because the federal government should not be involved in education.
[01:14:26.401 --> 01:14:32.744]  This is something that should be handled at the local level at the very most, but it has to have parental involvements.
[01:14:33.624 --> 01:14:41.168]  But when she took a look at this, she understood and she wrote a book about it with Phyllis Schlafly talking about the deliberate dumbing down of America.
[01:14:41.248 --> 01:14:42.208]  That was the purpose.
[01:14:43.129 --> 01:14:46.670]  A brave new world through brave new schools.
[01:14:47.210 --> 01:14:48.371]  That's the way they get this.
[01:14:49.383 --> 01:14:57.928]  Now, with people not paying any attention, with everything being kept secret, they have, over a period of decades, been able to pull their plan together.
[01:14:57.988 --> 01:15:00.229]  It's easy to see it now in the final stages.
[01:15:00.630 --> 01:15:04.212]  That's why it's easier for you to explain this to people who haven't been paying attention.
[01:15:04.532 --> 01:15:11.176]  You can now look in retrospect and see how this has worked out with the European Union, with the North American Union, and again,
